geo,time,age,education,sex,zaf_population
zaf,2001,49,Grade 12/Std 10,Female,21065.08713
zaf,2001,49,Higher,Male,16094.3859
zaf,2001,49,Higher,Female,14914.94531
zaf,2001,49,Unspecified,Male,0
zaf,2001,49,Unspecified,Female,0
zaf,2001,49,Not applicable,Male,0
zaf,2001,49,Not applicable,Female,0
zaf,2001,49,Total,Male,195584.965
zaf,2001,49,Total,Female,221333.9509
zaf,2001,50,No schooling,Male,36810.17038
zaf,2001,50,No schooling,Female,51550.91871
zaf,2001,50,Some primary,Male,35980.69335
zaf,2001,50,Some primary,Female,41402.06273
zaf,2001,50,Complete primary,Male,11340.99718
zaf,2001,50,Complete primary,Female,14277.47694
zaf,2001,50,Some secondary,Male,40971.42192
zaf,2001,50,Some secondary,Female,48048.03548
zaf,2001,50,Grade 12/Std 10,Male,19281.09046
zaf,2001,50,Grade 12/Std 10,Female,20110.0862
zaf,2001,50,Higher,Male,14626.50545
zaf,2001,50,Higher,Female,14149.74742
zaf,2001,50,Unspecified,Male,0
zaf,2001,50,Unspecified,Female,0
zaf,2001,50,Not applicable,Male,0
zaf,2001,50,Not applicable,Female,0
zaf,2001,50,Total,Male,159010.8787
zaf,2001,50,Total,Female,189538.3275
zaf,2001,51,No schooling,Male,42991.28308
zaf,2001,51,No schooling,Female,55560.45661
zaf,2001,51,Some primary,Male,41334.42469
zaf,2001,51,Some primary,Female,43417.62492
zaf,2001,51,Complete primary,Male,12824.01668
zaf,2001,51,Complete primary,Female,14518.61088
zaf,2001,51,Some secondary,Male,44327.61952
zaf,2001,51,Some secondary,Female,45839.38262
zaf,2001,51,Grade 12/Std 10,Male,19142.50071
zaf,2001,51,Grade 12/Std 10,Female,17772.74603
zaf,2001,51,Higher,Male,14323.86271
zaf,2001,51,Higher,Female,11920.90634
zaf,2001,51,Unspecified,Male,0
zaf,2001,51,Unspecified,Female,0
zaf,2001,51,Not applicable,Male,0
zaf,2001,51,Not applicable,Female,0
zaf,2001,51,Total,Male,174943.7074
zaf,2001,51,Total,Female,189029.7274
zaf,2001,52,No schooling,Male,37476.78144
zaf,2001,52,No schooling,Female,49178.53287
zaf,2001,52,Some primary,Male,35724.69572
zaf,2001,52,Some primary,Female,39834.70836
zaf,2001,52,Complete primary,Male,10972.08337
zaf,2001,52,Complete primary,Female,13157.68476
zaf,2001,52,Some secondary,Male,39130.53706
zaf,2001,52,Some secondary,Female,43017.57312
zaf,2001,52,Grade 12/Std 10,Male,17774.48856
zaf,2001,52,Grade 12/Std 10,Female,17167.91525
zaf,2001,52,Higher,Male,12932.03687
zaf,2001,52,Higher,Female,11593.932
zaf,2001,52,Unspecified,Male,0
zaf,2001,52,Unspecified,Female,0
zaf,2001,52,Not applicable,Male,0
zaf,2001,52,Not applicable,Female,0
zaf,2001,52,Total,Male,154010.623
zaf,2001,52,Total,Female,173950.3464
zaf,2001,53,No schooling,Male,35248.8225
zaf,2001,53,No schooling,Female,45569.60305
zaf,2001,53,Some primary,Male,33664.03388
zaf,2001,53,Some primary,Female,37604.59753
zaf,2001,53,Complete primary,Male,10338.9704
zaf,2001,53,Complete primary,Female,12982.58625
zaf,2001,53,Some secondary,Male,37405.67505
zaf,2001,53,Some secondary,Female,41232.37988
zaf,2001,53,Grade 12/Std 10,Male,16525.37268
zaf,2001,53,Grade 12/Std 10,Female,16779.31863
zaf,2001,53,Higher,Male,12550.77286
zaf,2001,53,Higher,Female,10838.73568
zaf,2001,53,Unspecified,Male,0
zaf,2001,53,Unspecified,Female,0
zaf,2001,53,Not applicable,Male,0
zaf,2001,53,Not applicable,Female,0
zaf,2001,53,Total,Male,145733.6474
zaf,2001,53,Total,Female,165007.221
zaf,2001,54,No schooling,Male,32337.59611
zaf,2001,54,No schooling,Female,41996.60775
zaf,2001,54,Some primary,Male,30486.87927
zaf,2001,54,Some primary,Female,33575.34293
zaf,2001,54,Complete primary,Male,9380.06591
zaf,2001,54,Complete primary,Female,11524.35014
zaf,2001,54,Some secondary,Male,34735.2657
zaf,2001,54,Some secondary,Female,37504.06974
zaf,2001,54,Grade 12/Std 10,Male,16399.72883
zaf,2001,54,Grade 12/Std 10,Female,16081.8583
zaf,2001,54,Higher,Male,12460.89719
zaf,2001,54,Higher,Female,10312.92732
zaf,2001,54,Unspecified,Male,0
zaf,2001,54,Unspecified,Female,0
zaf,2001,54,Not applicable,Male,0
zaf,2001,54,Not applicable,Female,0
zaf,2001,54,Total,Male,135800.433
zaf,2001,54,Total,Female,150995.1562
zaf,2001,55,No schooling,Male,29576.90756
zaf,2001,55,No schooling,Female,39037.98598
zaf,2001,55,Some primary,Male,26480.07454
zaf,2001,55,Some primary,Female,30270.60614
zaf,2001,55,Complete primary,Male,8223.674531
zaf,2001,55,Complete primary,Female,10415.4702
zaf,2001,55,Some secondary,Male,30383.87377
zaf,2001,55,Some secondary,Female,34991.08985
zaf,2001,55,Grade 12/Std 10,Male,14766.46403
zaf,2001,55,Grade 12/Std 10,Female,14854.94831
zaf,2001,55,Higher,Male,11141.14935
zaf,2001,55,Higher,Female,9685.168946
zaf,2001,55,Unspecified,Male,0
zaf,2001,55,Unspecified,Female,0
zaf,2001,55,Not applicable,Male,0
zaf,2001,55,Not applicable,Female,0
zaf,2001,55,Total,Male,120572.1438
zaf,2001,55,Total,Female,139255.2694
zaf,2001,56,No schooling,Male,28239.40435
zaf,2001,56,No schooling,Female,39308.53734
zaf,2001,56,Some primary,Male,24675.03746
zaf,2001,56,Some primary,Female,28739.58788
zaf,2001,56,Complete primary,Male,7585.00155
zaf,2001,56,Complete primary,Female,10030.86857
zaf,2001,56,Some secondary,Male,28878.33132
zaf,2001,56,Some secondary,Female,32559.25654
zaf,2001,56,Grade 12/Std 10,Male,14302.09515
zaf,2001,56,Grade 12/Std 10,Female,13703.2201
zaf,2001,56,Higher,Male,10165.72092
zaf,2001,56,Higher,Female,8631.415701
zaf,2001,56,Unspecified,Male,0
zaf,2001,56,Unspecified,Female,0
zaf,2001,56,Not applicable,Male,0
zaf,2001,56,Not applicable,Female,0
zaf,2001,56,Total,Male,113845.5907
zaf,2001,56,Total,Female,132972.8861
zaf,2001,57,No schooling,Male,26513.18296
zaf,2001,57,No schooling,Female,36260.82604
zaf,2001,57,Some primary,Male,21906.99638
zaf,2001,57,Some primary,Female,26397.69218
zaf,2001,57,Complete primary,Male,6375.727966
zaf,2001,57,Complete primary,Female,8506.064928
zaf,2001,57,Some secondary,Male,25503.97663
zaf,2001,57,Some secondary,Female,29399.10532
zaf,2001,57,Grade 12/Std 10,Male,12935.1481
zaf,2001,57,Grade 12/Std 10,Female,12672.4735
zaf,2001,57,Higher,Male,9534.833462
zaf,2001,57,Higher,Female,8482.880252
zaf,2001,57,Unspecified,Male,0
zaf,2001,57,Unspecified,Female,0
zaf,2001,57,Not applicable,Male,0
zaf,2001,57,Not applicable,Female,0
zaf,2001,57,Total,Male,102769.8655
zaf,2001,57,Total,Female,121719.0422
zaf,2001,58,No schooling,Male,27576.13852
zaf,2001,58,No schooling,Female,38273.10807
zaf,2001,58,Some primary,Male,22159.09095
zaf,2001,58,Some primary,Female,27170.70523
zaf,2001,58,Complete primary,Male,6331.479236
zaf,2001,58,Complete primary,Female,8646.254313
zaf,2001,58,Some secondary,Male,24870.44526
zaf,2001,58,Some secondary,Female,29761.92289
zaf,2001,58,Grade 12/Std 10,Male,12174.55752
zaf,2001,58,Grade 12/Std 10,Female,12036.86251
zaf,2001,58,Higher,Male,8761.817465
zaf,2001,58,Higher,Female,7597.935357
zaf,2001,58,Unspecified,Male,0
zaf,2001,58,Unspecified,Female,0
zaf,2001,58,Not applicable,Male,0
zaf,2001,58,Not applicable,Female,0
zaf,2001,58,Total,Male,101873.529
zaf,2001,58,Total,Female,123486.7884
zaf,2001,59,No schooling,Male,33959.72625
zaf,2001,59,No schooling,Female,45564.63447
zaf,2001,59,Some primary,Male,26031.96004
zaf,2001,59,Some primary,Female,31833.8292
zaf,2001,59,Complete primary,Male,7116.372936
zaf,2001,59,Complete primary,Female,9518.477282
zaf,2001,59,Some secondary,Male,26041.72269
zaf,2001,59,Some secondary,Female,30313.40639
zaf,2001,59,Grade 12/Std 10,Male,11868.27018
zaf,2001,59,Grade 12/Std 10,Female,11334.46058
zaf,2001,59,Higher,Male,8243.833842
zaf,2001,59,Higher,Female,6944.392263
zaf,2001,59,Unspecified,Male,0
zaf,2001,59,Unspecified,Female,0
zaf,2001,59,Not applicable,Male,0
zaf,2001,59,Not applicable,Female,0
zaf,2001,59,Total,Male,113261.8859
zaf,2001,59,Total,Female,135509.2002
zaf,2001,60,No schooling,Male,31490.16039
zaf,2001,60,No schooling,Female,47995.65982
zaf,2001,60,Some primary,Male,20291.74991
zaf,2001,60,Some primary,Female,26468.9791
zaf,2001,60,Complete primary,Male,5251.870776
zaf,2001,60,Complete primary,Female,7581.702676
zaf,2001,60,Some secondary,Male,21666.20936
zaf,2001,60,Some secondary,Female,26899.01275
zaf,2001,60,Grade 12/Std 10,Male,10926.46233
zaf,2001,60,Grade 12/Std 10,Female,10753.68677
zaf,2001,60,Higher,Male,7918.283317
zaf,2001,60,Higher,Female,6723.609186
zaf,2001,60,Unspecified,Male,0
zaf,2001,60,Unspecified,Female,0
zaf,2001,60,Not applicable,Male,0
zaf,2001,60,Not applicable,Female,0
zaf,2001,60,Total,Male,97544.73609
zaf,2001,60,Total,Female,126422.6503
zaf,2001,61,No schooling,Male,38513.33655
zaf,2001,61,No schooling,Female,70727.7825
zaf,2001,61,Some primary,Male,24681.28054
zaf,2001,61,Some primary,Female,34351.72096
zaf,2001,61,Complete primary,Male,6178.06409
zaf,2001,61,Complete primary,Female,9008.453326
zaf,2001,61,Some secondary,Male,23392.93611
zaf,2001,61,Some secondary,Female,29493.13045
zaf,2001,61,Grade 12/Std 10,Male,10738.07239
zaf,2001,61,Grade 12/Std 10,Female,10567.63172
zaf,2001,61,Higher,Male,7524.733919
zaf,2001,61,Higher,Female,6502.063037
zaf,2001,61,Unspecified,Male,0
zaf,2001,61,Unspecified,Female,0
zaf,2001,61,Not applicable,Male,0
zaf,2001,61,Not applicable,Female,0
zaf,2001,61,Total,Male,111028.4236
zaf,2001,61,Total,Female,160650.782
zaf,2001,62,No schooling,Male,26441.59316
zaf,2001,62,No schooling,Female,47933.5726
zaf,2001,62,Some primary,Male,16880.30832
zaf,2001,62,Some primary,Female,24420.6534
zaf,2001,62,Complete primary,Male,4592.829508
zaf,2001,62,Complete primary,Female,7103.62154
zaf,2001,62,Some secondary,Male,19373.56921
zaf,2001,62,Some secondary,Female,25370.92182
zaf,2001,62,Grade 12/Std 10,Male,9344.25879
zaf,2001,62,Grade 12/Std 10,Female,9784.883496
zaf,2001,62,Higher,Male,6883.613046
zaf,2001,62,Higher,Female,5924.664866
zaf,2001,62,Unspecified,Male,0
zaf,2001,62,Unspecified,Female,0
zaf,2001,62,Not applicable,Male,0
zaf,2001,62,Not applicable,Female,0
zaf,2001,62,Total,Male,83516.17203
zaf,2001,62,Total,Female,120538.3177
zaf,2001,63,No schooling,Male,25264.43373
zaf,2001,63,No schooling,Female,43751.40967
zaf,2001,63,Some primary,Male,15844.12509
zaf,2001,63,Some primary,Female,22864.86716
zaf,2001,63,Complete primary,Male,4495.787534
zaf,2001,63,Complete primary,Female,6741.812646
zaf,2001,63,Some secondary,Male,18809.26777
zaf,2001,63,Some secondary,Female,24284.3881
zaf,2001,63,Grade 12/Std 10,Male,9120.891756
zaf,2001,63,Grade 12/Std 10,Female,9358.72293
zaf,2001,63,Higher,Male,6121.558399
zaf,2001,63,Higher,Female,5353.967712
zaf,2001,63,Unspecified,Male,0
zaf,2001,63,Unspecified,Female,0
zaf,2001,63,Not applicable,Male,0
zaf,2001,63,Not applicable,Female,0
zaf,2001,63,Total,Male,79656.06427
zaf,2001,63,Total,Female,112355.1682
zaf,2001,64,No schooling,Male,23269.03416
zaf,2001,64,No schooling,Female,38624.81637
zaf,2001,64,Some primary,Male,14452.7462
zaf,2001,64,Some primary,Female,20651.51935
zaf,2001,64,Complete primary,Male,3967.188492
zaf,2001,64,Complete primary,Female,5990.700042
zaf,2001,64,Some secondary,Male,17152.1638
zaf,2001,64,Some secondary,Female,22337.54496
zaf,2001,64,Grade 12/Std 10,Male,8191.948514
zaf,2001,64,Grade 12/Std 10,Female,8442.48959
zaf,2001,64,Higher,Male,5731.349341
zaf,2001,64,Higher,Female,4769.724782
zaf,2001,64,Unspecified,Male,0
zaf,2001,64,Unspecified,Female,0
zaf,2001,64,Not applicable,Male,0
zaf,2001,64,Not applicable,Female,0
zaf,2001,64,Total,Male,72764.43051
zaf,2001,64,Total,Female,100816.7951
zaf,2001,65,No schooling,Male,26052.02411
zaf,2001,65,No schooling,Female,48978.4219
zaf,2001,65,Some primary,Male,15045.18775
zaf,2001,65,Some primary,Female,22505.32477
zaf,2001,65,Complete primary,Male,3896.151396
zaf,2001,65,Complete primary,Female,6264.346404
zaf,2001,65,Some secondary,Male,16843.00737
zaf,2001,65,Some secondary,Female,22208.15939
zaf,2001,65,Grade 12/Std 10,Male,7625.273605
zaf,2001,65,Grade 12/Std 10,Female,8465.0068
zaf,2001,65,Higher,Male,5351.117494
zaf,2001,65,Higher,Female,4614.388847
zaf,2001,65,Unspecified,Male,0
zaf,2001,65,Unspecified,Female,0
zaf,2001,65,Not applicable,Male,0
zaf,2001,65,Not applicable,Female,0
zaf,2001,65,Total,Male,74812.76173
zaf,2001,65,Total,Female,113035.6481
zaf,2001,66,No schooling,Male,20215.41107
zaf,2001,66,No schooling,Female,40785.36455
zaf,2001,66,Some primary,Male,11614.65965
zaf,2001,66,Some primary,Female,18481.0248
zaf,2001,66,Complete primary,Male,3105.496948
zaf,2001,66,Complete primary,Female,5311.995789
zaf,2001,66,Some secondary,Male,14220.83492
zaf,2001,66,Some secondary,Female,19405.06074
zaf,2001,66,Grade 12/Std 10,Male,6947.889886
zaf,2001,66,Grade 12/Std 10,Female,7361.127849
zaf,2001,66,Higher,Male,4765.997271
zaf,2001,66,Higher,Female,3966.49112
zaf,2001,66,Unspecified,Male,0
zaf,2001,66,Unspecified,Female,0
zaf,2001,66,Not applicable,Male,0
zaf,2001,66,Not applicable,Female,0
zaf,2001,66,Total,Male,60870.28974
zaf,2001,66,Total,Female,95311.06484
zaf,2001,67,No schooling,Male,19624.39706
zaf,2001,67,No schooling,Female,42991.21112
zaf,2001,67,Some primary,Male,10537.9683
zaf,2001,67,Some primary,Female,17924.23288
zaf,2001,67,Complete primary,Male,2639.647847
zaf,2001,67,Complete primary,Female,4759.362605
zaf,2001,67,Some secondary,Male,12821.92555
zaf,2001,67,Some secondary,Female,17908.33342
zaf,2001,67,Grade 12/Std 10,Male,6316.628431
zaf,2001,67,Grade 12/Std 10,Female,7052.640024
zaf,2001,67,Higher,Male,4386.798825
zaf,2001,67,Higher,Female,3559.984664
zaf,2001,67,Unspecified,Male,0
zaf,2001,67,Unspecified,Female,0
zaf,2001,67,Not applicable,Male,0
zaf,2001,67,Not applicable,Female,0
zaf,2001,67,Total,Male,56327.366
zaf,2001,67,Total,Female,94195.76471
zaf,2001,68,No schooling,Male,21185.72715
zaf,2001,68,No schooling,Female,41618.29069
zaf,2001,68,Some primary,Male,11091.57701
zaf,2001,68,Some primary,Female,18966.4233
zaf,2001,68,Complete primary,Male,2537.340548
zaf,2001,68,Complete primary,Female,4648.816054
zaf,2001,68,Some secondary,Male,12140.38301
zaf,2001,68,Some secondary,Female,17490.68102
zaf,2001,68,Grade 12/Std 10,Male,5929.576037
zaf,2001,68,Grade 12/Std 10,Female,6699.528526
zaf,2001,68,Higher,Male,4010.558296
zaf,2001,68,Higher,Female,3339.463968
zaf,2001,68,Unspecified,Male,0
zaf,2001,68,Unspecified,Female,0
zaf,2001,68,Not applicable,Male,0
zaf,2001,68,Not applicable,Female,0
zaf,2001,68,Total,Male,56895.16204
zaf,2001,68,Total,Female,92763.20356
zaf,2001,69,No schooling,Male,20133.52062
zaf,2001,69,No schooling,Female,38624.62392
zaf,2001,69,Some primary,Male,11024.6075
zaf,2001,69,Some primary,Female,17562.53911
zaf,2001,69,Complete primary,Male,2833.78714
zaf,2001,69,Complete primary,Female,4684.019667
zaf,2001,69,Some secondary,Male,12151.00122
zaf,2001,69,Some secondary,Female,17302.80664
zaf,2001,69,Grade 12/Std 10,Male,5955.239715
zaf,2001,69,Grade 12/Std 10,Female,6592.834186
zaf,2001,69,Higher,Male,3759.375795
zaf,2001,69,Higher,Female,3091.166631
zaf,2001,69,Unspecified,Male,0
zaf,2001,69,Unspecified,Female,0
zaf,2001,69,Not applicable,Male,0
zaf,2001,69,Not applicable,Female,0
zaf,2001,69,Total,Male,55857.53199
zaf,2001,69,Total,Female,87857.99016
zaf,2001,70,No schooling,Male,19610.12128
zaf,2001,70,No schooling,Female,38439.47209
zaf,2001,70,Some primary,Male,9000.628663
zaf,2001,70,Some primary,Female,14321.0708
zaf,2001,70,Complete primary,Male,2030.8237
zaf,2001,70,Complete primary,Female,3393.364021
zaf,2001,70,Some secondary,Male,10548.3109
zaf,2001,70,Some secondary,Female,15030.99858
zaf,2001,70,Grade 12/Std 10,Male,5711.11236
zaf,2001,70,Grade 12/Std 10,Female,6688.724646
zaf,2001,70,Higher,Male,3747.367896
zaf,2001,70,Higher,Female,3130.960509
zaf,2001,70,Unspecified,Male,0
zaf,2001,70,Unspecified,Female,0
zaf,2001,70,Not applicable,Male,0
zaf,2001,70,Not applicable,Female,0
zaf,2001,70,Total,Male,50648.3648
zaf,2001,70,Total,Female,81004.59064
zaf,2001,71,No schooling,Male,26620.52991
zaf,2001,71,No schooling,Female,62458.51784
zaf,2001,71,Some primary,Male,10719.36914
zaf,2001,71,Some primary,Female,18165.7818
zaf,2001,71,Complete primary,Male,2408.27381
zaf,2001,71,Complete primary,Female,4163.9666
zaf,2001,71,Some secondary,Male,10784.61261
zaf,2001,71,Some secondary,Female,16023.15176
zaf,2001,71,Grade 12/Std 10,Male,5493.613523
zaf,2001,71,Grade 12/Std 10,Female,6493.349743
zaf,2001,71,Higher,Male,3597.555463
zaf,2001,71,Higher,Female,3158.76007
zaf,2001,71,Unspecified,Male,0
zaf,2001,71,Unspecified,Female,0
zaf,2001,71,Not applicable,Male,0
zaf,2001,71,Not applicable,Female,0
zaf,2001,71,Total,Male,59623.95446
zaf,2001,71,Total,Female,110463.5278
zaf,2001,72,No schooling,Male,18858.13761
zaf,2001,72,No schooling,Female,40300.22017
zaf,2001,72,Some primary,Male,8193.041432
zaf,2001,72,Some primary,Female,13658.17645
zaf,2001,72,Complete primary,Male,1895.860067
zaf,2001,72,Complete primary,Female,3276.094563
zaf,2001,72,Some secondary,Male,8642.226575
zaf,2001,72,Some secondary,Female,13569.90156
zaf,2001,72,Grade 12/Std 10,Male,4952.610078
zaf,2001,72,Grade 12/Std 10,Female,5933.595061
zaf,2001,72,Higher,Male,3168.728076
zaf,2001,72,Higher,Female,2723.896105
zaf,2001,72,Unspecified,Male,0
zaf,2001,72,Unspecified,Female,0
zaf,2001,72,Not applicable,Male,0
zaf,2001,72,Not applicable,Female,0
zaf,2001,72,Total,Male,45710.60384
zaf,2001,72,Total,Female,79461.8839
zaf,2001,73,No schooling,Male,16331.2521
zaf,2001,73,No schooling,Female,33021.31547
zaf,2001,73,Some primary,Male,7517.432807
zaf,2001,73,Some primary,Female,12319.38412
zaf,2001,73,Complete primary,Male,1711.775213
zaf,2001,73,Complete primary,Female,3012.938853
zaf,2001,73,Some secondary,Male,7936.538166
zaf,2001,73,Some secondary,Female,12675.9276
zaf,2001,73,Grade 12/Std 10,Male,4422.056433
zaf,2001,73,Grade 12/Std 10,Female,5604.168237
zaf,2001,73,Higher,Male,2787.236812
zaf,2001,73,Higher,Female,2561.749378
zaf,2001,73,Unspecified,Male,0
zaf,2001,73,Unspecified,Female,0
zaf,2001,73,Not applicable,Male,0
zaf,2001,73,Not applicable,Female,0
zaf,2001,73,Total,Male,40706.29154
zaf,2001,73,Total,Female,69195.48365
zaf,2001,74,No schooling,Male,14191.82135
zaf,2001,74,No schooling,Female,26833.65765
zaf,2001,74,Some primary,Male,6452.340674
zaf,2001,74,Some primary,Female,10440.5099
zaf,2001,74,Complete primary,Male,1508.445523
zaf,2001,74,Complete primary,Female,2635.912091
zaf,2001,74,Some secondary,Male,7074.613795
zaf,2001,74,Some secondary,Female,11378.59476
zaf,2001,74,Grade 12/Std 10,Male,4038.018618
zaf,2001,74,Grade 12/Std 10,Female,5181.317239
zaf,2001,74,Higher,Male,2592.94214
zaf,2001,74,Higher,Female,2326.444316
zaf,2001,74,Unspecified,Male,0
zaf,2001,74,Unspecified,Female,0
zaf,2001,74,Not applicable,Male,0
zaf,2001,74,Not applicable,Female,0
zaf,2001,74,Total,Male,35858.1821
zaf,2001,74,Total,Female,58796.43596
zaf,2001,75,No schooling,Male,14187.45008
zaf,2001,75,No schooling,Female,27300.98485
zaf,2001,75,Some primary,Male,5756.567571
zaf,2001,75,Some primary,Female,9548.875442
zaf,2001,75,Complete primary,Male,1334.893549
zaf,2001,75,Complete primary,Female,2305.902403
zaf,2001,75,Some secondary,Male,6465.570689
zaf,2001,75,Some secondary,Female,10672.84233
zaf,2001,75,Grade 12/Std 10,Male,3793.331159
zaf,2001,75,Grade 12/Std 10,Female,4835.421767
zaf,2001,75,Higher,Male,2423.122586
zaf,2001,75,Higher,Female,2297.992281
zaf,2001,75,Unspecified,Male,0
zaf,2001,75,Unspecified,Female,0
zaf,2001,75,Not applicable,Male,0
zaf,2001,75,Not applicable,Female,0
zaf,2001,75,Total,Male,33960.93564
zaf,2001,75,Total,Female,56962.01907
zaf,2001,76,No schooling,Male,13703.51198
zaf,2001,76,No schooling,Female,26194.45309
zaf,2001,76,Some primary,Male,5314.94548
zaf,2001,76,Some primary,Female,9238.129365
zaf,2001,76,Complete primary,Male,1178.726032
zaf,2001,76,Complete primary,Female,2045.374928
zaf,2001,76,Some secondary,Male,5916.184159
zaf,2001,76,Some secondary,Female,9741.041903
zaf,2001,76,Grade 12/Std 10,Male,3244.970429
zaf,2001,76,Grade 12/Std 10,Female,4649.058809
zaf,2001,76,Higher,Male,2146.190084
zaf,2001,76,Higher,Female,2058.521658
zaf,2001,76,Unspecified,Male,0
zaf,2001,76,Unspecified,Female,0
zaf,2001,76,Not applicable,Male,0
zaf,2001,76,Not applicable,Female,0
zaf,2001,76,Total,Male,31504.52816
zaf,2001,76,Total,Female,53926.57975
zaf,2001,77,No schooling,Male,11443.20485
zaf,2001,77,No schooling,Female,22041.33493
zaf,2001,77,Some primary,Male,4498.693053
zaf,2001,77,Some primary,Female,7717.732539
zaf,2001,77,Complete primary,Male,1008.109684
zaf,2001,77,Complete primary,Female,1929.327767
zaf,2001,77,Some secondary,Male,5037.755105
zaf,2001,77,Some secondary,Female,8882.229071
zaf,2001,77,Grade 12/Std 10,Male,3032.491777
zaf,2001,77,Grade 12/Std 10,Female,4252.432677
zaf,2001,77,Higher,Male,2015.659944
zaf,2001,77,Higher,Female,1882.071237
zaf,2001,77,Unspecified,Male,0
zaf,2001,77,Unspecified,Female,0
zaf,2001,77,Not applicable,Male,0
zaf,2001,77,Not applicable,Female,0
zaf,2001,77,Total,Male,27035.91441
zaf,2001,77,Total,Female,46705.12822
zaf,2001,78,No schooling,Male,8297.114773
zaf,2001,78,No schooling,Female,15693.70936
zaf,2001,78,Some primary,Male,3478.49772
zaf,2001,78,Some primary,Female,6186.161997
zaf,2001,78,Complete primary,Male,751.44288
zaf,2001,78,Complete primary,Female,1513.667665
zaf,2001,78,Some secondary,Male,4355.627006
zaf,2001,78,Some secondary,Female,7838.894323
zaf,2001,78,Grade 12/Std 10,Male,2677.980314
zaf,2001,78,Grade 12/Std 10,Female,3931.715007
zaf,2001,78,Higher,Male,1757.764648
zaf,2001,78,Higher,Female,1667.375222
zaf,2001,78,Unspecified,Male,0
zaf,2001,78,Unspecified,Female,0
zaf,2001,78,Not applicable,Male,0
zaf,2001,78,Not applicable,Female,0
zaf,2001,78,Total,Male,21318.42734
zaf,2001,78,Total,Female,36831.52357
zaf,2001,79,No schooling,Male,9590.333598
zaf,2001,79,No schooling,Female,16284.97257
zaf,2001,79,Some primary,Male,3929.376902
zaf,2001,79,Some primary,Female,6140.52531
zaf,2001,79,Complete primary,Male,814.237974
zaf,2001,79,Complete primary,Female,1409.369409
zaf,2001,79,Some secondary,Male,4010.564792
zaf,2001,79,Some secondary,Female,7465.019887
zaf,2001,79,Grade 12/Std 10,Male,2583.731998
zaf,2001,79,Grade 12/Std 10,Female,3708.816769
zaf,2001,79,Higher,Male,1688.326731
zaf,2001,79,Higher,Female,1666.693246
zaf,2001,79,Unspecified,Male,0
zaf,2001,79,Unspecified,Female,0
zaf,2001,79,Not applicable,Male,0
zaf,2001,79,Not applicable,Female,0
zaf,2001,79,Total,Male,22616.572
zaf,2001,79,Total,Female,36675.3972
zaf,2001,80,No schooling,Male,10731.51989
zaf,2001,80,No schooling,Female,22342.76802
zaf,2001,80,Some primary,Male,3695.502626
zaf,2001,80,Some primary,Female,6139.531845
zaf,2001,80,Complete primary,Male,730.053031
zaf,2001,80,Complete primary,Female,1376.153106
zaf,2001,80,Some secondary,Male,3946.008867
zaf,2001,80,Some secondary,Female,6989.766225
zaf,2001,80,Grade 12/Std 10,Male,2433.201245
zaf,2001,80,Grade 12/Std 10,Female,3522.821224
zaf,2001,80,Higher,Male,1518.4015
zaf,2001,80,Higher,Female,1623.620498
zaf,2001,80,Unspecified,Male,0
zaf,2001,80,Unspecified,Female,0
zaf,2001,80,Not applicable,Male,0
zaf,2001,80,Not applicable,Female,0
zaf,2001,80,Total,Male,23054.68716
zaf,2001,80,Total,Female,41994.66091
zaf,2001,81,No schooling,Male,12933.59376
zaf,2001,81,No schooling,Female,28882.5246
zaf,2001,81,Some primary,Male,3854.937007
zaf,2001,81,Some primary,Female,6453.464887
zaf,2001,81,Complete primary,Male,695.342412
zaf,2001,81,Complete primary,Female,1382.99456
zaf,2001,81,Some secondary,Male,3547.503813
zaf,2001,81,Some secondary,Female,6622.726196
zaf,2001,81,Grade 12/Std 10,Male,2113.049667
zaf,2001,81,Grade 12/Std 10,Female,3062.355549
zaf,2001,81,Higher,Male,1277.54125
zaf,2001,81,Higher,Female,1458.230957
zaf,2001,81,Unspecified,Male,0
zaf,2001,81,Unspecified,Female,0
zaf,2001,81,Not applicable,Male,0
zaf,2001,81,Not applicable,Female,0
zaf,2001,81,Total,Male,24421.96791
zaf,2001,81,Total,Female,47862.29675
zaf,2001,82,No schooling,Male,8056.563787
zaf,2001,82,No schooling,Female,17965.17618
zaf,2001,82,Some primary,Male,2366.788739
zaf,2001,82,Some primary,Female,4525.059161
zaf,2001,82,Complete primary,Male,449.114825
zaf,2001,82,Complete primary,Female,995.732158
zaf,2001,82,Some secondary,Male,2386.143024
zaf,2001,82,Some secondary,Female,5015.184496
zaf,2001,82,Grade 12/Std 10,Male,1498.028848
zaf,2001,82,Grade 12/Std 10,Female,2406.698313
zaf,2001,82,Higher,Male,971.11772
zaf,2001,82,Higher,Female,1078.474473
zaf,2001,82,Unspecified,Male,0
zaf,2001,82,Unspecified,Female,0
zaf,2001,82,Not applicable,Male,0
zaf,2001,82,Not applicable,Female,0
zaf,2001,82,Total,Male,15727.75694
zaf,2001,82,Total,Female,31986.32478
zaf,2001,83,No schooling,Male,10667.017
zaf,2001,83,No schooling,Female,24932.65707
zaf,2001,83,Some primary,Male,2940.875661
zaf,2001,83,Some primary,Female,6388.573319
zaf,2001,83,Complete primary,Male,519.04724
zaf,2001,83,Complete primary,Female,1232.934336
zaf,2001,83,Some secondary,Male,2456.569721
zaf,2001,83,Some secondary,Female,5348.686795
