side,time,age,sg_population,stack
swe,2021,128,0,2
swe,2021,129,0,2
swe,2021,130,0,2
swe,2022,0,43312.5,2
swe,2022,1,42721,2
swe,2022,2,43067.5,2
swe,2022,3,42525,2
swe,2022,4,42094.5,2
swe,2022,5,41762,2
swe,2022,6,41513.5,2
swe,2022,7,41321,2
swe,2022,8,41153,2
swe,2022,9,41086.5,2
swe,2022,10,41153,2
swe,2022,11,41282.5,2
swe,2022,12,41419,2
swe,2022,13,41618.5,2
swe,2022,14,41524,2
swe,2022,15,40960.5,2
swe,2022,16,40106.5,2
swe,2022,17,39392.5,2
swe,2022,18,38829,2
swe,2022,19,38185,2
swe,2022,20,37429,2
swe,2022,21,36711.5,2
swe,2022,22,36043,2
swe,2022,23,35192.5,2
swe,2022,24,35532,2
swe,2022,25,37674,2
swe,2022,26,40890.5,2
swe,2022,27,43925,2
swe,2022,28,47103,2
swe,2022,29,49241.5,2
swe,2022,30,49651,2
swe,2022,31,48895,2
swe,2022,32,48314,2
swe,2022,33,47719,2
swe,2022,34,46893,2
swe,2022,35,45888.5,2
swe,2022,36,44782.5,2
swe,2022,37,43589,2
swe,2022,38,42273,2
swe,2022,39,41391,2
swe,2022,40,41216,2
swe,2022,41,41520.5,2
swe,2022,42,41783,2
swe,2022,43,42084,2
swe,2022,44,42472.5,2
swe,2022,45,42917,2
swe,2022,46,43403.5,2
swe,2022,47,43921.5,2
swe,2022,48,44446.5,2
swe,2022,49,44940,2
swe,2022,50,45363.5,2
swe,2022,51,45706.5,2
swe,2022,52,46000.5,2
swe,2022,53,46256,2
swe,2022,54,46277,2
swe,2022,55,45965.5,2
swe,2022,56,45409,2
swe,2022,57,44821,2
swe,2022,58,44215.5,2
swe,2022,59,43431.5,2
swe,2022,60,42434,2
swe,2022,61,41310.5,2
swe,2022,62,40197.5,2
swe,2022,63,39063.5,2
swe,2022,64,38146.5,2
swe,2022,65,37572.5,2
swe,2022,66,37254,2
swe,2022,67,36865.5,2
swe,2022,68,36354.5,2
swe,2022,69,36235.5,2
swe,2022,70,36697.5,2
swe,2022,71,37450,2
swe,2022,72,38069.5,2
swe,2022,73,38703,2
swe,2022,74,38591,2
swe,2022,75,37334.5,2
swe,2022,76,35283.5,2
swe,2022,77,33264,2
swe,2022,78,31185,2
swe,2022,79,28885.5,2
swe,2022,80,26390,2
swe,2022,81,23786,2
swe,2022,82,21122.5,2
swe,2022,83,18368,2
swe,2022,84,15991.5,2
swe,2022,85,14238,2
swe,2022,86,12908,2
swe,2022,87,11581.5,2
swe,2022,88,10339,2
swe,2022,89,9145.5,2
swe,2022,90,7941.5,2
swe,2022,91,6769,2
swe,2022,92,5722.5,2
swe,2022,93,4781,2
swe,2022,94,3934,2
swe,2022,95,3178,2
swe,2022,96,2516.5,2
swe,2022,97,1589,2
swe,2022,98,1141,2
swe,2022,99,805,2
swe,2022,100,0,2
swe,2022,101,0,2
swe,2022,102,0,2
swe,2022,103,0,2
swe,2022,104,0,2
swe,2022,105,0,2
swe,2022,106,0,2
swe,2022,107,0,2
swe,2022,108,0,2
swe,2022,109,0,2
swe,2022,110,0,2
swe,2022,111,0,2
swe,2022,112,0,2
swe,2022,113,0,2
swe,2022,114,0,2
swe,2022,115,0,2
swe,2022,116,0,2
swe,2022,117,0,2
swe,2022,118,0,2
swe,2022,119,0,2
swe,2022,120,0,2
swe,2022,121,0,2
swe,2022,122,0,2
swe,2022,123,0,2
swe,2022,124,0,2
swe,2022,125,0,2
swe,2022,126,0,2
swe,2022,127,0,2
swe,2022,128,0,2
swe,2022,129,0,2
swe,2022,130,0,2
swe,2023,0,42952,2
swe,2023,1,42710.5,2
swe,2023,2,42511,2
swe,2023,3,43011.5,2
swe,2023,4,42619.5,2
swe,2023,5,42280,2
swe,2023,6,41996.5,2
swe,2023,7,41762,2
swe,2023,8,41545,2
swe,2023,9,41314,2
swe,2023,10,41212.5,2
swe,2023,11,41286,2
swe,2023,12,41450.5,2
swe,2023,13,41604.5,2
swe,2023,14,41818,2
swe,2023,15,41730.5,2
swe,2023,16,41174,2
swe,2023,17,40330.5,2
swe,2023,18,39623.5,2
swe,2023,19,39067,2
swe,2023,20,38430,2
swe,2023,21,37681,2
swe,2023,22,36967,2
swe,2023,23,36302,2
swe,2023,24,35455,2
swe,2023,25,35794.5,2
swe,2023,26,37933,2
swe,2023,27,41146,2
swe,2023,28,44170,2
swe,2023,29,47341,2
swe,2023,30,49472.5,2
swe,2023,31,49868,2
swe,2023,32,49101.5,2
swe,2023,33,48506.5,2
swe,2023,34,47897.5,2
swe,2023,35,47057.5,2
swe,2023,36,46035.5,2
swe,2023,37,44919,2
swe,2023,38,43711.5,2
swe,2023,39,42381.5,2
swe,2023,40,41485.5,2
swe,2023,41,41296.5,2
swe,2023,42,41583.5,2
swe,2023,43,41835.5,2
swe,2023,44,42119,2
swe,2023,45,42493.5,2
swe,2023,46,42924,2
swe,2023,47,43396.5,2
swe,2023,48,43900.5,2
swe,2023,49,44415,2
swe,2023,50,44894.5,2
swe,2023,51,45307.15,2
swe,2023,52,45640,2
swe,2023,53,45923.5,2
swe,2023,54,46168.5,2
swe,2023,55,46172,2
swe,2023,56,45850,2
swe,2023,57,45279.5,2
swe,2023,58,44681,2
swe,2023,59,44061.5,2
swe,2023,60,43260,2
swe,2023,61,42245,2
swe,2023,62,41104,2
swe,2023,63,39970,2
swe,2023,64,38811.5,2
swe,2023,65,37866.5,2
swe,2023,66,37268,2
swe,2023,67,36925,2
swe,2023,68,36505,2
swe,2023,69,35962.5,2
swe,2023,70,35801.5,2
swe,2023,71,36197,2
swe,2023,72,36869,2
swe,2023,73,37411.5,2
swe,2023,74,37968,2
swe,2023,75,37779,2
swe,2023,76,36449,2
swe,2023,77,34331.5,2
swe,2023,78,32242,2
swe,2023,79,30093,2
swe,2023,80,27741,2
swe,2023,81,25217.5,2
swe,2023,82,22606.5,2
swe,2023,83,19939.5,2
swe,2023,84,17188.5,2
swe,2023,85,14815.5,2
swe,2023,86,13055,2
swe,2023,87,11721.5,2
swe,2023,88,10395,2
swe,2023,89,9163,2
swe,2023,90,8001,2
swe,2023,91,6856.5,2
swe,2023,92,5761,2
swe,2023,93,4795,2
swe,2023,94,3937.5,2
swe,2023,95,3178,2
swe,2023,96,2523.5,2
swe,2023,97,1963.5,2
swe,2023,98,1165.5,2
swe,2023,99,822.5,2
swe,2023,100,0,2
swe,2023,101,0,2
swe,2023,102,0,2
swe,2023,103,0,2
swe,2023,104,0,2
swe,2023,105,0,2
swe,2023,106,0,2
swe,2023,107,0,2
swe,2023,108,0,2
swe,2023,109,0,2
swe,2023,110,0,2
swe,2023,111,0,2
swe,2023,112,0,2
swe,2023,113,0,2
swe,2023,114,0,2
swe,2023,115,0,2
swe,2023,116,0,2
swe,2023,117,0,2
swe,2023,118,0,2
swe,2023,119,0,2
swe,2023,120,0,2
swe,2023,121,0,2
swe,2023,122,0,2
swe,2023,123,0,2
swe,2023,124,0,2
swe,2023,125,0,2
swe,2023,126,0,2
swe,2023,127,0,2
swe,2023,128,0,2
swe,2023,129,0,2
swe,2023,130,0,2
swe,2024,0,42476,2
swe,2024,1,42591.5,2
swe,2024,2,42654.5,2
swe,2024,3,42661.5,2
swe,2024,4,42938,2
swe,2024,5,42696.5,2
swe,2024,6,42451.5,2
swe,2024,7,42217,2
swe,2024,8,41993,2
swe,2024,9,41755,2
swe,2024,10,41464.5,2
swe,2024,11,41321,2
swe,2024,12,41405,2
swe,2024,13,41608,2
swe,2024,14,41779.5,2
swe,2024,15,42000,2
swe,2024,16,41923,2
swe,2024,17,41377,2
swe,2024,18,40540.5,2
swe,2024,19,39840.5,2
swe,2024,20,39291,2
swe,2024,21,38661,2
swe,2024,22,37915.5,2
swe,2024,23,37212,2
swe,2024,24,36550.5,2
swe,2024,25,35703.5,2
swe,2024,26,36046.5,2
swe,2024,27,38178,2
swe,2024,28,41384,2
swe,2024,29,44404.5,2
swe,2024,30,47565,2
swe,2024,31,49686,2
swe,2024,32,50071,2
swe,2024,33,49290.5,2
swe,2024,34,48681.5,2
swe,2024,35,48058.5,2
swe,2024,36,47204.5,2
swe,2024,37,46172,2
swe,2024,38,45041.5,2
swe,2024,39,43820,2
swe,2024,40,42476,2
swe,2024,41,41566,2
swe,2024,42,41363,2
swe,2024,43,41636,2
swe,2024,44,41870.5,2
swe,2024,45,42140,2
swe,2024,46,42500.5,2
swe,2024,47,42917,2
swe,2024,48,43375.5,2
swe,2024,49,43869,2
swe,2024,50,44369.5,2
swe,2024,51,44835,2
swe,2024,52,45237.5,2
swe,2024,53,45556,2
swe,2024,54,45829,2
swe,2024,55,46060,2
swe,2024,56,46053,2
swe,2024,57,45720.5,2
swe,2024,58,45139.5,2
swe,2024,59,44527,2
swe,2024,60,43890,2
swe,2024,61,43074.5,2
swe,2024,62,42042,2
swe,2024,63,40883.5,2
swe,2024,64,39728.5,2
swe,2024,65,38545.5,2
swe,2024,66,37576,2
swe,2024,67,36953,2
swe,2024,68,36582,2
swe,2024,69,36134,2
swe,2024,70,35560,2
swe,2024,71,35350,2
swe,2024,72,35682.5,2
swe,2024,73,36277.5,2
swe,2024,74,36743,2
swe,2024,75,37222.5,2
swe,2024,76,36956.5,2
swe,2024,77,35553,2
swe,2024,78,33362,2
swe,2024,79,31206,2
swe,2024,80,28990.5,2
swe,2024,81,26589.5,2
swe,2024,82,24041.5,2
swe,2024,83,21420,2
swe,2024,84,18749.5,2
swe,2024,85,16002,2
swe,2024,86,13636,2
swe,2024,87,11872,2
swe,2024,88,10528,2
swe,2024,89,9208.5,2
swe,2024,90,7983.5,2
swe,2024,91,6849.5,2
swe,2024,92,5764.5,2
swe,2024,93,4749.5,2
swe,2024,94,3864,2
swe,2024,95,3090.5,2
swe,2024,96,2425.5,2
swe,2024,97,1869,2
swe,2024,98,1410.5,2
swe,2024,99,840,2
swe,2024,100,0,2
swe,2024,101,0,2
swe,2024,102,0,2
swe,2024,103,0,2
swe,2024,104,0,2
swe,2024,105,0,2
swe,2024,106,0,2
swe,2024,107,0,2
swe,2024,108,0,2
swe,2024,109,0,2
swe,2024,110,0,2
swe,2024,111,0,2
swe,2024,112,0,2
swe,2024,113,0,2
swe,2024,114,0,2
swe,2024,115,0,2
swe,2024,116,0,2
swe,2024,117,0,2
swe,2024,118,0,2
swe,2024,119,0,2
swe,2024,120,0,2
swe,2024,121,0,2
swe,2024,122,0,2
swe,2024,123,0,2
swe,2024,124,0,2
swe,2024,125,0,2
swe,2024,126,0,2
swe,2024,127,0,2
swe,2024,128,0,2
swe,2024,129,0,2
swe,2024,130,0,2
swe,2025,0,41993,2
swe,2025,1,42395.5,2
swe,2025,2,42665,2
swe,2025,3,42822.5,2
swe,2025,4,42878.5,2
swe,2025,5,42850.5,2
swe,2025,6,42756,2
swe,2025,7,42605.5,2
swe,2025,8,42420,2
swe,2025,9,42210,2
swe,2025,10,41947.5,2
swe,2025,11,41601,2
swe,2025,12,41415.5,2
swe,2025,13,41506.5,2
swe,2025,14,41744.5,2
swe,2025,15,41937,2
swe,2025,16,42168,2
swe,2025,17,42101.5,2
swe,2025,18,41562.5,2
swe,2025,19,40733,2
swe,2025,20,40043.5,2
swe,2025,21,39501,2
swe,2025,22,38878,2
swe,2025,23,38139.5,2
swe,2025,24,37439.5,2
swe,2025,25,36781.5,2
swe,2025,26,35941.5,2
swe,2025,27,36281,2
swe,2025,28,38409,2
swe,2025,29,41608,2
swe,2025,30,44618,2
swe,2025,31,47768,2
swe,2025,32,49878.5,2
swe,2025,33,50253,2
swe,2025,34,49458.5,2
swe,2025,35,48835.5,2
swe,2025,36,48202,2
swe,2025,37,47334,2
swe,2025,38,46287.5,2
swe,2025,39,45142.65,2
swe,2025,40,43911,2
swe,2025,41,42553,2
swe,2025,42,41632.5,2
swe,2025,43,41412,2
swe,2025,44,41671,2
swe,2025,45,41888,2
swe,2025,46,42143.5,2
swe,2025,47,42490,2
swe,2025,48,42892.5,2
swe,2025,49,43340.5,2
swe,2025,50,43816.5,2
swe,2025,51,44303,2
swe,2025,52,44758,2
swe,2025,53,45146.5,2
swe,2025,54,45454.5,2
swe,2025,55,45717,2
swe,2025,56,45934,2
swe,2025,57,45916.5,2
swe,2025,58,45569.65,2
swe,2025,59,44978.15,2
swe,2025,60,44352,2
swe,2025,61,43704.5,2
swe,2025,62,42875,2
swe,2025,63,41825,2
swe,2025,64,40649,2
swe,2025,65,39473,2
swe,2025,66,38262,2
swe,2025,67,37268,2
swe,2025,68,36620.5,2
swe,2025,69,36221.5,2
swe,2025,70,35745.5,2
swe,2025,71,35143.5,2
swe,2025,72,34891.5,2
swe,2025,73,35157.5,2
swe,2025,74,35672,2
swe,2025,75,36060.5,2
swe,2025,76,36463,2
swe,2025,77,36120,2
swe,2025,78,34643,2
swe,2025,79,32385.5,2
swe,2025,80,30159.5,2
swe,2025,81,27877.5,2
swe,2025,82,25427.5,2
swe,2025,83,22855,2
swe,2025,84,20226.5,2
swe,2025,85,17552.5,2
swe,2025,86,14812,2
swe,2025,87,12449.5,2
swe,2025,88,10682,2
swe,2025,89,9334.5,2
swe,2025,90,8015,2
swe,2025,91,6804,2
swe,2025,92,5698,2
swe,2025,93,4672.5,2
swe,2025,94,3738,2
swe,2025,95,2933,2
swe,2025,96,2243.5,2
swe,2025,97,1669.5,2
swe,2025,98,1211,2
swe,2025,99,857.5,2
swe,2025,100,0,2
swe,2025,101,0,2
swe,2025,102,0,2
swe,2025,103,0,2
swe,2025,104,0,2
swe,2025,105,0,2
swe,2025,106,0,2
swe,2025,107,0,2
swe,2025,108,0,2
swe,2025,109,0,2
swe,2025,110,0,2
swe,2025,111,0,2
swe,2025,112,0,2
swe,2025,113,0,2
swe,2025,114,0,2
swe,2025,115,0,2
swe,2025,116,0,2
swe,2025,117,0,2
swe,2025,118,0,2
swe,2025,119,0,2
swe,2025,120,0,2
swe,2025,121,0,2
swe,2025,122,0,2
swe,2025,123,0,2
swe,2025,124,0,2
swe,2025,125,0,2
swe,2025,126,0,2
swe,2025,127,0,2
swe,2025,128,0,2
swe,2025,129,0,2
swe,2025,130,0,2
swe,2026,0,41601,2
swe,2026,1,42182,2
swe,2026,2,42553,2
swe,2026,3,42805,2
swe,2026,4,42955.5,2
swe,2026,5,43015,2
swe,2026,6,42997.5,2
swe,2026,7,42917,2
swe,2026,8,42784,2
swe,2026,9,42605.5,2
swe,2026,10,42399,2
swe,2026,11,42140,2
swe,2026,12,41804,2
swe,2026,13,41625.5,2
swe,2026,14,41723.5,2
swe,2026,15,41972,2
swe,2026,16,42168,2
swe,2026,17,42406,2
swe,2026,18,42343,2
swe,2026,19,41811,2
swe,2026,20,40985,2
swe,2026,21,40299,2
swe,2026,22,39756.5,2
swe,2026,23,39133.5,2
swe,2026,24,38395,2
swe,2026,25,37688,2
swe,2026,26,37026.5,2
swe,2026,27,36179.5,2
swe,2026,28,36512,2
swe,2026,29,38629.5,2
swe,2026,30,41818,2
swe,2026,31,44817.5,2
swe,2026,32,47957,2
swe,2026,33,50053.5,2
swe,2026,34,50414,2
swe,2026,35,49609,2
swe,2026,36,48972,2
swe,2026,37,48324.5,2
swe,2026,38,47442.5,2
swe,2026,39,46382,2
swe,2026,40,45227,2
swe,2026,41,43981,2
swe,2026,42,42609,2
swe,2026,43,41674.5,2
swe,2026,44,41443.5,2
swe,2026,45,41688.5,2
swe,2026,46,41898.5,2
swe,2026,47,42140,2
swe,2026,48,42476,2
swe,2026,49,42871.5,2
swe,2026,50,43305.5,2
swe,2026,51,43774.5,2
swe,2026,52,44250.5,2
swe,2026,53,44695,2
swe,2026,54,45069.5,2
swe,2026,55,45363.5,2
swe,2026,56,45612,2
swe,2026,57,45815,2
swe,2026,58,45780,2
swe,2026,59,45412.5,2
swe,2026,60,44793,2
swe,2026,61,44145.5,2
swe,2026,62,43466.5,2
swe,2026,63,42609,2
swe,2026,64,41538,2
swe,2026,65,40341,2
swe,2026,66,39137,2
swe,2026,67,37898,2
swe,2026,68,36869,2
swe,2026,69,36183,2
swe,2026,70,35742,2
swe,2026,71,35220.5,2
swe,2026,72,34573,2
swe,2026,73,34254.5,2
swe,2026,74,34415.5,2
swe,2026,75,34807.5,2
swe,2026,76,35077,2
swe,2026,77,35367.5,2
swe,2026,78,34919.5,2
swe,2026,79,33348,2
swe,2026,80,31006.5,2
swe,2026,81,28707,2
swe,2026,82,26358.5,2
swe,2026,83,23873.5,2
swe,2026,84,21325.5,2
swe,2026,85,18763.5,2
swe,2026,86,16163,2
swe,2026,87,13503,2
swe,2026,88,11228,2
swe,2026,89,9544.5,2
swe,2026,90,8284.5,2
swe,2026,91,7059.5,2
swe,2026,92,5946.5,2
swe,2026,93,4942,2
swe,2026,94,4018,2
swe,2026,95,3181.5,2
swe,2026,96,2275,2
swe,2026,97,1711.5,2
swe,2026,98,1249.5,2
swe,2026,99,878.5,2
swe,2026,100,0,2
swe,2026,101,0,2
swe,2026,102,0,2
swe,2026,103,0,2
swe,2026,104,0,2
swe,2026,105,0,2
swe,2026,106,0,2
swe,2026,107,0,2
swe,2026,108,0,2
swe,2026,109,0,2
swe,2026,110,0,2
swe,2026,111,0,2
swe,2026,112,0,2
swe,2026,113,0,2
swe,2026,114,0,2
swe,2026,115,0,2
swe,2026,116,0,2
swe,2026,117,0,2
swe,2026,118,0,2
swe,2026,119,0,2
swe,2026,120,0,2
swe,2026,121,0,2
swe,2026,122,0,2
swe,2026,123,0,2
swe,2026,124,0,2
swe,2026,125,0,2
swe,2026,126,0,2
swe,2026,127,0,2
swe,2026,128,0,2
swe,2026,129,0,2
swe,2026,130,0,2
swe,2027,0,41205.5,2
swe,2027,1,41909,2
swe,2027,2,42353.5,2
swe,2027,3,42693,2
swe,2027,4,42931,2
swe,2027,5,43071,2
swe,2027,6,43130.5,2
swe,2027,7,43123.5,2
swe,2027,8,43064,2
swe,2027,9,42945,2
swe,2027,10,42773.5,2
swe,2027,11,42570.5,2
swe,2027,12,42318.5,2
swe,2027,13,41989.5,2
swe,2027,14,41821.5,2
swe,2027,15,41926.5,2
swe,2027,16,42178.5,2
swe,2027,17,42385,2
swe,2027,18,42626.5,2
swe,2027,19,42570.5,2
swe,2027,20,42042,2
swe,2027,21,41223,2
swe,2027,22,40537,2
swe,2027,23,39998,2
swe,2027,24,39378.5,2
swe,2027,25,38633,2
swe,2027,26,37922.5,2
swe,2027,27,37257.5,2
swe,2027,28,36403.5,2
swe,2027,29,36729,2
swe,2027,30,38836,2
swe,2027,31,42014,2
swe,2027,32,44999.5,2
swe,2027,33,48125,2
swe,2027,34,50207.5,2
swe,2027,35,50554,2
swe,2027,36,49738.5,2
swe,2027,37,49087.5,2
swe,2027,38,48426,2
swe,2027,39,47533.5,2
swe,2027,40,46459,2
swe,2027,41,45290,2
swe,2027,42,44030,2
swe,2027,43,42647.5,2
swe,2027,44,41699,2
swe,2027,45,41457.5,2
swe,2027,46,41692,2
swe,2027,47,41891.5,2
swe,2027,48,42122.5,2
swe,2027,49,42448,2
swe,2027,50,42829.5,2
swe,2027,51,43256.5,2
swe,2027,52,43715,2
swe,2027,53,44180.5,2
swe,2027,54,44611,2
swe,2027,55,44975,2
swe,2027,56,45255,2
swe,2027,57,45486,2
swe,2027,58,45675,2
swe,2027,59,45622.5,2
swe,2027,60,45234,2
swe,2027,61,44593.5,2
swe,2027,62,43918,2
swe,2027,63,43211,2
swe,2027,64,42329,2
swe,2027,65,41233.5,2
swe,2027,66,40015.5,2
swe,2027,67,38787,2
swe,2027,68,37516.5,2
swe,2027,69,36452.5,2
swe,2027,70,35731.5,2
swe,2027,71,35248.5,2
swe,2027,72,34681.5,2
swe,2027,73,33992,2
swe,2027,74,33603.5,2
swe,2027,75,33663,2
swe,2027,76,33929,2
swe,2027,77,34083,2
swe,2027,78,34258,2
swe,2027,79,33705,2
swe,2027,80,32035.5,2
swe,2027,81,29617,2
swe,2027,82,27244,2
swe,2027,83,24822,2
swe,2027,84,22312.5,2
swe,2027,85,19789,2
swe,2027,86,17293.5,2
swe,2027,87,14763,2
swe,2027,88,12187,2
swe,2027,89,9999.5,2
swe,2027,90,8403.5,2
swe,2027,91,7231,2
swe,2027,92,6100.5,2
swe,2027,93,5085.5,2
swe,2027,94,4182.5,2
swe,2027,95,3360,2
swe,2027,96,2625,2
swe,2027,97,1760.5,2
swe,2027,98,1291.5,2
swe,2027,99,903,2
swe,2027,100,0,2
swe,2027,101,0,2
swe,2027,102,0,2
swe,2027,103,0,2
swe,2027,104,0,2
swe,2027,105,0,2
swe,2027,106,0,2
swe,2027,107,0,2
swe,2027,108,0,2
swe,2027,109,0,2
swe,2027,110,0,2
swe,2027,111,0,2
swe,2027,112,0,2
swe,2027,113,0,2
swe,2027,114,0,2
swe,2027,115,0,2
swe,2027,116,0,2
swe,2027,117,0,2
swe,2027,118,0,2
swe,2027,119,0,2
swe,2027,120,0,2
swe,2027,121,0,2
swe,2027,122,0,2
swe,2027,123,0,2
swe,2027,124,0,2
swe,2027,125,0,2
swe,2027,126,0,2
swe,2027,127,0,2
swe,2027,128,0,2
swe,2027,129,0,2
swe,2027,130,0,2
swe,2028,0,40841.5,2
swe,2028,1,41587,2
swe,2028,2,42171.5,2
swe,2028,3,42507.5,2
swe,2028,4,42819,2
swe,2028,5,43036,2
swe,2028,6,43172.5,2
swe,2028,7,43232,2
swe,2028,8,43235.5,2
swe,2028,9,43193.5,2
swe,2028,10,43092,2
swe,2028,11,42927.5,2
swe,2028,12,42724.5,2
swe,2028,13,42483,2
swe,2028,14,42157.5,2
swe,2028,15,42000,2
swe,2028,16,42112,2
swe,2028,17,42374.5,2
swe,2028,18,42584.5,2
swe,2028,19,42833,2
swe,2028,20,42780.5,2
swe,2028,21,42259,2
swe,2028,22,41443.5,2
swe,2028,23,40761,2
swe,2028,24,40225.5,2
swe,2028,25,39602.5,2
swe,2028,26,38857,2
swe,2028,27,38146.5,2
swe,2028,28,37471,2
swe,2028,29,36613.5,2
swe,2028,30,36932,2
swe,2028,31,39028.5,2
swe,2028,32,42189,2
swe,2028,33,45163.65,2
swe,2028,34,48275.5,2
swe,2028,35,50344,2
swe,2028,36,50680,2
swe,2028,37,49850.5,2
swe,2028,38,49189,2
swe,2028,39,48513.5,2
swe,2028,40,47607,2
swe,2028,41,46518.5,2
swe,2028,42,45338.65,2
swe,2028,43,44065,2
swe,2028,44,42668.5,2
swe,2028,45,41709.5,2
swe,2028,46,41454,2
swe,2028,47,41681.5,2
swe,2028,48,41867,2
swe,2028,49,42087.5,2
swe,2028,50,42402.5,2
swe,2028,51,42773.5,2
swe,2028,52,43190,2
swe,2028,53,43638,2
swe,2028,54,44093,2
swe,2028,55,44513,2
swe,2028,56,44863,2
swe,2028,57,45129,2
swe,2028,58,45346,2
swe,2028,59,45521,2
swe,2028,60,45447.5,2
swe,2028,61,45038,2
swe,2028,62,44373,2
swe,2028,63,43676.5,2
swe,2028,64,42941.5,2
swe,2028,65,42031.5,2
swe,2028,66,40915,2
swe,2028,67,39676,2
swe,2028,68,38419.5,2
swe,2028,69,37121,2
swe,2028,70,36022,2
swe,2028,71,35266,2
swe,2028,72,34741,2
swe,2028,73,34128.5,2
swe,2028,74,33397,2
swe,2028,75,32938.5,2
swe,2028,76,32896.5,2
swe,2028,77,33040,2
swe,2028,78,33071.5,2
swe,2028,79,33134.5,2
swe,2028,80,32473,2
swe,2028,81,30712.5,2
swe,2028,82,28213.5,2
swe,2028,83,25767,2
swe,2028,84,23278.5,2
swe,2028,85,20741,2
swe,2028,86,18245.5,2
swe,2028,87,15813,2
swe,2028,88,13356,2
swe,2028,89,10867.5,2
swe,2028,90,8767.5,2
swe,2028,91,7259,2
swe,2028,92,6174,2
swe,2028,93,5138,2
swe,2028,94,4221,2
swe,2028,95,3419.5,2
swe,2028,96,2702,2
swe,2028,97,2068.5,2
swe,2028,98,1333.5,2
swe,2028,99,924,2
swe,2028,100,0,2
swe,2028,101,0,2
swe,2028,102,0,2
swe,2028,103,0,2
swe,2028,104,0,2
swe,2028,105,0,2
swe,2028,106,0,2
swe,2028,107,0,2
swe,2028,108,0,2
swe,2028,109,0,2
swe,2028,110,0,2
swe,2028,111,0,2
swe,2028,112,0,2
swe,2028,113,0,2
swe,2028,114,0,2
swe,2028,115,0,2
swe,2028,116,0,2
swe,2028,117,0,2
swe,2028,118,0,2
swe,2028,119,0,2
swe,2028,120,0,2
swe,2028,121,0,2
swe,2028,122,0,2
swe,2028,123,0,2
swe,2028,124,0,2
swe,2028,125,0,2
swe,2028,126,0,2
swe,2028,127,0,2
swe,2028,128,0,2
swe,2028,129,0,2
swe,2028,130,0,2
swe,2029,0,40540.5,2
swe,2029,1,41272,2
swe,2029,2,41870.5,2
swe,2029,3,42350,2
swe,2029,4,42651,2
swe,2029,5,42931,2
swe,2029,6,43130.5,2
swe,2029,7,43256.5,2
swe,2029,8,43319.5,2
swe,2029,9,43333.5,2
swe,2029,10,43309,2
swe,2029,11,43221.5,2
swe,2029,12,43064,2
swe,2029,13,42864.5,2
swe,2029,14,42630,2
swe,2029,15,42315,2
swe,2029,16,42164.5,2
swe,2029,17,42283.5,2
swe,2029,18,42553,2
swe,2029,19,42770,2
swe,2029,20,43025.5,2
swe,2029,21,42976.5,2
swe,2029,22,42462,2
swe,2029,23,41650,2
swe,2029,24,40971,2
swe,2029,25,40439,2
swe,2029,26,39819.5,2
swe,2029,27,39070.5,2
swe,2029,28,38353,2
swe,2029,29,37674,2
swe,2029,30,36813,2
swe,2029,31,37121,2
swe,2029,32,39207,2
swe,2029,33,42353.5,2
swe,2029,34,45311,2
swe,2029,35,48408.5,2
swe,2029,36,50463,2
swe,2029,37,50785,2
swe,2029,38,49945,2
swe,2029,39,49269.5,2
swe,2029,40,48580,2
swe,2029,41,47663,2
swe,2029,42,46564,2
swe,2029,43,45370.5,2
swe,2029,44,44086,2
swe,2029,45,42679,2
swe,2029,46,41706,2
swe,2029,47,41440,2
swe,2029,48,41653.5,2
swe,2029,49,41828.5,2
swe,2029,50,42038.5,2
swe,2029,51,42339.5,2
swe,2029,52,42703.5,2
swe,2029,53,43109.5,2
swe,2029,54,43547,2
swe,2029,55,43991.5,2
swe,2029,56,44397.5,2
swe,2029,57,44737,2
swe,2029,58,44988.65,2
swe,2029,59,45192,2
swe,2029,60,45349.5,2
swe,2029,61,45258.5,2
swe,2029,62,44828,2
swe,2029,63,44142,2
swe,2029,64,43417.5,2
swe,2029,65,42654.5,2
swe,2029,66,41720,2
swe,2029,67,40582.5,2
swe,2029,68,39322.5,2
swe,2029,69,38041.5,2
swe,2029,70,36711.5,2
swe,2029,71,35581,2
swe,2029,72,34786.5,2
swe,2029,73,34223,2
swe,2029,74,33565,2
swe,2029,75,32788,2
swe,2029,76,32266.5,2
swe,2029,77,32119.5,2
swe,2029,78,32137,2
swe,2029,79,32053,2
swe,2029,80,32000.5,2
swe,2029,81,31234,2
swe,2029,82,29379,2
swe,2029,83,26803,2
swe,2029,84,24283,2
swe,2029,85,21728,2
swe,2029,86,19162.5,2
swe,2029,87,16695,2
swe,2029,88,14332.5,2
swe,2029,89,11949,2
swe,2029,90,9541,2
swe,2029,91,7535.5,2
swe,2029,92,6111,2
swe,2029,93,5113.5,2
swe,2029,94,4175.5,2
swe,2029,95,3356.5,2
swe,2029,96,2660,2
swe,2029,97,2040.5,2
swe,2029,98,1508.5,2
swe,2029,99,941.5,2
swe,2029,100,0,2
swe,2029,101,0,2
swe,2029,102,0,2
swe,2029,103,0,2
swe,2029,104,0,2
swe,2029,105,0,2
swe,2029,106,0,2
swe,2029,107,0,2
swe,2029,108,0,2
swe,2029,109,0,2
swe,2029,110,0,2
swe,2029,111,0,2
swe,2029,112,0,2
swe,2029,113,0,2
swe,2029,114,0,2
