geo,under_five_mortality_from_ihme_per_1000_born,time
gnb,255.5,1987
gnb,255.8,1988
gnb,256.0,1989
gnb,255.0,1990
gnb,254.0,1991
gnb,250.3,1992
gnb,245.5,1993
gnb,240.7,1994
gnb,236.0,1995
gnb,231.5,1996
gnb,226.9,1997
gnb,222.2,1998
gnb,217.6,1999
gnb,213.4,2000
gnb,209.0,2001
gnb,204.8,2002
gnb,200.7,2003
gnb,196.7,2004
gnb,192.8,2005
gnb,189.0,2006
gnb,185.2,2007
gnb,181.5,2008
gnb,177.9,2009
gnb,174.3,2010
gnb,170.9,2011
gnb,167.5,2012
gnb,164.2,2013
gnb,160.9,2014
gnb,157.7,2015
guy,116.4,1970
guy,114.6,1971
guy,113.0,1972
guy,111.4,1973
guy,109.8,1974
guy,108.2,1975
guy,106.7,1976
guy,105.1,1977
guy,103.3,1978
guy,101.6,1979
guy,99.9,1980
guy,98.3,1981
guy,96.6,1982
guy,94.9,1983
guy,93.3,1984
guy,91.3,1985
guy,89.7,1986
guy,88.7,1987
guy,87.8,1988
guy,87.1,1989
guy,86.5,1990
guy,85.7,1991
guy,84.9,1992
guy,84.0,1993
guy,83.2,1994
guy,82.2,1995
guy,81.3,1996
guy,80.4,1997
guy,79.5,1998
guy,78.7,1999
guy,77.9,2000
guy,77.1,2001
guy,76.3,2002
guy,75.5,2003
guy,74.7,2004
guy,73.9,2005
guy,73.1,2006
guy,72.4,2007
guy,71.7,2008
guy,71.0,2009
guy,70.2,2010
guy,69.5,2011
guy,68.8,2012
guy,68.1,2013
guy,67.4,2014
guy,66.7,2015
hti,225.7,1970
hti,222.1,1971
hti,218.4,1972
hti,216.1,1973
hti,212.4,1974
hti,207.9,1975
hti,203.9,1976
hti,200.4,1977
hti,196.8,1978
hti,193.2,1979
hti,189.4,1980
hti,185.6,1981
hti,181.5,1982
hti,177.3,1983
hti,171.6,1984
hti,166.8,1985
hti,161.9,1986
hti,157.2,1987
hti,152.9,1988
hti,149.5,1989
hti,145.1,1990
hti,140.3,1991
hti,135.5,1992
hti,131.1,1993
hti,127.2,1994
hti,123.6,1995
hti,119.5,1996
hti,115.4,1997
hti,111.5,1998
hti,106.6,1999
hti,103.0,2000
hti,99.5,2001
hti,96.1,2002
hti,92.8,2003
hti,89.6,2004
hti,86.6,2005
hti,83.8,2006
hti,81.0,2007
hti,78.3,2008
hti,75.7,2009
hti,73.2,2010
hti,70.8,2011
hti,68.5,2012
hti,66.2,2013
hti,64.1,2014
hti,62.0,2015
hnd,150.3,1970
hnd,144.2,1971
hnd,138.3,1972
hnd,132.7,1973
hnd,127.4,1974
hnd,121.1,1975
hnd,115.8,1976
hnd,111.4,1977
hnd,106.7,1978
hnd,101.8,1979
hnd,96.9,1980
hnd,92.2,1981
hnd,87.8,1982
hnd,83.7,1983
hnd,79.7,1984
hnd,75.9,1985
hnd,72.3,1986
hnd,69.0,1987
hnd,65.7,1988
hnd,62.6,1989
hnd,59.7,1990
hnd,56.9,1991
hnd,54.3,1992
hnd,51.7,1993
hnd,49.3,1994
hnd,47.0,1995
hnd,44.8,1996
hnd,42.7,1997
hnd,40.6,1998
hnd,38.7,1999
hnd,36.9,2000
hnd,35.2,2001
hnd,33.6,2002
hnd,32.0,2003
hnd,30.5,2004
hnd,29.1,2005
hnd,27.7,2006
hnd,26.4,2007
hnd,25.2,2008
hnd,24.0,2009
hnd,22.9,2010
hnd,21.8,2011
hnd,20.8,2012
hnd,19.8,2013
hnd,18.9,2014
hnd,18.0,2015
hun,38.0,1970
hun,36.5,1971
hun,35.2,1972
hun,33.8,1973
hun,32.6,1974
hun,31.4,1975
hun,30.2,1976
hun,29.0,1977
hun,27.7,1978
hun,26.5,1979
hun,25.4,1980
hun,24.3,1981
hun,23.2,1982
hun,22.2,1983
hun,21.4,1984
hun,20.6,1985
hun,19.6,1986
hun,18.7,1987
hun,17.8,1988
hun,17.0,1989
hun,16.2,1990
hun,15.4,1991
hun,14.7,1992
hun,14.1,1993
hun,13.5,1994
hun,12.8,1995
hun,12.2,1996
hun,11.6,1997
hun,11.1,1998
hun,10.5,1999
hun,10.0,2000
hun,9.6,2001
hun,9.1,2002
hun,8.7,2003
hun,8.3,2004
hun,7.9,2005
hun,7.5,2006
hun,7.2,2007
hun,6.8,2008
hun,6.5,2009
hun,6.2,2010
hun,5.9,2011
hun,5.6,2012
hun,5.4,2013
hun,5.1,2014
hun,4.9,2015
isl,14.6,1970
isl,14.0,1971
isl,13.5,1972
isl,13.0,1973
isl,12.5,1974
isl,12.0,1975
isl,11.6,1976
isl,11.1,1977
isl,10.6,1978
isl,10.1,1979
isl,9.7,1980
isl,9.2,1981
isl,8.8,1982
isl,8.5,1983
isl,8.1,1984
isl,7.7,1985
isl,7.4,1986
isl,7.1,1987
isl,6.8,1988
isl,6.5,1989
isl,6.2,1990
isl,5.9,1991
isl,5.7,1992
isl,5.4,1993
isl,5.2,1994
isl,4.9,1995
isl,4.7,1996
isl,4.5,1997
isl,4.3,1998
isl,4.1,1999
isl,3.9,2000
isl,3.7,2001
isl,3.6,2002
isl,3.4,2003
isl,3.2,2004
isl,3.1,2005
isl,3.0,2006
isl,2.8,2007
isl,2.7,2008
isl,2.6,2009
isl,2.5,2010
isl,2.4,2011
isl,2.3,2012
isl,2.2,2013
isl,2.1,2014
isl,2.0,2015
ind,189.7,1970
ind,185.3,1971
ind,180.9,1972
ind,176.6,1973
ind,172.5,1974
ind,168.4,1975
ind,164.3,1976
ind,160.4,1977
ind,156.6,1978
ind,152.8,1979
ind,149.2,1980
ind,145.5,1981
ind,141.9,1982
ind,138.3,1983
ind,134.8,1984
ind,131.4,1985
ind,128.0,1986
ind,124.7,1987
ind,121.5,1988
ind,118.4,1989
ind,115.3,1990
ind,112.3,1991
ind,109.3,1992
ind,106.5,1993
ind,103.7,1994
ind,100.9,1995
ind,98.3,1996
ind,95.7,1997
ind,93.1,1998
ind,90.7,1999
ind,88.3,2000
ind,85.9,2001
ind,83.6,2002
ind,81.4,2003
ind,79.2,2004
ind,77.2,2005
ind,75.1,2006
ind,73.1,2007
ind,71.1,2008
ind,69.2,2009
ind,67.4,2010
ind,65.6,2011
ind,63.8,2012
ind,62.1,2013
ind,60.5,2014
ind,58.9,2015
idn,165.9,1970
idn,160.7,1971
idn,155.6,1972
idn,150.7,1973
idn,145.8,1974
idn,141.1,1975
idn,136.6,1976
idn,132.3,1977
idn,128.0,1978
idn,123.9,1979
idn,120.0,1980
idn,116.5,1981
idn,112.8,1982
idn,109.5,1983
idn,105.8,1984
idn,102.0,1985
idn,98.3,1986
idn,94.3,1987
idn,90.3,1988
idn,86.5,1989
idn,82.8,1990
idn,79.5,1991
idn,76.6,1992
idn,73.5,1993
idn,69.9,1994
idn,66.4,1995
idn,63.5,1996
idn,60.7,1997
idn,58.0,1998
idn,55.4,1999
idn,52.9,2000
idn,50.5,2001
idn,48.5,2002
idn,46.5,2003
idn,44.5,2004
idn,42.7,2005
idn,40.7,2006
idn,39.0,2007
idn,37.3,2008
idn,35.7,2009
idn,34.2,2010
idn,32.7,2011
idn,31.3,2012
idn,30.0,2013
idn,28.7,2014
idn,27.5,2015
irn,186.0,1970
irn,178.5,1971
irn,171.4,1972
irn,164.6,1973
irn,158.2,1974
irn,152.0,1975
irn,146.1,1976
irn,140.5,1977
irn,135.1,1978
irn,129.9,1979
irn,124.9,1980
irn,119.4,1981
irn,113.9,1982
irn,108.6,1983
irn,103.6,1984
irn,98.8,1985
irn,94.4,1986
irn,90.2,1987
irn,86.0,1988
irn,82.1,1989
irn,78.3,1990
irn,74.8,1991
irn,71.4,1992
irn,68.0,1993
irn,64.8,1994
irn,61.9,1995
irn,59.0,1996
irn,56.3,1997
irn,53.7,1998
irn,51.2,1999
irn,48.9,2000
irn,46.6,2001
irn,44.5,2002
irn,42.4,2003
irn,40.5,2004
irn,38.7,2005
irn,37.0,2006
irn,35.3,2007
irn,33.7,2008
irn,32.2,2009
irn,30.8,2010
irn,29.4,2011
irn,28.0,2012
irn,26.7,2013
irn,25.5,2014
irn,24.4,2015
irq,108.3,1970
irq,104.9,1971
irq,101.6,1972
irq,98.4,1973
irq,95.3,1974
irq,92.4,1975
irq,89.6,1976
irq,86.7,1977
irq,84.1,1978
irq,81.5,1979
irq,79.2,1980
irq,76.9,1981
irq,74.9,1982
irq,73.1,1983
irq,71.4,1984
irq,69.5,1985
irq,67.8,1986
irq,66.3,1987
irq,64.7,1988
irq,63.1,1989
irq,61.6,1990
irq,60.2,1991
irq,58.8,1992
irq,57.5,1993
irq,56.2,1994
irq,55.0,1995
irq,53.8,1996
irq,52.6,1997
irq,51.4,1998
irq,50.3,1999
irq,49.2,2000
irq,48.1,2001
irq,47.0,2002
irq,46.0,2003
irq,44.6,2004
irq,43.6,2005
irq,42.6,2006
irq,41.6,2007
irq,40.6,2008
irq,39.7,2009
irq,38.8,2010
irq,38.0,2011
irq,37.1,2012
irq,36.3,2013
irq,35.4,2014
irq,34.6,2015
irl,22.6,1970
irl,21.7,1971
irl,20.8,1972
irl,19.9,1973
irl,19.0,1974
irl,18.2,1975
irl,17.4,1976
irl,16.6,1977
irl,15.9,1978
irl,15.2,1979
irl,14.5,1980
irl,13.8,1981
irl,13.2,1982
irl,12.7,1983
irl,12.2,1984
irl,11.7,1985
irl,11.2,1986
irl,10.8,1987
irl,10.4,1988
irl,10.0,1989
irl,9.6,1990
irl,9.2,1991
irl,8.8,1992
irl,8.5,1993
irl,8.1,1994
irl,7.8,1995
irl,7.5,1996
irl,7.2,1997
irl,6.9,1998
irl,6.7,1999
irl,6.4,2000
irl,6.2,2001
irl,5.9,2002
irl,5.7,2003
irl,5.5,2004
irl,5.3,2005
irl,5.1,2006
irl,4.9,2007
irl,4.7,2008
irl,4.5,2009
irl,4.3,2010
irl,4.1,2011
irl,4.0,2012
irl,3.8,2013
irl,3.7,2014
irl,3.5,2015
isr,31.2,1970
isr,29.7,1971
isr,28.2,1972
isr,26.8,1973
isr,25.4,1974
isr,24.2,1975
isr,23.0,1976
isr,21.8,1977
isr,20.7,1978
isr,19.7,1979
isr,18.7,1980
