alternative_gdp_per_capita_ppp_wb,geo,time
4008.0,pry,1999
3794.0,pry,2000
3794.0,pry,2001
3717.0,pry,2002
3784.0,pry,2003
3865.0,pry,2004
3901.0,pry,2005
3995.0,pry,2006
4188.0,pry,2007
4353.0,pry,2008
4112.0,pry,2009
4648.0,pry,2010
4752.0,pry,2011
6083.0,per,1980
6361.0,per,1981
6172.0,per,1982
5317.0,per,1983
5465.0,per,1984
5491.0,per,1985
5906.0,per,1986
6238.0,per,1987
5573.0,per,1988
4818.0,per,1989
4477.0,per,1990
4484.0,per,1991
4379.0,per,1992
4502.0,per,1993
4988.0,per,1994
5321.0,per,1995
5360.0,per,1996
5631.0,per,1997
5502.0,per,1998
5465.0,per,1999
5543.0,per,2000
5477.0,per,2001
5676.0,per,2002
5831.0,per,2003
6048.0,per,2004
6387.0,per,2005
6805.0,per,2006
7333.0,per,2007
7967.0,per,2008
7950.0,per,2009
8558.0,per,2010
9049.0,per,2011
2827.0,phl,1980
2843.0,phl,1981
2865.0,phl,1982
2839.0,phl,1983
2559.0,phl,1984
2309.0,phl,1985
2324.0,phl,1986
2360.0,phl,1987
2453.0,phl,1988
2539.0,phl,1989
2552.0,phl,1990
2476.0,phl,1991
2426.0,phl,1992
2421.0,phl,1993
2470.0,phl,1994
2527.0,phl,1995
2616.0,phl,1996
2691.0,phl,1997
2617.0,phl,1998
2639.0,phl,1999
2697.0,phl,2000
2717.0,phl,2001
2758.0,phl,2002
2837.0,phl,2003
2968.0,phl,2004
3051.0,phl,2005
3153.0,phl,2006
3303.0,phl,2007
3382.0,phl,2008
3364.0,phl,2009
3560.0,phl,2010
3631.0,phl,2011
8182.0,pol,1990
7581.0,pol,1991
7748.0,pol,1992
8017.0,pol,1993
8424.0,pol,1994
8997.0,pol,1995
9551.0,pol,1996
10220.0,pol,1997
10730.0,pol,1998
11210.0,pol,1999
11750.0,pol,2000
11960.0,pol,2001
12140.0,pol,2002
12620.0,pol,2003
13300.0,pol,2004
13780.0,pol,2005
14650.0,pol,2006
15650.0,pol,2007
16450.0,pol,2008
16710.0,pol,2009
17350.0,pol,2010
18090.0,pol,2011
12010.0,prt,1980
12100.0,prt,1981
12280.0,prt,1982
12200.0,prt,1983
11930.0,prt,1984
12230.0,prt,1985
12720.0,prt,1986
13540.0,prt,1987
14570.0,prt,1988
15530.0,prt,1989
16180.0,prt,1990
16910.0,prt,1991
17090.0,prt,1992
16720.0,prt,1993
16850.0,prt,1994
17520.0,prt,1995
18120.0,prt,1996
18850.0,prt,1997
19750.0,prt,1998
20470.0,prt,1999
21150.0,prt,2000
21430.0,prt,2001
21440.0,prt,2002
21100.0,prt,2003
21300.0,prt,2004
21370.0,prt,2005
21610.0,prt,2006
22070.0,prt,2007
22040.0,prt,2008
21380.0,prt,2009
21670.0,prt,2010
21320.0,prt,2011
64830.0,qat,2000
65100.0,qat,2001
67950.0,qat,2002
67160.0,qat,2003
74160.0,qat,2004
69510.0,qat,2005
69180.0,qat,2006
67790.0,qat,2007
67330.0,qat,2008
65890.0,qat,2009
69800.0,qat,2010
77990.0,qat,2011
7624.0,rou,1980
7624.0,rou,1981
7893.0,rou,1982
8348.0,rou,1983
8814.0,rou,1984
8767.0,rou,1985
8936.0,rou,1986
8972.0,rou,1987
8886.0,rou,1988
8333.0,rou,1989
7853.0,rou,1990
6899.0,rou,1991
6346.0,rou,1992
6451.0,rou,1993
6717.0,rou,1994
7213.0,rou,1995
7523.0,rou,1996
7085.0,rou,1997
6759.0,rou,1998
6689.0,rou,1999
6838.0,rou,2000
7329.0,rou,2001
7819.0,rou,2002
8249.0,rou,2003
8965.0,rou,2004
9361.0,rou,2005
10120.0,rou,2006
10750.0,rou,2007
11780.0,rou,2008
10800.0,rou,2009
10920.0,rou,2010
10910.0,rou,2011
13070.0,rus,1989
12630.0,rus,1990
11960.0,rus,1991
10220.0,rus,1992
9344.0,rus,1993
8179.0,rus,1994
7851.0,rus,1995
7589.0,rus,1996
7718.0,rus,1997
7329.0,rus,1998
7829.0,rus,1999
8613.0,rus,2000
9073.0,rus,2001
9546.0,rus,2002
10290.0,rus,2003
11090.0,rus,2004
11850.0,rus,2005
12880.0,rus,2006
14020.0,rus,2007
14770.0,rus,2008
13610.0,rus,2009
14200.0,rus,2010
14810.0,rus,2011
815.2,rwa,1980
833.1,rwa,1981
823.6,rwa,1982
847.2,rwa,1983
785.0,rwa,1984
789.7,rwa,1985
796.8,rwa,1986
758.9,rwa,1987
760.3,rwa,1988
742.4,rwa,1989
726.1,rwa,1990
732.4,rwa,1991
825.7,rwa,1992
818.1,rwa,1993
431.3,rwa,1994
591.3,rwa,1995
639.9,rwa,1996
671.4,rwa,1997
662.8,rwa,1998
653.0,rwa,1999
661.0,rwa,2000
686.7,rwa,2001
741.3,rwa,2002
743.8,rwa,2003
785.4,rwa,2004
840.5,rwa,2005
894.5,rwa,2006
917.5,rwa,2007
990.4,rwa,2008
1000.0,rwa,2009
1041.0,rwa,2010
1097.0,rwa,2011
5564.0,kna,1980
5582.0,kna,1981
5452.0,kna,1982
5447.0,kna,1983
6153.0,kna,1984
6688.0,kna,1985
7495.0,kna,1986
8176.0,kna,1987
8948.0,kna,1988
9662.0,kna,1989
9915.0,kna,1990
10010.0,kna,1991
10390.0,kna,1992
11140.0,kna,1993
11760.0,kna,1994
12250.0,kna,1995
13090.0,kna,1996
14020.0,kna,1997
14400.0,kna,1998
14390.0,kna,1999
14110.0,kna,2000
13830.0,kna,2001
13790.0,kna,2002
13860.0,kna,2003
14350.0,kna,2004
14960.0,kna,2005
15580.0,kna,2006
14630.0,kna,2007
15030.0,kna,2008
14010.0,kna,2009
13470.0,kna,2010
13290.0,kna,2011
4290.0,lca,1980
4369.0,lca,1981
3831.0,lca,1982
3938.0,lca,1983
4792.0,lca,1984
4445.0,lca,1985
5030.0,lca,1986
5055.0,lca,1987
5588.0,lca,1988
6011.0,lca,1989
7321.0,lca,1990
7412.0,lca,1991
7866.0,lca,1992
7909.0,lca,1993
7866.0,lca,1994
7971.0,lca,1995
8310.0,lca,1996
8198.0,lca,1997
8588.0,lca,1998
8690.0,lca,1999
8562.0,lca,2000
8026.0,lca,2001
8211.0,lca,2002
8300.0,lca,2003
8669.0,lca,2004
8941.0,lca,2005
9350.0,lca,2006
9350.0,lca,2007
9739.0,lca,2008
7995.0,lca,2009
8268.0,lca,2010
8231.0,lca,2011
3291.0,vct,1980
3463.0,vct,1981
3600.0,vct,1982
3730.0,vct,1983
3921.0,vct,1984
4131.0,vct,1985
4376.0,vct,1986
4545.0,vct,1987
5177.0,vct,1988
5279.0,vct,1989
5523.0,vct,1990
5541.0,vct,1991
5948.0,vct,1992
5951.0,vct,1993
5771.0,vct,1994
5829.0,vct,1995
5909.0,vct,1996
6697.0,vct,1997
7049.0,vct,1998
7362.0,vct,1999
7493.0,vct,2000
7653.0,vct,2001
7935.0,vct,2002
8163.0,vct,2003
8683.0,vct,2004
8852.0,vct,2005
9681.0,vct,2006
9970.0,vct,2007
9900.0,vct,2008
9665.0,vct,2009
9482.0,vct,2010
9482.0,vct,2011
2478.0,wsm,1982
2484.0,wsm,1983
2511.0,wsm,1984
2601.0,wsm,1985
2734.0,wsm,1986
2734.0,wsm,1987
2679.0,wsm,1988
2761.0,wsm,1989
2621.0,wsm,1990
2542.0,wsm,1991
2517.0,wsm,1992
2598.0,wsm,1993
2509.0,wsm,1994
2648.0,wsm,1995
2812.0,wsm,1996
2805.0,wsm,1997
2843.0,wsm,1998
2881.0,wsm,1999
3059.0,wsm,2000
3256.0,wsm,2001
3384.0,wsm,2002
3532.0,wsm,2003
3690.0,wsm,2004
3831.0,wsm,2005
3896.0,wsm,2006
4137.0,wsm,2007
3972.0,wsm,2008
3891.0,wsm,2009
3943.0,wsm,2010
4008.0,wsm,2011
1219.0,stp,2001
1339.0,stp,2002
1390.0,stp,2003
1459.0,stp,2004
1416.0,stp,2005
1488.0,stp,2006
1553.0,stp,2007
1668.0,stp,2008
1707.0,stp,2009
1753.0,stp,2010
1805.0,stp,2011
33900.0,sau,1980
33320.0,sau,1981
27800.0,sau,1982
23980.0,sau,1983
21930.0,sau,1984
19910.0,sau,1985
19950.0,sau,1986
18350.0,sau,1987
19100.0,sau,1988
18440.0,sau,1989
19300.0,sau,1990
20390.0,sau,1991
20690.0,sau,1992
20120.0,sau,1993
19770.0,sau,1994
19400.0,sau,1995
19750.0,sau,1996
20010.0,sau,1997
20320.0,sau,1998
19840.0,sau,1999
20320.0,sau,2000
19800.0,sau,2001
19110.0,sau,2002
19770.0,sau,2003
20020.0,sau,2004
20410.0,sau,2005
20410.0,sau,2006
20240.0,sau,2007
20560.0,sau,2008
20090.0,sau,2009
20530.0,sau,2010
21430.0,sau,2011
1533.0,sen,1980
1569.0,sen,1981
1646.0,sen,1982
1515.0,sen,1983
1526.0,sen,1984
1531.0,sen,1985
1532.0,sen,1986
1578.0,sen,1987
1522.0,sen,1988
1535.0,sen,1989
1480.0,sen,1990
1473.0,sen,1991
1447.0,sen,1992
1424.0,sen,1993
1384.0,sen,1994
1419.0,sen,1995
1410.0,sen,1996
1417.0,sen,1997
1464.0,sen,1998
1518.0,sen,1999
1527.0,sen,2000
1556.0,sen,2001
1525.0,sen,2002
1583.0,sen,2003
1631.0,sen,2004
1677.0,sen,2005
1674.0,sen,2006
1708.0,sen,2007
1725.0,sen,2008
1714.0,sen,2009
1738.0,sen,2010
1737.0,sen,2011
11600.0,srb,1990
10450.0,srb,1991
7564.0,srb,1992
5220.0,srb,1993
5326.0,srb,1994
5648.0,srb,1995
6112.0,srb,1996
6782.0,srb,1997
6903.0,srb,1998
6152.0,srb,1999
6501.0,srb,2000
6858.0,srb,2001
7144.0,srb,2002
7354.0,srb,2003
8056.0,srb,2004
8517.0,srb,2005
8858.0,srb,2006
9375.0,srb,2007
9772.0,srb,2008
9468.0,srb,2009
9597.0,srb,2010
9809.0,srb,2011
11320.0,syc,1980
10270.0,syc,1981
10060.0,syc,1982
9797.0,syc,1983
10160.0,syc,1984
11200.0,syc,1985
11110.0,syc,1986
11510.0,syc,1987
12050.0,syc,1988
13290.0,syc,1989
14100.0,syc,1990
14330.0,syc,1991
15170.0,syc,1992
15870.0,syc,1993
15490.0,syc,1994
15080.0,syc,1995
15590.0,syc,1996
17250.0,syc,1997
18340.0,syc,1998
18320.0,syc,1999
18930.0,syc,2000
18480.0,syc,2001
18150.0,syc,2002
17260.0,syc,2003
16830.0,syc,2004
18000.0,syc,2005
19280.0,syc,2006
21030.0,syc,2007
20360.0,syc,2008
20380.0,syc,2009
21950.0,syc,2010
23170.0,syc,2011
812.0,sle,1980
817.5,sle,1981
838.5,sle,1982
803.1,sle,1983
816.7,sle,1984
754.2,sle,1985
742.8,sle,1986
773.7,sle,1987
699.7,sle,1988
690.1,sle,1989
704.3,sle,1990
718.4,sle,1991
584.1,sle,1992
597.1,sle,1993
590.2,sle,1994
545.3,sle,1995
572.6,sle,1996
474.9,sle,1997
466.1,sle,1998
420.4,sle,1999
424.3,sle,2000
482.6,sle,2001
587.6,sle,2002
611.7,sle,2003
628.2,sle,2004
647.0,sle,2005
671.4,sle,2006
695.0,sle,2007
716.0,sle,2008
722.5,sle,2009
741.7,sle,2010
769.2,sle,2011
15120.0,sgp,1980
15950.0,sgp,1981
16360.0,sgp,1982
17540.0,sgp,1983
18730.0,sgp,1984
18580.0,sgp,1985
18840.0,sgp,1986
20550.0,sgp,1987
22260.0,sgp,1988
23820.0,sgp,1989
25230.0,sgp,1990
26120.0,sgp,1991
27120.0,sgp,1992
29480.0,sgp,1993
31590.0,sgp,1994
32880.0,sgp,1995
33980.0,sgp,1996
35650.0,sgp,1997
33710.0,sgp,1998
35520.0,sgp,1999
38060.0,sgp,2000
36620.0,sgp,2001
37810.0,sgp,2002
40130.0,sgp,2003
43260.0,sgp,2004
45370.0,sgp,2005
47830.0,sgp,2006
49940.0,sgp,2007
48160.0,sgp,2008
46270.0,sgp,2009
52170.0,sgp,2010
53590.0,sgp,2011
11830.0,svk,1984
12160.0,svk,1985
12590.0,svk,1986
12820.0,svk,1987
13000.0,svk,1988
13100.0,svk,1989
12690.0,svk,1990
10830.0,svk,1991
10100.0,svk,1992
9692.0,svk,1993
10250.0,svk,1994
10820.0,svk,1995
11550.0,svk,1996
12040.0,svk,1997
12550.0,svk,1998
12540.0,svk,1999
12730.0,svk,2000
13190.0,svk,2001
13800.0,svk,2002
14460.0,svk,2003
15180.0,svk,2004
16170.0,svk,2005
17510.0,svk,2006
19330.0,svk,2007
20400.0,svk,2008
19350.0,svk,2009
20120.0,svk,2010
20760.0,svk,2011
16450.0,svn,1990
14980.0,svn,1991
14180.0,svn,1992
14620.0,svn,1993
15420.0,svn,1994
15980.0,svn,1995
16570.0,svn,1996
17410.0,svn,1997
18070.0,svn,1998
19010.0,svn,1999
19770.0,svn,2000
20320.0,svn,2001
21070.0,svn,2002
21670.0,svn,2003
22610.0,svn,2004
23480.0,svn,2005
24770.0,svn,2006
26320.0,svn,2007
27230.0,svn,2008
24820.0,svn,2009
25050.0,svn,2010
24970.0,svn,2011
2340.0,slb,1990
2411.0,slb,1991
2641.0,slb,1992
2669.0,slb,1993
2834.0,slb,1994
2983.0,slb,1995
2948.0,slb,1996
2827.0,slb,1997
2800.0,slb,1998
2712.0,slb,1999
2262.0,slb,2000
2024.0,slb,2001
1914.0,slb,2002
1982.0,slb,2003
2022.0,slb,2004
2073.0,slb,2005
2156.0,slb,2006
2322.0,slb,2007
2425.0,slb,2008
2332.0,slb,2009
2430.0,slb,2010
2581.0,slb,2011
8763.0,zaf,1980
9011.0,zaf,1981
8754.0,zaf,1982
8375.0,zaf,1983
8576.0,zaf,1984
8255.0,zaf,1985
8048.0,zaf,1986
8014.0,zaf,1987
8154.0,zaf,1988
8165.0,zaf,1989
7975.0,zaf,1990
7732.0,zaf,1991
7411.0,zaf,1992
7346.0,zaf,1993
7423.0,zaf,1994
7490.0,zaf,1995
7641.0,zaf,1996
7666.0,zaf,1997
7526.0,zaf,1998
7520.0,zaf,1999
7641.0,zaf,2000
7691.0,zaf,2001
7864.0,zaf,2002
7993.0,zaf,2003
8259.0,zaf,2004
8597.0,zaf,2005
8977.0,zaf,2006
9372.0,zaf,2007
9604.0,zaf,2008
9356.0,zaf,2009
9497.0,zaf,2010
9678.0,zaf,2011
15370.0,esp,1980
15230.0,esp,1981
15330.0,esp,1982
15530.0,esp,1983
15740.0,esp,1984
16050.0,esp,1985
16520.0,esp,1986
17400.0,esp,1987
18240.0,esp,1988
19090.0,esp,1989
19780.0,esp,1990
20230.0,esp,1991
20350.0,esp,1992
20080.0,esp,1993
20510.0,esp,1994
21020.0,esp,1995
21480.0,esp,1996
22250.0,esp,1997
23170.0,esp,1998
24140.0,esp,1999
25150.0,esp,2000
25780.0,esp,2001
26100.0,esp,2002
26460.0,esp,2003
26880.0,esp,2004
27390.0,esp,2005
28040.0,esp,2006
28530.0,esp,2007
28350.0,esp,2008
27080.0,esp,2009
26970.0,esp,2010
27060.0,esp,2011
1553.0,lka,1980
1631.0,lka,1981
1659.0,lka,1982
1714.0,lka,1983
1780.0,lka,1984
1841.0,lka,1985
1887.0,lka,1986
1891.0,lka,1987
1911.0,lka,1988
1929.0,lka,1989
2029.0,lka,1990
2092.0,lka,1991
2164.0,lka,1992
2284.0,lka,1993
2379.0,lka,1994
2476.0,lka,1995
2542.0,lka,1996
2671.0,lka,1997
2764.0,lka,1998
2842.0,lka,1999
3005.0,lka,2000
3007.0,lka,2001
3106.0,lka,2002
3247.0,lka,2003
3378.0,lka,2004
3550.0,lka,2005
3781.0,lka,2006
4002.0,lka,2007
4203.0,lka,2008
4302.0,lka,2009
4601.0,lka,2010
4929.0,lka,2011
1063.0,sdn,1980
1105.0,sdn,1981
1132.0,sdn,1982
1118.0,sdn,1983
1029.0,sdn,1984
937.5,sdn,1985
963.0,sdn,1986
1074.0,sdn,1987
1047.0,sdn,1988
1115.0,sdn,1989
1029.0,sdn,1990
1080.0,sdn,1991
1121.0,sdn,1992
1142.0,sdn,1993
1124.0,sdn,1994
1161.0,sdn,1995
1198.0,sdn,1996
1291.0,sdn,1997
1313.0,sdn,1998
1321.0,sdn,1999
1397.0,sdn,2000
1449.0,sdn,2001
1491.0,sdn,2002
1562.0,sdn,2003
1554.0,sdn,2004
1613.0,sdn,2005
1751.0,sdn,2006
1881.0,sdn,2007
1960.0,sdn,2008
1986.0,sdn,2009
2023.0,sdn,2010
1878.0,sdn,2011
6588.0,sur,1980
6578.0,sur,1981
6435.0,sur,1982
6211.0,sur,1983
5931.0,sur,1984
5775.0,sur,1985
5511.0,sur,1986
4697.0,sur,1987
5008.0,sur,1988
5437.0,sur,1989
5324.0,sur,1990
5391.0,sur,1991
5305.0,sur,1992
4855.0,sur,1993
4947.0,sur,1994
4935.0,sur,1995
4930.0,sur,1996
5142.0,sur,1997
5151.0,sur,1998
5036.0,sur,1999
4964.0,sur,2000
5118.0,sur,2001
5290.0,sur,2002
5531.0,sur,2003
5933.0,sur,2004
6129.0,sur,2005
6293.0,sur,2006
6547.0,sur,2007
6753.0,sur,2008
6893.0,sur,2009
7110.0,sur,2010
2298.0,swz,1980
2559.0,swz,1981
2516.0,swz,1982
2472.0,swz,1983
2540.0,swz,1984
2542.0,swz,1985
2740.0,swz,1986
3006.0,swz,1987
3068.0,swz,1988
3330.0,swz,1989
3894.0,swz,1990
3853.0,swz,1991
3887.0,swz,1992
3929.0,swz,1993
3946.0,swz,1994
4054.0,swz,1995
4120.0,swz,1996
4154.0,swz,1997
4257.0,swz,1998
4377.0,swz,1999
4448.0,swz,2000
4494.0,swz,2001
4568.0,swz,2002
4664.0,swz,2003
4793.0,swz,2004
4905.0,swz,2005
5060.0,swz,2006
5231.0,swz,2007
5293.0,swz,2008
5297.0,swz,2009
5342.0,swz,2010
5349.0,swz,2011
20360.0,swe,1980
20300.0,swe,1981
20530.0,swe,1982
20890.0,swe,1983
21760.0,swe,1984
22200.0,swe,1985
22780.0,swe,1986
23490.0,swe,1987
24010.0,swe,1988
24510.0,swe,1989
24570.0,swe,1990
24130.0,swe,1991
23700.0,swe,1992
23080.0,swe,1993
23830.0,swe,1994
24640.0,swe,1995
25000.0,swe,1996
25660.0,swe,1997
26720.0,swe,1998
27950.0,swe,1999
29150.0,swe,2000
29430.0,swe,2001
30070.0,swe,2002
30660.0,swe,2003
31830.0,swe,2004
32700.0,swe,2005
33920.0,swe,2006
34780.0,swe,2007
34300.0,swe,2008
32300.0,swe,2009
34000.0,swe,2010
35050.0,swe,2011
28490.0,che,1980
28790.0,che,1981
28250.0,che,1982
28310.0,che,1983
29060.0,che,1984
29990.0,che,1985
30390.0,che,1986
30680.0,che,1987
31450.0,che,1988
32550.0,che,1989
33400.0,che,1990
32670.0,che,1991
32350.0,che,1992
31990.0,che,1993
32120.0,che,1994
32020.0,che,1995
32080.0,che,1996
32660.0,che,1997
33420.0,che,1998
33700.0,che,1999
34710.0,che,2000
34890.0,che,2001
34780.0,che,2002
34460.0,che,2003
35090.0,che,2004
35780.0,che,2005
36850.0,che,2006
37850.0,che,2007
38160.0,che,2008
36980.0,che,2009
37580.0,che,2010
37980.0,che,2011
3308.0,syr,1980
3499.0,syr,1981
3451.0,syr,1982
3380.0,syr,1983
3133.0,syr,1984
3216.0,syr,1985
2960.0,syr,1986
2924.0,syr,1987
3213.0,syr,1988
2840.0,syr,1989
2968.0,syr,1990
3110.0,syr,1991
3428.0,syr,1992
3505.0,syr,1993
3672.0,syr,1994
3784.0,syr,1995
3856.0,syr,1996
3836.0,syr,1997
3987.0,syr,1998
3753.0,syr,1999
3756.0,syr,2000
3839.0,syr,2001
3944.0,syr,2002
3848.0,syr,2003
3996.0,syr,2004
4133.0,syr,2005
4253.0,syr,2006
4406.0,syr,2007
4512.0,syr,2008
4687.0,syr,2009
4741.0,syr,2010
3176.0,tjk,1985
3185.0,tjk,1986
3047.0,tjk,1987
3363.0,tjk,1988
3055.0,tjk,1989
2961.0,tjk,1990
2692.0,tjk,1991
1877.0,tjk,1992
1544.0,tjk,1993
1197.0,tjk,1994
1034.0,tjk,1995
848.4,tjk,1996
850.6,tjk,1997
883.4,tjk,1998
904.6,tjk,1999
968.8,tjk,2000
1057.0,tjk,2001
1144.0,tjk,2002
1250.0,tjk,2003
1371.0,tjk,2004
1500.0,tjk,2005
1251.0,tjk,2006
1505.0,tjk,2007
1801.0,tjk,2008
1846.0,tjk,2009
1938.0,tjk,2010
2052.0,tjk,2011
823.0,tza,1988
828.0,tza,1989
858.6,tza,1990
848.1,tza,1991
824.9,tza,1992
807.6,tza,1993
794.6,tza,1994
798.8,tza,1995
812.4,tza,1996
819.6,tza,1997
829.1,tza,1998
848.1,tza,1999
868.1,tza,2000
897.0,tza,2001
936.8,tza,2002
975.4,tza,2003
1024.0,tza,2004
1070.0,tza,2005
1111.0,tza,2006
1158.0,tza,2007
1208.0,tza,2008
1244.0,tza,2009
1293.0,tza,2010
1334.0,tza,2011
2221.0,tha,1980
2304.0,tha,1981
2380.0,tha,1982
2466.0,tha,1983
2558.0,tha,1984
2627.0,tha,1985
2720.0,tha,1986
2922.0,tha,1987
3251.0,tha,1988
3588.0,tha,1989
3933.0,tha,1990
4223.0,tha,1991
4524.0,tha,1992
4860.0,tha,1993
5256.0,tha,1994
5691.0,tha,1995
5966.0,tha,1996
5819.0,tha,1997
5146.0,tha,1998
5310.0,tha,1999
5497.0,tha,2000
5551.0,tha,2001
5778.0,tha,2002
6122.0,tha,2003
6443.0,tha,2004
6675.0,tha,2005
6954.0,tha,2006
7249.0,tha,2007
7378.0,tha,2008
7160.0,tha,2009
7673.0,tha,2010
7633.0,tha,2011
1041.0,tls,1999
1174.0,tls,2000
1001.0,tls,2001
984.3,tls,2002
939.6,tls,2003
935.7,tls,2004
984.8,tls,2005
924.3,tls,2006
1001.0,tls,2007
1113.0,tls,2008
1219.0,tls,2009
1296.0,tls,2010
1393.0,tls,2011
1194.0,tgo,1980
1119.0,tgo,1981
1043.0,tgo,1982
952.3,tgo,1983
970.3,tgo,1984
989.9,tgo,1985
973.1,tgo,1986
947.4,tgo,1987
980.3,tgo,1988
992.1,tgo,1989
965.0,tgo,1990
937.2,tgo,1991
882.3,tgo,1992
734.7,tgo,1993
826.7,tgo,1994
869.2,tgo,1995
918.3,tgo,1996
1016.0,tgo,1997
959.7,tgo,1998
951.6,tgo,1999
916.1,tgo,2000
876.9,tgo,2001
847.4,tgo,2002
868.8,tgo,2003
867.4,tgo,2004
858.2,tgo,2005
873.3,tgo,2006
873.9,tgo,2007
875.5,tgo,2008
884.6,tgo,2009
898.2,tgo,2010
914.0,tgo,2011
2598.0,ton,1981
2714.0,ton,1982
2765.0,ton,1983
2812.0,ton,1984
2992.0,ton,1985
3049.0,ton,1986
3132.0,ton,1987
3064.0,ton,1988
3067.0,ton,1989
2998.0,ton,1990
3185.0,ton,1991
3189.0,ton,1992
3304.0,ton,1993
3463.0,ton,1994
3583.0,ton,1995
3573.0,ton,1996
3555.0,ton,1997
3636.0,ton,1998
3759.0,ton,1999
3866.0,ton,2000
3983.0,ton,2001
4108.0,ton,2002
4189.0,ton,2003
4205.0,ton,2004
4139.0,ton,2005
4117.0,ton,2006
4051.0,ton,2007
4133.0,ton,2008
4103.0,ton,2009
4063.0,ton,2010
4092.0,ton,2011
15310.0,tto,1980
15740.0,tto,1981
16070.0,tto,1982
14330.0,tto,1983
13280.0,tto,1984
12570.0,tto,1985
12030.0,tto,1986
11390.0,tto,1987
10880.0,tto,1988
10730.0,tto,1989
10820.0,tto,1990
11030.0,tto,1991
10770.0,tto,1992
10530.0,tto,1993
10820.0,tto,1994
11180.0,tto,1995
11550.0,tto,1996
11800.0,tto,1997
12660.0,tto,1998
13160.0,tto,1999
13910.0,tto,2000
14420.0,tto,2001
15520.0,tto,2002
17700.0,tto,2003
19030.0,tto,2004
20060.0,tto,2005
22620.0,tto,2006
23610.0,tto,2007
24150.0,tto,2008
23260.0,tto,2009
23170.0,tto,2010
22760.0,tto,2011
4047.0,tun,1980
4158.0,tun,1981
4031.0,tun,1982
4112.0,tun,1983
4264.0,tun,1984
4369.0,tun,1985
4173.0,tun,1986
4341.0,tun,1987
4249.0,tun,1988
4268.0,tun,1989
4497.0,tun,1990
4580.0,tun,1991
4838.0,tun,1992
4848.0,tun,1993
4912.0,tun,1994
4948.0,tun,1995
5225.0,tun,1996
5434.0,tun,1997
5632.0,tun,1998
5893.0,tun,1999
6077.0,tun,2000
6300.0,tun,2001
6336.0,tun,2002
6643.0,tun,2003
6973.0,tun,2004
7182.0,tun,2005
7514.0,tun,2006
7909.0,tun,2007
8183.0,tun,2008
8347.0,tun,2009
8508.0,tun,2010
8258.0,tun,2011
5959.0,tur,1980
6107.0,tur,1981
6178.0,tur,1982
6336.0,tur,1983
6611.0,tur,1984
6746.0,tur,1985
7077.0,tur,1986
7604.0,tur,1987
7642.0,tur,1988
7532.0,tur,1989
8088.0,tur,1990
8008.0,tur,1991
8269.0,tur,1992
8754.0,tur,1993
8208.0,tur,1994
8711.0,tur,1995
9205.0,tur,1996
9745.0,tur,1997
9815.0,tur,1998
9341.0,tur,1999
9828.0,tur,2000
9136.0,tur,2001
9566.0,tur,2002
9934.0,tur,2003
10720.0,tur,2004
11460.0,tur,2005
12090.0,tur,2006
12490.0,tur,2007
12410.0,tur,2008
11660.0,tur,2009
12560.0,tur,2010
13470.0,tur,2011
3785.0,tkm,1987
4098.0,tkm,1988
3823.0,tkm,1989
3749.0,tkm,1990
3474.0,tkm,1991
3197.0,tkm,1992
2798.0,tkm,1993
2255.0,tkm,1994
2047.0,tkm,1995
1874.0,tkm,1996
1636.0,tkm,1997
1722.0,tkm,1998
1981.0,tkm,1999
2322.0,tkm,2000
2766.0,tkm,2001
3169.0,tkm,2002
3673.0,tkm,2003
4260.0,tkm,2004
4762.0,tkm,2005
5245.0,tkm,2006
5795.0,tkm,2007
6567.0,tkm,2008
6881.0,tkm,2009
7422.0,tkm,2010
8055.0,tkm,2011
568.0,uga,1982
582.5,uga,1983
562.3,uga,1984
525.8,uga,1985
509.7,uga,1986
511.1,uga,1987
533.5,uga,1988
547.4,uga,1989
562.7,uga,1990
574.0,uga,1991
574.1,uga,1992
602.0,uga,1993
620.5,uga,1994
670.9,uga,1995
709.8,uga,1996
724.1,uga,1997
737.5,uga,1998
773.3,uga,1999
773.5,uga,2000
788.5,uga,2001
830.5,uga,2002
856.1,uga,2003
885.1,uga,2004
911.1,uga,2005
977.1,uga,2006
1025.0,uga,2007
1079.0,uga,2008
1121.0,uga,2009
1149.0,uga,2010
1188.0,uga,2011
8175.0,ukr,1987
8348.0,ukr,1988
8629.0,ukr,1989
8063.0,ukr,1990
7369.0,ukr,1991
6635.0,ukr,1992
5688.0,ukr,1993
4405.0,ukr,1994
3899.0,ukr,1995
3540.0,ukr,1996
3465.0,ukr,1997
3430.0,ukr,1998
3456.0,ukr,1999
3696.0,ukr,2000
4077.0,ukr,2001
4332.0,ukr,2002
4778.0,ukr,2003
5397.0,ukr,2004
5583.0,ukr,2005
6032.0,ukr,2006
6547.0,ukr,2007
6734.0,ukr,2008
5763.0,ukr,2009
6023.0,ukr,2010
6359.0,ukr,2011
123300.0,are,1980
120000.0,are,1981
105700.0,are,1982
95710.0,are,1983
94730.0,are,1984
86590.0,are,1985
69530.0,are,1986
67710.0,are,1987
62070.0,are,1988
65730.0,are,1989
73500.0,are,1990
70210.0,are,1991
68800.0,are,1992
66130.0,are,1993
67170.0,are,1994
68140.0,are,1995
68430.0,are,1996
70140.0,are,1997
66670.0,are,1998
65250.0,are,1999
69080.0,are,2000
67470.0,are,2001
66870.0,are,2002
69630.0,are,2003
70930.0,are,2004
