geo,female_population_with_projections,time
egy,22170000,1980
egy,22730000,1981
egy,23310000,1982
egy,23920000,1983
egy,24550000,1984
egy,25210000,1985
egy,25900000,1986
egy,26610000,1987
egy,27330000,1988
egy,28040000,1989
egy,28710000,1990
egy,29350000,1991
egy,29950000,1992
egy,30530000,1993
egy,31110000,1994
egy,31700000,1995
egy,32300000,1996
egy,32920000,1997
egy,33540000,1998
egy,34180000,1999
egy,34840000,2000
egy,35510000,2001
egy,36200000,2002
egy,36900000,2003
egy,37610000,2004
egy,38330000,2005
egy,39060000,2006
egy,39790000,2007
egy,40520000,2008
egy,41260000,2009
egy,42000000,2010
egy,42740000,2011
egy,43490000,2012
egy,44230000,2013
egy,44970000,2014
egy,45700000,2015
egy,46420000,2016
egy,47120000,2017
egy,47820000,2018
egy,48510000,2019
egy,49190000,2020
egy,49860000,2021
egy,50520000,2022
egy,51170000,2023
egy,51810000,2024
egy,52440000,2025
egy,53070000,2026
egy,53690000,2027
egy,54310000,2028
egy,54920000,2029
egy,55520000,2030
egy,56120000,2031
egy,56710000,2032
egy,57290000,2033
egy,57860000,2034
egy,58430000,2035
egy,58990000,2036
egy,59540000,2037
egy,60070000,2038
egy,60590000,2039
egy,61100000,2040
egy,61600000,2041
egy,62080000,2042
egy,62540000,2043
egy,62990000,2044
egy,63420000,2045
egy,63830000,2046
egy,64220000,2047
egy,64600000,2048
egy,64960000,2049
egy,65290000,2050
slv,1114000,1950
slv,1133000,1951
slv,1154000,1952
slv,1178000,1953
slv,1204000,1954
slv,1232000,1955
slv,1262000,1956
slv,1294000,1957
slv,1328000,1958
slv,1364000,1959
slv,1404000,1960
slv,1446000,1961
slv,1492000,1962
slv,1539000,1963
slv,1587000,1964
slv,1636000,1965
slv,1684000,1966
slv,1732000,1967
slv,1781000,1968
slv,1830000,1969
slv,1880000,1970
slv,1932000,1971
slv,1985000,1972
slv,2038000,1973
slv,2090000,1974
slv,2140000,1975
slv,2190000,1976
slv,2237000,1977
slv,2283000,1978
slv,2327000,1979
slv,2370000,1980
slv,2411000,1981
slv,2450000,1982
slv,2487000,1983
slv,2524000,1984
slv,2559000,1985
slv,2594000,1986
slv,2628000,1987
slv,2662000,1988
slv,2698000,1989
slv,2737000,1990
slv,2780000,1991
slv,2825000,1992
slv,2872000,1993
slv,2916000,1994
slv,2955000,1995
slv,2990000,1996
slv,3020000,1997
slv,3046000,1998
slv,3069000,1999
slv,3090000,2000
slv,3110000,2001
slv,3129000,2002
slv,3146000,2003
slv,3163000,2004
slv,3180000,2005
slv,3198000,2006
slv,3216000,2007
slv,3235000,2008
slv,3255000,2009
slv,3276000,2010
slv,3298000,2011
slv,3320000,2012
slv,3344000,2013
slv,3369000,2014
slv,3394000,2015
slv,3420000,2016
slv,3446000,2017
slv,3474000,2018
slv,3502000,2019
slv,3531000,2020
slv,3560000,2021
slv,3591000,2022
slv,3622000,2023
slv,3653000,2024
slv,3684000,2025
slv,3714000,2026
slv,3744000,2027
slv,3774000,2028
slv,3803000,2029
slv,3831000,2030
slv,3857000,2031
slv,3883000,2032
slv,3907000,2033
slv,3930000,2034
slv,3953000,2035
slv,3974000,2036
slv,3995000,2037
slv,4014000,2038
slv,4033000,2039
slv,4051000,2040
slv,4068000,2041
slv,4085000,2042
slv,4100000,2043
slv,4115000,2044
slv,4129000,2045
slv,4143000,2046
slv,4155000,2047
slv,4167000,2048
slv,4179000,2049
slv,4190000,2050
gnq,114700,1950
gnq,117000,1951
gnq,118400,1952
gnq,119400,1953
gnq,120200,1954
gnq,121100,1955
gnq,122200,1956
gnq,123600,1957
gnq,125300,1958
gnq,127000,1959
gnq,128600,1960
gnq,130100,1961
gnq,131600,1962
gnq,133200,1963
gnq,135100,1964
gnq,137500,1965
gnq,140500,1966
gnq,144100,1967
gnq,147200,1968
gnq,148900,1969
gnq,148400,1970
gnq,145400,1971
gnq,140400,1972
gnq,134200,1973
gnq,127800,1974
gnq,122100,1975
gnq,117200,1976
gnq,113100,1977
gnq,110500,1978
gnq,110300,1979
gnq,113100,1980
gnq,119200,1981
gnq,128400,1982
gnq,139300,1983
gnq,150200,1984
gnq,160000,1985
gnq,168000,1986
gnq,174700,1987
gnq,180500,1988
gnq,186300,1989
gnq,192500,1990
gnq,199300,1991
gnq,206400,1992
gnq,213800,1993
gnq,221300,1994
gnq,228900,1995
gnq,236400,1996
gnq,244000,1997
gnq,251700,1998
gnq,259500,1999
gnq,267300,2000
gnq,275200,2001
gnq,283100,2002
gnq,291000,2003
gnq,299100,2004
gnq,307200,2005
gnq,315500,2006
gnq,323900,2007
gnq,332400,2008
gnq,340900,2009
gnq,349400,2010
gnq,357900,2011
gnq,366500,2012
gnq,375100,2013
gnq,383900,2014
gnq,392900,2015
gnq,402100,2016
gnq,411500,2017
gnq,421000,2018
gnq,430600,2019
gnq,440300,2020
gnq,449900,2021
gnq,459500,2022
gnq,469100,2023
gnq,478700,2024
gnq,488300,2025
gnq,497900,2026
gnq,507500,2027
gnq,517000,2028
gnq,526600,2029
gnq,536100,2030
gnq,545600,2031
gnq,555100,2032
gnq,564600,2033
gnq,574100,2034
gnq,583500,2035
gnq,593000,2036
gnq,602400,2037
gnq,611800,2038
gnq,621300,2039
gnq,630700,2040
gnq,640200,2041
gnq,649600,2042
gnq,659100,2043
gnq,668600,2044
gnq,678000,2045
gnq,687500,2046
gnq,696800,2047
gnq,706200,2048
gnq,715500,2049
gnq,724800,2050
eri,576400,1950
eri,586700,1951
eri,598100,1952
eri,610400,1953
eri,623400,1954
eri,637300,1955
eri,651900,1956
eri,667100,1957
eri,683100,1958
eri,699900,1959
eri,717400,1960
eri,735700,1961
eri,754800,1962
eri,774600,1963
eri,794900,1964
eri,815800,1965
eri,837200,1966
eri,859300,1967
eri,882000,1968
eri,905200,1969
eri,929000,1970
eri,953200,1971
eri,977900,1972
eri,1004000,1973
eri,1032000,1974
eri,1064000,1975
eri,1098000,1976
eri,1136000,1977
eri,1175000,1978
eri,1215000,1979
eri,1253000,1980
eri,1289000,1981
eri,1324000,1982
eri,1358000,1983
eri,1393000,1984
eri,1429000,1985
eri,1469000,1986
eri,1511000,1987
eri,1552000,1988
eri,1585000,1989
eri,1609000,1990
eri,1621000,1991
eri,1625000,1992
eri,1625000,1993
eri,1629000,1994
eri,1642000,1995
eri,1668000,1996
eri,1703000,1997
eri,1749000,1998
eri,1804000,1999
eri,1868000,2000
eri,1941000,2001
eri,2022000,2002
eri,2109000,2003
eri,2196000,2004
eri,2279000,2005
eri,2358000,2006
eri,2433000,2007
eri,2505000,2008
eri,2578000,2009
eri,2653000,2010
eri,2730000,2011
eri,2809000,2012
eri,2888000,2013
eri,2967000,2014
eri,3043000,2015
eri,3116000,2016
eri,3187000,2017
eri,3257000,2018
eri,3325000,2019
eri,3394000,2020
eri,3462000,2021
eri,3530000,2022
eri,3598000,2023
eri,3665000,2024
eri,3733000,2025
eri,3800000,2026
eri,3867000,2027
eri,3935000,2028
eri,4003000,2029
eri,4071000,2030
eri,4140000,2031
eri,4209000,2032
eri,4278000,2033
eri,4348000,2034
eri,4418000,2035
eri,4489000,2036
eri,4559000,2037
eri,4630000,2038
eri,4701000,2039
eri,4771000,2040
eri,4841000,2041
eri,4911000,2042
eri,4979000,2043
eri,5047000,2044
eri,5114000,2045
eri,5180000,2046
eri,5245000,2047
eri,5308000,2048
eri,5370000,2049
eri,5429000,2050
est,631500,1950
est,635400,1951
est,640100,1952
est,645200,1953
est,650400,1954
est,655600,1955
est,660600,1956
est,665700,1957
est,670900,1958
est,676400,1959
est,682500,1960
est,689200,1961
est,696400,1962
est,703800,1963
est,710800,1964
est,717100,1965
est,722500,1966
est,727100,1967
est,731300,1968
est,735800,1969
est,740800,1970
est,746600,1971
est,752900,1972
est,759500,1973
est,765700,1974
est,771300,1975
est,776000,1976
est,780100,1977
est,783800,1978
est,787500,1979
est,791600,1980
est,796000,1981
est,800400,1982
est,805100,1983
est,810100,1984
est,815600,1985
est,821800,1986
est,828400,1987
est,833900,1988
est,836200,1989
est,833900,1990
est,826400,1991
est,814400,1992
est,799700,1993
est,785100,1994
est,772300,1995
est,762100,1996
est,754000,1997
est,747700,1998
est,742500,1999
est,738000,2000
est,734200,2001
est,731300,2002
est,729200,2003
est,727500,2004
est,726100,2005
est,724900,2006
est,723900,2007
est,723000,2008
est,722300,2009
est,721600,2010
est,721100,2011
est,720500,2012
est,719900,2013
est,719300,2014
est,718600,2015
est,717900,2016
est,717000,2017
est,715900,2018
est,714800,2019
est,713500,2020
est,712000,2021
est,710400,2022
est,708600,2023
est,706600,2024
est,704400,2025
est,702100,2026
est,699600,2027
est,696900,2028
est,694200,2029
est,691400,2030
est,688600,2031
est,685700,2032
est,682800,2033
est,680000,2034
est,677200,2035
est,674500,2036
est,671900,2037
est,669400,2038
est,667000,2039
est,664700,2040
est,662500,2041
est,660400,2042
est,658400,2043
est,656400,2044
est,654500,2045
est,652600,2046
est,650700,2047
est,648800,2048
est,646800,2049
est,644700,2050
eth,9303000,1950
eth,9481000,1951
eth,9664000,1952
eth,9851000,1953
eth,10040000,1954
eth,10240000,1955
eth,10450000,1956
eth,10660000,1957
eth,10890000,1958
eth,11120000,1959
eth,11370000,1960
eth,11640000,1961
eth,11920000,1962
eth,12220000,1963
eth,12530000,1964
eth,12850000,1965
eth,13170000,1966
eth,13510000,1967
eth,13850000,1968
eth,14210000,1969
eth,14600000,1970
eth,15010000,1971
eth,15440000,1972
eth,15880000,1973
eth,16270000,1974
eth,16610000,1975
eth,16870000,1976
eth,17080000,1977
eth,17280000,1978
eth,17520000,1979
eth,17840000,1980
eth,18270000,1981
eth,18800000,1982
eth,19390000,1983
eth,20030000,1984
eth,20690000,1985
eth,21360000,1986
eth,22050000,1987
eth,22780000,1988
eth,23530000,1989
eth,24330000,1990
eth,25160000,1991
eth,26030000,1992
eth,26920000,1993
eth,27810000,1994
eth,28690000,1995
eth,29550000,1996
eth,30400000,1997
eth,31250000,1998
eth,32100000,1999
eth,32970000,2000
eth,33850000,2001
eth,34740000,2002
eth,35650000,2003
eth,36590000,2004
eth,37540000,2005
eth,38530000,2006
eth,39530000,2007
eth,40570000,2008
eth,41620000,2009
eth,42690000,2010
eth,43790000,2011
eth,44900000,2012
eth,46030000,2013
eth,47170000,2014
eth,48320000,2015
eth,49480000,2016
eth,50650000,2017
eth,51820000,2018
eth,53000000,2019
eth,54180000,2020
eth,55360000,2021
eth,56550000,2022
eth,57740000,2023
eth,58920000,2024
eth,60110000,2025
eth,61290000,2026
eth,62470000,2027
eth,63650000,2028
eth,64820000,2029
eth,65990000,2030
eth,67150000,2031
eth,68300000,2032
eth,69450000,2033
eth,70590000,2034
eth,71720000,2035
eth,72840000,2036
eth,73960000,2037
eth,75070000,2038
eth,76160000,2039
eth,77250000,2040
eth,78330000,2041
eth,79390000,2042
eth,80440000,2043
eth,81470000,2044
eth,82490000,2045
eth,83490000,2046
eth,84470000,2047
eth,85440000,2048
eth,86380000,2049
eth,87300000,2050
fji,138000,1950
fji,143400,1951
fji,149000,1952
fji,154600,1953
fji,159900,1954
fji,165000,1955
fji,169900,1956
fji,174700,1957
fji,179600,1958
fji,185000,1959
fji,191000,1960
fji,197700,1961
fji,205100,1962
fji,212800,1963
fji,220300,1964
fji,227300,1965
fji,233600,1966
fji,239400,1967
fji,244800,1968
fji,250200,1969
fji,255700,1970
fji,261400,1971
fji,267200,1972
fji,273200,1973
fji,279000,1974
fji,284700,1975
fji,290100,1976
fji,295300,1977
fji,300500,1978
fji,306300,1979
fji,312900,1980
fji,320400,1981
fji,328800,1982
fji,337200,1983
fji,344400,1984
fji,349700,1985
fji,352800,1986
fji,353900,1987
fji,354100,1988
fji,354500,1989
fji,356100,1990
fji,359200,1991
fji,363300,1992
fji,368300,1993
fji,373200,1994
fji,377700,1995
fji,381700,1996
fji,385300,1997
fji,388600,1998
fji,391600,1999
fji,394600,2000
fji,397500,2001
fji,400100,2002
fji,402700,2003
fji,405300,2004
fji,407800,2005
fji,410500,2006
fji,413100,2007
fji,415800,2008
fji,418300,2009
fji,420700,2010
fji,423000,2011
fji,425100,2012
fji,427100,2013
fji,429000,2014
fji,430600,2015
fji,432100,2016
fji,433400,2017
fji,434700,2018
fji,436000,2019
fji,437400,2020
fji,439100,2021
fji,440800,2022
fji,442700,2023
fji,444600,2024
fji,446300,2025
fji,447800,2026
fji,449200,2027
fji,450500,2028
fji,451700,2029
fji,452800,2030
fji,453800,2031
fji,454700,2032
fji,455600,2033
fji,456200,2034
fji,456800,2035
fji,457200,2036
fji,457500,2037
fji,457600,2038
fji,457500,2039
fji,457400,2040
fji,457100,2041
fji,456600,2042
fji,456100,2043
fji,455400,2044
fji,454600,2045
fji,453600,2046
fji,452500,2047
fji,451300,2048
fji,450000,2049
fji,448700,2050
fin,2093000,1950
fin,2114000,1951
fin,2137000,1952
fin,2160000,1953
fin,2183000,1954
fin,2205000,1955
fin,2226000,1956
fin,2245000,1957
fin,2263000,1958
fin,2280000,1959
fin,2296000,1960
fin,2312000,1961
fin,2327000,1962
fin,2341000,1963
fin,2352000,1964
fin,2361000,1965
fin,2367000,1966
fin,2370000,1967
fin,2373000,1968
fin,2376000,1969
fin,2381000,1970
fin,2389000,1971
fin,2400000,1972
fin,2412000,1973
fin,2423000,1974
fin,2433000,1975
fin,2441000,1976
fin,2448000,1977
fin,2454000,1978
fin,2460000,1979
fin,2469000,1980
fin,2479000,1981
fin,2492000,1982
fin,2505000,1983
fin,2518000,1984
fin,2529000,1985
fin,2538000,1986
fin,2545000,1987
fin,2552000,1988
fin,2559000,1989
fin,2567000,1990
fin,2577000,1991
fin,2589000,1992
fin,2601000,1993
fin,2612000,1994
fin,2621000,1995
fin,2629000,1996
fin,2634000,1997
fin,2639000,1998
fin,2643000,1999
fin,2648000,2000
fin,2653000,2001
fin,2658000,2002
fin,2664000,2003
fin,2670000,2004
fin,2677000,2005
fin,2686000,2006
fin,2695000,2007
fin,2705000,2008
fin,2715000,2009
fin,2725000,2010
fin,2734000,2011
fin,2742000,2012
fin,2750000,2013
fin,2758000,2014
fin,2765000,2015
fin,2772000,2016
fin,2778000,2017
fin,2784000,2018
fin,2790000,2019
fin,2795000,2020
fin,2800000,2021
fin,2805000,2022
fin,2808000,2023
fin,2812000,2024
fin,2815000,2025
fin,2817000,2026
fin,2820000,2027
fin,2821000,2028
fin,2822000,2029
fin,2823000,2030
fin,2823000,2031
fin,2823000,2032
fin,2822000,2033
fin,2820000,2034
fin,2818000,2035
fin,2816000,2036
fin,2814000,2037
fin,2811000,2038
fin,2808000,2039
fin,2804000,2040
fin,2801000,2041
fin,2797000,2042
fin,2794000,2043
fin,2790000,2044
fin,2787000,2045
fin,2783000,2046
fin,2779000,2047
fin,2776000,2048
fin,2773000,2049
fin,2769000,2050
fra,21720000,1950
fra,21810000,1951
fra,21930000,1952
fra,22090000,1953
fra,22270000,1954
fra,22450000,1955
fra,22630000,1956
fra,22830000,1957
fra,23030000,1958
fra,23260000,1959
fra,23520000,1960
fra,23810000,1961
fra,24130000,1962
fra,24450000,1963
fra,24760000,1964
fra,25040000,1965
fra,25270000,1966
fra,25470000,1967
fra,25640000,1968
fra,25810000,1969
fra,25990000,1970
fra,26180000,1971
fra,26370000,1972
fra,26570000,1973
fra,26750000,1974
fra,26920000,1975
fra,27080000,1976
fra,27220000,1977
fra,27350000,1978
fra,27480000,1979
fra,27620000,1980
fra,27770000,1981
fra,27930000,1982
fra,28090000,1983
fra,28250000,1984
fra,28420000,1985
fra,28580000,1986
fra,28740000,1987
fra,28900000,1988
fra,29050000,1989
fra,29200000,1990
fra,29340000,1991
fra,29470000,1992
fra,29600000,1993
fra,29720000,1994
fra,29840000,1995
fra,29950000,1996
fra,30050000,1997
fra,30160000,1998
fra,30290000,1999
fra,30430000,2000
fra,30590000,2001
fra,30780000,2002
fra,30980000,2003
fra,31180000,2004
fra,31370000,2005
fra,31550000,2006
fra,31720000,2007
fra,31880000,2008
fra,32030000,2009
fra,32180000,2010
fra,32310000,2011
fra,32440000,2012
fra,32560000,2013
fra,32670000,2014
fra,32780000,2015
fra,32880000,2016
fra,32980000,2017
fra,33070000,2018
fra,33160000,2019
fra,33250000,2020
fra,33330000,2021
fra,33410000,2022
fra,33480000,2023
fra,33550000,2024
fra,33620000,2025
fra,33690000,2026
fra,33750000,2027
fra,33820000,2028
fra,33880000,2029
fra,33940000,2030
fra,34000000,2031
fra,34060000,2032
fra,34110000,2033
fra,34170000,2034
fra,34220000,2035
fra,34260000,2036
fra,34310000,2037
fra,34340000,2038
fra,34380000,2039
fra,34410000,2040
fra,34430000,2041
fra,34450000,2042
fra,34460000,2043
fra,34470000,2044
fra,34470000,2045
fra,34470000,2046
fra,34460000,2047
fra,34450000,2048
fra,34440000,2049
fra,34420000,2050
guf,12260,1950
guf,12590,1951
guf,12910,1952
guf,13240,1953
guf,13570,1954
guf,13920,1955
guf,14280,1956
guf,14660,1957
guf,15070,1958
guf,15510,1959
guf,15970,1960
guf,16470,1961
guf,17010,1962
guf,17580,1963
guf,18200,1964
guf,18850,1965
guf,19550,1966
guf,20290,1967
guf,21080,1968
guf,21920,1969
guf,22820,1970
guf,23790,1971
guf,24830,1972
guf,25900,1973
guf,26940,1974
guf,27920,1975
guf,28830,1976
guf,29700,1977
guf,30590,1978
guf,31600,1979
guf,32800,1980
guf,34200,1981
guf,35780,1982
guf,37570,1983
guf,39600,1984
guf,41890,1985
guf,44460,1986
guf,47280,1987
guf,50220,1988
guf,53090,1989
guf,55760,1990
guf,58190,1991
guf,60440,1992
guf,62560,1993
guf,64670,1994
guf,66850,1995
guf,69070,1996
guf,71340,1997
guf,73810,1998
guf,76640,1999
guf,79940,2000
guf,83800,2001
guf,88130,2002
guf,92680,2003
guf,97080,2004
guf,101100,2005
guf,104600,2006
guf,107600,2007
guf,110400,2008
guf,113100,2009
guf,115900,2010
guf,118800,2011
guf,121800,2012
guf,124800,2013
guf,127900,2014
guf,130900,2015
guf,134000,2016
guf,137100,2017
guf,140200,2018
guf,143300,2019
guf,146500,2020
guf,149600,2021
guf,152800,2022
guf,156000,2023
guf,159200,2024
guf,162400,2025
guf,165600,2026
guf,168700,2027
guf,171900,2028
guf,175100,2029
guf,178200,2030
guf,181300,2031
guf,184300,2032
guf,187400,2033
guf,190400,2034
guf,193300,2035
guf,196300,2036
guf,199100,2037
guf,202000,2038
guf,204800,2039
guf,207600,2040
guf,210300,2041
guf,213000,2042
guf,215600,2043
guf,218200,2044
guf,220800,2045
guf,223300,2046
guf,225800,2047
guf,228300,2048
guf,230700,2049
guf,233100,2050
pyf,29570,1950
pyf,30520,1951
pyf,31380,1952
pyf,32190,1953
pyf,32990,1954
pyf,33810,1955
pyf,34660,1956
pyf,35570,1957
pyf,36540,1958
pyf,37570,1959
pyf,38650,1960
pyf,39800,1961
pyf,41010,1962
pyf,42300,1963
pyf,43700,1964
pyf,45210,1965
pyf,46850,1966
pyf,48610,1967
pyf,50420,1968
pyf,52220,1969
pyf,53950,1970
pyf,55600,1971
pyf,57180,1972
pyf,58740,1973
pyf,60360,1974
pyf,62070,1975
pyf,63890,1976
pyf,65810,1977
pyf,67810,1978
pyf,69890,1979
pyf,72030,1980
pyf,74250,1981
pyf,76520,1982
pyf,78820,1983
pyf,81100,1984
pyf,83330,1985
pyf,85500,1986
pyf,87600,1987
pyf,89650,1988
pyf,91680,1989
pyf,93690,1990
pyf,95690,1991
pyf,97670,1992
pyf,99650,1993
pyf,101700,1994
pyf,103700,1995
pyf,105800,1996
pyf,107900,1997
pyf,110000,1998
pyf,112100,1999
pyf,114200,2000
pyf,116300,2001
pyf,118400,2002
pyf,120500,2003
pyf,122500,2004
pyf,124500,2005
pyf,126300,2006
pyf,128100,2007
pyf,129800,2008
pyf,131600,2009
pyf,133300,2010
pyf,135000,2011
pyf,136700,2012
pyf,138500,2013
pyf,140200,2014
pyf,141900,2015
pyf,143600,2016
pyf,145200,2017
pyf,146800,2018
pyf,148300,2019
pyf,149900,2020
pyf,151300,2021
pyf,152800,2022
pyf,154200,2023
pyf,155500,2024
pyf,156800,2025
pyf,158100,2026
pyf,159300,2027
pyf,160500,2028
pyf,161700,2029
pyf,162800,2030
pyf,163800,2031
pyf,164800,2032
pyf,165800,2033
pyf,166700,2034
pyf,167700,2035
pyf,168500,2036
pyf,169400,2037
pyf,170200,2038
pyf,171000,2039
pyf,171800,2040
pyf,172500,2041
pyf,173100,2042
pyf,173800,2043
pyf,174400,2044
pyf,174900,2045
pyf,175500,2046
pyf,176000,2047
pyf,176400,2048
pyf,176800,2049
pyf,177100,2050
gab,240500,1950
gab,240800,1951
gab,241300,1952
gab,242100,1953
gab,242900,1954
gab,243800,1955
gab,244800,1956
gab,245700,1957
gab,246700,1958
gab,247700,1959
gab,248900,1960
gab,250200,1961
gab,251700,1962
gab,253400,1963
gab,255100,1964
gab,256900,1965
gab,258900,1966
gab,261000,1967
gab,263400,1968
gab,266600,1969
gab,270700,1970
gab,275700,1971
gab,281800,1972
gab,288500,1973
gab,295800,1974
gab,303400,1975
gab,311200,1976
gab,319400,1977
gab,327900,1978
gab,336900,1979
gab,346300,1980
gab,356300,1981
gab,366800,1982
gab,377700,1983
gab,389100,1984
gab,401000,1985
gab,413400,1986
gab,426200,1987
gab,439400,1988
gab,453300,1989
gab,467800,1990
gab,482900,1991
gab,498600,1992
gab,514600,1993
gab,530700,1994
gab,546500,1995
gab,562100,1996
gab,577400,1997
gab,592400,1998
gab,607000,1999
gab,621200,2000
gab,634900,2001
gab,648300,2002
gab,661300,2003
gab,674200,2004
gab,686900,2005
gab,699700,2006
gab,712400,2007
gab,725200,2008
gab,738000,2009
gab,751000,2010
gab,764200,2011
gab,777500,2012
gab,791000,2013
gab,804500,2014
gab,818200,2015
gab,831900,2016
gab,845600,2017
gab,859400,2018
gab,873000,2019
gab,886600,2020
gab,900100,2021
gab,913400,2022
gab,926500,2023
gab,939600,2024
gab,952500,2025
gab,965300,2026
gab,978000,2027
gab,990600,2028
gab,1003000,2029
gab,1015000,2030
gab,1027000,2031
gab,1039000,2032
gab,1050000,2033
gab,1062000,2034
gab,1073000,2035
gab,1084000,2036
gab,1095000,2037
gab,1106000,2038
gab,1116000,2039
gab,1127000,2040
gab,1137000,2041
gab,1147000,2042
gab,1157000,2043
gab,1167000,2044
gab,1177000,2045
gab,1186000,2046
gab,1196000,2047
gab,1205000,2048
gab,1214000,2049
gab,1223000,2050
gmb,132600,1950
gmb,133400,1951
gmb,134900,1952
gmb,137000,1953
gmb,139600,1954
gmb,142600,1955
gmb,146000,1956
gmb,149700,1957
gmb,153600,1958
gmb,157800,1959
gmb,162300,1960
gmb,167100,1961
gmb,172100,1962
gmb,177300,1963
gmb,182700,1964
gmb,188200,1965
gmb,193800,1966
gmb,199500,1967
gmb,205500,1968
gmb,212000,1969
gmb,219100,1970
gmb,226900,1971
gmb,235300,1972
gmb,244200,1973
gmb,253400,1974
gmb,262800,1975
gmb,272200,1976
gmb,281900,1977
gmb,291800,1978
gmb,301900,1979
gmb,312500,1980
gmb,323300,1981
gmb,334500,1982
gmb,346300,1983
gmb,358800,1984
gmb,372200,1985
gmb,386700,1986
gmb,402200,1987
gmb,418400,1988
gmb,435400,1989
gmb,452900,1990
gmb,470800,1991
gmb,489200,1992
gmb,508100,1993
gmb,527700,1994
gmb,548000,1995
gmb,568900,1996
gmb,590400,1997
gmb,612300,1998
gmb,634500,1999
gmb,656900,2000
gmb,679300,2001
gmb,701900,2002
gmb,724400,2003
gmb,747000,2004
gmb,769600,2005
gmb,792000,2006
gmb,814500,2007
gmb,836900,2008
gmb,859500,2009
gmb,882400,2010
gmb,905600,2011
gmb,929000,2012
gmb,952700,2013
gmb,976500,2014
gmb,1000000,2015
gmb,1025000,2016
gmb,1049000,2017
gmb,1073000,2018
gmb,1098000,2019
gmb,1122000,2020
gmb,1147000,2021
gmb,1172000,2022
gmb,1198000,2023
gmb,1223000,2024
gmb,1249000,2025
gmb,1275000,2026
gmb,1301000,2027
gmb,1327000,2028
gmb,1353000,2029
gmb,1379000,2030
gmb,1405000,2031
gmb,1432000,2032
gmb,1458000,2033
gmb,1485000,2034
gmb,1511000,2035
gmb,1538000,2036
gmb,1564000,2037
gmb,1591000,2038
gmb,1617000,2039
gmb,1643000,2040
gmb,1669000,2041
gmb,1695000,2042
gmb,1721000,2043
gmb,1747000,2044
gmb,1773000,2045
gmb,1798000,2046
gmb,1824000,2047
gmb,1849000,2048
gmb,1874000,2049
gmb,1899000,2050
geo,1898000,1950
geo,1928000,1951
geo,1961000,1952
geo,1994000,1953
geo,2028000,1954
geo,2061000,1955
geo,2094000,1956
