geo,population_aged_20_39_years_female_percent,time
nic,26.08,1980
nic,26.65,1985
nic,27.87,1990
nic,28.61,1995
nic,29.68,2000
nic,31.34,2005
nic,32.68,2010
nic,33.9,2015
nic,33.87,2020
nic,32.6,2025
nic,31.42,2030
nic,29.9,2035
nic,28.79,2040
nic,27.94,2045
nic,26.82,2050
ner,26.93,1950
ner,27.73,1955
ner,28.12,1960
ner,28.96,1965
ner,29.17,1970
ner,27.81,1975
ner,26.7,1980
ner,25.96,1985
ner,25.84,1990
ner,26.47,1995
ner,26.8,2000
ner,26.72,2005
ner,26.0,2010
ner,25.64,2015
ner,25.68,2020
ner,26.07,2025
ner,27.39,2030
ner,28.47,2035
ner,29.42,2040
ner,30.47,2045
ner,31.26,2050
nga,28.13,1950
nga,28.05,1955
nga,27.92,1960
nga,27.73,1965
nga,27.3,1970
nga,27.16,1975
nga,27.04,1980
nga,26.5,1985
nga,26.47,1990
nga,26.8,1995
nga,27.61,2000
nga,28.46,2005
nga,29.23,2010
nga,29.95,2015
nga,30.65,2020
nga,31.53,2025
nga,32.61,2030
nga,33.39,2035
nga,33.55,2040
nga,33.11,2045
nga,32.28,2050
nor,29.93,1950
nor,27.41,1955
nor,24.32,1960
nor,23.19,1965
nor,24.28,1970
nor,25.89,1975
nor,27.91,1980
nor,29.0,1985
nor,29.17,1990
nor,29.04,1995
nor,27.87,2000
nor,26.49,2005
nor,25.6,2010
nor,25.17,2015
nor,25.15,2020
nor,24.97,2025
nor,24.48,2030
nor,23.59,2035
nor,23.08,2040
nor,23.0,2045
nor,22.96,2050
omn,28.25,1950
omn,27.71,1955
omn,26.67,1960
omn,26.07,1965
omn,25.79,1970
omn,26.21,1975
omn,26.6,1980
omn,26.29,1985
omn,26.1,1990
omn,25.93,1995
omn,30.27,2000
omn,32.98,2005
omn,35.22,2010
omn,35.88,2015
omn,35.12,2020
omn,33.2,2025
omn,31.33,2030
omn,30.16,2035
omn,29.24,2040
omn,28.88,2045
omn,28.32,2050
pak,24.59,1950
pak,24.99,1955
pak,25.82,1960
pak,26.8,1965
pak,26.92,1970
pak,26.63,1975
pak,26.43,1980
pak,26.8,1985
pak,27.22,1990
pak,27.45,1995
pak,28.36,2000
pak,29.53,2005
pak,31.16,2010
pak,32.04,2015
pak,32.35,2020
pak,32.23,2025
pak,31.69,2030
pak,31.51,2035
pak,31.25,2040
pak,30.68,2045
pak,29.79,2050
pan,28.06,1950
pan,26.72,1955
pan,26.09,1960
pan,25.86,1965
pan,25.99,1970
pan,26.78,1975
pan,28.44,1980
pan,30.22,1985
pan,31.93,1990
pan,33.21,1995
pan,33.08,2000
pan,32.33,2005
pan,31.32,2010
pan,30.21,2015
pan,29.83,2020
pan,29.58,2025
pan,28.98,2030
pan,28.4,2035
pan,27.62,2040
pan,26.84,2045
pan,26.19,2050
png,29.41,1950
png,28.48,1955
png,27.94,1960
png,26.28,1965
png,27.29,1970
png,28.13,1975
png,27.22,1980
png,29.69,1985
png,31.26,1990
png,32.42,1995
png,31.89,2000
png,30.9,2005
png,30.33,2010
png,30.11,2015
png,31.16,2020
png,32.06,2025
png,32.61,2030
png,32.71,2035
png,32.12,2040
png,31.58,2045
png,31.0,2050
pry,27.24,1950
pry,25.73,1955
pry,25.03,1960
pry,24.39,1965
pry,24.42,1970
pry,26.15,1975
pry,27.36,1980
pry,28.4,1985
pry,29.19,1990
pry,28.77,1995
pry,28.84,2000
pry,29.93,2005
pry,31.42,2010
pry,32.69,2015
pry,33.16,2020
pry,32.62,2025
pry,31.76,2030
pry,30.91,2035
pry,30.01,2040
pry,28.99,2045
pry,27.99,2050
per,27.08,1950
per,27.07,1955
per,27.07,1960
per,26.68,1965
per,26.6,1970
per,27.0,1975
per,27.77,1980
per,29.21,1985
per,30.4,1990
per,31.28,1995
per,32.14,2000
per,32.26,2005
per,32.33,2010
per,32.34,2015
per,31.88,2020
per,31.38,2025
per,30.46,2030
per,29.2,2035
per,27.96,2040
per,26.79,2045
per,25.69,2050
phl,27.18,1950
phl,26.14,1955
phl,25.81,1960
phl,25.7,1965
phl,26.05,1970
phl,27.29,1975
phl,28.33,1980
phl,29.48,1985
phl,30.34,1990
phl,30.32,1995
phl,30.62,2000
phl,31.04,2005
phl,31.58,2010
phl,32.05,2015
phl,31.99,2020
phl,31.51,2025
phl,30.92,2030
phl,30.16,2035
phl,29.5,2040
phl,28.89,2045
phl,28.09,2050
pol,30.83,1950
pol,29.64,1955
pol,29.64,1960
pol,27.29,1965
pol,27.38,1970
pol,29.12,1975
pol,30.62,1980
pol,31.23,1985
pol,29.45,1990
pol,27.73,1995
pol,27.17,2000
pol,28.73,2005
pol,29.88,2010
pol,29.11,2015
pol,26.46,2020
pol,22.91,2025
pol,20.69,2030
pol,19.65,2035
pol,19.64,2040
pol,19.78,2045
pol,19.31,2050
prt,29.69,1950
prt,30.1,1955
prt,29.41,1960
prt,28.3,1965
prt,26.25,1970
prt,26.37,1975
prt,26.29,1980
prt,27.93,1985
prt,28.19,1990
prt,29.02,1995
prt,29.35,2000
prt,28.65,2005
prt,26.98,2010
prt,24.6,2015
prt,22.3,2020
prt,21.06,2025
prt,20.59,2030
prt,20.27,2035
prt,19.82,2040
prt,19.15,2045
prt,18.75,2050
pri,28.53,1950
pri,26.99,1955
pri,25.42,1960
pri,28.18,1965
pri,27.71,1970
pri,30.65,1975
pri,30.06,1980
pri,30.21,1985
pri,30.21,1990
pri,29.3,1995
pri,28.74,2000
pri,27.83,2005
pri,27.05,2010
pri,26.37,2015
pri,25.28,2020
pri,23.92,2025
pri,22.89,2030
pri,22.04,2035
pri,21.49,2040
pri,21.51,2045
pri,21.47,2050
qat,36.36,1950
qat,26.67,1955
qat,30.0,1960
qat,30.77,1965
qat,28.95,1970
qat,26.32,1975
qat,34.94,1980
qat,37.61,1985
qat,35.29,1990
qat,37.22,1995
qat,34.88,2000
qat,37.66,2005
qat,41.24,2010
qat,38.3,2015
qat,37.31,2020
qat,34.9,2025
qat,33.4,2030
qat,34.17,2035
qat,34.73,2040
qat,34.28,2045
qat,33.53,2050
reu,27.91,1950
reu,26.67,1955
reu,26.44,1960
reu,24.75,1965
reu,24.37,1970
reu,25.7,1975
reu,27.91,1980
reu,31.69,1985
reu,33.66,1990
reu,33.82,1995
reu,33.33,2000
reu,30.77,2005
reu,28.84,2010
reu,27.97,2015
reu,27.62,2020
reu,27.54,2025
reu,27.36,2030
reu,26.53,2035
reu,26.32,2040
reu,25.89,2045
reu,25.13,2050
rou,30.99,1950
rou,30.51,1955
rou,32.34,1960
rou,30.65,1965
rou,28.48,1970
rou,28.04,1975
rou,27.6,1980
rou,27.27,1985
rou,28.43,1990
rou,28.28,1995
rou,29.1,2000
rou,30.49,2005
rou,30.15,2010
rou,28.04,2015
rou,25.16,2020
rou,23.37,2025
rou,20.97,2030
rou,20.7,2035
rou,20.48,2040
rou,20.13,2045
rou,19.56,2050
rus,32.8,1950
rus,30.43,1955
rus,32.14,1960
rus,29.38,1965
rus,26.77,1970
rus,27.75,1975
rus,27.64,1980
rus,30.17,1985
rus,29.0,1990
rus,28.02,1995
rus,27.24,2000
rus,27.98,2005
rus,29.84,2010
rus,28.67,2015
rus,26.07,2020
rus,23.06,2025
rus,20.51,2030
rus,20.81,2035
rus,22.01,2040
rus,22.27,2045
rus,21.67,2050
rwa,27.19,1950
rwa,27.15,1955
rwa,26.84,1960
rwa,26.51,1965
rwa,26.06,1970
rwa,25.75,1975
rwa,26.43,1980
rwa,27.43,1985
rwa,27.33,1990
rwa,26.94,1995
rwa,26.43,2000
rwa,28.69,2005
rwa,31.34,2010
rwa,31.26,2015
rwa,30.9,2020
rwa,30.23,2025
rwa,30.24,2030
rwa,31.9,2035
rwa,33.02,2040
rwa,33.0,2045
rwa,32.25,2050
lca,30.23,1950
lca,30.23,1955
lca,28.26,1960
lca,22.0,1965
lca,20.75,1970
lca,22.41,1975
lca,23.73,1980
lca,28.12,1985
lca,29.17,1990
lca,32.0,1995
lca,32.1,2000
lca,32.56,2005
lca,34.09,2010
lca,35.16,2015
lca,34.02,2020
lca,30.69,2025
lca,29.13,2030
lca,26.17,2035
lca,26.17,2040
lca,25.23,2045
lca,25.23,2050
vct,25.0,1950
vct,24.32,1955
vct,20.93,1960
vct,21.74,1965
vct,23.4,1970
vct,22.45,1975
vct,24.0,1980
vct,28.3,1985
vct,30.91,1990
vct,30.77,1995
vct,31.48,2000
vct,32.08,2005
vct,32.14,2010
vct,32.08,2015
vct,31.48,2020
vct,30.19,2025
vct,28.57,2030
vct,27.12,2035
vct,26.67,2040
vct,25.81,2045
vct,26.67,2050
wsm,28.95,1950
wsm,27.66,1955
wsm,27.78,1960
wsm,24.19,1965
wsm,25.71,1970
wsm,27.4,1975
wsm,29.33,1980
wsm,32.89,1985
wsm,28.21,1990
wsm,30.0,1995
wsm,30.12,2000
wsm,25.58,2005
wsm,24.71,2010
wsm,27.91,2015
wsm,31.82,2020
wsm,34.83,2025
wsm,34.41,2030
wsm,32.61,2035
wsm,28.72,2040
wsm,26.88,2045
wsm,28.89,2050
stp,37.04,1950
stp,38.46,1955
stp,37.04,1960
stp,33.33,1965
stp,22.86,1970
stp,21.95,1975
stp,22.45,1980
stp,21.15,1985
stp,27.59,1990
stp,25.81,1995
stp,27.78,2000
stp,30.26,2005
stp,31.33,2010
stp,32.22,2015
stp,33.0,2020
stp,33.33,2025
stp,33.04,2030
stp,32.54,2035
stp,31.85,2040
stp,30.56,2045
stp,30.41,2050
sau,27.11,1950
sau,27.03,1955
sau,26.85,1960
sau,26.69,1965
sau,26.45,1970
sau,26.44,1975
sau,25.48,1980
sau,28.58,1985
sau,29.98,1990
sau,29.1,1995
sau,31.52,2000
sau,33.46,2005
sau,34.46,2010
sau,35.28,2015
sau,34.77,2020
sau,34.54,2025
sau,33.44,2030
sau,32.22,2035
sau,31.33,2040
sau,30.29,2045
sau,29.19,2050
sen,28.28,1950
sen,28.91,1955
sen,28.86,1960
sen,28.49,1965
sen,27.65,1970
sen,26.22,1975
sen,25.23,1980
sen,24.81,1985
sen,25.53,1990
sen,26.71,1995
sen,28.02,2000
sen,29.22,2005
sen,29.96,2010
sen,30.66,2015
sen,31.27,2020
sen,31.95,2025
sen,32.93,2030
sen,33.43,2035
sen,33.36,2040
sen,32.81,2045
sen,31.78,2050
srb,29.46,1950
srb,31.52,1955
srb,33.55,1960
srb,31.1,1965
srb,29.88,1970
srb,29.6,1975
srb,28.97,1980
srb,29.29,1985
srb,28.74,1990
srb,27.33,1995
srb,27.47,2000
srb,28.14,2005
srb,28.44,2010
srb,27.86,2015
srb,26.33,2020
srb,24.91,2025
srb,23.5,2030
srb,22.78,2035
srb,22.65,2040
srb,22.26,2045
srb,22.04,2050
sle,29.31,1950
sle,29.43,1955
sle,29.4,1960
sle,29.27,1965
sle,29.24,1970
sle,28.7,1975
sle,28.24,1980
sle,27.94,1985
sle,28.1,1990
sle,28.88,1995
sle,29.68,2000
sle,30.02,2005
sle,30.02,2010
sle,29.62,2015
sle,29.78,2020
sle,30.62,2025
sle,31.67,2030
sle,32.77,2035
sle,33.24,2040
sle,33.13,2045
sle,32.78,2050
sgp,29.29,1950
sgp,27.83,1955
sgp,27.32,1960
sgp,26.4,1965
sgp,28.63,1970
sgp,32.22,1975
sgp,36.99,1980
sgp,40.39,1985
sgp,42.46,1990
sgp,38.66,1995
sgp,32.87,2000
sgp,27.98,2005
sgp,25.01,2010
sgp,25.08,2015
sgp,25.38,2020
sgp,24.18,2025
sgp,21.9,2030
sgp,18.68,2035
sgp,16.99,2040
sgp,17.18,2045
sgp,18.22,2050
svk,29.53,1950
svk,28.12,1955
svk,28.61,1960
svk,26.84,1965
svk,26.85,1970
svk,29.0,1975
svk,29.76,1980
svk,30.6,1985
svk,29.46,1990
svk,28.76,1995
svk,29.4,2000
svk,30.26,2005
svk,31.04,2010
svk,29.9,2015
svk,26.76,2020
svk,23.58,2025
svk,21.44,2030
svk,20.32,2035
svk,20.36,2040
svk,20.58,2045
svk,20.17,2050
svn,29.35,1950
svn,29.25,1955
svn,30.55,1960
svn,28.94,1965
svn,28.19,1970
svn,28.46,1975
svn,28.62,1980
svn,29.77,1985
svn,29.81,1990
svn,29.11,1995
svn,28.75,2000
svn,28.03,2005
svn,27.12,2010
svn,25.24,2015
svn,22.73,2020
svn,20.69,2025
svn,19.63,2030
svn,19.9,2035
svn,20.39,2040
svn,20.66,2045
svn,20.38,2050
slb,27.5,1950
slb,29.17,1955
slb,29.63,1960
slb,28.12,1965
slb,27.27,1970
slb,26.37,1975
slb,25.93,1980
slb,26.15,1985
slb,26.97,1990
slb,28.74,1995
slb,30.3,2000
slb,31.14,2005
slb,31.78,2010
slb,31.94,2015
slb,31.97,2020
slb,32.29,2025
slb,32.64,2030
slb,32.44,2035
slb,31.82,2040
slb,30.82,2045
slb,29.98,2050
som,28.53,1950
som,27.18,1955
som,26.69,1960
som,25.89,1965
som,25.54,1970
som,26.13,1975
som,26.36,1980
som,27.39,1985
som,28.09,1990
som,28.53,1995
som,29.05,2000
som,27.98,2005
som,27.55,2010
som,27.18,2015
som,27.24,2020
som,28.39,2025
som,29.25,2030
som,30.18,2035
som,30.88,2040
som,31.47,2045
som,32.03,2050
zaf,28.51,1950
zaf,27.93,1955
zaf,27.38,1960
zaf,27.07,1965
zaf,27.2,1970
zaf,27.8,1975
zaf,28.5,1980
zaf,29.17,1985
zaf,30.28,1990
zaf,31.91,1995
zaf,32.47,2000
zaf,32.69,2005
zaf,32.87,2010
zaf,32.73,2015
zaf,32.79,2020
zaf,32.75,2025
zaf,32.5,2030
zaf,32.53,2035
zaf,32.4,2040
zaf,31.93,2045
zaf,31.3,2050
esp,30.78,1950
esp,30.96,1955
esp,29.9,1960
esp,28.71,1965
esp,26.49,1970
esp,25.46,1975
esp,26.23,1980
esp,27.78,1985
esp,29.09,1990
esp,30.65,1995
esp,31.37,2000
esp,31.01,2005
esp,28.7,2010
esp,25.57,2015
esp,22.16,2020
esp,20.31,2025
esp,20.2,2030
esp,20.69,2035
esp,21.19,2040
esp,21.01,2045
esp,20.41,2050
lka,26.76,1950
lka,27.38,1955
lka,27.41,1960
lka,27.66,1965
lka,28.77,1970
lka,29.95,1975
lka,31.21,1980
lka,31.73,1985
lka,32.45,1990
lka,32.65,1995
lka,32.53,2000
lka,31.24,2005
lka,29.84,2010
lka,29.02,2015
lka,27.15,2020
lka,25.39,2025
lka,24.86,2030
lka,25.13,2035
lka,25.56,2040
lka,24.52,2045
lka,23.18,2050
sdn,27.42,1950
sdn,27.57,1955
sdn,27.6,1960
sdn,27.61,1965
sdn,27.66,1970
sdn,27.4,1975
sdn,27.23,1980
sdn,27.2,1985
sdn,27.41,1990
sdn,27.95,1995
sdn,28.53,2000
sdn,29.34,2005
sdn,30.29,2010
sdn,31.38,2015
sdn,32.37,2020
sdn,32.82,2025
sdn,32.88,2030
sdn,32.45,2035
sdn,31.74,2040
sdn,31.13,2045
sdn,30.54,2050
sur,26.85,1950
sur,26.61,1955
sur,25.52,1960
sur,24.55,1965
sur,23.4,1970
sur,23.2,1975
sur,26.11,1980
sur,30.43,1985
sur,32.5,1990
sur,34.42,1995
sur,32.47,2000
sur,31.05,2005
sur,31.15,2010
sur,29.82,2015
sur,30.99,2020
sur,30.61,2025
sur,28.9,2030
sur,28.57,2035
sur,26.52,2040
sur,25.72,2045
sur,25.64,2050
swz,28.57,1950
swz,28.12,1955
swz,27.22,1960
swz,25.98,1965
swz,26.07,1970
swz,26.57,1975
swz,26.18,1980
swz,26.61,1985
swz,27.57,1990
swz,26.98,1995
swz,27.55,2000
swz,28.03,2005
swz,30.67,2010
swz,33.94,2015
swz,35.79,2020
swz,36.04,2025
swz,35.45,2030
swz,35.11,2035
swz,35.26,2040
swz,35.48,2045
swz,35.19,2050
swe,29.13,1950
swe,27.04,1955
swe,25.12,1960
swe,25.15,1965
swe,26.62,1970
swe,27.31,1975
swe,28.01,1980
swe,27.53,1985
swe,26.74,1990
swe,26.47,1995
swe,25.86,2000
swe,25.2,2005
swe,24.89,2010
swe,25.04,2015
swe,24.35,2020
swe,23.91,2025
swe,23.37,2030
swe,22.61,2035
swe,23.3,2040
swe,23.71,2045
swe,23.55,2050
che,28.94,1950
che,28.27,1955
che,28.09,1960
che,28.06,1965
che,28.92,1970
che,29.05,1975
che,29.23,1980
che,29.91,1985
che,30.32,1990
che,29.96,1995
che,28.32,2000
che,26.86,2005
che,25.23,2010
che,24.77,2015
che,24.53,2020
che,23.74,2025
che,22.94,2030
che,22.1,2035
che,21.74,2040
che,21.9,2045
che,22.08,2050
syr,27.74,1950
syr,26.95,1955
syr,26.29,1960
syr,25.38,1965
syr,24.58,1970
syr,24.69,1975
syr,24.83,1980
syr,25.33,1985
syr,26.33,1990
syr,28.03,1995
syr,30.3,2000
syr,33.46,2005
syr,35.63,2010
syr,34.21,2015
syr,32.75,2020
syr,31.78,2025
syr,31.68,2030
syr,32.04,2035
syr,31.73,2040
syr,30.43,2045
syr,28.42,2050
tjk,29.78,1950
tjk,29.55,1955
tjk,29.86,1960
tjk,26.04,1965
tjk,22.92,1970
tjk,22.78,1975
tjk,23.96,1980
tjk,27.63,1985
tjk,29.12,1990
tjk,29.58,1995
tjk,29.63,2000
tjk,29.1,2005
tjk,31.35,2010
tjk,33.24,2015
tjk,34.26,2020
tjk,33.83,2025
tjk,32.24,2030
tjk,31.43,2035
tjk,31.16,2040
tjk,30.88,2045
tjk,29.93,2050
tza,27.44,1950
tza,27.53,1955
tza,27.39,1960
tza,27.26,1965
tza,27.23,1970
tza,26.85,1975
tza,26.69,1980
tza,26.73,1985
tza,26.85,1990
tza,27.24,1995
tza,27.5,2000
tza,27.76,2005
tza,28.15,2010
tza,28.24,2015
tza,28.36,2020
tza,29.06,2025
tza,30.31,2030
tza,31.76,2035
tza,32.81,2040
tza,33.25,2045
tza,33.12,2050
tha,27.78,1950
tha,28.34,1955
tha,28.55,1960
tha,27.44,1965
tha,26.62,1970
tha,27.12,1975
tha,28.62,1980
tha,32.32,1985
tha,34.88,1990
tha,35.53,1995
tha,34.47,2000
tha,33.22,2005
tha,30.95,2010
tha,29.16,2015
tha,27.72,2020
tha,26.49,2025
tha,25.59,2030
tha,24.81,2035
tha,24.49,2040
tha,24.25,2045
tha,23.94,2050
tls,28.7,1950
tls,29.2,1955
tls,29.03,1960
tls,29.04,1965
tls,28.43,1970
tls,28.31,1975
tls,31.69,1980
tls,33.23,1985
tls,32.4,1990
tls,32.04,1995
tls,22.06,2000
tls,24.07,2005
tls,25.74,2010
tls,27.42,2015
tls,29.43,2020
tls,29.08,2025
tls,29.53,2030
tls,30.51,2035
tls,31.54,2040
tls,32.94,2045
tls,33.25,2050
tgo,27.93,1950
tgo,27.53,1955
tgo,27.35,1960
tgo,26.96,1965
tgo,26.43,1970
tgo,26.17,1975
tgo,25.74,1980
tgo,25.75,1985
tgo,26.18,1990
tgo,27.0,1995
tgo,28.25,2000
tgo,29.43,2005
tgo,30.55,2010
tgo,31.35,2015
tgo,31.86,2020
tgo,32.14,2025
tgo,32.27,2030
tgo,32.29,2035
tgo,32.06,2040
tgo,31.51,2045
tgo,30.86,2050
ton,26.09,1950
ton,25.93,1955
ton,28.12,1960
ton,27.5,1965
ton,26.67,1970
ton,26.09,1975
ton,25.0,1980
ton,24.44,1985
ton,30.43,1990
ton,27.08,1995
ton,25.0,2000
ton,30.0,2005
ton,27.45,2010
ton,26.0,2015
ton,27.78,2020
ton,32.14,2025
ton,32.14,2030
ton,32.76,2035
ton,31.67,2040
ton,29.51,2045
ton,28.81,2050
tto,29.15,1950
tto,26.67,1955
tto,26.0,1960
tto,26.27,1965
tto,25.2,1970
tto,27.95,1975
tto,30.44,1980
tto,32.94,1985
tto,32.69,1990
tto,32.92,1995
tto,33.03,2000
tto,33.73,2005
tto,34.64,2010
tto,33.38,2015
tto,30.77,2020
tto,26.49,2025
tto,23.47,2030
tto,23.0,2035
tto,23.33,2040
tto,23.4,2045
tto,22.62,2050
tun,27.93,1950
tun,27.54,1955
tun,27.43,1960
tun,26.29,1965
tun,23.26,1970
tun,25.55,1975
tun,26.72,1980
tun,29.12,1985
tun,30.98,1990
tun,31.89,1995
tun,33.19,2000
tun,34.7,2005
tun,35.71,2010
tun,35.09,2015
tun,32.46,2020
tun,29.06,2025
tun,26.11,2030
tun,24.59,2035
tun,24.36,2040
tun,24.47,2045
tun,23.98,2050
tur,26.95,1950
tur,27.42,1955
tur,28.41,1960
tur,27.5,1965
tur,26.4,1970
tur,26.54,1975
tur,27.26,1980
tur,28.67,1985
tur,30.47,1990
tur,32.34,1995
tur,33.63,2000
tur,34.34,2005
tur,33.82,2010
tur,32.83,2015
tur,31.6,2020
tur,29.92,2025
tur,28.88,2030
tur,27.64,2035
tur,26.4,2040
tur,25.55,2045
tur,24.67,2050
tkm,30.26,1950
tkm,28.76,1955
tkm,28.91,1960
tkm,25.47,1965
tkm,22.93,1970
tkm,23.69,1975
tkm,25.74,1980
tkm,29.74,1985
tkm,30.95,1990
tkm,31.3,1995
tkm,31.57,2000
tkm,31.92,2005
tkm,33.82,2010
tkm,34.98,2015
tkm,33.95,2020
tkm,32.71,2025
tkm,30.8,2030
tkm,29.21,2035
tkm,28.82,2040
tkm,27.79,2045
tkm,26.38,2050
uga,28.7,1950
uga,28.8,1955
uga,27.14,1960
uga,26.23,1965
uga,25.52,1970
uga,25.31,1975
uga,25.84,1980
uga,26.04,1985
uga,26.02,1990
uga,25.37,1995
uga,25.25,2000
uga,26.11,2005
uga,27.05,2010
uga,27.78,2015
uga,28.5,2020
uga,29.34,2025
uga,30.49,2030
uga,31.65,2035
uga,32.72,2040
uga,33.43,2045
uga,33.63,2050
ukr,32.63,1950
ukr,29.7,1955
ukr,32.39,1960
ukr,30.04,1965
ukr,26.91,1970
ukr,27.36,1975
ukr,25.92,1980
ukr,27.18,1985
ukr,26.92,1990
ukr,26.73,1995
ukr,26.34,2000
ukr,27.01,2005
ukr,28.27,2010
ukr,27.58,2015
ukr,25.26,2020
ukr,22.13,2025
ukr,19.89,2030
ukr,19.69,2035
ukr,20.86,2040
ukr,21.79,2045
ukr,21.53,2050
are,26.47,1950
are,25.64,1955
are,27.91,1960
are,27.87,1965
are,28.57,1970
are,32.1,1975
are,35.76,1980
are,38.91,1985
are,35.56,1990
are,37.67,1995
are,40.02,2000
are,45.79,2005
are,46.16,2010
are,40.8,2015
are,35.11,2020
are,32.42,2025
are,32.21,2030
are,32.41,2035
are,31.42,2040
are,29.71,2045
are,28.47,2050
gbr,28.38,1950
gbr,26.47,1955
gbr,25.55,1960
gbr,24.36,1965
gbr,24.74,1970
gbr,25.38,1975
gbr,26.76,1980
gbr,28.57,1985
gbr,28.89,1990
gbr,28.79,1995
gbr,27.87,2000
gbr,26.64,2005
gbr,25.77,2010
gbr,25.59,2015
gbr,25.46,2020
gbr,24.72,2025
gbr,24.06,2030
gbr,23.6,2035
gbr,23.71,2040
gbr,24.03,2045
gbr,23.95,2050
usa,31.05,1950
usa,28.23,1955
usa,25.72,1960
usa,24.6,1965
usa,25.71,1970
usa,28.38,1975
usa,31.49,1980
usa,33.16,1985
usa,32.43,1990
usa,30.61,1995
usa,28.53,2000
usa,27.0,2005
usa,26.47,2010
usa,26.47,2015
usa,26.26,2020
usa,25.87,2025
usa,25.53,2030
usa,25.1,2035
usa,24.92,2040
usa,24.67,2045
usa,24.22,2050
ury,30.47,1950
ury,30.39,1955
ury,30.5,1960
ury,29.39,1965
ury,28.21,1970
ury,26.29,1975
ury,26.67,1980
ury,27.25,1985
ury,27.34,1990
ury,27.68,1995
ury,27.99,2000
ury,27.06,2005
ury,27.11,2010
ury,27.09,2015
ury,26.76,2020
ury,26.74,2025
ury,26.25,2030
ury,25.26,2035
ury,24.42,2040
ury,23.77,2045
ury,23.19,2050
uzb,28.81,1950
uzb,27.63,1955
uzb,28.33,1960
uzb,25.12,1965
uzb,22.57,1970
uzb,23.11,1975
uzb,25.06,1980
uzb,28.72,1985
uzb,30.33,1990
uzb,30.85,1995
uzb,31.17,2000
uzb,31.79,2005
uzb,33.87,2010
uzb,35.36,2015
uzb,34.99,2020
uzb,33.03,2025
uzb,30.31,2030
uzb,28.18,2035
uzb,27.5,2040
uzb,27.24,2045
uzb,26.58,2050
vut,28.57,1950
vut,26.92,1955
vut,29.03,1960
vut,27.03,1965
vut,28.95,1970
vut,29.79,1975
vut,27.78,1980
vut,29.03,1985
vut,30.14,1990
vut,30.95,1995
vut,30.11,2000
vut,30.84,2005
vut,31.15,2010
vut,32.09,2015
vut,32.24,2020
vut,32.14,2025
vut,32.22,2030
vut,31.47,2035
vut,31.43,2040
vut,30.67,2045
vut,29.83,2050
ven,28.52,1950
ven,27.69,1955
ven,26.72,1960
ven,25.78,1965
ven,25.83,1970
ven,27.72,1975
ven,29.66,1980
ven,31.24,1985
ven,31.71,1990
ven,31.5,1995
ven,31.82,2000
ven,31.75,2005
ven,31.95,2010
ven,31.97,2015
ven,31.32,2020
ven,30.53,2025
ven,29.58,2030
ven,28.85,2035
ven,28.18,2040
ven,27.4,2045
ven,26.49,2050
vnm,30.76,1950
vnm,29.63,1955
vnm,27.31,1960
vnm,24.47,1965
vnm,22.68,1970
vnm,23.28,1975
vnm,25.58,1980
vnm,28.71,1985
vnm,31.12,1990
vnm,31.4,1995
vnm,32.61,2000
vnm,32.59,2005
vnm,32.33,2010
vnm,32.23,2015
vnm,31.15,2020
vnm,29.98,2025
vnm,27.99,2030
vnm,25.81,2035
vnm,24.89,2040
vnm,24.37,2045
vnm,23.94,2050
vir,30.77,1950
vir,26.67,1955
vir,23.53,1960
vir,30.43,1965
vir,35.48,1970
vir,31.11,1975
vir,32.08,1980
vir,32.08,1985
vir,29.63,1990
vir,28.07,1995
vir,27.27,2000
vir,26.32,2005
vir,22.03,2010
vir,22.81,2015
vir,23.21,2020
vir,22.22,2025
vir,22.22,2030
vir,19.61,2035
vir,19.57,2040
vir,18.6,2045
vir,20.0,2050
pse,24.64,1950
pse,26.15,1955
pse,27.38,1960
pse,27.41,1965
pse,27.15,1970
pse,26.38,1975
pse,24.3,1980
pse,25.84,1985
pse,25.5,1990
pse,26.96,1995
pse,26.86,2000
pse,26.53,2005
pse,27.46,2010
pse,28.35,2015
pse,30.18,2020
pse,31.79,2025
pse,32.51,2030
pse,32.8,2035
pse,32.42,2040
pse,31.82,2045
pse,31.22,2050
esh,33.33,1950
esh,37.5,1955
esh,37.5,1960
esh,36.36,1965
esh,33.33,1970
esh,25.71,1975
esh,33.33,1980
esh,32.94,1985
esh,33.65,1990
esh,32.8,1995
esh,33.56,2000
esh,37.07,2005
esh,38.25,2010
esh,36.82,2015
esh,34.5,2020
esh,31.44,2025
esh,29.19,2030
esh,27.82,2035
esh,28.07,2040
esh,28.67,2045
esh,28.23,2050
yem,27.05,1950
yem,26.64,1955
yem,26.07,1960
yem,25.7,1965
yem,25.49,1970
yem,25.15,1975
yem,25.31,1980
yem,25.33,1985
yem,25.27,1990
yem,25.29,1995
yem,25.61,2000
yem,27.04,2005
yem,29.0,2010
yem,30.89,2015
yem,31.98,2020
yem,32.23,2025
yem,32.5,2030
yem,32.71,2035
yem,32.92,2040
yem,32.96,2045
yem,32.37,2050
zmb,28.04,1950
zmb,28.04,1955
zmb,27.71,1960
zmb,27.12,1965
zmb,26.53,1970
zmb,25.99,1975
zmb,25.7,1980
zmb,26.25,1985
zmb,26.95,1990
zmb,27.45,1995
zmb,27.46,2000
zmb,26.93,2005
zmb,27.53,2010
zmb,28.28,2015
zmb,29.37,2020
zmb,30.74,2025
zmb,32.19,2030
zmb,33.5,2035
zmb,34.28,2040
zmb,34.55,2045
zmb,34.31,2050
zwe,28.27,1950
