geo,children_per_woman_total_fertility,time
rou,3.55,1940
rou,3.08,1941
rou,2.87,1942
rou,3.14,1943
rou,2.91,1944
rou,2.63,1945
rou,3.32,1946
rou,3.14,1947
rou,3.2,1948
rou,3.7,1949
rou,3.58,1950
rou,3.46,1951
rou,3.34,1952
rou,3.22,1953
rou,3.1,1954
rou,2.99,1955
rou,2.87,1956
rou,2.73,1957
rou,2.58,1958
rou,2.41,1959
rou,2.32,1960
rou,2.16,1961
rou,2.02,1962
rou,2.0,1963
rou,1.95,1964
rou,1.89,1965
rou,1.89,1966
rou,3.65,1967
rou,3.61,1968
rou,3.19,1969
rou,2.87,1970
rou,2.65,1971
rou,2.53,1972
rou,2.42,1973
rou,2.71,1974
rou,2.62,1975
rou,2.57,1976
rou,2.58,1977
rou,2.51,1978
rou,2.5,1979
rou,2.44,1980
rou,2.35,1981
rou,2.16,1982
rou,2.0,1983
rou,2.18,1984
rou,2.27,1985
rou,2.37,1986
rou,2.41,1987
rou,2.3,1988
rou,2.18,1989
rou,1.81,1990
rou,1.56,1991
rou,1.49,1992
rou,1.43,1993
rou,1.42,1994
rou,1.35,1995
rou,1.32,1996
rou,1.3,1997
rou,1.29,1998
rou,1.28,1999
rou,1.27,2000
rou,1.27,2001
rou,1.27,2002
rou,1.28,2003
rou,1.29,2004
rou,1.3,2005
rou,1.31,2006
rou,1.33,2007
rou,1.34,2008
rou,1.36,2009
rou,1.37,2010
rou,1.39,2011
rou,1.4,2012
rou,1.42,2013
rou,1.43,2014
rou,1.45,2015
rus,7.0,1800
rus,7.0,1801
rus,7.0,1802
rus,7.0,1803
rus,7.0,1804
rus,7.0,1805
rus,7.0,1806
rus,7.0,1807
rus,7.0,1808
rus,7.0,1809
rus,7.0,1810
rus,7.0,1811
rus,7.0,1812
rus,7.0,1813
rus,7.0,1814
rus,7.0,1815
rus,7.0,1816
rus,7.0,1817
rus,7.0,1818
rus,7.0,1819
rus,7.0,1820
rus,7.0,1821
rus,7.0,1822
rus,7.0,1823
rus,7.0,1824
rus,7.0,1825
rus,7.0,1826
rus,7.0,1827
rus,7.0,1828
rus,7.0,1829
rus,7.0,1830
rus,7.0,1831
rus,7.0,1832
rus,7.0,1833
rus,7.0,1834
rus,7.0,1835
rus,7.0,1836
rus,7.0,1837
rus,7.0,1838
rus,7.0,1839
rus,7.0,1840
rus,7.0,1841
rus,7.0,1842
rus,7.01,1843
rus,7.02,1844
rus,7.03,1845
rus,7.05,1846
rus,7.06,1847
rus,7.08,1848
rus,7.08,1849
rus,7.07,1850
rus,7.07,1851
rus,7.07,1852
rus,7.06,1853
rus,7.05,1854
rus,7.03,1855
rus,7.01,1856
rus,7.0,1857
rus,6.98,1858
rus,6.97,1859
rus,6.95,1860
rus,6.93,1861
rus,6.95,1862
rus,6.96,1863
rus,6.98,1864
rus,6.99,1865
rus,7.01,1866
rus,7.02,1867
rus,6.51,1868
rus,6.87,1869
rus,6.74,1870
rus,7.03,1871
rus,6.85,1872
rus,7.24,1873
rus,7.17,1874
rus,7.15,1875
rus,7.02,1876
rus,6.87,1877
rus,6.58,1878
rus,6.98,1879
rus,6.8,1880
rus,6.66,1881
rus,7.03,1882
rus,6.89,1883
rus,6.83,1884
rus,6.74,1885
rus,6.47,1886
rus,6.61,1887
rus,6.96,1888
rus,6.8,1889
rus,6.71,1890
rus,7.44,1891
rus,6.57,1892
rus,7.17,1893
rus,7.18,1894
rus,7.34,1895
rus,7.43,1896
rus,7.52,1897
rus,7.28,1898
rus,7.36,1899
rus,7.36,1900
rus,7.2,1901
rus,7.36,1902
rus,7.2,1903
rus,7.24,1904
rus,6.72,1905
rus,7.04,1906
rus,7.08,1907
rus,7.44,1908
rus,7.12,1909
rus,7.2,1910
rus,7.2,1911
rus,7.04,1912
rus,6.96,1913
rus,6.88,1914
rus,3.36,1915
rus,5.2,1916
rus,5.04,1917
rus,5.72,1918
rus,3.44,1919
rus,6.72,1920
rus,4.72,1921
rus,6.0,1922
rus,6.48,1923
rus,6.72,1924
rus,6.8,1925
rus,6.72,1926
rus,6.64,1927
rus,6.52,1928
rus,6.16,1929
rus,5.76,1930
rus,5.6,1931
rus,5.04,1932
rus,4.0,1933
rus,3.56,1934
rus,4.24,1935
rus,4.56,1936
rus,5.04,1937
rus,4.96,1938
rus,4.88,1939
rus,4.2,1940
rus,4.6,1941
rus,2.96,1942
rus,1.68,1943
rus,1.72,1944
rus,1.92,1945
rus,2.8,1946
rus,2.96,1947
rus,2.56,1948
rus,3.12,1949
rus,2.88,1950
rus,2.88,1951
rus,2.88,1952
rus,2.72,1953
rus,2.96,1954
rus,2.8,1955
rus,2.72,1956
rus,2.76,1957
rus,2.69,1958
rus,2.58,1959
rus,2.56,1960
rus,2.46,1961
rus,2.34,1962
rus,2.28,1963
rus,2.16,1964
rus,2.09,1965
rus,2.1,1966
rus,2.01,1967
rus,1.97,1968
rus,1.98,1969
rus,2.0,1970
rus,2.02,1971
rus,2.03,1972
rus,1.96,1973
rus,2.0,1974
rus,1.97,1975
rus,1.95,1976
rus,1.92,1977
rus,1.9,1978
rus,1.87,1979
rus,1.86,1980
rus,1.88,1981
rus,1.96,1982
rus,2.09,1983
rus,2.05,1984
rus,2.05,1985
rus,2.18,1986
rus,2.23,1987
rus,2.14,1988
rus,2.02,1989
rus,1.89,1990
rus,1.73,1991
rus,1.55,1992
rus,1.37,1993
rus,1.4,1994
rus,1.34,1995
rus,1.27,1996
rus,1.22,1997
rus,1.23,1998
rus,1.16,1999
rus,1.2,2000
rus,1.22,2001
rus,1.29,2002
rus,1.33,2003
rus,1.34,2004
rus,1.29,2005
rus,1.3,2006
rus,1.41,2007
rus,1.49,2008
rus,1.54,2009
rus,1.57,2010
rus,1.58,2011
rus,1.59,2012
rus,1.6,2013
rus,1.6,2014
rus,1.61,2015
rwa,7.07,1800
rwa,7.07,1801
rwa,7.07,1802
rwa,7.07,1803
rwa,7.07,1804
rwa,7.07,1805
rwa,7.07,1806
rwa,7.07,1807
rwa,7.07,1808
rwa,7.07,1809
rwa,7.07,1810
rwa,7.07,1811
rwa,7.07,1812
rwa,7.07,1813
rwa,7.07,1814
rwa,7.07,1815
rwa,7.07,1816
rwa,7.07,1817
rwa,7.07,1818
rwa,7.07,1819
rwa,7.07,1820
rwa,7.07,1821
rwa,7.07,1822
rwa,7.07,1823
rwa,7.07,1824
rwa,7.07,1825
rwa,7.07,1826
rwa,7.07,1827
rwa,7.07,1828
rwa,7.07,1829
rwa,7.07,1830
rwa,7.07,1831
rwa,7.07,1832
rwa,7.07,1833
rwa,7.07,1834
rwa,7.07,1835
rwa,7.07,1836
rwa,7.07,1837
rwa,7.07,1838
rwa,7.07,1839
rwa,7.07,1840
rwa,7.07,1841
rwa,7.07,1842
rwa,7.07,1843
rwa,7.07,1844
rwa,7.07,1845
rwa,7.07,1846
rwa,7.07,1847
rwa,7.07,1848
rwa,7.07,1849
rwa,7.07,1850
rwa,7.07,1851
rwa,7.07,1852
rwa,7.07,1853
rwa,7.07,1854
rwa,7.07,1855
rwa,7.07,1856
rwa,7.07,1857
rwa,7.07,1858
rwa,7.07,1859
rwa,7.07,1860
rwa,7.07,1861
rwa,7.07,1862
rwa,7.07,1863
rwa,7.07,1864
rwa,7.07,1865
rwa,7.07,1866
rwa,7.07,1867
rwa,7.07,1868
rwa,7.07,1869
rwa,7.07,1870
rwa,7.07,1871
rwa,7.07,1872
rwa,7.07,1873
rwa,7.07,1874
rwa,7.07,1875
rwa,7.07,1876
rwa,7.07,1877
rwa,7.07,1878
rwa,7.07,1879
rwa,7.07,1880
rwa,7.07,1881
rwa,7.07,1882
rwa,7.07,1883
rwa,7.07,1884
rwa,7.07,1885
rwa,7.07,1886
rwa,7.07,1887
rwa,7.07,1888
rwa,7.07,1889
rwa,7.07,1890
rwa,7.07,1891
rwa,7.07,1892
rwa,7.07,1893
rwa,7.07,1894
rwa,7.07,1895
rwa,7.07,1896
rwa,7.07,1897
rwa,7.07,1898
rwa,7.07,1899
rwa,7.07,1900
rwa,7.07,1901
rwa,7.07,1902
rwa,7.07,1903
rwa,7.07,1904
rwa,7.07,1905
rwa,7.07,1906
rwa,7.07,1907
rwa,7.07,1908
rwa,7.07,1909
rwa,7.07,1910
rwa,7.07,1911
rwa,7.07,1912
rwa,7.07,1913
rwa,7.07,1914
rwa,7.07,1915
rwa,7.07,1916
rwa,7.07,1917
rwa,7.07,1918
rwa,7.07,1919
rwa,7.07,1920
rwa,7.07,1921
rwa,7.07,1922
rwa,7.07,1923
rwa,7.07,1924
rwa,7.07,1925
rwa,7.11,1926
rwa,7.14,1927
rwa,7.18,1928
rwa,7.21,1929
rwa,7.24,1930
rwa,7.28,1931
rwa,7.31,1932
rwa,7.34,1933
rwa,7.38,1934
rwa,7.41,1935
rwa,7.44,1936
rwa,7.48,1937
rwa,7.51,1938
rwa,7.55,1939
rwa,7.58,1940
rwa,7.61,1941
rwa,7.65,1942
rwa,7.68,1943
rwa,7.71,1944
rwa,7.75,1945
rwa,7.78,1946
rwa,7.82,1947
rwa,7.85,1948
rwa,7.88,1949
rwa,7.92,1950
rwa,7.94,1951
rwa,7.98,1952
rwa,8.02,1953
rwa,8.06,1954
rwa,8.09,1955
rwa,8.12,1956
rwa,8.14,1957
rwa,8.16,1958
rwa,8.18,1959
rwa,8.19,1960
rwa,8.19,1961
rwa,8.2,1962
rwa,8.2,1963
rwa,8.2,1964
rwa,8.2,1965
rwa,8.2,1966
rwa,8.2,1967
rwa,8.21,1968
rwa,8.22,1969
rwa,8.23,1970
rwa,8.25,1971
rwa,8.28,1972
rwa,8.31,1973
rwa,8.34,1974
rwa,8.37,1975
rwa,8.4,1976
rwa,8.42,1977
rwa,8.44,1978
rwa,8.45,1979
rwa,8.45,1980
rwa,8.44,1981
rwa,8.42,1982
rwa,8.4,1983
rwa,8.36,1984
rwa,8.28,1985
rwa,8.17,1986
rwa,8.0,1987
rwa,7.79,1988
rwa,7.54,1989
rwa,7.27,1990
rwa,7.01,1991
rwa,6.77,1992
rwa,6.57,1993
rwa,6.42,1994
rwa,6.31,1995
rwa,6.23,1996
rwa,6.16,1997
rwa,6.09,1998
rwa,6.0,1999
rwa,5.9,2000
rwa,5.79,2001
rwa,5.67,2002
rwa,5.57,2003
rwa,5.46,2004
rwa,5.37,2005
rwa,5.27,2006
rwa,5.17,2007
rwa,5.06,2008
rwa,4.95,2009
rwa,4.84,2010
rwa,4.73,2011
rwa,4.62,2012
rwa,4.51,2013
rwa,4.4,2014
rwa,4.31,2015
lca,5.53,1800
lca,5.53,1801
lca,5.53,1802
lca,5.53,1803
lca,5.53,1804
lca,5.53,1805
lca,5.53,1806
lca,5.53,1807
lca,5.53,1808
lca,5.53,1809
lca,5.53,1810
lca,5.53,1811
lca,5.53,1812
lca,5.53,1813
lca,5.53,1814
lca,5.53,1815
lca,5.53,1816
lca,5.53,1817
lca,5.53,1818
lca,5.53,1819
lca,5.53,1820
lca,5.53,1821
lca,5.53,1822
lca,5.53,1823
lca,5.53,1824
lca,5.53,1825
lca,5.53,1826
lca,5.53,1827
lca,5.53,1828
lca,5.53,1829
lca,5.53,1830
lca,5.53,1831
lca,5.53,1832
lca,5.53,1833
lca,5.53,1834
lca,5.53,1835
lca,5.53,1836
lca,5.53,1837
lca,5.53,1838
lca,5.53,1839
lca,5.53,1840
lca,5.53,1841
lca,5.53,1842
lca,5.53,1843
lca,5.53,1844
lca,5.53,1845
lca,5.53,1846
lca,5.53,1847
lca,5.53,1848
lca,5.53,1849
lca,5.53,1850
lca,5.53,1851
lca,5.53,1852
lca,5.53,1853
lca,5.53,1854
lca,5.53,1855
lca,5.53,1856
lca,5.53,1857
lca,5.53,1858
lca,5.53,1859
lca,5.53,1860
lca,5.53,1861
lca,5.53,1862
lca,5.53,1863
lca,5.53,1864
lca,5.53,1865
lca,5.53,1866
lca,5.53,1867
lca,5.53,1868
lca,5.53,1869
lca,5.53,1870
lca,5.53,1871
lca,5.53,1872
lca,5.53,1873
lca,5.53,1874
lca,5.53,1875
lca,5.53,1876
lca,5.53,1877
lca,5.53,1878
lca,5.53,1879
lca,5.53,1880
lca,5.53,1881
lca,5.53,1882
lca,5.53,1883
lca,5.53,1884
lca,5.53,1885
lca,5.53,1886
lca,5.53,1887
lca,5.53,1888
lca,5.53,1889
lca,5.53,1890
lca,5.53,1891
lca,5.53,1892
lca,5.53,1893
lca,5.53,1894
lca,5.53,1895
lca,5.53,1896
lca,5.53,1897
lca,5.53,1898
lca,5.53,1899
lca,5.53,1900
lca,5.53,1901
lca,5.53,1902
lca,5.53,1903
lca,5.53,1904
lca,5.53,1905
lca,5.53,1906
lca,5.53,1907
lca,5.53,1908
lca,5.53,1909
lca,5.53,1910
lca,5.53,1911
lca,5.53,1912
lca,5.53,1913
lca,5.53,1914
lca,5.53,1915
lca,5.53,1916
lca,5.53,1917
lca,5.53,1918
lca,5.53,1919
lca,5.53,1920
lca,5.53,1921
lca,5.53,1922
lca,5.53,1923
lca,5.53,1924
lca,5.53,1925
lca,5.52,1926
lca,5.51,1927
lca,5.51,1928
lca,5.5,1929
lca,5.49,1930
lca,5.48,1931
lca,5.48,1932
lca,5.47,1933
lca,5.46,1934
lca,5.45,1935
lca,5.45,1936
lca,5.44,1937
lca,5.43,1938
lca,5.42,1939
lca,5.41,1940
lca,5.41,1941
lca,5.4,1942
lca,5.39,1943
lca,5.38,1944
lca,5.38,1945
lca,5.37,1946
lca,5.36,1947
lca,5.35,1948
lca,5.35,1949
lca,5.34,1950
lca,5.53,1951
lca,5.89,1952
lca,6.19,1953
lca,6.45,1954
lca,6.65,1955
lca,6.8,1956
lca,6.9,1957
lca,6.96,1958
lca,6.98,1959
lca,6.97,1960
lca,6.93,1961
lca,6.88,1962
lca,6.82,1963
lca,6.76,1964
lca,6.69,1965
lca,6.61,1966
lca,6.51,1967
lca,6.39,1968
lca,6.25,1969
lca,6.1,1970
lca,5.95,1971
lca,5.81,1972
lca,5.69,1973
lca,5.57,1974
lca,5.46,1975
lca,5.35,1976
lca,5.22,1977
lca,5.06,1978
lca,4.89,1979
lca,4.7,1980
lca,4.51,1981
lca,4.33,1982
lca,4.16,1983
lca,4.01,1984
lca,3.89,1985
lca,3.78,1986
lca,3.68,1987
lca,3.59,1988
lca,3.5,1989
lca,3.4,1990
lca,3.3,1991
lca,3.2,1992
lca,3.09,1993
lca,2.98,1994
lca,2.87,1995
lca,2.76,1996
lca,2.64,1997
lca,2.53,1998
lca,2.42,1999
lca,2.31,2000
lca,2.22,2001
lca,2.15,2002
lca,2.1,2003
lca,2.06,2004
lca,2.04,2005
lca,2.03,2006
lca,2.02,2007
lca,2.01,2008
lca,2.0,2009
lca,1.98,2010
lca,1.96,2011
lca,1.94,2012
lca,1.91,2013
lca,1.89,2014
lca,1.87,2015
vct,6.54,1800
vct,6.54,1801
vct,6.54,1802
vct,6.54,1803
vct,6.54,1804
vct,6.54,1805
vct,6.54,1806
vct,6.54,1807
vct,6.54,1808
vct,6.54,1809
vct,6.54,1810
vct,6.54,1811
vct,6.54,1812
vct,6.54,1813
vct,6.54,1814
vct,6.54,1815
vct,6.54,1816
vct,6.54,1817
vct,6.54,1818
vct,6.54,1819
vct,6.54,1820
vct,6.54,1821
vct,6.54,1822
vct,6.54,1823
vct,6.54,1824
vct,6.54,1825
vct,6.54,1826
vct,6.54,1827
vct,6.54,1828
vct,6.54,1829
vct,6.54,1830
vct,6.54,1831
vct,6.54,1832
vct,6.54,1833
vct,6.54,1834
vct,6.54,1835
vct,6.54,1836
vct,6.54,1837
vct,6.54,1838
vct,6.54,1839
vct,6.54,1840
vct,6.54,1841
vct,6.54,1842
vct,6.54,1843
vct,6.54,1844
vct,6.54,1845
vct,6.54,1846
vct,6.54,1847
vct,6.54,1848
vct,6.54,1849
vct,6.54,1850
vct,6.54,1851
vct,6.54,1852
vct,6.54,1853
vct,6.54,1854
vct,6.54,1855
vct,6.54,1856
vct,6.54,1857
vct,6.54,1858
vct,6.54,1859
vct,6.54,1860
vct,6.54,1861
vct,6.54,1862
vct,6.54,1863
vct,6.54,1864
vct,6.54,1865
vct,6.54,1866
vct,6.54,1867
vct,6.54,1868
vct,6.54,1869
vct,6.54,1870
vct,6.54,1871
vct,6.54,1872
vct,6.54,1873
vct,6.54,1874
vct,6.54,1875
vct,6.54,1876
vct,6.54,1877
vct,6.54,1878
vct,6.54,1879
vct,6.54,1880
vct,6.54,1881
vct,6.54,1882
vct,6.54,1883
vct,6.54,1884
vct,6.54,1885
vct,6.54,1886
vct,6.54,1887
vct,6.54,1888
vct,6.54,1889
vct,6.54,1890
vct,6.54,1891
vct,6.54,1892
vct,6.54,1893
vct,6.54,1894
vct,6.54,1895
vct,6.54,1896
vct,6.54,1897
vct,6.54,1898
vct,6.54,1899
vct,6.54,1900
vct,6.54,1901
vct,6.54,1902
vct,6.54,1903
vct,6.54,1904
vct,6.54,1905
vct,6.54,1906
vct,6.54,1907
vct,6.54,1908
vct,6.54,1909
vct,6.54,1910
vct,6.54,1911
vct,6.54,1912
vct,6.54,1913
vct,6.54,1914
vct,6.54,1915
vct,6.54,1916
vct,6.54,1917
vct,6.54,1918
vct,6.54,1919
vct,6.54,1920
vct,6.54,1921
vct,6.54,1922
vct,6.54,1923
vct,6.54,1924
vct,6.54,1925
vct,6.57,1926
vct,6.6,1927
vct,6.63,1928
vct,6.65,1929
vct,6.68,1930
vct,6.71,1931
vct,6.74,1932
vct,6.77,1933
vct,6.8,1934
vct,6.83,1935
vct,6.86,1936
vct,6.88,1937
vct,6.91,1938
vct,6.94,1939
vct,6.97,1940
vct,7.0,1941
vct,7.03,1942
vct,7.06,1943
vct,7.08,1944
vct,7.11,1945
vct,7.14,1946
vct,7.17,1947
vct,7.2,1948
vct,7.23,1949
vct,7.26,1950
vct,7.28,1951
vct,7.32,1952
vct,7.36,1953
vct,7.37,1954
vct,7.38,1955
vct,7.37,1956
vct,7.35,1957
vct,7.32,1958
vct,7.28,1959
vct,7.22,1960
vct,7.16,1961
vct,7.07,1962
vct,6.98,1963
vct,6.88,1964
vct,6.76,1965
vct,6.63,1966
vct,6.49,1967
vct,6.35,1968
vct,6.19,1969
vct,6.01,1970
vct,5.83,1971
vct,5.63,1972
vct,5.42,1973
vct,5.2,1974
vct,4.97,1975
vct,4.75,1976
vct,4.54,1977
vct,4.34,1978
vct,4.15,1979
vct,3.99,1980
vct,3.83,1981
vct,3.69,1982
vct,3.56,1983
vct,3.44,1984
vct,3.33,1985
vct,3.23,1986
vct,3.14,1987
vct,3.07,1988
vct,3.01,1989
vct,2.96,1990
vct,2.91,1991
vct,2.86,1992
vct,2.81,1993
vct,2.76,1994
vct,2.7,1995
vct,2.64,1996
vct,2.58,1997
vct,2.51,1998
vct,2.44,1999
vct,2.38,2000
vct,2.32,2001
vct,2.27,2002
vct,2.23,2003
vct,2.2,2004
vct,2.17,2005
vct,2.15,2006
vct,2.13,2007
vct,2.11,2008
vct,2.09,2009
vct,2.07,2010
vct,2.05,2011
vct,2.02,2012
vct,2.0,2013
vct,1.97,2014
vct,1.95,2015
wsm,6.98,1800
wsm,6.98,1801
wsm,6.98,1802
wsm,6.98,1803
wsm,6.98,1804
wsm,6.98,1805
wsm,6.98,1806
wsm,6.98,1807
wsm,6.98,1808
wsm,6.98,1809
wsm,6.98,1810
wsm,6.98,1811
wsm,6.98,1812
wsm,6.98,1813
wsm,6.98,1814
wsm,6.98,1815
wsm,6.98,1816
wsm,6.98,1817
wsm,6.98,1818
wsm,6.98,1819
wsm,6.98,1820
wsm,6.98,1821
wsm,6.98,1822
wsm,6.98,1823
wsm,6.98,1824
wsm,6.98,1825
wsm,6.98,1826
wsm,6.98,1827
wsm,6.98,1828
wsm,6.98,1829
wsm,6.98,1830
wsm,6.98,1831
wsm,6.98,1832
wsm,6.98,1833
wsm,6.98,1834
wsm,6.98,1835
wsm,6.98,1836
wsm,6.98,1837
wsm,6.98,1838
wsm,6.98,1839
wsm,6.98,1840
wsm,6.98,1841
wsm,6.98,1842
wsm,6.98,1843
wsm,6.98,1844
wsm,6.98,1845
wsm,6.98,1846
wsm,6.98,1847
wsm,6.98,1848
wsm,6.98,1849
wsm,6.98,1850
wsm,6.98,1851
wsm,6.98,1852
wsm,6.98,1853
wsm,6.98,1854
wsm,6.98,1855
wsm,6.98,1856
wsm,6.98,1857
wsm,6.98,1858
wsm,6.98,1859
wsm,6.98,1860
wsm,6.98,1861
wsm,6.98,1862
wsm,6.98,1863
wsm,6.98,1864
wsm,6.98,1865
wsm,6.98,1866
wsm,6.98,1867
wsm,6.98,1868
wsm,6.98,1869
wsm,6.98,1870
wsm,6.98,1871
wsm,6.98,1872
wsm,6.98,1873
wsm,6.98,1874
wsm,6.98,1875
wsm,6.98,1876
wsm,6.98,1877
wsm,6.98,1878
wsm,6.98,1879
wsm,6.98,1880
wsm,6.98,1881
wsm,6.98,1882
wsm,6.98,1883
wsm,6.98,1884
wsm,6.98,1885
wsm,6.98,1886
wsm,6.98,1887
wsm,6.98,1888
wsm,6.98,1889
wsm,6.98,1890
wsm,6.98,1891
wsm,6.98,1892
wsm,6.98,1893
wsm,6.98,1894
wsm,6.98,1895
wsm,6.98,1896
wsm,6.98,1897
wsm,6.98,1898
wsm,6.98,1899
wsm,6.98,1900
wsm,6.98,1901
wsm,6.98,1902
wsm,6.98,1903
wsm,6.98,1904
wsm,6.98,1905
wsm,6.98,1906
wsm,6.98,1907
wsm,6.98,1908
wsm,6.98,1909
wsm,6.98,1910
wsm,6.98,1911
wsm,6.98,1912
wsm,6.98,1913
wsm,6.98,1914
wsm,6.98,1915
wsm,6.98,1916
wsm,6.98,1917
wsm,6.98,1918
wsm,6.98,1919
wsm,6.98,1920
wsm,6.98,1921
wsm,6.98,1922
wsm,6.98,1923
wsm,6.98,1924
wsm,6.98,1925
wsm,7.01,1926
wsm,7.03,1927
wsm,7.06,1928
wsm,7.09,1929
wsm,7.11,1930
wsm,7.14,1931
wsm,7.16,1932
wsm,7.19,1933
wsm,7.22,1934
wsm,7.24,1935
wsm,7.27,1936
wsm,7.3,1937
wsm,7.32,1938
wsm,7.35,1939
wsm,7.38,1940
wsm,7.4,1941
wsm,7.43,1942
wsm,7.45,1943
wsm,7.48,1944
wsm,7.51,1945
wsm,7.53,1946
wsm,7.56,1947
wsm,7.59,1948
wsm,7.61,1949
wsm,7.64,1950
wsm,7.64,1951
wsm,7.63,1952
wsm,7.63,1953
wsm,7.63,1954
wsm,7.63,1955
wsm,7.63,1956
wsm,7.64,1957
wsm,7.65,1958
wsm,7.65,1959
wsm,7.65,1960
wsm,7.65,1961
wsm,7.63,1962
wsm,7.6,1963
wsm,7.57,1964
wsm,7.52,1965
wsm,7.46,1966
wsm,7.4,1967
wsm,7.33,1968
wsm,7.27,1969
wsm,7.19,1970
wsm,7.12,1971
wsm,7.04,1972
wsm,6.95,1973
wsm,6.86,1974
wsm,6.76,1975
wsm,6.66,1976
wsm,6.55,1977
wsm,6.43,1978
wsm,6.32,1979
wsm,6.2,1980
wsm,6.09,1981
wsm,5.97,1982
wsm,5.85,1983
wsm,5.73,1984
wsm,5.62,1985
wsm,5.51,1986
wsm,5.4,1987
wsm,5.3,1988
wsm,5.21,1989
wsm,5.12,1990
wsm,5.03,1991
wsm,4.96,1992
wsm,4.88,1993
wsm,4.82,1994
wsm,4.75,1995
wsm,4.69,1996
wsm,4.64,1997
wsm,4.59,1998
wsm,4.54,1999
wsm,4.5,2000
wsm,4.48,2001
wsm,4.46,2002
wsm,4.45,2003
wsm,4.46,2004
wsm,4.46,2005
wsm,4.46,2006
wsm,4.45,2007
wsm,4.43,2008
wsm,4.39,2009
wsm,4.34,2010
wsm,4.28,2011
wsm,4.21,2012
wsm,4.15,2013
wsm,4.09,2014
wsm,4.03,2015
stp,6.23,1800
stp,6.23,1801
stp,6.23,1802
stp,6.23,1803
stp,6.23,1804
stp,6.23,1805
stp,6.23,1806
stp,6.23,1807
stp,6.23,1808
stp,6.23,1809
stp,6.23,1810
stp,6.23,1811
stp,6.23,1812
stp,6.23,1813
stp,6.23,1814
stp,6.23,1815
stp,6.23,1816
stp,6.23,1817
stp,6.23,1818
stp,6.23,1819
stp,6.23,1820
stp,6.23,1821
stp,6.23,1822
stp,6.23,1823
stp,6.23,1824
stp,6.23,1825
stp,6.23,1826
stp,6.23,1827
stp,6.23,1828
stp,6.23,1829
stp,6.23,1830
stp,6.23,1831
stp,6.23,1832
stp,6.23,1833
stp,6.23,1834
stp,6.23,1835
stp,6.23,1836
stp,6.23,1837
stp,6.23,1838
stp,6.23,1839
stp,6.23,1840
stp,6.23,1841
stp,6.23,1842
stp,6.23,1843
stp,6.23,1844
stp,6.23,1845
stp,6.23,1846
stp,6.23,1847
stp,6.23,1848
stp,6.23,1849
stp,6.23,1850
stp,6.23,1851
stp,6.23,1852
stp,6.23,1853
stp,6.23,1854
stp,6.23,1855
stp,6.23,1856
stp,6.23,1857
stp,6.23,1858
stp,6.23,1859
stp,6.23,1860
stp,6.23,1861
stp,6.23,1862
stp,6.23,1863
stp,6.23,1864
stp,6.23,1865
stp,6.23,1866
stp,6.23,1867
stp,6.23,1868
stp,6.23,1869
stp,6.23,1870
stp,6.23,1871
stp,6.23,1872
stp,6.23,1873
stp,6.23,1874
stp,6.23,1875
stp,6.23,1876
stp,6.23,1877
stp,6.23,1878
stp,6.23,1879
stp,6.23,1880
stp,6.23,1881
stp,6.23,1882
stp,6.23,1883
stp,6.23,1884
stp,6.23,1885
stp,6.23,1886
stp,6.23,1887
stp,6.23,1888
stp,6.23,1889
stp,6.23,1890
stp,6.23,1891
stp,6.23,1892
stp,6.23,1893
stp,6.23,1894
stp,6.23,1895
stp,6.23,1896
stp,6.23,1897
stp,6.23,1898
stp,6.23,1899
stp,6.23,1900
stp,6.23,1901
stp,6.23,1902
stp,6.23,1903
stp,6.23,1904
stp,6.23,1905
stp,6.23,1906
stp,6.23,1907
stp,6.23,1908
stp,6.23,1909
stp,6.23,1910
stp,6.23,1911
stp,6.23,1912
stp,6.23,1913
stp,6.23,1914
stp,6.23,1915
stp,6.23,1916
stp,6.23,1917
stp,6.23,1918
stp,6.23,1919
stp,6.23,1920
stp,6.23,1921
stp,6.23,1922
stp,6.23,1923
stp,6.23,1924
stp,6.23,1925
stp,6.23,1926
stp,6.23,1927
stp,6.23,1928
stp,6.23,1929
stp,6.23,1930
stp,6.23,1931
stp,6.23,1932
stp,6.23,1933
stp,6.23,1934
stp,6.23,1935
stp,6.23,1936
stp,6.23,1937
stp,6.23,1938
stp,6.23,1939
stp,6.23,1940
stp,6.23,1941
stp,6.23,1942
stp,6.23,1943
stp,6.23,1944
stp,6.23,1945
stp,6.23,1946
stp,6.23,1947
stp,6.23,1948
stp,6.23,1949
stp,6.23,1950
stp,6.22,1951
stp,6.2,1952
stp,6.19,1953
stp,6.19,1954
stp,6.18,1955
stp,6.19,1956
stp,6.2,1957
stp,6.21,1958
stp,6.22,1959
stp,6.24,1960
stp,6.26,1961
stp,6.28,1962
stp,6.31,1963
stp,6.33,1964
stp,6.35,1965
stp,6.37,1966
stp,6.39,1967
stp,6.42,1968
stp,6.44,1969
stp,6.47,1970
stp,6.49,1971
stp,6.51,1972
stp,6.53,1973
stp,6.53,1974
stp,6.54,1975
stp,6.53,1976
stp,6.51,1977
stp,6.49,1978
stp,6.46,1979
stp,6.41,1980
stp,6.35,1981
stp,6.27,1982
stp,6.18,1983
stp,6.08,1984
stp,5.97,1985
stp,5.85,1986
stp,5.73,1987
stp,5.61,1988
stp,5.5,1989
stp,5.4,1990
stp,5.3,1991
stp,5.2,1992
stp,5.12,1993
stp,5.03,1994
stp,4.96,1995
stp,4.89,1996
stp,4.83,1997
stp,4.77,1998
