newborn_deaths,geo,time
28420,mli,2008
28610,mli,2009
28640,mli,2010
28420,mli,2011
28140,mli,2012
27870,mli,2013
27620,mli,2014
27440,mli,2015
74,mlt,1970
75,mlt,1971
79,mlt,1972
84,mlt,1973
88,mlt,1974
89,mlt,1975
87,mlt,1976
83,mlt,1977
79,mlt,1978
74,mlt,1979
69,mlt,1980
65,mlt,1981
59,mlt,1982
54,mlt,1983
49,mlt,1984
46,mlt,1985
46,mlt,1986
46,mlt,1987
47,mlt,1988
48,mlt,1989
47,mlt,1990
45,mlt,1991
42,mlt,1992
38,mlt,1993
34,mlt,1994
32,mlt,1995
29,mlt,1996
28,mlt,1997
27,mlt,1998
26,mlt,1999
24,mlt,2000
22,mlt,2001
20,mlt,2002
18,mlt,2003
16,mlt,2004
16,mlt,2005
15,mlt,2006
16,mlt,2007
17,mlt,2008
17,mlt,2009
18,mlt,2010
18,mlt,2011
18,mlt,2012
17,mlt,2013
16,mlt,2014
16,mlt,2015
40,mhl,1990
39,mhl,1991
38,mhl,1992
36,mhl,1993
36,mhl,1994
35,mhl,1995
36,mhl,1996
37,mhl,1997
39,mhl,1998
41,mhl,1999
41,mhl,2000
41,mhl,2001
39,mhl,2002
38,mhl,2003
36,mhl,2004
35,mhl,2005
33,mhl,2006
31,mhl,2007
30,mhl,2008
29,mhl,2009
28,mhl,2010
27,mhl,2011
26,mhl,2012
25,mhl,2013
24,mhl,2014
23,mhl,2015
2387,mrt,1958
2447,mrt,1959
2509,mrt,1960
2544,mrt,1961
2589,mrt,1962
2629,mrt,1963
2686,mrt,1964
2744,mrt,1965
2790,mrt,1966
2835,mrt,1967
2887,mrt,1968
2947,mrt,1969
3019,mrt,1970
3090,mrt,1971
3175,mrt,1972
3263,mrt,1973
3347,mrt,1974
3413,mrt,1975
3457,mrt,1976
3491,mrt,1977
3517,mrt,1978
3562,mrt,1979
3608,mrt,1980
3667,mrt,1981
3722,mrt,1982
3752,mrt,1983
3770,mrt,1984
3755,mrt,1985
3742,mrt,1986
3716,mrt,1987
3696,mrt,1988
3687,mrt,1989
3690,mrt,1990
3709,mrt,1991
3743,mrt,1992
3788,mrt,1993
3872,mrt,1994
3964,mrt,1995
4045,mrt,1996
4123,mrt,1997
4197,mrt,1998
4265,mrt,1999
4346,mrt,2000
4421,mrt,2001
4520,mrt,2002
4619,mrt,2003
4712,mrt,2004
4773,mrt,2005
4834,mrt,2006
4838,mrt,2007
4846,mrt,2008
4847,mrt,2009
4820,mrt,2010
4786,mrt,2011
4774,mrt,2012
4733,mrt,2013
4715,mrt,2014
4695,mrt,2015
642,mus,1969
602,mus,1970
584,mus,1971
574,mus,1972
567,mus,1973
559,mus,1974
547,mus,1975
527,mus,1976
501,mus,1977
474,mus,1978
450,mus,1979
435,mus,1980
427,mus,1981
415,mus,1982
386,mus,1983
362,mus,1984
358,mus,1985
364,mus,1986
355,mus,1987
327,mus,1988
299,mus,1989
285,mus,1990
289,mus,1991
307,mus,1992
333,mus,1993
359,mus,1994
378,mus,1995
376,mus,1996
346,mus,1997
296,mus,1998
245,mus,1999
207,mus,2000
186,mus,2001
181,mus,2002
188,mus,2003
196,mus,2004
201,mus,2005
197,mus,2006
183,mus,2007
161,mus,2008
142,mus,2009
129,mus,2010
124,mus,2011
122,mus,2012
122,mus,2013
122,mus,2014
119,mus,2015
70580,mex,1963
73860,mex,1964
77590,mex,1965
80820,mex,1966
83660,mex,1967
86170,mex,1968
88500,mex,1969
90560,mex,1970
93250,mex,1971
95660,mex,1972
97390,mex,1973
97430,mex,1974
95240,mex,1975
90630,mex,1976
84870,mex,1977
78570,mex,1978
72620,mex,1979
68230,mex,1980
65580,mex,1981
63930,mex,1982
63080,mex,1983
62290,mex,1984
61400,mex,1985
60040,mex,1986
58200,mex,1987
55900,mex,1988
53480,mex,1989
50980,mex,1990
48090,mex,1991
45380,mex,1992
42630,mex,1993
40140,mex,1994
37920,mex,1995
35310,mex,1996
32700,mex,1997
30050,mex,1998
27550,mex,1999
25190,mex,2000
23030,mex,2001
21060,mex,2002
19580,mex,2003
18880,mex,2004
18490,mex,2005
17650,mex,2006
16170,mex,2007
15450,mex,2008
16170,mex,2009
18090,mex,2010
19330,mex,2011
19170,mex,2012
18280,mex,2013
17590,mex,2014
16600,mex,2015
81,fsm,1990
81,fsm,1991
84,fsm,1992
88,fsm,1993
90,fsm,1994
92,fsm,1995
93,fsm,1996
93,fsm,1997
91,fsm,1998
88,fsm,1999
84,fsm,2000
80,fsm,2001
76,fsm,2002
71,fsm,2003
67,fsm,2004
63,fsm,2005
60,fsm,2006
58,fsm,2007
55,fsm,2008
54,fsm,2009
52,fsm,2010
51,fsm,2011
49,fsm,2012
48,fsm,2013
47,fsm,2014
46,fsm,2015
1769,mda,1982
1815,mda,1983
1852,mda,1984
1852,mda,1985
1828,mda,1986
1802,mda,1987
1760,mda,1988
1689,mda,1989
1598,mda,1990
1518,mda,1991
1434,mda,1992
1334,mda,1993
1246,mda,1994
1175,mda,1995
1136,mda,1996
1113,mda,1997
1095,mda,1998
1056,mda,1999
974,mda,2000
869,mda,2001
765,mda,2002
680,mda,2003
620,mda,2004
588,mda,2005
575,mda,2006
585,mda,2007
598,mda,2008
608,mda,2009
612,mda,2010
605,mda,2011
588,mda,2012
566,mda,2013
538,mda,2014
513,mda,2015
1,mco,1990
1,mco,1991
1,mco,1992
1,mco,1993
1,mco,1994
1,mco,1995
1,mco,1996
1,mco,1997
1,mco,1998
1,mco,1999
1,mco,2000
1,mco,2001
1,mco,2002
1,mco,2003
1,mco,2004
1,mco,2005
1,mco,2006
1,mco,2007
0,mco,2008
0,mco,2009
0,mco,2010
0,mco,2011
1,mco,2012
1,mco,2013
1,mco,2014
1,mco,2015
2271,mng,1986
2339,mng,1987
2393,mng,1988
2409,mng,1989
2354,mng,1990
2237,mng,1991
2048,mng,1992
1835,mng,1993
1633,mng,1994
1477,mng,1995
1374,mng,1996
1319,mng,1997
1293,mng,1998
1270,mng,1999
1234,mng,2000
1172,mng,2001
1103,mng,2002
1032,mng,2003
984,mng,2004
962,mng,2005
974,mng,2006
995,mng,2007
1018,mng,2008
1015,mng,2009
997,mng,2010
965,mng,2011
925,mng,2012
887,mng,2013
843,mng,2014
789,mng,2015
106,mne,1990
99,mne,1991
95,mne,1992
94,mne,1993
93,mne,1994
92,mne,1995
90,mne,1996
87,mne,1997
83,mne,1998
79,mne,1999
75,mne,2000
71,mne,2001
68,mne,2002
64,mne,2003
61,mne,2004
56,mne,2005
53,mne,2006
49,mne,2007
45,mne,2008
42,mne,2009
37,mne,2010
33,mne,2011
29,mne,2012
26,mne,2013
23,mne,2014
21,mne,2015
38010,mar,1957
37350,mar,1958
36800,mar,1959
36760,mar,1960
37480,mar,1961
38620,mar,1962
39780,mar,1963
40540,mar,1964
40740,mar,1965
40220,mar,1966
39280,mar,1967
38040,mar,1968
36850,mar,1969
35970,mar,1970
35340,mar,1971
34930,mar,1972
34600,mar,1973
34490,mar,1974
34500,mar,1975
34600,mar,1976
34820,mar,1977
35120,mar,1978
35410,mar,1979
35560,mar,1980
35590,mar,1981
35490,mar,1982
35070,mar,1983
34340,mar,1984
33280,mar,1985
31700,mar,1986
29900,mar,1987
27960,mar,1988
26370,mar,1989
25170,mar,1990
24530,mar,1991
24210,mar,1992
24070,mar,1993
23710,mar,1994
23020,mar,1995
21870,mar,1996
20500,mar,1997
19100,mar,1998
17800,mar,1999
16760,mar,2000
16100,mar,2001
15540,mar,2002
15130,mar,2003
14910,mar,2004
14780,mar,2005
14780,mar,2006
14800,mar,2007
14840,mar,2008
14800,mar,2009
14620,mar,2010
14340,mar,2011
14070,mar,2012
13720,mar,2013
13240,mar,2014
12710,mar,2015
35850,moz,1980
36800,moz,1981
37460,moz,1982
37890,moz,1983
38000,moz,1984
37770,moz,1985
37260,moz,1986
36410,moz,1987
35510,moz,1988
35230,moz,1989
35620,moz,1990
35870,moz,1991
36970,moz,1992
38270,moz,1993
39390,moz,1994
39830,moz,1995
39810,moz,1996
39010,moz,1997
37720,moz,1998
36380,moz,1999
35100,moz,2000
34030,moz,2001
33060,moz,2002
32420,moz,2003
31880,moz,2004
31330,moz,2005
30930,moz,2006
30540,moz,2007
30330,moz,2008
29990,moz,2009
29770,moz,2010
29490,moz,2011
29300,moz,2012
29130,moz,2013
29040,moz,2014
28800,moz,2015
49850,mmr,1990
48640,mmr,1991
47730,mmr,1992
47110,mmr,1993
46700,mmr,1994
46130,mmr,1995
45490,mmr,1996
44980,mmr,1997
44570,mmr,1998
43960,mmr,1999
43230,mmr,2000
42730,mmr,2001
41990,mmr,2002
41290,mmr,2003
40280,mmr,2004
38920,mmr,2005
37170,mmr,2006
35160,mmr,2007
33460,mmr,2008
30890,mmr,2009
29110,mmr,2010
27670,mmr,2011
26580,mmr,2012
25630,mmr,2013
24850,mmr,2014
24300,mmr,2015
930,nam,1969
975,nam,1970
1032,nam,1971
1100,nam,1972
1168,nam,1973
1227,nam,1974
1275,nam,1975
1309,nam,1976
1324,nam,1977
1324,nam,1978
1323,nam,1979
1328,nam,1980
1326,nam,1981
1328,nam,1982
1331,nam,1983
1336,nam,1984
1354,nam,1985
1365,nam,1986
1392,nam,1987
1425,nam,1988
1448,nam,1989
1458,nam,1990
1462,nam,1991
1443,nam,1992
1414,nam,1993
1378,nam,1994
1331,nam,1995
1292,nam,1996
1250,nam,1997
1209,nam,1998
1164,nam,1999
1117,nam,2000
1082,nam,2001
1050,nam,2002
1024,nam,2003
1006,nam,2004
997,nam,2005
1001,nam,2006
1020,nam,2007
1038,nam,2008
1062,nam,2009
1095,nam,2010
1118,nam,2011
1148,nam,2012
1170,nam,2013
1183,nam,2014
1188,nam,2015
5,nru,1990
5,nru,1991
5,nru,1992
5,nru,1993
5,nru,1994
5,nru,1995
5,nru,1996
5,nru,1997
5,nru,1998
4,nru,1999
4,nru,2000
4,nru,2001
4,nru,2002
4,nru,2003
4,nru,2004
4,nru,2005
4,nru,2006
4,nru,2007
4,nru,2008
4,nru,2009
4,nru,2010
4,nru,2011
4,nru,2012
4,nru,2013
3,nru,2014
3,nru,2015
44210,npl,1956
42670,npl,1957
41030,npl,1958
39650,npl,1959
38850,npl,1960
38760,npl,1961
39500,npl,1962
40650,npl,1963
41800,npl,1964
42680,npl,1965
42920,npl,1966
43080,npl,1967
43160,npl,1968
43210,npl,1969
43400,npl,1970
43530,npl,1971
43750,npl,1972
44000,npl,1973
44340,npl,1974
44750,npl,1975
45140,npl,1976
45490,npl,1977
45870,npl,1978
46090,npl,1979
46160,npl,1980
45950,npl,1981
45680,npl,1982
45430,npl,1983
45140,npl,1984
44760,npl,1985
44360,npl,1986
43800,npl,1987
43020,npl,1988
42180,npl,1989
41340,npl,1990
40220,npl,1991
39180,npl,1992
38170,npl,1993
37090,npl,1994
35900,npl,1995
34890,npl,1996
33860,npl,1997
32830,npl,1998
31590,npl,1999
30190,npl,2000
28630,npl,2001
27050,npl,2002
25330,npl,2003
23730,npl,2004
22250,npl,2005
21030,npl,2006
19930,npl,2007
18950,npl,2008
17900,npl,2009
16870,npl,2010
15680,npl,2011
14600,npl,2012
13580,npl,2013
12800,npl,2014
12250,npl,2015
3519,nld,1960
3489,nld,1961
3356,nld,1962
3174,nld,1963
3005,nld,1964
2871,nld,1965
2728,nld,1966
2592,nld,1967
2456,nld,1968
2311,nld,1969
2176,nld,1970
2004,nld,1971
1848,nld,1972
1675,nld,1973
1535,nld,1974
1397,nld,1975
1264,nld,1976
1166,nld,1977
1083,nld,1978
1028,nld,1979
981,nld,1980
944,nld,1981
930,nld,1982
936,nld,1983
920,nld,1984
918,nld,1985
907,nld,1986
910,nld,1987
891,nld,1988
891,nld,1989
874,nld,1990
860,nld,1991
848,nld,1992
835,nld,1993
820,nld,1994
802,nld,1995
781,nld,1996
756,nld,1997
750,nld,1998
746,nld,1999
729,nld,2000
738,nld,2001
733,nld,2002
726,nld,2003
713,nld,2004
690,nld,2005
655,nld,2006
613,nld,2007
550,nld,2008
510,nld,2009
479,nld,2010
459,nld,2011
445,nld,2012
435,nld,2013
426,nld,2014
432,nld,2015
648,nzl,1968
632,nzl,1969
627,nzl,1970
628,nzl,1971
627,nzl,1972
625,nzl,1973
605,nzl,1974
564,nzl,1975
511,nzl,1976
449,nzl,1977
381,nzl,1978
328,nzl,1979
290,nzl,1980
271,nzl,1981
265,nzl,1982
264,nzl,1983
268,nzl,1984
268,nzl,1985
264,nzl,1986
263,nzl,1987
260,nzl,1988
257,nzl,1989
253,nzl,1990
248,nzl,1991
237,nzl,1992
225,nzl,1993
213,nzl,1994
204,nzl,1995
201,nzl,1996
196,nzl,1997
192,nzl,1998
188,nzl,1999
187,nzl,2000
182,nzl,2001
184,nzl,2002
183,nzl,2003
182,nzl,2004
182,nzl,2005
183,nzl,2006
189,nzl,2007
202,nzl,2008
213,nzl,2009
222,nzl,2010
226,nzl,2011
215,nzl,2012
208,nzl,2013
195,nzl,2014
184,nzl,2015
4187,nic,1968
4310,nic,1969
4421,nic,1970
4522,nic,1971
4621,nic,1972
4676,nic,1973
4717,nic,1974
4730,nic,1975
4703,nic,1976
4634,nic,1977
4540,nic,1978
4455,nic,1979
4368,nic,1980
4322,nic,1981
4287,nic,1982
4227,nic,1983
4157,nic,1984
4057,nic,1985
3939,nic,1986
3798,nic,1987
3660,nic,1988
3524,nic,1989
3397,nic,1990
3276,nic,1991
3178,nic,1992
3085,nic,1993
2990,nic,1994
2876,nic,1995
2775,nic,1996
2656,nic,1997
2565,nic,1998
2442,nic,1999
2333,nic,2000
2238,nic,2001
2143,nic,2002
2050,nic,2003
1939,nic,2004
1852,nic,2005
1776,nic,2006
1721,nic,2007
1654,nic,2008
1608,nic,2009
1539,nic,2010
1469,nic,2011
1392,nic,2012
1313,nic,2013
1249,nic,2014
1170,nic,2015
12960,ner,1969
13420,ner,1970
13980,ner,1971
14660,ner,1972
15350,ner,1973
15970,ner,1974
16460,ner,1975
16630,ner,1976
16790,ner,1977
16910,ner,1978
17080,ner,1979
17360,ner,1980
17700,ner,1981
18040,ner,1982
18530,ner,1983
19090,ner,1984
19660,ner,1985
20100,ner,1986
20560,ner,1987
21050,ner,1988
21570,ner,1989
22090,ner,1990
22340,ner,1991
22640,ner,1992
22910,ner,1993
23120,ner,1994
23470,ner,1995
23680,ner,1996
24000,ner,1997
24350,ner,1998
24630,ner,1999
24850,ner,2000
24840,ner,2001
24740,ner,2002
24610,ner,2003
24480,ner,2004
24420,ner,2005
24360,ner,2006
24320,ner,2007
24300,ner,2008
24350,ner,2009
24400,ner,2010
24450,ner,2011
24590,ner,2012
24810,ner,2013
25020,ner,2014
25500,ner,2015
161100,nga,1967
161700,nga,1968
162300,nga,1969
163900,nga,1970
165200,nga,1971
166800,nga,1972
168900,nga,1973
171100,nga,1974
173200,nga,1975
173900,nga,1976
174800,nga,1977
175200,nga,1978
175700,nga,1979
176000,nga,1980
176200,nga,1981
177500,nga,1982
178200,nga,1983
179900,nga,1984
182200,nga,1985
184600,nga,1986
187800,nga,1987
191200,nga,1988
195500,nga,1989
200700,nga,1990
205900,nga,1991
211900,nga,1992
217600,nga,1993
223300,nga,1994
228900,nga,1995
233000,nga,1996
236900,nga,1997
240100,nga,1998
242400,nga,1999
243800,nga,2000
244300,nga,2001
244800,nga,2002
245200,nga,2003
244700,nga,2004
244300,nga,2005
242700,nga,2006
242100,nga,2007
241200,nga,2008
241100,nga,2009
241100,nga,2010
241200,nga,2011
240800,nga,2012
241600,nga,2013
241000,nga,2014
240100,nga,2015
0,niu,1990
0,niu,1991
0,niu,1992
0,niu,1993
0,niu,1994
0,niu,1995
0,niu,1996
0,niu,1997
0,niu,1998
0,niu,1999
0,niu,2000
0,niu,2001
0,niu,2002
0,niu,2003
1,niu,2004
1,niu,2005
0,niu,2006
0,niu,2007
0,niu,2008
0,niu,2009
0,niu,2010
0,niu,2011
0,niu,2012
0,niu,2013
0,niu,2014
0,niu,2015
810,nor,1960
812,nor,1961
798,nor,1962
770,nor,1963
739,nor,1964
715,nor,1965
706,nor,1966
700,nor,1967
703,nor,1968
692,nor,1969
674,nor,1970
636,nor,1971
582,nor,1972
524,nor,1973
461,nor,1974
409,nor,1975
362,nor,1976
319,nor,1977
286,nor,1978
259,nor,1979
237,nor,1980
229,nor,1981
231,nor,1982
234,nor,1983
244,nor,1984
246,nor,1985
252,nor,1986
251,nor,1987
249,nor,1988
240,nor,1989
237,nor,1990
228,nor,1991
218,nor,1992
207,nor,1993
196,nor,1994
189,nor,1995
176,nor,1996
168,nor,1997
166,nor,1998
158,nor,1999
156,nor,2000
148,nor,2001
141,nor,2002
134,nor,2003
134,nor,2004
129,nor,2005
127,nor,2006
125,nor,2007
123,nor,2008
121,nor,2009
122,nor,2010
116,nor,2011
108,nor,2012
99,nor,2013
97,nor,2014
91,nor,2015
1791,omn,1971
1773,omn,1972
1767,omn,1973
1788,omn,1974
1828,omn,1975
1873,omn,1976
1923,omn,1977
1974,omn,1978
1999,omn,1979
1993,omn,1980
1951,omn,1981
1887,omn,1982
1807,omn,1983
1719,omn,1984
1620,omn,1985
1540,omn,1986
1454,omn,1987
1359,omn,1988
1270,omn,1989
1189,omn,1990
1089,omn,1991
986,omn,1992
888,omn,1993
792,omn,1994
697,omn,1995
633,omn,1996
566,omn,1997
506,omn,1998
456,omn,1999
412,omn,2000
370,omn,2001
340,omn,2002
315,omn,2003
306,omn,2004
302,omn,2005
301,omn,2006
308,omn,2007
321,omn,2008
339,omn,2009
370,omn,2010
383,omn,2011
401,omn,2012
419,omn,2013
430,omn,2014
422,omn,2015
156300,pak,1952
152600,pak,1953
152300,pak,1954
155100,pak,1955
159000,pak,1956
164000,pak,1957
169000,pak,1958
173100,pak,1959
175900,pak,1960
175300,pak,1961
174200,pak,1962
172200,pak,1963
170300,pak,1964
170100,pak,1965
170500,pak,1966
172000,pak,1967
173400,pak,1968
175600,pak,1969
177500,pak,1970
179000,pak,1971
180800,pak,1972
184300,pak,1973
188300,pak,1974
194300,pak,1975
200400,pak,1976
207000,pak,1977
213700,pak,1978
219800,pak,1979
226000,pak,1980
230400,pak,1981
233300,pak,1982
234700,pak,1983
234500,pak,1984
235700,pak,1985
241300,pak,1986
250600,pak,1987
261900,pak,1988
272400,pak,1989
281000,pak,1990
287200,pak,1991
290100,pak,1992
290100,pak,1993
287000,pak,1994
283500,pak,1995
281300,pak,1996
280500,pak,1997
279000,pak,1998
275800,pak,1999
270400,pak,2000
261900,pak,2001
252700,pak,2002
242200,pak,2003
234200,pak,2004
230500,pak,2005
233700,pak,2006
241000,pak,2007
250000,pak,2008
258000,pak,2009
263200,pak,2010
263300,pak,2011
261000,pak,2012
255800,pak,2013
251100,pak,2014
244700,pak,2015
6,plw,1990
6,plw,1991
6,plw,1992
7,plw,1993
7,plw,1994
7,plw,1995
6,plw,1996
5,plw,1997
5,plw,1998
4,plw,1999
4,plw,2000
4,plw,2001
4,plw,2002
5,plw,2003
5,plw,2004
5,plw,2005
4,plw,2006
4,plw,2007
3,plw,2008
3,plw,2009
2,plw,2010
2,plw,2011
2,plw,2012
3,plw,2013
3,plw,2014
3,plw,2015
1680,pan,1954
1707,pan,1955
1729,pan,1956
1754,pan,1957
1773,pan,1958
1794,pan,1959
1815,pan,1960
1831,pan,1961
1840,pan,1962
1856,pan,1963
1864,pan,1964
1868,pan,1965
1861,pan,1966
1855,pan,1967
1841,pan,1968
1826,pan,1969
1799,pan,1970
1766,pan,1971
1733,pan,1972
1696,pan,1973
1658,pan,1974
1619,pan,1975
1575,pan,1976
1532,pan,1977
1486,pan,1978
1447,pan,1979
1412,pan,1980
1381,pan,1981
1346,pan,1982
1314,pan,1983
1290,pan,1984
1265,pan,1985
1235,pan,1986
1217,pan,1987
1192,pan,1988
1158,pan,1989
1132,pan,1990
1107,pan,1991
1079,pan,1992
1057,pan,1993
1047,pan,1994
1044,pan,1995
1052,pan,1996
1067,pan,1997
1083,pan,1998
1084,pan,1999
1071,pan,2000
1043,pan,2001
996,pan,2002
953,pan,2003
909,pan,2004
883,pan,2005
866,pan,2006
865,pan,2007
869,pan,2008
862,pan,2009
854,pan,2010
830,pan,2011
808,pan,2012
774,pan,2013
747,pan,2014
721,pan,2015
5331,png,1974
5314,png,1975
5139,png,1976
4892,png,1977
4614,png,1978
4388,png,1979
4273,png,1980
4257,png,1981
4350,png,1982
4479,png,1983
4575,png,1984
4600,png,1985
4587,png,1986
4516,png,1987
4414,png,1988
4378,png,1989
4379,png,1990
4468,png,1991
4600,png,1992
4776,png,1993
4942,png,1994
5095,png,1995
5244,png,1996
5367,png,1997
5471,png,1998
5550,png,1999
5618,png,2000
5627,png,2001
5628,png,2002
5616,png,2003
5594,png,2004
5578,png,2005
5598,png,2006
5621,png,2007
5649,png,2008
5663,png,2009
5606,png,2010
5514,png,2011
5418,png,2012
5290,png,2013
5189,png,2014
5127,png,2015
4181,pry,1956
4165,pry,1957
4152,pry,1958
4139,pry,1959
4155,pry,1960
4202,pry,1961
4275,pry,1962
4335,pry,1963
4389,pry,1964
4385,pry,1965
4346,pry,1966
4301,pry,1967
4244,pry,1968
4168,pry,1969
4046,pry,1970
3895,pry,1971
3716,pry,1972
3544,pry,1973
3423,pry,1974
3335,pry,1975
3304,pry,1976
3289,pry,1977
3271,pry,1978
3250,pry,1979
3213,pry,1980
3172,pry,1981
3142,pry,1982
3143,pry,1983
3170,pry,1984
3179,pry,1985
3194,pry,1986
3204,pry,1987
3195,pry,1988
3154,pry,1989
3123,pry,1990
3064,pry,1991
3014,pry,1992
2949,pry,1993
2898,pry,1994
2835,pry,1995
2808,pry,1996
2784,pry,1997
2737,pry,1998
2701,pry,1999
2595,pry,2000
2473,pry,2001
2331,pry,2002
2201,pry,2003
2077,pry,2004
1998,pry,2005
1954,pry,2006
1935,pry,2007
1925,pry,2008
1917,pry,2009
1871,pry,2010
1807,pry,2011
1725,pry,2012
1635,pry,2013
1552,pry,2014
1471,pry,2015
24200,per,1954
24230,per,1955
24160,per,1956
24060,per,1957
24040,per,1958
24080,per,1959
24240,per,1960
24530,per,1961
24880,per,1962
25190,per,1963
25430,per,1964
25460,per,1965
25290,per,1966
25020,per,1967
24610,per,1968
24120,per,1969
23520,per,1970
22920,per,1971
22260,per,1972
21800,per,1973
21470,per,1974
21360,per,1975
21470,per,1976
21790,per,1977
22230,per,1978
22530,per,1979
22670,per,1980
22400,per,1981
21930,per,1982
21260,per,1983
20580,per,1984
19960,per,1985
19630,per,1986
19420,per,1987
19200,per,1988
18930,per,1989
18470,per,1990
17850,per,1991
17150,per,1992
16220,per,1993
15220,per,1994
14180,per,1995
13090,per,1996
12020,per,1997
11120,per,1998
10300,per,1999
9652,per,2000
9162,per,2001
8758,per,2002
8362,per,2003
8019,per,2004
7719,per,2005
7378,per,2006
7085,per,2007
6731,per,2008
6459,per,2009
6157,per,2010
5942,per,2011
5750,per,2012
5498,per,2013
5349,per,2014
5104,per,2015
32340,phl,1955
31540,phl,1956
30520,phl,1957
29680,phl,1958
28910,phl,1959
28680,phl,1960
29200,phl,1961
30080,phl,1962
31420,phl,1963
32710,phl,1964
33580,phl,1965
34200,phl,1966
34570,phl,1967
34660,phl,1968
34880,phl,1969
35090,phl,1970
35560,phl,1971
35990,phl,1972
36500,phl,1973
37350,phl,1974
38100,phl,1975
39050,phl,1976
40040,phl,1977
41060,phl,1978
41860,phl,1979
42420,phl,1980
42650,phl,1981
42620,phl,1982
42550,phl,1983
42340,phl,1984
42210,phl,1985
42230,phl,1986
41920,phl,1987
41540,phl,1988
40970,phl,1989
40140,phl,1990
39240,phl,1991
38350,phl,1992
37590,phl,1993
37090,phl,1994
36740,phl,1995
36810,phl,1996
37000,phl,1997
37470,phl,1998
37940,phl,1999
38360,phl,2000
38760,phl,2001
39120,phl,2002
39110,phl,2003
38880,phl,2004
38390,phl,2005
37370,phl,2006
36130,phl,2007
34620,phl,2008
33270,phl,2009
32390,phl,2010
31710,phl,2011
31260,phl,2012
30680,phl,2013
30080,phl,2014
29600,phl,2015
10290,pol,1969
10580,pol,1970
10620,pol,1971
10430,pol,1972
10220,pol,1973
10050,pol,1974
9950,pol,1975
9921,pol,1976
9750,pol,1977
9565,pol,1978
9438,pol,1979
9442,pol,1980
9612,pol,1981
9716,pol,1982
9692,pol,1983
9468,pol,1984
9080,pol,1985
8524,pol,1986
7832,pol,1987
7101,pol,1988
6400,pol,1989
5811,pol,1990
5474,pol,1991
5375,pol,1992
5438,pol,1993
5404,pol,1994
4947,pol,1995
4276,pol,1996
3525,pol,1997
2855,pol,1998
2353,pol,1999
2060,pol,2000
1845,pol,2001
1753,pol,2002
1703,pol,2003
1681,pol,2004
1676,pol,2005
1688,pol,2006
1710,pol,2007
1722,pol,2008
1699,pol,2009
1632,pol,2010
1516,pol,2011
1411,pol,2012
1290,pol,2013
1215,pol,2014
1122,pol,2015
5139,prt,1956
5177,prt,1957
5212,prt,1958
5232,prt,1959
5345,prt,1960
5572,prt,1961
5732,prt,1962
5745,prt,1963
5614,prt,1964
5429,prt,1965
5228,prt,1966
4954,prt,1967
4583,prt,1968
4184,prt,1969
3861,prt,1970
3601,prt,1971
3503,prt,1972
3626,prt,1973
3789,prt,1974
3818,prt,1975
3607,prt,1976
3292,prt,1977
2953,prt,1978
2655,prt,1979
2380,prt,1980
2130,prt,1981
1927,prt,1982
1762,prt,1983
1655,prt,1984
1530,prt,1985
1377,prt,1986
1214,prt,1987
1040,prt,1988
899,prt,1989
790,prt,1990
719,prt,1991
660,prt,1992
617,prt,1993
582,prt,1994
541,prt,1995
492,prt,1996
451,prt,1997
420,prt,1998
381,prt,1999
368,prt,2000
348,prt,2001
332,prt,2002
315,prt,2003
295,prt,2004
261,prt,2005
245,prt,2006
227,prt,2007
218,prt,2008
209,prt,2009
201,prt,2010
194,prt,2011
189,prt,2012
184,prt,2013
171,prt,2014
167,prt,2015
107,qat,1990
99,qat,1991
92,qat,1992
86,qat,1993
83,qat,1994
81,qat,1995
79,qat,1996
78,qat,1997
79,qat,1998
78,qat,1999
78,qat,2000
73,qat,2001
70,qat,2002
67,qat,2003
67,qat,2004
70,qat,2005
68,qat,2006
69,qat,2007
72,qat,2008
75,qat,2009
79,qat,2010
89,qat,2011
100,qat,2012
106,qat,2013
111,qat,2014
109,qat,2015
10130,rou,1969
10360,rou,1970
9609,rou,1971
8449,rou,1972
7166,rou,1973
6050,rou,1974
5376,rou,1975
5265,rou,1976
5518,rou,1977
5966,rou,1978
6303,rou,1979
6357,rou,1980
6062,rou,1981
5534,rou,1982
4992,rou,1983
4542,rou,1984
4380,rou,1985
4520,rou,1986
4879,rou,1987
5268,rou,1988
5464,rou,1989
5362,rou,1990
4896,rou,1991
4163,rou,1992
3356,rou,1993
2650,rou,1994
2241,rou,1995
2218,rou,1996
2477,rou,1997
2889,rou,1998
3272,rou,1999
3493,rou,2000
3465,rou,2001
3313,rou,2002
3025,rou,2003
2687,rou,2004
2421,rou,2005
2227,rou,2006
2074,rou,2007
1961,rou,2008
1847,rou,2009
1713,rou,2010
1550,rou,2011
1406,rou,2012
1256,rou,2013
1126,rou,2014
1047,rou,2015
31330,rus,1990
28240,rus,1991
24350,rus,1992
20570,rus,1993
17290,rus,1994
15210,rus,1995
14640,rus,1996
15310,rus,1997
16740,rus,1998
18040,rus,1999
18480,rus,2000
18260,rus,2001
17450,rus,2002
16370,rus,2003
15070,rus,2004
13990,rus,2005
12920,rus,2006
12020,rus,2007
11320,rus,2008
10700,rus,2009
10320,rus,2010
10220,rus,2011
10180,rus,2012
10100,rus,2013
10030,rus,2014
9741,rus,2015
8955,rwa,1960
8906,rwa,1961
8794,rwa,1962
8686,rwa,1963
8669,rwa,1964
8777,rwa,1965
