child_mortality_0_5_year_olds_dying_per_1000_born,geo,time
159.5,uga,1995
158.2,uga,1996
156.6,uga,1997
154.1,uga,1998
150.4,uga,1999
145.4,uga,2000
139.2,uga,2001
132.2,uga,2002
124.6,uga,2003
116.8,uga,2004
109.1,uga,2005
102.0,uga,2006
95.3,uga,2007
89.3,uga,2008
84.0,uga,2009
79.5,uga,2010
74.6,uga,2011
69.4,uga,2012
65.1,uga,2013
61.9,uga,2014
59.5,uga,2015
361.0,ukr,1800
361.0,ukr,1801
361.0,ukr,1802
361.0,ukr,1803
361.0,ukr,1804
361.0,ukr,1805
361.0,ukr,1806
361.0,ukr,1807
361.0,ukr,1808
361.0,ukr,1809
361.0,ukr,1810
361.0,ukr,1811
361.0,ukr,1812
361.0,ukr,1813
361.0,ukr,1814
361.0,ukr,1815
361.0,ukr,1816
361.0,ukr,1817
361.0,ukr,1818
361.0,ukr,1819
361.0,ukr,1820
361.0,ukr,1821
361.0,ukr,1822
361.0,ukr,1823
361.0,ukr,1824
361.0,ukr,1825
361.0,ukr,1826
361.0,ukr,1827
361.0,ukr,1828
361.0,ukr,1829
361.0,ukr,1830
361.0,ukr,1831
361.0,ukr,1832
361.0,ukr,1833
361.0,ukr,1834
361.0,ukr,1835
361.0,ukr,1836
361.0,ukr,1837
361.0,ukr,1838
361.0,ukr,1839
361.0,ukr,1840
361.0,ukr,1841
361.0,ukr,1842
361.0,ukr,1843
361.0,ukr,1844
361.0,ukr,1845
361.0,ukr,1846
361.0,ukr,1847
361.0,ukr,1848
361.0,ukr,1849
361.0,ukr,1850
361.0,ukr,1851
361.0,ukr,1852
361.0,ukr,1853
361.0,ukr,1854
361.0,ukr,1855
361.0,ukr,1856
361.0,ukr,1857
361.0,ukr,1858
361.0,ukr,1859
361.0,ukr,1860
361.0,ukr,1861
361.0,ukr,1862
361.0,ukr,1863
361.0,ukr,1864
361.0,ukr,1865
361.0,ukr,1866
361.0,ukr,1867
361.0,ukr,1868
361.0,ukr,1869
361.0,ukr,1870
361.0,ukr,1871
361.0,ukr,1872
361.0,ukr,1873
361.0,ukr,1874
361.0,ukr,1875
361.0,ukr,1876
361.0,ukr,1877
361.0,ukr,1878
361.0,ukr,1879
361.0,ukr,1880
361.0,ukr,1881
361.0,ukr,1882
361.0,ukr,1883
361.0,ukr,1884
361.0,ukr,1885
361.0,ukr,1886
361.0,ukr,1887
361.0,ukr,1888
361.0,ukr,1889
361.0,ukr,1890
361.0,ukr,1891
361.0,ukr,1892
361.0,ukr,1893
361.0,ukr,1894
360.9,ukr,1895
360.9,ukr,1896
360.8,ukr,1897
360.6,ukr,1898
360.4,ukr,1899
360.2,ukr,1900
359.9,ukr,1901
359.5,ukr,1902
359.1,ukr,1903
358.6,ukr,1904
358.1,ukr,1905
357.5,ukr,1906
356.8,ukr,1907
356.1,ukr,1908
355.4,ukr,1909
354.6,ukr,1910
353.8,ukr,1911
352.9,ukr,1912
352.1,ukr,1913
351.2,ukr,1914
350.4,ukr,1915
349.5,ukr,1916
348.7,ukr,1917
347.8,ukr,1918
347.0,ukr,1919
346.1,ukr,1920
326.6,ukr,1921
306.6,ukr,1922
288.4,ukr,1923
270.8,ukr,1924
253.8,ukr,1925
236.5,ukr,1926
234.1,ukr,1927
231.7,ukr,1928
228.4,ukr,1929
226.1,ukr,1930
223.7,ukr,1931
220.4,ukr,1932
218.0,ukr,1933
215.5,ukr,1934
212.3,ukr,1935
209.9,ukr,1936
207.6,ukr,1937
204.4,ukr,1938
202.1,ukr,1939
203.1,ukr,1940
470.3,ukr,1941
550.7,ukr,1942
572.9,ukr,1943
413.5,ukr,1944
336.1,ukr,1945
157.1,ukr,1946
238.7,ukr,1947
137.4,ukr,1948
117.9,ukr,1949
94.12,ukr,1950
91.42,ukr,1951
85.85,ukr,1952
80.88,ukr,1953
76.5,ukr,1954
72.16,ukr,1955
67.88,ukr,1956
64.15,ukr,1957
60.95,ukr,1958
61.22,ukr,1959
52.66,ukr,1960
51.17,ukr,1961
49.09,ukr,1962
47.1,ukr,1963
45.18,ukr,1964
43.35,ukr,1965
41.59,ukr,1966
39.9,ukr,1967
38.28,ukr,1968
36.72,ukr,1969
35.23,ukr,1970
33.8,ukr,1971
32.6,ukr,1972
31.6,ukr,1973
30.7,ukr,1974
30.0,ukr,1975
29.4,ukr,1976
29.0,ukr,1977
28.5,ukr,1978
28.0,ukr,1979
27.4,ukr,1980
26.6,ukr,1981
25.7,ukr,1982
24.7,ukr,1983
23.8,ukr,1984
22.7,ukr,1985
21.8,ukr,1986
21.0,ukr,1987
20.3,ukr,1988
19.8,ukr,1989
19.5,ukr,1990
19.5,ukr,1991
19.7,ukr,1992
19.9,ukr,1993
20.2,ukr,1994
20.5,ukr,1995
20.5,ukr,1996
20.3,ukr,1997
19.9,ukr,1998
19.2,ukr,1999
18.5,ukr,2000
17.6,ukr,2001
16.7,ukr,2002
15.9,ukr,2003
15.1,ukr,2004
14.5,ukr,2005
14.0,ukr,2006
13.4,ukr,2007
12.9,ukr,2008
12.3,ukr,2009
11.8,ukr,2010
11.2,ukr,2011
10.6,ukr,2012
10.0,ukr,2013
9.5,ukr,2014
9.0,ukr,2015
434.5,are,1800
434.5,are,1801
434.5,are,1802
434.5,are,1803
434.5,are,1804
434.5,are,1805
434.5,are,1806
434.5,are,1807
434.5,are,1808
434.5,are,1809
434.5,are,1810
434.5,are,1811
434.5,are,1812
434.5,are,1813
434.5,are,1814
434.5,are,1815
434.5,are,1816
434.5,are,1817
434.5,are,1818
434.5,are,1819
434.5,are,1820
434.5,are,1821
434.5,are,1822
434.5,are,1823
434.5,are,1824
434.5,are,1825
434.5,are,1826
434.5,are,1827
434.5,are,1828
434.5,are,1829
434.5,are,1830
434.5,are,1831
434.5,are,1832
434.5,are,1833
434.5,are,1834
434.5,are,1835
434.5,are,1836
434.5,are,1837
434.5,are,1838
434.5,are,1839
434.5,are,1840
434.5,are,1841
434.5,are,1842
434.5,are,1843
434.5,are,1844
434.5,are,1845
434.5,are,1846
434.5,are,1847
434.5,are,1848
434.5,are,1849
434.5,are,1850
434.5,are,1851
434.5,are,1852
434.5,are,1853
434.5,are,1854
434.5,are,1855
434.5,are,1856
434.5,are,1857
434.5,are,1858
434.5,are,1859
434.5,are,1860
434.5,are,1861
434.5,are,1862
434.5,are,1863
434.5,are,1864
434.5,are,1865
434.5,are,1866
434.5,are,1867
434.5,are,1868
434.5,are,1869
434.5,are,1870
434.5,are,1871
434.5,are,1872
434.5,are,1873
434.5,are,1874
434.5,are,1875
434.5,are,1876
434.5,are,1877
434.5,are,1878
434.5,are,1879
434.5,are,1880
434.5,are,1881
434.5,are,1882
434.5,are,1883
434.5,are,1884
434.5,are,1885
434.5,are,1886
434.5,are,1887
434.5,are,1888
434.5,are,1889
434.5,are,1890
434.5,are,1891
434.5,are,1892
434.5,are,1893
434.4,are,1894
434.4,are,1895
434.4,are,1896
434.2,are,1897
434.1,are,1898
433.8,are,1899
433.5,are,1900
433.1,are,1901
432.7,are,1902
432.2,are,1903
431.6,are,1904
431.0,are,1905
430.3,are,1906
429.5,are,1907
428.6,are,1908
427.7,are,1909
426.8,are,1910
425.8,are,1911
424.8,are,1912
423.8,are,1913
422.7,are,1914
421.7,are,1915
420.7,are,1916
419.7,are,1917
418.7,are,1918
417.6,are,1919
416.6,are,1920
415.6,are,1921
414.6,are,1922
413.6,are,1923
412.6,are,1924
411.6,are,1925
410.6,are,1926
409.6,are,1927
408.6,are,1928
407.6,are,1929
406.6,are,1930
405.6,are,1931
404.6,are,1932
403.6,are,1933
402.6,are,1934
401.6,are,1935
400.6,are,1936
399.6,are,1937
398.6,are,1938
397.6,are,1939
396.6,are,1940
395.6,are,1941
394.6,are,1942
393.6,are,1943
392.6,are,1944
391.6,are,1945
366.1,are,1946
340.8,are,1947
317.6,are,1948
294.5,are,1949
273.4,are,1950
265.6,are,1951
258.0,are,1952
250.6,are,1953
243.5,are,1954
236.5,are,1955
229.8,are,1956
223.2,are,1957
216.8,are,1958
210.6,are,1959
204.6,are,1960
193.8,are,1961
183.3,are,1962
172.7,are,1963
162.2,are,1964
151.3,are,1965
140.4,are,1966
129.4,are,1967
118.6,are,1968
108.2,are,1969
98.4,are,1970
89.1,are,1971
80.6,are,1972
72.8,are,1973
65.8,are,1974
59.4,are,1975
53.5,are,1976
48.2,are,1977
43.4,are,1978
39.0,are,1979
35.2,are,1980
31.9,are,1981
29.0,are,1982
26.5,are,1983
24.4,are,1984
22.7,are,1985
21.1,are,1986
19.7,are,1987
18.5,are,1988
17.4,are,1989
16.5,are,1990
15.6,are,1991
14.8,are,1992
14.2,are,1993
13.6,are,1994
13.0,are,1995
12.6,are,1996
12.2,are,1997
11.8,are,1998
11.5,are,1999
11.1,are,2000
10.9,are,2001
10.6,are,2002
10.3,are,2003
10.1,are,2004
9.8,are,2005
9.6,are,2006
9.4,are,2007
9.1,are,2008
8.8,are,2009
8.5,are,2010
8.2,are,2011
7.8,are,2012
7.4,are,2013
7.1,are,2014
6.8,are,2015
329.0,gbr,1800
326.8,gbr,1801
324.6,gbr,1802
322.4,gbr,1803
321.3,gbr,1804
320.2,gbr,1805
318.0,gbr,1806
317.0,gbr,1807
315.9,gbr,1808
314.8,gbr,1809
313.7,gbr,1810
311.5,gbr,1811
310.4,gbr,1812
308.3,gbr,1813
309.4,gbr,1814
310.4,gbr,1815
311.5,gbr,1816
312.6,gbr,1817
313.7,gbr,1818
313.7,gbr,1819
314.8,gbr,1820
315.9,gbr,1821
317.0,gbr,1822
317.0,gbr,1823
314.8,gbr,1824
312.6,gbr,1825
311.5,gbr,1826
309.4,gbr,1827
307.2,gbr,1828
308.3,gbr,1829
309.4,gbr,1830
310.4,gbr,1831
303.9,gbr,1832
297.6,gbr,1833
291.3,gbr,1834
285.2,gbr,1835
279.2,gbr,1836
273.3,gbr,1837
267.6,gbr,1838
262.0,gbr,1839
256.5,gbr,1840
251.1,gbr,1841
261.6,gbr,1842
258.3,gbr,1843
259.0,gbr,1844
248.3,gbr,1845
281.4,gbr,1846
281.6,gbr,1847
278.6,gbr,1848
279.9,gbr,1849
247.4,gbr,1850
262.3,gbr,1851
267.2,gbr,1852
264.4,gbr,1853
281.9,gbr,1854
261.0,gbr,1855
247.3,gbr,1856
262.5,gbr,1857
280.7,gbr,1858
273.9,gbr,1859
244.3,gbr,1860
258.5,gbr,1861
253.7,gbr,1862
279.5,gbr,1863
271.8,gbr,1864
266.9,gbr,1865
268.9,gbr,1866
248.3,gbr,1867
262.9,gbr,1868
262.9,gbr,1869
268.4,gbr,1870
258.1,gbr,1871
243.6,gbr,1872
235.4,gbr,1873
252.8,gbr,1874
252.2,gbr,1875
238.6,gbr,1876
225.1,gbr,1877
251.6,gbr,1878
228.2,gbr,1879
251.1,gbr,1880
209.8,gbr,1881
232.6,gbr,1882
221.5,gbr,1883
233.2,gbr,1884
218.9,gbr,1885
230.6,gbr,1886
227.1,gbr,1887
212.9,gbr,1888
227.8,gbr,1889
232.0,gbr,1890
232.9,gbr,1891
227.6,gbr,1892
236.2,gbr,1893
207.3,gbr,1894
236.9,gbr,1895
225.2,gbr,1896
226.3,gbr,1897
231.2,gbr,1898
232.3,gbr,1899
225.5,gbr,1900
215.6,gbr,1901
199.4,gbr,1902
191.2,gbr,1903
208.6,gbr,1904
185.9,gbr,1905
190.1,gbr,1906
176.0,gbr,1907
175.7,gbr,1908
162.9,gbr,1909
155.9,gbr,1910
189.2,gbr,1911
145.8,gbr,1912
157.9,gbr,1913
155.4,gbr,1914
165.6,gbr,1915
133.6,gbr,1916
136.5,gbr,1917
170.9,gbr,1918
134.6,gbr,1919
133.4,gbr,1920
114.0,gbr,1921
119.9,gbr,1922
102.2,gbr,1923
114.1,gbr,1924
112.3,gbr,1925
103.0,gbr,1926
103.4,gbr,1927
97.87,gbr,1928
113.6,gbr,1929
89.22,gbr,1930
95.15,gbr,1931
92.54,gbr,1932
87.49,gbr,1933
86.23,gbr,1934
80.31,gbr,1935
83.07,gbr,1936
80.23,gbr,1937
73.26,gbr,1938
65.68,gbr,1939
76.98,gbr,1940
81.02,gbr,1941
67.78,gbr,1942
64.41,gbr,1943
59.26,gbr,1944
54.88,gbr,1945
53.37,gbr,1946
53.31,gbr,1947
39.99,gbr,1948
38.1,gbr,1949
36.6,gbr,1950
35.1,gbr,1951
33.6,gbr,1952
32.1,gbr,1953
30.8,gbr,1954
29.6,gbr,1955
28.7,gbr,1956
28.0,gbr,1957
27.4,gbr,1958
27.0,gbr,1959
26.6,gbr,1960
26.1,gbr,1961
25.6,gbr,1962
24.9,gbr,1963
24.2,gbr,1964
23.4,gbr,1965
22.8,gbr,1966
22.2,gbr,1967
21.8,gbr,1968
21.4,gbr,1969
21.0,gbr,1970
20.6,gbr,1971
20.1,gbr,1972
19.4,gbr,1973
18.7,gbr,1974
18.0,gbr,1975
17.2,gbr,1976
16.5,gbr,1977
15.7,gbr,1978
14.9,gbr,1979
14.1,gbr,1980
13.4,gbr,1981
12.7,gbr,1982
12.2,gbr,1983
11.7,gbr,1984
11.4,gbr,1985
11.1,gbr,1986
10.8,gbr,1987
10.4,gbr,1988
9.9,gbr,1989
9.3,gbr,1990
8.7,gbr,1991
8.2,gbr,1992
7.8,gbr,1993
7.4,gbr,1994
7.2,gbr,1995
7.0,gbr,1996
6.9,gbr,1997
6.8,gbr,1998
6.7,gbr,1999
6.6,gbr,2000
6.4,gbr,2001
6.3,gbr,2002
6.3,gbr,2003
6.1,gbr,2004
6.0,gbr,2005
5.9,gbr,2006
5.8,gbr,2007
5.6,gbr,2008
5.4,gbr,2009
5.2,gbr,2010
5.0,gbr,2011
4.8,gbr,2012
4.6,gbr,2013
4.4,gbr,2014
4.2,gbr,2015
462.9,usa,1800
462.7,usa,1801
462.5,usa,1802
462.3,usa,1803
462.1,usa,1804
461.9,usa,1805
461.7,usa,1806
461.5,usa,1807
461.4,usa,1808
461.1,usa,1809
461.0,usa,1810
460.4,usa,1811
459.9,usa,1812
459.3,usa,1813
458.8,usa,1814
458.3,usa,1815
457.7,usa,1816
457.2,usa,1817
456.6,usa,1818
456.1,usa,1819
455.6,usa,1820
454.6,usa,1821
453.6,usa,1822
452.7,usa,1823
451.7,usa,1824
450.8,usa,1825
449.8,usa,1826
448.8,usa,1827
447.9,usa,1828
446.9,usa,1829
445.9,usa,1830
444.0,usa,1831
442.0,usa,1832
440.0,usa,1833
438.0,usa,1834
436.1,usa,1835
434.1,usa,1836
432.1,usa,1837
430.1,usa,1838
428.1,usa,1839
426.2,usa,1840
422.8,usa,1841
419.4,usa,1842
416.1,usa,1843
412.7,usa,1844
409.4,usa,1845
406.0,usa,1846
402.6,usa,1847
399.3,usa,1848
395.9,usa,1849
392.6,usa,1850
386.4,usa,1851
380.3,usa,1852
374.2,usa,1853
368.0,usa,1854
361.9,usa,1855
355.8,usa,1856
349.7,usa,1857
343.5,usa,1858
337.4,usa,1859
331.3,usa,1860
329.4,usa,1861
327.6,usa,1862
325.7,usa,1863
323.9,usa,1864
322.0,usa,1865
320.2,usa,1866
318.3,usa,1867
316.5,usa,1868
314.6,usa,1869
312.8,usa,1870
317.1,usa,1871
321.5,usa,1872
325.8,usa,1873
330.1,usa,1874
334.5,usa,1875
338.8,usa,1876
343.1,usa,1877
347.5,usa,1878
351.8,usa,1879
356.2,usa,1880
346.5,usa,1881
336.9,usa,1882
327.3,usa,1883
317.7,usa,1884
308.1,usa,1885
298.4,usa,1886
288.8,usa,1887
279.2,usa,1888
274.0,usa,1889
268.0,usa,1890
264.0,usa,1891
260.0,usa,1892
257.1,usa,1893
253.2,usa,1894
249.3,usa,1895
246.4,usa,1896
242.5,usa,1897
238.6,usa,1898
234.7,usa,1899
231.7,usa,1900
227.8,usa,1901
216.6,usa,1902
215.4,usa,1903
224.2,usa,1904
217.5,usa,1905
219.0,usa,1906
217.7,usa,1907
202.2,usa,1908
193.9,usa,1909
201.9,usa,1910
187.5,usa,1911
180.9,usa,1912
185.3,usa,1913
175.5,usa,1914
170.8,usa,1915
177.5,usa,1916
178.4,usa,1917
236.6,usa,1918
166.7,usa,1919
165.3,usa,1920
143.4,usa,1921
143.6,usa,1922
147.5,usa,1923
137.1,usa,1924
127.4,usa,1925
118.4,usa,1926
110.1,usa,1927
102.3,usa,1928
95.09,usa,1929
88.39,usa,1930
82.15,usa,1931
76.35,usa,1932
70.97,usa,1933
77.27,usa,1934
72.93,usa,1935
73.44,usa,1936
71.08,usa,1937
67.09,usa,1938
60.6,usa,1939
59.54,usa,1940
58.0,usa,1941
52.54,usa,1942
51.48,usa,1943
48.18,usa,1944
46.12,usa,1945
44.55,usa,1946
40.82,usa,1947
38.79,usa,1948
38.7,usa,1949
37.7,usa,1950
36.6,usa,1951
35.6,usa,1952
34.7,usa,1953
33.8,usa,1954
33.0,usa,1955
32.3,usa,1956
31.7,usa,1957
31.2,usa,1958
30.6,usa,1959
30.1,usa,1960
29.5,usa,1961
28.9,usa,1962
28.3,usa,1963
27.7,usa,1964
27.1,usa,1965
26.4,usa,1966
25.7,usa,1967
24.9,usa,1968
24.1,usa,1969
23.3,usa,1970
22.4,usa,1971
21.5,usa,1972
20.6,usa,1973
19.7,usa,1974
18.8,usa,1975
17.9,usa,1976
17.1,usa,1977
16.3,usa,1978
15.6,usa,1979
15.0,usa,1980
14.4,usa,1981
13.9,usa,1982
13.4,usa,1983
13.0,usa,1984
12.7,usa,1985
12.4,usa,1986
12.2,usa,1987
11.9,usa,1988
11.6,usa,1989
11.2,usa,1990
10.9,usa,1991
10.5,usa,1992
10.1,usa,1993
9.8,usa,1994
9.5,usa,1995
9.2,usa,1996
8.9,usa,1997
8.7,usa,1998
8.6,usa,1999
8.4,usa,2000
8.3,usa,2001
8.2,usa,2002
8.1,usa,2003
8.1,usa,2004
8.0,usa,2005
7.9,usa,2006
7.8,usa,2007
7.7,usa,2008
7.5,usa,2009
7.4,usa,2010
7.2,usa,2011
7.1,usa,2012
6.9,usa,2013
6.7,usa,2014
6.5,usa,2015
406.0,ury,1800
406.0,ury,1801
406.0,ury,1802
406.0,ury,1803
406.0,ury,1804
406.0,ury,1805
406.0,ury,1806
406.0,ury,1807
406.0,ury,1808
406.0,ury,1809
406.0,ury,1810
406.0,ury,1811
406.0,ury,1812
406.0,ury,1813
406.0,ury,1814
406.0,ury,1815
406.0,ury,1816
406.0,ury,1817
406.0,ury,1818
406.0,ury,1819
406.0,ury,1820
406.0,ury,1821
406.0,ury,1822
406.0,ury,1823
406.0,ury,1824
406.0,ury,1825
406.0,ury,1826
406.0,ury,1827
406.0,ury,1828
406.0,ury,1829
406.0,ury,1830
406.0,ury,1831
406.0,ury,1832
406.0,ury,1833
406.0,ury,1834
406.0,ury,1835
406.0,ury,1836
406.0,ury,1837
406.0,ury,1838
406.0,ury,1839
406.0,ury,1840
406.0,ury,1841
406.0,ury,1842
406.0,ury,1843
406.0,ury,1844
406.0,ury,1845
406.0,ury,1846
406.0,ury,1847
406.0,ury,1848
406.0,ury,1849
406.0,ury,1850
406.0,ury,1851
406.0,ury,1852
406.0,ury,1853
406.0,ury,1854
406.0,ury,1855
406.0,ury,1856
406.0,ury,1857
406.0,ury,1858
406.0,ury,1859
406.0,ury,1860
406.0,ury,1861
406.0,ury,1862
406.0,ury,1863
406.0,ury,1864
406.0,ury,1865
406.0,ury,1866
406.0,ury,1867
406.0,ury,1868
406.0,ury,1869
406.0,ury,1870
406.0,ury,1871
406.0,ury,1872
406.0,ury,1873
406.0,ury,1874
406.0,ury,1875
406.0,ury,1876
406.0,ury,1877
406.0,ury,1878
406.0,ury,1879
406.0,ury,1880
406.0,ury,1881
406.0,ury,1882
406.0,ury,1883
406.0,ury,1884
406.0,ury,1885
406.0,ury,1886
406.0,ury,1887
406.0,ury,1888
406.0,ury,1889
406.0,ury,1890
406.0,ury,1891
406.0,ury,1892
406.0,ury,1893
405.9,ury,1894
405.9,ury,1895
405.9,ury,1896
405.8,ury,1897
405.6,ury,1898
405.4,ury,1899
405.1,ury,1900
404.7,ury,1901
404.3,ury,1902
403.9,ury,1903
403.3,ury,1904
402.7,ury,1905
402.0,ury,1906
401.3,ury,1907
400.5,ury,1908
399.7,ury,1909
398.8,ury,1910
397.9,ury,1911
363.7,ury,1912
332.5,ury,1913
304.0,ury,1914
277.9,ury,1915
254.0,ury,1916
232.2,ury,1917
212.3,ury,1918
194.1,ury,1919
177.4,ury,1920
162.2,ury,1921
138.3,ury,1922
156.6,ury,1923
164.0,ury,1924
177.1,ury,1925
136.5,ury,1926
160.3,ury,1927
149.2,ury,1928
136.5,ury,1929
149.2,ury,1930
167.7,ury,1931
147.3,ury,1932
136.4,ury,1933
141.9,ury,1934
152.8,ury,1935
134.6,ury,1936
141.8,ury,1937
147.3,ury,1938
117.0,ury,1939
124.0,ury,1940
118.8,ury,1941
136.4,ury,1942
110.2,ury,1943
90.28,ury,1944
87.15,ury,1945
84.13,ury,1946
98.38,ury,1947
82.61,ury,1948
68.73,ury,1949
66.62,ury,1950
64.57,ury,1951
62.59,ury,1952
60.66,ury,1953
58.8,ury,1954
60.6,ury,1955
62.3,ury,1956
63.8,ury,1957
64.6,ury,1958
64.8,ury,1959
64.0,ury,1960
62.6,ury,1961
61.0,ury,1962
59.6,ury,1963
58.6,ury,1964
58.0,ury,1965
57.6,ury,1966
57.1,ury,1967
56.3,ury,1968
55.4,ury,1969
54.3,ury,1970
53.5,ury,1971
53.5,ury,1972
54.3,ury,1973
55.2,ury,1974
55.4,ury,1975
54.5,ury,1976
52.2,ury,1977
48.6,ury,1978
44.4,ury,1979
40.0,ury,1980
36.1,ury,1981
33.2,ury,1982
31.2,ury,1983
29.8,ury,1984
28.6,ury,1985
27.5,ury,1986
26.3,ury,1987
25.1,ury,1988
24.0,ury,1989
23.1,ury,1990
22.3,ury,1991
21.8,ury,1992
21.5,ury,1993
21.1,ury,1994
20.6,ury,1995
20.0,ury,1996
19.2,ury,1997
18.3,ury,1998
17.5,ury,1999
16.8,ury,2000
16.2,ury,2001
15.8,ury,2002
15.3,ury,2003
14.8,ury,2004
14.3,ury,2005
13.8,ury,2006
13.3,ury,2007
13.0,ury,2008
12.7,ury,2009
12.3,ury,2010
12.0,ury,2011
11.6,ury,2012
11.1,ury,2013
10.6,ury,2014
10.1,ury,2015
381.4,uzb,1800
381.4,uzb,1801
381.4,uzb,1802
381.4,uzb,1803
381.4,uzb,1804
381.3,uzb,1805
381.3,uzb,1806
381.3,uzb,1807
381.3,uzb,1808
381.2,uzb,1809
381.2,uzb,1810
381.2,uzb,1811
381.2,uzb,1812
381.2,uzb,1813
381.1,uzb,1814
381.1,uzb,1815
381.1,uzb,1816
381.1,uzb,1817
381.1,uzb,1818
381.0,uzb,1819
381.0,uzb,1820
381.0,uzb,1821
381.0,uzb,1822
380.9,uzb,1823
380.9,uzb,1824
380.9,uzb,1825
380.9,uzb,1826
380.9,uzb,1827
380.9,uzb,1828
380.8,uzb,1829
380.8,uzb,1830
380.8,uzb,1831
380.8,uzb,1832
380.7,uzb,1833
380.7,uzb,1834
380.7,uzb,1835
380.7,uzb,1836
380.7,uzb,1837
380.6,uzb,1838
380.6,uzb,1839
380.6,uzb,1840
380.6,uzb,1841
380.6,uzb,1842
380.5,uzb,1843
380.5,uzb,1844
380.5,uzb,1845
380.5,uzb,1846
380.4,uzb,1847
380.4,uzb,1848
380.4,uzb,1849
380.4,uzb,1850
380.4,uzb,1851
380.3,uzb,1852
380.3,uzb,1853
380.3,uzb,1854
380.3,uzb,1855
380.3,uzb,1856
380.2,uzb,1857
380.2,uzb,1858
380.2,uzb,1859
380.2,uzb,1860
380.1,uzb,1861
380.1,uzb,1862
380.1,uzb,1863
380.1,uzb,1864
380.1,uzb,1865
380.1,uzb,1866
380.0,uzb,1867
380.0,uzb,1868
380.0,uzb,1869
380.0,uzb,1870
379.9,uzb,1871
379.9,uzb,1872
379.9,uzb,1873
379.9,uzb,1874
379.9,uzb,1875
379.8,uzb,1876
379.8,uzb,1877
379.8,uzb,1878
379.8,uzb,1879
379.8,uzb,1880
379.7,uzb,1881
379.7,uzb,1882
379.7,uzb,1883
379.7,uzb,1884
379.6,uzb,1885
379.6,uzb,1886
379.6,uzb,1887
379.6,uzb,1888
379.6,uzb,1889
379.5,uzb,1890
379.5,uzb,1891
379.5,uzb,1892
379.5,uzb,1893
379.5,uzb,1894
379.4,uzb,1895
379.4,uzb,1896
379.4,uzb,1897
379.4,uzb,1898
379.4,uzb,1899
379.3,uzb,1900
376.0,uzb,1901
372.7,uzb,1902
369.5,uzb,1903
366.3,uzb,1904
363.1,uzb,1905
359.9,uzb,1906
356.8,uzb,1907
353.6,uzb,1908
350.5,uzb,1909
347.5,uzb,1910
344.4,uzb,1911
341.4,uzb,1912
338.5,uzb,1913
335.5,uzb,1914
332.6,uzb,1915
329.7,uzb,1916
326.8,uzb,1917
323.9,uzb,1918
321.1,uzb,1919
318.3,uzb,1920
315.5,uzb,1921
312.8,uzb,1922
310.1,uzb,1923
307.3,uzb,1924
304.6,uzb,1925
302.0,uzb,1926
299.4,uzb,1927
296.7,uzb,1928
294.1,uzb,1929
291.6,uzb,1930
289.0,uzb,1931
284.1,uzb,1932
279.3,uzb,1933
274.6,uzb,1934
269.9,uzb,1935
265.4,uzb,1936
260.9,uzb,1937
256.4,uzb,1938
252.1,uzb,1939
247.8,uzb,1940
243.6,uzb,1941
239.4,uzb,1942
235.3,uzb,1943
231.3,uzb,1944
227.4,uzb,1945
223.5,uzb,1946
219.7,uzb,1947
215.9,uzb,1948
212.2,uzb,1949
208.6,uzb,1950
205.1,uzb,1951
201.6,uzb,1952
198.1,uzb,1953
194.8,uzb,1954
191.4,uzb,1955
188.2,uzb,1956
185.0,uzb,1957
181.8,uzb,1958
178.7,uzb,1959
175.7,uzb,1960
172.7,uzb,1961
169.7,uzb,1962
166.8,uzb,1963
164.0,uzb,1964
161.2,uzb,1965
158.4,uzb,1966
155.7,uzb,1967
153.1,uzb,1968
150.5,uzb,1969
147.9,uzb,1970
145.4,uzb,1971
142.9,uzb,1972
140.5,uzb,1973
138.1,uzb,1974
135.7,uzb,1975
133.4,uzb,1976
131.1,uzb,1977
128.9,uzb,1978
126.7,uzb,1979
118.2,uzb,1980
110.2,uzb,1981
102.9,uzb,1982
96.4,uzb,1983
90.5,uzb,1984
85.3,uzb,1985
80.8,uzb,1986
77.3,uzb,1987
74.5,uzb,1988
72.5,uzb,1989
71.5,uzb,1990
71.1,uzb,1991
71.0,uzb,1992
70.6,uzb,1993
70.2,uzb,1994
69.5,uzb,1995
68.7,uzb,1996
67.7,uzb,1997
66.5,uzb,1998
65.0,uzb,1999
63.2,uzb,2000
61.4,uzb,2001
59.6,uzb,2002
57.8,uzb,2003
56.0,uzb,2004
54.2,uzb,2005
52.5,uzb,2006
50.8,uzb,2007
49.2,uzb,2008
47.6,uzb,2009
46.1,uzb,2010
44.6,uzb,2011
43.2,uzb,2012
41.8,uzb,2013
40.4,uzb,2014
39.1,uzb,2015
426.2,vut,1800
423.9,vut,1801
421.5,vut,1802
419.1,vut,1803
416.8,vut,1804
414.4,vut,1805
412.1,vut,1806
409.8,vut,1807
407.5,vut,1808
405.3,vut,1809
403.0,vut,1810
400.7,vut,1811
398.5,vut,1812
396.3,vut,1813
394.1,vut,1814
391.8,vut,1815
389.6,vut,1816
387.5,vut,1817
385.3,vut,1818
383.1,vut,1819
381.0,vut,1820
378.9,vut,1821
376.8,vut,1822
374.6,vut,1823
372.6,vut,1824
370.5,vut,1825
368.4,vut,1826
366.3,vut,1827
364.3,vut,1828
362.2,vut,1829
360.2,vut,1830
358.2,vut,1831
356.2,vut,1832
354.2,vut,1833
352.2,vut,1834
350.3,vut,1835
