suicide_age_15_29_per_100000_people,geo,time
19.35,mus,1989
20.51,mus,1990
18.04,mus,1991
16.31,mus,1992
16.7,mus,1993
18.99,mus,1994
14.93,mus,1995
16.15,mus,1996
14.09,mus,1997
21.57,mus,1998
21.33,mus,1999
18.38,mus,2000
12.8,mus,2001
16.29,mus,2002
8.449,mus,2003
9.533,mus,2004
9.695,mus,2005
13.37,mus,2006
15.51,mus,2007
8.937,mus,2008
2.243,mex,1955
2.35,mex,1956
2.522,mex,1957
2.77,mex,1958
2.804,mex,1959
2.953,mex,1960
2.676,mex,1961
2.429,mex,1962
3.065,mex,1963
3.409,mex,1964
2.977,mex,1965
3.151,mex,1966
3.608,mex,1967
2.848,mex,1968
1.421,mex,1969
2.002,mex,1970
1.307,mex,1971
1.301,mex,1972
1.211,mex,1973
4.081,mex,1974
2.914,mex,1975
3.153,mex,1976
3.367,mex,1977
3.233,mex,1978
3.398,mex,1979
2.618,mex,1980
3.087,mex,1981
2.895,mex,1982
2.394,mex,1983
2.129,mex,1984
3.328,mex,1985
3.588,mex,1986
3.414,mex,1987
3.357,mex,1988
3.3,mex,1989
3.314,mex,1990
3.671,mex,1991
3.895,mex,1992
3.832,mex,1993
4.254,mex,1994
4.912,mex,1995
5.072,mex,1996
5.915,mex,1997
5.671,mex,1998
5.574,mex,1999
5.6,mex,2000
5.845,mex,2001
6.013,mex,2002
6.351,mex,2003
6.306,mex,2004
6.622,mex,2005
6.442,mex,2006
6.346,mex,2007
12.93,mda,1981
14.16,mda,1982
12.47,mda,1985
11.78,mda,1986
12.37,mda,1987
10.61,mda,1988
14.39,mda,1989
10.93,mda,1990
11.9,mda,1991
12.03,mda,1992
12.75,mda,1993
13.21,mda,1994
11.47,mda,1995
11.32,mda,1996
12.08,mda,1997
9.219,mda,1998
10.16,mda,1999
8.743,mda,2000
9.618,mda,2001
9.812,mda,2002
7.994,mda,2003
11.04,mda,2004
8.814,mda,2005
7.454,mda,2006
7.483,mda,2007
10.24,mda,2008
2.814,nld,1950
2.357,nld,1951
2.708,nld,1952
2.483,nld,1953
2.698,nld,1954
2.611,nld,1955
2.471,nld,1956
2.422,nld,1957
2.944,nld,1958
2.614,nld,1959
2.808,nld,1960
3.2,nld,1961
3.143,nld,1962
3.009,nld,1963
3.786,nld,1964
3.476,nld,1965
3.614,nld,1966
3.53,nld,1967
3.516,nld,1968
3.469,nld,1969
4.641,nld,1970
4.918,nld,1971
4.975,nld,1972
5.53,nld,1973
6.086,nld,1974
6.227,nld,1975
6.259,nld,1976
6.753,nld,1977
7.131,nld,1978
6.634,nld,1979
7.851,nld,1980
6.752,nld,1981
7.578,nld,1982
7.976,nld,1983
8.315,nld,1984
8.765,nld,1985
7.789,nld,1986
8.053,nld,1987
7.184,nld,1988
7.877,nld,1989
6.954,nld,1990
7.573,nld,1991
7.481,nld,1992
8.202,nld,1993
7.248,nld,1994
7.55,nld,1995
7.736,nld,1996
8.876,nld,1997
7.274,nld,1998
7.5,nld,1999
6.352,nld,2000
6.276,nld,2001
6.529,nld,2002
6.562,nld,2003
5.716,nld,2004
6.443,nld,2005
7.086,nld,2006
5.67,nld,2007
5.796,nld,2008
4.367,nzl,1950
4.915,nzl,1951
7.119,nzl,1952
4.395,nzl,1953
5.22,nzl,1954
6.881,nzl,1955
4.445,nzl,1956
6.466,nzl,1957
5.846,nzl,1958
6.469,nzl,1959
6.402,nzl,1960
7.438,nzl,1961
5.505,nzl,1962
6.162,nzl,1963
5.046,nzl,1964
6.35,nzl,1965
4.41,nzl,1966
6.332,nzl,1967
5.613,nzl,1968
9.055,nzl,1969
7.627,nzl,1970
7.324,nzl,1971
7.881,nzl,1972
7.763,nzl,1973
7.955,nzl,1974
9.797,nzl,1975
8.761,nzl,1976
14.07,nzl,1977
10.61,nzl,1978
9.798,nzl,1979
14.24,nzl,1980
10.62,nzl,1981
11.81,nzl,1982
12.66,nzl,1983
14.17,nzl,1984
12.88,nzl,1985
15.73,nzl,1986
20.74,nzl,1987
21.55,nzl,1988
23.34,nzl,1989
21.92,nzl,1990
22.06,nzl,1991
23.36,nzl,1992
20.7,nzl,1993
22.65,nzl,1994
26.59,nzl,1995
25.77,nzl,1996
27.12,nzl,1997
26.73,nzl,1998
23.19,nzl,1999
20.86,nzl,2000
21.47,nzl,2001
18.5,nzl,2002
17.48,nzl,2003
19.45,nzl,2004
19.53,nzl,2005
19.9,nzl,2006
2.999,nor,1951
4.095,nor,1952
3.373,nor,1953
3.9,nor,1954
3.657,nor,1955
3.943,nor,1956
3.121,nor,1957
2.328,nor,1958
4.071,nor,1959
4.324,nor,1960
4.406,nor,1961
4.078,nor,1962
3.351,nor,1963
4.083,nor,1964
5.233,nor,1965
4.112,nor,1966
3.757,nor,1967
4.562,nor,1968
4.665,nor,1969
5.656,nor,1970
6.444,nor,1971
7.929,nor,1972
6.599,nor,1973
8.999,nor,1974
9.431,nor,1975
10.54,nor,1976
11.69,nor,1977
12.35,nor,1978
12.92,nor,1979
13.01,nor,1980
12.19,nor,1981
13.55,nor,1982
13.7,nor,1983
14.93,nor,1984
16.64,nor,1985
12.81,nor,1986
15.95,nor,1987
18.97,nor,1988
16.91,nor,1989
15.28,nor,1990
17.03,nor,1991
16.06,nor,1992
14.11,nor,1993
14.02,nor,1994
13.44,nor,1995
14.32,nor,1996
12.31,nor,1997
15.45,nor,1998
18.54,nor,1999
15.83,nor,2000
14.89,nor,2001
13.03,nor,2002
13.6,nor,2003
14.74,nor,2004
14.53,nor,2005
14.41,nor,2006
12.03,nor,2007
1.82,pan,1984
3.734,pan,1985
6.078,pan,1986
5.224,pan,1987
6.012,pan,1988
4.328,pan,1989
5.892,pan,1996
7.241,pan,1997
7.802,pan,1998
6.867,pan,1999
6.224,pan,2000
8.85,pan,2001
5.841,pan,2002
10.28,pan,2003
8.346,pan,2004
7.835,pan,2006
3.177,pry,1994
4.577,pry,1995
3.937,pry,1996
4.303,pry,1997
4.239,pry,1998
4.291,pry,1999
4.534,pry,2000
4.702,pry,2001
5.995,pry,2002
4.902,pry,2003
7.205,pry,2004
7.203,pry,2005
6.578,pry,2006
1.065,phl,1992
2.587,phl,1993
1.962,phl,1997
2.103,phl,1998
2.359,phl,1999
2.949,phl,2000
2.66,phl,2001
2.925,phl,2002
3.198,phl,2003
7.825,pol,1959
9.019,pol,1960
10.32,pol,1961
10.69,pol,1962
8.502,pol,1963
8.73,pol,1964
9.477,pol,1965
10.36,pol,1966
10.3,pol,1967
10.54,pol,1968
11.21,pol,1969
11.34,pol,1970
12.8,pol,1971
12.99,pol,1972
12.15,pol,1973
11.47,pol,1974
11.78,pol,1975
12.18,pol,1976
12.38,pol,1977
14.04,pol,1978
13.66,pol,1979
13.86,pol,1983
13.9,pol,1984
12.8,pol,1985
11.96,pol,1986
12.55,pol,1987
10.76,pol,1988
10.55,pol,1989
11.7,pol,1990
11.2,pol,1991
12.26,pol,1992
11.58,pol,1993
11.54,pol,1994
11.12,pol,1995
10.91,pol,1996
12.68,pol,1999
12.35,pol,2000
12.25,pol,2001
12.07,pol,2002
12.04,pol,2003
12.53,pol,2004
12.12,pol,2005
11.53,pol,2006
10.85,pol,2007
11.87,pol,2008
6.307,prt,1955
6.451,prt,1956
5.553,prt,1957
6.023,prt,1958
6.179,prt,1959
6.094,prt,1960
6.07,prt,1961
6.559,prt,1962
5.623,prt,1963
5.673,prt,1964
4.597,prt,1965
5.188,prt,1966
5.748,prt,1967
5.035,prt,1968
4.18,prt,1969
4.595,prt,1970
3.471,prt,1971
3.687,prt,1972
4.076,prt,1973
3.562,prt,1974
4.554,prt,1975
5.453,prt,1976
6.008,prt,1977
7.474,prt,1978
7.126,prt,1979
5.528,prt,1980
6.152,prt,1981
6.406,prt,1982
8.64,prt,1983
8.968,prt,1984
7.68,prt,1985
5.394,prt,1986
6.942,prt,1987
5.377,prt,1988
5.444,prt,1989
6.645,prt,1990
6.338,prt,1991
5.774,prt,1992
4.389,prt,1993
4.591,prt,1994
5.373,prt,1995
3.115,prt,1996
3.65,prt,1997
2.635,prt,1998
2.171,prt,1999
2.291,prt,2000
4.445,prt,2001
5.286,prt,2002
4.441,prt,2003
8.329,rou,1989
6.683,rou,1990
6.153,rou,1991
7.891,rou,1992
8.1,rou,1993
8.598,rou,1994
8.518,rou,1995
7.741,rou,1996
7.846,rou,1997
7.644,rou,1998
7.836,rou,1999
7.612,rou,2000
7.168,rou,2001
7.944,rou,2002
7.192,rou,2003
6.356,rou,2004
6.097,rou,2005
6.388,rou,2006
5.815,rou,2007
6.564,rou,2008
29.37,rus,1980
27.86,rus,1981
28.95,rus,1982
24.37,rus,1985
17.84,rus,1986
17.3,rus,1987
18.53,rus,1988
20.1,rus,1989
21.39,rus,1990
22.03,rus,1991
25.22,rus,1992
31.18,rus,1993
36.15,rus,1994
37.6,rus,1995
36.84,rus,1996
35.71,rus,1997
34.24,rus,1998
37.13,rus,1999
39.11,rus,2000
40.96,rus,2001
39.1,rus,2002
34.89,rus,2003
33.28,rus,2004
32.0,rus,2005
30.48,rus,2006
10.26,srb,1998
10.7,srb,1999
10.01,srb,2000
9.018,srb,2001
8.558,srb,2002
8.961,srb,2003
7.5,srb,2004
6.908,srb,2005
7.873,srb,2006
8.332,srb,2007
7.584,srb,2008
6.348,sgp,1963
8.457,sgp,1964
9.614,sgp,1965
9.704,sgp,1966
9.136,sgp,1967
10.18,sgp,1968
13.0,sgp,1969
10.56,sgp,1970
12.95,sgp,1971
9.729,sgp,1972
12.74,sgp,1973
11.77,sgp,1974
11.48,sgp,1975
12.78,sgp,1976
9.608,sgp,1977
12.86,sgp,1978
9.701,sgp,1979
11.68,sgp,1980
7.247,sgp,1981
9.23,sgp,1982
10.2,sgp,1983
7.326,sgp,1984
11.83,sgp,1985
10.41,sgp,1986
10.21,sgp,1987
12.16,sgp,1988
14.3,sgp,1989
12.23,sgp,1990
9.177,sgp,1991
7.92,sgp,1992
7.601,sgp,1993
9.358,sgp,1994
8.427,sgp,1995
7.113,sgp,1996
7.384,sgp,1997
9.827,sgp,1998
6.174,sgp,1999
7.673,sgp,2000
9.079,sgp,2001
8.989,sgp,2002
9.138,sgp,2003
5.662,sgp,2004
6.996,sgp,2005
9.451,svk,1992
9.061,svk,1993
9.693,svk,1994
9.324,svk,1995
8.451,svk,1996
6.826,svk,1997
8.429,svk,1998
7.753,svk,1999
9.099,svk,2000
8.797,svk,2001
8.51,svk,2002
7.103,svk,2003
8.062,svk,2004
7.583,svk,2005
24.95,svn,1985
19.85,svn,1986
19.15,svn,1987
19.99,svn,1988
24.12,svn,1989
17.05,svn,1990
17.53,svn,1991
20.52,svn,1992
20.5,svn,1993
21.1,svn,1994
18.47,svn,1995
16.89,svn,1996
19.5,svn,1997
23.53,svn,1998
17.23,svn,1999
18.15,svn,2000
17.36,svn,2001
12.87,svn,2002
15.78,svn,2003
15.23,svn,2004
15.37,svn,2005
12.01,svn,2006
11.56,svn,2007
12.93,svn,2008
5.327,esp,1951
4.592,esp,1952
4.439,esp,1953
3.871,esp,1954
4.181,esp,1955
3.778,esp,1956
3.712,esp,1957
3.361,esp,1958
2.832,esp,1959
3.866,esp,1960
2.986,esp,1961
2.891,esp,1962
2.291,esp,1963
2.205,esp,1964
2.184,esp,1965
2.182,esp,1966
1.771,esp,1967
1.924,esp,1968
1.946,esp,1969
1.828,esp,1970
1.758,esp,1971
1.998,esp,1972
1.788,esp,1973
1.757,esp,1974
1.726,esp,1975
1.718,esp,1976
2.115,esp,1977
2.65,esp,1978
2.59,esp,1979
3.07,esp,1980
3.4,esp,1981
3.452,esp,1982
3.758,esp,1983
4.381,esp,1984
3.991,esp,1985
4.853,esp,1986
5.008,esp,1987
5.746,esp,1988
5.605,esp,1989
5.429,esp,1990
5.407,esp,1991
4.906,esp,1992
5.508,esp,1993
5.587,esp,1994
6.042,esp,1995
6.235,esp,1996
6.195,esp,1997
6.051,esp,1998
5.042,esp,1999
5.685,esp,2000
4.685,esp,2001
4.99,esp,2002
4.851,esp,2003
4.996,esp,2004
4.574,esp,2005
9.85,lka,1950
11.76,lka,1951
11.05,lka,1952
9.966,lka,1953
13.13,lka,1954
11.0,lka,1955
13.45,lka,1956
12.44,lka,1957
12.41,lka,1958
13.49,lka,1959
16.63,lka,1960
15.9,lka,1961
20.75,lka,1962
22.93,lka,1963
28.72,lka,1964
27.08,lka,1965
25.21,lka,1966
33.78,lka,1967
34.98,lka,1968
41.16,lka,1977
61.27,lka,1980
63.04,lka,1981
67.78,lka,1982
71.37,lka,1983
74.18,lka,1984
71.3,lka,1985
64.09,lka,1986
10.54,swe,1951
8.613,swe,1952
9.214,swe,1953
7.756,swe,1954
8.817,swe,1955
10.18,swe,1956
10.91,swe,1957
7.243,swe,1958
9.996,swe,1959
10.29,swe,1960
10.82,swe,1961
11.09,swe,1962
12.65,swe,1963
13.49,swe,1964
11.36,swe,1965
12.37,swe,1966
14.43,swe,1967
15.01,swe,1968
14.45,swe,1969
14.98,swe,1970
14.62,swe,1971
14.37,swe,1972
15.49,swe,1973
13.79,swe,1974
16.55,swe,1975
16.74,swe,1976
15.16,swe,1977
16.7,swe,1978
15.55,swe,1979
15.49,swe,1980
11.71,swe,1981
14.11,swe,1982
14.2,swe,1983
16.97,swe,1984
15.11,swe,1985
15.22,swe,1986
14.35,swe,1987
13.85,swe,1988
16.16,swe,1989
12.09,swe,1990
13.58,swe,1991
10.15,swe,1992
10.59,swe,1993
10.41,swe,1994
10.06,swe,1995
10.15,swe,1996
9.713,swe,1997
9.134,swe,1998
10.75,swe,1999
9.441,swe,2000
8.105,swe,2001
9.807,swe,2002
10.26,swe,2003
10.66,swe,2004
10.41,swe,2005
10.4,swe,2006
10.25,swe,2007
16.36,che,1951
16.59,che,1952
18.14,che,1953
17.7,che,1954
13.85,che,1955
17.06,che,1956
16.59,che,1957
15.68,che,1958
16.88,che,1959
16.03,che,1960
13.25,che,1961
14.61,che,1962
14.58,che,1963
14.78,che,1964
13.43,che,1965
15.19,che,1966
15.16,che,1967
13.76,che,1968
14.01,che,1969
15.21,che,1970
15.73,che,1971
15.46,che,1972
15.42,che,1973
16.6,che,1974
22.0,che,1975
20.63,che,1976
23.05,che,1977
24.49,che,1978
25.15,che,1979
24.22,che,1980
23.5,che,1981
26.17,che,1982
22.72,che,1983
23.03,che,1984
22.02,che,1985
21.89,che,1986
19.96,che,1987
18.75,che,1988
19.94,che,1989
17.25,che,1990
17.5,che,1991
16.61,che,1992
16.52,che,1993
18.22,che,1994
15.81,che,1995
16.43,che,1996
14.83,che,1997
14.83,che,1998
13.54,che,1999
14.78,che,2000
13.39,che,2001
14.68,che,2002
11.38,che,2003
10.4,che,2004
11.19,che,2005
10.74,che,2006
12.5,che,2007
6.395,tto,1951
5.7,tto,1952
6.301,tto,1953
4.967,tto,1954
10.28,tto,1955
5.47,tto,1956
7.534,tto,1957
5.489,tto,1958
4.212,tto,1960
3.496,tto,1961
3.011,tto,1962
2.284,tto,1963
6.188,tto,1967
10.69,tto,1968
13.71,tto,1970
7.705,tto,1971
15.74,tto,1972
14.07,tto,1973
10.08,tto,1974
14.14,tto,1975
13.01,tto,1976
14.0,tto,1977
4.423,tto,1978
7.232,tto,1979
7.163,tto,1980
8.377,tto,1981
8.912,tto,1982
13.75,tto,1983
12.63,tto,1984
4.395,tto,1985
10.78,tto,1986
13.41,tto,1987
15.74,tto,1988
20.82,tto,1989
22.88,tto,1990
21.68,tto,1991
19.71,tto,1992
16.18,tto,1993
16.03,tto,1994
15.61,tto,1995
14.13,tto,1996
13.91,tto,1997
13.26,tto,1998
12.65,tto,1999
14.89,tto,2000
15.48,tto,2001
13.63,tto,2002
9.873,tkm,1981
7.932,tkm,1982
9.928,tkm,1985
11.14,tkm,1986
9.321,tkm,1987
10.76,tkm,1988
9.652,tkm,1989
11.81,tkm,1990
11.02,tkm,1991
11.6,tkm,1992
8.647,tkm,1993
8.579,tkm,1994
8.333,tkm,1995
9.236,tkm,1996
13.5,tkm,1997
13.75,tkm,1998
14.99,ukr,1981
15.21,ukr,1982
13.16,ukr,1985
11.12,ukr,1986
11.66,ukr,1987
12.22,ukr,1988
14.49,ukr,1989
13.81,ukr,1990
13.52,ukr,1991
14.58,ukr,1992
16.27,ukr,1993
17.96,ukr,1994
19.32,ukr,1995
19.95,ukr,1996
19.65,ukr,1997
20.65,ukr,1998
20.19,ukr,1999
20.77,ukr,2000
19.57,ukr,2001
19.29,ukr,2002
18.53,ukr,2003
17.16,ukr,2004
16.87,ukr,2005
15.88,ukr,2006
3.449,gbr,1950
3.313,gbr,1951
3.327,gbr,1952
3.866,gbr,1953
3.829,gbr,1954
3.931,gbr,1955
4.076,gbr,1956
4.238,gbr,1957
4.378,gbr,1958
4.524,gbr,1959
5.176,gbr,1960
4.633,gbr,1961
5.468,gbr,1962
6.393,gbr,1963
5.857,gbr,1964
5.732,gbr,1965
5.644,gbr,1966
5.996,gbr,1967
5.026,gbr,1968
4.966,gbr,1969
4.697,gbr,1970
4.725,gbr,1971
5.35,gbr,1972
5.311,gbr,1973
5.325,gbr,1974
5.71,gbr,1975
5.721,gbr,1976
6.25,gbr,1977
6.198,gbr,1978
6.156,gbr,1979
6.064,gbr,1980
6.424,gbr,1981
6.247,gbr,1982
5.901,gbr,1983
6.185,gbr,1984
6.588,gbr,1985
6.846,gbr,1986
6.976,gbr,1987
8.015,gbr,1988
7.284,gbr,1989
8.272,gbr,1990
7.814,gbr,1991
8.259,gbr,1992
8.157,gbr,1993
8.24,gbr,1994
7.964,gbr,1995
7.53,gbr,1996
8.005,gbr,1997
8.438,gbr,1998
8.08,gbr,1999
8.083,gbr,2000
7.029,gbr,2001
7.358,gbr,2002
6.588,gbr,2003
6.338,gbr,2004
5.881,gbr,2005
5.821,gbr,2006
5.479,gbr,2007
5.602,usa,1950
5.513,usa,1951
5.398,usa,1952
5.666,usa,1953
5.578,usa,1954
5.308,usa,1955
5.22,usa,1956
5.234,usa,1957
6.308,usa,1958
6.351,usa,1959
6.514,usa,1960
6.493,usa,1961
7.214,usa,1962
7.761,usa,1963
7.641,usa,1964
8.02,usa,1965
8.22,usa,1966
8.661,usa,1967
8.618,usa,1968
9.587,usa,1969
10.51,usa,1970
10.9,usa,1971
11.8,usa,1972
12.18,usa,1973
12.61,usa,1974
13.23,usa,1975
12.83,usa,1976
14.87,usa,1977
13.71,usa,1978
13.89,usa,1979
13.6,usa,1980
13.72,usa,1981
13.45,usa,1982
12.9,usa,1983
13.38,usa,1984
13.61,usa,1985
13.8,usa,1986
13.59,usa,1987
13.83,usa,1988
13.89,usa,1989
13.68,usa,1990
13.56,usa,1991
13.28,usa,1992
13.93,usa,1993
14.38,usa,1994
13.89,usa,1995
12.96,usa,1996
12.43,usa,1997
12.11,usa,1998
11.3,usa,1999
10.83,usa,2000
10.81,usa,2001
10.8,usa,2002
10.35,usa,2003
10.96,usa,2004
10.58,usa,2005
19.04,ury,1955
21.34,ury,1956
15.53,ury,1957
16.96,ury,1958
13.59,ury,1959
18.68,ury,1960
11.87,ury,1963
10.92,ury,1964
12.18,ury,1965
11.01,ury,1966
8.416,ury,1967
11.67,ury,1968
11.04,ury,1969
9.291,ury,1970
10.43,ury,1971
10.55,ury,1972
10.25,ury,1973
10.4,ury,1974
10.11,ury,1975
9.642,ury,1976
9.266,ury,1977
8.433,ury,1978
8.455,ury,1980
6.301,ury,1981
7.012,ury,1982
7.522,ury,1983
7.229,ury,1984
5.419,ury,1985
5.789,ury,1986
5.03,ury,1987
7.514,ury,1988
9.998,ury,1989
7.87,ury,1990
11.36,ury,1993
11.13,ury,1994
13.2,ury,1995
11.53,ury,1996
12.7,ury,1997
14.67,ury,1998
12.11,ury,1999
14.76,ury,2000
12.54,ury,2001
14.8,ury,2004
8.045,uzb,1981
8.163,uzb,1982
9.903,uzb,1985
10.15,uzb,1986
8.569,uzb,1987
7.899,uzb,1988
9.11,uzb,1989
8.862,uzb,1990
8.935,uzb,1991
8.73,uzb,1992
8.58,uzb,1993
8.825,uzb,1994
8.348,uzb,1995
9.96,uzb,1996
9.495,uzb,1997
9.523,uzb,1998
11.19,uzb,1999
11.57,uzb,2000
11.26,uzb,2001
9.458,uzb,2002
7.887,uzb,2003
6.885,uzb,2004
6.081,uzb,2005
7.515,ven,1955
8.364,ven,1956
7.042,ven,1957
9.694,ven,1958
9.905,ven,1959
10.08,ven,1960
8.661,ven,1961
8.836,ven,1962
9.586,ven,1963
9.94,ven,1964
10.57,ven,1965
12.42,ven,1966
9.961,ven,1967
10.18,ven,1968
13.54,ven,1969
11.91,ven,1970
11.19,ven,1971
9.628,ven,1972
8.987,ven,1973
8.005,ven,1974
8.074,ven,1975
7.877,ven,1976
7.773,ven,1977
7.45,ven,1978
7.001,ven,1979
7.14,ven,1980
7.15,ven,1981
6.832,ven,1982
7.178,ven,1983
6.146,ven,1985
6.884,ven,1986
6.082,ven,1987
6.323,ven,1988
7.198,ven,1989
7.459,ven,1990
7.196,ven,1992
7.255,ven,1993
7.611,ven,1994
6.676,ven,1996
7.19,ven,1997
7.346,ven,1998
8.029,ven,1999
7.46,ven,2000
7.988,ven,2001
7.713,ven,2002
6.651,ven,2003
5.716,ven,2004
5.606,ven,2005
4.557,ven,2007
11.83,cheslo,1953
13.47,cheslo,1954
12.95,cheslo,1955
13.61,cheslo,1956
14.08,cheslo,1957
12.85,cheslo,1958
14.4,cheslo,1959
16.12,cheslo,1960
14.03,cheslo,1961
15.36,cheslo,1962
17.11,cheslo,1963
16.36,cheslo,1964
17.23,cheslo,1965
20.35,cheslo,1966
21.4,cheslo,1967
22.99,cheslo,1968
20.84,cheslo,1969
22.1,cheslo,1970
20.8,cheslo,1971
20.57,cheslo,1972
18.76,cheslo,1973
16.61,cheslo,1974
17.01,cheslo,1975
15.46,cheslo,1976
14.83,cheslo,1977
15.32,cheslo,1978
13.84,cheslo,1979
14.63,cheslo,1980
14.26,cheslo,1981
13.87,cheslo,1982
13.01,cheslo,1983
11.39,cheslo,1984
11.49,cheslo,1985
12.23,cheslo,1986
11.12,cheslo,1987
11.24,cheslo,1988
10.36,cheslo,1989
10.07,cheslo,1990
10.88,cheslo,1991
21.17,deu_east,1973
20.43,deu_east,1974
11.47,deu_east,1989
9.517,deu_east,1990
12.06,deu_west,1952
12.53,deu_west,1953
15.32,deu_west,1954
14.68,deu_west,1955
13.63,deu_west,1956
14.26,deu_west,1957
14.53,deu_west,1958
14.22,deu_west,1959
14.28,deu_west,1960
13.82,deu_west,1961
14.29,deu_west,1962
14.05,deu_west,1963
14.16,deu_west,1964
13.56,deu_west,1965
13.4,deu_west,1966
14.71,deu_west,1967
14.47,deu_west,1968
14.88,deu_west,1969
15.53,deu_west,1970
15.58,deu_west,1971
14.87,deu_west,1972
15.36,deu_west,1973
15.34,deu_west,1974
16.1,deu_west,1975
17.07,deu_west,1976
18.9,deu_west,1977
18.67,deu_west,1978
16.66,deu_west,1979
14.86,deu_west,1980
16.46,deu_west,1981
16.16,deu_west,1982
15.16,deu_west,1983
14.61,deu_west,1984
14.68,deu_west,1985
13.23,deu_west,1986
12.58,deu_west,1987
11.64,deu_west,1988
10.79,deu_west,1989
10.52,deu_west,1990
21.75,ussr,1982
21.11,ussr,1983
22.7,ussr,1984
18.64,ussr,1985
14.36,ussr,1986
14.1,ussr,1987
14.77,ussr,1988
16.22,ussr,1989
16.69,ussr,1990
9.71,yug,1968
10.73,yug,1969
8.544,yug,1978
8.499,yug,1979
8.591,yug,1980
9.598,yug,1981
10.53,yug,1982
9.814,yug,1983
10.67,yug,1984
10.13,yug,1985
9.594,yug,1986
9.91,yug,1987
9.491,yug,1988
9.282,yug,1989
7.857,yug,1990
9.568,scg,1997
7.819,scg,1998
8.137,scg,1999
7.866,scg,2000
9.042,scg,2001
8.752,scg,2002
