total_gdp_ppp_inflation_adjusted,geo,time
805400000,sen,1857
814600000,sen,1858
823900000,sen,1859
833400000,sen,1860
842900000,sen,1861
852600000,sen,1862
862300000,sen,1863
872200000,sen,1864
882200000,sen,1865
892300000,sen,1866
902500000,sen,1867
912900000,sen,1868
923300000,sen,1869
933900000,sen,1870
944600000,sen,1871
955400000,sen,1872
966400000,sen,1873
977400000,sen,1874
988600000,sen,1875
999900000,sen,1876
1011000000,sen,1877
1023000000,sen,1878
1035000000,sen,1879
1047000000,sen,1880
1059000000,sen,1881
1071000000,sen,1882
1083000000,sen,1883
1095000000,sen,1884
1108000000,sen,1885
1121000000,sen,1886
1133000000,sen,1887
1146000000,sen,1888
1160000000,sen,1889
1173000000,sen,1890
1186000000,sen,1891
1200000000,sen,1892
1214000000,sen,1893
1227000000,sen,1894
1242000000,sen,1895
1256000000,sen,1896
1270000000,sen,1897
1285000000,sen,1898
1299000000,sen,1899
1314000000,sen,1900
1329000000,sen,1901
1345000000,sen,1902
1360000000,sen,1903
1376000000,sen,1904
1391000000,sen,1905
1407000000,sen,1906
1423000000,sen,1907
1440000000,sen,1908
1456000000,sen,1909
1473000000,sen,1910
1490000000,sen,1911
1507000000,sen,1912
1524000000,sen,1913
1566000000,sen,1914
1610000000,sen,1915
1655000000,sen,1916
1701000000,sen,1917
1748000000,sen,1918
1797000000,sen,1919
1847000000,sen,1920
1898000000,sen,1921
1951000000,sen,1922
2006000000,sen,1923
2062000000,sen,1924
2119000000,sen,1925
2178000000,sen,1926
2239000000,sen,1927
2301000000,sen,1928
2365000000,sen,1929
2431000000,sen,1930
2498000000,sen,1931
2568000000,sen,1932
2640000000,sen,1933
2713000000,sen,1934
2789000000,sen,1935
2866000000,sen,1936
2946000000,sen,1937
3028000000,sen,1938
3112000000,sen,1939
3199000000,sen,1940
3288000000,sen,1941
3380000000,sen,1942
3474000000,sen,1943
3571000000,sen,1944
3670000000,sen,1945
3772000000,sen,1946
3877000000,sen,1947
3985000000,sen,1948
4096000000,sen,1949
4210000000,sen,1950
4370000000,sen,1951
4534000000,sen,1952
4704000000,sen,1953
4886000000,sen,1954
5079000000,sen,1955
5281000000,sen,1956
5494000000,sen,1957
5719000000,sen,1958
5949000000,sen,1959
6094000000,sen,1960
6390000000,sen,1961
6622000000,sen,1962
6898000000,sen,1963
7063000000,sen,1964
7328000000,sen,1965
7540000000,sen,1966
7470000000,sen,1967
7974000000,sen,1968
7477000000,sen,1969
8137000000,sen,1970
8142000000,sen,1971
8686000000,sen,1972
8215000000,sen,1973
8560000000,sen,1974
9247000000,sen,1975
10110000000,sen,1976
9777000000,sen,1977
9323000000,sen,1978
9906000000,sen,1979
9522000000,sen,1980
9404000000,sen,1981
10790000000,sen,1982
11040000000,sen,1983
10510000000,sen,1984
10890000000,sen,1985
11400000000,sen,1986
11860000000,sen,1987
12470000000,sen,1988
12260000000,sen,1989
12820000000,sen,1990
12780000000,sen,1991
13080000000,sen,1992
12810000000,sen,1993
13190000000,sen,1994
13880000000,sen,1995
14560000000,sen,1996
15260000000,sen,1997
16100000000,sen,1998
16900000000,sen,1999
17870000000,sen,2000
18720000000,sen,2001
18940000000,sen,2002
20230000000,sen,2003
21460000000,sen,2004
22660000000,sen,2005
23220000000,sen,2006
24370000000,sen,2007
25260000000,sen,2008
25810000000,sen,2009
26920000000,sen,2010
27620000000,sen,2011
28500000000,sen,2012
29570000000,sen,2013
3469000000,srb,1800
3473000000,srb,1801
3476000000,srb,1802
3480000000,srb,1803
3484000000,srb,1804
3487000000,srb,1805
3491000000,srb,1806
3494000000,srb,1807
3498000000,srb,1808
3502000000,srb,1809
3505000000,srb,1810
3509000000,srb,1811
3513000000,srb,1812
3516000000,srb,1813
3520000000,srb,1814
3524000000,srb,1815
3527000000,srb,1816
3531000000,srb,1817
3535000000,srb,1818
3538000000,srb,1819
3542000000,srb,1820
3581000000,srb,1821
3620000000,srb,1822
3659000000,srb,1823
3699000000,srb,1824
3739000000,srb,1825
3780000000,srb,1826
3821000000,srb,1827
3863000000,srb,1828
3905000000,srb,1829
3948000000,srb,1830
3991000000,srb,1831
4034000000,srb,1832
4078000000,srb,1833
4123000000,srb,1834
4168000000,srb,1835
4213000000,srb,1836
4259000000,srb,1837
4306000000,srb,1838
4353000000,srb,1839
4400000000,srb,1840
4448000000,srb,1841
4497000000,srb,1842
4546000000,srb,1843
4595000000,srb,1844
4646000000,srb,1845
4696000000,srb,1846
4747000000,srb,1847
4799000000,srb,1848
4852000000,srb,1849
4904000000,srb,1850
4958000000,srb,1851
5012000000,srb,1852
5067000000,srb,1853
5122000000,srb,1854
5178000000,srb,1855
5234000000,srb,1856
5291000000,srb,1857
5349000000,srb,1858
5407000000,srb,1859
5466000000,srb,1860
5526000000,srb,1861
5586000000,srb,1862
5647000000,srb,1863
5709000000,srb,1864
5771000000,srb,1865
5834000000,srb,1866
5898000000,srb,1867
5962000000,srb,1868
6027000000,srb,1869
6093000000,srb,1870
6253000000,srb,1871
6416000000,srb,1872
6585000000,srb,1873
6757000000,srb,1874
6934000000,srb,1875
7116000000,srb,1876
7303000000,srb,1877
7494000000,srb,1878
7691000000,srb,1879
7892000000,srb,1880
8099000000,srb,1881
8312000000,srb,1882
8529000000,srb,1883
8753000000,srb,1884
8982000000,srb,1885
9218000000,srb,1886
9460000000,srb,1887
9708000000,srb,1888
9962000000,srb,1889
10220000000,srb,1890
10380000000,srb,1891
10550000000,srb,1892
10710000000,srb,1893
10880000000,srb,1894
11050000000,srb,1895
11220000000,srb,1896
11400000000,srb,1897
11580000000,srb,1898
11760000000,srb,1899
11940000000,srb,1900
12240000000,srb,1901
12550000000,srb,1902
12860000000,srb,1903
13180000000,srb,1904
13510000000,srb,1905
13850000000,srb,1906
14190000000,srb,1907
14550000000,srb,1908
14910000000,srb,1909
15280000000,srb,1910
15420000000,srb,1911
15550000000,srb,1912
15690000000,srb,1913
15770000000,srb,1914
15860000000,srb,1915
15940000000,srb,1916
16020000000,srb,1917
16110000000,srb,1918
16190000000,srb,1919
16280000000,srb,1920
16580000000,srb,1921
16980000000,srb,1922
17760000000,srb,1923
18940000000,srb,1924
19760000000,srb,1925
21020000000,srb,1926
20570000000,srb,1927
22260000000,srb,1928
23310000000,srb,1929
22730000000,srb,1930
21920000000,srb,1931
19780000000,srb,1932
20300000000,srb,1933
20950000000,srb,1934
20530000000,srb,1935
23080000000,srb,1936
23340000000,srb,1937
25080000000,srb,1938
26340000000,srb,1939
26340000000,srb,1940
26340000000,srb,1941
26330000000,srb,1942
26330000000,srb,1943
26330000000,srb,1944
26330000000,srb,1945
26330000000,srb,1946
26330000000,srb,1947
31270000000,srb,1948
34190000000,srb,1949
31870000000,srb,1950
33220000000,srb,1951
30690000000,srb,1952
35300000000,srb,1953
37260000000,srb,1954
39590000000,srb,1955
38800000000,srb,1956
45350000000,srb,1957
47280000000,srb,1958
53090000000,srb,1959
56410000000,srb,1960
58860000000,srb,1961
59870000000,srb,1962
65980000000,srb,1963
72180000000,srb,1964
73940000000,srb,1965
77730000000,srb,1966
78910000000,srb,1967
80450000000,srb,1968
89380000000,srb,1969
93660000000,srb,1970
104400000000,srb,1971
107900000000,srb,1972
111500000000,srb,1973
126000000000,srb,1974
126000000000,srb,1975
129900000000,srb,1976
139400000000,srb,1977
147300000000,srb,1978
157500000000,srb,1979
165600000000,srb,1980
168900000000,srb,1981
170300000000,srb,1982
172100000000,srb,1983
176600000000,srb,1984
178200000000,srb,1985
185600000000,srb,1986
183500000000,srb,1987
181000000000,srb,1988
179200000000,srb,1989
167100000000,srb,1990
155400000000,srb,1991
113200000000,srb,1992
79860000000,srb,1993
82890000000,srb,1994
88320000000,srb,1995
92910000000,srb,1996
100200000000,srb,1997
102700000000,srb,1998
79230000000,srb,1999
82650000000,srb,2000
86320000000,srb,2001
89440000000,srb,2002
91330000000,srb,2003
98720000000,srb,2004
104700000000,srb,2005
108700000000,srb,2006
115000000000,srb,2007
120000000000,srb,2008
116400000000,srb,2009
114800000000,srb,2010
115600000000,srb,2011
114300000000,srb,2012
117000000000,srb,2013
10580000,syc,1800
10620000,syc,1801
10660000,syc,1802
10700000,syc,1803
10740000,syc,1804
10780000,syc,1805
10830000,syc,1806
10870000,syc,1807
10910000,syc,1808
10950000,syc,1809
10990000,syc,1810
11030000,syc,1811
11080000,syc,1812
11120000,syc,1813
11160000,syc,1814
11200000,syc,1815
11250000,syc,1816
11290000,syc,1817
11330000,syc,1818
11380000,syc,1819
11420000,syc,1820
11500000,syc,1821
11590000,syc,1822
11670000,syc,1823
11760000,syc,1824
11840000,syc,1825
11930000,syc,1826
12010000,syc,1827
12100000,syc,1828
12190000,syc,1829
12280000,syc,1830
12370000,syc,1831
12460000,syc,1832
12550000,syc,1833
12640000,syc,1834
12730000,syc,1835
12830000,syc,1836
12920000,syc,1837
13010000,syc,1838
13110000,syc,1839
13200000,syc,1840
13300000,syc,1841
13400000,syc,1842
13500000,syc,1843
13590000,syc,1844
13690000,syc,1845
13790000,syc,1846
13890000,syc,1847
14000000,syc,1848
14100000,syc,1849
14200000,syc,1850
14300000,syc,1851
14410000,syc,1852
14510000,syc,1853
14620000,syc,1854
14730000,syc,1855
14830000,syc,1856
14940000,syc,1857
15050000,syc,1858
15160000,syc,1859
15270000,syc,1860
15380000,syc,1861
15490000,syc,1862
15610000,syc,1863
15720000,syc,1864
15830000,syc,1865
15950000,syc,1866
16070000,syc,1867
16180000,syc,1868
16300000,syc,1869
16420000,syc,1870
16540000,syc,1871
16660000,syc,1872
16780000,syc,1873
16900000,syc,1874
17030000,syc,1875
17150000,syc,1876
17280000,syc,1877
17400000,syc,1878
17530000,syc,1879
17660000,syc,1880
17790000,syc,1881
17920000,syc,1882
18050000,syc,1883
18180000,syc,1884
18310000,syc,1885
18440000,syc,1886
18580000,syc,1887
18710000,syc,1888
18850000,syc,1889
18990000,syc,1890
19130000,syc,1891
19530000,syc,1892
19950000,syc,1893
20370000,syc,1894
20800000,syc,1895
21240000,syc,1896
21690000,syc,1897
22150000,syc,1898
22630000,syc,1899
23100000,syc,1900
23600000,syc,1901
24140000,syc,1902
24700000,syc,1903
25280000,syc,1904
25860000,syc,1905
26460000,syc,1906
27070000,syc,1907
27700000,syc,1908
28340000,syc,1909
29000000,syc,1910
29670000,syc,1911
30040000,syc,1912
30400000,syc,1913
31800000,syc,1914
33250000,syc,1915
34780000,syc,1916
36370000,syc,1917
38040000,syc,1918
39780000,syc,1919
41600000,syc,1920
43510000,syc,1921
45480000,syc,1922
47530000,syc,1923
49680000,syc,1924
51920000,syc,1925
54260000,syc,1926
56710000,syc,1927
59280000,syc,1928
61950000,syc,1929
64750000,syc,1930
67670000,syc,1931
71290000,syc,1932
75100000,syc,1933
79120000,syc,1934
83350000,syc,1935
87800000,syc,1936
92500000,syc,1937
97440000,syc,1938
102700000,syc,1939
108100000,syc,1940
113900000,syc,1941
120000000,syc,1942
126400000,syc,1943
133200000,syc,1944
140300000,syc,1945
147800000,syc,1946
155700000,syc,1947
164000000,syc,1948
172800000,syc,1949
182000000,syc,1950
195200000,syc,1951
201200000,syc,1952
207400000,syc,1953
219100000,syc,1954
220700000,syc,1955
220800000,syc,1956
227600000,syc,1957
231700000,syc,1958
240700000,syc,1959
257000000,syc,1960
241200000,syc,1961
261500000,syc,1962
285800000,syc,1963
296500000,syc,1964
297000000,syc,1965
303500000,syc,1966
303000000,syc,1967
327400000,syc,1968
325400000,syc,1969
348000000,syc,1970
403000000,syc,1971
427100000,syc,1972
467700000,syc,1973
475200000,syc,1974
492400000,syc,1975
541400000,syc,1976
580000000,syc,1977
620600000,syc,1978
723600000,syc,1979
703600000,syc,1980
675000000,syc,1981
669600000,syc,1982
673800000,syc,1983
707200000,syc,1984
783100000,syc,1985
793800000,syc,1986
807800000,syc,1987
858000000,syc,1988
951800000,syc,1989
1029000000,syc,1990
1055000000,syc,1991
1137000000,syc,1992
1207000000,syc,1993
1158000000,syc,1994
1158000000,syc,1995
1268000000,syc,1996
1420000000,syc,1997
1441000000,syc,1998
1455000000,syc,1999
1520000000,syc,2000
1502000000,syc,2001
1511000000,syc,2002
1439000000,syc,2003
1420000000,syc,2004
1557000000,syc,2005
1684000000,syc,2006
1865000000,syc,2007
1797000000,syc,2008
1781000000,syc,2009
1844000000,syc,2010
1976000000,syc,2011
2015000000,syc,2012
2069000000,syc,2013
616400000,sle,1800
616400000,sle,1801
616400000,sle,1802
616400000,sle,1803
616400000,sle,1804
616400000,sle,1805
616400000,sle,1806
616400000,sle,1807
616400000,sle,1808
616400000,sle,1809
616400000,sle,1810
616400000,sle,1811
616400000,sle,1812
616400000,sle,1813
616400000,sle,1814
616400000,sle,1815
616400000,sle,1816
616400000,sle,1817
616400000,sle,1818
616400000,sle,1819
616400000,sle,1820
623400000,sle,1821
630500000,sle,1822
637800000,sle,1823
645000000,sle,1824
652400000,sle,1825
659900000,sle,1826
667400000,sle,1827
675100000,sle,1828
682800000,sle,1829
690600000,sle,1830
698500000,sle,1831
706500000,sle,1832
714500000,sle,1833
722700000,sle,1834
731000000,sle,1835
739300000,sle,1836
747800000,sle,1837
756300000,sle,1838
765000000,sle,1839
773700000,sle,1840
782600000,sle,1841
791500000,sle,1842
800600000,sle,1843
809700000,sle,1844
819000000,sle,1845
828300000,sle,1846
837800000,sle,1847
847400000,sle,1848
857100000,sle,1849
866900000,sle,1850
876800000,sle,1851
886800000,sle,1852
897000000,sle,1853
907200000,sle,1854
917600000,sle,1855
928100000,sle,1856
938700000,sle,1857
949400000,sle,1858
960300000,sle,1859
971300000,sle,1860
982400000,sle,1861
993600000,sle,1862
1005000000,sle,1863
1016000000,sle,1864
1028000000,sle,1865
1040000000,sle,1866
1052000000,sle,1867
1064000000,sle,1868
1076000000,sle,1869
1088000000,sle,1870
1101000000,sle,1871
1113000000,sle,1872
1126000000,sle,1873
1139000000,sle,1874
1152000000,sle,1875
1165000000,sle,1876
1178000000,sle,1877
1192000000,sle,1878
1205000000,sle,1879
1219000000,sle,1880
1233000000,sle,1881
1247000000,sle,1882
1262000000,sle,1883
1276000000,sle,1884
1291000000,sle,1885
1305000000,sle,1886
1320000000,sle,1887
1335000000,sle,1888
1351000000,sle,1889
1366000000,sle,1890
1382000000,sle,1891
1397000000,sle,1892
1413000000,sle,1893
1430000000,sle,1894
1446000000,sle,1895
1462000000,sle,1896
1479000000,sle,1897
1496000000,sle,1898
1513000000,sle,1899
1530000000,sle,1900
1548000000,sle,1901
1566000000,sle,1902
1584000000,sle,1903
1602000000,sle,1904
1620000000,sle,1905
1639000000,sle,1906
1657000000,sle,1907
1676000000,sle,1908
1695000000,sle,1909
1715000000,sle,1910
1734000000,sle,1911
1754000000,sle,1912
1774000000,sle,1913
1789000000,sle,1914
1803000000,sle,1915
1818000000,sle,1916
1833000000,sle,1917
1848000000,sle,1918
1863000000,sle,1919
1878000000,sle,1920
1894000000,sle,1921
1909000000,sle,1922
1925000000,sle,1923
1941000000,sle,1924
1956000000,sle,1925
1972000000,sle,1926
1989000000,sle,1927
2005000000,sle,1928
2021000000,sle,1929
2038000000,sle,1930
2054000000,sle,1931
2071000000,sle,1932
2088000000,sle,1933
2105000000,sle,1934
2122000000,sle,1935
2140000000,sle,1936
2157000000,sle,1937
2175000000,sle,1938
2193000000,sle,1939
2211000000,sle,1940
2229000000,sle,1941
2247000000,sle,1942
2265000000,sle,1943
2284000000,sle,1944
2302000000,sle,1945
2321000000,sle,1946
2340000000,sle,1947
2359000000,sle,1948
2379000000,sle,1949
2398000000,sle,1950
2535000000,sle,1951
2614000000,sle,1952
2715000000,sle,1953
2869000000,sle,1954
2971000000,sle,1955
3086000000,sle,1956
3203000000,sle,1957
3298000000,sle,1958
3491000000,sle,1959
3608000000,sle,1960
3677000000,sle,1961
3849000000,sle,1962
3919000000,sle,1963
3971000000,sle,1964
4262000000,sle,1965
4543000000,sle,1966
4524000000,sle,1967
4979000000,sle,1968
5444000000,sle,1969
5644000000,sle,1970
5605000000,sle,1971
5556000000,sle,1972
5739000000,sle,1973
5987000000,sle,1974
6175000000,sle,1975
6000000000,sle,1976
6100000000,sle,1977
6131000000,sle,1978
6497000000,sle,1979
6818000000,sle,1980
7252000000,sle,1981
7381000000,sle,1982
7282000000,sle,1983
7393000000,sle,1984
7210000000,sle,1985
6991000000,sle,1986
7403000000,sle,1987
7630000000,sle,1988
7778000000,sle,1989
7884000000,sle,1990
7088000000,sle,1991
6492000000,sle,1992
6516000000,sle,1993
6539000000,sle,1994
5766000000,sle,1995
4280000000,sle,1996
3433000000,sle,1997
3370000000,sle,1998
3139000000,sle,1999
3274000000,sle,2000
3802000000,sle,2001
4811000000,sle,2002
5225000000,sle,2003
5696000000,sle,2004
6214000000,sle,2005
6496000000,sle,2006
7014000000,sle,2007
7376000000,sle,2008
7593000000,sle,2009
7967000000,sle,2010
8414000000,sle,2011
9711000000,sle,2012
11300000000,sle,2013
37690000,sgp,1800
37690000,sgp,1801
37690000,sgp,1802
37690000,sgp,1803
37690000,sgp,1804
37690000,sgp,1805
37690000,sgp,1806
37690000,sgp,1807
37690000,sgp,1808
37690000,sgp,1809
37690000,sgp,1810
37690000,sgp,1811
37690000,sgp,1812
37690000,sgp,1813
37690000,sgp,1814
37690000,sgp,1815
37690000,sgp,1816
37690000,sgp,1817
37690000,sgp,1818
37690000,sgp,1819
37690000,sgp,1820
38570000,sgp,1821
39460000,sgp,1822
40370000,sgp,1823
41310000,sgp,1824
42260000,sgp,1825
43240000,sgp,1826
44240000,sgp,1827
45270000,sgp,1828
46310000,sgp,1829
47380000,sgp,1830
48480000,sgp,1831
49600000,sgp,1832
50750000,sgp,1833
51930000,sgp,1834
53130000,sgp,1835
54360000,sgp,1836
55610000,sgp,1837
56900000,sgp,1838
58220000,sgp,1839
59570000,sgp,1840
60940000,sgp,1841
62350000,sgp,1842
63800000,sgp,1843
65270000,sgp,1844
66780000,sgp,1845
68330000,sgp,1846
69910000,sgp,1847
71530000,sgp,1848
73180000,sgp,1849
74880000,sgp,1850
76570000,sgp,1851
78300000,sgp,1852
80070000,sgp,1853
81880000,sgp,1854
83730000,sgp,1855
85620000,sgp,1856
87560000,sgp,1857
89530000,sgp,1858
91560000,sgp,1859
93630000,sgp,1860
95740000,sgp,1861
97910000,sgp,1862
100100000,sgp,1863
102400000,sgp,1864
104700000,sgp,1865
107100000,sgp,1866
109500000,sgp,1867
112000000,sgp,1868
114500000,sgp,1869
117100000,sgp,1870
124200000,sgp,1871
131700000,sgp,1872
139600000,sgp,1873
148100000,sgp,1874
157100000,sgp,1875
166600000,sgp,1876
176600000,sgp,1877
187300000,sgp,1878
198700000,sgp,1879
210700000,sgp,1880
223500000,sgp,1881
237000000,sgp,1882
251300000,sgp,1883
266500000,sgp,1884
282700000,sgp,1885
299800000,sgp,1886
317900000,sgp,1887
337200000,sgp,1888
357600000,sgp,1889
379200000,sgp,1890
402300000,sgp,1891
426700000,sgp,1892
452600000,sgp,1893
480100000,sgp,1894
509200000,sgp,1895
540100000,sgp,1896
572900000,sgp,1897
607700000,sgp,1898
644600000,sgp,1899
683700000,sgp,1900
777000000,sgp,1901
757900000,sgp,1902
672700000,sgp,1903
670800000,sgp,1904
766200000,sgp,1905
888500000,sgp,1906
835900000,sgp,1907
990700000,sgp,1908
1034000000,sgp,1909
1159000000,sgp,1910
1071000000,sgp,1911
945100000,sgp,1912
843800000,sgp,1913
1034000000,sgp,1914
1086000000,sgp,1915
924200000,sgp,1916
1313000000,sgp,1917
1055000000,sgp,1918
1230000000,sgp,1919
1090000000,sgp,1920
1316000000,sgp,1921
1813000000,sgp,1922
1950000000,sgp,1923
1953000000,sgp,1924
2309000000,sgp,1925
1979000000,sgp,1926
1524000000,sgp,1927
1883000000,sgp,1928
2756000000,sgp,1929
2621000000,sgp,1930
1824000000,sgp,1931
1635000000,sgp,1932
2054000000,sgp,1933
2470000000,sgp,1934
3032000000,sgp,1935
3175000000,sgp,1936
3724000000,sgp,1937
3443000000,sgp,1938
4107000000,sgp,1939
4202000000,sgp,1940
4267000000,sgp,1941
4374000000,sgp,1942
4484000000,sgp,1943
4597000000,sgp,1944
4713000000,sgp,1945
4831000000,sgp,1946
4953000000,sgp,1947
5033000000,sgp,1948
5085000000,sgp,1949
5265000000,sgp,1950
5187000000,sgp,1951
3781000000,sgp,1952
4746000000,sgp,1953
5726000000,sgp,1954
5545000000,sgp,1955
6415000000,sgp,1956
5973000000,sgp,1957
6264000000,sgp,1958
7344000000,sgp,1959
8160000000,sgp,1960
9323000000,sgp,1961
9335000000,sgp,1962
10200000000,sgp,1963
10240000000,sgp,1964
11460000000,sgp,1965
12680000000,sgp,1966
14230000000,sgp,1967
16220000000,sgp,1968
18510000000,sgp,1969
21150000000,sgp,1970
23730000000,sgp,1971
26980000000,sgp,1972
30020000000,sgp,1973
31860000000,sgp,1974
32870000000,sgp,1975
35210000000,sgp,1976
37880000000,sgp,1977
41100000000,sgp,1978
45040000000,sgp,1979
49650000000,sgp,1980
53080000000,sgp,1981
55740000000,sgp,1982
61260000000,sgp,1983
66810000000,sgp,1984
67280000000,sgp,1985
70260000000,sgp,1986
77630000000,sgp,1987
86270000000,sgp,1988
94370000000,sgp,1989
101800000000,sgp,1990
108400000000,sgp,1991
115200000000,sgp,1992
129600000000,sgp,1993
144600000000,sgp,1994
156300000000,sgp,1995
166500000000,sgp,1996
179400000000,sgp,1997
175000000000,sgp,1998
190500000000,sgp,1999
210500000000,sgp,2000
202600000000,sgp,2001
211800000000,sgp,2002
220600000000,sgp,2003
241400000000,sgp,2004
258000000000,sgp,2005
277900000000,sgp,2006
298600000000,sgp,2007
306900000000,sgp,2008
310000000000,sgp,2009
358400000000,sgp,2010
375100000000,sgp,2011
377800000000,sgp,2012
390200000000,sgp,2013
3161000000,svk,1800
3161000000,svk,1801
3161000000,svk,1802
3161000000,svk,1803
3161000000,svk,1804
3161000000,svk,1805
3161000000,svk,1806
3161000000,svk,1807
3161000000,svk,1808
3161000000,svk,1809
3161000000,svk,1810
3161000000,svk,1811
3161000000,svk,1812
3161000000,svk,1813
3161000000,svk,1814
3161000000,svk,1815
3161000000,svk,1816
3161000000,svk,1817
3161000000,svk,1818
3161000000,svk,1819
3161000000,svk,1820
3198000000,svk,1821
3235000000,svk,1822
3273000000,svk,1823
3311000000,svk,1824
3350000000,svk,1825
3389000000,svk,1826
3429000000,svk,1827
3469000000,svk,1828
3509000000,svk,1829
3550000000,svk,1830
3592000000,svk,1831
3634000000,svk,1832
3677000000,svk,1833
3720000000,svk,1834
3763000000,svk,1835
3807000000,svk,1836
3852000000,svk,1837
3897000000,svk,1838
3942000000,svk,1839
3988000000,svk,1840
4035000000,svk,1841
4082000000,svk,1842
4130000000,svk,1843
4178000000,svk,1844
4227000000,svk,1845
4277000000,svk,1846
4327000000,svk,1847
4377000000,svk,1848
4429000000,svk,1849
4480000000,svk,1850
4514000000,svk,1851
4547000000,svk,1852
4581000000,svk,1853
4616000000,svk,1854
4650000000,svk,1855
4685000000,svk,1856
4720000000,svk,1857
4755000000,svk,1858
4790000000,svk,1859
4826000000,svk,1860
4862000000,svk,1861
4898000000,svk,1862
4935000000,svk,1863
4972000000,svk,1864
5009000000,svk,1865
5046000000,svk,1866
5084000000,svk,1867
5122000000,svk,1868
5160000000,svk,1869
5198000000,svk,1870
5285000000,svk,1871
5372000000,svk,1872
5462000000,svk,1873
5553000000,svk,1874
5645000000,svk,1875
5739000000,svk,1876
5834000000,svk,1877
5931000000,svk,1878
6030000000,svk,1879
6130000000,svk,1880
6232000000,svk,1881
6336000000,svk,1882
6441000000,svk,1883
6548000000,svk,1884
6657000000,svk,1885
6768000000,svk,1886
6880000000,svk,1887
6995000000,svk,1888
7111000000,svk,1889
7229000000,svk,1890
7357000000,svk,1891
7487000000,svk,1892
7619000000,svk,1893
7754000000,svk,1894
7891000000,svk,1895
8030000000,svk,1896
8172000000,svk,1897
8317000000,svk,1898
8464000000,svk,1899
8613000000,svk,1900
8767000000,svk,1901
8924000000,svk,1902
9084000000,svk,1903
9247000000,svk,1904
9412000000,svk,1905
9581000000,svk,1906
9752000000,svk,1907
9927000000,svk,1908
10100000000,svk,1909
10290000000,svk,1910
10500000000,svk,1911
10720000000,svk,1912
10940000000,svk,1913
10860000000,svk,1914
10770000000,svk,1915
10690000000,svk,1916
10610000000,svk,1917
10520000000,svk,1918
10440000000,svk,1919
10360000000,svk,1920
11210000000,svk,1921
10830000000,svk,1922
11650000000,svk,1923
12790000000,svk,1924
14220000000,svk,1925
14100000000,svk,1926
15120000000,svk,1927
16420000000,svk,1928
16840000000,svk,1929
16260000000,svk,1930
15660000000,svk,1931
15000000000,svk,1932
14330000000,svk,1933
13770000000,svk,1934
13640000000,svk,1935
14760000000,svk,1936
16420000000,svk,1937
16590000000,svk,1938
16750000000,svk,1939
16920000000,svk,1940
17090000000,svk,1941
17260000000,svk,1942
17430000000,svk,1943
17610000000,svk,1944
17780000000,svk,1945
17960000000,svk,1946
18140000000,svk,1947
18320000000,svk,1948
19410000000,svk,1949
20920000000,svk,1950
21410000000,svk,1951
22260000000,svk,1952
22350000000,svk,1953
23460000000,svk,1954
25680000000,svk,1955
27410000000,svk,1956
29320000000,svk,1957
31820000000,svk,1958
33520000000,svk,1959
36370000000,svk,1960
38000000000,svk,1961
38790000000,svk,1962
38270000000,svk,1963
40200000000,svk,1964
41800000000,svk,1965
43740000000,svk,1966
45780000000,svk,1967
48100000000,svk,1968
49450000000,svk,1969
50710000000,svk,1970
52640000000,svk,1971
54690000000,svk,1972
56660000000,svk,1973
58840000000,svk,1974
60710000000,svk,1975
61840000000,svk,1976
64860000000,svk,1977
65900000000,svk,1978
66720000000,svk,1979
68870000000,svk,1980
68850000000,svk,1981
70550000000,svk,1982
71940000000,svk,1983
73940000000,svk,1984
74820000000,svk,1985
76500000000,svk,1986
77140000000,svk,1987
79100000000,svk,1988
80000000000,svk,1989
78020000000,svk,1990
66660000000,svk,1991
62240000000,svk,1992
63390000000,svk,1993
67300000000,svk,1994
71220000000,svk,1995
76170000000,svk,1996
80580000000,svk,1997
83590000000,svk,1998
83910000000,svk,1999
84560000000,svk,2000
87320000000,svk,2001
90940000000,svk,2002
94750000000,svk,2003
99920000000,svk,2004
106000000000,svk,2005
114800000000,svk,2006
127000000000,svk,2007
134500000000,svk,2008
127800000000,svk,2009
133300000000,svk,2010
137500000000,svk,2011
139900000000,svk,2012
141200000000,svk,2013
729300000,svn,1800
730000000,svn,1801
730800000,svn,1802
731500000,svn,1803
732300000,svn,1804
733000000,svn,1805
733800000,svn,1806
734600000,svn,1807
735300000,svn,1808
736100000,svn,1809
736900000,svn,1810
737600000,svn,1811
738400000,svn,1812
739200000,svn,1813
739900000,svn,1814
740700000,svn,1815
741500000,svn,1816
742200000,svn,1817
743000000,svn,1818
743800000,svn,1819
744500000,svn,1820
754600000,svn,1821
764700000,svn,1822
775000000,svn,1823
785500000,svn,1824
796000000,svn,1825
806800000,svn,1826
817600000,svn,1827
828600000,svn,1828
839800000,svn,1829
851100000,svn,1830
862500000,svn,1831
874200000,svn,1832
885900000,svn,1833
897800000,svn,1834
909900000,svn,1835
922200000,svn,1836
934600000,svn,1837
947200000,svn,1838
959900000,svn,1839
972900000,svn,1840
986000000,svn,1841
999200000,svn,1842
1013000000,svn,1843
1026000000,svn,1844
1040000000,svn,1845
1054000000,svn,1846
1068000000,svn,1847
1083000000,svn,1848
1097000000,svn,1849
1112000000,svn,1850
1127000000,svn,1851
1142000000,svn,1852
1158000000,svn,1853
1173000000,svn,1854
1189000000,svn,1855
1205000000,svn,1856
1221000000,svn,1857
1238000000,svn,1858
1254000000,svn,1859
1271000000,svn,1860
1288000000,svn,1861
1306000000,svn,1862
