geo,population_aged_15_19_years_male_percent,time
gtm,11.05,2005
gtm,11.33,2010
gtm,11.29,2015
gtm,11.27,2020
gtm,10.99,2025
gtm,10.6,2030
gtm,10.11,2035
gtm,9.547,2040
gtm,8.953,2045
gtm,8.368,2050
gin,8.659,1950
gin,8.956,1955
gin,10.09,1960
gin,9.698,1965
gin,10.21,1970
gin,10.29,1975
gin,10.33,1980
gin,10.19,1985
gin,10.26,1990
gin,10.44,1995
gin,10.64,2000
gin,10.79,2005
gin,10.74,2010
gin,10.6,2015
gin,10.65,2020
gin,10.8,2025
gin,10.71,2030
gin,10.39,2035
gin,9.958,2040
gin,9.522,2045
gin,9.128,2050
gnb,9.728,1950
gnb,8.993,1955
gnb,9.898,1960
gnb,9.524,1965
gnb,12.79,1970
gnb,9.275,1975
gnb,9.201,1980
gnb,7.947,1985
gnb,12.43,1990
gnb,10.76,1995
gnb,9.783,2000
gnb,9.85,2005
gnb,10.16,2010
gnb,10.57,2015
gnb,10.64,2020
gnb,10.8,2025
gnb,10.73,2030
gnb,10.57,2035
gnb,10.35,2040
gnb,10.08,2045
gnb,9.734,2050
guy,9.179,1950
guy,8.439,1955
guy,8.273,1960
guy,10.59,1965
guy,11.33,1970
guy,12.09,1975
guy,12.83,1980
guy,12.43,1985
guy,11.85,1990
guy,11.68,1995
guy,11.44,2000
guy,8.247,2005
guy,9.231,2010
guy,10.57,2015
guy,9.474,2020
guy,7.817,2025
guy,7.542,2030
guy,7.514,2035
guy,7.692,2040
guy,7.591,2045
guy,7.22,2050
hti,10.17,1950
hti,10.52,1955
hti,10.23,1960
hti,9.411,1965
hti,10.3,1970
hti,10.67,1975
hti,10.93,1980
hti,10.4,1985
hti,9.815,1990
hti,10.56,1995
hti,11.98,2000
hti,11.6,2005
hti,11.14,2010
hti,10.78,2015
hti,10.14,2020
hti,9.836,2025
hti,9.449,2030
hti,9.128,2035
hti,8.77,2040
hti,8.34,2045
hti,7.918,2050
hnd,10.16,1950
hnd,9.931,1955
hnd,9.524,1960
hnd,9.89,1965
hnd,10.6,1970
hnd,10.78,1975
hnd,11.01,1980
hnd,11.12,1985
hnd,10.82,1990
hnd,11.04,1995
hnd,11.28,2000
hnd,11.35,2005
hnd,11.48,2010
hnd,10.86,2015
hnd,10.14,2020
hnd,9.718,2025
hnd,9.286,2030
hnd,8.783,2035
hnd,8.211,2040
hnd,7.632,2045
hnd,7.055,2050
hkg,11.32,1950
hkg,7.271,1955
hkg,5.577,1960
hkg,10.77,1965
hkg,11.22,1970
hkg,11.96,1975
hkg,11.12,1980
hkg,8.697,1985
hkg,7.734,1990
hkg,7.284,1995
hkg,7.079,2000
hkg,6.655,2005
hkg,7.198,2010
hkg,5.724,2015
hkg,3.672,2020
hkg,4.048,2025
hkg,4.637,2030
hkg,4.656,2035
hkg,4.578,2040
hkg,4.339,2045
hkg,4.187,2050
hun,8.552,1950
hun,7.798,1955
hun,7.828,1960
hun,8.304,1965
hun,9.475,1970
hun,7.965,1975
hun,6.419,1980
hun,7.111,1985
hun,8.137,1990
hun,8.627,1995
hun,7.04,2000
hun,6.749,2005
hun,6.443,2010
hun,5.477,2015
hun,5.359,2020
hun,5.592,2025
hun,5.619,2030
hun,5.521,2035
hun,5.42,2040
hun,5.282,2045
hun,5.179,2050
isl,8.451,1950
isl,7.5,1955
isl,7.865,1960
isl,9.278,1965
isl,9.524,1970
isl,10.81,1975
isl,10.26,1980
isl,9.016,1985
isl,8.594,1990
isl,8.029,1995
isl,7.692,2000
isl,7.383,2005
isl,7.101,2010
isl,5.978,2015
isl,5.67,2020
isl,6.0,2025
isl,6.373,2030
isl,5.825,2035
isl,5.742,2040
isl,5.238,2045
isl,5.238,2050
ind,10.16,1950
ind,9.705,1955
ind,9.11,1960
ind,9.17,1965
ind,10.71,1970
ind,10.61,1975
ind,10.39,1980
ind,10.19,1985
ind,10.1,1990
ind,10.22,1995
ind,10.23,2000
ind,10.15,2005
ind,10.1,2010
ind,9.579,2015
ind,9.17,2020
ind,8.654,2025
ind,8.257,2030
ind,7.802,2035
ind,7.292,2040
ind,6.762,2045
ind,6.367,2050
idn,10.75,1950
idn,10.68,1955
idn,9.719,1960
idn,8.964,1965
idn,9.949,1970
idn,10.7,1975
idn,10.9,1980
idn,11.08,1985
idn,11.04,1990
idn,10.77,1995
idn,10.42,2000
idn,9.597,2005
idn,8.949,2010
idn,8.492,2015
idn,8.37,2020
idn,7.885,2025
idn,7.282,2030
idn,6.698,2035
idn,6.502,2040
idn,6.442,2045
idn,6.364,2050
irn,9.131,1950
irn,8.888,1955
irn,9.148,1960
irn,10.2,1965
irn,10.71,1970
irn,10.45,1975
irn,10.56,1980
irn,10.3,1985
irn,10.5,1990
irn,11.9,1995
irn,13.5,2000
irn,13.03,2005
irn,9.758,2010
irn,6.677,2015
irn,7.052,2020
irn,7.667,2025
irn,7.58,2030
irn,7.048,2035
irn,6.139,2040
irn,5.744,2045
irn,5.84,2050
irq,9.292,1950
irq,8.918,1955
irq,9.199,1960
irq,8.669,1965
irq,11.83,1970
irq,9.775,1975
irq,10.19,1980
irq,11.58,1985
irq,11.72,1990
irq,11.67,1995
irq,10.99,2000
irq,10.77,2005
irq,10.92,2010
irq,11.34,2015
irq,10.72,2020
irq,10.22,2025
irq,9.613,2030
irq,9.238,2035
irq,8.977,2040
irq,8.668,2045
irq,8.256,2050
irl,8.344,1950
irl,8.271,1955
irl,8.497,1960
irl,9.204,1965
irl,8.889,1970
irl,9.377,1975
irl,9.602,1980
