geo,children_per_woman_total_fertility_with_projections,time
sle,5.724,1948
sle,5.724,1949
sle,5.724,1950
sle,5.73,1951
sle,5.744,1952
sle,5.763,1953
sle,5.787,1954
sle,5.816,1955
sle,5.849,1956
sle,5.887,1957
sle,5.93,1958
sle,5.978,1959
sle,6.033,1960
sle,6.093,1961
sle,6.158,1962
sle,6.229,1963
sle,6.302,1964
sle,6.376,1965
sle,6.449,1966
sle,6.519,1967
sle,6.583,1968
sle,6.643,1969
sle,6.697,1970
sle,6.748,1971
sle,6.798,1972
sle,6.847,1973
sle,6.894,1974
sle,6.938,1975
sle,6.979,1976
sle,7.013,1977
sle,7.038,1978
sle,7.054,1979
sle,7.058,1980
sle,7.048,1981
sle,7.025,1982
sle,6.99,1983
sle,6.945,1984
sle,6.889,1985
sle,6.824,1986
sle,6.753,1987
sle,6.678,1988
sle,6.601,1989
sle,6.525,1990
sle,6.453,1991
sle,6.385,1992
sle,6.32,1993
sle,6.26,1994
sle,6.204,1995
sle,6.15,1996
sle,6.098,1997
sle,6.043,1998
sle,5.985,1999
sle,5.92,2000
sle,5.845,2001
sle,5.759,2002
sle,5.664,2003
sle,5.56,2004
sle,5.451,2005
sle,5.34,2006
sle,5.232,2007
sle,5.128,2008
sle,5.032,2009
sle,4.943,2010
sle,4.861,2011
sle,4.782,2012
sle,4.705,2013
sle,4.629,2014
sle,4.553,2015
sle,4.478,2016
sle,4.404,2017
sle,4.332,2018
sle,4.261,2019
sle,4.191,2020
sle,4.123,2021
sle,4.057,2022
sle,3.992,2023
sle,3.929,2024
sle,3.582,2030
sle,3.121,2040
sle,2.789,2050
sle,2.332,2070
sle,2.173,2080
sle,1.993,2099
sgp,5.166,1883
sgp,5.279,1884
sgp,5.392,1885
sgp,5.505,1886
sgp,5.618,1887
sgp,5.731,1888
sgp,5.713,1889
sgp,5.694,1890
sgp,5.676,1891
sgp,5.658,1892
sgp,5.639,1893
sgp,5.621,1894
sgp,5.603,1895
sgp,5.584,1896
sgp,5.566,1897
sgp,5.548,1898
sgp,5.529,1899
sgp,5.511,1900
sgp,5.492,1901
sgp,5.474,1902
sgp,5.456,1903
sgp,5.44,1904
sgp,5.424,1905
sgp,5.408,1906
sgp,5.392,1907
sgp,5.377,1908
sgp,5.381,1909
sgp,5.385,1910
sgp,5.39,1911
sgp,5.394,1912
sgp,5.398,1913
sgp,5.443,1914
sgp,5.488,1915
sgp,5.533,1916
sgp,5.578,1917
sgp,5.622,1918
sgp,5.675,1919
sgp,5.728,1920
sgp,5.78,1921
sgp,5.833,1922
sgp,5.886,1923
sgp,6.001,1924
sgp,6.117,1925
sgp,6.232,1926
sgp,6.347,1927
sgp,6.463,1928
sgp,6.609,1929
sgp,6.755,1930
sgp,6.901,1931
sgp,7.047,1932
sgp,7.193,1933
sgp,7.29,1934
sgp,7.386,1935
sgp,7.483,1936
sgp,7.579,1937
sgp,7.676,1938
sgp,7.286,1939
sgp,6.896,1940
sgp,6.505,1941
sgp,6.115,1942
sgp,5.725,1943
sgp,5.901,1944
sgp,6.076,1945
sgp,6.252,1946
sgp,6.428,1947
sgp,6.604,1948
sgp,6.545,1949
sgp,6.487,1950
sgp,6.538,1951
sgp,6.62,1952
sgp,6.661,1953
sgp,6.661,1954
sgp,6.62,1955
sgp,6.538,1956
sgp,6.415,1957
sgp,6.254,1958
sgp,6.055,1959
sgp,5.821,1960
sgp,5.557,1961
sgp,5.27,1962
sgp,4.967,1963
sgp,4.658,1964
sgp,4.356,1965
sgp,4.074,1966
sgp,3.815,1967
sgp,3.582,1968
sgp,3.375,1969
sgp,3.19,1970
sgp,3.014,1971
sgp,2.836,1972
sgp,2.652,1973
sgp,2.461,1974
sgp,2.272,1975
sgp,2.096,1976
sgp,1.945,1977
sgp,1.827,1978
sgp,1.743,1979
sgp,1.82,1980
sgp,1.78,1981
sgp,1.74,1982
sgp,1.61,1983
sgp,1.62,1984
sgp,1.61,1985
sgp,1.43,1986
sgp,1.62,1987
sgp,1.96,1988
sgp,1.75,1989
sgp,1.83,1990
sgp,1.73,1991
sgp,1.72,1992
sgp,1.74,1993
sgp,1.71,1994
sgp,1.67,1995
sgp,1.66,1996
sgp,1.61,1997
sgp,1.48,1998
sgp,1.47,1999
sgp,1.6,2000
sgp,1.41,2001
sgp,1.37,2002
sgp,1.27,2003
sgp,1.26,2004
sgp,1.26,2005
sgp,1.28,2006
sgp,1.29,2007
sgp,1.28,2008
sgp,1.257,2009
sgp,1.261,2010
sgp,1.267,2011
sgp,1.275,2012
sgp,1.282,2013
sgp,1.289,2014
sgp,1.295,2015
sgp,1.3,2016
sgp,1.304,2017
sgp,1.309,2018
sgp,1.313,2019
sgp,1.317,2020
sgp,1.321,2021
sgp,1.324,2022
sgp,1.328,2023
sgp,1.331,2024
sgp,1.351,2030
sgp,1.378,2040
sgp,1.402,2050
sgp,1.438,2070
sgp,1.451,2080
sgp,1.476,2099
svk,5.94,1800
svk,5.94,1801
svk,5.94,1802
svk,5.94,1803
svk,5.94,1804
svk,5.94,1805
svk,5.94,1806
svk,5.94,1807
svk,5.94,1808
svk,5.94,1809
svk,5.939,1810
svk,5.939,1811
svk,5.939,1812
svk,5.939,1813
svk,5.939,1814
svk,5.939,1815
svk,5.939,1816
svk,5.939,1817
svk,5.939,1818
svk,5.939,1819
svk,5.939,1820
svk,5.939,1821
svk,5.939,1822
svk,5.939,1823
svk,5.939,1824
svk,5.939,1825
svk,5.939,1826
svk,5.939,1827
svk,5.939,1828
svk,5.938,1829
svk,5.938,1830
svk,5.938,1831
svk,5.938,1832
svk,5.938,1833
svk,5.938,1834
svk,5.938,1835
svk,5.938,1836
svk,5.938,1837
svk,5.938,1838
svk,5.938,1839
svk,5.938,1840
svk,5.938,1841
svk,5.938,1842
svk,5.938,1843
svk,5.938,1844
svk,5.938,1845
svk,5.938,1846
svk,5.938,1847
svk,5.937,1848
svk,5.937,1849
svk,5.937,1850
svk,5.937,1851
svk,5.937,1852
svk,5.937,1853
svk,5.937,1854
svk,5.937,1855
svk,5.937,1856
svk,5.937,1857
svk,5.937,1858
svk,5.937,1859
svk,5.937,1860
svk,5.937,1861
svk,5.937,1862
svk,5.937,1863
svk,5.937,1864
svk,5.937,1865
svk,5.937,1866
svk,5.936,1867
svk,5.936,1868
svk,5.936,1869
svk,5.936,1870
svk,5.936,1871
svk,5.936,1872
svk,5.942,1873
svk,5.947,1874
svk,5.952,1875
svk,5.958,1876
svk,5.963,1877
svk,5.917,1878
svk,5.872,1879
svk,5.826,1880
svk,5.781,1881
svk,5.735,1882
svk,5.767,1883
svk,5.8,1884
svk,5.832,1885
svk,5.864,1886
svk,5.896,1887
svk,5.829,1888
svk,5.762,1889
svk,5.695,1890
svk,5.628,1891
svk,5.561,1892
svk,5.542,1893
svk,5.523,1894
svk,5.505,1895
svk,5.486,1896
svk,5.467,1897
svk,5.416,1898
svk,5.365,1899
svk,5.314,1900
svk,5.264,1901
svk,5.213,1902
svk,5.156,1903
svk,5.1,1904
svk,5.044,1905
svk,4.987,1906
svk,4.931,1907
svk,4.856,1908
svk,4.781,1909
svk,4.706,1910
svk,4.631,1911
svk,4.556,1912
svk,4.13,1913
svk,3.704,1914
svk,3.278,1915
svk,2.852,1916
svk,2.425,1917
svk,3.034,1918
svk,3.642,1919
svk,4.25,1920
svk,4.96,1921
svk,4.67,1922
svk,4.55,1923
svk,4.25,1924
svk,4.01,1925
svk,3.98,1926
svk,3.76,1927
svk,3.69,1928
svk,3.48,1929
svk,3.49,1930
svk,3.33,1931
svk,3.29,1932
svk,2.96,1933
svk,2.86,1934
svk,2.8,1935
svk,2.79,1936
svk,2.77,1937
svk,2.802,1938
svk,2.835,1939
svk,2.867,1940
svk,2.9,1941
svk,2.932,1942
svk,2.965,1943
svk,2.997,1944
svk,3.03,1945
svk,3.112,1946
svk,3.219,1947
svk,3.262,1948
svk,3.264,1949
svk,3.592,1950
svk,3.571,1951
svk,3.527,1952
svk,3.481,1953
svk,3.433,1954
svk,3.382,1955
svk,3.329,1956
svk,3.273,1957
svk,3.214,1958
svk,3.152,1959
svk,3.085,1960
svk,3.013,1961
svk,2.937,1962
svk,2.858,1963
svk,2.779,1964
svk,2.703,1965
svk,2.637,1966
svk,2.582,1967
svk,2.541,1968
svk,2.514,1969
svk,2.499,1970
svk,2.495,1971
svk,2.497,1972
svk,2.5,1973
svk,2.501,1974
svk,2.496,1975
svk,2.484,1976
svk,2.465,1977
svk,2.44,1978
svk,2.409,1979
svk,2.374,1980
svk,2.338,1981
svk,2.304,1982
svk,2.274,1983
svk,2.246,1984
svk,2.221,1985
svk,2.195,1986
svk,2.166,1987
svk,2.131,1988
svk,2.088,1989
svk,2.035,1990
svk,1.97,1991
svk,1.895,1992
svk,1.811,1993
svk,1.722,1994
svk,1.631,1995
svk,1.541,1996
svk,1.458,1997
svk,1.383,1998
svk,1.321,1999
svk,1.274,2000
svk,1.243,2001
svk,1.227,2002
svk,1.223,2003
svk,1.229,2004
svk,1.244,2005
svk,1.264,2006
svk,1.286,2007
svk,1.309,2008
svk,1.331,2009
svk,1.35,2010
svk,1.367,2011
svk,1.382,2012
svk,1.396,2013
svk,1.411,2014
svk,1.425,2015
svk,1.438,2016
svk,1.451,2017
svk,1.464,2018
svk,1.476,2019
svk,1.488,2020
svk,1.5,2021
svk,1.511,2022
svk,1.522,2023
svk,1.533,2024
svk,1.591,2030
svk,1.665,2040
svk,1.72,2050
svk,1.792,2070
svk,1.814,2080
svk,1.847,2099
svn,4.93,1800
svn,4.919,1801
svn,4.909,1802
svn,4.898,1803
svn,4.888,1804
svn,4.877,1805
svn,4.867,1806
svn,4.856,1807
svn,4.846,1808
svn,4.835,1809
svn,4.825,1810
svn,4.814,1811
svn,4.803,1812
svn,4.793,1813
svn,4.782,1814
svn,4.772,1815
svn,4.761,1816
svn,4.751,1817
svn,4.74,1818
svn,4.73,1819
svn,4.719,1820
svn,4.709,1821
svn,4.698,1822
svn,4.687,1823
svn,4.677,1824
svn,4.666,1825
svn,4.656,1826
svn,4.645,1827
svn,4.635,1828
svn,4.624,1829
svn,4.614,1830
svn,4.603,1831
svn,4.593,1832
svn,4.582,1833
svn,4.572,1834
svn,4.561,1835
svn,4.55,1836
svn,4.54,1837
svn,4.529,1838
svn,4.519,1839
svn,4.508,1840
svn,4.498,1841
svn,4.487,1842
svn,4.477,1843
svn,4.466,1844
svn,4.456,1845
svn,4.445,1846
svn,4.434,1847
svn,4.424,1848
svn,4.413,1849
svn,4.403,1850
svn,4.392,1851
svn,4.382,1852
svn,4.371,1853
svn,4.361,1854
svn,4.35,1855
svn,4.34,1856
svn,4.329,1857
svn,4.212,1858
svn,4.446,1859
svn,3.926,1860
svn,4.251,1861
svn,4.121,1862
svn,4.316,1863
svn,4.251,1864
svn,4.225,1865
svn,4.316,1866
svn,4.199,1867
svn,4.472,1868
svn,4.55,1869
svn,4.589,1870
svn,4.433,1871
svn,4.316,1872
svn,4.55,1873
svn,4.42,1874
svn,4.511,1875
svn,4.641,1876
svn,4.381,1877
svn,4.303,1878
svn,4.407,1879
svn,4.55,1880
svn,4.446,1881
svn,4.511,1882
svn,4.537,1883
svn,4.641,1884
svn,4.589,1885
svn,4.68,1886
svn,4.641,1887
svn,4.589,1888
svn,4.628,1889
svn,4.264,1890
svn,4.589,1891
svn,4.446,1892
svn,4.485,1893
svn,4.485,1894
svn,4.628,1895
svn,4.563,1896
svn,4.602,1897
svn,4.446,1898
svn,4.485,1899
svn,4.485,1900
svn,4.498,1901
svn,4.576,1902
svn,4.407,1903
svn,4.459,1904
svn,4.355,1905
svn,4.394,1906
svn,4.264,1907
svn,4.316,1908
svn,4.433,1909
svn,4.355,1910
svn,4.121,1911
svn,4.004,1912
svn,4.056,1913
svn,3.9,1914
svn,3.12,1915
svn,2.34,1916
svn,2.34,1917
svn,2.34,1918
svn,2.951,1919
svn,3.536,1920
svn,3.952,1921
svn,3.9,1922
svn,4.017,1923
svn,3.939,1924
svn,3.835,1925
svn,3.692,1926
svn,3.627,1927
svn,3.562,1928
svn,3.341,1929
svn,3.614,1930
svn,3.445,1931
svn,3.432,1932
svn,3.198,1933
svn,3.055,1934
svn,2.951,1935
svn,2.951,1936
svn,2.847,1937
svn,2.808,1938
svn,2.808,1939
svn,2.821,1940
svn,2.899,1941
svn,2.756,1942
svn,2.834,1943
svn,2.483,1944
svn,1.859,1945
svn,2.626,1946
svn,2.847,1947
svn,2.847,1948
svn,2.977,1949
svn,2.739,1950
svn,2.694,1951
svn,2.61,1952
svn,2.538,1953
svn,2.476,1954
svn,2.426,1955
svn,2.386,1956
svn,2.357,1957
svn,2.338,1958
svn,2.327,1959
svn,2.324,1960
svn,2.325,1961
svn,2.33,1962
svn,2.336,1963
svn,2.34,1964
svn,2.341,1965
svn,2.336,1966
svn,2.326,1967
svn,2.312,1968
svn,2.294,1969
svn,2.273,1970
svn,2.255,1971
svn,2.239,1972
svn,2.227,1973
svn,2.218,1974
svn,2.209,1975
svn,2.195,1976
svn,2.172,1977
svn,2.138,1978
svn,2.093,1979
svn,2.039,1980
svn,1.978,1981
svn,1.915,1982
svn,1.853,1983
svn,1.794,1984
svn,1.738,1985
svn,1.684,1986
svn,1.631,1987
svn,1.577,1988
svn,1.524,1989
svn,1.473,1990
svn,1.425,1991
svn,1.381,1992
svn,1.343,1993
svn,1.312,1994
svn,1.286,1995
svn,1.265,1996
svn,1.247,1997
svn,1.232,1998
svn,1.22,1999
svn,1.214,2000
svn,1.217,2001
svn,1.23,2002
svn,1.253,2003
svn,1.285,2004
svn,1.323,2005
svn,1.363,2006
svn,1.401,2007
svn,1.434,2008
svn,1.459,2009
svn,1.478,2010
svn,1.491,2011
svn,1.5,2012
svn,1.509,2013
svn,1.518,2014
svn,1.528,2015
svn,1.538,2016
svn,1.549,2017
svn,1.559,2018
svn,1.568,2019
svn,1.578,2020
svn,1.587,2021
svn,1.596,2022
svn,1.605,2023
svn,1.613,2024
svn,1.659,2030
svn,1.719,2040
svn,1.762,2050
svn,1.818,2070
svn,1.836,2080
svn,1.859,2099
slb,6.42,1800
slb,6.42,1801
slb,6.42,1802
slb,6.42,1803
slb,6.42,1804
slb,6.42,1805
slb,6.42,1806
slb,6.42,1807
slb,6.42,1808
slb,6.42,1809
slb,6.42,1810
slb,6.42,1811
slb,6.42,1812
slb,6.42,1813
slb,6.42,1814
slb,6.42,1815
slb,6.42,1816
slb,6.42,1817
slb,6.42,1818
slb,6.42,1819
slb,6.42,1820
slb,6.42,1821
slb,6.42,1822
slb,6.42,1823
slb,6.42,1824
slb,6.42,1825
slb,6.42,1826
slb,6.42,1827
slb,6.42,1828
slb,6.42,1829
slb,6.42,1830
slb,6.42,1831
slb,6.42,1832
slb,6.42,1833
slb,6.42,1834
slb,6.42,1835
slb,6.42,1836
slb,6.42,1837
slb,6.42,1838
slb,6.42,1839
slb,6.42,1840
slb,6.42,1841
slb,6.42,1842
slb,6.42,1843
slb,6.42,1844
slb,6.42,1845
slb,6.42,1846
slb,6.42,1847
slb,6.42,1848
slb,6.42,1849
slb,6.42,1850
slb,6.42,1851
slb,6.42,1852
slb,6.42,1853
slb,6.42,1854
slb,6.42,1855
slb,6.42,1856
slb,6.42,1857
slb,6.42,1858
slb,6.42,1859
slb,6.42,1860
slb,6.42,1861
slb,6.42,1862
slb,6.42,1863
slb,6.42,1864
slb,6.42,1865
slb,6.42,1866
slb,6.42,1867
slb,6.42,1868
slb,6.42,1869
slb,6.42,1870
slb,6.42,1871
slb,6.42,1872
slb,6.42,1873
slb,6.42,1874
slb,6.42,1875
slb,6.42,1876
slb,6.42,1877
slb,6.42,1878
slb,6.42,1879
slb,6.42,1880
slb,6.42,1881
slb,6.42,1882
slb,6.42,1883
slb,6.42,1884
slb,6.42,1885
slb,6.42,1886
slb,6.42,1887
slb,6.42,1888
slb,6.42,1889
slb,6.42,1890
slb,6.42,1891
slb,6.42,1892
slb,6.42,1893
slb,6.42,1894
slb,6.42,1895
slb,6.42,1896
slb,6.42,1897
slb,6.42,1898
slb,6.42,1899
slb,6.42,1900
slb,6.42,1901
slb,6.42,1902
slb,6.42,1903
slb,6.42,1904
slb,6.42,1905
slb,6.42,1906
slb,6.42,1907
slb,6.42,1908
slb,6.42,1909
slb,6.42,1910
slb,6.42,1911
slb,6.42,1912
slb,6.42,1913
slb,6.42,1914
slb,6.42,1915
slb,6.42,1916
slb,6.42,1917
slb,6.42,1918
slb,6.42,1919
slb,6.42,1920
slb,6.42,1921
slb,6.42,1922
slb,6.42,1923
slb,6.42,1924
slb,6.42,1925
slb,6.419,1926
slb,6.418,1927
slb,6.418,1928
slb,6.417,1929
slb,6.416,1930
slb,6.415,1931
slb,6.415,1932
slb,6.414,1933
slb,6.413,1934
slb,6.412,1935
slb,6.412,1936
slb,6.411,1937
slb,6.41,1938
slb,6.409,1939
slb,6.409,1940
slb,6.408,1941
slb,6.407,1942
slb,6.406,1943
slb,6.406,1944
slb,6.405,1945
slb,6.404,1946
slb,6.403,1947
slb,6.403,1948
slb,6.402,1949
slb,6.401,1950
slb,6.401,1951
slb,6.4,1952
slb,6.4,1953
slb,6.399,1954
slb,6.398,1955
slb,6.397,1956
slb,6.395,1957
slb,6.393,1958
slb,6.391,1959
slb,6.388,1960
slb,6.385,1961
slb,6.383,1962
slb,6.385,1963
slb,6.394,1964
slb,6.419,1965
slb,6.47,1966
slb,6.549,1967
slb,6.655,1968
slb,6.781,1969
slb,6.914,1970
slb,7.04,1971
slb,7.145,1972
slb,7.216,1973
slb,7.248,1974
slb,7.236,1975
slb,7.182,1976
slb,7.096,1977
slb,6.99,1978
slb,6.871,1979
slb,6.748,1980
slb,6.632,1981
slb,6.525,1982
slb,6.431,1983
slb,6.349,1984
slb,6.278,1985
slb,6.211,1986
slb,6.139,1987
slb,6.056,1988
slb,5.961,1989
slb,5.851,1990
slb,5.728,1991
slb,5.596,1992
slb,5.461,1993
slb,5.326,1994
slb,5.197,1995
slb,5.077,1996
slb,4.968,1997
slb,4.872,1998
slb,4.789,1999
slb,4.72,2000
slb,4.665,2001
slb,4.618,2002
slb,4.578,2003
slb,4.54,2004
slb,4.502,2005
slb,4.459,2006
slb,4.412,2007
slb,4.359,2008
slb,4.3,2009
slb,4.236,2010
slb,4.168,2011
slb,4.099,2012
slb,4.031,2013
slb,3.967,2014
slb,3.905,2015
slb,3.847,2016
slb,3.791,2017
slb,3.736,2018
slb,3.682,2019
slb,3.63,2020
slb,3.579,2021
slb,3.53,2022
slb,3.481,2023
slb,3.435,2024
slb,3.183,2030
slb,2.852,2040
slb,2.593,2050
slb,2.205,2070
slb,2.074,2080
slb,1.933,2099
som,6.874,1800
som,6.874,1801
som,6.874,1802
som,6.874,1803
som,6.874,1804
som,6.874,1805
som,6.874,1806
som,6.874,1807
som,6.874,1808
som,6.874,1809
som,6.874,1810
som,6.874,1811
som,6.874,1812
som,6.874,1813
som,6.874,1814
som,6.874,1815
som,6.874,1816
som,6.874,1817
som,6.874,1818
som,6.874,1819
som,6.874,1820
som,6.874,1821
som,6.874,1822
som,6.874,1823
som,6.874,1824
som,6.874,1825
som,6.874,1826
som,6.874,1827
som,6.874,1828
som,6.874,1829
som,6.874,1830
som,6.874,1831
som,6.874,1832
som,6.874,1833
som,6.874,1834
som,6.874,1835
som,6.874,1836
som,6.874,1837
som,6.874,1838
som,6.874,1839
som,6.874,1840
som,6.874,1841
som,6.874,1842
som,6.874,1843
som,6.874,1844
som,6.874,1845
som,6.874,1846
som,6.874,1847
som,6.874,1848
som,6.874,1849
som,6.874,1850
som,6.874,1851
som,6.874,1852
som,6.874,1853
som,6.874,1854
som,6.874,1855
som,6.874,1856
som,6.874,1857
som,6.874,1858
som,6.874,1859
som,6.874,1860
som,6.874,1861
som,6.874,1862
som,6.874,1863
som,6.874,1864
som,6.874,1865
som,6.874,1866
som,6.874,1867
som,6.874,1868
som,6.874,1869
som,6.874,1870
som,6.874,1871
som,6.874,1872
som,6.874,1873
som,6.874,1874
som,6.874,1875
som,6.874,1876
som,6.874,1877
som,6.874,1878
som,6.874,1879
som,6.874,1880
som,6.874,1881
som,6.874,1882
som,6.874,1883
som,6.874,1884
som,6.874,1885
som,6.874,1886
som,6.874,1887
som,6.874,1888
som,6.874,1889
som,6.874,1890
som,6.874,1891
som,6.874,1892
som,6.874,1893
som,6.874,1894
som,6.874,1895
som,6.874,1896
som,6.874,1897
som,6.874,1898
som,6.874,1899
som,6.874,1900
som,6.874,1901
som,6.874,1902
som,6.874,1903
som,6.874,1904
som,6.874,1905
som,6.874,1906
som,6.874,1907
som,6.874,1908
som,6.874,1909
som,6.874,1910
som,6.874,1911
som,6.874,1912
som,6.874,1913
som,6.874,1914
som,6.874,1915
som,6.874,1916
som,6.874,1917
som,6.874,1918
som,6.874,1919
som,6.874,1920
som,6.874,1921
som,6.874,1922
som,6.874,1923
som,6.874,1924
som,6.874,1925
som,6.889,1926
som,6.904,1927
som,6.919,1928
som,6.934,1929
som,6.949,1930
som,6.964,1931
som,6.979,1932
som,6.994,1933
som,7.009,1934
som,7.024,1935
som,7.039,1936
som,7.054,1937
som,7.069,1938
som,7.084,1939
som,7.099,1940
som,7.114,1941
som,7.128,1942
som,7.143,1943
som,7.158,1944
som,7.173,1945
som,7.188,1946
som,7.203,1947
som,7.218,1948
som,7.233,1949
som,7.248,1950
som,7.249,1951
som,7.25,1952
som,7.251,1953
som,7.251,1954
som,7.251,1955
som,7.25,1956
som,7.25,1957
som,7.25,1958
som,7.25,1959
som,7.25,1960
som,7.252,1961
som,7.255,1962
som,7.258,1963
som,7.261,1964
som,7.261,1965
som,7.257,1966
som,7.248,1967
som,7.232,1968
som,7.209,1969
som,7.182,1970
som,7.151,1971
som,7.118,1972
som,7.086,1973
som,7.057,1974
som,7.033,1975
som,7.016,1976
som,7.005,1977
som,7.0,1978
som,7.003,1979
som,7.013,1980
som,7.03,1981
som,7.053,1982
som,7.08,1983
som,7.112,1984
som,7.149,1985
som,7.19,1986
som,7.237,1987
som,7.288,1988
som,7.341,1989
som,7.397,1990
som,7.455,1991
som,7.512,1992
som,7.567,1993
som,7.616,1994
som,7.655,1995
som,7.679,1996
som,7.687,1997
som,7.678,1998
som,7.651,1999
som,7.61,2000
som,7.556,2001
som,7.495,2002
som,7.429,2003
som,7.361,2004
som,7.292,2005
som,7.219,2006
som,7.14,2007
som,7.056,2008
som,6.965,2009
som,6.869,2010
som,6.769,2011
som,6.667,2012
som,6.563,2013
som,6.459,2014
som,6.355,2015
som,6.252,2016
som,6.15,2017
som,6.049,2018
som,5.948,2019
som,5.847,2020
som,5.748,2021
som,5.65,2022
som,5.553,2023
som,5.457,2024
som,4.905,2030
som,4.111,2040
som,3.493,2050
som,2.707,2070
som,2.449,2080
som,2.124,2099
zaf,6.47,1800
zaf,6.47,1801
zaf,6.47,1802
zaf,6.47,1803
zaf,6.47,1804
zaf,6.47,1805
zaf,6.47,1806
zaf,6.47,1807
zaf,6.47,1808
zaf,6.47,1809
zaf,6.47,1810
zaf,6.47,1811
zaf,6.47,1812
zaf,6.47,1813
zaf,6.47,1814
zaf,6.47,1815
zaf,6.47,1816
zaf,6.47,1817
zaf,6.47,1818
zaf,6.47,1819
zaf,6.47,1820
zaf,6.47,1821
zaf,6.47,1822
zaf,6.47,1823
zaf,6.47,1824
zaf,6.47,1825
zaf,6.47,1826
zaf,6.47,1827
zaf,6.47,1828
zaf,6.47,1829
zaf,6.47,1830
zaf,6.47,1831
zaf,6.47,1832
zaf,6.47,1833
zaf,6.47,1834
zaf,6.47,1835
zaf,6.47,1836
zaf,6.47,1837
zaf,6.47,1838
zaf,6.47,1839
zaf,6.47,1840
zaf,6.47,1841
zaf,6.47,1842
zaf,6.47,1843
zaf,6.47,1844
zaf,6.47,1845
zaf,6.47,1846
zaf,6.47,1847
zaf,6.47,1848
zaf,6.47,1849
zaf,6.47,1850
zaf,6.47,1851
zaf,6.47,1852
zaf,6.47,1853
zaf,6.47,1854
zaf,6.47,1855
zaf,6.47,1856
zaf,6.47,1857
zaf,6.47,1858
zaf,6.47,1859
zaf,6.47,1860
zaf,6.47,1861
zaf,6.47,1862
zaf,6.47,1863
zaf,6.47,1864
zaf,6.47,1865
zaf,6.47,1866
zaf,6.47,1867
zaf,6.47,1868
zaf,6.47,1869
zaf,6.47,1870
zaf,6.47,1871
zaf,6.47,1872
zaf,6.47,1873
zaf,6.47,1874
zaf,6.47,1875
zaf,6.47,1876
zaf,6.47,1877
zaf,6.47,1878
zaf,6.47,1879
zaf,6.47,1880
zaf,6.47,1881
zaf,6.47,1882
zaf,6.47,1883
zaf,6.47,1884
zaf,6.47,1885
zaf,6.47,1886
zaf,6.47,1887
zaf,6.47,1888
zaf,6.47,1889
zaf,6.47,1890
zaf,6.47,1891
zaf,6.47,1892
zaf,6.47,1893
zaf,6.47,1894
zaf,6.47,1895
zaf,6.47,1896
zaf,6.47,1897
zaf,6.47,1898
zaf,6.47,1899
zaf,6.47,1900
zaf,6.47,1901
zaf,6.47,1902
zaf,6.47,1903
zaf,6.47,1904
zaf,6.47,1905
zaf,6.47,1906
zaf,6.47,1907
zaf,6.47,1908
zaf,6.47,1909
zaf,6.47,1910
zaf,6.47,1911
zaf,6.47,1912
zaf,6.47,1913
zaf,6.47,1914
zaf,6.47,1915
zaf,6.47,1916
zaf,6.47,1917
zaf,6.47,1918
zaf,6.47,1919
zaf,6.47,1920
zaf,6.47,1921
zaf,6.47,1922
zaf,6.47,1923
zaf,6.47,1924
zaf,6.47,1925
zaf,6.465,1926
zaf,6.461,1927
zaf,6.456,1928
zaf,6.451,1929
zaf,6.447,1930
zaf,6.442,1931
zaf,6.437,1932
zaf,6.433,1933
zaf,6.428,1934
zaf,6.423,1935
zaf,6.419,1936
zaf,6.414,1937
zaf,6.409,1938
zaf,6.404,1939
zaf,6.4,1940
zaf,6.395,1941
zaf,6.39,1942
zaf,6.386,1943
zaf,6.381,1944
zaf,6.376,1945
zaf,6.372,1946
zaf,6.367,1947
zaf,6.362,1948
zaf,6.358,1949
zaf,6.353,1950
zaf,6.338,1951
zaf,6.31,1952
zaf,6.285,1953
zaf,6.264,1954
zaf,6.247,1955
zaf,6.232,1956
zaf,6.22,1957
zaf,6.208,1958
zaf,6.193,1959
zaf,6.173,1960
zaf,6.144,1961
zaf,6.103,1962
zaf,6.049,1963
zaf,5.984,1964
zaf,5.911,1965
zaf,5.836,1966
zaf,5.765,1967
zaf,5.7,1968
zaf,5.643,1969
zaf,5.591,1970
zaf,5.539,1971
zaf,5.482,1972
zaf,5.415,1973
zaf,5.338,1974
zaf,5.251,1975
zaf,5.159,1976
zaf,5.064,1977
zaf,4.969,1978
zaf,4.877,1979
zaf,4.786,1980
zaf,4.695,1981
zaf,4.602,1982
zaf,4.504,1983
zaf,4.402,1984
zaf,4.293,1985
zaf,4.177,1986
zaf,4.052,1987
zaf,3.923,1988
zaf,3.791,1989
zaf,3.658,1990
zaf,3.53,1991
zaf,3.408,1992
zaf,3.296,1993
zaf,3.196,1994
zaf,3.11,1995
zaf,3.04,1996
zaf,2.983,1997
zaf,2.937,1998
zaf,2.899,1999
zaf,2.866,2000
zaf,2.834,2001
zaf,2.801,2002
zaf,2.763,2003
zaf,2.721,2004
zaf,2.675,2005
zaf,2.627,2006
zaf,2.58,2007
zaf,2.538,2008
zaf,2.5,2009
zaf,2.467,2010
zaf,2.438,2011
zaf,2.412,2012
zaf,2.387,2013
zaf,2.362,2014
zaf,2.338,2015
zaf,2.314,2016
zaf,2.29,2017
zaf,2.268,2018
zaf,2.246,2019
zaf,2.225,2020
zaf,2.204,2021
zaf,2.185,2022
zaf,2.166,2023
zaf,2.147,2024
zaf,2.047,2030
zaf,1.928,2040
zaf,1.859,2050
