geo,population_aged_40_59_years_total_number,time
png,444000,1985
png,513000,1990
png,608000,1995
png,722000,2000
png,896000,2005
png,1084000,2010
png,1285000,2015
png,1464000,2020
png,1636000,2025
png,1838000,2030
png,2082000,2035
png,2417000,2040
png,2755000,2045
png,3078000,2050
pry,173000,1950
pry,205000,1955
pry,241000,1960
pry,280000,1965
pry,324000,1970
pry,362000,1975
pry,415000,1980
pry,477000,1985
pry,561000,1990
pry,688000,1995
pry,822000,2000
pry,970000,2005
pry,1099000,2010
pry,1207000,2015
pry,1364000,2020
pry,1591000,2025
pry,1844000,2030
pry,2101000,2035
pry,2304000,2040
pry,2427000,2045
pry,2514000,2050
per,1166000,1950
per,1286000,1955
per,1406000,1960
per,1567000,1965
per,1772000,1970
per,2049000,1975
per,2381000,1980
per,2733000,1985
per,3134000,1990
per,3615000,1995
per,4203000,2000
per,4901000,2005
per,5620000,2010
per,6394000,2015
per,7236000,2020
per,7993000,2025
per,8766000,2030
per,9456000,2035
per,9941000,2040
per,10320000,2045
per,10510000,2050
phl,2815000,1950
phl,3239000,1955
phl,3633000,1960
phl,4098000,1965
phl,4468000,1970
phl,5098000,1975
phl,5918000,1980
phl,6979000,1985
phl,8295000,1990
phl,9987000,1995
phl,11960000,2000
phl,14180000,2005
phl,16600000,2010
phl,18970000,2015
phl,21630000,2020
phl,24460000,2025
phl,27560000,2030
phl,30670000,2035
phl,33210000,2040
phl,35200000,2045
phl,36820000,2050
pol,5474000,1950
pol,6097000,1955
pol,6091000,1960
pol,6566000,1965
pol,6978000,1970
pol,7484000,1975
pol,8163000,1980
pol,7949000,1985
pol,8370000,1990
pol,9338000,1995
pol,10370000,2000
pol,11020000,2005
pol,10680000,2010
pol,10230000,2015
pol,10210000,2020
pol,10910000,2025
pol,11420000,2030
pol,11180000,2035
pol,10150000,2040
pol,8736000,2045
pol,7785000,2050
prt,1700000,1950
prt,1810000,1955
prt,1892000,1960
prt,1963000,1965
prt,1960000,1970
prt,2044000,1975
prt,2251000,1980
prt,2247000,1985
prt,2338000,1990
prt,2425000,1995
prt,2581000,2000
prt,2819000,2005
prt,2983000,2010
prt,3151000,2015
prt,3266000,2020
prt,3234000,2025
prt,3086000,2030
prt,2844000,2035
prt,2603000,2040
prt,2461000,2045
prt,2399000,2050
pri,288000,1950
pri,316000,1955
pri,358000,1960
pri,441000,1965
pri,454000,1970
pri,479000,1975
pri,561000,1980
pri,634000,1985
pri,723000,1990
pri,823000,1995
pri,903000,2000
pri,979000,2005
pri,1007000,2010
pri,1032000,2015
pri,1059000,2020
pri,1073000,2025
pri,1080000,2030
pri,1088000,2035
pri,1074000,2040
pri,1030000,2045
pri,994000,2050
qat,4000,1950
qat,5000,1955
qat,6000,1960
qat,10000,1965
qat,14000,1970
qat,24000,1975
qat,33000,1980
qat,55000,1985
qat,94000,1990
qat,106000,1995
qat,151000,2000
qat,196000,2005
qat,326000,2010
qat,456000,2015
qat,489000,2020
qat,592000,2025
qat,682000,2030
qat,721000,2035
qat,713000,2040
qat,672000,2045
qat,636000,2050
reu,37000,1950
reu,43000,1955
reu,50000,1960
reu,55000,1965
reu,67000,1970
reu,71000,1975
reu,78000,1980
reu,88000,1985
reu,102000,1990
reu,122000,1995
reu,145000,2000
reu,182000,2005
reu,214000,2010
reu,229000,2015
reu,234000,2020
reu,232000,2025
reu,235000,2030
reu,245000,2035
reu,258000,2040
reu,270000,2045
reu,276000,2050
rou,3595000,1950
rou,3983000,1955
rou,3888000,1960
rou,4190000,1965
rou,4604000,1970
rou,4961000,1975
rou,5632000,1980
rou,5499000,1985
rou,5429000,1990
rou,5496000,1995
rou,5515000,2000
rou,5485000,2005
rou,5796000,2010
rou,5859000,2015
rou,6098000,2020
rou,6386000,2025
rou,6325000,2030
rou,5848000,2035
rou,5204000,2040
rou,4757000,2045
rou,4206000,2050
rus,20540000,1950
rus,24370000,1955
rus,25100000,1960
rus,25880000,1965
rus,29870000,1970
rus,31370000,1975
rus,36690000,1980
rus,34950000,1985
rus,33940000,1990
rus,36650000,1995
rus,38260000,2000
rus,41920000,2005
rus,40930000,2010
rus,39030000,2015
rus,37270000,2020
rus,37920000,2025
rus,40340000,2030
rus,38560000,2035
rus,34780000,2040
rus,30550000,2045
rus,27060000,2050
rwa,263000,1950
rwa,301000,1955
rwa,347000,1960
rwa,380000,1965
rwa,443000,1970
rwa,509000,1975
rwa,643000,1980
rwa,646000,1985
rwa,703000,1990
rwa,554000,1995
rwa,900000,2000
rwa,1076000,2005
rwa,1240000,2010
rwa,1412000,2015
rwa,1659000,2020
rwa,2142000,2025
rwa,2744000,2030
rwa,3180000,2035
rwa,3582000,2040
rwa,3925000,2045
rwa,4346000,2050
lca,13000,1950
lca,13000,1955
lca,13000,1960
lca,14000,1965
lca,14000,1970
lca,14000,1975
lca,15000,1980
lca,16000,1985
lca,19000,1990
lca,21000,1995
lca,25000,2000
lca,31000,2005
lca,36000,2010
lca,42000,2015
lca,46000,2020
lca,51000,2025
lca,54000,2030
lca,59000,2035
lca,61000,2040
lca,58000,2045
lca,56000,2050
vct,9000,1950
vct,9000,1955
vct,11000,1960
vct,12000,1965
vct,10000,1970
vct,9000,1975
vct,11000,1980
vct,13000,1985
vct,13000,1990
vct,15000,1995
vct,18000,2000
vct,21000,2005
vct,24000,2010
vct,27000,2015
vct,27000,2020
vct,27000,2025
vct,28000,2030
vct,29000,2035
vct,30000,2040
vct,31000,2045
vct,32000,2050
wsm,9000,1950
wsm,11000,1955
wsm,11000,1960
wsm,14000,1965
wsm,16000,1970
wsm,16000,1975
wsm,17000,1980
wsm,17000,1985
wsm,20000,1990
wsm,21000,1995
wsm,23000,2000
wsm,26000,2005
wsm,30000,2010
wsm,29000,2015
wsm,28000,2020
wsm,25000,2025
wsm,27000,2030
wsm,34000,2035
wsm,44000,2040
wsm,51000,2045
wsm,52000,2050
stp,9000,1950
stp,8000,1955
stp,10000,1960
stp,10000,1965
stp,10000,1970
stp,11000,1975
stp,14000,1980
stp,13000,1985
stp,13000,1990
stp,14000,1995
stp,14000,2000
stp,18000,2005
stp,19000,2010
stp,22000,2015
stp,29000,2020
stp,37000,2025
stp,45000,2030
stp,54000,2035
stp,60000,2040
stp,67000,2045
stp,74000,2050
sau,486000,1950
sau,527000,1955
sau,576000,1960
sau,653000,1965
sau,758000,1970
sau,931000,1975
sau,1175000,1980
sau,1358000,1985
sau,1759000,1990
sau,2175000,1995
sau,2718000,2000
sau,3656000,2005
sau,4808000,2010
sau,5923000,2015
sau,7077000,2020
sau,7868000,2025
sau,8642000,2030
sau,9508000,2035
sau,10160000,2040
sau,10950000,2045
sau,11450000,2050
sen,348000,1950
sen,394000,1955
sen,450000,1960
sen,519000,1965
sen,609000,1970
sen,705000,1975
sen,794000,1980
sen,886000,1985
sen,966000,1990
sen,1025000,1995
sen,1123000,2000
sen,1267000,2005
sen,1503000,2010
sen,1848000,2015
sen,2269000,2020
sen,2758000,2025
sen,3295000,2030
sen,3889000,2035
sen,4505000,2040
sen,5161000,2045
sen,5907000,2050
srb,1443000,1950
srb,1550000,1955
srb,1489000,1960
srb,1599000,1965
srb,1825000,1970
srb,2095000,1975
srb,2366000,1980
srb,2338000,1985
srb,2343000,1990
srb,2543000,1995
srb,2564000,2000
srb,2605000,2005
srb,2648000,2010
srb,2597000,2015
srb,2649000,2020
srb,2737000,2025
srb,2784000,2030
srb,2727000,2035
srb,2581000,2040
srb,2439000,2045
srb,2300000,2050
sle,312000,1950
sle,340000,1955
sle,371000,1960
sle,406000,1965
sle,440000,1970
sle,477000,1975
sle,519000,1980
sle,567000,1985
sle,622000,1990
sle,577000,1995
sle,587000,2000
sle,684000,2005
sle,771000,2010
sle,889000,2015
sle,1040000,2020
sle,1215000,2025
sle,1395000,2030
sle,1579000,2035
sle,1811000,2040
sle,2116000,2045
sle,2469000,2050
sgp,154000,1950
sgp,211000,1955
sgp,263000,1960
sgp,284000,1965
sgp,319000,1970
sgp,352000,1975
sgp,403000,1980
sgp,486000,1985
sgp,587000,1990
sgp,818000,1995
sgp,1146000,2000
sgp,1422000,2005
sgp,1696000,2010
sgp,1714000,2015
sgp,1580000,2020
sgp,1433000,2025
sgp,1356000,2030
sgp,1415000,2035
sgp,1475000,2040
sgp,1448000,2045
sgp,1339000,2050
svk,797000,1950
svk,885000,1955
svk,853000,1960
svk,909000,1965
svk,979000,1970
svk,1007000,1975
svk,1081000,1980
svk,1061000,1985
svk,1112000,1990
svk,1256000,1995
svk,1399000,2000
svk,1497000,2005
svk,1515000,2010
svk,1524000,2015
svk,1595000,2020
svk,1668000,2025
svk,1726000,2030
svk,1678000,2035
svk,1511000,2040
svk,1334000,2045
svk,1207000,2050
svn,359000,1950
svn,371000,1955
svn,342000,1960
svn,346000,1965
svn,367000,1970
svn,400000,1975
svn,449000,1980
svn,449000,1985
svn,464000,1990
svn,509000,1995
svn,549000,2000
svn,594000,2005
svn,609000,2010
svn,605000,2015
svn,609000,2020
svn,606000,2025
svn,597000,2030
svn,565000,2035
svn,514000,2040
svn,470000,2045
svn,447000,2050
slb,14000,1950
slb,15000,1955
slb,15000,1960
slb,18000,1965
slb,21000,1970
slb,24000,1975
slb,28000,1980
slb,33000,1985
slb,37000,1990
slb,43000,1995
slb,51000,2000
slb,61000,2005
slb,74000,2010
slb,94000,2015
slb,116000,2020
slb,138000,2025
slb,159000,2030
slb,181000,2035
slb,205000,2040
slb,227000,2045
slb,249000,2050
som,352000,1950
som,382000,1955
som,413000,1960
som,449000,1965
som,487000,1970
som,530000,1975
som,799000,1980
som,774000,1985
som,795000,1990
som,812000,1995
som,937000,2000
som,1079000,2005
som,1238000,2010
som,1440000,2015
som,1705000,2020
som,1914000,2025
som,2195000,2030
som,2516000,2035
som,2918000,2040
som,3500000,2045
som,4123000,2050
zaf,2231000,1950
zaf,2448000,1955
zaf,2723000,1960
zaf,3007000,1965
zaf,3281000,1970
zaf,3664000,1975
zaf,4088000,1980
zaf,4691000,1985
zaf,5348000,1990
zaf,6589000,1995
zaf,7681000,2000
zaf,8630000,2005
zaf,9298000,2010
zaf,9487000,2015
zaf,9662000,2020
zaf,10230000,2025
zaf,11010000,2030
zaf,11720000,2035
zaf,12310000,2040
zaf,12770000,2045
zaf,13140000,2050
esp,6021000,1950
esp,6465000,1955
esp,6674000,1960
esp,7287000,1965
esp,7762000,1970
esp,8359000,1975
esp,8684000,1980
esp,8720000,1985
esp,8820000,1990
esp,9010000,1995
esp,9921000,2000
esp,11270000,2005
esp,12630000,2010
esp,14180000,2015
esp,15420000,2020
esp,15560000,2025
esp,14750000,2030
esp,13420000,2035
esp,11880000,2040
esp,11150000,2045
esp,11220000,2050
lka,1101000,1950
lka,1260000,1955
lka,1451000,1960
lka,1679000,1965
lka,1937000,1970
lka,2164000,1975
lka,2404000,1980
lka,2642000,1985
lka,3022000,1990
lka,3432000,1995
lka,4053000,2000
lka,4905000,2005
lka,5270000,2010
lka,5198000,2015
lka,5234000,2020
lka,5500000,2025
lka,5588000,2030
lka,5724000,2035
lka,5553000,2040
lka,5322000,2045
lka,5288000,2050
sdn,1224000,1950
sdn,1365000,1955
sdn,1544000,1960
sdn,1751000,1965
sdn,1982000,1970
sdn,2289000,1975
sdn,2669000,1980
sdn,3127000,1985
sdn,3558000,1990
sdn,4077000,1995
sdn,4683000,2000
sdn,5330000,2005
sdn,6186000,2010
sdn,7272000,2015
sdn,8575000,2020
sdn,10040000,2025
sdn,11640000,2030
sdn,13390000,2035
sdn,15210000,2040
sdn,16850000,2045
sdn,18280000,2050
sur,32000,1950
sur,36000,1955
sur,38000,1960
sur,42000,1965
sur,48000,1970
sur,45000,1975
sur,53000,1980
sur,58000,1985
sur,62000,1990
sur,70000,1995
sur,82000,2000
sur,100000,2005
sur,117000,2010
sur,132000,2015
sur,137000,2020
sur,144000,2025
sur,149000,2030
sur,151000,2035
sur,161000,2040
sur,167000,2045
sur,167000,2050
swz,38000,1950
swz,41000,1955
swz,46000,1960
swz,52000,1965
swz,58000,1970
swz,64000,1975
swz,73000,1980
swz,83000,1985
swz,100000,1990
swz,114000,1995
swz,132000,2000
swz,137000,2005
swz,142000,2010
swz,140000,2015
swz,147000,2020
swz,175000,2025
swz,224000,2030
swz,279000,2035
swz,321000,2040
swz,344000,2045
swz,359000,2050
swe,1836000,1950
swe,1961000,1955
swe,2049000,1960
swe,2091000,1965
swe,2035000,1970
swe,1930000,1975
swe,1878000,1980
swe,1960000,1985
swe,2134000,1990
swe,2288000,1995
swe,2393000,2000
swe,2435000,2005
swe,2442000,2010
swe,2489000,2015
swe,2489000,2020
swe,2453000,2025
swe,2467000,2030
swe,2535000,2035
swe,2520000,2040
swe,2528000,2045
swe,2513000,2050
che,1230000,1950
che,1305000,1955
che,1316000,1960
che,1359000,1965
che,1398000,1970
che,1446000,1975
che,1509000,1980
che,1604000,1985
che,1737000,1990
che,1850000,1995
che,1985000,2000
che,2160000,2005
che,2264000,2010
che,2293000,2015
che,2226000,2020
che,2117000,2025
che,2041000,2030
che,2052000,2035
che,2081000,2040
che,2066000,2045
che,2039000,2050
syr,504000,1950
syr,525000,1955
syr,573000,1960
syr,656000,1965
syr,762000,1970
syr,879000,1975
syr,1000000,1980
syr,1126000,1985
syr,1283000,1990
syr,1566000,1995
syr,1932000,2000
syr,2493000,2005
syr,3314000,2010
syr,4075000,2015
syr,5014000,2020
syr,6186000,2025
syr,7245000,2030
syr,7958000,2035
syr,8423000,2040
syr,8835000,2045
syr,9440000,2050
tjk,294000,1950
tjk,328000,1955
tjk,320000,1960
tjk,331000,1965
tjk,401000,1970
tjk,483000,1975
tjk,590000,1980
tjk,600000,1985
tjk,607000,1990
tjk,640000,1995
tjk,722000,2000
tjk,924000,2005
tjk,1103000,2010
tjk,1263000,2015
tjk,1380000,2020
tjk,1565000,2025
tjk,1935000,2030
tjk,2309000,2035
tjk,2633000,2040
tjk,2822000,2045
tjk,2877000,2050
tza,948000,1950
tza,1091000,1955
tza,1259000,1960
tza,1456000,1965
tza,1688000,1970
tza,1969000,1975
tza,2280000,1980
tza,2654000,1985
tza,3110000,1990
tza,3650000,1995
tza,4127000,2000
tza,4587000,2005
tza,5166000,2010
tza,6064000,2015
tza,7271000,2020
tza,8720000,2025
tza,10400000,2030
tza,12200000,2035
tza,14180000,2040
tza,16650000,2045
tza,19730000,2050
tha,2868000,1950
tha,3310000,1955
tha,3728000,1960
tha,4245000,1965
tha,4970000,1970
tha,5857000,1975
tha,6896000,1980
tha,8365000,1985
tha,9748000,1990
tha,11450000,1995
tha,14170000,2000
tha,16770000,2005
tha,18850000,2010
tha,19910000,2015
tha,20080000,2020
tha,19920000,2025
tha,19640000,2030
tha,19480000,2035
tha,19220000,2040
tha,18890000,2045
tha,18640000,2050
tls,62000,1950
tls,65000,1955
tls,72000,1960
tls,80000,1965
tls,89000,1970
tls,100000,1975
tls,72000,1980
tls,86000,1985
tls,100000,1990
tls,119000,1995
tls,112000,2000
tls,133000,2005
tls,150000,2010
tls,174000,2015
tls,188000,2020
tls,230000,2025
tls,286000,2030
tls,355000,2035
tls,447000,2040
tls,511000,2045
tls,593000,2050
tgo,191000,1950
tgo,207000,1955
tgo,224000,1960
tgo,243000,1965
tgo,294000,1970
tgo,324000,1975
tgo,355000,1980
tgo,416000,1985
tgo,482000,1990
tgo,547000,1995
tgo,657000,2000
tgo,767000,2005
tgo,903000,2010
tgo,1075000,2015
tgo,1300000,2020
tgo,1570000,2025
tgo,1863000,2030
tgo,2165000,2035
tgo,2462000,2040
tgo,2754000,2045
tgo,3034000,2050
ton,5000,1950
ton,6000,1955
ton,8000,1960
ton,8000,1965
ton,11000,1970
ton,12000,1975
ton,14000,1980
ton,14000,1985
ton,12000,1990
ton,13000,1995
ton,14000,2000
ton,16000,2005
ton,17000,2010
ton,17000,2015
ton,19000,2020
ton,20000,2025
ton,18000,2030
ton,21000,2035
ton,24000,2040
ton,26000,2045
ton,31000,2050
tto,102000,1950
tto,117000,1955
tto,133000,1960
tto,139000,1965
tto,147000,1970
tto,148000,1975
tto,157000,1980
tto,173000,1985
tto,189000,1990
tto,219000,1995
tto,263000,2000
tto,312000,2005
tto,340000,2010
tto,358000,2015
tto,373000,2020
tto,398000,2025
tto,425000,2030
tto,418000,2035
tto,388000,2040
tto,335000,2045
tto,295000,2050
tun,532000,1950
tun,595000,1955
tun,632000,1960
tun,674000,1965
tun,753000,1970
tun,839000,1975
tun,964000,1980
tun,1029000,1985
tun,1131000,1990
tun,1375000,1995
tun,1651000,2000
tun,1975000,2005
tun,2306000,2010
tun,2595000,2015
tun,2919000,2020
tun,3276000,2025
tun,3601000,2030
tun,3749000,2035
tun,3637000,2040
tun,3397000,2045
tun,3155000,2050
tur,3408000,1950
tur,3999000,1955
tur,4131000,1960
tur,4446000,1965
tur,5336000,1970
tur,6108000,1975
tur,7093000,1980
tur,7843000,1985
tur,8659000,1990
tur,9739000,1995
tur,11530000,2000
tur,13830000,2005
tur,16230000,2010
tur,18960000,2015
tur,21520000,2020
tur,23700000,2025
tur,24940000,2030
tur,25670000,2035
tur,26030000,2040
tur,25780000,2045
tur,25870000,2050
tkm,233000,1950
tkm,257000,1955
tkm,261000,1960
tkm,271000,1965
tkm,317000,1970
tkm,358000,1975
tkm,423000,1980
tkm,425000,1985
tkm,441000,1990
tkm,532000,1995
tkm,658000,2000
tkm,853000,2005
tkm,1015000,2010
tkm,1152000,2015
tkm,1273000,2020
tkm,1410000,2025
tkm,1615000,2030
tkm,1796000,2035
tkm,1851000,2040
tkm,1879000,2045
tkm,1846000,2050
uga,653000,1950
uga,749000,1955
uga,866000,1960
uga,1033000,1965
uga,1216000,1970
uga,1387000,1975
uga,1502000,1980
uga,1686000,1985
uga,1948000,1990
uga,2206000,1995
uga,2413000,2000
uga,2607000,2005
uga,3025000,2010
uga,3752000,2015
uga,4767000,2020
uga,6071000,2025
uga,7600000,2030
uga,9356000,2035
uga,11350000,2040
uga,13630000,2045
uga,16290000,2050
ukr,8147000,1950
ukr,9576000,1955
ukr,9697000,1960
ukr,10190000,1965
ukr,11440000,1970
ukr,11620000,1975
ukr,13750000,1980
ukr,13240000,1985
ukr,12570000,1990
ukr,13110000,1995
ukr,12540000,2000
ukr,13130000,2005
ukr,12920000,2010
ukr,12470000,2015
ukr,12000000,2020
ukr,12070000,2025
ukr,12440000,2030
ukr,11940000,2035
ukr,10690000,2040
ukr,9125000,2045
ukr,8000000,2050
are,10000,1950
are,12000,1955
are,12000,1960
are,18000,1965
are,30000,1970
are,69000,1975
are,125000,1980
are,215000,1985
are,321000,1990
are,427000,1995
are,617000,2000
are,787000,2005
are,973000,2010
are,1353000,2015
are,1795000,2020
are,2102000,2025
are,2165000,2030
are,2148000,2035
are,2149000,2040
are,2260000,2045
are,2444000,2050
gbr,13300000,1950
gbr,13940000,1955
gbr,13930000,1960
gbr,14060000,1965
gbr,13620000,1970
gbr,13040000,1975
gbr,12910000,1980
gbr,12710000,1985
gbr,13530000,1990
gbr,14170000,1995
gbr,15070000,2000
gbr,16260000,2005
gbr,16790000,2010
gbr,17230000,2015
gbr,17120000,2020
gbr,16780000,2025
gbr,16780000,2030
gbr,17180000,2035
gbr,17610000,2040
gbr,17600000,2045
gbr,17550000,2050
usa,35440000,1950
usa,38560000,1955
usa,42170000,1960
usa,45260000,1965
usa,46680000,1970
usa,46590000,1975
usa,46840000,1980
usa,48640000,1985
usa,54580000,1990
usa,63740000,1995
usa,74630000,2000
usa,83320000,2005
usa,86740000,2010
usa,87340000,2015
usa,86210000,2020
usa,86300000,2025
usa,89200000,2030
usa,93280000,2035
usa,96360000,2040
usa,98510000,2045
usa,100400000,2050
ury,467000,1950
ury,514000,1955
ury,551000,1960
ury,594000,1965
ury,640000,1970
ury,656000,1975
ury,673000,1980
ury,672000,1985
ury,668000,1990
ury,677000,1995
ury,716000,2000
ury,750000,2005
ury,777000,2010
ury,816000,2015
ury,849000,2020
ury,860000,2025
ury,891000,2030
ury,919000,2035
ury,928000,2040
ury,943000,2045
ury,937000,2050
uzb,1396000,1950
uzb,1507000,1955
uzb,1432000,1960
uzb,1413000,1965
uzb,1653000,1970
uzb,1927000,1975
uzb,2381000,1980
uzb,2433000,1985
uzb,2456000,1990
uzb,2831000,1995
uzb,3456000,2000
uzb,4516000,2005
uzb,5365000,2010
uzb,6112000,2015
uzb,6705000,2020
uzb,7461000,2025
uzb,8655000,2030
uzb,9740000,2035
uzb,10260000,2040
uzb,10200000,2045
uzb,9749000,2050
vut,6000,1950
vut,6000,1955
vut,8000,1960
vut,8000,1965
vut,10000,1970
vut,12000,1975
vut,14000,1980
vut,16000,1985
vut,19000,1990
vut,22000,1995
vut,26000,2000
vut,31000,2005
vut,38000,2010
vut,45000,2015
vut,51000,2020
vut,61000,2025
vut,71000,2030
vut,82000,2035
vut,95000,2040
vut,105000,2045
vut,115000,2050
ven,754000,1950
ven,870000,1955
ven,1024000,1960
ven,1193000,1965
ven,1415000,1970
ven,1672000,1975
ven,1964000,1980
ven,2339000,1985
ven,2852000,1990
ven,3511000,1995
ven,4270000,2000
ven,5151000,2005
ven,5942000,2010
ven,6612000,2015
ven,7394000,2020
ven,8110000,2025
ven,8909000,2030
ven,9642000,2035
ven,10140000,2040
ven,10520000,2045
ven,10760000,2050
vnm,5461000,1950
vnm,5859000,1955
vnm,6146000,1960
vnm,6429000,1965
vnm,6817000,1970
vnm,7332000,1975
vnm,7414000,1980
vnm,7581000,1985
vnm,8282000,1990
vnm,9851000,1995
vnm,11980000,2000
vnm,15880000,2005
vnm,20770000,2010
vnm,23950000,2015
vnm,25760000,2020
vnm,26440000,2025
vnm,27790000,2030
vnm,29620000,2035
vnm,30270000,2040
vnm,30530000,2045
vnm,29440000,2050
vir,4000,1950
vir,5000,1955
vir,6000,1960
vir,7000,1965
vir,10000,1970
vir,12000,1975
vir,17000,1980
vir,21000,1985
vir,25000,1990
vir,27000,1995
vir,31000,2000
vir,32000,2005
vir,30000,2010
vir,28000,2015
vir,23000,2020
vir,20000,2025
vir,18000,2030
vir,19000,2035
vir,21000,2040
vir,20000,2045
vir,18000,2050
pse,140000,1950
pse,130000,1955
pse,130000,1960
pse,138000,1965
pse,132000,1970
pse,153000,1975
pse,175000,1980
pse,199000,1985
pse,226000,1990
pse,273000,1995
pse,347000,2000
pse,449000,2005
pse,558000,2010
pse,691000,2015
pse,824000,2020
pse,966000,2025
pse,1170000,2030
pse,1395000,2035
pse,1694000,2040
pse,2014000,2045
pse,2304000,2050
esh,2000,1950
esh,3000,1955
esh,4000,1960
esh,6000,1965
esh,10000,1970
esh,10000,1975
esh,19000,1980
esh,25000,1985
esh,28000,1990
esh,36000,1995
esh,48000,2000
esh,77000,2005
esh,111000,2010
esh,147000,2015
esh,183000,2020
esh,212000,2025
esh,234000,2030
esh,245000,2035
esh,245000,2040
esh,237000,2045
esh,232000,2050
yem,613000,1950
yem,637000,1955
yem,668000,1960
yem,705000,1965
yem,727000,1970
yem,738000,1975
yem,807000,1980
yem,915000,1985
yem,1091000,1990
yem,1663000,1995
yem,2001000,2000
yem,2387000,2005
yem,2815000,2010
yem,3334000,2015
yem,4075000,2020
yem,5119000,2025
yem,6478000,2030
yem,8024000,2035
yem,9513000,2040
yem,10830000,2045
yem,12180000,2050
zmb,296000,1950
zmb,346000,1955
zmb,398000,1960
zmb,458000,1965
zmb,524000,1970
zmb,608000,1975
zmb,703000,1980
zmb,821000,1985
zmb,962000,1990
zmb,1102000,1995
zmb,1238000,2000
zmb,1287000,2005
zmb,1347000,2010
zmb,1515000,2015
zmb,1827000,2020
zmb,2196000,2025
zmb,2658000,2030
zmb,3174000,2035
zmb,3784000,2040
zmb,4510000,2045
zmb,5330000,2050
zwe,390000,1950
zwe,435000,1955
zwe,503000,1960
zwe,566000,1965
zwe,646000,1970
zwe,731000,1975
zwe,804000,1980
zwe,956000,1985
zwe,1105000,1990
zwe,1306000,1995
zwe,1423000,2000
zwe,1303000,2005
zwe,1128000,2010
zwe,1187000,2015
zwe,1599000,2020
zwe,2347000,2025
zwe,3315000,2030
zwe,4258000,2035
zwe,4854000,2040
zwe,5095000,2045
zwe,5224000,2050
