geo,population_aged_10_14_years_male_percent,time
deu,4.424,2050
gha,12.24,1950
gha,12.45,1955
gha,12.69,1960
gha,11.58,1965
gha,12.02,1970
gha,12.46,1975
gha,12.75,1980
gha,12.8,1985
gha,12.71,1990
gha,12.57,1995
gha,12.45,2000
gha,12.19,2005
gha,11.69,2010
gha,11.28,2015
gha,11.08,2020
gha,10.84,2025
gha,10.4,2030
gha,9.939,2035
gha,9.459,2040
gha,9.102,2045
gha,8.829,2050
grc,10.71,1950
grc,8.488,1955
grc,9.178,1960
grc,8.899,1965
grc,8.593,1970
grc,8.262,1975
grc,8.495,1980
grc,7.551,1985
grc,7.669,1990
grc,6.866,1995
grc,5.759,2000
grc,5.131,2005
grc,4.904,2010
grc,4.852,2015
grc,5.036,2020
grc,4.822,2025
grc,4.602,2030
grc,4.438,2035
grc,4.423,2040
grc,4.523,2045
grc,4.696,2050
grd,14.71,1950
grd,13.16,1955
grd,14.29,1960
grd,13.95,1965
grd,18.18,1970
grd,15.91,1975
grd,13.95,1980
grd,12.24,1985
grd,10.2,1990
grd,12.5,1995
grd,14.0,2000
grd,11.54,2005
grd,9.615,2010
grd,9.091,2015
grd,9.434,2020
grd,9.259,2025
grd,8.929,2030
grd,7.273,2035
grd,7.547,2040
grd,5.769,2045
grd,6.122,2050
glp,10.89,1950
glp,10.43,1955
glp,12.69,1960
glp,13.42,1965
glp,13.21,1970
glp,14.2,1975
glp,13.12,1980
glp,11.11,1985
glp,8.901,1990
glp,8.718,1995
glp,8.78,2000
glp,8.219,2005
glp,7.556,2010
glp,7.965,2015
glp,7.424,2020
glp,6.987,2025
glp,6.957,2030
glp,6.522,2035
glp,6.55,2040
glp,6.222,2045
glp,6.278,2050
gum,5.0,1950
gum,7.692,1955
gum,10.0,1960
gum,9.302,1965
gum,10.64,1970
gum,12.0,1975
gum,10.91,1980
gum,9.677,1985
gum,8.451,1990
gum,7.895,1995
gum,8.861,2000
gum,9.524,2005
gum,10.0,2010
gum,9.375,2015
gum,7.921,2020
gum,7.619,2025
gum,7.407,2030
gum,7.018,2035
gum,6.897,2040
gum,6.78,2045
gum,6.78,2050
gtm,11.83,1950
gtm,11.53,1955
gtm,12.63,1960
gtm,12.79,1965
gtm,12.32,1970
gtm,12.36,1975
gtm,12.49,1980
gtm,12.82,1985
gtm,13.23,1990
gtm,13.34,1995
gtm,12.98,2000
gtm,13.16,2005
gtm,12.93,2010
gtm,12.73,2015
gtm,12.25,2020
gtm,11.67,2025
gtm,11.0,2030
gtm,10.27,2035
gtm,9.539,2040
gtm,8.828,2045
gtm,8.159,2050
gin,9.962,1950
gin,11.35,1955
gin,11.05,1960
gin,11.73,1965
gin,11.88,1970
gin,11.97,1975
gin,11.92,1980
gin,12.04,1985
gin,12.23,1990
gin,12.45,1995
gin,12.58,2000
gin,12.51,2005
gin,12.25,2010
gin,12.2,2015
gin,12.24,2020
gin,12.0,2025
gin,11.53,2030
gin,10.96,2035
gin,10.37,2040
gin,9.86,2045
gin,9.392,2050
gnb,10.51,1950
gnb,10.79,1955
gnb,10.92,1960
gnb,13.95,1965
gnb,11.11,1970
gnb,10.72,1975
gnb,8.959,1980
gnb,14.13,1985
gnb,12.23,1990
gnb,11.28,1995
gnb,11.34,2000
gnb,11.76,2005
gnb,12.12,2010
gnb,12.2,2015
gnb,12.21,2020
gnb,12.03,2025
gnb,11.76,2030
gnb,11.51,2035
gnb,11.08,2040
gnb,10.63,2045
gnb,10.19,2050
guy,9.662,1950
guy,10.55,1955
guy,11.87,1960
guy,13.71,1965
guy,14.45,1970
guy,14.29,1975
guy,13.87,1980
guy,13.23,1985
guy,12.67,1990
guy,12.23,1995
guy,10.08,2000
guy,9.536,2005
guy,10.77,2010
guy,9.794,2015
guy,8.158,2020
guy,7.547,2025
guy,7.542,2030
guy,7.803,2035
guy,7.385,2040
guy,6.931,2045
guy,6.498,2050
hti,12.08,1950
hti,11.74,1955
hti,10.91,1960
hti,11.88,1965
hti,12.24,1970
hti,12.61,1975
hti,12.29,1980
hti,11.51,1985
hti,12.13,1990
hti,13.59,1995
hti,13.01,2000
hti,12.42,2005
hti,11.94,2010
hti,11.15,2015
hti,10.73,2020
hti,10.24,2025
hti,9.816,2030
hti,9.376,2035
hti,8.854,2040
hti,8.367,2045
hti,7.918,2050
hnd,11.63,1950
hnd,11.2,1955
hnd,11.71,1960
hnd,12.76,1965
hnd,12.9,1970
hnd,13.15,1975
hnd,13.32,1980
hnd,12.91,1985
hnd,13.06,1990
hnd,13.15,1995
hnd,13.01,2000
hnd,12.92,2005
hnd,12.11,2010
hnd,11.15,2015
hnd,10.58,2020
hnd,9.982,2025
hnd,9.343,2030
hnd,8.656,2035
hnd,7.987,2040
hnd,7.333,2045
hnd,6.717,2050
hkg,8.268,1950
hkg,6.177,1955
hkg,11.6,1960
hkg,12.32,1965
hkg,13.12,1970
hkg,12.04,1975
hkg,9.029,1980
hkg,8.129,1985
hkg,7.563,1990
hkg,7.284,1995
hkg,6.333,2000
hkg,6.867,2005
hkg,5.705,2010
hkg,3.578,2015
hkg,3.92,2020
hkg,4.531,2025
hkg,4.48,2030
hkg,4.397,2035
hkg,4.169,2040
hkg,3.984,2045
hkg,4.086,2050
hun,8.307,1950
hun,8.198,1955
hun,8.493,1960
hun,9.529,1965
hun,8.159,1970
hun,6.458,1975
hun,7.074,1980
hun,7.914,1985
hun,8.579,1990
hun,6.865,1995
hun,6.608,2000
hun,6.331,2005
hun,5.387,2010
hun,5.264,2015
hun,5.489,2020
hun,5.505,2025
hun,5.399,2030
hun,5.275,2035
hun,5.17,2040
hun,5.076,2045
hun,5.179,2050
isl,8.451,1950
isl,8.75,1955
isl,10.11,1960
isl,10.31,1965
isl,11.43,1970
isl,10.81,1975
isl,9.402,1980
isl,9.016,1985
isl,8.594,1990
isl,8.029,1995
isl,7.692,2000
isl,8.054,2005
isl,6.509,2010
isl,5.978,2015
isl,6.186,2020
isl,6.5,2025
isl,5.882,2030
isl,5.825,2035
isl,5.263,2040
isl,5.238,2045
isl,5.238,2050
ind,11.04,1950
ind,10.37,1955
ind,10.42,1960
ind,12.15,1965
ind,12.01,1970
ind,11.77,1975
ind,11.5,1980
ind,11.34,1985
ind,11.39,1990
ind,11.27,1995
ind,11.08,2000
ind,10.91,2005
ind,10.26,2010
ind,9.729,2015
ind,9.093,2020
ind,8.591,2025
ind,8.05,2030
ind,7.486,2035
ind,6.903,2040
ind,6.461,2045
ind,6.328,2050
idn,11.97,1950
idn,11.09,1955
idn,10.28,1960
idn,11.44,1965
idn,12.24,1970
idn,12.36,1975
idn,12.43,1980
idn,12.22,1985
idn,11.79,1990
idn,11.27,1995
idn,10.33,2000
idn,9.55,2005
idn,8.97,2010
idn,8.753,2015
idn,8.198,2020
idn,7.535,2025
idn,6.889,2030
idn,6.64,2035
idn,6.533,2040
idn,6.415,2045
idn,6.23,2050
irn,10.2,1950
irn,10.56,1955
irn,11.87,1960
irn,12.56,1965
irn,12.41,1970
irn,12.54,1975
irn,12.55,1980
irn,11.63,1985
irn,13.07,1990
irn,14.38,1995
irn,12.32,2000
irn,10.44,2005
irn,7.139,2010
irn,7.441,2015
irn,7.985,2020
irn,7.826,2025
irn,7.246,2030
irn,6.284,2035
irn,5.84,2040
irn,5.886,2045
irn,6.015,2050
irq,10.66,1950
irq,10.67,1955
irq,10.21,1960
irq,14.23,1965
irq,11.65,1970
irq,12.04,1975
irq,13.46,1980
irq,13.46,1985
irq,13.68,1990
irq,13.04,1995
irq,12.51,2000
irq,12.37,2005
irq,12.94,2010
irq,12.04,2015
irq,11.36,2020
irq,10.56,2025
irq,10.04,2030
irq,9.663,2035
irq,9.241,2040
irq,8.73,2045
irq,8.222,2050
irl,8.808,1950
irl,9.559,1955
irl,10.46,1960
irl,10.03,1965
irl,10.17,1970
irl,10.2,1975
irl,10.19,1980
irl,10.08,1985
irl,10.08,1990
irl,9.548,1995
irl,7.888,2000
irl,6.74,2005
irl,6.356,2010
irl,6.778,2015
irl,7.171,2020
irl,6.944,2025
irl,6.27,2030
irl,5.715,2035
irl,5.492,2040
irl,5.59,2045
irl,5.789,2050
isr,8.655,1950
isr,8.455,1955
isr,11.01,1960
isr,11.73,1965
isr,10.55,1970
isr,9.852,1975
isr,9.888,1980
isr,10.55,1985
isr,10.36,1990
isr,9.891,1995
isr,9.224,2000
isr,8.751,2005
isr,9.02,2010
isr,9.018,2015
isr,8.758,2020
isr,8.122,2025
isr,7.562,2030
isr,7.218,2035
isr,7.053,2040
isr,6.874,2045
isr,6.617,2050
ita,9.361,1950
ita,8.192,1955
ita,9.018,1960
ita,7.972,1965
ita,8.061,1970
ita,8.689,1975
ita,8.619,1980
ita,8.116,1985
ita,6.677,1990
ita,5.577,1995
ita,5.2,2000
ita,5.116,2005
ita,4.882,2010
ita,5.061,2015
ita,5.155,2020
ita,4.794,2025
ita,4.446,2030
ita,4.358,2035
ita,4.427,2040
ita,4.606,2045
ita,4.797,2050
jam,11.0,1950
jam,10.79,1955
jam,11.11,1960
jam,10.46,1965
jam,13.72,1970
jam,15.36,1975
jam,13.76,1980
jam,12.74,1985
jam,11.13,1990
jam,11.19,1995
jam,10.82,2000
jam,11.35,2005
jam,10.64,2010
jam,9.384,2015
jam,9.019,2020
jam,8.792,2025
jam,8.618,2030
jam,8.196,2035
jam,7.647,2040
jam,7.148,2045
jam,6.804,2050
jpn,10.78,1950
jpn,10.92,1955
jpn,12.4,1960
jpn,9.77,1965
jpn,7.917,1970
jpn,7.683,1975
jpn,7.953,1980
jpn,8.732,1985
jpn,7.279,1990
jpn,6.264,1995
jpn,5.433,2000
jpn,4.96,2005
jpn,4.879,2010
jpn,4.754,2015
jpn,4.466,2020
jpn,4.178,2025
jpn,3.97,2030
jpn,3.939,2035
jpn,4.009,2040
jpn,4.107,2045
jpn,4.155,2050
jor,12.2,1950
jor,12.72,1955
jor,13.15,1960
jor,12.08,1965
jor,12.0,1970
jor,12.31,1975
jor,14.31,1980
jor,14.36,1985
jor,13.52,1990
jor,12.39,1995
jor,12.1,2000
jor,11.91,2005
jor,10.85,2010
jor,10.23,2015
jor,10.15,2020
jor,9.554,2025
jor,8.647,2030
jor,7.965,2035
jor,7.434,2040
jor,6.979,2045
jor,6.6,2050
kaz,15.84,1950
kaz,8.275,1955
kaz,9.514,1960
kaz,11.51,1965
kaz,12.96,1970
kaz,12.77,1975
kaz,10.62,1980
kaz,10.51,1985
kaz,10.07,1990
kaz,10.25,1995
kaz,11.42,2000
kaz,9.78,2005
kaz,7.446,2010
kaz,7.786,2015
kaz,9.42,2020
kaz,9.098,2025
kaz,8.299,2030
kaz,7.336,2035
kaz,6.797,2040
kaz,6.776,2045
kaz,6.948,2050
ken,10.67,1950
ken,9.721,1955
ken,11.29,1960
ken,12.59,1965
ken,12.87,1970
ken,12.97,1975
ken,13.06,1980
ken,13.41,1985
ken,13.67,1990
ken,13.92,1995
ken,13.73,2000
ken,12.41,2005
ken,11.99,2010
ken,12.25,2015
ken,12.75,2020
ken,12.29,2025
ken,11.43,2030
ken,10.68,2035
ken,10.23,2040
ken,9.938,2045
ken,9.574,2050
prk,16.87,1950
prk,16.62,1955
prk,13.59,1960
prk,8.353,1965
prk,12.26,1970
prk,11.28,1975
prk,13.76,1980
prk,12.03,1985
prk,7.812,1990
prk,8.943,1995
prk,8.487,2000
prk,9.074,2005
prk,8.135,2010
prk,6.93,2015
prk,6.4,2020
prk,6.401,2025
prk,6.629,2030
prk,6.584,2035
prk,6.254,2040
prk,5.907,2045
prk,5.805,2050
kor,13.39,1950
kor,12.99,1955
kor,11.78,1960
kor,12.39,1965
kor,14.43,1970
kor,13.47,1975
kor,12.23,1980
kor,11.44,1985
kor,9.499,1990
kor,8.621,1995
kor,7.059,2000
kor,7.674,2005
kor,6.821,2010
kor,5.196,2015
kor,4.842,2020
kor,4.719,2025
kor,4.576,2030
kor,4.528,2035
kor,4.453,2040
kor,4.337,2045
kor,4.209,2050
kwt,8.696,1950
kwt,7.377,1955
kwt,6.936,1960
kwt,7.266,1965
kwt,9.22,1970
kwt,10.2,1975
kwt,9.886,1980
kwt,9.119,1985
kwt,9.039,1990
kwt,7.04,1995
kwt,6.711,2000
kwt,6.204,2005
kwt,6.077,2010
kwt,6.036,2015
kwt,6.175,2020
kwt,5.834,2025
kwt,5.409,2030
kwt,5.091,2035
kwt,4.993,2040
kwt,5.019,2045
kwt,5.119,2050
kgz,12.41,1950
kgz,7.461,1955
kgz,7.67,1960
kgz,11.02,1965
kgz,13.69,1970
kgz,13.62,1975
kgz,11.72,1980
kgz,11.48,1985
kgz,11.07,1990
kgz,11.79,1995
kgz,12.37,2000
kgz,11.61,2005
kgz,9.967,2010
kgz,8.753,2015
kgz,9.536,2020
kgz,9.302,2025
kgz,8.524,2030
kgz,7.527,2035
kgz,6.816,2040
kgz,6.74,2045
kgz,6.755,2050
lao,11.33,1950
lao,10.99,1955
lao,11.4,1960
lao,12.67,1965
lao,12.2,1970
lao,12.05,1975
lao,12.61,1980
lao,12.95,1985
lao,12.32,1990
lao,12.45,1995
lao,13.03,2000
lao,13.38,2005
lao,13.04,2010
lao,10.75,2015
lao,10.43,2020
lao,10.17,2025
lao,9.959,2030
lao,9.539,2035
lao,8.826,2040
lao,8.148,2045
lao,7.747,2050
lva,10.68,1950
lva,9.4,1955
lva,7.957,1960
lva,8.203,1965
lva,8.241,1970
lva,7.979,1975
lva,7.18,1980
lva,7.712,1985
lva,7.195,1990
lva,7.92,1995
lva,8.991,2000
lva,6.546,2005
lva,4.743,2010
lva,5.02,2015
lva,5.794,2020
lva,6.122,2025
lva,6.146,2030
lva,5.757,2035
lva,5.137,2040
lva,4.9,2045
lva,5.198,2050
lbn,10.04,1950
lbn,9.012,1955
lbn,10.2,1960
lbn,11.89,1965
lbn,12.76,1970
lbn,12.7,1975
lbn,12.52,1980
lbn,12.12,1985
lbn,11.82,1990
lbn,10.77,1995
lbn,10.02,2000
lbn,9.955,2005
lbn,9.65,2010
lbn,7.852,2015
lbn,7.264,2020
lbn,7.217,2025
lbn,7.152,2030
lbn,6.986,2035
lbn,6.62,2040
lbn,6.212,2045
lbn,5.954,2050
lso,11.85,1950
lso,12.43,1955
lso,13.1,1960
lso,13.46,1965
lso,13.66,1970
lso,13.8,1975
lso,13.9,1980
lso,14.01,1985
lso,14.56,1990
lso,14.87,1995
lso,14.5,2000
lso,13.8,2005
lso,13.6,2010
lso,12.74,2015
lso,12.14,2020
lso,11.85,2025
lso,11.52,2030
lso,11.04,2035
lso,10.6,2040
lso,10.21,2045
lso,9.86,2050
lbr,11.55,1950
lbr,11.7,1955
lbr,11.3,1960
lbr,10.86,1965
lbr,12.61,1970
lbr,13.28,1975
lbr,12.73,1980
lbr,11.52,1985
lbr,12.44,1990
lbr,12.71,1995
lbr,12.53,2000
lbr,12.53,2005
lbr,12.56,2010
lbr,12.4,2015
lbr,12.11,2020
lbr,11.81,2025
lbr,11.3,2030
lbr,10.72,2035
lbr,10.16,2040
lbr,9.652,2045
lbr,9.196,2050
lby,11.11,1950
lby,11.85,1955
lby,11.85,1960
lby,11.19,1965
lby,11.45,1970
lby,11.25,1975
lby,12.22,1980
lby,12.76,1985
lby,13.26,1990
lby,14.01,1995
lby,10.73,2000
lby,9.052,2005
lby,8.93,2010
lby,9.209,2015
lby,9.301,2020
lby,8.912,2025
lby,7.957,2030
lby,6.865,2035
lby,6.179,2040
lby,6.11,2045
lby,6.387,2050
ltu,10.34,1950
ltu,9.333,1955
ltu,9.013,1960
ltu,9.091,1965
ltu,9.708,1970
ltu,9.659,1975
ltu,8.587,1980
ltu,8.448,1985
ltu,7.604,1990
ltu,8.012,1995
ltu,8.592,2000
ltu,7.596,2005
ltu,5.909,2010
ltu,5.017,2015
ltu,5.212,2020
ltu,5.54,2025
ltu,5.754,2030
ltu,5.68,2035
ltu,5.397,2040
ltu,5.008,2045
ltu,4.98,2050
lux,6.803,1950
lux,6.579,1955
lux,6.452,1960
lux,7.362,1965
lux,7.784,1970
lux,7.263,1975
lux,7.345,1980
lux,6.145,1985
lux,5.882,1990
lux,6.0,1995
lux,6.132,2000
lux,6.522,2005
lux,6.557,2010
lux,5.837,2015
lux,5.495,2020
lux,5.517,2025
lux,5.537,2030
lux,5.882,2035
lux,5.882,2040
lux,5.698,2045
lux,5.738,2050
mac,8.0,1950
mac,7.527,1955
mac,14.12,1960
mac,15.24,1965
mac,16.79,1970
mac,11.63,1975
mac,8.661,1980
mac,7.285,1985
mac,6.593,1990
mac,8.543,1995
mac,9.953,2000
mac,7.759,2005
mac,4.981,2010
mac,3.717,2015
mac,4.286,2020
mac,4.594,2025
mac,4.561,2030
mac,4.225,2035
mac,3.887,2040
mac,3.597,2045
mac,3.704,2050
mkd,10.55,1950
mkd,9.81,1955
mkd,11.51,1960
mkd,11.58,1965
mkd,10.96,1970
mkd,10.12,1975
mkd,9.681,1980
mkd,8.913,1985
mkd,8.996,1990
mkd,8.767,1995
mkd,8.234,2000
mkd,7.783,2005
mkd,6.765,2010
mkd,5.975,2015
mkd,5.496,2020
mkd,5.616,2025
mkd,5.572,2030
mkd,5.466,2035
mkd,5.274,2040
mkd,5.063,2045
mkd,4.978,2050
mdg,10.52,1950
mdg,9.73,1955
mdg,10.02,1960
mdg,11.87,1965
mdg,12.11,1970
mdg,12.17,1975
mdg,12.31,1980
mdg,12.85,1985
mdg,12.85,1990
mdg,11.61,1995
mdg,12.41,2000
mdg,12.82,2005
mdg,12.86,2010
mdg,12.36,2015
mdg,11.91,2020
mdg,11.49,2025
mdg,11.01,2030
mdg,10.49,2035
mdg,9.974,2040
mdg,9.474,2045
mdg,9.012,2050
mwi,12.1,1950
mwi,12.41,1955
mwi,12.68,1960
mwi,11.82,1965
mwi,12.18,1970
mwi,12.35,1975
mwi,12.53,1980
mwi,12.52,1985
mwi,13.26,1990
mwi,12.49,1995
mwi,12.07,2000
mwi,13.18,2005
mwi,13.75,2010
mwi,13.37,2015
mwi,12.82,2020
mwi,12.52,2025
mwi,12.25,2030
mwi,11.77,2035
mwi,11.12,2040
mwi,10.45,2045
mwi,9.888,2050
mys,11.73,1950
mys,10.43,1955
mys,11.43,1960
mys,12.45,1965
mys,12.89,1970
mys,12.76,1975
mys,12.49,1980
mys,11.82,1985
mys,10.99,1990
mys,11.33,1995
mys,10.78,2000
mys,10.4,2005
mys,9.62,2010
mys,9.214,2015
mys,8.63,2020
mys,8.177,2025
mys,7.697,2030
mys,7.142,2035
mys,6.625,2040
mys,6.46,2045
mys,6.338,2050
mdv,9.302,1950
mdv,8.511,1955
mdv,9.615,1960
mdv,12.07,1965
mdv,12.5,1970
mdv,10.81,1975
mdv,11.11,1980
mdv,11.7,1985
mdv,12.73,1990
mdv,14.17,1995
mdv,14.39,2000
mdv,13.42,2005
mdv,10.13,2010
mdv,7.647,2015
mdv,7.778,2020
mdv,7.895,2025
mdv,7.921,2030
mdv,7.246,2035
mdv,6.481,2040
mdv,5.882,2045
mdv,5.804,2050
mli,11.44,1950
mli,11.62,1955
mli,11.07,1960
mli,10.75,1965
mli,11.64,1970
mli,11.87,1975
mli,12.34,1980
mli,12.48,1985
mli,12.4,1990
mli,13.1,1995
mli,13.47,2000
mli,13.22,2005
mli,12.77,2010
mli,12.74,2015
mli,13.02,2020
mli,12.82,2025
mli,12.28,2030
mli,11.65,2035
mli,10.98,2040
mli,10.5,2045
mli,10.12,2050
mlt,10.39,1950
mlt,9.868,1955
mlt,9.934,1960
mlt,12.42,1965
mlt,11.72,1970
mlt,9.524,1975
mlt,7.547,1980
mlt,8.284,1985
mlt,8.475,1990
mlt,8.065,1995
mlt,7.812,2000
mlt,7.0,2005
mlt,5.941,2010
mlt,4.762,2015
mlt,4.695,2020
mlt,4.695,2025
mlt,4.673,2030
mlt,4.673,2035
mlt,4.739,2040
mlt,4.327,2045
mlt,4.369,2050
mtq,11.43,1950
mtq,10.92,1955
mtq,12.23,1960
mtq,13.42,1965
mtq,13.12,1970
mtq,15.0,1975
mtq,13.38,1980
mtq,10.98,1985
mtq,8.621,1990
mtq,8.427,1995
mtq,8.333,2000
mtq,8.152,2005
mtq,7.368,2010
mtq,7.216,2015
mtq,6.667,2020
mtq,6.154,2025
mtq,6.122,2030
mtq,6.091,2035
mtq,5.67,2040
mtq,5.759,2045
mtq,5.376,2050
mrt,12.23,1950
mrt,11.72,1955
mrt,11.68,1960
mrt,12.05,1965
mrt,12.72,1970
mrt,12.97,1975
mrt,12.96,1980
mrt,12.97,1985
mrt,13.13,1990
mrt,12.97,1995
mrt,12.72,2000
mrt,12.24,2005
mrt,11.9,2010
mrt,11.77,2015
mrt,11.57,2020
mrt,11.15,2025
mrt,10.38,2030
mrt,9.773,2035
mrt,9.334,2040
mrt,8.985,2045
mrt,8.644,2050
mus,12.55,1950
mus,12.68,1955
mus,12.77,1960
mus,13.53,1965
mus,14.08,1970
mus,15.45,1975
mus,12.76,1980
mus,11.26,1985
mus,10.06,1990
mus,9.22,1995
mus,8.221,2000
mus,9.032,2005
mus,8.087,2010
mus,7.424,2015
mus,6.657,2020
mus,6.841,2025
mus,6.812,2030
mus,6.619,2035
mus,6.331,2040
mus,6.214,2045
mus,6.078,2050
myt,12.5,1950
myt,9.091,1955
myt,7.692,1960
myt,11.76,1965
myt,10.53,1970
myt,12.5,1975
myt,13.79,1980
myt,13.89,1985
myt,13.04,1990
myt,12.9,1995
myt,13.33,2000
myt,13.79,2005
myt,13.0,2010
myt,11.61,2015
myt,10.4,2020
myt,9.42,2025
myt,9.396,2030
myt,8.642,2035
myt,8.235,2040
myt,7.143,2045
myt,6.878,2050
mex,11.6,1950
mex,12.03,1955
mex,11.95,1960
mex,13.07,1965
mex,13.21,1970
mex,13.01,1975
mex,13.36,1980
mex,13.98,1985
mex,12.87,1990
mex,11.62,1995
mex,10.98,2000
mex,10.69,2005
mex,9.723,2010
mex,8.959,2015
mex,8.244,2020
mex,7.577,2025
mex,6.886,2030
mex,6.53,2035
mex,6.363,2040
mex,6.118,2045
mex,5.834,2050
fsm,12.5,1950
fsm,10.53,1955
fsm,9.091,1960
fsm,14.81,1965
fsm,12.5,1970
fsm,12.5,1975
fsm,13.16,1980
fsm,13.33,1985
fsm,12.0,1990
fsm,14.55,1995
fsm,13.21,2000
fsm,12.73,2005
fsm,12.96,2010
fsm,12.07,2015
fsm,11.48,2020
fsm,9.836,2025
fsm,9.231,2030
fsm,9.231,2035
fsm,9.231,2040
fsm,7.576,2045
fsm,7.463,2050
mda,11.62,1950
mda,8.876,1955
mda,8.048,1960
mda,11.15,1965
mda,12.55,1970
mda,11.19,1975
mda,8.865,1980
mda,8.946,1985
mda,9.183,1990
mda,9.976,1995
mda,10.26,2000
mda,8.735,2005
mda,6.132,2010
mda,5.241,2015
mda,6.488,2020
mda,6.846,2025
mda,6.649,2030
mda,5.988,2035
mda,5.365,2040
mda,5.318,2045
mda,5.684,2050
mng,11.86,1950
mng,11.96,1955
mng,12.03,1960
mng,12.18,1965
mng,12.32,1970
mng,12.47,1975
mng,12.47,1980
mng,12.62,1985
mng,12.39,1990
mng,12.26,1995
mng,13.42,2000
mng,11.08,2005
mng,8.982,2010
mng,7.73,2015
mng,8.092,2020
mng,7.951,2025
mng,7.765,2030
mng,7.357,2035
mng,6.703,2040
mng,6.135,2045
mng,6.021,2050
mne,13.09,1950
mne,10.19,1955
mne,11.5,1960
mne,12.2,1965
mne,11.81,1970
mne,10.74,1975
mne,9.507,1980
mne,9.091,1985
mne,9.31,1990
mne,8.626,1995
mne,8.333,2000
mne,7.143,2005
mne,7.213,2010
mne,6.774,2015
mne,6.109,2020
mne,6.431,2025
mne,6.09,2030
mne,6.07,2035
mne,6.109,2040
mne,5.844,2045
mne,5.537,2050
mar,12.23,1950
mar,12.33,1955
mar,12.37,1960
mar,12.12,1965
mar,13.7,1970
mar,13.85,1975
mar,12.57,1980
mar,12.54,1985
mar,12.36,1990
mar,12.85,1995
mar,12.02,2000
mar,10.9,2005
mar,9.688,2010
mar,8.818,2015
mar,8.819,2020
mar,8.697,2025
mar,8.286,2030
mar,7.676,2035
mar,7.11,2040
mar,6.748,2045
mar,6.569,2050
moz,11.56,1950
moz,11.66,1955
moz,11.6,1960
moz,11.69,1965
moz,11.95,1970
moz,12.11,1975
moz,12.08,1980
moz,12.56,1985
moz,14.27,1990
moz,12.91,1995
moz,12.67,2000
moz,12.51,2005
moz,12.79,2010
moz,13.5,2015
moz,12.96,2020
moz,12.25,2025
moz,11.64,2030
moz,11.17,2035
moz,10.76,2040
moz,10.29,2045
moz,9.762,2050
mmr,9.711,1950
mmr,9.237,1955
mmr,9.832,1960
mmr,12.19,1965
mmr,12.13,1970
mmr,11.84,1975
mmr,11.89,1980
mmr,12.24,1985
mmr,11.81,1990
mmr,11.74,1995
mmr,10.58,2000
mmr,9.718,2005
mmr,8.796,2010
mmr,8.574,2015
mmr,8.353,2020
mmr,8.059,2025
mmr,7.56,2030
mmr,7.043,2035
mmr,6.661,2040
mmr,6.431,2045
mmr,6.303,2050
nam,10.79,1950
nam,11.28,1955
nam,11.78,1960
nam,11.87,1965
nam,12.01,1970
nam,12.11,1975
nam,12.78,1980
nam,13.95,1985
nam,13.17,1990
nam,12.63,1995
nam,12.89,2000
nam,12.84,2005
nam,11.81,2010
nam,11.14,2015
nam,10.78,2020
nam,10.26,2025
nam,9.927,2030
nam,9.509,2035
nam,9.014,2040
nam,8.558,2045
nam,8.204,2050
npl,12.17,1950
npl,12.03,1955
npl,10.99,1960
npl,11.55,1965
npl,11.8,1970
npl,11.9,1975
npl,11.98,1980
npl,12.22,1985
npl,12.49,1990
npl,12.63,1995
npl,12.57,2000
npl,12.7,2005
npl,12.53,2010
npl,11.45,2015
npl,10.13,2020
npl,9.633,2025
npl,9.461,2030
npl,9.103,2035
npl,8.526,2040
npl,7.95,2045
npl,7.533,2050
nld,8.353,1950
nld,8.777,1955
nld,10.62,1960
nld,9.261,1965
nld,9.081,1970
nld,9.257,1975
nld,8.914,1980
nld,7.535,1985
nld,6.25,1990
nld,6.048,1995
nld,6.338,2000
nld,6.37,2005
nld,6.211,2010
nld,6.2,2015
nld,5.714,2020
nld,5.46,2025
nld,5.52,2030
nld,5.695,2035
nld,5.745,2040
nld,5.709,2045
nld,5.593,2050
ant,9.259,1950
ant,10.0,1955
ant,12.12,1960
ant,12.33,1965
ant,13.92,1970
ant,12.2,1975
ant,10.84,1980
ant,10.23,1985
ant,8.602,1990
ant,8.791,1995
ant,8.333,2000
ant,8.989,2005
ant,7.447,2010
ant,7.368,2015
ant,6.122,2020
ant,6.122,2025
ant,6.25,2030
ant,5.208,2035
ant,5.263,2040
ant,5.435,2045
ant,5.747,2050
ncl,8.824,1950
ncl,11.11,1955
ncl,9.756,1960
ncl,10.87,1965
ncl,11.32,1970
ncl,11.94,1975
ncl,12.33,1980
ncl,11.39,1985
ncl,10.47,1990
ncl,10.0,1995
ncl,10.0,2000
ncl,9.483,2005
ncl,9.449,2010
ncl,8.088,2015
ncl,7.692,2020
ncl,7.237,2025
ncl,6.962,2030
ncl,6.79,2035
ncl,6.548,2040
ncl,6.358,2045
ncl,6.18,2050
nzl,7.708,1950
nzl,8.643,1955
nzl,10.15,1960
nzl,10.17,1965
nzl,10.65,1970
nzl,10.53,1975
nzl,9.917,1980
nzl,9.219,1985
nzl,7.78,1990
nzl,7.532,1995
nzl,7.939,2000
nzl,7.939,2005
nzl,7.106,2010
nzl,6.706,2015
nzl,6.658,2020
nzl,6.553,2025
nzl,6.359,2030
nzl,6.136,2035
nzl,5.935,2040
nzl,5.799,2045
nzl,5.743,2050
nic,12.73,1950
nic,12.42,1955
nic,11.07,1960
nic,13.77,1965
nic,14.25,1970
nic,13.21,1975
