suicide_age_0_14_per_100000_people,geo,time
0.7471,lva,1987
1.505,lva,1988
0.7543,lva,1989
1.318,lva,1990
0.5625,lva,1991
0.374,lva,1992
1.092,lva,1993
1.268,lva,1994
0.71,lva,1995
0.6953,lva,1996
0.8543,lva,1997
1.021,lva,1998
0.1719,lva,1999
1.131,lva,2000
0.5484,lva,2001
0.7612,lva,2002
0.8062,lva,2003
0.5576,lva,2004
1.189,lva,2005
0.0,lva,2006
0.8766,lva,2007
0.6396,lva,2008
0.5958,ltu,1981
1.18,ltu,1982
0.361,ltu,1985
0.7329,ltu,1986
0.9914,ltu,1987
0.3755,ltu,1988
0.7513,ltu,1989
0.5008,ltu,1990
0.5013,ltu,1991
0.7546,ltu,1992
1.008,ltu,1993
0.9906,ltu,1994
0.7295,ltu,1995
0.7195,ltu,1996
0.8244,ltu,1997
0.3523,ltu,1998
1.067,ltu,1999
0.737,ltu,2000
1.094,ltu,2001
0.6525,ltu,2002
0.5046,ltu,2003
0.9185,ltu,2004
0.4155,ltu,2005
0.8857,ltu,2006
1.269,ltu,2007
0.3391,ltu,2008
0.2027,mkd,1991
0.1974,mkd,1992
0.5891,mkd,1993
0.5877,mkd,1994
0.1962,mkd,1995
0.1971,mkd,1996
0.1981,mkd,1997
0.1987,mkd,1998
0.2003,mkd,1999
0.2029,mkd,2000
0.6139,mkd,2001
0.6121,mkd,2002
0.0,mkd,2003
0.0,mus,1961
0.0,mus,1962
0.0,mus,1963
0.0,mus,1964
0.3269,mus,1965
0.0,mus,1966
0.0,mus,1967
0.0,mus,1968
0.0,mus,1969
0.0,mus,1970
0.0,mus,1971
0.0,mus,1972
0.2903,mus,1973
0.0,mus,1974
1.122,mus,1975
0.2755,mus,1976
0.0,mus,1977
0.2848,mus,1978
0.0,mus,1979
0.0,mus,1980
0.974,mus,1981
0.0,mus,1982
1.04,mus,1983
1.735,mus,1984
0.3455,mus,1985
0.0,mus,1986
1.34,mus,1987
0.9515,mus,1988
1.535,mus,1989
1.195,mus,1990
0.8905,mus,1991
1.483,mus,1992
1.217,mus,1993
0.3159,mus,1994
1.004,mus,1995
0.702,mus,1996
0.7268,mus,1997
0.7293,mus,1998
0.3591,mus,1999
0.0,mus,2000
0.6742,mus,2001
0.0,mus,2002
0.3152,mus,2003
0.0,mus,2004
0.3128,mus,2005
0.3184,mus,2006
0.3265,mus,2007
0.3352,mus,2008
0.0785,mex,1955
0.05937,mex,1956
0.05796,mex,1957
0.0625,mex,1958
0.1146,mex,1959
0.07729,mex,1960
0.09557,mex,1961
0.1125,mex,1962
0.06259,mex,1963
0.09368,mex,1964
0.1221,mex,1965
0.1348,mex,1966
0.1422,mex,1967
0.08011,mex,1968
0.0,mex,1969
0.0,mex,1970
0.0,mex,1971
0.0,mex,1972
0.0,mex,1973
0.0,mex,1974
0.0,mex,1975
0.1113,mex,1976
0.1615,mex,1977
0.1252,mex,1978
0.1378,mex,1979
0.1079,mex,1980
0.09852,mex,1981
0.1231,mex,1982
0.1042,mex,1983
0.08947,mex,1984
0.2127,mex,1985
0.1735,mex,1986
0.1691,mex,1987
0.1991,mex,1988
0.1783,mex,1989
0.1688,mex,1990
0.2107,mex,1991
0.1958,mex,1992
0.2059,mex,1993
0.2285,mex,1994
0.2447,mex,1995
0.2814,mex,1996
0.3459,mex,1997
0.3825,mex,1998
0.3047,mex,1999
0.3614,mex,2000
0.4284,mex,2001
0.5058,mex,2002
0.4354,mex,2003
0.4518,mex,2004
0.4736,mex,2005
0.5368,mex,2006
0.418,mex,2007
0.09906,mda,1981
0.2956,mda,1982
0.6512,mda,1985
0.5497,mda,1986
0.5423,mda,1987
0.4467,mda,1988
0.881,mda,1989
0.6998,mda,1990
0.6972,mda,1991
1.124,mda,1992
0.93,mda,1993
0.6542,mda,1994
0.4032,mda,1995
0.8836,mda,1996
0.1801,mda,1997
0.1791,mda,1998
0.6887,mda,1999
0.4875,mda,2000
0.2881,mda,2001
0.5222,mda,2002
0.5621,mda,2003
0.5558,mda,2004
0.2345,mda,2005
0.3664,mda,2006
0.892,mda,2007
0.7191,mda,2008
0.03989,nld,1950
0.1964,nld,1951
0.03873,nld,1952
0.07573,nld,1953
0.1101,nld,1954
0.03581,nld,1955
0.06757,nld,1956
0.06219,nld,1957
0.0,nld,1958
0.05696,nld,1959
0.02779,nld,1960
0.02796,nld,1961
0.08658,nld,1962
0.1471,nld,1963
0.1188,nld,1964
0.02971,nld,1965
0.08867,nld,1966
0.2631,nld,1967
0.08749,nld,1968
0.2306,nld,1969
0.2563,nld,1970
0.08427,nld,1971
0.08309,nld,1972
0.3828,nld,1973
0.2431,nld,1974
0.2405,nld,1975
0.1065,nld,1976
0.1336,nld,1977
0.188,nld,1978
0.08077,nld,1979
0.05378,nld,1980
0.2428,nld,1981
0.1914,nld,1982
0.2527,nld,1983
0.2058,nld,1984
0.2179,nld,1985
0.1316,nld,1986
0.1381,nld,1987
0.2515,nld,1988
0.1453,nld,1989
0.2552,nld,1990
0.109,nld,1991
0.1089,nld,1992
0.1818,nld,1993
0.1456,nld,1994
0.2184,nld,1995
0.1813,nld,1996
0.3916,nld,1997
0.3161,nld,1998
0.4142,nld,1999
0.1694,nld,2000
0.09992,nld,2001
0.2306,nld,2002
0.09814,nld,2003
0.2934,nld,2004
0.4259,nld,2005
0.1326,nld,2006
0.3013,nld,2007
0.1695,nld,2008
0.0,nzl,1950
0.0,nzl,1951
0.1996,nzl,1952
0.1922,nzl,1953
0.1858,nzl,1954
0.0,nzl,1955
0.0,nzl,1956
0.164,nzl,1957
0.3065,nzl,1958
0.0,nzl,1959
0.0,nzl,1960
0.1342,nzl,1961
0.0,nzl,1962
0.0,nzl,1963
0.0,nzl,1964
0.0,nzl,1965
0.3684,nzl,1966
0.1198,nzl,1967
0.2337,nzl,1968
0.2288,nzl,1969
0.3313,nzl,1970
0.2177,nzl,1971
0.2082,nzl,1972
0.3112,nzl,1973
0.205,nzl,1974
0.1031,nzl,1975
0.1034,nzl,1976
0.2115,nzl,1977
0.3232,nzl,1978
0.0,nzl,1979
0.2182,nzl,1980
0.4306,nzl,1981
0.107,nzl,1982
0.4269,nzl,1983
0.4308,nzl,1984
0.55,nzl,1985
0.4554,nzl,1986
0.9478,nzl,1987
0.2478,nzl,1988
1.021,nzl,1989
0.2654,nzl,1990
0.5064,nzl,1991
0.6357,nzl,1992
0.3792,nzl,1993
0.8777,nzl,1994
0.7438,nzl,1995
0.8562,nzl,1996
0.9663,nzl,1997
1.541,nzl,1998
0.6901,nzl,1999
0.4488,nzl,2000
0.3281,nzl,2001
0.0,nzl,2002
0.5278,nzl,2003
0.6263,nzl,2004
0.2098,nzl,2005
0.6357,nzl,2006
0.0,nor,1951
0.0,nor,1952
0.0,nor,1953
0.1355,nor,1954
0.0,nor,1955
0.0,nor,1956
0.2214,nor,1957
0.0,nor,1958
0.0,nor,1959
0.1039,nor,1960
0.0,nor,1961
0.2158,nor,1962
0.0,nor,1963
0.1092,nor,1964
0.1089,nor,1965
0.108,nor,1966
0.1071,nor,1967
0.2138,nor,1968
0.0,nor,1969
0.1067,nor,1970
0.1072,nor,1971
0.3224,nor,1972
0.1071,nor,1973
0.2132,nor,1974
0.4209,nor,1975
0.0,nor,1976
0.2038,nor,1977
0.1004,nor,1978
0.0,nor,1979
0.4941,nor,1980
0.09895,nor,1981
0.4962,nor,1982
0.6018,nor,1983
0.4095,nor,1984
0.4198,nor,1985
0.7586,nor,1986
0.5645,nor,1987
0.8211,nor,1988
0.3629,nor,1989
0.4951,nor,1990
0.6269,nor,1991
0.63,nor,1992
0.8791,nor,1993
1.007,nor,1994
1.134,nor,1995
1.13,nor,1996
0.3732,nor,1997
0.6097,nor,1998
0.2362,nor,1999
0.4561,nor,2000
0.0,nor,2001
0.2153,nor,2002
0.9549,nor,2003
0.3156,nor,2004
0.5249,nor,2005
0.1049,nor,2006
0.2093,nor,2007
0.1255,pan,1984
0.1231,pan,1985
0.3652,pan,1986
0.3578,pan,1987
0.3699,pan,1988
0.1235,pan,1989
0.1158,pan,1996
0.114,pan,1997
0.0,pan,1998
0.3321,pan,1999
0.2208,pan,2000
0.2174,pan,2001
0.433,pan,2002
0.3238,pan,2003
0.5435,pan,2004
0.6359,pan,2006
0.3426,pry,1994
0.4415,pry,1995
0.1612,pry,1996
0.5277,pry,1997
0.3639,pry,1998
0.2053,pry,1999
0.2536,pry,2000
0.5016,pry,2001
0.3971,pry,2002
0.5899,pry,2003
0.6882,pry,2004
0.8319,pry,2005
0.68,pry,2006
0.0,phl,1992
0.0,phl,1993
0.06188,phl,1997
0.0987,phl,1998
0.07811,phl,1999
0.117,phl,2000
0.07195,phl,2001
0.131,phl,2002
0.1222,phl,2003
0.2488,pol,1959
0.3778,pol,1960
0.4628,pol,1961
0.4452,pol,1962
0.365,pol,1963
0.3931,pol,1964
0.3315,pol,1965
0.4132,pol,1966
0.6243,pol,1967
0.4563,pol,1968
0.6935,pol,1969
0.6491,pol,1970
0.6742,pol,1971
0.7076,pol,1972
0.5883,pol,1973
0.6526,pol,1974
0.4369,pol,1975
0.6139,pol,1976
0.7166,pol,1977
0.8315,pol,1978
0.8468,pol,1979
0.6525,pol,1983
0.58,pol,1984
0.3332,pol,1985
0.6321,pol,1986
0.6382,pol,1987
0.4446,pol,1988
0.2682,pol,1989
0.4067,pol,1990
0.4739,pol,1991
0.4205,pol,1992
0.4942,pol,1993
0.3913,pol,1994
0.6474,pol,1995
0.6291,pol,1996
0.3894,pol,1999
0.5151,pol,2000
0.4401,pol,2001
0.4887,pol,2002
0.2613,pol,2003
0.4647,pol,2004
0.4374,pol,2005
0.6104,pol,2006
0.4499,pol,2007
0.4243,pol,2008
0.5083,prt,1955
0.3767,prt,1956
0.2108,prt,1957
0.2349,prt,1958
0.2873,prt,1959
0.2361,prt,1960
0.39,prt,1961
0.03883,prt,1962
0.197,prt,1963
0.1198,prt,1964
0.1606,prt,1965
0.1211,prt,1966
0.04066,prt,1967
0.3663,prt,1968
0.1241,prt,1969
0.08094,prt,1970
0.3247,prt,1971
0.3626,prt,1972
0.3634,prt,1973
0.4029,prt,1974
0.1874,prt,1975
0.3174,prt,1976
0.525,prt,1977
0.2786,prt,1978
0.7283,prt,1979
0.3392,prt,1980
0.6553,prt,1981
0.4619,prt,1982
0.5782,prt,1983
0.7317,prt,1984
0.3842,prt,1985
0.3497,prt,1986
0.1928,prt,1987
0.2742,prt,1988
0.1601,prt,1989
0.2045,prt,1990
0.1702,prt,1991
0.2317,prt,1992
0.1374,prt,1993
0.1887,prt,1994
0.1573,prt,1995
0.05061,prt,1996
0.1051,prt,1997
0.05449,prt,1998
0.2294,prt,1999
0.0,prt,2000
0.115,prt,2001
0.3606,prt,2002
0.0,prt,2003
0.3316,rou,1989
0.3681,rou,1990
0.2881,rou,1991
0.3003,rou,1992
0.3496,rou,1993
0.4999,rou,1994
0.295,rou,1995
0.343,rou,1996
0.3994,rou,1997
0.3708,rou,1998
0.7445,rou,1999
0.5581,rou,2000
0.6252,rou,2001
1.002,rou,2002
0.6889,rou,2003
0.7425,rou,2004
0.5437,rou,2005
0.5307,rou,2006
0.5808,rou,2007
0.7041,rou,2008
0.7219,rus,1980
0.5498,rus,1981
0.5705,rus,1982
0.6736,rus,1985
0.6937,rus,1986
0.7357,rus,1987
0.9811,rus,1988
0.9573,rus,1989
0.9537,rus,1990
1.096,rus,1991
1.177,rus,1992
1.272,rus,1993
1.268,rus,1994
1.224,rus,1995
1.105,rus,1996
1.151,rus,1997
1.125,rus,1998
1.407,rus,1999
1.469,rus,2000
1.532,rus,2001
1.378,rus,2002
1.263,rus,2003
1.37,rus,2004
1.136,rus,2005
1.218,rus,2006
0.2741,srb,1998
0.4212,srb,1999
0.6487,srb,2000
0.2933,srb,2001
0.2985,srb,2002
0.0,srb,2003
0.07753,srb,2004
0.2359,srb,2005
0.1592,srb,2006
0.0,srb,2007
0.0,srb,2008
0.1418,sgp,1963
0.3943,sgp,1964
0.1324,sgp,1965
0.1278,sgp,1966
0.2521,sgp,1967
0.4896,sgp,1968
0.1166,sgp,1969
0.3427,sgp,1970
0.0,sgp,1971
0.2296,sgp,1972
0.6153,sgp,1973
0.3484,sgp,1974
0.2391,sgp,1975
0.0,sgp,1976
0.1226,sgp,1977
0.2525,sgp,1978
0.6682,sgp,1979
0.5623,sgp,1980
0.3072,sgp,1981
0.4396,sgp,1982
0.0,sgp,1983
0.0,sgp,1984
0.4479,sgp,1985
0.3049,sgp,1986
0.0,sgp,1987
0.8196,sgp,1988
0.3351,sgp,1989
0.4971,sgp,1990
0.6542,sgp,1991
0.4882,sgp,1992
0.1591,sgp,1993
0.4767,sgp,1994
0.3138,sgp,1995
0.6283,sgp,1996
0.6313,sgp,1997
0.46,sgp,1998
0.7206,sgp,1999
0.8387,sgp,2000
0.6658,sgp,2001
0.0,sgp,2002
0.5023,sgp,2003
0.6301,sgp,2004
0.375,sgp,2005
0.2955,svk,1992
0.1501,svk,1993
0.3639,svk,1994
0.7455,svk,1995
0.7543,svk,1996
0.07572,svk,1997
0.1544,svk,1998
0.3947,svk,1999
0.324,svk,2000
0.2495,svk,2001
0.189,svk,2002
0.2589,svk,2003
0.08938,svk,2004
0.09389,svk,2005
0.6758,svn,1985
1.107,svn,1986
0.4397,svn,1987
0.8741,svn,1988
0.4518,svn,1989
0.433,svn,1990
1.093,svn,1991
0.6644,svn,1992
1.131,svn,1993
0.6983,svn,1994
0.9624,svn,1995
0.9731,svn,1996
1.01,svn,1997
1.284,svn,1998
1.048,svn,1999
0.2702,svn,2000
0.5466,svn,2001
0.2846,svn,2002
0.2986,svn,2003
1.239,svn,2004
0.3194,svn,2005
0.0,svn,2006
0.0,svn,2007
0.0,svn,2008
0.04231,esp,1951
0.2226,esp,1952
0.05485,esp,1953
0.1889,esp,1954
0.1735,esp,1955
0.1589,esp,1956
0.1172,esp,1957
0.0907,esp,1958
0.1664,esp,1959
0.1011,esp,1960
0.2245,esp,1961
0.07362,esp,1962
0.1856,esp,1963
0.06185,esp,1964
0.1725,esp,1965
0.08497,esp,1966
0.09486,esp,1967
0.04654,esp,1968
0.06747,esp,1969
0.06648,esp,1970
0.08784,esp,1971
0.07616,esp,1972
0.1068,esp,1973
0.1062,esp,1974
0.02053,esp,1975
0.09286,esp,1976
0.1433,esp,1977
0.132,esp,1978
0.1322,esp,1979
0.06961,esp,1980
0.1992,esp,1981
0.1396,esp,1982
0.1502,esp,1983
0.1798,esp,1984
0.09058,esp,1985
0.2909,esp,1986
0.191,esp,1987
0.2255,esp,1988
0.2483,esp,1989
0.2654,esp,1990
0.2779,esp,1991
0.1038,esp,1992
0.2161,esp,1993
0.1487,esp,1994
0.117,esp,1995
0.1802,esp,1996
0.1999,esp,1997
0.1193,esp,1998
0.03073,esp,1999
0.138,esp,2000
0.171,esp,2001
0.1247,esp,2002
0.04688,esp,2003
0.1883,esp,2004
0.1113,esp,2005
0.1441,lka,1950
0.5616,lka,1951
0.2742,lka,1952
0.4,lka,1953
0.4215,lka,1954
0.1581,lka,1955
0.16,lka,1956
0.1927,lka,1957
0.3717,lka,1958
0.4497,lka,1959
0.348,lka,1960
0.5459,lka,1961
0.665,lka,1962
0.5595,lka,1963
0.883,lka,1964
0.9017,lka,1965
1.128,lka,1966
1.497,lka,1967
1.493,lka,1968
1.729,lka,1977
2.249,lka,1980
2.171,lka,1981
2.741,lka,1982
3.229,lka,1983
2.467,lka,1984
2.303,lka,1985
1.491,lka,1986
0.072,swe,1951
0.2772,swe,1952
0.06548,swe,1953
0.06145,swe,1954
0.1728,swe,1955
0.05429,swe,1956
0.05224,swe,1957
0.0,swe,1958
0.0,swe,1959
0.1065,swe,1960
0.05483,swe,1961
0.2266,swe,1962
0.1212,swe,1963
0.0,swe,1964
0.366,swe,1965
0.1227,swe,1966
0.246,swe,1967
0.2473,swe,1968
0.1238,swe,1969
0.3714,swe,1970
0.3625,swe,1971
0.05553,swe,1972
0.2475,swe,1973
0.1814,swe,1974
0.4088,swe,1975
0.4533,swe,1976
0.1098,swe,1977
0.3256,swe,1978
0.05495,swe,1979
0.169,swe,1980
0.1149,swe,1981
0.0,swe,1982
0.0,swe,1983
0.05911,swe,1984
0.05915,swe,1985
0.481,swe,1986
0.1234,swe,1987
0.2539,swe,1988
0.1303,swe,1989
0.3311,swe,1990
0.3999,swe,1991
0.2004,swe,1992
0.06665,swe,1993
0.1324,swe,1994
0.2629,swe,1995
0.1949,swe,1996
0.3821,swe,1997
0.1854,swe,1998
0.1786,swe,1999
0.1144,swe,2000
0.2754,swe,2001
0.3745,swe,2002
0.1583,swe,2003
0.3706,swe,2004
0.5036,swe,2005
0.2259,swe,2006
0.4151,swe,2007
0.106,che,1951
0.2042,che,1952
0.3869,che,1953
0.1826,che,1954
0.5154,che,1955
0.4892,che,1956
0.3157,che,1957
0.388,che,1958
0.3854,che,1959
0.07721,che,1960
0.3801,che,1961
0.4429,che,1962
0.2187,che,1963
0.2933,che,1964
0.6691,che,1965
0.3744,che,1966
0.373,che,1967
0.2952,che,1968
0.5082,che,1969
0.2854,che,1970
0.1403,che,1971
0.7605,che,1972
0.4037,che,1973
0.3313,che,1974
0.3908,che,1975
0.5168,che,1976
0.5817,che,1977
0.6519,che,1978
0.4644,che,1979
0.6793,che,1980
0.4333,che,1981
0.5747,che,1982
0.6698,che,1983
0.4635,che,1984
0.4808,che,1985
0.3327,che,1986
0.3427,che,1987
0.3491,che,1988
0.3524,che,1989
0.3507,che,1990
0.3448,che,1991
0.4268,che,1992
0.08371,che,1993
0.3297,che,1994
0.163,che,1995
0.3236,che,1996
0.2417,che,1997
0.3993,che,1998
0.3148,che,1999
0.3878,che,2000
0.3052,che,2001
0.07488,che,2002
0.4494,che,2003
0.07505,che,2004
0.1512,che,2005
0.3821,che,2006
0.3092,che,2007
0.0,tto,1951
0.0,tto,1952
0.0,tto,1953
0.4282,tto,1954
1.203,tto,1955
0.0,tto,1956
0.3687,tto,1957
0.3533,tto,1958
0.3202,tto,1960
0.0,tto,1961
0.0,tto,1962
0.0,tto,1963
0.0,tto,1967
0.7526,tto,1968
0.9789,tto,1970
0.0,tto,1971
1.383,tto,1972
0.9117,tto,1973
0.453,tto,1974
0.4505,tto,1975
0.4803,tto,1976
0.4571,tto,1977
0.0,tto,1978
0.0,tto,1979
0.2465,tto,1980
0.2415,tto,1981
0.7548,tto,1982
0.2333,tto,1983
0.5514,tto,1984
0.2764,tto,1985
0.267,tto,1986
0.5258,tto,1987
1.034,tto,1988
1.348,tto,1989
1.044,tto,1990
1.265,tto,1991
1.18,tto,1992
0.4565,tto,1993
0.4457,tto,1994
1.081,tto,1995
0.4289,tto,1996
0.4311,tto,1997
0.877,tto,1998
0.0,tto,1999
0.6991,tto,2000
0.5633,tto,2001
0.5124,tto,2002
0.6395,tkm,1981
0.4485,tkm,1982
0.2557,tkm,1985
0.6723,tkm,1986
0.7446,tkm,1987
0.643,tkm,1988
0.3994,tkm,1989
0.4696,tkm,1990
0.3101,tkm,1991
0.8195,tkm,1992
0.5017,tkm,1993
0.3532,tkm,1994
0.5653,tkm,1995
0.7867,tkm,1996
0.7572,tkm,1997
1.011,tkm,1998
0.4274,ukr,1981
0.4888,ukr,1982
0.4181,ukr,1985
0.6051,ukr,1986
0.561,ukr,1987
0.7669,ukr,1988
0.6749,ukr,1989
0.5903,ukr,1990
0.7554,ukr,1991
0.7339,ukr,1992
0.7557,ukr,1993
0.6824,ukr,1994
0.7276,ukr,1995
0.7609,ukr,1996
0.6711,ukr,1997
0.6748,ukr,1998
0.8254,ukr,1999
1.064,ukr,2000
0.7946,ukr,2001
0.675,ukr,2002
0.712,ukr,2003
0.7896,ukr,2004
0.6794,ukr,2005
0.5279,ukr,2006
0.03944,gbr,1950
0.07982,gbr,1951
0.02986,gbr,1952
0.05869,gbr,1953
0.04752,gbr,1954
0.08308,gbr,1955
0.05319,gbr,1956
0.03272,gbr,1957
0.02367,gbr,1958
0.03115,gbr,1959
0.06947,gbr,1960
0.03083,gbr,1961
0.0728,gbr,1962
0.05035,gbr,1963
0.05986,gbr,1964
0.02598,gbr,1965
0.03469,gbr,1966
0.0601,gbr,1967
0.0421,gbr,1968
0.09085,gbr,1969
0.01611,gbr,1970
0.03887,gbr,1971
0.03793,gbr,1972
0.08157,gbr,1973
0.02175,gbr,1974
0.0498,gbr,1975
0.06362,gbr,1976
0.04937,gbr,1977
0.06396,gbr,1978
0.08626,gbr,1979
0.02198,gbr,1980
0.06084,gbr,1981
0.06792,gbr,1982
0.07789,gbr,1983
0.04064,gbr,1984
0.04233,gbr,1985
0.03568,gbr,1986
0.09367,gbr,1987
0.05815,gbr,1988
0.02915,gbr,1989
0.01918,gbr,1990
0.04698,gbr,1991
0.0184,gbr,1992
0.1264,gbr,1993
0.1171,gbr,1994
0.08976,gbr,1995
0.05352,gbr,1996
0.06173,gbr,1997
0.05201,gbr,1998
0.04267,gbr,1999
0.07626,gbr,2000
0.05924,gbr,2001
0.08401,gbr,2002
0.03377,gbr,2003
0.04253,gbr,2004
0.0689,gbr,2005
0.06137,gbr,2006
0.1243,gbr,2007
0.1121,usa,1950
0.1491,usa,1951
0.1101,usa,1952
0.1514,usa,1953
0.09274,usa,1954
0.09373,usa,1955
0.1268,usa,1956
0.1494,usa,1957
0.1629,usa,1958
0.1747,usa,1959
0.1819,usa,1960
0.1409,usa,1961
0.1912,usa,1962
0.1892,usa,1963
0.164,usa,1964
0.1804,usa,1965
0.1966,usa,1966
0.2002,usa,1967
0.1918,usa,1968
0.218,usa,1969
0.21,usa,1970
0.221,usa,1971
0.1881,usa,1972
0.2476,usa,1973
0.2988,usa,1974
0.2708,usa,1975
0.2681,usa,1976
0.321,usa,1977
0.2665,usa,1978
0.2714,usa,1979
0.257,usa,1980
0.3024,usa,1981
0.3657,usa,1982
0.3729,usa,1983
0.437,usa,1984
0.5349,usa,1985
0.5062,usa,1986
0.5009,usa,1987
0.4802,usa,1988
0.4655,usa,1989
0.5086,usa,1990
0.4954,usa,1991
0.5706,usa,1992
0.5705,usa,1993
0.5651,usa,1994
0.5861,usa,1995
0.5236,usa,1996
0.5304,usa,1997
0.5538,usa,1998
0.4107,usa,1999
0.4921,usa,2000
0.4402,usa,2001
0.4114,usa,2002
0.3888,usa,2003
0.4437,usa,2004
0.4293,usa,2005
2.102,ury,1955
1.247,ury,1956
0.4779,ury,1957
0.4654,ury,1958
0.3044,ury,1959
0.4545,ury,1960
0.7196,ury,1963
0.1415,ury,1964
0.4195,ury,1965
0.418,ury,1966
0.2735,ury,1967
0.5402,ury,1968
0.0,ury,1969
0.5262,ury,1970
0.7979,ury,1971
0.2608,ury,1972
0.4914,ury,1973
0.399,ury,1974
0.257,ury,1975
0.5116,ury,1976
0.2633,ury,1977
0.0,ury,1978
0.4059,ury,1980
0.0,ury,1981
0.1332,ury,1982
0.1323,ury,1983
0.2514,ury,1984
0.3785,ury,1985
0.2497,ury,1986
0.2466,ury,1987
0.2447,ury,1988
0.2417,ury,1989
0.7155,ury,1990
0.7485,ury,1993
0.3813,ury,1994
0.2555,ury,1995
0.6519,ury,1996
0.2569,ury,1997
0.5097,ury,1998
0.5014,ury,1999
0.5022,ury,2000
0.495,ury,2001
0.8617,ury,2004
0.5109,uzb,1981
0.0,uzb,1982
0.4613,uzb,1985
0.7402,uzb,1986
0.5791,uzb,1987
0.7951,uzb,1988
0.9969,uzb,1989
0.8769,uzb,1990
0.7846,uzb,1991
0.7545,uzb,1992
0.6949,uzb,1993
0.4265,uzb,1994
0.5266,uzb,1995
0.5773,uzb,1996
0.509,uzb,1997
0.642,uzb,1998
0.8074,uzb,1999
0.7263,uzb,2000
0.842,uzb,2001
0.6919,uzb,2002
0.5676,uzb,2003
0.3338,uzb,2004
0.4051,uzb,2005
0.09518,ven,1955
0.5511,ven,1956
0.2216,ven,1957
0.2826,ven,1958
0.3848,ven,1959
0.3728,ven,1960
0.2807,ven,1961
0.3462,ven,1962
0.1008,ven,1963
0.3793,ven,1964
0.5005,ven,1965
0.3025,ven,1966
0.699,ven,1967
0.3994,ven,1968
0.4913,ven,1969
0.4809,ven,1970
0.7081,ven,1971
0.4435,ven,1972
0.3654,ven,1973
0.3382,ven,1974
0.2898,ven,1975
0.2848,ven,1976
0.3214,ven,1977
0.1953,ven,1978
0.2591,ven,1979
0.2283,ven,1980
0.2446,ven,1981
0.1554,ven,1982
0.204,ven,1983
0.1149,ven,1985
0.2713,ven,1986
0.1245,ven,1987
0.3655,ven,1988
0.443,ven,1989
0.3765,ven,1990
0.3723,ven,1992
0.2729,ven,1993
0.4731,ven,1994
0.3981,ven,1996
0.584,ven,1997
0.5232,ven,1998
0.3681,ven,1999
0.4244,ven,2000
0.5428,ven,2001
0.6254,ven,2002
0.4687,ven,2003
0.457,ven,2004
0.3848,ven,2005
0.2758,ven,2007
0.2745,cheslo,1953
0.2562,cheslo,1954
0.1584,cheslo,1955
0.3221,cheslo,1956
0.5183,cheslo,1957
0.857,cheslo,1958
0.6467,cheslo,1959
0.8118,cheslo,1960
0.6084,cheslo,1961
0.5293,cheslo,1962
0.5059,cheslo,1963
0.4534,cheslo,1964
0.7597,cheslo,1965
0.865,cheslo,1966
0.9032,cheslo,1967
1.116,cheslo,1968
1.261,cheslo,1969
1.231,cheslo,1970
0.9297,cheslo,1971
0.9572,cheslo,1972
0.7988,cheslo,1973
0.7312,cheslo,1974
0.9597,cheslo,1975
0.6244,cheslo,1976
0.5349,cheslo,1977
0.6002,cheslo,1978
0.4275,cheslo,1979
0.6456,cheslo,1980
0.3363,cheslo,1981
0.3524,cheslo,1982
0.3145,cheslo,1983
0.2979,cheslo,1984
0.2831,cheslo,1985
0.3703,cheslo,1986
0.2403,cheslo,1987
0.6167,cheslo,1988
0.4043,cheslo,1989
0.2679,cheslo,1990
0.6312,cheslo,1991
1.099,deu_east,1973
1.137,deu_east,1974
0.3292,deu_east,1989
0.4652,deu_east,1990
0.3979,deu_west,1952
0.4184,deu_west,1953
0.4595,deu_west,1954
0.5142,deu_west,1955
0.5394,deu_west,1956
0.4396,deu_west,1957
0.5355,deu_west,1958
0.4133,deu_west,1959
0.4435,deu_west,1960
0.2937,deu_west,1961
0.4436,deu_west,1962
0.3459,deu_west,1963
0.4105,deu_west,1964
0.4682,deu_west,1965
0.5212,deu_west,1966
0.4072,deu_west,1967
0.4935,deu_west,1968
0.593,deu_west,1969
0.6567,deu_west,1970
0.535,deu_west,1971
0.4052,deu_west,1972
0.4471,deu_west,1973
0.4999,deu_west,1974
0.5102,deu_west,1975
0.6584,deu_west,1976
0.6112,deu_west,1977
0.6919,deu_west,1978
0.5239,deu_west,1979
0.5368,deu_west,1980
0.755,deu_west,1981
0.6537,deu_west,1982
0.7052,deu_west,1983
0.4895,deu_west,1984
0.5686,deu_west,1985
0.4168,deu_west,1986
0.3741,deu_west,1987
0.2904,deu_west,1988
0.2217,deu_west,1989
0.1724,deu_west,1990
0.4778,ussr,1982
0.5576,ussr,1983
0.7119,ussr,1984
0.5575,ussr,1985
0.6472,ussr,1986
0.6743,ussr,1987
0.8608,ussr,1988
0.8755,ussr,1989
0.8107,ussr,1990
0.5362,yug,1968
0.4496,yug,1969
0.432,yug,1978
0.5058,yug,1979
0.6233,yug,1980
0.7669,yug,1981
0.7667,yug,1982
0.3847,yug,1983
0.5815,yug,1984
0.4499,yug,1985
0.7848,yug,1986
0.4432,yug,1987
0.3894,yug,1988
0.4951,yug,1989
0.5126,yug,1990
0.292,scg,1997
0.2089,scg,1998
0.295,scg,1999
0.426,scg,2000
0.3307,scg,2001
0.3416,scg,2002
