geo,population_aged_0_4_years_total_number,time
per,2983000,2005
per,2958000,2010
per,2862000,2015
per,2791000,2020
per,2735000,2025
per,2676000,2030
per,2605000,2035
per,2528000,2040
per,2448000,2045
per,2372000,2050
phl,3500000,1950
phl,4378000,1955
phl,4988000,1960
phl,5666000,1965
phl,6343000,1970
phl,7003000,1975
phl,7818000,1980
phl,8551000,1985
phl,9386000,1990
phl,9993000,1995
phl,10240000,2000
phl,10420000,2005
phl,10880000,2010
phl,11020000,2015
phl,11110000,2020
phl,11080000,2025
phl,10940000,2030
phl,10780000,2035
phl,10580000,2040
phl,10320000,2045
phl,9997000,2050
pol,2950000,1950
pol,3525000,1955
pol,3511000,1960
pol,2830000,1965
pol,2549000,1970
pol,2866000,1975
pol,3242000,1980
pol,3423000,1985
pol,2953000,1990
pol,2485000,1995
pol,2003000,2000
pol,1777000,2005
pol,1850000,2010
pol,1850000,2015
pol,1757000,2020
pol,1589000,2025
pol,1436000,2030
pol,1362000,2035
pol,1363000,2040
pol,1372000,2045
pol,1344000,2050
prt,885000,1950
prt,885000,1955
prt,902000,1960
prt,946000,1965
prt,822000,1970
prt,832000,1975
prt,810000,1980
prt,714000,1985
prt,558000,1990
prt,550000,1995
prt,536000,2000
prt,553000,2005
prt,524000,2010
prt,495000,2015
prt,467000,2020
prt,446000,2025
prt,442000,2030
prt,446000,2035
prt,447000,2040
prt,440000,2045
prt,432000,2050
pri,367000,1950
pri,355000,1955
pri,356000,1960
pri,360000,1965
pri,319000,1970
pri,329000,1975
pri,341000,1980
pri,327000,1985
pri,303000,1990
pri,316000,1995
pri,296000,2000
pri,260000,2005
pri,256000,2010
pri,256000,2015
pri,250000,2020
pri,242000,2025
pri,232000,2030
pri,221000,2035
pri,216000,2040
pri,214000,2045
pri,211000,2050
qat,4000,1950
qat,6000,1955
qat,7000,1960
qat,11000,1965
qat,16000,1970
qat,22000,1975
qat,27000,1980
qat,40000,1985
qat,52000,1990
qat,51000,1995
qat,57000,2000
qat,60000,2005
qat,87000,2010
qat,88000,2015
qat,97000,2020
qat,92000,2025
qat,92000,2030
qat,94000,2035
qat,99000,2040
qat,104000,2045
qat,107000,2050
reu,42000,1950
reu,56000,1955
reu,57000,1960
reu,65000,1965
reu,76000,1970
reu,62000,1975
reu,58000,1980
reu,63000,1985
reu,64000,1990
reu,66000,1995
reu,68000,2000
reu,74000,2005
reu,75000,2010
reu,73000,2015
reu,73000,2020
reu,72000,2025
reu,71000,2030
reu,70000,2035
reu,68000,2040
reu,67000,2045
reu,66000,2050
rou,1626000,1950
rou,1859000,1955
rou,1811000,1960
rou,1440000,1965
rou,2040000,1970
rou,1928000,1975
rou,2006000,1980
rou,1723000,1985
rou,1805000,1990
rou,1230000,1995
rou,1137000,2000
rou,1070000,2005
rou,1052000,2010
rou,999000,2015
rou,938000,2020
rou,863000,2025
rou,809000,2030
rou,788000,2035
rou,783000,2040
rou,772000,2045
rou,749000,2050
rus,10040000,1950
rus,12640000,1955
rus,13460000,1960
rus,12120000,1965
rus,9363000,1970
rus,10100000,1975
rus,10680000,1980
rus,11690000,1985
rus,11540000,1990
rus,8051000,1995
rus,6465000,2000
rus,6998000,2005
rus,7584000,2010
rus,7764000,2015
rus,7278000,2020
rus,6477000,2025
rus,5906000,2030
rus,5904000,2035
rus,6213000,2040
rus,6368000,2045
rus,6232000,2050
rwa,414000,1950
rwa,479000,1955
rwa,573000,1960
rwa,642000,1965
rwa,761000,1970
rwa,890000,1975
rwa,1004000,1980
rwa,1321000,1985
rwa,1440000,1990
rwa,905000,1995
rwa,1315000,2000
rwa,1513000,2005
rwa,1743000,2010
rwa,1964000,2015
rwa,2015000,2020
rwa,1988000,2025
rwa,1996000,2030
rwa,2074000,2035
rwa,2173000,2040
rwa,2217000,2045
rwa,2187000,2050
lca,12000,1950
lca,13000,1955
lca,16000,1960
lca,18000,1965
lca,19000,1970
lca,17000,1975
lca,17000,1980
lca,17000,1985
lca,18000,1990
lca,18000,1995
lca,16000,2000
lca,14000,2005
lca,15000,2010
lca,15000,2015
lca,15000,2020
lca,14000,2025
lca,14000,2030
lca,13000,2035
lca,13000,2040
lca,13000,2045
lca,12000,2050
vct,14000,1950
vct,15000,1955
vct,16000,1960
vct,17000,1965
vct,17000,1970
vct,16000,1975
vct,15000,1980
vct,14000,1985
vct,13000,1990
vct,12000,1995
vct,11000,2000
vct,10000,2005
vct,9000,2010
vct,9000,2015
vct,8000,2020
vct,8000,2025
vct,8000,2030
vct,7000,2035
vct,7000,2040
vct,7000,2045
vct,7000,2050
wsm,15000,1950
wsm,19000,1955
wsm,22000,1960
wsm,25000,1965
wsm,25000,1970
wsm,24000,1975
wsm,23000,1980
wsm,25000,1985
wsm,23000,1990
wsm,24000,1995
wsm,26000,2000
wsm,25000,2005
wsm,20000,2010
wsm,19000,2015
wsm,19000,2020
wsm,20000,2025
wsm,21000,2030
wsm,19000,2035
wsm,16000,2040
wsm,14000,2045
wsm,13000,2050
stp,10000,1950
stp,10000,1955
stp,10000,1960
stp,12000,1965
stp,14000,1970
stp,16000,1975
stp,19000,1980
stp,19000,1985
stp,19000,1990
stp,20000,1995
stp,22000,2000
stp,23000,2005
stp,23000,2010
stp,23000,2015
stp,24000,2020
stp,24000,2025
stp,25000,2030
stp,24000,2035
stp,24000,2040
stp,23000,2045
stp,23000,2050
sau,551000,1950
sau,628000,1955
sau,724000,1960
sau,878000,1965
sau,1053000,1970
sau,1311000,1975
sau,1819000,1980
sau,2175000,1985
sau,2663000,1990
sau,2773000,1995
sau,2766000,2000
sau,2844000,2005
sau,2874000,2010
sau,2980000,2015
sau,3039000,2020
sau,3027000,2025
sau,2952000,2030
sau,2837000,2035
sau,2742000,2040
sau,2782000,2045
sau,2809000,2050
sen,408000,1950
sen,441000,1955
sen,545000,1960
sen,646000,1965
sen,787000,1970
sen,936000,1975
sen,1085000,1980
sen,1228000,1985
sen,1388000,1990
sen,1570000,1995
sen,1724000,2000
sen,1897000,2005
sen,2134000,2010
sen,2233000,2015
sen,2257000,2020
sen,2272000,2025
sen,2311000,2030
sen,2368000,2035
sen,2404000,2040
sen,2392000,2045
sen,2346000,2050
srb,747000,1950
srb,804000,1955
srb,714000,1960
srb,718000,1965
srb,683000,1970
srb,734000,1975
srb,746000,1980
srb,761000,1985
srb,722000,1990
srb,682000,1995
srb,606000,2000
srb,592000,2005
srb,565000,2010
srb,555000,2015
srb,542000,2020
srb,523000,2025
srb,508000,2030
srb,503000,2035
srb,497000,2040
srb,485000,2045
srb,472000,2050
sle,311000,1950
sle,308000,1955
sle,341000,1960
sle,381000,1965
sle,425000,1970
sle,479000,1975
sle,546000,1980
sle,605000,1985
sle,671000,1990
sle,642000,1995
sle,701000,2000
sle,879000,2005
sle,980000,2010
sle,1055000,2015
sle,1102000,2020
sle,1153000,2025
sle,1199000,2030
sle,1242000,2035
sle,1275000,2040
sle,1299000,2045
sle,1316000,2050
sgp,165000,1950
sgp,236000,1955
sgp,302000,1960
sgp,283000,1965
sgp,235000,1970
sgp,225000,1975
sgp,194000,1980
sgp,216000,1985
sgp,229000,1990
sgp,299000,1995
sgp,275000,2000
sgp,214000,2005
sgp,197000,2010
sgp,198000,2015
sgp,217000,2020
sgp,236000,2025
sgp,236000,2030
sgp,214000,2035
sgp,191000,2040
sgp,185000,2045
sgp,195000,2050
svk,381000,1950
svk,486000,1955
svk,476000,1960
svk,428000,1965
svk,380000,1970
svk,450000,1975
svk,481000,1980
svk,456000,1985
svk,409000,1990
svk,359000,1995
svk,288000,2000
svk,259000,2005
svk,273000,2010
svk,279000,2015
svk,267000,2020
svk,245000,2025
svk,225000,2030
svk,215000,2035
svk,217000,2040
svk,221000,2045
svk,220000,2050
svn,149000,1950
svn,153000,1955
svn,138000,1960
svn,139000,1965
svn,134000,1970
svn,141000,1975
svn,146000,1980
svn,134000,1985
svn,120000,1990
svn,98000,1995
svn,91000,2000
svn,89000,2005
svn,97000,2010
svn,101000,2015
svn,97000,2020
svn,90000,2025
svn,86000,2030
svn,85000,2035
svn,89000,2040
svn,93000,2045
svn,95000,2050
slb,14000,1950
slb,18000,1955
slb,22000,1960
slb,25000,1965
slb,27000,1970
slb,40000,1975
slb,44000,1980
slb,49000,1985
slb,53000,1990
slb,60000,1995
slb,65000,2000
slb,70000,2005
slb,74000,2010
slb,76000,2015
slb,77000,2020
slb,79000,2025
slb,80000,2030
slb,81000,2035
slb,81000,2040
slb,79000,2045
slb,78000,2050
som,389000,1950
som,472000,1955
som,526000,1960
som,590000,1965
som,678000,1970
som,781000,1975
som,1228000,1980
som,1080000,1985
som,1175000,1990
som,1147000,1995
som,1340000,2000
som,1530000,2005
som,1667000,2010
som,1854000,2015
som,2026000,2020
som,2218000,2025
som,2397000,2030
som,2526000,2035
som,2598000,2040
som,2643000,2045
som,2688000,2050
zaf,2088000,1950
zaf,2496000,1955
zaf,2841000,1960
zaf,3180000,1965
zaf,3652000,1970
zaf,4142000,1975
zaf,4504000,1980
zaf,4896000,1985
zaf,5095000,1990
zaf,5059000,1995
zaf,5075000,2000
zaf,5239000,2005
zaf,5156000,2010
zaf,5112000,2015
zaf,4929000,2020
zaf,4788000,2025
zaf,4676000,2030
zaf,4567000,2035
zaf,4435000,2040
zaf,4261000,2045
zaf,4133000,2050
esp,2742000,1950
esp,2779000,1955
esp,3016000,1960
esp,3074000,1965
esp,3209000,1970
esp,3290000,1975
esp,3120000,1980
esp,2504000,1985
esp,2059000,1990
esp,1909000,1995
esp,1861000,2000
esp,2187000,2005
esp,2465000,2010
esp,2554000,2015
esp,2427000,2020
esp,2243000,2025
esp,2189000,2030
esp,2290000,2035
esp,2454000,2040
esp,2524000,2045
esp,2489000,2050
lka,1289000,1950
lka,1403000,1955
lka,1621000,1960
lka,1678000,1965
lka,1776000,1970
lka,1800000,1975
lka,1913000,1980
lka,1911000,1985
lka,1764000,1990
lka,1739000,1995
lka,1584000,2000
lka,1747000,2005
lka,1781000,2010
lka,1723000,2015
lka,1590000,2020
lka,1451000,2025
lka,1387000,2030
lka,1377000,2035
lka,1349000,2040
lka,1294000,2045
lka,1208000,2050
sdn,1654000,1950
sdn,1827000,1955
sdn,2085000,1960
sdn,2365000,1965
sdn,2720000,1970
sdn,3180000,1975
sdn,3694000,1980
sdn,4246000,1985
sdn,4630000,1990
sdn,5140000,1995
sdn,5590000,2000
sdn,5717000,2005
sdn,5919000,2010
sdn,6056000,2015
sdn,6201000,2020
sdn,6313000,2025
sdn,6369000,2030
sdn,6347000,2035
sdn,6278000,2040
sdn,6192000,2045
sdn,6097000,2050
sur,37000,1950
sur,47000,1955
sur,59000,1960
sur,64000,1965
sur,64000,1970
sur,56000,1975
sur,46000,1980
sur,50000,1985
sur,47000,1990
sur,46000,1995
sur,50000,2000
sur,52000,2005
sur,48000,2010
sur,47000,2015
sur,46000,2020
sur,45000,2025
sur,44000,2030
sur,42000,2035
sur,39000,2040
sur,37000,2045
sur,36000,2050
swz,49000,1950
swz,55000,1955
swz,63000,1960
swz,73000,1965
swz,85000,1970
swz,101000,1975
swz,118000,1980
swz,139000,1985
swz,167000,1990
swz,166000,1995
swz,159000,2000
swz,158000,2005
swz,161000,2010
swz,168000,2015
swz,172000,2020
swz,170000,2025
swz,166000,2030
swz,164000,2035
swz,164000,2040
swz,163000,2045
swz,159000,2050
swe,606000,1950
swe,536000,1955
swe,504000,1960
swe,555000,1965
swe,581000,1970
swe,551000,1975
swe,487000,1980
swe,427000,1985
swe,553000,1990
swe,594000,1995
swe,459000,2000
swe,491000,2005
swe,543000,2010
swe,545000,2015
swe,563000,2020
swe,568000,2025
swe,553000,2030
swe,543000,2035
swe,555000,2040
swe,573000,2045
swe,584000,2050
che,420000,1950
che,415000,1955
che,444000,1960
che,515000,1965
che,502000,1970
che,424000,1975
che,356000,1980
che,368000,1985
che,390000,1990
che,421000,1995
che,393000,2000
che,364000,2005
che,367000,2010
che,369000,2015
che,386000,2020
che,402000,2025
che,409000,2030
che,411000,2035
che,417000,2040
che,432000,2045
che,453000,2050
syr,582000,1950
syr,753000,1955
syr,880000,1960
syr,1037000,1965
syr,1230000,1970
syr,1472000,1975
syr,1791000,1980
syr,2152000,1985
syr,2274000,1990
syr,2197000,1995
syr,2271000,2000
syr,2587000,2005
syr,2913000,2010
syr,2927000,2015
syr,2750000,2020
syr,2602000,2025
syr,2535000,2030
syr,2531000,2035
syr,2494000,2040
syr,2469000,2045
syr,2403000,2050
tjk,172000,1950
tjk,280000,1955
tjk,394000,1960
tjk,498000,1965
tjk,501000,1970
tjk,585000,1975
tjk,632000,1980
tjk,769000,1985
tjk,934000,1990
tjk,918000,1995
tjk,883000,2000
tjk,860000,2005
tjk,888000,2010
tjk,952000,2015
tjk,967000,2020
tjk,930000,2025
tjk,867000,2030
tjk,816000,2035
tjk,785000,2040
tjk,765000,2045
tjk,761000,2050
tza,1461000,1950
tza,1619000,1955
tza,1899000,1960
tza,2212000,1965
tza,2583000,1970
tza,3025000,1975
tza,3532000,1980
tza,4045000,1985
tza,4637000,1990
tza,5289000,1995
tza,5931000,2000
tza,6894000,2005
tza,8012000,2010
tza,8975000,2015
tza,9529000,2020
tza,10000000,2025
tza,10480000,2030
tza,10960000,2035
tza,11350000,2040
tza,11580000,2045
tza,11670000,2050
tha,3388000,1950
tha,4232000,1955
tha,4973000,1960
tha,5759000,1965
tha,6268000,1970
tha,6315000,1975
tha,6137000,1980
tha,5845000,1985
tha,5411000,1990
tha,5379000,1995
tha,4966000,2000
tha,4842000,2005
tha,4850000,2010
tha,4815000,2015
tha,4681000,2020
tha,4551000,2025
tha,4438000,2030
tha,4354000,2035
tha,4298000,2040
tha,4239000,2045
tha,4161000,2050
tls,71000,1950
tls,76000,1955
tls,83000,1960
tls,92000,1965
tls,99000,1970
tls,111000,1975
tls,78000,1980
tls,117000,1985
tls,119000,1990
tls,145000,1995
tls,163000,2000
tls,166000,2005
tls,201000,2010
tls,238000,2015
tls,274000,2020
tls,295000,2025
tls,302000,2030
tls,307000,2035
tls,320000,2040
tls,338000,2045
tls,352000,2050
tgo,224000,1950
tgo,247000,1955
tgo,272000,1960
tgo,305000,1965
tgo,391000,1970
tgo,461000,1975
tgo,530000,1980
tgo,622000,1985
tgo,698000,1990
tgo,748000,1995
tgo,842000,2000
tgo,914000,2005
tgo,970000,2010
tgo,1029000,2015
tgo,1058000,2020
tgo,1078000,2025
tgo,1095000,2030
tgo,1108000,2035
tgo,1114000,2040
tgo,1110000,2045
tgo,1097000,2050
ton,9000,1950
ton,11000,1955
ton,13000,1960
ton,16000,1965
ton,17000,1970
ton,15000,1975
ton,15000,1980
ton,14000,1985
ton,13000,1990
ton,13000,1995
ton,13000,2000
ton,14000,2005
ton,14000,2010
ton,12000,2015
ton,11000,2020
ton,11000,2025
ton,12000,2030
ton,12000,2035
ton,11000,2040
ton,10000,2045
ton,9000,2050
tto,106000,1950
tto,119000,1955
tto,140000,1960
tto,146000,1965
tto,126000,1970
tto,124000,1975
tto,128000,1980
tto,154000,1985
tto,141000,1990
tto,109000,1995
tto,93000,2000
tto,91000,2005
tto,95000,2010
tto,97000,2015
tto,92000,2020
tto,85000,2025
tto,79000,2030
tto,76000,2035
tto,75000,2040
tto,74000,2045
tto,71000,2050
tun,576000,1950
tun,637000,1955
tun,765000,1960
tun,858000,1965
tun,874000,1970
tun,907000,1975
tun,1003000,1980
tun,1086000,1985
tun,1105000,1990
tun,968000,1995
tun,819000,2000
tun,766000,2005
tun,797000,2010
tun,834000,2015
tun,830000,2020
tun,809000,2025
tun,749000,2030
tun,706000,2035
tun,699000,2040
tun,707000,2045
tun,707000,2050
tur,3425000,1950
tur,4150000,1955
tur,4735000,1960
tur,5080000,1965
tur,5672000,1970
tur,6355000,1975
tur,6783000,1980
tur,7065000,1985
tur,6634000,1990
tur,6885000,1995
tur,6927000,2000
tur,6549000,2005
tur,6569000,2010
tur,6474000,2015
tur,6329000,2020
tur,6148000,2025
tur,5975000,2030
tur,5888000,2035
tur,5807000,2040
tur,5715000,2045
tur,5596000,2050
tkm,142000,1950
tkm,207000,1955
tkm,286000,1960
tkm,351000,1965
tkm,354000,1970
tkm,399000,1975
tkm,437000,1980
tkm,497000,1985
tkm,579000,1990
tkm,591000,1995
tkm,493000,2000
tkm,513000,2005
tkm,520000,2010
tkm,526000,2015
tkm,509000,2020
tkm,470000,2025
tkm,437000,2030
tkm,432000,2035
tkm,435000,2040
tkm,432000,2045
tkm,419000,2050
uga,945000,1950
uga,1129000,1955
uga,1293000,1960
uga,1533000,1965
uga,1828000,1970
uga,2129000,1975
uga,2463000,1980
uga,2895000,1985
uga,3504000,1990
uga,4202000,1995
uga,4848000,2000
uga,5634000,2005
uga,6551000,2010
uga,7407000,2015
uga,8163000,2020
uga,8739000,2025
uga,9160000,2030
uga,9490000,2035
uga,9735000,2040
uga,9863000,2045
uga,9838000,2050
ukr,2988000,1950
ukr,3803000,1955
ukr,4178000,1960
ukr,4087000,1965
ukr,3467000,1970
ukr,3697000,1975
ukr,3628000,1980
ukr,3765000,1985
ukr,3665000,1990
ukr,2856000,1995
ukr,2108000,2000
ukr,1983000,2005
ukr,2248000,2010
ukr,2381000,2015
ukr,2284000,2020
ukr,2035000,2025
ukr,1820000,2030
ukr,1756000,2035
ukr,1839000,2040
ukr,1916000,2045
ukr,1871000,2050
are,12000,1950
are,14000,1955
are,16000,1960
are,22000,1965
are,33000,1970
are,64000,1975
are,135000,1980
are,180000,1985
are,237000,1990
are,245000,1995
are,255000,2000
are,299000,2005
are,309000,2010
are,324000,2015
are,312000,2020
are,308000,2025
are,324000,2030
are,350000,2035
are,369000,2040
are,378000,2045
are,380000,2050
gbr,4347000,1950
gbr,3854000,1955
gbr,4142000,1960
gbr,4741000,1965
gbr,4629000,1970
gbr,3929000,1975
gbr,3409000,1980
gbr,3605000,1985
gbr,3824000,1990
gbr,3780000,1995
gbr,3544000,2000
gbr,3446000,2005
gbr,3708000,2010
gbr,3755000,2015
gbr,3851000,2020
gbr,3898000,2025
gbr,3853000,2030
gbr,3807000,2035
gbr,3854000,2040
gbr,3947000,2045
gbr,4024000,2050
usa,17240000,1950
usa,19270000,1955
usa,20870000,1960
usa,20040000,1965
usa,17760000,1970
usa,16500000,1975
usa,16670000,1980
usa,18110000,1985
usa,19590000,1990
usa,20580000,1995
usa,20230000,2000
usa,20920000,2005
usa,21960000,2010
usa,21960000,2015
usa,21960000,2020
usa,21830000,2025
usa,21760000,2030
usa,22030000,2035
usa,22420000,2040
usa,22720000,2045
usa,22810000,2050
ury,220000,1950
ury,231000,1955
ury,256000,1960
ury,272000,1965
ury,266000,1970
ury,276000,1975
ury,277000,1980
ury,263000,1985
ury,271000,1990
ury,281000,1995
ury,271000,2000
ury,255000,2005
ury,247000,2010
ury,240000,2015
ury,234000,2020
ury,227000,2025
ury,220000,2030
ury,216000,2035
ury,210000,2040
ury,205000,2045
ury,199000,2050
uzb,662000,1950
uzb,1080000,1955
uzb,1567000,1960
uzb,1894000,1965
uzb,1916000,1970
uzb,2192000,1975
uzb,2415000,1980
uzb,2856000,1985
uzb,3270000,1990
uzb,3306000,1995
uzb,2859000,2000
uzb,2605000,2005
uzb,2601000,2010
uzb,2744000,2015
uzb,2775000,2020
uzb,2655000,2025
uzb,2446000,2030
uzb,2258000,2035
uzb,2211000,2040
uzb,2241000,2045
uzb,2230000,2050
vut,9000,1950
vut,10000,1955
vut,12000,1960
vut,14000,1965
vut,15000,1970
vut,17000,1975
vut,20000,1980
vut,22000,1985
vut,25000,1990
vut,28000,1995
vut,29000,2000
vut,31000,2005
vut,34000,2010
vut,36000,2015
vut,37000,2020
vut,37000,2025
vut,38000,2030
vut,39000,2035
vut,39000,2040
vut,39000,2045
vut,38000,2050
ven,935000,1950
ven,1161000,1955
ven,1395000,1960
ven,1716000,1965
ven,1848000,1970
ven,1959000,1975
ven,2295000,1980
ven,2506000,1985
ven,2726000,1990
ven,2747000,1995
ven,2782000,2000
ven,2863000,2005
ven,2934000,2010
ven,2948000,2015
ven,2915000,2020
ven,2863000,2025
ven,2808000,2030
ven,2747000,2035
ven,2673000,2040
ven,2589000,2045
ven,2562000,2050
vnm,3389000,1950
vnm,4897000,1955
vnm,5927000,1960
vnm,6878000,1965
vnm,7320000,1970
vnm,7660000,1975
vnm,8314000,1980
vnm,9010000,1985
vnm,9725000,1990
vnm,9349000,1995
vnm,7813000,2000
vnm,7547000,2005
vnm,7185000,2010
vnm,7174000,2015
vnm,7117000,2020
vnm,7044000,2025
vnm,6742000,2030
vnm,6474000,2035
vnm,6324000,2040
vnm,6257000,2045
vnm,6182000,2050
vir,4000,1950
vir,5000,1955
vir,5000,1960
vir,9000,1965
vir,9000,1970
vir,16000,1975
vir,11000,1980
vir,14000,1985
vir,9000,1990
vir,11000,1995
vir,8000,2000
vir,8000,2005
vir,7000,2010
vir,7000,2015
vir,6000,2020
vir,6000,2025
vir,5000,2030
vir,5000,2035
vir,4000,2040
vir,4000,2045
vir,3000,2050
pse,187000,1950
pse,182000,1955
pse,191000,1960
pse,225000,1965
pse,203000,1970
pse,239000,1975
pse,273000,1980
pse,320000,1985
pse,396000,1990
pse,477000,1995
pse,589000,2000
pse,661000,2005
pse,718000,2010
pse,765000,2015
pse,808000,2020
pse,848000,2025
pse,882000,2030
pse,902000,2035
pse,911000,2040
pse,913000,2045
pse,912000,2050
esh,2000,1950
esh,3000,1955
esh,5000,1960
esh,9000,1965
esh,13000,1970
esh,13000,1975
esh,23000,1980
esh,31000,1985
esh,34000,1990
esh,36000,1995
esh,39000,2000
esh,48000,2005
esh,55000,2010
esh,62000,2015
esh,67000,2020
esh,65000,2025
esh,61000,2030
esh,58000,2035
esh,58000,2040
esh,59000,2045
esh,60000,2050
yem,755000,1950
yem,884000,1955
yem,987000,1960
yem,1109000,1965
yem,1270000,1970
yem,1474000,1975
yem,1768000,1980
yem,2197000,1985
yem,2625000,1990
yem,3042000,1995
yem,3278000,2000
yem,3479000,2005
yem,3918000,2010
yem,4272000,2015
yem,4525000,2020
yem,4629000,2025
yem,4657000,2030
yem,4685000,2035
yem,4710000,2040
yem,4679000,2045
yem,4554000,2050
zmb,434000,1950
zmb,475000,1955
zmb,560000,1960
zmb,671000,1965
zmb,804000,1970
zmb,949000,1975
zmb,1110000,1980
zmb,1240000,1985
zmb,1421000,1990
zmb,1618000,1995
zmb,1902000,2000
zmb,2141000,2005
zmb,2369000,2010
zmb,2547000,2015
zmb,2694000,2020
zmb,2797000,2025
zmb,2872000,2030
zmb,2947000,2035
zmb,3015000,2040
zmb,3060000,2045
zmb,3073000,2050
zwe,442000,1950
zwe,615000,1955
zwe,726000,1960
zwe,866000,1965
zwe,1015000,1970
zwe,1215000,1975
zwe,1450000,1980
zwe,1674000,1985
zwe,1782000,1990
zwe,1830000,1995
zwe,1765000,2000
zwe,1703000,2005
zwe,1731000,2010
zwe,1845000,2015
zwe,1959000,2020
zwe,1934000,2025
zwe,1857000,2030
zwe,1813000,2035
zwe,1818000,2040
zwe,1831000,2045
zwe,1803000,2050
