geo,population_aged_40_59_years_male_percent,time
deu,24.54,2050
gha,12.51,1950
gha,12.76,1955
gha,12.86,1960
gha,12.86,1965
gha,12.72,1970
gha,12.64,1975
gha,12.57,1980
gha,12.6,1985
gha,12.81,1990
gha,12.72,1995
gha,13.03,2000
gha,13.54,2005
gha,14.14,2010
gha,15.17,2015
gha,16.31,2020
gha,17.49,2025
gha,18.69,2030
gha,19.8,2035
gha,20.66,2040
gha,21.36,2045
gha,22.05,2050
grc,19.96,1950
grc,21.24,1955
grc,21.63,1960
grc,21.86,1965
grc,23.61,1970
grc,24.11,1975
grc,25.08,1980
grc,24.94,1985
grc,24.85,1990
grc,24.36,1995
grc,24.88,2000
grc,26.88,2005
grc,28.45,2010
grc,29.97,2015
grc,31.34,2020
grc,31.86,2025
grc,30.46,2030
grc,28.52,2035
grc,26.21,2040
grc,24.69,2045
grc,24.51,2050
grd,11.76,1950
grd,10.53,1955
grd,11.9,1960
grd,9.302,1965
grd,11.36,1970
grd,11.36,1975
grd,13.95,1980
grd,10.2,1985
grd,12.24,1990
grd,10.42,1995
grd,14.0,2000
grd,17.31,2005
grd,17.31,2010
grd,18.18,2015
grd,20.75,2020
grd,22.22,2025
grd,26.79,2030
grd,29.09,2035
grd,30.19,2040
grd,26.92,2045
grd,24.49,2050
glp,14.85,1950
glp,15.65,1955
glp,16.42,1960
glp,15.44,1965
glp,15.72,1970
glp,15.43,1975
glp,16.25,1980
glp,17.54,1985
glp,18.32,1990
glp,20.51,1995
glp,22.44,2000
glp,25.11,2005
glp,26.22,2010
glp,26.99,2015
glp,24.89,2020
glp,24.89,2025
glp,25.22,2030
glp,24.78,2035
glp,25.76,2040
glp,26.22,2045
glp,25.56,2050
gum,10.0,1950
gum,15.38,1955
gum,15.0,1960
gum,16.28,1965
gum,14.89,1970
gum,16.0,1975
gum,16.36,1980
gum,16.13,1985
gum,16.9,1990
gum,18.42,1995
gum,22.78,2000
gum,22.62,2005
gum,24.44,2010
gum,25.0,2015
gum,24.75,2020
gum,23.81,2025
gum,23.15,2030
gum,23.68,2035
gum,25.86,2040
gum,26.27,2045
gum,27.12,2050
gtm,12.59,1950
gtm,12.35,1955
gtm,12.15,1960
gtm,12.37,1965
gtm,12.94,1970
gtm,13.22,1975
gtm,13.14,1980
gtm,12.72,1985
gtm,12.56,1990
gtm,12.44,1995
gtm,12.13,2000
gtm,11.97,2005
gtm,11.73,2010
gtm,11.88,2015
gtm,12.77,2020
gtm,14.23,2025
gtm,15.93,2030
gtm,18.02,2035
gtm,20.08,2040
gtm,22.07,2045
gtm,23.93,2050
gin,15.71,1950
gin,15.59,1955
gin,15.62,1960
gin,15.27,1965
gin,14.79,1970
gin,13.8,1975
gin,12.96,1980
gin,12.8,1985
gin,12.55,1990
gin,12.8,1995
gin,13.0,2000
gin,13.04,2005
gin,13.17,2010
gin,13.37,2015
gin,13.82,2020
gin,14.59,2025
gin,15.64,2030
gin,16.82,2035
gin,18.03,2040
gin,19.32,2045
gin,20.76,2050
gnb,15.18,1950
gnb,15.47,1955
gnb,16.04,1960
gnb,15.99,1965
gnb,16.16,1970
gnb,15.07,1975
gnb,14.04,1980
gnb,14.13,1985
gnb,14.0,1990
gnb,14.93,1995
gnb,14.6,2000
gnb,14.09,2005
gnb,12.97,2010
gnb,13.62,2015
gnb,14.16,2020
gnb,14.4,2025
gnb,15.02,2030
gnb,15.13,2035
gnb,15.99,2040
gnb,17.29,2045
gnb,18.62,2050
guy,14.98,1950
guy,15.19,1955
guy,14.39,1960
guy,13.71,1965
guy,13.31,1970
guy,12.91,1975
guy,12.57,1980
guy,12.17,1985
guy,12.4,1990
guy,13.59,1995
guy,15.26,2000
guy,21.39,2005
guy,23.59,2010
guy,24.48,2015
guy,23.68,2020
guy,23.72,2025
guy,21.79,2030
guy,21.68,2035
guy,24.92,2040
guy,26.73,2045
guy,27.08,2050
hti,15.32,1950
hti,15.92,1955
hti,15.76,1960
hti,15.16,1965
hti,14.48,1970
hti,14.07,1975
hti,13.86,1980
hti,13.58,1985
hti,13.07,1990
hti,13.18,1995
hti,13.46,2000
hti,13.84,2005
hti,14.5,2010
hti,14.85,2015
hti,15.99,2020
hti,18.21,2025
hti,20.4,2030
hti,22.43,2035
hti,23.82,2040
hti,24.08,2045
hti,24.3,2050
hnd,14.3,1950
hnd,13.63,1955
hnd,12.6,1960
hnd,12.26,1965
hnd,12.16,1970
hnd,11.99,1975
hnd,11.73,1980
hnd,11.21,1985
hnd,11.07,1990
hnd,11.44,1995
hnd,12.31,2000
hnd,13.35,2005
hnd,14.24,2010
hnd,14.99,2015
hnd,16.29,2020
hnd,18.18,2025
hnd,20.46,2030
hnd,22.96,2035
hnd,24.91,2040
hnd,26.14,2045
hnd,26.87,2050
hkg,13.48,1950
hkg,16.26,1955
hkg,18.31,1960
hkg,18.67,1965
hkg,19.85,1970
hkg,21.02,1975
hkg,20.38,1980
hkg,19.74,1985
hkg,21.36,1990
hkg,23.79,1995
hkg,28.25,2000
hkg,33.06,2005
hkg,33.75,2010
hkg,32.28,2015
hkg,29.6,2020
hkg,27.88,2025
hkg,28.24,2030
hkg,29.67,2035
hkg,30.05,2040
hkg,28.11,2045
hkg,26.46,2050
hun,24.68,1950
hun,25.4,1955
hun,23.61,1960
hun,24.22,1965
hun,24.28,1970
hun,23.84,1975
hun,24.69,1980
hun,24.43,1985
hun,24.99,1990
hun,26.81,1995
hun,28.1,2000
hun,27.64,2005
hun,27.69,2010
hun,27.96,2015
hun,30.03,2020
hun,31.55,2025
hun,31.97,2030
hun,31.14,2035
hun,28.5,2040
hun,27.06,2045
hun,26.13,2050
isl,19.72,1950
isl,20.0,1955
isl,19.1,1960
isl,19.59,1965
isl,19.05,1970
isl,18.92,1975
isl,17.95,1980
isl,18.03,1985
isl,19.53,1990
isl,21.17,1995
isl,24.48,2000
isl,26.85,2005
isl,27.22,2010
isl,27.72,2015
isl,28.35,2020
isl,28.5,2025
isl,28.43,2030
isl,27.67,2035
isl,26.32,2040
isl,24.29,2045
isl,22.86,2050
ind,16.56,1950
ind,16.5,1955
ind,16.23,1960
ind,16.1,1965
ind,15.95,1970
ind,15.82,1975
ind,15.6,1980
ind,15.27,1985
ind,15.17,1990
ind,16.08,1995
ind,17.14,2000
ind,18.31,2005
ind,19.46,2010
ind,20.23,2015
ind,21.35,2020
ind,22.74,2025
ind,24.33,2030
ind,26.02,2035
ind,27.21,2040
ind,28.04,2045
ind,28.44,2050
idn,15.01,1950
idn,15.17,1955
idn,14.9,1960
idn,14.67,1965
idn,14.64,1970
idn,14.74,1975
idn,15.11,1980
idn,15.19,1985
idn,15.12,1990
idn,15.93,1995
idn,17.48,2000
idn,19.5,2005
idn,21.92,2010
idn,23.98,2015
idn,25.58,2020
idn,26.82,2025
idn,27.34,2030
idn,27.44,2035
idn,27.32,2040
idn,27.26,2045
idn,27.24,2050
irn,16.22,1950
irn,15.5,1955
irn,14.97,1960
irn,14.17,1965
irn,13.41,1970
irn,16.42,1975
irn,14.77,1980
irn,12.75,1985
irn,11.84,1990
irn,12.63,1995
irn,14.98,2000
irn,16.91,2005
irn,19.27,2010
irn,21.25,2015
irn,23.89,2020
irn,28.21,2025
irn,32.1,2030
irn,33.18,2035
irn,30.88,2040
irn,27.46,2045
irn,24.96,2050
irq,18.58,1950
irq,17.72,1955
irq,16.99,1960
irq,15.42,1965
irq,13.52,1970
irq,12.22,1975
irq,11.32,1980
irq,10.94,1985
irq,10.35,1990
irq,11.44,1995
irq,11.63,2000
irq,12.17,2005
irq,13.58,2010
irq,14.65,2015
irq,16.33,2020
irq,17.79,2025
irq,18.99,2030
irq,20.36,2035
irq,22.02,2040
irq,23.44,2045
irq,24.51,2050
irl,21.52,1950
irl,22.98,1955
irl,22.82,1960
irl,22.42,1965
irl,21.35,1970
irl,19.45,1975
irl,18.33,1980
irl,18.14,1985
irl,20.33,1990
irl,22.39,1995
irl,24.25,2000
irl,24.71,2005
irl,25.12,2010
irl,26.62,2015
irl,28.45,2020
irl,29.45,2025
irl,29.17,2030
irl,27.43,2035
irl,25.42,2040
irl,24.47,2045
irl,24.94,2050
isr,20.87,1950
isr,22.21,1955
isr,20.71,1960
isr,20.52,1965
isr,18.49,1970
isr,16.97,1975
isr,16.16,1980
isr,15.58,1985
isr,17.07,1990
isr,19.21,1995
isr,20.35,2000
isr,21.12,2005
isr,20.64,2010
isr,21.04,2015
isr,21.86,2020
isr,22.61,2025
isr,23.14,2030
isr,23.04,2035
isr,23.33,2040
isr,24.02,2045
isr,24.9,2050
ita,21.82,1950
ita,23.85,1955
ita,23.19,1960
ita,23.8,1965
ita,23.7,1970
ita,23.5,1975
ita,25.29,1980
ita,25.03,1985
ita,25.52,1990
ita,25.85,1995
ita,26.49,2000
ita,28.1,2005
ita,29.46,2010
ita,31.35,2015
ita,32.0,2020
ita,30.68,2025
ita,28.33,2030
ita,25.95,2035
ita,24.41,2040
ita,24.11,2045
ita,24.52,2050
jam,17.16,1950
jam,17.71,1955
jam,17.24,1960
jam,15.81,1965
jam,14.71,1970
jam,13.84,1975
jam,12.9,1980
jam,12.74,1985
jam,13.46,1990
jam,14.57,1995
jam,16.27,2000
jam,19.17,2005
jam,20.6,2010
jam,21.33,2015
jam,20.42,2020
jam,19.51,2025
jam,19.73,2030
jam,21.71,2035
jam,24.18,2040
jam,25.32,2045
jam,25.69,2050
jpn,17.93,1950
jpn,18.24,1955
jpn,18.23,1960
jpn,18.67,1965
jpn,20.55,1970
jpn,22.56,1975
jpn,24.67,1980
jpn,26.76,1985
jpn,29.11,1990
jpn,29.61,1995
jpn,28.92,2000
jpn,28.06,2005
jpn,26.73,2010
jpn,27.86,2015
jpn,29.1,2020
jpn,29.55,2025
jpn,28.76,2030
jpn,26.5,2035
jpn,25.22,2040
jpn,24.51,2045
jpn,24.2,2050
jor,14.63,1950
jor,12.72,1955
jor,11.85,1960
jor,11.03,1965
jor,11.04,1970
jor,11.5,1975
jor,11.54,1980
jor,11.32,1985
jor,10.57,1990
jor,11.37,1995
jor,12.02,2000
jor,12.61,2005
jor,14.98,2010
jor,17.79,2015
jor,20.59,2020
jor,23.06,2025
jor,24.34,2030
jor,25.13,2035
jor,25.72,2040
jor,25.82,2045
jor,26.63,2050
kaz,17.2,1950
kaz,16.03,1955
kaz,13.79,1960
kaz,12.62,1965
kaz,14.65,1970
kaz,15.23,1975
kaz,18.76,1980
kaz,17.76,1985
kaz,17.42,1990
kaz,19.22,1995
kaz,19.6,2000
kaz,22.4,2005
kaz,22.91,2010
kaz,22.89,2015
kaz,22.99,2020
kaz,24.06,2025
kaz,26.72,2030
kaz,27.86,2035
kaz,27.0,2040
kaz,26.02,2045
kaz,26.0,2050
ken,15.95,1950
ken,15.28,1955
ken,14.3,1960
ken,13.37,1965
ken,12.48,1970
ken,11.71,1975
ken,10.71,1980
ken,9.667,1985
ken,9.459,1990
ken,10.02,1995
ken,10.68,2000
ken,11.07,2005
ken,11.27,2010
ken,11.99,2015
ken,13.3,2020
ken,14.93,2025
ken,16.47,2030
ken,17.29,2035
ken,17.89,2040
ken,18.76,2045
ken,20.18,2050
prk,6.063,1950
prk,7.568,1955
prk,8.983,1960
prk,11.15,1965
prk,12.6,1970
prk,14.61,1975
prk,18.49,1980
prk,21.29,1985
prk,22.84,1990
prk,21.42,1995
prk,21.95,2000
prk,22.73,2005
prk,26.14,2010
prk,30.33,2015
prk,29.31,2020
prk,29.5,2025
prk,28.03,2030
prk,28.03,2035
prk,29.77,2040
prk,29.33,2045
prk,28.5,2050
kor,15.73,1950
kor,15.71,1955
kor,14.96,1960
kor,14.23,1965
kor,14.18,1970
kor,14.68,1975
kor,16.42,1980
kor,17.39,1985
kor,19.21,1990
kor,21.21,1995
kor,24.26,2000
kor,27.81,2005
kor,30.88,2010
kor,32.88,2015
kor,32.1,2020
kor,31.39,2025
kor,29.66,2030
kor,29.03,2035
kor,28.99,2040
kor,27.14,2045
kor,26.23,2050
kwt,13.04,1950
kwt,13.11,1955
kwt,11.56,1960
kwt,11.76,1965
kwt,12.53,1970
kwt,13.66,1975
kwt,15.72,1980
kwt,16.8,1985
kwt,17.01,1990
kwt,17.94,1995
kwt,22.49,2000
kwt,21.87,2005
kwt,25.36,2010
kwt,30.38,2015
kwt,33.75,2020
kwt,34.79,2025
kwt,32.98,2030
kwt,30.16,2035
kwt,27.28,2040
kwt,25.7,2045
kwt,25.52,2050
kgz,19.4,1950
kgz,17.15,1955
kgz,13.88,1960
kgz,12.41,1965
kgz,14.18,1970
kgz,14.94,1975
kgz,16.96,1980
kgz,15.33,1985
kgz,13.68,1990
kgz,13.65,1995
kgz,14.99,2000
kgz,17.9,2005
kgz,19.24,2010
kgz,20.12,2015
kgz,20.78,2020
kgz,22.13,2025
kgz,24.74,2030
kgz,26.62,2035
kgz,27.38,2040
kgz,26.93,2045
kgz,26.84,2050
lao,14.98,1950
lao,14.98,1955
lao,14.94,1960
lao,14.71,1965
lao,14.38,1970
lao,13.84,1975
lao,13.85,1980
lao,12.73,1985
lao,11.65,1990
lao,11.74,1995
lao,12.22,2000
lao,13.38,2005
lao,14.44,2010
lao,15.35,2015
lao,16.28,2020
lao,17.65,2025
lao,19.76,2030
lao,22.12,2035
lao,24.42,2040
lao,25.06,2045
lao,25.21,2050
lva,21.23,1950
lva,22.2,1955
lva,22.47,1960
lva,20.31,1965
lva,21.3,1970
lva,22.34,1975
lva,25.35,1980
lva,26.24,1985
lva,25.14,1990
lva,25.07,1995
lva,25.78,2000
lva,26.94,2005
lva,27.98,2010
lva,28.64,2015
lva,28.77,2020
lva,29.9,2025
lva,32.5,2030
lva,32.09,2035
lva,29.84,2040
lva,26.73,2045
lva,23.73,2050
lbn,17.74,1950
lbn,17.41,1955
lbn,15.46,1960
lbn,14.79,1965
lbn,14.8,1970
lbn,15.02,1975
lbn,15.63,1980
lbn,14.52,1985
lbn,13.41,1990
lbn,15.13,1995
lbn,17.76,2000
lbn,19.21,2005
lbn,21.22,2010
lbn,23.09,2015
lbn,24.64,2020
lbn,26.32,2025
lbn,27.51,2030
lbn,28.44,2035
lbn,29.18,2040
lbn,28.18,2045
lbn,26.93,2050
lso,13.87,1950
lso,14.86,1955
lso,14.86,1960
lso,13.69,1965
lso,12.61,1970
lso,12.29,1975
lso,12.06,1980
lso,11.8,1985
lso,11.46,1990
lso,11.03,1995
lso,10.76,2000
lso,10.16,2005
lso,8.934,2010
lso,8.687,2015
lso,10.1,2020
lso,12.66,2025
lso,15.36,2030
lso,17.47,2035
lso,18.76,2040
lso,19.34,2045
lso,19.64,2050
lbr,14.25,1950
lbr,14.79,1955
lbr,14.18,1960
lbr,13.82,1965
lbr,13.46,1970
lbr,13.28,1975
lbr,12.83,1980
lbr,12.61,1985
lbr,12.25,1990
lbr,11.88,1995
lbr,12.46,2000
lbr,12.95,2005
lbr,13.39,2010
lbr,13.56,2015
lbr,14.06,2020
lbr,14.79,2025
lbr,15.82,2030
lbr,17.26,2035
lbr,18.67,2040
lbr,20.08,2045
lbr,21.47,2050
lby,14.88,1950
lby,13.59,1955
lby,13.44,1960
lby,14.05,1965
lby,13.26,1970
lby,13.08,1975
lby,13.62,1980
lby,12.9,1985
lby,13.65,1990
lby,14.64,1995
lby,16.44,2000
lby,17.58,2005
lby,18.95,2010
lby,20.95,2015
lby,23.16,2020
lby,26.33,2025
lby,27.49,2030
lby,27.02,2035
lby,26.15,2040
lby,25.21,2045
lby,26.03,2050
ltu,23.1,1950
ltu,21.67,1955
ltu,19.91,1960
ltu,18.69,1965
ltu,18.74,1970
ltu,20.86,1975
ltu,23.46,1980
ltu,23.79,1985
ltu,23.04,1990
ltu,22.87,1995
ltu,24.19,2000
ltu,26.68,2005
ltu,28.63,2010
ltu,29.63,2015
ltu,29.12,2020
ltu,29.19,2025
ltu,30.66,2030
ltu,31.54,2035
ltu,30.99,2040
ltu,28.7,2045
ltu,25.8,2050
lux,27.21,1950
lux,28.95,1955
lux,27.1,1960
lux,24.54,1965
lux,24.55,1970
lux,24.58,1975
lux,25.42,1980
lux,26.26,1985
lux,26.74,1990
lux,26.5,1995
lux,27.36,2000
lux,29.57,2005
lux,30.74,2010
lux,30.35,2015
lux,29.3,2020
lux,27.93,2025
lux,27.04,2030
lux,26.63,2035
lux,26.76,2040
lux,27.07,2045
lux,26.5,2050
mac,18.0,1950
mac,19.35,1955
mac,20.0,1960
mac,17.14,1965
mac,16.79,1970
mac,16.28,1975
mac,14.96,1980
mac,14.57,1985
mac,18.13,1990
mac,24.12,1995
mac,30.81,2000
mac,34.48,2005
mac,34.1,2010
mac,34.57,2015
mac,31.43,2020
mac,30.39,2025
mac,31.23,2030
mac,30.28,2035
mac,28.98,2040
mac,26.62,2045
mac,23.7,2050
mkd,16.07,1950
mkd,16.98,1955
mkd,16.19,1960
mkd,16.25,1965
mkd,17.25,1970
mkd,18.47,1975
mkd,20.13,1980
mkd,20.87,1985
mkd,21.55,1990
mkd,22.63,1995
mkd,24.31,2000
mkd,26.11,2005
mkd,27.45,2010
mkd,27.91,2015
mkd,28.56,2020
mkd,29.56,2025
mkd,30.35,2030
mkd,30.87,2035
mkd,30.2,2040
mkd,28.48,2045
mkd,26.62,2050
mdg,17.43,1950
mdg,17.36,1955
mdg,16.85,1960
mdg,16.13,1965
mdg,14.97,1970
mdg,14.12,1975
mdg,13.11,1980
mdg,12.12,1985
mdg,11.39,1990
mdg,11.52,1995
mdg,11.94,2000
mdg,12.63,2005
mdg,13.38,2010
mdg,14.04,2015
mdg,14.82,2020
mdg,15.27,2025
mdg,16.3,2030
mdg,17.65,2035
mdg,19.18,2040
mdg,20.87,2045
mdg,22.18,2050
mwi,11.82,1950
mwi,11.69,1955
mwi,12.15,1960
mwi,12.08,1965
mwi,12.09,1970
mwi,11.95,1975
mwi,11.67,1980
mwi,11.56,1985
mwi,11.35,1990
mwi,12.01,1995
mwi,11.56,2000
mwi,11.01,2005
mwi,10.27,2010
mwi,10.01,2015
mwi,10.91,2020
mwi,11.79,2025
mwi,12.85,2030
mwi,14.53,2035
mwi,16.15,2040
mwi,17.77,2045
mwi,19.33,2050
mys,15.58,1950
mys,15.61,1955
mys,14.96,1960
mys,13.98,1965
mys,13.29,1970
mys,13.12,1975
mys,13.81,1980
mys,13.91,1985
mys,14.85,1990
mys,16.45,1995
mys,18.37,2000
mys,20.38,2005
mys,21.52,2010
mys,22.26,2015
mys,22.72,2020
mys,23.63,2025
mys,24.84,2030
mys,26.04,2035
mys,26.86,2040
mys,27.21,2045
mys,27.28,2050
mdv,20.93,1950
mdv,19.15,1955
mdv,19.23,1960
mdv,17.24,1965
mdv,15.62,1970
mdv,14.86,1975
mdv,14.81,1980
mdv,13.83,1985
mdv,12.73,1990
mdv,11.02,1995
mdv,11.51,2000
mdv,13.42,2005
mdv,15.82,2010
mdv,18.82,2015
mdv,21.11,2020
mdv,25.26,2025
mdv,29.21,2030
mdv,32.37,2035
mdv,31.94,2040
mdv,29.41,2045
mdv,26.79,2050
mli,14.69,1950
mli,15.31,1955
mli,15.62,1960
mli,15.74,1965
mli,15.48,1970
mli,14.94,1975
mli,14.26,1980
mli,13.45,1985
mli,12.45,1990
mli,11.37,1995
mli,10.85,2000
mli,10.7,2005
mli,11.02,2010
mli,11.62,2015
mli,12.22,2020
mli,13.24,2025
mli,14.42,2030
mli,15.59,2035
mli,16.71,2040
mli,17.86,2045
mli,19.3,2050
mlt,19.48,1950
mlt,19.74,1955
mlt,18.54,1960
mlt,18.95,1965
mlt,19.31,1970
mlt,21.09,1975
mlt,20.75,1980
mlt,20.71,1985
mlt,23.73,1990
mlt,26.34,1995
mlt,28.12,2000
mlt,29.0,2005
mlt,27.72,2010
mlt,27.14,2015
mlt,27.7,2020
mlt,28.64,2025
mlt,30.37,2030
mlt,30.37,2035
mlt,29.38,2040
mlt,27.4,2045
mlt,25.24,2050
mtq,17.14,1950
mtq,15.97,1955
mtq,15.11,1960
mtq,16.11,1965
mtq,16.25,1970
mtq,15.62,1975
mtq,17.2,1980
mtq,17.68,1985
mtq,18.97,1990
mtq,20.79,1995
mtq,23.33,2000
mtq,26.63,2005
mtq,27.37,2010
mtq,27.84,2015
mtq,25.64,2020
mtq,23.59,2025
mtq,23.47,2030
mtq,24.37,2035
mtq,26.29,2040
mtq,27.23,2045
mtq,26.34,2050
mrt,13.48,1950
mrt,13.9,1955
mrt,13.79,1960
mrt,13.45,1965
mrt,13.24,1970
mrt,13.12,1975
mrt,12.43,1980
mrt,11.95,1985
mrt,11.32,1990
mrt,11.48,1995
mrt,12.03,2000
mrt,12.97,2005
mrt,14.19,2010
mrt,15.42,2015
mrt,16.72,2020
mrt,17.98,2025
mrt,19.08,2030
mrt,20.05,2035
mrt,21.09,2040
mrt,22.29,2045
mrt,23.61,2050
mus,12.15,1950
mus,12.32,1955
mus,12.16,1960
mus,12.2,1965
mus,13.11,1970
mus,14.32,1975
mus,14.85,1980
mus,15.61,1985
mus,17.65,1990
mus,19.5,1995
mus,21.48,2000
mus,24.35,2005
mus,26.59,2010
mus,27.88,2015
mus,28.25,2020
mus,27.66,2025
mus,26.38,2030
mus,26.76,2035
mus,26.76,2040
mus,26.73,2045
mus,26.48,2050
myt,37.5,1950
myt,27.27,1955
myt,23.08,1960
myt,17.65,1965
myt,15.79,1970
myt,12.5,1975
myt,13.79,1980
myt,11.11,1985
myt,10.87,1990
myt,11.29,1995
myt,10.67,2000
myt,12.64,2005
myt,14.0,2010
myt,16.07,2015
myt,16.8,2020
myt,18.84,2025
myt,20.81,2030
myt,22.84,2035
myt,25.88,2040
myt,27.47,2045
myt,26.46,2050
mex,14.17,1950
mex,13.59,1955
mex,12.57,1960
mex,12.2,1965
mex,12.06,1970
mex,11.88,1975
mex,12.05,1980
mex,12.67,1985
mex,13.32,1990
mex,14.61,1995
mex,16.08,2000
mex,17.89,2005
mex,20.23,2010
mex,22.98,2015
mex,25.05,2020
mex,26.21,2025
mex,26.59,2030
mex,26.45,2035
mex,26.55,2040
mex,26.84,2045
mex,27.01,2050
fsm,18.75,1950
fsm,21.05,1955
fsm,18.18,1960
fsm,14.81,1965
fsm,12.5,1970
fsm,12.5,1975
fsm,10.53,1980
fsm,11.11,1985
fsm,10.0,1990
fsm,12.73,1995
fsm,15.09,2000
fsm,14.55,2005
fsm,14.81,2010
fsm,13.79,2015
fsm,14.75,2020
fsm,16.39,2025
fsm,18.46,2030
fsm,23.08,2035
fsm,24.62,2040
fsm,27.27,2045
fsm,28.36,2050
mda,18.94,1950
mda,20.2,1955
mda,18.66,1960
mda,18.72,1965
mda,19.69,1970
mda,20.11,1975
mda,22.01,1980
mda,20.54,1985
mda,19.9,1990
mda,21.59,1995
mda,24.5,2000
mda,27.88,2005
mda,28.07,2010
mda,26.26,2015
mda,25.2,2020
mda,26.1,2025
mda,30.19,2030
mda,32.9,2035
mda,32.12,2040
mda,28.66,2045
mda,25.42,2050
mng,14.29,1950
mng,13.64,1955
mng,13.29,1960
mng,13.28,1965
mng,13.12,1970
mng,13.02,1975
mng,13.19,1980
mng,13.35,1985
mng,11.66,1990
mng,11.82,1995
mng,14.09,2000
mng,16.94,2005
mng,19.61,2010
mng,22.34,2015
mng,24.21,2020
mng,26.12,2025
mng,28.93,2030
mng,30.04,2035
mng,29.59,2040
mng,27.93,2045
mng,25.97,2050
mne,15.71,1950
mne,15.53,1955
mne,14.16,1960
mne,13.82,1965
mne,15.35,1970
mne,17.78,1975
mne,21.13,1980
mne,20.63,1985
mne,21.72,1990
mne,23.32,1995
mne,25.3,2000
mne,26.3,2005
mne,26.89,2010
mne,26.45,2015
mne,26.05,2020
mne,26.37,2025
mne,27.56,2030
mne,28.43,2035
mne,28.3,2040
mne,27.27,2045
mne,26.06,2050
mar,13.06,1950
mar,12.99,1955
mar,12.82,1960
mar,13.1,1965
mar,13.0,1970
mar,12.87,1975
mar,13.0,1980
mar,12.38,1985
mar,12.42,1990
mar,13.63,1995
mar,16.28,2000
mar,18.68,2005
mar,20.06,2010
mar,20.84,2015
mar,21.27,2020
mar,23.14,2025
mar,25.02,2030
mar,26.39,2035
mar,26.91,2040
mar,26.22,2045
mar,25.77,2050
moz,14.35,1950
moz,14.33,1955
moz,14.19,1960
moz,14.01,1965
moz,13.74,1970
moz,13.46,1975
moz,13.11,1980
moz,12.81,1985
moz,12.0,1990
moz,12.34,1995
moz,12.27,2000
moz,11.94,2005
moz,11.41,2010
moz,11.12,2015
moz,11.47,2020
moz,12.32,2025
moz,13.54,2030
moz,14.93,2035
moz,16.45,2040
moz,18.33,2045
moz,20.04,2050
mmr,17.28,1950
mmr,17.08,1955
mmr,17.07,1960
mmr,16.78,1965
mmr,16.53,1970
mmr,15.88,1975
mmr,14.73,1980
mmr,13.79,1985
mmr,13.57,1990
mmr,15.0,1995
mmr,17.03,2000
mmr,19.16,2005
mmr,21.16,2010
mmr,22.77,2015
mmr,24.21,2020
mmr,25.88,2025
mmr,26.92,2030
mmr,27.13,2035
mmr,26.84,2040
mmr,26.35,2045
mmr,26.21,2050
nam,14.52,1950
nam,14.66,1955
nam,14.48,1960
nam,14.24,1965
nam,14.36,1970
nam,13.68,1975
nam,12.78,1980
nam,11.81,1985
nam,11.43,1990
nam,11.36,1995
nam,11.88,2000
nam,12.64,2005
nam,13.55,2010
nam,14.66,2015
nam,16.01,2020
nam,17.61,2025
nam,19.52,2030
nam,21.35,2035
nam,22.48,2040
nam,23.03,2045
nam,23.56,2050
npl,14.92,1950
npl,15.13,1955
npl,15.13,1960
npl,14.94,1965
npl,14.66,1970
npl,14.5,1975
npl,14.41,1980
npl,14.3,1985
npl,13.74,1990
npl,13.43,1995
npl,13.3,2000
npl,13.52,2005
npl,14.39,2010
npl,15.51,2015
npl,17.02,2020
npl,18.84,2025
npl,20.86,2030
npl,23.0,2035
npl,24.91,2040
npl,26.0,2045
npl,26.19,2050
nld,21.35,1950
nld,21.68,1955
nld,21.43,1960
nld,21.28,1965
nld,20.96,1970
nld,20.97,1975
nld,21.53,1980
nld,22.42,1985
nld,24.89,1990
nld,26.61,1995
nld,28.3,2000
nld,29.88,2005
nld,29.88,2010
nld,29.33,2015
nld,27.54,2020
nld,25.34,2025
nld,23.7,2030
nld,23.35,2035
nld,23.94,2040
nld,24.69,2045
nld,24.73,2050
ant,18.52,1950
ant,16.67,1955
ant,18.18,1960
ant,17.81,1965
ant,16.46,1970
ant,15.85,1975
ant,16.87,1980
ant,18.18,1985
ant,19.35,1990
ant,23.08,1995
ant,26.19,2000
ant,29.21,2005
ant,30.85,2010
ant,32.63,2015
ant,33.67,2020
ant,33.67,2025
ant,32.29,2030
ant,30.21,2035
ant,27.37,2040
ant,25.0,2045
ant,24.14,2050
ncl,20.59,1950
ncl,19.44,1955
ncl,19.51,1960
ncl,19.57,1965
ncl,16.98,1970
ncl,16.42,1975
ncl,16.44,1980
ncl,17.72,1985
ncl,19.77,1990
ncl,20.0,1995
ncl,20.91,2000
ncl,22.41,2005
ncl,23.62,2010
ncl,25.74,2015
ncl,25.17,2020
ncl,25.66,2025
ncl,25.95,2030
ncl,26.54,2035
ncl,27.38,2040
ncl,27.17,2045
ncl,26.97,2050
nzl,21.67,1950
nzl,21.75,1955
nzl,21.48,1960
nzl,21.17,1965
nzl,20.95,1970
nzl,19.7,1975
nzl,19.9,1980
nzl,20.1,1985
nzl,21.36,1990
nzl,22.98,1995
nzl,25.34,2000
nzl,27.02,2005
nzl,27.15,2010
nzl,26.51,2015
nzl,25.03,2020
nzl,24.0,2025
nzl,24.02,2030
nzl,24.94,2035
nzl,25.52,2040
nzl,25.52,2045
nzl,25.19,2050
nic,12.58,1950
nic,11.88,1955
nic,11.53,1960
nic,11.35,1965
nic,11.42,1970
nic,11.43,1975
