income_per_person_long_series,geo,time
631.7,png,1849
633.7,png,1850
635.8,png,1851
637.9,png,1852
639.9,png,1853
642.0,png,1854
644.1,png,1855
646.2,png,1856
648.3,png,1857
650.4,png,1858
652.5,png,1859
654.6,png,1860
656.7,png,1861
658.9,png,1862
661.0,png,1863
663.2,png,1864
665.3,png,1865
667.5,png,1866
669.6,png,1867
671.8,png,1868
674.0,png,1869
676.2,png,1870
678.4,png,1871
680.6,png,1872
682.8,png,1873
685.0,png,1874
687.2,png,1875
689.5,png,1876
691.7,png,1877
694.0,png,1878
696.2,png,1879
698.5,png,1880
700.7,png,1881
703.0,png,1882
705.3,png,1883
707.6,png,1884
709.9,png,1885
712.2,png,1886
714.5,png,1887
716.8,png,1888
719.2,png,1889
721.5,png,1890
723.8,png,1891
726.2,png,1892
728.5,png,1893
730.9,png,1894
733.3,png,1895
735.7,png,1896
738.0,png,1897
740.4,png,1898
742.9,png,1899
745.3,png,1900
747.7,png,1901
750.1,png,1902
752.5,png,1903
755.0,png,1904
757.4,png,1905
759.9,png,1906
762.4,png,1907
764.8,png,1908
767.3,png,1909
769.8,png,1910
772.3,png,1911
774.8,png,1912
777.3,png,1913
782.1,png,1914
786.8,png,1915
791.6,png,1916
796.4,png,1917
801.2,png,1918
806.1,png,1919
811.0,png,1920
815.9,png,1921
820.9,png,1922
825.9,png,1923
830.9,png,1924
835.9,png,1925
841.0,png,1926
846.1,png,1927
851.2,png,1928
856.4,png,1929
861.6,png,1930
866.8,png,1931
872.1,png,1932
877.4,png,1933
882.7,png,1934
888.1,png,1935
893.5,png,1936
898.9,png,1937
904.4,png,1938
909.9,png,1939
915.4,png,1940
920.9,png,1941
926.5,png,1942
932.2,png,1943
937.8,png,1944
943.5,png,1945
949.2,png,1946
955.0,png,1947
960.8,png,1948
966.6,png,1949
972.5,png,1950
986.6,png,1951
1001.0,png,1952
1016.0,png,1953
1030.0,png,1954
1045.0,png,1955
1060.0,png,1956
1076.0,png,1957
1091.0,png,1958
1107.0,png,1959
1123.0,png,1960
1172.0,png,1961
1224.0,png,1962
1249.0,png,1963
1330.0,png,1964
1437.0,png,1965
1489.0,png,1966
1516.0,png,1967
1548.0,png,1968
1639.0,png,1969
1776.0,png,1970
1845.0,png,1971
1904.0,png,1972
1982.0,png,1973
1987.0,png,1974
1926.0,png,1975
1820.0,png,1976
1797.0,png,1977
1909.0,png,1978
1902.0,png,1979
1815.0,png,1980
1766.0,png,1981
1728.0,png,1982
1738.0,png,1983
1687.0,png,1984
1709.0,png,1985
1744.0,png,1986
1748.0,png,1987
1753.0,png,1988
1685.0,png,1989
1593.0,png,1990
1701.0,png,1991
1887.0,png,1992
2173.0,png,1993
2242.0,png,1994
2110.0,png,1995
2213.0,png,1996
2070.0,png,1997
1939.0,png,1998
1923.0,png,1999
1827.0,png,2000
1779.0,png,2001
1732.0,png,2002
1728.0,png,2003
1734.0,png,2004
1752.0,png,2005
1751.0,png,2006
1833.0,png,2007
1910.0,png,2008
1982.0,png,2009
2080.0,png,2010
2254.0,png,2011
2378.0,png,2012
2426.0,png,2013
2510.0,png,2014
2978.0,png,2015
3001.0,png,2016
3027.0,png,2017
3055.0,png,2018
3092.0,png,2019
879.0,pry,1800
879.0,pry,1801
879.0,pry,1802
879.0,pry,1803
879.0,pry,1804
879.0,pry,1805
879.0,pry,1806
879.0,pry,1807
879.0,pry,1808
879.0,pry,1809
879.0,pry,1810
879.0,pry,1811
879.0,pry,1812
879.0,pry,1813
879.0,pry,1814
879.0,pry,1815
879.0,pry,1816
879.0,pry,1817
879.0,pry,1818
879.0,pry,1819
879.0,pry,1820
890.0,pry,1821
901.0,pry,1822
912.2,pry,1823
923.6,pry,1824
935.1,pry,1825
946.7,pry,1826
958.5,pry,1827
970.4,pry,1828
982.4,pry,1829
994.7,pry,1830
1007.0,pry,1831
1020.0,pry,1832
1032.0,pry,1833
1045.0,pry,1834
1058.0,pry,1835
1071.0,pry,1836
1085.0,pry,1837
1098.0,pry,1838
1112.0,pry,1839
1126.0,pry,1840
1140.0,pry,1841
1154.0,pry,1842
1168.0,pry,1843
1183.0,pry,1844
1197.0,pry,1845
1212.0,pry,1846
1227.0,pry,1847
1242.0,pry,1848
1258.0,pry,1849
1274.0,pry,1850
1289.0,pry,1851
1305.0,pry,1852
1322.0,pry,1853
1338.0,pry,1854
1355.0,pry,1855
1372.0,pry,1856
1389.0,pry,1857
1406.0,pry,1858
1423.0,pry,1859
1441.0,pry,1860
1459.0,pry,1861
1477.0,pry,1862
1496.0,pry,1863
1514.0,pry,1864
1533.0,pry,1865
1552.0,pry,1866
1571.0,pry,1867
1591.0,pry,1868
1611.0,pry,1869
1631.0,pry,1870
1651.0,pry,1871
1672.0,pry,1872
1692.0,pry,1873
1713.0,pry,1874
1735.0,pry,1875
1756.0,pry,1876
1778.0,pry,1877
1800.0,pry,1878
1823.0,pry,1879
1845.0,pry,1880
1868.0,pry,1881
1891.0,pry,1882
1915.0,pry,1883
1939.0,pry,1884
1963.0,pry,1885
1987.0,pry,1886
2012.0,pry,1887
2037.0,pry,1888
2062.0,pry,1889
2088.0,pry,1890
2114.0,pry,1891
2140.0,pry,1892
2167.0,pry,1893
2194.0,pry,1894
2221.0,pry,1895
2249.0,pry,1896
2277.0,pry,1897
2305.0,pry,1898
2334.0,pry,1899
2363.0,pry,1900
2392.0,pry,1901
2422.0,pry,1902
2452.0,pry,1903
2482.0,pry,1904
2513.0,pry,1905
2545.0,pry,1906
2576.0,pry,1907
2608.0,pry,1908
2641.0,pry,1909
2674.0,pry,1910
2707.0,pry,1911
2740.0,pry,1912
2775.0,pry,1913
2809.0,pry,1914
2844.0,pry,1915
2879.0,pry,1916
2915.0,pry,1917
2951.0,pry,1918
2988.0,pry,1919
3025.0,pry,1920
3063.0,pry,1921
3101.0,pry,1922
3140.0,pry,1923
3179.0,pry,1924
3218.0,pry,1925
3258.0,pry,1926
3299.0,pry,1927
3340.0,pry,1928
3381.0,pry,1929
3423.0,pry,1930
3466.0,pry,1931
3509.0,pry,1932
3553.0,pry,1933
3597.0,pry,1934
3642.0,pry,1935
3687.0,pry,1936
3733.0,pry,1937
3779.0,pry,1938
3826.0,pry,1939
3540.0,pry,1940
3516.0,pry,1941
3636.0,pry,1942
3628.0,pry,1943
3621.0,pry,1944
3415.0,pry,1945
3666.0,pry,1946
3114.0,pry,1947
3079.0,pry,1948
3515.0,pry,1949
3200.0,pry,1950
3177.0,pry,1951
3042.0,pry,1952
3048.0,pry,1953
3020.0,pry,1954
3077.0,pry,1955
3126.0,pry,1956
3188.0,pry,1957
3283.0,pry,1958
3193.0,pry,1959
3142.0,pry,1960
3208.0,pry,1961
3347.0,pry,1962
3351.0,pry,1963
3408.0,pry,1964
3512.0,pry,1965
3458.0,pry,1966
3583.0,pry,1967
3613.0,pry,1968
3655.0,pry,1969
3781.0,pry,1970
3841.0,pry,1971
3932.0,pry,1972
4117.0,pry,1973
4331.0,pry,1974
4484.0,pry,1975
4676.0,pry,1976
5061.0,pry,1977
5493.0,pry,1978
5967.0,pry,1979
6674.0,pry,1980
7066.0,pry,1981
6635.0,pry,1982
6256.0,pry,1983
6270.0,pry,1984
6333.0,pry,1985
6145.0,pry,1986
6231.0,pry,1987
6446.0,pry,1988
6629.0,pry,1989
6639.0,pry,1990
6614.0,pry,1991
6538.0,pry,1992
6610.0,pry,1993
6620.0,pry,1994
6728.0,pry,1995
6629.0,pry,1996
6618.0,pry,1997
6415.0,pry,1998
6277.0,pry,1999
6088.0,pry,2000
6053.0,pry,2001
5895.0,pry,2002
5965.0,pry,2003
6055.0,pry,2004
6077.0,pry,2005
6244.0,pry,2006
6453.0,pry,2007
6729.0,pry,2008
6336.0,pry,2009
7025.0,pry,2010
7186.0,pry,2011
6974.0,pry,2012
7745.0,pry,2013
7976.0,pry,2014
8191.0,pry,2015
8412.0,pry,2016
8638.0,pry,2017
8871.0,pry,2018
9110.0,pry,2019
820.4,per,1800
820.4,per,1801
820.4,per,1802
820.4,per,1803
820.4,per,1804
820.4,per,1805
820.4,per,1806
820.4,per,1807
820.4,per,1808
820.4,per,1809
820.4,per,1810
820.4,per,1811
820.4,per,1812
820.4,per,1813
820.4,per,1814
820.4,per,1815
820.4,per,1816
820.4,per,1817
820.4,per,1818
820.4,per,1819
820.4,per,1820
822.4,per,1821
824.5,per,1822
826.5,per,1823
828.6,per,1824
830.6,per,1825
832.7,per,1826
834.8,per,1827
836.9,per,1828
838.9,per,1829
841.0,per,1830
843.1,per,1831
845.2,per,1832
847.3,per,1833
849.4,per,1834
851.5,per,1835
853.6,per,1836
855.8,per,1837
857.9,per,1838
860.0,per,1839
862.2,per,1840
864.3,per,1841
866.5,per,1842
868.6,per,1843
870.8,per,1844
872.9,per,1845
875.1,per,1846
877.3,per,1847
879.5,per,1848
881.7,per,1849
883.9,per,1850
886.1,per,1851
888.3,per,1852
890.5,per,1853
892.7,per,1854
894.9,per,1855
897.1,per,1856
899.4,per,1857
901.6,per,1858
903.8,per,1859
906.1,per,1860
908.3,per,1861
910.6,per,1862
912.9,per,1863
915.1,per,1864
917.4,per,1865
919.7,per,1866
922.0,per,1867
924.3,per,1868
926.6,per,1869
928.9,per,1870
931.2,per,1871
933.5,per,1872
935.8,per,1873
938.1,per,1874
940.5,per,1875
942.8,per,1876
945.2,per,1877
947.5,per,1878
949.9,per,1879
952.2,per,1880
954.6,per,1881
957.0,per,1882
959.4,per,1883
961.7,per,1884
964.1,per,1885
966.5,per,1886
968.9,per,1887
971.3,per,1888
973.8,per,1889
976.2,per,1890
978.6,per,1891
981.0,per,1892
983.5,per,1893
985.9,per,1894
988.4,per,1895
990.8,per,1896
1070.0,per,1897
1125.0,per,1898
1172.0,per,1899
1219.0,per,1900
1292.0,per,1901
1346.0,per,1902
1419.0,per,1903
1449.0,per,1904
1535.0,per,1905
1637.0,per,1906
1718.0,per,1907
1729.0,per,1908
1736.0,per,1909
1744.0,per,1910
1759.0,per,1911
1798.0,per,1912
1835.0,per,1913
1801.0,per,1914
1932.0,per,1915
2106.0,per,1916
2156.0,per,1917
2142.0,per,1918
2186.0,per,1919
2180.0,per,1920
2235.0,per,1921
2390.0,per,1922
2515.0,per,1923
2709.0,per,1924
2738.0,per,1925
2969.0,per,1926
2976.0,per,1927
3119.0,per,1928
3391.0,per,1929
2956.0,per,1930
2674.0,per,1931
2530.0,per,1932
2770.0,per,1933
3094.0,per,1934
3330.0,per,1935
3434.0,per,1936
3424.0,per,1937
3422.0,per,1938
3386.0,per,1939
3397.0,per,1940
3343.0,per,1941
3212.0,per,1942
3207.0,per,1943
3424.0,per,1944
3491.0,per,1945
3565.0,per,1946
3603.0,per,1947
3660.0,per,1948
3870.0,per,1949
4102.0,per,1950
4312.0,per,1951
4422.0,per,1952
4584.0,per,1953
4592.0,per,1954
4805.0,per,1955
4891.0,per,1956
4995.0,per,1957
4876.0,per,1958
4769.0,per,1959
5278.0,per,1960
5586.0,per,1961
5832.0,per,1962
5928.0,per,1963
6160.0,per,1964
6389.0,per,1965
6735.0,per,1966
6810.0,per,1967
6552.0,per,1968
6536.0,per,1969
6852.0,per,1970
6961.0,per,1971
6986.0,per,1972
7152.0,per,1973
7323.0,per,1974
7691.0,per,1975
7592.0,per,1976
7390.0,per,1977
7198.0,per,1978
7432.0,per,1979
7578.0,per,1980
7720.0,per,1981
7570.0,per,1982
6415.0,per,1983
6563.0,per,1984
6545.0,per,1985
7045.0,per,1986
7484.0,per,1987
6723.0,per,1988
5778.0,per,1989
5370.0,per,1990
5390.0,per,1991
5231.0,per,1992
5416.0,per,1993
6028.0,per,1994
6417.0,per,1995
6440.0,per,1996
6869.0,per,1997
6760.0,per,1998
6712.0,per,1999
6814.0,per,2000
6724.0,per,2001
6952.0,per,2002
7124.0,per,2003
7249.0,per,2004
7607.0,per,2005
8071.0,per,2006
8609.0,per,2007
9309.0,per,2008
9246.0,per,2009
9906.0,per,2010
10430.0,per,2011
10920.0,per,2012
11290.0,per,2013
11730.0,per,2014
12220.0,per,2015
12730.0,per,2016
13270.0,per,2017
13820.0,per,2018
14400.0,per,2019
1022.0,phl,1800
1022.0,phl,1801
1022.0,phl,1802
1022.0,phl,1803
1022.0,phl,1804
1022.0,phl,1805
1022.0,phl,1806
1022.0,phl,1807
1022.0,phl,1808
1022.0,phl,1809
1022.0,phl,1810
1022.0,phl,1811
1022.0,phl,1812
1022.0,phl,1813
1022.0,phl,1814
1022.0,phl,1815
1022.0,phl,1816
1022.0,phl,1817
1022.0,phl,1818
1022.0,phl,1819
1022.0,phl,1820
1024.0,phl,1821
1025.0,phl,1822
1026.0,phl,1823
1028.0,phl,1824
1029.0,phl,1825
1030.0,phl,1826
1032.0,phl,1827
1033.0,phl,1828
1035.0,phl,1829
1036.0,phl,1830
1037.0,phl,1831
1039.0,phl,1832
1040.0,phl,1833
1041.0,phl,1834
1043.0,phl,1835
1044.0,phl,1836
1046.0,phl,1837
1047.0,phl,1838
1048.0,phl,1839
1050.0,phl,1840
1051.0,phl,1841
1052.0,phl,1842
1054.0,phl,1843
1055.0,phl,1844
1057.0,phl,1845
1058.0,phl,1846
1059.0,phl,1847
1061.0,phl,1848
1062.0,phl,1849
1064.0,phl,1850
1065.0,phl,1851
1066.0,phl,1852
1068.0,phl,1853
1069.0,phl,1854
1071.0,phl,1855
1072.0,phl,1856
1073.0,phl,1857
1075.0,phl,1858
1076.0,phl,1859
1078.0,phl,1860
1079.0,phl,1861
1081.0,phl,1862
1082.0,phl,1863
1083.0,phl,1864
1085.0,phl,1865
1086.0,phl,1866
1088.0,phl,1867
1089.0,phl,1868
1091.0,phl,1869
1092.0,phl,1870
1095.0,phl,1871
1097.0,phl,1872
1100.0,phl,1873
1102.0,phl,1874
1105.0,phl,1875
1108.0,phl,1876
1110.0,phl,1877
1113.0,phl,1878
1115.0,phl,1879
1118.0,phl,1880
1121.0,phl,1881
1123.0,phl,1882
1126.0,phl,1883
1129.0,phl,1884
1131.0,phl,1885
1134.0,phl,1886
1137.0,phl,1887
1139.0,phl,1888
1142.0,phl,1889
1145.0,phl,1890
1147.0,phl,1891
1150.0,phl,1892
1153.0,phl,1893
1156.0,phl,1894
1158.0,phl,1895
1161.0,phl,1896
1164.0,phl,1897
1166.0,phl,1898
1169.0,phl,1899
1172.0,phl,1900
1175.0,phl,1901
1178.0,phl,1902
1407.0,phl,1903
1188.0,phl,1904
1241.0,phl,1905
1264.0,phl,1906
1308.0,phl,1907
1356.0,phl,1908
1356.0,phl,1909
1530.0,phl,1910
1597.0,phl,1911
1595.0,phl,1912
1729.0,phl,1913
1666.0,phl,1914
1532.0,phl,1915
1755.0,phl,1916
2009.0,phl,1917
2250.0,phl,1918
2122.0,phl,1919
2256.0,phl,1920
2162.0,phl,1921
2376.0,phl,1922
2188.0,phl,1923
2343.0,phl,1924
2316.0,phl,1925
2387.0,phl,1926
2391.0,phl,1927
2436.0,phl,1928
2472.0,phl,1929
2418.0,phl,1930
2381.0,phl,1931
2429.0,phl,1932
2395.0,phl,1933
2360.0,phl,1934
2148.0,phl,1935
2387.0,phl,1936
2499.0,phl,1937
2521.0,phl,1938
2640.0,phl,1939
2638.0,phl,1940
2290.0,phl,1941
1989.0,phl,1942
1727.0,phl,1943
1500.0,phl,1944
1302.0,phl,1945
1131.0,phl,1946
1532.0,phl,1947
1737.0,phl,1948
1793.0,phl,1949
1873.0,phl,1950
2014.0,phl,1951
2076.0,phl,1952
2194.0,phl,1953
2290.0,phl,1954
2376.0,phl,1955
2468.0,phl,1956
2524.0,phl,1957
2534.0,phl,1958
2627.0,phl,1959
2584.0,phl,1960
2647.0,phl,1961
2690.0,phl,1962
2792.0,phl,1963
2801.0,phl,1964
2858.0,phl,1965
2895.0,phl,1966
2958.0,phl,1967
3013.0,phl,1968
3063.0,phl,1969
3088.0,phl,1970
3164.0,phl,1971
3244.0,phl,1972
3437.0,phl,1973
3463.0,phl,1974
3559.0,phl,1975
3767.0,phl,1976
3870.0,phl,1977
3958.0,phl,1978
4066.0,phl,1979
4158.0,phl,1980
4197.0,phl,1981
4245.0,phl,1982
4228.0,phl,1983
3829.0,phl,1984
3467.0,phl,1985
3503.0,phl,1986
3570.0,phl,1987
3727.0,phl,1988
3868.0,phl,1989
3892.0,phl,1990
3783.0,phl,1991
3717.0,phl,1992
3717.0,phl,1993
3797.0,phl,1994
3887.0,phl,1995
4019.0,phl,1996
4136.0,phl,1997
4027.0,phl,1998
4081.0,phl,1999
4238.0,phl,2000
4225.0,phl,2001
4323.0,phl,2002
4447.0,phl,2003
4643.0,phl,2004
4781.0,phl,2005
4933.0,phl,2006
5156.0,phl,2007
5264.0,phl,2008
5295.0,phl,2009
5601.0,phl,2010
5721.0,phl,2011
6008.0,phl,2012
6328.0,phl,2013
6605.0,phl,2014
6896.0,phl,2015
7181.0,phl,2016
7464.0,phl,2017
7758.0,phl,2018
8064.0,phl,2019
1464.0,pol,1800
1470.0,pol,1801
1475.0,pol,1802
1481.0,pol,1803
1486.0,pol,1804
1491.0,pol,1805
1497.0,pol,1806
1502.0,pol,1807
1508.0,pol,1808
1513.0,pol,1809
1519.0,pol,1810
1525.0,pol,1811
1530.0,pol,1812
1536.0,pol,1813
1541.0,pol,1814
1547.0,pol,1815
1553.0,pol,1816
1559.0,pol,1817
1564.0,pol,1818
1570.0,pol,1819
1576.0,pol,1820
1582.0,pol,1821
1587.0,pol,1822
1593.0,pol,1823
1599.0,pol,1824
1605.0,pol,1825
1611.0,pol,1826
1617.0,pol,1827
1623.0,pol,1828
1629.0,pol,1829
1635.0,pol,1830
1641.0,pol,1831
1647.0,pol,1832
1653.0,pol,1833
1659.0,pol,1834
1665.0,pol,1835
1671.0,pol,1836
1677.0,pol,1837
1683.0,pol,1838
1689.0,pol,1839
1696.0,pol,1840
1702.0,pol,1841
1708.0,pol,1842
1714.0,pol,1843
1721.0,pol,1844
1727.0,pol,1845
1733.0,pol,1846
1740.0,pol,1847
1746.0,pol,1848
1753.0,pol,1849
1759.0,pol,1850
1765.0,pol,1851
1772.0,pol,1852
1778.0,pol,1853
1785.0,pol,1854
1792.0,pol,1855
1798.0,pol,1856
1805.0,pol,1857
1811.0,pol,1858
1818.0,pol,1859
1825.0,pol,1860
1831.0,pol,1861
1838.0,pol,1862
1845.0,pol,1863
1852.0,pol,1864
1858.0,pol,1865
1865.0,pol,1866
1872.0,pol,1867
1879.0,pol,1868
1886.0,pol,1869
1893.0,pol,1870
1922.0,pol,1871
1952.0,pol,1872
1982.0,pol,1873
2012.0,pol,1874
2043.0,pol,1875
2074.0,pol,1876
2106.0,pol,1877
2139.0,pol,1878
2172.0,pol,1879
2205.0,pol,1880
2239.0,pol,1881
2274.0,pol,1882
2309.0,pol,1883
2344.0,pol,1884
2380.0,pol,1885
2417.0,pol,1886
2454.0,pol,1887
2492.0,pol,1888
2530.0,pol,1889
2569.0,pol,1890
2616.0,pol,1891
2663.0,pol,1892
2711.0,pol,1893
2760.0,pol,1894
2810.0,pol,1895
2861.0,pol,1896
2913.0,pol,1897
2965.0,pol,1898
3019.0,pol,1899
3073.0,pol,1900
3103.0,pol,1901
3133.0,pol,1902
3163.0,pol,1903
3193.0,pol,1904
3224.0,pol,1905
3255.0,pol,1906
3286.0,pol,1907
3317.0,pol,1908
3349.0,pol,1909
3381.0,pol,1910
3414.0,pol,1911
3447.0,pol,1912
3480.0,pol,1913
3523.0,pol,1914
3566.0,pol,1915
3610.0,pol,1916
3655.0,pol,1917
3700.0,pol,1918
3746.0,pol,1919
3792.0,pol,1920
3839.0,pol,1921
3887.0,pol,1922
3935.0,pol,1923
3984.0,pol,1924
4033.0,pol,1925
4083.0,pol,1926
4134.0,pol,1927
4185.0,pol,1928
4237.0,pol,1929
3990.0,pol,1930
3648.0,pol,1931
3317.0,pol,1932
3181.0,pol,1933
3188.0,pol,1934
3195.0,pol,1935
3251.0,pol,1936
3833.0,pol,1937
4367.0,pol,1938
4695.0,pol,1939
3974.0,pol,1940
3621.0,pol,1941
3184.0,pol,1942
2994.0,pol,1943
1924.0,pol,1944
1989.0,pol,1945
3389.0,pol,1946
3921.0,pol,1947
4353.0,pol,1948
4684.0,pol,1949
4896.0,pol,1950
5023.0,pol,1951
5045.0,pol,1952
5238.0,pol,1953
5432.0,pol,1954
5590.0,pol,1955
5730.0,pol,1956
5927.0,pol,1957
6117.0,pol,1958
6195.0,pol,1959
6432.0,pol,1960
6855.0,pol,1961
6684.0,pol,1962
7008.0,pol,1963
7247.0,pol,1964
7577.0,pol,1965
7986.0,pol,1966
8209.0,pol,1967
8639.0,pol,1968
8486.0,pol,1969
8860.0,pol,1970
9418.0,pol,1971
10020.0,pol,1972
10680.0,pol,1973
11210.0,pol,1974
11620.0,pol,1975
11800.0,pol,1976
11900.0,pol,1977
12230.0,pol,1978
11890.0,pol,1979
11480.0,pol,1980
10780.0,pol,1981
10580.0,pol,1982
11000.0,pol,1983
11310.0,pol,1984
11330.0,pol,1985
11600.0,pol,1986
11370.0,pol,1987
11580.0,pol,1988
11370.0,pol,1989
10230.0,pol,1990
9480.0,pol,1991
9689.0,pol,1992
10030.0,pol,1993
10530.0,pol,1994
11250.0,pol,1995
11920.0,pol,1996
12720.0,pol,1997
13420.0,pol,1998
14030.0,pol,1999
14620.0,pol,2000
14810.0,pol,2001
15030.0,pol,2002
15620.0,pol,2003
16460.0,pol,2004
16990.0,pol,2005
18060.0,pol,2006
19300.0,pol,2007
20300.0,pol,2008
20610.0,pol,2009
21400.0,pol,2010
22110.0,pol,2011
22530.0,pol,2012
22890.0,pol,2013
23590.0,pol,2014
24370.0,pol,2015
25190.0,pol,2016
26080.0,pol,2017
27030.0,pol,2018
28020.0,pol,2019
1533.0,prt,1700
1535.0,prt,1701
1537.0,prt,1702
1538.0,prt,1703
1540.0,prt,1704
1541.0,prt,1705
1543.0,prt,1706
1544.0,prt,1707
1546.0,prt,1708
1547.0,prt,1709
1549.0,prt,1710
1550.0,prt,1711
1552.0,prt,1712
1553.0,prt,1713
1555.0,prt,1714
1557.0,prt,1715
1558.0,prt,1716
1560.0,prt,1717
1561.0,prt,1718
1563.0,prt,1719
1564.0,prt,1720
1566.0,prt,1721
1567.0,prt,1722
1569.0,prt,1723
1571.0,prt,1724
1572.0,prt,1725
1574.0,prt,1726
1575.0,prt,1727
1577.0,prt,1728
1578.0,prt,1729
1580.0,prt,1730
1582.0,prt,1731
1583.0,prt,1732
1585.0,prt,1733
1586.0,prt,1734
1588.0,prt,1735
1589.0,prt,1736
1591.0,prt,1737
1593.0,prt,1738
1594.0,prt,1739
1596.0,prt,1740
1597.0,prt,1741
1599.0,prt,1742
1601.0,prt,1743
1602.0,prt,1744
1604.0,prt,1745
1605.0,prt,1746
1607.0,prt,1747
1609.0,prt,1748
1610.0,prt,1749
1612.0,prt,1750
1613.0,prt,1751
1615.0,prt,1752
1617.0,prt,1753
1618.0,prt,1754
1620.0,prt,1755
1621.0,prt,1756
1623.0,prt,1757
1625.0,prt,1758
1626.0,prt,1759
1628.0,prt,1760
1630.0,prt,1761
1631.0,prt,1762
1633.0,prt,1763
1634.0,prt,1764
1636.0,prt,1765
1638.0,prt,1766
1639.0,prt,1767
1641.0,prt,1768
1643.0,prt,1769
1644.0,prt,1770
1646.0,prt,1771
1647.0,prt,1772
1649.0,prt,1773
1651.0,prt,1774
1652.0,prt,1775
1654.0,prt,1776
1656.0,prt,1777
1657.0,prt,1778
1659.0,prt,1779
1661.0,prt,1780
1662.0,prt,1781
1664.0,prt,1782
1666.0,prt,1783
1667.0,prt,1784
1669.0,prt,1785
1671.0,prt,1786
1672.0,prt,1787
1674.0,prt,1788
1676.0,prt,1789
1677.0,prt,1790
1679.0,prt,1791
1681.0,prt,1792
1682.0,prt,1793
1684.0,prt,1794
1686.0,prt,1795
1687.0,prt,1796
1689.0,prt,1797
1691.0,prt,1798
1692.0,prt,1799
1694.0,prt,1800
1696.0,prt,1801
1697.0,prt,1802
1699.0,prt,1803
1701.0,prt,1804
1703.0,prt,1805
1704.0,prt,1806
1706.0,prt,1807
1708.0,prt,1808
1709.0,prt,1809
1711.0,prt,1810
1713.0,prt,1811
1714.0,prt,1812
1716.0,prt,1813
1718.0,prt,1814
1720.0,prt,1815
1721.0,prt,1816
1723.0,prt,1817
1725.0,prt,1818
1726.0,prt,1819
1728.0,prt,1820
1728.0,prt,1821
1728.0,prt,1822
1728.0,prt,1823
1728.0,prt,1824
1728.0,prt,1825
1728.0,prt,1826
1728.0,prt,1827
1728.0,prt,1828
1728.0,prt,1829
1728.0,prt,1830
1728.0,prt,1831
1729.0,prt,1832
1729.0,prt,1833
1729.0,prt,1834
1729.0,prt,1835
1729.0,prt,1836
1729.0,prt,1837
1729.0,prt,1838
1729.0,prt,1839
1729.0,prt,1840
1729.0,prt,1841
1729.0,prt,1842
1729.0,prt,1843
1729.0,prt,1844
1729.0,prt,1845
1729.0,prt,1846
1729.0,prt,1847
1729.0,prt,1848
1729.0,prt,1849
1729.0,prt,1850
1856.0,prt,1851
1821.0,prt,1852
1787.0,prt,1853
1753.0,prt,1854
1720.0,prt,1855
1709.0,prt,1856
1697.0,prt,1857
1686.0,prt,1858
1675.0,prt,1859
1664.0,prt,1860
1653.0,prt,1861
1657.0,prt,1862
1661.0,prt,1863
1665.0,prt,1864
1669.0,prt,1865
1722.0,prt,1866
1762.0,prt,1867
1770.0,prt,1868
1805.0,prt,1869
1826.0,prt,1870
1747.0,prt,1871
1787.0,prt,1872
1850.0,prt,1873
1809.0,prt,1874
1796.0,prt,1875
1744.0,prt,1876
1815.0,prt,1877
1805.0,prt,1878
1796.0,prt,1879
1774.0,prt,1880
1817.0,prt,1881
1858.0,prt,1882
1887.0,prt,1883
1936.0,prt,1884
1969.0,prt,1885
2060.0,prt,1886
2086.0,prt,1887
2093.0,prt,1888
2038.0,prt,1889
2112.0,prt,1890
2059.0,prt,1891
2035.0,prt,1892
2061.0,prt,1893
2020.0,prt,1894
2092.0,prt,1895
2106.0,prt,1896
2213.0,prt,1897
2274.0,prt,1898
2338.0,prt,1899
2438.0,prt,1900
2377.0,prt,1901
2370.0,prt,1902
2384.0,prt,1903
2395.0,prt,1904
2309.0,prt,1905
2304.0,prt,1906
2339.0,prt,1907
2283.0,prt,1908
2262.0,prt,1909
2299.0,prt,1910
2325.0,prt,1911
2353.0,prt,1912
2341.0,prt,1913
2355.0,prt,1914
2299.0,prt,1915
2310.0,prt,1916
2270.0,prt,1917
2153.0,prt,1918
2197.0,prt,1919
2302.0,prt,1920
2415.0,prt,1921
2677.0,prt,1922
2759.0,prt,1923
2624.0,prt,1924
2708.0,prt,1925
2657.0,prt,1926
3085.0,prt,1927
2753.0,prt,1928
3015.0,prt,1929
2941.0,prt,1930
3054.0,prt,1931
3075.0,prt,1932
3243.0,prt,1933
3340.0,prt,1934
3124.0,prt,1935
2851.0,prt,1936
3290.0,prt,1937
3272.0,prt,1938
3275.0,prt,1939
3024.0,prt,1940
3271.0,prt,1941
3199.0,prt,1942
3382.0,prt,1943
3544.0,prt,1944
3377.0,prt,1945
3610.0,prt,1946
3877.0,prt,1947
3831.0,prt,1948
3851.0,prt,1949
3907.0,prt,1950
4059.0,prt,1951
4047.0,prt,1952
4303.0,prt,1953
4481.0,prt,1954
4634.0,prt,1955
4801.0,prt,1956
4978.0,prt,1957
5004.0,prt,1958
5232.0,prt,1959
5534.0,prt,1960
5840.0,prt,1961
6236.0,prt,1962
6561.0,prt,1963
6962.0,prt,1964
7475.0,prt,1965
7797.0,prt,1966
8390.0,prt,1967
9125.0,prt,1968
9337.0,prt,1969
10250.0,prt,1970
10990.0,prt,1971
11900.0,prt,1972
13220.0,prt,1973
13200.0,prt,1974
12200.0,prt,1975
