geo,population_aged_10_14_years_total_number,time
gum,16000,2030
gum,16000,2035
gum,16000,2040
gum,16000,2045
gum,15000,2050
gtm,370000,1950
gtm,416000,1955
gtm,521000,1960
gtm,604000,1965
gtm,666000,1970
gtm,766000,1975
gtm,873000,1980
gtm,1012000,1985
gtm,1167000,1990
gtm,1315000,1995
gtm,1425000,2000
gtm,1624000,2005
gtm,1799000,2010
gtm,1991000,2015
gtm,2131000,2020
gtm,2236000,2025
gtm,2292000,2030
gtm,2304000,2035
gtm,2278000,2040
gtm,2223000,2045
gtm,2147000,2050
gin,269000,1950
gin,328000,1955
gin,346000,1960
gin,399000,1965
gin,448000,1970
gin,475000,1975
gin,542000,1980
gin,625000,1985
gin,743000,1990
gin,920000,1995
gin,1043000,2000
gin,1144000,2005
gin,1257000,2010
gin,1435000,2015
gin,1636000,2020
gin,1805000,2025
gin,1932000,2030
gin,2026000,2035
gin,2102000,2040
gin,2170000,2045
gin,2223000,2050
gnb,54000,1950
gnb,61000,1955
gnb,63000,1960
gnb,82000,1965
gnb,66000,1970
gnb,74000,1975
gnb,74000,1980
gnb,129000,1985
gnb,124000,1990
gnb,130000,1995
gnb,147000,2000
gnb,172000,2005
gnb,198000,2010
gnb,223000,2015
gnb,250000,2020
gnb,274000,2025
gnb,296000,2030
gnb,316000,2035
gnb,333000,2040
gnb,346000,2045
gnb,359000,2050
guy,43000,1950
guy,52000,1955
guy,69000,1960
guy,87000,1965
guy,102000,1970
guy,104000,1975
guy,106000,1980
guy,99000,1985
guy,92000,1990
guy,90000,1995
guy,74000,2000
guy,75000,2005
guy,83000,2010
guy,74000,2015
guy,61000,2020
guy,56000,2025
guy,54000,2030
guy,52000,2035
guy,48000,2040
guy,41000,2045
guy,35000,2050
hti,380000,1950
hti,404000,1955
hti,415000,1960
hti,500000,1965
hti,566000,1970
hti,638000,1975
hti,684000,1980
hti,721000,1985
hti,847000,1990
hti,1043000,1995
hti,1097000,2000
hti,1139000,2005
hti,1185000,2010
hti,1193000,2015
hti,1225000,2020
hti,1247000,2025
hti,1265000,2030
hti,1268000,2035
hti,1249000,2040
hti,1222000,2045
hti,1191000,2050
hnd,170000,1950
hnd,191000,1955
hnd,232000,1960
hnd,298000,1965
hnd,346000,1970
hnd,407000,1975
hnd,481000,1980
hnd,543000,1985
hnd,637000,1990
hnd,730000,1995
hnd,802000,2000
hnd,879000,2005
hnd,906000,2010
hnd,918000,2015
hnd,947000,2020
hnd,964000,2025
hnd,962000,2030
hnd,940000,2035
hnd,905000,2040
hnd,863000,2045
hnd,816000,2050
hkg,158000,1950
hkg,146000,1955
hkg,346000,1960
hkg,444000,1965
hkg,506000,1970
hkg,531000,1975
hkg,460000,1980
hkg,438000,1985
hkg,424000,1990
hkg,435000,1995
hkg,400000,2000
hkg,440000,2005
hkg,363000,2010
hkg,236000,2015
hkg,279000,2020
hkg,334000,2025
hkg,339000,2030
hkg,337000,2035
hkg,322000,2040
hkg,311000,2045
hkg,322000,2050
hun,739000,1950
hun,767000,1955
hun,804000,1960
hun,917000,1965
hun,796000,1970
hun,642000,1975
hun,711000,1980
hun,786000,1985
hun,834000,1990
hun,663000,1995
hun,628000,2000
hun,593000,2005
hun,498000,2010
hun,481000,2015
hun,497000,2020
hun,492000,2025
hun,476000,2030
hun,460000,2035
hun,442000,2040
hun,430000,2045
hun,434000,2050
isl,12000,1950
isl,14000,1955
isl,18000,1960
isl,20000,1965
isl,23000,1970
isl,23000,1975
isl,21000,1980
isl,21000,1985
isl,21000,1990
isl,21000,1995
isl,21000,2000
isl,23000,2005
isl,22000,2010
isl,22000,2015
isl,24000,2020
isl,24000,2025
isl,24000,2030
isl,23000,2035
isl,22000,2040
isl,21000,2045
isl,21000,2050
ind,41630000,1950
ind,42460000,1955
ind,47090000,1960
ind,60270000,1965
ind,66380000,1970
ind,72700000,1975
ind,79640000,1980
ind,87840000,1985
ind,98230000,1990
ind,107200000,1995
ind,115000000,2000
ind,122200000,2005
ind,123300000,2010
ind,124400000,2015
ind,122700000,2020
ind,121200000,2025
ind,117700000,2030
ind,112500000,2035
ind,106100000,2040
ind,101000000,2045
ind,99980000,2050
idn,9358000,1950
idn,9534000,1955
idn,9721000,1960
idn,11660000,1965
idn,14070000,1970
idn,15980000,1975
idn,17970000,1980
idn,19580000,1985
idn,20650000,1990
idn,21330000,1995
idn,20880000,2000
idn,20570000,2005
idn,20460000,2010
idn,20940000,2015
idn,20390000,2020
idn,19390000,2025
idn,18240000,2030
idn,17980000,2035
idn,17960000,2040
idn,17800000,2045
idn,17340000,2050
irn,1734000,1950
irn,2024000,1955
irn,2586000,1960
irn,3097000,1965
irn,3544000,1970
irn,4147000,1975
irn,4890000,1980
irn,5600000,1985
irn,7413000,1990
irn,8964000,1995
irn,8223000,2000
irn,7334000,2005
irn,5307000,2010
irn,5855000,2015
irn,6600000,2020
irn,6722000,2025
irn,6409000,2030
irn,5698000,2035
irn,5405000,2040
irn,5523000,2045
irn,5678000,2050
irq,610000,1950
irq,695000,1955
irq,742000,1960
irq,1219000,1965
irq,1184000,1970
irq,1441000,1975
irq,1877000,1980
irq,2145000,1985
irq,2433000,1990
irq,2682000,1995
irq,3030000,2000
irq,3442000,2005
irq,4009000,2010
irq,4261000,2015
irq,4509000,2020
irq,4655000,2025
irq,4844000,2030
irq,5049000,2035
irq,5182000,2040
irq,5201000,2045
irq,5163000,2050
irl,262000,1950
irl,278000,1955
irl,290000,1960
irl,284000,1965
irl,296000,1970
irl,318000,1975
irl,340000,1980
irl,350000,1985
irl,345000,1990
irl,333000,1995
irl,292000,2000
irl,274000,2005
irl,285000,2010
irl,324000,2015
irl,360000,2020
irl,363000,2025
irl,339000,2030
irl,320000,2035
irl,317000,2040
irl,333000,2045
irl,353000,2050
isr,109000,1950
isr,146000,1955
isr,229000,1960
isr,296000,1965
isr,300000,1970
isr,322000,1975
isr,362000,1980
isr,422000,1985
isr,454000,1990
isr,510000,1995
isr,542000,2000
isr,566000,2005
isr,635000,2010
isr,683000,2015
isr,705000,2020
isr,692000,2025
isr,679000,2030
isr,679000,2035
isr,689000,2040
isr,696000,2045
isr,689000,2050
ita,4170000,1950
ita,3784000,1955
ita,4236000,1960
ita,3903000,1965
ita,4079000,1970
ita,4551000,1975
ita,4602000,1980
ita,4377000,1985
ita,3609000,1990
ita,3010000,1995
ita,2797000,2000
ita,2833000,2005
ita,2772000,2010
ita,2912000,2015
ita,2961000,2020
ita,2736000,2025
ita,2518000,2030
ita,2450000,2035
ita,2468000,2040
ita,2540000,2045
ita,2607000,2050
jam,150000,1950
jam,162000,1955
jam,174000,1960
jam,189000,1965
jam,249000,1970
jam,300000,1975
jam,286000,1980
jam,286000,1985
jam,259000,1990
jam,271000,1995
jam,273000,2000
jam,293000,2005
jam,282000,2010
jam,252000,2015
jam,245000,2020
jam,240000,2025
jam,235000,2030
jam,223000,2035
jam,205000,2040
jam,188000,2045
jam,173000,2050
jpn,8661000,1950
jpn,9438000,1955
jpn,11120000,1960
jpn,9248000,1965
jpn,7963000,1970
jpn,8250000,1975
jpn,8909000,1980
jpn,10120000,1985
jpn,8583000,1990
jpn,7528000,1995
jpn,6574000,2000
jpn,6025000,2005
jpn,5895000,2010
jpn,5658000,2015
jpn,5214000,2020
jpn,4752000,2025
jpn,4380000,2030
jpn,4201000,2035
jpn,4123000,2040
jpn,4065000,2045
jpn,3954000,2050
jor,58000,1950
jor,84000,1955
jor,115000,1960
jor,132000,1965
jor,192000,1970
jor,241000,1975
jor,315000,1980
jor,376000,1985
jor,441000,1990
jor,544000,1995
jor,595000,2000
jor,663000,2005
jor,705000,2010
jor,711000,2015
jor,764000,2020
jor,771000,2025
jor,741000,2030
jor,719000,2035
jor,701000,2040
jor,683000,2045
jor,666000,2050
kaz,990000,1950
kaz,635000,1955
kaz,893000,1960
kaz,1282000,1965
kaz,1609000,1970
kaz,1716000,1975
kaz,1509000,1980
kaz,1581000,1985
kaz,1597000,1990
kaz,1556000,1995
kaz,1606000,2000
kaz,1389000,2005
kaz,1087000,2010
kaz,1176000,2015
kaz,1458000,2020
kaz,1432000,2025
kaz,1322000,2030
kaz,1184000,2035
kaz,1109000,2040
kaz,1119000,2045
kaz,1154000,2050
ken,654000,1950
ken,681000,1955
ken,918000,1960
ken,1202000,1965
ken,1451000,1970
ken,1751000,1975
ken,2122000,1980
ken,2623000,1985
ken,3184000,1990
ken,3794000,1995
ken,4282000,2000
ken,4415000,2005
ken,4874000,2010
ken,5673000,2015
ken,6622000,2020
ken,7072000,2025
ken,7223000,2030
ken,7363000,2035
ken,7641000,2040
ken,7966000,2045
ken,8168000,2050
prk,1528000,1950
prk,1468000,1955
prk,1367000,1960
prk,963000,1965
prk,1649000,1970
prk,1724000,1975
prk,2262000,1980
prk,2157000,1985
prk,1513000,1990
prk,1866000,1995
prk,1866000,2000
prk,2060000,2005
prk,1886000,2010
prk,1633000,2015
prk,1533000,2020
prk,1554000,2025
prk,1616000,2030
prk,1600000,2035
prk,1503000,2040
prk,1403000,2045
prk,1358000,2050
kor,2442000,1950
kor,2621000,1955
kor,2822000,1960
kor,3449000,1965
kor,4393000,1970
kor,4527000,1975
kor,4441000,1980
kor,4486000,1985
kor,3966000,1990
kor,3727000,1995
kor,3104000,2000
kor,3462000,2005
kor,3162000,2010
kor,2434000,2015
kor,2262000,2020
kor,2206000,2025
kor,2124000,2030
kor,2068000,2035
kor,1984000,2040
kor,1869000,2045
kor,1744000,2050
kwt,15000,1950
kwt,17000,1955
kwt,22000,1960
kwt,39000,1965
kwt,75000,1970
kwt,110000,1975
kwt,153000,1980
kwt,175000,1985
kwt,217000,1990
kwt,144000,1995
kwt,178000,2000
kwt,196000,2005
kwt,218000,2010
kwt,236000,2015
kwt,263000,2020
kwt,266000,2025
kwt,262000,2030
kwt,261000,2035
kwt,268000,2040
kwt,281000,2045
kwt,294000,2050
kgz,204000,1950
kgz,133000,1955
kgz,166000,1960
kgz,272000,1965
kgz,382000,1970
kgz,430000,1975
kgz,409000,1980
kgz,444000,1985
kgz,473000,1990
kgz,527000,1995
kgz,598000,2000
kgz,586000,2005
kgz,536000,2010
kgz,498000,2015
kgz,567000,2020
kgz,573000,2025
kgz,536000,2030
kgz,484000,2035
kgz,445000,2040
kgz,445000,2045
kgz,446000,2050
lao,188000,1950
lao,209000,1955
lao,245000,1960
lao,298000,1965
lao,323000,1970
lao,360000,1975
lao,402000,1980
lao,466000,1985
lao,511000,1990
lao,590000,1995
lao,693000,2000
lao,772000,2005
lao,823000,2010
lao,741000,2015
lao,784000,2020
lao,827000,2025
lao,868000,2030
lao,880000,2035
lao,857000,2040
lao,828000,2045
lao,816000,2050
lva,181000,1950
lva,164000,1955
lva,145000,1960
lva,163000,1965
lva,174000,1970
lva,176000,1975
lva,164000,1980
lva,180000,1985
lva,174000,1990
lva,179000,1995
lva,191000,2000
lva,135000,2005
lva,96000,2010
lva,100000,2015
lva,112000,2020
lva,118000,2025
lva,115000,2030
lva,105000,2035
lva,91000,2040
lva,85000,2045
lva,90000,2050
lbn,147000,1950
lbn,149000,1955
lbn,189000,1960
lbn,255000,1965
lbn,310000,1970
lbn,344000,1975
lbn,342000,1980
lbn,340000,1985
lbn,337000,1990
lbn,364000,1995
lbn,365000,2000
lbn,392000,2005
lbn,395000,2010
lbn,334000,2015
lbn,320000,2020
lbn,328000,2025
lbn,333000,2030
lbn,331000,2035
lbn,317000,2040
lbn,298000,2045
lbn,286000,2050
lso,83000,1950
lso,93000,1955
lso,107000,1960
lso,116000,1965
lso,130000,1970
lso,146000,1975
lso,165000,1980
lso,191000,1985
lso,215000,1990
lso,239000,1995
lso,254000,2000
lso,258000,2005
lso,266000,2010
lso,262000,2015
lso,262000,2020
lso,264000,2025
lso,263000,2030
lso,258000,2035
lso,251000,2040
lso,244000,2045
lso,237000,2050
lbr,95000,1950
lbr,106000,1955
lbr,118000,1960
lbr,134000,1965
lbr,181000,1970
lbr,215000,1975
lbr,241000,1980
lbr,252000,1985
lbr,268000,1990
lbr,244000,1995
lbr,351000,2000
lbr,412000,2005
lbr,509000,2010
lbr,571000,2015
lbr,629000,2020
lbr,683000,2025
lbr,723000,2030
lbr,751000,2035
lbr,773000,2040
lbr,790000,2045
lbr,803000,2050
lby,119000,1950
lby,133000,1955
lby,157000,1960
lby,187000,1965
lby,234000,1970
lby,286000,1975
lby,389000,1980
lby,515000,1985
lby,600000,1990
lby,698000,1995
lby,586000,2000
lby,544000,2005
lby,590000,2010
lby,663000,2015
lby,718000,2020
lby,724000,2025
lby,674000,2030
lby,604000,2035
lby,563000,2040
lby,575000,2045
lby,614000,2050
ltu,247000,1950
ltu,226000,1955
ltu,229000,1960
ltu,248000,1965
ltu,283000,1970
ltu,295000,1975
ltu,273000,1980
ltu,277000,1985
ltu,263000,1990
ltu,270000,1995
ltu,276000,2000
ltu,236000,2005
ltu,176000,2010
ltu,143000,2015
ltu,147000,2020
ltu,153000,2025
ltu,153000,2030
ltu,149000,2035
ltu,137000,2040
ltu,123000,2045
ltu,120000,2050
lux,20000,1950
lux,20000,1955
lux,20000,1960
lux,24000,1965
lux,25000,1970
lux,26000,1975
lux,26000,1980
lux,21000,1985
lux,21000,1990
lux,23000,1995
lux,26000,2000
lux,29000,2005
lux,31000,2010
lux,29000,2015
lux,30000,2020
lux,31000,2025
lux,34000,2030
lux,37000,2035
lux,39000,2040
lux,40000,2045
lux,40000,2050
mac,16000,1950
mac,13000,1955
mac,23000,1960
mac,31000,1965
mac,41000,1970
mac,30000,1975
mac,21000,1980
mac,22000,1985
mac,23000,1990
mac,34000,1995
mac,41000,2000
mac,35000,2005
mac,26000,2010
mac,20000,2015
mac,23000,2020
mac,25000,2025
mac,25000,2030
mac,24000,2035
mac,21000,2040
mac,19000,2045
mac,20000,2050
mkd,129000,1950
mkd,131000,1955
mkd,157000,1960
mkd,169000,1965
mkd,169000,1970
mkd,167000,1975
mkd,171000,1980
mkd,160000,1985
mkd,167000,1990
mkd,168000,1995
mkd,160000,2000
mkd,153000,2005
mkd,133000,2010
mkd,117000,2015
mkd,108000,2020
mkd,109000,2025
mkd,108000,2030
mkd,104000,2035
mkd,98000,2040
mkd,92000,2045
mkd,89000,2050
mdg,444000,1950
mdg,463000,1955
mdg,526000,1960
mdg,692000,1965
mdg,799000,1970
mdg,918000,1975
mdg,1063000,1980
mdg,1259000,1985
mdg,1447000,1990
mdg,1518000,1995
mdg,1888000,2000
mdg,2249000,2005
mdg,2581000,2010
mdg,2805000,2015
mdg,3032000,2020
mdg,3248000,2025
mdg,3430000,2030
mdg,3570000,2035
mdg,3672000,2040
mdg,3745000,2045
mdg,3793000,2050
mwi,345000,1950
mwi,389000,1955
mwi,442000,1960
mwi,471000,1965
mwi,547000,1970
mwi,646000,1975
mwi,773000,1980
mwi,901000,1985
mwi,1222000,1990
mwi,1252000,1995
mwi,1412000,2000
mwi,1775000,2005
mwi,2127000,2010
mwi,2378000,2015
mwi,2606000,2020
mwi,2882000,2025
mwi,3156000,2030
mwi,3357000,2035
mwi,3473000,2040
mwi,3549000,2045
mwi,3625000,2050
mys,727000,1950
mys,738000,1955
mys,949000,1960
mys,1207000,1965
mys,1418000,1970
mys,1583000,1975
mys,1694000,1980
mys,1829000,1985
mys,1976000,1990
mys,2324000,1995
mys,2492000,2000
mys,2646000,2005
mys,2660000,2010
mys,2732000,2015
mys,2722000,2020
mys,2716000,2025
mys,2664000,2030
mys,2561000,2035
mys,2450000,2040
mys,2450000,2045
mys,2452000,2050
mdv,8000,1950
mdv,8000,1955
mdv,9000,1960
mdv,14000,1965
mdv,15000,1970
mdv,16000,1975
mdv,18000,1980
mdv,22000,1985
mdv,27000,1990
mdv,35000,1995
mdv,39000,2000
mdv,38000,2005
mdv,31000,2010
mdv,26000,2015
mdv,28000,2020
mdv,30000,2025
mdv,31000,2030
mdv,30000,2035
mdv,28000,2040
mdv,26000,2045
mdv,26000,2050
mli,484000,1950
mli,539000,1955
mli,568000,1960
mli,602000,1965
mli,707000,1970
mli,785000,1975
mli,883000,1980
mli,973000,1985
mli,1058000,1990
mli,1230000,1995
mli,1388000,2000
mli,1530000,2005
mli,1664000,2010
mli,1872000,2015
mli,2137000,2020
mli,2336000,2025
mli,2465000,2030
mli,2559000,2035
mli,2624000,2040
mli,2713000,2045
mli,2809000,2050
mlt,32000,1950
mlt,31000,1955
mlt,31000,1960
mlt,35000,1965
mlt,32000,1970
mlt,27000,1975
mlt,23000,1980
mlt,27000,1985
mlt,29000,1990
mlt,29000,1995
mlt,28000,2000
mlt,26000,2005
mlt,24000,2010
mlt,20000,2015
mlt,19000,2020
mlt,20000,2025
mlt,20000,2030
mlt,20000,2035
mlt,19000,2040
mlt,18000,2045
mlt,17000,2050
mtq,24000,1950
mtq,25000,1955
mtq,32000,1960
mtq,41000,1965
mtq,41000,1970
mtq,47000,1975
mtq,41000,1980
mtq,35000,1985
mtq,29000,1990
mtq,30000,1995
mtq,30000,2000
mtq,31000,2005
mtq,28000,2010
mtq,28000,2015
mtq,25000,2020
mtq,24000,2025
mtq,24000,2030
mtq,23000,2035
mtq,22000,2040
mtq,21000,2045
mtq,20000,2050
mrt,79000,1950
mrt,89000,1955
mrt,101000,1960
mrt,115000,1965
mrt,142000,1970
mrt,166000,1975
mrt,192000,1980
mrt,221000,1985
mrt,254000,1990
mrt,288000,1995
mrt,324000,2000
mrt,359000,2005
mrt,396000,2010
mrt,434000,2015
mrt,467000,2020
mrt,488000,2025
mrt,491000,2030
mrt,494000,2035
mrt,501000,2040
mrt,509000,2045
mrt,512000,2050
mus,61000,1950
mus,71000,1955
mus,82000,1960
mus,99000,1965
mus,114000,1970
mus,134000,1975
mus,120000,1980
mus,114000,1985
mus,106000,1990
mus,102000,1995
mus,97000,2000
mus,110000,2005
mus,103000,2010
mus,96000,2015
mus,88000,2020
mus,91000,2025
mus,92000,2030
mus,90000,2035
mus,87000,2040
mus,84000,2045
mus,82000,2050
myt,1000,1950
myt,2000,1955
myt,3000,1960
myt,4000,1965
myt,4000,1970
myt,6000,1975
myt,7000,1980
myt,10000,1985
myt,12000,1990
myt,16000,1995
myt,19000,2000
myt,23000,2005
myt,26000,2010
myt,26000,2015
myt,25000,2020
myt,26000,2025
myt,27000,2030
myt,28000,2035
myt,28000,2040
myt,27000,2045
myt,26000,2050
mex,3139000,1950
mex,3784000,1955
mex,4407000,1960
mex,5727000,1965
mex,6778000,1970
mex,7771000,1975
mex,9072000,1980
mex,10420000,1985
mex,10540000,1990
mex,10430000,1995
mex,10680000,2000
mex,10980000,2005
mex,10480000,2010
mex,10080000,2015
mex,9573000,2020
mex,9030000,2025
mex,8380000,2030
mex,8070000,2035
mex,7916000,2040
mex,7598000,2045
mex,7175000,2050
fsm,4000,1950
fsm,4000,1955
fsm,5000,1960
fsm,7000,1965
fsm,8000,1970
fsm,8000,1975
fsm,10000,1980
fsm,12000,1985
fsm,12000,1990
fsm,15000,1995
fsm,14000,2000
fsm,14000,2005
fsm,14000,2010
fsm,13000,2015
fsm,13000,2020
fsm,12000,2025
fsm,12000,2030
fsm,12000,2035
fsm,11000,2040
fsm,10000,2045
fsm,9000,2050
mda,250000,1950
mda,214000,1955
mda,222000,1960
mda,343000,1965
mda,415000,1970
mda,398000,1975
mda,333000,1980
mda,352000,1985
mda,376000,1990
mda,408000,1995
mda,400000,2000
mda,311000,2005
mda,204000,2010
mda,170000,2015
mda,203000,2020
mda,208000,2025
mda,195000,2030
mda,169000,2035
mda,146000,2040
mda,140000,2045
mda,145000,2050
mng,88000,1950
mng,101000,1955
mng,114000,1960
mng,131000,1965
mng,152000,1970
mng,178000,1975
mng,205000,1980
mng,237000,1985
mng,271000,1990
mng,275000,1995
mng,316000,2000
mng,278000,2005
mng,237000,2010
mng,214000,2015
mng,235000,2020
mng,242000,2025
mng,242000,2030
mng,235000,2035
mng,216000,2040
mng,201000,2045
mng,199000,2050
mne,48000,1950
mne,42000,1955
mne,51000,1960
mne,59000,1965
mne,58000,1970
mne,57000,1975
mne,53000,1980
mne,50000,1985
mne,52000,1990
mne,53000,1995
mne,54000,2000
mne,43000,2005
mne,43000,2010
mne,40000,2015
mne,37000,2020
mne,38000,2025
mne,37000,2030
mne,37000,2035
mne,36000,2040
mne,35000,2045
mne,34000,2050
mar,1091000,1950
mar,1245000,1955
mar,1429000,1960
mar,1599000,1965
mar,1998000,1970
mar,2354000,1975
mar,2412000,1980
mar,2752000,1985
mar,3002000,1990
mar,3386000,1995
mar,3372000,2000
mar,3221000,2005
mar,3032000,2010
mar,2920000,2015
mar,3075000,2020
mar,3166000,2025
mar,3119000,2030
mar,2964000,2035
mar,2798000,2040
mar,2699000,2045
mar,2658000,2050
moz,736000,1950
moz,802000,1955
moz,874000,1960
moz,974000,1965
moz,1111000,1970
moz,1265000,1975
moz,1442000,1980
moz,1638000,1985
moz,1854000,1990
moz,1965000,1995
moz,2223000,2000
moz,2523000,2005
moz,2914000,2010
moz,3428000,2015
moz,3639000,2020
moz,3777000,2025
moz,3913000,2030
moz,4066000,2035
moz,4211000,2040
moz,4296000,2045
moz,4323000,2050
mmr,1678000,1950
mmr,1727000,1955
mmr,2048000,1960
mmr,2870000,1965
mmr,3190000,1970
mmr,3518000,1975
mmr,3956000,1980
mmr,4534000,1985
mmr,4760000,1990
mmr,5066000,1995
mmr,4846000,2000
mmr,4582000,2005
mmr,4320000,2010
mmr,4427000,2015
mmr,4506000,2020
mmr,4504000,2025
mmr,4347000,2030
mmr,4142000,2035
mmr,3987000,2040
mmr,3899000,2045
mmr,3849000,2050
nam,51000,1950
nam,59000,1955
nam,69000,1960
nam,81000,1965
nam,93000,1970
nam,108000,1975
nam,127000,1980
nam,156000,1985
nam,183000,1990
nam,201000,1995
nam,229000,2000
nam,254000,2005
nam,257000,2010
nam,264000,2015
nam,279000,2020
nam,287000,2025
nam,296000,2030
nam,300000,2035
nam,299000,2040
nam,295000,2045
nam,293000,2050
npl,988000,1950
npl,1070000,1955
npl,1062000,1960
npl,1228000,1965
npl,1394000,1970
npl,1582000,1975
npl,1794000,1980
npl,2049000,1985
npl,2346000,1990
npl,2645000,1995
npl,2965000,2000
npl,3339000,2005
npl,3616000,2010
npl,3597000,2015
npl,3452000,2020
npl,3537000,2025
npl,3712000,2030
npl,3778000,2035
npl,3716000,2040
npl,3611000,2045
npl,3539000,2050
nld,825000,1950
nld,918000,1955
nld,1184000,1960
nld,1107000,1965
nld,1155000,1970
nld,1231000,1975
nld,1223000,1980
nld,1057000,1985
nld,902000,1990
nld,905000,1995
nld,976000,2000
nld,1005000,2005
nld,1001000,2010
nld,1014000,2015
nld,946000,2020
nld,915000,2025
nld,932000,2030
nld,965000,2035
nld,973000,2040
nld,964000,2045
nld,940000,2050
ant,11000,1950
ant,12000,1955
ant,16000,1960
ant,18000,1965
ant,21000,1970
ant,19000,1975
ant,19000,1980
ant,17000,1985
ant,16000,1990
ant,16000,1995
ant,15000,2000
ant,15000,2005
ant,14000,2010
ant,14000,2015
ant,13000,2020
ant,12000,2025
ant,11000,2030
ant,10000,2035
ant,9000,2040
ant,9000,2045
ant,9000,2050
ncl,7000,1950
ncl,7000,1955
ncl,8000,1960
ncl,10000,1965
ncl,12000,1970
ncl,15000,1975
ncl,17000,1980
ncl,18000,1985
ncl,18000,1990
ncl,19000,1995
ncl,21000,2000
ncl,22000,2005
ncl,23000,2010
ncl,21000,2015
ncl,21000,2020
ncl,21000,2025
ncl,22000,2030
ncl,22000,2035
ncl,22000,2040
ncl,21000,2045
ncl,21000,2050
nzl,146000,1950
nzl,182000,1955
nzl,237000,1960
nzl,261000,1965
nzl,295000,1970
nzl,318000,1975
nzl,304000,1980
nzl,295000,1985
nzl,256000,1990
nzl,266000,1995
nzl,295000,2000
nzl,313000,2005
nzl,293000,2010
nzl,291000,2015
nzl,300000,2020
nzl,305000,2025
nzl,305000,2030
nzl,302000,2035
nzl,297000,2040
nzl,295000,2045
nzl,297000,2050
nic,160000,1950
nic,180000,1955
nic,191000,1960
nic,280000,1965
nic,337000,1970
nic,365000,1975
nic,416000,1980
nic,490000,1985
nic,560000,1990
nic,635000,1995
nic,660000,2000
nic,701000,2005
nic,670000,2010
nic,644000,2015
nic,662000,2020
nic,665000,2025
nic,652000,2030
nic,626000,2035
nic,599000,2040
nic,574000,2045
nic,549000,2050
ner,323000,1950
ner,390000,1955
ner,417000,1960
ner,443000,1965
ner,533000,1970
ner,644000,1975
ner,762000,1980
ner,884000,1985
ner,1041000,1990
ner,1216000,1995
ner,1416000,2000
ner,1682000,2005
ner,2041000,2010
ner,2476000,2015
ner,3222000,2020
ner,3736000,2025
ner,4315000,2030
ner,5000000,2035
ner,5782000,2040
ner,6538000,2045
ner,7118000,2050
nga,4249000,1950
nga,4693000,1955
nga,5077000,1960
nga,5943000,1965
nga,6705000,1970
nga,7576000,1975
nga,8673000,1980
nga,10240000,1985
nga,12270000,1990
nga,14080000,1995
nga,15620000,2000
nga,17290000,2005
nga,19250000,2010
nga,21470000,2015
nga,23610000,2020
nga,24710000,2025
nga,25020000,2030
nga,25110000,2035
nga,25440000,2040
nga,25940000,2045
nga,26230000,2050
nor,214000,1950
nor,258000,1955
nor,317000,1960
nor,302000,1965
nor,308000,1970
nor,313000,1975
nor,333000,1980
nor,313000,1985
nor,266000,1990
nor,261000,1995
nor,289000,2000
nor,317000,2005
nor,317000,2010
nor,305000,2015
nor,312000,2020
nor,307000,2025
nor,315000,2030
nor,325000,2035
nor,330000,2040
nor,329000,2045
nor,327000,2050
omn,53000,1950
omn,60000,1955
omn,69000,1960
omn,84000,1965
omn,97000,1970
omn,114000,1975
omn,138000,1980
omn,173000,1985
omn,218000,1990
omn,264000,1995
omn,276000,2000
omn,290000,2005
omn,306000,2010
omn,291000,2015
omn,300000,2020
omn,327000,2025
omn,339000,2030
omn,340000,2035
omn,332000,2040
omn,323000,2045
omn,318000,2050
pak,4021000,1950
pak,4717000,1955
pak,5080000,1960
pak,5817000,1965
pak,6733000,1970
pak,7981000,1975
pak,9861000,1980
pak,11930000,1985
pak,13720000,1990
pak,16120000,1995
pak,19360000,2000
pak,20120000,2005
pak,20850000,2010
pak,22180000,2015
pak,23910000,2020
pak,25560000,2025
pak,25900000,2030
pak,25790000,2035
pak,25680000,2040
pak,25850000,2045
pak,26060000,2050
pan,93000,1950
pan,112000,1955
pan,132000,1960
pan,156000,1965
pan,185000,1970
pan,217000,1975
pan,249000,1980
pan,267000,1985
pan,267000,1990
pan,280000,1995
pan,300000,2000
pan,308000,2005
pan,330000,2010
pan,342000,2015
pan,344000,2020
pan,342000,2025
pan,342000,2030
pan,343000,2035
pan,340000,2040
pan,333000,2045
pan,323000,2050
png,205000,1950
png,219000,1955
png,243000,1960
png,274000,1965
png,318000,1970
png,356000,1975
png,424000,1980
png,482000,1985
png,501000,1990
png,562000,1995
png,634000,2000
png,727000,2005
png,841000,2010
png,902000,2015
png,955000,2020
png,996000,2025
png,1019000,2030
png,1053000,2035
png,1077000,2040
png,1086000,2045
png,1082000,2050
pry,194000,1950
pry,215000,1955
pry,250000,1960
pry,300000,1965
pry,333000,1970
pry,373000,1975
pry,412000,1980
pry,430000,1985
pry,500000,1990
pry,598000,1995
pry,648000,2000
pry,680000,2005
pry,703000,2010
pry,720000,2015
pry,732000,2020
pry,740000,2025
pry,737000,2030
pry,726000,2035
pry,714000,2040
pry,702000,2045
pry,690000,2050
per,887000,1950
per,980000,1955
per,1144000,1960
per,1376000,1965
per,1616000,1970
per,1907000,1975
per,2142000,1980
per,2376000,1985
per,2620000,1990
per,2711000,1995
per,2880000,2000
per,2949000,2005
per,2928000,2010
per,2914000,2015
per,2905000,2020
per,2815000,2025
per,2746000,2030
per,2692000,2035
per,2635000,2040
