geo,population_aged_5_9_years_male_percent,time
nic,15.78,1980
nic,15.9,1985
nic,15.96,1990
nic,14.82,1995
nic,14.45,2000
nic,13.0,2005
nic,11.63,2010
nic,11.11,2015
nic,10.49,2020
nic,9.736,2025
nic,8.954,2030
nic,8.28,2035
nic,7.746,2040
nic,7.271,2045
nic,6.858,2050
ner,16.52,1950
ner,14.77,1955
ner,14.89,1960
ner,15.23,1965
ner,15.66,1970
ner,15.85,1975
ner,15.69,1980
ner,16.08,1985
ner,16.28,1990
ner,16.01,1995
ner,15.86,2000
ner,16.15,2005
ner,16.08,2010
ner,17.31,2015
ner,16.7,2020
ner,16.13,2025
ner,15.69,2030
ner,15.35,2035
ner,14.87,2040
ner,14.08,2045
ner,13.08,2050
nga,13.68,1950
nga,13.32,1955
nga,13.93,1960
nga,14.04,1965
nga,14.12,1970
nga,14.11,1975
nga,14.38,1980
nga,15.07,1985
nga,15.13,1990
nga,14.76,1995
nga,14.43,2000
nga,14.21,2005
nga,14.07,2010
nga,13.85,2015
nga,13.15,2020
nga,12.2,2025
nga,11.32,2030
nga,10.66,2035
nga,10.17,2040
nga,9.692,2045
nga,9.152,2050
nor,8.411,1950
nor,9.56,1955
nor,8.688,1960
nor,8.518,1965
nor,8.294,1970
nor,8.547,1975
nor,7.852,1980
nor,6.563,1985
nor,6.292,1990
nor,6.766,1995
nor,7.165,2000
nor,6.87,2005
nor,6.291,2010
nor,6.252,2015
nor,5.934,2020
nor,5.9,2025
nor,5.955,2030
nor,5.93,2035
nor,5.792,2040
nor,5.662,2045
nor,5.578,2050
omn,13.42,1950
omn,14.23,1955
omn,15.83,1960
omn,15.87,1965
omn,15.76,1970
omn,15.12,1975
omn,14.08,1980
omn,13.82,1985
omn,13.66,1990
omn,11.71,1995
omn,10.79,2000
omn,10.57,2005
omn,9.102,2010
omn,8.627,2015
omn,8.696,2020
omn,8.398,2025
omn,7.913,2030
omn,7.34,2035
omn,6.844,2040
omn,6.52,2045
omn,6.345,2050
pak,10.92,1950
pak,10.84,1955
pak,11.57,1960
pak,12.09,1965
pak,12.66,1970
pak,13.63,1975
pak,14.22,1980
pak,13.86,1985
pak,13.96,1990
pak,14.85,1995
pak,13.6,2000
pak,12.61,2005
pak,12.06,2010
pak,11.69,2015
pak,11.35,2020
pak,10.56,2025
pak,9.749,2030
pak,9.066,2035
pak,8.573,2040
pak,8.186,2045
pak,7.779,2050
pan,13.15,1950
pan,13.57,1955
pan,13.94,1960
pan,14.44,1965
pan,14.58,1970
pan,14.51,1975
pan,13.8,1980
pan,12.41,1985
pan,11.69,1990
pan,11.32,1995
pan,10.54,2000
pan,10.31,2005
pan,9.909,2010
pan,9.253,2015
pan,8.638,2020
pan,8.155,2025
pan,7.771,2030
pan,7.417,2035
pan,7.013,2040
pan,6.634,2045
pan,6.309,2050
png,12.53,1950
png,12.87,1955
png,13.82,1960
png,13.64,1965
png,14.11,1970
png,14.17,1975
png,14.15,1980
png,13.54,1985
png,13.66,1990
png,13.57,1995
png,13.69,2000
png,13.98,2005
png,13.4,2010
png,12.77,2015
png,12.05,2020
png,11.29,2025
png,10.74,2030
png,10.21,2035
png,9.635,2040
png,9.067,2045
png,8.531,2050
pry,16.07,1950
pry,16.26,1955
pry,16.83,1960
pry,16.26,1965
pry,15.73,1970
pry,15.26,1975
pry,13.71,1980
pry,13.68,1985
pry,14.2,1990
pry,13.63,1995
pry,12.82,2000
pry,12.02,2005
pry,11.29,2010
pry,10.63,2015
pry,10.01,2020
pry,9.364,2025
pry,8.755,2030
pry,8.21,2035
pry,7.762,2040
pry,7.411,2045
pry,7.09,2050
per,13.24,1950
per,13.58,1955
per,14.2,1960
per,14.42,1965
per,14.72,1970
per,14.37,1975
per,13.95,1980
per,13.68,1985
per,12.74,1990
per,12.29,1995
per,11.6,2000
per,10.79,2005
per,10.12,2010
per,9.538,2015
per,8.783,2020
per,8.168,2025
per,7.691,2030
per,7.285,2035
per,6.91,2040
per,6.575,2045
per,6.285,2050
phl,14.66,1950
phl,14.68,1955
phl,15.6,1960
phl,15.38,1965
phl,15.13,1970
phl,14.8,1975
phl,14.35,1980
phl,14.08,1985
phl,13.62,1990
phl,13.39,1995
phl,12.89,2000
phl,12.05,2005
phl,11.21,2010
phl,10.78,2015
phl,10.15,2020
phl,9.593,2025
phl,9.03,2030
phl,8.484,2035
phl,8.009,2040
phl,7.585,2045
phl,7.185,2050
pol,8.64,1950
pol,11.32,1955
pol,12.45,1960
pol,11.55,1965
pol,9.039,1970
pol,7.819,1975
pol,8.453,1980
pol,9.089,1985
pol,9.32,1990
pol,8.012,1995
pol,6.804,2000
pol,5.555,2005
pol,4.968,2010
pol,5.215,2015
pol,5.274,2020
pol,5.085,2025
pol,4.709,2030
pol,4.38,2035
pol,4.282,2040
pol,4.419,2045
pol,4.598,2050
prt,10.01,1950
prt,9.995,1955
prt,10.23,1960
prt,10.16,1965
prt,10.62,1970
prt,9.594,1975
prt,9.302,1980
prt,8.483,1985
prt,7.15,1990
prt,5.892,1995
prt,5.551,2000
prt,5.447,2005
prt,5.504,2010
prt,5.167,2015
prt,4.891,2020
prt,4.646,2025
prt,4.469,2030
prt,4.472,2035
prt,4.57,2040
prt,4.665,2045
prt,4.671,2050
pri,14.52,1950
pri,14.35,1955
pri,14.31,1960
pri,13.02,1965
pri,12.84,1970
pri,11.62,1975
pri,10.81,1980
pri,10.18,1985
pri,9.479,1990
pri,8.567,1995
pri,8.537,2000
pri,7.938,2005
pri,6.837,2010
pri,6.663,2015
pri,6.579,2020
pri,6.366,2025
pri,6.129,2030
pri,5.874,2035
pri,5.639,2040
pri,5.519,2045
pri,5.502,2050
qat,18.18,1950
qat,10.53,1955
qat,12.0,1960
qat,9.302,1965
qat,10.0,1970
qat,7.965,1975
qat,8.904,1980
qat,7.025,1985
qat,6.731,1990
qat,7.205,1995
qat,6.7,2000
qat,4.321,2005
qat,3.691,2010
qat,3.728,2015
qat,4.044,2020
qat,3.976,2025
qat,3.641,2030
qat,3.488,2035
qat,3.415,2040
qat,3.425,2045
qat,3.515,2050
reu,13.45,1950
reu,14.29,1955
reu,16.46,1960
reu,15.34,1965
reu,15.25,1970
reu,15.25,1975
reu,12.9,1980
reu,11.48,1985
reu,10.51,1990
reu,10.19,1995
reu,9.659,2000
reu,9.162,2005
reu,9.069,2010
reu,8.817,2015
reu,8.15,2020
reu,7.872,2025
reu,7.362,2030
reu,7.171,2035
reu,6.823,2040
reu,6.526,2045
reu,6.274,2050
rou,8.885,1950
rou,9.458,1955
rou,10.31,1960
rou,9.767,1965
rou,7.32,1970
rou,9.864,1975
rou,8.919,1980
rou,9.05,1985
rou,7.581,1990
rou,7.999,1995
rou,5.724,2000
rou,5.464,2005
rou,5.283,2010
rou,5.326,2015
rou,5.185,2020
rou,4.987,2025
rou,4.707,2030
rou,4.534,2035
rou,4.557,2040
rou,4.676,2045
rou,4.765,2050
rus,8.489,1950
rus,10.57,1955
rus,12.02,1960
rus,11.86,1965
rus,10.32,1970
rus,7.734,1975
rus,8.011,1980
rus,8.177,1985
rus,8.581,1990
rus,8.641,1995
rus,6.094,2000
rus,4.973,2005
rus,5.525,2010
rus,6.114,2015
rus,6.392,2020
rus,6.138,2025
rus,5.617,2030
rus,5.263,2035
rus,5.389,2040
rus,5.791,2045
rus,6.061,2050
rwa,14.97,1950
rwa,14.94,1955
rwa,14.95,1960
rwa,15.36,1965
rwa,15.6,1970
rwa,15.7,1975
rwa,15.01,1980
rwa,15.13,1985
rwa,17.45,1990
rwa,18.46,1995
rwa,14.61,2000
rwa,14.01,2005
rwa,14.15,2010
rwa,14.29,2015
rwa,14.37,2020
rwa,13.39,2025
rwa,12.11,2030
rwa,11.2,2035
rwa,10.76,2040
rwa,10.5,2045
rwa,10.05,2050
lca,12.5,1950
lca,14.29,1955
lca,16.67,1960
lca,17.02,1965
lca,19.61,1970
lca,16.98,1975
lca,15.79,1980
lca,14.52,1985
lca,13.24,1990
lca,12.68,1995
lca,11.69,2000
lca,9.877,2005
lca,8.235,2010
lca,9.091,2015
lca,7.527,2020
lca,7.447,2025
lca,7.143,2030
lca,7.0,2035
lca,6.604,2040
lca,6.731,2045
lca,5.769,2050
vct,19.35,1950
vct,18.18,1955
vct,18.92,1960
vct,17.95,1965
vct,19.05,1970
vct,17.78,1975
vct,16.33,1980
vct,13.46,1985
vct,12.96,1990
vct,11.76,1995
vct,11.11,2000
vct,9.434,2005
vct,8.929,2010
vct,9.091,2015
vct,7.273,2020
vct,7.547,2025
vct,7.273,2030
vct,7.018,2035
vct,6.78,2040
vct,6.78,2045
vct,6.667,2050
wsm,16.67,1950
wsm,15.22,1955
wsm,16.36,1960
wsm,15.62,1965
wsm,16.44,1970
wsm,14.47,1975
wsm,13.92,1980
wsm,12.35,1985
wsm,12.79,1990
wsm,13.79,1995
wsm,13.33,2000
wsm,13.98,2005
wsm,12.9,2010
wsm,10.64,2015
wsm,9.278,2020
wsm,10.53,2025
wsm,9.901,2030
wsm,9.804,2035
wsm,10.0,2040
wsm,7.921,2045
wsm,6.863,2050
stp,9.091,1950
stp,9.091,1955
stp,8.824,1960
stp,12.12,1965
stp,17.14,1970
stp,15.0,1975
stp,14.29,1980
stp,15.38,1985
stp,17.54,1990
stp,14.52,1995
stp,14.49,2000
stp,14.29,2005
stp,13.41,2010
stp,13.33,2015
stp,12.37,2020
stp,11.32,2025
stp,10.43,2030
stp,9.756,2035
stp,9.023,2040
stp,8.571,2045
stp,8.054,2050
sau,13.35,1950
sau,13.61,1955
sau,13.86,1960
sau,13.96,1965
sau,14.31,1970
sau,13.94,1975
sau,13.21,1980
sau,13.11,1985
sau,12.47,1990
sau,12.96,1995
sau,11.8,2000
sau,10.42,2005
sau,9.935,2010
sau,9.202,2015
sau,8.82,2020
sau,8.395,2025
sau,7.882,2030
sau,7.331,2035
sau,6.776,2040
sau,6.335,2045
sau,6.253,2050
sen,13.33,1950
sen,12.99,1955
sen,12.34,1960
sen,13.31,1965
sen,13.52,1970
sen,14.2,1975
sen,14.94,1980
sen,15.38,1985
sen,15.34,1990
sen,15.28,1995
sen,15.24,2000
sen,14.78,2005
sen,14.36,2010
sen,14.41,2015
sen,13.6,2020
sen,12.53,2025
sen,11.59,2030
sen,10.9,2035
sen,10.39,2040
sen,9.889,2045
sen,9.299,2050
srb,8.106,1950
srb,10.62,1955
srb,10.81,1960
srb,9.184,1965
srb,8.418,1970
srb,8.209,1975
srb,8.298,1980
srb,8.37,1985
srb,8.272,1990
srb,7.689,1995
srb,6.888,2000
srb,6.156,2005
srb,6.292,2010
srb,6.019,2015
srb,5.938,2020
srb,5.829,2025
srb,5.666,2030
srb,5.565,2035
srb,5.56,2040
srb,5.563,2045
srb,5.505,2050
sle,12.61,1950
sle,12.35,1955
sle,10.98,1960
sle,11.4,1965
sle,11.94,1970
sle,12.41,1975
sle,13.05,1980
sle,13.65,1985
sle,13.9,1990
sle,13.78,1995
sle,13.42,2000
sle,14.15,2005
sle,14.94,2010
sle,14.66,2015
sle,14.16,2020
sle,13.38,2025
sle,12.74,2030
sle,12.14,2035
sle,11.59,2040
sle,11.02,2045
sle,10.46,2050
sgp,12.64,1950
sgp,12.5,1955
sgp,14.04,1960
sgp,15.81,1965
sgp,13.56,1970
sgp,10.35,1975
sgp,9.416,1980
sgp,7.754,1985
sgp,7.251,1990
sgp,7.302,1995
sgp,8.342,2000
sgp,6.847,2005
sgp,5.101,2010
sgp,4.18,2015
sgp,4.028,2020
sgp,4.307,2025
sgp,4.607,2030
sgp,4.604,2035
sgp,4.212,2040
sgp,3.842,2045
sgp,3.812,2050
svk,9.691,1950
svk,10.49,1955
svk,12.45,1960
svk,11.33,1965
svk,9.404,1970
svk,8.301,1975
svk,9.154,1980
svk,9.663,1985
svk,8.833,1990
svk,8.011,1995
svk,7.042,2000
svk,5.628,2005
svk,5.069,2010
svk,5.313,2015
svk,5.455,2020
svk,5.225,2025
svk,4.872,2030
svk,4.569,2035
svk,4.458,2040
svk,4.6,2045
svk,4.79,2050
svn,9.207,1950
svn,10.1,1955
svn,10.09,1960
svn,8.94,1965
svn,8.663,1970
svn,8.185,1975
svn,8.267,1980
svn,8.361,1985
svn,7.503,1990
svn,6.499,1995
svn,5.377,2000
svn,4.923,2005
svn,4.656,2010
svn,4.995,2015
svn,5.159,2020
svn,4.965,2025
svn,4.7,2030
svn,4.449,2035
svn,4.494,2040
svn,4.747,2045
svn,5.005,2050
slb,14.0,1950
slb,12.28,1955
slb,14.52,1960
slb,15.07,1965
slb,13.95,1970
slb,15.38,1975
slb,15.83,1980
slb,15.6,1985
slb,15.43,1990
slb,14.29,1995
slb,13.89,2000
slb,13.88,2005
slb,13.0,2010
slb,12.26,2015
slb,11.4,2020
slb,10.67,2025
slb,10.1,2030
slb,9.524,2035
slb,8.994,2040
slb,8.468,2045
slb,7.915,2050
som,12.64,1950
som,13.2,1955
som,14.43,1960
som,14.49,1965
som,14.58,1970
som,14.8,1975
som,14.94,1980
som,15.59,1985
som,13.65,1990
som,14.39,1995
som,14.16,2000
som,14.69,2005
som,14.95,2010
som,14.7,2015
som,14.44,2020
som,13.98,2025
som,13.64,2030
som,13.23,2035
som,12.62,2040
som,11.87,2045
som,11.12,2050
zaf,12.53,1950
zaf,12.78,1955
zaf,14.01,1960
zaf,14.15,1965
zaf,13.95,1970
zaf,13.95,1975
zaf,14.04,1980
zaf,13.53,1985
zaf,13.29,1990
zaf,12.4,1995
zaf,11.37,2000
zaf,10.64,2005
zaf,10.42,2010
zaf,10.02,2015
zaf,9.785,2020
zaf,9.269,2025
zaf,8.84,2030
zaf,8.513,2035
zaf,8.228,2040
zaf,7.931,2045
zaf,7.581,2050
esp,9.418,1950
esp,9.545,1955
esp,9.48,1960
esp,9.763,1965
esp,9.97,1970
esp,9.576,1975
esp,9.226,1980
esp,8.5,1985
esp,6.765,1990
esp,5.563,1995
esp,5.066,2000
esp,4.791,2005
esp,5.193,2010
esp,5.525,2015
esp,5.529,2020
esp,5.153,2025
esp,4.717,2030
esp,4.563,2035
esp,4.717,2040
esp,5.004,2045
esp,5.133,2050
lka,11.43,1950
lka,13.01,1955
lka,12.9,1960
lka,13.59,1965
lka,12.75,1970
lka,12.43,1975
lka,11.69,1980
lka,11.62,1985
lka,11.04,1990
lka,9.696,1995
lka,9.174,2000
lka,7.766,2005
lka,8.732,2010
lka,8.609,2015
lka,8.163,2020
lka,7.442,2025
lka,6.764,2030
lka,6.469,2035
lka,6.454,2040
lka,6.377,2045
lka,6.199,2050
sdn,14.07,1950
sdn,14.42,1955
sdn,14.22,1960
sdn,14.38,1965
sdn,14.43,1970
sdn,14.64,1975
sdn,14.8,1980
sdn,14.78,1985
sdn,14.63,1990
sdn,14.29,1995
sdn,14.13,2000
sdn,13.85,2005
sdn,12.95,2010
sdn,12.19,2015
sdn,11.44,2020
sdn,10.81,2025
sdn,10.27,2030
sdn,9.738,2035
sdn,9.188,2040
sdn,8.666,2045
sdn,8.202,2050
sur,12.15,1950
sur,14.29,1955
sur,15.86,1960
sur,16.46,1965
sur,17.11,1970
sur,17.03,1975
sur,13.59,1980
sur,10.99,1985
sur,12.08,1990
sur,10.86,1995
sur,9.829,2000
sur,10.44,2005
sur,9.924,2010
sur,8.759,2015
sur,8.451,2020
sur,7.958,2025
sur,7.667,2030
sur,7.261,2035
sur,6.84,2040
sur,6.472,2045
sur,6.189,2050
swz,13.53,1950
swz,14.86,1955
swz,14.79,1960
swz,15.51,1965
swz,16.19,1970
swz,16.19,1975
swz,16.78,1980
swz,16.82,1985
swz,16.91,1990
swz,17.28,1995
swz,15.8,2000
swz,14.23,2005
swz,13.12,2010
swz,12.44,2015
swz,12.12,2020
swz,11.78,2025
swz,11.07,2030
swz,10.38,2035
swz,9.868,2040
swz,9.557,2045
swz,9.297,2050
swe,8.617,1950
swe,8.762,1955
swe,7.346,1960
swe,7.019,1965
swe,7.196,1970
swe,7.311,1975
swe,6.919,1980
swe,6.014,1985
swe,5.888,1990
swe,6.693,1995
swe,7.011,2000
swe,5.411,2005
swe,5.592,2010
swe,6.012,2015
swe,5.892,2020
swe,5.953,2025
swe,5.92,2030
swe,5.692,2035
swe,5.529,2040
swe,5.595,2045
swe,5.696,2050
che,8.576,1950
che,8.974,1955
che,8.14,1960
che,8.132,1965
che,8.546,1970
che,8.161,1975
che,6.795,1980
che,5.867,1985
che,5.952,1990
che,6.141,1995
che,6.298,2000
che,5.633,2005
che,5.178,2010
che,5.122,2015
che,5.072,2020
che,5.228,2025
che,5.366,2030
che,5.418,2035
che,5.404,2040
che,5.442,2045
che,5.593,2050
syr,12.97,1950
syr,13.69,1955
syr,15.25,1960
syr,15.44,1965
syr,15.64,1970
syr,15.84,1975
syr,16.16,1980
syr,16.47,1985
syr,16.9,1990
syr,15.62,1995
syr,13.37,2000
syr,12.04,2005
syr,11.75,2010
syr,11.85,2015
syr,11.09,2020
syr,9.658,2025
syr,8.568,2030
syr,7.881,2035
syr,7.49,2040
syr,7.083,2045
syr,6.781,2050
tjk,10.39,1950
tjk,9.028,1955
tjk,13.0,1960
tjk,15.92,1965
tjk,17.14,1970
tjk,15.06,1975
tjk,14.59,1980
tjk,13.69,1985
tjk,14.36,1990
tjk,15.55,1995
tjk,14.39,2000
tjk,13.43,2005
tjk,12.23,2010
tjk,11.59,2015
tjk,11.46,2020
tjk,10.87,2025
tjk,9.878,2030
tjk,8.807,2035
tjk,7.994,2040
tjk,7.469,2045
tjk,7.094,2050
tza,14.74,1950
tza,15.05,1955
tza,14.73,1960
tza,15.02,1965
tza,15.13,1970
tza,15.24,1975
tza,15.29,1980
tza,15.38,1985
tza,15.18,1990
tza,15.09,1995
tza,14.79,2000
tza,14.61,2005
tza,14.85,2010
tza,15.04,2015
tza,14.8,2020
tza,13.94,2025
tza,13.09,2030
tza,12.37,2035
tza,11.76,2040
tza,11.17,2045
tza,10.54,2050
tha,13.42,1950
tha,13.42,1955
tha,14.59,1960
tha,14.89,1965
tha,15.12,1970
tha,14.71,1975
tha,13.49,1980
tha,11.72,1985
tha,10.28,1990
tha,9.22,1995
tha,8.924,2000
tha,7.797,2005
tha,7.379,2010
tha,7.206,2015
tha,7.016,2020
tha,6.721,2025
tha,6.468,2030
tha,6.287,2035
tha,6.166,2040
tha,6.102,2045
tha,6.048,2050
tls,12.73,1950
tls,13.19,1955
tls,13.39,1960
tls,13.17,1965
tls,13.64,1970
tls,13.53,1975
tls,13.85,1980
tls,11.34,1985
tls,13.42,1990
tls,13.3,1995
tls,16.39,2000
tls,16.24,2005
tls,13.93,2010
tls,14.37,2015
tls,14.56,2020
tls,14.53,2025
tls,13.78,2030
tls,12.62,2035
tls,11.61,2040
tls,10.95,2045
tls,10.55,2050
tgo,13.3,1950
tgo,13.54,1955
tgo,13.88,1960
tgo,14.05,1965
tgo,14.41,1970
tgo,14.84,1975
tgo,15.21,1980
tgo,15.52,1985
tgo,15.36,1990
tgo,14.88,1995
tgo,14.34,2000
tgo,13.83,2005
tgo,13.34,2010
tgo,12.65,2015
tgo,12.12,2020
tgo,11.37,2025
tgo,10.65,2030
tgo,10.01,2035
tgo,9.453,2040
tgo,8.94,2045
tgo,8.435,2050
ton,16.67,1950
ton,17.24,1955
ton,16.67,1960
ton,16.28,1965
ton,15.69,1970
ton,17.39,1975
ton,14.29,1980
ton,13.04,1985
ton,14.29,1990
ton,14.0,1995
ton,14.29,2000
ton,14.0,2005
ton,13.21,2010
ton,12.96,2015
ton,10.91,2020
ton,10.53,2025
ton,10.0,2030
ton,10.0,2035
ton,10.0,2040
ton,9.524,2045
ton,7.812,2050
tto,13.56,1950
tto,14.17,1955
tto,14.39,1960
tto,14.48,1965
tto,15.9,1970
tto,12.18,1975
tto,11.28,1980
tto,10.92,1985
tto,12.73,1990
tto,11.43,1995
tto,8.558,2000
tto,7.199,2005
tto,7.077,2010
tto,7.262,2015
tto,7.346,2020
tto,6.866,2025
tto,6.476,2030
tto,6.116,2035
tto,5.919,2040
tto,6.061,2045
tto,6.076,2050
tun,12.22,1950
tun,13.78,1955
tun,14.69,1960
tun,15.43,1965
tun,16.23,1970
tun,14.75,1975
tun,13.82,1980
tun,13.66,1985
tun,13.08,1990
tun,12.08,1995
tun,10.4,2000
tun,8.405,2005
tun,7.557,2010
tun,7.519,2015
tun,7.541,2020
tun,7.238,2025
tun,6.869,2030
tun,6.244,2035
tun,5.814,2040
tun,5.714,2045
tun,5.751,2050
tur,12.82,1950
tur,13.76,1955
tur,14.48,1960
tur,14.79,1965
tur,13.79,1970
tur,13.72,1975
tur,13.74,1980
tur,13.24,1985
tur,12.58,1990
tur,10.82,1995
tur,10.41,2000
tur,9.816,2005
tur,8.752,2010
tur,8.33,2015
tur,7.848,2020
tur,7.386,2025
tur,6.958,2030
tur,6.598,2035
tur,6.385,2040
tur,6.215,2045
tur,6.068,2050
tkm,9.612,1950
tkm,10.56,1955
tkm,13.46,1960
tkm,15.52,1965
tkm,16.34,1970
tkm,14.52,1975
tkm,14.0,1980
tkm,13.47,1985
tkm,13.5,1990
tkm,14.07,1995
tkm,13.1,2000
tkm,10.25,2005
tkm,10.0,2010
tkm,9.564,2015
tkm,9.202,2020
tkm,8.593,2025
tkm,7.71,2030
tkm,6.973,2035
tkm,6.762,2040
tkm,6.703,2045
tkm,6.604,2050
uga,14.15,1950
uga,14.35,1955
uga,15.01,1960
uga,15.04,1965
uga,15.19,1970
uga,15.47,1975
uga,15.63,1980
uga,15.53,1985
uga,15.72,1990
uga,16.05,1995
uga,16.43,2000
uga,16.23,2005
uga,16.02,2010
uga,15.93,2015
uga,15.5,2020
uga,14.87,2025
uga,14.05,2030
uga,13.15,2035
uga,12.31,2040
uga,11.53,2045
uga,10.78,2050
ukr,8.71,1950
ukr,8.607,1955
ukr,10.3,1960
ukr,10.53,1965
ukr,9.849,1970
ukr,7.966,1975
ukr,8.06,1980
ukr,7.892,1985
ukr,8.048,1990
ukr,7.923,1995
ukr,6.371,2000
ukr,4.978,2005
ukr,4.847,2010
ukr,5.646,2015
ukr,6.153,2020
ukr,6.082,2025
ukr,5.604,2030
ukr,5.186,2035
ukr,5.161,2040
ukr,5.563,2045
ukr,5.965,2050
are,13.89,1950
are,15.0,1955
are,13.64,1960
are,10.59,1965
are,9.155,1970
are,7.046,1975
are,6.98,1980
are,7.322,1985
are,7.623,1990
are,7.534,1995
are,5.939,2000
are,4.818,2005
are,5.135,2010
are,4.636,2015
are,4.455,2020
are,4.013,2025
are,3.707,2030
are,3.635,2035
are,3.7,2040
are,3.728,2045
are,3.653,2050
gbr,7.5,1950
gbr,8.869,1955
gbr,7.657,1960
gbr,7.953,1965
gbr,8.814,1970
gbr,8.535,1975
gbr,7.28,1980
gbr,6.337,1985
gbr,6.679,1990
gbr,6.947,1995
gbr,6.772,2000
gbr,6.17,2005
gbr,5.818,2010
gbr,6.066,2015
gbr,5.984,2020
gbr,6.009,2025
gbr,5.959,2030
gbr,5.78,2035
gbr,5.615,2040
gbr,5.589,2045
gbr,5.63,2050
usa,8.936,1950
usa,10.36,1955
usa,10.68,1960
usa,10.87,1965
usa,10.18,1970
usa,8.503,1975
usa,7.62,1980
usa,7.292,1985
usa,7.518,1990
usa,7.677,1995
usa,7.594,2000
usa,7.052,2005
usa,6.924,2010
usa,6.908,2015
usa,6.612,2020
usa,6.38,2025
usa,6.144,2030
usa,5.958,2035
usa,5.891,2040
usa,5.872,2045
usa,5.837,2050
ury,9.091,1950
ury,9.22,1955
ury,9.284,1960
ury,9.605,1965
ury,9.749,1970
ury,9.065,1975
ury,9.58,1980
ury,9.735,1985
ury,8.814,1990
ury,8.76,1995
ury,8.831,2000
ury,8.411,2005
ury,7.924,2010
ury,7.544,2015
ury,7.219,2020
ury,6.911,2025
ury,6.651,2030
ury,6.364,2035
ury,6.201,2040
ury,6.021,2045
ury,5.862,2050
uzb,9.552,1950
uzb,8.987,1955
uzb,12.76,1960
uzb,16.03,1965
uzb,16.57,1970
uzb,14.42,1975
uzb,13.9,1980
uzb,13.3,1985
uzb,13.84,1990
uzb,14.31,1995
uzb,13.38,2000
uzb,10.94,2005
uzb,9.438,2010
uzb,8.931,2015
uzb,8.938,2020
uzb,8.64,2025
uzb,7.987,2030
uzb,7.188,2035
uzb,6.517,2040
uzb,6.296,2045
uzb,6.32,2050
vut,15.38,1950
vut,14.29,1955
vut,15.62,1960
vut,15.79,1965
vut,14.58,1970
vut,15.09,1975
vut,15.0,1980
vut,15.28,1985
vut,15.58,1990
vut,14.94,1995
vut,14.43,2000
vut,13.64,2005
vut,12.8,2010
vut,12.23,2015
vut,11.39,2020
vut,11.05,2025
vut,10.16,2030
vut,9.901,2035
vut,9.259,2040
vut,8.621,2045
vut,8.163,2050
ven,14.03,1950
ven,14.85,1955
ven,15.12,1960
ven,15.04,1965
ven,15.82,1970
ven,14.62,1975
ven,13.15,1980
ven,13.29,1985
ven,12.78,1990
ven,12.44,1995
ven,11.37,2000
ven,10.54,2005
ven,10.0,2010
ven,9.535,2015
ven,8.991,2020
ven,8.419,2025
ven,7.891,2030
ven,7.445,2035
ven,7.055,2040
ven,6.699,2045
ven,6.361,2050
vnm,9.949,1950
vnm,10.13,1955
vnm,13.28,1960
vnm,14.34,1965
vnm,14.93,1970
vnm,14.36,1975
vnm,14.74,1980
vnm,13.94,1985
vnm,13.7,1990
vnm,13.38,1995
vnm,12.26,2000
vnm,9.609,2005
vnm,8.598,2010
vnm,7.925,2015
vnm,7.502,2020
vnm,7.143,2025
vnm,6.842,2030
vnm,6.387,2035
vnm,6.03,2040
vnm,5.831,2045
vnm,5.748,2050
vir,16.67,1950
vir,14.29,1955
vir,11.76,1960
vir,13.04,1965
vir,13.33,1970
vir,12.5,1975
vir,12.5,1980
vir,10.0,1985
vir,9.615,1990
vir,7.547,1995
vir,9.804,2000
vir,8.0,2005
vir,7.547,2010
vir,7.843,2015
vir,6.0,2020
vir,6.667,2025
vir,6.522,2030
vir,6.977,2035
vir,5.128,2040
vir,5.405,2045
vir,5.882,2050
pse,14.75,1950
pse,15.34,1955
pse,14.36,1960
pse,14.19,1965
pse,14.56,1970
pse,14.84,1975
pse,16.34,1980
pse,15.41,1985
pse,15.06,1990
pse,15.84,1995
pse,15.17,2000
pse,15.68,2005
pse,14.97,2010
pse,14.08,2015
pse,13.16,2020
pse,12.32,2025
pse,11.59,2030
pse,10.94,2035
pse,10.24,2040
pse,9.57,2045
pse,8.941,2050
esh,16.67,1950
esh,10.0,1955
esh,11.76,1960
esh,11.54,1965
esh,11.9,1970
esh,14.63,1975
esh,10.13,1980
esh,11.22,1985
esh,12.93,1990
esh,12.69,1995
esh,11.45,2000
esh,9.829,2005
esh,8.897,2010
esh,8.788,2015
esh,8.443,2020
esh,8.479,2025
esh,7.801,2030
esh,7.014,2035
esh,6.637,2040
esh,6.452,2045
esh,6.329,2050
yem,13.4,1950
yem,14.14,1955
yem,15.17,1960
yem,15.36,1965
yem,15.85,1970
yem,16.72,1975
yem,16.75,1980
yem,16.84,1985
yem,17.38,1990
yem,16.7,1995
yem,16.36,2000
yem,15.33,2005
yem,14.17,2010
yem,13.99,2015
yem,13.48,2020
yem,12.76,2025
yem,11.81,2030
yem,10.87,2035
yem,10.09,2040
yem,9.447,2045
yem,8.837,2050
zmb,14.49,1950
zmb,15.01,1955
zmb,14.21,1960
zmb,14.56,1965
zmb,15.07,1970
zmb,15.44,1975
zmb,15.57,1980
zmb,15.56,1985
zmb,14.9,1990
zmb,14.84,1995
zmb,14.68,2000
zmb,15.31,2005
zmb,15.31,2010
zmb,15.14,2015
zmb,14.56,2020
zmb,13.85,2025
zmb,13.05,2030
zmb,12.26,2035
zmb,11.59,2040
zmb,10.99,2045
zmb,10.42,2050
zwe,14.45,1950
