alternative_gdp_per_capita_ppp_pwt_7_1,geo,time
3350.0,jor,1999
3375.0,jor,2000
3476.0,jor,2001
3653.0,jor,2002
3715.0,jor,2003
3947.0,jor,2004
4249.0,jor,2005
4211.0,jor,2006
4243.0,jor,2007
4468.0,jor,2008
4350.0,jor,2009
4469.0,jor,2010
5938.0,kaz,1993
5150.0,kaz,1994
4568.0,kaz,1995
4597.0,kaz,1996
4568.0,kaz,1997
4349.0,kaz,1998
4584.0,kaz,1999
4914.0,kaz,2000
5566.0,kaz,2001
6148.0,kaz,2002
7217.0,kaz,2003
8050.0,kaz,2004
8791.0,kaz,2005
9966.0,kaz,2006
10680.0,kaz,2007
11190.0,kaz,2008
11500.0,kaz,2009
12300.0,kaz,2010
971.3,ken,1950
1121.0,ken,1951
1022.0,ken,1952
948.1,ken,1953
1001.0,ken,1954
1025.0,ken,1955
1040.0,ken,1956
1059.0,ken,1957
1034.0,ken,1958
968.4,ken,1959
1019.0,ken,1960
964.6,ken,1961
1015.0,ken,1962
1020.0,ken,1963
1050.0,ken,1964
1070.0,ken,1965
1150.0,ken,1966
1161.0,ken,1967
1102.0,ken,1968
1133.0,ken,1969
1022.0,ken,1970
1048.0,ken,1971
1073.0,ken,1972
1040.0,ken,1973
1099.0,ken,1974
1035.0,ken,1975
1005.0,ken,1976
1050.0,ken,1977
1125.0,ken,1978
1115.0,ken,1979
1136.0,ken,1980
1103.0,ken,1981
1085.0,ken,1982
1040.0,ken,1983
1043.0,ken,1984
1009.0,ken,1985
1080.0,ken,1986
1113.0,ken,1987
1150.0,ken,1988
1172.0,ken,1989
1180.0,ken,1990
1160.0,ken,1991
1105.0,ken,1992
1084.0,ken,1993
1101.0,ken,1994
1121.0,ken,1995
1136.0,ken,1996
1090.0,ken,1997
1112.0,ken,1998
1133.0,ken,1999
1112.0,ken,2000
1094.0,ken,2001
1104.0,ken,2002
1132.0,ken,2003
1126.0,ken,2004
1144.0,ken,2005
1161.0,ken,2006
1204.0,ken,2007
1169.0,ken,2008
1161.0,ken,2009
1246.0,ken,2010
5804.0,kir,1970
5551.0,kir,1971
6111.0,kir,1972
7354.0,kir,1973
10240.0,kir,1974
10480.0,kir,1975
7528.0,kir,1976
7110.0,kir,1977
7226.0,kir,1978
6278.0,kir,1979
3619.0,kir,1980
3451.0,kir,1981
3774.0,kir,1982
3325.0,kir,1983
3485.0,kir,1984
3347.0,kir,1985
3344.0,kir,1986
3125.0,kir,1987
3565.0,kir,1988
3188.0,kir,1989
3219.0,kir,1990
3255.0,kir,1991
3161.0,kir,1992
3162.0,kir,1993
3233.0,kir,1994
3221.0,kir,1995
3328.0,kir,1996
3385.0,kir,1997
3629.0,kir,1998
3583.0,kir,1999
3706.0,kir,2000
3504.0,kir,2001
3690.0,kir,2002
3793.0,kir,2003
3711.0,kir,2004
3830.0,kir,2005
3881.0,kir,2006
3793.0,kir,2007
3865.0,kir,2008
3721.0,kir,2009
3665.0,kir,2010
1493.0,kor,1953
1511.0,kor,1954
1616.0,kor,1955
1645.0,kor,1956
1732.0,kor,1957
1733.0,kor,1958
1704.0,kor,1959
1670.0,kor,1960
1703.0,kor,1961
1687.0,kor,1962
1806.0,kor,1963
1883.0,kor,1964
1927.0,kor,1965
2129.0,kor,1966
2199.0,kor,1967
2402.0,kor,1968
2678.0,kor,1969
2829.0,kor,1970
3041.0,kor,1971
3107.0,kor,1972
3412.0,kor,1973
3701.0,kor,1974
3813.0,kor,1975
4168.0,kor,1976
4567.0,kor,1977
5051.0,kor,1978
5497.0,kor,1979
5204.0,kor,1980
5413.0,kor,1981
5731.0,kor,1982
6301.0,kor,1983
6787.0,kor,1984
7221.0,kor,1985
7916.0,kor,1986
8713.0,kor,1987
9673.0,kor,1988
10570.0,kor,1989
11630.0,kor,1990
12680.0,kor,1991
13060.0,kor,1992
13700.0,kor,1993
14790.0,kor,1994
15850.0,kor,1995
16860.0,kor,1996
17360.0,kor,1997
15480.0,kor,1998
17330.0,kor,1999
18720.0,kor,2000
19270.0,kor,2001
20560.0,kor,2002
21010.0,kor,2003
21810.0,kor,2004
22580.0,kor,2005
23650.0,kor,2006
24790.0,kor,2007
25280.0,kor,2008
24870.0,kor,2009
26610.0,kor,2010
29300.0,kwt,1986
28830.0,kwt,1987
28440.0,kwt,1988
33260.0,kwt,1989
22940.0,kwt,1990
31220.0,kwt,1991
35750.0,kwt,1992
45440.0,kwt,1993
43880.0,kwt,1994
43960.0,kwt,1995
43350.0,kwt,1996
41160.0,kwt,1997
41220.0,kwt,1998
36520.0,kwt,1999
37250.0,kwt,2000
36680.0,kwt,2001
36070.0,kwt,2002
42440.0,kwt,2003
45590.0,kwt,2004
48940.0,kwt,2005
51230.0,kwt,2006
51450.0,kwt,2007
52500.0,kwt,2008
44340.0,kwt,2009
41240.0,kwt,2010
1975.0,kgz,1993
1614.0,kgz,1994
1323.0,kgz,1995
1378.0,kgz,1996
1553.0,kgz,1997
1592.0,kgz,1998
1597.0,kgz,1999
1634.0,kgz,2000
1707.0,kgz,2001
1694.0,kgz,2002
1835.0,kgz,2003
1920.0,kgz,2004
1890.0,kgz,2005
1893.0,kgz,2006
1989.0,kgz,2007
2127.0,kgz,2008
2096.0,kgz,2009
2081.0,kgz,2010
563.8,lao,1970
579.9,lao,1971
587.7,lao,1972
626.0,lao,1973
634.8,lao,1974
662.4,lao,1975
679.0,lao,1976
658.8,lao,1977
657.9,lao,1978
638.7,lao,1979
698.5,lao,1980
796.1,lao,1981
815.5,lao,1982
824.0,lao,1983
835.8,lao,1984
917.3,lao,1985
933.8,lao,1986
891.9,lao,1987
877.4,lao,1988
960.9,lao,1989
988.5,lao,1990
1001.0,lao,1991
1037.0,lao,1992
1066.0,lao,1993
1124.0,lao,1994
1173.0,lao,1995
1235.0,lao,1996
1290.0,lao,1997
1263.0,lao,1998
1290.0,lao,1999
1370.0,lao,2000
1406.0,lao,2001
1465.0,lao,2002
1526.0,lao,2003
1605.0,lao,2004
1727.0,lao,2005
1873.0,lao,2006
2168.0,lao,2007
2308.0,lao,2008
2492.0,lao,2009
2620.0,lao,2010
5676.0,lva,1993
5887.0,lva,1994
6019.0,lva,1995
6311.0,lva,1996
6888.0,lva,1997
7160.0,lva,1998
7444.0,lva,1999
7996.0,lva,2000
8585.0,lva,2001
9282.0,lva,2002
9945.0,lva,2003
10800.0,lva,2004
12030.0,lva,2005
13470.0,lva,2006
14860.0,lva,2007
14660.0,lva,2008
12400.0,lva,2009
12430.0,lva,2010
10760.0,lbn,1970
11530.0,lbn,1971
12650.0,lbn,1972
12870.0,lbn,1973
12610.0,lbn,1974
8567.0,lbn,1975
3813.0,lbn,1976
6655.0,lbn,1977
6421.0,lbn,1978
6739.0,lbn,1979
6673.0,lbn,1980
6820.0,lbn,1981
3814.0,lbn,1982
4876.0,lbn,1983
7277.0,lbn,1984
9451.0,lbn,1985
8527.0,lbn,1986
10290.0,lbn,1987
7180.0,lbn,1988
4033.0,lbn,1989
5516.0,lbn,1990
7430.0,lbn,1991
7108.0,lbn,1992
7675.0,lbn,1993
8220.0,lbn,1994
8676.0,lbn,1995
8993.0,lbn,1996
8340.0,lbn,1997
8666.0,lbn,1998
8304.0,lbn,1999
8278.0,lbn,2000
8667.0,lbn,2001
8749.0,lbn,2002
9014.0,lbn,2003
9766.0,lbn,2004
9779.0,lbn,2005
10010.0,lbn,2006
10630.0,lbn,2007
11330.0,lbn,2008
12110.0,lbn,2009
12700.0,lbn,2010
394.9,lso,1960
396.2,lso,1961
441.2,lso,1962
475.2,lso,1963
499.7,lso,1964
500.0,lso,1965
499.5,lso,1966
542.2,lso,1967
527.5,lso,1968
519.8,lso,1969
520.1,lso,1970
454.0,lso,1971
530.7,lso,1972
654.7,lso,1973
683.3,lso,1974
613.4,lso,1975
692.0,lso,1976
784.6,lso,1977
912.1,lso,1978
772.4,lso,1979
723.4,lso,1980
721.0,lso,1981
725.9,lso,1982
665.8,lso,1983
658.4,lso,1984
694.3,lso,1985
691.6,lso,1986
710.0,lso,1987
753.8,lso,1988
795.9,lso,1989
822.5,lso,1990
810.2,lso,1991
800.6,lso,1992
851.2,lso,1993
886.9,lso,1994
892.3,lso,1995
961.8,lso,1996
1034.0,lso,1997
969.3,lso,1998
1020.0,lso,1999
1079.0,lso,2000
1053.0,lso,2001
1155.0,lso,2002
1191.0,lso,2003
1216.0,lso,2004
1181.0,lso,2005
1253.0,lso,2006
1337.0,lso,2007
1383.0,lso,2008
1368.0,lso,2009
1393.0,lso,2010
1297.0,lbr,1970
1323.0,lbr,1971
1363.0,lbr,1972
1414.0,lbr,1973
1429.0,lbr,1974
1202.0,lbr,1975
1252.0,lbr,1976
1301.0,lbr,1977
1319.0,lbr,1978
1099.0,lbr,1979
1195.0,lbr,1980
1069.0,lbr,1981
1091.0,lbr,1982
991.7,lbr,1983
1031.0,lbr,1984
987.1,lbr,1985
804.2,lbr,1986
922.0,lbr,1987
944.0,lbr,1988
926.6,lbr,1989
511.2,lbr,1990
527.9,lbr,1991
321.4,lbr,1992
208.9,lbr,1993
166.5,lbr,1994
160.8,lbr,1995
177.3,lbr,1996
336.9,lbr,1997
390.0,lbr,1998
455.1,lbr,1999
537.7,lbr,2000
542.0,lbr,2001
548.8,lbr,2002
380.5,lbr,2003
380.5,lbr,2004
378.1,lbr,2005
396.3,lbr,2006
451.1,lbr,2007
442.2,lbr,2008
442.2,lbr,2009
459.2,lbr,2010
17080.0,lby,1986
13160.0,lby,1987
13980.0,lby,1988
14980.0,lby,1989
18020.0,lby,1990
20210.0,lby,1991
19510.0,lby,1992
18550.0,lby,1993
16870.0,lby,1994
17490.0,lby,1995
16580.0,lby,1996
18630.0,lby,1997
15650.0,lby,1998
15620.0,lby,1999
17070.0,lby,2000
15130.0,lby,2001
15110.0,lby,2002
16760.0,lby,2003
17560.0,lby,2004
17900.0,lby,2005
19170.0,lby,2006
19680.0,lby,2007
19590.0,lby,2008
19140.0,lby,2009
19490.0,lby,2010
8345.0,ltu,1993
7242.0,ltu,1994
7342.0,ltu,1995
7710.0,ltu,1996
8195.0,ltu,1997
8708.0,ltu,1998
8608.0,ltu,1999
8931.0,ltu,2000
9531.0,ltu,2001
10220.0,ltu,2002
11280.0,ltu,2003
12060.0,ltu,2004
13070.0,ltu,2005
14120.0,ltu,2006
15410.0,ltu,2007
15940.0,ltu,2008
13800.0,ltu,2009
14140.0,ltu,2010
15060.0,lux,1950
14100.0,lux,1951
14900.0,lux,1952
15270.0,lux,1953
15010.0,lux,1954
15580.0,lux,1955
16190.0,lux,1956
17010.0,lux,1957
17060.0,lux,1958
16960.0,lux,1959
17610.0,lux,1960
18140.0,lux,1961
18170.0,lux,1962
18280.0,lux,1963
19770.0,lux,1964
19820.0,lux,1965
19800.0,lux,1966
19710.0,lux,1967
20630.0,lux,1968
22850.0,lux,1969
23110.0,lux,1970
23500.0,lux,1971
24770.0,lux,1972
26720.0,lux,1973
27700.0,lux,1974
25250.0,lux,1975
25730.0,lux,1976
26180.0,lux,1977
27140.0,lux,1978
27920.0,lux,1979
27910.0,lux,1980
27550.0,lux,1981
27790.0,lux,1982
28700.0,lux,1983
30790.0,lux,1984
31790.0,lux,1985
34750.0,lux,1986
35850.0,lux,1987
38720.0,lux,1988
42480.0,lux,1989
44730.0,lux,1990
48240.0,lux,1991
48500.0,lux,1992
49950.0,lux,1993
51360.0,lux,1994
51370.0,lux,1995
51270.0,lux,1996
53690.0,lux,1997
56650.0,lux,1998
60890.0,lux,1999
65130.0,lux,2000
66010.0,lux,2001
67520.0,lux,2002
68000.0,lux,2003
70120.0,lux,2004
73240.0,lux,2005
75900.0,lux,2006
80220.0,lux,2007
79830.0,lux,2008
74030.0,lux,2009
75590.0,lux,2010
6415.0,mac,1970
6861.0,mac,1971
7466.0,mac,1972
8123.0,mac,1973
8837.0,mac,1974
9619.0,mac,1975
10480.0,mac,1976
11420.0,mac,1977
12350.0,mac,1978
13160.0,mac,1979
13940.0,mac,1980
14790.0,mac,1981
15300.0,mac,1982
15630.0,mac,1983
16360.0,mac,1984
16290.0,mac,1985
16970.0,mac,1986
18640.0,mac,1987
19640.0,mac,1988
20190.0,mac,1989
21380.0,mac,1990
21440.0,mac,1991
23530.0,mac,1992
24250.0,mac,1993
24700.0,mac,1994
25170.0,mac,1995
24720.0,mac,1996
24280.0,mac,1997
22860.0,mac,1998
21940.0,mac,1999
22480.0,mac,2000
22840.0,mac,2001
24630.0,mac,2002
28010.0,mac,2003
34870.0,mac,2004
36940.0,mac,2005
40490.0,mac,2006
44170.0,mac,2007
43760.0,mac,2008
43710.0,mac,2009
54790.0,mac,2010
6395.0,mkd,1990
6134.0,mkd,1991
5664.0,mkd,1992
5651.0,mkd,1993
5603.0,mkd,1994
5475.0,mkd,1995
5500.0,mkd,1996
5500.0,mkd,1997
5656.0,mkd,1998
5890.0,mkd,1999
6106.0,mkd,2000
5854.0,mkd,2001
5849.0,mkd,2002
6029.0,mkd,2003
6300.0,mkd,2004
6573.0,mkd,2005
6882.0,mkd,2006
7258.0,mkd,2007
7646.0,mkd,2008
7543.0,mkd,2009
7626.0,mkd,2010
1051.0,mdg,1960
1079.0,mdg,1961
1083.0,mdg,1962
1001.0,mdg,1963
1025.0,mdg,1964
1009.0,mdg,1965
1016.0,mdg,1966
1078.0,mdg,1967
1103.0,mdg,1968
1112.0,mdg,1969
1161.0,mdg,1970
1099.0,mdg,1971
1163.0,mdg,1972
1154.0,mdg,1973
1164.0,mdg,1974
1149.0,mdg,1975
1141.0,mdg,1976
1134.0,mdg,1977
1041.0,mdg,1978
963.4,mdg,1979
966.8,mdg,1980
939.5,mdg,1981
907.5,mdg,1982
914.0,mdg,1983
917.7,mdg,1984
889.6,mdg,1985
894.1,mdg,1986
885.4,mdg,1987
883.3,mdg,1988
927.6,mdg,1989
881.9,mdg,1990
837.0,mdg,1991
816.6,mdg,1992
801.3,mdg,1993
787.7,mdg,1994
777.4,mdg,1995
769.8,mdg,1996
763.6,mdg,1997
760.7,mdg,1998
780.5,mdg,1999
787.2,mdg,2000
801.9,mdg,2001
668.2,mdg,2002
680.1,mdg,2003
689.8,mdg,2004
717.5,mdg,2005
736.7,mdg,2006
748.2,mdg,2007
721.7,mdg,2008
699.7,mdg,2009
702.3,mdg,2010
285.0,mwi,1954
307.9,mwi,1955
308.7,mwi,1956
336.8,mwi,1957
336.3,mwi,1958
297.2,mwi,1959
331.0,mwi,1960
363.8,mwi,1961
331.4,mwi,1962
329.5,mwi,1963
329.4,mwi,1964
399.8,mwi,1965
451.6,mwi,1966
430.8,mwi,1967
431.8,mwi,1968
468.1,mwi,1969
522.3,mwi,1970
584.4,mwi,1971
624.5,mwi,1972
594.4,mwi,1973
637.8,mwi,1974
664.9,mwi,1975
650.8,mwi,1976
673.3,mwi,1977
766.2,mwi,1978
722.1,mwi,1979
729.0,mwi,1980
601.6,mwi,1981
588.9,mwi,1982
604.0,mwi,1983
614.0,mwi,1984
616.0,mwi,1985
591.8,mwi,1986
553.6,mwi,1987
523.6,mwi,1988
530.5,mwi,1989
511.2,mwi,1990
554.1,mwi,1991
473.9,mwi,1992
539.0,mwi,1993
452.5,mwi,1994
497.2,mwi,1995
476.7,mwi,1996
492.2,mwi,1997
471.7,mwi,1998
478.7,mwi,1999
465.1,mwi,2000
431.1,mwi,2001
439.5,mwi,2002
450.3,mwi,2003
472.1,mwi,2004
481.4,mwi,2005
506.5,mwi,2006
550.5,mwi,2007
588.6,mwi,2008
618.0,mwi,2009
654.9,mwi,2010
1329.0,mys,1955
1358.0,mys,1956
1344.0,mys,1957
1286.0,mys,1958
1372.0,mys,1959
1453.0,mys,1960
1519.0,mys,1961
1576.0,mys,1962
1637.0,mys,1963
1668.0,mys,1964
1747.0,mys,1965
1825.0,mys,1966
1846.0,mys,1967
1937.0,mys,1968
1978.0,mys,1969
2065.0,mys,1970
2500.0,mys,1971
2654.0,mys,1972
2939.0,mys,1973
3166.0,mys,1974
3057.0,mys,1975
3360.0,mys,1976
3560.0,mys,1977
3725.0,mys,1978
4025.0,mys,1979
4250.0,mys,1980
4411.0,mys,1981
4562.0,mys,1982
4712.0,mys,1983
4947.0,mys,1984
4685.0,mys,1985
4554.0,mys,1986
4665.0,mys,1987
4998.0,mys,1988
5396.0,mys,1989
5815.0,mys,1990
6272.0,mys,1991
6669.0,mys,1992
7195.0,mys,1993
7784.0,mys,1994
8460.0,mys,1995
9063.0,mys,1996
9476.0,mys,1997
8469.0,mys,1998
8795.0,mys,1999
9474.0,mys,2000
9163.0,mys,2001
9448.0,mys,2002
9703.0,mys,2003
10170.0,mys,2004
10480.0,mys,2005
10940.0,mys,2006
11430.0,mys,2007
11690.0,mys,2008
11150.0,mys,2009
11960.0,mys,2010
728.7,mdv,1970
738.8,mdv,1971
733.3,mdv,1972
727.2,mdv,1973
750.6,mdv,1974
670.4,mdv,1975
654.7,mdv,1976
707.0,mdv,1977
787.6,mdv,1978
848.9,mdv,1979
979.4,mdv,1980
1064.0,mdv,1981
1003.0,mdv,1982
1131.0,mdv,1983
1392.0,mdv,1984
1526.0,mdv,1985
1604.0,mdv,1986
1677.0,mdv,1987
1752.0,mdv,1988
1837.0,mdv,1989
2051.0,mdv,1990
2114.0,mdv,1991
2144.0,mdv,1992
2192.0,mdv,1993
2255.0,mdv,1994
2353.0,mdv,1995
2542.0,mdv,1996
2709.0,mdv,1997
2916.0,mdv,1998
2846.0,mdv,1999
3090.0,mdv,2000
3134.0,mdv,2001
3273.0,mdv,2002
3901.0,mdv,2003
4208.0,mdv,2004
4133.0,mdv,2005
4289.0,mdv,2006
4586.0,mdv,2007
4624.0,mdv,2008
4350.0,mdv,2009
4005.0,mdv,2010
529.7,mli,1960
510.5,mli,1961
491.1,mli,1962
511.5,mli,1963
420.0,mli,1964
428.6,mli,1965
434.2,mli,1966
418.3,mli,1967
437.5,mli,1968
432.7,mli,1969
462.1,mli,1970
460.2,mli,1971
469.0,mli,1972
446.6,mli,1973
404.4,mli,1974
463.1,mli,1975
521.6,mli,1976
546.3,mli,1977
533.0,mli,1978
578.0,mli,1979
537.2,mli,1980
561.0,mli,1981
583.4,mli,1982
532.6,mli,1983
517.9,mli,1984
563.9,mli,1985
653.9,mli,1986
628.3,mli,1987
616.9,mli,1988
649.5,mli,1989
649.8,mli,1990
629.8,mli,1991
675.6,mli,1992
706.3,mli,1993
687.1,mli,1994
709.4,mli,1995
720.2,mli,1996
728.3,mli,1997
767.8,mli,1998
782.9,mli,1999
731.4,mli,2000
788.2,mli,2001
794.2,mli,2002
839.2,mli,2003
845.1,mli,2004
870.5,mli,2005
897.8,mli,2006
916.7,mli,2007
959.6,mli,2008
980.8,mli,2009
997.7,mli,2010
3732.0,mlt,1970
3829.0,mlt,1971
4119.0,mlt,1972
4265.0,mlt,1973
4685.0,mlt,1974
5459.0,mlt,1975
6452.0,mlt,1976
7237.0,mlt,1977
8092.0,mlt,1978
8912.0,mlt,1979
9127.0,mlt,1980
9405.0,mlt,1981
9565.0,mlt,1982
9689.0,mlt,1983
9882.0,mlt,1984
10160.0,mlt,1985
10680.0,mlt,1986
11020.0,mlt,1987
11790.0,mlt,1988
12550.0,mlt,1989
13150.0,mlt,1990
13860.0,mlt,1991
14450.0,mlt,1992
14960.0,mlt,1993
15730.0,mlt,1994
16280.0,mlt,1995
16690.0,mlt,1996
17380.0,mlt,1997
18070.0,mlt,1998
18830.0,mlt,1999
19950.0,mlt,2000
19350.0,mlt,2001
19660.0,mlt,2002
19750.0,mlt,2003
19620.0,mlt,2004
20310.0,mlt,2005
20720.0,mlt,2006
21490.0,mlt,2007
22200.0,mlt,2008
21460.0,mlt,2009
21850.0,mlt,2010
4707.0,mhl,1970
4607.0,mhl,1971
4456.0,mhl,1972
5726.0,mhl,1973
6382.0,mhl,1974
6169.0,mhl,1975
6021.0,mhl,1976
5989.0,mhl,1977
6190.0,mhl,1978
6177.0,mhl,1979
5694.0,mhl,1980
5971.0,mhl,1981
6079.0,mhl,1982
6724.0,mhl,1983
6423.0,mhl,1984
5874.0,mhl,1985
7074.0,mhl,1986
7559.0,mhl,1987
7629.0,mhl,1988
7256.0,mhl,1989
7582.0,mhl,1990
7225.0,mhl,1991
7544.0,mhl,1992
7880.0,mhl,1993
8237.0,mhl,1994
8811.0,mhl,1995
7838.0,mhl,1996
7326.0,mhl,1997
6969.0,mhl,1998
6678.0,mhl,1999
6919.0,mhl,2000
7051.0,mhl,2001
7180.0,mhl,2002
7239.0,mhl,2003
7550.0,mhl,2004
7530.0,mhl,2005
7427.0,mhl,2006
7359.0,mhl,2007
7305.0,mhl,2008
7004.0,mhl,2009
6896.0,mhl,2010
620.6,mrt,1960
531.1,mrt,1961
567.3,mrt,1962
625.5,mrt,1963
958.0,mrt,1964
1120.0,mrt,1965
1113.0,mrt,1966
1194.0,mrt,1967
1332.0,mrt,1968
1294.0,mrt,1969
1418.0,mrt,1970
1397.0,mrt,1971
1463.0,mrt,1972
1398.0,mrt,1973
1490.0,mrt,1974
1640.0,mrt,1975
1749.0,mrt,1976
1708.0,mrt,1977
1619.0,mrt,1978
1723.0,mrt,1979
1499.0,mrt,1980
1700.0,mrt,1981
1586.0,mrt,1982
1769.0,mrt,1983
1509.0,mrt,1984
1561.0,mrt,1985
1684.0,mrt,1986
1636.0,mrt,1987
1573.0,mrt,1988
1589.0,mrt,1989
1592.0,mrt,1990
1559.0,mrt,1991
1545.0,mrt,1992
1627.0,mrt,1993
1602.0,mrt,1994
1466.0,mrt,1995
1654.0,mrt,1996
1581.0,mrt,1997
1602.0,mrt,1998
1641.0,mrt,1999
1590.0,mrt,2000
1581.0,mrt,2001
1549.0,mrt,2002
1554.0,mrt,2003
1586.0,mrt,2004
1649.0,mrt,2005
2014.0,mrt,2006
1981.0,mrt,2007
1947.0,mrt,2008
1877.0,mrt,2009
1939.0,mrt,2010
2861.0,mus,1950
2900.0,mus,1951
2729.0,mus,1952
2705.0,mus,1953
2482.0,mus,1954
2523.0,mus,1955
2449.0,mus,1956
2476.0,mus,1957
2417.0,mus,1958
2408.0,mus,1959
2284.0,mus,1960
2382.0,mus,1961
2388.0,mus,1962
2544.0,mus,1963
2489.0,mus,1964
2431.0,mus,1965
2264.0,mus,1966
2404.0,mus,1967
2026.0,mus,1968
2094.0,mus,1969
2041.0,mus,1970
1974.0,mus,1971
2209.0,mus,1972
2493.0,mus,1973
2474.0,mus,1974
2801.0,mus,1975
3368.0,mus,1976
3491.0,mus,1977
3592.0,mus,1978
3653.0,mus,1979
3078.0,mus,1980
3281.0,mus,1981
3324.0,mus,1982
3300.0,mus,1983
3455.0,mus,1984
3668.0,mus,1985
3996.0,mus,1986
4384.0,mus,1987
4664.0,mus,1988
4810.0,mus,1989
5154.0,mus,1990
5265.0,mus,1991
5546.0,mus,1992
5747.0,mus,1993
5925.0,mus,1994
6088.0,mus,1995
6316.0,mus,1996
6662.0,mus,1997
6986.0,mus,1998
7091.0,mus,1999
7580.0,mus,2000
7557.0,mus,2001
7743.0,mus,2002
8188.0,mus,2003
8505.0,mus,2004
8360.0,mus,2005
8709.0,mus,2006
9245.0,mus,2007
9685.0,mus,2008
9892.0,mus,2009
10160.0,mus,2010
3642.0,mex,1950
3899.0,mex,1951
3930.0,mex,1952
3783.0,mex,1953
4075.0,mex,1954
4278.0,mex,1955
4490.0,mex,1956
4706.0,mex,1957
4753.0,mex,1958
4693.0,mex,1959
4942.0,mex,1960
4916.0,mex,1961
4939.0,mex,1962
5250.0,mex,1963
5791.0,mex,1964
5932.0,mex,1965
6108.0,mex,1966
6258.0,mex,1967
6618.0,mex,1968
6633.0,mex,1969
6848.0,mex,1970
6908.0,mex,1971
7288.0,mex,1972
7703.0,mex,1973
8015.0,mex,1974
8297.0,mex,1975
8398.0,mex,1976
8401.0,mex,1977
8908.0,mex,1978
9555.0,mex,1979
10230.0,mex,1980
10900.0,mex,1981
10270.0,mex,1982
9404.0,mex,1983
9535.0,mex,1984
9656.0,mex,1985
9016.0,mex,1986
8935.0,mex,1987
8885.0,mex,1988
9091.0,mex,1989
9427.0,mex,1990
9707.0,mex,1991
9946.0,mex,1992
9917.0,mex,1993
10220.0,mex,1994
9158.0,mex,1995
9512.0,mex,1996
10090.0,mex,1997
10470.0,mex,1998
10760.0,mex,1999
11380.0,mex,2000
11200.0,mex,2001
11140.0,mex,2002
11050.0,mex,2003
11400.0,mex,2004
11640.0,mex,2005
12110.0,mex,2006
12370.0,mex,2007
12380.0,mex,2008
11430.0,mex,2009
11940.0,mex,2010
2189.0,fsm,1970
2172.0,fsm,1971
2129.0,fsm,1972
2744.0,fsm,1973
3088.0,fsm,1974
2998.0,fsm,1975
2920.0,fsm,1976
2902.0,fsm,1977
2974.0,fsm,1978
2947.0,fsm,1979
2654.0,fsm,1980
2820.0,fsm,1981
2659.0,fsm,1982
2623.0,fsm,1983
2440.0,fsm,1984
2753.0,fsm,1985
2861.0,fsm,1986
2812.0,fsm,1987
2872.0,fsm,1988
2797.0,fsm,1989
2810.0,fsm,1990
2895.0,fsm,1991
2936.0,fsm,1992
3058.0,fsm,1993
3452.0,fsm,1994
3571.0,fsm,1995
3471.0,fsm,1996
3265.0,fsm,1997
3330.0,fsm,1998
3370.0,fsm,1999
3496.0,fsm,2000
3559.0,fsm,2001
3559.0,fsm,2002
3626.0,fsm,2003
3522.0,fsm,2004
3588.0,fsm,2005
3593.0,fsm,2006
3517.0,fsm,2007
3446.0,fsm,2008
3476.0,fsm,2009
3592.0,fsm,2010
2222.0,mda,1992
2157.0,mda,1993
1633.0,mda,1994
1699.0,mda,1995
1660.0,mda,1996
1766.0,mda,1997
1653.0,mda,1998
1467.0,mda,1999
1558.0,mda,2000
1624.0,mda,2001
1782.0,mda,2002
1926.0,mda,2003
2027.0,mda,2004
2194.0,mda,2005
2304.0,mda,2006
2337.0,mda,2007
2516.0,mda,2008
2476.0,mda,2009
2644.0,mda,2010
1756.0,mng,1970
1787.0,mng,1971
1800.0,mng,1972
1903.0,mng,1973
1923.0,mng,1974
1987.0,mng,1975
2008.0,mng,1976
2105.0,mng,1977
2201.0,mng,1978
2232.0,mng,1979
2308.0,mng,1980
2624.0,mng,1981
2871.0,mng,1982
2708.0,mng,1983
2774.0,mng,1984
2852.0,mng,1985
2676.0,mng,1986
2748.0,mng,1987
2776.0,mng,1988
2740.0,mng,1989
3093.0,mng,1990
2423.0,mng,1991
2028.0,mng,1992
1887.0,mng,1993
1917.0,mng,1994
2035.0,mng,1995
2023.0,mng,1996
2027.0,mng,1997
2110.0,mng,1998
2137.0,mng,1999
2219.0,mng,2000
2213.0,mng,2001
2272.0,mng,2002
2357.0,mng,2003
2537.0,mng,2004
2651.0,mng,2005
2881.0,mng,2006
3156.0,mng,2007
3420.0,mng,2008
3286.0,mng,2009
3523.0,mng,2010
7951.0,mne,1990
7000.0,mne,1991
5089.0,mne,1992
3158.0,mne,1993
3121.0,mne,1994
3473.0,mne,1995
4346.0,mne,1996
4577.0,mne,1997
4718.0,mne,1998
4220.0,mne,1999
4766.0,mne,2000
4802.0,mne,2001
5012.0,mne,2002
5211.0,mne,2003
5470.0,mne,2004
5736.0,mne,2005
6189.0,mne,2006
6819.0,mne,2007
7273.0,mne,2008
7039.0,mne,2009
7315.0,mne,2010
826.6,mar,1950
818.2,mar,1951
825.8,mar,1952
846.1,mar,1953
835.2,mar,1954
733.2,mar,1955
723.0,mar,1956
661.8,mar,1957
739.7,mar,1958
721.0,mar,1959
718.0,mar,1960
860.8,mar,1961
1012.0,mar,1962
1154.0,mar,1963
1216.0,mar,1964
1213.0,mar,1965
1156.0,mar,1966
1250.0,mar,1967
1345.0,mar,1968
1433.0,mar,1969
1473.0,mar,1970
1508.0,mar,1971
1453.0,mar,1972
