geo,aid_received_per_person_current_us,time
mrt,72.08,2006
mrt,108.1,2007
mrt,137.2,2008
mrt,110.6,2009
mrt,108.2,2010
mus,0.8038,1960
mus,8.079,1961
mus,6.126,1962
mus,8.082,1963
mus,2.92,1964
mus,2.908,1965
mus,5.697,1966
mus,6.608,1967
mus,12.07,1968
mus,6.647,1969
mus,7.276,1970
mus,11.01,1971
mus,12.39,1972
mus,15.86,1973
mus,28.44,1974
mus,31.86,1975
mus,18.79,1976
mus,24.27,1977
mus,46.75,1978
mus,33.68,1979
mus,34.25,1980
mus,59.52,1981
mus,48.16,1982
mus,40.11,1983
mus,33.1,1984
mus,26.22,1985
mus,52.72,1986
mus,60.61,1987
mus,55.06,1988
mus,57.53,1989
mus,83.39,1990
mus,62.9,1991
mus,41.52,1992
mus,23.77,1993
mus,12.71,1994
mus,20.6,1995
mus,17.1,1996
mus,36.32,1997
mus,34.47,1998
mus,35.27,1999
mus,17.03,2000
mus,17.53,2001
mus,19.5,2002
mus,-11.56,2003
mus,27.07,2004
mus,27.84,2005
mus,15.34,2006
mus,54.64,2007
mus,86.45,2008
mus,121.5,2009
mus,97.8,2010
mex,-0.057,1960
mex,1.717,1961
mex,0.7064,1962
mex,0.3698,1963
mex,-0.2963,1964
mex,0.9005,1965
mex,0.8986,1966
mex,0.8576,1967
mex,1.428,1968
mex,1.152,1969
mex,1.545,1970
mex,0.7792,1971
mex,1.064,1972
mex,1.076,1973
mex,0.9054,1974
mex,0.933,1975
mex,0.9876,1976
mex,0.7711,1977
mex,0.2285,1978
mex,1.068,1979
mex,0.8054,1980
mex,1.405,1981
mex,1.937,1982
mex,1.794,1983
mex,1.109,1984
mex,1.892,1985
mex,3.231,1986
mex,1.959,1987
mex,2.128,1988
mex,1.168,1989
mex,1.853,1990
mex,3.191,1991
mex,3.586,1992
mex,4.72,1993
mex,4.677,1994
mex,4.163,1995
mex,3.035,1996
mex,1.045,1997
mex,0.1969,1998
mex,0.3649,1999
mex,-0.578,2000
mex,1.165,2001
mex,1.219,2002
mex,1.185,2003
mex,1.026,2004
mex,1.695,2005
mex,2.502,2006
mex,1.038,2007
mex,1.348,2008
mex,1.646,2009
mex,4.153,2010
fsm,4.658,1991
fsm,134.2,1992
fsm,615.1,1993
fsm,982.2,1994
fsm,719.6,1995
fsm,1045.0,1996
fsm,887.0,1997
fsm,742.4,1998
fsm,1005.0,1999
fsm,948.1,2000
fsm,1282.0,2001
fsm,1038.0,2002
fsm,1061.0,2003
fsm,792.4,2004
fsm,974.1,2005
fsm,988.3,2006
fsm,1043.0,2007
fsm,853.0,2008
fsm,1093.0,2009
fsm,1127.0,2010
mda,17.84,1997
mda,10.85,1998
mda,29.37,1999
mda,33.66,2000
mda,34.36,2001
mda,39.36,2002
mda,33.85,2003
mda,32.88,2004
mda,47.04,2005
mda,64.07,2006
mda,74.64,2007
mda,83.35,2008
mda,68.31,2009
mda,132.0,2010
mng,0.06401,1984
mng,1.646,1985
mng,1.777,1986
mng,1.412,1987
mng,1.397,1988
mng,2.927,1989
mng,5.952,1990
mng,31.73,1991
mng,54.52,1992
mng,54.1,1993
mng,80.0,1994
mng,90.64,1995
mng,85.99,1996
mng,107.0,1997
mng,86.07,1998
mng,93.04,1999
mng,89.97,2000
mng,87.74,2001
mng,84.51,2002
mng,101.4,2003
mng,102.6,2004
mng,86.2,2005
mng,78.27,2006
mng,90.92,2007
mng,92.39,2008
mng,136.8,2009
mng,109.6,2010
mne,12.97,2003
mne,32.11,2004
mne,6.159,2005
mne,152.4,2006
mne,168.4,2007
mne,166.7,2008
mne,119.0,2009
mne,127.1,2010
mar,5.144,1960
mar,9.318,1961
mar,6.5,1962
mar,7.494,1963
mar,7.823,1964
mar,8.002,1965
mar,7.167,1966
mar,4.413,1967
mar,6.391,1968
mar,5.207,1969
mar,5.589,1970
mar,8.437,1971
mar,6.301,1972
mar,5.709,1973
mar,6.792,1974
mar,15.38,1975
mar,14.08,1976
mar,33.16,1977
mar,22.92,1978
mar,28.03,1979
mar,59.25,1980
mar,52.21,1981
mar,41.24,1982
mar,21.1,1983
mar,15.63,1984
mar,38.84,1985
mar,18.75,1986
mar,18.25,1987
mar,20.28,1988
mar,20.53,1989
mar,50.08,1990
mar,60.73,1991
mar,37.13,1992
mar,29.88,1993
mar,25.77,1994
mar,18.59,1995
mar,23.77,1996
mar,17.02,1997
mar,18.91,1998
mar,23.89,1999
mar,15.09,2000
mar,16.54,2001
mar,11.97,2002
mar,19.24,2003
mar,25.6,2004
mar,24.1,2005
mar,35.9,2006
mar,39.38,2007
mar,46.33,2008
mar,29.39,2009
mar,31.06,2010
moz,0.002615,1960
moz,0.4602,1961
moz,0.01131,1962
moz,0.02092,1963
moz,-0.004821,1964
moz,0.7913,1966
moz,2.038,1967
moz,0.002212,1968
moz,0.003245,1969
moz,0.008463,1970
moz,0.01242,1971
moz,0.01315,1972
moz,0.01088,1973
moz,0.06664,1974
moz,1.914,1975
moz,6.405,1976
moz,7.116,1977
moz,9.027,1978
moz,12.15,1979
moz,13.75,1980
moz,11.27,1981
moz,16.06,1982
moz,15.93,1983
moz,19.27,1984
moz,22.17,1985
moz,31.38,1986
moz,49.73,1987
moz,68.61,1988
moz,60.16,1989
moz,73.62,1990
moz,76.81,1991
moz,101.9,1992
moz,79.14,1993
moz,77.81,1994
moz,66.68,1995
moz,53.97,1996
moz,56.17,1997
moz,60.12,1998
moz,46.15,1999
moz,49.79,2000
moz,51.4,2001
moz,115.6,2002
moz,53.14,2003
moz,61.39,2004
moz,62.45,2005
moz,77.0,2006
moz,81.52,2007
moz,89.39,2008
moz,88.04,2009
moz,83.43,2010
mmr,1.702,1960
mmr,0.9987,1961
mmr,1.306,1962
mmr,1.88,1963
mmr,0.9359,1964
mmr,0.7334,1965
mmr,0.7034,1966
mmr,0.5255,1967
mmr,0.6214,1968
mmr,1.121,1969
mmr,0.8802,1970
mmr,1.523,1971
mmr,1.614,1972
mmr,2.503,1973
mmr,2.312,1974
mmr,1.952,1975
mmr,2.342,1976
mmr,3.286,1977
mmr,8.674,1978
mmr,11.27,1979
mmr,9.369,1980
mmr,8.412,1981
mmr,9.257,1982
mmr,8.572,1983
mmr,7.541,1984
mmr,9.524,1985
mmr,10.86,1986
mmr,9.363,1987
mmr,11.45,1988
mmr,4.515,1989
mmr,4.094,1990
mmr,4.441,1991
mmr,2.82,1992
mmr,2.444,1993
mmr,4.021,1994
mmr,3.564,1995
mmr,0.9107,1996
mmr,1.139,1997
mmr,1.641,1998
mmr,1.821,1999
mmr,2.35,2000
mmr,2.773,2001
mmr,2.61,2002
mmr,2.727,2003
mmr,2.68,2004
mmr,3.127,2005
mmr,3.126,2006
mmr,4.175,2007
mmr,11.31,2008
mmr,7.475,2009
mmr,7.403,2010
nam,0.0241,1972
nam,0.00924,1983
nam,4.582,1985
nam,12.2,1986
nam,13.25,1987
nam,16.96,1988
nam,42.99,1989
nam,84.55,1990
nam,123.2,1991
nam,94.11,1992
nam,97.91,1993
nam,85.48,1994
nam,115.3,1995
nam,109.3,1996
nam,94.28,1997
nam,100.3,1998
nam,96.46,1999
nam,80.35,2000
nam,57.91,2001
nam,72.17,2002
nam,72.78,2003
nam,84.72,2004
nam,60.16,2005
nam,71.62,2006
nam,100.7,2007
nam,95.51,2008
nam,145.2,2009
nam,112.3,2010
npl,0.885,1960
npl,1.082,1961
npl,0.8949,1962
npl,1.576,1963
npl,1.857,1964
npl,1.67,1965
npl,1.389,1966
npl,1.252,1967
npl,0.9559,1968
npl,0.93,1969
npl,1.966,1970
npl,1.956,1971
npl,2.416,1972
npl,2.758,1973
npl,2.451,1974
npl,3.265,1975
npl,3.625,1976
npl,5.528,1977
npl,5.281,1978
npl,9.103,1979
npl,10.63,1980
npl,11.57,1981
npl,12.48,1982
npl,12.25,1983
npl,11.73,1984
npl,13.62,1985
npl,17.01,1986
npl,19.73,1987
npl,22.46,1988
npl,26.73,1989
npl,22.16,1990
npl,22.95,1991
npl,21.46,1992
npl,17.65,1993
npl,21.17,1994
npl,19.86,1995
npl,17.55,1996
npl,17.71,1997
npl,17.23,1998
npl,14.62,1999
npl,15.82,2000
npl,15.6,2001
npl,13.4,2002
npl,17.85,2003
npl,15.91,2004
npl,15.55,2005
npl,18.92,2006
npl,21.26,2007
npl,24.1,2008
npl,29.03,2009
npl,27.32,2010
ncl,182.3,1966
ncl,119.7,1967
ncl,157.8,1968
ncl,158.9,1969
ncl,211.8,1970
ncl,336.5,1971
ncl,461.3,1972
ncl,600.3,1973
ncl,481.0,1974
ncl,486.5,1975
ncl,341.3,1976
ncl,563.8,1977
ncl,821.5,1978
ncl,1051.0,1979
ncl,1384.0,1980
ncl,1043.0,1981
ncl,1098.0,1982
ncl,1251.0,1983
ncl,866.5,1984
ncl,950.1,1985
ncl,1341.0,1986
ncl,1803.0,1987
ncl,1635.0,1988
ncl,1715.0,1989
ncl,1800.0,1990
ncl,1805.0,1991
ncl,2026.0,1992
ncl,2172.0,1993
ncl,2183.0,1994
ncl,2338.0,1995
ncl,2011.0,1996
ncl,1680.0,1997
ncl,1651.0,1998
ncl,1503.0,1999
nic,4.343,1960
nic,4.56,1961
nic,3.766,1962
nic,4.093,1963
nic,4.637,1964
nic,5.068,1965
nic,7.836,1966
nic,7.522,1967
nic,7.475,1968
nic,7.935,1969
nic,9.903,1970
nic,7.794,1971
nic,5.327,1972
nic,12.59,1973
nic,17.23,1974
nic,14.81,1975
nic,13.55,1976
nic,12.25,1977
nic,13.5,1978
nic,36.04,1979
nic,67.38,1980
nic,43.41,1981
nic,35.02,1982
nic,34.05,1983
nic,31.06,1984
nic,27.11,1985
nic,39.27,1986
nic,36.05,1987
nic,55.46,1988
nic,60.09,1989
nic,79.97,1990
nic,197.9,1991
nic,151.1,1992
nic,71.05,1993
nic,131.0,1994
nic,140.0,1995
nic,196.7,1996
nic,85.21,1997
nic,122.6,1998
nic,134.6,1999
nic,110.4,2000
nic,180.8,2001
nic,99.08,2002
nic,159.3,2003
nic,231.6,2004
nic,140.7,2005
nic,134.7,2006
nic,151.0,2007
nic,131.4,2008
nic,135.3,2009
nic,107.3,2010
ner,0.01231,1960
ner,0.595,1961
ner,1.272,1962
ner,1.271,1963
ner,4.066,1964
ner,4.018,1965
ner,5.688,1966
ner,5.508,1967
ner,7.441,1968
ner,7.865,1969
ner,7.213,1970
ner,9.077,1971
ner,9.318,1972
ner,14.82,1973
ner,27.38,1974
ner,27.07,1975
ner,24.06,1976
ner,17.66,1977
ner,28.01,1978
ner,30.24,1979
ner,28.18,1980
ner,31.69,1981
ner,41.42,1982
ner,27.2,1983
ner,24.05,1984
ner,44.14,1985
ner,43.8,1986
ner,49.74,1987
ner,50.62,1988
ner,39.45,1989
ner,49.77,1990
ner,45.99,1991
ner,42.98,1992
ner,39.46,1993
ner,42.04,1994
ner,29.68,1995
ner,26.53,1996
ner,33.87,1997
ner,28.68,1998
ner,17.73,1999
ner,19.14,2000
ner,22.91,2001
ner,25.67,2002
ner,39.59,2003
ner,43.64,2004
ner,40.18,2005
ner,40.45,2006
ner,39.06,2007
ner,42.37,2008
ner,31.34,2009
ner,48.0,2010
nga,0.7107,1960
nga,0.6478,1961
nga,0.6463,1962
nga,0.4229,1963
nga,0.898,1964
nga,1.471,1965
nga,1.306,1966
nga,1.36,1967
nga,1.257,1968
nga,1.519,1969
nga,1.875,1970
nga,1.823,1971
nga,1.379,1972
nga,1.238,1973
nga,1.146,1974
nga,1.242,1975
nga,0.7727,1976
nga,0.6077,1977
nga,0.5634,1978
nga,0.3506,1979
nga,0.462,1980
nga,0.5109,1981
nga,0.444,1982
nga,0.5727,1983
nga,0.387,1984
nga,0.3695,1985
nga,0.66,1986
nga,0.7483,1987
nga,1.273,1988
nga,3.616,1989
nga,2.615,1990
nga,2.584,1991
nga,2.526,1992
nga,2.749,1993
nga,1.765,1994
nga,1.918,1995
nga,1.676,1996
nga,1.733,1997
nga,1.722,1998
nga,1.257,1999
nga,1.404,2000
nga,1.39,2001
nga,2.295,2002
nga,2.316,2003
nga,4.23,2004
nga,45.84,2005
nga,79.73,2006
nga,13.31,2007
nga,8.563,2008
nga,10.73,2009
nga,13.02,2010
mnp,496.5,1960
mnp,581.2,1961
mnp,760.8,1962
mnp,1588.0,1963
mnp,1016.0,1964
mnp,1632.0,1965
mnp,1574.0,1966
mnp,1702.0,1967
mnp,2428.0,1968
mnp,3612.0,1969
mnp,3650.0,1970
mnp,3900.0,1971
mnp,4045.0,1972
mnp,4492.0,1973
mnp,5026.0,1974
mnp,5339.0,1975
mnp,5848.0,1976
mnp,5990.0,1977
mnp,6576.0,1978
mnp,7021.0,1979
mnp,6402.0,1980
mnp,7209.0,1981
mnp,7565.0,1982
mnp,5507.0,1983
mnp,6770.0,1984
mnp,5240.0,1985
mnp,6995.0,1986
mnp,5160.0,1987
mnp,3946.0,1988
mnp,3849.0,1989
mnp,1435.0,1990
mnp,623.6,1991
mnp,149.4,1992
mnp,1705.0,1993
mnp,41.93,1994
mnp,-12.17,1995
mnp,-26.09,1996
mnp,10.99,1997
mnp,3.07,1998
mnp,1.789,1999
omn,0.4484,1960
omn,0.5784,1961
omn,0.7529,1962
omn,0.601,1963
omn,6.608,1964
omn,2.918,1965
omn,0.9573,1966
omn,1.411,1967
omn,0.0729,1968
omn,0.05652,1969
omn,0.09567,1970
omn,2.691,1971
omn,12.53,1972
omn,27.51,1973
omn,198.1,1974
omn,156.0,1975
omn,180.2,1976
omn,363.9,1977
omn,57.45,1978
omn,218.4,1979
omn,185.7,1980
omn,201.6,1981
omn,103.3,1982
omn,51.06,1983
omn,72.51,1984
omn,50.42,1985
omn,64.69,1986
omn,26.92,1987
omn,2.946,1988
omn,13.74,1989
omn,36.51,1990
omn,6.723,1991
omn,19.51,1992
omn,61.36,1993
omn,71.23,1994
omn,33.64,1995
omn,36.72,1996
omn,44.3,1997
omn,245.6,1998
omn,23.52,1999
omn,35.19,2000
omn,3.646,2001
omn,33.62,2002
omn,27.53,2003
omn,42.38,2004
omn,7.837,2005
omn,21.71,2006
omn,83.55,2007
omn,28.31,2008
omn,56.72,2009
omn,-14.49,2010
pak,5.522,1960
pak,5.374,1961
pak,7.88,1962
pak,9.831,1963
pak,10.07,1964
pak,9.595,1965
pak,6.984,1966
pak,8.795,1967
pak,7.122,1968
pak,5.674,1969
pak,7.087,1970
pak,6.98,1971
pak,4.856,1972
pak,4.374,1973
pak,7.09,1974
pak,10.91,1975
pak,14.36,1976
pak,8.434,1977
pak,8.493,1978
pak,9.201,1979
pak,14.67,1980
pak,9.858,1981
pak,10.6,1982
pak,8.141,1983
pak,7.882,1984
pak,8.039,1985
pak,9.25,1986
pak,7.997,1987
pak,12.85,1988
pak,12.99,1989
pak,10.08,1990
pak,12.35,1991
pak,8.669,1992
pak,8.77,1993
pak,12.94,1994
pak,6.45,1995
pak,7.938,1996
pak,6.709,1997
pak,7.677,1998
pak,5.248,1999
pak,4.862,2000
pak,13.17,2001
pak,14.0,2002
pak,7.0,2003
pak,9.238,2004
pak,10.18,2005
pak,13.5,2006
pak,13.8,2007
pak,9.255,2008
pak,16.24,2009
pak,17.36,2010
plw,0.6292,1992
plw,0.6118,1993
plw,12010.0,1994
plw,8249.0,1995
plw,3562.0,1996
plw,2118.0,1997
plw,4812.0,1998
plw,1528.0,1999
plw,2041.0,2000
plw,1778.0,2001
plw,1613.0,2002
plw,1312.0,2003
plw,987.2,2004
plw,1190.0,2005
plw,1865.0,2006
plw,1110.0,2007
plw,2123.0,2008
plw,1737.0,2009
plw,1285.0,2010
pan,11.25,1960
pan,7.842,1961
pan,8.997,1962
pan,15.45,1963
pan,9.488,1964
pan,25.24,1965
pan,14.84,1966
pan,14.74,1967
pan,9.047,1968
pan,12.14,1969
pan,13.96,1970
pan,20.26,1971
pan,12.29,1972
pan,16.43,1973
pan,14.68,1974
pan,19.03,1975
pan,23.46,1976
pan,19.16,1977
pan,15.61,1978
pan,18.22,1979
pan,23.07,1980
pan,19.6,1981
pan,20.01,1982
pan,22.4,1983
pan,33.63,1984
pan,31.65,1985
pan,23.34,1986
pan,17.73,1987
pan,9.715,1988
pan,8.488,1989
pan,41.12,1990
pan,42.01,1991
pan,62.03,1992
pan,27.44,1993
pan,12.07,1994
pan,14.85,1995
pan,18.05,1996
pan,16.55,1997
pan,7.59,1998
pan,4.625,1999
pan,5.193,2000
pan,8.65,2001
pan,6.637,2002
pan,8.757,2003
pan,7.099,2004
pan,8.242,2005
pan,9.412,2006
pan,-40.29,2007
pan,8.378,2008
pan,18.78,2009
pan,36.64,2010
png,0.005084,1960
png,0.004997,1961
png,0.004818,1963
png,38.2,1965
png,38.76,1966
png,43.5,1967
png,47.65,1968
png,50.13,1969
png,60.65,1970
png,57.75,1971
png,75.29,1972
png,74.02,1973
png,96.37,1974
png,108.6,1975
png,83.15,1976
png,85.89,1977
png,97.01,1978
png,90.71,1979
png,101.2,1980
png,101.5,1981
png,91.39,1982
png,95.3,1983
png,89.27,1984
png,69.91,1985
png,68.62,1986
png,82.15,1987
png,94.47,1988
png,83.0,1989
png,99.19,1990
png,93.49,1991
png,101.9,1992
png,68.31,1993
png,70.27,1994
png,78.52,1995
png,78.77,1996
png,69.68,1997
png,70.83,1998
png,41.21,1999
png,51.15,2000
png,36.76,2001
png,36.37,2002
png,37.95,2003
png,45.11,2004
png,43.79,2005
png,44.66,2006
png,50.72,2007
png,46.13,2008
png,61.42,2009
png,74.57,2010
pry,4.89,1960
pry,4.635,1961
pry,1.936,1962
pry,4.953,1963
pry,4.979,1964
pry,4.388,1965
pry,5.547,1966
pry,7.735,1967
pry,8.753,1968
pry,7.677,1969
pry,7.589,1970
pry,8.992,1971
pry,9.592,1972
pry,9.186,1973
pry,12.77,1974
pry,13.19,1975
pry,14.32,1976
pry,16.25,1977
pry,14.15,1978
pry,9.764,1979
pry,9.537,1980
pry,16.57,1981
pry,25.12,1982
pry,14.7,1983
pry,14.01,1984
pry,13.52,1985
pry,17.39,1986
pry,20.63,1987
pry,18.86,1988
pry,22.59,1989
pry,13.48,1990
pry,33.39,1991
pry,21.98,1992
pry,28.13,1993
pry,20.3,1994
pry,29.06,1995
pry,18.04,1996
pry,21.56,1997
pry,14.96,1998
pry,14.92,1999
pry,15.26,2000
pry,11.25,2001
pry,10.2,2002
pry,9.028,2003
pry,3.878,2004
pry,8.588,2005
pry,9.315,2006
pry,17.64,2007
pry,21.43,2008
pry,23.3,2009
pry,16.26,2010
per,-1.192,1960
per,-1.999,1961
per,0.5905,1962
per,1.097,1963
per,2.264,1964
per,4.92,1965
per,3.836,1966
per,4.192,1967
per,4.254,1968
per,3.049,1969
per,4.284,1970
per,4.013,1971
per,4.471,1972
per,6.622,1973
per,5.459,1974
per,4.859,1975
per,4.701,1976
per,5.966,1977
per,8.588,1978
per,11.74,1979
per,11.67,1980
per,13.08,1981
per,10.28,1982
per,15.86,1983
per,16.17,1984
per,16.05,1985
per,13.51,1986
per,14.35,1987
per,13.13,1988
per,14.45,1989
per,18.31,1990
per,27.6,1991
per,17.98,1992
per,24.54,1993
per,14.26,1994
per,15.57,1995
per,13.51,1996
per,15.94,1997
per,19.85,1998
per,17.45,1999
per,15.34,2000
per,17.18,2001
per,18.38,2002
per,19.2,2003
per,17.01,2004
per,16.35,2005
per,16.63,2006
per,10.95,2007
per,16.27,2008
per,15.34,2009
per,-8.802,2010
phl,1.989,1960
phl,0.7065,1961
phl,1.097,1962
phl,0.7644,1963
phl,2.467,1964
phl,3.019,1965
phl,1.332,1966
phl,2.552,1967
phl,1.949,1968
phl,2.34,1969
phl,1.299,1970
phl,1.996,1971
phl,4.347,1972
phl,5.749,1973
phl,3.961,1974
phl,4.324,1975
phl,4.397,1976
phl,4.187,1977
phl,5.563,1978
phl,5.834,1979
phl,6.343,1980
phl,7.745,1981
phl,6.65,1982
phl,8.269,1983
phl,7.227,1984
phl,8.488,1985
phl,16.55,1986
phl,12.81,1987
phl,13.98,1988
phl,13.68,1989
phl,20.62,1990
phl,16.63,1991
phl,26.44,1992
phl,22.37,1993
phl,15.57,1994
phl,13.03,1995
phl,12.68,1996
phl,9.387,1997
phl,8.292,1998
phl,9.068,1999
phl,7.395,2000
phl,7.205,2001
phl,7.06,2002
phl,8.773,2003
phl,5.349,2004
phl,6.629,2005
phl,6.485,2006
phl,6.881,2007
phl,0.5322,2008
phl,3.373,2009
phl,5.696,2010
qat,-0.3263,1963
qat,0.1263,1966
qat,0.1169,1967
qat,0.4005,1969
qat,0.5535,1970
qat,0.846,1971
qat,1.548,1972
qat,2.13,1973
qat,3.351,1974
qat,4.729,1975
qat,7.319,1976
qat,4.65,1977
qat,0.7361,1978
qat,0.8363,1979
qat,2.437,1980
qat,3.459,1981
qat,3.13,1982
qat,3.425,1983
qat,3.931,1984
qat,5.054,1985
qat,5.947,1986
qat,6.737,1987
qat,4.141,1988
qat,10.85,1989
qat,6.269,1990
qat,5.964,1991
qat,5.981,1992
qat,7.672,1993
qat,6.503,1994
qat,7.46,1995
rwa,2.717,1960
rwa,2.514,1961
rwa,3.758,1962
rwa,2.216,1963
rwa,2.317,1964
rwa,2.537,1965
rwa,3.588,1966
rwa,3.926,1967
rwa,4.56,1968
rwa,4.855,1969
rwa,5.799,1970
rwa,6.499,1971
rwa,7.543,1972
rwa,9.43,1973
rwa,10.94,1974
rwa,20.59,1975
rwa,17.36,1976
rwa,20.25,1977
rwa,25.63,1978
rwa,29.38,1979
rwa,29.76,1980
rwa,28.69,1981
rwa,27.31,1982
rwa,26.23,1983
rwa,27.78,1984
rwa,29.05,1985
rwa,32.26,1986
rwa,35.82,1987
rwa,35.19,1988
rwa,31.67,1989
rwa,40.5,1990
rwa,52.27,1991
rwa,54.08,1992
rwa,59.14,1993
rwa,126.0,1994
rwa,124.7,1995
rwa,80.17,1996
rwa,36.46,1997
rwa,50.41,1998
rwa,49.2,1999
rwa,39.69,2000
rwa,36.05,2001
rwa,41.73,2002
rwa,37.85,2003
rwa,54.4,2004
rwa,62.75,2005
rwa,63.88,2006
rwa,74.41,2007
rwa,93.31,2008
rwa,90.54,2009
rwa,97.16,2010
kna,0.2268,1973
kna,82.19,1974
kna,36.7,1975
kna,59.12,1976
kna,46.64,1977
kna,46.8,1978
kna,40.52,1979
kna,139.9,1980
kna,84.47,1981
kna,70.96,1982
kna,63.32,1983
kna,82.67,1984
kna,104.1,1985
kna,129.3,1986
kna,175.5,1987
kna,333.0,1988
kna,318.7,1989
kna,193.2,1990
kna,179.7,1991
kna,194.1,1992
kna,260.3,1993
kna,114.1,1994
kna,95.12,1995
kna,167.1,1996
kna,177.5,1997
kna,164.5,1998
kna,110.5,1999
kna,88.06,2000
kna,219.7,2001
kna,601.6,2002
kna,3.425,2003
kna,0.824,2004
kna,50.84,2005
kna,103.6,2006
kna,68.18,2007
kna,915.8,2008
kna,99.13,2009
kna,217.9,2010
lca,0.8523,1973
lca,69.72,1974
lca,81.46,1975
lca,65.48,1976
lca,39.53,1977
lca,32.92,1978
lca,18.67,1979
lca,74.72,1980
lca,97.79,1981
lca,68.34,1982
lca,56.9,1983
lca,45.97,1984
lca,55.93,1985
lca,92.03,1986
lca,83.35,1987
lca,137.7,1988
lca,141.2,1989
lca,91.8,1990
lca,170.0,1991
lca,197.7,1992
lca,183.2,1993
lca,192.8,1994
lca,331.6,1995
lca,262.3,1996
lca,170.1,1997
lca,40.14,1998
lca,166.8,1999
lca,70.39,2000
lca,104.6,2001
lca,209.0,2002
lca,96.07,2003
lca,-131.3,2004
lca,63.83,2005
lca,110.9,2006
lca,115.5,2007
lca,112.1,2008
lca,237.7,2009
lca,236.5,2010
vct,1.283,1973
vct,38.71,1974
vct,62.56,1975
vct,45.75,1976
vct,40.47,1977
vct,45.03,1978
vct,57.26,1979
vct,96.57,1980
vct,90.21,1981
vct,74.22,1982
vct,51.11,1983
vct,38.2,1984
vct,52.59,1985
vct,118.1,1986
vct,126.1,1987
vct,159.2,1988
vct,143.0,1989
vct,143.0,1990
vct,147.8,1991
vct,167.9,1992
vct,126.7,1993
vct,87.06,1994
vct,440.8,1995
vct,243.6,1996
vct,54.64,1997
vct,190.0,1998
vct,151.4,1999
vct,57.28,2000
vct,75.19,2001
vct,42.26,2002
vct,59.8,2003
vct,97.82,2004
vct,70.71,2005
vct,43.43,2006
vct,603.8,2007
vct,246.0,2008
vct,281.5,2009
vct,154.1,2010
wsm,0.2648,1961
wsm,0.7712,1962
wsm,1.415,1963
wsm,1.7,1964
wsm,1.812,1965
wsm,3.223,1966
wsm,5.836,1967
wsm,7.965,1968
wsm,3.649,1969
wsm,10.47,1970
wsm,13.49,1971
wsm,20.98,1972
wsm,23.13,1973
wsm,36.87,1974
wsm,86.32,1975
wsm,73.32,1976
wsm,131.3,1977
wsm,129.5,1978
wsm,192.1,1979
wsm,159.1,1980
wsm,159.9,1981
wsm,144.9,1982
wsm,170.2,1983
wsm,128.1,1984
wsm,121.5,1985
wsm,144.6,1986
wsm,218.7,1987
wsm,188.3,1988
wsm,192.7,1989
wsm,294.8,1990
wsm,350.3,1991
wsm,299.9,1992
wsm,317.3,1993
wsm,289.6,1994
wsm,256.8,1995
wsm,190.3,1996
wsm,159.6,1997
wsm,206.8,1998
wsm,131.4,1999
wsm,153.7,2000
wsm,241.1,2001
wsm,212.2,2002
wsm,184.0,2003
wsm,172.1,2004
wsm,241.6,2005
wsm,260.4,2006
wsm,206.7,2007
wsm,221.7,2008
wsm,423.8,2009
wsm,805.5,2010
stp,1.712,1960
stp,15.64,1961
stp,16.07,1966
stp,5.618,1967
stp,3.015,1968
stp,10.23,1975
stp,138.0,1976
stp,34.93,1977
stp,44.35,1978
stp,31.95,1979
stp,40.34,1980
stp,62.03,1981
stp,99.9,1982
stp,115.6,1983
stp,109.6,1984
stp,117.6,1985
stp,116.4,1986
stp,158.7,1987
stp,220.0,1988
stp,391.7,1989
stp,466.1,1990
stp,430.4,1991
stp,467.0,1992
stp,377.5,1993
stp,397.9,1994
stp,657.3,1995
stp,363.2,1996
stp,250.5,1997
stp,206.6,1998
stp,198.7,1999
stp,247.4,2000
stp,267.4,2001
stp,177.8,2002
stp,256.6,2003
stp,223.7,2004
stp,212.6,2005
stp,148.0,2006
stp,324.7,2007
stp,296.1,2008
stp,187.7,2009
stp,298.1,2010
sau,1.982,1960
sau,-0.04556,1961
sau,-2.377,1962
sau,-0.5668,1963
sau,-0.09302,1964
sau,0.07311,1965
sau,0.06455,1966
sau,0.08371,1967
sau,0.09382,1968
sau,0.2455,1969
sau,0.253,1970
sau,0.3168,1971
sau,0.3533,1972
sau,0.4122,1973
sau,0.5182,1974
sau,0.4071,1975
sau,0.2295,1976
sau,0.8158,1977
sau,0.7081,1978
sau,1.164,1979
sau,1.309,1980
sau,2.437,1981
sau,4.165,1982
sau,3.58,1983
sau,2.799,1984
sau,2.079,1985
sau,2.177,1986
sau,1.473,1987
sau,1.244,1988
sau,0.8724,1989
sau,0.9084,1990
sau,0.8272,1991
sau,2.898,1992
sau,1.644,1993
sau,0.9228,1994
sau,0.9188,1995
sau,0.7495,1996
sau,0.07255,1997
sau,0.8615,1998
sau,1.131,1999
sau,1.096,2000
sau,0.6339,2001
sau,0.7981,2002
sau,0.6174,2003
sau,0.8719,2004
sau,1.044,2005
sau,0.9799,2006
sau,-5.139,2007
sen,0.04265,1960
sen,0.07666,1961
sen,3.991,1962
sen,3.38,1963
sen,16.88,1964
sen,13.56,1965
sen,12.14,1966
sen,12.9,1967
sen,12.81,1968
sen,13.92,1969
sen,10.38,1970
sen,12.58,1971
sen,11.03,1972
sen,17.38,1973
sen,29.7,1974
sen,29.13,1975
sen,24.03,1976
sen,23.78,1977
sen,41.23,1978
sen,57.55,1979
