life_expectancy_male,geo,time
73.89,aut,1997
74.22,aut,1998
74.56,aut,1999
74.91,aut,2000
75.25,aut,2001
75.59,aut,2002
75.92,aut,2003
76.24,aut,2004
76.54,aut,2005
76.83,aut,2006
77.11,aut,2007
77.38,aut,2008
77.64,aut,2009
77.89,aut,2010
78.12,aut,2011
78.34,aut,2012
78.54,aut,2013
78.73,aut,2014
78.91,aut,2015
79.07,aut,2016
79.23,aut,2017
79.38,aut,2018
79.53,aut,2019
79.68,aut,2020
79.83,aut,2021
79.98,aut,2022
80.13,aut,2023
80.27,aut,2024
80.42,aut,2025
80.56,aut,2026
80.7,aut,2027
80.84,aut,2028
80.98,aut,2029
81.12,aut,2030
81.26,aut,2031
81.39,aut,2032
81.53,aut,2033
81.66,aut,2034
81.8,aut,2035
81.93,aut,2036
82.06,aut,2037
82.2,aut,2038
82.33,aut,2039
82.46,aut,2040
82.59,aut,2041
82.72,aut,2042
82.86,aut,2043
82.99,aut,2044
83.12,aut,2045
83.25,aut,2046
83.38,aut,2047
83.5,aut,2048
83.63,aut,2049
83.76,aut,2050
83.88,aut,2051
84.01,aut,2052
84.13,aut,2053
84.26,aut,2054
84.38,aut,2055
84.5,aut,2056
84.63,aut,2057
84.75,aut,2058
84.87,aut,2059
85.0,aut,2060
85.12,aut,2061
85.24,aut,2062
85.36,aut,2063
85.48,aut,2064
85.6,aut,2065
85.72,aut,2066
85.84,aut,2067
85.96,aut,2068
86.08,aut,2069
86.2,aut,2070
86.32,aut,2071
86.44,aut,2072
86.56,aut,2073
86.68,aut,2074
86.8,aut,2075
86.92,aut,2076
87.03,aut,2077
87.15,aut,2078
87.26,aut,2079
87.38,aut,2080
87.49,aut,2081
87.61,aut,2082
87.72,aut,2083
87.84,aut,2084
87.95,aut,2085
88.07,aut,2086
88.19,aut,2087
88.31,aut,2088
88.42,aut,2089
88.54,aut,2090
88.65,aut,2091
88.76,aut,2092
88.88,aut,2093
88.99,aut,2094
89.11,aut,2095
89.22,aut,2096
89.33,aut,2097
89.45,aut,2098
89.56,aut,2099
53.61,aze,1950
53.81,aze,1951
54.2,aze,1952
54.6,aze,1953
54.99,aze,1954
55.38,aze,1955
55.77,aze,1956
56.16,aze,1957
56.56,aze,1958
56.95,aze,1959
57.35,aze,1960
57.75,aze,1961
58.15,aze,1962
58.55,aze,1963
58.95,aze,1964
59.35,aze,1965
59.76,aze,1966
60.16,aze,1967
60.55,aze,1968
60.91,aze,1969
61.22,aze,1970
61.46,aze,1971
61.61,aze,1972
61.68,aze,1973
61.67,aze,1974
61.59,aze,1975
61.45,aze,1976
61.3,aze,1977
61.16,aze,1978
61.05,aze,1979
60.99,aze,1980
61.03,aze,1981
61.16,aze,1982
61.35,aze,1983
61.58,aze,1984
61.78,aze,1985
61.85,aze,1986
61.76,aze,1987
61.49,aze,1988
61.08,aze,1989
60.6,aze,1990
60.17,aze,1991
59.9,aze,1992
59.85,aze,1993
60.06,aze,1994
60.51,aze,1995
61.13,aze,1996
61.84,aze,1997
62.54,aze,1998
63.2,aze,1999
63.79,aze,2000
64.32,aze,2001
64.82,aze,2002
65.31,aze,2003
65.78,aze,2004
66.21,aze,2005
66.58,aze,2006
66.9,aze,2007
67.14,aze,2008
67.32,aze,2009
67.44,aze,2010
67.52,aze,2011
67.58,aze,2012
67.64,aze,2013
67.7,aze,2014
67.78,aze,2015
67.86,aze,2016
67.95,aze,2017
68.04,aze,2018
68.14,aze,2019
68.22,aze,2020
68.31,aze,2021
68.41,aze,2022
68.5,aze,2023
68.58,aze,2024
68.68,aze,2025
68.77,aze,2026
68.86,aze,2027
68.96,aze,2028
69.05,aze,2029
69.15,aze,2030
69.25,aze,2031
69.35,aze,2032
69.45,aze,2033
69.55,aze,2034
69.66,aze,2035
69.77,aze,2036
69.87,aze,2037
69.98,aze,2038
70.1,aze,2039
70.21,aze,2040
70.33,aze,2041
70.45,aze,2042
70.57,aze,2043
70.69,aze,2044
70.81,aze,2045
70.93,aze,2046
71.06,aze,2047
71.18,aze,2048
71.31,aze,2049
71.43,aze,2050
71.56,aze,2051
71.69,aze,2052
71.83,aze,2053
71.96,aze,2054
72.1,aze,2055
72.24,aze,2056
72.38,aze,2057
72.52,aze,2058
72.66,aze,2059
72.81,aze,2060
72.95,aze,2061
73.09,aze,2062
73.24,aze,2063
73.39,aze,2064
73.54,aze,2065
73.69,aze,2066
73.84,aze,2067
74.0,aze,2068
74.15,aze,2069
74.31,aze,2070
74.47,aze,2071
74.63,aze,2072
74.79,aze,2073
74.95,aze,2074
75.12,aze,2075
75.28,aze,2076
75.45,aze,2077
75.61,aze,2078
75.78,aze,2079
75.94,aze,2080
76.11,aze,2081
76.27,aze,2082
76.43,aze,2083
76.59,aze,2084
76.75,aze,2085
76.91,aze,2086
77.06,aze,2087
77.22,aze,2088
77.38,aze,2089
77.53,aze,2090
77.69,aze,2091
77.84,aze,2092
77.98,aze,2093
78.13,aze,2094
78.27,aze,2095
78.41,aze,2096
78.54,aze,2097
78.67,aze,2098
78.79,aze,2099
57.77,bhs,1950
57.94,bhs,1951
58.29,bhs,1952
58.62,bhs,1953
58.95,bhs,1954
59.28,bhs,1955
59.59,bhs,1956
59.9,bhs,1957
60.21,bhs,1958
60.5,bhs,1959
60.79,bhs,1960
61.07,bhs,1961
61.35,bhs,1962
61.62,bhs,1963
61.88,bhs,1964
62.14,bhs,1965
62.4,bhs,1966
62.64,bhs,1967
62.89,bhs,1968
63.12,bhs,1969
63.36,bhs,1970
63.59,bhs,1971
63.81,bhs,1972
64.03,bhs,1973
64.25,bhs,1974
64.46,bhs,1975
64.67,bhs,1976
64.87,bhs,1977
65.07,bhs,1978
65.27,bhs,1979
65.46,bhs,1980
65.65,bhs,1981
65.84,bhs,1982
66.02,bhs,1983
66.2,bhs,1984
66.38,bhs,1985
66.55,bhs,1986
66.73,bhs,1987
66.92,bhs,1988
67.1,bhs,1989
67.28,bhs,1990
67.44,bhs,1991
67.59,bhs,1992
67.73,bhs,1993
67.87,bhs,1994
68.0,bhs,1995
68.17,bhs,1996
68.36,bhs,1997
68.6,bhs,1998
68.88,bhs,1999
69.19,bhs,2000
69.51,bhs,2001
69.83,bhs,2002
70.14,bhs,2003
70.42,bhs,2004
70.67,bhs,2005
70.9,bhs,2006
71.1,bhs,2007
71.28,bhs,2008
71.46,bhs,2009
71.63,bhs,2010
71.79,bhs,2011
71.95,bhs,2012
72.11,bhs,2013
72.28,bhs,2014
72.45,bhs,2015
72.62,bhs,2016
72.8,bhs,2017
72.98,bhs,2018
73.16,bhs,2019
73.34,bhs,2020
73.52,bhs,2021
73.71,bhs,2022
73.89,bhs,2023
74.08,bhs,2024
74.26,bhs,2025
74.45,bhs,2026
74.64,bhs,2027
74.83,bhs,2028
75.02,bhs,2029
75.21,bhs,2030
75.4,bhs,2031
75.59,bhs,2032
75.79,bhs,2033
75.98,bhs,2034
76.17,bhs,2035
76.37,bhs,2036
76.56,bhs,2037
76.76,bhs,2038
76.96,bhs,2039
77.15,bhs,2040
77.34,bhs,2041
77.54,bhs,2042
77.72,bhs,2043
77.91,bhs,2044
78.09,bhs,2045
78.27,bhs,2046
78.45,bhs,2047
78.62,bhs,2048
78.78,bhs,2049
78.94,bhs,2050
79.1,bhs,2051
79.26,bhs,2052
79.41,bhs,2053
79.55,bhs,2054
79.7,bhs,2055
79.84,bhs,2056
79.97,bhs,2057
80.11,bhs,2058
80.25,bhs,2059
80.38,bhs,2060
80.51,bhs,2061
80.64,bhs,2062
80.76,bhs,2063
80.89,bhs,2064
81.02,bhs,2065
81.14,bhs,2066
81.26,bhs,2067
81.38,bhs,2068
81.5,bhs,2069
81.62,bhs,2070
81.74,bhs,2071
81.86,bhs,2072
81.98,bhs,2073
82.1,bhs,2074
82.21,bhs,2075
82.33,bhs,2076
82.44,bhs,2077
82.56,bhs,2078
82.67,bhs,2079
82.78,bhs,2080
82.89,bhs,2081
83.01,bhs,2082
83.12,bhs,2083
83.23,bhs,2084
83.35,bhs,2085
83.47,bhs,2086
83.58,bhs,2087
83.69,bhs,2088
83.81,bhs,2089
83.92,bhs,2090
84.03,bhs,2091
84.14,bhs,2092
84.25,bhs,2093
84.36,bhs,2094
84.47,bhs,2095
84.57,bhs,2096
84.68,bhs,2097
84.8,bhs,2098
84.91,bhs,2099
37.83,bhr,1950
38.24,bhr,1951
39.11,bhr,1952
40.06,bhr,1953
41.1,bhr,1954
42.22,bhr,1955
43.43,bhr,1956
44.72,bhr,1957
46.07,bhr,1958
47.49,bhr,1959
48.94,bhr,1960
50.42,bhr,1961
51.89,bhr,1962
53.33,bhr,1963
54.72,bhr,1964
56.04,bhr,1965
57.29,bhr,1966
58.46,bhr,1967
59.56,bhr,1968
60.59,bhr,1969
61.55,bhr,1970
62.44,bhr,1971
63.27,bhr,1972
64.04,bhr,1973
64.77,bhr,1974
65.46,bhr,1975
66.1,bhr,1976
66.71,bhr,1977
67.28,bhr,1978
67.81,bhr,1979
68.31,bhr,1980
68.76,bhr,1981
69.17,bhr,1982
69.54,bhr,1983
69.88,bhr,1984
70.18,bhr,1985
70.46,bhr,1986
70.71,bhr,1987
70.95,bhr,1988
71.19,bhr,1989
71.42,bhr,1990
71.65,bhr,1991
71.88,bhr,1992
72.12,bhr,1993
72.36,bhr,1994
72.6,bhr,1995
72.83,bhr,1996
73.07,bhr,1997
73.29,bhr,1998
73.51,bhr,1999
73.72,bhr,2000
73.92,bhr,2001
74.13,bhr,2002
74.33,bhr,2003
74.53,bhr,2004
74.72,bhr,2005
74.91,bhr,2006
75.08,bhr,2007
75.24,bhr,2008
75.39,bhr,2009
75.52,bhr,2010
75.64,bhr,2011
75.76,bhr,2012
75.89,bhr,2013
76.01,bhr,2014
76.14,bhr,2015
76.27,bhr,2016
76.4,bhr,2017
76.54,bhr,2018
76.67,bhr,2019
76.81,bhr,2020
76.95,bhr,2021
77.09,bhr,2022
77.23,bhr,2023
77.37,bhr,2024
77.51,bhr,2025
77.65,bhr,2026
77.8,bhr,2027
77.95,bhr,2028
78.09,bhr,2029
78.25,bhr,2030
78.4,bhr,2031
78.55,bhr,2032
78.7,bhr,2033
78.85,bhr,2034
79.01,bhr,2035
79.16,bhr,2036
79.31,bhr,2037
79.47,bhr,2038
79.63,bhr,2039
79.79,bhr,2040
79.95,bhr,2041
80.12,bhr,2042
80.28,bhr,2043
80.45,bhr,2044
80.61,bhr,2045
80.78,bhr,2046
80.94,bhr,2047
81.1,bhr,2048
81.25,bhr,2049
81.41,bhr,2050
81.56,bhr,2051
81.72,bhr,2052
81.87,bhr,2053
82.02,bhr,2054
82.17,bhr,2055
82.32,bhr,2056
82.47,bhr,2057
82.61,bhr,2058
82.75,bhr,2059
82.89,bhr,2060
83.03,bhr,2061
83.16,bhr,2062
83.28,bhr,2063
83.41,bhr,2064
83.53,bhr,2065
83.65,bhr,2066
83.77,bhr,2067
83.89,bhr,2068
84.01,bhr,2069
84.12,bhr,2070
84.24,bhr,2071
84.35,bhr,2072
84.47,bhr,2073
84.58,bhr,2074
84.69,bhr,2075
84.8,bhr,2076
84.91,bhr,2077
85.01,bhr,2078
85.12,bhr,2079
85.22,bhr,2080
85.33,bhr,2081
85.43,bhr,2082
85.53,bhr,2083
85.64,bhr,2084
85.74,bhr,2085
85.84,bhr,2086
85.95,bhr,2087
86.05,bhr,2088
86.15,bhr,2089
86.25,bhr,2090
86.35,bhr,2091
86.45,bhr,2092
86.55,bhr,2093
86.65,bhr,2094
86.75,bhr,2095
86.85,bhr,2096
86.95,bhr,2097
87.05,bhr,2098
87.15,bhr,2099
44.19,bgd,1950
44.24,bgd,1951
44.37,bgd,1952
44.57,bgd,1953
44.84,bgd,1954
45.17,bgd,1955
45.57,bgd,1956
46.04,bgd,1957
46.57,bgd,1958
47.16,bgd,1959
47.79,bgd,1960
48.45,bgd,1961
49.1,bgd,1962
49.73,bgd,1963
50.27,bgd,1964
50.64,bgd,1965
50.72,bgd,1966
50.48,bgd,1967
49.96,bgd,1968
49.24,bgd,1969
48.51,bgd,1970
47.96,bgd,1971
47.77,bgd,1972
48.03,bgd,1973
48.76,bgd,1974
49.87,bgd,1975
51.2,bgd,1976
52.56,bgd,1977
53.77,bgd,1978
54.76,bgd,1979
55.51,bgd,1980
56.05,bgd,1981
56.5,bgd,1982
56.93,bgd,1983
57.38,bgd,1984
57.84,bgd,1985
58.34,bgd,1986
58.84,bgd,1987
59.33,bgd,1988
59.81,bgd,1989
60.29,bgd,1990
60.77,bgd,1991
61.25,bgd,1992
61.74,bgd,1993
62.23,bgd,1994
62.73,bgd,1995
63.23,bgd,1996
63.71,bgd,1997
64.19,bgd,1998
64.65,bgd,1999
65.09,bgd,2000
65.5,bgd,2001
65.9,bgd,2002
66.27,bgd,2003
66.62,bgd,2004
66.97,bgd,2005
67.32,bgd,2006
67.67,bgd,2007
68.03,bgd,2008
68.4,bgd,2009
68.78,bgd,2010
69.16,bgd,2011
69.55,bgd,2012
69.93,bgd,2013
70.3,bgd,2014
70.66,bgd,2015
71.01,bgd,2016
71.35,bgd,2017
71.68,bgd,2018
72.0,bgd,2019
72.32,bgd,2020
72.62,bgd,2021
72.92,bgd,2022
73.2,bgd,2023
73.48,bgd,2024
73.76,bgd,2025
74.03,bgd,2026
74.29,bgd,2027
74.55,bgd,2028
74.8,bgd,2029
75.05,bgd,2030
75.3,bgd,2031
75.55,bgd,2032
75.8,bgd,2033
76.04,bgd,2034
76.28,bgd,2035
76.52,bgd,2036
76.76,bgd,2037
77.0,bgd,2038
77.24,bgd,2039
77.48,bgd,2040
77.71,bgd,2041
77.94,bgd,2042
78.17,bgd,2043
78.41,bgd,2044
78.63,bgd,2045
78.86,bgd,2046
79.09,bgd,2047
79.32,bgd,2048
79.55,bgd,2049
79.78,bgd,2050
80.0,bgd,2051
80.23,bgd,2052
80.45,bgd,2053
80.66,bgd,2054
80.88,bgd,2055
81.08,bgd,2056
81.28,bgd,2057
81.48,bgd,2058
81.68,bgd,2059
81.87,bgd,2060
82.06,bgd,2061
82.24,bgd,2062
82.42,bgd,2063
82.59,bgd,2064
82.75,bgd,2065
82.91,bgd,2066
83.07,bgd,2067
83.22,bgd,2068
83.38,bgd,2069
83.53,bgd,2070
83.67,bgd,2071
83.82,bgd,2072
83.96,bgd,2073
84.1,bgd,2074
84.23,bgd,2075
84.37,bgd,2076
84.5,bgd,2077
84.63,bgd,2078
84.76,bgd,2079
84.89,bgd,2080
85.01,bgd,2081
85.14,bgd,2082
85.26,bgd,2083
85.38,bgd,2084
85.5,bgd,2085
85.61,bgd,2086
85.73,bgd,2087
85.84,bgd,2088
85.95,bgd,2089
86.07,bgd,2090
86.18,bgd,2091
86.29,bgd,2092
86.41,bgd,2093
86.52,bgd,2094
86.63,bgd,2095
86.74,bgd,2096
86.85,bgd,2097
86.95,bgd,2098
87.06,bgd,2099
53.59,brb,1950
53.88,brb,1951
54.45,brb,1952
55.01,brb,1953
55.56,brb,1954
56.09,brb,1955
56.62,brb,1956
57.13,brb,1957
57.63,brb,1958
58.12,brb,1959
58.59,brb,1960
59.05,brb,1961
59.51,brb,1962
59.95,brb,1963
60.38,brb,1964
60.8,brb,1965
61.2,brb,1966
61.6,brb,1967
61.99,brb,1968
62.37,brb,1969
62.74,brb,1970
63.11,brb,1971
63.46,brb,1972
63.81,brb,1973
64.15,brb,1974
64.48,brb,1975
64.81,brb,1976
65.12,brb,1977
65.43,brb,1978
65.73,brb,1979
66.02,brb,1980
66.31,brb,1981
66.59,brb,1982
66.86,brb,1983
67.13,brb,1984
67.4,brb,1985
67.66,brb,1986
67.91,brb,1987
68.16,brb,1988
68.4,brb,1989
68.64,brb,1990
68.87,brb,1991
69.09,brb,1992
69.31,brb,1993
69.53,brb,1994
69.74,brb,1995
69.95,brb,1996
70.15,brb,1997
70.35,brb,1998
70.55,brb,1999
70.74,brb,2000
70.93,brb,2001
71.11,brb,2002
71.29,brb,2003
71.47,brb,2004
71.65,brb,2005
71.82,brb,2006
71.99,brb,2007
72.15,brb,2008
72.31,brb,2009
72.47,brb,2010
72.63,brb,2011
72.79,brb,2012
72.95,brb,2013
73.11,brb,2014
73.28,brb,2015
73.45,brb,2016
73.61,brb,2017
73.78,brb,2018
73.96,brb,2019
74.13,brb,2020
74.3,brb,2021
74.48,brb,2022
74.66,brb,2023
74.83,brb,2024
75.01,brb,2025
75.19,brb,2026
75.37,brb,2027
75.55,brb,2028
75.73,brb,2029
75.92,brb,2030
76.11,brb,2031
76.3,brb,2032
76.48,brb,2033
76.68,brb,2034
76.87,brb,2035
77.06,brb,2036
77.25,brb,2037
77.45,brb,2038
77.64,brb,2039
77.83,brb,2040
78.03,brb,2041
78.22,brb,2042
78.41,brb,2043
78.59,brb,2044
78.78,brb,2045
78.96,brb,2046
79.14,brb,2047
79.32,brb,2048
79.49,brb,2049
79.66,brb,2050
79.82,brb,2051
79.97,brb,2052
80.13,brb,2053
80.28,brb,2054
80.43,brb,2055
80.57,brb,2056
80.71,brb,2057
80.85,brb,2058
80.99,brb,2059
81.13,brb,2060
81.26,brb,2061
81.39,brb,2062
81.53,brb,2063
81.65,brb,2064
81.78,brb,2065
81.91,brb,2066
82.03,brb,2067
82.15,brb,2068
82.28,brb,2069
82.4,brb,2070
82.52,brb,2071
82.64,brb,2072
82.76,brb,2073
82.88,brb,2074
82.99,brb,2075
83.11,brb,2076
83.22,brb,2077
83.34,brb,2078
83.45,brb,2079
83.57,brb,2080
83.69,brb,2081
83.8,brb,2082
83.92,brb,2083
84.03,brb,2084
84.15,brb,2085
84.26,brb,2086
84.37,brb,2087
84.49,brb,2088
84.6,brb,2089
84.71,brb,2090
84.82,brb,2091
84.94,brb,2092
85.05,brb,2093
85.16,brb,2094
85.27,brb,2095
85.38,brb,2096
85.49,brb,2097
85.59,brb,2098
85.7,brb,2099
54.62,blr,1950
55.43,blr,1951
56.99,blr,1952
58.42,blr,1953
59.73,blr,1954
60.91,blr,1955
61.98,blr,1956
62.92,blr,1957
63.74,blr,1958
64.44,blr,1959
65.03,blr,1960
65.52,blr,1961
65.91,blr,1962
66.22,blr,1963
66.45,blr,1964
66.61,blr,1965
66.72,blr,1966
66.77,blr,1967
66.77,blr,1968
66.73,blr,1969
66.67,blr,1970
66.59,blr,1971
66.51,blr,1972
66.42,blr,1973
66.33,blr,1974
66.24,blr,1975
66.13,blr,1976
66.0,blr,1977
65.86,blr,1978
65.71,blr,1979
65.58,blr,1980
65.53,blr,1981
65.56,blr,1982
65.67,blr,1983
65.85,blr,1984
66.04,blr,1985
66.18,blr,1986
66.21,blr,1987
66.1,blr,1988
65.83,blr,1989
65.42,blr,1990
64.9,blr,1991
64.32,blr,1992
63.74,blr,1993
63.21,blr,1994
62.75,blr,1995
62.39,blr,1996
62.12,blr,1997
61.95,blr,1998
61.88,blr,1999
61.9,blr,2000
62.01,blr,2001
62.19,blr,2002
62.41,blr,2003
62.66,blr,2004
62.91,blr,2005
63.16,blr,2006
63.38,blr,2007
63.58,blr,2008
63.75,blr,2009
63.89,blr,2010
64.0,blr,2011
64.11,blr,2012
64.21,blr,2013
64.32,blr,2014
64.43,blr,2015
64.55,blr,2016
64.67,blr,2017
64.79,blr,2018
64.92,blr,2019
65.04,blr,2020
65.17,blr,2021
65.3,blr,2022
65.42,blr,2023
65.55,blr,2024
65.68,blr,2025
65.81,blr,2026
65.94,blr,2027
66.08,blr,2028
66.21,blr,2029
66.34,blr,2030
66.48,blr,2031
66.61,blr,2032
66.75,blr,2033
66.89,blr,2034
67.03,blr,2035
67.17,blr,2036
67.31,blr,2037
67.45,blr,2038
67.59,blr,2039
67.73,blr,2040
67.87,blr,2041
68.02,blr,2042
68.17,blr,2043
68.31,blr,2044
68.47,blr,2045
68.62,blr,2046
68.77,blr,2047
68.92,blr,2048
69.08,blr,2049
69.23,blr,2050
69.38,blr,2051
69.53,blr,2052
69.69,blr,2053
69.84,blr,2054
70.0,blr,2055
70.16,blr,2056
70.32,blr,2057
70.48,blr,2058
70.64,blr,2059
70.8,blr,2060
70.97,blr,2061
71.13,blr,2062
71.29,blr,2063
71.45,blr,2064
71.61,blr,2065
71.78,blr,2066
71.94,blr,2067
72.1,blr,2068
72.27,blr,2069
72.43,blr,2070
72.59,blr,2071
72.76,blr,2072
72.92,blr,2073
73.09,blr,2074
73.25,blr,2075
73.42,blr,2076
73.58,blr,2077
73.74,blr,2078
73.89,blr,2079
74.04,blr,2080
74.19,blr,2081
74.34,blr,2082
74.49,blr,2083
74.63,blr,2084
74.77,blr,2085
74.91,blr,2086
75.05,blr,2087
75.19,blr,2088
75.32,blr,2089
75.45,blr,2090
75.58,blr,2091
75.71,blr,2092
75.83,blr,2093
75.96,blr,2094
76.08,blr,2095
76.2,blr,2096
76.32,blr,2097
76.44,blr,2098
76.56,blr,2099
64.24,bel,1950
64.49,bel,1951
64.95,bel,1952
65.38,bel,1953
65.75,bel,1954
66.08,bel,1955
66.37,bel,1956
66.61,bel,1957
66.81,bel,1958
66.97,bel,1959
67.09,bel,1960
67.19,bel,1961
67.27,bel,1962
67.33,bel,1963
67.39,bel,1964
67.45,bel,1965
67.51,bel,1966
67.58,bel,1967
67.66,bel,1968
67.75,bel,1969
67.86,bel,1970
68.0,bel,1971
68.14,bel,1972
68.32,bel,1973
68.5,bel,1974
68.71,bel,1975
68.93,bel,1976
69.15,bel,1977
69.39,bel,1978
69.62,bel,1979
69.86,bel,1980
70.1,bel,1981
70.34,bel,1982
70.59,bel,1983
70.85,bel,1984
71.11,bel,1985
71.38,bel,1986
71.64,bel,1987
71.89,bel,1988
72.14,bel,1989
72.39,bel,1990
72.62,bel,1991
72.85,bel,1992
73.07,bel,1993
73.29,bel,1994
73.5,bel,1995
73.71,bel,1996
73.92,bel,1997
74.13,bel,1998
74.35,bel,1999
74.58,bel,2000
74.82,bel,2001
75.08,bel,2002
75.36,bel,2003
75.65,bel,2004
75.95,bel,2005
76.25,bel,2006
76.54,bel,2007
76.82,bel,2008
77.08,bel,2009
77.32,bel,2010
77.55,bel,2011
77.76,bel,2012
77.97,bel,2013
78.16,bel,2014
78.35,bel,2015
78.54,bel,2016
78.72,bel,2017
78.89,bel,2018
79.05,bel,2019
79.21,bel,2020
79.36,bel,2021
79.51,bel,2022
79.66,bel,2023
79.8,bel,2024
79.94,bel,2025
80.08,bel,2026
80.22,bel,2027
80.36,bel,2028
80.5,bel,2029
80.63,bel,2030
80.76,bel,2031
80.9,bel,2032
81.03,bel,2033
81.16,bel,2034
81.29,bel,2035
81.42,bel,2036
81.56,bel,2037
81.68,bel,2038
81.81,bel,2039
81.94,bel,2040
82.06,bel,2041
82.19,bel,2042
82.31,bel,2043
82.44,bel,2044
82.56,bel,2045
82.69,bel,2046
82.81,bel,2047
82.93,bel,2048
83.05,bel,2049
83.18,bel,2050
83.3,bel,2051
83.42,bel,2052
83.54,bel,2053
83.67,bel,2054
83.79,bel,2055
83.91,bel,2056
84.03,bel,2057
84.15,bel,2058
84.27,bel,2059
84.39,bel,2060
84.5,bel,2061
84.62,bel,2062
84.74,bel,2063
84.85,bel,2064
84.97,bel,2065
85.08,bel,2066
85.19,bel,2067
85.31,bel,2068
85.42,bel,2069
85.54,bel,2070
85.66,bel,2071
85.77,bel,2072
85.89,bel,2073
86.0,bel,2074
86.12,bel,2075
86.23,bel,2076
86.34,bel,2077
86.46,bel,2078
86.57,bel,2079
86.68,bel,2080
86.79,bel,2081
86.91,bel,2082
87.02,bel,2083
87.13,bel,2084
87.24,bel,2085
87.35,bel,2086
87.46,bel,2087
87.58,bel,2088
87.69,bel,2089
87.8,bel,2090
87.91,bel,2091
88.02,bel,2092
88.12,bel,2093
88.23,bel,2094
88.34,bel,2095
88.45,bel,2096
88.56,bel,2097
88.67,bel,2098
88.78,bel,2099
53.45,blz,1950
53.73,blz,1951
54.29,blz,1952
54.84,blz,1953
55.39,blz,1954
55.93,blz,1955
56.48,blz,1956
57.02,blz,1957
57.56,blz,1958
58.1,blz,1959
58.66,blz,1960
59.22,blz,1961
59.81,blz,1962
60.41,blz,1963
61.02,blz,1964
61.63,blz,1965
62.24,blz,1966
62.83,blz,1967
63.4,blz,1968
63.93,blz,1969
64.42,blz,1970
64.86,blz,1971
65.26,blz,1972
65.62,blz,1973
65.94,blz,1974
66.25,blz,1975
66.55,blz,1976
66.84,blz,1977
67.15,blz,1978
67.46,blz,1979
67.78,blz,1980
68.11,blz,1981
68.44,blz,1982
68.74,blz,1983
69.01,blz,1984
69.22,blz,1985
69.36,blz,1986
69.41,blz,1987
69.37,blz,1988
69.24,blz,1989
69.03,blz,1990
68.74,blz,1991
68.39,blz,1992
68.02,blz,1993
67.66,blz,1994
67.33,blz,1995
67.09,blz,1996
66.94,blz,1997
66.89,blz,1998
66.96,blz,1999
67.14,blz,2000
67.42,blz,2001
67.78,blz,2002
68.17,blz,2003
68.58,blz,2004
68.98,blz,2005
69.35,blz,2006
69.67,blz,2007
69.96,blz,2008
70.19,blz,2009
70.39,blz,2010
70.56,blz,2011
70.72,blz,2012
70.9,blz,2013
71.09,blz,2014
71.31,blz,2015
71.54,blz,2016
71.78,blz,2017
72.02,blz,2018
72.26,blz,2019
72.51,blz,2020
72.77,blz,2021
73.04,blz,2022
73.33,blz,2023
73.62,blz,2024
73.93,blz,2025
74.24,blz,2026
74.55,blz,2027
74.86,blz,2028
75.15,blz,2029
75.44,blz,2030
75.71,blz,2031
75.98,blz,2032
76.25,blz,2033
76.5,blz,2034
76.76,blz,2035
77.01,blz,2036
77.25,blz,2037
77.49,blz,2038
77.73,blz,2039
77.96,blz,2040
78.19,blz,2041
78.41,blz,2042
78.63,blz,2043
78.85,blz,2044
79.06,blz,2045
79.27,blz,2046
79.48,blz,2047
79.69,blz,2048
79.89,blz,2049
80.08,blz,2050
80.28,blz,2051
80.48,blz,2052
80.67,blz,2053
80.86,blz,2054
81.04,blz,2055
81.23,blz,2056
81.41,blz,2057
81.59,blz,2058
81.77,blz,2059
81.95,blz,2060
82.12,blz,2061
82.3,blz,2062
82.47,blz,2063
82.64,blz,2064
82.81,blz,2065
82.97,blz,2066
83.14,blz,2067
83.3,blz,2068
83.47,blz,2069
83.63,blz,2070
83.79,blz,2071
83.95,blz,2072
84.11,blz,2073
84.27,blz,2074
84.42,blz,2075
84.57,blz,2076
84.73,blz,2077
84.88,blz,2078
85.03,blz,2079
85.18,blz,2080
85.33,blz,2081
85.48,blz,2082
85.62,blz,2083
85.77,blz,2084
85.92,blz,2085
86.06,blz,2086
86.21,blz,2087
86.35,blz,2088
86.5,blz,2089
86.64,blz,2090
86.78,blz,2091
86.92,blz,2092
87.06,blz,2093
87.2,blz,2094
87.34,blz,2095
87.48,blz,2096
87.61,blz,2097
87.75,blz,2098
87.88,blz,2099
32.7,ben,1950
32.93,ben,1951
33.39,ben,1952
33.84,ben,1953
34.29,ben,1954
34.72,ben,1955
35.16,ben,1956
35.58,ben,1957
36.0,ben,1958
36.42,ben,1959
36.83,ben,1960
37.24,ben,1961
37.65,ben,1962
38.05,ben,1963
38.45,ben,1964
38.84,ben,1965
39.22,ben,1966
39.57,ben,1967
39.91,ben,1968
40.24,ben,1969
40.55,ben,1970
40.87,ben,1971
41.19,ben,1972
41.53,ben,1973
41.89,ben,1974
42.26,ben,1975
42.63,ben,1976
42.99,ben,1977
43.34,ben,1978
43.7,ben,1979
44.08,ben,1980
44.51,ben,1981
45.0,ben,1982
45.58,ben,1983
46.23,ben,1984
46.96,ben,1985
47.76,ben,1986
48.59,ben,1987
49.43,ben,1988
50.23,ben,1989
50.96,ben,1990
51.56,ben,1991
52.03,ben,1992
52.35,ben,1993
52.55,ben,1994
52.65,ben,1995
52.7,ben,1996
52.76,ben,1997
52.86,ben,1998
53.03,ben,1999
