murdered_30_44_per_100000_people,geo,time
3.975,mus,1975
1.598,mus,1976
1.469,mus,1977
2.468,mus,1978
3.605,mus,1979
2.829,mus,1980
1.434,mus,1981
2.431,mus,1982
2.136,mus,1983
1.596,mus,1984
0.0,mus,1985
2.43,mus,1986
4.273,mus,1987
3.911,mus,1988
2.747,mus,1989
3.503,mus,1990
5.512,mus,1991
2.511,mus,1992
3.084,mus,1993
3.395,mus,1994
2.564,mus,1995
4.044,mus,1996
3.292,mus,1997
3.571,mus,1998
5.33,mus,1999
2.774,mus,2000
4.432,mus,2001
3.435,mus,2002
4.167,mus,2003
7.851,mus,2004
5.95,mus,2005
7.62,mus,2006
4.774,mus,2007
5.324,mus,2008
75.86,mex,1955
72.55,mex,1956
69.51,mex,1957
69.77,mex,1958
73.19,mex,1959
72.66,mex,1960
64.9,mex,1961
57.5,mex,1962
49.21,mex,1963
51.98,mex,1964
48.11,mex,1965
48.0,mex,1966
47.93,mex,1967
44.99,mex,1968
25.21,mex,1969
41.63,mex,1970
35.19,mex,1971
33.19,mex,1972
29.48,mex,1973
51.46,mex,1974
41.4,mex,1975
37.46,mex,1976
43.49,mex,1977
39.69,mex,1978
39.36,mex,1979
38.87,mex,1980
37.58,mex,1981
38.43,mex,1982
36.72,mex,1983
33.45,mex,1984
37.31,mex,1985
38.41,mex,1986
37.95,mex,1987
34.01,mex,1988
32.42,mex,1989
29.79,mex,1990
29.3,mex,1991
33.69,mex,1992
31.16,mex,1993
29.28,mex,1994
29.0,mex,1995
25.57,mex,1996
23.75,mex,1997
23.62,mex,1998
21.55,mex,1999
17.94,mex,2000
16.19,mex,2001
15.7,mex,2002
15.65,mex,2003
14.85,mex,2004
14.69,mex,2005
15.98,mex,2006
13.22,mex,2007
15.07,mda,1981
14.91,mda,1982
9.664,mda,1985
6.443,mda,1986
9.004,mda,1987
10.37,mda,1988
12.78,mda,1989
14.39,mda,1990
14.82,mda,1991
21.29,mda,1992
19.64,mda,1993
22.59,mda,1994
27.39,mda,1995
21.29,mda,1996
19.2,mda,1997
16.81,mda,1998
17.3,mda,1999
17.06,mda,2000
15.02,mda,2001
13.0,mda,2002
13.08,mda,2003
12.66,mda,2004
11.94,mda,2005
11.23,mda,2006
8.934,mda,2007
12.12,mda,2008
0.4504,nld,1950
0.2935,nld,1951
0.3346,nld,1952
0.3365,nld,1953
0.3285,nld,1954
0.2305,nld,1955
0.187,nld,1956
0.2791,nld,1957
0.462,nld,1958
0.4151,nld,1959
0.1843,nld,1960
0.5074,nld,1961
0.3599,nld,1962
0.3993,nld,1963
0.4374,nld,1964
0.4844,nld,1965
0.3906,nld,1966
0.5675,nld,1967
0.5351,nld,1968
0.3881,nld,1969
0.72,nld,1970
0.7645,nld,1971
0.7973,nld,1972
0.8266,nld,1973
0.8833,nld,1974
1.35,nld,1975
1.355,nld,1976
0.617,nld,1977
1.451,nld,1978
0.8576,nld,1979
1.069,nld,1980
1.278,nld,1981
1.293,nld,1982
1.342,nld,1983
1.628,nld,1984
1.362,nld,1985
1.553,nld,1986
1.504,nld,1987
1.164,nld,1988
1.489,nld,1989
1.252,nld,1990
1.647,nld,1991
2.005,nld,1992
1.874,nld,1993
1.557,nld,1994
1.811,nld,1995
1.717,nld,1996
1.545,nld,1997
1.479,nld,1998
1.943,nld,1999
1.621,nld,2000
2.104,nld,2001
1.934,nld,2002
1.734,nld,2003
1.72,nld,2004
1.677,nld,2005
1.19,nld,2006
1.062,nld,2007
1.409,nld,2008
1.027,nzl,1950
0.9812,nzl,1951
1.465,nzl,1952
0.4551,nzl,1953
1.18,nzl,1954
1.867,nzl,1955
0.9181,nzl,1956
0.9036,nzl,1957
1.323,nzl,1958
1.092,nzl,1959
1.336,nzl,1960
0.8465,nzl,1961
1.307,nzl,1962
0.8388,nzl,1963
1.645,nzl,1964
1.071,nzl,1965
0.8437,nzl,1966
1.368,nzl,1967
1.063,nzl,1968
1.806,nzl,1969
1.239,nzl,1970
1.06,nzl,1971
1.161,nzl,1972
1.661,nzl,1973
2.584,nzl,1974
0.9882,nzl,1975
0.6028,nzl,1976
2.213,nzl,1977
2.501,nzl,1978
1.711,nzl,1979
1.66,nzl,1980
1.449,nzl,1981
2.28,nzl,1982
1.552,nzl,1983
1.698,nzl,1984
2.823,nzl,1985
2.35,nzl,1986
1.545,nzl,1987
1.79,nzl,1988
2.766,nzl,1989
3.202,nzl,1990
2.175,nzl,1991
2.392,nzl,1992
1.485,nzl,1993
1.692,nzl,1994
0.8306,nzl,1995
1.867,nzl,1996
1.871,nzl,1997
1.952,nzl,1998
2.164,nzl,1999
1.693,nzl,2000
1.659,nzl,2001
1.852,nzl,2002
1.953,nzl,2003
1.432,nzl,2004
3.32,nzl,2005
2.237,nzl,2006
0.399,nor,1951
0.2622,nor,1952
0.6574,nor,1953
0.6482,nor,1954
0.1305,nor,1955
0.2485,nor,1956
0.3762,nor,1957
0.4976,nor,1958
0.2778,nor,1959
0.3762,nor,1960
0.695,nor,1961
0.3728,nor,1962
0.9509,nor,1963
1.228,nor,1964
0.4786,nor,1965
0.7721,nor,1966
0.411,nor,1967
0.5546,nor,1968
0.959,nor,1969
1.205,nor,1970
1.171,nor,1971
0.9784,nor,1972
0.9698,nor,1973
1.09,nor,1974
0.61,nor,1975
0.8386,nor,1976
1.638,nor,1977
0.618,nor,1978
0.7233,nor,1979
1.436,nor,1980
1.451,nor,1981
1.184,nor,1982
1.643,nor,1983
2.026,nor,1984
1.228,nor,1985
0.987,nor,1986
2.618,nor,1987
2.252,nor,1988
2.07,nor,1989
1.488,nor,1990
2.842,nor,1991
1.515,nor,1992
0.9569,nor,1993
1.682,nor,1994
1.796,nor,1995
1.454,nor,1996
1.446,nor,1997
0.7103,nor,1998
1.312,nor,1999
1.428,nor,2000
1.394,nor,2001
0.7899,nor,2002
1.673,nor,2003
0.6896,nor,2004
0.7808,nor,2005
1.259,nor,2006
0.7651,nor,2007
4.196,pan,1984
8.788,pan,1985
9.196,pan,1986
12.9,pan,1987
10.15,pan,1988
9.333,pan,1989
10.2,pan,1996
13.88,pan,1997
12.27,pan,1998
12.3,pan,1999
14.76,pan,2000
14.93,pan,2001
18.31,pan,2002
13.42,pan,2003
13.7,pan,2004
16.6,pan,2006
18.88,pry,1994
19.87,pry,1995
23.22,pry,1996
19.46,pry,1997
19.44,pry,1998
17.57,pry,1999
22.28,pry,2000
21.74,pry,2001
20.33,pry,2002
21.31,pry,2003
21.37,pry,2004
19.28,pry,2005
20.31,pry,2006
1.786,phl,1992
26.26,phl,1993
35.7,phl,1997
35.1,phl,1998
32.23,phl,1999
34.84,phl,2000
37.31,phl,2001
36.95,phl,2002
36.53,phl,2003
1.319,pol,1959
1.182,pol,1960
1.46,pol,1961
1.299,pol,1962
1.219,pol,1963
1.051,pol,1964
1.16,pol,1965
1.435,pol,1966
1.34,pol,1967
1.169,pol,1968
1.367,pol,1969
1.372,pol,1970
1.68,pol,1971
1.118,pol,1972
0.9983,pol,1973
1.125,pol,1974
1.171,pol,1975
1.751,pol,1976
1.695,pol,1977
1.873,pol,1978
1.597,pol,1979
1.855,pol,1983
2.84,pol,1984
2.189,pol,1985
2.651,pol,1986
2.608,pol,1987
2.912,pol,1988
3.49,pol,1989
4.466,pol,1990
4.872,pol,1991
5.096,pol,1992
4.407,pol,1993
4.927,pol,1994
4.144,pol,1995
4.266,pol,1996
3.274,pol,1999
3.177,pol,2000
2.552,pol,2001
2.439,pol,2002
2.092,pol,2003
2.068,pol,2004
1.865,pol,2005
1.904,pol,2006
1.576,pol,2007
1.543,pol,2008
2.436,prt,1955
2.737,prt,1956
1.949,prt,1957
1.675,prt,1958
1.239,prt,1959
1.99,prt,1960
2.828,prt,1961
1.857,prt,1962
1.456,prt,1963
1.958,prt,1964
1.767,prt,1965
1.364,prt,1966
1.958,prt,1967
1.333,prt,1968
1.7,prt,1969
1.237,prt,1970
2.111,prt,1971
1.199,prt,1972
1.097,prt,1973
1.844,prt,1974
2.503,prt,1975
2.457,prt,1976
2.393,prt,1977
1.881,prt,1978
2.34,prt,1979
2.021,prt,1980
1.97,prt,1981
2.136,prt,1982
2.551,prt,1983
2.365,prt,1984
1.947,prt,1985
2.026,prt,1986
1.878,prt,1987
2.109,prt,1988
2.228,prt,1989
2.395,prt,1990
2.484,prt,1991
2.204,prt,1992
2.812,prt,1993
2.358,prt,1994
2.48,prt,1995
1.829,prt,1996
2.097,prt,1997
1.75,prt,1998
1.329,prt,1999
1.16,prt,2000
2.274,prt,2001
2.645,prt,2002
2.002,prt,2003
5.537,rou,1989
7.915,rou,1990
6.895,rou,1991
6.27,rou,1992
5.96,rou,1993
6.372,rou,1994
6.05,rou,1995
5.496,rou,1996
4.661,rou,1997
4.092,rou,1998
4.679,rou,1999
4.716,rou,2000
4.268,rou,2001
4.87,rou,2002
4.862,rou,2003
3.756,rou,2004
2.813,rou,2005
2.955,rou,2006
2.417,rou,2007
2.543,rou,2008
21.3,rus,1980
21.15,rus,1981
21.11,rus,1982
17.46,rus,1985
12.27,rus,1986
13.15,rus,1987
16.65,rus,1988
22.32,rus,1989
25.51,rus,1990
27.13,rus,1991
39.55,rus,1992
52.21,rus,1993
54.4,rus,1994
50.38,rus,1995
43.55,rus,1996
38.59,rus,1997
37.68,rus,1998
41.52,rus,1999
44.02,rus,2000
45.37,rus,2001
47.4,rus,2002
44.91,rus,2003
42.47,rus,2004
39.4,rus,2005
32.38,rus,2006
5.327,srb,1998
3.543,srb,1999
3.918,srb,2000
3.901,srb,2001
3.207,srb,2002
3.157,srb,2003
1.76,srb,2004
2.508,srb,2005
3.217,srb,2006
3.323,srb,2007
2.238,srb,2008
0.3569,sgp,1963
1.987,sgp,1964
3.829,sgp,1965
2.137,sgp,1966
3.088,sgp,1967
1.5,sgp,1968
1.206,sgp,1969
2.951,sgp,1970
3.047,sgp,1971
2.47,sgp,1972
2.615,sgp,1973
3.475,sgp,1974
1.671,sgp,1975
3.061,sgp,1976
2.587,sgp,1977
1.691,sgp,1978
0.6833,sgp,1979
2.614,sgp,1980
1.415,sgp,1981
2.485,sgp,1982
2.762,sgp,1983
2.402,sgp,1984
3.53,sgp,1985
3.089,sgp,1986
2.398,sgp,1987
2.578,sgp,1988
2.52,sgp,1989
1.93,sgp,1990
0.6004,sgp,1991
1.073,sgp,1992
1.036,sgp,1993
0.8034,sgp,1994
0.8872,sgp,1995
0.4275,sgp,1996
0.768,sgp,1997
1.068,sgp,1998
1.196,sgp,1999
1.056,sgp,2000
0.8922,sgp,2001
0.6747,sgp,2002
0.8387,sgp,2003
0.616,sgp,2004
1.012,sgp,2005
4.026,svk,1992
3.581,svk,1993
4.316,svk,1994
3.4,svk,1995
3.333,svk,1996
4.026,svk,1997
3.762,svk,1998
4.422,svk,1999
3.133,svk,2000
3.0,svk,2001
3.373,svk,2002
2.819,svk,2003
2.415,svk,2004
1.825,svk,2005
1.155,svn,1985
2.246,svn,1986
2.39,svn,1987
2.418,svn,1988
4.325,svn,1989
3.215,svn,1990
4.548,svn,1991
2.753,svn,1992
2.382,svn,1993
2.034,svn,1994
4.037,svn,1995
2.165,svn,1996
3.6,svn,1997
1.324,svn,1998
2.134,svn,1999
1.753,svn,2000
0.7351,svn,2001
1.69,svn,2002
2.077,svn,2003
3.686,svn,2004
1.264,svn,2005
1.1,svn,2006
0.8612,svn,2007
0.4569,svn,2008
0.8361,esp,1951
0.6229,esp,1952
0.6287,esp,1953
0.5656,esp,1954
0.5116,esp,1955
0.6427,esp,1956
0.7188,esp,1957
0.793,esp,1958
0.7308,esp,1959
0.3476,esp,1960
0.2292,esp,1961
0.1661,esp,1962
0.1979,esp,1963
0.1645,esp,1964
0.203,esp,1965
0.2892,esp,1966
0.1079,esp,1967
0.1371,esp,1968
0.3672,esp,1969
0.8493,esp,1970
0.4042,esp,1971
0.5108,esp,1972
0.5841,esp,1973
0.4684,esp,1974
0.9095,esp,1975
0.6203,esp,1976
0.8588,esp,1977
1.437,esp,1978
1.418,esp,1979
1.555,esp,1980
1.356,esp,1981
1.046,esp,1982
1.646,esp,1983
1.736,esp,1984
1.793,esp,1985
1.318,esp,1986
1.69,esp,1987
1.53,esp,1988
1.07,esp,1989
1.423,esp,1990
1.427,esp,1991
1.166,esp,1992
1.526,esp,1993
1.493,esp,1994
1.345,esp,1995
1.397,esp,1996
1.447,esp,1997
1.28,esp,1998
1.29,esp,1999
1.837,esp,2000
1.57,esp,2001
1.591,esp,2002
1.657,esp,2003
2.073,esp,2004
1.175,esp,2005
6.644,lka,1950
7.424,lka,1951
7.24,lka,1952
7.47,lka,1953
10.51,lka,1954
7.263,lka,1955
8.021,lka,1956
7.26,lka,1957
9.709,lka,1958
9.792,lka,1959
7.099,lka,1960
5.341,lka,1961
7.004,lka,1962
4.81,lka,1963
5.009,lka,1964
6.289,lka,1965
5.828,lka,1966
5.49,lka,1967
4.2,lka,1968
12.89,lka,1977
3.775,lka,1980
5.301,lka,1981
5.966,lka,1982
11.76,lka,1983
9.531,lka,1984
12.08,lka,1985
13.18,lka,1986
0.801,swe,1951
0.7394,swe,1952
0.6691,swe,1953
0.8421,swe,1954
0.4883,swe,1955
0.8031,swe,1956
0.6227,swe,1957
1.224,swe,1958
0.6985,swe,1959
0.3313,swe,1960
0.3304,swe,1961
0.2444,swe,1962
0.6068,swe,1963
0.6812,swe,1964
0.7684,swe,1965
1.056,swe,1966
1.329,swe,1967
0.4698,swe,1968
1.061,swe,1969
1.012,swe,1970
1.319,swe,1971
1.198,swe,1972
1.342,swe,1973
2.024,swe,1974
1.441,swe,1975
2.173,swe,1976
2.173,swe,1977
1.7,swe,1978
2.18,swe,1979
1.786,swe,1980
2.365,swe,1981
1.729,swe,1982
1.561,swe,1983
2.166,swe,1984
1.461,swe,1985
2.307,swe,1986
1.425,swe,1987
1.883,swe,1988
2.281,swe,1989
1.571,swe,1990
2.166,swe,1991
2.086,swe,1992
1.675,swe,1993
1.425,swe,1994
1.462,swe,1995
2.311,swe,1996
1.772,swe,1997
1.643,swe,1998
2.119,swe,1999
1.459,swe,2000
0.9219,swe,2001
1.641,swe,2002
0.9717,swe,2003
1.252,swe,2004
1.46,swe,2005
1.202,swe,2006
1.268,swe,2007
0.6618,che,1951
1.294,che,1952
0.8733,che,1953
1.08,che,1954
0.8706,che,1955
0.7608,che,1956
0.8685,che,1957
0.5769,che,1958
0.9591,che,1959
0.1968,che,1960
0.8399,che,1961
1.461,che,1962
0.4525,che,1963
0.7855,che,1964
0.8626,che,1965
0.4214,che,1966
0.5946,che,1967
0.8326,che,1968
0.9845,che,1969
0.7307,che,1970
1.195,che,1971
1.337,che,1972
0.4623,che,1973
1.158,che,1974
0.901,che,1975
0.6571,che,1976
0.3742,che,1977
1.28,che,1978
1.099,che,1979
1.146,che,1980
1.546,che,1981
1.749,che,1982
1.901,che,1983
1.196,che,1984
1.6,che,1985
1.504,che,1986
1.761,che,1987
1.563,che,1988
1.896,che,1989
2.25,che,1990
2.175,che,1991
1.636,che,1992
1.973,che,1993
1.461,che,1994
1.546,che,1995
1.29,che,1996
1.406,che,1997
1.325,che,1998
1.429,che,1999
1.089,che,2000
1.181,che,2001
1.395,che,2002
1.125,che,2003
1.501,che,2004
0.6055,che,2005
0.8306,che,2006
0.7185,che,2007
7.181,tto,1951
7.068,tto,1952
10.88,tto,1953
8.342,tto,1954
10.44,tto,1955
11.88,tto,1956
10.26,tto,1957
7.236,tto,1958
8.645,tto,1960
6.365,tto,1961
9.5,tto,1962
7.346,tto,1963
17.36,tto,1967
6.969,tto,1968
5.65,tto,1970
10.03,tto,1971
6.813,tto,1972
9.961,tto,1973
13.8,tto,1974
10.37,tto,1975
13.39,tto,1976
10.25,tto,1977
7.637,tto,1978
7.278,tto,1979
1.745,tto,1980
5.703,tto,1981
7.245,tto,1982
10.8,tto,1983
8.553,tto,1984
16.71,tto,1985
12.8,tto,1986
17.56,tto,1987
14.58,tto,1988
12.04,tto,1989
12.43,tto,1990
10.46,tto,1991
16.74,tto,1992
14.33,tto,1993
16.22,tto,1994
16.0,tto,1995
15.07,tto,1996
12.4,tto,1997
11.05,tto,1998
11.82,tto,1999
21.34,tto,2000
19.1,tto,2001
17.84,tto,2002
16.71,tkm,1981
11.81,tkm,1982
10.16,tkm,1985
7.456,tkm,1986
8.612,tkm,1987
12.11,tkm,1988
13.8,tkm,1989
16.85,tkm,1990
11.4,tkm,1991
12.66,tkm,1992
12.48,tkm,1993
8.962,tkm,1994
8.225,tkm,1995
10.98,tkm,1996
11.26,tkm,1997
14.72,tkm,1998
9.837,ukr,1981
9.867,ukr,1982
8.118,ukr,1985
6.434,ukr,1986
6.964,ukr,1987
8.813,ukr,1988
11.89,ukr,1989
14.12,ukr,1990
15.12,ukr,1991
19.69,ukr,1992
20.96,ukr,1993
23.83,ukr,1994
25.51,ukr,1995
24.67,ukr,1996
20.61,ukr,1997
19.24,ukr,1998
19.97,ukr,1999
20.08,ukr,2000
18.25,ukr,2001
17.59,ukr,2002
16.7,ukr,2003
15.73,ukr,2004
14.39,ukr,2005
13.97,ukr,2006
0.4324,gbr,1950
0.3693,gbr,1951
0.395,gbr,1952
0.3381,gbr,1953
0.2964,gbr,1954
0.3475,gbr,1955
0.3378,gbr,1956
0.4874,gbr,1957
0.4224,gbr,1958
0.5552,gbr,1959
0.5624,gbr,1960
0.6217,gbr,1961
0.6639,gbr,1962
0.5958,gbr,1963
0.6614,gbr,1964
0.6177,gbr,1965
0.8554,gbr,1966
0.7928,gbr,1967
0.7171,gbr,1968
0.921,gbr,1969
0.9227,gbr,1970
0.9462,gbr,1971
1.133,gbr,1972
1.421,gbr,1973
1.731,gbr,1974
1.939,gbr,1975
2.018,gbr,1976
1.639,gbr,1977
2.049,gbr,1978
1.666,gbr,1979
1.19,gbr,1980
0.7751,gbr,1981
1.117,gbr,1982
1.111,gbr,1983
1.109,gbr,1984
1.07,gbr,1985
0.9473,gbr,1986
1.202,gbr,1987
1.292,gbr,1988
1.486,gbr,1989
0.9467,gbr,1990
1.041,gbr,1991
1.306,gbr,1992
1.803,gbr,1993
1.419,gbr,1994
1.514,gbr,1995
1.174,gbr,1996
0.9285,gbr,1997
1.004,gbr,1998
1.087,gbr,1999
1.302,gbr,2000
0.5983,gbr,2001
0.6453,gbr,2002
0.7041,gbr,2003
0.7295,gbr,2004
0.5556,gbr,2005
0.5847,gbr,2006
0.5096,gbr,2007
9.19,usa,1950
8.388,usa,1951
9.247,usa,1952
8.791,usa,1953
8.417,usa,1954
7.966,usa,1955
7.955,usa,1956
7.995,usa,1957
7.819,usa,1958
8.486,usa,1959
8.56,usa,1960
8.689,usa,1961
9.096,usa,1962
9.39,usa,1963
9.692,usa,1964
10.63,usa,1965
11.2,usa,1966
12.95,usa,1967
13.91,usa,1968
14.34,usa,1969
14.72,usa,1970
16.5,usa,1971
16.83,usa,1972
16.87,usa,1973
17.32,usa,1974
16.37,usa,1975
14.58,usa,1976
14.58,usa,1977
14.34,usa,1978
14.95,usa,1979
15.75,usa,1980
15.19,usa,1981
14.15,usa,1982
12.89,usa,1983
11.86,usa,1984
12.03,usa,1985
12.49,usa,1986
11.73,usa,1987
12.0,usa,1988
12.14,usa,1989
13.05,usa,1990
13.22,usa,1991
12.47,usa,1992
12.49,usa,1993
12.04,usa,1994
10.79,usa,1995
9.805,usa,1996
9.136,usa,1997
8.488,usa,1998
8.018,usa,1999
7.832,usa,2000
10.26,usa,2001
8.047,usa,2002
7.916,usa,2003
7.699,usa,2004
8.174,usa,2005
7.082,ury,1955
7.453,ury,1956
7.416,ury,1957
8.755,ury,1958
7.19,ury,1959
8.57,ury,1960
7.264,ury,1963
6.221,ury,1964
7.466,ury,1965
7.651,ury,1966
9.374,ury,1967
7.703,ury,1968
7.456,ury,1969
3.645,ury,1970
5.767,ury,1971
6.434,ury,1972
3.713,ury,1973
6.026,ury,1974
4.357,ury,1975
4.952,ury,1976
4.438,ury,1977
2.776,ury,1978
3.596,ury,1980
4.373,ury,1981
6.012,ury,1982
2.452,ury,1983
4.828,ury,1984
3.66,ury,1985
5.989,ury,1986
5.079,ury,1987
5.776,ury,1988
7.398,ury,1989
7.004,ury,1990
7.116,ury,1993
7.068,ury,1994
7.567,ury,1995
5.858,ury,1996
4.971,ury,1997
7.557,ury,1998
6.271,ury,1999
8.023,ury,2000
5.135,ury,2001
5.541,ury,2004
10.19,uzb,1981
11.19,uzb,1982
8.445,uzb,1985
6.574,uzb,1986
6.065,uzb,1987
9.174,uzb,1988
12.58,uzb,1989
15.13,uzb,1990
13.67,uzb,1991
12.42,uzb,1992
10.82,uzb,1993
8.941,uzb,1994
8.952,uzb,1995
9.05,uzb,1996
7.423,uzb,1997
6.297,uzb,1998
6.056,uzb,1999
6.725,uzb,2000
6.121,uzb,2001
5.074,uzb,2002
4.179,uzb,2003
4.693,uzb,2004
5.741,uzb,2005
9.779,ven,1955
9.412,ven,1956
8.664,ven,1957
14.83,ven,1958
13.82,ven,1959
15.54,ven,1960
16.09,ven,1961
18.26,ven,1962
20.99,ven,1963
21.16,ven,1964
19.42,ven,1965
15.96,ven,1966
14.5,ven,1967
14.89,ven,1968
14.53,ven,1969
14.23,ven,1970
14.48,ven,1971
15.91,ven,1972
16.25,ven,1973
16.51,ven,1974
14.15,ven,1975
13.78,ven,1976
14.0,ven,1977
15.01,ven,1978
15.68,ven,1979
17.1,ven,1980
14.22,ven,1981
16.83,ven,1982
20.53,ven,1983
14.61,ven,1985
12.24,ven,1986
12.6,ven,1987
12.06,ven,1988
16.12,ven,1989
18.29,ven,1990
18.46,ven,1992
19.58,ven,1993
20.22,ven,1994
18.34,ven,1996
16.5,ven,1997
16.25,ven,1998
22.48,ven,1999
33.75,ven,2000
34.23,ven,2001
36.81,ven,2002
43.65,ven,2003
36.99,ven,2004
36.51,ven,2005
44.78,ven,2007
2.281,cheslo,1953
1.865,cheslo,1954
1.422,cheslo,1955
1.164,cheslo,1956
1.63,cheslo,1957
1.208,cheslo,1958
1.33,cheslo,1959
1.347,cheslo,1960
1.477,cheslo,1961
0.9999,cheslo,1962
1.155,cheslo,1963
1.134,cheslo,1964
1.651,cheslo,1965
1.049,cheslo,1966
0.7064,cheslo,1967
1.53,cheslo,1968
1.724,cheslo,1969
2.152,cheslo,1970
1.905,cheslo,1971
1.442,cheslo,1972
1.135,cheslo,1973
1.149,cheslo,1974
1.149,cheslo,1975
0.9378,cheslo,1976
1.184,cheslo,1977
0.9074,cheslo,1978
1.327,cheslo,1979
1.51,cheslo,1980
1.249,cheslo,1981
1.017,cheslo,1982
1.473,cheslo,1983
1.771,cheslo,1984
1.616,cheslo,1985
1.319,cheslo,1986
1.719,cheslo,1987
1.492,cheslo,1988
1.574,cheslo,1989
2.801,cheslo,1990
2.553,cheslo,1991
0.5298,deu_east,1973
0.3686,deu_east,1974
0.8877,deu_east,1989
1.34,deu_east,1990
0.8521,deu_west,1952
0.7422,deu_west,1953
0.9598,deu_west,1954
0.8659,deu_west,1955
0.7989,deu_west,1956
0.7571,deu_west,1957
0.6802,deu_west,1958
0.8309,deu_west,1959
0.8285,deu_west,1960
0.8042,deu_west,1961
0.913,deu_west,1962
0.9788,deu_west,1963
0.9549,deu_west,1964
1.274,deu_west,1965
1.188,deu_west,1966
1.242,deu_west,1967
1.353,deu_west,1968
1.479,deu_west,1969
1.667,deu_west,1970
1.832,deu_west,1971
1.65,deu_west,1972
1.585,deu_west,1973
1.524,deu_west,1974
1.628,deu_west,1975
1.64,deu_west,1976
1.569,deu_west,1977
1.638,deu_west,1978
1.529,deu_west,1979
1.646,deu_west,1980
1.675,deu_west,1981
1.714,deu_west,1982
1.538,deu_west,1983
1.532,deu_west,1984
1.522,deu_west,1985
1.615,deu_west,1986
1.35,deu_west,1987
1.615,deu_west,1988
1.374,deu_west,1989
1.376,deu_west,1990
16.45,ussr,1982
16.1,ussr,1983
15.51,ussr,1984
13.61,ussr,1985
9.749,ussr,1986
10.44,ussr,1987
13.28,ussr,1988
17.82,ussr,1989
20.71,ussr,1990
4.947,yug,1968
4.762,yug,1969
3.364,yug,1978
2.986,yug,1979
2.287,yug,1980
3.266,yug,1981
2.683,yug,1982
2.92,yug,1983
2.837,yug,1984
2.333,yug,1985
2.51,yug,1986
2.69,yug,1987
2.275,yug,1988
2.203,yug,1989
3.309,yug,1990
4.028,scg,1997
4.285,scg,1998
2.824,scg,1999
3.263,scg,2000
4.066,scg,2001
3.243,scg,2002
