geo,males_aged_15_64_labour_force_participation_rate_percent,time
afg,88.0,1980
afg,88.0,1981
afg,88.1,1982
afg,88.1,1983
afg,88.1,1984
afg,88.2,1985
afg,88.2,1986
afg,88.2,1987
afg,88.3,1988
afg,88.3,1989
afg,88.3,1990
afg,88.4,1991
afg,88.4,1992
afg,88.5,1993
afg,88.5,1994
afg,88.5,1995
afg,88.5,1996
afg,88.6,1997
afg,88.6,1998
afg,88.6,1999
afg,88.6,2000
afg,88.6,2001
afg,88.6,2002
afg,88.6,2003
afg,88.6,2004
afg,88.6,2005
afg,88.6,2006
afg,88.9,2007
alb,88.5,1980
alb,88.2,1981
alb,88.2,1982
alb,87.9,1983
alb,87.6,1984
alb,87.7,1985
alb,87.5,1986
alb,88.0,1987
alb,88.5,1988
alb,87.7,1989
alb,88.9,1990
alb,75.9,1991
alb,75.7,1992
alb,76.3,1993
alb,76.8,1994
alb,77.2,1995
alb,77.5,1996
alb,77.1,1997
alb,77.3,1998
alb,77.3,1999
alb,77.3,2000
alb,77.2,2001
alb,77.1,2002
alb,77.1,2003
alb,77.0,2004
alb,76.9,2005
alb,76.8,2006
alb,77.0,2007
dza,74.2,1980
dza,74.2,1981
dza,73.9,1982
dza,73.7,1983
dza,73.5,1984
dza,73.5,1985
dza,74.4,1986
dza,75.3,1987
dza,76.2,1988
dza,77.0,1989
dza,77.9,1990
dza,78.7,1991
dza,79.4,1992
dza,80.2,1993
dza,80.9,1994
dza,81.5,1995
dza,82.1,1996
dza,82.3,1997
dza,82.1,1998
dza,81.9,1999
dza,81.9,2000
dza,82.2,2001
dza,82.1,2002
dza,81.7,2003
dza,81.6,2004
dza,81.4,2005
dza,81.4,2006
dza,80.7,2007
ago,91.7,1980
ago,91.7,1981
ago,91.6,1982
ago,91.5,1983
ago,91.5,1984
ago,91.4,1985
ago,91.5,1986
ago,91.4,1987
ago,90.8,1988
ago,91.0,1989
ago,90.9,1990
ago,91.2,1991
ago,90.4,1992
ago,91.9,1993
ago,90.8,1994
ago,92.2,1995
ago,92.1,1996
ago,92.1,1997
ago,91.8,1998
ago,91.4,1999
ago,91.6,2000
ago,91.6,2001
ago,91.2,2002
ago,91.3,2003
ago,90.9,2004
ago,90.5,2005
ago,89.7,2006
ago,89.9,2007
arg,83.3,1980
arg,84.5,1981
arg,85.6,1982
arg,86.6,1983
arg,86.4,1984
arg,86.1,1985
arg,86.2,1986
arg,86.2,1987
arg,85.9,1988
arg,85.5,1989
arg,85.5,1990
arg,81.9,1991
arg,82.0,1992
arg,82.1,1993
arg,82.2,1994
arg,82.4,1995
arg,82.3,1996
arg,82.3,1997
arg,82.3,1998
arg,82.4,1999
arg,82.4,2000
arg,82.4,2001
arg,82.3,2002
arg,82.3,2003
arg,82.2,2004
arg,82.2,2005
arg,82.1,2006
arg,81.9,2007
arm,86.3,1980
arm,85.7,1981
arm,85.6,1982
arm,85.2,1983
arm,84.6,1984
arm,84.1,1985
arm,84.5,1986
arm,84.4,1987
arm,83.5,1988
arm,83.6,1989
arm,83.7,1990
arm,75.5,1991
arm,73.8,1992
arm,72.6,1993
arm,72.4,1994
arm,73.1,1995
arm,73.1,1996
arm,72.8,1997
arm,73.1,1998
arm,73.0,1999
arm,73.2,2000
arm,73.5,2001
arm,74.1,2002
arm,74.5,2003
arm,74.8,2004
arm,74.9,2005
arm,74.7,2006
arm,75.7,2007
aus,86.7,1980
aus,86.5,1981
aus,85.9,1982
aus,85.2,1983
aus,84.8,1984
aus,84.4,1985
aus,84.8,1986
aus,84.4,1987
aus,84.4,1988
aus,84.8,1989
aus,85.1,1990
aus,84.3,1991
aus,83.9,1992
aus,83.6,1993
aus,83.6,1994
aus,84.0,1995
aus,83.8,1996
aus,83.1,1997
aus,82.9,1998
aus,82.6,1999
aus,82.6,2000
aus,82.4,2001
aus,82.3,2002
aus,82.1,2003
aus,82.2,2004
aus,82.7,2005
aus,82.8,2006
aus,82.2,2007
aut,84.1,1980
aut,83.6,1981
aut,82.7,1982
aut,81.6,1983
aut,81.4,1984
aut,80.9,1985
aut,80.8,1986
aut,80.7,1987
aut,80.0,1988
aut,79.9,1989
aut,80.1,1990
aut,80.4,1991
aut,80.7,1992
aut,80.6,1993
aut,80.1,1994
aut,80.7,1995
aut,80.1,1996
aut,79.9,1997
aut,79.6,1998
aut,79.8,1999
aut,79.6,2000
aut,79.2,2001
aut,79.7,2002
aut,80.1,2003
aut,78.9,2004
aut,79.4,2005
aut,80.1,2006
aut,79.8,2007
aze,81.2,1980
aze,80.8,1981
aze,80.9,1982
aze,80.8,1983
aze,80.5,1984
aze,80.2,1985
aze,80.8,1986
aze,81.0,1987
aze,80.1,1988
aze,80.5,1989
aze,81.0,1990
aze,74.5,1991
aze,74.6,1992
aze,74.5,1993
aze,73.6,1994
aze,72.7,1995
aze,72.9,1996
aze,73.2,1997
aze,73.9,1998
aze,74.3,1999
aze,74.9,2000
aze,75.2,2001
aze,75.5,2002
aze,75.6,2003
aze,75.6,2004
aze,75.2,2005
aze,74.2,2006
aze,76.2,2007
bhs,81.0,1980
bhs,80.9,1981
bhs,81.0,1982
bhs,81.2,1983
bhs,81.4,1984
bhs,81.5,1985
bhs,81.6,1986
bhs,81.5,1987
bhs,81.5,1988
bhs,81.4,1989
bhs,81.5,1990
bhs,82.3,1991
bhs,83.1,1992
bhs,83.8,1993
bhs,84.4,1994
bhs,84.3,1995
bhs,83.7,1996
bhs,83.0,1997
bhs,82.1,1998
bhs,81.9,1999
bhs,81.7,2000
bhs,82.1,2001
bhs,82.3,2002
bhs,82.3,2003
bhs,82.5,2004
bhs,82.4,2005
bhs,82.3,2006
bhs,82.0,2007
bhr,86.6,1980
bhr,88.2,1981
bhr,88.9,1982
bhr,89.4,1983
bhr,89.9,1984
bhr,90.1,1985
bhr,90.3,1986
bhr,90.3,1987
bhr,90.2,1988
bhr,90.1,1989
bhr,89.9,1990
bhr,89.8,1991
bhr,89.5,1992
bhr,89.2,1993
bhr,89.1,1994
bhr,88.9,1995
bhr,88.7,1996
bhr,88.5,1997
bhr,88.3,1998
bhr,88.1,1999
bhr,87.9,2000
bhr,87.8,2001
bhr,87.6,2002
bhr,87.5,2003
bhr,87.4,2004
bhr,87.2,2005
bhr,86.8,2006
bhr,86.3,2007
bgd,90.6,1980
bgd,90.6,1981
bgd,90.6,1982
bgd,90.5,1983
bgd,90.5,1984
bgd,90.5,1985
bgd,90.4,1986
bgd,90.4,1987
bgd,90.3,1988
bgd,90.3,1989
bgd,90.2,1990
bgd,90.1,1991
bgd,90.0,1992
bgd,89.9,1993
bgd,89.7,1994
bgd,89.5,1995
bgd,89.3,1996
bgd,89.1,1997
bgd,88.9,1998
bgd,88.6,1999
bgd,88.4,2000
bgd,88.2,2001
bgd,88.1,2002
bgd,88.0,2003
bgd,87.8,2004
bgd,87.7,2005
bgd,87.4,2006
bgd,87.0,2007
brb,84.9,1980
brb,84.6,1981
brb,84.3,1982
brb,84.1,1983
brb,83.9,1984
brb,83.6,1985
brb,83.1,1986
brb,84.9,1987
brb,85.1,1988
brb,86.7,1989
brb,85.7,1990
brb,83.2,1991
brb,84.6,1992
brb,85.4,1993
brb,86.2,1994
brb,87.0,1995
brb,85.0,1996
brb,86.2,1997
brb,86.0,1998
brb,85.8,1999
brb,85.6,2000
brb,85.4,2001
brb,85.2,2002
brb,85.0,2003
brb,85.8,2004
brb,85.6,2005
brb,85.3,2006
brb,85.5,2007
blr,82.8,1980
blr,82.8,1981
blr,82.9,1982
blr,82.9,1983
blr,82.9,1984
blr,82.8,1985
blr,82.9,1986
blr,82.8,1987
blr,82.4,1988
blr,82.4,1989
blr,81.7,1990
blr,81.1,1991
blr,80.4,1992
blr,79.8,1993
blr,79.1,1994
blr,78.2,1995
blr,77.3,1996
blr,76.2,1997
blr,75.0,1998
blr,73.8,1999
blr,73.8,2000
blr,73.8,2001
blr,74.0,2002
blr,74.1,2003
blr,74.0,2004
blr,74.0,2005
blr,73.8,2006
blr,73.9,2007
bel,76.8,1980
bel,76.6,1981
bel,75.7,1982
bel,75.7,1983
bel,74.5,1984
bel,74.1,1985
bel,73.4,1986
bel,72.3,1987
bel,71.4,1988
bel,71.7,1989
bel,71.3,1990
bel,71.9,1991
bel,71.6,1992
bel,71.2,1993
bel,72.0,1994
bel,72.3,1995
bel,72.2,1996
bel,72.2,1997
bel,72.4,1998
bel,73.0,1999
bel,73.8,2000
bel,72.6,2001
bel,72.6,2002
bel,72.4,2003
bel,72.6,2004
bel,73.1,2005
bel,72.8,2006
bel,72.5,2007
blz,84.5,1980
blz,84.8,1981
blz,85.0,1982
blz,85.3,1983
blz,85.4,1984
blz,85.6,1985
blz,85.8,1986
blz,85.3,1987
blz,84.9,1988
blz,84.2,1989
blz,83.9,1990
blz,83.2,1991
blz,83.8,1992
blz,84.3,1993
blz,84.6,1994
blz,84.6,1995
blz,84.6,1996
blz,84.4,1997
blz,84.3,1998
blz,84.3,1999
blz,84.2,2000
blz,84.1,2001
blz,84.0,2002
blz,84.0,2003
blz,83.9,2004
blz,83.7,2005
blz,83.6,2006
blz,83.7,2007
ben,84.5,1980
ben,84.4,1981
ben,84.8,1982
ben,85.4,1983
ben,85.3,1984
ben,85.3,1985
ben,85.5,1986
ben,86.3,1987
ben,87.0,1988
ben,87.8,1989
ben,88.5,1990
ben,89.1,1991
ben,89.8,1992
ben,89.8,1993
ben,89.6,1994
ben,89.4,1995
ben,89.1,1996
ben,88.8,1997
ben,88.6,1998
ben,88.2,1999
ben,87.8,2000
ben,87.5,2001
ben,87.2,2002
ben,86.9,2003
ben,86.8,2004
ben,86.5,2005
ben,86.3,2006
ben,86.0,2007
btn,86.2,1980
btn,86.2,1981
btn,86.2,1982
btn,86.1,1983
btn,86.1,1984
btn,86.1,1985
btn,86.0,1986
btn,85.9,1987
btn,85.9,1988
btn,85.8,1989
btn,85.8,1990
btn,85.7,1991
btn,85.6,1992
btn,85.4,1993
btn,85.2,1994
btn,85.0,1995
btn,84.7,1996
btn,84.4,1997
btn,84.1,1998
btn,83.9,1999
btn,83.7,2000
btn,83.6,2001
btn,83.5,2002
btn,83.5,2003
btn,83.4,2004
btn,83.2,2005
btn,82.9,2006
btn,82.6,2007
bol,86.1,1980
bol,85.7,1981
bol,85.5,1982
bol,85.0,1983
bol,84.3,1984
bol,83.5,1985
bol,84.6,1986
bol,85.7,1987
bol,85.6,1988
bol,85.5,1989
bol,85.4,1990
bol,84.1,1991
bol,82.6,1992
bol,81.2,1993
bol,79.6,1994
bol,77.9,1995
bol,76.5,1996
bol,83.4,1997
bol,83.3,1998
bol,83.2,1999
bol,83.0,2000
bol,83.0,2001
bol,83.0,2002
bol,82.9,2003
bol,82.8,2004
bol,82.6,2005
bol,82.5,2006
bol,83.8,2007
bih,92.5,1980
bih,92.2,1981
bih,91.8,1982
bih,91.4,1983
bih,90.9,1984
bih,90.4,1985
bih,89.7,1986
bih,89.1,1987
bih,88.5,1988
bih,88.0,1989
bih,87.8,1990
bih,73.5,1991
bih,73.0,1992
bih,73.0,1993
bih,73.3,1994
bih,75.1,1995
bih,77.0,1996
bih,77.0,1997
bih,77.1,1998
bih,77.0,1999
bih,77.0,2000
bih,77.0,2001
bih,76.9,2002
bih,76.8,2003
bih,76.6,2004
bih,76.6,2005
bih,76.5,2006
bih,76.7,2007
bwa,82.4,1980
bwa,82.7,1981
bwa,82.3,1982
bwa,82.0,1983
bwa,81.6,1984
bwa,81.2,1985
bwa,80.7,1986
bwa,80.1,1987
bwa,79.6,1988
bwa,79.1,1989
bwa,78.5,1990
bwa,77.9,1991
bwa,75.4,1992
bwa,72.7,1993
bwa,69.8,1994
bwa,66.7,1995
bwa,63.5,1996
bwa,69.3,1997
bwa,73.8,1998
bwa,71.8,1999
bwa,69.6,2000
bwa,67.0,2001
bwa,65.1,2002
bwa,65.2,2003
bwa,64.5,2004
bwa,63.8,2005
bwa,63.6,2006
bwa,64.4,2007
bra,87.6,1980
bra,87.9,1981
bra,88.0,1982
bra,88.4,1983
bra,88.4,1984
bra,88.3,1985
bra,88.3,1986
bra,88.6,1987
bra,88.4,1988
bra,88.4,1989
bra,88.1,1990
bra,88.1,1991
bra,88.1,1992
bra,87.9,1993
bra,87.6,1994
bra,87.2,1995
bra,85.9,1996
bra,86.1,1997
bra,85.8,1998
bra,85.7,1999
bra,85.3,2000
bra,84.9,2001
bra,85.2,2002
bra,85.0,2003
bra,85.6,2004
bra,85.7,2005
bra,85.8,2006
bra,85.5,2007
brn,84.7,1980
brn,84.8,1981
brn,84.8,1982
brn,84.8,1983
brn,84.8,1984
brn,84.9,1985
brn,84.9,1986
brn,84.9,1987
brn,84.9,1988
brn,84.8,1989
brn,84.6,1990
brn,84.3,1991
brn,84.1,1992
brn,83.7,1993
brn,83.4,1994
brn,83.1,1995
brn,82.8,1996
brn,82.6,1997
brn,82.3,1998
brn,82.0,1999
brn,81.6,2000
brn,81.1,2001
brn,80.7,2002
brn,80.3,2003
brn,79.8,2004
brn,79.3,2005
brn,78.8,2006
brn,78.0,2007
bgr,81.6,1980
bgr,81.3,1981
bgr,80.9,1982
bgr,80.4,1983
bgr,79.9,1984
bgr,79.6,1985
bgr,78.3,1986
bgr,77.0,1987
bgr,75.7,1988
bgr,74.9,1989
bgr,74.1,1990
bgr,71.7,1991
bgr,71.5,1992
bgr,70.6,1993
bgr,69.6,1994
bgr,68.7,1995
bgr,67.7,1996
bgr,66.7,1997
bgr,65.7,1998
bgr,64.5,1999
bgr,63.2,2000
bgr,66.8,2001
bgr,66.3,2002
bgr,65.4,2003
bgr,66.6,2004
bgr,67.3,2005
bgr,69.5,2006
bgr,67.1,2007
bfa,93.5,1980
bfa,93.5,1981
bfa,93.2,1982
bfa,93.3,1983
bfa,93.5,1984
bfa,93.3,1985
bfa,93.0,1986
bfa,92.7,1987
bfa,92.4,1988
bfa,92.1,1989
bfa,91.8,1990
bfa,91.4,1991
bfa,91.5,1992
bfa,91.4,1993
bfa,91.5,1994
bfa,91.5,1995
bfa,91.4,1996
bfa,91.3,1997
bfa,91.4,1998
bfa,91.3,1999
bfa,91.4,2000
bfa,91.2,2001
bfa,91.2,2002
bfa,91.0,2003
bfa,91.0,2004
bfa,90.8,2005
bfa,90.7,2006
bfa,90.7,2007
bdi,88.0,1980
bdi,87.6,1981
bdi,87.8,1982
bdi,87.8,1983
bdi,88.0,1984
bdi,87.9,1985
bdi,88.1,1986
bdi,88.9,1987
bdi,89.7,1988
bdi,90.3,1989
bdi,90.8,1990
bdi,90.9,1991
bdi,91.2,1992
bdi,91.7,1993
bdi,92.0,1994
bdi,92.4,1995
bdi,92.8,1996
bdi,92.9,1997
bdi,92.7,1998
bdi,92.6,1999
bdi,92.6,2000
bdi,92.1,2001
bdi,91.7,2002
bdi,91.4,2003
bdi,91.0,2004
bdi,90.9,2005
bdi,90.7,2006
bdi,90.9,2007
khm,86.3,1980
khm,86.1,1981
khm,86.0,1982
khm,86.0,1983
khm,86.1,1984
khm,86.3,1985
khm,86.4,1986
khm,86.4,1987
khm,86.4,1988
khm,86.3,1989
khm,86.3,1990
khm,86.5,1991
khm,86.8,1992
khm,87.0,1993
khm,86.9,1994
khm,86.6,1995
khm,86.0,1996
khm,85.8,1997
khm,85.7,1998
khm,85.7,1999
khm,86.0,2000
khm,86.4,2001
khm,86.9,2002
khm,87.3,2003
khm,87.8,2004
khm,87.5,2005
khm,86.8,2006
khm,87.8,2007
cmr,78.5,1980
cmr,81.5,1981
cmr,83.5,1982
cmr,82.2,1983
cmr,80.7,1984
cmr,78.8,1985
cmr,78.6,1986
cmr,79.0,1987
cmr,79.7,1988
cmr,79.8,1989
cmr,80.2,1990
cmr,80.3,1991
cmr,80.6,1992
cmr,80.8,1993
cmr,80.8,1994
cmr,80.6,1995
cmr,80.1,1996
cmr,79.6,1997
cmr,79.2,1998
cmr,78.7,1999
cmr,78.3,2000
cmr,77.8,2001
cmr,77.5,2002
cmr,77.4,2003
cmr,77.2,2004
cmr,77.0,2005
cmr,76.7,2006
cmr,76.1,2007
can,85.8,1980
can,86.0,1981
can,84.5,1982
can,84.4,1983
can,84.4,1984
can,84.5,1985
can,84.9,1986
can,85.2,1987
can,85.2,1988
can,85.6,1989
can,85.0,1990
can,83.9,1991
can,82.7,1992
can,82.4,1993
can,82.1,1994
can,81.6,1995
can,81.4,1996
can,81.5,1997
can,81.4,1998
can,82.0,1999
can,82.0,2000
can,82.0,2001
can,82.8,2002
can,83.1,2003
can,83.0,2004
can,82.5,2005
can,82.2,2006
can,83.1,2007
cpv,83.7,1980
cpv,83.6,1981
cpv,83.7,1982
cpv,84.0,1983
cpv,84.5,1984
cpv,85.0,1985
cpv,85.5,1986
cpv,86.3,1987
cpv,86.9,1988
cpv,87.4,1989
cpv,87.8,1990
cpv,88.0,1991
cpv,88.0,1992
cpv,87.5,1993
cpv,87.0,1994
cpv,86.3,1995
cpv,85.6,1996
cpv,84.8,1997
cpv,83.8,1998
cpv,82.7,1999
cpv,81.7,2000
cpv,81.1,2001
cpv,80.4,2002
cpv,79.7,2003
cpv,79.4,2004
cpv,78.3,2005
cpv,77.9,2006
cpv,76.9,2007
caf,86.7,1980
caf,86.9,1981
caf,86.6,1982
caf,87.2,1983
caf,86.9,1984
caf,86.9,1985
caf,86.9,1986
caf,87.4,1987
caf,87.6,1988
caf,87.7,1989
caf,88.0,1990
caf,88.1,1991
caf,88.4,1992
caf,88.3,1993
caf,88.0,1994
caf,87.7,1995
caf,87.9,1996
caf,87.8,1997
caf,87.6,1998
caf,87.5,1999
caf,87.4,2000
caf,87.4,2001
caf,87.4,2002
caf,87.8,2003
caf,87.7,2004
caf,87.5,2005
caf,87.2,2006
caf,87.5,2007
tcd,91.8,1980
tcd,91.2,1981
tcd,90.7,1982
tcd,90.0,1983
tcd,89.4,1984
tcd,88.6,1985
tcd,87.8,1986
tcd,87.0,1987
tcd,86.0,1988
tcd,85.0,1989
tcd,84.0,1990
tcd,82.9,1991
tcd,81.7,1992
tcd,80.4,1993
tcd,80.1,1994
tcd,80.1,1995
tcd,80.1,1996
tcd,79.9,1997
tcd,79.8,1998
tcd,79.9,1999
tcd,79.9,2000
tcd,79.6,2001
tcd,79.4,2002
tcd,78.2,2003
tcd,77.1,2004
tcd,76.7,2005
tcd,76.9,2006
tcd,76.8,2007
chl,76.6,1980
chl,76.4,1981
chl,75.4,1982
chl,75.3,1983
chl,76.2,1984
chl,79.6,1985
chl,79.0,1986
chl,79.9,1987
chl,80.6,1988
chl,81.3,1989
chl,80.9,1990
chl,80.9,1991
chl,81.2,1992
chl,82.3,1993
chl,82.4,1994
chl,81.6,1995
chl,80.9,1996
chl,80.7,1997
chl,80.6,1998
chl,80.5,1999
chl,79.0,2000
chl,79.1,2001
chl,78.3,2002
chl,77.5,2003
chl,78.2,2004
chl,77.7,2005
chl,77.4,2006
chl,76.7,2007
chn,91.2,1980
chn,91.0,1981
chn,90.7,1982
chn,90.3,1983
chn,90.0,1984
chn,89.7,1985
chn,89.5,1986
chn,89.3,1987
chn,89.1,1988
chn,88.9,1989
chn,88.8,1990
chn,88.9,1991
chn,88.8,1992
chn,88.7,1993
chn,88.6,1994
chn,88.5,1995
chn,88.4,1996
chn,88.3,1997
chn,88.1,1998
chn,87.9,1999
chn,87.6,2000
chn,87.3,2001
chn,86.8,2002
chn,86.3,2003
chn,85.8,2004
chn,85.4,2005
chn,85.1,2006
chn,85.1,2007
col,78.5,1980
col,78.4,1981
col,78.3,1982
col,78.3,1983
col,78.4,1984
col,78.5,1985
col,78.7,1986
col,80.8,1987
col,80.3,1988
col,79.9,1989
col,80.1,1990
col,81.3,1991
col,81.7,1992
col,82.6,1993
col,81.5,1994
col,81.6,1995
col,81.6,1996
col,81.1,1997
col,80.8,1998
col,82.7,1999
col,82.6,2000
col,82.7,2001
col,82.7,2002
col,82.6,2003
col,82.5,2004
col,82.3,2005
col,82.0,2006
col,82.6,2007
com,87.3,1980
com,87.2,1981
com,87.0,1982
com,86.9,1983
com,86.8,1984
com,86.7,1985
com,86.7,1986
com,86.6,1987
com,86.4,1988
com,86.5,1989
com,86.2,1990
com,86.3,1991
com,85.9,1992
com,85.5,1993
com,85.6,1994
com,85.2,1995
com,84.9,1996
com,84.4,1997
com,84.0,1998
com,83.6,1999
com,83.4,2000
com,83.3,2001
com,83.3,2002
com,83.3,2003
com,83.4,2004
com,83.5,2005
com,83.6,2006
com,83.4,2007
cog,87.0,1980
cog,86.6,1981
cog,85.5,1982
cog,85.2,1983
cog,85.0,1984
cog,85.0,1985
cog,85.8,1986
cog,85.8,1987
cog,84.8,1988
cog,84.6,1989
cog,84.4,1990
cog,84.3,1991
cog,84.4,1992
cog,84.4,1993
cog,84.6,1994
cog,82.3,1995
cog,82.0,1996
cog,83.3,1997
cog,83.5,1998
cog,83.3,1999
cog,83.1,2000
cog,83.1,2001
cog,83.3,2002
cog,83.6,2003
cog,83.7,2004
cog,83.6,2005
cog,83.4,2006
cog,83.7,2007
cod,85.7,1980
cod,85.8,1981
cod,86.0,1982
cod,86.1,1983
cod,86.0,1984
cod,86.0,1985
cod,85.9,1986
cod,85.9,1987
cod,86.0,1988
cod,86.3,1989
cod,86.8,1990
cod,87.4,1991
cod,88.5,1992
cod,89.0,1993
cod,89.1,1994
cod,89.1,1995
cod,89.5,1996
cod,89.8,1997
cod,89.9,1998
cod,90.1,1999
cod,90.4,2000
cod,90.6,2001
cod,90.7,2002
cod,90.7,2003
cod,90.6,2004
cod,90.5,2005
cod,90.5,2006
cod,90.8,2007
cri,86.2,1980
cri,86.5,1981
cri,87.1,1982
cri,87.2,1983
cri,86.5,1984
cri,87.4,1985
cri,87.2,1986
cri,88.7,1987
cri,88.1,1988
cri,87.9,1989
cri,88.3,1990
cri,87.7,1991
cri,87.3,1992
cri,87.7,1993
cri,87.3,1994
cri,87.6,1995
cri,86.5,1996
cri,86.9,1997
cri,87.2,1998
cri,86.0,1999
cri,85.6,2000
cri,85.3,2001
cri,85.1,2002
cri,84.9,2003
cri,84.1,2004
cri,83.8,2005
cri,83.5,2006
cri,83.4,2007
civ,87.9,1980
civ,88.0,1981
civ,88.3,1982
civ,88.7,1983
civ,89.3,1984
civ,89.2,1985
civ,89.4,1986
civ,89.5,1987
civ,89.6,1988
civ,89.3,1989
civ,89.3,1990
civ,89.4,1991
civ,89.5,1992
civ,89.4,1993
civ,89.4,1994
civ,88.9,1995
civ,88.4,1996
civ,87.8,1997
civ,87.2,1998
civ,86.8,1999
civ,86.6,2000
civ,86.4,2001
civ,86.3,2002
civ,86.3,2003
civ,86.1,2004
civ,85.9,2005
civ,85.8,2006
civ,85.7,2007
hrv,83.6,1980
hrv,83.5,1981
hrv,83.4,1982
hrv,83.1,1983
hrv,82.9,1984
hrv,82.6,1985
hrv,82.4,1986
hrv,82.2,1987
hrv,82.0,1988
hrv,81.9,1989
hrv,81.6,1990
hrv,75.8,1991
hrv,75.3,1992
hrv,74.8,1993
hrv,74.3,1994
hrv,73.9,1995
hrv,73.5,1996
hrv,73.1,1997
hrv,72.8,1998
hrv,72.5,1999
hrv,72.3,2000
hrv,72.0,2001
hrv,72.0,2002
hrv,71.8,2003
hrv,71.9,2004
hrv,71.6,2005
hrv,71.2,2006
hrv,70.7,2007
cub,77.5,1980
cub,77.5,1981
cub,77.9,1982
cub,78.4,1983
cub,78.7,1984
cub,79.2,1985
cub,79.5,1986
cub,79.7,1987
cub,79.9,1988
cub,79.8,1989
cub,79.9,1990
cub,80.0,1991
cub,80.4,1992
cub,80.8,1993
cub,81.1,1994
cub,81.3,1995
cub,81.3,1996
cub,81.1,1997
cub,80.8,1998
cub,80.4,1999
cub,80.1,2000
cub,79.7,2001
cub,79.3,2002
cub,78.9,2003
cub,78.5,2004
cub,78.3,2005
cub,77.9,2006
cub,77.8,2007
cyp,91.0,1980
cyp,91.3,1981
cyp,90.4,1982
cyp,90.2,1983
cyp,89.8,1984
cyp,89.7,1985
cyp,89.1,1986
cyp,89.1,1987
cyp,89.3,1988
cyp,91.1,1989
cyp,90.4,1990
cyp,89.5,1991
cyp,85.6,1992
cyp,86.5,1993
cyp,86.9,1994
cyp,87.0,1995
cyp,86.2,1996
cyp,85.4,1997
cyp,84.4,1998
cyp,83.4,1999
cyp,82.3,2000
cyp,82.3,2001
cyp,78.2,2002
cyp,79.0,2003
cyp,79.8,2004
cyp,79.5,2005
cyp,79.3,2006
cyp,78.2,2007
cze,90.5,1980
cze,90.4,1981
cze,90.0,1982
cze,89.5,1983
cze,89.0,1984
cze,88.8,1985
cze,88.7,1986
cze,88.8,1987
cze,89.2,1988
cze,89.6,1989
cze,89.9,1990
cze,80.2,1991
cze,80.5,1992
cze,80.5,1993
cze,80.5,1994
cze,80.6,1995
cze,80.6,1996
cze,80.3,1997
cze,80.2,1998
cze,80.1,1999
cze,79.3,2000
cze,78.9,2001
cze,78.9,2002
cze,78.3,2003
cze,78.1,2004
cze,78.4,2005
cze,78.3,2006
cze,77.7,2007
dnk,85.4,1980
dnk,85.6,1981
dnk,84.9,1982
dnk,84.2,1983
dnk,85.2,1984
dnk,85.9,1985
dnk,86.4,1986
dnk,85.7,1987
dnk,87.5,1988
dnk,87.5,1989
dnk,87.1,1990
dnk,86.4,1991
dnk,85.7,1992
dnk,84.9,1993
dnk,83.9,1994
dnk,85.6,1995
dnk,85.4,1996
dnk,85.6,1997
dnk,83.8,1998
dnk,85.4,1999
dnk,84.2,2000
dnk,83.2,2001
dnk,84.1,2002
dnk,83.9,2003
dnk,84.1,2004
dnk,83.4,2005
dnk,83.6,2006
dnk,83.0,2007
dji,84.1,1980
dji,84.3,1981
dji,84.4,1982
dji,84.2,1983
dji,84.1,1984
dji,84.2,1985
dji,84.5,1986
dji,84.4,1987
dji,84.4,1988
dji,84.4,1989
dji,83.9,1990
dji,83.5,1991
dji,83.2,1992
dji,83.0,1993
dji,82.7,1994
dji,82.5,1995
dji,82.6,1996
dji,82.6,1997
dji,82.5,1998
dji,82.2,1999
dji,82.0,2000
dji,81.6,2001
dji,81.2,2002
dji,81.0,2003
dji,80.6,2004
dji,80.2,2005
dji,79.5,2006
dji,79.8,2007
dom,77.3,1980
dom,77.2,1981
dom,77.9,1982
dom,78.7,1983
dom,79.4,1984
dom,80.1,1985
dom,80.7,1986
dom,81.4,1987
dom,82.0,1988
dom,82.6,1989
dom,83.1,1990
dom,83.7,1991
dom,84.2,1992
dom,84.7,1993
dom,84.2,1994
dom,83.6,1995
dom,82.9,1996
dom,82.1,1997
dom,81.2,1998
dom,80.2,1999
dom,79.2,2000
dom,77.9,2001
dom,76.6,2002
dom,76.6,2003
dom,76.9,2004
dom,76.7,2005
dom,75.9,2006
dom,75.4,2007
tls,84.0,1980
tls,84.1,1981
tls,84.1,1982
tls,84.0,1983
tls,83.9,1984
tls,83.7,1985
tls,83.4,1986
tls,83.1,1987
tls,82.7,1988
tls,82.4,1989
tls,82.3,1990
tls,82.3,1991
tls,82.5,1992
tls,82.7,1993
tls,83.0,1994
tls,83.0,1995
tls,82.9,1996
tls,82.7,1997
tls,82.3,1998
tls,82.0,1999
tls,81.9,2000
tls,82.1,2001
tls,82.5,2002
tls,83.0,2003
tls,83.4,2004
tls,83.6,2005
tls,83.7,2006
tls,84.7,2007
ecu,84.4,1980
ecu,84.2,1981
ecu,79.5,1982
ecu,79.5,1983
ecu,79.5,1984
ecu,79.4,1985
ecu,79.4,1986
ecu,79.4,1987
ecu,79.4,1988
ecu,79.4,1989
ecu,79.4,1990
ecu,79.3,1991
ecu,79.4,1992
ecu,79.5,1993
ecu,79.4,1994
ecu,79.5,1995
ecu,79.5,1996
ecu,79.5,1997
ecu,79.6,1998
ecu,79.8,1999
ecu,79.9,2000
ecu,79.9,2001
