geo,population_aged_5_9_years_female_percent,time
deu,3.968,2050
gha,14.29,1950
gha,14.66,1955
gha,13.68,1960
gha,14.22,1965
gha,14.7,1970
gha,14.98,1975
gha,14.96,1980
gha,14.73,1985
gha,14.44,1990
gha,14.1,1995
gha,13.59,2000
gha,12.92,2005
gha,12.43,2010
gha,12.13,2015
gha,11.79,2020
gha,11.21,2025
gha,10.64,2030
gha,10.06,2035
gha,9.621,2040
gha,9.255,2045
gha,8.896,2050
grc,8.095,1950
grc,8.732,1955
grc,8.187,1960
grc,8.195,1965
grc,7.557,1970
grc,7.972,1975
grc,6.925,1980
grc,6.797,1985
grc,6.191,1990
grc,5.109,1995
grc,4.758,2000
grc,4.563,2005
grc,4.489,2010
grc,4.65,2015
grc,4.433,2020
grc,4.23,2025
grc,4.089,2030
grc,4.059,2035
grc,4.157,2040
grc,4.312,2045
grc,4.411,2050
grd,13.95,1950
grd,15.56,1955
grd,14.29,1960
grd,17.65,1965
grd,19.15,1970
grd,12.77,1975
grd,13.04,1980
grd,11.76,1985
grd,12.24,1990
grd,14.0,1995
grd,11.76,2000
grd,9.804,2005
grd,7.843,2010
grd,9.434,2015
grd,9.091,2020
grd,9.091,2025
grd,7.407,2030
grd,5.66,2035
grd,5.769,2040
grd,6.25,2045
grd,6.25,2050
glp,11.01,1950
glp,14.17,1955
glp,13.57,1960
glp,13.64,1965
glp,13.41,1970
glp,14.2,1975
glp,10.84,1980
glp,10.0,1985
glp,8.718,1990
glp,8.213,1995
glp,8.145,2000
glp,7.203,2005
glp,6.967,2010
glp,6.773,2015
glp,6.25,2020
glp,5.859,2025
glp,5.747,2030
glp,5.364,2035
glp,5.385,2040
glp,5.019,2045
glp,5.098,2050
gum,10.53,1950
gum,13.64,1955
gum,17.86,1960
gum,15.62,1965
gum,15.79,1970
gum,13.64,1975
gum,12.24,1980
gum,10.53,1985
gum,9.677,1990
gum,10.14,1995
gum,10.67,2000
gum,9.756,2005
gum,9.195,2010
gum,8.511,2015
gum,7.921,2020
gum,7.477,2025
gum,7.273,2030
gum,6.957,2035
gum,6.78,2040
gum,5.833,2045
gum,5.738,2050
gtm,13.61,1950
gtm,14.77,1955
gtm,15.03,1960
gtm,14.46,1965
gtm,14.49,1970
gtm,14.55,1975
gtm,14.8,1980
gtm,15.02,1985
gtm,15.05,1990
gtm,14.39,1995
gtm,14.35,2000
gtm,13.86,2005
gtm,13.41,2010
gtm,12.68,2015
gtm,11.94,2020
gtm,11.11,2025
gtm,10.24,2030
gtm,9.396,2035
gtm,8.604,2040
gtm,7.868,2045
gtm,7.205,2050
gin,13.1,1950
gin,12.63,1955
gin,13.0,1960
gin,13.17,1965
gin,13.36,1970
gin,13.36,1975
gin,13.63,1980
gin,13.95,1985
gin,14.23,1990
gin,14.39,1995
gin,14.32,2000
gin,14.06,2005
gin,13.89,2010
gin,13.79,2015
gin,13.35,2020
gin,12.67,2025
gin,11.91,2030
gin,11.17,2035
gin,10.5,2040
gin,9.889,2045
gin,9.295,2050
gnb,12.45,1950
gnb,11.89,1955
gnb,15.18,1960
gnb,12.21,1965
gnb,12.79,1970
gnb,9.943,1975
gnb,15.88,1980
gnb,13.79,1985
gnb,12.82,1990
gnb,12.88,1995
gnb,13.37,2000
gnb,13.75,2005
gnb,13.82,2010
gnb,13.7,2015
gnb,13.47,2020
gnb,12.98,2025
gnb,12.53,2030
gnb,11.99,2035
gnb,11.45,2040
gnb,10.84,2045
gnb,10.39,2050
guy,12.84,1950
guy,14.86,1955
guy,16.21,1960
guy,15.17,1965
guy,15.97,1970
guy,14.75,1975
guy,13.49,1980
guy,12.5,1985
guy,12.21,1990
guy,10.05,1995
guy,9.794,2000
guy,10.99,2005
guy,10.03,2010
guy,8.13,2015
guy,7.65,2020
guy,7.563,2025
guy,7.471,2030
guy,7.08,2035
guy,6.502,2040
guy,5.667,2045
guy,5.376,2050
hti,12.6,1950
hti,11.93,1955
hti,13.05,1960
hti,13.36,1965
hti,13.66,1970
hti,13.33,1975
hti,12.7,1980
hti,13.24,1985
hti,14.53,1990
hti,13.78,1995
hti,12.98,2000
hti,12.41,2005
hti,11.55,2010
hti,10.99,2015
hti,10.48,2020
hti,9.975,2025
hti,9.454,2030
hti,8.866,2035
hti,8.305,2040
hti,7.787,2045
hti,7.325,2050
hnd,12.82,1950
hnd,13.62,1955
hnd,15.01,1960
hnd,15.15,1965
hnd,15.47,1970
hnd,15.66,1975
hnd,15.15,1980
hnd,15.18,1985
hnd,15.07,1990
hnd,14.59,1995
hnd,14.18,2000
hnd,13.12,2005
hnd,11.92,2010
hnd,11.17,2015
hnd,10.43,2020
hnd,9.666,2025
hnd,8.862,2030
hnd,8.075,2035
hnd,7.378,2040
hnd,6.701,2045
hnd,6.348,2050
hkg,6.035,1950
hkg,12.72,1955
hkg,13.5,1960
hkg,13.78,1965
hkg,13.11,1970
hkg,9.32,1975
hkg,8.292,1980
hkg,7.614,1985
hkg,7.366,1990
hkg,6.11,1995
hkg,5.63,2000
hkg,4.232,2005
hkg,2.767,2010
hkg,3.276,2015
hkg,3.824,2020
hkg,3.752,2025
hkg,3.615,2030
hkg,3.351,2035
hkg,3.181,2040
hkg,3.248,2045
hkg,3.481,2050
hun,7.857,1950
hun,7.835,1955
hun,8.748,1960
hun,7.398,1965
hun,5.877,1970
hun,6.346,1975
hun,6.975,1980
hun,7.437,1985
hun,5.866,1990
hun,5.636,1995
hun,5.4,2000
hun,4.573,2005
hun,4.447,2010
hun,4.648,2015
hun,4.648,2020
hun,4.555,2025
hun,4.466,2030
hun,4.386,2035
hun,4.343,2040
hun,4.464,2045
hun,4.623,2050
isl,9.722,1950
isl,11.54,1955
isl,11.49,1960
isl,11.58,1965
isl,10.89,1970
isl,9.434,1975
isl,9.009,1980
isl,8.333,1985
isl,8.065,1990
isl,7.634,1995
isl,7.914,2000
isl,7.383,2005
isl,6.289,2010
isl,6.587,2015
isl,6.818,2020
isl,6.557,2025
isl,5.851,2030
isl,5.729,2035
isl,5.181,2040
isl,5.155,2045
isl,5.102,2050
ind,12.01,1950
ind,12.12,1955
ind,13.87,1960
ind,13.74,1965
ind,13.46,1970
ind,13.15,1975
ind,12.9,1980
ind,12.87,1985
ind,12.58,1990
ind,12.15,1995
ind,11.72,2000
ind,10.88,2005
ind,10.2,2010
ind,9.418,2015
ind,8.794,2020
ind,8.142,2025
ind,7.488,2030
ind,6.849,2035
ind,6.354,2040
ind,6.165,2045
ind,5.954,2050
idn,13.02,1950
idn,12.08,1955
idn,12.56,1960
idn,13.56,1965
idn,13.67,1970
idn,13.66,1975
idn,13.33,1980
idn,12.66,1985
idn,11.96,1990
idn,10.81,1995
idn,9.896,2000
idn,9.19,2005
idn,8.849,2010
idn,8.192,2015
idn,7.472,2020
idn,6.774,2025
idn,6.459,2030
idn,6.278,2035
idn,6.091,2040
idn,5.855,2045
idn,5.596,2050
irn,12.25,1950
irn,13.82,1955
irn,14.34,1960
irn,14.27,1965
irn,14.41,1970
irn,14.63,1975
irn,14.13,1980
irn,14.38,1985
irn,15.79,1990
irn,13.63,1995
irn,10.45,2000
irn,7.531,2005
irn,7.816,2010
irn,8.224,2015
irn,7.936,2020
irn,7.253,2025
irn,6.23,2030
irn,5.733,2035
irn,5.707,2040
irn,5.758,2045
irn,5.613,2050
irq,12.18,1950
irq,10.99,1955
irq,16.25,1960
irq,13.73,1965
irq,14.16,1970
irq,15.68,1975
irq,15.34,1980
irq,15.13,1985
irq,14.66,1990
irq,14.2,1995
irq,13.77,2000
irq,14.08,2005
irq,13.32,2010
irq,12.39,2015
irq,11.42,2020
irq,10.71,2025
irq,10.19,2030
irq,9.641,2035
irq,8.994,2040
irq,8.374,2045
irq,7.838,2050
irl,9.465,1950
irl,10.03,1955
irl,10.0,1960
irl,10.22,1965
irl,10.4,1970
irl,10.01,1975
irl,10.24,1980
irl,9.648,1985
irl,9.215,1990
irl,7.705,1995
irl,6.747,2000
irl,6.396,2005
irl,6.772,2010
irl,7.058,2015
irl,6.742,2020
irl,6.049,2025
irl,5.464,2030
irl,5.243,2035
irl,5.336,2040
irl,5.465,2045
irl,5.464,2050
isr,9.031,1950
isr,11.6,1955
isr,12.52,1960
isr,11.12,1965
isr,10.57,1970
isr,10.32,1975
isr,11.21,1980
isr,10.65,1985
isr,10.1,1990
isr,9.365,1995
isr,8.834,2000
isr,9.029,2005
isr,8.992,2010
isr,8.672,2015
isr,8.045,2020
isr,7.503,2025
isr,7.143,2030
isr,6.941,2035
isr,6.74,2040
isr,6.45,2045
isr,6.094,2050
ita,7.896,1950
ita,8.457,1955
ita,7.649,1960
ita,7.542,1965
ita,8.084,1970
ita,7.817,1975
ita,7.254,1980
ita,5.99,1985
ita,4.939,1990
ita,4.563,1995
ita,4.512,2000
ita,4.31,2005
ita,4.493,2010
ita,4.574,2015
ita,4.236,2020
ita,3.92,2025
ita,3.846,2030
ita,3.91,2035
ita,4.065,2040
ita,4.223,2045
ita,4.29,2050
jam,11.53,1950
jam,11.48,1955
jam,12.99,1960
jam,13.94,1965
jam,15.97,1970
jam,15.08,1975
jam,13.22,1980
jam,11.57,1985
jam,11.64,1990
jam,11.04,1995
jam,10.83,2000
jam,10.43,2005
jam,9.039,2010
jam,8.509,2015
jam,8.16,2020
jam,7.923,2025
jam,7.478,2030
jam,6.908,2035
jam,6.436,2040
jam,6.069,2045
jam,5.887,2050
jpn,11.05,1950
jpn,12.04,1955
jpn,9.567,1960
jpn,7.704,1965
jpn,7.569,1970
jpn,7.636,1975
jpn,8.306,1980
jpn,6.809,1985
jpn,5.846,1990
jpn,5.01,1995
jpn,4.543,2000
jpn,4.409,2005
jpn,4.222,2010
jpn,3.921,2015
jpn,3.625,2020
jpn,3.411,2025
jpn,3.358,2030
jpn,3.398,2035
jpn,3.465,2040
jpn,3.498,2045
jpn,3.496,2050
jor,14.91,1950
jor,14.64,1955
jor,14.12,1960
jor,13.99,1965
jor,15.25,1970
jor,15.34,1975
jor,16.42,1980
jor,15.47,1985
jor,15.74,1990
jor,13.98,1995
jor,13.06,2000
jor,12.65,2005
jor,11.09,2010
jor,11.04,2015
jor,10.25,2020
jor,9.153,2025
jor,8.316,2030
jor,7.641,2035
jor,7.109,2040
jor,6.633,2045
jor,6.406,2050
kaz,8.235,1950
kaz,9.374,1955
kaz,11.29,1960
kaz,12.69,1965
kaz,12.73,1970
kaz,10.41,1975
kaz,10.31,1980
kaz,10.03,1985
kaz,10.02,1990
kaz,10.26,1995
kaz,8.864,2000
kaz,6.744,2005
kaz,7.023,2010
kaz,8.368,2015
kaz,7.994,2020
kaz,7.257,2025
kaz,6.403,2030
kaz,5.941,2035
kaz,5.927,2040
kaz,6.075,2045
kaz,6.013,2050
ken,11.72,1950
ken,13.66,1955
ken,15.37,1960
ken,15.7,1965
ken,15.91,1970
ken,15.98,1975
ken,16.28,1980
ken,16.3,1985
ken,16.21,1990
ken,15.61,1995
ken,14.11,2000
ken,13.73,2005
ken,13.99,2010
ken,14.36,2015
ken,13.68,2020
ken,12.62,2025
ken,11.71,2030
ken,11.13,2035
ken,10.71,2040
ken,10.21,2045
ken,9.585,2050
prk,14.97,1950
prk,13.03,1955
prk,8.203,1960
prk,12.57,1965
prk,11.45,1970
prk,13.42,1975
prk,11.97,1980
prk,7.749,1985
prk,8.907,1990
prk,8.271,1995
prk,8.691,2000
prk,7.741,2005
prk,6.566,2010
prk,6.071,2015
prk,6.062,2020
prk,6.213,2025
prk,6.086,2030
prk,5.704,2035
prk,5.336,2040
prk,5.205,2045
prk,5.288,2050
kor,13.25,1950
kor,12.93,1955
kor,14.76,1960
kor,15.22,1965
kor,13.92,1970
kor,12.46,1975
kor,11.46,1980
kor,9.386,1985
kor,8.544,1990
kor,6.582,1995
kor,7.07,2000
kor,6.348,2005
kor,4.778,2010
kor,4.341,2015
kor,4.212,2020
kor,4.057,2025
kor,3.979,2030
kor,3.873,2035
kor,3.728,2040
kor,3.588,2045
kor,3.529,2050
kwt,14.52,1950
kwt,12.82,1955
kwt,15.24,1960
kwt,15.85,1965
kwt,16.62,1970
kwt,16.89,1975
kwt,15.56,1980
kwt,14.23,1985
kwt,14.05,1990
kwt,12.23,1995
kwt,10.64,2000
kwt,9.879,2005
kwt,9.378,2010
kwt,9.281,2015
kwt,8.453,2020
kwt,7.637,2025
kwt,7.06,2030
kwt,6.711,2035
kwt,6.616,2040
kwt,6.51,2045
kwt,6.314,2050
kgz,7.143,1950
kgz,8.591,1955
kgz,11.58,1960
kgz,13.51,1965
kgz,13.92,1970
kgz,12.12,1975
kgz,11.92,1980
kgz,11.43,1985
kgz,12.13,1990
kgz,12.74,1995
kgz,11.51,2000
kgz,9.97,2005
kgz,8.719,2010
kgz,9.351,2015
kgz,9.009,2020
kgz,8.14,2025
kgz,7.143,2030
kgz,6.431,2035
kgz,6.324,2040
kgz,6.28,2045
kgz,6.071,2050
lao,12.9,1950
lao,13.51,1955
lao,14.07,1960
lao,13.54,1965
lao,13.35,1970
lao,13.44,1975
lao,14.36,1980
lao,13.93,1985
lao,13.98,1990
lao,14.37,1995
lao,14.22,2000
lao,13.82,2005
lao,11.36,2010
lao,11.02,2015
lao,10.68,2020
lao,10.38,2025
lao,9.835,2030
lao,9.021,2035
lao,8.289,2040
lao,7.8,2045
lao,7.463,2050
lva,7.253,1950
lva,6.466,1955
lva,6.387,1960
lva,6.774,1965
lva,6.714,1970
lva,6.029,1975
lva,6.421,1980
lva,6.174,1985
lva,6.447,1990
lva,7.228,1995
lva,5.14,2000
lva,3.796,2005
lva,4.06,2010
lva,4.665,2015
lva,5.043,2020
lva,5.018,2025
lva,4.692,2030
lva,4.175,2035
lva,4.004,2040
lva,4.404,2045
lva,4.825,2050
lbn,10.74,1950
lbn,11.33,1955
lbn,13.25,1960
lbn,14.46,1965
lbn,14.11,1970
lbn,13.3,1975
lbn,12.69,1980
lbn,12.03,1985
lbn,11.66,1990
lbn,10.15,1995
lbn,9.87,2000
lbn,9.309,2005
lbn,7.561,2010
lbn,6.947,2015
lbn,6.877,2020
lbn,6.736,2025
lbn,6.532,2030
lbn,6.148,2035
lbn,5.725,2040
lbn,5.462,2045
lbn,5.419,2050
lso,12.6,1950
lso,13.33,1955
lso,12.97,1960
lso,13.12,1965
lso,13.33,1970
lso,13.41,1975
lso,13.63,1980
lso,13.69,1985
lso,14.07,1990
lso,13.9,1995
lso,12.82,2000
lso,12.65,2005
lso,12.01,2010
lso,11.6,2015
lso,11.32,2020
lso,11.08,2025
lso,10.63,2030
lso,10.15,2035
lso,9.768,2040
lso,9.452,2045
lso,9.02,2050
lbr,13.19,1950
lbr,13.02,1955
lbr,12.87,1960
lbr,14.88,1965
lbr,15.17,1970
lbr,14.73,1975
lbr,13.31,1980
lbr,14.34,1985
lbr,14.59,1990
lbr,14.45,1995
lbr,14.24,2000
lbr,14.17,2005
lbr,13.86,2010
lbr,13.46,2015
lbr,12.95,2020
lbr,12.3,2025
lbr,11.54,2030
lbr,10.85,2035
lbr,10.22,2040
lbr,9.657,2045
lbr,9.081,2050
lby,13.65,1950
lby,13.61,1955
lby,14.16,1960
lby,14.25,1965
lby,14.65,1970
lby,15.96,1975
lby,16.4,1980
lby,16.41,1985
lby,16.63,1990
lby,12.47,1995
lby,10.39,2000
lby,10.11,2005
lby,10.23,2010
lby,10.07,2015
lby,9.413,2020
lby,8.235,2025
lby,7.03,2030
lby,6.267,2035
lby,6.138,2040
lby,6.307,2045
lby,6.283,2050
ltu,8.31,1950
ltu,7.488,1955
ltu,8.189,1960
ltu,8.822,1965
ltu,8.769,1970
ltu,7.675,1975
ltu,7.42,1980
ltu,6.933,1985
ltu,7.077,1990
ltu,7.195,1995
ltu,6.23,2000
ltu,4.879,2005
ltu,4.106,2010
ltu,4.382,2015
ltu,4.632,2020
ltu,4.759,2025
ltu,4.697,2030
ltu,4.433,2035
ltu,4.158,2040
ltu,4.149,2045
ltu,4.441,2050
lux,6.757,1950
lux,5.921,1955
lux,6.918,1960
lux,7.186,1965
lux,7.558,1970
lux,6.667,1975
lux,5.882,1980
lux,5.236,1985
lux,5.67,1990
lux,5.769,1995
lux,6.278,2000
lux,5.957,2005
lux,5.668,2010
lux,5.344,2015
lux,5.435,2020
lux,5.517,2025
lux,5.537,2030
lux,5.573,2035
lux,5.638,2040
lux,5.429,2045
lux,5.464,2050
mac,7.955,1950
mac,11.49,1955
mac,13.64,1960
mac,13.33,1965
mac,12.9,1970
mac,8.0,1975
mac,7.377,1980
mac,5.882,1985
mac,8.377,1990
mac,9.048,1995
mac,7.391,2000
mac,4.706,2005
mac,3.497,2010
mac,3.679,2015
mac,3.883,2020
mac,3.762,2025
mac,3.67,2030
mac,3.04,2035
mac,2.736,2040
mac,2.752,2045
mac,3.106,2050
mkd,10.6,1950
mkd,12.17,1955
mkd,12.35,1960
mkd,11.58,1965
mkd,10.72,1970
mkd,9.891,1975
mkd,9.142,1980
mkd,9.011,1985
mkd,8.613,1990
mkd,7.951,1995
mkd,7.356,2000
mkd,6.287,2005
mkd,5.556,2010
mkd,5.073,2015
mkd,5.171,2020
mkd,5.093,2025
mkd,4.95,2030
mkd,4.719,2035
mkd,4.517,2040
mkd,4.503,2045
mkd,4.624,2050
mdg,12.56,1950
mdg,12.48,1955
mdg,14.3,1960
mdg,14.56,1965
mdg,14.64,1970
mdg,14.71,1975
mdg,15.09,1980
mdg,15.22,1985
mdg,13.75,1990
mdg,14.62,1995
mdg,14.9,2000
mdg,14.77,2005
mdg,13.98,2010
mdg,13.26,2015
mdg,12.59,2020
mdg,11.93,2025
mdg,11.25,2030
mdg,10.57,2035
mdg,9.943,2040
mdg,9.362,2045
mdg,8.828,2050
mwi,14.28,1950
mwi,14.72,1955
mwi,14.19,1960
mwi,14.53,1965
mwi,14.75,1970
mwi,14.94,1975
mwi,14.57,1980
mwi,15.19,1985
mwi,14.65,1990
mwi,13.87,1995
mwi,14.88,2000
mwi,15.45,2005
mwi,15.04,2010
mwi,14.38,2015
mwi,13.95,2020
mwi,13.55,2025
mwi,12.93,2030
mwi,12.15,2035
mwi,11.36,2040
mwi,10.71,2045
mwi,10.16,2050
mys,12.58,1950
mys,14.08,1955
mys,15.36,1960
mys,15.39,1965
mys,15.19,1970
mys,13.68,1975
mys,13.26,1980
mys,11.49,1985
mys,12.68,1990
mys,11.82,1995
mys,11.24,2000
mys,10.25,2005
mys,9.654,2010
mys,8.923,2015
mys,8.333,2020
mys,7.733,2025
mys,7.102,2030
mys,6.524,2035
mys,6.312,2040
mys,6.145,2045
mys,5.948,2050
mdv,10.81,1950
mdv,9.756,1955
mdv,15.22,1960
mdv,14.29,1965
mdv,14.29,1970
mdv,13.85,1975
mdv,14.47,1980
mdv,14.77,1985
mdv,16.19,1990
mdv,15.7,1995
mdv,14.07,2000
mdv,10.42,2005
mdv,8.28,2010
mdv,8.383,2015
mdv,8.333,2020
mdv,7.772,2025
mdv,7.463,2030
mdv,6.635,2035
mdv,5.963,2040
mdv,5.752,2045
mdv,5.677,2050
mli,13.07,1950
mli,12.86,1955
mli,12.4,1960
mli,13.28,1965
mli,13.43,1970
mli,13.76,1975
mli,13.86,1980
mli,13.68,1985
mli,14.35,1990
mli,14.6,1995
mli,14.49,2000
mli,14.0,2005
mli,13.96,2010
mli,14.13,2015
mli,13.79,2020
mli,13.1,2025
mli,12.36,2030
mli,11.58,2035
mli,11.0,2040
mli,10.54,2045
mli,10.04,2050
mlt,9.494,1950
mlt,14.2,1955
mlt,12.88,1960
mlt,11.04,1965
mlt,8.861,1970
mlt,6.962,1975
mlt,7.229,1980
mlt,8.0,1985
mlt,7.692,1990
mlt,7.33,1995
mlt,6.667,2000
mlt,5.911,2005
mlt,4.854,2010
mlt,4.348,2015
mlt,4.265,2020
mlt,4.717,2025
mlt,4.206,2030
mlt,4.206,2035
mlt,4.245,2040
mlt,3.81,2045
mlt,3.846,2050
mtq,11.3,1950
mtq,12.6,1955
mtq,14.29,1960
mtq,14.47,1965
mtq,13.02,1970
mtq,13.53,1975
mtq,9.524,1980
mtq,8.571,1985
mtq,7.527,1990
mtq,7.772,1995
mtq,7.426,2000
mtq,6.731,2005
mtq,6.075,2010
mtq,5.505,2015
mtq,5.023,2020
mtq,5.046,2025
mtq,4.977,2030
mtq,5.069,2035
mtq,4.608,2040
mtq,4.717,2045
mtq,4.369,2050
mrt,14.2,1950
mrt,14.1,1955
mrt,13.26,1960
mrt,14.03,1965
mrt,14.26,1970
mrt,14.35,1975
mrt,14.32,1980
mrt,14.35,1985
mrt,14.26,1990
mrt,14.11,1995
mrt,13.68,2000
mrt,13.15,2005
mrt,12.85,2010
mrt,12.46,2015
mrt,11.86,2020
mrt,10.95,2025
mrt,10.19,2030
mrt,9.618,2035
mrt,9.165,2040
mrt,8.694,2045
mrt,8.184,2050
mus,14.63,1950
mus,14.63,1955
mus,15.11,1960
mus,15.12,1965
mus,15.7,1970
mus,12.83,1975
mus,11.61,1980
mus,10.37,1985
mus,9.506,1990
mus,8.481,1995
mus,8.955,2000
mus,8.095,2005
mus,7.22,2010
mus,6.342,2015
mus,6.466,2020
mus,6.294,2025
mus,6.077,2030
mus,5.85,2035
mus,5.563,2040
mus,5.427,2045
mus,5.427,2050
myt,33.33,1950
myt,16.67,1955
myt,25.0,1960
myt,16.67,1965
myt,18.75,1970
myt,19.05,1975
myt,19.23,1980
myt,17.65,1985
myt,15.91,1990
myt,14.75,1995
myt,14.86,2000
myt,14.94,2005
myt,13.0,2010
myt,10.62,2015
myt,9.524,2020
myt,9.286,2025
myt,9.15,2030
myt,8.537,2035
myt,7.471,2040
myt,6.989,2045
myt,6.667,2050
mex,13.55,1950
mex,13.48,1955
mex,15.1,1960
mex,15.3,1965
mex,15.04,1970
mex,15.02,1975
mex,15.28,1980
mex,13.91,1985
mex,12.43,1990
mex,11.5,1995
mex,11.03,2000
mex,9.915,2005
mex,9.101,2010
mex,8.241,2015
mex,7.435,2020
mex,6.681,2025
mex,6.269,2030
mex,6.031,2035
mex,5.729,2040
mex,5.403,2045
mex,5.121,2050
fsm,13.33,1950
fsm,11.11,1955
fsm,15.0,1960
fsm,16.0,1965
fsm,14.29,1970
fsm,16.13,1975
fsm,16.67,1980
fsm,14.29,1985
fsm,15.22,1990
fsm,13.73,1995
fsm,12.96,2000
fsm,12.96,2005
fsm,12.73,2010
fsm,11.11,2015
fsm,10.71,2020
fsm,9.836,2025
fsm,9.677,2030
fsm,8.065,2035
fsm,7.937,2040
fsm,6.78,2045
fsm,6.557,2050
mda,8.086,1950
mda,7.429,1955
mda,10.26,1960
mda,11.29,1965
mda,10.25,1970
mda,8.256,1975
mda,8.416,1980
mda,8.356,1985
mda,8.924,1990
mda,9.039,1995
mda,7.336,2000
mda,5.381,2005
mda,4.635,2010
mda,5.504,2015
mda,5.746,2020
mda,5.546,2025
mda,4.946,2030
mda,4.458,2035
mda,4.434,2040
mda,4.823,2045
mda,5.112,2050
mng,13.44,1950
mng,13.66,1955
mng,13.64,1960
mng,13.84,1965
mng,14.1,1970
mng,14.09,1975
mng,14.11,1980
mng,13.68,1985
mng,13.3,1990
mng,13.92,1995
mng,11.36,2000
mng,9.176,2005
mng,7.76,2010
mng,8.017,2015
mng,7.829,2020
mng,7.503,2025
mng,7.021,2030
mng,6.313,2035
mng,5.789,2040
mng,5.648,2045
mng,5.714,2050
mne,11.06,1950
mne,11.21,1955
mne,11.62,1960
mne,11.49,1965
mne,10.57,1970
mne,9.353,1975
mne,8.621,1980
mne,8.651,1985
mne,8.446,1990
mne,8.065,1995
mne,6.481,2000
mne,6.604,2005
mne,5.975,2010
mne,5.66,2015
mne,5.625,2020
mne,5.607,2025
mne,5.59,2030
mne,5.329,2035
mne,5.363,2040
mne,5.079,2045
mne,5.128,2050
mar,14.28,1950
mar,14.35,1955
mar,14.41,1960
mar,15.02,1965
mar,15.79,1970
mar,14.79,1975
mar,13.97,1980
mar,13.3,1985
mar,13.47,1990
mar,12.31,1995
mar,10.94,2000
mar,9.68,2005
mar,8.747,2010
mar,8.668,2015
mar,8.442,2020
mar,7.932,2025
mar,7.245,2030
mar,6.628,2035
mar,6.235,2040
mar,6.018,2045
mar,5.924,2050
moz,13.05,1950
moz,13.04,1955
moz,13.15,1960
moz,13.48,1965
moz,13.72,1970
moz,13.84,1975
moz,13.79,1980
moz,14.31,1985
moz,14.82,1990
moz,13.67,1995
moz,13.59,2000
moz,13.79,2005
moz,14.5,2010
moz,13.92,2015
moz,13.16,2020
moz,12.5,2025
moz,11.99,2030
moz,11.53,2035
moz,11.0,2040
moz,10.41,2045
moz,9.846,2050
mmr,10.35,1950
mmr,11.02,1955
mmr,13.98,1960
mmr,13.78,1965
mmr,13.44,1970
mmr,13.29,1975
mmr,13.51,1980
mmr,12.68,1985
mmr,12.33,1990
mmr,10.96,1995
mmr,9.771,2000
mmr,8.808,2005
mmr,8.588,2010
mmr,8.3,2015
mmr,7.915,2020
mmr,7.345,2025
mmr,6.778,2030
mmr,6.353,2035
mmr,6.085,2040
mmr,5.917,2045
mmr,5.821,2050
nam,12.24,1950
nam,12.82,1955
nam,13.82,1960
nam,13.91,1965
nam,13.92,1970
nam,14.22,1975
nam,15.13,1980
nam,15.4,1985
nam,13.95,1990
nam,13.89,1995
nam,13.63,2000
nam,12.62,2005
nam,11.79,2010
nam,11.42,2015
nam,10.88,2020
nam,10.47,2025
nam,9.987,2030
nam,9.433,2035
nam,8.881,2040
nam,8.455,2045
nam,8.085,2050
npl,13.72,1950
npl,12.45,1955
npl,13.08,1960
npl,13.4,1965
npl,13.56,1970
npl,13.64,1975
npl,13.74,1980
npl,13.87,1985
npl,13.75,1990
npl,13.4,1995
npl,13.31,2000
npl,12.9,2005
npl,11.68,2010
npl,10.29,2015
npl,9.707,2020
npl,9.439,2025
npl,8.977,2030
npl,8.325,2035
npl,7.679,2040
npl,7.187,2045
npl,6.824,2050
nld,8.948,1950
nld,10.69,1955
nld,9.335,1960
nld,9.125,1965
nld,9.08,1970
nld,8.571,1975
nld,7.211,1980
nld,5.942,1985
nld,5.738,1990
nld,5.98,1995
nld,6.043,2000
nld,5.871,2005
nld,5.837,2010
nld,5.358,2015
nld,5.115,2020
nld,5.147,2025
nld,5.282,2030
nld,5.301,2035
nld,5.257,2040
nld,5.146,2045
nld,5.063,2050
ant,10.53,1950
ant,12.7,1955
ant,12.86,1960
ant,13.51,1965
ant,12.5,1970
ant,10.84,1975
ant,10.0,1980
ant,9.677,1985
ant,8.081,1990
ant,7.921,1995
ant,8.421,2000
ant,7.0,2005
ant,6.604,2010
ant,6.195,2015
ant,5.31,2020
ant,5.357,2025
ant,4.31,2030
ant,4.505,2035
ant,3.67,2040
ant,3.81,2045
ant,3.883,2050
ncl,13.33,1950
ncl,12.5,1955
ncl,13.89,1960
ncl,13.95,1965
ncl,13.73,1970
ncl,13.11,1975
ncl,13.04,1980
ncl,11.84,1985
ncl,10.84,1990
ncl,10.53,1995
ncl,9.434,2000
ncl,9.322,2005
ncl,7.937,2010
ncl,7.353,2015
ncl,6.944,2020
ncl,6.623,2025
ncl,6.211,2030
ncl,5.952,2035
ncl,5.78,2040
ncl,5.556,2045
ncl,5.405,2050
nzl,9.168,1950
nzl,10.74,1955
nzl,10.6,1960
nzl,10.99,1965
nzl,10.5,1970
nzl,9.638,1975
nzl,9.16,1980
nzl,7.65,1985
nzl,7.176,1990
nzl,7.499,1995
nzl,7.481,2000
nzl,6.711,2005
nzl,6.379,2010
nzl,6.305,2015
nzl,6.2,2020
nzl,5.993,2025
nzl,5.749,2030
nzl,5.54,2035
nzl,5.398,2040
nzl,5.35,2045
nzl,5.322,2050
nic,13.82,1950
nic,12.53,1955
nic,15.88,1960
nic,16.39,1965
nic,15.25,1970
nic,14.98,1975
