geo,population_aged_0_4_years_male_percent,time
deu,4.401,2050
gha,18.79,1950
gha,17.37,1955
gha,18.12,1960
gha,18.74,1965
gha,18.95,1970
gha,18.74,1975
gha,18.29,1980
gha,17.76,1985
gha,17.09,1990
gha,16.32,1995
gha,15.36,2000
gha,14.65,2005
gha,14.14,2010
gha,13.54,2015
gha,12.71,2020
gha,11.92,2025
gha,11.16,2030
gha,10.58,2035
gha,10.11,2040
gha,9.643,2045
gha,9.166,2050
grc,10.36,1950
grc,9.722,1955
grc,9.572,1960
grc,8.923,1965
grc,9.106,1970
grc,8.036,1975
grc,7.84,1980
grc,7.285,1985
grc,5.652,1990
grc,5.121,1995
grc,4.983,2000
grc,4.857,2005
grc,5.012,2010
grc,4.763,2015
grc,4.518,2020
grc,4.34,2025
grc,4.298,2030
grc,4.385,2035
grc,4.532,2040
grc,4.632,2045
grc,4.678,2050
grd,23.53,1950
grd,18.42,1955
grd,21.43,1960
grd,20.93,1965
grd,15.91,1970
grd,13.64,1975
grd,13.95,1980
grd,14.29,1985
grd,16.33,1990
grd,12.5,1995
grd,10.0,2000
grd,9.615,2005
grd,9.615,2010
grd,9.091,2015
grd,9.434,2020
grd,7.407,2025
grd,7.143,2030
grd,5.455,2035
grd,5.66,2040
grd,5.769,2045
grd,6.122,2050
glp,17.82,1950
glp,17.39,1955
glp,17.16,1960
glp,16.78,1965
glp,15.72,1970
glp,14.2,1975
glp,9.375,1980
glp,9.357,1985
glp,7.853,1990
glp,7.692,1995
glp,7.317,2000
glp,8.219,2005
glp,7.556,2010
glp,7.08,2015
glp,6.987,2020
glp,6.55,2025
glp,6.087,2030
glp,6.087,2035
glp,6.114,2040
glp,5.778,2045
glp,5.381,2050
gum,10.0,1950
gum,12.82,1955
gum,15.0,1960
gum,13.95,1965
gum,12.77,1970
gum,12.0,1975
gum,12.73,1980
gum,11.29,1985
gum,11.27,1990
gum,11.84,1995
gum,11.39,2000
gum,10.71,2005
gum,8.889,2010
gum,8.333,2015
gum,7.921,2020
gum,7.619,2025
gum,7.407,2030
gum,7.018,2035
gum,6.897,2040
gum,6.78,2045
gum,5.932,2050
gtm,19.19,1950
gtm,19.13,1955
gtm,18.15,1960
gtm,17.99,1965
gtm,17.86,1970
gtm,17.97,1975
gtm,18.19,1980
gtm,18.01,1985
gtm,17.26,1990
gtm,17.46,1995
gtm,17.17,2000
gtm,16.71,2005
gtm,15.74,2010
gtm,14.61,2015
gtm,13.41,2020
gtm,12.23,2025
gtm,11.11,2030
gtm,10.07,2035
gtm,9.128,2040
gtm,8.298,2045
gtm,7.571,2050
gin,15.86,1950
gin,17.07,1955
gin,17.35,1960
gin,17.65,1965
gin,17.76,1970
gin,18.0,1975
gin,18.25,1980
gin,18.42,1985
gin,18.33,1990
gin,17.97,1995
gin,17.4,2000
gin,17.0,2005
gin,16.63,2010
gin,15.86,2015
gin,14.84,2020
gin,13.77,2025
gin,12.77,2030
gin,11.9,2035
gin,11.11,2040
gin,10.36,2045
gin,9.64,2050
gnb,15.95,1950
gnb,19.42,1955
gnb,15.36,1960
gnb,15.65,1965
gnb,13.47,1970
gnb,20.58,1975
gnb,17.43,1980
gnb,16.11,1985
gnb,16.37,1990
gnb,17.01,1995
gnb,17.39,2000
gnb,17.1,2005
gnb,16.89,2010
gnb,16.34,2015
gnb,15.62,2020
gnb,14.84,2025
gnb,14.07,2030
gnb,13.25,2035
gnb,12.48,2040
gnb,11.79,2045
gnb,11.15,2050
guy,17.87,1950
guy,20.25,1955
guy,20.5,1960
guy,18.38,1965
guy,17.56,1970
guy,15.11,1975
guy,13.87,1980
guy,13.76,1985
guy,12.12,1990
guy,11.41,1995
guy,11.44,2000
guy,10.31,2005
guy,8.205,2010
guy,7.732,2015
guy,7.632,2020
guy,7.547,2025
guy,7.263,2030
guy,6.647,2035
guy,5.846,2040
guy,5.611,2045
guy,5.415,2050
hti,15.32,1950
hti,16.5,1955
hti,16.71,1960
hti,16.83,1965
hti,16.29,1970
hti,15.65,1975
hti,16.54,1980
hti,17.97,1985
hti,16.78,1990
hti,15.6,1995
hti,14.67,2000
hti,13.54,2005
hti,12.81,2010
hti,12.06,2015
hti,11.37,2020
hti,10.68,2025
hti,9.954,2030
hti,9.288,2035
hti,8.7,2040
hti,8.192,2045
hti,7.722,2050
hnd,18.05,1950
hnd,19.63,1955
hnd,19.54,1960
hnd,19.36,1965
hnd,19.57,1970
hnd,18.79,1975
hnd,18.68,1980
hnd,18.32,1985
hnd,17.49,1990
hnd,16.8,1995
hnd,15.42,2000
hnd,14.02,2005
hnd,13.0,2010
hnd,11.98,2015
hnd,10.95,2020
hnd,9.921,2025
hnd,8.963,2030
hnd,8.097,2035
hnd,7.331,2040
hnd,6.901,2045
hnd,6.604,2050
hkg,16.44,1950
hkg,16.58,1955
hkg,16.03,1960
hkg,14.45,1965
hkg,10.92,1970
hkg,9.022,1975
hkg,8.114,1980
hkg,7.774,1985
hkg,6.674,1990
hkg,6.248,1995
hkg,5.247,2000
hkg,3.707,2005
hkg,3.614,2010
hkg,4.236,2015
hkg,4.169,2020
hkg,3.995,2025
hkg,3.72,2030
hkg,3.518,2035
hkg,3.632,2040
hkg,3.908,2045
hkg,4.161,2050
hun,9.488,1950
hun,10.14,1955
hun,8.513,1960
hun,6.754,1965
hun,7.321,1970
hun,7.945,1975
hun,8.365,1980
hun,6.503,1985
hun,6.329,1990
hun,6.136,1995
hun,5.249,2000
hun,5.119,2005
hun,5.344,2010
hun,5.35,2015
hun,5.23,2020
hun,5.091,2025
hun,4.958,2030
hun,4.895,2035
hun,5.011,2040
hun,5.191,2045
hun,5.295,2050
isl,12.68,1950
isl,13.75,1955
isl,13.48,1960
isl,12.37,1965
isl,10.48,1970
isl,9.91,1975
isl,9.402,1980
isl,9.016,1985
isl,8.594,1990
isl,8.759,1995
isl,7.692,2000
isl,7.383,2005
isl,7.101,2010
isl,6.522,2015
isl,6.186,2020
isl,6.0,2025
isl,5.392,2030
isl,5.34,2035
isl,5.263,2040
isl,5.238,2045
isl,5.238,2050
ind,14.15,1950
ind,16.49,1955
ind,16.24,1960
ind,15.82,1965
ind,15.37,1970
ind,14.99,1975
ind,14.81,1980
ind,14.41,1985
ind,13.85,1990
ind,13.31,1995
ind,12.24,2000
ind,11.37,2005
ind,10.43,2010
ind,9.654,2015
ind,8.863,2020
ind,8.088,2025
ind,7.355,2030
ind,6.807,2035
ind,6.586,2040
ind,6.338,2045
ind,6.058,2050
idn,14.09,1950
idn,15.91,1955
idn,17.02,1960
idn,17.0,1965
idn,16.72,1970
idn,15.97,1975
idn,14.91,1980
idn,13.73,1985
idn,12.25,1990
idn,11.11,1995
idn,10.28,2000
idn,9.84,2005
idn,9.034,2010
idn,8.179,2015
idn,7.392,2020
idn,7.046,2025
idn,6.839,2030
idn,6.62,2035
idn,6.348,2040
idn,6.045,2045
idn,5.816,2050
irn,16.52,1950
irn,17.58,1955
irn,17.53,1960
irn,17.68,1965
irn,17.83,1970
irn,17.4,1975
irn,18.06,1980
irn,18.62,1985
irn,16.1,1990
irn,12.15,1995
irn,9.231,2000
irn,8.486,2005
irn,8.966,2010
irn,8.578,2015
irn,7.772,2020
irn,6.656,2025
irn,6.132,2030
irn,6.11,2035
irn,6.15,2040
irn,5.969,2045
irn,5.621,2050
irq,14.87,1950
irq,20.13,1955
irq,16.94,1960
irq,17.61,1965
irq,19.19,1970
irq,18.51,1975
irq,18.05,1980
irq,17.41,1985
irq,17.43,1990
irq,17.06,1995
irq,16.89,2000
irq,15.58,2005
irq,14.65,2010
irq,13.24,2015
irq,12.28,2020
irq,11.53,2025
irq,10.8,2030
irq,10.01,2035
irq,9.258,2040
irq,8.622,2045
irq,8.113,2050
irl,10.66,1950
irl,10.31,1955
irl,10.81,1960
irl,11.14,1965
irl,10.71,1970
irl,11.2,1975
irl,10.42,1980
irl,10.2,1985
irl,8.257,1990
irl,7.37,1995
irl,7.253,2000
irl,7.553,2005
irl,7.836,2010
irl,7.432,2015
irl,6.589,2020
irl,5.941,2025
irl,5.661,2030
irl,5.785,2035
irl,5.928,2040
irl,5.882,2045
irl,5.63,2050
isr,14.06,1950
isr,14.54,1955
isr,12.69,1960
isr,12.04,1965
isr,12.26,1970
isr,12.94,1975
isr,12.39,1980
isr,11.68,1985
isr,11.12,1990
isr,10.42,1995
isr,10.62,2000
isr,10.44,2005
isr,9.961,2010
isr,9.07,2015
isr,8.372,2020
isr,7.917,2025
isr,7.627,2030
isr,7.363,2035
isr,6.994,2040
isr,6.548,2045
isr,6.131,2050
ita,9.911,1950
ita,8.786,1955
ita,8.768,1960
ita,9.337,1965
ita,8.914,1970
ita,8.222,1975
ita,6.75,1980
ita,5.605,1985
ita,5.16,1990
ita,5.093,1995
ita,4.907,2000
ita,5.064,2005
ita,5.077,2010
ita,4.652,2015
ita,4.284,2020
ita,4.187,2025
ita,4.247,2030
ita,4.407,2035
ita,4.567,2040
ita,4.628,2045
ita,4.614,2050
jam,13.93,1950
jam,15.18,1955
jam,18.26,1960
jam,18.91,1965
jam,17.78,1970
jam,15.26,1975
jam,13.57,1980
jam,13.53,1985
jam,12.77,1990
jam,12.1,1995
jam,11.45,2000
jam,10.12,2005
jam,9.738,2010
jam,9.311,2015
jam,9.019,2020
jam,8.435,2025
jam,7.764,2030
jam,7.189,2035
jam,6.773,2040
jam,6.552,2045
jam,6.346,2050
jpn,14.08,1950
jpn,10.82,1955
jpn,8.716,1960
jpn,8.633,1965
jpn,8.947,1970
jpn,9.338,1975
jpn,7.594,1980
jpn,6.43,1985
jpn,5.484,1990
jpn,5.001,1995
jpn,4.871,2000
jpn,4.671,2005
jpn,4.324,2010
jpn,3.986,2015
jpn,3.745,2020
jpn,3.686,2025
jpn,3.73,2030
jpn,3.804,2035
jpn,3.837,2040
jpn,3.829,2045
jpn,3.838,2050
jor,19.11,1950
jor,17.63,1955
jor,17.46,1960
jor,18.56,1965
jor,18.85,1970
jor,19.48,1975
jor,18.65,1980
jor,17.4,1985
jor,17.65,1990
jor,14.66,1995
jor,14.09,2000
jor,12.65,2005
jor,11.93,2010
jor,11.13,2015
jor,9.893,2020
jor,8.948,2025
jor,8.214,2030
jor,7.597,2035
jor,7.082,2040
jor,6.82,2045
jor,6.483,2050
kaz,11.78,1950
kaz,14.73,1955
kaz,16.14,1960
kaz,15.57,1965
kaz,12.53,1970
kaz,12.21,1975
kaz,12.05,1980
kaz,12.15,1985
kaz,11.93,1990
kaz,9.719,1995
kaz,8.001,2000
kaz,8.457,2005
kaz,10.13,2010
kaz,9.648,2015
kaz,8.689,2020
kaz,7.66,2025
kaz,7.087,2030
kaz,7.058,2035
kaz,7.179,2040
kaz,7.035,2045
kaz,6.573,2050
ken,17.29,1950
ken,19.36,1955
ken,19.83,1960
ken,20.13,1965
ken,20.37,1970
ken,20.82,1975
ken,20.78,1980
ken,20.44,1985
ken,19.23,1990
ken,17.02,1995
ken,16.51,2000
ken,16.76,2005
ken,16.96,2010
ken,15.83,2015
ken,14.36,2020
ken,13.16,2025
ken,12.39,2030
ken,11.79,2035
ken,11.13,2040
ken,10.37,2045
ken,9.642,2050
prk,17.67,1950
prk,11.43,1955
prk,16.84,1960
prk,15.34,1965
prk,17.1,1970
prk,14.27,1975
prk,9.283,1980
prk,10.5,1985
prk,9.797,1990
prk,10.03,1995
prk,8.71,2000
prk,7.323,2005
prk,6.726,2010
prk,6.682,2015
prk,6.823,2020
prk,6.666,2025
prk,6.23,2030
prk,5.824,2035
prk,5.681,2040
prk,5.752,2045
prk,5.838,2050
kor,16.64,1950
kor,14.66,1955
kor,14.88,1960
kor,15.57,1965
kor,14.16,1970
kor,12.67,1975
kor,10.58,1980
kor,9.633,1985
kor,7.976,1990
kor,8.053,1995
kor,6.989,2000
kor,5.378,2005
kor,4.943,2010
kor,4.748,2015
kor,4.535,2020
kor,4.415,2025
kor,4.266,2030
kor,4.077,2035
kor,3.904,2040
kor,3.839,2045
kor,3.91,2050
kwt,13.04,1950
kwt,14.75,1955
kwt,12.72,1960
kwt,14.19,1965
kwt,16.55,1970
kwt,16.94,1975
kwt,13.94,1980
kwt,13.01,1985
kwt,12.65,1990
kwt,8.968,1995
kwt,7.817,2000
kwt,7.187,2005
kwt,7.238,2010
kwt,6.64,2015
kwt,6.035,2020
kwt,5.618,2025
kwt,5.409,2030
kwt,5.399,2035
kwt,5.396,2040
kwt,5.302,2045
kwt,5.187,2050
kgz,9.639,1950
kgz,14.59,1955
kgz,17.86,1960
kgz,17.71,1965
kgz,14.89,1970
kgz,14.88,1975
kgz,14.06,1980
kgz,14.71,1985
kgz,14.84,1990
kgz,13.47,1995
kgz,11.43,2000
kgz,10.05,2005
kgz,10.77,2010
kgz,10.27,2015
kgz,9.175,2020
kgz,8.0,2025
kgz,7.192,2030
kgz,7.011,2035
kgz,6.936,2040
kgz,6.651,2045
kgz,6.254,2050
lao,16.08,1950
lao,17.78,1955
lao,17.05,1960
lao,16.84,1965
lao,17.02,1970
lao,17.22,1975
lao,17.27,1980
lao,17.39,1985
lao,17.59,1990
lao,17.07,1995
lao,16.07,2000
lao,13.25,2005
lao,12.73,2010
lao,12.23,2015
lao,11.74,2020
lao,10.97,2025
lao,9.959,2030
lao,9.072,2035
lao,8.524,2040
lao,8.129,2045
lao,7.747,2050
lva,9.253,1950
lva,8.834,1955
lva,9.032,1960
lva,8.398,1965
lva,7.593,1970
lva,8.067,1975
lva,7.612,1980
lva,8.215,1985
lva,8.569,1990
lva,6.179,1995
lva,4.495,2000
lva,4.934,2005
lva,5.615,2010
lva,6.004,2015
lva,5.894,2020
lva,5.51,2025
lva,4.896,2030
lva,4.691,2035
lva,5.027,2040
lva,5.568,2045
lva,5.763,2050
lbn,13.76,1950
lbn,16.17,1955
lbn,17.25,1960
lbn,16.61,1965
lbn,15.45,1970
lbn,14.3,1975
lbn,14.11,1980
lbn,13.81,1985
lbn,12.79,1990
lbn,11.58,1995
lbn,10.99,2000
lbn,8.604,2005
lbn,7.873,2010
lbn,7.806,2015
lbn,7.62,2020
lbn,7.347,2025
lbn,6.857,2030
lbn,6.366,2035
lbn,6.007,2040
lbn,5.928,2045
lbn,5.913,2050
lso,17.05,1950
lso,17.3,1955
lso,17.88,1960
lso,18.33,1965
lso,18.49,1970
lso,18.9,1975
lso,18.93,1980
lso,18.58,1985
lso,17.92,1990
lso,16.73,1995
lso,15.86,2000
lso,14.76,2005
lso,13.91,2010
lso,13.22,2015
lso,12.6,2020
lso,11.94,2025
lso,11.26,2030
lso,10.7,2035
lso,10.26,2040
lso,9.793,2045
lso,9.367,2050
lbr,16.95,1950
lbr,16.78,1955
lbr,19.35,1960
lbr,19.57,1965
lbr,18.7,1970
lbr,17.12,1975
lbr,18.56,1980
lbr,18.65,1985
lbr,18.33,1990
lbr,18.02,1995
lbr,17.68,2000
lbr,17.07,2005
lbr,16.28,2010
lbr,15.41,2015
lbr,14.4,2020
lbr,13.35,2025
lbr,12.38,2030
lbr,11.54,2035
lbr,10.76,2040
lbr,10.04,2045
lbr,9.377,2050
lby,16.95,1950
lby,17.25,1955
lby,17.49,1960
lby,17.74,1965
lby,18.61,1970
lby,18.75,1975
lby,17.78,1980
lby,17.5,1985
lby,13.04,1990
lby,10.97,1995
lby,10.84,2000
lby,11.04,2005
lby,10.85,2010
lby,10.05,2015
lby,8.743,2020
lby,7.423,2025
lby,6.619,2030
lby,6.532,2035
lby,6.737,2040
lby,6.692,2045
lby,6.367,2050
ltu,9.655,1950
ltu,11.08,1955
ltu,10.74,1960
ltu,10.53,1965
ltu,9.301,1970
ltu,8.95,1975
ltu,8.214,1980
ltu,8.508,1985
ltu,8.462,1990
ltu,7.193,1995
ltu,5.789,2000
ltu,4.959,2005
ltu,5.121,2010
ltu,5.424,2015
ltu,5.49,2020
ltu,5.469,2025
ltu,5.098,2030
ltu,4.709,2035
ltu,4.78,2040
ltu,5.087,2045
ltu,5.388,2050
lux,6.803,1950
lux,7.237,1955
lux,8.387,1960
lux,7.975,1965
lux,7.186,1970
lux,6.145,1975
lux,5.65,1980
lux,6.145,1985
lux,6.417,1990
lux,7.0,1995
lux,7.075,2000
lux,6.087,2005
lux,5.738,2010
lux,5.837,2015
lux,5.861,2020
lux,6.207,2025
lux,6.189,2030
lux,5.882,2035
lux,5.882,2040
lux,5.698,2045
lux,5.738,2050
mac,13.0,1950
mac,17.2,1955
mac,14.12,1960
mac,14.29,1965
mac,9.924,1970
mac,9.302,1975
mac,7.874,1980
mac,11.92,1985
mac,11.54,1990
mac,8.543,1995
mac,5.687,2000
mac,3.879,2005
mac,4.598,2010
mac,4.461,2015
mac,4.643,2020
mac,4.24,2025
mac,3.509,2030
mac,3.521,2035
mac,3.534,2040
mac,3.597,2045
mac,4.074,2050
mkd,14.61,1950
mkd,14.49,1955
mkd,13.64,1960
mkd,13.05,1965
mkd,11.21,1970
mkd,10.82,1975
mkd,10.01,1980
mkd,9.457,1985
mkd,8.787,1990
mkd,8.053,1995
mkd,6.944,2000
mkd,6.01,2005
mkd,5.588,2010
mkd,5.583,2015
mkd,5.594,2020
mkd,5.32,2025
mkd,5.075,2030
mkd,4.858,2035
mkd,4.757,2040
mkd,4.852,2045
mkd,4.978,2050
mdg,14.86,1950
mdg,17.53,1955
mdg,17.85,1960
mdg,18.01,1965
mdg,18.19,1970
mdg,18.61,1975
mdg,18.49,1980
mdg,17.03,1985
mdg,18.11,1990
mdg,18.34,1995
mdg,17.93,2000
mdg,16.79,2005
mdg,15.79,2010
mdg,14.86,2015
mdg,13.89,2020
mdg,12.93,2025
mdg,12.02,2030
mdg,11.19,2035
mdg,10.45,2040
mdg,9.78,2045
mdg,9.178,2050
mwi,19.52,1950
mwi,18.52,1955
mwi,19.16,1960
mwi,19.61,1965
mwi,19.95,1970
mwi,19.98,1975
mwi,20.8,1980
mwi,20.27,1985
mwi,19.25,1990
mwi,18.91,1995
mwi,19.24,2000
mwi,18.42,2005
mwi,17.35,2010
mwi,16.58,2015
mwi,15.81,2020
mwi,14.81,2025
mwi,13.68,2030
mwi,12.61,2035
mwi,11.73,2040
mwi,11.01,2045
mwi,10.33,2050
mys,16.18,1950
mys,17.8,1955
mys,18.6,1960
mys,18.17,1965
mys,16.56,1970
mys,15.52,1975
mys,13.83,1980
mys,15.62,1985
mys,13.91,1990
mys,12.98,1995
mys,11.52,2000
mys,10.78,2005
mys,9.881,2010
mys,9.174,2015
mys,8.457,2020
mys,7.72,2025
mys,7.084,2030
mys,6.833,2035
mys,6.631,2040
mys,6.393,2045
mys,6.122,2050
mdv,11.63,1950
mdv,17.02,1955
mdv,15.38,1960
mdv,15.52,1965
mdv,15.62,1970
mdv,16.22,1975
mdv,17.28,1980
mdv,19.15,1985
mdv,18.18,1990
mdv,15.75,1995
mdv,11.51,2000
mdv,8.725,2005
mdv,8.861,2010
mdv,8.824,2015
mdv,8.889,2020
mdv,7.895,2025
mdv,6.931,2030
mdv,6.28,2035
mdv,6.019,2040
mdv,6.335,2045
mdv,6.25,2050
mli,15.84,1950
mli,15.48,1955
mli,16.63,1960
mli,16.89,1965
mli,17.28,1970
mli,17.08,1975
mli,17.32,1980
mli,18.15,1985
mli,18.5,1990
mli,18.33,1995
mli,17.87,2000
mli,17.71,2005
mli,17.74,2010
mli,17.04,2015
mli,15.93,2020
mli,14.77,2025
mli,13.65,2030
mli,12.82,2035
mli,12.13,2040
mli,11.43,2045
mli,10.72,2050
mlt,15.58,1950
mlt,13.82,1955
mlt,13.91,1960
mlt,11.11,1965
mlt,8.276,1970
mlt,8.844,1975
mlt,8.805,1980
mlt,8.284,1985
mlt,7.91,1990
mlt,6.989,1995
mlt,6.25,2000
mlt,5.0,2005
mlt,4.455,2010
mlt,4.762,2015
mlt,4.695,2020
mlt,4.695,2025
mlt,4.673,2030
mlt,4.206,2035
mlt,4.265,2040
mlt,4.327,2045
mlt,4.369,2050
mtq,16.19,1950
mtq,17.65,1955
mtq,16.55,1960
mtq,16.78,1965
mtq,15.62,1970
mtq,12.5,1975
mtq,8.917,1980
mtq,8.537,1985
mtq,8.621,1990
mtq,8.427,1995
mtq,7.778,2000
mtq,7.609,2005
mtq,6.842,2010
mtq,6.186,2015
mtq,6.154,2020
mtq,6.154,2025
mtq,5.612,2030
mtq,5.584,2035
mtq,5.155,2040
mtq,5.236,2045
mtq,4.839,2050
mrt,17.55,1950
mrt,17.98,1955
mrt,18.93,1960
mrt,18.67,1965
mrt,18.64,1970
mrt,18.4,1975
mrt,18.19,1980
mrt,17.86,1985
mrt,17.64,1990
mrt,16.91,1995
mrt,16.22,2000
mrt,15.49,2005
mrt,14.71,2010
mrt,13.78,2015
mrt,12.58,2020
mrt,11.63,2025
mrt,10.92,2030
mrt,10.31,2035
mrt,9.732,2040
mrt,9.088,2045
mrt,8.448,2050
mus,18.22,1950
mus,19.37,1955
mus,19.15,1960
mus,18.3,1965
mus,14.32,1970
mus,11.82,1975
mus,11.51,1980
mus,10.47,1985
mus,9.488,1990
mus,9.929,1995
mus,8.893,2000
mus,7.903,2005
mus,6.998,2010
mus,7.121,2015
mus,6.953,2020
mus,6.696,2025
mus,6.377,2030
mus,6.187,2035
mus,6.043,2040
mus,5.925,2045
mus,5.933,2050
myt,12.5,1950
myt,18.18,1955
myt,15.38,1960
myt,17.65,1965
myt,21.05,1970
myt,20.83,1975
myt,17.24,1980
myt,19.44,1985
myt,19.57,1990
myt,17.74,1995
myt,17.33,2000
myt,13.79,2005
myt,12.0,2010
myt,10.71,2015
myt,10.4,2020
myt,10.14,2025
myt,9.396,2030
myt,8.025,2035
myt,7.647,2040
myt,7.143,2045
myt,6.878,2050
mex,17.73,1950
mex,19.23,1955
mex,19.19,1960
mex,18.72,1965
mex,18.58,1970
mex,18.39,1975
mex,16.28,1980
mex,14.59,1985
mex,13.54,1990
mex,12.85,1995
mex,11.37,2000
mex,10.4,2005
mex,9.411,2010
mex,8.447,2015
mex,7.629,2020
mex,7.151,2025
mex,6.862,2030
mex,6.497,2035
mex,6.111,2040
mex,5.778,2045
mex,5.545,2050
fsm,18.75,1950
fsm,21.05,1955
fsm,18.18,1960
fsm,18.52,1965
fsm,18.75,1970
fsm,18.75,1975
fsm,18.42,1980
fsm,17.78,1985
fsm,16.0,1990
fsm,14.55,1995
fsm,15.09,2000
fsm,12.73,2005
fsm,12.96,2010
fsm,10.34,2015
fsm,9.836,2020
fsm,9.836,2025
fsm,9.231,2030
fsm,7.692,2035
fsm,7.692,2040
fsm,6.061,2045
fsm,5.97,2050
mda,9.424,1950
mda,13.27,1955
mda,14.46,1960
mda,12.82,1965
mda,10.29,1970
mda,10.36,1975
mda,10.13,1980
mda,10.64,1985
mda,10.48,1990
mda,8.096,1995
mda,6.687,2000
mda,5.319,2005
mda,6.486,2010
mda,6.703,2015
mda,6.425,2020
mda,5.758,2025
mda,5.186,2030
mda,5.162,2035
mda,5.508,2040
mda,5.761,2045
mda,5.607,2050
mng,16.98,1950
mng,17.22,1955
mng,17.51,1960
mng,17.71,1965
mng,17.6,1970
mng,17.45,1975
mng,16.67,1980
mng,16.27,1985
mng,16.18,1990
mng,12.96,1995
mng,10.21,2000
mng,8.789,2005
mng,9.057,2010
mng,8.865,2015
mng,8.429,2020
mng,7.822,2025
mng,7.013,2030
mng,6.376,2035
mng,6.22,2040
mng,6.254,2045
mng,6.257,2050
mne,14.14,1950
mne,14.08,1955
mne,13.72,1960
mne,12.2,1965
mne,11.02,1970
mne,10.37,1975
mne,9.859,1980
mne,9.091,1985
mne,8.966,1990
mne,7.029,1995
mne,6.845,2000
mne,6.818,2005
mne,6.23,2010
mne,6.452,2015
mne,6.109,2020
mne,6.109,2025
mne,6.09,2030
mne,5.751,2035
mne,5.466,2040
mne,5.519,2045
mne,5.537,2050
mar,18.01,1950
mar,18.04,1955
mar,18.15,1960
mar,18.65,1965
mar,18.74,1970
mar,18.86,1975
mar,16.29,1980
mar,15.97,1985
mar,14.24,1990
mar,12.5,1995
mar,11.02,2000
mar,10.06,2005
mar,9.971,2010
mar,9.68,2015
mar,9.044,2020
mar,8.232,2025
mar,7.514,2030
mar,7.061,2035
mar,6.812,2040
mar,6.685,2045
mar,6.467,2050
moz,17.37,1950
moz,17.5,1955
moz,17.86,1960
moz,18.09,1965
moz,18.16,1970
moz,18.21,1975
moz,18.35,1980
moz,18.27,1985
moz,18.25,1990
moz,18.33,1995
moz,18.13,2000
moz,18.4,2005
moz,17.06,2010
moz,15.66,2015
moz,14.56,2020
moz,13.69,2025
moz,12.92,2030
moz,12.12,2035
moz,11.3,2040
moz,10.54,2045
moz,9.892,2050
mmr,14.15,1950
mmr,17.11,1955
mmr,16.84,1960
mmr,16.33,1965
mmr,16.14,1970
mmr,16.2,1975
mmr,15.09,1980
mmr,14.42,1985
mmr,12.63,1990
mmr,11.16,1995
mmr,9.922,2000
mmr,9.773,2005
mmr,9.449,2010
mmr,8.952,2015
mmr,8.242,2020
mmr,7.557,2025
mmr,7.051,2030
mmr,6.725,2035
mmr,6.511,2040
mmr,6.365,2045
mmr,6.157,2050
nam,16.18,1950
nam,16.54,1955
nam,16.84,1960
nam,16.91,1965
nam,17.49,1970
nam,18.39,1975
nam,19.07,1980
nam,18.25,1985
nam,17.08,1990
nam,16.41,1995
nam,14.8,2000
nam,13.75,2005
nam,13.0,2010
nam,12.14,2015
nam,11.55,2020
nam,10.83,2025
nam,10.06,2030
nam,9.383,2035
nam,8.894,2040
nam,8.501,2045
nam,8.093,2050
npl,14.67,1950
npl,15.45,1955
npl,15.96,1960
npl,16.3,1965
npl,16.5,1970
npl,16.63,1975
npl,16.71,1980
npl,16.58,1985
npl,16.35,1990
npl,16.31,1995
npl,15.51,2000
npl,13.81,2005
npl,12.05,2010
npl,11.32,2015
npl,10.93,2020
npl,10.32,2025
npl,9.496,2030
npl,8.721,2035
npl,8.144,2040
npl,7.713,2045
npl,7.308,2050
nld,12.3,1950
nld,10.64,1955
nld,10.34,1960
nld,10.14,1965
nld,9.342,1970
nld,7.728,1975
nld,6.45,1980
nld,6.195,1985
nld,6.494,1990
nld,6.519,1995
nld,6.389,2000
nld,6.32,2005
nld,5.763,2010
nld,5.474,2015
nld,5.503,2020
nld,5.634,2025
nld,5.635,2030
nld,5.557,2035
nld,5.424,2040
nld,5.318,2045
nld,5.327,2050
ant,14.81,1950
ant,18.33,1955
ant,16.67,1960
ant,13.7,1965
ant,11.39,1970
ant,10.98,1975
ant,9.639,1980
ant,10.23,1985
ant,9.677,1990
ant,9.89,1995
ant,8.333,2000
ant,7.865,2005
ant,7.447,2010
ant,6.316,2015
ant,6.122,2020
ant,5.102,2025
ant,5.208,2030
ant,5.208,2035
ant,5.263,2040
ant,5.435,2045
ant,4.598,2050
ncl,14.71,1950
ncl,13.89,1955
ncl,14.63,1960
ncl,15.22,1965
ncl,15.09,1970
ncl,13.43,1975
ncl,12.33,1980
ncl,11.39,1985
ncl,11.63,1990
ncl,11.0,1995
ncl,10.0,2000
ncl,8.621,2005
ncl,7.874,2010
ncl,7.353,2015
ncl,7.692,2020
ncl,7.237,2025
ncl,6.329,2030
ncl,6.173,2035
ncl,5.952,2040
ncl,5.78,2045
ncl,5.618,2050
nzl,12.4,1950
nzl,12.08,1955
nzl,12.42,1960
nzl,11.76,1965
nzl,10.72,1970
nzl,10.01,1975
nzl,8.381,1980
nzl,7.99,1985
nzl,8.378,1990
nzl,8.246,1995
nzl,7.571,2000
nzl,7.15,2005
nzl,7.059,2010
nzl,6.841,2015
nzl,6.572,2020
nzl,6.302,2025
nzl,5.994,2030
nzl,5.819,2035
nzl,5.741,2040
nzl,5.723,2045
nzl,5.668,2050
nic,16.93,1950
nic,20.69,1955
nic,20.9,1960
nic,19.3,1965
nic,18.83,1970
nic,19.21,1975
