geo,population_aged_40_59_years_female_percent,time
nic,12.5,1960
nic,12.61,1965
nic,12.75,1970
nic,12.33,1975
nic,11.84,1980
nic,11.17,1985
nic,10.51,1990
nic,11.38,1995
nic,12.85,2000
nic,14.27,2005
nic,16.01,2010
nic,17.27,2015
nic,18.81,2020
nic,20.96,2025
nic,23.04,2030
nic,25.03,2035
nic,26.0,2040
nic,25.94,2045
nic,25.91,2050
ner,11.4,1950
ner,12.0,1955
ner,12.18,1960
ner,12.3,1965
ner,12.18,1970
ner,12.17,1975
ner,12.29,1980
ner,12.6,1985
ner,12.71,1990
ner,12.01,1995
ner,11.54,2000
ner,11.21,2005
ner,10.97,2010
ner,11.1,2015
ner,11.25,2020
ner,11.36,2025
ner,11.46,2030
ner,11.7,2035
ner,12.2,2040
ner,12.99,2045
ner,14.47,2050
nga,15.31,1950
nga,14.8,1955
nga,14.48,1960
nga,14.35,1965
nga,14.23,1970
nga,14.02,1975
nga,13.65,1980
nga,13.35,1985
nga,13.02,1990
nga,13.01,1995
nga,13.05,2000
nga,13.04,2005
nga,13.05,2010
nga,13.28,2015
nga,14.05,2020
nga,15.2,2025
nga,16.48,2030
nga,17.75,2035
nga,18.96,2040
nga,20.29,2045
nga,21.81,2050
nor,25.32,1950
nor,25.84,1955
nor,25.99,1960
nor,25.98,1965
nor,24.49,1970
nor,22.47,1975
nor,20.73,1980
nor,20.19,1985
nor,21.81,1990
nor,23.59,1995
nor,25.44,2000
nor,26.53,2005
nor,26.75,2010
nor,27.19,2015
nor,26.61,2020
nor,25.68,2025
nor,24.69,2030
nor,24.26,2035
nor,24.5,2040
nor,24.56,2045
nor,24.4,2050
omn,14.8,1950
omn,14.06,1955
omn,13.33,1960
omn,12.88,1965
omn,12.63,1970
omn,12.11,1975
omn,11.88,1980
omn,11.86,1985
omn,11.4,1990
omn,11.0,1995
omn,10.98,2000
omn,12.29,2005
omn,14.15,2010
omn,16.17,2015
omn,18.94,2020
omn,21.66,2025
omn,23.96,2030
omn,25.35,2035
omn,25.9,2040
omn,25.39,2045
omn,24.76,2050
pak,18.56,1950
pak,17.21,1955
pak,15.78,1960
pak,14.61,1965
pak,13.63,1970
pak,13.2,1975
pak,13.15,1980
pak,13.36,1985
pak,13.31,1990
pak,13.42,1995
pak,13.81,2000
pak,14.34,2005
pak,15.13,2010
pak,16.05,2015
pak,17.14,2020
pak,18.58,2025
pak,20.53,2030
pak,22.05,2035
pak,23.11,2040
pak,23.8,2045
pak,24.14,2050
pan,15.11,1950
pan,14.61,1955
pan,14.13,1960
pan,13.64,1965
pan,13.33,1970
pan,13.03,1975
pan,13.33,1980
pan,13.9,1985
pan,14.79,1990
pan,16.11,1995
pan,17.74,2000
pan,19.45,2005
pan,21.32,2010
pan,22.89,2015
pan,23.62,2020
pan,23.79,2025
pan,23.84,2030
pan,23.74,2035
pan,24.19,2040
pan,24.72,2045
pan,24.98,2050
png,14.59,1950
png,14.57,1955
png,14.17,1960
png,12.74,1965
png,13.29,1970
png,12.88,1975
png,10.54,1980
png,10.8,1985
png,11.51,1990
png,12.35,1995
png,13.18,2000
png,14.8,2005
png,16.11,2010
png,17.46,2015
png,18.04,2020
png,18.27,2025
png,18.72,2030
png,19.44,2035
png,21.04,2040
png,22.56,2045
png,23.87,2050
pry,12.55,1950
pry,12.93,1955
pry,13.24,1960
pry,13.19,1965
pry,13.41,1970
pry,13.18,1975
pry,13.24,1980
pry,12.89,1985
pry,13.05,1990
pry,14.24,1995
pry,15.22,2000
pry,16.27,2005
pry,17.01,2010
pry,17.37,2015
pry,18.3,2020
pry,20.09,2025
pry,21.98,2030
pry,23.83,2035
pry,25.05,2040
pry,25.42,2045
pry,25.49,2050
per,15.41,1950
per,14.99,1955
per,14.31,1960
per,13.82,1965
per,13.58,1970
per,13.66,1975
per,13.88,1980
per,14.14,1985
per,14.52,1990
per,15.25,1995
per,16.34,2000
per,17.79,2005
per,19.23,2010
per,20.65,2015
per,22.13,2020
per,23.24,2025
per,24.41,2030
per,25.37,2035
per,25.85,2040
per,26.18,2045
per,26.14,2050
phl,14.05,1950
phl,13.91,1955
phl,13.66,1960
phl,13.5,1965
phl,12.81,1970
phl,12.54,1975
phl,12.6,1980
phl,12.82,1985
phl,13.32,1990
phl,14.39,1995
phl,15.55,2000
phl,16.79,2005
phl,18.01,2010
phl,18.88,2015
phl,19.89,2020
phl,20.96,2025
phl,22.16,2030
phl,23.34,2035
phl,24.11,2040
phl,24.57,2045
phl,24.89,2050
pol,22.76,1950
pol,23.32,1955
pol,21.36,1960
pol,21.85,1965
pol,22.23,1970
pol,22.54,1975
pol,23.38,1980
pol,21.61,1985
pol,22.03,1990
pol,24.18,1995
pol,26.81,2000
pol,28.6,2005
pol,27.73,2010
pol,26.6,2015
pol,26.55,2020
pol,28.61,2025
pol,30.43,2030
pol,30.42,2035
pol,28.3,2040
pol,25.04,2045
pol,23.03,2050
prt,21.14,1950
prt,21.84,1955
prt,21.79,1960
prt,22.04,1965
prt,22.78,1970
prt,22.92,1975
prt,23.49,1980
prt,22.91,1985
prt,23.68,1990
prt,24.31,1995
prt,25.25,2000
prt,26.63,2005
prt,27.52,2010
prt,28.78,2015
prt,29.74,2020
prt,29.45,2025
prt,28.23,2030
prt,26.18,2035
prt,24.18,2040
prt,23.16,2045
prt,22.99,2050
pri,12.41,1950
pri,13.54,1955
pri,14.68,1960
pri,16.67,1965
pri,16.59,1970
pri,16.62,1975
pri,18.05,1980
pri,19.16,1985
pri,21.19,1990
pri,23.03,1995
pri,24.6,2000
pri,25.86,2005
pri,25.85,2010
pri,25.75,2015
pri,25.7,2020
pri,25.39,2025
pri,25.13,2030
pri,25.16,2035
pri,24.72,2040
pri,23.84,2045
pri,23.16,2050
qat,9.091,1950
qat,13.33,1955
qat,15.0,1960
qat,15.38,1965
qat,7.895,1970
qat,10.53,1975
qat,10.84,1980
qat,11.11,1985
qat,14.38,1990
qat,14.44,1995
qat,17.67,2000
qat,18.41,2005
qat,17.25,2010
qat,20.57,2015
qat,20.53,2020
qat,22.65,2025
qat,24.24,2030
qat,24.15,2035
qat,23.32,2040
qat,22.27,2045
qat,21.8,2050
reu,14.73,1950
reu,14.67,1955
reu,14.94,1960
reu,14.14,1965
reu,14.29,1970
reu,14.86,1975
reu,15.5,1980
reu,16.2,1985
reu,16.5,1990
reu,18.24,1995
reu,20.05,2000
reu,23.08,2005
reu,25.58,2010
reu,25.99,2015
reu,25.52,2020
reu,24.15,2025
reu,22.93,2030
reu,23.01,2035
reu,23.59,2040
reu,23.93,2045
reu,24.43,2050
rou,22.37,1950
rou,23.09,1955
rou,21.7,1960
rou,22.88,1965
rou,23.53,1970
rou,23.81,1975
rou,25.59,1980
rou,24.31,1985
rou,23.53,1990
rou,24.3,1995
rou,24.95,2000
rou,25.37,2005
rou,27.22,2010
rou,27.8,2015
rou,29.23,2020
rou,31.13,2025
rou,31.42,2030
rou,29.7,2035
rou,27.08,2040
rou,25.48,2045
rou,23.19,2050
rus,22.6,1950
rus,25.11,1955
rus,24.19,1960
rus,23.57,1965
rus,25.28,1970
rus,24.7,1975
rus,27.16,1980
rus,24.55,1985
rus,22.87,1990
rus,24.6,1995
rus,25.89,2000
rus,29.27,2005
rus,29.26,2010
rus,28.4,2015
rus,27.51,2020
rus,28.35,2025
rus,30.7,2030
rus,29.97,2035
rus,27.62,2040
rus,24.7,2045
rus,22.24,2050
rwa,12.41,1950
rwa,12.34,1955
rwa,12.23,1960
rwa,12.02,1965
rwa,11.93,1970
rwa,11.73,1975
rwa,12.98,1980
rwa,11.16,1985
rwa,10.37,1990
rwa,10.73,1995
rwa,12.0,2000
rwa,12.67,2005
rwa,12.73,2010
rwa,12.61,2015
rwa,12.95,2020
rwa,14.9,2025
rwa,17.24,2030
rwa,18.23,2035
rwa,18.91,2040
rwa,19.22,2045
rwa,19.89,2050
lca,16.28,1950
lca,16.28,1955
lca,15.22,1960
lca,14.0,1965
lca,15.09,1970
lca,13.79,1975
lca,13.56,1980
lca,14.06,1985
lca,12.5,1990
lca,13.33,1995
lca,16.05,2000
lca,18.6,2005
lca,21.59,2010
lca,23.08,2015
lca,24.74,2020
lca,26.73,2025
lca,27.18,2030
lca,28.04,2035
lca,28.04,2040
lca,27.03,2045
lca,26.13,2050
vct,13.89,1950
vct,10.81,1955
vct,16.28,1960
vct,15.22,1965
vct,12.77,1970
vct,8.163,1975
vct,14.0,1980
vct,13.21,1985
vct,10.91,1990
vct,13.46,1995
vct,14.81,2000
vct,20.75,2005
vct,21.43,2010
vct,22.64,2015
vct,24.07,2020
vct,24.53,2025
vct,25.0,2030
vct,25.42,2035
vct,26.67,2040
vct,25.81,2045
vct,26.67,2050
wsm,10.53,1950
wsm,10.64,1955
wsm,11.11,1960
wsm,12.9,1965
wsm,11.43,1970
wsm,10.96,1975
wsm,12.0,1980
wsm,11.84,1985
wsm,12.82,1990
wsm,12.5,1995
wsm,13.25,2000
wsm,15.12,2005
wsm,15.29,2010
wsm,16.28,2015
wsm,15.91,2020
wsm,12.36,2025
wsm,13.98,2030
wsm,15.22,2035
wsm,20.21,2040
wsm,25.81,2045
wsm,26.67,2050
stp,14.81,1950
stp,15.38,1955
stp,14.81,1960
stp,13.33,1965
stp,11.43,1970
stp,14.63,1975
stp,14.29,1980
stp,13.46,1985
stp,12.07,1990
stp,11.29,1995
stp,11.11,2000
stp,11.84,2005
stp,13.25,2010
stp,13.33,2015
stp,15.0,2020
stp,17.59,2025
stp,19.13,2030
stp,21.43,2035
stp,22.96,2040
stp,23.61,2045
stp,25.0,2050
sau,15.24,1950
sau,14.73,1955
sau,14.27,1960
sau,13.67,1965
sau,13.23,1970
sau,12.8,1975
sau,12.21,1980
sau,9.804,1985
sau,9.213,1990
sau,9.399,1995
sau,11.52,2000
sau,12.81,2005
sau,14.91,2010
sau,17.03,2015
sau,19.57,2020
sau,21.09,2025
sau,22.79,2030
sau,24.5,2035
sau,25.31,2040
sau,26.17,2045
sau,26.23,2050
sen,14.68,1950
sen,14.75,1955
sen,14.73,1960
sen,14.59,1965
sen,14.29,1970
sen,14.07,1975
sen,13.71,1980
sen,13.24,1985
sen,12.59,1990
sen,11.83,1995
sen,11.58,2000
sen,11.67,2005
sen,12.24,2010
sen,13.34,2015
sen,14.63,2020
sen,16.03,2025
sen,17.42,2030
sen,18.79,2035
sen,20.06,2040
sen,21.36,2045
sen,22.93,2050
srb,21.17,1950
srb,21.51,1955
srb,19.93,1960
srb,21.1,1965
srb,23.18,1970
srb,25.23,1975
srb,27.09,1980
srb,25.61,1985
srb,24.67,1990
srb,24.96,1995
srb,25.17,2000
srb,26.27,2005
srb,26.73,2010
srb,26.18,2015
srb,26.79,2020
srb,27.79,2025
srb,28.34,2030
srb,27.95,2035
srb,26.62,2040
srb,25.39,2045
srb,24.25,2050
sle,16.31,1950
sle,16.31,1955
sle,16.22,1960
sle,16.35,1965
sle,16.08,1970
sle,15.81,1975
sle,15.4,1980
sle,15.2,1985
sle,14.93,1990
sle,14.54,1995
sle,14.2,2000
sle,13.93,2005
sle,13.84,2010
sle,14.2,2015
sle,14.82,2020
sle,15.49,2025
sle,16.12,2030
sle,16.57,2035
sle,17.39,2040
sle,18.66,2045
sle,20.12,2050
sgp,14.55,1950
sgp,15.37,1955
sgp,14.82,1960
sgp,14.24,1965
sgp,14.81,1970
sgp,15.2,1975
sgp,16.64,1980
sgp,18.02,1985
sgp,19.43,1990
sgp,23.5,1995
sgp,28.51,2000
sgp,33.46,2005
sgp,35.36,2010
sgp,34.11,2015
sgp,30.25,2020
sgp,26.41,2025
sgp,24.08,2030
sgp,24.85,2035
sgp,26.03,2040
sgp,26.0,2045
sgp,24.56,2050
svk,23.25,1950
svk,23.67,1955
svk,21.02,1960
svk,21.45,1965
svk,21.93,1970
svk,21.67,1975
svk,22.25,1980
svk,21.16,1985
svk,21.56,1990
svk,23.63,1995
svk,25.93,2000
svk,27.52,2005
svk,27.59,2010
svk,27.55,2015
svk,28.58,2020
svk,29.88,2025
svk,31.08,2030
svk,30.66,2035
svk,28.1,2040
svk,25.27,2045
svk,23.36,2050
svn,24.94,1950
svn,24.88,1955
svn,22.42,1960
svn,22.71,1965
svn,23.55,1970
svn,24.0,1975
svn,25.24,1980
svn,23.92,1985
svn,23.77,1990
svn,25.05,1995
svn,26.59,2000
svn,28.61,2005
svn,29.15,2010
svn,28.69,2015
svn,28.65,2020
svn,28.26,2025
svn,27.91,2030
svn,26.63,2035
svn,24.43,2040
svn,22.54,2045
svn,21.59,2050
slb,12.5,1950
slb,12.5,1955
slb,11.11,1960
slb,12.5,1965
slb,12.99,1970
slb,12.09,1975
slb,12.96,1980
slb,11.54,1985
slb,11.84,1990
slb,12.64,1995
slb,12.63,2000
slb,13.16,2005
slb,14.34,2010
slb,15.97,2015
slb,17.87,2020
slb,19.14,2025
slb,20.1,2030
slb,21.22,2035
slb,22.27,2040
slb,23.49,2045
slb,24.64,2050
som,15.8,1950
som,15.32,1955
som,14.82,1960
som,14.16,1965
som,13.62,1970
som,12.92,1975
som,12.53,1980
som,12.36,1985
som,12.24,1990
som,12.72,1995
som,12.93,2000
som,13.19,2005
som,13.51,2010
som,13.69,2015
som,14.17,2020
som,13.99,2025
som,14.17,2030
som,14.47,2035
som,15.1,2040
som,16.44,2045
som,17.74,2050
zaf,16.93,1950
zaf,16.42,1955
zaf,16.06,1960
zaf,15.39,1965
zaf,14.61,1970
zaf,14.27,1975
zaf,14.13,1980
zaf,14.32,1985
zaf,14.71,1990
zaf,16.09,1995
zaf,17.42,2000
zaf,18.5,2005
zaf,19.17,2010
zaf,18.82,2015
zaf,18.1,2020
zaf,18.16,2025
zaf,18.92,2030
zaf,19.99,2035
zaf,21.13,2040
zaf,22.02,2045
zaf,22.63,2050
esp,21.88,1950
esp,22.65,1955
esp,22.56,1960
esp,23.45,1965
esp,23.32,1970
esp,23.58,1975
esp,23.16,1980
esp,22.65,1985
esp,22.6,1990
esp,22.66,1995
esp,24.36,2000
esp,25.92,2005
esp,27.51,2010
esp,29.39,2015
esp,30.89,2020
esp,30.64,2025
esp,28.73,2030
esp,25.97,2035
esp,22.75,2040
esp,21.14,2045
esp,21.18,2050
lka,12.3,1950
lka,12.88,1955
lka,13.34,1960
lka,13.98,1965
lka,14.6,1970
lka,15.11,1975
lka,15.69,1980
lka,16.31,1985
lka,17.64,1990
lka,19.11,1995
lka,21.84,2000
lka,25.27,2005
lka,26.13,2010
lka,25.04,2015
lka,24.66,2020
lka,25.35,2025
lka,25.23,2030
lka,25.44,2035
lka,24.49,2040
lka,23.49,2045
lka,23.61,2050
sdn,13.51,1950
sdn,13.38,1955
sdn,13.45,1960
sdn,13.5,1965
sdn,13.45,1970
sdn,13.37,1975
sdn,13.31,1980
sdn,13.29,1985
sdn,13.42,1990
sdn,13.48,1995
sdn,13.68,2000
sdn,14.05,2005
sdn,14.58,2010
sdn,15.44,2015
sdn,16.54,2020
sdn,17.81,2025
sdn,19.15,2030
sdn,20.63,2035
sdn,22.09,2040
sdn,23.24,2045
sdn,24.12,2050
sur,14.81,1950
sur,13.71,1955
sur,13.1,1960
sur,12.57,1965
sur,12.77,1970
sur,12.15,1975
sur,14.44,1980
sur,15.76,1985
sur,16.0,1990
sur,16.28,1995
sur,18.18,2000
sur,20.16,2005
sur,21.92,2010
sur,24.0,2015
sur,23.94,2020
sur,24.15,2025
sur,25.25,2030
sur,25.0,2035
sur,26.52,2040
sur,27.01,2045
sur,26.6,2050
swz,13.57,1950
swz,13.75,1955
swz,13.89,1960
swz,13.73,1965
swz,13.25,1970
swz,12.55,1975
swz,11.99,1980
swz,11.83,1985
swz,12.04,1990
swz,11.9,1995
swz,12.88,2000
swz,13.32,2005
swz,12.89,2010
swz,11.62,2015
swz,10.82,2020
swz,11.42,2025
swz,13.62,2030
swz,16.41,2035
swz,18.55,2040
swz,19.64,2045
swz,20.37,2050
swe,26.38,1950
swe,27.07,1955
swe,27.31,1960
swe,26.96,1965
swe,25.23,1970
swe,23.48,1975
swe,22.42,1980
swe,23.01,1985
swe,24.38,1990
swe,25.26,1995
swe,26.33,2000
swe,26.27,2005
swe,25.73,2010
swe,25.71,2015
swe,25.19,2020
swe,24.33,2025
swe,24.1,2030
swe,24.43,2035
swe,24.0,2040
swe,23.81,2045
swe,23.38,2050
che,26.76,1950
che,26.41,1955
che,24.88,1960
che,23.44,1965
che,22.72,1970
che,22.77,1975
che,23.71,1980
che,24.42,1985
che,25.2,1990
che,25.57,1995
che,26.85,2000
che,28.26,2005
che,29.37,2010
che,29.49,2015
che,28.42,2020
che,26.74,2025
che,25.34,2030
che,24.99,2035
che,24.94,2040
che,24.4,2045
che,23.77,2050
syr,14.08,1950
syr,13.27,1955
syr,12.62,1960
syr,12.18,1965
syr,11.97,1970
syr,11.73,1975
syr,11.25,1980
syr,10.61,1985
syr,10.29,1990
syr,10.93,1995
syr,11.95,2000
syr,13.25,2005
syr,14.9,2010
syr,16.65,2015
syr,18.79,2020
syr,21.44,2025
syr,23.5,2030
syr,24.37,2035
syr,24.55,2040
syr,24.67,2045
syr,25.4,2050
tjk,19.26,1950
tjk,19.52,1955
tjk,17.0,1960
tjk,14.86,1965
tjk,14.68,1970
tjk,15.03,1975
tjk,15.19,1980
tjk,12.92,1985
tjk,11.24,1990
tjk,10.95,1995
tjk,11.73,2000
tjk,14.55,2005
tjk,16.28,2010
tjk,17.12,2015
tjk,17.29,2020
tjk,18.16,2025
tjk,20.85,2030
tjk,23.41,2035
tjk,25.38,2040
tjk,26.19,2045
tjk,25.85,2050
tza,12.64,1950
tza,12.74,1955
tza,12.79,1960
tza,12.76,1965
tza,12.73,1970
tza,12.66,1975
tza,12.55,1980
tza,12.51,1985
tza,12.57,1990
tza,12.57,1995
tza,12.56,2000
tza,12.21,2005
tza,11.73,2010
tza,11.69,2015
tza,12.12,2020
tza,12.79,2025
tza,13.63,2030
tza,14.42,2035
tza,15.23,2040
tza,16.36,2045
tza,17.9,2050
tha,13.98,1950
tha,13.97,1955
tha,13.57,1960
tha,13.28,1965
tha,13.48,1970
tha,14.1,1975
tha,14.74,1980
tha,16.06,1985
tha,17.66,1990
tha,19.42,1995
tha,22.71,2000
tha,25.84,2005
tha,28.44,2010
tha,29.46,2015
tha,28.98,2020
tha,27.9,2025
tha,26.68,2030
tha,25.91,2035
tha,25.34,2040
tha,24.9,2045
tha,24.68,2050
tls,14.81,1950
tls,14.16,1955
tls,14.11,1960
tls,13.97,1965
tls,14.72,1970
tls,15.06,1975
tls,11.97,1980
tls,12.73,1985
tls,13.41,1990
tls,13.83,1995
tls,14.04,2000
tls,13.99,2005
tls,13.57,2010
tls,12.9,2015
tls,11.7,2020
tls,12.2,2025
tls,13.14,2030
tls,14.79,2035
tls,16.81,2040
tls,17.48,2045
tls,18.49,2050
tgo,14.56,1950
tgo,14.79,1955
tgo,14.55,1960
tgo,14.4,1965
tgo,14.18,1970
tgo,13.53,1975
tgo,13.05,1980
tgo,12.58,1985
tgo,12.44,1990
tgo,12.58,1995
tgo,12.75,2000
tgo,13.08,2005
tgo,13.55,2010
tgo,14.28,2015
tgo,15.41,2020
tgo,16.85,2025
tgo,18.31,2030
tgo,19.71,2035
tgo,20.85,2040
tgo,21.91,2045
tgo,22.82,2050
ton,13.04,1950
ton,14.81,1955
ton,12.5,1960
ton,12.5,1965
ton,11.11,1970
ton,13.04,1975
ton,14.58,1980
ton,15.56,1985
ton,15.22,1990
ton,16.67,1995
ton,16.67,2000
ton,14.0,2005
ton,17.65,2010
ton,18.0,2015
ton,18.52,2020
ton,16.07,2025
ton,16.07,2030
ton,17.24,2035
ton,18.33,2040
ton,19.67,2045
ton,23.73,2050
tto,15.67,1950
tto,15.83,1955
tto,14.89,1960
tto,15.01,1965
tto,14.84,1970
tto,14.76,1975
tto,14.76,1980
tto,15.03,1985
tto,15.86,1990
tto,17.86,1995
tto,20.66,2000
tto,24.26,2005
tto,25.94,2010
tto,26.82,2015
tto,27.13,2020
tto,28.43,2025
tto,30.14,2030
tto,30.01,2035
tto,28.17,2040
tto,25.0,2045
tto,22.77,2050
tun,15.26,1950
tun,15.47,1955
tun,14.7,1960
tun,14.16,1965
tun,14.66,1970
tun,14.67,1975
tun,15.2,1980
tun,14.56,1985
tun,14.23,1990
tun,15.42,1995
tun,17.39,2000
tun,20.2,2005
tun,22.82,2010
tun,24.6,2015
tun,26.28,2020
tun,27.99,2025
tun,29.52,2030
tun,29.86,2035
tun,28.46,2040
tun,26.24,2045
tun,24.18,2050
tur,16.39,1950
tur,16.24,1955
tur,14.81,1960
tur,14.1,1965
tur,14.71,1970
tur,14.77,1975
tur,15.5,1980
tur,15.46,1985
tur,15.65,1990
tur,16.1,1995
tur,17.44,2000
tur,19.47,2005
tur,21.48,2010
tur,23.75,2015
tur,25.65,2020
tur,27.02,2025
tur,27.43,2030
tur,27.38,2035
tur,27.09,2040
tur,26.34,2045
tur,26.07,2050
tkm,19.58,1950
tkm,20.66,1955
tkm,18.45,1960
tkm,16.42,1965
tkm,16.01,1970
tkm,15.17,1975
tkm,15.21,1980
tkm,13.22,1985
tkm,12.11,1990
tkm,12.94,1995
tkm,14.99,2000
tkm,18.3,2005
tkm,20.26,2010
tkm,21.57,2015
tkm,22.35,2020
tkm,23.5,2025
tkm,25.96,2030
tkm,27.9,2035
tkm,28.05,2040
tkm,27.85,2045
tkm,26.9,2050
uga,12.8,1950
uga,12.8,1955
uga,12.92,1960
uga,13.04,1965
uga,13.05,1970
uga,12.95,1975
uga,12.06,1980
uga,11.59,1985
uga,11.2,1990
uga,10.96,1995
uga,10.47,2000
uga,9.492,2005
uga,9.006,2010
uga,9.264,2015
uga,10.02,2020
uga,11.16,2025
uga,12.41,2030
uga,13.68,2035
uga,14.99,2040
uga,16.39,2045
uga,18.02,2050
ukr,23.02,1950
ukr,26.09,1955
ukr,25.31,1960
ukr,25.32,1965
ukr,26.56,1970
ukr,25.02,1975
ukr,28.11,1980
ukr,26.1,1985
ukr,24.23,1990
ukr,25.73,1995
ukr,25.7,2000
ukr,28.03,2005
ukr,28.54,2010
ukr,28.29,2015
ukr,27.73,2020
ukr,28.33,2025
ukr,29.87,2030
ukr,29.5,2035
ukr,27.27,2040
ukr,23.99,2045
ukr,21.65,2050
are,14.71,1950
are,15.38,1955
are,13.95,1960
are,13.11,1965
are,13.1,1970
are,11.11,1975
are,8.861,1980
are,9.879,1985
are,11.02,1990
are,10.81,1995
are,11.5,2000
are,13.48,2005
are,16.14,2010
are,21.32,2015
are,27.32,2020
are,30.77,2025
are,30.47,2030
are,27.76,2035
are,24.41,2040
are,23.11,2045
are,23.62,2050
gbr,26.76,1950
gbr,27.28,1955
gbr,26.46,1960
gbr,25.75,1965
gbr,24.27,1970
gbr,22.91,1975
gbr,22.52,1980
gbr,21.95,1985
gbr,23.07,1990
gbr,23.9,1995
gbr,25.16,2000
gbr,26.71,2005
gbr,26.97,2010
gbr,27.1,2015
gbr,26.28,2020
gbr,25.07,2025
gbr,24.36,2030
gbr,24.31,2035
gbr,24.36,2040
gbr,23.88,2045
gbr,23.43,2050
usa,22.44,1950
usa,22.58,1955
usa,22.79,1960
usa,22.84,1965
usa,22.32,1970
usa,21.29,1975
usa,20.4,1980
usa,20.18,1985
usa,21.39,1990
usa,23.55,1995
usa,25.99,2000
usa,27.58,2005
usa,27.34,2010
usa,26.26,2015
usa,24.76,2020
usa,23.78,2025
usa,23.71,2030
usa,24.05,2035
usa,24.2,2040
usa,24.22,2045
usa,24.23,2050
ury,20.25,1950
ury,21.22,1955
ury,21.28,1960
ury,21.91,1965
ury,22.75,1970
ury,23.15,1975
ury,23.1,1980
ury,22.46,1985
ury,21.6,1990
ury,21.18,1995
ury,21.75,2000
ury,22.65,2005
ury,23.09,2010
ury,23.7,2015
ury,24.15,2020
ury,24.05,2025
ury,24.4,2030
ury,24.88,2035
ury,24.91,2040
ury,25.21,2045
ury,25.07,2050
uzb,22.21,1950
uzb,22.23,1955
uzb,18.8,1960
uzb,15.94,1965
uzb,15.19,1970
uzb,14.76,1975
uzb,15.31,1980
uzb,13.39,1985
uzb,11.97,1990
uzb,12.44,1995
uzb,14.11,2000
uzb,17.58,2005
uzb,19.87,2010
uzb,21.31,2015
uzb,21.97,2020
uzb,23.11,2025
uzb,25.6,2030
uzb,27.9,2035
uzb,28.72,2040
uzb,28.02,2045
uzb,26.43,2050
vut,14.29,1950
vut,15.38,1955
vut,12.9,1960
vut,10.81,1965
vut,10.53,1970
vut,10.64,1975
vut,11.11,1980
vut,11.29,1985
vut,10.96,1990
vut,13.1,1995
vut,12.9,2000
vut,14.02,2005
vut,15.57,2010
vut,16.42,2015
vut,17.11,2020
vut,18.45,2025
vut,19.44,2030
vut,20.3,2035
vut,21.9,2040
vut,23.11,2045
vut,23.53,2050
ven,15.04,1950
ven,14.17,1955
ven,13.69,1960
ven,13.22,1965
ven,13.23,1970
ven,13.18,1975
ven,13.09,1980
ven,13.6,1985
ven,14.54,1990
ven,16.01,1995
ven,17.64,2000
ven,19.45,2005
ven,20.69,2010
ven,21.37,2015
ven,22.36,2020
ven,23.14,2025
ven,24.14,2030
ven,24.99,2035
ven,25.3,2040
ven,25.45,2045
ven,25.39,2050
vnm,20.22,1950
vnm,19.7,1955
vnm,18.41,1960
vnm,16.99,1965
vnm,16.0,1970
vnm,15.41,1975
vnm,14.46,1980
vnm,13.27,1985
vnm,13.11,1990
vnm,14.01,1995
vnm,16.1,2000
vnm,19.41,2005
vnm,24.04,2010
vnm,26.13,2015
vnm,26.67,2020
vnm,26.29,2025
vnm,26.45,2030
vnm,27.1,2035
vnm,26.94,2040
vnm,26.69,2045
vnm,25.62,2050
vir,23.08,1950
vir,26.67,1955
vir,23.53,1960
vir,17.39,1965
vir,16.13,1970
vir,15.56,1975
vir,16.98,1980
vir,20.75,1985
vir,24.07,1990
vir,26.32,1995
vir,27.27,2000
vir,28.07,2005
vir,27.12,2010
vir,26.32,2015
vir,23.21,2020
vir,22.22,2025
vir,20.37,2030
vir,21.57,2035
vir,21.74,2040
vir,23.26,2045
vir,22.5,2050
pse,13.25,1950
pse,11.98,1955
pse,11.98,1960
pse,12.07,1965
pse,12.55,1970
pse,12.7,1975
pse,12.92,1980
pse,12.0,1985
pse,11.23,1990
pse,10.88,1995
pse,11.17,2000
pse,11.89,2005
pse,12.55,2010
pse,13.38,2015
pse,14.04,2020
pse,14.62,2025
pse,15.92,2030
pse,17.22,2035
pse,19.12,2040
pse,21.05,2045
pse,22.43,2050
esh,0.0,1950
esh,0.0,1955
esh,6.25,1960
esh,13.64,1965
esh,12.12,1970
esh,11.43,1975
esh,11.59,1980
esh,12.94,1985
esh,11.54,1990
esh,12.8,1995
esh,14.09,2000
esh,16.1,2005
esh,19.12,2010
esh,22.3,2015
esh,24.56,2020
esh,26.56,2025
esh,28.17,2030
esh,28.3,2035
esh,27.38,2040
esh,25.56,2045
esh,24.57,2050
yem,14.37,1950
yem,13.66,1955
yem,13.08,1960
yem,12.5,1965
yem,11.84,1970
yem,11.19,1975
yem,10.57,1980
yem,10.06,1985
yem,9.776,1990
yem,10.94,1995
yem,11.29,2000
yem,11.77,2005
yem,12.02,2010
yem,12.32,2015
yem,13.08,2020
yem,14.5,2025
yem,16.49,2030
yem,18.65,2035
yem,20.39,2040
yem,21.59,2045
yem,22.77,2050
zmb,13.0,1950
zmb,13.34,1955
zmb,13.33,1960
zmb,13.19,1965
zmb,12.97,1970
zmb,12.73,1975
zmb,12.47,1980
zmb,12.29,1985
zmb,12.29,1990
zmb,12.27,1995
zmb,12.24,2000
zmb,11.62,2005
zmb,10.62,2010
zmb,10.18,2015
zmb,10.57,2020
zmb,11.22,2025
zmb,12.27,2030
zmb,13.46,2035
