geo,hydro_power_generation_per_person,time
swe,0.7284,1990
swe,0.631,1991
swe,0.7365,1992
swe,0.7345,1993
swe,0.5781,1994
swe,0.6634,1995
swe,0.5028,1996
swe,0.6706,1997
swe,0.7285,1998
swe,0.6963,1999
swe,0.7626,2000
swe,0.7658,2001
swe,0.641,2002
swe,0.5152,2003
swe,0.5758,2004
swe,0.6933,2005
swe,0.5838,2006
swe,0.6209,2007
swe,0.643,2008
swe,0.6081,2009
swe,0.6087,2010
swe,0.6035,2011
che,0.3332,1960
che,0.3444,1961
che,0.3308,1962
che,0.3447,1963
che,0.3309,1964
che,0.3643,1965
che,0.402,1966
che,0.4275,1967
che,0.4164,1968
che,0.3825,1969
che,0.4308,1970
che,0.3714,1971
che,0.3356,1972
che,0.3802,1973
che,0.3766,1974
che,0.4529,1975
che,0.3511,1976
che,0.4849,1977
che,0.4337,1978
che,0.4303,1979
che,0.4475,1980
che,0.4831,1981
che,0.4927,1982
che,0.4776,1983
che,0.4043,1984
che,0.4269,1985
che,0.4357,1986
che,0.4565,1987
che,0.4683,1988
che,0.3868,1989
che,0.3839,1990
che,0.4092,1991
che,0.4126,1992
che,0.4464,1993
che,0.4826,1994
che,0.4308,1995
che,0.35,1996
che,0.4128,1997
che,0.4046,1998
che,0.482,1999
che,0.4419,2000
che,0.4928,2001
che,0.4173,2002
che,0.4097,2003
che,0.3942,2004
che,0.3621,2005
che,0.3564,2006
che,0.403,2007
che,0.4091,2008
che,0.403,2009
che,0.4046,2010
che,0.3588,2011
syr,0.0006655,1971
syr,0.0007819,1972
syr,0.0002072,1973
syr,0.003888,1974
syr,0.008546,1975
syr,0.01356,1976
syr,0.01886,1977
syr,0.02163,1978
syr,0.02348,1979
syr,0.02472,1980
syr,0.02479,1981
syr,0.02665,1982
syr,0.02437,1983
syr,0.02794,1984
syr,0.02717,1985
syr,0.02252,1986
syr,0.02183,1987
syr,0.02085,1988
syr,0.01992,1989
syr,0.01903,1990
syr,0.01819,1991
syr,0.01738,1992
syr,0.01661,1993
syr,0.01589,1994
syr,0.01523,1995
syr,0.0151,1996
syr,0.01505,1997
syr,0.01527,1998
syr,0.01502,1999
syr,0.01738,2000
syr,0.01782,2001
syr,0.01242,2002
syr,0.01356,2003
syr,0.01994,2004
syr,0.02012,2005
syr,0.01793,2006
syr,0.01548,2007
syr,0.01253,2008
syr,0.008001,2009
syr,0.01092,2010
tjk,0.2675,1990
tjk,0.2602,1991
tjk,0.2482,1992
tjk,0.2625,1993
tjk,0.2521,1994
tjk,0.2173,1995
tjk,0.2175,1996
tjk,0.1983,1997
tjk,0.2018,1998
tjk,0.2173,1999
tjk,0.1954,2000
tjk,0.196,2001
tjk,0.2074,2002
tjk,0.2217,2003
tjk,0.2198,2004
tjk,0.2261,2005
tjk,0.2201,2006
tjk,0.2228,2007
tjk,0.203,2008
tjk,0.2003,2009
tjk,0.1981,2010
tza,0.001892,1971
tza,0.001903,1972
tza,0.001699,1973
tza,0.001634,1974
tza,0.002319,1975
tza,0.002607,1976
tza,0.002628,1977
tza,0.002547,1978
tza,0.002492,1979
tza,0.003147,1980
tza,0.003224,1981
tza,0.003142,1982
tza,0.003095,1983
tza,0.003174,1984
tza,0.003483,1985
tza,0.003947,1986
tza,0.004263,1987
tza,0.004499,1988
tza,0.004944,1989
tza,0.005227,1990
tza,0.005636,1991
tza,0.00521,1992
tza,0.005183,1993
tza,0.004435,1994
tza,0.004419,1995
tza,0.004883,1996
tza,0.003968,1997
tza,0.005517,1998
tza,0.005608,1999
tza,0.005411,2000
tza,0.006408,2001
tza,0.006527,2002
tza,0.005958,2003
tza,0.005363,2004
tza,0.003937,2005
tza,0.003093,2006
tza,0.005257,2007
tza,0.005399,2008
tza,0.005194,2009
tza,0.004936,2010
tha,0.004634,1971
tha,0.003799,1972
tha,0.004019,1973
tha,0.005115,1974
tha,0.006893,1975
tha,0.007197,1976
tha,0.006311,1977
tha,0.003988,1978
tha,0.006035,1979
tha,0.002305,1980
tha,0.005277,1981
tha,0.006674,1982
tha,0.006247,1983
tha,0.006834,1984
tha,0.006065,1985
tha,0.008953,1986
tha,0.006445,1987
tha,0.005867,1988
tha,0.008509,1989
tha,0.007495,1990
tha,0.006833,1991
tha,0.006258,1992
tha,0.005425,1993
tha,0.006564,1994
tha,0.009675,1995
tha,0.01047,1996
tha,0.01016,1997
tha,0.007219,1998
tha,0.004869,1999
tha,0.008204,2000
tha,0.008482,2001
tha,0.009938,2002
tha,0.009601,2003
tha,0.007862,2004
tha,0.007475,2005
tha,0.01038,2006
tha,0.01029,2007
tha,0.008959,2008
tha,0.008946,2009
tha,0.006888,2010
tgo,0.003018,1971
tgo,0.002203,1972
tgo,0.001434,1973
tgo,0.002806,1974
tgo,0.003433,1975
tgo,0.002689,1976
tgo,0.005269,1977
tgo,0.005803,1978
tgo,0.001259,1979
tgo,0.001225,1980
tgo,0.001188,1981
tgo,0.001722,1982
tgo,0.0005539,1983
tgo,0.001069,1984
tgo,0.002067,1985
tgo,0.002,1986
tgo,0.001938,1987
tgo,0.00188,1988
tgo,0.002285,1989
tgo,0.002228,1990
tgo,0.004428,1991
tgo,0.002879,1992
tgo,0.005074,1993
tgo,0.003195,1994
tgo,0.005367,1995
tgo,0.003882,1996
tgo,0.001839,1997
tgo,0.003286,1998
tgo,0.001904,1999
tgo,0.001794,2000
tgo,0.0008553,2001
tgo,0.001464,2002
tgo,0.002029,2003
tgo,0.001317,2004
tgo,0.001177,2005
tgo,0.001415,2006
tgo,0.001399,2007
tgo,0.001354,2008
tgo,0.001369,2009
tgo,0.001384,2010
tun,0.0008554,1971
tun,0.0008717,1972
tun,0.001156,1973
tun,0.0003413,1974
tun,0.0004855,1975
tun,0.0007996,1976
tun,0.0004474,1977
tun,0.0004074,1978
tun,0.0005744,1979
tun,0.0003196,1980
tun,0.0003892,1981
tun,0.0004804,1982
tun,0.0003575,1983
tun,0.0007935,1984
tun,0.001337,1985
tun,0.0006182,1986
tun,0.001319,1987
tun,0.0005352,1988
tun,0.0003847,1989
tun,0.0004815,1990
tun,0.001129,1991
tun,0.0006856,1992
tun,0.0006345,1993
tun,0.0003905,1994
tun,0.0003753,1995
tun,0.0006363,1996
tun,0.0004129,1997
tun,0.0006682,1998
tun,0.0008266,1999
tun,0.000582,2000
tun,0.0004864,2001
tun,0.0005712,2002
tun,0.001468,2003
tun,0.001349,2004
tun,0.001258,2005
tun,0.0007896,2006
tun,0.0004159,2007
tun,0.0002517,2008
tun,0.0006554,2009
tun,0.0004102,2010
tur,0.003059,1960
tur,0.003764,1961
tur,0.003261,1962
tur,0.005956,1963
tur,0.004555,1964
tur,0.005885,1965
tur,0.006175,1966
tur,0.006157,1967
tur,0.008034,1968
tur,0.008534,1969
tur,0.007354,1970
tur,0.006192,1971
tur,0.007437,1972
tur,0.005908,1973
tur,0.007451,1974
tur,0.01282,1975
tur,0.0178,1976
tur,0.01784,1977
tur,0.01902,1978
tur,0.02051,1979
tur,0.02212,1980
tur,0.02404,1981
tur,0.02637,1982
tur,0.02063,1983
tur,0.02387,1984
tur,0.02097,1985
tur,0.02026,1986
tur,0.03118,1987
tur,0.04761,1988
tur,0.02899,1989
tur,0.03677,1990
tur,0.03542,1991
tur,0.04078,1992
tur,0.05125,1993
tur,0.04541,1994
tur,0.05192,1995
tur,0.05818,1996
tur,0.05632,1997
tur,0.05881,1998
tur,0.04756,1999
tur,0.04173,2000
tur,0.03199,2001
tur,0.04425,2002
tur,0.04579,2003
tur,0.05893,2004
tur,0.04992,2005
tur,0.05508,2006
tur,0.04404,2007
tur,0.04033,2008
tur,0.04303,2009
tur,0.06122,2010
tur,0.0608,2011
tkm,0.01641,1990
tkm,0.01596,1991
tkm,8.86e-05,1992
tkm,0.0001077,1993
tkm,8.398e-05,1994
tkm,8.212e-05,1995
tkm,0.0001007,1996
tkm,9.915e-05,1997
tkm,0.0001174,1998
tkm,9.662e-05,1999
tkm,9.551e-05,2000
tkm,5.667e-05,2001
tkm,5.608e-05,2002
tkm,5.55e-05,2003
tkm,5.492e-05,2004
tkm,5.433e-05,2005
tkm,5.372e-05,2006
tkm,5.309e-05,2007
tkm,5.245e-05,2008
tkm,5.18e-05,2009
tkm,5.116e-05,2010
ukr,0.0175,1990
ukr,0.01949,1991
ukr,0.01313,1992
ukr,0.01841,1993
ukr,0.02028,1994
ukr,0.01674,1995
ukr,0.01462,1996
ukr,0.01683,1997
ukr,0.02714,1998
ukr,0.02495,1999
ukr,0.01983,2000
ukr,0.02135,2001
ukr,0.01723,2002
ukr,0.01667,2003
ukr,0.02138,2004
ukr,0.02265,2005
ukr,0.02378,2006
ukr,0.01884,2007
ukr,0.02128,2008
ukr,0.02245,2009
ukr,0.02488,2010
gbr,0.005161,1960
gbr,0.006307,1961
gbr,0.00611,1962
gbr,0.00529,1963
gbr,0.005706,1964
gbr,0.006602,1965
gbr,0.006318,1966
gbr,0.006853,1967
gbr,0.005539,1968
gbr,0.004975,1969
gbr,0.006933,1970
gbr,0.005173,1971
gbr,0.00521,1972
gbr,0.005915,1973
gbr,0.006224,1974
gbr,0.005735,1975
gbr,0.005635,1976
gbr,0.005911,1977
gbr,0.006102,1978
gbr,0.006484,1979
gbr,0.005942,1980
gbr,0.006637,1981
gbr,0.006913,1982
gbr,0.006942,1983
gbr,0.006074,1984
gbr,0.006223,1985
gbr,0.007237,1986
gbr,0.006268,1987
gbr,0.007454,1988
gbr,0.007157,1989
gbr,0.007825,1990
gbr,0.00693,1991
gbr,0.008118,1992
gbr,0.006413,1993
gbr,0.007573,1994
gbr,0.007173,1995
gbr,0.005017,1996
gbr,0.006147,1997
gbr,0.007524,1998
gbr,0.00782,1999
gbr,0.007428,2000
gbr,0.005901,2001
gbr,0.006936,2002
gbr,0.004655,2003
gbr,0.006953,2004
gbr,0.00703,2005
gbr,0.006524,2006
gbr,0.007187,2007
gbr,0.007253,2008
gbr,0.007339,2009
gbr,0.004995,2010
gbr,0.007844,2011
usa,0.06805,1960
usa,0.06977,1961
usa,0.07646,1962
usa,0.07408,1963
usa,0.07799,1964
usa,0.08447,1965
usa,0.08398,1966
usa,0.09464,1967
usa,0.09374,1968
usa,0.1046,1969
usa,0.1028,1970
usa,0.1072,1971
usa,0.1093,1972
usa,0.1061,1973
usa,0.1204,1974
usa,0.1189,1975
usa,0.1114,1976
usa,0.08574,1977
usa,0.108,1978
usa,0.1067,1979
usa,0.1043,1980
usa,0.09757,1981
usa,0.1146,1982
usa,0.122,1983
usa,0.1168,1984
usa,0.1013,1985
usa,0.1037,1986
usa,0.08281,1987
usa,0.07215,1988
usa,0.0878,1989
usa,0.09271,1990
usa,0.09687,1991
usa,0.08468,1992
usa,0.0934,1993
usa,0.08576,1994
usa,0.1014,1995
usa,0.112,1996
usa,0.1051,1997
usa,0.09225,1998
usa,0.08556,1999
usa,0.07707,2000
usa,0.05669,2001
usa,0.0796,2002
usa,0.08224,2003
usa,0.07928,2004
usa,0.07892,2005
usa,0.08378,2006
usa,0.071,2007
usa,0.07237,2008
usa,0.07701,2009
usa,0.07265,2010
usa,0.09,2011
ury,0.04483,1971
ury,0.03036,1972
ury,0.04742,1973
ury,0.04163,1974
ury,0.03443,1975
ury,0.03699,1976
ury,0.0472,1977
ury,0.04878,1978
ury,0.03861,1979
ury,0.1026,1980
ury,0.113,1981
ury,0.1459,1982
ury,0.2081,1983
ury,0.2043,1984
ury,0.1843,1985
ury,0.207,1986
ury,0.2048,1987
ury,0.1519,1988
ury,0.1087,1989
ury,0.1938,1990
ury,0.1679,1991
ury,0.216,1992
ury,0.1975,1993
ury,0.2006,1994
ury,0.1562,1995
ury,0.1528,1996
ury,0.1706,1997
ury,0.2392,1998
ury,0.143,1999
ury,0.1827,2000
ury,0.2378,2001
ury,0.2465,2002
ury,0.2207,2003
ury,0.1233,2004
ury,0.173,2005
ury,0.09287,2006
ury,0.208,2007
ury,0.1156,2008
ury,0.1347,2009
ury,0.2212,2010
uzb,0.02786,1990
uzb,0.02469,1991
uzb,0.02512,1992
uzb,0.02877,1993
uzb,0.02739,1994
uzb,0.02321,1995
uzb,0.02403,1996
uzb,0.02091,1997
uzb,0.02052,1998
uzb,0.02,1999
uzb,0.0204,2000
uzb,0.02046,2001
uzb,0.02104,2002
uzb,0.0257,2003
uzb,0.03014,2004
uzb,0.0286,2005
uzb,0.03005,2006
uzb,0.02076,2007
uzb,0.03643,2008
uzb,0.02957,2009
uzb,0.03396,2010
ven,0.04196,1971
ven,0.04529,1972
ven,0.04525,1973
ven,0.05412,1974
ven,0.06056,1975
ven,0.06924,1976
ven,0.07685,1977
ven,0.07465,1978
ven,0.08405,1979
ven,0.08342,1980
ven,0.08375,1981
ven,0.08534,1982
ven,0.09487,1983
ven,0.1035,1984
ven,0.1128,1985
ven,0.1219,1986
ven,0.1455,1987
ven,0.1572,1988
ven,0.1552,1989
ven,0.1615,1990
ven,0.19,1991
ven,0.197,1992
ven,0.1934,1993
ven,0.2044,1994
ven,0.2008,1995
ven,0.2058,1996
ven,0.2144,1997
ven,0.2126,1998
ven,0.2181,1999
ven,0.2221,2000
ven,0.2095,2001
ven,0.2025,2002
ven,0.2022,2003
ven,0.23,2004
ven,0.249,2005
ven,0.2586,2006
ven,0.2588,2007
ven,0.2661,2008
ven,0.2592,2009
ven,0.2278,2010
vnm,0.001149,1971
vnm,0.0007721,1972
vnm,0.0007521,1973
vnm,0.0007372,1974
vnm,0.0008616,1975
vnm,0.0009442,1976
vnm,0.001002,1977
vnm,0.001317,1978
vnm,0.00162,1979
vnm,0.002368,1980
vnm,0.002351,1981
vnm,0.002382,1982
vnm,0.001825,1983
vnm,0.002332,1984
vnm,0.002106,1985
vnm,0.001962,1986
vnm,0.001889,1987
vnm,0.002394,1988
vnm,0.005023,1989
vnm,0.00688,1990
vnm,0.007925,1991
vnm,0.00888,1992
vnm,0.00959,1993
vnm,0.01092,1994
vnm,0.01229,1995
vnm,0.01375,1996
vnm,0.01317,1997
vnm,0.01239,1998
vnm,0.01521,1999
vnm,0.01589,2000
vnm,0.01966,2001
vnm,0.01944,2002
vnm,0.02006,2003
vnm,0.01862,2004
vnm,0.01752,2005
vnm,0.02087,2006
vnm,0.0233,2007
vnm,0.026,2008
vnm,0.02966,2009
vnm,0.02697,2010
zmb,0.01825,1971
zmb,0.0603,1972
zmb,0.05815,1973
zmb,0.1064,1974
zmb,0.1065,1975
zmb,0.1198,1976
zmb,0.1436,1977
zmb,0.1264,1978
zmb,0.1371,1979
zmb,0.1369,1980
zmb,0.1436,1981
zmb,0.1448,1982
zmb,0.1343,1983
zmb,0.1261,1984
zmb,0.1265,1985
zmb,0.1192,1986
zmb,0.09553,1987
zmb,0.09557,1988
zmb,0.07269,1989
zmb,0.08698,1990
zmb,0.09573,1991
zmb,0.06773,1992
zmb,0.08255,1993
zmb,0.08003,1994
zmb,0.07588,1995
zmb,0.06676,1996
zmb,0.072,1997
zmb,0.06695,1998
zmb,0.06668,1999
zmb,0.06532,2000
zmb,0.06495,2001
zmb,0.06515,2002
zmb,0.06491,2003
zmb,0.06499,2004
zmb,0.06664,2005
zmb,0.07204,2006
zmb,0.06991,2007
zmb,0.06714,2008
zmb,0.07017,2009
zmb,0.07406,2010
zwe,0.03872,1971
zwe,0.05528,1972
zwe,0.05198,1973
zwe,0.06909,1974
zwe,0.07345,1975
zwe,0.07705,1976
zwe,0.07874,1977
zwe,0.07015,1978
zwe,0.07334,1979
zwe,0.04728,1980
zwe,0.04402,1981
zwe,0.03858,1982
zwe,0.03643,1983
zwe,0.03067,1984
zwe,0.02773,1985
zwe,0.02219,1986
zwe,0.01,1987
zwe,0.02404,1988
zwe,0.02815,1989
zwe,0.03588,1990
zwe,0.02522,1991
zwe,0.0247,1992
zwe,0.01577,1993
zwe,0.01571,1994
zwe,0.01681,1995
zwe,0.01564,1996
zwe,0.0151,1997
zwe,0.01351,1998
zwe,0.02045,1999
zwe,0.02241,2000
zwe,0.0205,2001
zwe,0.02608,2002
zwe,0.03653,2003
zwe,0.03768,2004
zwe,0.03991,2005
zwe,0.0294,2006
zwe,0.02945,2007
zwe,0.02429,2008
zwe,0.0257,2009
zwe,0.0278,2010
