energy_production_total,geo,time
23650.0,qat,1975
26190.0,qat,1976
23350.0,qat,1977
25220.0,qat,1978
27520.0,qat,1979
26470.0,qat,1980
24220.0,qat,1981
21000.0,qat,1982
19610.0,qat,1983
25830.0,qat,1984
20810.0,qat,1985
21980.0,qat,1986
20520.0,qat,1987
22130.0,qat,1988
25450.0,qat,1989
26570.0,qat,1990
26770.0,qat,1991
29200.0,qat,1992
28680.0,qat,1993
28300.0,qat,1994
28720.0,qat,1995
29490.0,qat,1996
40150.0,qat,1997
45950.0,qat,1998
53210.0,qat,1999
59240.0,qat,2000
63050.0,qat,2001
67740.0,qat,2002
71920.0,qat,2003
87860.0,qat,2004
93130.0,qat,2005
102000.0,qat,2006
112500.0,qat,2007
133100.0,qat,2008
139900.0,qat,2009
42810.0,rou,1971
44400.0,rou,1972
46240.0,rou,1973
47530.0,rou,1974
49960.0,rou,1975
52100.0,rou,1976
54070.0,rou,1977
54030.0,rou,1978
51860.0,rou,1979
52590.0,rou,1980
54700.0,rou,1981
55150.0,rou,1982
55930.0,rou,1983
55680.0,rou,1984
54320.0,rou,1985
54020.0,rou,1986
52560.0,rou,1987
53510.0,rou,1988
49780.0,rou,1989
40830.0,rou,1990
35970.0,rou,1991
34470.0,rou,1992
33390.0,rou,1993
31710.0,rou,1994
32320.0,rou,1995
32820.0,rou,1996
31450.0,rou,1997
28810.0,rou,1998
27840.0,rou,1999
28280.0,rou,2000
27650.0,rou,2001
29110.0,rou,2002
29260.0,rou,2003
28360.0,rou,2004
27790.0,rou,2005
27920.0,rou,2006
27700.0,rou,2007
28930.0,rou,2008
28300.0,rou,2009
1293000.0,rus,1990
1218000.0,rus,1991
1139000.0,rus,1992
1057000.0,rus,1993
991400.0,rus,1994
967600.0,rus,1995
965000.0,rus,1996
933400.0,rus,1997
939800.0,rus,1998
962100.0,rus,1999
978000.0,rus,2000
1008000.0,rus,2001
1046000.0,rus,2002
1119000.0,rus,2003
1172000.0,rus,2004
1203000.0,rus,2005
1227000.0,rus,2006
1239000.0,rus,2007
1254000.0,rus,2008
1182000.0,rus,2009
244100.0,sau,1971
308100.0,sau,1972
388500.0,sau,1973
434800.0,sau,1974
364600.0,sau,1975
443900.0,sau,1976
475300.0,sau,1977
437000.0,sau,1978
497400.0,sau,1979
533600.0,sau,1980
531100.0,sau,1981
361300.0,sau,1982
283900.0,sau,1983
264300.0,sau,1984
200700.0,sau,1985
285800.0,sau,1986
248500.0,sau,1987
297500.0,sau,1988
299500.0,sau,1989
370200.0,sau,1990
465700.0,sau,1991
479500.0,sau,1992
472900.0,sau,1993
464300.0,sau,1994
467300.0,sau,1995
471700.0,sau,1996
467400.0,sau,1997
481500.0,sau,1998
445400.0,sau,1999
479300.0,sau,2000
470200.0,sau,2001
440400.0,sau,2002
515200.0,sau,2003
552900.0,sau,2004
580600.0,sau,2005
576000.0,sau,2006
554500.0,sau,2007
579300.0,sau,2008
528400.0,sau,2009
825.0,sen,1971
831.9,sen,1972
838.8,sen,1973
845.7,sen,1974
852.7,sen,1975
859.3,sen,1976
865.8,sen,1977
872.4,sen,1978
879.0,sen,1979
885.7,sen,1980
892.2,sen,1981
898.7,sen,1982
905.2,sen,1983
912.0,sen,1984
919.1,sen,1985
926.4,sen,1986
935.1,sen,1987
952.4,sen,1988
958.7,sen,1989
963.5,sen,1990
969.5,sen,1991
974.9,sen,1992
991.6,sen,1993
1006.0,sen,1994
1061.0,sen,1995
1086.0,sen,1996
1096.0,sen,1997
1124.0,sen,1998
1141.0,sen,1999
1192.0,sen,2000
1211.0,sen,2001
1259.0,sen,2002
1259.0,sen,2003
1256.0,sen,2004
1265.0,sen,2005
1231.0,sen,2006
1222.0,sen,2007
1230.0,sen,2008
1256.0,sen,2009
13400.0,srb,1990
12140.0,srb,1991
11840.0,srb,1992
11370.0,srb,1993
10530.0,srb,1994
12190.0,srb,1995
12090.0,srb,1996
12480.0,srb,1997
12730.0,srb,1998
10530.0,srb,1999
11430.0,srb,2000
11090.0,srb,2001
11290.0,srb,2002
11410.0,srb,2003
11550.0,srb,2004
10290.0,srb,2005
10560.0,srb,2006
10570.0,srb,2007
10790.0,srb,2008
9440.0,srb,2009
0.0,sgp,1971
0.0,sgp,1972
0.0,sgp,1973
0.0,sgp,1974
0.0,sgp,1975
0.0,sgp,1976
0.0,sgp,1977
0.0,sgp,1978
0.0,sgp,1979
0.0,sgp,1980
0.0,sgp,1981
0.0,sgp,1982
0.0,sgp,1983
0.0,sgp,1984
0.0,sgp,1985
0.0,sgp,1986
0.0,sgp,1987
0.0,sgp,1988
0.0,sgp,1989
0.0,sgp,1990
0.0,sgp,1991
0.0,sgp,1992
0.0,sgp,1993
0.0,sgp,1994
0.0,sgp,1995
0.0,sgp,1996
0.0,sgp,1997
14.42,sgp,1998
15.14,sgp,1999
22.69,sgp,2000
24.07,sgp,2001
33.72,sgp,2002
28.18,sgp,2003
26.84,sgp,2004
46.09,sgp,2005
34.39,sgp,2006
24.74,sgp,2007
32.33,sgp,2008
28.89,sgp,2009
2690.0,svk,1971
2655.0,svk,1972
2575.0,svk,1973
2590.0,svk,1974
2594.0,svk,1975
2535.0,svk,1976
2504.0,svk,1977
2629.0,svk,1978
2895.0,svk,1979
3466.0,svk,1980
3555.0,svk,1981
3739.0,svk,1982
3829.0,svk,1983
4044.0,svk,1984
4682.0,svk,1985
5154.0,svk,1986
5232.0,svk,1987
5301.0,svk,1988
5423.0,svk,1989
5284.0,svk,1990
4830.0,svk,1991
4483.0,svk,1992
4988.0,svk,1993
5476.0,svk,1994
5043.0,svk,1995
4978.0,svk,1996
4947.0,svk,1997
4993.0,svk,1998
5513.0,svk,1999
6326.0,svk,2000
6685.0,svk,2001
6821.0,svk,2002
6590.0,svk,2003
6452.0,svk,2004
6609.0,svk,2005
6619.0,svk,2006
5975.0,svk,2007
6420.0,svk,2008
5936.0,svk,2009
6136.0,svk,2010
3069.0,svn,1990
3104.0,svn,1991
2948.0,svn,1992
2771.0,svn,1993
2894.0,svn,1994
2968.0,svn,1995
2876.0,svn,1996
2998.0,svn,1997
3046.0,svn,1998
2868.0,svn,1999
3098.0,svn,2000
3160.0,svn,2001
3338.0,svn,2002
3266.0,svn,2003
3460.0,svn,2004
3508.0,svn,2005
3442.0,svn,2006
3465.0,svn,2007
3672.0,svn,2008
3541.0,svn,2009
3545.0,svn,2010
37770.0,zaf,1971
37940.0,zaf,1972
40360.0,zaf,1973
42780.0,zaf,1974
45210.0,zaf,1975
49030.0,zaf,1976
54060.0,zaf,1977
58660.0,zaf,1978
66480.0,zaf,1979
73170.0,zaf,1980
80930.0,zaf,1981
87190.0,zaf,1982
91140.0,zaf,1983
103000.0,zaf,1984
109500.0,zaf,1985
112600.0,zaf,1986
112300.0,zaf,1987
116900.0,zaf,1988
114600.0,zaf,1989
114500.0,zaf,1990
116900.0,zaf,1991
115000.0,zaf,1992
123000.0,zaf,1993
128300.0,zaf,1994
134800.0,zaf,1995
135000.0,zaf,1996
143400.0,zaf,1997
145000.0,zaf,1998
145000.0,zaf,1999
145600.0,zaf,2000
144900.0,zaf,2001
143800.0,zaf,2002
153400.0,zaf,2003
157600.0,zaf,2004
157900.0,zaf,2005
157400.0,zaf,2006
158800.0,zaf,2007
162000.0,zaf,2008
160600.0,zaf,2009
9842.0,esp,1960
9949.0,esp,1961
9313.0,esp,1962
9998.0,esp,1963
9458.0,esp,1964
9850.0,esp,1965
10490.0,esp,1966
9779.0,esp,1967
10050.0,esp,1968
10370.0,esp,1969
9685.0,esp,1970
10450.0,esp,1971
11580.0,esp,1972
11350.0,esp,1973
13140.0,esp,1974
13360.0,esp,1975
12620.0,esp,1976
14450.0,esp,1977
14540.0,esp,1978
15660.0,esp,1979
15770.0,esp,1980
17700.0,esp,1981
19650.0,esp,1982
21940.0,esp,1983
25070.0,esp,1984
26470.0,esp,1985
28320.0,esp,1986
27900.0,esp,1987
30260.0,esp,1988
34550.0,esp,1989
34580.0,esp,1990
34340.0,esp,1991
33710.0,esp,1992
32910.0,esp,1993
32250.0,esp,1994
31510.0,esp,1995
32700.0,esp,1996
31700.0,esp,1997
32330.0,esp,1998
30660.0,esp,1999
31680.0,esp,2000
33500.0,esp,2001
31800.0,esp,2002
32990.0,esp,2003
32590.0,esp,2004
30130.0,esp,2005
31310.0,esp,2006
30250.0,esp,2007
30440.0,esp,2008
29720.0,esp,2009
33900.0,esp,2010
2810.0,lka,1971
2812.0,lka,1972
2848.0,lka,1973
2893.0,lka,1974
3120.0,lka,1975
3163.0,lka,1976
3056.0,lka,1977
3136.0,lka,1978
3194.0,lka,1979
3209.0,lka,1980
3300.0,lka,1981
3420.0,lka,1982
3419.0,lka,1983
3726.0,lka,1984
3775.0,lka,1985
3915.0,lka,1986
3983.0,lka,1987
4102.0,lka,1988
4183.0,lka,1989
4191.0,lka,1990
4200.0,lka,1991
4328.0,lka,1992
4259.0,lka,1993
3997.0,lka,1994
4022.0,lka,1995
4204.0,lka,1996
4346.0,lka,1997
4319.0,lka,1998
4548.0,lka,1999
4748.0,lka,2000
4563.0,lka,2001
4544.0,lka,2002
4655.0,lka,2003
4765.0,lka,2004
4920.0,lka,2005
5155.0,lka,2006
5076.0,lka,2007
5072.0,lka,2008
5087.0,lka,2009
5668.0,sdn,1971
5787.0,sdn,1972
5912.0,sdn,1973
6043.0,sdn,1974
6181.0,sdn,1975
6358.0,sdn,1976
6532.0,sdn,1977
6715.0,sdn,1978
6904.0,sdn,1979
7089.0,sdn,1980
7281.0,sdn,1981
7475.0,sdn,1982
7815.0,sdn,1983
7854.0,sdn,1984
8033.0,sdn,1985
8201.0,sdn,1986
8354.0,sdn,1987
8496.0,sdn,1988
8635.0,sdn,1989
8775.0,sdn,1990
8903.0,sdn,1991
9029.0,sdn,1992
9152.0,sdn,1993
10290.0,sdn,1994
10400.0,sdn,1995
10780.0,sdn,1996
11010.0,sdn,1997
11350.0,sdn,1998
14430.0,sdn,1999
20170.0,sdn,2000
22260.0,sdn,2001
24420.0,sdn,2002
25400.0,sdn,2003
27020.0,sdn,2004
26980.0,sdn,2005
29140.0,sdn,2006
34930.0,sdn,2007
34090.0,sdn,2008
35200.0,sdn,2009
5483.0,swe,1960
5934.0,swe,1961
6105.0,swe,1962
6003.0,swe,1963
6490.0,swe,1964
6766.0,swe,1965
6588.0,swe,1966
6929.0,swe,1967
6867.0,swe,1968
6453.0,swe,1969
6492.0,swe,1970
7386.0,swe,1971
7893.0,swe,1972
9251.0,swe,1973
9007.0,swe,1974
11700.0,swe,1975
12410.0,swe,1976
13180.0,swe,1977
14880.0,swe,1978
14680.0,swe,1979
16130.0,swe,1980
19260.0,swe,1981
19100.0,swe,1982
20870.0,swe,1983
24290.0,swe,1984
26860.0,swe,1985
29070.0,swe,1986
29410.0,swe,1987
29850.0,swe,1988
28980.0,swe,1989
29680.0,swe,1990
31430.0,swe,1991
29480.0,swe,1992
29320.0,swe,1993
31260.0,swe,1994
31840.0,swe,1995
31970.0,swe,1996
32450.0,swe,1997
33990.0,swe,1998
33240.0,swe,1999
30520.0,swe,2000
33900.0,swe,2001
31830.0,swe,2002
30920.0,swe,2003
34330.0,swe,2004
34670.0,swe,2005
32830.0,swe,2006
33580.0,swe,2007
33230.0,swe,2008
30350.0,swe,2009
32550.0,swe,2010
2111.0,che,1960
2197.0,che,1961
2205.0,che,1962
2322.0,che,1963
2281.0,che,1964
2527.0,che,1965
2729.0,che,1966
2903.0,che,1967
2848.0,che,1968
2773.0,che,1969
3360.0,che,1970
2905.0,che,1971
3325.0,che,1972
4280.0,che,1973
4429.0,che,1974
5101.0,che,1975
4500.0,che,1976
5379.0,che,1977
5319.0,che,1978
6246.0,che,1979
7030.0,che,1980
7639.0,che,1981
7724.0,che,1982
7796.0,che,1983
8097.0,che,1984
9413.0,che,1985
9547.0,che,1986
9815.0,che,1987
9860.0,che,1988
9359.0,che,1989
10250.0,che,1990
10400.0,che,1991
10570.0,che,1992
10860.0,che,1993
11370.0,che,1994
11210.0,che,1995
10810.0,che,1996
11280.0,che,1997
11420.0,che,1998
12060.0,che,1999
12020.0,che,2000
12560.0,che,2001
12150.0,che,2002
12260.0,che,2003
12070.0,che,2004
10980.0,che,2005
12240.0,che,2006
12660.0,che,2007
12800.0,che,2008
12770.0,che,2009
12710.0,che,2010
5315.0,syr,1971
5892.0,syr,1972
5570.0,syr,1973
6481.0,syr,1974
9677.0,syr,1975
10220.0,syr,1976
9340.0,syr,1977
10170.0,syr,1978
8972.0,syr,1979
9501.0,syr,1980
9805.0,syr,1981
9346.0,syr,1982
9707.0,syr,1983
9853.0,syr,1984
9702.0,syr,1985
9917.0,syr,1986
12980.0,syr,1987
15230.0,syr,1988
19050.0,syr,1989
22320.0,syr,1990
26580.0,syr,1991
27740.0,syr,1992
28740.0,syr,1993
31110.0,syr,1994
33080.0,syr,1995
31780.0,syr,1996
32570.0,syr,1997
33680.0,syr,1998
33900.0,syr,1999
32670.0,syr,2000
33900.0,syr,2001
37100.0,syr,2002
36030.0,syr,2003
28400.0,syr,2004
26070.0,syr,2005
24830.0,syr,2006
23880.0,syr,2007
23750.0,syr,2008
23580.0,syr,2009
2026.0,tjk,1990
1834.0,tjk,1991
1655.0,tjk,1992
1702.0,tjk,1993
1537.0,tjk,1994
1329.0,tjk,1995
1347.0,tjk,1996
1244.0,tjk,1997
1269.0,tjk,1998
1382.0,tjk,1999
1264.0,tjk,2000
1288.0,tjk,2001
1361.0,tjk,2002
1466.0,tjk,2003
1492.0,tjk,2004
1546.0,tjk,2005
1519.0,tjk,2006
1574.0,tjk,2007
1488.0,tjk,2008
1502.0,tjk,2009
6872.0,tza,1971
6884.0,tza,1972
6910.0,tza,1973
6953.0,tza,1974
7023.0,tza,1975
7046.0,tza,1976
7083.0,tza,1977
7136.0,tza,1978
7203.0,tza,1979
7296.0,tza,1980
7448.0,tza,1981
7603.0,tza,1982
7772.0,tza,1983
7944.0,tza,1984
8128.0,tza,1985
8300.0,tza,1986
8481.0,tza,1987
8667.0,tza,1988
8864.0,tza,1989
9064.0,tza,1990
9264.0,tza,1991
9449.0,tza,1992
9674.0,tza,1993
9857.0,tza,1994
10060.0,tza,1995
10270.0,tza,1996
10410.0,tza,1997
11230.0,tza,1998
12090.0,tza,1999
12690.0,tza,2000
13360.0,tza,2001
13940.0,tza,2002
14440.0,tza,2003
15050.0,tza,2004
15780.0,tza,2005
16360.0,tza,2006
16950.0,tza,2007
17470.0,tza,2008
18050.0,tza,2009
7893.0,tha,1971
7968.0,tha,1972
8163.0,tha,1973
8776.0,tha,1974
10110.0,tha,1975
10610.0,tha,1976
11020.0,tha,1977
10800.0,tha,1978
11720.0,tha,1979
11180.0,tha,1980
12090.0,tha,1981
13520.0,tha,1982
11200.0,tha,1983
13140.0,tha,1984
16550.0,tha,1985
17510.0,tha,1986
19400.0,tha,1987
21460.0,tha,1988
24330.0,tha,1989
26580.0,tha,1990
29620.0,tha,1991
30860.0,tha,1992
30220.0,tha,1993
31700.0,tha,1994
33190.0,tha,1995
37150.0,tha,1996
40020.0,tha,1997
39670.0,tha,1998
41530.0,tha,1999
44030.0,tha,2000
43210.0,tha,2001
45860.0,tha,2002
49190.0,tha,2003
51150.0,tha,2004
54960.0,tha,2005
56850.0,tha,2006
59970.0,tha,2007
64390.0,tha,2008
61710.0,tha,2009
614.2,tgo,1971
628.5,tgo,1972
642.6,tgo,1973
651.6,tgo,1974
667.7,tgo,1975
683.3,tgo,1976
705.6,tgo,1977
724.7,tgo,1978
731.9,tgo,1979
750.7,tgo,1980
772.2,tgo,1981
796.8,tgo,1982
816.7,tgo,1983
844.2,tgo,1984
873.3,tgo,1985
902.2,tgo,1986
949.7,tgo,1987
978.4,tgo,1988
1010.0,tgo,1989
1054.0,tgo,1990
1114.0,tgo,1991
1165.0,tgo,1992
1230.0,tgo,1993
1281.0,tgo,1994
1357.0,tgo,1995
1422.0,tgo,1996
1481.0,tgo,1997
1553.0,tgo,1998
1721.0,tgo,1999
1765.0,tgo,2000
1804.0,tgo,2001
1851.0,tgo,2002
1899.0,tgo,2003
1942.0,tgo,2004
2001.0,tgo,2005
2039.0,tgo,2006
2099.0,tgo,2007
2138.0,tgo,2008
2191.0,tgo,2009
8149.0,tto,1971
8751.0,tto,1972
9975.0,tto,1973
10870.0,tto,1974
12190.0,tto,1975
12210.0,tto,1976
13290.0,tto,1977
13650.0,tto,1978
12960.0,tto,1979
13140.0,tto,1980
12220.0,tto,1981
12180.0,tto,1982
11430.0,tto,1983
12380.0,tto,1984
12820.0,tto,1985
12540.0,tto,1986
12010.0,tto,1987
12430.0,tto,1988
12340.0,tto,1989
12610.0,tto,1990
12230.0,tto,1991
12360.0,tto,1992
11570.0,tto,1993
12270.0,tto,1994
12170.0,tto,1995
12900.0,tto,1996
12860.0,tto,1997
13870.0,tto,1998
16080.0,tto,1999
19990.0,tto,2000
20640.0,tto,2001
23950.0,tto,2002
30990.0,tto,2003
33040.0,tto,2004
36430.0,tto,2005
42770.0,tto,2006
43160.0,tto,2007
42730.0,tto,2008
44000.0,tto,2009
4653.0,tun,1971
4541.0,tun,1972
4541.0,tun,1973
4899.0,tun,1974
5401.0,tun,1975
4491.0,tun,1976
5128.0,tun,1977
5855.0,tun,1978
6522.0,tun,1979
6672.0,tun,1980
6477.0,tun,1981
6251.0,tun,1982
6673.0,tun,1983
6633.0,tun,1984
6551.0,tun,1985
6373.0,tun,1986
6123.0,tun,1987
6064.0,tun,1988
6108.0,tun,1989
5728.0,tun,1990
6362.0,tun,1991
6604.0,tun,1992
5732.0,tun,1993
5468.0,tun,1994
5330.0,tun,1995
5908.0,tun,1996
6354.0,tun,1997
6781.0,tun,1998
6732.0,tun,1999
6634.0,tun,2000
6636.0,tun,2001
6706.0,tun,2002
6452.0,tun,2003
6805.0,tun,2004
6681.0,tun,2005
6632.0,tun,2006
7901.0,tun,2007
7552.0,tun,2008
7811.0,tun,2009
9371.0,tur,1960
9484.0,tur,1961
9727.0,tur,1962
10210.0,tur,1963
10600.0,tur,1964
11210.0,tur,1965
12230.0,tur,1966
13160.0,tur,1967
13540.0,tur,1968
14040.0,tur,1969
13990.0,tur,1970
13810.0,tur,1971
15120.0,tur,1972
15520.0,tur,1973
15890.0,tur,1974
16260.0,tur,1975
16610.0,tur,1976
16940.0,tur,1977
17610.0,tur,1978
17420.0,tur,1979
17140.0,tur,1980
18060.0,tur,1981
18960.0,tur,1982
19280.0,tur,1983
20250.0,tur,1984
21860.0,tur,1985
23510.0,tur,1986
25030.0,tur,1987
24800.0,tur,1988
25640.0,tur,1989
25810.0,tur,1990
25630.0,tur,1991
26350.0,tur,1992
26170.0,tur,1993
26300.0,tur,1994
26480.0,tur,1995
27120.0,tur,1996
27960.0,tur,1997
29070.0,tur,1998
27490.0,tur,1999
25860.0,tur,2000
24420.0,tur,2001
24110.0,tur,2002
23590.0,tur,2003
24110.0,tur,2004
23930.0,tur,2005
26350.0,tur,2006
27270.0,tur,2007
28980.0,tur,2008
30280.0,tur,2009
30290.0,tur,2010
74860.0,tkm,1990
74120.0,tkm,1991
48820.0,tkm,1992
57420.0,tkm,1993
32850.0,tkm,1994
32840.0,tkm,1995
32860.0,tkm,1996
19800.0,tkm,1997
18110.0,tkm,1998
26330.0,tkm,1999
45970.0,tkm,2000
50390.0,tkm,2001
52860.0,tkm,2002
58550.0,tkm,2003
57830.0,tkm,2004
61140.0,tkm,2005
59990.0,tkm,2006
65820.0,tkm,2007
68410.0,tkm,2008
40900.0,tkm,2009
135800.0,ukr,1990
118600.0,ukr,1991
111700.0,ukr,1992
100400.0,ukr,1993
87420.0,ukr,1994
81610.0,ukr,1995
73660.0,ukr,1996
74740.0,ukr,1997
74580.0,ukr,1998
75540.0,ukr,1999
76440.0,ukr,2000
76310.0,ukr,2001
76750.0,ukr,2002
79460.0,ukr,2003
80200.0,ukr,2004
80970.0,ukr,2005
83010.0,ukr,2006
81600.0,ukr,2007
81290.0,ukr,2008
76910.0,ukr,2009
52790.0,are,1971
59790.0,are,1972
76140.0,are,1973
83250.0,are,1974
84430.0,are,1975
97020.0,are,1976
101300.0,are,1977
94610.0,are,1978
95380.0,are,1979
90210.0,are,1980
82500.0,are,1981
71010.0,are,1982
66240.0,are,1983
64300.0,are,1984
63410.0,are,1985
73230.0,are,1986
80110.0,are,1987
83690.0,are,1988
101100.0,are,1989
110200.0,are,1990
127300.0,are,1991
134000.0,are,1992
131300.0,are,1993
133600.0,are,1994
137000.0,are,1995
142100.0,are,1996
147200.0,are,1997
150900.0,are,1998
142700.0,are,1999
156400.0,are,2000
152300.0,are,2001
149000.0,are,2002
163300.0,are,2003
171100.0,are,2004
174400.0,are,2005
185100.0,are,2006
185500.0,are,2007
187000.0,are,2008
168800.0,are,2009
114800.0,gbr,1960
113400.0,gbr,1961
118000.0,gbr,1962
117500.0,gbr,1963
116600.0,gbr,1964
114700.0,gbr,1965
108700.0,gbr,1966
109200.0,gbr,1967
106700.0,gbr,1968
101900.0,gbr,1969
101300.0,gbr,1970
109800.0,gbr,1971
101100.0,gbr,1972
108500.0,gbr,1973
102700.0,gbr,1974
114800.0,gbr,1975
126600.0,gbr,1976
154700.0,gbr,1977
167400.0,gbr,1978
193000.0,gbr,1979
197800.0,gbr,1980
207400.0,gbr,1981
221600.0,gbr,1982
233400.0,gbr,1983
205300.0,gbr,1984
238200.0,gbr,1985
247400.0,gbr,1986
242300.0,gbr,1987
233900.0,gbr,1988
209000.0,gbr,1989
208000.0,gbr,1990
214700.0,gbr,1991
215000.0,gbr,1992
223400.0,gbr,1993
244600.0,gbr,1994
257500.0,gbr,1995
268900.0,gbr,1996
268300.0,gbr,1997
271900.0,gbr,1998
281600.0,gbr,1999
272500.0,gbr,2000
262300.0,gbr,2001
258400.0,gbr,2002
246600.0,gbr,2003
225700.0,gbr,2004
205300.0,gbr,2005
186900.0,gbr,2006
176600.0,gbr,2007
166800.0,gbr,2008
158900.0,gbr,2009
149700.0,gbr,2010
964900.0,usa,1960
973400.0,usa,1961
1014000.0,usa,1962
1062000.0,usa,1963
1101000.0,usa,1964
1137000.0,usa,1965
1203000.0,usa,1966
1296000.0,usa,1967
1341000.0,usa,1968
1372000.0,usa,1969
1451000.0,usa,1970
1436000.0,usa,1971
1465000.0,usa,1972
1456000.0,usa,1973
1428000.0,usa,1974
1408000.0,usa,1975
1418000.0,usa,1976
1445000.0,usa,1977
1466000.0,usa,1978
1526000.0,usa,1979
1553000.0,usa,1980
1548000.0,usa,1981
1529000.0,usa,1982
1468000.0,usa,1983
1588000.0,usa,1984
1569000.0,usa,1985
1558000.0,usa,1986
1591000.0,usa,1987
1619000.0,usa,1988
1616000.0,usa,1989
1653000.0,usa,1990
1642000.0,usa,1991
1648000.0,usa,1992
1597000.0,usa,1993
1658000.0,usa,1994
1659000.0,usa,1995
1678000.0,usa,1996
1675000.0,usa,1997
1688000.0,usa,1998
1670000.0,usa,1999
1667000.0,usa,2000
1689000.0,usa,2001
1656000.0,usa,2002
1634000.0,usa,2003
1646000.0,usa,2004
1631000.0,usa,2005
1654000.0,usa,2006
1669000.0,usa,2007
1702000.0,usa,2008
1686000.0,usa,2009
1741000.0,usa,2010
519.7,ury,1971
492.6,ury,1972
537.8,ury,1973
524.7,ury,1974
520.8,ury,1975
537.0,ury,1976
580.4,ury,1977
594.6,ury,1978
565.6,ury,1979
766.2,ury,1980
838.4,ury,1981
910.0,ury,1982
1117.0,ury,1983
1132.0,ury,1984
1114.0,ury,1985
1235.0,ury,1986
1239.0,ury,1987
1024.0,ury,1988
899.6,ury,1989
1149.0,ury,1990
1089.0,ury,1991
1261.0,ury,1992
1193.0,ury,1993
1179.0,ury,1994
1013.0,ury,1995
980.1,ury,1996
1044.0,ury,1997
1234.0,ury,1998
920.1,ury,1999
1028.0,ury,2000
1210.0,ury,2001
1237.0,ury,2002
1163.0,ury,2003
852.5,ury,2004
1020.0,ury,2005
784.9,ury,2006
1225.0,ury,2007
1385.0,ury,2008
1519.0,ury,2009
38640.0,uzb,1990
39630.0,uzb,1991
40760.0,uzb,1992
42810.0,uzb,1993
46100.0,uzb,1994
48650.0,uzb,1995
49090.0,uzb,1996
51300.0,uzb,1997
54400.0,uzb,1998
55030.0,uzb,1999
54940.0,uzb,2000
55510.0,uzb,2001
56220.0,uzb,2002
56290.0,uzb,2003
57140.0,uzb,2004
56400.0,uzb,2005
58480.0,uzb,2006
59790.0,uzb,2007
62020.0,uzb,2008
60690.0,uzb,2009
209900.0,ven,1971
192000.0,ven,1972
203200.0,ven,1973
181500.0,ven,1974
144700.0,ven,1975
142800.0,ven,1976
141100.0,ven,1977
136800.0,ven,1978
149900.0,ven,1979
140100.0,ven,1980
136400.0,ven,1981
125600.0,ven,1982
120300.0,ven,1983
122900.0,ven,1984
115300.0,ven,1985
123000.0,ven,1986
125000.0,ven,1987
130100.0,ven,1988
131500.0,ven,1989
148800.0,ven,1990
164500.0,ven,1991
165900.0,ven,1992
174900.0,ven,1993
182300.0,ven,1994
197200.0,ven,1995
222500.0,ven,1996
234600.0,ven,1997
232200.0,ven,1998
211200.0,ven,1999
221100.0,ven,2000
217000.0,ven,2001
203400.0,ven,2002
178900.0,ven,2003
218300.0,ven,2004
233300.0,ven,2005
233900.0,ven,2006
210500.0,ven,2007
208000.0,ven,2008
203500.0,ven,2009
14200.0,vnm,1971
13930.0,vnm,1972
14790.0,vnm,1973
15660.0,vnm,1974
16660.0,vnm,1975
17210.0,vnm,1976
17880.0,vnm,1977
18110.0,vnm,1978
18170.0,vnm,1979
18360.0,vnm,1980
19110.0,vnm,1981
19560.0,vnm,1982
19860.0,vnm,1983
19450.0,vnm,1984
20090.0,vnm,1985
20770.0,vnm,1986
21320.0,vnm,1987
22320.0,vnm,1988
23210.0,vnm,1989
24710.0,vnm,1990
26810.0,vnm,1991
28770.0,vnm,1992
30570.0,vnm,1993
31800.0,vnm,1994
34530.0,vnm,1995
37720.0,vnm,1996
40550.0,vnm,1997
43940.0,vnm,1998
45590.0,vnm,1999
48110.0,vnm,2000
50060.0,vnm,2001
53160.0,vnm,2002
54380.0,vnm,2003
65230.0,vnm,2004
69710.0,vnm,2005
72540.0,vnm,2006
73600.0,vnm,2007
71400.0,vnm,2008
76640.0,vnm,2009
48.72,yem,1971
50.15,yem,1972
50.15,yem,1973
51.58,yem,1974
53.01,yem,1975
54.45,yem,1976
55.88,yem,1977
57.31,yem,1978
58.74,yem,1979
60.18,yem,1980
61.61,yem,1981
63.04,yem,1982
64.48,yem,1983
65.91,yem,1984
68.77,yem,1985
426.6,yem,1986
1006.0,yem,1987
8046.0,yem,1988
9056.0,yem,1989
9384.0,yem,1990
10320.0,yem,1991
8929.0,yem,1992
10950.0,yem,1993
16950.0,yem,1994
17290.0,yem,1995
17470.0,yem,1996
18280.0,yem,1997
18630.0,yem,1998
19740.0,yem,1999
22030.0,yem,2000
22100.0,yem,2001
22230.0,yem,2002
21910.0,yem,2003
20640.0,yem,2004
20450.0,yem,2005
18730.0,yem,2006
16520.0,yem,2007
15270.0,yem,2008
15220.0,yem,2009
2692.0,zmb,1971
3047.0,zmb,1972
3119.0,zmb,1973
3364.0,zmb,1974
3469.0,zmb,1975
3614.0,zmb,1976
3796.0,zmb,1977
3804.0,zmb,1978
3894.0,zmb,1979
4029.0,zmb,1980
4156.0,zmb,1981
4350.0,zmb,1982
4328.0,zmb,1983
4445.0,zmb,1984
4584.0,zmb,1985
4699.0,zmb,1986
4618.0,zmb,1987
4795.0,zmb,1988
4692.0,zmb,1989
4918.0,zmb,1990
5103.0,zmb,1991
5050.0,zmb,1992
5250.0,zmb,1993
5258.0,zmb,1994
5352.0,zmb,1995
5350.0,zmb,1996
5490.0,zmb,1997
5641.0,zmb,1998
