geo,time,gdppercapita_growth_over_next_10_years
bhr,1832,0.5822
bhr,1833,0.5822
bhr,1834,0.5822
bhr,1835,0.5822
bhr,1836,0.5822
bhr,1837,0.5822
bhr,1838,0.5822
bhr,1839,0.5822
bhr,1840,0.5822
bhr,1841,0.5822
bhr,1842,0.5822
bhr,1843,0.5822
bhr,1844,0.5822
bhr,1845,0.5822
bhr,1846,0.5822
bhr,1847,0.5822
bhr,1848,0.5822
bhr,1849,0.5822
bhr,1850,0.5822
bhr,1851,0.5822
bhr,1852,0.5822
bhr,1853,0.5822
bhr,1854,0.5822
bhr,1855,0.5822
bhr,1856,0.5822
bhr,1857,0.5822
bhr,1858,0.5822
bhr,1859,0.5822
bhr,1860,0.5822
bhr,1861,0.5822
bhr,1862,0.5822
bhr,1863,0.5822
bhr,1864,0.5822
bhr,1865,0.5822
bhr,1866,0.5822
bhr,1867,0.5822
bhr,1868,0.5822
bhr,1869,0.5822
bhr,1870,0.5822
bhr,1871,0.5822
bhr,1872,0.5822
bhr,1873,0.5822
bhr,1874,0.5822
bhr,1875,0.5822
bhr,1876,0.5822
bhr,1877,0.5822
bhr,1878,0.5822
bhr,1879,0.5822
bhr,1880,0.5822
bhr,1881,0.5822
bhr,1882,0.5822
bhr,1883,0.5822
bhr,1884,0.5822
bhr,1885,0.5822
bhr,1886,0.5822
bhr,1887,0.5822
bhr,1888,0.5822
bhr,1889,0.5822
bhr,1890,0.5822
bhr,1891,0.5822
bhr,1892,0.5822
bhr,1893,0.5822
bhr,1894,0.5822
bhr,1895,0.5822
bhr,1896,0.5822
bhr,1897,0.5822
bhr,1898,0.5822
bhr,1899,0.5822
bhr,1900,0.5822
bhr,1901,0.5822
bhr,1902,0.5822
bhr,1903,0.5822
bhr,1904,0.5822
bhr,1905,0.5822
bhr,1906,0.5822
bhr,1907,0.5822
bhr,1908,0.5822
bhr,1909,0.5822
bhr,1910,0.5822
bhr,1911,0.5822
bhr,1912,0.5822
bhr,1913,0.5822
bhr,1914,0.5822
bhr,1915,0.5822
bhr,1916,0.5822
bhr,1917,0.5822
bhr,1918,0.5822
bhr,1919,0.5822
bhr,1920,0.5822
bhr,1921,0.5822
bhr,1922,0.5822
bhr,1923,0.5822
bhr,1924,0.5822
bhr,1925,1.636
bhr,1926,2.7
bhr,1927,3.776
bhr,1928,4.863
bhr,1929,5.962
bhr,1930,7.071
bhr,1931,8.193
bhr,1932,9.326
bhr,1933,10.47
bhr,1934,11.63
bhr,1935,11.63
bhr,1936,11.63
bhr,1937,11.63
bhr,1938,11.63
bhr,1939,11.63
bhr,1940,11.63
bhr,1941,10.82
bhr,1942,10.02
bhr,1943,9.207
bhr,1944,8.396
bhr,1945,7.566
bhr,1946,6.726
bhr,1947,5.86
bhr,1948,4.956
bhr,1949,4.022
bhr,1950,3.055
bhr,1951,2.809
bhr,1952,2.599
bhr,1953,2.449
bhr,1954,2.351
bhr,1955,2.341
bhr,1956,2.365
bhr,1957,2.438
bhr,1958,2.539
bhr,1959,2.687
bhr,1960,2.91
bhr,1961,3.286
bhr,1962,3.659
bhr,1963,3.867
bhr,1964,4.058
bhr,1965,2.141
bhr,1966,2.767
bhr,1967,2.708
bhr,1968,2.29
bhr,1969,1.479
bhr,1970,1.482
bhr,1971,0.8004
bhr,1972,0.5043
bhr,1973,0.3728
bhr,1974,-0.03749
bhr,1975,1.096
bhr,1976,0.00674
bhr,1977,-0.4302
bhr,1978,-0.3391
bhr,1979,0.03173
bhr,1980,-0.6672
bhr,1981,-0.3371
bhr,1982,-0.09177
bhr,1983,0.1511
bhr,1984,-0.1681
bhr,1985,0.3739
bhr,1986,0.6808
bhr,1987,0.9158
bhr,1988,1.156
bhr,1989,1.465
bhr,1990,2.114
bhr,1991,2.233
bhr,1992,2.087
bhr,1993,2.094
bhr,1994,2.783
bhr,1995,3.261
bhr,1996,3.545
bhr,1997,4.077
bhr,1998,4.233
bhr,1999,1.366
bhr,2000,0.8723
bhr,2001,0.6047
bgd,1800,-0.02601
bgd,1801,-0.02601
bgd,1802,-0.02601
bgd,1803,-0.02601
bgd,1804,-0.02601
bgd,1805,-0.02601
bgd,1806,-0.02601
bgd,1807,-0.02601
bgd,1808,-0.02601
bgd,1809,-0.02601
bgd,1810,-0.02601
bgd,1811,-0.02347
bgd,1812,-0.02093
bgd,1813,-0.01839
bgd,1814,-0.01585
bgd,1815,-0.01331
bgd,1816,-0.01077
bgd,1817,-0.00823
bgd,1818,-0.00569
bgd,1819,-0.00315
bgd,1820,-0.0006091
bgd,1821,-0.0006091
bgd,1822,-0.0006091
bgd,1823,-0.0006091
bgd,1824,-0.0006091
bgd,1825,-0.0006091
bgd,1826,-0.0006091
bgd,1827,-0.0006091
bgd,1828,-0.0006091
bgd,1829,-0.0006091
bgd,1830,-0.0006091
bgd,1831,-0.0006091
bgd,1832,-0.0006091
bgd,1833,-0.0006091
bgd,1834,-0.0006091
bgd,1835,-0.0006091
bgd,1836,-0.0006091
bgd,1837,-0.0006091
bgd,1838,-0.0006091
bgd,1839,-0.0006091
bgd,1840,-0.0006091
bgd,1841,-0.0004242
bgd,1842,-0.0002394
bgd,1843,-5.452e-05
bgd,1844,0.0001303
bgd,1845,0.0003152
bgd,1846,0.0005
bgd,1847,0.0006849
bgd,1848,0.0008697
bgd,1849,0.001055
bgd,1850,0.001239
bgd,1851,0.001239
bgd,1852,0.001239
bgd,1853,0.001239
bgd,1854,0.001239
bgd,1855,0.001239
bgd,1856,0.001239
bgd,1857,0.001239
bgd,1858,0.001239
bgd,1859,0.001239
bgd,1860,0.001239
bgd,1861,0.02405
bgd,1862,0.04686
bgd,1863,0.06968
bgd,1864,0.0925
bgd,1865,0.1153
bgd,1866,0.1382
bgd,1867,0.161
bgd,1868,0.1838
bgd,1869,0.2067
bgd,1870,0.2295
bgd,1871,0.2295
bgd,1872,0.2295
bgd,1873,0.2295
bgd,1874,0.2295
bgd,1875,0.4978
bgd,1876,0.1334
bgd,1877,0.5392
bgd,1878,0.5894
bgd,1879,0.2713
bgd,1880,0.6868
bgd,1881,-0.3201
bgd,1882,0.4122
bgd,1883,0.6231
bgd,1884,0.7358
bgd,1885,0.1768
bgd,1886,-0.266
bgd,1887,0.9719
bgd,1888,0.9015
bgd,1889,0.3639
bgd,1890,0.2545
bgd,1891,1.389
bgd,1892,1.374
bgd,1893,1.22
bgd,1894,1.069
bgd,1895,1.092
bgd,1896,2.112
bgd,1897,-0.2563
bgd,1898,-0.1778
bgd,1899,1.895
bgd,1900,1.518
bgd,1901,1.287
bgd,1902,0.5099
bgd,1903,0.1912
bgd,1904,0.7297
bgd,1905,0.7184
bgd,1906,0.776
bgd,1907,1.274
bgd,1908,-0.1925
bgd,1909,-0.1351
bgd,1910,-0.9217
bgd,1911,-0.1647
bgd,1912,0.1776
bgd,1913,-0.01845
bgd,1914,-0.1632
bgd,1915,0.109
bgd,1916,0.03849
bgd,1917,0.1328
bgd,1918,1.521
bgd,1919,0.5304
bgd,1920,1.343
bgd,1921,0.457
bgd,1922,0.1149
bgd,1923,0.4176
bgd,1924,-0.006745
bgd,1925,-0.2585
bgd,1926,-0.2252
bgd,1927,-0.4312
bgd,1928,-0.5452
bgd,1929,-0.7695
bgd,1930,-0.5557
bgd,1931,-0.2914
bgd,1932,-0.4259
bgd,1933,-0.02379
bgd,1934,-0.1996
bgd,1935,-0.2441
bgd,1936,-1.136
bgd,1937,-0.9015
bgd,1938,-0.7976
bgd,1939,-0.7575
bgd,1940,-1.455
bgd,1941,-1.489
bgd,1942,-1.199
bgd,1943,-1.488
bgd,1944,-1.272
bgd,1945,-1.731
bgd,1946,-0.2654
bgd,1947,-0.5848
bgd,1948,-0.9669
bgd,1949,-0.773
bgd,1950,0.08864
bgd,1951,0.4095
bgd,1952,0.03061
bgd,1953,0.8232
bgd,1954,0.7303
bgd,1955,1.812
bgd,1956,0.9035
bgd,1957,0.8655
bgd,1958,1.959
bgd,1959,1.567
bgd,1960,1.458
bgd,1961,0.3852
bgd,1962,-0.8492
bgd,1963,-1.769
bgd,1964,-0.731
bgd,1965,-1.38
bgd,1966,-1.094
bgd,1967,-0.8845
bgd,1968,-1.161
bgd,1969,-0.9276
bgd,1970,-1.376
bgd,1971,-0.6263
bgd,1972,0.7181
bgd,1973,1.12
bgd,1974,0.4558
bgd,1975,0.8731
bgd,1976,0.88
bgd,1977,1.315
bgd,1978,1.001
bgd,1979,0.8936
bgd,1980,1.568
bgd,1981,1.67
bgd,1982,2.154
bgd,1983,2.218
bgd,1984,2.162
bgd,1985,2.406
bgd,1986,2.469
bgd,1987,2.608
bgd,1988,2.849
bgd,1989,3.086
bgd,1990,3.021
bgd,1991,3.201
bgd,1992,3.095
bgd,1993,3.109
bgd,1994,3.285
bgd,1995,3.341
bgd,1996,3.571
bgd,1997,3.725
bgd,1998,3.876
bgd,1999,4.063
bgd,2000,4.189
bgd,2001,4.403
brb,1800,0.0
brb,1801,0.0
brb,1802,0.0
brb,1803,0.0
brb,1804,0.0
brb,1805,0.0
brb,1806,0.0
brb,1807,0.0
brb,1808,0.0
brb,1809,0.0
brb,1810,0.0
brb,1811,0.06588
brb,1812,0.1318
brb,1813,0.1978
brb,1814,0.2638
brb,1815,0.3298
brb,1816,0.3959
brb,1817,0.4621
brb,1818,0.5283
brb,1819,0.5945
brb,1820,0.6608
brb,1821,0.6608
brb,1822,0.6608
brb,1823,0.6608
brb,1824,0.6608
brb,1825,0.6608
brb,1826,0.6608
brb,1827,0.6608
brb,1828,0.6608
brb,1829,0.6608
brb,1830,0.6608
brb,1831,0.6608
brb,1832,0.6608
brb,1833,0.6608
brb,1834,0.6608
brb,1835,0.6608
brb,1836,0.6608
brb,1837,0.6608
brb,1838,0.6608
brb,1839,0.6608
brb,1840,0.6608
brb,1841,0.6608
brb,1842,0.6608
brb,1843,0.6608
brb,1844,0.6608
brb,1845,0.6608
brb,1846,0.6608
brb,1847,0.6608
brb,1848,0.6608
brb,1849,0.6608
brb,1850,0.6608
brb,1851,0.6608
brb,1852,0.6608
brb,1853,0.6608
brb,1854,0.6608
brb,1855,0.6608
brb,1856,0.6608
brb,1857,0.6608
brb,1858,0.6608
brb,1859,0.6608
brb,1860,0.6608
brb,1861,0.6608
brb,1862,0.6608
brb,1863,0.6608
brb,1864,0.6608
brb,1865,0.6608
brb,1866,0.6608
brb,1867,0.6608
brb,1868,0.6608
brb,1869,0.6608
brb,1870,0.6608
brb,1871,0.6608
brb,1872,0.6608
brb,1873,0.6608
brb,1874,0.6608
brb,1875,0.6608
brb,1876,0.6608
brb,1877,0.6608
brb,1878,0.6608
brb,1879,0.6608
brb,1880,0.6608
brb,1881,0.6608
brb,1882,0.6608
brb,1883,0.6608
brb,1884,0.6608
brb,1885,0.6608
brb,1886,0.6608
brb,1887,0.6608
brb,1888,0.6608
brb,1889,0.6608
brb,1890,0.6608
brb,1891,0.6608
brb,1892,0.6608
brb,1893,0.6608
brb,1894,0.6608
brb,1895,0.6608
brb,1896,0.6608
brb,1897,0.6608
brb,1898,0.6608
brb,1899,0.6608
brb,1900,0.6608
brb,1901,0.6608
brb,1902,0.6608
brb,1903,0.6608
brb,1904,0.7433
brb,1905,0.8259
brb,1906,0.9086
brb,1907,0.9914
brb,1908,1.074
brb,1909,1.157
brb,1910,1.24
brb,1911,1.323
brb,1912,1.406
brb,1913,1.489
brb,1914,1.489
brb,1915,1.489
brb,1916,1.489
brb,1917,1.489
brb,1918,1.489
brb,1919,1.489
brb,1920,1.489
brb,1921,1.489
brb,1922,1.489
brb,1923,1.489
brb,1924,1.489
brb,1925,1.489
brb,1926,1.489
brb,1927,1.489
brb,1928,1.489
brb,1929,1.489
brb,1930,1.489
brb,1931,1.489
brb,1932,1.489
brb,1933,1.489
brb,1934,1.489
brb,1935,1.489
brb,1936,1.489
brb,1937,1.489
brb,1938,1.489
brb,1939,1.489
brb,1940,1.489
brb,1941,1.842
brb,1942,2.195
brb,1943,2.55
brb,1944,2.906
brb,1945,3.263
brb,1946,3.621
brb,1947,3.981
brb,1948,4.342
brb,1949,4.704
brb,1950,5.067
brb,1951,5.295
brb,1952,5.646
brb,1953,4.532
brb,1954,4.481
brb,1955,5.059
brb,1956,4.921
brb,1957,5.438
brb,1958,5.596
brb,1959,5.808
brb,1960,6.205
brb,1961,5.563
brb,1962,4.735
brb,1963,5.474
brb,1964,6.277
brb,1965,4.903
brb,1966,4.926
brb,1967,4.257
brb,1968,4.066
brb,1969,4.095
brb,1970,3.619
brb,1971,3.243
brb,1972,2.599
brb,1973,2.412
brb,1974,1.442
brb,1975,1.716
brb,1976,1.737
brb,1977,1.551
brb,1978,1.342
brb,1979,0.886
brb,1980,0.06897
brb,1981,-0.1572
brb,1982,-0.3777
brb,1983,-0.3033
brb,1984,-0.2069
brb,1985,-0.008625
brb,1986,-0.1518
brb,1987,0.08579
brb,1988,0.3907
brb,1989,0.1252
brb,1990,0.7129
brb,1991,0.8956
brb,1992,1.721
brb,1993,1.854
brb,1994,1.829
brb,1995,1.986
brb,1996,2.262
brb,1997,1.995
brb,1998,1.439
brb,1999,0.985
brb,2000,0.7992
brb,2001,1.137
blr,1800,0.03904
blr,1801,0.03904
blr,1802,0.03904
blr,1803,0.03904
blr,1804,0.03904
blr,1805,0.03904
blr,1806,0.03904
blr,1807,0.03904
blr,1808,0.03904
blr,1809,0.03904
blr,1810,0.03904
blr,1811,0.09178
blr,1812,0.1445
blr,1813,0.1973
blr,1814,0.2502
blr,1815,0.303
blr,1816,0.3559
blr,1817,0.4088
blr,1818,0.4617
blr,1819,0.5147
blr,1820,0.5677
blr,1821,0.5677
blr,1822,0.5677
blr,1823,0.5677
blr,1824,0.5677
blr,1825,0.5677
blr,1826,0.5677
blr,1827,0.5677
blr,1828,0.5677
blr,1829,0.5677
blr,1830,0.5677
blr,1831,0.5677
blr,1832,0.5677
blr,1833,0.5677
blr,1834,0.5677
blr,1835,0.5677
blr,1836,0.5677
blr,1837,0.5677
blr,1838,0.5677
blr,1839,0.5677
blr,1840,0.5677
blr,1841,0.5677
blr,1842,0.5677
blr,1843,0.5677
blr,1844,0.5677
blr,1845,0.5677
blr,1846,0.5677
blr,1847,0.5677
blr,1848,0.5677
blr,1849,0.5677
blr,1850,0.5677
blr,1851,0.5677
blr,1852,0.5677
blr,1853,0.5677
blr,1854,0.5677
blr,1855,0.5677
blr,1856,0.5677
blr,1857,0.5677
blr,1858,0.5677
blr,1859,0.5677
blr,1860,0.5677
blr,1861,0.5677
blr,1862,0.5677
blr,1863,0.5677
blr,1864,0.5677
blr,1865,0.5677
blr,1866,0.5677
blr,1867,0.5677
blr,1868,0.5677
blr,1869,0.5677
blr,1870,0.5677
blr,1871,0.5677
blr,1872,0.5677
blr,1873,0.5677
blr,1874,0.5677
blr,1875,0.5677
blr,1876,0.1092
blr,1877,1.623
blr,1878,1.166
blr,1879,0.3693
blr,1880,0.2646
blr,1881,-0.6742
blr,1882,0.1656
blr,1883,1.362
blr,1884,2.607
blr,1885,1.75
blr,1886,3.143
blr,1887,1.371
blr,1888,2.032
blr,1889,3.389
blr,1890,3.207
blr,1891,4.374
blr,1892,4.297
blr,1893,2.266
blr,1894,1.983
blr,1895,1.531
blr,1896,0.1009
blr,1897,-0.1291
blr,1898,0.4903
blr,1899,0.2713
blr,1900,1.144
blr,1901,0.09905
blr,1902,0.04179
blr,1903,1.258
blr,1904,-0.2177
blr,1905,1.298
blr,1906,0.5685
blr,1907,-0.3343
blr,1908,-5.939
blr,1909,-7.671
blr,1910,-8.232
blr,1911,-8.317
blr,1912,-7.657
blr,1913,-6.803
blr,1914,-4.131
blr,1915,-2.252
blr,1916,0.05606
blr,1917,1.781
blr,1918,7.439
blr,1919,9.171
blr,1920,9.61
blr,1921,10.68
blr,1922,8.876
blr,1923,7.746
blr,1924,6.155
blr,1925,5.215
blr,1926,4.69
blr,1927,5.098
blr,1928,4.541
blr,1929,4.835
blr,1930,3.93
blr,1931,3.64
blr,1932,3.605
blr,1933,3.028
blr,1934,1.934
blr,1935,0.3869
blr,1936,-0.4603
blr,1937,-0.2047
blr,1938,1.049
blr,1939,1.54
blr,1940,2.791
blr,1941,2.856
blr,1942,3.522
blr,1943,3.983
blr,1944,4.5
blr,1945,5.374
blr,1946,6.356
blr,1947,5.269
blr,1948,4.563
blr,1949,3.345
blr,1950,3.269
blr,1951,3.799
blr,1952,3.441
blr,1953,2.79
blr,1954,3.594
blr,1955,3.379
blr,1956,2.996
blr,1957,3.312
blr,1958,3.239
blr,1959,3.592
blr,1960,3.518
blr,1961,3.296
blr,1962,3.145
blr,1963,4.279
blr,1964,3.472
blr,1965,3.073
blr,1966,3.193
blr,1967,3.117
blr,1968,2.912
blr,1969,2.843
blr,1970,2.22
blr,1971,2.174
blr,1972,2.494
blr,1973,2.113
blr,1974,1.952
blr,1975,2.019
blr,1976,1.967
blr,1977,1.865
blr,1978,1.834
blr,1979,2.068
blr,1980,1.823
blr,1981,1.529
blr,1982,0.1786
blr,1983,-0.9987
blr,1984,-2.388
blr,1985,-3.575
blr,1986,-3.723
blr,1987,-2.822
blr,1988,-2.261
blr,1989,-2.126
blr,1990,-1.361
blr,1991,-0.7223
blr,1992,0.8502
blr,1993,2.388
blr,1994,4.835
blr,1995,6.966
blr,1996,7.739
blr,1997,7.491
blr,1998,7.86
blr,1999,7.521
blr,2000,7.722
blr,2001,7.846
bel,1800,0.03915
bel,1801,0.03915
bel,1802,0.03915
bel,1803,0.03915
bel,1804,0.03915
bel,1805,0.03915
bel,1806,0.03915
bel,1807,0.03915
bel,1808,0.03915
bel,1809,0.03915
bel,1810,0.03915
bel,1811,0.06163
bel,1812,0.08412
bel,1813,0.1066
bel,1814,0.1291
bel,1815,0.1516
bel,1816,0.1741
bel,1817,0.1966
bel,1818,0.2192
bel,1819,0.2417
bel,1820,0.2642
bel,1821,0.3781
bel,1822,0.4921
bel,1823,0.6063
bel,1824,0.7206
bel,1825,0.835
bel,1826,0.9495
bel,1827,1.064
bel,1828,1.179
bel,1829,1.294
bel,1830,1.409
bel,1831,1.409
bel,1832,1.409
bel,1833,1.409
bel,1834,1.409
bel,1835,1.409
bel,1836,1.409
bel,1837,1.668
bel,1838,1.479
bel,1839,1.55
bel,1840,1.725
bel,1841,1.797
bel,1842,1.859
bel,1843,1.917
bel,1844,2.325
bel,1845,2.187
bel,1846,2.524
bel,1847,2.316
bel,1848,2.363
bel,1849,2.084
bel,1850,2.2
bel,1851,2.065
bel,1852,2.052
bel,1853,2.067
bel,1854,1.78
bel,1855,1.699
bel,1856,1.448
bel,1857,1.232
bel,1858,1.521
bel,1859,1.95
bel,1860,1.627
bel,1861,1.514
bel,1862,1.848
bel,1863,1.62
bel,1864,1.609
bel,1865,1.581
bel,1866,1.404
bel,1867,1.461
bel,1868,1.374
bel,1869,1.022
bel,1870,1.318
bel,1871,1.369
bel,1872,1.065
bel,1873,1.105
bel,1874,0.8294
bel,1875,0.9375
bel,1876,0.9384
bel,1877,1.211
bel,1878,0.9996
bel,1879,1.395
bel,1880,1.135
bel,1881,1.021
bel,1882,0.9416
bel,1883,0.9544
bel,1884,1.02
bel,1885,1.141
bel,1886,1.206
bel,1887,0.9985
bel,1888,1.088
bel,1889,0.8001
bel,1890,0.859
bel,1891,0.9243
bel,1892,0.8404
bel,1893,0.8898
bel,1894,0.9826
bel,1895,1.018
bel,1896,0.9961
bel,1897,0.9345
bel,1898,0.8557
bel,1899,0.8386
bel,1900,0.8663
bel,1901,1.107
bel,1902,1.194
bel,1903,1.135
bel,1904,-2.09
bel,1905,-4.177
bel,1906,-3.181
bel,1907,-4.974
bel,1908,-5.619
bel,1909,-3.72
bel,1910,0.09895
bel,1911,0.4098
bel,1912,0.9233
bel,1913,1.516
bel,1914,5.178
bel,1915,7.31
bel,1916,6.243
bel,1917,8.16
bel,1918,9.609
bel,1919,7.606
bel,1920,3.416
bel,1921,2.502
bel,1922,1.328
bel,1923,0.5834
bel,1924,-0.09788
bel,1925,0.3273
bel,1926,0.5047
bel,1927,1.006
bel,1928,0.1488
bel,1929,-0.5139
bel,1930,-2.604
bel,1931,-3.776
bel,1932,-3.046
bel,1933,-4.952
bel,1934,-4.581
bel,1935,-4.378
bel,1936,-0.2442
bel,1937,0.4885
bel,1938,1.183
bel,1939,1.894
bel,1940,4.244
bel,1941,6.428
bel,1942,6.094
bel,1943,8.739
bel,1944,8.961
bel,1945,8.607
bel,1946,4.106
bel,1947,3.076
bel,1948,2.322
bel,1949,2.245
bel,1950,2.347
bel,1951,2.277
bel,1952,2.795
bel,1953,2.801
bel,1954,3.052
bel,1955,2.985
bel,1956,2.93
bel,1957,3.073
bel,1958,3.714
bel,1959,4.143
bel,1960,4.319
bel,1961,4.224
bel,1962,4.254
bel,1963,4.466
bel,1964,4.247
bel,1965,3.81
bel,1966,4.105
bel,1967,3.814
bel,1968,3.71
bel,1969,3.3
bel,1970,3.149
bel,1971,2.672
bel,1972,2.325
bel,1973,1.749
bel,1974,1.61
bel,1975,1.873
bel,1976,1.478
bel,1977,1.654
bel,1978,1.832
bel,1979,1.908
bel,1980,1.743
bel,1981,2.026
bel,1982,2.001
bel,1983,1.862
bel,1984,1.898
bel,1985,2.007
bel,1986,1.953
bel,1987,2.038
bel,1988,1.754
bel,1989,1.775
bel,1990,1.85
bel,1991,1.752
bel,1992,1.772
bel,1993,1.994
bel,1994,1.99
bel,1995,1.936
bel,1996,2.046
bel,1997,1.952
bel,1998,1.8
bel,1999,1.11
bel,2000,0.9264
bel,2001,0.9052
blz,1800,0.0
blz,1801,0.0
blz,1802,0.0
blz,1803,0.0
blz,1804,0.0
blz,1805,0.0
blz,1806,0.0
blz,1807,0.0
blz,1808,0.0
blz,1809,0.0
blz,1810,0.0
blz,1811,0.06588
blz,1812,0.1318
blz,1813,0.1978
blz,1814,0.2638
blz,1815,0.3298
blz,1816,0.3959
blz,1817,0.4621
blz,1818,0.5283
blz,1819,0.5945
blz,1820,0.6608
blz,1821,0.6608
blz,1822,0.6608
blz,1823,0.6608
blz,1824,0.6608
blz,1825,0.6608
blz,1826,0.6608
blz,1827,0.6608
blz,1828,0.6608
blz,1829,0.6608
blz,1830,0.6608
blz,1831,0.6608
blz,1832,0.6608
blz,1833,0.6608
blz,1834,0.6608
blz,1835,0.6608
blz,1836,0.6608
blz,1837,0.6608
blz,1838,0.6608
blz,1839,0.6608
blz,1840,0.6608
blz,1841,0.6608
blz,1842,0.6608
blz,1843,0.6608
blz,1844,0.6608
blz,1845,0.6608
blz,1846,0.6608
blz,1847,0.6608
blz,1848,0.6608
blz,1849,0.6608
blz,1850,0.6608
blz,1851,0.6608
blz,1852,0.6608
blz,1853,0.6608
blz,1854,0.6608
blz,1855,0.6608
blz,1856,0.6608
blz,1857,0.6608
blz,1858,0.6608
blz,1859,0.6608
blz,1860,0.6608
blz,1861,0.6608
blz,1862,0.6608
blz,1863,0.6608
blz,1864,0.6608
blz,1865,0.6608
blz,1866,0.6608
blz,1867,0.6608
blz,1868,0.6608
blz,1869,0.6608
blz,1870,0.6608
blz,1871,0.6608
blz,1872,0.6608
blz,1873,0.6608
blz,1874,0.6608
blz,1875,0.6608
blz,1876,0.6608
blz,1877,0.6608
blz,1878,0.6608
blz,1879,0.6608
blz,1880,0.6608
blz,1881,0.6608
blz,1882,0.6608
blz,1883,0.6608
blz,1884,0.6608
blz,1885,0.6608
blz,1886,0.6608
blz,1887,0.6608
blz,1888,0.6608
blz,1889,0.6608
blz,1890,0.6608
blz,1891,0.6608
blz,1892,0.6608
blz,1893,0.6608
blz,1894,0.6608
blz,1895,0.6608
blz,1896,0.6608
blz,1897,0.6608
blz,1898,0.6608
blz,1899,0.6608
blz,1900,0.6608
blz,1901,0.6608
blz,1902,0.6608
blz,1903,0.6608
blz,1904,0.7433
blz,1905,0.8259
blz,1906,0.9086
blz,1907,0.9914
blz,1908,1.074
blz,1909,1.157
blz,1910,1.24
blz,1911,1.323
blz,1912,1.406
blz,1913,1.489
blz,1914,1.489
blz,1915,1.489
blz,1916,1.489
blz,1917,1.489
blz,1918,1.489
blz,1919,1.489
blz,1920,1.489
blz,1921,1.489
blz,1922,1.489
blz,1923,1.489
blz,1924,1.489
blz,1925,1.489
blz,1926,1.489
blz,1927,1.489
blz,1928,1.489
blz,1929,1.489
blz,1930,1.489
blz,1931,1.489
blz,1932,1.489
blz,1933,1.489
blz,1934,1.489
blz,1935,1.489
blz,1936,1.489
blz,1937,1.489
blz,1938,1.489
blz,1939,1.489
blz,1940,1.489
blz,1941,1.417
blz,1942,1.344
blz,1943,1.272
blz,1944,1.199
blz,1945,1.127
blz,1946,1.055
blz,1947,0.9826
blz,1948,0.9105
blz,1949,0.8384
blz,1950,0.7663
blz,1951,0.823
blz,1952,0.8674
blz,1953,0.921
blz,1954,1.003
blz,1955,1.113
blz,1956,1.238
blz,1957,1.403
blz,1958,1.83
blz,1959,2.067
blz,1960,2.299
blz,1961,2.413
blz,1962,3.164
blz,1963,3.448
blz,1964,4.461
blz,1965,4.452
blz,1966,4.02
blz,1967,4.171
blz,1968,4.168
blz,1969,4.317
blz,1970,5.2
blz,1971,4.802
blz,1972,3.614
blz,1973,2.77
blz,1974,1.491
blz,1975,1.16
blz,1976,1.577
blz,1977,1.985
blz,1978,2.118
blz,1979,2.724
blz,1980,2.265
blz,1981,3.268
blz,1982,4.473
blz,1983,5.225
blz,1984,5.079
blz,1985,5.001
blz,1986,4.711
blz,1987,3.89
blz,1988,3.245
blz,1989,2.808
blz,1990,2.999
blz,1991,2.328
blz,1992,1.637
blz,1993,1.915
blz,1994,2.316
blz,1995,2.532
blz,1996,2.843
blz,1997,2.483
blz,1998,2.623
blz,1999,1.833
blz,2000,1.057
blz,2001,0.8932
ben,1800,0.0
ben,1801,0.0
ben,1802,0.0
ben,1803,0.0
ben,1804,0.0
ben,1805,0.0
ben,1806,0.0
ben,1807,0.0
ben,1808,0.0
ben,1809,0.0
ben,1810,0.0
ben,1811,0.04679
ben,1812,0.09361
ben,1813,0.1404
ben,1814,0.1873
ben,1815,0.2342
ben,1816,0.2811
ben,1817,0.328
ben,1818,0.375
ben,1819,0.4219
ben,1820,0.4689
ben,1821,0.4689
ben,1822,0.4689
ben,1823,0.4689
ben,1824,0.4689
ben,1825,0.4689
ben,1826,0.4689
ben,1827,0.4689
ben,1828,0.4689
ben,1829,0.4689
ben,1830,0.4689
ben,1831,0.4689
ben,1832,0.4689
ben,1833,0.4689
ben,1834,0.4689
ben,1835,0.4689
ben,1836,0.4689
ben,1837,0.4689
ben,1838,0.4689
ben,1839,0.4689
ben,1840,0.4689
ben,1841,0.4689
ben,1842,0.4689
ben,1843,0.4689
ben,1844,0.4689
ben,1845,0.4689
ben,1846,0.4689
ben,1847,0.4689
ben,1848,0.4689
ben,1849,0.4689
ben,1850,0.4689
ben,1851,0.4689
ben,1852,0.4689
ben,1853,0.4689
ben,1854,0.4689
ben,1855,0.4689
ben,1856,0.4689
ben,1857,0.4689
ben,1858,0.4689
ben,1859,0.4689
ben,1860,0.4689
ben,1861,0.4689
ben,1862,0.4689
ben,1863,0.4689
ben,1864,0.4689
ben,1865,0.4689
ben,1866,0.4689
ben,1867,0.4689
ben,1868,0.4689
ben,1869,0.4689
ben,1870,0.4689
ben,1871,0.4689
ben,1872,0.4689
ben,1873,0.4689
ben,1874,0.4689
ben,1875,0.4689
ben,1876,0.4689
ben,1877,0.4689
ben,1878,0.4689
ben,1879,0.4689
ben,1880,0.4689
ben,1881,0.4689
ben,1882,0.4689
ben,1883,0.4689
ben,1884,0.4689
ben,1885,0.4689
ben,1886,0.4689
ben,1887,0.4689
ben,1888,0.4689
ben,1889,0.4689
ben,1890,0.4689
ben,1891,0.4689
ben,1892,0.4689
