geo,population_aged_5_9_years_total_number,time
gum,16000,2020
gum,16000,2025
gum,16000,2030
gum,16000,2035
gum,16000,2040
gum,15000,2045
gum,15000,2050
gtm,431000,1950
gtm,538000,1955
gtm,624000,1960
gtm,686000,1965
gtm,789000,1970
gtm,906000,1975
gtm,1046000,1980
gtm,1204000,1985
gtm,1356000,1990
gtm,1468000,1995
gtm,1659000,2000
gtm,1824000,2005
gtm,2005000,2010
gtm,2144000,2015
gtm,2249000,2020
gtm,2305000,2025
gtm,2316000,2030
gtm,2290000,2035
gtm,2235000,2040
gtm,2158000,2045
gtm,2069000,2050
gin,339000,1950
gin,359000,1955
gin,413000,1960
gin,463000,1965
gin,523000,1970
gin,550000,1975
gin,642000,1980
gin,746000,1985
gin,886000,1990
gin,1088000,1995
gin,1212000,2000
gin,1307000,2005
gin,1446000,2010
gin,1646000,2015
gin,1813000,2020
gin,1939000,2025
gin,2032000,2030
gin,2107000,2035
gin,2174000,2040
gin,2227000,2045
gin,2259000,2050
gnb,65000,1950
gnb,68000,1955
gnb,92000,1960
gnb,73000,1965
gnb,77000,1970
gnb,70000,1975
gnb,134000,1980
gnb,128000,1985
gnb,132000,1990
gnb,153000,1995
gnb,176000,2000
gnb,205000,2005
gnb,229000,2010
gnb,256000,2015
gnb,280000,2020
gnb,301000,2025
gnb,322000,2030
gnb,337000,2035
gnb,351000,2040
gnb,362000,2045
gnb,373000,2050
guy,54000,1950
guy,71000,1955
guy,92000,1960
guy,99000,1965
guy,114000,1970
guy,110000,1975
guy,106000,1980
guy,99000,1985
guy,95000,1990
guy,80000,1995
guy,76000,2000
guy,84000,2005
guy,75000,2010
guy,62000,2015
guy,57000,2020
guy,55000,2025
guy,53000,2030
guy,49000,2035
guy,42000,2040
guy,36000,2045
guy,31000,2050
hti,419000,1950
hti,429000,1955
hti,515000,1960
hti,582000,1965
hti,657000,1970
hti,701000,1975
hti,741000,1980
hti,867000,1985
hti,1062000,1990
hti,1115000,1995
hti,1157000,2000
hti,1202000,2005
hti,1210000,2010
hti,1241000,2015
hti,1261000,2020
hti,1278000,2025
hti,1281000,2030
hti,1263000,2035
hti,1236000,2040
hti,1205000,2045
hti,1174000,2050
hnd,195000,1950
hnd,236000,1955
hnd,303000,1960
hnd,359000,1965
hnd,418000,1970
hnd,490000,1975
hnd,554000,1980
hnd,649000,1985
hnd,747000,1990
hnd,825000,1995
hnd,898000,2000
hnd,921000,2005
hnd,927000,2010
hnd,956000,2015
hnd,973000,2020
hnd,971000,2025
hnd,948000,2030
hnd,913000,2035
hnd,870000,2040
hnd,823000,2045
hnd,805000,2050
hkg,125000,1950
hkg,326000,1955
hkg,419000,1960
hkg,523000,1965
hkg,528000,1970
hkg,409000,1975
hkg,414000,1980
hkg,418000,1985
hkg,426000,1990
hkg,391000,1995
hkg,393000,2000
hkg,315000,2005
hkg,220000,2010
hkg,262000,2015
hkg,317000,2020
hkg,323000,2025
hkg,320000,2030
hkg,305000,2035
hkg,295000,2040
hkg,305000,2045
hkg,330000,2050
hun,773000,1950
hun,814000,1955
hun,924000,1960
hun,796000,1965
hun,643000,1970
hun,709000,1975
hun,793000,1980
hun,837000,1985
hun,647000,1990
hun,622000,1995
hun,592000,2000
hun,497000,2005
hun,479000,2010
hun,495000,2015
hun,491000,2020
hun,474000,2025
hun,458000,2030
hun,441000,2035
hun,428000,2040
hun,432000,2045
hun,442000,2050
isl,14000,1950
isl,18000,1955
isl,20000,1960
isl,23000,1965
isl,23000,1970
isl,21000,1975
isl,21000,1980
isl,21000,1985
isl,21000,1990
isl,21000,1995
isl,23000,2000
isl,21000,2005
isl,21000,2010
isl,24000,2015
isl,24000,2020
isl,24000,2025
isl,23000,2030
isl,22000,2035
isl,21000,2040
isl,21000,2045
isl,21000,2050
ind,44240000,1950
ind,48780000,1955
ind,62160000,1960
ind,68120000,1965
ind,74190000,1970
ind,80920000,1975
ind,89090000,1980
ind,99480000,1985
ind,108500000,1990
ind,116200000,1995
ind,123200000,2000
ind,124100000,2005
ind,125200000,2010
ind,123400000,2015
ind,121900000,2020
ind,118200000,2025
ind,113000000,2030
ind,106500000,2035
ind,101400000,2040
ind,100300000,2045
ind,98280000,2050
idn,9812000,1950
idn,9976000,1955
idn,11940000,1960
idn,14350000,1965
idn,16250000,1970
idn,18220000,1975
idn,19790000,1980
idn,20830000,1985
idn,21480000,1990
idn,21000000,1995
idn,20670000,2000
idn,20530000,2005
idn,21000000,2010
idn,20450000,2015
idn,19430000,2020
idn,18280000,2025
idn,18020000,2030
idn,18000000,2035
idn,17830000,2040
idn,17370000,2045
idn,16700000,2050
irn,2061000,1950
irn,2628000,1955
irn,3142000,1960
irn,3587000,1965
irn,4189000,1970
irn,4927000,1975
irn,5609000,1980
irn,6971000,1985
irn,8895000,1990
irn,8507000,1995
irn,7034000,2000
irn,5372000,2005
irn,5911000,2010
irn,6609000,2015
irn,6730000,2020
irn,6416000,2025
irn,5704000,2030
irn,5410000,2035
irn,5528000,2040
irn,5683000,2045
irn,5595000,2050
irq,711000,1950
irq,756000,1955
irq,1236000,1960
irq,1197000,1965
irq,1455000,1970
irq,1894000,1975
irq,2167000,1980
irq,2465000,1985
irq,2702000,1990
irq,3044000,1995
irq,3462000,2000
irq,4042000,2005
irq,4267000,2010
irq,4518000,2015
irq,4663000,2020
irq,4856000,2025
irq,5059000,2030
irq,5190000,2035
irq,5208000,2040
irq,5169000,2045
irq,5120000,2050
irl,282000,1950
irl,298000,1955
irl,289000,1960
irl,298000,1965
irl,314000,1970
irl,326000,1975
irl,354000,1980
irl,348000,1985
irl,333000,1990
irl,287000,1995
irl,266000,2000
irl,276000,2005
irl,319000,2010
irl,355000,2015
irl,358000,2020
irl,334000,2025
irl,315000,2030
irl,313000,2035
irl,329000,2040
irl,348000,2045
irl,356000,2050
isr,114000,1950
isr,207000,1955
isr,269000,1960
isr,290000,1965
isr,312000,1970
isr,356000,1975
isr,433000,1980
isr,449000,1985
isr,470000,1990
isr,522000,1995
isr,558000,2000
isr,629000,2005
isr,679000,2010
isr,703000,2015
isr,689000,2020
isr,677000,2025
isr,677000,2030
isr,687000,2035
isr,694000,2040
isr,686000,2045
isr,664000,2050
ita,3839000,1950
ita,4284000,1955
ita,3991000,1960
ita,4100000,1965
ita,4552000,1970
ita,4545000,1975
ita,4321000,1980
ita,3599000,1985
ita,2981000,1990
ita,2772000,1995
ita,2736000,2000
ita,2681000,2005
ita,2851000,2010
ita,2920000,2015
ita,2694000,2020
ita,2476000,2025
ita,2409000,2030
ita,2426000,2035
ita,2498000,2040
ita,2566000,2045
ita,2571000,2050
jam,167000,1950
jam,183000,1955
jam,222000,1960
jam,256000,1965
jam,307000,1970
jam,313000,1975
jam,289000,1980
jam,271000,1985
jam,283000,1990
jam,280000,1995
jam,288000,2000
jam,285000,2005
jam,255000,2010
jam,248000,2015
jam,243000,2020
jam,238000,2025
jam,225000,2030
jam,208000,2035
jam,190000,2040
jam,176000,2045
jam,166000,2050
jpn,9452000,1950
jpn,11140000,1955
jpn,9278000,1960
jpn,7829000,1965
jpn,8235000,1970
jpn,8887000,1975
jpn,10110000,1980
jpn,8589000,1985
jpn,7516000,1990
jpn,6568000,1995
jpn,6026000,2000
jpn,5895000,2005
jpn,5654000,2010
jpn,5211000,2015
jpn,4748000,2020
jpn,4375000,2025
jpn,4196000,2030
jpn,4119000,2035
jpn,4060000,2040
jpn,3949000,2045
jpn,3795000,2050
jor,70000,1950
jor,100000,1955
jor,127000,1960
jor,156000,1965
jor,244000,1970
jor,294000,1975
jor,368000,1980
jor,417000,1985
jor,503000,1990
jor,588000,1995
jor,627000,2000
jor,700000,2005
jor,716000,2010
jor,766000,2015
jor,772000,2020
jor,742000,2025
jor,720000,2030
jor,702000,2035
jor,684000,2040
jor,666000,2045
jor,666000,2050
kaz,572000,1950
kaz,799000,1955
kaz,1208000,1960
kaz,1597000,1965
kaz,1757000,1970
kaz,1541000,1975
kaz,1615000,1980
kaz,1657000,1985
kaz,1729000,1990
kaz,1719000,1995
kaz,1411000,2000
kaz,1099000,2005
kaz,1188000,2010
kaz,1470000,2015
kaz,1443000,2020
kaz,1333000,2025
kaz,1194000,2030
kaz,1119000,2035
kaz,1129000,2040
kaz,1164000,2045
kaz,1153000,2050
ken,707000,1950
ken,949000,1955
ken,1237000,1960
ken,1487000,1965
ken,1787000,1970
ken,2158000,1975
ken,2660000,1980
ken,3226000,1985
ken,3833000,1990
ken,4332000,1995
ken,4477000,2000
ken,4952000,2005
ken,5748000,2010
ken,6693000,2015
ken,7134000,2020
ken,7276000,2025
ken,7409000,2030
ken,7680000,2035
ken,8000000,2040
ken,8198000,2045
ken,8212000,2050
prk,1598000,1950
prk,1381000,1955
prk,972000,1960
prk,1659000,1965
prk,1731000,1970
prk,2269000,1975
prk,2162000,1980
prk,1516000,1985
prk,1870000,1990
prk,1871000,1995
prk,2067000,2000
prk,1891000,2005
prk,1637000,2010
prk,1536000,2015
prk,1557000,2020
prk,1619000,2025
prk,1602000,2030
prk,1506000,2035
prk,1405000,2040
prk,1360000,2045
prk,1362000,2050
kor,2678000,1950
kor,2867000,1955
kor,3782000,1960
kor,4463000,1965
kor,4532000,1970
kor,4455000,1975
kor,4431000,1980
kor,3936000,1985
kor,3807000,1990
kor,3115000,1995
kor,3471000,2000
kor,3164000,2005
kor,2435000,2010
kor,2263000,2015
kor,2207000,2020
kor,2125000,2025
kor,2070000,2030
kor,1985000,2035
kor,1870000,2040
kor,1745000,2045
kor,1656000,2050
kwt,17000,1950
kwt,22000,1955
kwt,32000,1960
kwt,60000,1965
kwt,111000,1970
kwt,155000,1975
kwt,186000,1980
kwt,214000,1985
kwt,264000,1990
kwt,172000,1995
kwt,192000,2000
kwt,215000,2005
kwt,235000,2010
kwt,261000,2015
kwt,264000,2020
kwt,260000,2025
kwt,260000,2030
kwt,266000,2035
kwt,279000,2040
kwt,292000,2045
kwt,298000,2050
kgz,132000,1950
kgz,164000,1955
kgz,262000,1960
kgz,370000,1965
kgz,436000,1970
kgz,416000,1975
kgz,450000,1980
kgz,476000,1985
kgz,549000,1990
kgz,601000,1995
kgz,590000,2000
kgz,539000,2005
kgz,501000,2010
kgz,570000,2015
kgz,575000,2020
kgz,539000,2025
kgz,486000,2030
kgz,448000,2035
kgz,447000,2040
kgz,448000,2045
kgz,434000,2050
lao,214000,1950
lao,251000,1955
lao,304000,1960
lao,329000,1965
lao,367000,1970
lao,418000,1975
lao,475000,1980
lao,518000,1985
lao,597000,1990
lao,703000,1995
lao,782000,2000
lao,830000,2005
lao,747000,2010
lao,790000,2015
lao,833000,2020
lao,873000,2025
lao,885000,2030
lao,861000,2035
lao,832000,2040
lao,821000,2045
lao,819000,2050
lva,163000,1950
lva,151000,1955
lva,155000,1960
lva,171000,1965
lva,176000,1970
lva,163000,1975
lva,177000,1980
lva,175000,1985
lva,188000,1990
lva,198000,1995
lva,135000,2000
lva,96000,2005
lva,101000,2010
lva,113000,2015
lva,119000,2020
lva,115000,2025
lva,105000,2030
lva,91000,2035
lva,85000,2040
lva,90000,2045
lva,96000,2050
lbn,151000,1950
lbn,186000,1955
lbn,255000,1960
lbn,318000,1965
lbn,347000,1970
lbn,367000,1975
lbn,362000,1980
lbn,359000,1985
lbn,362000,1990
lbn,365000,1995
lbn,388000,2000
lbn,396000,2005
lbn,335000,2010
lbn,321000,2015
lbn,329000,2020
lbn,334000,2025
lbn,331000,2030
lbn,318000,2035
lbn,299000,2040
lbn,287000,2045
lbn,284000,2050
lso,96000,1950
lso,109000,1955
lso,118000,1960
lso,133000,1965
lso,149000,1970
lso,167000,1975
lso,190000,1980
lso,218000,1985
lso,242000,1990
lso,256000,1995
lso,260000,2000
lso,270000,2005
lso,265000,2010
lso,264000,2015
lso,266000,2020
lso,265000,2025
lso,260000,2030
lso,252000,2035
lso,245000,2040
lso,239000,2045
lso,232000,2050
lbr,109000,1950
lbr,120000,1955
lbr,137000,1960
lbr,183000,1965
lbr,218000,1970
lbr,243000,1975
lbr,257000,1980
lbr,322000,1985
lbr,318000,1990
lbr,283000,1995
lbr,407000,2000
lbr,479000,2005
lbr,577000,2010
lbr,636000,2015
lbr,689000,2020
lbr,728000,2025
lbr,756000,2030
lbr,777000,2035
lbr,795000,2040
lbr,807000,2045
lbr,813000,2050
lby,140000,1950
lby,155000,1955
lby,189000,1960
lby,226000,1965
lby,285000,1970
lby,379000,1975
lby,480000,1980
lby,601000,1985
lby,699000,1990
lby,586000,1995
lby,544000,2000
lby,589000,2005
lby,663000,2010
lby,717000,2015
lby,724000,2020
lby,673000,2025
lby,603000,2030
lby,562000,2035
lby,574000,2040
lby,613000,2045
lby,630000,2050
ltu,233000,1950
ltu,214000,1955
ltu,249000,1960
ltu,284000,1965
ltu,298000,1970
ltu,272000,1975
ltu,272000,1980
ltu,264000,1985
ltu,281000,1990
ltu,281000,1995
ltu,237000,2000
ltu,183000,2005
ltu,147000,2010
ltu,149000,2015
ltu,154000,2020
ltu,154000,2025
ltu,149000,2030
ltu,137000,2035
ltu,123000,2040
ltu,120000,2045
ltu,124000,2050
lux,20000,1950
lux,19000,1955
lux,22000,1960
lux,25000,1965
lux,26000,1970
lux,25000,1975
lux,22000,1980
lux,21000,1985
lux,22000,1990
lux,24000,1995
lux,28000,2000
lux,29000,2005
lux,28000,2010
lux,29000,2015
lux,30000,2020
lux,33000,2025
lux,36000,2030
lux,38000,2035
lux,39000,2040
lux,39000,2045
lux,40000,2050
mac,15000,1950
mac,22000,1955
mac,25000,1960
mac,29000,1965
mac,33000,1970
mac,21000,1975
mac,20000,1980
mac,19000,1985
mac,33000,1990
mac,40000,1995
mac,34000,2000
mac,25000,2005
mac,20000,2010
mac,23000,2015
mac,25000,2020
mac,25000,2025
mac,24000,2030
mac,21000,2035
mac,19000,2040
mac,19000,2045
mac,20000,2050
mkd,132000,1950
mkd,169000,1955
mkd,175000,1960
mkd,176000,1965
mkd,170000,1970
mkd,169000,1975
mkd,167000,1980
mkd,169000,1985
mkd,168000,1990
mkd,161000,1995
mkd,153000,2000
mkd,134000,2005
mkd,117000,2010
mkd,109000,2015
mkd,109000,2020
mkd,109000,2025
mkd,104000,2030
mkd,98000,2035
mkd,92000,2040
mkd,89000,2045
mkd,89000,2050
mdg,485000,1950
mdg,549000,1955
mdg,719000,1960
mdg,828000,1965
mdg,948000,1970
mdg,1095000,1975
mdg,1292000,1980
mdg,1485000,1985
mdg,1551000,1990
mdg,1923000,1995
mdg,2284000,2000
mdg,2614000,2005
mdg,2836000,2010
mdg,3060000,2015
mdg,3273000,2020
mdg,3452000,2025
mdg,3589000,2030
mdg,3689000,2035
mdg,3759000,2040
mdg,3805000,2045
mdg,3829000,2050
mwi,416000,1950
mwi,471000,1955
mwi,501000,1960
mwi,580000,1965
mwi,673000,1970
mwi,796000,1975
mwi,919000,1980
mwi,1141000,1985
mwi,1419000,1990
mwi,1427000,1995
mwi,1788000,2000
mwi,2145000,2005
mwi,2396000,2010
mwi,2621000,2015
mwi,2894000,2020
mwi,3166000,2025
mwi,3366000,2030
mwi,3483000,2035
mwi,3557000,2040
mwi,3633000,2045
mwi,3710000,2050
mys,752000,1950
mys,964000,1955
mys,1222000,1960
mys,1465000,1965
mys,1646000,1970
mys,1703000,1975
mys,1851000,1980
mys,1836000,1985
mys,2317000,1990
mys,2469000,1995
mys,2641000,2000
mys,2655000,2005
mys,2731000,2010
mys,2721000,2015
mys,2714000,2020
mys,2662000,2025
mys,2559000,2030
mys,2447000,2035
mys,2448000,2040
mys,2450000,2045
mys,2424000,2050
mdv,9000,1950
mdv,10000,1955
mdv,14000,1960
mdv,15000,1965
mdv,16000,1970
mdv,18000,1975
mdv,22000,1980
mdv,27000,1985
mdv,35000,1990
mdv,39000,1995
mdv,39000,2000
mdv,31000,2005
mdv,26000,2010
mdv,28000,2015
mdv,30000,2020
mdv,31000,2025
mdv,30000,2030
mdv,28000,2035
mdv,26000,2040
mdv,26000,2045
mdv,27000,2050
mli,553000,1950
mli,584000,1955
mli,618000,1960
mli,726000,1965
mli,806000,1970
mli,907000,1975
mli,999000,1980
mli,1085000,1985
mli,1260000,1990
mli,1420000,1995
mli,1559000,2000
mli,1694000,2005
mli,1902000,2010
mli,2167000,2015
mli,2364000,2020
mli,2490000,2025
mli,2581000,2030
mli,2643000,2035
mli,2730000,2040
mli,2824000,2045
mli,2891000,2050
mlt,30000,1950
mlt,45000,1955
mlt,42000,1960
mlt,36000,1965
mlt,28000,1970
mlt,23000,1975
mlt,25000,1980
mlt,28000,1985
mlt,28000,1990
mlt,28000,1995
mlt,26000,2000
mlt,24000,2005
mlt,20000,2010
mlt,19000,2015
mlt,19000,2020
mlt,20000,2025
mlt,20000,2030
mlt,19000,2035
mlt,18000,2040
mlt,17000,2045
mlt,17000,2050
mtq,25000,1950
mtq,32000,1955
mtq,42000,1960
mtq,47000,1965
mtq,45000,1970
mtq,45000,1975
mtq,32000,1980
mtq,30000,1985
mtq,29000,1990
mtq,30000,1995
mtq,30000,2000
mtq,28000,2005
mtq,27000,2010
mtq,25000,2015
mtq,23000,2020
mtq,23000,2025
mtq,23000,2030
mtq,22000,2035
mtq,21000,2040
mtq,20000,2045
mtq,19000,2050
mrt,91000,1950
mrt,103000,1955
mrt,117000,1960
mrt,144000,1965
mrt,169000,1970
mrt,195000,1975
mrt,224000,1980
mrt,258000,1985
mrt,291000,1990
mrt,327000,1995
mrt,362000,2000
mrt,399000,2005
mrt,438000,2010
mrt,471000,2015
mrt,492000,2020
mrt,494000,2025
mrt,496000,2030
mrt,504000,2035
mrt,511000,2040
mrt,514000,2045
mrt,508000,2050
mus,73000,1950
mus,85000,1955
mus,102000,1960
mus,117000,1965
mus,132000,1970
mus,118000,1975
mus,115000,1980
mus,107000,1985
mus,102000,1990
mus,97000,1995
mus,111000,2000
mus,103000,2005
mus,96000,2010
mus,88000,2015
mus,92000,2020
mus,92000,2025
mus,91000,2030
mus,87000,2035
mus,84000,2040
mus,82000,2045
mus,81000,2050
myt,2000,1950
myt,2000,1955
myt,3000,1960
myt,4000,1965
myt,6000,1970
myt,7000,1975
myt,9000,1980
myt,11000,1985
myt,14000,1990
myt,18000,1995
myt,22000,2000
myt,26000,2005
myt,25000,2010
myt,24000,2015
myt,25000,2020
myt,27000,2025
myt,28000,2030
myt,28000,2035
myt,26000,2040
myt,25000,2045
myt,26000,2050
mex,3865000,1950
mex,4481000,1955
mex,5817000,1960
mex,6892000,1965
mex,7915000,1970
mex,9218000,1975
mex,10710000,1980
mex,10750000,1985
mex,10600000,1990
mex,10820000,1995
mex,11300000,2000
mex,10760000,2005
mex,10400000,2010
mex,9854000,2015
mex,9230000,2020
mex,8578000,2025
mex,8268000,2030
mex,8113000,2035
mex,7796000,2040
mex,7372000,2045
mex,6949000,2050
fsm,4000,1950
fsm,5000,1955
fsm,7000,1960
fsm,8000,1965
fsm,9000,1970
fsm,10000,1975
fsm,12000,1980
fsm,13000,1985
fsm,15000,1990
fsm,16000,1995
fsm,14000,2000
fsm,14000,2005
fsm,14000,2010
fsm,13000,2015
fsm,12000,2020
fsm,12000,2025
fsm,12000,2030
fsm,11000,2035
fsm,10000,2040
fsm,9000,2045
fsm,8000,2050
mda,205000,1950
mda,211000,1955
mda,334000,1960
mda,407000,1965
mda,399000,1970
mda,339000,1975
mda,360000,1980
mda,376000,1985
mda,415000,1990
mda,418000,1995
mda,319000,2000
mda,216000,2005
mda,176000,2010
mda,207000,2015
mda,210000,2020
mda,198000,2025
mda,172000,2030
mda,149000,2035
mda,142000,2040
mda,147000,2045
mda,150000,2050
mng,103000,1950
mng,117000,1955
mng,134000,1960
mng,154000,1965
mng,180000,1970
mng,208000,1975
mng,239000,1980
mng,266000,1985
mng,299000,1990
mng,320000,1995
mng,277000,2000
mng,239000,2005
mng,216000,2010
mng,236000,2015
mng,243000,2020
mng,243000,2025
mng,236000,2030
mng,217000,2035
mng,202000,2040
mng,200000,2045
mng,205000,2050
mne,46000,1950
mne,52000,1955
mne,58000,1960
mne,61000,1965
mne,57000,1970
mne,54000,1975
mne,52000,1980
mne,52000,1985
mne,52000,1990
mne,53000,1995
mne,44000,2000
mne,43000,2005
mne,40000,2010
mne,37000,2015
mne,38000,2020
mne,37000,2025
mne,37000,2030
mne,36000,2035
mne,35000,2040
mne,34000,2045
mne,33000,2050
mar,1284000,1950
mar,1463000,1955
mar,1686000,1960
mar,2063000,1965
mar,2456000,1970
mar,2603000,1975
mar,2776000,1980
mar,3026000,1985
mar,3410000,1990
mar,3394000,1995
mar,3240000,2000
mar,3048000,2005
mar,2933000,2010
mar,3086000,2015
mar,3176000,2020
mar,3128000,2025
mar,2972000,2030
mar,2806000,2035
mar,2706000,2040
mar,2664000,2045
mar,2658000,2050
moz,850000,1950
moz,921000,1955
moz,1022000,1960
moz,1161000,1965
moz,1317000,1970
moz,1493000,1975
moz,1704000,1980
moz,1950000,1985
moz,2093000,1990
moz,2280000,1995
moz,2579000,2000
moz,2972000,2005
moz,3493000,2010
moz,3697000,2015
moz,3823000,2020
moz,3952000,2025
moz,4100000,2030
moz,4240000,2035
moz,4321000,2040
moz,4344000,2045
moz,4337000,2050
mmr,1794000,1950
mmr,2108000,1955
mmr,2940000,1960
mmr,3251000,1965
mmr,3571000,1970
mmr,4005000,1975
mmr,4583000,1980
mmr,4812000,1985
mmr,5118000,1990
mmr,4893000,1995
mmr,4641000,2000
mmr,4366000,2005
mmr,4457000,2010
mmr,4531000,2015
mmr,4524000,2020
mmr,4363000,2025
mmr,4155000,2030
mmr,3998000,2035
mmr,3908000,2040
mmr,3858000,2045
mmr,3827000,2050
nam,61000,1950
nam,70000,1955
nam,82000,1960
nam,94000,1965
nam,109000,1970
nam,129000,1975
nam,158000,1980
nam,182000,1985
nam,202000,1990
nam,230000,1995
nam,255000,2000
nam,259000,2005
nam,266000,2010
nam,279000,2015
nam,288000,2020
nam,296000,2025
nam,300000,2030
nam,299000,2035
nam,295000,2040
nam,293000,2045
nam,292000,2050
npl,1103000,1950
npl,1093000,1955
npl,1261000,1960
npl,1428000,1965
npl,1617000,1970
npl,1828000,1975
npl,2083000,1980
npl,2380000,1985
npl,2672000,1990
npl,2990000,1995
npl,3358000,2000
npl,3632000,2005
npl,3609000,2010
npl,3460000,2015
npl,3544000,2020
npl,3717000,2025
npl,3783000,2030
npl,3719000,2035
npl,3614000,2040
npl,3541000,2045
npl,3495000,2050
nld,932000,1950
nld,1186000,1955
nld,1107000,1960
nld,1152000,1965
nld,1214000,1970
nld,1204000,1975
nld,1051000,1980
nld,891000,1985
nld,887000,1990
nld,956000,1995
nld,996000,2000
nld,992000,2005
nld,1005000,2010
nld,938000,2015
nld,907000,2020
nld,923000,2025
nld,956000,2030
nld,965000,2035
nld,955000,2040
nld,931000,2045
nld,911000,2050
ant,12000,1950
ant,16000,1955
ant,18000,1960
ant,21000,1965
ant,19000,1970
ant,18000,1975
ant,18000,1980
ant,17000,1985
ant,17000,1990
ant,17000,1995
ant,16000,2000
ant,14000,2005
ant,14000,2010
ant,13000,2015
ant,12000,2020
ant,11000,2025
ant,10000,2030
ant,9000,2035
ant,9000,2040
ant,9000,2045
ant,9000,2050
ncl,8000,1950
ncl,8000,1955
ncl,10000,1960
ncl,12000,1965
ncl,14000,1970
ncl,17000,1975
ncl,18000,1980
ncl,18000,1985
ncl,18000,1990
ncl,20000,1995
ncl,21000,2000
ncl,22000,2005
ncl,21000,2010
ncl,21000,2015
ncl,21000,2020
ncl,21000,2025
ncl,21000,2030
ncl,21000,2035
ncl,21000,2040
ncl,21000,2045
ncl,21000,2050
nzl,177000,1950
nzl,232000,1955
nzl,254000,1960
nzl,293000,1965
nzl,304000,1970
nzl,304000,1975
nzl,296000,1980
nzl,256000,1985
nzl,251000,1990
nzl,287000,1995
nzl,303000,2000
nzl,288000,2005
nzl,286000,2010
nzl,295000,2015
nzl,300000,2020
nzl,300000,2025
nzl,297000,2030
nzl,292000,2035
nzl,290000,2040
nzl,292000,2045
nzl,295000,2050
nic,185000,1950
nic,195000,1955
nic,286000,1960
nic,344000,1965
nic,372000,1970
nic,425000,1975
nic,507000,1980
nic,583000,1985
nic,650000,1990
nic,678000,1995
nic,721000,2000
nic,690000,2005
nic,656000,2010
nic,674000,2015
nic,677000,2020
nic,664000,2025
nic,638000,2030
nic,611000,2035
nic,586000,2040
nic,560000,2045
nic,534000,2050
ner,400000,1950
ner,428000,1955
ner,454000,1960
ner,546000,1965
ner,660000,1970
ner,780000,1975
ner,904000,1980
ner,1063000,1985
ner,1240000,1990
ner,1441000,1995
ner,1709000,2000
ner,2069000,2005
ner,2504000,2010
ner,3252000,2015
ner,3763000,2020
ner,4341000,2025
ner,5025000,2030
ner,5805000,2035
ner,6560000,2040
ner,7138000,2045
ner,7507000,2050
nga,4922000,1950
nga,5313000,1955
nga,6204000,1960
nga,6988000,1965
nga,7874000,1970
nga,8913000,1975
nga,10610000,1980
nga,12680000,1985
nga,14560000,1990
nga,16110000,1995
nga,17780000,2000
nga,19770000,2005
nga,22010000,2010
nga,24140000,2015
nga,25200000,2020
nga,25450000,2025
nga,25490000,2030
nga,25770000,2035
nga,26230000,2040
nga,26480000,2045
nga,26300000,2050
nor,265000,1950
nor,317000,1955
nor,302000,1960
nor,308000,1965
nor,311000,1970
nor,331000,1975
nor,312000,1980
nor,263000,1985
nor,258000,1990
nor,285000,1995
nor,310000,2000
nor,307000,2005
nor,298000,2010
nor,306000,2015
nor,301000,2020
nor,309000,2025
nor,319000,2030
nor,325000,2035
nor,323000,2040
nor,321000,2045
nor,322000,2050
omn,62000,1950
omn,70000,1955
omn,86000,1960
omn,99000,1965
omn,115000,1970
omn,139000,1975
omn,174000,1980
omn,225000,1985
omn,274000,1990
omn,294000,1995
omn,293000,2000
omn,306000,2005
omn,291000,2010
omn,300000,2015
omn,327000,2020
omn,339000,2025
omn,340000,2030
omn,333000,2035
omn,323000,2040
omn,318000,2045
omn,318000,2050
pak,4812000,1950
pak,5171000,1955
pak,5910000,1960
pak,6822000,1965
pak,8073000,1970
pak,9954000,1975
pak,11980000,1980
pak,13810000,1985
pak,16310000,1990
pak,19480000,1995
pak,20260000,2000
pak,20990000,2005
pak,22300000,2010
pak,24020000,2015
pak,25660000,2020
pak,25990000,2025
pak,25870000,2030
pak,25760000,2035
pak,25920000,2040
pak,26130000,2045
pak,26010000,2050
pan,114000,1950
pan,134000,1955
pan,158000,1960
pan,188000,1965
pan,220000,1970
pan,250000,1975
pan,269000,1980
pan,269000,1985
pan,280000,1990
pan,300000,1995
pan,309000,2000
pan,330000,2005
pan,342000,2010
pan,344000,2015
pan,342000,2020
pan,342000,2025
pan,342000,2030
pan,339000,2035
pan,332000,2040
pan,323000,2045
pan,312000,2050
png,227000,1950
png,251000,1955
png,295000,1960
png,314000,1965
png,364000,1970
png,408000,1975
png,488000,1980
png,507000,1985
png,567000,1990
png,639000,1995
png,731000,2000
png,846000,2005
png,906000,2010
png,959000,2015
png,999000,2020
png,1022000,2025
png,1055000,2030
png,1080000,2035
png,1088000,2040
png,1084000,2045
png,1071000,2050
pry,229000,1950
pry,263000,1955
pry,312000,1960
pry,344000,1965
pry,384000,1970
pry,422000,1975
pry,436000,1980
pry,505000,1985
pry,601000,1990
pry,651000,1995
pry,683000,2000
pry,706000,2005
pry,723000,2010
pry,736000,2015
pry,743000,2020
pry,740000,2025
pry,729000,2030
pry,717000,2035
pry,705000,2040
pry,693000,2045
pry,681000,2050
per,1003000,1950
per,1168000,1955
per,1399000,1960
per,1640000,1965
per,1928000,1970
per,2161000,1975
per,2397000,1980
per,2645000,1985
per,2742000,1990
per,2909000,1995
per,2980000,2000
per,2961000,2005
per,2938000,2010
per,2923000,2015
per,2833000,2020
per,2763000,2025
