geo,population_aged_0_4_years_female_percent,time
nic,18.43,1980
nic,17.91,1985
nic,16.39,1990
nic,15.44,1995
nic,13.47,2000
nic,11.94,2005
nic,11.36,2010
nic,10.57,2015
nic,9.731,2020
nic,8.842,2025
nic,8.062,2030
nic,7.444,2035
nic,6.899,2040
nic,6.431,2045
nic,6.008,2050
ner,20.35,1950
ner,17.42,1955
ner,18.45,1960
ner,19.3,1965
ner,19.69,1970
ner,19.66,1975
ner,19.83,1980
ner,19.83,1985
ner,19.65,1990
ner,19.66,1995
ner,19.81,2000
ner,19.91,2005
ner,21.12,2010
ner,20.12,2015
ner,19.23,2020
ner,18.55,2025
ner,17.95,2030
ner,17.14,2035
ner,15.95,2040
ner,14.58,2045
ner,13.28,2050
nga,16.34,1950
nga,17.19,1955
nga,17.3,1960
nga,17.36,1965
nga,17.4,1970
nga,17.92,1975
nga,18.52,1980
nga,18.54,1985
nga,17.96,1990
nga,17.35,1995
nga,16.88,2000
nga,16.57,2005
nga,16.12,2010
nga,15.04,2015
nga,13.74,2020
nga,12.58,2025
nga,11.72,2030
nga,11.06,2035
nga,10.42,2040
nga,9.723,2045
nga,9.033,2050
nor,9.411,1950
nor,8.595,1955
nor,8.347,1960
nor,8.141,1965
nor,8.214,1970
nor,7.49,1975
nor,6.165,1980
nor,5.905,1985
nor,6.384,1990
nor,6.715,1995
nor,6.405,2000
nor,5.948,2005
nor,5.94,2010
nor,5.668,2015
nor,5.645,2020
nor,5.657,2025
nor,5.568,2030
nor,5.43,2035
nor,5.287,2040
nor,5.197,2045
nor,5.187,2050
omn,17.04,1950
omn,18.47,1955
omn,18.6,1960
omn,18.4,1965
omn,18.68,1970
omn,19.38,1975
omn,19.86,1980
omn,20.43,1985
omn,19.24,1990
omn,17.51,1995
omn,15.13,2000
omn,12.56,2005
omn,11.56,2010
omn,11.3,2015
omn,10.62,2020
omn,9.719,2025
omn,8.78,2030
omn,7.996,2035
omn,7.406,2040
omn,7.039,2045
omn,6.722,2050
pak,15.17,1950
pak,15.46,1955
pak,15.96,1960
pak,16.61,1965
pak,17.69,1970
pak,18.15,1975
pak,17.72,1980
pak,17.46,1985
pak,17.68,1990
pak,16.14,1995
pak,14.64,2000
pak,13.81,2005
pak,13.27,2010
pak,12.69,2015
pak,11.65,2020
pak,10.62,2025
pak,9.788,2030
pak,9.181,2035
pak,8.684,2040
pak,8.17,2045
pak,7.609,2050
pan,16.31,1950
pan,16.7,1955
pan,17.21,1960
pan,17.4,1965
pan,17.01,1970
pan,15.76,1975
pan,13.85,1980
pan,12.97,1985
pan,12.44,1990
pan,11.5,1995
pan,11.1,2000
pan,10.51,2005
pan,9.655,2010
pan,8.93,2015
pan,8.358,2020
pan,7.866,2025
pan,7.424,2030
pan,6.929,2035
pan,6.482,2040
pan,6.09,2045
pan,5.873,2050
png,15.65,1950
png,17.28,1955
png,17.17,1960
png,20.09,1965
png,16.99,1970
png,17.04,1975
png,17.08,1980
png,16.29,1985
png,15.93,1990
png,15.79,1995
png,15.8,2000
png,14.74,2005
png,13.78,2010
png,12.83,2015
png,11.87,2020
png,11.2,2025
png,10.53,2030
png,9.843,2035
png,9.168,2040
png,8.559,2045
png,8.03,2050
pry,17.62,1950
pry,18.45,1955
pry,17.79,1960
pry,17.47,1965
pry,16.87,1970
pry,15.62,1975
pry,15.83,1980
pry,16.33,1985
pry,15.38,1990
pry,14.24,1995
pry,13.21,2000
pry,12.23,2005
pry,11.35,2010
pry,10.55,2015
pry,9.739,2020
pry,8.982,2025
pry,8.335,2030
pry,7.8,2035
pry,7.351,2040
pry,6.962,2045
pry,6.62,2050
per,16.68,1950
per,17.38,1955
per,17.55,1960
per,17.7,1965
per,16.99,1970
per,16.24,1975
per,15.55,1980
per,14.22,1985
per,13.48,1990
per,12.5,1995
per,11.39,2000
per,10.54,2005
per,9.848,2010
per,8.996,2015
per,8.315,2020
per,7.75,2025
per,7.263,2030
per,6.818,2035
per,6.421,2040
per,6.072,2045
per,5.786,2050
phl,16.78,1950
phl,18.54,1955
phl,18.16,1960
phl,17.7,1965
phl,17.11,1970
phl,16.43,1975
phl,16.03,1980
phl,15.34,1985
phl,14.84,1990
phl,14.08,1995
phl,12.98,2000
phl,11.98,2005
phl,11.42,2010
phl,10.65,2015
phl,9.95,2020
phl,9.269,2025
phl,8.626,2030
phl,8.064,2035
phl,7.571,2040
phl,7.117,2045
phl,6.689,2050
pol,11.16,1950
pol,12.13,1955
pol,11.22,1960
pol,8.509,1965
pol,7.404,1970
pol,7.975,1975
pol,8.679,1980
pol,8.752,1985
pol,7.371,1990
pol,6.112,1995
pol,4.921,2000
pol,4.378,2005
pol,4.563,2010
pol,4.584,2015
pol,4.384,2020
pol,4.014,2025
pol,3.701,2030
pol,3.6,2035
pol,3.707,2040
pol,3.86,2045
pol,3.915,2050
prt,9.927,1950
prt,9.667,1955
prt,9.543,1960
prt,9.83,1965
prt,8.817,1970
prt,8.539,1975
prt,7.817,1980
prt,6.685,1985
prt,5.263,1990
prt,5.151,1995
prt,4.932,2000
prt,4.925,2005
prt,4.59,2010
prt,4.315,2015
prt,4.089,2020
prt,3.935,2025
prt,3.931,2030
prt,4.006,2035
prt,4.058,2040
prt,4.069,2045
prt,4.071,2050
pri,16.39,1950
pri,15.49,1955
pri,14.68,1960
pri,13.41,1965
pri,11.33,1970
pri,10.84,1975
pri,10.18,1980
pri,9.317,1985
pri,8.2,1990
pri,8.042,1995
pri,7.323,2000
pri,6.244,2005
pri,6.007,2010
pri,5.885,2015
pri,5.659,2020
pri,5.418,2025
pri,5.162,2030
pri,4.95,2035
pri,4.843,2040
pri,4.842,2045
pri,4.849,2050
qat,18.18,1950
qat,20.0,1955
qat,20.0,1960
qat,19.23,1965
qat,21.05,1970
qat,19.3,1975
qat,15.66,1980
qat,17.09,1985
qat,16.34,1990
qat,13.89,1995
qat,13.02,2000
qat,12.13,2005
qat,11.32,2010
qat,10.17,2015
qat,10.38,2020
qat,9.184,2025
qat,8.588,2030
qat,8.229,2035
qat,8.054,2040
qat,8.057,2045
qat,7.82,2050
reu,16.28,1950
reu,18.67,1955
reu,16.67,1960
reu,16.16,1965
reu,16.39,1970
reu,12.45,1975
reu,11.24,1980
reu,10.92,1985
reu,10.36,1990
reu,9.706,1995
reu,9.214,2000
reu,9.181,2005
reu,8.605,2010
reu,7.93,2015
reu,7.531,2020
reu,7.186,2025
reu,6.744,2030
reu,6.494,2035
reu,6.171,2040
reu,5.893,2045
reu,5.8,2050
rou,9.45,1950
rou,10.12,1955
rou,9.379,1960
rou,7.217,1965
rou,9.672,1970
rou,8.715,1975
rou,8.704,1980
rou,7.307,1985
rou,7.518,1990
rou,5.193,1995
rou,4.883,2000
rou,4.688,2005
rou,4.691,2010
rou,4.531,2015
rou,4.333,2020
rou,4.07,2025
rou,3.898,2030
rou,3.898,2035
rou,3.987,2040
rou,4.049,2045
rou,4.066,2050
rus,8.289,1950
rus,9.829,1955
rus,9.944,1960
rus,8.551,1965
rus,6.47,1970
rus,6.82,1975
rus,7.02,1980
rus,7.467,1985
rus,7.166,1990
rus,4.976,1995
rus,4.032,2000
rus,4.439,2005
rus,4.885,2010
rus,5.072,2015
rus,4.839,2020
rus,4.402,2025
rus,4.119,2030
rus,4.232,2035
rus,4.581,2040
rus,4.833,2045
rus,4.872,2050
rwa,18.89,1950
rwa,19.19,1955
rwa,19.6,1960
rwa,19.85,1965
rwa,19.94,1970
rwa,19.97,1975
rwa,18.63,1980
rwa,21.02,1985
rwa,19.61,1990
rwa,16.0,1995
rwa,15.99,2000
rwa,16.37,2005
rwa,16.54,2010
rwa,16.35,2015
rwa,14.92,2020
rwa,13.28,2025
rwa,12.15,2030
rwa,11.57,2035
rwa,11.14,2040
rwa,10.52,2045
rwa,9.691,2050
lca,13.95,1950
lca,13.95,1955
lca,17.39,1960
lca,18.0,1965
lca,16.98,1970
lca,15.52,1975
lca,13.56,1980
lca,12.5,1985
lca,12.5,1990
lca,12.0,1995
lca,9.877,2000
lca,8.14,2005
lca,7.955,2010
lca,7.692,2015
lca,7.216,2020
lca,6.931,2025
lca,6.796,2030
lca,6.542,2035
lca,5.607,2040
lca,5.405,2045
lca,5.405,2050
vct,19.44,1950
vct,18.92,1955
vct,18.6,1960
vct,17.39,1965
vct,17.02,1970
vct,16.33,1975
vct,14.0,1980
vct,13.21,1985
vct,12.73,1990
vct,11.54,1995
vct,9.259,2000
vct,9.434,2005
vct,8.929,2010
vct,7.547,2015
vct,7.407,2020
vct,7.547,2025
vct,7.143,2030
vct,6.78,2035
vct,6.667,2040
vct,6.452,2045
vct,5.0,2050
wsm,18.42,1950
wsm,21.28,1955
wsm,20.37,1960
wsm,19.35,1965
wsm,17.14,1970
wsm,16.44,1975
wsm,14.67,1980
wsm,15.79,1985
wsm,14.1,1990
wsm,15.0,1995
wsm,15.66,2000
wsm,13.95,2005
wsm,11.76,2010
wsm,10.47,2015
wsm,10.23,2020
wsm,11.24,2025
wsm,10.75,2030
wsm,9.783,2035
wsm,8.511,2040
wsm,7.527,2045
wsm,6.667,2050
stp,18.52,1950
stp,19.23,1955
stp,18.52,1960
stp,20.0,1965
stp,20.0,1970
stp,19.51,1975
stp,18.37,1980
stp,17.31,1985
stp,15.52,1990
stp,16.13,1995
stp,15.28,2000
stp,14.47,2005
stp,14.46,2010
stp,13.33,2015
stp,12.0,2020
stp,11.11,2025
stp,10.43,2030
stp,9.524,2035
stp,8.889,2040
stp,8.333,2045
stp,7.432,2050
sau,17.21,1950
sau,17.44,1955
sau,17.75,1960
sau,18.39,1965
sau,18.57,1970
sau,18.69,1975
sau,20.54,1980
sau,18.7,1985
sau,18.22,1990
sau,17.0,1995
sau,14.73,2000
sau,13.32,2005
sau,11.96,2010
sau,11.12,2015
sau,10.27,2020
sau,9.373,2025
sau,8.473,2030
sau,7.631,2035
sau,6.985,2040
sau,6.752,2045
sau,6.532,2050
sen,16.67,1950
sen,16.32,1955
sen,17.74,1960
sen,18.29,1965
sen,19.06,1970
sen,19.35,1975
sen,19.31,1980
sen,18.81,1985
sen,18.29,1990
sen,17.92,1995
sen,17.15,2000
sen,16.51,2005
sen,16.27,2010
sen,15.06,2015
sen,13.63,2020
sen,12.43,2025
sen,11.54,2030
sen,10.87,2035
sen,10.2,2040
sen,9.47,2045
sen,8.739,2050
srb,10.57,1950
srb,10.66,1955
srb,9.004,1960
srb,8.596,1965
srb,8.057,1970
srb,8.171,1975
srb,7.958,1980
srb,7.837,1985
srb,7.226,1990
srb,6.419,1995
srb,5.71,2000
srb,5.719,2005
srb,5.463,2010
srb,5.382,2015
srb,5.29,2020
srb,5.125,2025
srb,5.022,2030
srb,5.026,2035
srb,5.021,2040
srb,4.964,2045
srb,4.914,2050
sle,15.71,1950
sle,15.09,1955
sle,15.44,1960
sle,15.79,1965
sle,16.01,1970
sle,16.35,1975
sle,16.6,1980
sle,16.38,1985
sle,16.17,1990
sle,15.8,1995
sle,16.17,2000
sle,16.7,2005
sle,16.32,2010
sle,15.66,2015
sle,14.69,2020
sle,13.89,2025
sle,13.1,2030
sle,12.4,2035
sle,11.69,2040
sle,11.0,2045
sle,10.35,2050
sgp,16.16,1950
sgp,18.45,1955
sgp,18.81,1960
sgp,15.12,1965
sgp,11.25,1970
sgp,9.864,1975
sgp,7.855,1980
sgp,7.883,1985
sgp,7.343,1990
sgp,8.333,1995
sgp,6.663,2000
sgp,4.861,2005
sgp,3.947,2010
sgp,3.764,2015
sgp,4.02,2020
sgp,4.235,2025
sgp,4.147,2030
sgp,3.714,2035
sgp,3.341,2040
sgp,3.282,2045
sgp,3.546,2050
svk,10.5,1950
svk,12.04,1955
svk,10.89,1960
svk,9.291,1965
svk,8.108,1970
svk,9.208,1975
svk,9.328,1980
svk,8.518,1985
svk,7.449,1990
svk,6.371,1995
svk,5.099,2000
svk,4.539,2005
svk,4.772,2010
svk,4.859,2015
svk,4.633,2020
svk,4.264,2025
svk,3.948,2030
svk,3.865,2035
svk,3.982,2040
svk,4.147,2045
svk,4.216,2050
svn,9.61,1950
svn,9.375,1955
svn,8.242,1960
svn,8.0,1965
svn,7.657,1970
svn,7.589,1975
svn,7.392,1980
svn,6.674,1985
svn,5.841,1990
svn,4.752,1995
svn,4.318,2000
svn,4.199,2005
svn,4.537,2010
svn,4.702,2015
svn,4.489,2020
svn,4.215,2025
svn,4.042,2030
svn,4.0,2035
svn,4.236,2040
svn,4.469,2045
svn,4.618,2050
slb,17.5,1950
slb,16.67,1955
slb,18.52,1960
slb,18.75,1965
slb,16.88,1970
slb,20.88,1975
slb,19.44,1980
slb,18.46,1985
slb,16.45,1990
slb,16.09,1995
slb,15.66,2000
slb,14.47,2005
slb,13.57,2010
slb,12.5,2015
slb,11.6,2020
slb,10.86,2025
slb,10.18,2030
slb,9.512,2035
slb,8.864,2040
slb,8.19,2045
slb,7.598,2050
som,17.03,1950
som,18.62,1955
som,18.54,1960
som,18.47,1965
som,18.62,1970
som,18.73,1975
som,18.86,1980
som,16.78,1985
som,17.59,1990
som,17.39,1995
som,17.88,2000
som,18.06,2005
som,17.56,2010
som,17.04,2015
som,16.31,2020
som,15.72,2025
som,15.02,2030
som,14.11,2035
som,13.06,2040
som,12.08,2045
som,11.27,2050
zaf,15.17,1950
zaf,15.68,1955
zaf,15.93,1960
zaf,15.71,1965
zaf,16.05,1970
zaf,15.96,1975
zaf,15.32,1980
zaf,14.67,1985
zaf,13.62,1990
zaf,11.96,1995
zaf,11.04,2000
zaf,10.64,2005
zaf,9.993,2010
zaf,9.682,2015
zaf,9.168,2020
zaf,8.743,2025
zaf,8.404,2030
zaf,8.106,2035
zaf,7.804,2040
zaf,7.452,2045
zaf,7.183,2050
esp,9.274,1950
esp,8.939,1955
esp,9.421,1960
esp,9.104,1965
esp,8.989,1970
esp,8.795,1975
esp,7.923,1980
esp,6.197,1985
esp,5.052,1990
esp,4.607,1995
esp,4.4,2000
esp,4.855,2005
esp,5.201,2010
esp,5.202,2015
esp,4.82,2020
esp,4.4,2025
esp,4.257,2030
esp,4.415,2035
esp,4.689,2040
esp,4.791,2045
esp,4.711,2050
lka,16.89,1950
lka,16.51,1955
lka,16.79,1960
lka,15.41,1965
lka,14.44,1970
lka,13.17,1975
lka,12.76,1980
lka,11.81,1985
lka,10.12,1990
lka,9.419,1995
lka,8.255,2000
lka,8.668,2005
lka,8.43,2010
lka,7.828,2015
lka,7.016,2020
lka,6.28,2025
lka,5.942,2030
lka,5.867,2035
lka,5.751,2040
lka,5.557,2045
lka,5.263,2050
sdn,17.81,1950
sdn,17.41,1955
sdn,17.58,1960
sdn,17.63,1965
sdn,17.81,1970
sdn,17.9,1975
sdn,17.75,1980
sdn,17.41,1985
sdn,16.86,1990
sdn,16.44,1995
sdn,15.8,2000
sdn,14.58,2005
sdn,13.52,2010
sdn,12.52,2015
sdn,11.7,2020
sdn,10.99,2025
sdn,10.3,2030
sdn,9.613,2035
sdn,8.969,2040
sdn,8.404,2045
sdn,7.908,2050
sur,16.67,1950
sur,18.55,1955
sur,20.0,1960
sur,19.16,1965
sur,16.49,1970
sur,15.47,1975
sur,12.22,1980
sur,13.04,1985
sur,11.5,1990
sur,10.7,1995
sur,10.39,2000
sur,10.48,2005
sur,8.846,2010
sur,8.364,2015
sur,7.746,2020
sur,7.483,2025
sur,6.977,2030
sur,6.494,2035
sur,6.07,2040
sur,5.788,2045
sur,5.449,2050
swz,17.86,1950
swz,17.5,1955
swz,17.78,1960
swz,17.65,1965
swz,18.38,1970
swz,18.82,1975
swz,18.61,1980
swz,18.55,1985
swz,18.16,1990
swz,16.47,1995
swz,14.13,2000
swz,13.67,2005
swz,13.05,2010
swz,12.84,2015
swz,12.41,2020
swz,11.69,2025
swz,10.85,2030
swz,10.31,2035
swz,9.951,2040
swz,9.643,2045
swz,9.144,2050
swe,8.376,1950
swe,7.137,1955
swe,6.533,1960
swe,6.973,1965
swe,7.028,1970
swe,6.513,1975
swe,5.677,1980
swe,4.92,1985
swe,6.211,1990
swe,6.473,1995
swe,4.977,2000
swe,5.223,2005
swe,5.641,2010
swe,5.552,2015
swe,5.6,2020
swe,5.546,2025
swe,5.318,2030
swe,5.155,2035
swe,5.212,2040
swe,5.303,2045
swe,5.354,2050
che,8.426,1950
che,7.85,1955
che,7.905,1960
che,8.389,1965
che,7.753,1970
che,6.338,1975
che,5.359,1980
che,5.427,1985
che,5.557,1990
che,5.691,1995
che,5.196,2000
che,4.657,2005
che,4.604,2010
che,4.536,2015
che,4.639,2020
che,4.739,2025
che,4.721,2030
che,4.666,2035
che,4.674,2040
che,4.793,2045
che,4.96,2050
syr,16.55,1950
syr,19.15,1955
syr,19.21,1960
syr,19.27,1965
syr,19.26,1970
syr,19.43,1975
syr,19.75,1980
syr,19.66,1985
syr,17.68,1990
syr,14.87,1995
syr,13.6,2000
syr,13.38,2005
syr,12.79,2010
syr,11.85,2015
syr,10.33,2020
syr,9.037,2025
syr,8.225,2030
syr,7.732,2035
syr,7.228,2040
syr,6.836,2045
syr,6.41,2050
tjk,11.53,1950
tjk,15.27,1955
tjk,17.93,1960
tjk,19.0,1965
tjk,16.55,1970
tjk,16.58,1975
tjk,15.69,1980
tjk,16.49,1985
tjk,17.28,1990
tjk,15.59,1995
tjk,14.07,2000
tjk,12.76,2005
tjk,12.14,2010
tjk,11.85,2015
tjk,11.05,2020
tjk,9.885,2025
tjk,8.685,2030
tjk,7.79,2035
tjk,7.205,2040
tjk,6.793,2045
tjk,6.572,2050
tza,18.87,1950
tza,18.13,1955
tza,18.47,1960
tza,18.58,1965
tza,18.64,1970
tza,18.61,1975
tza,18.61,1980
tza,18.24,1985
tza,17.94,1990
tza,17.37,1995
tza,17.11,2000
tza,17.42,2005
tza,17.58,2010
tza,17.06,2015
tza,15.86,2020
tza,14.74,2025
tza,13.8,2030
tza,13.0,2035
tza,12.21,2040
tza,11.4,2045
tza,10.6,2050
tha,16.23,1950
tha,17.53,1955
tha,17.75,1960
tha,17.64,1965
tha,16.6,1970
tha,14.71,1975
tha,12.77,1980
tha,10.8,1985
tha,9.3,1990
tha,8.654,1995
tha,7.656,2000
tha,7.069,2005
tha,6.842,2010
tha,6.608,2015
tha,6.279,2020
tha,5.995,2025
tha,5.766,2030
tha,5.614,2035
tha,5.533,2040
tha,5.474,2045
tha,5.411,2050
tls,16.2,1950
tls,16.37,1955
tls,16.53,1960
tls,16.54,1965
tls,16.39,1970
tls,16.57,1975
tls,12.68,1980
tls,17.7,1985
tls,16.2,1990
tls,17.23,1995
tls,20.05,2000
tls,16.67,2005
tls,17.04,2010
tls,17.01,2015
tls,16.86,2020
tls,15.69,2025
tls,14.19,2030
tls,12.82,2035
tls,12.05,2040
tls,11.44,2045
tls,10.85,2050
tgo,16.79,1950
tgo,16.99,1955
tgo,17.19,1960
tgo,17.63,1965
tgo,18.05,1970
tgo,18.6,1975
tgo,18.79,1980
tgo,18.37,1985
tgo,17.57,1990
tgo,16.64,1995
tgo,15.84,2000
tgo,15.06,2005
tgo,14.14,2010
tgo,13.37,2015
tgo,12.38,2020
tgo,11.48,2025
tgo,10.71,2030
tgo,10.04,2035
tgo,9.408,2040
tgo,8.8,2045
tgo,8.223,2050
ton,21.74,1950
ton,18.52,1955
ton,18.75,1960
ton,20.0,1965
ton,17.78,1970
ton,15.22,1975
ton,14.58,1980
ton,15.56,1985
ton,13.04,1990
ton,12.5,1995
ton,12.5,2000
ton,14.0,2005
ton,13.73,2010
ton,12.0,2015
ton,9.259,2020
ton,10.71,2025
ton,10.71,2030
ton,10.34,2035
ton,8.333,2040
ton,8.197,2045
ton,6.78,2050
tto,16.61,1950
tto,16.39,1955
tto,16.31,1960
tto,15.89,1965
tto,12.8,1970
tto,12.01,1975
tto,11.62,1980
tto,12.84,1985
tto,11.33,1990
tto,8.23,1995
tto,6.938,2000
tto,6.657,2005
tto,6.812,2010
tto,6.847,2015
tto,6.294,2020
tto,5.825,2025
tto,5.417,2030
tto,5.189,2035
tto,5.263,2040
tto,5.233,2045
tto,5.208,2050
tun,16.17,1950
tun,16.19,1955
tun,17.81,1960
tun,18.57,1965
tun,16.51,1970
tun,15.89,1975
tun,15.26,1980
tun,14.53,1985
tun,13.2,1990
tun,10.63,1995
tun,8.458,2000
tun,7.564,2005
tun,7.484,2010
tun,7.438,2015
tun,7.079,2020
tun,6.644,2025
tun,5.963,2030
tun,5.516,2035
tun,5.373,2040
tun,5.399,2045
tun,5.358,2050
tur,15.57,1950
tur,16.52,1955
tur,16.61,1960
tur,15.83,1965
tur,15.54,1970
tur,15.4,1975
tur,14.52,1980
tur,13.58,1985
tur,11.74,1990
tur,11.13,1995
tur,10.3,2000
tur,9.07,2005
tur,8.539,2010
tur,7.954,2015
tur,7.396,2020
tur,6.878,2025
tur,6.447,2030
tur,6.162,2035
tur,5.931,2040
tur,5.736,2045
tur,5.553,2050
tkm,11.17,1950
tkm,14.45,1955
tkm,17.22,1960
tkm,17.98,1965
tkm,15.74,1970
tkm,15.4,1975
tkm,14.93,1980
tkm,14.93,1985
tkm,15.34,1990
tkm,13.74,1995
tkm,10.65,2000
tkm,10.27,2005
tkm,9.749,2010
tkm,9.227,2015
tkm,8.455,2020
tkm,7.466,2025
tkm,6.685,2030
tkm,6.43,2035
tkm,6.309,2040
tkm,6.163,2045
tkm,5.898,2050
uga,18.14,1950
uga,19.07,1955
uga,18.93,1960
uga,18.97,1965
uga,19.16,1970
uga,19.32,1975
uga,19.25,1980
uga,19.36,1985
uga,19.53,1990
uga,19.79,1995
uga,19.62,2000
uga,19.46,2005
uga,19.26,2010
uga,18.56,2015
uga,17.55,2020
uga,16.29,2025
uga,14.98,2030
uga,13.78,2035
uga,12.68,2040
uga,11.65,2045
uga,10.65,2050
ukr,7.102,1950
ukr,8.22,1955
ukr,8.578,1960
ukr,7.985,1965
ukr,6.549,1970
ukr,6.779,1975
ukr,6.552,1980
ukr,6.696,1985
ukr,6.445,1990
ukr,5.08,1995
ukr,3.907,2000
ukr,3.813,2005
ukr,4.467,2010
ukr,4.859,2015
ukr,4.794,2020
ukr,4.414,2025
ukr,4.097,2030
ukr,4.103,2035
ukr,4.467,2040
ukr,4.828,2045
ukr,4.896,2050
are,17.65,1950
are,17.95,1955
are,18.6,1960
are,18.03,1965
are,19.05,1970
are,19.14,1975
are,20.89,1980
are,17.54,1985
are,18.01,1990
are,14.58,1995
are,11.79,2000
are,11.18,2005
are,9.684,2010
are,9.08,2015
are,8.006,2020
are,7.246,2025
are,7.069,2030
are,7.095,2035
are,7.013,2040
are,6.708,2045
are,6.408,2050
gbr,8.149,1950
gbr,7.098,1955
gbr,7.465,1960
gbr,8.269,1965
gbr,7.91,1970
gbr,6.616,1975
gbr,5.742,1980
gbr,6.052,1985
gbr,6.353,1990
gbr,6.189,1995
gbr,5.719,2000
gbr,5.461,2005
gbr,5.741,2010
gbr,5.682,2015
gbr,5.699,2020
gbr,5.646,2025
gbr,5.472,2030
gbr,5.321,2035
gbr,5.31,2040
gbr,5.365,2045
gbr,5.398,2050
usa,10.67,1950
usa,10.93,1955
usa,10.85,1960
usa,9.7,1965
usa,8.14,1970
usa,7.225,1975
usa,6.954,1980
usa,7.211,1985
usa,7.362,1990
usa,7.284,1995
usa,6.744,2000
usa,6.642,2005
usa,6.658,2010
usa,6.379,2015
usa,6.14,2020
usa,5.901,2025
usa,5.709,2030
usa,5.631,2035
usa,5.604,2040
usa,5.569,2045
usa,5.498,2050
ury,9.855,1950
ury,9.593,1955
ury,9.85,1960
ury,9.845,1965
ury,9.213,1970
ury,9.441,1975
ury,9.158,1980
ury,8.35,1985
ury,8.302,1990
ury,8.243,1995
ury,7.755,2000
ury,7.259,2005
ury,6.877,2010
ury,6.603,2015
ury,6.385,2020
ury,6.082,2025
ury,5.857,2030
ury,5.654,2035
ury,5.517,2040
ury,5.353,2045
ury,5.207,2050
uzb,10.69,1950
uzb,14.49,1955
uzb,17.31,1960
uzb,17.65,1965
uzb,15.43,1970
uzb,15.18,1975
uzb,14.73,1980
uzb,15.31,1985
uzb,15.49,1990
uzb,14.05,1995
uzb,11.26,2000
uzb,9.657,2005
uzb,9.128,2010
uzb,9.076,2015
uzb,8.654,2020
uzb,7.885,2025
uzb,6.992,2030
uzb,6.28,2035
uzb,6.022,2040
uzb,6.002,2045
uzb,5.909,2050
vut,19.05,1950
vut,19.23,1955
vut,19.35,1960
vut,18.92,1965
vut,18.42,1970
vut,17.02,1975
vut,18.52,1980
vut,17.74,1985
vut,16.44,1990
vut,15.48,1995
vut,15.05,2000
vut,14.02,2005
vut,13.93,2010
vut,12.69,2015
vut,11.84,2020
vut,10.71,2025
vut,10.0,2030
vut,9.645,2035
vut,9.048,2040
vut,8.444,2045
vut,7.563,2050
ven,18.22,1950
ven,18.58,1955
ven,18.38,1960
ven,18.78,1965
ven,17.1,1970
ven,15.26,1975
ven,15.07,1980
ven,14.33,1985
ven,13.65,1990
ven,12.26,1995
ven,11.22,2000
ven,10.54,2005
ven,9.918,2010
ven,9.23,2015
ven,8.534,2020
ven,7.901,2025
ven,7.364,2030
ven,6.899,2035
ven,6.472,2040
ven,6.09,2045
ven,5.889,2050
vnm,12.23,1950
vnm,16.05,1955
vnm,17.37,1960
vnm,17.81,1965
vnm,16.83,1970
vnm,15.74,1975
vnm,14.84,1980
vnm,14.5,1985
vnm,13.94,1990
vnm,12.23,1995
vnm,9.532,2000
vnm,8.646,2005
vnm,7.75,2010
vnm,7.428,2015
vnm,7.05,2020
vnm,6.709,2025
vnm,6.22,2030
vnm,5.829,2035
vnm,5.595,2040
vnm,5.475,2045
vnm,5.383,2050
vir,15.38,1950
vir,13.33,1955
vir,17.65,1960
vir,17.39,1965
vir,12.9,1970
vir,17.78,1975
vir,9.434,1980
vir,13.21,1985
vir,9.259,1990
vir,10.53,1995
vir,7.273,2000
vir,7.018,2005
vir,6.78,2010
vir,5.263,2015
vir,5.357,2020
vir,5.556,2025
vir,5.556,2030
vir,3.922,2035
vir,4.348,2040
vir,4.651,2045
vir,5.0,2050
pse,18.22,1950
pse,17.17,1955
pse,17.3,1960
pse,18.97,1965
pse,18.73,1970
pse,19.06,1975
pse,18.26,1980
pse,18.22,1985
pse,18.55,1990
pse,18.1,1995
pse,18.59,2000
pse,17.45,2005
pse,16.2,2010
pse,14.98,2015
pse,13.82,2020
pse,12.88,2025
pse,11.97,2030
pse,11.07,2035
pse,10.23,2040
pse,9.46,2045
pse,8.808,2050
esh,16.67,1950
esh,25.0,1955
esh,18.75,1960
esh,18.18,1965
esh,18.18,1970
esh,20.0,1975
esh,15.94,1980
esh,17.65,1985
esh,16.35,1990
esh,14.4,1995
esh,12.75,2000
esh,11.71,2005
esh,10.76,2010
esh,10.47,2015
esh,9.649,2020
esh,8.672,2025
esh,7.614,2030
esh,6.954,2035
esh,6.497,2040
esh,6.444,2045
esh,6.25,2050
yem,17.41,1950
yem,18.53,1955
yem,18.76,1960
yem,18.94,1965
yem,19.51,1970
yem,20.2,1975
yem,20.6,1980
yem,21.23,1985
yem,21.01,1990
yem,19.47,1995
yem,17.92,2000
yem,16.44,2005
yem,16.02,2010
yem,15.22,2015
yem,14.16,2020
yem,12.9,2025
yem,11.7,2030
yem,10.72,2035
yem,9.913,2040
yem,9.131,2045
yem,8.327,2050
zmb,18.1,1950
zmb,17.77,1955
zmb,18.24,1960
zmb,18.75,1965
zmb,19.22,1970
zmb,19.14,1975
zmb,19.01,1980
zmb,18.07,1985
zmb,17.75,1990
zmb,17.56,1995
zmb,17.94,2000
zmb,18.04,2005
zmb,17.72,2010
zmb,16.88,2015
zmb,15.84,2020
zmb,14.74,2025
zmb,13.71,2030
zmb,12.84,2035
zmb,12.08,2040
zmb,11.34,2045
zmb,10.61,2050
zwe,15.84,1950
