number_of_child_deaths,geo,time
11820,dnk,1831
11790,dnk,1832
11750,dnk,1833
11720,dnk,1834
11680,dnk,1835
11050,dnk,1836
10090,dnk,1837
9741,dnk,1838
10970,dnk,1839
11260,dnk,1840
10720,dnk,1841
10830,dnk,1842
10020,dnk,1843
10320,dnk,1844
11040,dnk,1845
12810,dnk,1846
12780,dnk,1847
12940,dnk,1848
12970,dnk,1849
11540,dnk,1850
11030,dnk,1851
13420,dnk,1852
13780,dnk,1853
12240,dnk,1854
9840,dnk,1855
10470,dnk,1856
12980,dnk,1857
14940,dnk,1858
12690,dnk,1859
12020,dnk,1860
10210,dnk,1861
10430,dnk,1862
10590,dnk,1863
13860,dnk,1864
14880,dnk,1865
13870,dnk,1866
12280,dnk,1867
12650,dnk,1868
11400,dnk,1869
12180,dnk,1870
11460,dnk,1871
11130,dnk,1872
11290,dnk,1873
12440,dnk,1874
14320,dnk,1875
13820,dnk,1876
12910,dnk,1877
13080,dnk,1878
13610,dnk,1879
15260,dnk,1880
12640,dnk,1881
15220,dnk,1882
12930,dnk,1883
14080,dnk,1884
12520,dnk,1885
13410,dnk,1886
13890,dnk,1887
15000,dnk,1888
14430,dnk,1889
14360,dnk,1890
14800,dnk,1891
14320,dnk,1892
16070,dnk,1893
14220,dnk,1894
13400,dnk,1895
12350,dnk,1896
12360,dnk,1897
12430,dnk,1898
14480,dnk,1899
12410,dnk,1900
13110,dnk,1901
11390,dnk,1902
11160,dnk,1903
10820,dnk,1904
11720,dnk,1905
10580,dnk,1906
10660,dnk,1907
11980,dnk,1908
9756,dnk,1909
9676,dnk,1910
10090,dnk,1911
9102,dnk,1912
8705,dnk,1913
9095,dnk,1914
8768,dnk,1915
10180,dnk,1916
9792,dnk,1917
7992,dnk,1918
9496,dnk,1919
9883,dnk,1920
7317,dnk,1921
7156,dnk,1922
7447,dnk,1923
7473,dnk,1924
6670,dnk,1925
6845,dnk,1926
6601,dnk,1927
6506,dnk,1928
6027,dnk,1929
6124,dnk,1930
6239,dnk,1931
5673,dnk,1932
5280,dnk,1933
5160,dnk,1934
6016,dnk,1935
5642,dnk,1936
5461,dnk,1937
5019,dnk,1938
4808,dnk,1939
4280,dnk,1940
4745,dnk,1941
4263,dnk,1942
4064,dnk,1943
4460,dnk,1944
4449,dnk,1945
4172,dnk,1946
3569,dnk,1947
3184,dnk,1948
3076,dnk,1949
2917,dnk,1950
2615,dnk,1951
2389,dnk,1952
2223,dnk,1953
2110,dnk,1954
2034,dnk,1955
1982,dnk,1956
1967,dnk,1957
1967,dnk,1958
1978,dnk,1959
1995,dnk,1960
1997,dnk,1961
1964,dnk,1962
1905,dnk,1963
1826,dnk,1964
1733,dnk,1965
1635,dnk,1966
1529,dnk,1967
1420,dnk,1968
1338,dnk,1969
1254,dnk,1970
1176,dnk,1971
1097,dnk,1972
1013,dnk,1973
943,dnk,1974
867,dnk,1975
796,dnk,1976
738,dnk,1977
679,dnk,1978
633,dnk,1979
589,dnk,1980
547,dnk,1981
517,dnk,1982
497,dnk,1983
486,dnk,1984
493,dnk,1985
506,dnk,1986
532,dnk,1987
560,dnk,1988
575,dnk,1989
575,dnk,1990
563,dnk,1991
542,dnk,1992
515,dnk,1993
482,dnk,1994
454,dnk,1995
429,dnk,1996
408,dnk,1997
386,dnk,1998
371,dnk,1999
359,dnk,2000
350,dnk,2001
343,dnk,2002
338,dnk,2003
329,dnk,2004
319,dnk,2005
309,dnk,2006
300,dnk,2007
289,dnk,2008
282,dnk,2009
265,dnk,2010
250,dnk,2011
231,dnk,2012
211,dnk,2013
196,dnk,2014
187,dnk,2015
444,dji,1800
444,dji,1801
444,dji,1802
444,dji,1803
444,dji,1804
444,dji,1805
444,dji,1806
444,dji,1807
444,dji,1808
444,dji,1809
444,dji,1810
445,dji,1811
445,dji,1812
446,dji,1813
446,dji,1814
447,dji,1815
448,dji,1816
449,dji,1817
450,dji,1818
452,dji,1819
454,dji,1820
455,dji,1821
458,dji,1822
460,dji,1823
462,dji,1824
465,dji,1825
467,dji,1826
471,dji,1827
474,dji,1828
477,dji,1829
480,dji,1830
484,dji,1831
488,dji,1832
491,dji,1833
495,dji,1834
499,dji,1835
503,dji,1836
507,dji,1837
511,dji,1838
515,dji,1839
519,dji,1840
523,dji,1841
527,dji,1842
531,dji,1843
535,dji,1844
539,dji,1845
543,dji,1846
548,dji,1847
552,dji,1848
556,dji,1849
560,dji,1850
564,dji,1851
569,dji,1852
573,dji,1853
577,dji,1854
582,dji,1855
586,dji,1856
591,dji,1857
595,dji,1858
600,dji,1859
605,dji,1860
609,dji,1861
613,dji,1862
618,dji,1863
623,dji,1864
628,dji,1865
633,dji,1866
637,dji,1867
642,dji,1868
647,dji,1869
652,dji,1870
657,dji,1871
662,dji,1872
667,dji,1873
672,dji,1874
677,dji,1875
682,dji,1876
687,dji,1877
693,dji,1878
698,dji,1879
703,dji,1880
709,dji,1881
714,dji,1882
719,dji,1883
725,dji,1884
730,dji,1885
736,dji,1886
742,dji,1887
747,dji,1888
753,dji,1889
759,dji,1890
764,dji,1891
770,dji,1892
776,dji,1893
782,dji,1894
788,dji,1895
794,dji,1896
800,dji,1897
805,dji,1898
811,dji,1899
817,dji,1900
822,dji,1901
828,dji,1902
833,dji,1903
838,dji,1904
843,dji,1905
848,dji,1906
853,dji,1907
858,dji,1908
862,dji,1909
867,dji,1910
872,dji,1911
877,dji,1912
881,dji,1913
885,dji,1914
890,dji,1915
895,dji,1916
900,dji,1917
904,dji,1918
909,dji,1919
914,dji,1920
919,dji,1921
923,dji,1922
928,dji,1923
933,dji,1924
938,dji,1925
943,dji,1926
948,dji,1927
953,dji,1928
957,dji,1929
961,dji,1930
964,dji,1931
968,dji,1932
971,dji,1933
974,dji,1934
978,dji,1935
981,dji,1936
985,dji,1937
988,dji,1938
992,dji,1939
995,dji,1940
998,dji,1941
1002,dji,1942
1005,dji,1943
1008,dji,1944
1012,dji,1945
952,dji,1946
894,dji,1947
839,dji,1948
786,dji,1949
734,dji,1950
735,dji,1951
735,dji,1952
742,dji,1953
751,dji,1954
766,dji,1955
781,dji,1956
800,dji,1957
818,dji,1958
843,dji,1959
871,dji,1960
899,dji,1961
933,dji,1962
970,dji,1963
1010,dji,1964
1047,dji,1965
1085,dji,1966
1146,dji,1967
1211,dji,1968
1279,dji,1969
1353,dji,1970
1433,dji,1971
1522,dji,1972
1618,dji,1973
1720,dji,1974
1825,dji,1975
2056,dji,1976
2260,dji,1977
2456,dji,1978
2567,dji,1979
2555,dji,1980
2503,dji,1981
2330,dji,1982
2134,dji,1983
2023,dji,1984
2060,dji,1985
2209,dji,1986
2490,dji,1987
2814,dji,1988
3054,dji,1989
3142,dji,1990
3149,dji,1991
3019,dji,1992
2806,dji,1993
2588,dji,1994
2434,dji,1995
2327,dji,1996
2269,dji,1997
2241,dji,1998
2223,dji,1999
2195,dji,2000
2154,dji,2001
2113,dji,2002
2067,dji,2003
2016,dji,2004
1959,dji,2005
1893,dji,2006
1817,dji,2007
1739,dji,2008
1666,dji,2009
1608,dji,2010
1565,dji,2011
1531,dji,2012
1501,dji,2013
1469,dji,2014
1429,dji,2015
362,dma,1960
324,dma,1961
278,dma,1962
231,dma,1963
195,dma,1964
174,dma,1965
164,dma,1966
166,dma,1967
172,dma,1968
173,dma,1969
162,dma,1970
145,dma,1971
120,dma,1972
93,dma,1973
72,dma,1974
58,dma,1975
49,dma,1976
45,dma,1977
44,dma,1978
43,dma,1979
40,dma,1980
38,dma,1981
35,dma,1982
32,dma,1983
29,dma,1984
26,dma,1985
24,dma,1986
21,dma,1987
20,dma,1988
19,dma,1989
19,dma,1990
21,dma,1991
23,dma,1992
26,dma,1993
29,dma,1994
30,dma,1995
29,dma,1996
26,dma,1997
22,dma,1998
19,dma,1999
16,dma,2000
15,dma,2001
14,dma,2002
14,dma,2003
14,dma,2004
15,dma,2005
15,dma,2006
16,dma,2007
17,dma,2008
18,dma,2009
20,dma,2010
21,dma,2011
22,dma,2012
23,dma,2013
23,dma,2014
23,dma,2015
1696,dom,1800
1696,dom,1801
1696,dom,1802
1696,dom,1803
1696,dom,1804
1696,dom,1805
1696,dom,1806
1696,dom,1807
1696,dom,1808
1696,dom,1809
1696,dom,1810
1697,dom,1811
1700,dom,1812
1704,dom,1813
1709,dom,1814
1716,dom,1815
1725,dom,1816
1735,dom,1817
1746,dom,1818
1759,dom,1819
1773,dom,1820
1790,dom,1821
1807,dom,1822
1827,dom,1823
1848,dom,1824
1871,dom,1825
1895,dom,1826
1921,dom,1827
1949,dom,1828
1979,dom,1829
2010,dom,1830
2044,dom,1831
2078,dom,1832
2112,dom,1833
2147,dom,1834
2183,dom,1835
2220,dom,1836
2256,dom,1837
2294,dom,1838
2332,dom,1839
2371,dom,1840
2411,dom,1841
2454,dom,1842
2498,dom,1843
2545,dom,1844
2593,dom,1845
2644,dom,1846
2697,dom,1847
2752,dom,1848
2810,dom,1849
2870,dom,1850
2934,dom,1851
3000,dom,1852
3069,dom,1853
3141,dom,1854
3216,dom,1855
3294,dom,1856
3375,dom,1857
3459,dom,1858
3547,dom,1859
3638,dom,1860
3733,dom,1861
3830,dom,1862
3929,dom,1863
4031,dom,1864
4136,dom,1865
4243,dom,1866
4353,dom,1867
4466,dom,1868
4582,dom,1869
4701,dom,1870
4823,dom,1871
4948,dom,1872
5065,dom,1873
5197,dom,1874
5331,dom,1875
5470,dom,1876
5600,dom,1877
5746,dom,1878
5894,dom,1879
6047,dom,1880
6193,dom,1881
6354,dom,1882
6518,dom,1883
6677,dom,1884
6850,dom,1885
7027,dom,1886
7200,dom,1887
7386,dom,1888
7577,dom,1889
7774,dom,1890
7975,dom,1891
8181,dom,1892
8393,dom,1893
8610,dom,1894
8833,dom,1895
9063,dom,1896
9303,dom,1897
9551,dom,1898
9807,dom,1899
10070,dom,1900
10350,dom,1901
10610,dom,1902
10900,dom,1903
11210,dom,1904
11530,dom,1905
11850,dom,1906
12160,dom,1907
12490,dom,1908
12840,dom,1909
13190,dom,1910
13510,dom,1911
13840,dom,1912
14150,dom,1913
14440,dom,1914
14710,dom,1915
14980,dom,1916
15250,dom,1917
15520,dom,1918
15800,dom,1919
16160,dom,1920
16600,dom,1921
17140,dom,1922
17680,dom,1923
18240,dom,1924
18810,dom,1925
19390,dom,1926
19990,dom,1927
20600,dom,1928
21220,dom,1929
22540,dom,1930
23850,dom,1931
25140,dom,1932
26420,dom,1933
27690,dom,1934
28940,dom,1935
29270,dom,1936
29630,dom,1937
29830,dom,1938
30070,dom,1939
30160,dom,1940
29110,dom,1941
28060,dom,1942
27010,dom,1943
25970,dom,1944
24940,dom,1945
23930,dom,1946
22930,dom,1947
21960,dom,1948
21010,dom,1949
17020,dom,1950
17920,dom,1951
18780,dom,1952
19580,dom,1953
20310,dom,1954
21000,dom,1955
21620,dom,1956
22130,dom,1957
22550,dom,1958
22910,dom,1959
23220,dom,1960
23430,dom,1961
23560,dom,1962
23630,dom,1963
23580,dom,1964
23450,dom,1965
23230,dom,1966
22960,dom,1967
22650,dom,1968
22310,dom,1969
21950,dom,1970
21550,dom,1971
21100,dom,1972
20600,dom,1973
20080,dom,1974
19500,dom,1975
18920,dom,1976
18340,dom,1977
17770,dom,1978
17250,dom,1979
16780,dom,1980
16380,dom,1981
16050,dom,1982
15720,dom,1983
15380,dom,1984
14960,dom,1985
14520,dom,1986
14010,dom,1987
13480,dom,1988
12980,dom,1989
12520,dom,1990
12130,dom,1991
11770,dom,1992
11440,dom,1993
11060,dom,1994
10650,dom,1995
10200,dom,1996
9704,dom,1997
9235,dom,1998
8849,dom,1999
8580,dom,2000
8390,dom,2001
8313,dom,2002
8307,dom,2003
8276,dom,2004
8206,dom,2005
8076,dom,2006
7908,dom,2007
7707,dom,2008
7504,dom,2009
7348,dom,2010
7221,dom,2011
7094,dom,2012
7000,dom,2013
6854,dom,2014
6710,dom,2015
9745,ecu,1800
9745,ecu,1801
9745,ecu,1802
9745,ecu,1803
9745,ecu,1804
9745,ecu,1805
9745,ecu,1806
9745,ecu,1807
9745,ecu,1808
9745,ecu,1809
9745,ecu,1810
9752,ecu,1811
9768,ecu,1812
9791,ecu,1813
9823,ecu,1814
9862,ecu,1815
9910,ecu,1816
9966,ecu,1817
10040,ecu,1818
10120,ecu,1819
10200,ecu,1820
10290,ecu,1821
10390,ecu,1822
10500,ecu,1823
10620,ecu,1824
10750,ecu,1825
10890,ecu,1826
11040,ecu,1827
11200,ecu,1828
11360,ecu,1829
11540,ecu,1830
11740,ecu,1831
11930,ecu,1832
12120,ecu,1833
12320,ecu,1834
12530,ecu,1835
12730,ecu,1836
12940,ecu,1837
13160,ecu,1838
13370,ecu,1839
13590,ecu,1840
13810,ecu,1841
14030,ecu,1842
14250,ecu,1843
14470,ecu,1844
14680,ecu,1845
14900,ecu,1846
15110,ecu,1847
15330,ecu,1848
15540,ecu,1849
15750,ecu,1850
15970,ecu,1851
16190,ecu,1852
16410,ecu,1853
16650,ecu,1854
16860,ecu,1855
17080,ecu,1856
17290,ecu,1857
17500,ecu,1858
17720,ecu,1859
17920,ecu,1860
18130,ecu,1861
18340,ecu,1862
18550,ecu,1863
18760,ecu,1864
18980,ecu,1865
19200,ecu,1866
19420,ecu,1867
19650,ecu,1868
19870,ecu,1869
20100,ecu,1870
20330,ecu,1871
20570,ecu,1872
20800,ecu,1873
21040,ecu,1874
21280,ecu,1875
21520,ecu,1876
21760,ecu,1877
22010,ecu,1878
22270,ecu,1879
22520,ecu,1880
22780,ecu,1881
23040,ecu,1882
23300,ecu,1883
23560,ecu,1884
23840,ecu,1885
24110,ecu,1886
24380,ecu,1887
24660,ecu,1888
24940,ecu,1889
25260,ecu,1890
25560,ecu,1891
25850,ecu,1892
26150,ecu,1893
26450,ecu,1894
26750,ecu,1895
27060,ecu,1896
27380,ecu,1897
27720,ecu,1898
28060,ecu,1899
28290,ecu,1900
28600,ecu,1901
28880,ecu,1902
29210,ecu,1903
29550,ecu,1904
29900,ecu,1905
30250,ecu,1906
30580,ecu,1907
30920,ecu,1908
31270,ecu,1909
31610,ecu,1910
31960,ecu,1911
32310,ecu,1912
32590,ecu,1913
32800,ecu,1914
32950,ecu,1915
33110,ecu,1916
33270,ecu,1917
33640,ecu,1918
34020,ecu,1919
34400,ecu,1920
34800,ecu,1921
35180,ecu,1922
35600,ecu,1923
36020,ecu,1924
36450,ecu,1925
36880,ecu,1926
37320,ecu,1927
37450,ecu,1928
37580,ecu,1929
38640,ecu,1930
39680,ecu,1931
40730,ecu,1932
41760,ecu,1933
42800,ecu,1934
43820,ecu,1935
44840,ecu,1936
45860,ecu,1937
46870,ecu,1938
47880,ecu,1939
46930,ecu,1940
45950,ecu,1941
44930,ecu,1942
43890,ecu,1943
42820,ecu,1944
41720,ecu,1945
41240,ecu,1946
40760,ecu,1947
40260,ecu,1948
39750,ecu,1949
39240,ecu,1950
38480,ecu,1951
38190,ecu,1952
37900,ecu,1953
37600,ecu,1954
38180,ecu,1955
37650,ecu,1956
36640,ecu,1957
35460,ecu,1958
34390,ecu,1959
33700,ecu,1960
33270,ecu,1961
33240,ecu,1962
33420,ecu,1963
33710,ecu,1964
33860,ecu,1965
33960,ecu,1966
33960,ecu,1967
33900,ecu,1968
33700,ecu,1969
33480,ecu,1970
33120,ecu,1971
32570,ecu,1972
31850,ecu,1973
30970,ecu,1974
30050,ecu,1975
29060,ecu,1976
28080,ecu,1977
27080,ecu,1978
26160,ecu,1979
25230,ecu,1980
24300,ecu,1981
23350,ecu,1982
22440,ecu,1983
21580,ecu,1984
20770,ecu,1985
20030,ecu,1986
19320,ecu,1987
18660,ecu,1988
18010,ecu,1989
17320,ecu,1990
16570,ecu,1991
15820,ecu,1992
15000,ecu,1993
14240,ecu,1994
13530,ecu,1995
12880,ecu,1996
12340,ecu,1997
11830,ecu,1998
11320,ecu,1999
10850,ecu,2000
10420,ecu,2001
9972,ecu,2002
9585,ecu,2003
9265,ecu,2004
9003,ecu,2005
8829,ecu,2006
8706,ecu,2007
8634,ecu,2008
8508,ecu,2009
8332,ecu,2010
8139,ecu,2011
7868,ecu,2012
7602,ecu,2013
7333,ecu,2014
7079,ecu,2015
72420,egy,1800
72380,egy,1801
72340,egy,1802
72290,egy,1803
72250,egy,1804
72210,egy,1805
72170,egy,1806
72120,egy,1807
72080,egy,1808
72040,egy,1809
72000,egy,1810
71990,egy,1811
72030,egy,1812
72100,egy,1813
72210,egy,1814
72250,egy,1815
72440,egy,1816
72670,egy,1817
72940,egy,1818
73240,egy,1819
73600,egy,1820
73990,egy,1821
74420,egy,1822
74900,egy,1823
75420,egy,1824
75980,egy,1825
76580,egy,1826
77230,egy,1827
77920,egy,1828
78660,egy,1829
79450,egy,1830
80280,egy,1831
81110,egy,1832
81960,egy,1833
82820,egy,1834
83680,egy,1835
84550,egy,1836
85440,egy,1837
86330,egy,1838
87230,egy,1839
88140,egy,1840
89060,egy,1841
89990,egy,1842
90930,egy,1843
91880,egy,1844
92700,egy,1845
93670,egy,1846
94640,egy,1847
95630,egy,1848
96630,egy,1849
97640,egy,1850
98610,egy,1851
99590,egy,1852
100600,egy,1853
101600,egy,1854
102600,egy,1855
103600,egy,1856
104600,egy,1857
105700,egy,1858
106700,egy,1859
107800,egy,1860
108900,egy,1861
110000,egy,1862
111100,egy,1863
112300,egy,1864
113500,egy,1865
114700,egy,1866
115900,egy,1867
117200,egy,1868
118500,egy,1869
119800,egy,1870
121100,egy,1871
122500,egy,1872
123800,egy,1873
125200,egy,1874
126500,egy,1875
128000,egy,1876
129400,egy,1877
131000,egy,1878
132600,egy,1879
134200,egy,1880
135800,egy,1881
137500,egy,1882
139200,egy,1883
140800,egy,1884
142500,egy,1885
144300,egy,1886
146000,egy,1887
147800,egy,1888
149600,egy,1889
151400,egy,1890
153300,egy,1891
155100,egy,1892
157000,egy,1893
159000,egy,1894
160900,egy,1895
162800,egy,1896
164800,egy,1897
166700,egy,1898
168700,egy,1899
170600,egy,1900
172600,egy,1901
174500,egy,1902
176400,egy,1903
178300,egy,1904
179900,egy,1905
181800,egy,1906
183700,egy,1907
185500,egy,1908
187400,egy,1909
189300,egy,1910
191100,egy,1911
207000,egy,1912
208200,egy,1913
209600,egy,1914
211300,egy,1915
215100,egy,1916
219000,egy,1917
223100,egy,1918
227200,egy,1919
231400,egy,1920
234400,egy,1921
237500,egy,1922
240700,egy,1923
243900,egy,1924
247100,egy,1925
254100,egy,1926
261300,egy,1927
288300,egy,1928
297200,egy,1929
261600,egy,1930
292700,egy,1931
312900,egy,1932
306800,egy,1933
320800,egy,1934
310300,egy,1935
335300,egy,1936
309100,egy,1937
311800,egy,1938
305300,egy,1939
326900,egy,1940
319000,egy,1941
381500,egy,1942
396000,egy,1943
360100,egy,1944
378500,egy,1945
383100,egy,1946
387700,egy,1947
392200,egy,1948
396700,egy,1949
401100,egy,1950
403100,egy,1951
408800,egy,1952
414200,egy,1953
419300,egy,1954
377700,egy,1955
378500,egy,1956
385800,egy,1957
394600,egy,1958
401000,egy,1959
402100,egy,1960
397500,egy,1961
385500,egy,1962
369500,egy,1963
354900,egy,1964
344300,egy,1965
338500,egy,1966
336000,egy,1967
335500,egy,1968
335400,egy,1969
334000,egy,1970
331300,egy,1971
325300,egy,1972
316600,egy,1973
307900,egy,1974
300500,egy,1975
294700,egy,1976
290400,egy,1977
286800,egy,1978
282300,egy,1979
276300,egy,1980
268200,egy,1981
257000,egy,1982
243600,egy,1983
229500,egy,1984
215900,egy,1985
204300,egy,1986
194400,egy,1987
185500,egy,1988
176700,egy,1989
166600,egy,1990
155500,egy,1991
142300,egy,1992
128500,egy,1993
115500,egy,1994
105000,egy,1995
96490,egy,1996
90420,egy,1997
85890,egy,1998
82390,egy,1999
79230,egy,2000
76510,egy,2001
74260,egy,2002
72110,egy,2003
70050,egy,2004
67870,egy,2005
65510,egy,2006
62720,egy,2007
60170,egy,2008
58690,egy,2009
58540,egy,2010
60010,egy,2011
62570,egy,2012
65230,egy,2013
66380,egy,2014
65780,egy,2015
4712,slv,1800
4712,slv,1801
4712,slv,1802
4712,slv,1803
4712,slv,1804
4712,slv,1805
4712,slv,1806
4712,slv,1807
4712,slv,1808
4712,slv,1809
4712,slv,1810
4714,slv,1811
4720,slv,1812
4729,slv,1813
4741,slv,1814
4756,slv,1815
4774,slv,1816
4796,slv,1817
4820,slv,1818
4848,slv,1819
4879,slv,1820
4913,slv,1821
4951,slv,1822
4993,slv,1823
5037,slv,1824
5085,slv,1825
5137,slv,1826
5193,slv,1827
5252,slv,1828
5314,slv,1829
5381,slv,1830
5451,slv,1831
5522,slv,1832
5594,slv,1833
5667,slv,1834
5741,slv,1835
5816,slv,1836
5892,slv,1837
5969,slv,1838
6047,slv,1839
6126,slv,1840
6207,slv,1841
6289,slv,1842
6373,slv,1843
6459,slv,1844
6546,slv,1845
6636,slv,1846
6726,slv,1847
6820,slv,1848
6914,slv,1849
7011,slv,1850
7110,slv,1851
7211,slv,1852
7314,slv,1853
7419,slv,1854
7526,slv,1855
7636,slv,1856
7747,slv,1857
7861,slv,1858
7977,slv,1859
8096,slv,1860
8216,slv,1861
8339,slv,1862
8463,slv,1863
8590,slv,1864
8718,slv,1865
8848,slv,1866
8980,slv,1867
9114,slv,1868
9250,slv,1869
9388,slv,1870
9527,slv,1871
9670,slv,1872
9806,slv,1873
9953,slv,1874
10100,slv,1875
10250,slv,1876
10400,slv,1877
10550,slv,1878
10710,slv,1879
10870,slv,1880
11020,slv,1881
11190,slv,1882
11350,slv,1883
11520,slv,1884
11690,slv,1885
11860,slv,1886
12040,slv,1887
12210,slv,1888
12400,slv,1889
12580,slv,1890
12770,slv,1891
12960,slv,1892
13150,slv,1893
13350,slv,1894
13540,slv,1895
13750,slv,1896
13970,slv,1897
14200,slv,1898
14440,slv,1899
15700,slv,1900
15940,slv,1901
16160,slv,1902
16440,slv,1903
16740,slv,1904
17050,slv,1905
17360,slv,1906
17650,slv,1907
18090,slv,1908
18540,slv,1909
19000,slv,1910
19460,slv,1911
19940,slv,1912
20160,slv,1913
20370,slv,1914
20590,slv,1915
20810,slv,1916
21020,slv,1917
21790,slv,1918
22580,slv,1919
23390,slv,1920
24230,slv,1921
25080,slv,1922
25600,slv,1923
26140,slv,1924
26680,slv,1925
27240,slv,1926
27800,slv,1927
28250,slv,1928
28710,slv,1929
29350,slv,1930
29370,slv,1931
29280,slv,1932
29260,slv,1933
29220,slv,1934
29160,slv,1935
28990,slv,1936
28890,slv,1937
28780,slv,1938
28560,slv,1939
28410,slv,1940
28250,slv,1941
28080,slv,1942
27790,slv,1943
27580,slv,1944
27360,slv,1945
26910,slv,1946
26460,slv,1947
26010,slv,1948
25560,slv,1949
25110,slv,1950
24610,slv,1951
24470,slv,1952
24320,slv,1953
24160,slv,1954
23200,slv,1955
23290,slv,1956
23220,slv,1957
23090,slv,1958
23040,slv,1959
23070,slv,1960
23190,slv,1961
23370,slv,1962
23580,slv,1963
23780,slv,1964
23890,slv,1965
23920,slv,1966
23840,slv,1967
23700,slv,1968
23560,slv,1969
23440,slv,1970
23380,slv,1971
23300,slv,1972
23170,slv,1973
22920,slv,1974
22500,slv,1975
22010,slv,1976
21400,slv,1977
20600,slv,1978
19650,slv,1979
18580,slv,1980
17440,slv,1981
16220,slv,1982
15000,slv,1983
13860,slv,1984
12840,slv,1985
11930,slv,1986
11170,slv,1987
10530,slv,1988
9970,slv,1989
9460,slv,1990
8989,slv,1991
8515,slv,1992
8057,slv,1993
7568,slv,1994
7046,slv,1995
6522,slv,1996
6004,slv,1997
5490,slv,1998
5021,slv,1999
4590,slv,2000
4190,slv,2001
3830,slv,2002
3501,slv,2003
3216,slv,2004
2977,slv,2005
2777,slv,2006
2633,slv,2007
2505,slv,2008
2402,slv,2009
2291,slv,2010
2179,slv,2011
2059,slv,2012
1949,slv,2013
1848,slv,2014
1763,slv,2015
1388,gnq,1800
1388,gnq,1801
1388,gnq,1802
1388,gnq,1803
1388,gnq,1804
1388,gnq,1805
1388,gnq,1806
1388,gnq,1807
1388,gnq,1808
1388,gnq,1809
1388,gnq,1810
1389,gnq,1811
1389,gnq,1812
1390,gnq,1813
1390,gnq,1814
1392,gnq,1815
1393,gnq,1816
1394,gnq,1817
1396,gnq,1818
1398,gnq,1819
1400,gnq,1820
1403,gnq,1821
1406,gnq,1822
1409,gnq,1823
1412,gnq,1824
1415,gnq,1825
1419,gnq,1826
1423,gnq,1827
1427,gnq,1828
1431,gnq,1829
1436,gnq,1830
1440,gnq,1831
1445,gnq,1832
1450,gnq,1833
1455,gnq,1834
1459,gnq,1835
1464,gnq,1836
1469,gnq,1837
1474,gnq,1838
1479,gnq,1839
1484,gnq,1840
1489,gnq,1841
1494,gnq,1842
1498,gnq,1843
1503,gnq,1844
1509,gnq,1845
1514,gnq,1846
1519,gnq,1847
1523,gnq,1848
1529,gnq,1849
1534,gnq,1850
1539,gnq,1851
1544,gnq,1852
1549,gnq,1853
1555,gnq,1854
1560,gnq,1855
1565,gnq,1856
1571,gnq,1857
1576,gnq,1858
1582,gnq,1859
1587,gnq,1860
1592,gnq,1861
1598,gnq,1862
1603,gnq,1863
1608,gnq,1864
1614,gnq,1865
1619,gnq,1866
1625,gnq,1867
1630,gnq,1868
1636,gnq,1869
1641,gnq,1870
1647,gnq,1871
1653,gnq,1872
1658,gnq,1873
1664,gnq,1874
1670,gnq,1875
1675,gnq,1876
1681,gnq,1877
1686,gnq,1878
1692,gnq,1879
1698,gnq,1880
1703,gnq,1881
1709,gnq,1882
1715,gnq,1883
1721,gnq,1884
1727,gnq,1885
1732,gnq,1886
1738,gnq,1887
1745,gnq,1888
1750,gnq,1889
1756,gnq,1890
1762,gnq,1891
1768,gnq,1892
1774,gnq,1893
1780,gnq,1894
1786,gnq,1895
1792,gnq,1896
1798,gnq,1897
1803,gnq,1898
1808,gnq,1899
1813,gnq,1900
1817,gnq,1901
1822,gnq,1902
1826,gnq,1903
1829,gnq,1904
1833,gnq,1905
1836,gnq,1906
1839,gnq,1907
1841,gnq,1908
1844,gnq,1909
1846,gnq,1910
1848,gnq,1911
1850,gnq,1912
1852,gnq,1913
1853,gnq,1914
1855,gnq,1915
1857,gnq,1916
1859,gnq,1917
1860,gnq,1918
1862,gnq,1919
1883,gnq,1920
1923,gnq,1921
1983,gnq,1922
2045,gnq,1923
2109,gnq,1924
2175,gnq,1925
2243,gnq,1926
2313,gnq,1927
2386,gnq,1928
2460,gnq,1929
2522,gnq,1930
2583,gnq,1931
2644,gnq,1932
2705,gnq,1933
2765,gnq,1934
2825,gnq,1935
2884,gnq,1936
2944,gnq,1937
3003,gnq,1938
3061,gnq,1939
3119,gnq,1940
3177,gnq,1941
3235,gnq,1942
3293,gnq,1943
3351,gnq,1944
3408,gnq,1945
3382,gnq,1946
3354,gnq,1947
3325,gnq,1948
3284,gnq,1949
3252,gnq,1950
3252,gnq,1951
3247,gnq,1952
3235,gnq,1953
3217,gnq,1954
3193,gnq,1955
3165,gnq,1956
3131,gnq,1957
3095,gnq,1958
3064,gnq,1959
3037,gnq,1960
3018,gnq,1961
3008,gnq,1962
3002,gnq,1963
2995,gnq,1964
2980,gnq,1965
2947,gnq,1966
2891,gnq,1967
2812,gnq,1968
2703,gnq,1969
2579,gnq,1970
2431,gnq,1971
2268,gnq,1972
2130,gnq,1973
1994,gnq,1974
1876,gnq,1975
1794,gnq,1976
1757,gnq,1977
1772,gnq,1978
1841,gnq,1979
2064,gnq,1980
2196,gnq,1981
2345,gnq,1982
2236,gnq,1983
2513,gnq,1984
2726,gnq,1985
2956,gnq,1986
3105,gnq,1987
3181,gnq,1988
3214,gnq,1989
3227,gnq,1990
3232,gnq,1991
3204,gnq,1992
3162,gnq,1993
3123,gnq,1994
