geo,population_aged_20_39_years_both_sexes_percent,time
deu,19.63,2045
deu,19.89,2050
gha,27.61,1950
gha,27.89,1955
gha,27.82,1960
gha,27.58,1965
gha,27.41,1970
gha,26.6,1975
gha,26.4,1980
gha,26.71,1985
gha,27.35,1990
gha,28.5,1995
gha,29.48,2000
gha,30.26,2005
gha,30.98,2010
gha,31.5,2015
gha,31.66,2020
gha,31.64,2025
gha,31.65,2030
gha,31.67,2035
gha,31.61,2040
gha,31.39,2045
gha,30.91,2050
grc,30.68,1950
grc,31.5,1955
grc,32.14,1960
grc,30.71,1965
grc,27.26,1970
grc,26.39,1975
grc,26.64,1980
grc,27.57,1985
grc,28.5,1990
grc,29.84,1995
grc,30.62,2000
grc,30.24,2005
grc,28.21,2010
grc,25.94,2015
grc,23.51,2020
grc,21.88,2025
grc,21.52,2030
grc,21.43,2035
grc,21.3,2040
grc,21.04,2045
grc,20.6,2050
grd,21.33,1950
grd,23.17,1955
grd,22.73,1960
grd,20.43,1965
grd,18.09,1970
grd,20.88,1975
grd,23.6,1980
grd,29.7,1985
grd,26.04,1990
grd,28.0,1995
grd,28.71,2000
grd,30.39,2005
grd,35.29,2010
grd,34.58,2015
grd,34.86,2020
grd,31.82,2025
grd,27.78,2030
grd,26.17,2035
grd,26.21,2040
grd,26.73,2045
grd,24.49,2050
glp,29.05,1950
glp,27.97,1955
glp,25.18,1960
glp,22.77,1965
glp,23.08,1970
glp,22.26,1975
glp,28.22,1980
glp,30.51,1985
glp,34.03,1990
glp,32.84,1995
glp,31.47,2000
glp,26.59,2005
glp,25.64,2010
glp,24.63,2015
glp,25.36,2020
glp,24.44,2025
glp,23.42,2030
glp,22.92,2035
glp,22.45,2040
glp,21.4,2045
glp,20.55,2050
gum,47.37,1950
gum,41.94,1955
gum,37.31,1960
gum,34.25,1965
gum,32.94,1970
gum,35.11,1975
gum,34.62,1980
gum,36.67,1985
gum,37.88,1990
gum,34.01,1995
gum,32.26,2000
gum,29.34,2005
gum,27.78,2010
gum,28.27,2015
gum,29.21,2020
gum,29.86,2025
gum,29.82,2030
gum,28.63,2035
gum,27.35,2040
gum,27.0,2045
gum,26.67,2050
gtm,27.68,1950
gtm,27.94,1955
gtm,27.82,1960
gtm,27.19,1965
gtm,27.11,1970
gtm,26.98,1975
gtm,26.31,1980
gtm,25.98,1985
gtm,25.69,1990
gtm,25.75,1995
gtm,26.43,2000
gtm,27.43,2005
gtm,28.45,2010
gtm,29.84,2015
gtm,31.02,2020
gtm,32.04,2025
gtm,32.89,2030
gtm,33.22,2035
gtm,33.18,2040
gtm,32.67,2045
gtm,31.81,2050
gin,28.47,1950
gin,27.6,1955
gin,26.8,1960
gin,26.95,1965
gin,26.78,1970
gin,27.16,1975
gin,27.37,1980
gin,27.07,1985
gin,26.99,1990
gin,26.96,1995
gin,27.19,2000
gin,27.64,2005
gin,28.25,2010
gin,28.91,2015
gin,29.57,2020
gin,30.33,2025
gin,31.22,2030
gin,32.02,2035
gin,32.56,2040
gin,32.66,2045
gin,32.29,2050
gnb,30.31,1950
gnb,28.27,1955
gnb,27.66,1960
gnb,27.71,1965
gnb,28.41,1970
gnb,29.06,1975
gnb,28.54,1980
gnb,28.29,1985
gnb,26.64,1990
gnb,27.7,1995
gnb,28.22,2000
gnb,27.92,2005
gnb,28.61,2010
gnb,27.66,2015
gnb,28.14,2020
gnb,29.19,2025
gnb,30.36,2030
gnb,31.26,2035
gnb,31.82,2040
gnb,32.18,2045
gnb,32.19,2050
guy,28.61,1950
guy,26.54,1955
guy,24.12,1960
guy,23.91,1965
guy,22.88,1970
guy,25.65,1975
guy,27.96,1980
guy,30.52,1985
guy,32.35,1990
guy,34.39,1995
guy,35.01,2000
guy,31.45,2005
guy,29.23,2010
guy,28.21,2015
guy,29.66,2020
guy,29.96,2025
guy,29.87,2030
guy,28.43,2035
guy,25.66,2040
guy,24.01,2045
guy,24.01,2050
hti,29.15,1950
hti,28.36,1955
hti,28.02,1960
hti,27.66,1965
hti,27.05,1970
hti,27.41,1975
hti,27.48,1980
hti,27.36,1985
hti,27.69,1990
hti,27.39,1995
hti,27.96,2000
hti,29.88,2005
hti,31.65,2010
hti,33.2,2015
hti,33.9,2020
hti,33.18,2025
hti,32.49,2030
hti,31.79,2035
hti,31.06,2040
hti,30.44,2045
hti,29.66,2050
hnd,26.97,1950
hnd,26.78,1955
hnd,26.61,1960
hnd,25.78,1965
hnd,24.6,1970
hnd,24.78,1975
hnd,25.62,1980
hnd,26.68,1985
hnd,27.71,1990
hnd,27.94,1995
hnd,28.46,2000
hnd,29.69,2005
hnd,31.26,2010
hnd,32.98,2015
hnd,33.8,2020
hnd,33.72,2025
hnd,33.24,2030
hnd,32.39,2035
hnd,31.52,2040
hnd,30.59,2045
hnd,29.34,2050
hkg,39.93,1950
hkg,36.2,1955
hkg,30.42,1960
hkg,24.57,1965
hkg,25.59,1970
hkg,28.15,1975
hkg,33.49,1980
hkg,37.8,1985
hkg,38.08,1990
hkg,36.88,1995
hkg,34.09,2000
hkg,30.7,2005
hkg,28.75,2010
hkg,28.16,2015
hkg,26.8,2020
hkg,23.83,2025
hkg,21.76,2030
hkg,20.02,2035
hkg,19.45,2040
hkg,20.42,2045
hkg,20.78,2050
hun,30.11,1950
hun,28.54,1955
hun,29.11,1960
hun,28.4,1965
hun,28.2,1970
hun,29.58,1975
hun,29.67,1980
hun,28.97,1985
hun,28.07,1990
hun,27.36,1995
hun,28.46,2000
hun,29.49,2005
hun,29.57,2010
hun,28.43,2015
hun,25.62,2020
hun,24.08,2025
hun,23.08,2030
hun,22.43,2035
hun,22.57,2040
hun,22.69,2045
hun,22.41,2050
isl,30.07,1950
isl,28.48,1955
isl,26.7,1960
isl,25.52,1965
isl,26.11,1970
isl,28.11,1975
isl,30.26,1980
isl,32.23,1985
isl,32.55,1990
isl,30.97,1995
isl,29.64,2000
isl,28.72,2005
isl,29.7,2010
isl,29.18,2015
isl,27.49,2020
isl,25.59,2025
isl,24.36,2030
isl,23.54,2035
isl,23.63,2040
isl,23.7,2045
isl,23.1,2050
ind,30.62,1950
ind,29.81,1955
ind,29.0,1960
ind,28.0,1965
ind,27.36,1970
ind,28.22,1975
ind,28.98,1980
ind,29.88,1985
ind,30.61,1990
ind,30.55,1995
ind,30.9,2000
ind,31.45,2005
ind,32.14,2010
ind,32.83,2015
ind,32.98,2020
ind,32.8,2025
ind,32.24,2030
ind,31.37,2035
ind,30.37,2040
ind,29.14,2045
ind,27.82,2050
idn,28.93,1950
idn,29.54,1955
idn,29.97,1960
idn,29.48,1965
idn,28.02,1970
idn,27.45,1975
idn,27.95,1980
idn,29.29,1985
idn,31.4,1990
idn,33.11,1995
idn,34.01,2000
idn,34.29,2005
idn,33.74,2010
idn,32.73,2015
idn,31.56,2020
idn,30.47,2025
idn,29.46,2030
idn,28.37,2035
idn,27.11,2040
idn,25.8,2045
idn,24.86,2050
irn,27.14,1950
irn,26.4,1955
irn,25.58,1960
irn,25.08,1965
irn,25.61,1970
irn,24.39,1975
irn,25.53,1980
irn,27.24,1985
irn,27.32,1990
irn,28.88,1995
irn,32.71,2000
irn,36.62,2005
irn,40.06,2010
irn,40.07,2015
irn,36.15,2020
irn,31.0,2025
irn,27.25,2030
irn,26.02,2035
irn,26.65,2040
irn,26.06,2045
irn,24.64,2050
irq,29.67,1950
irq,26.5,1955
irq,25.12,1960
irq,24.45,1965
irq,23.24,1970
irq,25.32,1975
irq,25.57,1980
irq,26.1,1985
irq,27.3,1990
irq,27.87,1995
irq,29.36,2000
irq,30.14,2005
irq,29.98,2010
irq,30.97,2015
irq,32.21,2020
irq,33.0,2025
irq,33.09,2030
irq,32.61,2035
irq,31.68,2040
irq,31.01,2045
irq,30.43,2050
irl,26.81,1950
irl,24.44,1955
irl,22.19,1960
irl,22.08,1965
irl,23.11,1970
irl,24.6,1975
irl,26.85,1980
irl,28.53,1985
irl,27.99,1990
irl,29.16,1995
irl,30.72,2000
irl,32.61,2005
irl,32.05,2010
irl,29.29,2015
irl,26.37,2020
irl,24.82,2025
irl,24.89,2030
irl,25.49,2035
irl,25.54,2040
irl,24.74,2045
irl,23.48,2050
isr,33.36,1950
isr,28.47,1955
isr,27.25,1960
isr,24.91,1965
isr,26.48,1970
isr,28.24,1975
isr,29.54,1980
isr,30.03,1985
isr,29.52,1990
isr,28.83,1995
isr,29.09,2000
isr,29.12,2005
isr,28.87,2010
isr,28.08,2015
isr,27.83,2020
isr,28.05,2025
isr,28.37,2030
isr,28.35,2035
isr,27.7,2040
isr,26.79,2045
isr,25.92,2050
ita,30.08,1950
ita,29.41,1955
ita,30.34,1960
ita,28.53,1965
ita,27.8,1970
ita,27.01,1975
ita,26.97,1980
ita,28.72,1985
ita,29.71,1990
ita,30.62,1995
ita,29.98,2000
ita,28.16,2005
ita,25.53,2010
ita,22.98,2015
ita,21.25,2020
ita,20.8,2025
ita,20.98,2030
ita,20.89,2035
ita,20.63,2040
ita,20.08,2045
ita,19.51,2050
jam,30.82,1950
jam,29.1,1955
jam,25.84,1960
jam,23.3,1965
jam,20.87,1970
jam,20.32,1975
jam,25.6,1980
jam,28.25,1985
jam,30.71,1990
jam,32.06,1995
jam,31.32,2000
jam,29.76,2005
jam,28.77,2010
jam,29.47,2015
jam,30.73,2020
jam,30.61,2025
jam,29.94,2030
jam,28.4,2035
jam,27.23,2040
jam,26.85,2045
jam,26.21,2050
jpn,29.0,1950
jpn,30.45,1955
jpn,32.13,1960
jpn,33.69,1965
jpn,35.0,1970
jpn,33.68,1975
jpn,31.62,1980
jpn,29.72,1985
jpn,27.29,1990
jpn,27.6,1995
jpn,27.76,2000
jpn,27.13,2005
jpn,25.56,2010
jpn,22.87,2015
jpn,21.3,2020
jpn,20.34,2025
jpn,19.81,2030
jpn,19.36,2035
jpn,18.68,2040
jpn,18.03,2045
jpn,17.69,2050
jor,23.31,1950
jor,25.04,1955
jor,26.98,1960
jor,27.55,1965
jor,27.85,1970
jor,26.91,1975
jor,22.82,1980
jor,24.43,1985
jor,25.48,1990
jor,31.64,1995
jor,32.5,2000
jor,33.64,2005
jor,35.1,2010
jor,34.07,2015
jor,33.4,2020
jor,32.35,2025
jor,32.21,2030
jor,31.93,2035
jor,31.09,2040
jor,30.02,2045
jor,28.46,2050
kaz,28.57,1950
kaz,27.57,1955
kaz,31.86,1960
kaz,29.96,1965
kaz,27.73,1970
kaz,29.12,1975
kaz,29.25,1980
kaz,32.39,1985
kaz,32.5,1990
kaz,31.65,1995
kaz,31.38,2000
kaz,31.74,2005
kaz,33.29,2010
kaz,33.04,2015
kaz,30.98,2020
kaz,29.16,2025
kaz,28.22,2030
kaz,28.29,2035
kaz,29.35,2040
kaz,29.18,2045
kaz,27.23,2050
ken,27.62,1950
ken,27.02,1955
ken,25.68,1960
ken,23.72,1965
ken,23.07,1970
ken,23.31,1975
ken,24.13,1980
ken,25.28,1985
ken,26.19,1990
ken,27.68,1995
ken,28.71,2000
ken,29.87,2005
ken,30.84,2010
ken,30.88,2015
ken,30.68,2020
ken,30.92,2025
ken,31.84,2030
ken,32.96,2035
ken,33.54,2040
ken,33.38,2045
ken,32.65,2050
prk,29.11,1950
prk,33.27,1955
prk,36.26,1960
prk,37.45,1965
prk,35.58,1970
prk,30.79,1975
prk,30.43,1980
prk,29.68,1985
prk,32.17,1990
prk,35.34,1995
prk,32.97,2000
prk,32.56,2005
prk,30.31,2010
prk,29.47,2015
prk,30.49,2020
prk,29.21,2025
prk,27.75,2030
prk,25.82,2035
prk,24.94,2040
prk,25.09,2045
prk,25.33,2050
kor,27.27,1950
kor,27.17,1955
kor,28.58,1960
kor,27.81,1965
kor,27.91,1970
kor,28.92,1975
kor,31.71,1980
kor,34.59,1985
kor,36.95,1990
kor,37.76,1995
kor,35.47,2000
kor,33.26,2005
kor,30.29,2010
kor,28.32,2015
kor,27.03,2020
kor,24.39,2025
kor,22.78,2030
kor,20.55,2035
kor,18.86,2040
kor,18.69,2045
kor,18.8,2050
kwt,36.6,1950
kwt,37.88,1955
kwt,42.09,1960
kwt,39.87,1965
kwt,35.03,1970
kwt,32.44,1975
kwt,35.29,1980
kwt,38.02,1985
kwt,38.35,1990
kwt,45.91,1995
kwt,44.66,2000
kwt,46.24,2005
kwt,42.89,2010
kwt,38.08,2015
kwt,33.93,2020
kwt,31.45,2025
kwt,30.54,2030
kwt,30.02,2035
kwt,29.32,2040
kwt,28.46,2045
kwt,27.48,2050
kgz,28.35,1950
kgz,29.04,1955
kgz,30.85,1960
kgz,27.45,1965
kgz,24.05,1970
kgz,24.21,1975
kgz,26.15,1980
kgz,30.03,1985
kgz,30.5,1990
kgz,30.74,1995
kgz,30.9,2000
kgz,31.58,2005
kgz,33.39,2010
kgz,34.01,2015
kgz,33.59,2020
kgz,32.0,2025
kgz,30.81,2030
kgz,30.02,2035
kgz,29.58,2040
kgz,29.08,2045
kgz,27.29,2050
lao,30.49,1950
lao,29.06,1955
lao,27.97,1960
lao,27.19,1965
lao,27.08,1970
lao,27.79,1975
lao,25.7,1980
lao,26.45,1985
lao,27.7,1990
lao,28.32,1995
lao,28.3,2000
lao,29.14,2005
lao,30.97,2010
lao,32.82,2015
lao,34.4,2020
lao,33.81,2025
lao,32.77,2030
lao,31.62,2035
lao,30.6,2040
lao,30.65,2045
lao,30.18,2050
lva,27.3,1950
lva,28.34,1955
lva,31.23,1960
lva,31.99,1965
lva,30.48,1970
lva,29.63,1975
lva,29.04,1980
lva,29.1,1985
lva,29.09,1990
lva,28.2,1995
lva,27.84,2000
lva,28.31,2005
lva,30.11,2010
lva,29.23,2015
lva,26.77,2020
lva,23.95,2025
lva,20.95,2030
lva,20.94,2035
lva,22.61,2040
lva,23.56,2045
lva,23.0,2050
lbn,27.86,1950
lbn,27.67,1955
lbn,27.62,1960
lbn,26.07,1965
lbn,25.57,1970
lbn,26.37,1975
lbn,27.0,1980
lbn,29.27,1985
lbn,31.48,1990
lbn,32.55,1995
lbn,31.54,2000
lbn,32.98,2005
lbn,33.26,2010
lbn,33.21,2015
lbn,32.72,2020
lbn,30.6,2025
lbn,28.6,2030
lbn,26.8,2035
lbn,25.34,2040
lbn,25.13,2045
lbn,25.08,2050
lso,27.42,1950
lso,25.99,1955
lso,24.97,1960
lso,24.39,1965
lso,24.83,1970
lso,24.7,1975
lso,24.86,1980
lso,25.02,1985
lso,24.53,1990
lso,24.68,1995
lso,26.06,2000
lso,28.06,2005
lso,31.08,2010
lso,33.59,2015
lso,34.8,2020
lso,34.84,2025
lso,34.62,2030
lso,34.43,2035
lso,34.11,2040
lso,33.87,2045
lso,33.43,2050
lbr,28.68,1950
lbr,28.62,1955
lbr,27.5,1960
lbr,26.7,1965
lbr,25.82,1970
lbr,25.63,1975
lbr,26.45,1980
lbr,27.39,1985
lbr,28.05,1990
lbr,27.79,1995
lbr,27.76,2000
lbr,27.79,2005
lbr,28.21,2010
lbr,29.3,2015
lbr,30.16,2020
lbr,30.99,2025
lbr,31.78,2030
lbr,32.39,2035
lbr,32.65,2040
lbr,32.58,2045
lbr,32.16,2050
lby,26.92,1950
lby,27.18,1955
lby,27.43,1960
lby,27.68,1965
lby,27.57,1970
lby,27.91,1975
lby,27.1,1980
lby,26.34,1985
lby,28.32,1990
lby,31.59,1995
lby,34.55,2000
lby,37.5,2005
lby,36.81,2010
lby,34.21,2015
lby,31.77,2020
lby,29.67,2025
lby,29.94,2030
lby,30.78,2035
lby,30.5,2040
lby,28.85,2045
lby,26.51,2050
ltu,27.0,1950
ltu,28.81,1955
ltu,31.7,1960
ltu,31.35,1965
ltu,29.61,1970
ltu,28.48,1975
ltu,28.74,1980
ltu,29.78,1985
ltu,30.34,1990
ltu,30.4,1995
ltu,28.98,2000
ltu,28.4,2005
ltu,28.58,2010
ltu,28.53,2015
ltu,27.72,2020
ltu,25.4,2025
ltu,22.59,2030
ltu,21.08,2035
ltu,21.28,2040
ltu,22.36,2045
ltu,22.7,2050
lux,30.17,1950
lux,29.61,1955
lux,29.07,1960
lux,28.14,1965
lux,27.3,1970
lux,29.44,1975
lux,30.49,1980
lux,32.34,1985
lux,32.55,1990
lux,31.62,1995
lux,30.34,2000
lux,28.63,2005
lux,27.03,2010
lux,27.03,2015
lux,27.19,2020
lux,26.8,2025
lux,26.06,2030
lux,25.19,2035
lux,24.74,2040
lux,24.72,2045
lux,25.0,2050
mac,36.84,1950
mac,30.73,1955
mac,24.28,1960
mac,21.63,1965
mac,21.96,1970
mac,30.04,1975
mac,37.15,1980
mac,42.3,1985
mac,41.94,1990
mac,37.53,1995
mac,32.13,2000
mac,32.24,2005
mac,33.76,2010
mac,31.28,2015
mac,28.33,2020
mac,24.75,2025
mac,20.79,2030
mac,18.76,2035
mac,18.6,2040
mac,19.47,2045
mac,19.53,2050
mkd,27.26,1950
mkd,28.88,1955
mkd,30.44,1960
mkd,29.76,1965
mkd,30.22,1970
mkd,31.07,1975
mkd,32.07,1980
mkd,32.29,1985
mkd,32.2,1990
mkd,30.69,1995
mkd,30.51,2000
mkd,30.7,2005
mkd,30.82,2010
mkd,30.49,2015
mkd,29.03,2020
mkd,26.83,2025
mkd,24.69,2030
mkd,22.93,2035
mkd,22.2,2040
mkd,22.02,2045
mkd,22.02,2050
mdg,28.52,1950
mdg,27.99,1955
mdg,27.36,1960
mdg,25.99,1965
mdg,24.84,1970
mdg,24.96,1975
mdg,25.52,1980
mdg,26.81,1985
mdg,27.73,1990
mdg,28.0,1995
mdg,28.2,2000
mdg,27.81,2005
mdg,28.36,2010
mdg,29.32,2015
mdg,30.46,2020
mdg,31.78,2025
mdg,32.42,2030
mdg,32.59,2035
mdg,32.4,2040
mdg,32.12,2045
mdg,31.68,2050
mwi,27.17,1950
mwi,27.53,1955
mwi,27.28,1960
mwi,27.31,1965
mwi,27.31,1970
mwi,26.5,1975
mwi,26.08,1980
mwi,25.68,1985
mwi,27.57,1990
mwi,27.12,1995
mwi,27.27,2000
mwi,26.67,2005
mwi,26.94,2010
mwi,28.54,2015
mwi,29.9,2020
mwi,31.18,2025
mwi,32.36,2030
mwi,33.07,2035
mwi,33.51,2040
mwi,33.78,2045
mwi,33.75,2050
mys,27.85,1950
mys,26.78,1955
mys,26.29,1960
mys,25.27,1965
mys,25.84,1970
mys,27.99,1975
mys,29.68,1980
mys,31.12,1985
mys,32.29,1990
mys,32.16,1995
mys,32.14,2000
mys,31.94,2005
mys,32.13,2010
mys,32.34,2015
mys,32.19,2020
mys,31.54,2025
mys,30.77,2030
mys,29.8,2035
mys,28.88,2040
mys,27.71,2045
mys,26.47,2050
mdv,29.63,1950
mdv,28.89,1955
mdv,26.8,1960
mdv,25.69,1965
mdv,25.0,1970
mdv,26.47,1975
mdv,26.58,1980
mdv,27.03,1985
mdv,25.81,1990
mdv,27.64,1995
mdv,30.04,2000
mdv,34.93,2005
mdv,38.34,2010
mdv,40.48,2015
mdv,39.06,2020
mdv,34.73,2025
mdv,30.52,2030
mdv,27.51,2035
mdv,26.45,2040
mdv,26.52,2045
mdv,26.1,2050
mli,29.46,1950
mli,29.25,1955
mli,28.77,1960
mli,28.47,1965
mli,27.82,1970
mli,27.28,1975
mli,27.04,1980
mli,26.61,1985
mli,26.7,1990
mli,27.13,1995
mli,27.24,2000
mli,28.42,2005
mli,29.07,2010
mli,29.55,2015
mli,30.0,2020
mli,30.5,2025
mli,31.41,2030
mli,32.36,2035
mli,33.09,2040
mli,33.3,2045
mli,32.85,2050
mlt,27.33,1950
mlt,23.89,1955
mlt,24.76,1960
mlt,24.26,1965
mlt,29.18,1970
mlt,31.91,1975
mlt,33.85,1980
mlt,33.14,1985
mlt,30.45,1990
mlt,28.04,1995
mlt,27.58,2000
mlt,28.36,2005
mlt,29.66,2010
mlt,29.09,2015
mlt,27.66,2020
mlt,25.35,2025
mlt,22.9,2030
mlt,21.65,2035
mlt,20.43,2040
mlt,20.76,2045
mlt,21.15,2050
mtq,28.96,1950
mtq,26.53,1955
mtq,26.06,1960
mtq,22.9,1965
mtq,24.09,1970
mtq,21.82,1975
mtq,27.52,1980
mtq,30.29,1985
mtq,32.59,1990
mtq,32.25,1995
mtq,30.21,2000
mtq,25.94,2005
mtq,24.63,2010
mtq,24.1,2015
mtq,25.06,2020
mtq,24.94,2025
mtq,23.74,2030
mtq,22.22,2035
mtq,21.22,2040
mtq,20.7,2045
mtq,20.46,2050
mrt,29.23,1950
mrt,29.17,1955
mrt,28.29,1960
mrt,27.52,1965
mrt,26.89,1970
mrt,26.28,1975
mrt,26.47,1980
mrt,27.03,1985
mrt,27.53,1990
mrt,28.5,1995
mrt,29.69,2000
mrt,30.76,2005
mrt,31.32,2010
mrt,31.42,2015
mrt,31.61,2020
mrt,32.06,2025
mrt,32.59,2030
mrt,32.94,2035
mrt,32.74,2040
mrt,32.13,2045
mrt,31.31,2050
mus,27.18,1950
mus,27.19,1955
mus,26.71,1960
mus,26.56,1965
mus,27.72,1970
mus,29.56,1975
mus,32.09,1980
mus,33.79,1985
mus,35.13,1990
mus,35.55,1995
mus,35.03,2000
mus,33.71,2005
mus,31.38,2010
mus,30.34,2015
mus,29.42,2020
mus,28.48,2025
mus,27.54,2030
mus,26.12,2035
mus,25.31,2040
mus,24.95,2045
mus,25.04,2050
myt,25.0,1950
myt,21.05,1955
myt,21.74,1960
myt,22.58,1965
myt,24.32,1970
myt,23.91,1975
myt,25.45,1980
myt,25.35,1985
myt,26.09,1990
myt,27.64,1995
myt,28.38,2000
myt,29.89,2005
myt,31.82,2010
myt,33.78,2015
myt,35.63,2020
myt,35.64,2025
myt,34.77,2030
myt,33.13,2035
myt,31.21,2040
myt,29.97,2045
myt,29.61,2050
mex,27.62,1950
mex,26.89,1955
mex,26.01,1960
mex,25.21,1965
mex,24.53,1970
mex,24.98,1975
mex,26.4,1980
mex,27.66,1985
mex,29.6,1990
mex,31.65,1995
mex,33.09,2000
mex,33.35,2005
mex,32.68,2010
mex,31.5,2015
mex,30.5,2020
mex,29.78,2025
mex,28.85,2030
mex,27.28,2035
mex,25.57,2040
mex,24.1,2045
mex,23.03,2050
fsm,28.12,1950
fsm,27.03,1955
fsm,27.27,1960
fsm,26.42,1965
fsm,24.59,1970
fsm,22.58,1975
fsm,25.0,1980
fsm,25.88,1985
fsm,28.42,1990
fsm,27.1,1995
fsm,28.04,2000
fsm,29.09,2005
fsm,29.73,2010
fsm,32.74,2015
fsm,34.75,2020
fsm,34.71,2025
fsm,34.4,2030
fsm,32.81,2035
fsm,31.54,2040
fsm,30.47,2045
fsm,29.69,2050
mda,31.64,1950
mda,30.69,1955
mda,32.05,1960
mda,29.75,1965
mda,27.52,1970
mda,28.72,1975
mda,29.87,1980
mda,31.62,1985
mda,30.96,1990
mda,29.64,1995
mda,28.27,2000
mda,28.29,2005
mda,31.07,2010
mda,32.37,2015
mda,30.88,2020
mda,27.45,2025
mda,23.84,2030
mda,22.4,2035
mda,23.32,2040
mda,24.28,2045
mda,23.25,2050
mng,28.06,1950
mng,27.92,1955
mng,27.78,1960
mng,27.72,1965
mng,27.77,1970
mng,27.8,1975
mng,28.02,1980
mng,28.53,1985
mng,29.89,1990
mng,32.57,1995
mng,34.46,2000
mng,35.89,2005
mng,38.16,2010
mng,37.85,2015
mng,35.64,2020
mng,32.34,2025
mng,28.96,2030
mng,27.34,2035
mng,27.08,2040
mng,27.35,2045
mng,26.58,2050
mne,24.94,1950
mne,27.4,1955
mne,30.19,1960
mne,29.39,1965
mne,28.9,1970
mne,30.05,1975
mne,30.16,1980
mne,32.0,1985
mne,30.2,1990
mne,30.71,1995
mne,30.65,2000
mne,28.85,2005
mne,29.76,2010
mne,28.96,2015
mne,28.16,2020
mne,27.06,2025
mne,25.2,2030
mne,24.68,2035
mne,23.97,2040
mne,23.64,2045
mne,23.67,2050
mar,27.52,1950
mar,27.49,1955
mar,27.43,1960
mar,26.66,1965
mar,23.94,1970
mar,23.59,1975
mar,26.94,1980
mar,28.76,1985
mar,30.07,1990
mar,31.07,1995
mar,31.45,2000
mar,32.87,2005
mar,33.88,2010
mar,33.78,2015
mar,32.73,2020
mar,30.61,2025
mar,29.13,2030
mar,28.36,2035
mar,28.05,2040
mar,27.71,2045
mar,26.74,2050
moz,28.8,1950
moz,28.65,1955
moz,28.33,1960
moz,27.96,1965
moz,27.53,1970
moz,27.21,1975
moz,27.45,1980
moz,26.61,1985
moz,24.25,1990
moz,27.54,1995
moz,28.24,2000
moz,27.99,2005
moz,28.03,2010
moz,28.61,2015
moz,29.89,2020
moz,31.83,2025
moz,33.24,2030
moz,34.06,2035
moz,34.33,2040
moz,33.97,2045
moz,33.58,2050
mmr,32.52,1950
mmr,30.92,1955
mmr,28.33,1960
mmr,26.02,1965
mmr,24.6,1970
mmr,25.68,1975
mmr,27.47,1980
mmr,29.28,1985
mmr,31.2,1990
mmr,32.66,1995
mmr,34.11,2000
mmr,34.81,2005
mmr,34.64,2010
mmr,33.47,2015
mmr,31.86,2020
mmr,30.21,2025
mmr,29.13,2030
mmr,28.47,2035
mmr,28.06,2040
mmr,27.28,2045
mmr,26.29,2050
nam,29.48,1950
nam,28.84,1955
nam,27.5,1960
nam,26.94,1965
nam,26.44,1970
nam,26.11,1975
nam,24.75,1980
nam,24.74,1985
nam,28.06,1990
nam,29.15,1995
nam,30.21,2000
nam,30.7,2005
nam,32.08,2010
nam,33.64,2015
nam,34.24,2020
nam,34.15,2025
nam,33.77,2030
nam,33.11,2035
nam,32.85,2040
nam,32.66,2045
nam,32.1,2050
npl,29.77,1950
npl,29.76,1955
npl,29.64,1960
npl,29.46,1965
npl,28.58,1970
npl,28.1,1975
npl,27.68,1980
npl,27.39,1985
npl,27.75,1990
npl,28.19,1995
npl,28.8,2000
npl,29.85,2005
npl,31.33,2010
npl,32.93,2015
npl,34.1,2020
npl,34.22,2025
npl,33.3,2030
npl,31.99,2035
npl,30.71,2040
npl,29.85,2045
npl,29.35,2050
nld,29.35,1950
nld,27.95,1955
nld,26.98,1960
nld,26.45,1965
nld,28.3,1970
nld,29.82,1975
nld,31.68,1980
nld,33.32,1985
nld,33.01,1990
nld,32.07,1995
nld,29.79,2000
nld,27.09,2005
nld,24.93,2010
nld,24.05,2015
nld,24.14,2020
nld,24.39,2025
nld,24.02,2030
nld,23.41,2035
nld,23.05,2040
nld,22.87,2045
nld,23.15,2050
ant,30.63,1950
ant,26.23,1955
ant,25.93,1960
ant,24.66,1965
ant,27.39,1970
ant,29.34,1975
ant,32.2,1980
ant,33.7,1985
ant,34.92,1990
ant,32.46,1995
ant,28.18,2000
ant,26.49,2005
ant,25.87,2010
ant,24.39,2015
ant,22.49,2020
ant,20.28,2025
ant,19.05,2030
ant,18.54,2035
ant,19.8,2040
ant,20.2,2045
ant,19.69,2050
ncl,28.57,1950
ncl,29.41,1955
ncl,28.57,1960
ncl,29.35,1965
ncl,28.97,1970
ncl,29.46,1975
ncl,29.79,1980
ncl,30.32,1985
ncl,31.58,1990
ncl,33.33,1995
ncl,32.87,2000
ncl,31.36,2005
ncl,30.98,2010
ncl,30.26,2015
ncl,30.0,2020
ncl,29.61,2025
ncl,28.12,2030
ncl,26.67,2035
ncl,25.8,2040
ncl,25.14,2045
ncl,24.79,2050
nzl,29.14,1950
nzl,27.34,1955
nzl,25.72,1960
nzl,25.15,1965
nzl,25.7,1970
nzl,28.02,1975
nzl,29.63,1980
nzl,32.08,1985
nzl,31.98,1990
nzl,31.64,1995
nzl,29.39,2000
nzl,27.64,2005
nzl,26.81,2010
nzl,26.88,2015
nzl,26.82,2020
nzl,26.28,2025
nzl,25.53,2030
nzl,24.81,2035
nzl,24.56,2040
nzl,24.38,2045
nzl,23.99,2050
nic,28.9,1950
nic,27.97,1955
nic,26.7,1960
nic,25.79,1965
nic,24.39,1970
