geo,females_aged_15_64_labour_force_participation_rate_percent,time
lbr,55.7,1992
lbr,55.5,1993
lbr,55.6,1994
lbr,55.6,1995
lbr,55.7,1996
lbr,55.8,1997
lbr,55.7,1998
lbr,55.8,1999
lbr,55.8,2000
lbr,56.0,2001
lbr,56.0,2002
lbr,56.2,2003
lbr,56.3,2004
lbr,56.5,2005
lbr,56.7,2006
lbr,56.7,2007
lby,16.1,1980
lby,15.9,1981
lby,15.8,1982
lby,15.7,1983
lby,15.7,1984
lby,15.8,1985
lby,16.0,1986
lby,16.3,1987
lby,16.7,1988
lby,17.1,1989
lby,17.6,1990
lby,18.1,1991
lby,18.6,1992
lby,19.3,1993
lby,19.9,1994
lby,20.6,1995
lby,21.2,1996
lby,22.0,1997
lby,22.7,1998
lby,23.3,1999
lby,23.9,2000
lby,24.5,2001
lby,25.0,2002
lby,25.3,2003
lby,25.6,2004
lby,25.9,2005
lby,26.0,2006
lby,27.3,2007
ltu,73.2,1980
ltu,73.0,1981
ltu,72.8,1982
ltu,72.6,1983
ltu,72.3,1984
ltu,72.0,1985
ltu,71.7,1986
ltu,71.5,1987
ltu,71.2,1988
ltu,70.9,1989
ltu,70.3,1990
ltu,69.8,1991
ltu,69.2,1992
ltu,68.7,1993
ltu,68.1,1994
ltu,67.5,1995
ltu,66.8,1996
ltu,66.1,1997
ltu,67.9,1998
ltu,69.4,1999
ltu,66.9,2000
ltu,66.6,2001
ltu,66.1,2002
ltu,66.7,2003
ltu,65.6,2004
ltu,64.9,2005
ltu,64.7,2006
ltu,65.2,2007
lux,41.0,1980
lux,40.6,1981
lux,40.5,1982
lux,40.5,1983
lux,40.4,1984
lux,41.4,1985
lux,42.3,1986
lux,43.3,1987
lux,41.5,1988
lux,42.3,1989
lux,42.3,1990
lux,44.6,1991
lux,47.2,1992
lux,46.0,1993
lux,46.8,1994
lux,44.0,1995
lux,45.5,1996
lux,46.7,1997
lux,47.2,1998
lux,49.7,1999
lux,51.6,2000
lux,51.5,2001
lux,53.2,2002
lux,53.3,2003
lux,55.8,2004
lux,57.1,2005
lux,57.3,2006
lux,59.3,2007
mac,44.2,1980
mac,44.3,1981
mac,44.6,1982
mac,45.1,1983
mac,45.6,1984
mac,45.6,1985
mac,45.6,1986
mac,46.9,1987
mac,48.1,1988
mac,48.4,1989
mac,49.3,1990
mac,49.9,1991
mac,51.3,1992
mac,51.7,1993
mac,52.7,1994
mac,54.0,1995
mac,61.6,1996
mac,61.5,1997
mac,61.1,1998
mac,61.2,1999
mac,61.3,2000
mac,62.9,2001
mac,62.2,2002
mac,60.1,2003
mac,61.6,2004
mac,63.6,2005
mac,65.4,2006
mac,64.7,2007
mdg,81.1,1980
mdg,80.8,1981
mdg,80.7,1982
mdg,80.6,1983
mdg,80.7,1984
mdg,80.6,1985
mdg,80.6,1986
mdg,80.6,1987
mdg,80.6,1988
mdg,80.7,1989
mdg,80.6,1990
mdg,80.4,1991
mdg,80.2,1992
mdg,80.2,1993
mdg,80.1,1994
mdg,80.1,1995
mdg,80.0,1996
mdg,80.0,1997
mdg,80.0,1998
mdg,80.0,1999
mdg,80.1,2000
mdg,80.1,2001
mdg,79.6,2002
mdg,79.7,2003
mdg,83.3,2004
mdg,86.0,2005
mdg,85.9,2006
mdg,84.1,2007
mwi,86.8,1980
mwi,86.4,1981
mwi,86.5,1982
mwi,86.6,1983
mwi,84.3,1984
mwi,81.6,1985
mwi,78.8,1986
mwi,75.7,1987
mwi,75.8,1988
mwi,75.8,1989
mwi,75.8,1990
mwi,75.8,1991
mwi,75.6,1992
mwi,75.4,1993
mwi,75.3,1994
mwi,75.2,1995
mwi,75.1,1996
mwi,75.2,1997
mwi,75.3,1998
mwi,75.5,1999
mwi,75.6,2000
mwi,75.4,2001
mwi,75.5,2002
mwi,75.8,2003
mwi,75.9,2004
mwi,75.9,2005
mwi,76.0,2006
mwi,75.7,2007
mys,43.3,1980
mys,43.3,1981
mys,43.4,1982
mys,43.4,1983
mys,43.5,1984
mys,43.6,1985
mys,43.7,1986
mys,43.7,1987
mys,43.8,1988
mys,44.5,1989
mys,45.3,1990
mys,45.2,1991
mys,45.1,1992
mys,45.0,1993
mys,44.9,1994
mys,44.8,1995
mys,44.6,1996
mys,44.5,1997
mys,44.3,1998
mys,44.6,1999
mys,46.6,2000
mys,46.6,2001
mys,46.6,2002
mys,46.7,2003
mys,46.7,2004
mys,46.8,2005
mys,46.8,2006
mys,47.3,2007
mdv,21.3,1980
mdv,21.8,1981
mdv,22.6,1982
mdv,23.4,1983
mdv,24.0,1984
mdv,24.2,1985
mdv,23.5,1986
mdv,22.7,1987
mdv,22.0,1988
mdv,21.3,1989
mdv,20.7,1990
mdv,22.2,1991
mdv,23.7,1992
mdv,25.4,1993
mdv,27.1,1994
mdv,28.8,1995
mdv,30.6,1996
mdv,32.4,1997
mdv,34.2,1998
mdv,36.2,1999
mdv,38.2,2000
mdv,40.8,2001
mdv,43.5,2002
mdv,46.3,2003
mdv,49.1,2004
mdv,51.9,2005
mdv,54.7,2006
mdv,55.7,2007
mli,36.7,1980
mli,36.3,1981
mli,35.7,1982
mli,35.9,1983
mli,36.0,1984
mli,34.9,1985
mli,35.3,1986
mli,35.1,1987
mli,35.0,1988
mli,35.2,1989
mli,35.3,1990
mli,35.2,1991
mli,35.5,1992
mli,35.2,1993
mli,35.1,1994
mli,35.4,1995
mli,35.5,1996
mli,35.8,1997
mli,36.0,1998
mli,36.3,1999
mli,36.3,2000
mli,37.3,2001
mli,37.4,2002
mli,37.5,2003
mli,37.4,2004
mli,37.5,2005
mli,37.7,2006
mli,38.4,2007
mlt,24.7,1980
mlt,24.6,1981
mlt,24.0,1982
mlt,23.5,1983
mlt,23.3,1984
mlt,23.3,1985
mlt,23.4,1986
mlt,23.4,1987
mlt,24.1,1988
mlt,24.7,1989
mlt,25.2,1990
mlt,25.8,1991
mlt,26.2,1992
mlt,27.2,1993
mlt,28.0,1994
mlt,29.2,1995
mlt,30.6,1996
mlt,30.9,1997
mlt,31.4,1998
mlt,32.4,1999
mlt,33.5,2000
mlt,34.6,2001
mlt,38.1,2002
mlt,36.7,2003
mlt,36.3,2004
mlt,37.1,2005
mlt,38.8,2006
mlt,40.1,2007
mtq,55.0,1980
mtq,55.3,1981
mtq,55.0,1982
mtq,56.0,1983
mtq,57.0,1984
mtq,58.0,1985
mtq,58.9,1986
mtq,59.8,1987
mtq,60.8,1988
mtq,61.7,1989
mtq,62.8,1990
mtq,63.3,1991
mtq,64.0,1992
mtq,64.7,1993
mtq,65.3,1994
mtq,65.8,1995
mtq,66.2,1996
mtq,66.4,1997
mtq,66.4,1998
mtq,66.5,1999
mtq,66.7,2000
mtq,66.6,2001
mtq,66.5,2002
mtq,66.5,2003
mtq,66.2,2004
mtq,66.3,2005
mtq,66.7,2006
mtq,66.3,2007
mrt,61.6,1980
mrt,61.6,1981
mrt,61.5,1982
mrt,61.5,1983
mrt,61.2,1984
mrt,61.4,1985
mrt,60.8,1986
mrt,60.8,1987
mrt,60.6,1988
mrt,60.7,1989
mrt,60.4,1990
mrt,61.0,1991
mrt,61.0,1992
mrt,61.5,1993
mrt,61.4,1994
mrt,61.6,1995
mrt,61.6,1996
mrt,61.5,1997
mrt,61.5,1998
mrt,61.7,1999
mrt,61.6,2000
mrt,61.9,2001
mrt,61.0,2002
mrt,61.6,2003
mrt,61.8,2004
mrt,62.5,2005
mrt,63.1,2006
mrt,62.6,2007
mus,36.9,1980
mus,37.2,1981
mus,37.8,1982
mus,38.0,1983
mus,38.2,1984
mus,40.4,1985
mus,42.7,1986
mus,45.0,1987
mus,45.9,1988
mus,46.8,1989
mus,43.2,1990
mus,44.3,1991
mus,45.2,1992
mus,46.1,1993
mus,47.0,1994
mus,42.4,1995
mus,42.7,1996
mus,43.1,1997
mus,43.6,1998
mus,44.0,1999
mus,44.4,2000
mus,44.8,2001
mus,46.9,2002
mus,46.6,2003
mus,43.8,2004
mus,45.5,2005
mus,46.0,2006
mus,46.8,2007
mex,37.5,1980
mex,39.1,1981
mex,39.2,1982
mex,37.6,1983
mex,37.9,1984
mex,37.9,1985
mex,36.9,1986
mex,36.8,1987
mex,36.5,1988
mex,36.3,1989
mex,36.0,1990
mex,35.8,1991
mex,36.7,1992
mex,37.6,1993
mex,38.3,1994
mex,39.5,1995
mex,39.6,1996
mex,41.8,1997
mex,41.5,1998
mex,40.7,1999
mex,41.1,2000
mex,40.5,2001
mex,41.2,2002
mex,40.8,2003
mex,43.2,2004
mex,43.6,2005
mex,44.8,2006
mex,44.0,2007
mng,58.6,1980
mng,58.4,1981
mng,58.5,1982
mng,58.6,1983
mng,58.7,1984
mng,58.9,1985
mng,58.8,1986
mng,58.8,1987
mng,58.8,1988
mng,58.5,1989
mng,58.3,1990
mng,58.6,1991
mng,59.1,1992
mng,59.5,1993
mng,60.0,1994
mng,60.0,1995
mng,60.2,1996
mng,60.2,1997
mng,60.3,1998
mng,60.3,1999
mng,60.2,2000
mng,60.2,2001
mng,60.2,2002
mng,60.1,2003
mng,61.4,2004
mng,60.2,2005
mng,60.1,2006
mng,60.3,2007
mar,23.2,1980
mar,23.1,1981
mar,23.6,1982
mar,23.5,1983
mar,23.7,1984
mar,24.1,1985
mar,24.5,1986
mar,24.4,1987
mar,25.1,1988
mar,25.4,1989
mar,25.7,1990
mar,26.2,1991
mar,26.1,1992
mar,26.3,1993
mar,27.1,1994
mar,27.0,1995
mar,28.0,1996
mar,28.2,1997
mar,29.0,1998
mar,29.4,1999
mar,28.3,2000
mar,25.0,2001
mar,24.7,2002
mar,26.7,2003
mar,27.7,2004
mar,27.2,2005
mar,27.7,2006
mar,26.6,2007
moz,86.7,1980
moz,86.8,1981
moz,86.8,1982
moz,86.9,1983
moz,86.9,1984
moz,86.9,1985
moz,86.9,1986
moz,86.9,1987
moz,86.9,1988
moz,86.9,1989
moz,86.9,1990
moz,87.0,1991
moz,87.0,1992
moz,87.1,1993
moz,87.2,1994
moz,87.3,1995
moz,87.4,1996
moz,87.6,1997
moz,87.8,1998
moz,88.0,1999
moz,88.0,2000
moz,88.4,2001
moz,88.4,2002
moz,88.6,2003
moz,88.8,2004
moz,89.0,2005
moz,89.1,2006
moz,89.1,2007
mmr,72.2,1980
mmr,72.0,1981
mmr,71.9,1982
mmr,71.8,1983
mmr,71.7,1984
mmr,71.8,1985
mmr,71.8,1986
mmr,71.6,1987
mmr,71.4,1988
mmr,71.1,1989
mmr,70.9,1990
mmr,70.8,1991
mmr,70.7,1992
mmr,70.6,1993
mmr,70.5,1994
mmr,70.5,1995
mmr,70.4,1996
mmr,70.4,1997
mmr,70.7,1998
mmr,70.7,1999
mmr,70.6,2000
mmr,70.7,2001
mmr,70.6,2002
mmr,70.6,2003
mmr,70.5,2004
mmr,70.5,2005
mmr,70.4,2006
mmr,70.7,2007
nam,53.2,1980
nam,52.3,1981
nam,52.3,1982
nam,51.8,1983
nam,51.8,1984
nam,52.6,1985
nam,52.3,1986
nam,51.4,1987
nam,51.7,1988
nam,51.0,1989
nam,50.5,1990
nam,50.7,1991
nam,51.3,1992
nam,50.9,1993
nam,51.3,1994
nam,50.6,1995
nam,49.9,1996
nam,49.3,1997
nam,49.6,1998
nam,49.8,1999
nam,49.9,2000
nam,49.9,2001
nam,50.0,2002
nam,49.7,2003
nam,50.1,2004
nam,50.1,2005
nam,50.2,2006
nam,50.3,2007
npl,46.0,1980
npl,45.9,1981
npl,46.4,1982
npl,46.9,1983
npl,47.4,1984
npl,47.9,1985
npl,48.4,1986
npl,48.9,1987
npl,49.4,1988
npl,49.9,1989
npl,50.4,1990
npl,50.9,1991
npl,51.4,1992
npl,51.9,1993
npl,52.4,1994
npl,52.9,1995
npl,53.4,1996
npl,53.9,1997
npl,54.4,1998
npl,54.9,1999
npl,55.4,2000
npl,55.9,2001
npl,56.9,2002
npl,58.0,2003
npl,59.3,2004
npl,60.6,2005
npl,62.1,2006
npl,61.9,2007
nld,36.1,1980
nld,38.3,1981
nld,39.2,1982
nld,40.3,1983
nld,40.6,1984
nld,40.9,1985
nld,41.3,1986
nld,49.0,1987
nld,50.7,1988
nld,51.2,1989
nld,53.1,1990
nld,54.4,1991
nld,54.9,1992
nld,56.2,1993
nld,57.2,1994
nld,59.1,1995
nld,60.2,1996
nld,61.9,1997
nld,62.8,1998
nld,64.4,1999
nld,65.2,2000
nld,65.9,2001
nld,66.4,2002
nld,67.3,2003
nld,67.9,2004
nld,68.6,2005
nld,69.3,2006
nld,70.0,2007
ant,43.4,1980
ant,43.3,1981
ant,44.0,1982
ant,47.8,1983
ant,47.7,1984
ant,47.4,1985
ant,47.6,1986
ant,48.5,1987
ant,49.5,1988
ant,50.5,1989
ant,51.5,1990
ant,52.4,1991
ant,53.2,1992
ant,54.0,1993
ant,54.8,1994
ant,55.5,1995
ant,58.0,1996
ant,60.4,1997
ant,58.9,1998
ant,60.6,1999
ant,62.3,2000
ant,62.5,2001
ant,62.6,2002
ant,63.1,2003
ant,63.0,2004
ant,63.6,2005
ant,64.7,2006
ant,62.9,2007
ncl,44.7,1980
ncl,44.4,1981
ncl,44.4,1982
ncl,44.3,1983
ncl,45.3,1984
ncl,46.3,1985
ncl,47.2,1986
ncl,48.1,1987
ncl,49.1,1988
ncl,50.0,1989
ncl,49.9,1990
ncl,50.0,1991
ncl,49.9,1992
ncl,49.7,1993
ncl,49.7,1994
ncl,49.7,1995
ncl,49.6,1996
ncl,49.4,1997
ncl,49.0,1998
ncl,48.7,1999
ncl,48.6,2000
ncl,48.4,2001
ncl,48.3,2002
ncl,48.3,2003
ncl,48.3,2004
ncl,48.3,2005
ncl,48.4,2006
ncl,48.1,2007
nzl,45.6,1980
nzl,45.8,1981
nzl,49.4,1982
nzl,53.0,1983
nzl,56.5,1984
nzl,60.0,1985
nzl,63.3,1986
nzl,64.0,1987
nzl,63.2,1988
nzl,62.0,1989
nzl,63.3,1990
nzl,63.7,1991
nzl,63.6,1992
nzl,63.6,1993
nzl,64.9,1994
nzl,65.9,1995
nzl,67.5,1996
nzl,67.3,1997
nzl,67.1,1998
nzl,67.4,1999
nzl,67.5,2000
nzl,68.5,2001
nzl,69.2,2002
nzl,69.3,2003
nzl,69.6,2004
nzl,70.8,2005
nzl,71.4,2006
nzl,71.2,2007
nic,40.7,1980
nic,41.7,1981
nic,40.6,1982
nic,41.0,1983
nic,39.8,1984
nic,38.3,1985
nic,38.8,1986
nic,39.3,1987
nic,39.8,1988
nic,40.3,1989
nic,40.8,1990
nic,40.1,1991
nic,38.7,1992
nic,37.3,1993
nic,36.0,1994
nic,34.7,1995
nic,35.1,1996
nic,35.1,1997
nic,34.9,1998
nic,36.2,1999
nic,36.9,2000
nic,37.5,2001
nic,37.0,2002
nic,37.2,2003
nic,38.0,2004
nic,37.7,2005
nic,38.5,2006
nic,39.7,2007
ner,43.5,1980
ner,43.4,1981
ner,43.3,1982
ner,42.6,1983
ner,41.1,1984
ner,41.4,1985
ner,41.5,1986
ner,41.4,1987
ner,41.6,1988
ner,41.2,1989
ner,41.1,1990
ner,41.0,1991
ner,40.2,1992
ner,40.0,1993
ner,40.1,1994
ner,40.1,1995
ner,40.0,1996
ner,39.9,1997
ner,40.4,1998
ner,40.1,1999
ner,39.7,2000
ner,40.0,2001
ner,40.0,2002
ner,40.1,2003
ner,39.8,2004
ner,39.9,2005
ner,40.0,2006
ner,39.9,2007
nga,39.5,1980
nga,38.1,1981
nga,37.8,1982
nga,37.2,1983
nga,37.1,1984
nga,37.0,1985
nga,36.9,1986
nga,36.9,1987
nga,36.7,1988
nga,37.4,1989
nga,37.8,1990
nga,37.8,1991
nga,37.8,1992
nga,37.9,1993
nga,37.6,1994
nga,37.4,1995
nga,37.3,1996
nga,37.3,1997
nga,37.4,1998
nga,37.0,1999
nga,37.5,2000
nga,37.4,2001
nga,37.7,2002
nga,38.3,2003
nga,38.7,2004
nga,38.7,2005
nga,38.9,2006
nga,39.4,2007
nor,61.8,1980
nor,63.1,1981
nor,62.6,1982
nor,65.3,1983
nor,65.1,1984
nor,67.1,1985
nor,70.8,1986
nor,72.0,1987
nor,71.6,1988
nor,70.2,1989
nor,69.9,1990
nor,69.9,1991
nor,69.6,1992
nor,69.6,1993
nor,70.2,1994
nor,71.3,1995
nor,73.4,1996
nor,74.7,1997
nor,75.6,1998
nor,75.7,1999
nor,76.0,2000
nor,75.8,2001
nor,76.2,2002
nor,75.2,2003
nor,75.1,2004
nor,74.8,2005
nor,74.8,2006
nor,75.3,2007
omn,20.8,1980
omn,20.7,1981
omn,20.7,1982
omn,20.5,1983
omn,20.3,1984
omn,20.0,1985
omn,20.2,1986
omn,20.5,1987
omn,20.4,1988
omn,20.3,1989
omn,20.7,1990
omn,20.9,1991
omn,20.9,1992
omn,21.2,1993
omn,21.5,1994
omn,22.0,1995
omn,22.5,1996
omn,23.0,1997
omn,23.5,1998
omn,24.3,1999
omn,24.6,2000
omn,24.8,2001
omn,25.1,2002
omn,25.5,2003
omn,25.7,2004
omn,26.0,2005
omn,26.3,2006
omn,27.1,2007
pak,8.9,1980
pak,13.0,1981
pak,13.1,1982
pak,11.8,1983
pak,11.7,1984
pak,9.5,1985
pak,9.9,1986
pak,10.7,1987
pak,11.7,1988
pak,11.7,1989
pak,11.7,1990
pak,14.3,1991
pak,14.3,1992
pak,14.6,1993
pak,15.1,1994
pak,12.9,1995
pak,14.0,1996
pak,15.2,1997
pak,15.5,1998
pak,15.8,1999
pak,16.4,2000
pak,16.3,2001
pak,16.5,2002
pak,17.4,2003
pak,18.4,2004
pak,19.9,2005
pak,21.5,2006
pak,21.5,2007
pan,38.4,1980
pan,40.2,1981
pan,39.8,1982
pan,37.4,1983
pan,38.3,1984
pan,38.9,1985
pan,40.1,1986
pan,38.1,1987
pan,36.6,1988
pan,38.3,1989
pan,39.2,1990
pan,40.6,1991
pan,41.9,1992
pan,42.7,1993
pan,43.4,1994
pan,43.7,1995
pan,44.2,1996
pan,45.5,1997
pan,46.8,1998
pan,47.6,1999
pan,48.5,2000
pan,49.3,2001
pan,50.1,2002
pan,50.6,2003
pan,51.0,2004
pan,52.0,2005
pan,50.4,2006
pan,52.1,2007
png,71.1,1980
png,71.2,1981
png,71.2,1982
png,71.2,1983
png,71.6,1984
png,71.6,1985
png,71.5,1986
png,71.4,1987
png,71.5,1988
png,71.7,1989
png,72.1,1990
png,71.9,1991
png,71.4,1992
png,71.0,1993
png,71.1,1994
png,71.5,1995
png,71.4,1996
png,71.8,1997
png,72.1,1998
png,72.0,1999
png,72.2,2000
png,72.4,2001
png,72.2,2002
png,72.0,2003
png,72.0,2004
png,72.1,2005
png,72.1,2006
png,72.2,2007
pry,56.2,1980
pry,56.9,1981
pry,57.6,1982
pry,58.1,1983
pry,58.5,1984
pry,58.8,1985
pry,58.8,1986
pry,58.7,1987
pry,58.6,1988
pry,58.6,1989
pry,54.2,1990
pry,52.3,1991
pry,55.5,1992
pry,57.1,1993
pry,57.8,1994
pry,58.8,1995
pry,60.0,1996
pry,61.4,1997
pry,62.9,1998
pry,64.4,1999
pry,65.9,2000
pry,67.4,2001
pry,68.8,2002
pry,70.1,2003
pry,71.4,2004
pry,72.5,2005
pry,73.6,2006
pry,74.2,2007
per,34.2,1980
per,34.9,1981
per,35.4,1982
per,38.0,1983
per,41.0,1984
per,46.4,1985
per,51.9,1986
per,50.0,1987
per,50.1,1988
per,50.2,1989
per,51.0,1990
per,51.7,1991
per,52.5,1992
per,53.2,1993
per,54.0,1994
per,54.8,1995
per,55.6,1996
per,56.4,1997
per,57.2,1998
per,58.0,1999
per,58.8,2000
per,59.6,2001
per,60.4,2002
per,61.8,2003
per,63.3,2004
per,64.6,2005
per,65.9,2006
per,65.4,2007
phl,51.6,1980
phl,51.6,1981
phl,51.6,1982
phl,51.6,1983
phl,50.5,1984
phl,49.4,1985
phl,49.5,1986
phl,49.5,1987
phl,48.9,1988
phl,48.2,1989
phl,48.7,1990
phl,48.2,1991
phl,49.0,1992
phl,48.8,1993
phl,48.6,1994
phl,50.4,1995
phl,50.1,1996
phl,50.2,1997
phl,50.7,1998
phl,51.3,1999
phl,49.9,2000
phl,52.8,2001
phl,52.7,2002
phl,51.9,2003
phl,51.2,2004
phl,51.1,2005
phl,50.4,2006
phl,51.2,2007
pol,64.2,1980
pol,64.3,1981
pol,64.4,1982
pol,64.3,1983
pol,64.3,1984
pol,64.3,1985
pol,64.2,1986
pol,64.2,1987
pol,64.1,1988
pol,63.5,1989
pol,63.0,1990
pol,62.6,1991
pol,62.2,1992
pol,61.8,1993
pol,61.2,1994
pol,60.0,1995
pol,59.5,1996
pol,58.8,1997
pol,58.6,1998
pol,58.1,1999
pol,59.0,2000
pol,59.1,2001
pol,58.1,2002
pol,57.9,2003
pol,57.7,2004
pol,57.7,2005
pol,56.7,2006
pol,57.1,2007
prt,53.0,1980
prt,54.7,1981
prt,53.5,1982
prt,57.3,1983
prt,56.5,1984
prt,56.4,1985
prt,55.3,1986
prt,56.8,1987
prt,57.7,1988
prt,58.1,1989
prt,59.2,1990
prt,61.2,1991
prt,59.0,1992
prt,59.5,1993
prt,60.0,1994
prt,60.0,1995
prt,60.8,1996
prt,62.3,1997
prt,62.3,1998
prt,62.9,1999
prt,63.9,2000
prt,64.7,2001
prt,65.5,2002
prt,66.3,2003
prt,66.8,2004
prt,67.8,2005
prt,68.3,2006
prt,68.4,2007
pri,26.3,1980
pri,26.5,1981
pri,25.8,1982
pri,25.4,1983
pri,27.6,1984
pri,27.8,1985
pri,28.4,1986
pri,29.8,1987
pri,32.6,1988
pri,33.9,1989
pri,34.9,1990
pri,35.7,1991
pri,36.4,1992
pri,38.8,1993
pri,38.6,1994
pri,38.4,1995
pri,39.2,1996
pri,40.2,1997
pri,40.3,1998
pri,42.2,1999
pri,40.4,2000
pri,42.2,2001
pri,42.6,2002
pri,43.6,2003
pri,43.4,2004
pri,44.5,2005
pri,44.8,2006
pri,45.7,2007
qat,21.6,1980
qat,23.0,1981
qat,24.6,1982
qat,25.9,1983
qat,26.9,1984
qat,27.8,1985
qat,28.5,1986
qat,28.9,1987
qat,29.3,1988
qat,29.8,1989
qat,30.4,1990
qat,31.1,1991
qat,31.9,1992
qat,32.6,1993
qat,33.3,1994
qat,33.7,1995
qat,34.0,1996
qat,34.1,1997
qat,34.6,1998
qat,35.2,1999
qat,35.9,2000
qat,36.9,2001
qat,38.2,2002
qat,39.6,2003
qat,41.0,2004
qat,41.3,2005
qat,40.7,2006
qat,42.3,2007
mda,71.6,1980
mda,71.1,1981
mda,70.9,1982
mda,70.6,1983
mda,70.3,1984
mda,70.1,1985
mda,70.4,1986
mda,70.5,1987
mda,70.2,1988
mda,70.4,1989
mda,69.7,1990
mda,69.0,1991
mda,68.2,1992
mda,67.4,1993
mda,66.4,1994
mda,65.4,1995
mda,64.3,1996
mda,63.1,1997
mda,61.8,1998
mda,60.4,1999
mda,59.0,2000
mda,57.6,2001
mda,56.1,2002
mda,54.7,2003
mda,53.3,2004
mda,53.2,2005
mda,53.3,2006
mda,51.1,2007
reu,39.8,1980
reu,39.7,1981
reu,39.7,1982
reu,40.8,1983
reu,42.0,1984
reu,43.1,1985
reu,44.3,1986
reu,45.5,1987
reu,46.6,1988
reu,47.8,1989
reu,49.0,1990
reu,49.9,1991
reu,50.8,1992
reu,51.7,1993
reu,52.6,1994
reu,53.5,1995
reu,54.3,1996
reu,55.1,1997
reu,55.9,1998
reu,56.6,1999
reu,56.6,2000
reu,56.9,2001
reu,57.0,2002
reu,57.1,2003
reu,57.4,2004
reu,57.6,2005
reu,57.7,2006
reu,58.2,2007
rou,68.3,1980
rou,67.8,1981
rou,67.0,1982
rou,66.1,1983
rou,65.3,1984
rou,64.7,1985
rou,64.2,1986
rou,64.0,1987
rou,63.9,1988
rou,64.0,1989
rou,64.0,1990
rou,63.3,1991
rou,63.9,1992
rou,64.6,1993
rou,65.3,1994
rou,66.2,1995
rou,63.5,1996
rou,63.7,1997
rou,62.0,1998
rou,62.0,1999
rou,62.0,2000
rou,61.2,2001
rou,56.7,2002
rou,55.3,2003
rou,56.2,2004
rou,55.4,2005
rou,56.8,2006
rou,54.6,2007
rus,73.8,1980
rus,73.7,1981
rus,73.6,1982
rus,73.3,1983
rus,72.9,1984
rus,72.6,1985
rus,72.7,1986
rus,72.6,1987
rus,72.2,1988
rus,72.3,1989
rus,71.3,1990
rus,70.1,1991
rus,68.7,1992
rus,67.7,1993
rus,66.7,1994
rus,65.6,1995
rus,64.8,1996
rus,64.5,1997
rus,64.2,1998
rus,63.9,1999
rus,64.7,2000
rus,65.6,2001
rus,66.4,2002
rus,66.6,2003
rus,66.6,2004
rus,67.3,2005
rus,67.3,2006
rus,68.9,2007
rwa,85.3,1980
rwa,85.4,1981
rwa,85.6,1982
rwa,86.1,1983
rwa,86.3,1984
rwa,86.7,1985
rwa,87.1,1986
rwa,87.3,1987
rwa,87.5,1988
rwa,87.7,1989
rwa,87.8,1990
rwa,88.0,1991
rwa,88.4,1992
rwa,88.5,1993
rwa,87.2,1994
rwa,87.7,1995
rwa,87.6,1996
rwa,87.2,1997
rwa,86.6,1998
rwa,85.9,1999
rwa,85.3,2000
rwa,84.7,2001
rwa,84.0,2002
rwa,83.3,2003
rwa,82.8,2004
rwa,82.5,2005
rwa,82.5,2006
rwa,82.2,2007
lca,38.6,1980
lca,39.1,1981
lca,36.4,1982
lca,37.0,1983
lca,41.5,1984
lca,40.0,1985
lca,42.8,1986
lca,43.0,1987
lca,45.7,1988
lca,47.2,1989
lca,52.5,1990
lca,53.0,1991
lca,54.2,1992
lca,54.6,1993
lca,54.5,1994
lca,55.0,1995
lca,55.0,1996
lca,54.9,1997
lca,55.7,1998
lca,55.9,1999
lca,55.9,2000
lca,54.9,2001
lca,55.0,2002
lca,55.8,2003
lca,56.2,2004
lca,57.1,2005
lca,58.1,2006
lca,57.2,2007
vct,36.0,1980
vct,37.5,1981
vct,38.8,1982
vct,39.7,1983
vct,40.6,1984
vct,42.1,1985
vct,44.6,1986
vct,44.6,1987
vct,47.8,1988
vct,48.0,1989
vct,49.3,1990
vct,49.3,1991
vct,50.2,1992
vct,50.2,1993
vct,49.8,1994
vct,49.8,1995
vct,50.0,1996
vct,50.9,1997
vct,52.1,1998
vct,53.2,1999
vct,53.7,2000
vct,53.7,2001
vct,54.0,2002
vct,55.3,2003
vct,56.5,2004
vct,57.6,2005
vct,59.1,2006
vct,59.1,2007
wsm,43.2,1980
wsm,43.5,1981
wsm,43.8,1982
wsm,44.1,1983
wsm,44.1,1984
wsm,44.1,1985
wsm,43.9,1986
wsm,43.5,1987
wsm,43.1,1988
wsm,42.8,1989
wsm,42.7,1990
wsm,42.9,1991
wsm,43.2,1992
wsm,43.6,1993
wsm,44.0,1994
wsm,44.5,1995
wsm,44.7,1996
wsm,44.9,1997
wsm,45.1,1998
wsm,45.1,1999
wsm,45.2,2000
wsm,45.2,2001
wsm,45.1,2002
wsm,44.9,2003
wsm,44.8,2004
wsm,44.7,2005
wsm,44.6,2006
wsm,44.7,2007
stp,39.6,1980
stp,39.7,1981
stp,39.6,1982
stp,39.5,1983
stp,39.4,1984
stp,39.4,1985
stp,39.5,1986
stp,39.6,1987
stp,39.7,1988
stp,39.8,1989
stp,39.8,1990
stp,39.7,1991
stp,39.4,1992
stp,38.5,1993
stp,38.6,1994
stp,38.7,1995
stp,38.9,1996
stp,39.0,1997
stp,39.1,1998
stp,40.3,1999
stp,40.7,2000
stp,41.2,2001
stp,41.6,2002
stp,42.1,2003
stp,42.9,2004
stp,43.5,2005
stp,44.1,2006
stp,45.6,2007
sau,11.0,1980
sau,11.2,1981
sau,12.4,1982
sau,13.4,1983
sau,13.9,1984
sau,14.5,1985
sau,14.8,1986
