geo,sex_ratio_15_24_years,time
ury,103.5,2000
ury,103.2,2005
ury,103.6,2010
ury,103.8,2015
ury,103.9,2020
ury,104.4,2025
ury,104.4,2030
ury,104.4,2035
ury,104.5,2040
ury,104.6,2045
ury,104.6,2050
uzb,103.1,1950
uzb,103.8,1955
uzb,105.0,1960
uzb,96.47,1965
uzb,94.4,1970
uzb,102.0,1975
uzb,101.0,1980
uzb,101.7,1985
uzb,99.97,1990
uzb,101.4,1995
uzb,101.6,2000
uzb,102.4,2005
uzb,103.1,2010
uzb,103.3,2015
uzb,103.4,2020
uzb,103.5,2025
uzb,103.7,2030
uzb,103.8,2035
uzb,104.0,2040
uzb,104.2,2045
uzb,104.3,2050
vut,110.5,1950
vut,110.4,1955
vut,110.4,1960
vut,110.3,1965
vut,106.2,1970
vut,106.6,1975
vut,105.8,1980
vut,102.0,1985
vut,99.29,1990
vut,100.0,1995
vut,102.9,2000
vut,105.8,2005
vut,107.0,2010
vut,106.7,2015
vut,105.6,2020
vut,105.5,2025
vut,105.6,2030
vut,105.7,2035
vut,105.9,2040
vut,106.1,2045
vut,106.4,2050
ven,103.8,1950
ven,104.7,1955
ven,104.9,1960
ven,103.7,1965
ven,103.1,1970
ven,103.2,1975
ven,103.3,1980
ven,103.1,1985
ven,103.2,1990
ven,103.3,1995
ven,103.1,2000
ven,103.1,2005
ven,103.3,2010
ven,103.5,2015
ven,103.7,2020
ven,103.7,2025
ven,103.9,2030
ven,104.0,2035
ven,104.1,2040
ven,104.2,2045
ven,104.3,2050
vnm,101.8,1950
vnm,101.4,1955
vnm,101.1,1960
vnm,100.7,1965
vnm,100.9,1970
vnm,100.6,1975
vnm,94.36,1980
vnm,100.2,1985
vnm,95.59,1990
vnm,99.97,1995
vnm,100.9,2000
vnm,101.5,2005
vnm,107.9,2010
vnm,108.5,2015
vnm,106.3,2020
vnm,105.2,2025
vnm,104.6,2030
vnm,104.0,2035
vnm,104.2,2040
vnm,104.3,2045
vnm,104.4,2050
esh,99.85,1950
esh,110.3,1955
esh,113.4,1960
esh,114.3,1965
esh,114.2,1970
esh,130.4,1975
esh,114.7,1980
esh,106.1,1985
esh,106.1,1990
esh,105.7,1995
esh,106.1,2000
esh,106.7,2005
esh,105.2,2010
esh,104.4,2015
esh,104.1,2020
esh,103.2,2025
esh,103.0,2030
esh,103.2,2035
esh,103.4,2040
esh,103.6,2045
esh,103.8,2050
yem,103.9,1950
yem,103.9,1955
yem,104.0,1960
yem,104.3,1965
yem,103.8,1970
yem,103.3,1975
yem,105.2,1980
yem,105.5,1985
yem,105.5,1990
yem,106.6,1995
yem,106.2,2000
yem,105.0,2005
yem,104.1,2010
yem,103.6,2015
yem,103.2,2020
yem,103.1,2025
yem,103.1,2030
yem,103.1,2035
yem,103.1,2040
yem,103.2,2045
yem,103.3,2050
zmb,97.64,1950
zmb,99.65,1955
zmb,101.5,1960
zmb,102.5,1965
zmb,101.1,1970
zmb,99.47,1975
zmb,99.76,1980
zmb,99.8,1985
zmb,99.93,1990
zmb,100.3,1995
zmb,100.4,2000
zmb,100.5,2005
zmb,100.6,2010
zmb,100.5,2015
zmb,100.4,2020
zmb,100.3,2025
zmb,100.2,2030
zmb,100.2,2035
zmb,100.2,2040
zmb,100.3,2045
zmb,100.3,2050
zwe,100.9,1950
zwe,102.4,1955
zwe,102.8,1960
zwe,102.3,1965
zwe,100.8,1970
zwe,100.0,1975
zwe,99.92,1980
zwe,100.3,1985
zwe,100.4,1990
zwe,99.71,1995
zwe,99.33,2000
zwe,98.67,2005
zwe,98.51,2010
zwe,99.68,2015
zwe,99.95,2020
zwe,99.86,2025
zwe,99.73,2030
zwe,99.62,2035
zwe,99.61,2040
zwe,99.68,2045
zwe,99.84,2050
