geo,population_aged_15_19_years_female_percent,time
deu,4.174,2050
gha,10.27,1950
gha,10.33,1955
gha,10.35,1960
gha,10.44,1965
gha,9.635,1970
gha,9.996,1975
gha,10.4,1980
gha,10.7,1985
gha,10.81,1990
gha,10.8,1995
gha,10.8,2000
gha,10.8,2005
gha,10.61,2010
gha,10.2,2015
gha,9.961,2020
gha,9.911,2025
gha,9.802,2030
gha,9.47,2035
gha,9.112,2040
gha,8.725,2045
gha,8.453,2050
grc,10.18,1950
grc,9.296,1955
grc,7.295,1960
grc,8.081,1965
grc,7.179,1970
grc,7.431,1975
grc,7.149,1980
grc,7.392,1985
grc,7.141,1990
grc,7.164,1995
grc,6.368,2000
grc,5.243,2005
grc,4.791,2010
grc,4.597,2015
grc,4.557,2020
grc,4.759,2025
grc,4.567,2030
grc,4.38,2035
grc,4.247,2040
grc,4.24,2045
grc,4.357,2050
grd,9.302,1950
grd,8.889,1955
grd,8.163,1960
grd,9.804,1965
grd,10.64,1970
grd,12.77,1975
grd,13.04,1980
grd,11.76,1985
grd,10.2,1990
grd,10.0,1995
grd,11.76,2000
grd,13.73,2005
grd,9.804,2010
grd,9.434,2015
grd,7.273,2020
grd,7.273,2025
grd,9.259,2030
grd,7.547,2035
grd,7.692,2040
grd,6.25,2045
grd,6.25,2050
glp,9.174,1950
glp,8.333,1955
glp,8.571,1960
glp,10.39,1965
glp,10.98,1970
glp,10.65,1975
glp,12.05,1980
glp,11.11,1985
glp,10.77,1990
glp,9.179,1995
glp,7.692,2000
glp,7.627,2005
glp,6.967,2010
glp,6.375,2015
glp,6.25,2020
glp,5.859,2025
glp,5.747,2030
glp,5.364,2035
glp,5.385,2040
glp,5.019,2045
glp,4.706,2050
gum,10.53,1950
gum,9.091,1955
gum,7.143,1960
gum,9.375,1965
gum,10.53,1970
gum,11.36,1975
gum,10.2,1980
gum,8.772,1985
gum,9.677,1990
gum,8.696,1995
gum,8.0,2000
gum,8.537,2005
gum,9.195,2010
gum,8.511,2015
gum,7.921,2020
gum,7.477,2025
gum,7.273,2030
gum,6.957,2035
gum,6.78,2040
gum,6.667,2045
gum,6.557,2050
gtm,10.78,1950
gtm,9.955,1955
gtm,9.79,1960
gtm,10.69,1965
gtm,10.83,1970
gtm,10.37,1975
gtm,10.44,1980
gtm,10.54,1985
gtm,10.84,1990
gtm,11.05,1995
gtm,11.06,2000
gtm,10.66,2005
gtm,10.8,2010
gtm,10.66,2015
gtm,10.54,2020
gtm,10.22,2025
gtm,9.853,2030
gtm,9.379,2035
gtm,8.84,2040
gtm,8.278,2045
gtm,7.717,2050
gin,9.139,1950
gin,9.351,1955
gin,10.26,1960
gin,9.763,1965
gin,9.88,1970
gin,9.93,1975
gin,9.983,1980
gin,9.862,1985
gin,9.97,1990
gin,10.18,1995
gin,10.4,2000
gin,10.58,2005
gin,10.57,2010
gin,10.48,2015
gin,10.53,2020
gin,10.67,2025
gin,10.56,2030
gin,10.22,2035
gin,9.784,2040
gin,9.335,2045
gin,8.925,2050
gnb,9.434,1950
gnb,8.741,1955
gnb,9.571,1960
gnb,9.241,1965
gnb,12.46,1970
gnb,9.091,1975
gnb,9.242,1980
gnb,7.759,1985
gnb,12.23,1990
gnb,10.51,1995
gnb,9.574,2000
gnb,9.704,2005
gnb,9.976,2010
gnb,10.39,2015
gnb,10.49,2020
gnb,10.55,2025
gnb,10.57,2030
gnb,10.35,2035
gnb,10.2,2040
gnb,9.874,2045
gnb,9.548,2050
guy,9.174,1950
guy,8.835,1955
guy,8.966,1960
guy,10.22,1965
guy,11.2,1970
guy,12.06,1975
guy,12.72,1980
guy,11.99,1985
guy,11.43,1990
guy,11.34,1995
guy,10.57,2000
guy,8.847,2005
guy,9.485,2010
guy,10.57,2015
guy,9.563,2020
guy,7.843,2025
guy,7.471,2030
guy,7.375,2035
guy,7.43,2040
guy,7.333,2045
guy,6.81,2050
hti,9.933,1950
hti,10.2,1955
hti,9.949,1960
hti,9.258,1965
hti,10.15,1970
hti,10.5,1975
hti,10.62,1980
hti,10.18,1985
hti,9.722,1990
hti,10.36,1995
hti,11.54,2000
hti,11.15,2005
hti,10.71,2010
hti,10.37,2015
hti,9.791,2020
hti,9.435,2025
hti,9.124,2030
hti,8.809,2035
hti,8.442,2040
hti,7.997,2045
hti,7.568,2050
hnd,9.987,1950
hnd,9.624,1955
hnd,9.366,1960
hnd,9.675,1965
hnd,10.61,1970
hnd,10.81,1975
hnd,10.95,1980
hnd,11.1,1985
hnd,10.81,1990
hnd,11.04,1995
hnd,11.23,2000
hnd,11.23,2005
hnd,11.18,2010
hnd,10.5,2015
hnd,9.733,2020
hnd,9.341,2025
hnd,8.919,2030
hnd,8.437,2035
hnd,7.88,2040
hnd,7.301,2045
hnd,6.736,2050
hkg,10.3,1950
hkg,6.689,1955
hkg,4.88,1960
hkg,9.83,1965
hkg,10.53,1970
hkg,11.93,1975
hkg,11.24,1980
hkg,8.561,1985
hkg,7.474,1990
hkg,7.006,1995
hkg,6.558,2000
hkg,5.735,2005
hkg,6.017,2010
hkg,4.658,2015
hkg,2.99,2020
hkg,3.469,2025
hkg,4.004,2030
hkg,3.977,2035
hkg,3.883,2040
hkg,3.681,2045
hkg,3.524,2050
hun,7.857,1950
hun,7.146,1955
hun,7.219,1960
hun,7.55,1965
hun,8.487,1970
hun,7.12,1975
hun,5.67,1980
hun,6.249,1985
hun,7.147,1990
hun,7.508,1995
hun,6.129,2000
hun,5.858,2005
hun,5.573,2010
hun,4.725,2015
hun,4.609,2020
hun,4.833,2025
hun,4.868,2030
hun,4.796,2035
hun,4.719,2040
hun,4.613,2045
hun,4.558,2050
isl,8.333,1950
isl,7.692,1955
isl,8.046,1960
isl,9.474,1965
isl,9.901,1970
isl,10.38,1975
isl,9.91,1980
isl,9.167,1985
isl,8.065,1990
isl,7.634,1995
isl,7.194,2000
isl,7.383,2005
isl,7.547,2010
isl,6.587,2015
isl,6.25,2020
isl,6.557,2025
isl,6.383,2030
isl,6.25,2035
isl,5.699,2040
isl,5.67,2045
isl,5.102,2050
ind,10.29,1950
ind,10.03,1955
ind,9.257,1960
ind,9.31,1965
ind,10.64,1970
ind,10.56,1975
ind,10.34,1980
ind,10.14,1985
ind,10.06,1990
ind,10.18,1995
ind,10.14,2000
ind,10.01,2005
ind,9.854,2010
ind,9.333,2015
ind,8.917,2020
ind,8.393,2025
ind,7.992,2030
ind,7.533,2035
ind,7.022,2040
ind,6.494,2045
ind,6.098,2050
idn,10.84,1950
idn,10.96,1955
idn,10.2,1960
idn,9.26,1965
idn,9.569,1970
idn,10.34,1975
idn,10.57,1980
idn,10.77,1985
idn,10.78,1990
idn,10.52,1995
idn,10.18,2000
idn,9.31,2005
idn,8.645,2010
idn,8.176,2015
idn,8.034,2020
idn,7.546,2025
idn,6.947,2030
idn,6.357,2035
idn,6.133,2040
idn,6.045,2045
idn,5.949,2050
irn,9.198,1950
irn,8.964,1955
irn,9.218,1960
irn,10.28,1965
irn,10.53,1970
irn,10.43,1975
irn,10.39,1980
irn,10.14,1985
irn,10.45,1990
irn,12.06,1995
irn,13.6,2000
irn,13.06,2005
irn,9.566,2010
irn,6.495,2015
irn,6.892,2020
irn,7.443,2025
irn,7.337,2030
irn,6.788,2035
irn,5.878,2040
irn,5.468,2045
irn,5.531,2050
irq,9.354,1950
irq,8.998,1955
irq,8.974,1960
irq,8.259,1965
irq,11.74,1970
irq,9.716,1975
irq,10.12,1980
irq,11.38,1985
irq,11.37,1990
irq,11.27,1995
irq,10.65,2000
irq,10.48,2005
irq,10.59,2010
irq,11.06,2015
irq,10.45,2020
irq,9.963,2025
irq,9.362,2030
irq,8.983,2035
irq,8.717,2040
irq,8.397,2045
irq,7.964,2050
irl,7.956,1950
irl,7.746,1955
irl,8.085,1960
irl,8.817,1965
irl,8.566,1970
irl,9.005,1975
irl,9.29,1980
irl,9.081,1985
irl,9.215,1990
irl,9.081,1995
irl,8.316,2000
irl,7.017,2005
irl,6.073,2010
irl,5.745,2015
irl,6.196,2020
irl,6.572,2025
irl,6.362,2030
irl,5.729,2035
irl,5.235,2040
irl,5.042,2045
irl,5.178,2050
isr,8.539,1950
isr,7.773,1955
isr,7.514,1960
isr,10.02,1965
isr,10.29,1970
isr,9.129,1975
isr,8.391,1980
isr,8.56,1985
isr,9.171,1990
isr,8.851,1995
isr,8.314,2000
isr,7.934,2005
isr,7.575,2010
isr,7.884,2015
isr,7.997,2020
isr,7.845,2025
isr,7.317,2030
isr,6.879,2035
isr,6.62,2040
isr,6.508,2045
isr,6.396,2050
ita,8.421,1950
ita,8.142,1955
ita,7.187,1960
ita,7.655,1965
ita,6.794,1970
ita,6.996,1975
ita,7.692,1980
ita,7.739,1985
ita,7.355,1990
ita,6.019,1995
ita,5.051,2000
ita,4.621,2005
ita,4.571,2010
ita,4.4,2015
ita,4.624,2020
ita,4.741,2025
ita,4.422,2030
ita,4.106,2035
ita,4.035,2040
ita,4.111,2045
ita,4.29,2050
jam,9.861,1950
jam,9.332,1955
jam,9.091,1960
jam,9.913,1965
jam,8.873,1970
jam,11.38,1975
jam,11.55,1980
jam,11.92,1985
jam,10.81,1990
jam,9.76,1995
jam,9.677,2000
jam,9.325,2005
jam,10.11,2010
jam,9.564,2015
jam,8.299,2020
jam,7.923,2025
jam,7.75,2030
jam,7.592,2035
jam,7.266,2040
jam,6.775,2045
jam,6.395,2050
jpn,10.07,1950
jpn,9.422,1955
jpn,9.692,1960
jpn,10.86,1965
jpn,8.609,1970
jpn,6.881,1975
jpn,6.796,1980
jpn,7.085,1985
jpn,7.846,1990
jpn,6.568,1995
jpn,5.684,2000
jpn,4.916,2005
jpn,4.524,2010
jpn,4.471,2015
jpn,4.342,2020
jpn,4.09,2025
jpn,3.829,2030
jpn,3.639,2035
jpn,3.612,2040
jpn,3.68,2045
jpn,3.774,2050
jor,10.09,1950
jor,10.59,1955
jor,10.88,1960
jor,10.26,1965
jor,9.784,1970
jor,9.63,1975
jor,11.01,1980
jor,11.37,1985
jor,11.56,1990
jor,11.64,1995
jor,11.18,2000
jor,10.95,2005
jor,10.46,2010
jor,9.953,2015
jor,9.38,2020
jor,9.405,2025
jor,8.906,2030
jor,8.088,2035
jor,7.471,2040
jor,6.98,2045
jor,6.564,2050
kaz,7.743,1950
kaz,12.27,1955
kaz,6.966,1960
kaz,7.52,1965
kaz,9.227,1970
kaz,10.58,1975
kaz,10.11,1980
kaz,8.62,1985
kaz,8.258,1990
kaz,8.639,1995
kaz,8.954,2000
kaz,9.769,2005
kaz,8.137,2010
kaz,6.113,2015
kaz,6.459,2020
kaz,7.86,2025
kaz,7.626,2030
kaz,6.955,2035
kaz,6.154,2040
kaz,5.731,2045
kaz,5.777,2050
ken,10.19,1950
ken,9.162,1955
ken,8.218,1960
ken,9.449,1965
ken,10.52,1970
ken,10.6,1975
ken,10.63,1980
ken,10.66,1985
ken,11.03,1990
ken,11.44,1995
ken,11.85,2000
ken,11.76,2005
ken,10.58,2010
ken,10.31,2015
ken,10.75,2020
ken,11.39,2025
ken,11.11,2030
ken,10.42,2035
ken,9.82,2040
ken,9.493,2045
ken,9.287,2050
prk,12.47,1950
prk,13.75,1955
prk,12.41,1960
prk,10.25,1965
prk,6.363,1970
prk,9.718,1975
prk,9.506,1980
prk,11.54,1985
prk,10.27,1990
prk,6.689,1995
prk,7.831,2000
prk,7.624,2005
prk,8.279,2010
prk,7.467,2015
prk,6.35,2020
prk,5.881,2025
prk,5.914,2030
prk,6.126,2035
prk,6.073,2040
prk,5.75,2045
prk,5.432,2050
kor,10.04,1950
kor,10.73,1955
kor,9.071,1960
kor,9.049,1965
kor,9.798,1970
kor,11.71,1975
kor,10.98,1980
kor,10.31,1985
kor,10.13,1990
kor,8.471,1995
kor,7.816,2000
kor,6.235,2005
kor,6.747,2010
kor,6.125,2015
kor,4.668,2020
kor,4.292,2025
kor,4.216,2030
kor,4.116,2035
kor,4.101,2040
kor,4.056,2045
kor,3.97,2050
kwt,11.29,1950
kwt,10.26,1955
kwt,8.571,1960
kwt,8.743,1965
kwt,8.923,1970
kwt,9.211,1975
kwt,9.573,1980
kwt,9.799,1985
kwt,9.838,1990
kwt,8.588,1995
kwt,8.581,2000
kwt,8.481,2005
kwt,7.922,2010
kwt,7.842,2015
kwt,7.737,2020
kwt,7.876,2025
kwt,7.336,2030
kwt,6.711,2035
kwt,6.28,2040
kwt,6.058,2045
kwt,6.057,2050
kgz,9.341,1950
kgz,10.09,1955
kgz,5.789,1960
kgz,6.756,1965
kgz,9.191,1970
kgz,10.54,1975
kgz,10.85,1980
kgz,9.351,1985
kgz,9.541,1990
kgz,9.605,1995
kgz,10.35,2000
kgz,11.03,2005
kgz,10.14,2010
kgz,8.712,2015
kgz,7.727,2020
kgz,8.48,2025
kgz,8.348,2030
kgz,7.64,2035
kgz,6.76,2040
kgz,6.137,2045
kgz,6.128,2050
lao,9.822,1950
lao,9.563,1955
lao,9.63,1960
lao,10.24,1965
lao,10.64,1970
lao,10.19,1975
lao,10.31,1980
lao,10.6,1985
lao,10.75,1990
lao,10.3,1995
lao,10.55,2000
lao,11.38,2005
lao,11.64,2010
lao,11.39,2015
lao,9.427,2020
lao,9.236,2025
lao,9.109,2030
lao,9.042,2035
lao,8.716,2040
lao,8.091,2045
lao,7.519,2050
lva,7.706,1950
lva,8.06,1955
lva,7.143,1960
lva,6.29,1965
lva,6.167,1970
lva,6.858,1975
lva,6.716,1980
lva,5.887,1985
lva,6.237,1990
lva,6.036,1995
lva,6.698,2000
lva,7.431,2005
lva,5.385,2010
lva,3.902,2015
lva,4.174,2020
lva,4.839,2025
lva,5.244,2030
lva,5.313,2035
lva,4.98,2040
lva,4.404,2045
lva,4.209,2050
lbn,9.902,1950
lbn,9.215,1955
lbn,8.226,1960
lbn,8.471,1965
lbn,9.983,1970
lbn,11.09,1975
lbn,11.05,1980
lbn,10.67,1985
lbn,10.22,1990
lbn,9.645,1995
lbn,9.299,2000
lbn,8.973,2005
lbn,8.852,2010
lbn,8.54,2015
lbn,6.963,2020
lbn,6.446,2025
lbn,6.452,2030
lbn,6.426,2035
lbn,6.314,2040
lbn,6.009,2045
lbn,5.653,2050
lso,9.512,1950
lso,9.762,1955
lso,10.11,1960
lso,10.54,1965
lso,10.27,1970
lso,10.34,1975
lso,10.33,1980
lso,10.39,1985
lso,10.7,1990
lso,11.29,1995
lso,11.73,2000
lso,11.8,2005
lso,11.46,2010
lso,11.42,2015
lso,10.98,2020
lso,10.75,2025
lso,10.71,2030
lso,10.48,2035
lso,10.17,2040
lso,9.77,2045
lso,9.412,2050
lbr,10.07,1950
lbr,9.978,1955
lbr,9.701,1960
lbr,9.28,1965
lbr,9.241,1970
lbr,10.87,1975
lbr,11.15,1980
lbr,10.6,1985
lbr,9.572,1990
lbr,10.48,1995
lbr,10.59,2000
lbr,10.6,2005
lbr,10.57,2010
lbr,10.68,2015
lbr,10.63,2020
lbr,10.52,2025
lbr,10.37,2030
lbr,10.04,2035
lbr,9.618,2040
lbr,9.198,2045
lbr,8.81,2050
lby,10.64,1950
lby,10.34,1955
lby,9.893,1960
lby,9.628,1965
lby,10.22,1970
lby,10.01,1975
lby,10.09,1980
lby,10.98,1985
lby,12.32,1990
lby,12.82,1995
lby,13.39,2000
lby,10.07,2005
lby,8.428,2010
lby,8.314,2015
lby,8.667,2020
lby,8.812,2025
lby,8.465,2030
lby,7.525,2035
lby,6.466,2040
lby,5.8,2045
lby,5.751,2050
ltu,9.02,1950
ltu,8.607,1955
ltu,8.189,1960
ltu,6.805,1965
ltu,6.907,1970
ltu,7.847,1975
ltu,7.918,1980
ltu,7.147,1985
ltu,6.923,1990
ltu,6.517,1995
ltu,6.874,2000
ltu,7.346,2005
ltu,6.478,2010
ltu,5.042,2015
ltu,4.262,2020
ltu,4.505,2025
ltu,4.827,2030
ltu,4.97,2035
ltu,4.99,2040
ltu,4.721,2045
ltu,4.441,2050
lux,7.432,1950
lux,6.579,1955
lux,6.289,1960
lux,6.587,1965
lux,6.977,1970
lux,7.222,1975
lux,7.487,1980
lux,6.806,1985
lux,5.67,1990
lux,5.288,1995
lux,5.381,2000
lux,5.532,2005
lux,6.073,2010
lux,6.107,2015
lux,5.435,2020
lux,5.172,2025
lux,5.212,2030
lux,5.263,2035
lux,5.638,2040
lux,5.714,2045
lux,5.464,2050
mac,10.23,1950
mac,6.897,1955
mac,6.818,1960
mac,10.48,1965
mac,15.32,1970
mac,14.4,1975
mac,11.48,1980
mac,9.15,1985
mac,6.806,1990
mac,5.714,1995
mac,7.826,2000
mac,8.627,2005
mac,6.993,2010
mac,4.348,2015
mac,3.236,2020
mac,3.762,2025
mac,3.976,2030
mac,3.951,2035
mac,3.647,2040
mac,3.364,2045
mac,3.106,2050
mkd,10.44,1950
mkd,9.496,1955
mkd,8.721,1960
mkd,10.08,1965
mkd,10.34,1970
mkd,9.771,1975
mkd,9.255,1980
mkd,8.681,1985
mkd,8.088,1990
mkd,8.257,1995
mkd,8.052,2000
mkd,7.662,2005
mkd,7.212,2010
mkd,6.244,2015
mkd,5.463,2020
mkd,5.093,2025
mkd,5.149,2030
mkd,5.221,2035
mkd,5.133,2040
mkd,4.921,2045
mkd,4.731,2050
mdg,10.19,1950
mdg,9.689,1955
mdg,9.171,1960
mdg,9.046,1965
mdg,10.33,1970
mdg,10.4,1975
mdg,10.41,1980
mdg,10.64,1985
mdg,10.92,1990
mdg,10.8,1995
mdg,9.741,2000
mdg,10.53,2005
mdg,10.99,2010
mdg,11.14,2015
mdg,10.76,2020
mdg,10.44,2025
mdg,10.12,2030
mdg,9.792,2035
mdg,9.41,2040
mdg,9.014,2045
mdg,8.624,2050
mwi,10.05,1950
mwi,10.28,1955
mwi,10.37,1960
mwi,10.51,1965
mwi,9.979,1970
mwi,10.07,1975
mwi,10.14,1980
mwi,10.41,1985
mwi,9.823,1990
mwi,11.1,1995
mwi,10.33,2000
mwi,10.17,2005
mwi,11.11,2010
mwi,11.57,2015
mwi,11.37,2020
mwi,11.09,2025
mwi,11.03,2030
mwi,10.97,2035
mwi,10.7,2040
mwi,10.22,2045
mwi,9.702,2050
mys,9.879,1950
mys,10.23,1955
mys,8.991,1960
mys,10.03,1965
mys,10.98,1970
mys,11.49,1975
mys,11.59,1980
mys,10.54,1985
mys,9.969,1990
mys,9.712,1995
mys,10.24,2000
mys,9.811,2005
mys,9.537,2010
mys,8.809,2015
mys,8.453,2020
mys,7.972,2025
mys,7.599,2030
mys,7.161,2035
mys,6.657,2040
mys,6.192,2045
mys,6.065,2050
mdv,8.108,1950
mdv,9.756,1955
mdv,8.696,1960
mdv,8.163,1965
mdv,10.71,1970
mdv,10.77,1975
mdv,10.53,1980
mdv,10.23,1985
mdv,10.48,1990
mdv,10.74,1995
mdv,12.59,2000
mdv,13.19,2005
mdv,12.1,2010
mdv,8.982,2015
mdv,7.222,2020
mdv,7.254,2025
mdv,7.463,2030
mdv,7.109,2035
mdv,6.881,2040
mdv,6.195,2045
mdv,5.677,2050
mli,9.755,1950
mli,10.08,1955
mli,10.35,1960
mli,10.09,1965
mli,9.745,1970
mli,10.43,1975
mli,10.54,1980
mli,10.78,1985
mli,10.75,1990
mli,10.54,1995
mli,11.11,2000
mli,11.21,2005
mli,11.01,2010
mli,10.66,2015
mli,10.76,2020
mli,11.11,2025
mli,11.05,2030
mli,10.68,2035
mli,10.21,2040
mli,9.703,2045
mli,9.345,2050
mlt,8.861,1950
mlt,9.259,1955
mlt,8.589,1960
mlt,11.04,1965
mlt,10.13,1970
mlt,8.861,1975
mlt,7.831,1980
mlt,6.857,1985
mlt,7.143,1990
mlt,7.33,1995
mlt,7.179,2000
mlt,6.897,2005
mlt,6.311,2010
mlt,5.797,2015
mlt,4.739,2020
mlt,4.245,2025
mlt,4.673,2030
mlt,4.673,2035
mlt,4.717,2040
mlt,4.286,2045
mlt,4.327,2050
mtq,9.565,1950
mtq,9.449,1955
mtq,8.163,1960
mtq,9.434,1965
mtq,10.65,1970
mtq,11.76,1975
mtq,12.5,1980
mtq,10.86,1985
mtq,9.677,1990
mtq,7.254,1995
mtq,6.931,2000
mtq,7.212,2005
mtq,7.009,2010
mtq,6.422,2015
mtq,5.936,2020
mtq,5.505,2025
mtq,4.977,2030
mtq,5.069,2035
mtq,5.069,2040
mtq,5.189,2045
mtq,4.854,2050
mrt,10.88,1950
mrt,10.64,1955
mrt,10.47,1960
mrt,10.22,1965
mrt,9.565,1970
mrt,10.27,1975
mrt,10.38,1980
mrt,10.56,1985
mrt,10.72,1990
mrt,10.83,1995
mrt,10.8,2000
mrt,10.64,2005
mrt,10.44,2010
mrt,10.34,2015
mrt,10.37,2020
mrt,10.27,2025
mrt,9.979,2030
mrt,9.342,2035
mrt,8.832,2040
mrt,8.45,2045
mrt,8.184,2050
mus,10.57,1950
mus,10.1,1955
mus,10.27,1960
mus,10.34,1965
mus,10.63,1970
mus,11.06,1975
mus,11.0,1980
mus,11.35,1985
mus,10.46,1990
mus,9.187,1995
mus,8.292,2000
mus,7.619,2005
mus,8.295,2010
mus,7.522,2015
mus,6.753,2020
mus,6.014,2025
mus,6.215,2030
mus,6.122,2035
mus,5.97,2040
mus,5.834,2045
mus,5.563,2050
myt,0.0,1950
myt,16.67,1955
myt,12.5,1960
myt,8.333,1965
myt,12.5,1970
myt,9.524,1975
myt,11.54,1980
myt,11.76,1985
myt,11.36,1990
myt,11.48,1995
myt,10.81,2000
myt,11.49,2005
myt,12.0,2010
myt,11.5,2015
myt,10.32,2020
myt,9.286,2025
myt,8.497,2030
myt,8.537,2035
myt,8.046,2040
myt,7.527,2045
myt,6.667,2050
mex,10.4,1950
mex,9.296,1955
mex,9.574,1960
mex,9.473,1965
mex,10.67,1970
mex,10.82,1975
mex,10.9,1980
mex,11.31,1985
mex,11.97,1990
mex,11.06,1995
mex,10.09,2000
mex,9.517,2005
mex,9.352,2010
mex,8.606,2015
mex,7.998,2020
mex,7.374,2025
mex,6.745,2030
mex,6.118,2035
mex,5.818,2040
mex,5.688,2045
mex,5.484,2050
fsm,13.33,1950
fsm,11.11,1955
fsm,10.0,1960
fsm,8.0,1965
fsm,10.71,1970
fsm,9.677,1975
fsm,11.11,1980
fsm,11.9,1985
fsm,10.87,1990
fsm,11.76,1995
fsm,12.96,2000
fsm,11.11,2005
fsm,10.91,2010
fsm,11.11,2015
fsm,10.71,2020
fsm,9.836,2025
fsm,9.677,2030
fsm,9.677,2035
fsm,7.937,2040
fsm,8.475,2045
fsm,8.197,2050
mda,9.127,1950
mda,9.857,1955
mda,7.509,1960
mda,6.941,1965
mda,9.514,1970
mda,9.73,1975
mda,8.983,1980
mda,7.633,1985
mda,7.437,1990
mda,7.981,1995
mda,8.505,2000
mda,9.746,2005
mda,7.672,2010
mda,5.228,2015
mda,4.507,2020
mda,5.546,2025
mda,5.9,2030
mda,5.697,2035
mda,5.141,2040
mda,4.622,2045
mda,4.622,2050
mng,9.819,1950
mng,9.954,1955
mng,10.33,1960
mng,10.2,1965
mng,10.14,1970
mng,10.22,1975
mng,10.49,1980
mng,10.53,1985
mng,10.87,1990
mng,10.93,1995
mng,11.11,2000
mng,12.29,2005
mng,10.03,2010
mng,8.086,2015
mng,6.908,2020
mng,7.251,2025
mng,7.204,2030
mng,7.028,2035
mng,6.667,2040
mng,6.052,2045
mng,5.6,2050
mne,10.58,1950
mne,10.31,1955
mne,7.884,1960
mne,9.195,1965
mne,10.19,1970
mne,9.712,1975
mne,9.655,1980
mne,8.304,1985
mne,8.108,1990
mne,8.065,1995
mne,8.025,2000
mne,7.862,2005
mne,6.289,2010
mne,6.289,2015
mne,5.938,2020
mne,5.607,2025
mne,5.59,2030
mne,5.643,2035
mne,5.678,2040
mne,5.397,2045
mne,5.449,2050
mar,10.35,1950
mar,10.38,1955
mar,10.39,1960
mar,9.559,1965
mar,9.61,1970
mar,10.47,1975
mar,10.97,1980
mar,10.51,1985
mar,10.77,1990
mar,10.75,1995
mar,11.31,2000
mar,10.59,2005
mar,9.53,2010
mar,8.445,2015
mar,7.701,2020
mar,7.756,2025
mar,7.693,2030
mar,7.343,2035
mar,6.801,2040
mar,6.291,2045
mar,5.983,2050
moz,9.957,1950
moz,9.958,1955
moz,9.949,1960
moz,9.79,1965
moz,9.801,1970
moz,9.983,1975
moz,10.06,1980
moz,10.16,1985
moz,10.79,1990
moz,10.82,1995
moz,10.18,2000
moz,10.15,2005
moz,10.34,2010
moz,10.83,2015
moz,11.63,2020
moz,11.38,2025
moz,10.95,2030
moz,10.57,2035
moz,10.3,2040
moz,10.05,2045
moz,9.718,2050
mmr,10.01,1950
mmr,8.656,1955
mmr,7.915,1960
mmr,8.456,1965
mmr,10.73,1970
mmr,10.52,1975
mmr,10.33,1980
mmr,10.39,1985
mmr,10.88,1990
mmr,10.61,1995
mmr,10.62,2000
mmr,9.631,2005
mmr,8.727,2010
mmr,7.873,2015
mmr,7.728,2020
mmr,7.582,2025
mmr,7.343,2030
mmr,6.907,2035
mmr,6.449,2040
mmr,6.115,2045
mmr,5.925,2050
nam,9.388,1950
nam,9.158,1955
nam,9.539,1960
nam,9.565,1965
nam,10.13,1970
nam,10.07,1975
nam,10.15,1980
nam,10.49,1985
nam,11.05,1990
nam,10.87,1995
nam,10.73,2000
nam,11.15,2005
nam,11.25,2010
nam,10.44,2015
nam,9.97,2020
nam,9.829,2025
nam,9.584,2030
nam,9.369,2035
nam,9.063,2040
nam,8.63,2045
nam,8.198,2050
npl,10.58,1950
npl,10.65,1955
npl,10.58,1960
npl,9.525,1965
npl,9.908,1970
npl,10.08,1975
npl,10.19,1980
npl,10.24,1985
npl,10.34,1990
npl,10.34,1995
npl,10.33,2000
npl,10.4,2005
npl,10.71,2010
npl,10.69,2015
npl,9.803,2020
npl,8.727,2025
npl,8.37,2030
npl,8.293,2035
npl,8.023,2040
npl,7.549,2045
npl,7.056,2050
nld,7.824,1950
nld,7.431,1955
nld,7.739,1960
nld,9.368,1965
nld,8.299,1970
nld,8.353,1975
nld,8.6,1980
nld,8.237,1985
nld,6.981,1990
nld,5.801,1995
nld,5.658,2000
nld,5.895,2005
nld,5.92,2010
nld,5.805,2015
nld,5.788,2020
nld,5.331,2025
nld,5.112,2030
nld,5.177,2035
nld,5.37,2040
nld,5.441,2045
nld,5.417,2050
ant,8.772,1950
ant,7.937,1955
ant,8.571,1960
ant,9.459,1965
ant,11.25,1970
ant,12.05,1975
ant,11.11,1980
ant,9.677,1985
ant,8.081,1990
ant,6.931,1995
ant,6.316,2000
ant,7.0,2005
ant,5.66,2010
ant,5.31,2015
ant,4.425,2020
ant,4.464,2025
ant,4.31,2030
ant,4.505,2035
ant,4.587,2040
ant,3.81,2045
ant,3.883,2050
ncl,10.0,1950
ncl,9.375,1955
ncl,8.333,1960
ncl,9.302,1965
ncl,9.804,1970
ncl,9.836,1975
ncl,10.14,1980
ncl,10.53,1985
ncl,10.84,1990
ncl,9.474,1995
ncl,8.491,2000
ncl,8.475,2005
ncl,8.73,2010
ncl,8.088,2015
ncl,7.639,2020
ncl,6.623,2025
ncl,6.832,2030
ncl,6.548,2035
ncl,6.358,2040
ncl,6.111,2045
ncl,5.946,2050
nzl,6.849,1950
nzl,6.88,1955
nzl,7.549,1960
nzl,9.084,1965
nzl,9.084,1970
nzl,9.444,1975
nzl,9.665,1980
nzl,8.986,1985
nzl,8.343,1990
nzl,7.07,1995
nzl,6.87,2000
nzl,7.191,2005
nzl,7.067,2010
nzl,6.393,2015
nzl,6.115,2020
nzl,6.076,2025
nzl,6.028,2030
nzl,5.892,2035
nzl,5.704,2040
nzl,5.539,2045
nzl,5.434,2050
nic,10.75,1950
nic,10.03,1955
nic,9.572,1960
nic,8.729,1965
nic,11.25,1970
nic,11.61,1975
