geo,population_aged_20_39_years_male_percent,time
deu,20.78,2050
gha,27.65,1950
gha,27.94,1955
gha,27.92,1960
gha,27.67,1965
gha,27.54,1970
gha,26.68,1975
gha,26.45,1980
gha,26.71,1985
gha,27.31,1990
gha,28.45,1995
gha,29.43,2000
gha,30.27,2005
gha,31.07,2010
gha,31.64,2015
gha,31.83,2020
gha,31.83,2025
gha,31.84,2030
gha,31.84,2035
gha,31.75,2040
gha,31.51,2045
gha,31.03,2050
grc,30.27,1950
grc,31.2,1955
grc,31.87,1960
grc,30.16,1965
grc,27.36,1970
grc,26.57,1975
grc,27.05,1980
grc,28.24,1985
grc,28.94,1990
grc,30.52,1995
grc,31.58,2000
grc,31.53,2005
grc,29.53,2010
grc,27.14,2015
grc,24.54,2020
grc,22.74,2025
grc,22.33,2030
grc,22.23,2035
grc,22.1,2040
grc,21.83,2045
grc,21.39,2050
grd,20.59,1950
grd,23.68,1955
grd,21.43,1960
grd,20.93,1965
grd,18.18,1970
grd,25.0,1975
grd,23.26,1980
grd,30.61,1985
grd,28.57,1990
grd,31.25,1995
grd,30.0,2000
grd,30.77,2005
grd,34.62,2010
grd,36.36,2015
grd,33.96,2020
grd,31.48,2025
grd,28.57,2030
grd,25.45,2035
grd,26.42,2040
grd,28.85,2045
grd,24.49,2050
glp,29.7,1950
glp,27.83,1955
glp,24.63,1960
glp,22.82,1965
glp,22.64,1970
glp,22.22,1975
glp,27.5,1980
glp,30.41,1985
glp,33.51,1990
glp,32.82,1995
glp,31.71,2000
glp,26.03,2005
glp,25.78,2010
glp,25.66,2015
glp,25.76,2020
glp,25.76,2025
glp,24.35,2030
glp,24.35,2035
glp,23.58,2040
glp,22.22,2045
glp,21.97,2050
gum,55.0,1950
gum,46.15,1955
gum,40.0,1960
gum,39.53,1965
gum,38.3,1970
gum,34.0,1975
gum,34.55,1980
gum,37.1,1985
gum,38.03,1990
gum,36.84,1995
gum,31.65,2000
gum,29.76,2005
gum,27.78,2010
gum,28.12,2015
gum,29.7,2020
gum,30.48,2025
gum,30.56,2030
gum,28.95,2035
gum,27.59,2040
gum,27.12,2045
gum,27.12,2050
gtm,27.75,1950
gtm,28.03,1955
gtm,27.92,1960
gtm,27.2,1965
gtm,27.11,1970
gtm,26.99,1975
gtm,26.17,1980
gtm,25.75,1985
gtm,25.42,1990
gtm,25.06,1995
gtm,25.34,2000
gtm,26.25,2005
gtm,27.49,2010
gtm,29.3,2015
gtm,30.89,2020
gtm,32.22,2025
gtm,33.31,2030
gtm,33.81,2035
gtm,33.89,2040
gtm,33.45,2045
gtm,32.63,2050
gin,28.58,1950
gin,27.43,1955
gin,26.41,1960
gin,26.48,1965
gin,26.3,1970
gin,26.95,1975
gin,27.34,1980
gin,27.22,1985
gin,27.27,1990
gin,27.21,1995
gin,27.47,2000
gin,27.91,2005
gin,28.49,2010
gin,29.12,2015
gin,29.74,2020
gin,30.45,2025
gin,31.35,2030
gin,32.17,2035
gin,32.74,2040
gin,32.88,2045
gin,32.56,2050
gnb,30.74,1950
gnb,28.78,1955
gnb,27.65,1960
gnb,28.23,1965
gnb,28.62,1970
gnb,29.28,1975
gnb,28.57,1980
gnb,28.26,1985
gnb,26.63,1990
gnb,27.78,1995
gnb,28.42,2000
gnb,28.04,2005
gnb,28.64,2010
gnb,27.67,2015
gnb,28.22,2020
gnb,29.24,2025
gnb,30.45,2030
gnb,31.35,2035
gnb,31.92,2040
gnb,32.19,2045
gnb,32.26,2050
guy,29.95,1950
guy,26.58,1955
guy,24.46,1960
guy,23.36,1965
guy,22.38,1970
guy,25.27,1975
guy,27.75,1980
guy,29.63,1985
guy,31.4,1990
guy,33.7,1995
guy,34.88,2000
guy,31.44,2005
guy,29.23,2010
guy,28.35,2015
guy,30.26,2020
guy,30.46,2025
guy,30.17,2030
guy,29.19,2035
guy,26.15,2040
guy,24.75,2045
guy,24.91,2050
hti,28.61,1950
hti,27.95,1955
hti,27.73,1960
hti,27.42,1965
hti,26.68,1970
hti,27.04,1975
hti,27.04,1980
hti,26.88,1985
hti,27.28,1990
hti,26.93,1995
hti,27.38,2000
hti,29.47,2005
hti,31.44,2010
hti,33.19,2015
hti,34.02,2020
hti,33.3,2025
hti,32.62,2030
hti,31.95,2035
hti,31.22,2040
hti,30.67,2045
hti,29.91,2050
hnd,26.74,1950
hnd,26.56,1955
hnd,26.59,1960
hnd,25.87,1965
hnd,24.68,1970
hnd,24.76,1975
hnd,25.48,1980
hnd,26.47,1985
hnd,27.38,1990
hnd,27.52,1995
hnd,27.92,2000
hnd,29.12,2005
hnd,30.86,2010
hnd,32.88,2015
hnd,34.0,2020
hnd,34.14,2025
hnd,33.78,2030
hnd,32.98,2035
hnd,32.15,2040
hnd,31.24,2045
hnd,30.01,2050
hkg,41.83,1950
hkg,37.84,1955
hkg,31.69,1960
hkg,25.49,1965
hkg,26.83,1970
hkg,29.51,1975
hkg,34.74,1980
hkg,38.2,1985
hkg,37.75,1990
hkg,35.71,1995
hkg,32.35,2000
hkg,29.11,2005
hkg,27.84,2010
hkg,28.65,2015
hkg,28.38,2020
hkg,25.71,2025
hkg,23.58,2030
hkg,21.6,2035
hkg,20.9,2040
hkg,21.9,2045
hkg,22.24,2050
hun,30.0,1950
hun,28.75,1955
hun,29.3,1960
hun,28.87,1965
hun,28.92,1970
hun,30.63,1975
hun,30.94,1980
hun,30.42,1985
hun,29.46,1990
hun,28.94,1995
hun,30.34,2000
hun,31.55,2005
hun,31.69,2010
hun,30.43,2015
hun,27.36,2020
hun,25.72,2025
hun,24.66,2030
hun,23.96,2035
hun,24.08,2040
hun,24.16,2045
hun,23.8,2050
isl,30.99,1950
isl,28.75,1955
isl,26.97,1960
isl,25.77,1965
isl,26.67,1970
isl,27.93,1975
isl,31.62,1980
isl,32.79,1985
isl,33.59,1990
isl,31.39,1995
isl,30.07,2000
isl,28.86,2005
isl,30.18,2010
isl,29.35,2015
isl,27.84,2020
isl,25.5,2025
isl,24.02,2030
isl,23.3,2035
isl,22.97,2040
isl,23.33,2045
isl,22.86,2050
ind,31.1,1950
ind,30.13,1955
ind,29.07,1960
ind,27.92,1965
ind,27.19,1970
ind,28.19,1975
ind,29.13,1980
ind,30.12,1985
ind,30.9,1990
ind,30.79,1995
ind,31.1,2000
ind,31.65,2005
ind,32.36,2010
ind,33.13,2015
ind,33.36,2020
ind,33.24,2025
ind,32.74,2030
ind,31.89,2035
ind,30.91,2040
ind,29.7,2045
ind,28.38,2050
idn,29.69,1950
idn,29.96,1955
idn,30.03,1960
idn,29.12,1965
idn,27.48,1970
idn,27.16,1975
idn,27.92,1980
idn,29.52,1985
idn,31.8,1990
idn,33.45,1995
idn,34.24,2000
idn,34.41,2005
idn,33.84,2010
idn,32.88,2015
idn,31.84,2020
idn,30.89,2025
idn,29.99,2030
idn,28.97,2035
idn,27.76,2040
idn,26.49,2045
idn,25.58,2050
irn,27.32,1950
irn,26.49,1955
irn,25.56,1960
irn,24.99,1965
irn,25.47,1970
irn,23.05,1975
irn,24.41,1980
irn,26.64,1985
irn,26.98,1990
irn,28.55,1995
irn,32.46,2000
irn,36.4,2005
irn,39.93,2010
irn,39.93,2015
irn,36.11,2020
irn,31.33,2025
irn,27.68,2030
irn,26.46,2035
irn,27.16,2040
irn,26.63,2045
irn,25.24,2050
irq,29.7,1950
irq,26.3,1955
irq,24.81,1960
irq,24.22,1965
irq,23.19,1970
irq,25.34,1975
irq,25.61,1980
irq,26.22,1985
irq,27.53,1990
irq,28.18,1995
irq,29.62,2000
irq,30.36,2005
irq,30.25,2010
irq,31.21,2015
irq,32.45,2020
irq,33.23,2025
irq,33.34,2030
irq,32.9,2035
irq,32.01,2040
irq,31.4,2045
irq,30.86,2050
irl,26.89,1950
irl,24.07,1955
irl,21.98,1960
irl,22.15,1965
irl,23.3,1970
irl,24.98,1975
irl,27.34,1980
irl,28.9,1985
irl,28.3,1990
irl,29.26,1995
irl,30.97,2000
irl,33.17,2005
irl,32.43,2010
irl,29.56,2015
irl,26.63,2020
irl,25.21,2025
irl,25.44,2030
irl,26.15,2035
irl,26.26,2040
irl,25.48,2045
irl,24.24,2050
isr,32.77,1950
isr,28.07,1955
isr,27.05,1960
isr,24.31,1965
isr,26.44,1970
isr,28.25,1975
isr,29.72,1980
isr,30.24,1985
isr,29.79,1990
isr,29.07,1995
isr,29.64,2000
isr,29.81,2005
isr,29.66,2010
isr,28.83,2015
isr,28.49,2020
isr,28.7,2025
isr,29.04,2030
isr,29.02,2035
isr,28.33,2040
isr,27.36,2045
isr,26.49,2050
ita,30.07,1950
ita,29.48,1955
ita,30.4,1960
ita,28.8,1965
ita,28.21,1970
ita,27.6,1975
ita,27.73,1980
ita,29.74,1985
ita,30.87,1990
ita,31.89,1995
ita,31.2,2000
ita,29.42,2005
ita,26.77,2010
ita,24.16,2015
ita,22.37,2020
ita,21.88,2025
ita,22.05,2030
ita,21.95,2035
ita,21.67,2040
ita,21.1,2045
ita,20.51,2050
jam,30.06,1950
jam,28.5,1955
jam,24.39,1960
jam,22.71,1965
jam,20.31,1970
jam,19.53,1975
jam,25.24,1980
jam,27.86,1985
jam,30.2,1990
jam,31.36,1995
jam,30.49,2000
jam,28.99,2005
jam,28.39,2010
jam,29.47,2015
jam,31.17,2020
jam,31.45,2025
jam,30.91,2030
jam,29.55,2035
jam,28.62,2040
jam,28.37,2045
jam,27.68,2050
jpn,27.86,1950
jpn,29.75,1955
jpn,32.01,1960
jpn,34.21,1965
jpn,35.59,1970
jpn,34.33,1975
jpn,32.3,1980
jpn,30.51,1985
jpn,28.09,1990
jpn,28.53,1995
jpn,28.78,2000
jpn,28.28,2005
jpn,26.77,2010
jpn,24.06,2015
jpn,22.45,2020
jpn,21.5,2025
jpn,21.0,2030
jpn,20.57,2035
jpn,19.89,2040
jpn,19.21,2045
jpn,18.85,2050
jor,21.95,1950
jor,23.99,1955
jor,26.51,1960
jor,27.5,1965
jor,28.45,1970
jor,27.55,1975
jor,22.64,1980
jor,24.12,1985
jor,25.97,1990
jor,32.7,1995
jor,33.12,2000
jor,34.0,2005
jor,35.32,2010
jor,34.34,2015
jor,33.51,2020
jor,32.47,2025
jor,32.33,2030
jor,32.08,2035
jor,31.31,2040
jor,30.29,2045
jor,28.82,2050
kaz,26.76,1950
kaz,27.34,1955
kaz,32.65,1960
kaz,31.22,1965
kaz,29.16,1970
kaz,30.52,1975
kaz,30.42,1980
kaz,33.53,1985
kaz,33.6,1990
kaz,32.63,1995
kaz,32.17,2000
kaz,32.82,2005
kaz,34.68,2010
kaz,34.71,2015
kaz,32.79,2020
kaz,30.97,2025
kaz,30.15,2030
kaz,30.3,2035
kaz,31.42,2040
kaz,31.19,2045
kaz,29.07,2050
ken,28.81,1950
ken,27.77,1955
ken,25.98,1960
ken,23.76,1965
ken,22.95,1970
ken,23.13,1975
ken,23.93,1980
ken,25.05,1985
ken,25.97,1990
ken,27.51,1995
ken,28.74,2000
ken,30.2,2005
ken,31.16,2010
ken,31.05,2015
ken,30.77,2020
ken,30.95,2025
ken,31.83,2030
ken,32.93,2035
ken,33.49,2040
ken,33.31,2045
ken,32.57,2050
prk,25.44,1950
prk,30.09,1955
prk,34.49,1960
prk,37.13,1965
prk,36.32,1970
prk,31.85,1975
prk,31.66,1980
prk,30.87,1985
prk,33.35,1990
prk,36.61,1995
prk,34.12,2000
prk,33.64,2005
prk,31.29,2010
prk,30.4,2015
prk,31.42,2020
prk,30.12,2025
prk,28.66,2030
prk,26.76,2035
prk,25.97,2040
prk,26.22,2045
prk,26.51,2050
kor,26.45,1950
kor,25.65,1955
kor,27.92,1960
kor,27.58,1965
kor,28.04,1970
kor,29.26,1975
kor,32.04,1980
kor,35.09,1985
kor,37.51,1990
kor,38.4,1995
kor,36.17,2000
kor,33.93,2005
kor,31.11,2010
kor,29.44,2015
kor,28.42,2020
kor,25.69,2025
kor,24.02,2030
kor,21.73,2035
kor,20.06,2040
kor,19.95,2045
kor,20.1,2050
kwt,42.39,1950
kwt,43.44,1955
kwt,49.13,1960
kwt,45.67,1965
kwt,38.3,1970
kwt,34.24,1975
kwt,38.15,1980
kwt,40.57,1985
kwt,40.76,1990
kwt,49.37,1995
kwt,47.2,2000
kwt,48.96,2005
kwt,44.75,2010
kwt,38.88,2015
kwt,33.89,2020
kwt,30.9,2025
kwt,29.69,2030
kwt,29.08,2035
kwt,28.52,2040
kwt,27.96,2045
kwt,27.24,2050
kgz,27.11,1950
kgz,29.29,1955
kgz,31.75,1960
kgz,28.65,1965
kgz,24.77,1970
kgz,25.11,1975
kgz,27.21,1980
kgz,30.75,1985
kgz,31.13,1990
kgz,31.19,1995
kgz,31.33,2000
kgz,32.1,2005
kgz,33.88,2010
kgz,34.63,2015
kgz,34.36,2020
kgz,32.86,2025
kgz,31.77,2030
kgz,31.11,2035
kgz,30.67,2040
kgz,30.21,2045
kgz,28.35,2050
lao,30.45,1950
lao,29.09,1955
lao,28.16,1960
lao,27.3,1965
lao,26.88,1970
lao,27.68,1975
lao,25.53,1980
lao,26.55,1985
lao,27.96,1990
lao,28.39,1995
lao,28.29,2000
lao,28.92,2005
lao,30.93,2010
lao,32.98,2015
lao,34.69,2020
lao,34.16,2025
lao,33.19,2030
lao,32.04,2035
lao,31.02,2040
lao,31.09,2045
lao,30.63,2050
lva,26.69,1950
lva,28.54,1955
lva,31.4,1960
lva,34.28,1965
lva,33.15,1970
lva,32.45,1975
lva,31.49,1980
lva,31.18,1985
lva,31.29,1990
lva,30.46,1995
lva,30.18,2000
lva,30.93,2005
lva,33.01,2010
lva,32.09,2015
lva,29.27,2020
lva,26.02,2025
lva,22.92,2030
lva,22.81,2035
lva,24.48,2040
lva,25.5,2045
lva,24.86,2050
lbn,28.2,1950
lbn,27.9,1955
lbn,27.55,1960
lbn,25.95,1965
lbn,25.45,1970
lbn,26.42,1975
lbn,26.27,1980
lbn,28.61,1985
lbn,30.82,1990
lbn,32.31,1995
lbn,30.64,2000
lbn,32.67,2005
lbn,33.56,2010
lbn,33.9,2015
lbn,33.69,2020
lbn,31.68,2025
lbn,29.62,2030
lbn,27.78,2035
lbn,26.28,2040
lbn,26.07,2045
lbn,25.96,2050
lso,28.03,1950
lso,25.41,1955
lso,23.43,1960
lso,22.27,1965
lso,22.48,1970
lso,22.12,1975
lso,21.94,1980
lso,22.27,1985
lso,21.97,1990
lso,22.43,1995
lso,24.46,2000
lso,27.38,2005
lso,31.27,2010
lso,34.07,2015
lso,35.22,2020
lso,34.92,2025
lso,34.38,2030
lso,33.99,2035
lso,33.56,2040
lso,33.28,2045
lso,32.7,2050
lbr,28.75,1950
lbr,28.48,1955
lbr,27.78,1960
lbr,26.81,1965
lbr,26.06,1970
lbr,25.81,1975
lbr,26.62,1980
lbr,27.42,1985
lbr,28.06,1990
lbr,27.81,1995
lbr,27.7,2000
lbr,27.78,2005
lbr,28.3,2010
lbr,29.44,2015
lbr,30.29,2020
lbr,31.19,2025
lbr,32.0,2030
lbr,32.67,2035
lbr,32.97,2040
lbr,32.9,2045
lbr,32.5,2050
lby,25.8,1950
lby,25.96,1955
lby,26.73,1960
lby,27.86,1965
lby,28.44,1970
lby,29.0,1975
lby,28.47,1980
lby,28.05,1985
lby,29.29,1990
lby,31.89,1995
lby,34.03,2000
lby,36.83,2005
lby,36.34,2010
lby,34.01,2015
lby,31.8,2020
lby,29.83,2025
lby,30.24,2030
lby,31.22,2035
lby,31.07,2040
lby,29.49,2045
lby,27.17,2050
ltu,25.78,1950
ltu,28.42,1955
ltu,31.27,1960
ltu,31.96,1965
ltu,30.69,1970
ltu,29.94,1975
ltu,30.37,1980
ltu,31.34,1985
ltu,32.36,1990
ltu,32.51,1995
ltu,30.83,2000
ltu,30.45,2005
ltu,31.32,2010
ltu,31.53,2015
ltu,30.44,2020
ltu,27.63,2025
ltu,24.54,2030
ltu,22.8,2035
ltu,22.98,2040
ltu,24.17,2045
ltu,24.41,2050
lux,29.93,1950
lux,30.26,1955
lux,29.68,1960
lux,29.45,1965
lux,28.74,1970
lux,30.73,1975
lux,32.2,1980
lux,32.96,1985
lux,33.69,1990
lux,33.0,1995
lux,31.6,2000
lux,29.13,2005
lux,27.46,2010
lux,28.02,2015
lux,27.47,2020
lux,27.59,2025
lux,27.04,2030
lux,26.32,2035
lux,25.29,2040
lux,25.36,2045
lux,25.68,2050
mac,39.0,1950
mac,31.18,1955
mac,23.53,1960
mac,21.9,1965
mac,21.37,1970
mac,31.78,1975
mac,40.94,1980
mac,43.71,1985
mac,39.56,1990
mac,34.17,1995
mac,27.96,2000
mac,29.74,2005
mac,33.33,2010
mac,30.86,2015
mac,28.21,2020
mac,24.73,2025
mac,21.05,2030
mac,19.37,2035
mac,19.43,2040
mac,20.5,2045
mac,20.74,2050
mkd,27.11,1950
mkd,28.26,1955
mkd,29.83,1960
mkd,29.29,1965
mkd,30.23,1970
mkd,31.18,1975
mkd,32.23,1980
mkd,32.72,1985
mkd,32.64,1990
mkd,31.19,1995
mkd,31.05,2000
mkd,31.43,2005
mkd,31.57,2010
mkd,31.44,2015
mkd,30.03,2020
mkd,27.88,2025
mkd,25.67,2030
mkd,23.89,2035
mkd,23.16,2040
mkd,23.0,2045
mkd,22.94,2050
mdg,31.0,1950
mdg,29.62,1955
mdg,27.95,1960
mdg,25.78,1965
mdg,24.34,1970
mdg,24.5,1975
mdg,25.21,1980
mdg,26.71,1985
mdg,27.7,1990
mdg,27.98,1995
mdg,28.21,2000
mdg,27.81,2005
mdg,28.35,2010
mdg,29.27,2015
mdg,30.41,2020
mdg,31.72,2025
mdg,32.41,2030
mdg,32.64,2035
mdg,32.53,2040
mdg,32.3,2045
mdg,31.9,2050
mwi,27.09,1950
mwi,27.71,1955
mwi,27.36,1960
mwi,27.41,1965
mwi,27.4,1970
mwi,26.43,1975
mwi,25.62,1980
mwi,25.13,1985
mwi,27.0,1990
mwi,26.34,1995
mwi,26.75,2000
mwi,26.59,2005
mwi,27.22,2010
mwi,28.96,2015
mwi,30.27,2020
mwi,31.56,2025
mwi,32.73,2030
mwi,33.39,2035
mwi,33.76,2040
mwi,33.97,2045
mwi,33.88,2050
mys,27.91,1950
mys,26.51,1955
mys,26.02,1960
mys,25.08,1965
mys,25.84,1970
mys,28.15,1975
mys,29.36,1980
mys,30.58,1985
mys,32.2,1990
mys,31.98,1995
mys,32.0,2000
mys,31.82,2005
mys,32.09,2010
mys,32.36,2015
mys,32.31,2020
mys,31.83,2025
mys,31.19,2030
mys,30.31,2035
mys,29.46,2040
mys,28.3,2045
mys,27.08,2050
mdv,30.23,1950
mdv,29.79,1955
mdv,26.92,1960
mdv,25.86,1965
mdv,25.0,1970
mdv,27.03,1975
mdv,27.16,1980
mdv,26.6,1985
mdv,24.55,1990
mdv,26.77,1995
mdv,29.5,2000
mdv,34.23,2005
mdv,38.61,2010
mdv,40.59,2015
mdv,39.44,2020
mdv,35.26,2025
mdv,30.69,2030
mdv,27.54,2035
mdv,26.85,2040
mdv,27.15,2045
mdv,26.79,2050
mli,30.43,1950
mli,30.24,1955
mli,29.49,1960
mli,28.85,1965
mli,27.85,1970
mli,27.03,1975
mli,26.58,1980
mli,26.08,1985
mli,26.18,1990
mli,26.69,1995
mli,26.89,2000
mli,28.18,2005
mli,29.0,2010
mli,29.57,2015
mli,30.08,2020
mli,30.59,2025
mli,31.55,2030
mli,32.55,2035
mli,33.33,2040
mli,33.57,2045
mli,33.15,2050
mlt,27.27,1950
mlt,23.03,1955
mlt,23.84,1960
mlt,22.22,1965
mlt,27.59,1970
mlt,31.29,1975
mlt,32.7,1980
mlt,34.32,1985
mlt,31.07,1990
mlt,29.57,1995
mlt,28.65,2000
mlt,29.5,2005
mlt,30.69,2010
mlt,30.0,2015
mlt,28.17,2020
mlt,25.82,2025
mlt,23.36,2030
mlt,22.43,2035
mlt,21.33,2040
mlt,21.15,2045
mlt,21.84,2050
mtq,28.57,1950
mtq,26.05,1955
mtq,25.18,1960
mtq,22.15,1965
mtq,23.75,1970
mtq,21.88,1975
mtq,27.39,1980
mtq,30.49,1985
mtq,32.18,1990
mtq,32.58,1995
mtq,30.0,2000
mtq,25.54,2005
mtq,25.26,2010
mtq,24.74,2015
mtq,26.67,2020
mtq,27.18,2025
mtq,26.02,2030
mtq,23.86,2035
mtq,22.68,2040
mtq,21.99,2045
mtq,21.51,2050
mrt,29.15,1950
mrt,28.61,1955
mrt,27.57,1960
mrt,26.51,1965
mrt,25.96,1970
mrt,25.34,1975
mrt,26.18,1980
mrt,27.08,1985
mrt,27.76,1990
mrt,28.75,1995
mrt,29.93,2000
mrt,31.04,2005
mrt,31.65,2010
mrt,31.68,2015
mrt,31.81,2020
mrt,32.24,2025
mrt,32.8,2030
mrt,33.24,2035
mrt,33.03,2040
mrt,32.48,2045
mrt,31.76,2050
mus,27.13,1950
mus,26.76,1955
mus,26.44,1960
mus,26.26,1965
mus,27.43,1970
mus,29.32,1975
mus,32.01,1980
mus,34.39,1985
mus,36.24,1990
mus,36.52,1995
mus,35.91,2000
mus,34.19,2005
mus,32.04,2010
mus,30.91,2015
mus,30.18,2020
mus,29.55,2025
mus,28.7,2030
mus,27.05,2035
mus,26.47,2040
mus,26.3,2045
mus,26.19,2050
myt,12.5,1950
myt,27.27,1955
myt,30.77,1960
myt,23.53,1965
myt,26.32,1970
myt,25.0,1975
myt,24.14,1980
myt,25.0,1985
myt,26.09,1990
myt,29.03,1995
myt,29.33,2000
myt,29.89,2005
myt,31.0,2010
myt,33.93,2015
myt,36.0,2020
myt,35.51,2025
myt,34.9,2030
myt,33.33,2035
myt,31.76,2040
myt,30.77,2045
myt,30.69,2050
mex,26.97,1950
mex,26.22,1955
mex,25.63,1960
mex,25.11,1965
mex,24.71,1970
mex,25.23,1975
mex,26.5,1980
mex,27.64,1985
mex,29.36,1990
mex,31.32,1995
mex,32.77,2000
mex,33.14,2005
mex,32.55,2010
mex,31.43,2015
mex,30.57,2020
mex,29.9,2025
mex,29.08,2030
mex,27.61,2035
mex,25.96,2040
mex,24.58,2045
mex,23.56,2050
fsm,25.0,1950
fsm,26.32,1955
fsm,27.27,1960
fsm,25.93,1965
fsm,25.0,1970
fsm,21.88,1975
fsm,26.32,1980
fsm,26.67,1985
fsm,30.0,1990
fsm,25.45,1995
fsm,26.42,2000
fsm,29.09,2005
fsm,29.63,2010
fsm,34.48,2015
fsm,34.43,2020
fsm,36.07,2025
fsm,35.38,2030
fsm,33.85,2035
fsm,32.31,2040
fsm,30.3,2045
fsm,29.85,2050
mda,31.47,1950
mda,30.86,1955
mda,31.91,1960
mda,29.62,1965
mda,27.36,1970
mda,28.81,1975
mda,30.55,1980
mda,32.53,1985
mda,31.73,1990
mda,30.41,1995
mda,29.15,2000
mda,29.34,2005
mda,32.13,2010
mda,33.76,2015
mda,32.31,2020
mda,28.85,2025
mda,25.47,2030
mda,24.09,2035
mda,25.11,2040
mda,26.22,2045
mda,25.12,2050
mng,28.3,1950
mng,28.23,1955
mng,28.06,1960
mng,27.86,1965
mng,27.84,1970
mng,27.84,1975
mng,28.06,1980
mng,28.47,1985
mng,29.84,1990
mng,32.54,1995
mng,34.26,2000
mng,35.95,2005
mng,38.4,2010
mng,38.16,2015
mng,36.14,2020
mng,32.9,2025
mng,29.56,2030
mng,28.14,2035
mng,27.96,2040
mng,28.29,2045
mng,27.51,2050
mne,24.08,1950
mne,26.7,1955
mne,30.09,1960
mne,29.67,1965
mne,29.13,1970
mne,30.37,1975
mne,30.99,1980
mne,33.22,1985
mne,31.38,1990
mne,31.63,1995
mne,31.55,2000
mne,29.22,2005
mne,30.16,2010
mne,29.68,2015
mne,29.26,2020
mne,28.3,2025
mne,26.6,2030
mne,25.88,2035
mne,25.08,2040
mne,24.68,2045
mne,24.76,2050
mar,27.54,1950
mar,27.55,1955
mar,27.51,1960
mar,25.68,1965
mar,22.02,1970
mar,22.19,1975
mar,26.66,1980
mar,28.42,1985
mar,29.74,1990
mar,30.58,1995
mar,30.62,2000
mar,31.97,2005
mar,33.16,2010
mar,33.5,2015
mar,32.82,2020
mar,31.0,2025
mar,29.7,2030
mar,29.05,2035
mar,28.83,2040
mar,28.56,2045
mar,27.6,2050
moz,28.89,1950
moz,28.63,1955
moz,28.28,1960
moz,27.85,1965
moz,27.46,1970
moz,27.17,1975
moz,27.35,1980
moz,26.34,1985
moz,23.21,1990
moz,26.12,1995
moz,26.77,2000
moz,27.12,2005
moz,27.98,2010
moz,29.18,2015
moz,30.53,2020
moz,32.33,2025
moz,33.63,2030
moz,34.35,2035
moz,34.53,2040
moz,34.06,2045
moz,33.58,2050
mmr,32.96,1950
mmr,31.34,1955
mmr,28.54,1960
mmr,26.16,1965
mmr,24.72,1970
mmr,25.67,1975
mmr,27.48,1980
mmr,29.22,1985
mmr,31.1,1990
mmr,32.62,1995
mmr,34.2,2000
mmr,34.83,2005
mmr,34.72,2010
mmr,33.72,2015
mmr,32.3,2020
mmr,30.77,2025
mmr,29.77,2030
mmr,29.15,2035
mmr,28.77,2040
mmr,28.02,2045
mmr,27.06,2050
nam,29.46,1950
nam,28.95,1955
nam,28.28,1960
nam,27.6,1965
nam,27.15,1970
nam,26.68,1975
nam,24.34,1980
nam,23.97,1985
nam,27.64,1990
nam,29.04,1995
nam,30.27,2000
nam,31.24,2005
nam,32.88,2010
nam,34.42,2015
nam,34.8,2020
nam,34.5,2025
nam,34.04,2030
nam,33.25,2035
nam,32.99,2040
nam,32.8,2045
nam,32.21,2050
npl,30.5,1950
npl,30.39,1955
npl,30.02,1960
npl,29.64,1965
npl,28.56,1970
npl,28.15,1975
npl,27.76,1980
npl,27.36,1985
npl,27.55,1990
npl,27.42,1995
npl,28.16,2000
npl,29.5,2005
npl,31.38,2010
npl,33.29,2015
npl,34.57,2020
npl,34.7,2025
npl,33.75,2030
npl,32.4,2035
npl,31.12,2040
npl,30.28,2045
npl,29.83,2050
nld,29.27,1950
nld,27.96,1955
nld,27.13,1960
nld,27.03,1965
nld,29.29,1970
nld,30.91,1975
nld,32.81,1980
nld,34.44,1985
nld,34.1,1990
nld,33.07,1995
nld,30.6,2000
nld,27.61,2005
nld,25.37,2010
nld,24.57,2015
nld,24.82,2020
nld,25.17,2025
nld,24.88,2030
nld,24.29,2035
nld,23.95,2040
nld,23.77,2045
nld,24.02,2050
ant,31.48,1950
ant,28.33,1955
ant,25.76,1960
ant,24.66,1965
ant,27.85,1970
ant,30.49,1975
ant,31.33,1980
ant,31.82,1985
ant,34.41,1990
ant,31.87,1995
ant,28.57,2000
ant,25.84,2005
ant,25.53,2010
ant,23.16,2015
ant,23.47,2020
ant,19.39,2025
ant,19.79,2030
ant,19.79,2035
ant,21.05,2040
ant,20.65,2045
ant,20.69,2050
ncl,29.41,1950
ncl,30.56,1955
ncl,29.27,1960
ncl,28.26,1965
ncl,30.19,1970
ncl,29.85,1975
ncl,30.14,1980
ncl,30.38,1985
ncl,31.4,1990
ncl,32.0,1995
ncl,31.82,2000
ncl,31.03,2005
ncl,30.71,2010
ncl,30.15,2015
ncl,30.77,2020
ncl,29.61,2025
ncl,29.11,2030
ncl,27.78,2035
ncl,26.79,2040
ncl,25.43,2045
ncl,25.28,2050
nzl,29.06,1950
nzl,27.7,1955
nzl,26.17,1960
nzl,25.72,1965
nzl,26.07,1970
nzl,28.54,1975
nzl,29.94,1980
nzl,32.51,1985
nzl,32.2,1990
nzl,31.72,1995
nzl,29.18,2000
nzl,27.51,2005
nzl,27.01,2010
nzl,27.45,2015
nzl,27.58,2020
nzl,27.0,2025
nzl,26.33,2030
nzl,25.53,2035
nzl,25.29,2040
nzl,25.07,2045
nzl,24.66,2050
nic,27.95,1950
nic,27.24,1955
nic,26.33,1960
nic,25.7,1965
nic,24.67,1970
nic,25.29,1975
