geo,population_aged_20_39_years_total_number,time
grd,37000,2015
grd,38000,2020
grd,35000,2025
grd,30000,2030
grd,28000,2035
grd,27000,2040
grd,27000,2045
grd,24000,2050
glp,61000,1950
glp,66000,1955
glp,69000,1960
glp,69000,1965
glp,75000,1970
glp,73000,1975
glp,92000,1980
glp,108000,1985
glp,131000,1990
glp,133000,1995
glp,135000,2000
glp,121000,2005
glp,120000,2010
glp,117000,2015
glp,123000,2020
glp,119000,2025
glp,115000,2030
glp,113000,2035
glp,110000,2040
glp,104000,2045
glp,98000,2050
gum,27000,1950
gum,26000,1955
gum,25000,1960
gum,25000,1965
gum,28000,1970
gum,33000,1975
gum,36000,1980
gum,44000,1985
gum,50000,1990
gum,50000,1995
gum,50000,2000
gum,49000,2005
gum,50000,2010
gum,54000,2015
gum,59000,2020
gum,63000,2025
gum,65000,2030
gum,65000,2035
gum,64000,2040
gum,64000,2045
gum,64000,2050
gtm,871000,1950
gtm,1011000,1955
gtm,1152000,1960
gtm,1288000,1965
gtm,1469000,1970
gtm,1675000,1975
gtm,1846000,1980
gtm,2062000,1985
gtm,2289000,1990
gtm,2576000,1995
gtm,2968000,2000
gtm,3486000,2005
gtm,4090000,2010
gtm,4841000,2015
gtm,5612000,2020
gtm,6385000,2025
gtm,7135000,2030
gtm,7759000,2035
gtm,8257000,2040
gtm,8580000,2045
gtm,8742000,2050
gin,745000,1950
gin,787000,1955
gin,837000,1960
gin,931000,1965
gin,1029000,1970
gin,1096000,1975
gin,1266000,1980
gin,1426000,1985
gin,1659000,1990
gin,2016000,1995
gin,2279000,2000
gin,2549000,2005
gin,2916000,2010
gin,3424000,2015
gin,3981000,2020
gin,4597000,2025
gin,5275000,2030
gin,5978000,2035
gin,6662000,2040
gin,7264000,2045
gin,7742000,2050
gnb,157000,1950
gnb,160000,1955
gnb,164000,1960
gnb,166000,1965
gnb,171000,1970
gnb,202000,1975
gnb,238000,1980
gnb,260000,1985
gnb,272000,1990
gnb,323000,1995
gnb,368000,2000
gnb,411000,2005
gnb,470000,2010
gnb,512000,2015
gnb,581000,2020
gnb,670000,2025
gnb,770000,2030
gnb,870000,2035
gnb,966000,2040
gnb,1060000,2045
gnb,1144000,2050
guy,121000,1950
guy,129000,1955
guy,137000,1960
guy,154000,1965
guy,162000,1970
guy,188000,1975
guy,217000,1980
guy,235000,1985
guy,242000,1990
guy,261000,1995
guy,265000,2000
guy,240000,2005
guy,223000,2010
guy,213000,2015
guy,221000,2020
guy,219000,2025
guy,213000,2030
guy,195000,2035
guy,166000,2040
guy,145000,2045
guy,134000,2050
hti,939000,1950
hti,997000,1955
hti,1084000,1960
hti,1182000,1965
hti,1275000,1970
hti,1410000,1975
hti,1564000,1980
hti,1747000,1985
hti,1968000,1990
hti,2153000,1995
hti,2418000,2000
hti,2812000,2005
hti,3225000,2010
hti,3638000,2015
hti,3974000,2020
hti,4140000,2025
hti,4287000,2030
hti,4407000,2035
hti,4494000,2040
hti,4570000,2045
hti,4593000,2050
hnd,401000,1950
hnd,460000,1955
hnd,533000,1960
hnd,606000,1965
hnd,662000,1970
hnd,770000,1975
hnd,931000,1980
hnd,1130000,1985
hnd,1358000,1990
hnd,1561000,1995
hnd,1772000,2000
hnd,2046000,2005
hnd,2382000,2010
hnd,2766000,2015
hnd,3088000,2020
hnd,3320000,2025
hnd,3488000,2030
hnd,3585000,2035
hnd,3647000,2040
hnd,3676000,2045
hnd,3639000,2050
hkg,789000,1950
hkg,902000,1955
hkg,935000,1960
hkg,907000,1965
hkg,1009000,1970
hkg,1237000,1975
hkg,1687000,1980
hkg,2063000,1985
hkg,2172000,1990
hkg,2292000,1995
hkg,2273000,2000
hkg,2113000,2005
hkg,2032000,2010
hkg,2083000,2015
hkg,2064000,2020
hkg,1899000,2025
hkg,1781000,2030
hkg,1671000,2035
hkg,1647000,2040
hkg,1748000,2045
hkg,1792000,2050
hun,2812000,1950
hun,2804000,1955
hun,2907000,1960
hun,2882000,1965
hun,2915000,1970
hun,3116000,1975
hun,3176000,1980
hun,3064000,1985
hun,2909000,1990
hun,2827000,1995
hun,2907000,2000
hun,2971000,2005
hun,2949000,2010
hun,2807000,2015
hun,2502000,2020
hun,2323000,2025
hun,2195000,2030
hun,2098000,2035
hun,2076000,2040
hun,2056000,2045
hun,2002000,2050
isl,43000,1950
isl,45000,1955
isl,47000,1960
isl,49000,1965
isl,53000,1970
isl,61000,1975
isl,69000,1980
isl,78000,1985
isl,83000,1990
isl,83000,1995
isl,83000,2000
isl,85000,2005
isl,98000,2010
isl,103000,2015
isl,102000,2020
isl,98000,2025
isl,95000,2030
isl,93000,2035
isl,95000,2040
isl,96000,2045
isl,94000,2050
ind,113900000,1950
ind,121200000,1955
ind,130000000,1960
ind,139100000,1965
ind,151300000,1970
ind,174200000,1975
ind,200700000,1980
ind,231500000,1985
ind,263900000,1990
ind,291200000,1995
ind,322200000,2000
ind,355600000,2005
ind,390300000,2010
ind,424900000,2015
ind,450900000,2020
ind,469400000,2025
ind,478600000,2030
ind,479300000,2035
ind,475100000,2040
ind,464500000,2045
ind,449000000,2050
idn,22320000,1950
idn,24770000,1955
idn,27890000,1960
idn,30650000,1965
idn,32760000,1970
idn,36040000,1975
idn,40980000,1980
idn,47560000,1985
idn,55700000,1990
idn,63410000,1995
idn,69820000,2000
idn,75160000,2005
idn,78450000,2010
idn,79920000,2015
idn,80240000,2020
idn,80220000,2025
idn,79990000,2030
idn,78980000,2035
idn,76860000,2040
idn,73990000,2045
idn,71620000,2050
irn,4591000,1950
irn,5039000,1955
irn,5552000,1960
irn,6242000,1965
irn,7377000,1970
irn,8134000,1975
irn,10040000,1980
irn,13190000,1985
irn,15500000,1990
irn,17970000,1995
irn,21880000,2000
irn,25920000,2005
irn,30080000,2010
irn,31840000,2015
irn,30270000,2020
irn,27010000,2025
irn,24510000,2030
irn,24050000,2035
irn,25220000,2040
irn,25080000,2045
irn,23900000,2050
irq,1697000,1950
irq,1758000,1955
irq,1883000,1960
irq,2112000,1965
irq,2373000,1970
irq,3043000,1975
irq,3586000,1980
irq,4200000,1985
irq,4935000,1990
irq,5845000,1995
irq,7238000,2000
irq,8511000,2005
irq,9435000,2010
irq,11110000,2015
irq,12960000,2020
irq,14750000,2025
irq,16180000,2030
irq,17290000,2035
irq,18030000,2040
irq,18790000,2045
irq,19470000,2050
irl,796000,1950
irl,714000,1955
irl,629000,1960
irl,635000,1965
irl,683000,1970
irl,782000,1975
irl,913000,1980
irl,1010000,1985
irl,984000,1990
irl,1052000,1995
irl,1169000,2000
irl,1365000,2005
irl,1471000,2010
irl,1431000,2015
irl,1357000,2020
irl,1333000,2025
irl,1387000,2030
irl,1471000,2035
irl,1524000,2040
irl,1520000,2045
irl,1478000,2050
isr,420000,1950
isr,498000,1955
isr,576000,1960
isr,639000,1965
isr,767000,1970
isr,948000,1975
isr,1112000,1980
isr,1232000,1985
isr,1332000,1990
isr,1549000,1995
isr,1770000,2000
isr,1948000,2005
isr,2103000,2010
isr,2197000,2015
isr,2311000,2020
isr,2460000,2025
isr,2615000,2030
isr,2735000,2035
isr,2779000,2040
isr,2777000,2045
isr,2761000,2050
ita,13950000,1950
ita,14160000,1955
ita,15020000,1960
ita,14690000,1965
ita,14830000,1970
ita,14900000,1975
ita,15180000,1980
ita,16340000,1985
ita,16930000,1990
ita,17510000,1995
ita,17120000,2000
ita,16510000,2005
ita,15340000,2010
ita,13920000,2015
ita,12840000,2020
ita,12480000,2025
ita,12490000,2030
ita,12340000,2035
ita,12080000,2040
ita,11620000,2045
ita,11130000,2050
jam,433000,1950
jam,449000,1955
jam,421000,1960
jam,410000,1965
jam,390000,1970
jam,409000,1975
jam,546000,1980
jam,649000,1985
jam,726000,1990
jam,791000,1995
jam,804000,2000
jam,794000,2005
jam,786000,2010
jam,821000,2015
jam,871000,2020
jam,877000,2025
jam,860000,2030
jam,811000,2035
jam,767000,2040
jam,741000,2045
jam,703000,2050
jpn,24020000,1950
jpn,27110000,1955
jpn,29940000,1960
jpn,33030000,1965
jpn,36560000,1970
jpn,37590000,1975
jpn,36930000,1980
jpn,35940000,1985
jpn,33620000,1990
jpn,34620000,1995
jpn,35170000,2000
jpn,34570000,2005
jpn,32470000,2010
jpn,28770000,2015
jpn,26340000,2020
jpn,24560000,2025
jpn,23270000,2030
jpn,22020000,2035
jpn,20520000,2040
jpn,19070000,2045
jpn,17980000,2050
jor,110000,1950
jor,166000,1955
jor,242000,1960
jor,305000,1965
jor,452000,1970
jor,521000,1975
jor,508000,1980
jor,661000,1985
jor,829000,1990
jor,1362000,1995
jor,1577000,2000
jor,1872000,2005
jor,2271000,2010
jor,2370000,2015
jor,2512000,2020
jor,2617000,2025
jor,2775000,2030
jor,2905000,2035
jor,2963000,2040
jor,2976000,2045
jor,2915000,2050
kaz,1915000,1950
kaz,2204000,1955
kaz,3184000,1960
kaz,3568000,1965
kaz,3635000,1970
kaz,4116000,1975
kaz,4364000,1980
kaz,5111000,1985
kaz,5372000,1990
kaz,5040000,1995
kaz,4692000,2000
kaz,4823000,2005
kaz,5244000,2010
kaz,5383000,2015
kaz,5182000,2020
kaz,4964000,2025
kaz,4867000,2030
kaz,4935000,2035
kaz,5179000,2040
kaz,5195000,2045
kaz,4860000,2050
ken,1678000,1950
ken,1886000,1955
ken,2081000,1960
ken,2254000,1965
ken,2595000,1970
ken,3142000,1975
ken,3924000,1980
ken,4966000,1985
ken,6137000,1990
ken,7611000,1995
ken,9028000,2000
ken,10700000,2005
ken,12600000,2010
ken,14340000,2015
ken,15960000,2020
ken,17800000,2025
ken,20120000,2030
ken,22720000,2035
ken,25030000,2040
ken,26760000,2045
ken,27890000,2050
prk,2835000,1950
prk,3204000,1955
prk,3970000,1960
prk,4614000,1965
prk,5069000,1970
prk,4949000,1975
prk,5245000,1980
prk,5557000,1985
prk,6481000,1990
prk,7675000,1995
prk,7536000,2000
prk,7661000,2005
prk,7272000,2010
prk,7191000,2015
prk,7562000,2020
prk,7340000,2025
prk,7021000,2030
prk,6531000,2035
prk,6274000,2040
prk,6247000,2045
prk,6222000,2050
kor,5239000,1950
kor,5751000,1955
kor,7165000,1960
kor,7894000,1965
kor,8774000,1970
kor,10040000,1975
kor,11880000,1980
kor,14010000,1985
kor,15880000,1990
kor,16860000,1995
kor,16470000,2000
kor,15820000,2005
kor,14690000,2010
kor,13920000,2015
kor,13370000,2020
kor,12070000,2025
kor,11200000,2030
kor,9949000,2035
kor,8921000,2040
kor,8562000,2045
kor,8287000,2050
kwt,56000,1950
kwt,75000,1955
kwt,117000,1960
kwt,187000,1965
kwt,261000,1970
kwt,327000,1975
kwt,486000,1980
kwt,654000,1985
kwt,821000,1990
kwt,792000,1995
kwt,995000,2000
kwt,1248000,2005
kwt,1309000,2010
kwt,1286000,2015
kwt,1252000,2020
kwt,1255000,2025
kwt,1305000,2030
kwt,1364000,2035
kwt,1409000,2040
kwt,1434000,2045
kwt,1440000,2050
kgz,493000,1950
kgz,552000,1955
kgz,670000,1960
kgz,706000,1965
kgz,713000,1970
kgz,799000,1975
kgz,949000,1980
kgz,1205000,1985
kgz,1340000,1990
kgz,1411000,1995
kgz,1531000,2000
kgz,1649000,2005
kgz,1853000,2010
kgz,1998000,2015
kgz,2068000,2020
kgz,2041000,2025
kgz,2016000,2030
kgz,2006000,2035
kgz,2010000,2040
kgz,1996000,2045
kgz,1878000,2050
lao,508000,1950
lao,549000,1955
lao,594000,1960
lao,649000,1965
lao,729000,1970
lao,847000,1975
lao,832000,1980
lao,967000,1985
lao,1165000,1990
lao,1362000,1995
lao,1529000,2000
lao,1713000,2005
lao,1993000,2010
lao,2307000,2015
lao,2631000,2020
lao,2797000,2025
lao,2901000,2030
lao,2968000,2035
lao,3022000,2040
lao,3166000,2045
lao,3243000,2050
lva,532000,1950
lva,571000,1955
lva,662000,1960
lva,725000,1965
lva,719000,1970
lva,728000,1975
lva,730000,1980
lva,751000,1985
lva,774000,1990
lva,703000,1995
lva,660000,2000
lva,648000,2005
lva,675000,2010
lva,642000,2015
lva,576000,2020
lva,503000,2025
lva,429000,2030
lva,417000,2035
lva,439000,2040
lva,447000,2045
lva,426000,2050
lbn,402000,1950
lbn,446000,1955
lbn,522000,1960
lbn,569000,1965
lbn,625000,1970
lbn,722000,1975
lbn,752000,1980
lbn,846000,1985
lbn,936000,1990
lbn,1136000,1995
lbn,1190000,2000
lbn,1346000,2005
lbn,1414000,2010
lbn,1470000,2015
lbn,1501000,2020
lbn,1449000,2025
lbn,1389000,2030
lbn,1325000,2035
lbn,1266000,2040
lbn,1263000,2045
lbn,1262000,2050
lso,201000,1950
lso,204000,1955
lso,213000,1960
lso,228000,1965
lso,256000,1970
lso,284000,1975
lso,322000,1980
lso,369000,1985
lso,393000,1990
lso,425000,1995
lso,492000,2000
lso,560000,2005
lso,648000,2010
lso,728000,2015
lso,782000,2020
lso,804000,2025
lso,817000,2030
lso,827000,2035
lso,832000,2040
lso,836000,2045
lso,832000,2050
lbr,236000,1950
lbr,261000,1955
lbr,291000,1960
lbr,329000,1965
lbr,369000,1970
lbr,419000,1975
lbr,505000,1980
lbr,607000,1985
lbr,607000,1990
lbr,541000,1995
lbr,784000,2000
lbr,926000,2005
lbr,1157000,2010
lbr,1367000,2015
lbr,1584000,2020
lbr,1815000,2025
lbr,2056000,2030
lbr,2295000,2035
lbr,2511000,2040
lbr,2696000,2045
lbr,2843000,2050
lby,277000,1950
lby,306000,1955
lby,370000,1960
lby,449000,1965
lby,550000,1970
lby,688000,1975
lby,831000,1980
lby,1014000,1985
lby,1236000,1990
lby,1527000,1995
lby,1848000,2000
lby,2221000,2005
lby,2409000,2010
lby,2449000,2015
lby,2446000,2020
lby,2416000,2025
lby,2550000,2030
lby,2731000,2035
lby,2815000,2040
lby,2756000,2045
lby,2603000,2050
ltu,693000,1950
ltu,758000,1955
ltu,881000,1960
ltu,931000,1965
ltu,930000,1970
ltu,940000,1975
ltu,981000,1980
ltu,1056000,1985
ltu,1122000,1990
ltu,1103000,1995
ltu,1014000,2000
ltu,970000,2005
ltu,930000,2010
ltu,897000,2015
ltu,848000,2020
ltu,758000,2025
ltu,657000,2030
ltu,596000,2035
ltu,583000,2040
ltu,594000,2045
ltu,586000,2050
lux,89000,1950
lux,90000,1955
lux,91000,1960
lux,94000,1965
lux,92000,1970
lux,106000,1975
lux,111000,1980
lux,119000,1985
lux,124000,1990
lux,129000,1995
lux,132000,2000
lux,132000,2005
lux,133000,2010
lux,140000,2015
lux,149000,2020
lux,156000,2025
lux,160000,2030
lux,163000,2035
lux,167000,2040
lux,174000,2045
lux,184000,2050
mac,70000,1950
mac,55000,1955
mac,42000,1960
mac,45000,1965
mac,56000,1970
mac,76000,1975
mac,94000,1980
mac,129000,1985
mac,156000,1990
mac,155000,1995
mac,142000,2000
mac,157000,2005
mac,185000,2010
mac,178000,2015
mac,166000,2020
mac,149000,2025
mac,127000,2030
mac,115000,2035
mac,114000,2040
mac,117000,2045
mac,116000,2050
mkd,335000,1950
mkd,391000,1955
mkd,424000,1960
mkd,441000,1965
mkd,475000,1970
mkd,521000,1975
mkd,575000,1980
mkd,590000,1985
mkd,615000,1990
mkd,603000,1995
mkd,613000,2000
mkd,625000,2005
mkd,629000,2010
mkd,623000,2015
mkd,594000,2020
mkd,547000,2025
mkd,498000,2030
mkd,455000,2035
mkd,432000,2040
mkd,419000,2045
mkd,409000,2050
mdg,1164000,1950
mdg,1273000,1955
mdg,1396000,1960
mdg,1498000,1965
mdg,1626000,1970
mdg,1872000,1975
mdg,2196000,1980
mdg,2622000,1985
mdg,3126000,1990
mdg,3674000,1995
mdg,4308000,2000
mdg,4898000,2005
mdg,5714000,2010
mdg,6700000,2015
mdg,7824000,2020
mdg,9089000,2025
mdg,10220000,2030
mdg,11220000,2035
mdg,12080000,2040
mdg,12860000,2045
mdg,13530000,2050
mwi,783000,1950
mwi,872000,1955
mwi,963000,1960
mwi,1086000,1965
mwi,1234000,1970
mwi,1398000,1975
mwi,1621000,1980
mwi,1866000,1985
mwi,2605000,1990
mwi,2751000,1995
mwi,3227000,2000
mwi,3642000,2005
mwi,4226000,2010
mwi,5137000,2015
mwi,6141000,2020
mwi,7233000,2025
mwi,8381000,2030
mwi,9454000,2035
mwi,10480000,2040
mwi,11460000,2045
mwi,12340000,2050
mys,1702000,1950
mys,1874000,1955
mys,2140000,1960
mys,2401000,1965
mys,2804000,1970
mys,3430000,1975
mys,4086000,1980
mys,4878000,1985
mys,5845000,1990
mys,6623000,1995
mys,7480000,2000
mys,8188000,2005
mys,8968000,2010
mys,9716000,2015
mys,10310000,2020
mys,10650000,2025
mys,10860000,2030
mys,10920000,2035
mys,10930000,2040
mys,10770000,2045
mys,10500000,2050
mdv,24000,1950
mdv,26000,1955
mdv,26000,1960
mdv,28000,1965
mdv,30000,1970
mdv,36000,1975
mdv,42000,1980
mdv,50000,1985
mdv,56000,1990
mdv,68000,1995
mdv,82000,2000
mdv,102000,2005
mdv,120000,2010
mdv,136000,2015
mdv,141000,2020
mdv,133000,2025
mdv,123000,2030
mdv,115000,2035
mdv,114000,2040
mdv,118000,2045
mdv,119000,2050
mli,1257000,1950
mli,1352000,1955
mli,1456000,1960
mli,1573000,1965
mli,1679000,1970
mli,1800000,1975
mli,1942000,1980
mli,2091000,1985
mli,2311000,1990
mli,2590000,1995
mli,2866000,2000
mli,3362000,2005
mli,3873000,2010
mli,4431000,2015
mli,5030000,2020
mli,5675000,2025
mli,6428000,2030
mli,7243000,2035
mli,8054000,2040
mli,8762000,2045
mli,9282000,2050
mlt,85000,1950
mlt,75000,1955
mlt,78000,1960
mlt,74000,1965
mlt,89000,1970
mlt,97000,1975
mlt,109000,1980
mlt,114000,1985
mlt,109000,1990
mlt,106000,1995
mlt,107000,2000
mlt,114000,2005
mlt,121000,2010
mlt,121000,2015
mlt,117000,2020
mlt,108000,2025
mlt,98000,2030
mlt,92000,2035
mlt,86000,2040
mlt,87000,2045
mlt,88000,2050
mtq,64000,1950
mtq,65000,1955
mtq,74000,1960
mtq,71000,1965
mtq,79000,1970
mtq,72000,1975
mtq,90000,1980
mtq,103000,1985
mtq,117000,1990
mtq,119000,1995
mtq,116000,2000
mtq,103000,2005
mtq,100000,2010
mtq,100000,2015
mtq,104000,2020
mtq,104000,2025
mtq,99000,2030
mtq,92000,2035
mtq,87000,2040
mtq,83000,2045
mtq,80000,2050
mrt,190000,1950
mrt,217000,1955
mrt,243000,1960
mrt,273000,1965
mrt,309000,1970
mrt,348000,1975
mrt,404000,1980
mrt,473000,1985
mrt,547000,1990
mrt,647000,1995
mrt,773000,2000
mrt,918000,2005
mrt,1054000,2010
mrt,1172000,2015
mrt,1293000,2020
mrt,1424000,2025
mrt,1562000,2030
mrt,1692000,2035
mrt,1791000,2040
mrt,1857000,2045
mrt,1898000,2050
mus,134000,1950
mus,155000,1955
mus,176000,1960
mus,200000,1965
mus,229000,1970
mus,264000,1975
mus,310000,1980
mus,343000,1985
mus,371000,1990
mus,401000,1995
mus,419000,2000
mus,422000,2005
mus,407000,2010
mus,406000,2015
mus,404000,2020
mus,399000,2025
mus,391000,2030
mus,373000,2035
mus,362000,2040
mus,357000,2045
mus,357000,2050
myt,4000,1950
myt,4000,1955
myt,5000,1960
myt,7000,1965
myt,9000,1970
myt,11000,1975
myt,14000,1980
myt,18000,1985
myt,24000,1990
myt,34000,1995
myt,42000,2000
myt,52000,2005
myt,63000,2010
myt,75000,2015
myt,88000,2020
myt,98000,2025
myt,105000,2030
myt,108000,2035
myt,108000,2040
myt,110000,2045
myt,114000,2050
mex,7661000,1950
mex,8673000,1955
mex,9860000,1960
mex,11200000,1965
mex,12730000,1970
mex,15100000,1975
mex,18180000,1980
mex,20960000,1985
mex,24690000,1990
mex,29000000,1995
mex,32940000,2000
mex,35120000,2005
mex,36160000,2010
mex,36400000,2015
mex,36500000,2020
mex,36740000,2025
mex,36480000,2030
mex,35100000,2035
mex,33210000,2040
mex,31320000,2045
mex,29700000,2050
fsm,9000,1950
fsm,10000,1955
fsm,12000,1960
fsm,14000,1965
fsm,15000,1970
fsm,14000,1975
fsm,18000,1980
fsm,22000,1985
fsm,27000,1990
fsm,29000,1995
fsm,30000,2000
fsm,32000,2005
fsm,33000,2010
fsm,37000,2015
fsm,41000,2020
fsm,42000,2025
fsm,43000,2030
fsm,42000,2035
fsm,41000,2040
fsm,39000,2045
fsm,38000,2050
mda,741000,1950
mda,806000,1955
mda,962000,1960
mda,992000,1965
mda,989000,1970
mda,1103000,1975
mda,1197000,1980
mda,1333000,1985
mda,1351000,1990
mda,1286000,1995
mda,1159000,2000
mda,1063000,2005
mda,1111000,2010
mda,1121000,2015
mda,1043000,2020
mda,904000,2025
mda,759000,2030
mda,687000,2035
mda,689000,2040
mda,691000,2045
mda,636000,2050
mng,213000,1950
mng,237000,1955
mng,267000,1960
mng,303000,1965
mng,348000,1970
mng,402000,1975
mng,466000,1980
mng,545000,1985
mng,663000,1990
mng,739000,1995
mng,823000,2000
mng,916000,2005
mng,1030000,2010
mng,1080000,2015
mng,1070000,2020
mng,1014000,2025
mng,937000,2030
mng,905000,2035
mng,912000,2040
mng,934000,2045
mng,915000,2050
mne,99000,1950
mne,117000,1955
mne,141000,1960
mne,149000,1965
mne,150000,1970
mne,165000,1975
mne,174000,1980
mne,184000,1985
mne,177000,1990
mne,191000,1995
mne,202000,2000
mne,180000,2005
mne,186000,2010
mne,181000,2015
mne,178000,2020
mne,171000,2025
mne,160000,2030
mne,156000,2035
mne,151000,2040
mne,148000,2045
mne,147000,2050
mar,2464000,1950
mar,2786000,1955
mar,3189000,1960
mar,3553000,1965
mar,3665000,1970
mar,4083000,1975
mar,5271000,1980
mar,6412000,1985
mar,7459000,1990
mar,8375000,1995
mar,9067000,2000
mar,10020000,2005
mar,10970000,2010
mar,11600000,2015
mar,11850000,2020
mar,11590000,2025
mar,11440000,2030
mar,11460000,2035
mar,11590000,2040
mar,11650000,2045
mar,11390000,2050
moz,1855000,1950
moz,1997000,1955
moz,2166000,1960
moz,2369000,1965
moz,2602000,1970
moz,2888000,1975
moz,3332000,1980
moz,3545000,1985
moz,3284000,1990
moz,4391000,1995
moz,5154000,2000
moz,5832000,2005
moz,6562000,2010
moz,7426000,2015
moz,8531000,2020
moz,9929000,2025
moz,11270000,2030
moz,12460000,2035
moz,13450000,2040
moz,14170000,2045
moz,14820000,2050
mmr,5580000,1950
mmr,5854000,1955
mmr,5971000,1960
mmr,6115000,1965
mmr,6496000,1970
mmr,7673000,1975
mmr,9217000,1980
mmr,10960000,1985
mmr,12740000,1990
mmr,14330000,1995
mmr,15900000,2000
mmr,16830000,2005
mmr,17490000,2010
mmr,17770000,2015
mmr,17680000,2020
mmr,17400000,2025
mmr,17290000,2030
mmr,17320000,2035
mmr,17390000,2040
mmr,17150000,2045
mmr,16660000,2050
nam,143000,1950
nam,154000,1955
nam,165000,1960
nam,184000,1965
nam,206000,1970
nam,236000,1975
nam,251000,1980
nam,285000,1985
nam,397000,1990
nam,472000,1995
nam,551000,2000
nam,617000,2005
nam,710000,2010
nam,811000,2015
nam,895000,2020
nam,959000,2025
nam,1010000,2030
nam,1046000,2035
nam,1087000,2040
nam,1128000,2045
nam,1152000,2050
npl,2419000,1950
npl,2638000,1955
npl,2872000,1960
npl,3145000,1965
npl,3399000,1970
npl,3753000,1975
npl,4168000,1980
npl,4646000,1985
npl,5301000,1990
npl,6095000,1995
npl,7036000,2000
npl,8126000,2005
npl,9352000,2010
npl,10700000,2015
npl,12030000,2020
npl,13020000,2025
npl,13540000,2030
npl,13770000,2035
npl,13900000,2040
npl,14110000,2045
npl,14390000,2050
nld,2968000,1950
nld,3005000,1955
nld,3098000,1960
nld,3251000,1965
nld,3690000,1970
nld,4075000,1975
nld,4482000,1980
nld,4828000,1985
nld,4937000,1990
nld,4954000,1995
nld,4740000,2000
nld,4420000,2005
nld,4152000,2010
nld,4069000,2015
nld,4138000,2020
nld,4232000,2025
nld,4203000,2030
nld,4114000,2035
nld,4047000,2040
nld,4000000,2045
nld,4028000,2050
ant,34000,1950
ant,32000,1955
ant,35000,1960
ant,36000,1965
ant,43000,1970
ant,49000,1975
ant,57000,1980
ant,61000,1985
ant,66000,1990
ant,62000,1995
ant,51000,2000
ant,49000,2005
ant,52000,2010
ant,50000,2015
ant,47000,2020
ant,43000,2025
ant,40000,2030
ant,38000,2035
ant,40000,2040
ant,40000,2045
ant,38000,2050
ncl,18000,1950
ncl,20000,1955
ncl,22000,1960
ncl,27000,1965
ncl,31000,1970
ncl,38000,1975
ncl,42000,1980
ncl,47000,1985
ncl,54000,1990
ncl,64000,1995
ncl,71000,2000
ncl,74000,2005
ncl,79000,2010
ncl,82000,2015
ncl,87000,2020
ncl,90000,2025
ncl,90000,2030
ncl,88000,2035
ncl,89000,2040
ncl,89000,2045
ncl,90000,2050
nzl,556000,1950
nzl,584000,1955
nzl,610000,1960
nzl,661000,1965
nzl,725000,1970
nzl,864000,1975
nzl,933000,1980
nzl,1050000,1985
nzl,1083000,1990
nzl,1166000,1995
nzl,1137000,2000
nzl,1136000,2005
nzl,1154000,2010
nzl,1207000,2015
nzl,1252000,2020
nzl,1270000,2025
nzl,1270000,2030
nzl,1263000,2035
nzl,1275000,2040
nzl,1286000,2045
nzl,1283000,2050
nic,374000,1950
nic,422000,1955
nic,474000,1960
nic,532000,1965
nic,585000,1970
nic,703000,1975
nic,851000,1980
nic,985000,1985
nic,1138000,1990
nic,1315000,1995
nic,1493000,2000
nic,1687000,2005
nic,1876000,2010
nic,2106000,2015
nic,2258000,2020
nic,2309000,2025
nic,2345000,2030
nic,2328000,2035
nic,2313000,2040
nic,2297000,2045
nic,2238000,2050
ner,672000,1950
ner,783000,1955
ner,893000,1960
ner,1057000,1965
ner,1221000,1970
ner,1364000,1975
ner,1548000,1980
ner,1662000,1985
ner,1991000,1990
ner,2317000,1995
ner,2824000,2000
ner,3265000,2005
ner,3906000,2010
ner,4693000,2015
ner,5682000,2020
ner,6958000,2025
ner,8753000,2030
ner,10800000,2035
ner,13060000,2040
ner,15580000,2045
ner,18140000,2050
nga,10370000,1950
nga,11460000,1955
nga,12660000,1960
nga,14040000,1965
nga,15470000,1970
nga,17410000,1975
nga,20250000,1980
nga,22580000,1985
nga,25720000,1990
nga,29540000,1995
nga,34430000,2000
nga,40140000,2005
nga,46390000,2010
nga,52880000,2015
nga,59460000,2020
nga,66540000,2025
nga,74270000,2030
nga,81550000,2035
nga,87360000,2040
nga,91290000,2045
nga,93600000,2050
nor,998000,1950
nor,958000,1955
nor,887000,1960
nor,883000,1965
nor,971000,1970
nor,1074000,1975
nor,1183000,1980
nor,1252000,1985
nor,1285000,1990
nor,1310000,1995
nor,1288000,2000
nor,1258000,2005
nor,1267000,2010
nor,1292000,2015
nor,1336000,2020
nor,1367000,2025
nor,1381000,2030
nor,1364000,2035
nor,1361000,2040
nor,1382000,2045
nor,1401000,2050
omn,128000,1950
omn,134000,1955
omn,144000,1960
omn,160000,1965
omn,189000,1970
omn,253000,1975
omn,361000,1980
omn,468000,1985
omn,567000,1990
omn,718000,1995
omn,863000,2000
omn,921000,2005
omn,1075000,2010
omn,1189000,2015
omn,1260000,2020
omn,1259000,2025
omn,1259000,2030
omn,1295000,2035
omn,1315000,2040
omn,1342000,2045
omn,1354000,2050
pak,10620000,1950
pak,11530000,1955
pak,12850000,1960
pak,14580000,1965
pak,16450000,1970
pak,18730000,1975
pak,21590000,1980
pak,26180000,1985
pak,31450000,1990
pak,35740000,1995
pak,42010000,2000
pak,49020000,2005
pak,57700000,2010
pak,65970000,2015
pak,73290000,2020
pak,79550000,2025
pak,84420000,2030
pak,90030000,2035
pak,95160000,2040
pak,98820000,2045
pak,100600000,2050
