geo,population_aged_40_59_years_both_sexes_percent,time
deu,24.85,2045
deu,23.63,2050
gha,12.79,1950
gha,12.99,1955
gha,13.05,1960
gha,12.99,1965
gha,12.88,1970
gha,12.76,1975
gha,12.69,1980
gha,12.7,1985
gha,12.89,1990
gha,12.85,1995
gha,13.18,2000
gha,13.76,2005
gha,14.43,2010
gha,15.4,2015
gha,16.46,2020
gha,17.56,2025
gha,18.7,2030
gha,19.76,2035
gha,20.59,2040
gha,21.27,2045
gha,21.96,2050
grc,20.34,1950
grc,21.61,1955
grc,21.78,1960
grc,22.14,1965
grc,24.1,1970
grc,24.56,1975
grc,25.58,1980
grc,25.53,1985
grc,24.82,1990
grc,24.45,1995
grc,25.02,2000
grc,26.93,2005
grc,28.33,2010
grc,29.6,2015
grc,30.6,2020
grc,30.82,2025
grc,29.32,2030
grc,27.42,2035
grc,25.28,2040
grc,23.84,2045
grc,23.67,2050
grd,14.67,1950
grd,14.63,1955
grd,13.64,1960
grd,12.9,1965
grd,13.83,1970
grd,14.29,1975
grd,13.48,1980
grd,11.88,1985
grd,13.54,1990
grd,14.0,1995
grd,13.86,2000
grd,17.65,2005
grd,17.65,2010
grd,19.63,2015
grd,20.18,2020
grd,20.91,2025
grd,26.85,2030
grd,28.97,2035
grd,28.16,2040
grd,26.73,2045
grd,22.45,2050
glp,15.71,1950
glp,15.68,1955
glp,16.06,1960
glp,15.84,1965
glp,16.0,1970
glp,15.85,1975
glp,16.56,1980
glp,17.51,1985
glp,18.7,1990
glp,20.74,1995
glp,23.08,2000
glp,25.71,2005
glp,27.35,2010
glp,27.79,2015
glp,25.98,2020
glp,25.26,2025
glp,24.64,2030
glp,24.54,2035
glp,25.51,2040
glp,25.1,2045
glp,24.95,2050
gum,12.28,1950
gum,11.29,1955
gum,13.43,1960
gum,13.7,1965
gum,15.29,1970
gum,14.89,1975
gum,15.38,1980
gum,15.0,1985
gum,16.67,1990
gum,19.05,1995
gum,20.65,2000
gum,23.35,2005
gum,24.44,2010
gum,24.61,2015
gum,24.26,2020
gum,23.22,2025
gum,22.48,2030
gum,23.35,2035
gum,25.21,2040
gum,25.74,2045
gum,26.25,2050
gtm,12.71,1950
gtm,12.43,1955
gtm,12.2,1960
gtm,12.37,1965
gtm,12.95,1970
gtm,13.27,1975
gtm,13.21,1980
gtm,12.78,1985
gtm,12.68,1990
gtm,12.55,1995
gtm,12.38,2000
gtm,12.44,2005
gtm,12.51,2010
gtm,13.0,2015
gtm,14.1,2020
gtm,15.58,2025
gtm,17.16,2030
gtm,19.01,2035
gtm,20.82,2040
gtm,22.58,2045
gtm,24.24,2050
gin,15.36,1950
gin,15.5,1955
gin,15.59,1960
gin,15.48,1965
gin,15.04,1970
gin,14.25,1975
gin,13.53,1980
gin,13.4,1985
gin,13.13,1990
gin,13.21,1995
gin,13.3,2000
gin,13.23,2005
gin,13.3,2010
gin,13.47,2015
gin,13.88,2020
gin,14.61,2025
gin,15.63,2030
gin,16.82,2035
gin,18.04,2040
gin,19.36,2045
gin,20.78,2050
gnb,15.44,1950
gnb,15.72,1955
gnb,16.19,1960
gnb,16.36,1965
gnb,16.45,1970
gnb,14.96,1975
gnb,14.27,1980
gnb,14.36,1985
gnb,14.1,1990
gnb,15.18,1995
gnb,14.88,2000
gnb,14.33,2005
gnb,13.21,2010
gnb,13.83,2015
gnb,14.24,2020
gnb,14.47,2025
gnb,15.18,2030
gnb,15.27,2035
gnb,16.14,2040
gnb,17.4,2045
gnb,18.74,2050
guy,14.18,1950
guy,13.99,1955
guy,13.56,1960
guy,13.35,1965
guy,12.85,1970
guy,12.69,1975
guy,12.5,1980
guy,12.21,1985
guy,12.83,1990
guy,14.1,1995
guy,16.38,2000
guy,20.84,2005
guy,22.94,2010
guy,24.11,2015
guy,23.49,2020
guy,22.85,2025
guy,21.32,2030
guy,21.43,2035
guy,24.11,2040
guy,25.5,2045
guy,26.52,2050
hti,15.59,1950
hti,16.33,1955
hti,16.23,1960
hti,15.54,1965
hti,14.87,1970
hti,14.5,1975
hti,14.34,1980
hti,14.03,1985
hti,13.53,1990
hti,13.64,1995
hti,13.83,2000
hti,14.34,2005
hti,15.06,2010
hti,15.48,2015
hti,16.62,2020
hti,18.68,2025
hti,20.68,2030
hti,22.57,2035
hti,23.88,2040
hti,24.12,2045
hti,24.3,2050
hnd,14.39,1950
hnd,13.8,1955
hnd,12.73,1960
hnd,12.46,1965
hnd,12.26,1970
hnd,12.01,1975
hnd,11.67,1980
hnd,11.07,1985
hnd,10.94,1990
hnd,11.4,1995
hnd,12.25,2000
hnd,13.36,2005
hnd,14.44,2010
hnd,15.42,2015
hnd,16.89,2020
hnd,18.8,2025
hnd,20.93,2030
hnd,23.23,2035
hnd,24.98,2040
hnd,25.98,2045
hnd,26.56,2050
hkg,15.13,1950
hkg,17.3,1955
hkg,18.64,1960
hkg,18.97,1965
hkg,20.06,1970
hkg,20.71,1975
hkg,19.75,1980
hkg,18.87,1985
hkg,20.2,1990
hkg,22.77,1995
hkg,27.44,2000
hkg,33.05,2005
hkg,34.77,2010
hkg,34.31,2015
hkg,32.06,2020
hkg,29.78,2025
hkg,28.92,2030
hkg,29.0,2035
hkg,28.38,2040
hkg,26.17,2045
hkg,24.65,2050
hun,25.27,1950
hun,25.99,1955
hun,24.08,1960
hun,24.83,1965
hun,24.83,1970
hun,24.27,1975
hun,25.2,1980
hun,24.75,1985
hun,25.12,1990
hun,26.8,1995
hun,27.93,2000
hun,27.41,2005
hun,27.27,2010
hun,27.2,2015
hun,28.84,2020
hun,30.19,2025
hun,30.54,2030
hun,29.74,2035
hun,27.23,2040
hun,25.84,2045
hun,24.91,2050
isl,20.28,1950
isl,19.62,1955
isl,19.32,1960
isl,19.27,1965
isl,18.72,1970
isl,18.89,1975
isl,18.86,1980
isl,18.18,1985
isl,19.61,1990
isl,21.64,1995
isl,24.29,2000
isl,26.35,2005
isl,26.36,2010
isl,26.63,2015
isl,26.68,2020
isl,26.63,2025
isl,26.92,2030
isl,26.58,2035
isl,25.37,2040
isl,23.95,2045
isl,23.34,2050
ind,16.28,1950
ind,16.22,1955
ind,15.87,1960
ind,15.72,1965
ind,15.56,1970
ind,15.56,1975
ind,15.54,1980
ind,15.34,1985
ind,15.31,1990
ind,16.18,1995
ind,17.19,2000
ind,18.36,2005
ind,19.52,2010
ind,20.34,2015
ind,21.48,2020
ind,22.86,2025
ind,24.41,2030
ind,26.0,2035
ind,27.11,2040
ind,27.85,2045
ind,28.17,2050
idn,14.88,1950
idn,15.06,1955
idn,14.84,1960
idn,14.59,1965
idn,14.62,1970
idn,14.88,1975
idn,15.41,1980
idn,15.68,1985
idn,15.68,1990
idn,16.32,1995
idn,17.67,2000
idn,19.52,2005
idn,21.85,2010
idn,23.99,2015
idn,25.69,2020
idn,26.96,2025
idn,27.43,2030
idn,27.38,2035
idn,27.08,2040
idn,26.85,2045
idn,26.71,2050
irn,16.35,1950
irn,15.59,1955
irn,14.94,1960
irn,14.17,1965
irn,13.45,1970
irn,15.18,1975
irn,13.89,1980
irn,12.36,1985
irn,11.8,1990
irn,12.7,1995
irn,15.08,2000
irn,16.98,2005
irn,19.32,2010
irn,21.12,2015
irn,23.73,2020
irn,28.35,2025
irn,32.16,2030
irn,33.21,2035
irn,30.83,2040
irn,27.09,2045
irn,24.48,2050
irq,19.11,1950
irq,18.1,1955
irq,17.25,1960
irq,15.57,1965
irq,13.73,1970
irq,12.48,1975
irq,11.62,1980
irq,11.25,1985
irq,10.65,1990
irq,11.72,1995
irq,11.83,2000
irq,12.35,2005
irq,13.83,2010
irq,14.83,2015
irq,16.5,2020
irq,17.92,2025
irq,19.09,2030
irq,20.42,2035
irq,22.04,2040
irq,23.41,2045
irq,24.41,2050
irl,21.35,1950
irl,22.7,1955
irl,22.62,1960
irl,22.25,1965
irl,21.29,1970
irl,19.5,1975
irl,18.26,1980
irl,17.99,1985
irl,20.06,1990
irl,21.98,1995
irl,23.92,2000
irl,24.65,2005
irl,24.93,2010
irl,26.32,2015
irl,28.12,2020
irl,29.09,2025
irl,28.85,2030
irl,27.22,2035
irl,25.14,2040
irl,24.08,2045
irl,24.35,2050
isr,20.1,1950
isr,22.01,1955
isr,21.0,1960
isr,20.78,1965
isr,19.26,1970
isr,17.72,1975
isr,16.84,1980
isr,16.16,1985
isr,17.4,1990
isr,19.6,1995
isr,20.76,2000
isr,21.57,2005
isr,21.09,2010
isr,21.32,2015
isr,21.88,2020
isr,22.49,2025
isr,22.9,2030
isr,22.76,2035
isr,23.04,2040
isr,23.75,2045
isr,24.57,2050
ita,22.5,1950
ita,24.22,1955
ita,23.39,1960
ita,24.11,1965
ita,23.99,1970
ita,23.71,1975
ita,25.38,1980
ita,24.89,1985
ita,25.23,1990
ita,25.42,1995
ita,25.97,2000
ita,27.55,2005
ita,28.82,2010
ita,30.54,2015
ita,31.05,2020
ita,29.64,2025
ita,27.27,2030
ita,24.89,2035
ita,23.34,2040
ita,23.04,2045
ita,23.41,2050
jam,17.22,1950
jam,17.89,1955
jam,16.88,1960
jam,15.57,1965
jam,14.87,1970
jam,14.31,1975
jam,13.27,1980
jam,12.93,1985
jam,13.41,1990
jam,14.43,1995
jam,16.09,2000
jam,18.93,2005
jam,21.12,2010
jam,22.29,2015
jam,21.77,2020
jam,20.91,2025
jam,20.79,2030
jam,22.23,2035
jam,24.28,2040
jam,25.14,2045
jam,25.35,2050
jpn,17.56,1950
jpn,18.31,1955
jpn,18.88,1960
jpn,19.79,1965
jpn,21.5,1970
jpn,23.2,1975
jpn,24.92,1980
jpn,26.59,1985
jpn,28.78,1990
jpn,29.14,1995
jpn,28.38,2000
jpn,27.41,2005
jpn,26.01,2010
jpn,26.97,2015
jpn,28.01,2020
jpn,28.3,2025
jpn,27.41,2030
jpn,25.15,2035
jpn,23.9,2040
jpn,23.2,2045
jpn,22.89,2050
jor,13.77,1950
jor,12.37,1955
jor,11.71,1960
jor,11.47,1965
jor,11.52,1970
jor,11.78,1975
jor,11.81,1980
jor,11.53,1985
jor,10.94,1990
jor,11.43,1995
jor,12.18,2000
jor,12.81,2005
jor,14.94,2010
jor,17.74,2015
jor,20.36,2020
jor,22.8,2025
jor,24.1,2030
jor,24.88,2035
jor,25.53,2040
jor,25.65,2045
jor,26.38,2050
kaz,18.35,1950
kaz,18.43,1955
kaz,16.41,1960
kaz,15.09,1965
kaz,16.66,1970
kaz,16.53,1975
kaz,19.52,1980
kaz,18.21,1985
kaz,17.69,1990
kaz,19.63,1995
kaz,20.34,2000
kaz,23.31,2005
kaz,23.93,2010
kaz,23.86,2015
kaz,23.84,2020
kaz,24.59,2025
kaz,26.91,2030
kaz,27.68,2035
kaz,26.55,2040
kaz,25.41,2045
kaz,25.16,2050
ken,16.01,1950
ken,14.96,1955
ken,13.8,1960
ken,12.81,1965
ken,12.08,1970
ken,11.53,1975
ken,10.71,1980
ken,9.789,1985
ken,9.639,1990
ken,10.25,1995
ken,11.03,2000
ken,11.53,2005
ken,11.58,2010
ken,11.95,2015
ken,13.02,2020
ken,14.52,2025
ken,16.09,2030
ken,17.02,2035
ken,17.69,2040
ken,18.6,2045
ken,20.01,2050
prk,6.736,1950
prk,8.888,1955
prk,10.92,1960
prk,13.69,1965
prk,15.46,1970
prk,17.2,1975
prk,20.45,1980
prk,22.39,1985
prk,23.18,1990
prk,21.34,1995
prk,21.67,2000
prk,22.35,2005
prk,25.66,2010
prk,29.78,2015
prk,28.8,2020
prk,29.0,2025
prk,27.5,2030
prk,27.38,2035
prk,29.0,2040
prk,28.48,2045
prk,27.62,2050
kor,15.68,1950
kor,15.58,1955
kor,15.04,1960
kor,14.53,1965
kor,14.72,1970
kor,15.37,1975
kor,16.99,1980
kor,17.87,1985
kor,19.36,1990
kor,21.31,1995
kor,24.35,2000
kor,27.77,2005
kor,30.78,2010
kor,32.76,2015
kor,31.96,2020
kor,31.02,2025
kor,29.04,2030
kor,27.99,2035
kor,27.56,2040
kor,25.71,2045
kor,24.78,2050
kwt,13.07,1950
kwt,12.12,1955
kwt,11.15,1960
kwt,10.87,1965
kwt,10.6,1970
kwt,11.81,1975
kwt,13.29,1980
kwt,14.3,1985
kwt,14.43,1990
kwt,16.0,1995
kwt,19.79,2000
kwt,19.9,2005
kwt,23.07,2010
kwt,27.45,2015
kwt,30.6,2020
kwt,31.75,2025
kwt,30.63,2030
kwt,28.48,2035
kwt,26.26,2040
kwt,25.13,2045
kwt,25.15,2050
kgz,20.3,1950
kgz,19.41,1955
kgz,16.48,1960
kgz,14.7,1965
kgz,15.85,1970
kgz,16.18,1975
kgz,17.72,1980
kgz,15.57,1985
kgz,13.86,1990
kgz,13.9,1995
kgz,15.36,2000
kgz,18.54,2005
kgz,19.82,2010
kgz,20.73,2015
kgz,21.26,2020
kgz,22.47,2025
kgz,25.02,2030
kgz,26.68,2035
kgz,27.27,2040
kgz,26.69,2045
kgz,26.41,2050
lao,15.19,1950
lao,15.3,1955
lao,15.35,1960
lao,15.17,1965
lao,14.82,1970
lao,14.24,1975
lao,14.12,1980
lao,13.1,1985
lao,12.15,1990
lao,12.12,1995
lao,12.55,2000
lao,13.69,2005
lao,14.81,2010
lao,15.81,2015
lao,16.75,2020
lao,18.04,2025
lao,20.02,2030
lao,22.23,2035
lao,24.39,2040
lao,24.95,2045
lao,25.02,2050
lva,23.19,1950
lva,24.07,1955
lva,23.87,1960
lva,22.55,1965
lva,23.61,1970
lva,23.97,1975
lva,26.49,1980
lva,26.54,1985
lva,25.14,1990
lva,25.15,1995
lva,25.73,2000
lva,26.65,2005
lva,27.52,2010
lva,27.82,2015
lva,27.74,2020
lva,28.38,2025
lva,30.81,2030
lva,30.44,2035
lva,28.22,2040
lva,25.36,2045
lva,22.35,2050
lbn,17.67,1950
lbn,17.25,1955
lbn,15.4,1960
lbn,14.84,1965
lbn,14.77,1970
lbn,14.97,1975
lbn,15.58,1980
lbn,14.88,1985
lbn,14.26,1990
lbn,16.16,1995
lbn,18.37,2000
lbn,20.12,2005
lbn,22.39,2010
lbn,24.28,2015
lbn,25.62,2020
lbn,26.82,2025
lbn,27.55,2030
lbn,28.14,2035
lbn,28.54,2040
lbn,27.48,2045
lbn,26.27,2050
lso,15.14,1950
lso,15.41,1955
lso,15.01,1960
lso,14.55,1965
lso,13.77,1970
lso,13.48,1975
lso,13.05,1980
lso,12.88,1985
lso,12.61,1990
lso,12.31,1995
lso,12.61,2000
lso,12.53,2005
lso,11.37,2010
lso,10.48,2015
lso,10.81,2020
lso,12.44,2025
lso,14.66,2030
lso,16.78,2035
lso,18.37,2040
lso,19.21,2045
lso,19.77,2050
lbr,14.7,1950
lbr,14.8,1955
lbr,14.46,1960
lbr,14.04,1965
lbr,13.65,1970
lbr,13.52,1975
lbr,13.1,1980
lbr,12.73,1985
lbr,12.43,1990
lbr,12.12,1995
lbr,12.64,2000
lbr,13.27,2005
lbr,13.75,2010
lbr,13.84,2015
lbr,14.26,2020
lbr,14.96,2025
lbr,15.97,2030
lbr,17.4,2035
lbr,18.76,2040
lbr,20.12,2045
lbr,21.48,2050
lby,13.99,1950
lby,13.23,1955
lby,13.34,1960
lby,13.69,1965
lby,12.83,1970
lby,12.25,1975
lby,12.43,1980
lby,12.08,1985
lby,12.53,1990
lby,13.49,1995
lby,14.9,2000
lby,16.3,2005
lby,18.11,2010
lby,20.61,2015
lby,23.34,2020
lby,26.62,2025
lby,27.61,2030
lby,26.96,2035
lby,25.93,2040
lby,24.84,2045
lby,25.56,2050
ltu,22.87,1950
ltu,22.61,1955
ltu,20.83,1960
ltu,20.2,1965
ltu,20.85,1970
ltu,22.45,1975
ltu,24.79,1980
ltu,24.65,1985
ltu,23.53,1990
ltu,23.26,1995
ltu,24.44,2000
ltu,26.55,2005
ltu,28.27,2010
ltu,29.04,2015
ltu,28.02,2020
ltu,27.48,2025
ltu,28.57,2030
ltu,29.25,2035
ltu,29.01,2040
ltu,27.0,2045
ltu,24.33,2050
lux,27.46,1950
lux,28.95,1955
lux,27.16,1960
lux,25.15,1965
lux,24.93,1970
lux,24.44,1975
lux,25.27,1980
lux,25.54,1985
lux,25.46,1990
lux,25.49,1995
lux,26.44,2000
lux,28.42,2005
lux,29.88,2010
lux,30.31,2015
lux,29.38,2020
lux,27.84,2025
lux,26.71,2030
lux,26.43,2035
lux,26.52,2040
lux,26.42,2045
lux,26.09,2050
mac,18.95,1950
mac,20.11,1955
mac,19.08,1960
mac,17.31,1965
mac,16.86,1970
mac,17.39,1975
mac,16.6,1980
mac,14.43,1985
mac,16.13,1990
mac,21.07,1995
mac,27.83,2000
mac,33.06,2005
mac,34.85,2010
mac,36.2,2015
mac,33.96,2020
mac,32.23,2025
mac,31.91,2030
mac,30.51,2035
mac,29.04,2040
mac,26.46,2045
mac,23.23,2050
mkd,15.62,1950
mkd,16.47,1955
mkd,15.79,1960
mkd,16.26,1965
mkd,17.75,1970
mkd,19.08,1975
mkd,20.75,1980
mkd,21.35,1985
mkd,21.94,1990
mkd,23.05,1995
mkd,24.44,2000
mkd,26.03,2005
mkd,27.34,2010
mkd,27.7,2015
mkd,28.3,2020
mkd,29.08,2025
mkd,29.7,2030
mkd,30.19,2035
mkd,29.34,2040
mkd,27.64,2045
mkd,25.74,2050
mdg,17.77,1950
mdg,16.93,1955
mdg,15.74,1960
mdg,14.73,1965
mdg,13.72,1970
mdg,13.3,1975
mdg,12.8,1980
mdg,12.24,1985
mdg,11.64,1990
mdg,11.75,1995
mdg,12.11,2000
mdg,12.73,2005
mdg,13.48,2010
mdg,14.18,2015
mdg,14.97,2020
mdg,15.45,2025
mdg,16.5,2030
mdg,17.87,2035
mdg,19.42,2040
mdg,21.11,2045
mdg,22.4,2050
mwi,12.04,1950
mwi,11.93,1955
mwi,12.32,1960
mwi,12.3,1965
mwi,12.39,1970
mwi,12.21,1975
mwi,12.05,1980
mwi,12.0,1985
mwi,11.61,1990
mwi,11.87,1995
mwi,11.7,2000
mwi,11.59,2005
mwi,11.08,2010
mwi,10.71,2015
mwi,11.19,2020
mwi,11.76,2025
mwi,12.61,2030
mwi,14.2,2035
mwi,15.81,2040
mwi,17.4,2045
mwi,18.94,2050
mys,14.45,1950
mys,14.52,1955
mys,14.19,1960
mys,13.71,1965
mys,13.21,1970
mys,13.2,1975
mys,13.84,1980
mys,13.9,1985
mys,14.73,1990
mys,16.23,1995
mys,18.06,2000
mys,20.22,2005
mys,21.47,2010
mys,22.27,2015
mys,22.73,2020
mys,23.63,2025
mys,24.78,2030
mys,25.9,2035
mys,26.64,2040
mys,26.85,2045
mys,26.83,2050
mdv,19.75,1950
mdv,17.78,1955
mdv,17.53,1960
mdv,16.51,1965
mdv,15.83,1970
mdv,14.71,1975
mdv,13.29,1980
mdv,12.43,1985
mdv,11.52,1990
mdv,10.98,1995
mdv,11.72,2000
mdv,13.36,2005
mdv,16.61,2010
mdv,19.05,2015
mdv,21.61,2020
mdv,25.59,2025
mdv,29.03,2030
mdv,31.58,2035
mdv,31.55,2040
mdv,28.99,2045
mdv,26.1,2050
mli,15.16,1950
mli,15.38,1955
mli,15.41,1960
mli,15.33,1965
mli,15.03,1970
mli,14.53,1975
mli,14.03,1980
mli,13.53,1985
mli,12.8,1990
mli,11.98,1995
mli,11.64,2000
mli,11.56,2005
mli,11.84,2010
mli,12.4,2015
mli,12.92,2020
mli,13.85,2025
mli,14.94,2030
mli,16.04,2035
mli,17.11,2040
mli,18.22,2045
mli,19.61,2050
mlt,19.61,1950
mlt,19.11,1955
mlt,18.73,1960
mlt,19.02,1965
mlt,19.67,1970
mlt,21.38,1975
mlt,21.12,1980
mlt,21.8,1985
mlt,24.3,1990
mlt,26.46,1995
mlt,28.09,2000
mlt,28.61,2005
mlt,26.72,2010
mlt,26.68,2015
mlt,26.95,2020
mlt,27.93,2025
mlt,29.67,2030
mlt,29.88,2035
mlt,28.98,2040
mlt,27.21,2045
mlt,25.0,2050
mtq,16.74,1950
mtq,16.73,1955
mtq,15.85,1960
mtq,15.81,1965
mtq,16.46,1970
mtq,16.36,1975
mtq,18.04,1980
mtq,18.53,1985
mtq,19.5,1990
mtq,21.41,1995
mtq,23.7,2000
mtq,27.46,2005
mtq,29.06,2010
mtq,28.92,2015
mtq,26.99,2020
mtq,24.7,2025
mtq,23.74,2030
mtq,23.67,2035
mtq,24.88,2040
mtq,25.44,2045
mtq,25.06,2050
mrt,13.38,1950
mrt,13.84,1955
mrt,13.85,1960
mrt,13.91,1965
mrt,13.66,1970
mrt,13.52,1975
mrt,13.24,1980
mrt,12.8,1985
mrt,12.48,1990
mrt,12.33,1995
mrt,12.75,2000
mrt,13.47,2005
mrt,14.44,2010
mrt,15.66,2015
mrt,16.94,2020
mrt,18.17,2025
mrt,19.28,2030
mrt,20.26,2035
mrt,21.24,2040
mrt,22.43,2045
mrt,23.69,2050
mus,12.78,1950
mus,12.46,1955
mus,12.44,1960
mus,12.62,1965
mus,13.32,1970
mus,14.67,1975
mus,15.01,1980
mus,16.06,1985
mus,18.09,1990
mus,19.77,1995
mus,21.74,2000
mus,24.04,2005
mus,26.37,2010
mus,27.73,2015
mus,28.19,2020
mus,27.77,2025
mus,26.41,2030
mus,26.33,2035
mus,26.36,2040
mus,26.21,2045
mus,25.88,2050
myt,25.0,1950
myt,21.05,1955
myt,17.39,1960
myt,12.9,1965
myt,10.81,1970
myt,10.87,1975
myt,9.091,1980
myt,11.27,1985
myt,10.87,1990
myt,11.38,1995
myt,12.16,2000
myt,12.07,2005
myt,13.64,2010
myt,15.32,2015
myt,17.0,2020
myt,18.91,2025
myt,20.86,2030
myt,23.01,2035
myt,25.72,2040
myt,26.7,2045
myt,26.75,2050
mex,14.33,1950
mex,13.92,1955
mex,13.0,1960
mex,12.71,1965
mex,12.62,1970
mex,12.44,1975
mex,12.46,1980
mex,12.89,1985
mex,13.37,1990
mex,14.59,1995
mex,16.15,2000
mex,18.08,2005
mex,20.58,2010
mex,23.35,2015
mex,25.41,2020
mex,26.49,2025
mex,26.78,2030
mex,26.57,2035
mex,26.56,2040
mex,26.77,2045
mex,26.8,2050
fsm,15.62,1950
fsm,13.51,1955
fsm,13.64,1960
fsm,13.21,1965
fsm,13.11,1970
fsm,12.9,1975
fsm,11.11,1980
fsm,10.59,1985
fsm,10.53,1990
fsm,12.15,1995
fsm,14.02,2000
fsm,15.45,2005
fsm,16.22,2010
fsm,14.16,2015
fsm,14.41,2020
fsm,16.53,2025
fsm,18.4,2030
fsm,21.88,2035
fsm,26.15,2040
fsm,26.56,2045
fsm,27.34,2050
mda,19.51,1950
mda,21.1,1955
mda,19.65,1960
mda,19.85,1965
mda,20.92,1970
mda,21.22,1975
mda,23.11,1980
mda,21.42,1985
mda,20.54,1990
mda,22.24,1995
mda,24.71,2000
mda,27.7,2005
mda,28.22,2010
mda,26.71,2015
mda,25.46,2020
mda,26.18,2025
mda,30.18,2030
mda,32.54,2035
mda,31.55,2040
mda,28.18,2045
mda,24.61,2050
mng,14.62,1950
mng,14.13,1955
mng,13.84,1960
mng,13.63,1965
mng,13.49,1970
mng,13.35,1975
mng,13.53,1980
mng,13.61,1985
mng,11.54,1990
mng,11.81,1995
mng,14.2,2000
mng,17.16,2005
mng,20.08,2010
mng,22.85,2015
mng,24.78,2020
mng,26.51,2025
mng,29.26,2030
mng,30.21,2035
mng,29.54,2040
mng,27.73,2045
mng,25.59,2050
mne,17.13,1950
mne,16.63,1955
mne,15.2,1960
mne,15.38,1965
mne,16.76,1970
mne,18.4,1975
mne,21.66,1980
mne,21.57,1985
mne,22.18,1990
mne,23.63,1995
mne,25.19,2000
mne,26.12,2005
mne,26.72,2010
mne,26.4,2015
mne,26.27,2020
mne,26.74,2025
mne,27.72,2030
mne,27.69,2035
mne,27.46,2040
mne,26.68,2045
mne,25.12,2050
mar,13.13,1950
mar,13.1,1955
mar,12.97,1960
mar,12.79,1965
mar,12.57,1970
mar,12.99,1975
mar,13.51,1980
mar,13.16,1985
mar,12.98,1990
mar,14.05,1995
mar,16.23,2000
mar,18.57,2005
mar,20.21,2010
mar,21.5,2015
mar,22.32,2020
mar,24.18,2025
mar,25.9,2030
mar,26.87,2035
mar,27.01,2040
mar,26.04,2045
mar,25.43,2050
moz,14.72,1950
moz,14.68,1955
moz,14.56,1960
moz,14.39,1965
moz,14.16,1970
moz,13.91,1975
moz,13.56,1980
moz,13.35,1985
moz,12.88,1990
moz,12.61,1995
moz,12.58,2000
moz,12.5,2005
moz,12.41,2010
moz,12.36,2015
moz,12.37,2020
moz,12.64,2025
moz,13.36,2030
moz,14.43,2035
moz,15.88,2040
moz,17.8,2045
moz,19.53,2050
mmr,17.45,1950
mmr,17.18,1955
mmr,17.11,1960
mmr,16.78,1965
mmr,16.52,1970
mmr,15.91,1975
mmr,14.86,1980
mmr,13.95,1985
mmr,13.75,1990
mmr,15.28,1995
mmr,17.35,2000
mmr,19.58,2005
mmr,21.67,2010
mmr,23.29,2015
mmr,24.73,2020
mmr,26.33,2025
mmr,27.25,2030
mmr,27.27,2035
mmr,26.8,2040
mmr,26.16,2045
mmr,25.92,2050
nam,15.67,1950
nam,15.36,1955
nam,15.17,1960
nam,14.93,1965
nam,14.76,1970
nam,13.94,1975
nam,12.82,1980
nam,12.07,1985
nam,11.73,1990
nam,11.98,1995
nam,12.77,2000
nam,13.68,2005
nam,14.46,2010
nam,15.1,2015
nam,15.88,2020
nam,16.99,2025
nam,18.72,2030
nam,20.67,2035
nam,21.97,2040
nam,22.7,2045
nam,23.29,2050
npl,15.0,1950
npl,15.07,1955
npl,14.99,1960
npl,14.79,1965
npl,14.57,1970
npl,14.54,1975
npl,14.56,1980
npl,14.56,1985
npl,14.1,1990
npl,13.89,1995
npl,13.96,2000
npl,14.44,2005
npl,15.51,2010
npl,16.71,2015
npl,18.11,2020
npl,19.67,2025
npl,21.42,2030
npl,23.37,2035
npl,25.16,2040
npl,26.21,2045
npl,26.38,2050
nld,21.87,1950
nld,22.22,1955
nld,21.92,1960
nld,21.8,1965
nld,21.36,1970
nld,21.15,1975
nld,21.42,1980
nld,21.95,1985
nld,24.19,1990
nld,25.85,1995
nld,27.62,2000
nld,29.24,2005
nld,29.39,2010
nld,29.01,2015
nld,27.36,2020
nld,25.23,2025
nld,23.57,2030
nld,23.06,2035
nld,23.48,2040
nld,24.13,2045
nld,24.11,2050
ant,17.12,1950
ant,17.21,1955
ant,17.04,1960
ant,17.12,1965
ant,16.56,1970
ant,16.77,1975
ant,16.95,1980
ant,18.78,1985
ant,20.63,1990
ant,22.51,1995
ant,27.07,2000
ant,29.73,2005
ant,32.34,2010
ant,33.66,2015
ant,33.97,2020
ant,33.96,2025
ant,32.86,2030
ant,30.73,2035
ant,27.23,2040
ant,23.74,2045
ant,22.8,2050
ncl,19.05,1950
ncl,20.59,1955
ncl,18.18,1960
ncl,17.39,1965
ncl,16.82,1970
ncl,15.5,1975
ncl,16.31,1980
ncl,17.42,1985
ncl,18.71,1990
ncl,18.75,1995
ncl,20.37,2000
ncl,22.46,2005
ncl,23.92,2010
ncl,25.83,2015
ncl,26.21,2020
ncl,25.99,2025
ncl,26.25,2030
ncl,26.36,2035
ncl,26.67,2040
ncl,26.84,2045
ncl,26.17,2050
nzl,21.7,1950
nzl,21.82,1955
nzl,21.46,1960
nzl,21.16,1965
nzl,20.77,1970
nzl,19.56,1975
nzl,19.53,1980
nzl,19.8,1985
nzl,21.09,1990
nzl,22.66,1995
nzl,25.02,2000
nzl,26.89,2005
nzl,27.37,2010
nzl,26.94,2015
nzl,25.59,2020
nzl,24.32,2025
nzl,24.07,2030
nzl,24.59,2035
nzl,24.99,2040
nzl,24.93,2045
nzl,24.64,2050
nic,12.75,1950
nic,12.39,1955
nic,11.94,1960
nic,12.02,1965
nic,12.09,1970
