geo,population_aged_0_4_years_both_sexes_percent,time
irl,10.27,1955
irl,10.66,1960
irl,10.95,1965
irl,10.52,1970
irl,10.95,1975
irl,10.2,1980
irl,9.972,1985
irl,8.051,1990
irl,7.068,1995
irl,6.991,2000
irl,7.31,2005
irl,7.605,2010
irl,7.204,2015
irl,6.374,2020
irl,5.754,2025
irl,5.491,2030
irl,5.579,2035
irl,5.732,2040
irl,5.696,2045
irl,5.449,2050
isr,13.98,1950
isr,14.29,1955
isr,12.49,1960
isr,11.81,1965
isr,12.01,1970
isr,12.66,1975
isr,12.08,1980
isr,11.31,1985
isr,10.82,1990
isr,10.01,1995
isr,10.21,2000
isr,10.06,2005
isr,9.596,2010
isr,8.781,2015
isr,8.128,2020
isr,7.686,2025
isr,7.43,2030
isr,7.172,2035
isr,6.818,2040
isr,6.386,2045
isr,5.981,2050
ita,9.423,1950
ita,8.349,1955
ita,8.303,1960
ita,8.847,1965
ita,8.452,1970
ita,7.78,1975
ita,6.367,1980
ita,5.295,1985
ita,4.861,1990
ita,4.784,1995
ita,4.615,2000
ita,4.79,2005
ita,4.814,2010
ita,4.416,2015
ita,4.069,2020
ita,3.982,2025
ita,4.044,2030
ita,4.199,2035
ita,4.352,2040
ita,4.41,2045
ita,4.4,2050
jam,13.45,1950
jam,14.71,1955
jam,17.37,1960
jam,18.12,1965
jam,17.23,1970
jam,14.75,1975
jam,13.27,1980
jam,13.1,1985
jam,12.31,1990
jam,11.71,1995
jam,11.02,2000
jam,9.745,2005
jam,9.261,2010
jam,8.902,2015
jam,8.574,2020
jam,8.028,2025
jam,7.382,2030
jam,6.828,2035
jam,6.425,2040
jam,6.196,2045
jam,6.003,2050
jpn,13.53,1950
jpn,10.4,1955
jpn,8.368,1960
jpn,8.308,1965
jpn,8.568,1970
jpn,8.964,1975
jpn,7.286,1980
jpn,6.172,1985
jpn,5.252,1990
jpn,4.787,1995
jpn,4.655,2000
jpn,4.437,2005
jpn,4.1,2010
jpn,3.771,2015
jpn,3.535,2020
jpn,3.47,2025
jpn,3.503,2030
jpn,3.565,2035
jpn,3.592,2040
jpn,3.583,2045
jpn,3.59,2050
jor,18.64,1950
jor,17.5,1955
jor,17.39,1960
jor,18.79,1965
jor,18.98,1970
jor,19.58,1975
jor,18.69,1980
jor,17.74,1985
jor,17.8,1990
jor,14.96,1995
jor,14.24,2000
jor,12.71,2005
jor,11.99,2010
jor,11.14,2015
jor,9.879,2020
jor,8.913,2025
jor,8.149,2030
jor,7.518,2035
jor,7.0,2040
jor,6.727,2045
jor,6.396,2050
kaz,11.05,1950
kaz,13.71,1955
kaz,15.22,1960
kaz,14.75,1965
kaz,11.89,1970
kaz,11.6,1975
kaz,11.45,1980
kaz,11.53,1985
kaz,11.35,1990
kaz,9.181,1995
kaz,7.47,2000
kaz,7.892,2005
kaz,9.402,2010
kaz,8.926,2015
kaz,8.029,2020
kaz,7.066,2025
kaz,6.541,2030
kaz,6.517,2035
kaz,6.641,2040
kaz,6.522,2045
kaz,6.107,2050
ken,17.38,1950
ken,19.5,1955
ken,19.88,1960
ken,20.12,1965
ken,20.29,1970
ken,20.66,1975
ken,20.58,1980
ken,20.2,1985
ken,19.01,1990
ken,16.83,1995
ken,16.32,2000
ken,16.61,2005
ken,16.83,2010
ken,15.74,2015
ken,14.28,2020
ken,13.11,2025
ken,12.33,2030
ken,11.74,2035
ken,11.09,2040
ken,10.32,2045
ken,9.587,2050
prk,15.78,1950
prk,10.36,1955
prk,15.48,1960
prk,14.28,1965
prk,16.1,1970
prk,13.55,1975
prk,8.841,1980
prk,10.03,1985
prk,9.382,1990
prk,9.623,1995
prk,8.373,2000
prk,7.038,2005
prk,6.474,2010
prk,6.443,2015
prk,6.584,2020
prk,6.427,2025
prk,5.996,2030
prk,5.589,2035
prk,5.438,2040
prk,5.498,2045
prk,5.57,2050
kor,15.84,1950
kor,14.35,1955
kor,14.54,1960
kor,15.14,1965
kor,13.74,1970
kor,12.3,1975
kor,10.24,1980
kor,9.276,1985
kor,7.54,1990
kor,7.648,1995
kor,6.687,2000
kor,5.126,2005
kor,4.672,2010
kor,4.494,2015
kor,4.299,2020
kor,4.187,2025
kor,4.043,2030
kor,3.864,2035
kor,3.692,2040
kor,3.617,2045
kor,3.675,2050
kwt,15.03,1950
kwt,17.17,1955
kwt,15.83,1960
kwt,17.27,1965
kwt,18.52,1970
kwt,18.06,1975
kwt,15.61,1980
kwt,14.53,1985
kwt,14.2,1990
kwt,10.55,1995
kwt,9.381,2000
kwt,8.522,2005
kwt,8.453,2010
kwt,7.729,2015
kwt,6.965,2020
kwt,6.441,2025
kwt,6.155,2030
kwt,6.074,2035
kwt,6.015,2040
kwt,5.855,2045
kwt,5.668,2050
kgz,9.603,1950
kgz,13.89,1955
kgz,16.67,1960
kgz,16.64,1965
kgz,14.06,1970
kgz,14.24,1975
kgz,13.45,1980
kgz,14.08,1985
kgz,14.31,1990
kgz,13.01,1995
kgz,11.02,2000
kgz,9.709,2005
kgz,10.38,2010
kgz,9.889,2015
kgz,8.835,2020
kgz,7.698,2025
kgz,6.908,2030
kgz,6.748,2035
kgz,6.667,2040
kgz,6.381,2045
kgz,6.002,2050
lao,16.33,1950
lao,17.36,1955
lao,16.67,1960
lao,16.46,1965
lao,16.57,1970
lao,16.83,1975
lao,16.93,1980
lao,17.1,1985
lao,17.31,1990
lao,16.76,1995
lao,15.75,2000
lao,12.94,2005
lao,12.45,2010
lao,11.98,2015
lao,11.52,2020
lao,10.78,2025
lao,9.793,2030
lao,8.929,2035
lao,8.365,2040
lao,7.976,2045
lao,7.584,2050
