energy_use_per_person,geo,time
1.677,prt,1990
1.7,prt,1991
1.808,prt,1992
1.779,prt,1993
1.822,prt,1994
2.015,prt,1995
1.993,prt,1996
2.092,prt,1997
2.255,prt,1998
2.41,prt,1999
2.413,prt,2000
2.411,prt,2001
2.491,prt,2002
2.407,prt,2003
2.46,prt,2004
2.509,prt,2005
2.333,prt,2006
2.385,prt,2007
2.3,prt,2008
2.272,prt,2009
2.213,prt,2010
2.176,prt,2011
7.833,qat,1971
7.88,qat,1972
10.17,qat,1973
8.087,qat,1974
12.79,qat,1975
9.056,qat,1976
9.75,qat,1977
8.527,qat,1978
13.85,qat,1979
15.02,qat,1980
16.29,qat,1981
17.06,qat,1982
15.58,qat,1983
15.92,qat,1984
14.75,qat,1985
14.38,qat,1986
13.96,qat,1987
13.91,qat,1988
13.61,qat,1989
13.02,qat,1990
14.21,qat,1991
14.61,qat,1992
15.12,qat,1993
15.12,qat,1994
15.76,qat,1995
16.19,qat,1996
18.14,qat,1997
18.41,qat,1998
18.91,qat,1999
17.62,qat,2000
19.43,qat,2001
19.38,qat,2002
20.1,qat,2003
23.07,qat,2004
20.47,qat,2005
18.75,qat,2006
17.45,qat,2007
15.31,qat,2008
14.63,qat,2009
12.8,qat,2010
2.059,rou,1971
2.132,rou,1972
2.296,rou,1973
2.286,rou,1974
2.433,rou,1975
2.594,rou,1976
2.735,rou,1977
2.921,rou,1978
2.882,rou,1979
2.933,rou,1980
2.889,rou,1981
2.877,rou,1982
2.89,rou,1983
2.857,rou,1984
2.854,rou,1985
2.917,rou,1986
3.028,rou,1987
3.034,rou,1988
2.987,rou,1989
2.682,rou,1990
2.231,rou,1991
2.051,rou,1992
2.002,rou,1993
1.892,rou,1994
2.053,rou,1995
2.109,rou,1996
1.99,rou,1997
1.823,rou,1998
1.613,rou,1999
1.613,rou,2000
1.663,rou,2001
1.748,rou,2002
1.814,rou,2003
1.783,rou,2004
1.787,rou,2005
1.848,rou,2006
1.842,rou,2007
1.838,rou,2008
1.62,rou,2009
1.632,rou,2010
5.929,rus,1990
5.861,rus,1991
5.351,rus,1992
5.058,rus,1993
4.429,rus,1994
4.298,rus,1995
4.265,rus,1996
4.087,rus,1997
4.002,rus,1998
4.162,rus,1999
4.233,rus,2000
4.289,rus,2001
4.288,rus,2002
4.463,rus,2003
4.5,rus,2004
4.553,rus,2005
4.706,rus,2006
4.733,rus,2007
4.85,rus,2008
4.559,rus,2009
4.943,rus,2010
0.514,kna,1990
1.566,kna,2004
1.607,kna,2005
1.586,kna,2006
1.645,kna,2007
0.417,lca,1990
0.7388,lca,2004
0.7485,lca,2005
0.7152,lca,2006
0.7604,lca,2007
0.2739,vct,1990
0.6079,vct,2004
0.6161,vct,2005
0.6427,vct,2006
0.6418,vct,2007
0.268,wsm,1990
0.3116,wsm,2004
0.3163,wsm,2005
0.3153,wsm,2006
0.32,wsm,2007
0.202,stp,1990
0.2528,stp,2004
0.2817,stp,2005
0.2839,stp,2006
0.2796,stp,2007
1.221,sau,1971
0.9904,sau,1972
1.092,sau,1973
1.162,sau,1974
1.194,sau,1975
1.311,sau,1976
1.385,sau,1977
1.967,sau,1978
2.436,sau,1979
3.173,sau,1980
4.052,sau,1981
4.261,sau,1982
4.379,sau,1983
3.644,sau,1984
3.479,sau,1985
3.314,sau,1986
3.796,sau,1987
4.179,sau,1988
4.031,sau,1989
3.703,sau,1990
4.175,sau,1991
4.609,sau,1992
4.58,sau,1993
4.775,sau,1994
4.734,sau,1995
4.954,sau,1996
4.69,sau,1997
4.922,sau,1998
4.936,sau,1999
5.055,sau,2000
5.157,sau,2001
5.449,sau,2002
5.435,sau,2003
6.191,sau,2004
6.054,sau,2005
6.38,sau,2006
5.65,sau,2007
5.888,sau,2008
5.888,sau,2009
6.168,sau,2010
0.2935,sen,1971
0.2882,sen,1972
0.2923,sen,1973
0.2913,sen,1974
0.29,sen,1975
0.2887,sen,1976
0.2889,sen,1977
0.2829,sen,1978
0.2887,sen,1979
0.2883,sen,1980
0.2788,sen,1981
0.2686,sen,1982
0.2617,sen,1983
0.2676,sen,1984
0.2504,sen,1985
0.2544,sen,1986
0.2631,sen,1987
0.2427,sen,1988
0.2341,sen,1989
0.2329,sen,1990
0.2243,sen,1991
0.2314,sen,1992
0.224,sen,1993
0.2162,sen,1994
0.2228,sen,1995
0.2223,sen,1996
0.2298,sen,1997
0.2367,sen,1998
0.2433,sen,1999
0.2522,sen,2000
0.2656,sen,2001
0.2626,sen,2002
0.2482,sen,2003
0.2585,sen,2004
0.2567,sen,2005
0.2505,sen,2006
0.2614,sen,2007
0.261,sen,2008
0.2698,sen,2009
0.272,sen,2010
2.55,srb,1990
2.17,srb,1991
1.954,srb,1992
1.647,srb,1993
1.507,srb,1994
1.755,srb,1995
2.091,srb,1996
2.234,srb,1997
2.236,srb,1998
1.629,srb,1999
1.771,srb,2000
1.938,srb,2001
2.056,srb,2002
2.156,srb,2003
2.357,srb,2004
2.157,srb,2005
2.302,srb,2006
2.255,srb,2007
2.295,srb,2008
2.082,srb,2009
2.141,srb,2010
0.537,syc,1990
3.103,syc,2004
2.75,syc,2005
2.872,syc,2006
2.411,syc,2007
1.292,sgp,1971
1.57,sgp,1972
1.712,sgp,1973
1.796,sgp,1974
1.64,sgp,1975
1.693,sgp,1976
1.763,sgp,1977
2.214,sgp,1978
2.13,sgp,1979
2.126,sgp,1980
2.125,sgp,1981
1.987,sgp,1982
2.196,sgp,1983
2.456,sgp,1984
2.473,sgp,1985
2.627,sgp,1986
2.753,sgp,1987
2.977,sgp,1988
2.892,sgp,1989
3.779,sgp,1990
4.157,sgp,1991
4.578,sgp,1992
5.477,sgp,1993
6.451,sgp,1994
5.337,sgp,1995
5.412,sgp,1996
5.874,sgp,1997
5.074,sgp,1998
4.565,sgp,1999
4.647,sgp,2000
5.125,sgp,2001
4.991,sgp,2002
6.132,sgp,2003
7.39,sgp,2004
5.264,sgp,2005
5.355,sgp,2006
4.736,sgp,2007
4.924,sgp,2008
5.509,sgp,2009
6.456,sgp,2010
3.129,svk,1971
3.225,svk,1972
3.343,svk,1973
3.464,svk,1974
3.54,svk,1975
3.631,svk,1976
3.781,svk,1977
3.929,svk,1978
3.967,svk,1979
3.986,svk,1980
3.874,svk,1981
3.757,svk,1982
3.77,svk,1983
3.934,svk,1984
4.017,svk,1985
3.981,svk,1986
4.076,svk,1987
4.108,svk,1988
4.085,svk,1989
4.025,svk,1990
3.607,svk,1991
3.411,svk,1992
3.335,svk,1993
3.261,svk,1994
3.316,svk,1995
3.364,svk,1996
3.362,svk,1997
3.256,svk,1998
3.271,svk,1999
3.293,svk,2000
3.457,svk,2001
3.482,svk,2002
3.465,svk,2003
3.41,svk,2004
3.496,svk,2005
3.457,svk,2006
3.307,svk,2007
3.385,svk,2008
3.086,svk,2009
3.28,svk,2010
3.114,svk,2011
2.858,svn,1990
2.779,svn,1991
2.584,svn,1992
2.715,svn,1993
2.828,svn,1994
3.049,svn,1995
3.179,svn,1996
3.31,svn,1997
3.254,svn,1998
3.242,svn,1999
3.224,svn,2000
3.379,svn,2001
3.424,svn,2002
3.463,svn,2003
3.57,svn,2004
3.645,svn,2005
3.648,svn,2006
3.627,svn,2007
3.829,svn,2008
3.476,svn,2009
3.52,svn,2010
3.529,svn,2011
0.1722,slb,1990
0.1269,slb,2004
0.1235,slb,2005
0.1222,slb,2006
0.1289,slb,2007
2.01,zaf,1971
1.997,zaf,1972
2.079,zaf,1973
2.108,zaf,1974
2.183,zaf,1975
2.21,zaf,1976
2.209,zaf,1977
2.285,zaf,1978
2.308,zaf,1979
2.371,zaf,1980
2.546,zaf,1981
2.7,zaf,1982
2.679,zaf,1983
2.833,zaf,1984
2.76,zaf,1985
2.801,zaf,1986
2.831,zaf,1987
2.876,zaf,1988
2.694,zaf,1989
2.584,zaf,1990
2.643,zaf,1991
2.414,zaf,1992
2.533,zaf,1993
2.564,zaf,1994
2.648,zaf,1995
2.654,zaf,1996
2.648,zaf,1997
2.542,zaf,1998
2.541,zaf,1999
2.483,zaf,2000
2.503,zaf,2001
2.414,zaf,2002
2.545,zaf,2003
2.758,zaf,2004
2.716,zaf,2005
2.666,zaf,2006
2.845,zaf,2007
3.028,zaf,2008
2.925,zaf,2009
2.738,zaf,2010
0.5308,esp,1960
0.5576,esp,1961
0.6052,esp,1962
0.6235,esp,1963
0.6837,esp,1964
0.7147,esp,1965
0.7908,esp,1966
0.8814,esp,1967
0.9937,esp,1968
1.05,esp,1969
1.123,esp,1970
1.246,esp,1971
1.299,esp,1972
1.481,esp,1973
1.59,esp,1974
1.618,esp,1975
1.717,esp,1976
1.668,esp,1977
1.757,esp,1978
1.768,esp,1979
1.808,esp,1980
1.821,esp,1981
1.762,esp,1982
1.784,esp,1983
1.816,esp,1984
1.846,esp,1985
1.878,esp,1986
1.919,esp,1987
2.068,esp,1988
2.272,esp,1989
2.319,esp,1990
2.4,esp,1991
2.435,esp,1992
2.329,esp,1993
2.452,esp,1994
2.559,esp,1995
2.516,esp,1996
2.668,esp,1997
2.791,esp,1998
2.911,esp,1999
3.029,esp,2000
3.071,esp,2001
3.12,esp,2002
3.172,esp,2003
3.258,esp,2004
3.269,esp,2005
3.213,esp,2006
3.205,esp,2007
3.052,esp,2008
2.776,esp,2009
2.773,esp,2010
2.723,esp,2011
0.2993,lka,1971
0.3146,lka,1972
0.3158,lka,1973
0.2957,lka,1974
0.3045,lka,1975
0.3016,lka,1976
0.2938,lka,1977
0.3045,lka,1978
0.31,lka,1979
0.3075,lka,1980
0.3115,lka,1981
0.322,lka,1982
0.319,lka,1983
0.3247,lka,1984
0.3153,lka,1985
0.32,lka,1986
0.3274,lka,1987
0.3276,lka,1988
0.3242,lka,1989
0.3242,lka,1990
0.3243,lka,1991
0.3297,lka,1992
0.3433,lka,1993
0.3251,lka,1994
0.328,lka,1995
0.3665,lka,1996
0.3751,lka,1997
0.3769,lka,1998
0.3968,lka,1999
0.4359,lka,2000
0.4282,lka,2001
0.4333,lka,2002
0.4528,lka,2003
0.4527,lka,2004
0.4582,lka,2005
0.4574,lka,2006
0.4622,lka,2007
0.4423,lka,2008
0.4444,lka,2009
0.4779,lka,2010
0.4628,sdn,1971
0.4573,sdn,1972
0.4572,sdn,1973
0.4481,sdn,1974
0.4358,sdn,1975
0.423,sdn,1976
0.4224,sdn,1977
0.4157,sdn,1978
0.4065,sdn,1979
0.4168,sdn,1980
0.407,sdn,1981
0.4113,sdn,1982
0.4108,sdn,1983
0.397,sdn,1984
0.4022,sdn,1985
0.3976,sdn,1986
0.3822,sdn,1987
0.3971,sdn,1988
0.3881,sdn,1989
0.4012,sdn,1990
0.3906,sdn,1991
0.3805,sdn,1992
0.3599,sdn,1993
0.4064,sdn,1994
0.3974,sdn,1995
0.3968,sdn,1996
0.395,sdn,1997
0.3895,sdn,1998
0.4216,sdn,1999
0.3902,sdn,2000
0.4002,sdn,2001
0.4253,sdn,2002
0.4211,sdn,2003
0.4145,sdn,2004
0.3939,sdn,2005
0.3962,sdn,2006
0.374,sdn,2007
0.3643,sdn,2008
0.3736,sdn,2009
0.3709,sdn,2010
1.366,sur,1990
1.346,sur,2004
1.394,sur,2005
1.414,sur,2006
1.4,sur,2007
0.3578,swz,1990
0.3996,swz,2004
0.3922,swz,2005
0.3985,swz,2006
0.4147,swz,2007
2.699,swe,1960
2.742,swe,1961
2.887,swe,1962
3.08,swe,1963
3.274,swe,1964
3.438,swe,1965
3.637,swe,1966
3.63,swe,1967
4.001,swe,1968
4.303,swe,1969
4.681,swe,1970
4.45,swe,1971
4.527,swe,1972
4.774,swe,1973
4.51,swe,1974
4.764,swe,1975
5.151,swe,1976
5.055,swe,1977
5.017,swe,1978
5.23,swe,1979
4.872,swe,1980
5.097,swe,1981
4.878,swe,1982
4.941,swe,1983
5.216,swe,1984
5.656,swe,1985
5.879,swe,1986
5.763,swe,1987
5.854,swe,1988
5.595,swe,1989
5.515,swe,1990
5.651,swe,1991
5.37,swe,1992
5.334,swe,1993
5.66,swe,1994
5.702,swe,1995
5.825,swe,1996
5.672,swe,1997
5.77,swe,1998
5.662,swe,1999
5.36,swe,2000
5.68,swe,2001
5.802,swe,2002
5.65,swe,2003
5.847,swe,2004
5.711,swe,2005
5.529,swe,2006
5.472,swe,2007
5.38,swe,2008
4.883,swe,2009
5.468,swe,2010
5.226,swe,2011
1.399,che,1960
1.455,che,1961
1.569,che,1962
1.87,che,1963
1.819,che,1964
1.944,che,1965
1.967,che,1966
2.041,che,1967
2.173,che,1968
2.334,che,1969
2.557,che,1970
2.638,che,1971
2.728,che,1972
2.998,che,1973
2.784,che,1974
2.711,che,1975
2.821,che,1976
2.878,che,1977
2.995,che,1978
3.042,che,1979
3.171,che,1980
3.093,che,1981
2.984,che,1982
3.173,che,1983
3.239,che,1984
3.412,che,1985
3.545,che,1986
3.431,che,1987
3.437,che,1988
3.339,che,1989
3.621,che,1990
3.628,che,1991
3.606,che,1992
3.484,che,1993
3.49,che,1994
3.417,che,1995
3.468,che,1996
3.527,che,1997
3.559,che,1998
3.548,che,1999
3.481,che,2000
3.674,che,2001
3.554,che,2002
3.543,che,2003
3.531,che,2004
3.489,che,2005
3.62,che,2006
3.412,che,2007
3.501,che,2008
3.483,che,2009
3.349,che,2010
3.227,che,2011
0.3609,syr,1971
0.2903,syr,1972
0.2918,syr,1973
0.3627,syr,1974
0.4046,syr,1975
0.4432,syr,1976
0.4768,syr,1977
0.5045,syr,1978
0.6329,syr,1979
0.5013,syr,1980
0.5783,syr,1981
0.6698,syr,1982
0.7417,syr,1983
0.825,syr,1984
0.7405,syr,1985
0.7365,syr,1986
0.7939,syr,1987
0.7977,syr,1988
0.7772,syr,1989
0.8492,syr,1990
0.8985,syr,1991
0.835,syr,1992
0.8158,syr,1993
0.8284,syr,1994
0.8537,syr,1995
0.8798,syr,1996
0.9335,syr,1997
1.025,syr,1998
1.006,syr,1999
0.986,syr,2000
0.9504,syr,2001
0.9866,syr,2002
0.9458,syr,2003
0.9962,syr,2004
1.125,syr,2005
1.147,syr,2006
1.185,syr,2007
1.174,syr,2008
1.06,syr,2009
1.063,syr,2010
1.001,tjk,1990
0.9358,tjk,1991
0.7507,tjk,1992
0.5764,tjk,1993
0.4355,tjk,1994
0.3853,tjk,1995
0.3666,tjk,1996
0.3601,tjk,1997
0.3734,tjk,1998
0.3667,tjk,1999
0.3481,tjk,2000
0.3405,tjk,2001
0.3387,tjk,2002
0.3424,tjk,2003
0.3671,tjk,2004
0.3627,tjk,2005
0.37,tjk,2006
0.3908,tjk,2007
0.3693,tjk,2008
0.344,tjk,2009
0.3355,tjk,2010
0.5395,tza,1971
0.5271,tza,1972
0.5134,tza,1973
0.4954,tza,1974
0.4801,tza,1975
0.4698,tza,1976
0.4555,tza,1977
0.4465,tza,1978
0.4369,tza,1979
0.4289,tza,1980
0.4216,tza,1981
0.4147,tza,1982
0.4101,tza,1983
0.4053,tza,1984
0.4013,tza,1985
0.3987,tza,1986
0.394,tza,1987
0.3891,tza,1988
0.3855,tza,1989
0.382,tza,1990
0.3772,tza,1991
0.3695,tza,1992
0.3671,tza,1993
0.3619,tza,1994
0.3681,tza,1995
0.3625,tza,1996
0.3566,tza,1997
0.3684,tza,1998
0.3841,tza,1999
0.3934,tza,2000
0.4068,tza,2001
0.4163,tza,2002
0.4211,tza,2003
0.4287,tza,2004
0.4421,tza,2005
0.447,tza,2006
0.4466,tza,2007
0.4487,tza,2008
0.4459,tza,2009
0.4478,tza,2010
0.3602,tha,1971
0.3674,tha,1972
0.3881,tha,1973
0.3858,tha,1974
0.409,tha,1975
0.4335,tha,1976
0.4508,tha,1977
0.4581,tha,1978
0.4735,tha,1979
0.4634,tha,1980
0.4589,tha,1981
0.455,tha,1982
0.4101,tha,1983
0.4443,tha,1984
0.4728,tha,1985
0.4872,tha,1986
0.528,tha,1987
0.5911,tha,1988
0.6506,tha,1989
0.7349,tha,1990
0.7892,tha,1991
0.8334,tha,1992
0.8728,tha,1993
0.9577,tha,1994
1.038,tha,1995
1.149,tha,1996
1.158,tha,1997
1.073,tha,1998
1.131,tha,1999
1.145,tha,2000
1.164,tha,2001
1.272,tha,2002
1.363,tha,2003
1.458,tha,2004
1.487,tha,2005
1.502,tha,2006
1.547,tha,2007
1.577,tha,2008
1.562,tha,2009
1.699,tha,2010
0.05955,tls,2004
0.059,tls,2005
0.05816,tls,2006
0.05832,tls,2007
0.3356,tgo,1971
0.3354,tgo,1972
0.3275,tgo,1973
0.3203,tgo,1974
0.3267,tgo,1975
0.3203,tgo,1976
0.3331,tgo,1977
0.3354,tgo,1978
0.3407,tgo,1979
0.3329,tgo,1980
0.3293,tgo,1981
0.3352,tgo,1982
0.3157,tgo,1983
0.3167,tgo,1984
0.312,tgo,1985
0.3295,tgo,1986
0.3378,tgo,1987
0.3346,tgo,1988
0.3354,tgo,1989
0.3446,tgo,1990
0.3452,tgo,1991
0.3426,tgo,1992
0.3376,tgo,1993
0.3736,tgo,1994
0.3834,tgo,1995
0.4173,tgo,1996
0.398,tgo,1997
0.4111,tgo,1998
0.4548,tgo,1999
0.4403,tgo,2000
0.4275,tgo,2001
0.4319,tgo,2002
0.4454,tgo,2003
0.44,tgo,2004
0.4386,tgo,2005
0.4282,tgo,2006
0.4348,tgo,2007
0.4436,tgo,2008
0.4452,tgo,2009
0.4461,tgo,2010
0.2664,ton,1990
0.5684,ton,2004
0.5648,ton,2005
0.5611,ton,2006
0.5672,ton,2007
2.698,tto,1971
2.726,tto,1972
2.659,tto,1973
2.676,tto,1974
2.302,tto,1975
2.529,tto,1976
2.83,tto,1977
3.355,tto,1978
3.425,tto,1979
3.55,tto,1980
3.705,tto,1981
3.658,tto,1982
3.724,tto,1983
4.138,tto,1984
4.341,tto,1985
4.49,tto,1986
4.193,tto,1987
4.572,tto,1988
4.415,tto,1989
4.926,tto,1990
4.861,tto,1991
5.302,tto,1992
5.034,tto,1993
5.026,tto,1994
4.875,tto,1995
5.732,tto,1996
5.375,tto,1997
6.212,tto,1998
7.038,tto,1999
8.26,tto,2000
8.88,tto,2001
9.458,tto,2002
10.42,tto,2003
10.77,tto,2004
12.76,tto,2005
14.82,tto,2006
15.22,tto,2007
14.53,tto,2008
15.17,tto,2009
15.91,tto,2010
0.3179,tun,1971
0.3417,tun,1972
0.35,tun,1973
0.3824,tun,1974
0.3873,tun,1975
0.4037,tun,1976
0.4273,tun,1977
0.4568,tun,1978
0.4829,tun,1979
0.5119,tun,1980
0.5144,tun,1981
0.493,tun,1982
0.5462,tun,1983
0.5674,tun,1984
0.5733,tun,1985
0.5478,tun,1986
0.5426,tun,1987
0.5575,tun,1988
0.5484,tun,1989
0.6066,tun,1990
0.5889,tun,1991
0.6417,tun,1992
0.6125,tun,1993
0.6501,tun,1994
0.648,tun,1995
0.6675,tun,1996
0.6791,tun,1997
0.7308,tun,1998
0.7456,tun,1999
0.7639,tun,2000
0.7971,tun,2001
0.7988,tun,2002
0.8158,tun,2003
0.852,tun,2004
0.829,tun,2005
0.8641,tun,2006
0.884,tun,2007
0.9127,tun,2008
0.8664,tun,2009
0.9128,tun,2010
0.3796,tur,1960
0.3755,tur,1961
0.4,tur,1962
0.4099,tur,1963
0.4218,tur,1964
0.4338,tur,1965
0.4659,tur,1966
0.4725,tur,1967
0.4863,tur,1968
0.5019,tur,1969
0.5135,tur,1970
0.5392,tur,1971
0.5957,tur,1972
0.6429,tur,1973
0.6507,tur,1974
0.6759,tur,1975
0.7199,tur,1976
0.7729,tur,1977
0.7537,tur,1978
0.7012,tur,1979
0.7129,tur,1980
0.7026,tur,1981
0.7295,tur,1982
0.7546,tur,1983
0.7674,tur,1984
0.7959,tur,1985
0.8405,tur,1986
0.9136,tur,1987
0.905,tur,1988
0.9228,tur,1989
0.9746,tur,1990
0.9459,tur,1991
0.9584,tur,1992
0.9988,tur,1993
0.9704,tur,1994
1.046,tur,1995
1.119,tur,1996
1.16,tur,1997
1.161,tur,1998
1.123,tur,1999
1.2,tur,2000
1.091,tur,2001
1.134,tur,2002
1.173,tur,2003
1.203,tur,2004
1.238,tur,2005
1.347,tur,2006
1.429,tur,2007
1.389,tur,2008
1.359,tur,2009
1.445,tur,2010
1.551,tur,2011
4.789,tkm,1990
4.047,tkm,1991
2.69,tkm,1992
2.64,tkm,1993
3.259,tkm,1994
3.279,tkm,1995
2.813,tkm,1996
2.774,tkm,1997
2.692,tkm,1998
3.154,tkm,1999
3.163,tkm,2000
3.263,tkm,2001
3.282,tkm,2002
3.624,tkm,2003
3.694,tkm,2004
3.832,tkm,2005
3.865,tkm,2006
4.434,tkm,2007
4.494,tkm,2008
3.872,tkm,2009
4.226,tkm,2010
4.852,ukr,1990
4.853,ukr,1991
4.21,ukr,1992
3.728,ukr,1993
3.193,ukr,1994
3.18,ukr,1995
2.942,ukr,1996
2.838,ukr,1997
2.706,ukr,1998
2.719,ukr,1999
2.721,ukr,2000
2.755,ukr,2001
2.813,ukr,2002
3.025,ukr,2003
3.032,ukr,2004
3.033,ukr,2005
2.935,ukr,2006
2.953,ukr,2007
2.943,ukr,2008
2.439,ukr,2009
2.845,ukr,2010
3.713,are,1971
3.256,are,1972
3.406,are,1973
2.957,are,1974
3.631,are,1975
3.941,are,1976
5.668,are,1977
5.759,are,1978
6.005,are,1979
7.117,are,1980
8.123,are,1981
8.354,are,1982
7.653,are,1983
9.442,are,1984
10.17,are,1985
10.91,are,1986
11.41,are,1987
11.01,are,1988
11.99,are,1989
11.29,are,1990
12.3,are,1991
11.1,are,1992
11.08,are,1993
11.67,are,1994
11.79,are,1995
12.64,are,1996
11.82,are,1997
11.64,are,1998
11.26,are,1999
11.19,are,2000
11.86,are,2001
12.47,are,2002
11.82,are,2003
11.57,are,2004
10.62,are,2005
9.845,are,2006
9.613,are,2007
9.398,are,2008
8.698,are,2009
8.271,are,2010
3.033,gbr,1960
3.007,gbr,1961
3.087,gbr,1962
3.197,gbr,1963
3.213,gbr,1964
3.329,gbr,1965
3.307,gbr,1966
3.346,gbr,1967
3.406,gbr,1968
3.557,gbr,1969
3.685,gbr,1970
3.733,gbr,1971
3.748,gbr,1972
3.881,gbr,1973
3.735,gbr,1974
3.546,gbr,1975
3.617,gbr,1976
3.695,gbr,1977
3.675,gbr,1978
3.859,gbr,1979
3.524,gbr,1980
3.416,gbr,1981
3.398,gbr,1982
3.378,gbr,1983
3.367,gbr,1984
3.551,gbr,1985
3.598,gbr,1986
3.619,gbr,1987
3.643,gbr,1988
3.626,gbr,1989
3.597,gbr,1990
3.708,gbr,1991
3.685,gbr,1992
3.712,gbr,1993
3.729,gbr,1994
3.727,gbr,1995
3.878,gbr,1996
3.76,gbr,1997
3.787,gbr,1998
3.784,gbr,1999
3.785,gbr,2000
3.786,gbr,2001
3.682,gbr,2002
3.731,gbr,2003
3.707,gbr,2004
3.692,gbr,2005
3.614,gbr,2006
3.459,gbr,2007
3.394,gbr,2008
3.188,gbr,2009
3.254,gbr,2010
3.017,gbr,2011
5.642,usa,1960
5.612,usa,1961
5.775,usa,1962
5.987,usa,1963
6.137,usa,1964
6.308,usa,1965
6.591,usa,1966
6.81,usa,1967
7.073,usa,1968
7.332,usa,1969
7.569,usa,1970
7.645,usa,1971
7.941,usa,1972
8.164,usa,1973
7.91,usa,1974
7.656,usa,1975
8.101,usa,1976
8.286,usa,1977
8.438,usa,1978
8.327,usa,1979
7.942,usa,1980
7.648,usa,1981
7.259,usa,1982
7.199,usa,1983
7.443,usa,1984
7.457,usa,1985
7.376,usa,1986
7.622,usa,1987
7.85,usa,1988
7.89,usa,1989
7.672,usa,1990
7.632,usa,1991
7.677,usa,1992
7.71,usa,1993
7.757,usa,1994
7.763,usa,1995
7.844,usa,1996
7.829,usa,1997
7.804,usa,1998
7.923,usa,1999
8.057,usa,2000
7.828,usa,2001
7.843,usa,2002
7.794,usa,2003
7.882,usa,2004
7.847,usa,2005
7.697,usa,2006
7.758,usa,2007
7.488,usa,2008
7.057,usa,2009
7.164,usa,2010
7.069,usa,2011
0.8578,ury,1971
0.8732,ury,1972
0.8459,ury,1973
0.8326,ury,1974
0.8642,ury,1975
0.8735,ury,1976
0.8691,ury,1977
0.8842,ury,1978
0.9378,ury,1979
0.9069,ury,1980
0.8683,ury,1981
0.7664,ury,1982
0.7051,ury,1983
0.6731,ury,1984
0.6636,ury,1985
0.6803,ury,1986
0.7187,ury,1987
0.7656,ury,1988
0.7805,ury,1989
0.724,ury,1990
0.7796,ury,1991
0.8554,ury,1992
0.7924,ury,1993
0.7514,ury,1994
0.7979,ury,1995
0.8763,ury,1996
0.8846,ury,1997
0.9056,ury,1998
0.984,ury,1999
0.9367,ury,2000
0.8196,ury,2001
0.7671,ury,2002
0.7637,ury,2003
0.8689,ury,2004
0.8946,ury,2005
0.9602,ury,2006
0.9543,ury,2007
1.246,ury,2008
1.258,ury,2009
1.241,ury,2010
2.261,uzb,1990
2.295,uzb,1991
2.11,uzb,1992
2.142,uzb,1993
2.078,uzb,1994
1.868,uzb,1995
1.899,uzb,1996
1.895,uzb,1997
2.072,uzb,1998
2.105,uzb,1999
2.058,uzb,2000
2.045,uzb,2001
2.104,uzb,2002
2.052,uzb,2003
1.972,uzb,2004
1.795,uzb,2005
1.845,uzb,2006
1.813,uzb,2007
1.85,uzb,2008
1.618,uzb,2009
1.533,uzb,2010
0.159,vut,1990
0.1459,vut,2004
0.1421,vut,2005
0.143,vut,2006
0.1574,vut,2007
1.782,ven,1971
1.674,ven,1972
1.804,ven,1973
2.027,ven,1974
1.982,ven,1975
1.985,ven,1976
2.056,ven,1977
2.128,ven,1978
2.17,ven,1979
2.367,ven,1980
2.429,ven,1981
2.361,ven,1982
2.461,ven,1983
2.357,ven,1984
2.273,ven,1985
2.311,ven,1986
2.248,ven,1987
2.128,ven,1988
2.116,ven,1989
2.216,ven,1990
2.261,ven,1991
2.457,ven,1992
2.251,ven,1993
2.532,ven,1994
2.353,ven,1995
2.469,ven,1996
2.415,ven,1997
2.486,ven,1998
2.308,ven,1999
2.335,ven,2000
2.351,ven,2001
2.294,ven,2002
2.073,ven,2003
2.174,ven,2004
2.518,ven,2005
2.496,ven,2006
2.311,ven,2007
2.512,ven,2008
2.469,ven,2009
2.669,ven,2010
0.3024,vnm,1971
0.2982,vnm,1972
0.3046,vnm,1973
0.2789,vnm,1974
0.2896,vnm,1975
0.2539,vnm,1976
0.2579,vnm,1977
0.2587,vnm,1978
0.2618,vnm,1979
0.268,vnm,1980
0.2663,vnm,1981
0.2712,vnm,1982
0.2751,vnm,1983
0.2734,vnm,1984
0.2712,vnm,1985
0.2777,vnm,1986
0.2867,vnm,1987
0.2824,vnm,1988
0.2696,vnm,1989
0.2706,vnm,1990
0.2693,vnm,1991
0.2761,vnm,1992
0.2945,vnm,1993
0.2898,vnm,1994
0.304,vnm,1995
0.3159,vnm,1996
0.3352,vnm,1997
0.3517,vnm,1998
0.3566,vnm,1999
0.3702,vnm,2000
0.3898,vnm,2001
0.4204,vnm,2002
0.4363,vnm,2003
0.4785,vnm,2004
0.5031,vnm,2005
0.5098,vnm,2006
0.5435,vnm,2007
0.5755,vnm,2008
0.6213,vnm,2009
0.6814,vnm,2010
0.1179,yem,1971
0.09117,yem,1972
0.1512,yem,1973
0.1222,yem,1974
0.1033,yem,1975
0.1222,yem,1976
0.1282,yem,1977
0.1307,yem,1978
0.128,yem,1979
0.1601,yem,1980
0.1516,yem,1981
0.1712,yem,1982
0.1741,yem,1983
0.1753,yem,1984
0.178,yem,1985
0.1854,yem,1986
0.2116,yem,1987
0.2168,yem,1988
0.2134,yem,1989
0.2104,yem,1990
0.2439,yem,1991
0.2533,yem,1992
0.2085,yem,1993
0.2078,yem,1994
0.2256,yem,1995
