geo,population_aged_15_19_years_both_sexes_percent,time
nic,11.69,1975
nic,10.86,1980
nic,10.7,1985
nic,11.12,1990
nic,11.48,1995
nic,11.88,2000
nic,11.43,2005
nic,11.42,2010
nic,10.34,2015
nic,9.311,2020
nic,9.069,2025
nic,8.72,2030
nic,8.231,2035
nic,7.682,2040
nic,7.181,2045
nic,6.789,2050
ner,10.76,1950
ner,11.22,1955
ner,11.69,1960
ner,10.81,1965
ner,9.854,1970
ner,9.862,1975
ner,9.521,1980
ner,10.73,1985
ner,9.78,1990
ner,10.71,1995
ner,10.11,2000
ner,10.23,2005
ner,10.11,2010
ner,10.26,2015
ner,10.45,2020
ner,11.47,2025
ner,11.23,2030
ner,11.03,2035
ner,10.99,2040
ner,11.09,2045
ner,11.1,2050
nga,10.06,1950
nga,10.09,1955
nga,10.04,1960
nga,9.741,1965
nga,10.19,1970
nga,10.17,1975
nga,10.01,1980
nga,9.852,1985
nga,10.24,1990
nga,10.82,1995
nga,11.0,2000
nga,10.83,2005
nga,10.68,2010
nga,10.7,2015
nga,10.88,2020
nga,11.03,2025
nga,10.72,2030
nga,10.14,2035
nga,9.553,2040
nga,9.147,2045
nga,8.877,2050
nor,6.248,1950
nor,6.128,1955
nor,7.314,1960
nor,8.515,1965
nor,7.79,1970
nor,7.713,1975
nor,7.683,1980
nor,8.066,1985
nor,7.429,1990
nor,6.171,1995
nor,5.932,2000
nor,6.405,2005
nor,6.733,2010
nor,6.432,2015
nor,5.964,2020
nor,5.926,2025
nor,5.655,2030
nor,5.665,2035
nor,5.746,2040
nor,5.738,2045
nor,5.632,2050
omn,10.13,1950
omn,10.14,1955
omn,10.27,1960
omn,10.44,1965
omn,10.99,1970
omn,10.46,1975
omn,9.688,1980
omn,9.156,1985
omn,8.899,1990
omn,9.392,1995
omn,10.45,2000
omn,10.59,2005
omn,9.983,2010
omn,9.568,2015
omn,8.3,2020
omn,7.928,2025
omn,8.076,2030
omn,7.904,2035
omn,7.545,2040
omn,7.079,2045
omn,6.623,2050
pak,8.487,1950
pak,8.915,1955
pak,9.551,1960
pak,9.245,1965
pak,9.326,1970
pak,9.377,1975
pak,9.625,1980
pak,10.22,1985
pak,10.32,1990
pak,10.25,1995
pak,10.83,2000
pak,11.55,2005
pak,10.77,2010
pak,10.07,2015
pak,9.743,2020
pak,9.652,2025
pak,9.569,2030
pak,9.056,2035
pak,8.476,2040
pak,7.992,2045
pak,7.676,2050
pan,9.419,1950
pan,9.417,1955
pan,9.858,1960
pan,9.969,1965
pan,10.17,1970
pan,10.55,1975
pan,11.05,1980
pan,11.35,1985
pan,10.94,1990
pan,9.948,1995
pan,9.485,2000
pan,9.276,2005
pan,8.782,2010
pan,8.746,2015
pan,8.493,2020
pan,8.06,2025
pan,7.622,2030
pan,7.303,2035
pan,7.069,2040
pan,6.822,2045
pan,6.54,2050
png,10.22,1950
png,10.26,1955
png,10.14,1960
png,10.57,1965
png,10.97,1970
png,10.82,1975
png,11.63,1980
png,11.53,1985
png,11.54,1990
png,10.53,1995
png,10.34,2000
png,10.28,2005
png,10.48,2010
png,10.9,2015
png,10.59,2020
png,10.26,2025
png,9.864,2030
png,9.382,2035
png,9.084,2040
png,8.78,2045
png,8.423,2050
pry,10.11,1950
pry,10.26,1955
pry,10.07,1960
pry,10.47,1965
pry,11.22,1970
pry,11.15,1975
pry,11.07,1980
pry,10.83,1985
pry,9.948,1990
pry,10.29,1995
pry,11.09,2000
pry,10.89,2005
pry,10.45,2010
pry,9.949,2015
pry,9.489,2020
pry,9.063,2025
pry,8.666,2030
pry,8.239,2035
pry,7.791,2040
pry,7.392,2045
pry,7.065,2050
per,10.21,1950
per,10.02,1955
per,9.697,1960
per,9.828,1965
per,10.29,1970
per,10.55,1975
per,10.9,1980
per,10.87,1985
per,10.79,1990
per,10.8,1995
per,10.28,2000
per,10.17,2005
per,9.811,2010
per,9.261,2015
per,8.777,2020
per,8.355,2025
per,7.765,2030
per,7.314,2035
per,6.975,2040
per,6.684,2045
per,6.413,2050
phl,10.11,1950
phl,10.03,1955
phl,10.14,1960
phl,10.14,1965
phl,11.12,1970
phl,11.14,1975
phl,11.11,1980
phl,10.97,1985
phl,10.73,1990
phl,10.74,1995
phl,10.63,2000
phl,10.66,2005
phl,10.42,2010
phl,9.868,2015
phl,9.321,2020
phl,9.114,2025
phl,8.716,2030
phl,8.363,2035
phl,7.987,2040
phl,7.607,2045
phl,7.274,2050
pol,9.716,1950
pol,8.42,1955
pol,6.593,1960
pol,9.182,1965
pol,10.61,1970
pol,10.06,1975
pol,7.795,1980
pol,6.744,1985
pol,7.473,1990
pol,8.332,1995
pol,8.722,2000
pol,7.621,2005
pol,6.454,2010
pol,5.242,2015
pol,4.713,2020
pol,4.986,2025
pol,5.104,2030
pol,4.98,2035
pol,4.64,2040
pol,4.332,2045
pol,4.251,2050
prt,9.613,1950
prt,8.943,1955
prt,8.33,1960
prt,8.48,1965
prt,8.48,1970
prt,8.743,1975
prt,8.745,1980
prt,8.416,1985
prt,8.507,1990
prt,7.879,1995
prt,6.776,2000
prt,5.651,2005
prt,5.236,2010
prt,5.172,2015
prt,5.266,2020
prt,5.006,2025
prt,4.774,2030
prt,4.557,2035
prt,4.412,2040
prt,4.446,2045
prt,4.583,2050
pri,9.959,1950
pri,10.22,1955
pri,10.63,1960
pri,9.516,1965
pri,10.74,1970
pri,11.16,1975
pri,10.54,1980
pri,10.04,1985
pri,9.266,1990
pri,9.106,1995
pri,8.229,2000
pri,7.565,2005
pri,7.357,2010
pri,6.92,2015
pri,6.019,2020
pri,5.912,2025
pri,5.912,2030
pri,5.822,2035
pri,5.679,2040
pri,5.502,2045
pri,5.316,2050
qat,8.333,1950
qat,8.571,1955
qat,8.889,1960
qat,10.0,1965
qat,8.182,1970
qat,9.357,1975
qat,8.261,1980
qat,6.094,1985
qat,5.567,1990
qat,5.714,1995
qat,7.131,2000
qat,6.998,2005
qat,6.097,2010
qat,4.598,2015
qat,5.23,2020
qat,5.2,2025
qat,5.536,2030
qat,5.463,2035
qat,5.033,2040
qat,4.79,2045
qat,4.745,2050
reu,9.677,1950
reu,8.532,1955
reu,8.982,1960
reu,10.31,1965
reu,10.2,1970
reu,11.59,1975
reu,13.04,1980
reu,10.87,1985
reu,10.25,1990
reu,9.337,1995
reu,9.116,2000
reu,8.662,2005
reu,8.224,2010
reu,7.788,2015
reu,7.94,2020
reu,7.621,2025
reu,7.249,2030
reu,6.93,2035
reu,6.767,2040
reu,6.55,2045
reu,6.399,2050
rou,10.04,1950
rou,9.225,1955
rou,7.323,1960
rou,8.123,1965
rou,8.922,1970
rou,8.401,1975
rou,6.437,1980
rou,8.775,1985
rou,8.098,1990
rou,8.659,1995
rou,7.409,2000
rou,7.9,2005
rou,5.588,2010
rou,5.32,2015
rou,5.148,2020
rou,5.22,2025
rou,5.1,2030
rou,4.932,2035
rou,4.669,2040
rou,4.514,2045
rou,4.555,2050
rus,9.65,1950
rus,10.97,1955
rus,6.116,1960
rus,7.776,1965
rus,9.462,1970
rus,9.595,1975
rus,8.301,1980
rus,6.519,1985
rus,6.927,1990
rus,7.338,1995
rus,8.287,2000
rus,8.5,2005
rus,5.811,2010
rus,4.676,2015
rus,5.162,2020
rus,5.727,2025
rus,6.023,2030
rus,5.807,2035
rus,5.311,2040
rus,4.971,2045
rus,5.099,2050
rwa,10.47,1950
rwa,10.46,1955
rwa,10.35,1960
rwa,10.19,1965
rwa,10.17,1970
rwa,10.43,1975
rwa,11.56,1980
rwa,10.18,1985
rwa,9.564,1990
rwa,9.945,1995
rwa,12.8,2000
rwa,13.07,2005
rwa,10.31,2010
rwa,9.885,2015
rwa,10.24,2020
rwa,10.77,2025
rwa,11.2,2030
rwa,10.67,2035
rwa,9.78,2040
rwa,9.172,2045
rwa,8.985,2050
lca,9.524,1950
lca,9.412,1955
lca,10.11,1960
lca,9.474,1965
lca,9.804,1970
lca,11.01,1975
lca,12.71,1980
lca,11.81,1985
lca,10.87,1990
lca,9.459,1995
lca,10.19,2000
lca,10.37,2005
lca,9.884,2010
lca,8.743,2015
lca,7.292,2020
lca,7.576,2025
lca,7.389,2030
lca,6.731,2035
lca,6.573,2040
lca,6.047,2045
lca,5.991,2050
vct,8.824,1950
vct,10.81,1955
vct,8.75,1960
vct,10.23,1965
vct,10.99,1970
vct,12.77,1975
vct,13.13,1980
vct,12.5,1985
vct,11.32,1990
vct,10.91,1995
vct,10.28,2000
vct,10.28,2005
vct,10.38,2010
vct,9.009,2015
vct,8.333,2020
vct,8.108,2025
vct,7.207,2030
vct,7.143,2035
vct,7.018,2040
vct,5.983,2045
vct,5.983,2050
wsm,9.756,1950
wsm,10.64,1955
wsm,11.11,1960
wsm,10.32,1965
wsm,11.89,1970
wsm,12.67,1975
wsm,12.99,1980
wsm,11.46,1985
wsm,13.04,1990
wsm,10.84,1995
wsm,10.23,2000
wsm,11.24,2005
wsm,12.15,2010
wsm,13.26,2015
wsm,12.57,2020
wsm,9.574,2025
wsm,8.947,2030
wsm,9.137,2035
wsm,9.744,2040
wsm,9.744,2045
wsm,8.854,2050
stp,5.0,1950
stp,5.172,1955
stp,6.25,1960
stp,7.937,1965
stp,11.11,1970
stp,11.11,1975
stp,10.31,1980
stp,10.48,1985
stp,10.34,1990
stp,12.5,1995
stp,12.86,2000
stp,11.18,2005
stp,11.59,2010
stp,11.17,2015
stp,11.06,2020
stp,10.7,2025
stp,9.829,2030
stp,9.127,2035
stp,8.955,2040
stp,8.511,2045
stp,8.081,2050
sau,9.903,1950
sau,9.939,1955
sau,9.968,1960
sau,9.933,1965
sau,9.958,1970
sau,9.983,1975
sau,9.464,1980
sau,9.576,1985
sau,9.299,1990
sau,9.643,1995
sau,9.563,2000
sau,9.69,2005
sau,9.769,2010
sau,9.114,2015
sau,8.748,2020
sau,8.187,2025
sau,7.949,2030
sau,7.676,2035
sau,7.303,2040
sau,6.837,2045
sau,6.34,2050
sen,10.1,1950
sen,10.2,1955
sen,10.03,1960
sen,9.521,1965
sen,8.969,1970
sen,9.513,1975
sen,9.743,1980
sen,10.41,1985
sen,10.89,1990
sen,11.21,1995
sen,11.28,2000
sen,11.29,2005
sen,11.27,2010
sen,11.03,2015
sen,10.97,2020
sen,11.28,2025
sen,10.87,2030
sen,10.16,2035
sen,9.532,2040
sen,9.102,2045
sen,8.83,2050
srb,10.29,1950
srb,8.632,1955
srb,7.028,1960
srb,9.151,1965
srb,9.506,1970
srb,7.967,1975
srb,7.446,1980
srb,7.291,1985
srb,7.421,1990
srb,7.587,1995
srb,7.638,2000
srb,7.254,2005
srb,6.554,2010
srb,5.881,2015
srb,6.031,2020
srb,5.792,2025
srb,5.745,2030
srb,5.661,2035
srb,5.521,2040
srb,5.433,2045
srb,5.47,2050
sle,9.871,1950
sle,9.966,1955
sle,10.2,1960
sle,10.06,1965
sle,9.224,1970
sle,9.417,1975
sle,9.629,1980
sle,9.86,1985
sle,10.31,1990
sle,10.81,1995
sle,10.95,2000
sle,10.55,2005
sle,10.11,2010
sle,10.57,2015
sle,11.24,2020
sle,11.22,2025
sle,11.03,2030
sle,10.59,2035
sle,10.25,2040
sle,9.918,2045
sle,9.61,2050
sgp,9.58,1950
sgp,9.709,1955
sgp,8.874,1960
sgp,10.16,1965
sgp,11.9,1970
sgp,12.89,1975
sgp,11.88,1980
sgp,9.222,1985
sgp,8.389,1990
sgp,6.439,1995
sgp,6.273,2000
sgp,6.629,2005
sgp,7.708,2010
sgp,6.462,2015
sgp,4.885,2020
sgp,4.009,2025
sgp,3.883,2030
sgp,4.23,2035
sgp,4.652,2040
sgp,4.719,2045
sgp,4.386,2050
svk,8.802,1950
svk,7.739,1955
svk,7.718,1960
svk,8.62,1965
svk,10.1,1970
svk,9.267,1975
svk,8.179,1980
svk,7.333,1985
svk,8.159,1990
svk,8.874,1995
svk,8.347,2000
svk,7.649,2005
svk,6.672,2010
svk,5.318,2015
svk,4.778,2020
svk,5.08,2025
svk,5.253,2030
svk,5.119,2035
svk,4.796,2040
svk,4.506,2045
svk,4.412,2050
svn,9.22,1950
svn,8.295,1955
svn,7.722,1960
svn,8.712,1965
svn,8.868,1970
svn,7.635,1975
svn,7.697,1980
svn,7.329,1985
svn,7.473,1990
svn,7.681,1995
svn,7.046,2000
svn,6.291,2005
svn,5.136,2010
svn,4.648,2015
svn,4.479,2020
svn,4.88,2025
svn,5.108,2030
svn,4.955,2035
svn,4.659,2040
svn,4.504,2045
svn,4.499,2050
slb,11.11,1950
slb,9.804,1955
slb,11.02,1960
slb,8.889,1965
slb,10.0,1970
slb,9.845,1975
slb,10.04,1980
slb,10.26,1985
slb,11.75,1990
slb,11.29,1995
slb,11.08,2000
slb,10.78,2005
slb,10.86,2010
slb,10.7,2015
slb,10.42,2020
slb,10.07,2025
slb,9.53,2030
slb,8.973,2035
slb,8.581,2040
slb,8.325,2045
slb,8.044,2050
som,9.633,1950
som,9.841,1955
som,9.262,1960
som,9.549,1965
som,10.44,1970
som,10.35,1975
som,10.3,1980
som,10.66,1985
som,10.84,1990
som,11.35,1995
som,9.696,2000
som,10.14,2005
som,10.01,2010
som,10.49,2015
som,10.8,2020
som,10.76,2025
som,10.72,2030
som,10.56,2035
som,10.53,2040
som,10.45,2045
som,10.19,2050
zaf,9.794,1950
zaf,9.55,1955
zaf,9.617,1960
zaf,9.625,1965
zaf,10.39,1970
zaf,10.54,1975
zaf,10.43,1980
zaf,10.65,1985
zaf,10.84,1990
zaf,10.64,1995
zaf,10.65,2000
zaf,10.46,2005
zaf,9.891,2010
zaf,9.511,2015
zaf,9.545,2020
zaf,9.353,2025
zaf,9.23,2030
zaf,8.823,2035
zaf,8.499,2040
zaf,8.252,2045
zaf,8.017,2050
esp,9.368,1950
esp,7.837,1955
esp,7.95,1960
esp,8.208,1965
esp,7.86,1970
esp,8.247,1975
esp,8.597,1980
esp,8.538,1985
esp,8.519,1990
esp,8.022,1995
esp,6.502,2000
esp,5.395,2005
esp,4.857,2010
esp,4.54,2015
esp,4.913,2020
esp,5.298,2025
esp,5.39,2030
esp,5.078,2035
esp,4.668,2040
esp,4.526,2045
esp,4.711,2050
lka,9.175,1950
lka,9.393,1955
lka,9.68,1960
lka,10.59,1965
lka,10.42,1970
lka,11.03,1975
lka,10.47,1980
lka,10.32,1985
lka,9.924,1990
lka,10.1,1995
lka,9.809,2000
lka,9.133,2005
lka,7.658,2010
lka,6.765,2015
lka,7.723,2020
lka,7.774,2025
lka,7.466,2030
lka,6.855,2035
lka,6.252,2040
lka,6.02,2045
lka,6.058,2050
sdn,10.12,1950
sdn,10.19,1955
sdn,10.27,1960
sdn,10.43,1965
sdn,10.17,1970
sdn,10.2,1975
sdn,10.22,1980
sdn,10.4,1985
sdn,10.6,1990
sdn,10.69,1995
sdn,10.7,2000
sdn,10.69,2005
sdn,10.86,2010
sdn,10.89,2015
sdn,10.4,2020
sdn,9.974,2025
sdn,9.519,2030
sdn,9.154,2035
sdn,8.848,2040
sdn,8.529,2045
sdn,8.17,2050
sur,9.767,1950
sur,8.835,1955
sur,8.304,1960
sur,9.309,1965
sur,10.7,1970
sur,11.57,1975
sur,13.15,1980
sur,11.44,1985
sur,10.64,1990
sur,9.007,1995
sur,9.829,2000
sur,9.419,2005
sur,8.349,2010
sur,9.124,2015
sur,8.818,2020
sur,7.679,2025
sur,7.309,2030
sur,7.003,2035
sur,6.958,2040
sur,6.752,2045
sur,6.311,2050
swz,10.22,1950
swz,10.1,1955
swz,10.06,1960
swz,10.69,1965
swz,10.79,1970
swz,10.66,1975
swz,10.63,1980
swz,10.76,1985
swz,10.87,1990
swz,10.95,1995
swz,12.11,2000
swz,13.09,2005
swz,13.0,2010
swz,11.59,2015
swz,10.68,2020
swz,10.65,2025
swz,10.76,2030
swz,10.65,2035
swz,10.2,2040
swz,9.605,2045
swz,9.221,2050
swe,5.916,1950
swe,6.169,1955
swe,7.941,1960
swe,8.094,1965
swe,6.876,1970
swe,6.541,1975
swe,6.847,1980
swe,6.923,1985
swe,6.601,1990
swe,5.766,1995
swe,5.722,2000
swe,6.52,2005
swe,6.736,2010
swe,5.233,2015
swe,5.405,2020
swe,5.799,2025
swe,5.728,2030
swe,5.834,2035
swe,5.827,2040
swe,5.604,2045
swe,5.44,2050
che,7.056,1950
che,6.477,1955
che,7.676,1960
che,8.299,1965
che,7.293,1970
che,7.354,1975
che,7.993,1980
che,7.573,1985
che,6.343,1990
che,5.654,1995
che,5.818,2000
che,5.872,2005
che,5.989,2010
che,5.558,2015
che,5.14,2020
che,5.075,2025
che,5.033,2030
che,5.173,2035
che,5.31,2040
che,5.341,2045
che,5.31,2050
syr,10.27,1950
syr,9.822,1955
syr,9.545,1960
syr,9.67,1965
syr,10.8,1970
syr,10.76,1975
syr,10.79,1980
syr,10.79,1985
syr,11.11,1990
syr,11.93,1995
syr,12.76,2000
syr,11.85,2005
syr,9.936,2010
syr,9.28,2015
syr,9.627,2020
syr,9.977,2025
syr,9.529,2030
syr,8.439,2035
syr,7.59,2040
syr,7.082,2045
syr,6.825,2050
tjk,11.22,1950
tjk,11.28,1955
tjk,7.201,1960
tjk,6.614,1965
tjk,9.109,1970
tjk,10.67,1975
tjk,11.83,1980
tjk,10.69,1985
tjk,10.24,1990
tjk,10.04,1995
tjk,11.07,2000
tjk,12.7,2005
tjk,11.99,2010
tjk,10.78,2015
tjk,9.756,2020
tjk,9.454,2025
tjk,9.586,2030
tjk,9.314,2035
tjk,8.624,2040
tjk,7.8,2045
tjk,7.155,2050
tza,10.42,1950
tza,10.4,1955
tza,10.39,1960
tza,10.52,1965
tza,10.18,1970
tza,10.36,1975
tza,10.41,1980
tza,10.52,1985
tza,10.65,1990
tza,10.87,1995
tza,10.93,2000
tza,10.9,2005
tza,10.56,2010
tza,10.42,2015
tza,10.79,2020
tza,11.27,2025
tza,11.38,2030
tza,10.96,2035
tza,10.49,2040
tza,10.11,2045
tza,9.795,2050
tha,10.86,1950
tha,10.64,1955
tha,9.355,1960
tha,9.455,1965
tha,10.38,1970
tha,10.95,1975
tha,11.63,1980
tha,11.38,1985
tha,10.73,1990
tha,9.598,1995
tha,8.544,2000
tha,8.108,2005
tha,7.819,2010
tha,7.045,2015
tha,6.742,2020
tha,6.645,2025
tha,6.529,2030
tha,6.313,2035
tha,6.132,2040
tha,6.003,2045
tha,5.927,2050
tls,10.11,1950
tls,10.37,1955
tls,10.2,1960
tls,10.16,1965
tls,10.25,1970
tls,10.25,1975
tls,12.89,1980
tls,11.09,1985
tls,11.49,1990
tls,9.069,1995
tls,10.34,2000
tls,11.0,2005
tls,11.2,2010
tls,11.48,2015
tls,9.944,2020
tls,10.48,2025
tls,10.98,2030
tls,11.28,2035
tls,10.98,2040
tls,10.21,2045
tls,9.453,2050
tgo,9.782,1950
tgo,9.792,1955
tgo,9.949,1960
tgo,9.988,1965
tgo,9.995,1970
tgo,9.926,1975
tgo,10.03,1980
tgo,10.28,1985
tgo,10.65,1990
tgo,11.08,1995
tgo,11.18,2000
tgo,11.06,2005
tgo,10.84,2010
tgo,10.66,2015
tgo,10.48,2020
tgo,10.17,2025
tgo,9.936,2030
tgo,9.494,2035
tgo,9.036,2040
tgo,8.64,2045
tgo,8.284,2050
ton,11.11,1950
ton,10.91,1955
ton,10.29,1960
ton,11.11,1965
ton,11.22,1970
ton,10.64,1975
ton,12.37,1980
ton,12.9,1985
ton,11.83,1990
ton,10.53,1995
ton,12.12,2000
ton,9.615,2005
ton,10.58,2010
ton,10.68,2015
ton,12.04,2020
ton,11.5,2025
ton,9.649,2030
ton,9.016,2035
ton,9.016,2040
ton,9.016,2045
ton,8.943,2050
tto,8.491,1950
tto,8.877,1955
tto,9.609,1960
tto,10.37,1965
tto,11.21,1970
tto,11.87,1975
tto,12.42,1980
tto,10.11,1985
tto,9.457,1990
tto,9.739,1995
tto,11.44,2000
tto,10.39,2005
tto,7.812,2010
tto,6.515,2015
tto,6.354,2020
tto,6.633,2025
tto,6.802,2030
tto,6.515,2035
tto,6.106,2040
tto,5.779,2045
tto,5.717,2050
tun,9.513,1950
tun,9.197,1955
tun,8.456,1960
tun,8.402,1965
tun,10.59,1970
tun,11.28,1975
tun,11.42,1980
tun,11.02,1985
tun,10.47,1990
tun,10.59,1995
tun,10.82,2000
tun,10.65,2005
tun,9.206,2010
tun,7.415,2015
tun,6.687,2020
tun,6.714,2025
tun,6.836,2030
tun,6.681,2035
tun,6.414,2040
tun,5.881,2045
tun,5.523,2050
tur,11.29,1950
tur,9.549,1955
tur,8.501,1960
tur,9.376,1965
tur,10.5,1970
tur,10.67,1975
tur,10.76,1980
tur,10.49,1985
tur,11.07,1990
tur,10.85,1995
tur,10.4,2000
tur,9.175,2005
tur,8.998,2010
tur,8.595,2015
tur,7.761,2020
tur,7.484,2025
tur,7.136,2030
tur,6.79,2035
tur,6.459,2040
tur,6.182,2045
tur,6.036,2050
tkm,10.07,1950
tkm,10.71,1955
tkm,7.035,1960
tkm,7.46,1965
tkm,9.506,1970
tkm,11.19,1975
tkm,11.64,1980
tkm,10.63,1985
tkm,10.23,1990
tkm,10.15,1995
tkm,10.66,2000
tkm,11.58,2005
tkm,10.89,2010
tkm,8.622,2015
tkm,8.525,2020
tkm,8.302,2025
tkm,8.159,2030
tkm,7.703,2035
tkm,6.969,2040
tkm,6.37,2045
tkm,6.224,2050
uga,10.85,1950
uga,9.103,1955
uga,9.932,1960
uga,10.01,1965
uga,10.42,1970
uga,10.31,1975
uga,10.38,1980
uga,10.56,1985
uga,10.64,1990
uga,10.68,1995
uga,10.95,2000
uga,11.11,2005
uga,11.27,2010
uga,11.17,2015
uga,11.21,2020
uga,11.45,2025
uga,11.48,2030
uga,11.33,2035
uga,10.97,2040
uga,10.52,2045
uga,10.07,2050
ukr,8.194,1950
ukr,10.9,1955
ukr,6.916,1960
ukr,6.795,1965
ukr,8.175,1970
ukr,8.417,1975
ukr,7.877,1980
ukr,6.76,1985
ukr,7.026,1990
ukr,7.144,1995
ukr,7.784,2000
ukr,7.694,2005
ukr,6.134,2010
ukr,4.728,2015
ukr,4.566,2020
ukr,5.347,2025
ukr,5.87,2030
ukr,5.842,2035
ukr,5.386,2040
ukr,4.979,2045
ukr,4.965,2050
are,10.14,1950
are,10.0,1955
are,9.89,1960
are,10.42,1965
are,8.889,1970
are,7.345,1975
are,5.517,1980
are,5.386,1985
are,7.116,1990
are,6.828,1995
are,7.16,2000
are,6.143,2005
are,5.054,2010
are,6.142,2015
are,6.468,2020
are,5.993,2025
are,5.904,2030
are,5.295,2035
are,4.958,2040
are,4.935,2045
are,5.028,2050
gbr,6.551,1950
gbr,6.469,1955
gbr,6.82,1960
gbr,7.862,1965
gbr,6.931,1970
gbr,7.342,1975
gbr,8.31,1980
gbr,8.006,1985
gbr,6.81,1990
gbr,5.918,1995
gbr,6.211,2000
gbr,6.588,2005
gbr,6.402,2010
gbr,5.882,2015
gbr,5.56,2020
gbr,5.823,2025
gbr,5.789,2030
gbr,5.848,2035
gbr,5.822,2040
gbr,5.669,2045
gbr,5.525,2050
usa,7.108,1950
usa,6.663,1955
usa,7.408,1960
usa,8.694,1965
usa,9.283,1970
usa,9.702,1975
usa,9.156,1980
usa,7.74,1985
usa,7.032,1990
usa,6.813,1995
usa,7.078,2000
usa,7.17,2005
usa,7.056,2010
usa,6.587,2015
usa,6.478,2020
usa,6.515,2025
usa,6.318,2030
usa,6.162,2035
usa,5.988,2040
usa,5.85,2045
usa,5.813,2050
ury,8.929,1950
ury,8.432,1955
ury,8.031,1960
ury,8.12,1965
ury,8.081,1970
ury,8.375,1975
ury,8.436,1980
ury,7.802,1985
ury,8.355,1990
ury,8.522,1995
ury,7.678,2000
ury,7.729,2005
ury,7.886,2010
ury,7.522,2015
ury,7.102,2020
ury,6.827,2025
ury,6.581,2030
ury,6.379,2035
ury,6.157,2040
ury,5.957,2045
ury,5.832,2050
uzb,10.07,1950
uzb,10.87,1955
uzb,6.894,1960
uzb,6.684,1965
uzb,9.23,1970
uzb,11.43,1975
uzb,11.94,1980
uzb,10.49,1985
uzb,10.24,1990
uzb,10.08,1995
uzb,10.9,2000
uzb,11.86,2005
uzb,11.45,2010
uzb,9.38,2015
uzb,8.1,2020
uzb,7.749,2025
uzb,7.916,2030
uzb,7.81,2035
uzb,7.334,2040
uzb,6.654,2045
uzb,6.082,2050
vut,10.64,1950
vut,11.11,1955
vut,10.77,1960
vut,10.96,1965
vut,10.59,1970
vut,10.89,1975
vut,11.02,1980
vut,9.924,1985
vut,9.396,1990
vut,9.884,1995
vut,10.53,2000
vut,11.06,2005
vut,10.98,2010
vut,10.43,2015
vut,10.06,2020
vut,10.03,2025
vut,9.783,2030
vut,9.045,2035
vut,8.625,2040
vut,8.352,2045
vut,8.091,2050
ven,9.815,1950
ven,9.276,1955
ven,9.592,1960
ven,10.14,1965
ven,10.57,1970
ven,10.86,1975
ven,11.47,1980
ven,10.82,1985
ven,9.99,1990
ven,10.3,1995
ven,10.19,2000
ven,10.12,2005
ven,9.393,2010
ven,8.836,2015
ven,8.523,2020
ven,8.256,2025
ven,7.905,2030
ven,7.505,2035
ven,7.128,2040
ven,6.81,2045
ven,6.524,2050
vnm,10.13,1950
vnm,8.412,1955
vnm,7.477,1960
vnm,7.444,1965
vnm,9.739,1970
vnm,10.73,1975
vnm,11.49,1980
vnm,11.48,1985
vnm,10.51,1990
vnm,10.66,1995
vnm,10.5,2000
vnm,10.65,2005
vnm,10.16,2010
vnm,8.252,2015
vnm,7.449,2020
vnm,6.953,2025
vnm,6.727,2030
vnm,6.515,2035
vnm,6.341,2040
vnm,6.006,2045
vnm,5.743,2050
vir,7.143,1950
vir,6.667,1955
vir,9.091,1960
vir,10.0,1965
vir,7.812,1970
vir,8.235,1975
vir,11.22,1980
vir,10.38,1985
vir,10.0,1990
vir,7.547,1995
vir,8.257,2000
vir,7.339,2005
vir,8.108,2010
vir,7.407,2015
vir,6.667,2020
vir,6.796,2025
vir,6.25,2030
vir,6.522,2035
vir,6.742,2040
vir,6.098,2045
vir,5.333,2050
pse,9.841,1950
pse,10.65,1955
pse,10.82,1960
pse,10.78,1965
pse,10.05,1970
pse,9.816,1975
pse,11.51,1980
pse,10.93,1985
pse,11.43,1990
pse,10.4,1995
pse,10.07,2000
pse,10.84,2005
pse,10.73,2010
pse,11.45,2015
pse,11.21,2020
pse,10.79,2025
pse,10.32,2030
pse,9.87,2035
pse,9.481,2040
pse,9.116,2045
pse,8.7,2050
esh,7.692,1950
esh,11.11,1955
esh,12.5,1960
esh,9.615,1965
esh,8.974,1970
esh,10.53,1975
esh,10.67,1980
esh,9.29,1985
esh,9.174,1990
esh,9.962,1995
esh,10.73,2000
esh,9.977,2005
esh,9.074,2010
esh,7.974,2015
esh,7.32,2020
esh,7.494,2025
esh,7.834,2030
esh,7.864,2035
esh,7.441,2040
esh,6.783,2045
esh,6.303,2050
yem,9.968,1950
yem,10.02,1955
yem,10.15,1960
yem,10.56,1965
yem,11.05,1970
yem,11.04,1975
yem,11.0,1980
yem,10.83,1985
yem,10.71,1990
yem,10.62,1995
yem,11.43,2000
yem,11.96,2005
yem,11.94,2010
yem,11.32,2015
yem,10.65,2020
yem,10.77,2025
yem,10.66,2030
yem,10.34,2035
yem,9.763,2040
yem,9.149,2045
yem,8.652,2050
zmb,10.3,1950
zmb,10.36,1955
zmb,10.32,1960
zmb,10.38,1965
zmb,9.84,1970
zmb,9.998,1975
zmb,10.27,1980
zmb,10.67,1985
zmb,10.85,1990
zmb,11.03,1995
zmb,10.78,2000
zmb,10.93,2005
zmb,10.88,2010
zmb,11.31,2015
zmb,11.44,2020
zmb,11.58,2025
zmb,11.47,2030
zmb,11.18,2035
zmb,10.75,2040
zmb,10.28,2045
