geo,electricity_use_per_person,time
prt,2058.0,1987
prt,2202.0,1988
prt,2399.0,1989
prt,2542.0,1990
prt,2675.0,1991
prt,2811.0,1992
prt,2798.0,1993
prt,2867.0,1994
prt,3076.0,1995
prt,3198.0,1996
prt,3358.0,1997
prt,3556.0,1998
prt,3812.0,1999
prt,4014.0,2000
prt,4148.0,2001
prt,4292.0,2002
prt,4383.0,2003
prt,4526.0,2004
prt,4663.0,2005
prt,4799.0,2006
prt,4860.0,2007
prt,4822.0,2008
prt,4815.0,2009
prt,4929.0,2010
prt,4849.0,2011
qat,2641.0,1971
qat,3037.0,1972
qat,2955.0,1973
qat,2995.0,1974
qat,3803.0,1975
qat,4137.0,1976
qat,4978.0,1977
qat,6316.0,1978
qat,8705.0,1979
qat,9712.0,1980
qat,9932.0,1981
qat,10020.0,1982
qat,9523.0,1983
qat,9562.0,1984
qat,10060.0,1985
qat,10260.0,1986
qat,9806.0,1987
qat,9594.0,1988
qat,9489.0,1989
qat,9586.0,1990
qat,9031.0,1991
qat,9953.0,1992
qat,10570.0,1993
qat,11020.0,1994
qat,11000.0,1995
qat,12060.0,1996
qat,12190.0,1997
qat,13800.0,1998
qat,13960.0,1999
qat,14320.0,2000
qat,15130.0,2001
qat,16160.0,2002
qat,16930.0,2003
qat,17100.0,2004
qat,16290.0,2005
qat,16400.0,2006
qat,15680.0,2007
qat,14780.0,2008
qat,14480.0,2009
qat,15080.0,2010
qat,15750.0,2011
rou,1632.0,1971
rou,1787.0,1972
rou,1907.0,1973
rou,2019.0,1974
rou,2215.0,1975
rou,2419.0,1976
rou,2550.0,1977
rou,2665.0,1978
rou,2694.0,1979
rou,2872.0,1980
rou,2946.0,1981
rou,2922.0,1982
rou,2971.0,1983
rou,3078.0,1984
rou,3130.0,1985
rou,3316.0,1986
rou,3276.0,1987
rou,3393.0,1988
rou,3412.0,1989
rou,2925.0,1990
rou,2521.0,1991
rou,2320.0,1992
rou,2272.0,1993
rou,2235.0,1994
rou,2329.0,1995
rou,2430.0,1996
rou,2251.0,1997
rou,2107.0,1998
rou,1936.0,1999
rou,1988.0,2000
rou,2067.0,2001
rou,2073.0,2002
rou,2221.0,2003
rou,2271.0,2004
rou,2331.0,2005
rou,2402.0,2006
rou,2452.0,2007
rou,2488.0,2008
rou,2267.0,2009
rou,2409.0,2010
rou,2486.0,2011
rus,6673.0,1990
rus,6541.0,1991
rus,6107.0,1992
rus,5724.0,1993
rus,5191.0,1994
rus,5110.0,1995
rus,5031.0,1996
rus,4956.0,1997
rus,4873.0,1998
rus,5030.0,1999
rus,5209.0,2000
rus,5275.0,2001
rus,5305.0,2002
rus,5480.0,2003
rus,5642.0,2004
rus,5785.0,2005
rus,6122.0,2006
rus,6317.0,2007
rus,6435.0,2008
rus,6133.0,2009
rus,6431.0,2010
rus,6486.0,2011
sau,325.9,1971
sau,360.9,1972
sau,418.4,1973
sau,506.4,1974
sau,537.4,1975
sau,728.2,1976
sau,835.5,1977
sau,1103.0,1978
sau,1592.0,1979
sau,1941.0,1980
sau,2211.0,1981
sau,2612.0,1982
sau,2691.0,1983
sau,3010.0,1984
sau,3035.0,1985
sau,3370.0,1986
sau,3636.0,1987
sau,3747.0,1988
sau,3860.0,1989
sau,4025.0,1990
sau,4130.0,1991
sau,4402.0,1992
sau,4747.0,1993
sau,4840.0,1994
sau,4949.0,1995
sau,5016.0,1996
sau,5221.0,1997
sau,5613.0,1998
sau,5777.0,1999
sau,5811.0,2000
sau,6036.0,2001
sau,6044.0,2002
sau,6389.0,2003
sau,6164.0,2004
sau,6381.0,2005
sau,6607.0,2006
sau,6747.0,2007
sau,7073.0,2008
sau,7431.0,2009
sau,8022.0,2010
sau,8161.0,2011
sen,74.5,1971
sen,75.35,1972
sen,80.85,1973
sen,80.37,1974
sen,83.66,1975
sen,87.04,1976
sen,92.23,1977
sen,97.73,1978
sen,102.5,1979
sen,103.3,1980
sen,106.4,1981
sen,96.29,1982
sen,105.9,1983
sen,110.5,1984
sen,104.7,1985
sen,102.1,1986
sen,103.9,1987
sen,104.9,1988
sen,100.9,1989
sen,103.8,1990
sen,102.7,1991
sen,109.2,1992
sen,104.3,1993
sen,109.8,1994
sen,109.1,1995
sen,109.7,1996
sen,117.1,1997
sen,121.6,1998
sen,117.7,1999
sen,101.9,2000
sen,123.5,2001
sen,145.8,2002
sen,125.9,2003
sen,138.3,2004
sen,157.7,2005
sen,156.8,2006
sen,180.7,2007
sen,157.9,2008
sen,188.5,2009
sen,187.7,2010
sen,186.9,2011
srb,4629.0,1990
srb,4411.0,1991
srb,4275.0,1992
srb,3480.0,1993
srb,3411.0,1994
srb,3734.0,1995
srb,4084.0,1996
srb,4262.0,1997
srb,4303.0,1998
srb,3979.0,1999
srb,4199.0,2000
srb,4434.0,2001
srb,4478.0,2002
srb,4333.0,2003
srb,4258.0,2004
srb,3922.0,2005
srb,4040.0,2006
srb,4159.0,2007
srb,4292.0,2008
srb,4224.0,2009
srb,4359.0,2010
srb,4474.0,2011
sgp,1155.0,1971
sgp,1371.0,1972
sgp,1599.0,1973
sgp,1634.0,1974
sgp,1728.0,1975
sgp,1885.0,1976
sgp,2074.0,1977
sgp,2368.0,1978
sgp,2529.0,1979
sgp,2718.0,1980
sgp,2779.0,1981
sgp,2814.0,1982
sgp,3046.0,1983
sgp,3256.0,1984
sgp,3444.0,1985
sgp,3694.0,1986
sgp,4088.0,1987
sgp,4399.0,1988
sgp,4639.0,1989
sgp,4983.0,1990
sgp,5105.0,1991
sgp,5237.0,1992
sgp,5500.0,1993
sgp,5843.0,1994
sgp,6069.0,1995
sgp,6313.0,1996
sgp,6829.0,1997
sgp,6966.0,1998
sgp,7188.0,1999
sgp,7575.0,2000
sgp,7516.0,2001
sgp,7756.0,2002
sgp,8114.0,2003
sgp,8314.0,2004
sgp,8507.0,2005
sgp,8520.0,2006
sgp,8514.0,2007
sgp,8185.0,2008
sgp,7896.0,2009
sgp,8438.0,2010
sgp,8404.0,2011
svk,2697.0,1971
svk,2829.0,1972
svk,3026.0,1973
svk,3138.0,1974
svk,3112.0,1975
svk,3260.0,1976
svk,3413.0,1977
svk,3469.0,1978
svk,3806.0,1979
svk,4359.0,1980
svk,4412.0,1981
svk,4439.0,1982
svk,4521.0,1983
svk,4624.0,1984
svk,4841.0,1985
svk,4942.0,1986
svk,5085.0,1987
svk,5150.0,1988
svk,5266.0,1989
svk,5542.0,1990
svk,5115.0,1991
svk,4699.0,1992
svk,4570.0,1993
svk,4583.0,1994
svk,4926.0,1995
svk,5150.0,1996
svk,5068.0,1997
svk,4682.0,1998
svk,5029.0,1999
svk,4956.0,2000
svk,5027.0,2001
svk,5050.0,2002
svk,5016.0,2003
svk,5088.0,2004
svk,4920.0,2005
svk,5136.0,2006
svk,5250.0,2007
svk,5268.0,2008
svk,4925.0,2009
svk,5164.0,2010
svk,5348.0,2011
svn,5335.0,1990
svn,5087.0,1991
svn,4943.0,1992
svn,4951.0,1993
svn,5240.0,1994
svn,5313.0,1995
svn,5366.0,1996
svn,5435.0,1997
svn,5575.0,1998
svn,5676.0,1999
svn,5778.0,2000
svn,6006.0,2001
svn,6381.0,2002
svn,6578.0,2003
svn,6831.0,2004
svn,6918.0,2005
svn,7124.0,2006
svn,7138.0,2007
svn,6920.0,2008
svn,6103.0,2009
svn,6521.0,2010
svn,6806.0,2011
zaf,2246.0,1971
zaf,2405.0,1972
zaf,2531.0,1973
zaf,2669.0,1974
zaf,2801.0,1975
zaf,2950.0,1976
zaf,3036.0,1977
zaf,3200.0,1978
zaf,3439.0,1979
zaf,3644.0,1980
zaf,3819.0,1981
zaf,3903.0,1982
zaf,3951.0,1983
zaf,4212.0,1984
zaf,4298.0,1985
zaf,4386.0,1986
zaf,4348.0,1987
zaf,4428.0,1988
zaf,4450.0,1989
zaf,4431.0,1990
zaf,4333.0,1991
zaf,4213.0,1992
zaf,4255.0,1993
zaf,4311.0,1994
zaf,4404.0,1995
zaf,4970.0,1996
zaf,5061.0,1997
zaf,4803.0,1998
zaf,4618.0,1999
zaf,4681.0,2000
zaf,4365.0,2001
zaf,4590.0,2002
zaf,4619.0,2003
zaf,4652.0,2004
zaf,4704.0,2005
zaf,4797.0,2006
zaf,4938.0,2007
zaf,4759.0,2008
zaf,4532.0,2009
zaf,4654.0,2010
zaf,4694.0,2011
esp,494.8,1960
esp,550.4,1961
esp,613.2,1962
esp,663.9,1963
esp,745.4,1964
esp,823.0,1965
esp,925.9,1966
esp,1033.0,1967
esp,1155.0,1968
esp,1294.0,1969
esp,1416.0,1970
esp,1536.0,1971
esp,1709.0,1972
esp,1883.0,1973
esp,2037.0,1974
esp,2067.0,1975
esp,2269.0,1976
esp,2303.0,1977
esp,2399.0,1978
esp,2528.0,1979
esp,2648.0,1980
esp,2673.0,1981
esp,2661.0,1982
esp,2796.0,1983
esp,2907.0,1984
esp,2979.0,1985
esp,3008.0,1986
esp,3098.0,1987
esp,3222.0,1988
esp,3446.0,1989
esp,3538.0,1990
esp,3610.0,1991
esp,3699.0,1992
esp,3654.0,1993
esp,3780.0,1994
esp,3951.0,1995
esp,4051.0,1996
esp,4376.0,1997
esp,4536.0,1998
esp,4876.0,1999
esp,5207.0,2000
esp,5440.0,2001
esp,5592.0,2002
esp,5701.0,2003
esp,5924.0,2004
esp,6147.0,2005
esp,6144.0,2006
esp,6101.0,2007
esp,6078.0,2008
esp,5709.0,2009
esp,5769.0,2010
esp,5598.0,2011
lka,57.92,1971
lka,64.92,1972
lka,67.3,1973
lka,68.13,1974
lka,72.32,1975
lka,74.14,1976
lka,76.32,1977
lka,83.02,1978
lka,91.07,1979
lka,96.63,1980
lka,103.4,1981
lka,112.1,1982
lka,117.5,1983
lka,120.9,1984
lka,130.9,1985
lka,139.1,1986
lka,139.6,1987
lka,143.6,1988
lka,140.7,1989
lka,154.2,1990
lka,160.1,1991
lka,169.1,1992
lka,185.4,1993
lka,201.9,1994
lka,217.0,1995
lka,204.8,1996
lka,228.6,1997
lka,246.3,1998
lka,257.6,1999
lka,289.8,2000
lka,292.6,2001
lka,305.4,2002
lka,327.1,2003
lka,353.5,2004
lka,398.1,2005
lka,399.8,2006
lka,416.2,2007
lka,383.7,2008
lka,416.8,2009
lka,449.2,2010
lka,490.2,2011
sdn,26.08,1971
sdn,27.4,1972
sdn,32.3,1973
sdn,37.23,1974
sdn,38.41,1975
sdn,39.03,1976
sdn,39.97,1977
sdn,41.63,1978
sdn,40.85,1979
sdn,36.72,1980
sdn,33.96,1981
sdn,35.02,1982
sdn,32.91,1983
sdn,43.94,1984
sdn,46.8,1985
sdn,51.67,1986
sdn,52.18,1987
sdn,45.82,1988
sdn,42.88,1989
sdn,49.74,1990
sdn,47.63,1991
sdn,47.33,1992
sdn,45.0,1993
sdn,46.19,1994
sdn,45.42,1995
sdn,45.81,1996
sdn,42.89,1997
sdn,41.6,1998
sdn,61.38,1999
sdn,63.11,2000
sdn,52.83,2001
sdn,61.67,2002
sdn,64.99,2003
sdn,65.28,2004
sdn,76.77,2005
sdn,85.25,2006
sdn,91.62,2007
sdn,99.61,2008
sdn,114.2,2009
sdn,132.7,2010
sdn,143.4,2011
swe,4002.0,1960
swe,4355.0,1961
swe,4614.0,1962
swe,4729.0,1963
swe,5189.0,1964
swe,5521.0,1965
swe,5632.0,1966
swe,6018.0,1967
swe,6513.0,1968
swe,7018.0,1969
swe,7316.0,1970
swe,7674.0,1971
swe,8132.0,1972
swe,8745.0,1973
swe,8786.0,1974
swe,9052.0,1975
swe,9752.0,1976
swe,9828.0,1977
swe,10140.0,1978
swe,10690.0,1979
swe,10700.0,1980
swe,11110.0,1981
swe,11440.0,1982
swe,12610.0,1983
swe,13690.0,1984
swe,14950.0,1985
swe,14860.0,1986
swe,15750.0,1987
swe,15900.0,1988
swe,15680.0,1989
swe,15840.0,1990
swe,15930.0,1991
swe,15540.0,1992
swe,15510.0,1993
swe,15290.0,1994
swe,15480.0,1995
swe,15430.0,1996
swe,15410.0,1997
swe,15520.0,1998
swe,15470.0,1999
swe,15680.0,2000
swe,16020.0,2001
swe,15710.0,2002
swe,15360.0,2003
swe,15420.0,2004
swe,15430.0,2005
swe,15260.0,2006
swe,15260.0,2007
swe,14870.0,2008
swe,14140.0,2009
swe,14930.0,2010
swe,14030.0,2011
che,3076.0,1960
che,3226.0,1961
che,3278.0,1962
che,3351.0,1963
che,3455.0,1964
che,3586.0,1965
che,3653.0,1966
che,3750.0,1967
che,3852.0,1968
che,4023.0,1969
che,4307.0,1970
che,4615.0,1971
che,4776.0,1972
che,5010.0,1973
che,5027.0,1974
che,4879.0,1975
che,5083.0,1976
che,5325.0,1977
che,5520.0,1978
che,5779.0,1979
che,5992.0,1980
che,6120.0,1981
che,6189.0,1982
che,6330.0,1983
che,6601.0,1984
che,6854.0,1985
che,6994.0,1986
che,7163.0,1987
che,7204.0,1988
che,7369.0,1989
che,7445.0,1990
che,7538.0,1991
che,7430.0,1992
che,7235.0,1993
che,7155.0,1994
che,7283.0,1995
che,7394.0,1996
che,7342.0,1997
che,7481.0,1998
che,7647.0,1999
che,7845.0,2000
che,7992.0,2001
che,8031.0,2002
che,8195.0,2003
che,8206.0,2004
che,8305.0,2005
che,8360.0,2006
che,8163.0,2007
che,8306.0,2008
che,8021.0,2009
che,8175.0,2010
che,7928.0,2011
syr,175.5,1971
syr,200.8,1972
syr,181.6,1973
syr,209.9,1974
syr,235.6,1975
syr,229.0,1976
syr,222.8,1977
syr,287.7,1978
syr,315.3,1979
syr,355.5,1980
syr,412.9,1981
syr,519.6,1982
syr,599.1,1983
syr,588.4,1984
syr,617.1,1985
syr,605.6,1986
syr,589.8,1987
syr,627.5,1988
syr,676.6,1989
syr,688.5,1990
syr,700.4,1991
syr,702.3,1992
syr,687.4,1993
syr,751.7,1994
syr,832.8,1995
syr,893.6,1996
syr,914.6,1997
syr,958.8,1998
syr,1014.0,1999
syr,1067.0,2000
syr,1149.0,2001
syr,1240.0,2002
syr,1303.0,2003
syr,1410.0,2004
syr,1514.0,2005
syr,1559.0,2006
syr,1565.0,2007
syr,1583.0,2008
syr,1528.0,2009
syr,1809.0,2010
syr,1715.0,2011
tjk,3350.0,1990
tjk,3190.0,1991
tjk,2979.0,1992
tjk,2559.0,1993
tjk,2512.0,1994
tjk,2397.0,1995
tjk,2323.0,1996
tjk,2047.0,1997
tjk,2091.0,1998
tjk,2197.0,1999
tjk,2172.0,2000
tjk,2153.0,2001
tjk,2148.0,2002
tjk,2143.0,2003
tjk,2160.0,2004
tjk,2144.0,2005
tjk,2128.0,2006
tjk,2059.0,2007
tjk,1947.0,2008
tjk,1807.0,2009
tjk,1808.0,2010
tjk,1714.0,2011
tza,30.19,1971
tza,31.99,1972
tza,33.57,1973
tza,33.8,1974
tza,34.23,1975
tza,34.87,1976
tza,34.91,1977
tza,34.23,1978
tza,36.66,1979
tza,36.6,1980
tza,37.55,1981
tza,35.53,1982
tza,33.7,1983
tza,34.32,1984
tza,36.02,1985
tza,40.35,1986
tza,40.74,1987
tza,44.33,1988
tza,46.63,1989
tza,51.13,1990
tza,54.22,1991
tza,52.91,1992
tza,51.92,1993
tza,49.33,1994
tza,56.97,1995
tza,61.6,1996
tza,56.7,1997
tza,60.47,1998
tza,56.2,1999
tza,58.2,2000
tza,60.32,2001
tza,62.75,2002
tza,55.25,2003
tza,54.92,2004
tza,68.13,2005
tza,67.4,2006
tza,80.11,2007
tza,83.44,2008
tza,81.35,2009
tza,91.48,2010
tza,92.16,2011
tha,120.3,1971
tha,140.3,1972
tha,161.5,1973
tha,165.8,1974
tha,183.8,1975
tha,206.7,1976
tha,233.6,1977
tha,261.7,1978
tha,278.7,1979
tha,290.6,1980
tha,299.1,1981
tha,320.6,1982
tha,349.1,1983
tha,380.8,1984
tha,405.8,1985
tha,434.8,1986
tha,483.1,1987
tha,537.9,1988
tha,614.3,1989
tha,709.2,1990
tha,792.8,1991
tha,895.7,1992
tha,1013.0,1993
tha,1114.0,1994
tha,1258.0,1995
tha,1393.0,1996
tha,1425.0,1997
tha,1374.0,1998
tha,1373.0,1999
tha,1462.0,2000
tha,1516.0,2001
tha,1624.0,2002
tha,1715.0,2003
tha,1825.0,2004
tha,1911.0,2005
tha,2003.0,2006
tha,2084.0,2007
tha,2116.0,2008
tha,2120.0,2009
tha,2335.0,2010
tha,2316.0,2011
tgo,64.05,1971
tgo,61.4,1972
tgo,55.57,1973
tgo,71.71,1974
tgo,74.26,1975
tgo,69.79,1976
tgo,106.0,1977
tgo,119.9,1978
tgo,76.43,1979
tgo,62.85,1980
tgo,67.21,1981
tgo,74.1,1982
tgo,67.08,1983
tgo,76.43,1984
tgo,77.47,1985
tgo,76.7,1986
tgo,80.92,1987
tgo,81.01,1988
tgo,86.03,1989
tgo,90.56,1990
tgo,84.37,1991
tgo,93.34,1992
tgo,69.08,1993
tgo,77.01,1994
tgo,99.43,1995
tgo,103.1,1996
tgo,105.2,1997
tgo,106.7,1998
tgo,114.1,1999
tgo,96.41,2000
tgo,100.4,2001
tgo,97.59,2002
tgo,104.4,2003
tgo,108.7,2004
tgo,110.8,2005
tgo,109.9,2006
tgo,103.9,2007
tto,1036.0,1971
tto,1146.0,1972
tto,1125.0,1973
tto,1155.0,1974
tto,1134.0,1975
tto,1264.0,1976
tto,1398.0,1977
tto,1477.0,1978
tto,1735.0,1979
tto,1875.0,1980
tto,2073.0,1981
tto,2406.0,1982
tto,2551.0,1983
tto,2601.0,1984
tto,2582.0,1985
tto,2779.0,1986
tto,2912.0,1987
tto,2620.0,1988
tto,2518.0,1989
tto,2683.0,1990
tto,2648.0,1991
tto,2846.0,1992
tto,2814.0,1993
tto,2888.0,1994
tto,3101.0,1995
tto,3251.0,1996
tto,3639.0,1997
tto,3763.0,1998
tto,3810.0,1999
tto,3991.0,2000
tto,4100.0,2001
tto,4082.0,2002
tto,4771.0,2003
tto,4698.0,2004
tto,5142.0,2005
tto,4991.0,2006
tto,5736.0,2007
tto,5709.0,2008
tto,5721.0,2009
tto,5952.0,2010
tto,6332.0,2011
tun,154.2,1971
tun,174.9,1972
tun,192.3,1973
tun,206.8,1974
tun,216.5,1975
tun,241.0,1976
tun,274.5,1977
tun,303.0,1978
tun,354.1,1979
tun,402.1,1980
tun,422.4,1981
tun,410.5,1982
tun,450.5,1983
tun,467.2,1984
tun,511.1,1985
tun,530.8,1986
tun,554.0,1987
tun,586.2,1988
tun,611.3,1989
tun,638.4,1990
tun,651.7,1991
tun,687.4,1992
tun,710.3,1993
tun,764.2,1994
tun,774.9,1995
tun,786.0,1996
tun,826.2,1997
tun,868.2,1998
tun,947.5,1999
tun,991.3,2000
tun,1048.0,2001
tun,1076.0,2002
tun,1004.0,2003
tun,1044.0,2004
tun,1092.0,2005
tun,1116.0,2006
tun,1160.0,2007
tun,1199.0,2008
tun,1285.0,2009
tun,1350.0,2010
tun,1297.0,2011
tur,90.05,1960
tur,96.64,1961
tur,111.8,1962
tur,120.3,1963
tur,131.8,1964
tur,143.7,1965
tur,156.6,1966
tur,170.4,1967
tur,184.9,1968
tur,206.1,1969
tur,223.1,1970
tur,247.1,1971
tur,277.3,1972
tur,298.2,1973
tur,313.3,1974
tur,359.4,1975
tur,421.5,1976
tur,462.7,1977
tur,480.5,1978
tur,489.5,1979
tur,496.3,1980
tur,519.8,1981
tur,543.7,1982
tur,555.4,1983
tur,613.4,1984
tur,659.2,1985
tur,697.9,1986
tur,770.1,1987
tur,808.1,1988
tur,873.5,1989
tur,928.4,1990
tur,964.1,1991
tur,1043.0,1992
tur,1114.0,1993
tur,1145.0,1994
tur,1227.0,1995
tur,1328.0,1996
tur,1440.0,1997
tur,1521.0,1998
tur,1557.0,1999
tur,1654.0,2000
tur,1615.0,2001
tur,1671.0,2002
tur,1776.0,2003
tur,1897.0,2004
tur,2019.0,2005
tur,2183.0,2006
tur,2351.0,2007
tur,2425.0,2008
tur,2317.0,2009
tur,2498.0,2010
tur,2709.0,2011
tkm,2293.0,1990
tkm,2208.0,1991
tkm,2007.0,1992
tkm,2073.0,1993
tkm,1677.0,1994
tkm,1570.0,1995
tkm,1446.0,1996
tkm,1177.0,1997
tkm,1561.0,1998
tkm,1417.0,1999
tkm,1698.0,2000
tkm,1788.0,2001
tkm,1780.0,2002
tkm,1749.0,2003
tkm,1916.0,2004
tkm,2055.0,2005
tkm,2119.0,2006
tkm,2260.0,2007
tkm,2325.0,2008
tkm,2367.0,2009
tkm,2403.0,2010
tkm,2444.0,2011
ukr,4787.0,1990
ukr,4643.0,1991
ukr,4314.0,1992
ukr,3953.0,1993
ukr,3475.0,1994
ukr,3349.0,1995
ukr,3060.0,1996
ukr,2959.0,1997
ukr,2839.0,1998
ukr,2792.0,1999
ukr,2778.0,2000
ukr,2791.0,2001
ukr,2845.0,2002
ukr,2998.0,2003
ukr,3151.0,2004
ukr,3246.0,2005
ukr,3400.0,2006
ukr,3529.0,2007
ukr,3534.0,2008
ukr,3228.0,2009
ukr,3550.0,2010
ukr,3662.0,2011
are,694.3,1971
are,1349.0,1972
are,1754.0,1973
are,1937.0,1974
are,2390.0,1975
are,2895.0,1976
are,3798.0,1977
are,4232.0,1978
are,5012.0,1979
are,5779.0,1980
are,6152.0,1981
are,7173.0,1982
are,7760.0,1983
are,8009.0,1984
are,8284.0,1985
are,8352.0,1986
are,8385.0,1987
are,8576.0,1988
are,8322.0,1989
are,8604.0,1990
are,8276.0,1991
are,8449.0,1992
are,9322.0,1993
are,9677.0,1994
are,9679.0,1995
are,9776.0,1996
are,10160.0,1997
are,11480.0,1998
are,12520.0,1999
are,12750.0,2000
are,12790.0,2001
are,13580.0,2002
are,13710.0,2003
are,13380.0,2004
are,13560.0,2005
are,12690.0,2006
are,12170.0,2007
are,10810.0,2008
are,9998.0,2009
are,9855.0,2010
are,9389.0,2011
gbr,2412.0,1960
gbr,2554.0,1961
gbr,2781.0,1962
gbr,3002.0,1963
gbr,3127.0,1964
gbr,3330.0,1965
gbr,3426.0,1966
gbr,3507.0,1967
gbr,3763.0,1968
gbr,4006.0,1969
gbr,4167.0,1970
gbr,4255.0,1971
gbr,4373.0,1972
gbr,4672.0,1973
gbr,4534.0,1974
gbr,4492.0,1975
gbr,4588.0,1976
gbr,4668.0,1977
gbr,4730.0,1978
gbr,4923.0,1979
gbr,4684.0,1980
gbr,4573.0,1981
gbr,4480.0,1982
gbr,4549.0,1983
gbr,4598.0,1984
gbr,4827.0,1985
gbr,4954.0,1986
gbr,5082.0,1987
gbr,5233.0,1988
gbr,5295.0,1989
gbr,5357.0,1990
gbr,5452.0,1991
gbr,5452.0,1992
gbr,5492.0,1993
gbr,5380.0,1994
gbr,5576.0,1995
gbr,5816.0,1996
gbr,5832.0,1997
gbr,5909.0,1998
gbr,6007.0,1999
gbr,6115.0,2000
gbr,6143.0,2001
gbr,6147.0,2002
gbr,6183.0,2003
gbr,6151.0,2004
gbr,6289.0,2005
gbr,6226.0,2006
gbr,6136.0,2007
gbr,6056.0,2008
gbr,5686.0,2009
gbr,5745.0,2010
gbr,5516.0,2011
usa,4050.0,1960
usa,4182.0,1961
usa,4434.0,1962
usa,4690.0,1963
usa,4970.0,1964
usa,5235.0,1965
usa,5590.0,1966
usa,5888.0,1967
usa,6385.0,1968
usa,6905.0,1969
usa,7237.0,1970
usa,7517.0,1971
usa,8076.0,1972
usa,8573.0,1973
usa,8450.0,1974
usa,8522.0,1975
usa,8969.0,1976
usa,9338.0,1977
usa,9561.0,1978
usa,9701.0,1979
usa,9862.0,1980
usa,9977.0,1981
usa,9544.0,1982
usa,9742.0,1983
usa,10280.0,1984
usa,10410.0,1985
usa,10420.0,1986
usa,10890.0,1987
usa,11300.0,1988
usa,11530.0,1989
usa,11710.0,1990
usa,12130.0,1991
usa,12010.0,1992
usa,12260.0,1993
usa,12460.0,1994
usa,12660.0,1995
usa,12850.0,1996
usa,12890.0,1997
usa,13150.0,1998
usa,13280.0,1999
usa,13670.0,2000
usa,13050.0,2001
usa,13300.0,2002
usa,13310.0,2003
usa,13390.0,2004
usa,13700.0,2005
usa,13580.0,2006
usa,13660.0,2007
usa,13660.0,2008
usa,12910.0,2009
usa,13390.0,2010
usa,13250.0,2011
ury,732.0,1971
ury,695.7,1972
ury,705.1,1973
ury,702.8,1974
ury,762.1,1975
ury,806.2,1976
ury,846.6,1977
ury,918.6,1978
ury,934.0,1979
ury,1004.0,1980
ury,1037.0,1981
ury,1038.0,1982
ury,1039.0,1983
ury,1041.0,1984
ury,1071.0,1985
ury,1106.0,1986
ury,1159.0,1987
ury,1253.0,1988
ury,1206.0,1989
ury,1244.0,1990
ury,1345.0,1991
ury,1366.0,1992
ury,1455.0,1993
ury,1487.0,1994
ury,1578.0,1995
ury,1636.0,1996
ury,1732.0,1997
ury,1807.0,1998
ury,1915.0,1999
ury,2031.0,2000
ury,2000.0,2001
ury,1998.0,2002
ury,1885.0,2003
ury,1929.0,2004
ury,2000.0,2005
ury,2221.0,2006
ury,2414.0,2007
ury,2588.0,2008
ury,2662.0,2009
ury,2805.0,2010
ury,2810.0,2011
uzb,2383.0,1990
uzb,2325.0,1991
uzb,2128.0,1992
uzb,2018.0,1993
uzb,1924.0,1994
uzb,1844.0,1995
uzb,1828.0,1996
uzb,1816.0,1997
uzb,1780.0,1998
uzb,1746.0,1999
uzb,1780.0,2000
uzb,1753.0,2001
uzb,1776.0,2002
uzb,1759.0,2003
uzb,1759.0,2004
uzb,1711.0,2005
uzb,1750.0,2006
uzb,1658.0,2007
uzb,1647.0,2008
uzb,1638.0,2009
uzb,1648.0,2010
uzb,1626.0,2011
ven,1113.0,1971
ven,1169.0,1972
ven,1218.0,1973
ven,1269.0,1974
ven,1273.0,1975
ven,1329.0,1976
ven,1431.0,1977
ven,1566.0,1978
ven,1854.0,1979
ven,2031.0,1980
ven,2261.0,1981
ven,2080.0,1982
ven,2233.0,1983
ven,2357.0,1984
ven,2336.0,1985
ven,2333.0,1986
ven,2444.0,1987
ven,2604.0,1988
ven,2485.0,1989
ven,2464.0,1990
ven,2534.0,1991
ven,2672.0,1992
ven,2679.0,1993
ven,2647.0,1994
ven,2632.0,1995
ven,2653.0,1996
ven,2679.0,1997
ven,2648.0,1998
ven,2580.0,1999
ven,2644.0,2000
ven,2708.0,2001
ven,2733.0,2002
ven,2633.0,2003
ven,2769.0,2004
ven,2859.0,2005
ven,3034.0,2006
ven,2987.0,2007
ven,3071.0,2008
ven,3031.0,2009
ven,3288.0,2010
ven,3313.0,2011
vnm,41.03,1971
vnm,38.34,1972
vnm,40.0,1973
vnm,34.42,1974
vnm,39.43,1975
vnm,46.91,1976
vnm,53.86,1977
vnm,54.59,1978
vnm,53.41,1979
vnm,54.56,1980
vnm,55.11,1981
vnm,57.86,1982
vnm,57.54,1983
vnm,67.01,1984
vnm,70.34,1985
vnm,73.41,1986
vnm,80.15,1987
vnm,87.18,1988
vnm,94.16,1989
vnm,98.1,1990
vnm,102.0,1991
vnm,105.5,1992
vnm,116.3,1993
vnm,134.5,1994
vnm,159.3,1995
vnm,187.0,1996
vnm,210.6,1997
vnm,241.2,1998
vnm,261.4,1999
vnm,295.0,2000
vnm,335.3,2001
vnm,387.0,2002
vnm,443.1,2003
vnm,493.6,2004
vnm,579.9,2005
vnm,655.3,2006
vnm,738.4,2007
vnm,813.1,2008
vnm,917.4,2009
vnm,1035.0,2010
vnm,1073.0,2011
yem,33.74,1971
yem,34.18,1972
yem,32.21,1973
yem,36.81,1974
yem,38.49,1975
yem,43.84,1976
yem,44.72,1977
yem,49.05,1978
yem,51.75,1979
yem,63.61,1980
yem,66.05,1981
yem,76.55,1982
yem,77.77,1983
yem,83.65,1984
yem,85.27,1985
yem,96.93,1986
yem,100.0,1987
yem,109.6,1988
