geo,population_aged_15_19_years_total_number,time
per,2727000,2035
per,2675000,2040
per,2619000,2045
per,2551000,2050
phl,2022000,1950
phl,2329000,1955
phl,2745000,1960
phl,3202000,1965
phl,4066000,1970
phl,4685000,1975
phl,5347000,1980
phl,6039000,1985
phl,6701000,1990
phl,7514000,1995
phl,8261000,2000
phl,9118000,2005
phl,9756000,2010
phl,10040000,2015
phl,10220000,2020
phl,10690000,2025
phl,10840000,2030
phl,10950000,2035
phl,10920000,2040
phl,10790000,2045
phl,10630000,2050
pol,2412000,1950
pol,2297000,1955
pol,1954000,1960
pol,2887000,1965
pol,3466000,1970
pol,3422000,1975
pol,2773000,1980
pol,2509000,1985
pol,2848000,1990
pol,3216000,1995
pol,3352000,2000
pol,2911000,2005
pol,2455000,2010
pol,1981000,2015
pol,1767000,2020
pol,1843000,2025
pol,1847000,2030
pol,1755000,2035
pol,1587000,2040
pol,1435000,2045
pol,1361000,2050
prt,808000,1950
prt,770000,1955
prt,738000,1960
prt,763000,1965
prt,736000,1970
prt,795000,1975
prt,854000,1980
prt,844000,1985
prt,849000,1990
prt,791000,1995
prt,693000,2000
prt,596000,2005
prt,562000,2010
prt,558000,2015
prt,567000,2020
prt,536000,2025
prt,507000,2030
prt,479000,2035
prt,458000,2040
prt,454000,2045
prt,459000,2050
pri,221000,1950
pri,230000,1955
pri,251000,1960
pri,246000,1965
pri,292000,1970
pri,328000,1975
pri,337000,1980
pri,339000,1985
pri,327000,1990
pri,337000,1995
pri,314000,2000
pri,296000,2005
pri,294000,2010
pri,282000,2015
pri,249000,2020
pri,247000,2025
pri,248000,2030
pri,244000,2035
pri,237000,2040
pri,228000,2045
pri,218000,2050
qat,2000,1950
qat,3000,1955
qat,4000,1960
qat,7000,1965
qat,9000,1970
qat,16000,1975
qat,19000,1980
qat,22000,1985
qat,26000,1990
qat,30000,1995
qat,44000,2000
qat,62000,2005
qat,92000,2010
qat,75000,2015
qat,91000,2020
qat,96000,2025
qat,108000,2030
qat,112000,2035
qat,108000,2040
qat,107000,2045
qat,110000,2050
reu,24000,1950
reu,25000,1955
reu,30000,1960
reu,40000,1965
reu,47000,1970
reu,56000,1975
reu,66000,1980
reu,60000,1985
reu,62000,1990
reu,62000,1995
reu,66000,2000
reu,68000,2005
reu,69000,2010
reu,69000,2015
reu,74000,2020
reu,74000,2025
reu,73000,2030
reu,72000,2035
reu,72000,2040
reu,71000,2045
reu,70000,2050
rou,1638000,1950
rou,1613000,1955
rou,1348000,1960
rou,1546000,1965
rou,1807000,1970
rou,1785000,1975
rou,1429000,1980
rou,1994000,1985
rou,1879000,1990
rou,1964000,1995
rou,1640000,2000
rou,1709000,2005
rou,1184000,2010
rou,1106000,2015
rou,1049000,2020
rou,1042000,2025
rou,994000,2030
rou,936000,2035
rou,861000,2040
rou,807000,2045
rou,787000,2050
rus,9911000,1950
rus,12220000,1955
rus,7333000,1960
rus,9856000,1965
rus,12340000,1970
rus,12880000,1975
rus,11510000,1980
rus,9358000,1985
rus,10260000,1990
rus,10900000,1995
rus,12160000,2000
rus,12170000,2005
rus,8157000,2010
rus,6452000,2015
rus,6990000,2020
rus,7579000,2025
rus,7762000,2030
rus,7281000,2035
rus,6487000,2040
rus,5920000,2045
rus,5920000,2050
rwa,226000,1950
rwa,260000,1955
rwa,299000,1960
rwa,326000,1965
rwa,384000,1970
rwa,460000,1975
rwa,601000,1980
rwa,622000,1985
rwa,684000,1990
rwa,541000,1995
rwa,1019000,2000
rwa,1175000,2005
rwa,1059000,2010
rwa,1161000,2015
rwa,1355000,2020
rwa,1581000,2025
rwa,1804000,2030
rwa,1875000,2035
rwa,1869000,2040
rwa,1893000,2045
rwa,1984000,2050
lca,8000,1950
lca,8000,1955
lca,9000,1960
lca,9000,1965
lca,10000,1970
lca,12000,1975
lca,15000,1980
lca,15000,1985
lca,15000,1990
lca,14000,1995
lca,16000,2000
lca,17000,2005
lca,17000,2010
lca,16000,2015
lca,14000,2020
lca,15000,2025
lca,15000,2030
lca,14000,2035
lca,14000,2040
lca,13000,2045
lca,13000,2050
vct,6000,1950
vct,8000,1955
vct,7000,1960
vct,9000,1965
vct,10000,1970
vct,12000,1975
vct,13000,1980
vct,13000,1985
vct,12000,1990
vct,12000,1995
vct,11000,2000
vct,11000,2005
vct,11000,2010
vct,10000,2015
vct,9000,2020
vct,9000,2025
vct,8000,2030
vct,8000,2035
vct,8000,2040
vct,7000,2045
vct,7000,2050
wsm,8000,1950
wsm,10000,1955
wsm,12000,1960
wsm,13000,1965
wsm,17000,1970
wsm,19000,1975
wsm,20000,1980
wsm,18000,1985
wsm,21000,1990
wsm,18000,1995
wsm,18000,2000
wsm,20000,2005
wsm,22000,2010
wsm,24000,2015
wsm,23000,2020
wsm,18000,2025
wsm,17000,2030
wsm,18000,2035
wsm,19000,2040
wsm,19000,2045
wsm,17000,2050
stp,3000,1950
stp,3000,1955
stp,4000,1960
stp,5000,1965
stp,8000,1970
stp,9000,1975
stp,10000,1980
stp,11000,1985
stp,12000,1990
stp,16000,1995
stp,18000,2000
stp,17000,2005
stp,19000,2010
stp,20000,2015
stp,22000,2020
stp,23000,2025
stp,23000,2030
stp,23000,2035
stp,24000,2040
stp,24000,2045
stp,24000,2050
sau,317000,1950
sau,357000,1955
sau,406000,1960
sau,476000,1965
sau,572000,1970
sau,724000,1975
sau,909000,1980
sau,1232000,1985
sau,1512000,1990
sau,1760000,1995
sau,1990000,2000
sau,2288000,2005
sau,2564000,2010
sau,2637000,2015
sau,2765000,2020
sau,2798000,2025
sau,2905000,2030
sau,2966000,2035
sau,2956000,2040
sau,2882000,2045
sau,2768000,2050
sen,244000,1950
sen,275000,1955
sen,309000,1960
sen,338000,1965
sen,374000,1970
sen,465000,1975
sen,549000,1980
sen,678000,1985
sen,821000,1990
sen,971000,1995
sen,1117000,2000
sen,1274000,2005
sen,1449000,2010
sen,1602000,2015
sen,1776000,2020
sen,2015000,2025
sen,2124000,2030
sen,2160000,2035
sen,2188000,2040
sen,2238000,2045
sen,2305000,2050
srb,693000,1950
srb,623000,1955
srb,533000,1960
srb,722000,1965
srb,777000,1970
srb,680000,1975
srb,666000,1980
srb,676000,1985
srb,710000,1990
srb,774000,1995
srb,774000,2000
srb,715000,2005
srb,646000,2010
srb,578000,2015
srb,590000,2020
srb,563000,2025
srb,554000,2030
srb,541000,2035
srb,522000,2040
srb,507000,2045
srb,503000,2050
sle,192000,1950
sle,208000,1955
sle,230000,1960
sle,246000,1965
sle,246000,1970
sle,276000,1975
sle,314000,1980
sle,358000,1985
sle,421000,1990
sle,431000,1995
sle,463000,2000
sle,539000,2005
sle,590000,2010
sle,693000,2015
sle,822000,2020
sle,910000,2025
sle,986000,2030
sle,1038000,2035
sle,1095000,2040
sle,1147000,2045
sle,1196000,2050
sgp,98000,1950
sgp,127000,1955
sgp,145000,1960
sgp,191000,1965
sgp,247000,1970
sgp,292000,1975
sgp,287000,1980
sgp,250000,1985
sgp,253000,1990
sgp,224000,1995
sgp,252000,2000
sgp,283000,2005
sgp,373000,2010
sgp,327000,2015
sgp,255000,2020
sgp,215000,2025
sgp,212000,2030
sgp,232000,2035
sgp,253000,2040
sgp,252000,2045
sgp,229000,2050
svk,305000,1950
svk,294000,1955
svk,320000,1960
svk,376000,1965
svk,457000,1970
svk,439000,1975
svk,407000,1980
svk,377000,1985
svk,429000,1990
svk,475000,1995
svk,449000,2000
svk,412000,2005
svk,361000,2010
svk,289000,2015
svk,260000,2020
svk,275000,2025
svk,281000,2030
svk,269000,2035
svk,247000,2040
svk,227000,2045
svk,217000,2050
svn,136000,1950
svn,127000,1955
svn,122000,1960
svn,142000,1965
svn,148000,1970
svn,133000,1975
svn,141000,1980
svn,138000,1985
svn,144000,1990
svn,151000,1995
svn,140000,2000
svn,126000,2005
svn,104000,2010
svn,95000,2015
svn,92000,2020
svn,100000,2025
svn,104000,2030
svn,100000,2035
svn,93000,2040
svn,89000,2045
svn,88000,2050
slb,10000,1950
slb,10000,1955
slb,13000,1960
slb,12000,1965
slb,16000,1970
slb,19000,1975
slb,23000,1980
slb,28000,1985
slb,37000,1990
slb,41000,1995
slb,46000,2000
slb,51000,2005
slb,58000,2010
slb,64000,2015
slb,69000,2020
slb,73000,2025
slb,75000,2030
slb,76000,2035
slb,78000,2040
slb,80000,2045
slb,81000,2050
som,218000,1950
som,248000,1955
som,261000,1960
som,303000,1965
som,376000,1970
som,426000,1975
som,663000,1980
som,678000,1985
som,715000,1990
som,740000,1995
som,717000,2000
som,847000,2005
som,937000,2010
som,1126000,2015
som,1322000,2020
som,1498000,2025
som,1687000,2030
som,1865000,2035
som,2065000,2040
som,2254000,2045
som,2396000,2050
zaf,1340000,1950
zaf,1469000,1955
zaf,1673000,1960
zaf,1907000,1965
zaf,2337000,1970
zaf,2709000,1975
zaf,3032000,1980
zaf,3511000,1985
zaf,3985000,1990
zaf,4401000,1995
zaf,4779000,2000
zaf,5028000,2005
zaf,4994000,2010
zaf,4916000,2015
zaf,5027000,2020
zaf,5029000,2025
zaf,5051000,2030
zaf,4895000,2035
zaf,4763000,2040
zaf,4658000,2045
zaf,4554000,2050
esp,2624000,1950
esp,2288000,1955
esp,2421000,1960
esp,2631000,1965
esp,2655000,1970
esp,2943000,1975
esp,3226000,1980
esp,3281000,1985
esp,3309000,1990
esp,3160000,1995
esp,2618000,2000
esp,2323000,2005
esp,2201000,2010
esp,2143000,2015
esp,2386000,2020
esp,2610000,2025
esp,2683000,2030
esp,2551000,2035
esp,2369000,2040
esp,2314000,2045
esp,2415000,2050
lka,756000,1950
lka,844000,1955
lka,970000,1960
lka,1185000,1965
lka,1305000,1970
lka,1521000,1975
lka,1576000,1980
lka,1668000,1985
lka,1716000,1990
lka,1841000,1995
lka,1841000,2000
lka,1784000,2005
lka,1563000,2010
lka,1432000,2015
lka,1677000,2020
lka,1713000,2025
lka,1657000,2030
lka,1525000,2035
lka,1387000,2040
lka,1325000,2045
lka,1315000,2050
sdn,930000,1950
sdn,1053000,1955
sdn,1200000,1960
sdn,1379000,1965
sdn,1530000,1970
sdn,1785000,1975
sdn,2097000,1980
sdn,2501000,1985
sdn,2871000,1990
sdn,3296000,1995
sdn,3736000,2000
sdn,4138000,2005
sdn,4692000,2010
sdn,5198000,2015
sdn,5441000,2020
sdn,5654000,2025
sdn,5806000,2030
sdn,5962000,2035
sdn,6107000,2040
sdn,6193000,2045
sdn,6200000,2050
sur,21000,1950
sur,22000,1955
sur,24000,1960
sur,31000,1965
sur,40000,1970
sur,42000,1975
sur,48000,1980
sur,43000,1985
sur,43000,1990
sur,39000,1995
sur,46000,2000
sur,47000,2005
sur,44000,2010
sur,50000,2015
sur,50000,2020
sur,45000,2025
sur,44000,2030
sur,43000,2035
sur,43000,2040
sur,42000,2045
sur,39000,2050
swz,28000,1950
swz,31000,1955
swz,35000,1960
swz,42000,1965
swz,48000,1970
swz,55000,1975
swz,64000,1980
swz,76000,1985
swz,94000,1990
swz,106000,1995
swz,131000,2000
swz,147000,2005
swz,156000,2010
swz,149000,2015
swz,147000,2020
swz,155000,2025
swz,164000,2030
swz,169000,2035
swz,168000,2040
swz,163000,2045
swz,161000,2050
swe,415000,1950
swe,448000,1955
swe,594000,1960
swe,626000,1965
swe,553000,1970
swe,536000,1975
swe,569000,1980
swe,578000,1985
swe,565000,1990
swe,509000,1995
swe,507000,2000
swe,591000,2005
swe,626000,2010
swe,497000,2015
swe,525000,2020
swe,575000,2025
swe,577000,2030
swe,595000,2035
swe,601000,2040
swe,585000,2045
swe,575000,2050
che,331000,1950
che,324000,1955
che,409000,1960
che,486000,1965
che,451000,1970
che,466000,1975
che,505000,1980
che,490000,1985
che,426000,1990
che,398000,1995
che,418000,2000
che,437000,2005
che,455000,2010
che,430000,2015
che,405000,2020
che,407000,2025
che,410000,2030
che,427000,2035
che,443000,2040
che,450000,2045
che,452000,2050
syr,363000,1950
syr,392000,1955
syr,441000,1960
syr,522000,1965
syr,688000,1970
syr,811000,1975
syr,968000,1980
syr,1167000,1985
syr,1413000,1990
syr,1743000,1995
syr,2106000,2000
syr,2266000,2005
syr,2236000,2010
syr,2273000,2015
syr,2549000,2020
syr,2853000,2025
syr,2912000,2030
syr,2736000,2035
syr,2589000,2040
syr,2523000,2045
syr,2519000,2050
tjk,172000,1950
tjk,201000,1955
tjk,150000,1960
tjk,166000,1965
tjk,268000,1970
tjk,367000,1975
tjk,468000,1980
tjk,488000,1985
tjk,543000,1990
tjk,580000,1995
tjk,683000,2000
tjk,830000,2005
tjk,848000,2010
tjk,837000,2015
tjk,824000,2020
tjk,858000,2025
tjk,922000,2030
tjk,939000,2035
tjk,904000,2040
tjk,844000,2045
tjk,795000,2050
tza,797000,1950
tza,909000,1955
tza,1047000,1960
tza,1229000,1965
tza,1384000,1970
tza,1654000,1975
tza,1942000,1980
tza,2295000,1985
tza,2710000,1990
tza,3257000,1995
tza,3729000,2000
tza,4251000,2005
tza,4758000,2010
tza,5429000,2015
tza,6431000,2020
tza,7595000,2025
tza,8594000,2030
tza,9191000,2035
tza,9701000,2040
tza,10210000,2045
tza,10720000,2050
tha,2238000,1950
tha,2532000,1955
tha,2586000,1960
tha,3044000,1965
tha,3861000,1970
tha,4624000,1975
tha,5496000,1980
tha,5978000,1985
tha,6083000,1990
tha,5772000,1995
tha,5327000,2000
tha,5347000,2005
tha,5328000,2010
tha,4927000,2015
tha,4817000,2020
tha,4826000,2025
tha,4796000,2030
tha,4666000,2035
tha,4538000,2040
tha,4430000,2045
tha,4348000,2050
tls,44000,1950
tls,48000,1955
tls,51000,1960
tls,56000,1965
tls,62000,1970
tls,69000,1975
tls,75000,1980
tls,73000,1985
tls,85000,1990
tls,77000,1995
tls,84000,2000
tls,109000,2005
tls,131000,2010
tls,159000,2015
tls,161000,2020
tls,196000,2025
tls,233000,2030
tls,269000,2035
tls,291000,2040
tls,299000,2045
tls,304000,2050
tgo,130000,1950
tgo,141000,1955
tgo,156000,1960
tgo,171000,1965
tgo,213000,1970
tgo,243000,1975
tgo,279000,1980
tgo,344000,1985
tgo,418000,1990
tgo,491000,1995
tgo,587000,2000
tgo,663000,2005
tgo,735000,2010
tgo,811000,2015
tgo,885000,2020
tgo,944000,2025
tgo,1005000,2030
tgo,1038000,2035
tgo,1060000,2040
tgo,1079000,2045
tgo,1093000,2050
ton,5000,1950
ton,6000,1955
ton,7000,1960
ton,9000,1965
ton,11000,1970
ton,10000,1975
ton,12000,1980
ton,12000,1985
ton,11000,1990
ton,10000,1995
ton,12000,2000
ton,10000,2005
ton,11000,2010
ton,11000,2015
ton,13000,2020
ton,13000,2025
ton,11000,2030
ton,11000,2035
ton,11000,2040
ton,11000,2045
ton,11000,2050
tto,54000,1950
tto,64000,1955
tto,81000,1960
tto,93000,1965
tto,109000,1970
tto,120000,1975
tto,134000,1980
tto,119000,1985
tto,115000,1990
tto,123000,1995
tto,148000,2000
tto,137000,2005
tto,105000,2010
tto,89000,2015
tto,88000,2020
tto,92000,2025
tto,94000,2030
tto,89000,2035
tto,82000,2040
tto,76000,2045
tto,73000,2050
tun,336000,1950
tun,355000,1955
tun,357000,1960
tun,389000,1965
tun,543000,1970
tun,639000,1975
tun,737000,1980
tun,808000,1985
tun,860000,1990
tun,946000,1995
tun,1023000,2000
tun,1052000,2005
tun,955000,2010
tun,807000,2015
tun,760000,2020
tun,792000,2025
tun,829000,2030
tun,826000,2035
tun,804000,2040
tun,744000,2045
tun,702000,2050
tur,2425000,1950
tur,2350000,1955
tur,2400000,1960
tur,3000000,1965
tur,3802000,1970
tur,4399000,1975
tur,4966000,1980
tur,5379000,1985
tur,6206000,1990
tur,6642000,1995
tur,6909000,2000
tur,6530000,2005
tur,6812000,2010
tur,6873000,2015
tur,6509000,2020
tur,6538000,2025
tur,6449000,2030
tur,6309000,2035
tur,6132000,2040
tur,5962000,2045
tur,5878000,2050
tkm,122000,1950
tkm,145000,1955
tkm,112000,1960
tkm,141000,1965
tkm,208000,1970
tkm,282000,1975
tkm,333000,1980
tkm,343000,1985
tkm,375000,1990
tkm,425000,1995
tkm,480000,2000
tkm,561000,2005
tkm,564000,2010
tkm,475000,2015
tkm,496000,2020
tkm,504000,2025
tkm,512000,2030
tkm,497000,2035
tkm,460000,2040
tkm,428000,2045
tkm,423000,2050
uga,560000,1950
uga,537000,1955
uga,674000,1960
uga,802000,1965
uga,984000,1970
uga,1123000,1975
uga,1313000,1980
uga,1562000,1985
uga,1887000,1990
uga,2238000,1995
uga,2676000,2000
uga,3190000,2005
uga,3808000,2010
uga,4436000,2015
uga,5194000,2020
uga,6115000,2025
uga,6981000,2030
uga,7753000,2035
uga,8360000,2040
uga,8823000,2045
uga,9193000,2050
ukr,3056000,1950
ukr,4372000,1955
ukr,2959000,1960
ukr,3081000,1965
ukr,3868000,1970
ukr,4126000,1975
ukr,3942000,1980
ukr,3442000,1985
ukr,3624000,1990
ukr,3648000,1995
ukr,3804000,2000
ukr,3611000,2005
ukr,2787000,2010
ukr,2088000,2015
ukr,1961000,2020
ukr,2225000,2025
ukr,2359000,2030
ukr,2264000,2035
ukr,2016000,2040
ukr,1803000,2045
ukr,1739000,2050
are,7000,1950
are,8000,1955
are,9000,1960
are,15000,1965
are,20000,1970
are,39000,1975
are,56000,1980
are,76000,1985
are,133000,1990
are,166000,1995
are,232000,2000
are,251000,2005
are,238000,2010
are,319000,2015
are,366000,2020
are,366000,2025
are,387000,2030
are,371000,2035
are,369000,2040
are,388000,2045
are,415000,2050
gbr,3316000,1950
gbr,3312000,1955
gbr,3572000,1960
gbr,4273000,1965
gbr,3858000,1970
gbr,4128000,1975
gbr,4680000,1980
gbr,4528000,1985
gbr,3898000,1990
gbr,3435000,1995
gbr,3659000,2000
gbr,3970000,2005
gbr,3963000,2010
gbr,3737000,2015
gbr,3619000,2020
gbr,3878000,2025
gbr,3934000,2030
gbr,4043000,2035
gbr,4089000,2040
gbr,4043000,2045
gbr,3998000,2050
usa,11220000,1950
usa,11400000,1955
usa,13800000,1960
usa,17340000,1965
usa,19440000,1970
usa,21260000,1975
usa,21010000,1980
usa,18620000,1985
usa,17920000,1990
usa,18440000,1995
usa,20370000,2000
usa,21700000,2005
usa,22410000,2010
usa,21890000,2015
usa,22420000,2020
usa,23370000,2025
usa,23370000,2030
usa,23420000,2035
usa,23290000,2040
usa,23210000,2045
usa,23480000,2050
ury,200000,1950
ury,200000,1955
ury,204000,1960
ury,219000,1965
ury,227000,1970
ury,237000,1975
ury,246000,1980
ury,235000,1985
ury,260000,1990
ury,275000,1995
ury,255000,2000
ury,257000,2005
ury,266000,2010
ury,258000,2015
ury,248000,2020
ury,242000,2025
ury,236000,2030
ury,231000,2035
ury,224000,2040
ury,217000,2045
ury,212000,2050
uzb,636000,1950
uzb,789000,1955
uzb,590000,1960
uzb,684000,1965
uzb,1105000,1970
uzb,1598000,1975
uzb,1904000,1980
uzb,1907000,1985
uzb,2101000,1990
uzb,2311000,1995
uzb,2700000,2000
uzb,3120000,2005
uzb,3182000,2010
uzb,2763000,2015
uzb,2526000,2020
uzb,2535000,2025
uzb,2686000,2030
uzb,2720000,2035
uzb,2605000,2040
uzb,2400000,2045
uzb,2216000,2050
vut,5000,1950
vut,6000,1955
vut,7000,1960
vut,8000,1965
vut,9000,1970
vut,11000,1975
vut,13000,1980
vut,13000,1985
vut,14000,1990
vut,17000,1995
vut,20000,2000
vut,24000,2005
vut,27000,2010
vut,29000,2015
vut,31000,2020
vut,34000,2025
vut,36000,2030
vut,36000,2035
vut,37000,2040
vut,38000,2045
vut,39000,2050
ven,500000,1950
ven,578000,1955
ven,727000,1960
ven,922000,1965
ven,1134000,1970
ven,1383000,1975
ven,1732000,1980
ven,1875000,1985
ven,1972000,1990
ven,2276000,1995
ven,2487000,2000
ven,2705000,2005
ven,2728000,2010
ven,2765000,2015
ven,2848000,2020
ven,2920000,2025
ven,2936000,2030
ven,2905000,2035
ven,2855000,2040
ven,2802000,2045
ven,2743000,2050
vnm,2773000,1950
vnm,2528000,1955
vnm,2516000,1960
vnm,2836000,1965
vnm,4178000,1970
vnm,5149000,1975
vnm,6126000,1980
vnm,6864000,1985
vnm,6964000,1990
vnm,7779000,1995
vnm,8263000,2000
vnm,8955000,2005
vnm,9044000,2010
vnm,7728000,2015
vnm,7301000,2020
vnm,7096000,2025
vnm,7093000,2030
vnm,7042000,2035
vnm,6974000,2040
vnm,6677000,2045
vnm,6413000,2050
vir,2000,1950
vir,2000,1955
vir,3000,1960
vir,5000,1965
vir,5000,1970
vir,7000,1975
vir,11000,1980
vir,11000,1985
vir,10000,1990
vir,8000,1995
vir,9000,2000
vir,8000,2005
vir,9000,2010
vir,8000,2015
vir,7000,2020
vir,7000,2025
vir,6000,2030
vir,6000,2035
vir,6000,2040
vir,5000,2045
vir,4000,2050
pse,99000,1950
pse,111000,1955
pse,119000,1960
pse,129000,1965
pse,110000,1970
pse,123000,1975
pse,170000,1980
pse,195000,1985
pse,246000,1990
pse,272000,1995
pse,317000,2000
pse,408000,2005
pse,473000,2010
pse,583000,2015
pse,651000,2020
pse,707000,2025
pse,755000,2030
pse,798000,2035
pse,838000,2040
pse,872000,2045
pse,893000,2050
esh,1000,1950
esh,2000,1955
esh,4000,1960
esh,5000,1965
esh,7000,1970
esh,8000,1975
esh,16000,1980
esh,17000,1985
esh,20000,1990
esh,26000,1995
esh,34000,2000
esh,44000,2005
esh,48000,2010
esh,50000,2015
esh,53000,2020
esh,58000,2025
esh,64000,2030
esh,67000,2035
esh,66000,2040
esh,62000,2045
esh,59000,2050
yem,430000,1950
yem,474000,1955
yem,530000,1960
yem,612000,1965
yem,706000,1970
yem,783000,1975
yem,922000,1980
yem,1098000,1985
yem,1319000,1990
yem,1648000,1995
yem,2078000,2000
yem,2513000,2005
yem,2896000,2010
yem,3148000,2015
yem,3370000,2020
yem,3823000,2025
yem,4194000,2030
yem,4459000,2035
yem,4574000,2040
yem,4612000,2045
yem,4645000,2050
zmb,241000,1950
zmb,275000,1955
zmb,314000,1960
zmb,367000,1965
zmb,407000,1970
zmb,490000,1975
zmb,593000,1980
zmb,724000,1985
zmb,858000,1990
zmb,1005000,1995
zmb,1128000,2000
zmb,1283000,2005
zmb,1442000,2010
zmb,1694000,2015
zmb,1936000,2020
zmb,2188000,2025
zmb,2396000,2030
zmb,2562000,2035
zmb,2680000,2040
zmb,2771000,2045
zmb,2860000,2050
zwe,278000,1950
zwe,315000,1955
zwe,371000,1960
zwe,391000,1965
zwe,551000,1970
zwe,657000,1975
zwe,788000,1980
zwe,949000,1985
zwe,1149000,1990
zwe,1377000,1995
zwe,1590000,2000
zwe,1658000,2005
zwe,1656000,2010
zwe,1620000,2015
zwe,1598000,2020
zwe,1676000,2025
zwe,1799000,2030
zwe,1909000,2035
zwe,1892000,2040
zwe,1821000,2045
zwe,1782000,2050
