geo,females_aged_65plus_labour_force_participation_rate_percent,time
lbr,28.4,1992
lbr,28.5,1993
lbr,28.5,1994
lbr,28.5,1995
lbr,28.3,1996
lbr,28.2,1997
lbr,28.3,1998
lbr,28.2,1999
lbr,28.2,2000
lbr,27.9,2001
lbr,27.9,2002
lbr,27.8,2003
lbr,27.7,2004
lbr,27.5,2005
lbr,27.3,2006
lbr,27.4,2007
lby,3.6,1980
lby,3.6,1981
lby,3.6,1982
lby,3.6,1983
lby,3.6,1984
lby,3.6,1985
lby,3.6,1986
lby,3.6,1987
lby,3.6,1988
lby,3.6,1989
lby,3.6,1990
lby,3.6,1991
lby,3.6,1992
lby,3.6,1993
lby,3.6,1994
lby,3.6,1995
lby,3.6,1996
lby,3.6,1997
lby,3.6,1998
lby,3.7,1999
lby,3.7,2000
lby,3.7,2001
lby,3.7,2002
lby,3.7,2003
lby,3.7,2004
lby,3.7,2005
lby,3.7,2006
lby,3.8,2007
ltu,8.3,1980
ltu,8.3,1981
ltu,8.2,1982
ltu,8.2,1983
ltu,8.0,1984
ltu,7.9,1985
ltu,7.8,1986
ltu,7.6,1987
ltu,7.4,1988
ltu,7.1,1989
ltu,6.9,1990
ltu,6.6,1991
ltu,6.4,1992
ltu,6.2,1993
ltu,5.9,1994
ltu,5.7,1995
ltu,5.5,1996
ltu,5.3,1997
ltu,4.3,1998
ltu,3.7,1999
ltu,6.1,2000
ltu,4.2,2001
ltu,2.9,2002
ltu,3.3,2003
ltu,2.6,2004
ltu,2.6,2005
ltu,3.2,2006
ltu,2.6,2007
lux,2.8,1980
lux,3.0,1981
lux,2.5,1982
lux,2.0,1983
lux,2.0,1984
lux,2.0,1985
lux,1.1,1986
lux,1.4,1987
lux,1.4,1988
lux,1.0,1989
lux,1.1,1990
lux,1.2,1991
lux,2.0,1992
lux,1.3,1993
lux,2.1,1994
lux,1.1,1995
lux,0.8,1996
lux,0.9,1997
lux,0.5,1998
lux,0.6,1999
lux,1.2,2000
lux,0.5,2001
lux,0.5,2002
lux,0.9,2003
lux,0.4,2004
lux,0.3,2005
lux,0.3,2006
lux,0.3,2007
mac,7.9,1980
mac,7.5,1981
mac,7.4,1982
mac,7.0,1983
mac,6.7,1984
mac,6.5,1985
mac,6.0,1986
mac,6.3,1987
mac,6.4,1988
mac,5.8,1989
mac,5.6,1990
mac,5.6,1991
mac,5.3,1992
mac,5.4,1993
mac,4.7,1994
mac,4.5,1995
mac,5.1,1996
mac,3.3,1997
mac,5.3,1998
mac,4.3,1999
mac,3.6,2000
mac,5.7,2001
mac,4.9,2002
mac,3.7,2003
mac,5.1,2004
mac,4.2,2005
mac,4.2,2006
mac,4.5,2007
mdg,59.4,1980
mdg,60.6,1981
mdg,61.1,1982
mdg,61.2,1983
mdg,61.1,1984
mdg,61.4,1985
mdg,61.4,1986
mdg,61.4,1987
mdg,61.3,1988
mdg,61.1,1989
mdg,61.4,1990
mdg,62.1,1991
mdg,62.5,1992
mdg,62.7,1993
mdg,62.8,1994
mdg,63.0,1995
mdg,63.2,1996
mdg,63.3,1997
mdg,63.2,1998
mdg,63.2,1999
mdg,63.0,2000
mdg,62.7,2001
mdg,64.3,2002
mdg,63.7,2003
mdg,58.5,2004
mdg,53.1,2005
mdg,53.0,2006
mdg,50.7,2007
mwi,71.3,1980
mwi,71.9,1981
mwi,71.9,1982
mwi,71.9,1983
mwi,72.8,1984
mwi,73.7,1985
mwi,74.7,1986
mwi,75.6,1987
mwi,76.4,1988
mwi,77.3,1989
mwi,78.1,1990
mwi,78.9,1991
mwi,79.7,1992
mwi,80.5,1993
mwi,81.2,1994
mwi,81.9,1995
mwi,82.6,1996
mwi,83.3,1997
mwi,84.0,1998
mwi,83.9,1999
mwi,84.0,2000
mwi,84.5,2001
mwi,84.4,2002
mwi,84.1,2003
mwi,83.8,2004
mwi,83.8,2005
mwi,83.4,2006
mwi,84.1,2007
mys,6.8,1980
mys,6.9,1981
mys,7.1,1982
mys,7.3,1983
mys,7.4,1984
mys,7.3,1985
mys,7.3,1986
mys,7.3,1987
mys,7.5,1988
mys,7.8,1989
mys,7.9,1990
mys,8.2,1991
mys,8.4,1992
mys,8.7,1993
mys,8.9,1994
mys,9.2,1995
mys,9.5,1996
mys,9.7,1997
mys,9.3,1998
mys,9.6,1999
mys,9.6,2000
mys,9.5,2001
mys,9.5,2002
mys,9.6,2003
mys,9.8,2004
mys,10.0,2005
mys,10.1,2006
mys,10.0,2007
mdv,40.0,1980
mdv,34.4,1981
mdv,28.3,1982
mdv,23.1,1983
mdv,19.5,1984
mdv,17.7,1985
mdv,16.8,1986
mdv,15.9,1987
mdv,15.1,1988
mdv,14.4,1989
mdv,13.6,1990
mdv,14.8,1991
mdv,16.0,1992
mdv,17.2,1993
mdv,18.6,1994
mdv,20.0,1995
mdv,21.2,1996
mdv,22.6,1997
mdv,23.9,1998
mdv,25.3,1999
mdv,26.8,2000
mdv,26.9,2001
mdv,27.0,2002
mdv,27.1,2003
mdv,27.2,2004
mdv,27.3,2005
mdv,27.4,2006
mdv,29.6,2007
mli,13.6,1980
mli,13.9,1981
mli,14.2,1982
mli,14.1,1983
mli,14.0,1984
mli,14.7,1985
mli,14.4,1986
mli,14.6,1987
mli,14.6,1988
mli,14.5,1989
mli,14.4,1990
mli,14.5,1991
mli,14.2,1992
mli,14.4,1993
mli,14.4,1994
mli,14.3,1995
mli,14.2,1996
mli,14.0,1997
mli,13.9,1998
mli,13.7,1999
mli,13.7,2000
mli,13.1,2001
mli,13.1,2002
mli,13.0,2003
mli,13.1,2004
mli,13.0,2005
mli,12.9,2006
mli,12.7,2007
mlt,1.3,1980
mlt,1.5,1981
mlt,1.6,1982
mlt,1.5,1983
mlt,1.6,1984
mlt,1.5,1985
mlt,1.4,1986
mlt,1.4,1987
mlt,1.3,1988
mlt,1.3,1989
mlt,1.3,1990
mlt,1.3,1991
mlt,1.2,1992
mlt,1.3,1993
mlt,1.3,1994
mlt,1.3,1995
mlt,1.2,1996
mlt,1.2,1997
mlt,1.2,1998
mlt,1.1,1999
mlt,1.1,2000
mlt,1.1,2001
mlt,0.8,2002
mlt,0.6,2003
mlt,0.5,2004
mlt,0.3,2005
mlt,0.3,2006
mlt,0.3,2007
mtq,4.0,1980
mtq,3.9,1981
mtq,3.8,1982
mtq,3.6,1983
mtq,3.5,1984
mtq,3.4,1985
mtq,3.3,1986
mtq,3.2,1987
mtq,3.1,1988
mtq,3.0,1989
mtq,2.9,1990
mtq,2.7,1991
mtq,2.5,1992
mtq,2.4,1993
mtq,2.2,1994
mtq,2.1,1995
mtq,2.0,1996
mtq,1.9,1997
mtq,1.8,1998
mtq,1.7,1999
mtq,1.7,2000
mtq,1.7,2001
mtq,1.8,2002
mtq,1.8,2003
mtq,1.9,2004
mtq,1.9,2005
mtq,2.0,2006
mtq,1.9,2007
mrt,26.7,1980
mrt,26.8,1981
mrt,26.9,1982
mrt,26.9,1983
mrt,27.3,1984
mrt,27.1,1985
mrt,27.8,1986
mrt,27.8,1987
mrt,27.9,1988
mrt,27.7,1989
mrt,28.1,1990
mrt,27.4,1991
mrt,27.4,1992
mrt,26.8,1993
mrt,26.9,1994
mrt,26.7,1995
mrt,26.7,1996
mrt,26.7,1997
mrt,26.8,1998
mrt,26.5,1999
mrt,26.7,2000
mrt,26.4,2001
mrt,27.4,2002
mrt,26.7,2003
mrt,26.5,2004
mrt,25.8,2005
mrt,25.2,2006
mrt,25.6,2007
mus,2.8,1980
mus,2.8,1981
mus,2.7,1982
mus,2.7,1983
mus,2.7,1984
mus,3.3,1985
mus,4.1,1986
mus,4.9,1987
mus,4.9,1988
mus,4.9,1989
mus,5.8,1990
mus,5.9,1991
mus,5.9,1992
mus,6.3,1993
mus,6.2,1994
mus,3.9,1995
mus,4.0,1996
mus,4.1,1997
mus,4.2,1998
mus,4.3,1999
mus,4.4,2000
mus,4.5,2001
mus,4.2,2002
mus,3.9,2003
mus,3.6,2004
mus,4.1,2005
mus,3.7,2006
mus,3.8,2007
mex,18.8,1980
mex,19.0,1981
mex,18.7,1982
mex,18.1,1983
mex,17.9,1984
mex,17.7,1985
mex,17.3,1986
mex,17.1,1987
mex,16.9,1988
mex,15.3,1989
mex,13.8,1990
mex,12.4,1991
mex,13.6,1992
mex,15.0,1993
mex,15.0,1994
mex,15.2,1995
mex,14.0,1996
mex,14.7,1997
mex,15.3,1998
mex,14.4,1999
mex,14.2,2000
mex,12.8,2001
mex,14.1,2002
mex,13.8,2003
mex,14.3,2004
mex,14.4,2005
mex,14.7,2006
mex,14.0,2007
mng,13.6,1980
mng,13.7,1981
mng,13.9,1982
mng,14.0,1983
mng,14.2,1984
mng,14.3,1985
mng,14.5,1986
mng,14.6,1987
mng,14.8,1988
mng,15.0,1989
mng,15.3,1990
mng,15.6,1991
mng,15.9,1992
mng,16.3,1993
mng,16.8,1994
mng,17.3,1995
mng,17.9,1996
mng,18.6,1997
mng,19.4,1998
mng,20.3,1999
mng,21.4,2000
mng,22.5,2001
mng,23.9,2002
mng,25.2,2003
mng,26.5,2004
mng,27.7,2005
mng,28.8,2006
mng,28.7,2007
mar,3.4,1980
mar,3.4,1981
mar,3.4,1982
mar,3.4,1983
mar,3.4,1984
mar,3.4,1985
mar,3.4,1986
mar,3.4,1987
mar,3.5,1988
mar,3.5,1989
mar,3.5,1990
mar,3.5,1991
mar,3.5,1992
mar,3.5,1993
mar,3.5,1994
mar,3.4,1995
mar,3.5,1996
mar,3.5,1997
mar,3.5,1998
mar,3.5,1999
mar,3.5,2000
mar,3.5,2001
mar,3.5,2002
mar,3.5,2003
mar,3.5,2004
mar,3.5,2005
mar,3.5,2006
mar,3.5,2007
moz,78.5,1980
moz,78.4,1981
moz,78.3,1982
moz,78.2,1983
moz,78.1,1984
moz,78.0,1985
moz,78.0,1986
moz,77.9,1987
moz,77.8,1988
moz,77.7,1989
moz,77.6,1990
moz,77.5,1991
moz,77.4,1992
moz,77.3,1993
moz,77.3,1994
moz,77.2,1995
moz,77.1,1996
moz,77.0,1997
moz,76.3,1998
moz,76.0,1999
moz,75.9,2000
moz,75.1,2001
moz,74.9,2002
moz,74.5,2003
moz,74.0,2004
moz,73.5,2005
moz,73.1,2006
moz,73.1,2007
mmr,41.2,1980
mmr,41.7,1981
mmr,42.0,1982
mmr,42.5,1983
mmr,42.8,1984
mmr,42.6,1985
mmr,42.8,1986
mmr,43.2,1987
mmr,43.8,1988
mmr,44.7,1989
mmr,45.4,1990
mmr,46.0,1991
mmr,46.5,1992
mmr,47.0,1993
mmr,47.7,1994
mmr,48.3,1995
mmr,49.0,1996
mmr,49.4,1997
mmr,48.9,1998
mmr,49.4,1999
mmr,50.2,2000
mmr,50.2,2001
mmr,50.7,2002
mmr,51.2,2003
mmr,51.8,2004
mmr,52.3,2005
mmr,53.7,2006
mmr,53.2,2007
nam,21.7,1980
nam,22.5,1981
nam,22.4,1982
nam,23.0,1983
nam,23.0,1984
nam,22.2,1985
nam,22.5,1986
nam,23.4,1987
nam,23.3,1988
nam,24.0,1989
nam,24.6,1990
nam,24.5,1991
nam,24.1,1992
nam,24.5,1993
nam,24.2,1994
nam,24.4,1995
nam,24.6,1996
nam,24.8,1997
nam,25.8,1998
nam,26.8,1999
nam,27.8,2000
nam,27.7,2001
nam,27.5,2002
nam,27.7,2003
nam,27.2,2004
nam,27.1,2005
nam,26.9,2006
nam,27.0,2007
npl,35.1,1980
npl,35.0,1981
npl,32.1,1982
npl,29.3,1983
npl,26.7,1984
npl,24.2,1985
npl,21.9,1986
npl,19.8,1987
npl,17.8,1988
npl,15.9,1989
npl,14.3,1990
npl,12.7,1991
npl,12.6,1992
npl,12.5,1993
npl,12.5,1994
npl,12.5,1995
npl,12.6,1996
npl,12.8,1997
npl,13.0,1998
npl,13.2,1999
npl,13.5,2000
npl,13.7,2001
npl,13.9,2002
npl,14.1,2003
npl,14.3,2004
npl,14.6,2005
npl,14.9,2006
npl,18.1,2007
nld,0.9,1980
nld,0.7,1981
nld,0.8,1982
nld,0.8,1983
nld,0.7,1984
nld,0.6,1985
nld,0.6,1986
nld,0.6,1987
nld,0.6,1988
nld,0.7,1989
nld,0.7,1990
nld,0.7,1991
nld,0.8,1992
nld,0.8,1993
nld,0.9,1994
nld,0.9,1995
nld,0.6,1996
nld,1.2,1997
nld,1.1,1998
nld,1.3,1999
nld,1.5,2000
nld,1.4,2001
nld,1.9,2002
nld,2.1,2003
nld,2.1,2004
nld,2.0,2005
nld,2.1,2006
nld,2.7,2007
ant,14.9,1980
ant,14.2,1981
ant,13.3,1982
ant,7.6,1983
ant,4.2,1984
ant,4.1,1985
ant,4.1,1986
ant,3.9,1987
ant,3.7,1988
ant,3.6,1989
ant,3.4,1990
ant,3.3,1991
ant,3.2,1992
ant,3.0,1993
ant,2.9,1994
ant,2.8,1995
ant,2.7,1996
ant,3.9,1997
ant,3.9,1998
ant,3.9,1999
ant,3.9,2000
ant,4.0,2001
ant,4.0,2002
ant,4.0,2003
ant,4.0,2004
ant,3.9,2005
ant,3.9,2006
ant,4.2,2007
ncl,4.5,1980
ncl,4.3,1981
ncl,4.3,1982
ncl,4.3,1983
ncl,4.2,1984
ncl,4.3,1985
ncl,4.2,1986
ncl,4.3,1987
ncl,4.9,1988
ncl,5.1,1989
ncl,5.2,1990
ncl,5.2,1991
ncl,5.2,1992
ncl,5.1,1993
ncl,5.1,1994
ncl,5.2,1995
ncl,5.1,1996
ncl,5.1,1997
ncl,5.0,1998
ncl,5.0,1999
ncl,5.0,2000
ncl,4.9,2001
ncl,5.0,2002
ncl,5.0,2003
ncl,5.1,2004
ncl,5.1,2005
ncl,5.2,2006
ncl,5.1,2007
nzl,2.0,1980
nzl,2.0,1981
nzl,2.3,1982
nzl,2.7,1983
nzl,3.2,1984
nzl,3.8,1985
nzl,4.5,1986
nzl,3.8,1987
nzl,4.2,1988
nzl,3.8,1989
nzl,3.6,1990
nzl,3.6,1991
nzl,3.0,1992
nzl,2.7,1993
nzl,3.5,1994
nzl,3.0,1995
nzl,3.3,1996
nzl,3.5,1997
nzl,3.8,1998
nzl,4.2,1999
nzl,4.4,2000
nzl,4.8,2001
nzl,5.5,2002
nzl,6.0,2003
nzl,7.5,2004
nzl,7.9,2005
nzl,8.7,2006
nzl,9.1,2007
nic,14.0,1980
nic,14.1,1981
nic,13.8,1982
nic,13.9,1983
nic,13.6,1984
nic,13.3,1985
nic,13.6,1986
nic,13.9,1987
nic,14.2,1988
nic,14.5,1989
nic,14.8,1990
nic,14.6,1991
nic,14.3,1992
nic,14.1,1993
nic,13.9,1994
nic,13.7,1995
nic,13.4,1996
nic,13.6,1997
nic,13.8,1998
nic,14.1,1999
nic,14.1,2000
nic,13.9,2001
nic,13.6,2002
nic,13.4,2003
nic,13.3,2004
nic,12.9,2005
nic,12.8,2006
nic,12.9,2007
ner,25.0,1980
ner,25.0,1981
ner,25.1,1982
ner,25.8,1983
ner,27.2,1984
ner,27.0,1985
ner,26.9,1986
ner,27.0,1987
ner,26.8,1988
ner,27.1,1989
ner,27.2,1990
ner,27.4,1991
ner,28.1,1992
ner,28.3,1993
ner,28.2,1994
ner,28.2,1995
ner,28.3,1996
ner,28.3,1997
ner,27.9,1998
ner,28.2,1999
ner,28.6,2000
ner,28.3,2001
ner,28.3,2002
ner,28.2,2003
ner,28.5,2004
ner,28.4,2005
ner,28.3,2006
ner,28.4,2007
nga,18.9,1980
nga,19.9,1981
nga,20.1,1982
nga,20.6,1983
nga,23.6,1984
nga,27.0,1985
nga,30.6,1986
nga,30.6,1987
nga,30.7,1988
nga,29.8,1989
nga,29.2,1990
nga,29.2,1991
nga,29.2,1992
nga,29.0,1993
nga,29.4,1994
nga,29.6,1995
nga,29.6,1996
nga,29.6,1997
nga,29.4,1998
nga,30.0,1999
nga,29.3,2000
nga,29.4,2001
nga,29.0,2002
nga,28.3,2003
nga,27.9,2004
nga,27.9,2005
nga,27.7,2006
nga,27.7,2007
nor,12.7,1980
nor,14.1,1981
nor,12.6,1982
nor,12.6,1983
nor,14.4,1984
nor,13.6,1985
nor,13.6,1986
nor,13.7,1987
nor,12.8,1988
nor,11.8,1989
nor,12.0,1990
nor,11.2,1991
nor,10.1,1992
nor,10.0,1993
nor,9.1,1994
nor,9.0,1995
nor,7.7,1996
nor,8.5,1997
nor,8.2,1998
nor,9.4,1999
nor,8.5,2000
nor,9.9,2001
nor,10.5,2002
nor,11.7,2003
nor,11.6,2004
nor,11.5,2005
nor,10.6,2006
nor,12.6,2007
omn,1.1,1980
omn,1.0,1981
omn,0.9,1982
omn,0.8,1983
omn,0.8,1984
omn,0.7,1985
omn,0.8,1986
omn,0.8,1987
omn,0.8,1988
omn,0.8,1989
omn,0.8,1990
omn,0.8,1991
omn,0.9,1992
omn,0.9,1993
omn,0.9,1994
omn,1.0,1995
omn,1.0,1996
omn,1.1,1997
omn,1.1,1998
omn,1.2,1999
omn,1.3,2000
omn,1.3,2001
omn,1.4,2002
omn,1.4,2003
omn,1.5,2004
omn,1.5,2005
omn,1.6,2006
omn,1.7,2007
pak,3.2,1980
pak,5.4,1981
pak,5.4,1982
pak,4.4,1983
pak,4.7,1984
pak,2.9,1985
pak,3.9,1986
pak,3.1,1987
pak,2.4,1988
pak,2.4,1989
pak,2.4,1990
pak,7.5,1991
pak,7.4,1992
pak,8.3,1993
pak,7.1,1994
pak,7.4,1995
pak,8.8,1996
pak,10.4,1997
pak,11.5,1998
pak,11.6,1999
pak,10.5,2000
pak,10.4,2001
pak,10.2,2002
pak,10.0,2003
pak,9.8,2004
pak,10.6,2005
pak,11.5,2006
pak,10.8,2007
pan,12.3,1980
pan,12.6,1981
pan,12.4,1982
pan,11.8,1983
pan,11.9,1984
pan,11.7,1985
pan,11.8,1986
pan,11.0,1987
pan,10.4,1988
pan,10.3,1989
pan,10.3,1990
pan,10.3,1991
pan,10.3,1992
pan,10.0,1993
pan,9.8,1994
pan,9.6,1995
pan,9.3,1996
pan,9.2,1997
pan,9.2,1998
pan,8.8,1999
pan,8.3,2000
pan,7.9,2001
pan,7.5,2002
pan,8.6,2003
pan,8.4,2004
pan,8.1,2005
pan,10.0,2006
pan,7.7,2007
png,47.0,1980
png,46.8,1981
png,46.7,1982
png,46.9,1983
png,46.3,1984
png,46.5,1985
png,46.7,1986
png,47.0,1987
png,46.9,1988
png,46.5,1989
png,45.8,1990
png,46.5,1991
png,48.3,1992
png,50.0,1993
png,50.1,1994
png,49.3,1995
png,50.0,1996
png,49.2,1997
png,48.4,1998
png,49.0,1999
png,48.5,2000
png,48.0,2001
png,48.6,2002
png,49.5,2003
png,49.6,2004
png,49.4,2005
png,49.5,2006
png,49.2,2007
pry,13.5,1980
pry,13.8,1981
pry,14.2,1982
pry,14.6,1983
pry,14.8,1984
pry,14.9,1985
pry,15.0,1986
pry,14.9,1987
pry,14.9,1988
pry,14.9,1989
pry,18.0,1990
pry,12.8,1991
pry,8.9,1992
pry,10.4,1993
pry,20.3,1994
pry,35.7,1995
pry,30.5,1996
pry,25.8,1997
pry,21.6,1998
pry,22.7,1999
pry,23.8,2000
pry,24.9,2001
pry,26.4,2002
pry,27.8,2003
pry,29.2,2004
pry,30.6,2005
pry,31.9,2006
pry,31.1,2007
per,14.8,1980
per,14.3,1981
per,13.8,1982
per,11.4,1983
per,9.3,1984
per,11.1,1985
per,13.0,1986
per,8.2,1987
per,9.9,1988
per,11.9,1989
per,13.2,1990
per,14.6,1991
per,16.2,1992
per,17.8,1993
per,19.6,1994
per,21.6,1995
per,23.7,1996
per,25.9,1997
per,28.2,1998
per,30.7,1999
per,33.3,2000
per,36.0,2001
per,38.7,2002
per,41.0,2003
per,43.3,2004
per,45.5,2005
per,47.8,2006
per,47.5,2007
phl,27.6,1980
phl,27.8,1981
phl,28.0,1982
phl,28.0,1983
phl,27.6,1984
phl,27.2,1985
phl,28.0,1986
phl,28.8,1987
phl,28.3,1988
phl,29.4,1989
phl,27.2,1990
phl,28.7,1991
phl,28.3,1992
phl,30.1,1993
phl,28.6,1994
phl,29.7,1995
phl,29.0,1996
phl,29.4,1997
phl,29.6,1998
phl,29.8,1999
phl,28.9,2000
phl,31.6,2001
phl,31.5,2002
phl,31.1,2003
phl,30.2,2004
phl,29.4,2005
phl,28.7,2006
phl,30.1,2007
pol,18.0,1980
pol,18.1,1981
pol,18.2,1982
pol,18.3,1983
pol,18.5,1984
pol,18.7,1985
pol,18.8,1986
pol,18.9,1987
pol,19.0,1988
pol,16.7,1989
pol,14.6,1990
pol,12.7,1991
pol,11.0,1992
pol,10.8,1993
pol,9.6,1994
pol,8.5,1995
pol,8.4,1996
pol,7.7,1997
pol,7.4,1998
pol,6.0,1999
pol,5.2,2000
pol,4.8,2001
pol,4.7,2002
pol,4.5,2003
pol,4.2,2004
pol,3.9,2005
pol,3.3,2006
pol,3.4,2007
prt,8.6,1980
prt,7.9,1981
prt,7.1,1982
prt,10.5,1983
prt,8.3,1984
prt,7.8,1985
prt,7.7,1986
prt,8.3,1987
prt,7.6,1988
prt,7.8,1989
prt,7.7,1990
prt,9.0,1991
prt,9.7,1992
prt,10.0,1993
prt,10.6,1994
prt,11.3,1995
prt,12.0,1996
prt,13.2,1997
prt,12.6,1998
prt,12.7,1999
prt,13.3,2000
prt,13.8,2001
prt,14.2,2002
prt,13.7,2003
prt,12.4,2004
prt,13.2,2005
prt,13.2,2006
prt,13.7,2007
pri,2.1,1980
pri,2.1,1981
pri,2.4,1982
pri,1.7,1983
pri,1.9,1984
pri,1.6,1985
pri,1.8,1986
pri,2.8,1987
pri,3.5,1988
pri,3.4,1989
pri,3.4,1990
pri,2.1,1991
pri,2.6,1992
pri,3.5,1993
pri,3.6,1994
pri,3.7,1995
pri,3.1,1996
pri,4.4,1997
pri,3.9,1998
pri,4.2,1999
pri,4.8,2000
pri,4.5,2001
pri,4.3,2002
pri,4.6,2003
pri,4.1,2004
pri,4.2,2005
pri,5.3,2006
pri,5.0,2007
qat,2.7,1980
qat,2.8,1981
qat,3.0,1982
qat,3.3,1983
qat,3.5,1984
qat,3.5,1985
qat,3.5,1986
qat,3.5,1987
qat,3.5,1988
qat,3.5,1989
qat,3.5,1990
qat,3.6,1991
qat,3.8,1992
qat,3.9,1993
qat,4.1,1994
qat,4.1,1995
qat,4.2,1996
qat,4.2,1997
qat,4.0,1998
qat,3.8,1999
qat,3.6,2000
qat,3.5,2001
qat,3.3,2002
qat,3.1,2003
qat,3.0,2004
qat,3.2,2005
qat,3.4,2006
qat,3.0,2007
mda,2.5,1980
mda,2.7,1981
mda,2.8,1982
mda,2.9,1983
mda,3.2,1984
mda,3.4,1985
mda,3.1,1986
mda,3.0,1987
mda,3.4,1988
mda,3.2,1989
mda,3.5,1990
mda,3.9,1991
mda,4.3,1992
mda,4.8,1993
mda,5.3,1994
mda,5.9,1995
mda,6.5,1996
mda,7.2,1997
mda,7.9,1998
mda,8.8,1999
mda,9.7,2000
mda,10.7,2001
mda,11.7,2002
mda,12.9,2003
mda,12.7,2004
mda,14.6,2005
mda,14.3,2006
mda,16.4,2007
reu,0.6,1980
reu,0.6,1981
reu,0.6,1982
reu,0.6,1983
reu,0.6,1984
reu,0.6,1985
reu,0.6,1986
reu,0.5,1987
reu,0.5,1988
reu,0.5,1989
reu,0.5,1990
reu,0.5,1991
reu,0.6,1992
reu,0.7,1993
reu,0.8,1994
reu,0.9,1995
reu,1.0,1996
reu,1.1,1997
reu,1.2,1998
reu,1.4,1999
reu,1.4,2000
reu,1.4,2001
reu,1.4,2002
reu,1.4,2003
reu,1.4,2004
reu,1.4,2005
reu,1.4,2006
reu,1.5,2007
rou,7.8,1980
rou,7.9,1981
rou,8.0,1982
rou,8.1,1983
rou,8.2,1984
rou,8.3,1985
rou,8.4,1986
rou,8.5,1987
rou,8.5,1988
rou,8.6,1989
rou,8.5,1990
rou,11.5,1991
rou,15.2,1992
rou,20.0,1993
rou,25.8,1994
rou,32.5,1995
rou,28.3,1996
rou,29.6,1997
rou,30.6,1998
rou,31.3,1999
rou,32.1,2000
rou,31.9,2001
rou,26.4,2002
rou,25.0,2003
rou,13.4,2004
rou,13.0,2005
rou,12.6,2006
rou,13.3,2007
rus,6.9,1980
rus,6.7,1981
rus,6.7,1982
rus,6.6,1983
rus,6.4,1984
rus,6.2,1985
rus,6.4,1986
rus,6.5,1987
rus,6.2,1988
rus,6.4,1989
rus,7.7,1990
rus,9.2,1991
rus,11.0,1992
rus,10.6,1993
rus,10.2,1994
rus,9.8,1995
rus,9.4,1996
rus,9.1,1997
rus,8.7,1998
rus,8.4,1999
rus,8.1,2000
rus,7.7,2001
rus,7.4,2002
rus,8.2,2003
rus,9.1,2004
rus,9.5,2005
rus,9.1,2006
rus,8.6,2007
rwa,51.7,1980
rwa,51.5,1981
rwa,51.6,1982
rwa,51.2,1983
rwa,51.9,1984
rwa,51.7,1985
rwa,51.5,1986
rwa,51.9,1987
rwa,51.9,1988
rwa,52.0,1989
rwa,52.2,1990
rwa,52.0,1991
rwa,50.8,1992
rwa,50.8,1993
rwa,56.7,1994
rwa,53.9,1995
rwa,53.1,1996
rwa,52.8,1997
rwa,53.1,1998
rwa,53.3,1999
rwa,53.5,2000
rwa,53.4,2001
rwa,53.0,2002
rwa,53.1,2003
rwa,53.0,2004
rwa,52.8,2005
rwa,52.6,2006
rwa,52.8,2007
lca,9.7,1980
lca,9.7,1981
lca,9.0,1982
lca,8.9,1983
lca,9.3,1984
lca,8.9,1985
lca,9.2,1986
lca,9.1,1987
lca,9.3,1988
lca,9.4,1989
lca,10.1,1990
lca,10.0,1991
lca,10.0,1992
lca,9.9,1993
lca,9.6,1994
lca,9.4,1995
lca,9.2,1996
lca,8.8,1997
lca,8.6,1998
lca,8.3,1999
lca,8.1,2000
lca,7.8,2001
lca,7.6,2002
lca,7.6,2003
lca,7.5,2004
lca,7.4,2005
lca,7.3,2006
lca,7.0,2007
vct,9.6,1980
vct,9.6,1981
vct,9.5,1982
vct,9.3,1983
vct,9.1,1984
vct,8.9,1985
vct,8.8,1986
vct,8.4,1987
vct,8.4,1988
vct,8.1,1989
vct,8.1,1990
vct,8.0,1991
vct,8.1,1992
vct,8.2,1993
vct,8.2,1994
vct,8.1,1995
vct,8.1,1996
vct,8.0,1997
vct,8.0,1998
vct,7.9,1999
vct,7.7,2000
vct,7.4,2001
vct,7.2,2002
vct,7.1,2003
vct,7.0,2004
vct,6.8,2005
vct,6.7,2006
vct,6.7,2007
wsm,1.6,1980
wsm,1.6,1981
wsm,1.6,1982
wsm,1.6,1983
wsm,1.4,1984
wsm,1.4,1985
wsm,1.5,1986
wsm,1.5,1987
wsm,1.3,1988
wsm,1.3,1989
wsm,1.2,1990
wsm,1.2,1991
wsm,1.2,1992
wsm,1.3,1993
wsm,1.5,1994
wsm,1.5,1995
wsm,1.5,1996
wsm,1.6,1997
wsm,1.6,1998
wsm,1.6,1999
wsm,1.6,2000
wsm,1.7,2001
wsm,1.7,2002
wsm,1.7,2003
wsm,1.7,2004
wsm,1.8,2005
wsm,1.8,2006
wsm,1.8,2007
stp,11.2,1980
stp,11.1,1981
stp,11.0,1982
stp,10.9,1983
stp,10.8,1984
stp,10.7,1985
stp,10.6,1986
stp,10.4,1987
stp,10.4,1988
stp,10.3,1989
stp,10.1,1990
stp,10.0,1991
stp,10.1,1992
stp,10.4,1993
stp,10.3,1994
stp,10.2,1995
stp,10.0,1996
stp,9.9,1997
stp,9.9,1998
stp,9.3,1999
stp,9.2,2000
stp,9.1,2001
stp,9.1,2002
stp,9.0,2003
stp,8.9,2004
stp,8.8,2005
stp,8.7,2006
stp,8.7,2007
sau,1.0,1980
sau,1.0,1981
sau,0.8,1982
sau,0.8,1983
sau,0.8,1984
sau,0.8,1985
sau,0.9,1986
