energy_production_per_person,geo,time
0.0001249,jam,1976
0.0001136,jam,1977
0.0001216,jam,1978
0.0001055,jam,1979
0.000105,jam,1980
0.0001036,jam,1981
0.0001123,jam,1982
0.0001051,jam,1983
0.00012,jam,1984
0.0001098,jam,1985
0.0001102,jam,1986
0.0001098,jam,1987
0.0001111,jam,1988
0.0001316,jam,1989
0.0002049,jam,1990
0.0002039,jam,1991
0.000202,jam,1992
0.0001955,jam,1993
0.000199,jam,1994
0.0001964,jam,1995
0.0002003,jam,1996
0.0002034,jam,1997
0.0001842,jam,1998
0.0001881,jam,1999
0.0002281,jam,2000
0.0001921,jam,2001
0.0001498,jam,2002
0.0001497,jam,2003
0.0001547,jam,2004
0.0001535,jam,2005
0.0001525,jam,2006
0.0001522,jam,2007
0.0001815,jam,2008
0.0001944,jam,2009
0.0005079,jpn,1960
0.0005347,jpn,1961
0.0005105,jpn,1962
0.0004956,jpn,1963
0.0004987,jpn,1964
0.0004945,jpn,1965
0.0004965,jpn,1966
0.0004504,jpn,1967
0.0004437,jpn,1968
0.0004134,jpn,1969
0.0003793,jpn,1970
0.0003403,jpn,1971
0.0003059,jpn,1972
0.000273,jpn,1973
0.0002798,jpn,1974
0.00027,jpn,1975
0.0002945,jpn,1976
0.0002827,jpn,1977
0.0003171,jpn,1978
0.0003425,jpn,1979
0.0003735,jpn,1980
0.0003811,jpn,1981
0.00044,jpn,1982
0.0004654,jpn,1983
0.000497,jpn,1984
0.0005588,jpn,1985
0.0005714,jpn,1986
0.0005921,jpn,1987
0.0005741,jpn,1988
0.0005788,jpn,1989
0.0006151,jpn,1990
0.0006457,jpn,1991
0.0006512,jpn,1992
0.0007089,jpn,1993
0.0007292,jpn,1994
0.0007917,jpn,1995
0.0008149,jpn,1996
0.000849,jpn,1997
0.0008707,jpn,1998
0.0008328,jpn,1999
0.0008417,jpn,2000
0.0008323,jpn,2001
0.000769,jpn,2002
0.0006663,jpn,2003
0.0007529,jpn,2004
0.0007952,jpn,2005
0.000802,jpn,2006
0.0007161,jpn,2007
0.0007009,jpn,2008
0.0007411,jpn,2009
0.0007512,jpn,2010
5.312e-07,jor,1971
5.1e-07,jor,1972
4.932e-07,jor,1973
4.787e-07,jor,1974
4.654e-07,jor,1975
5.693e-07,jor,1976
3.287e-07,jor,1977
3.202e-07,jor,1978
3.113e-07,jor,1979
3.015e-07,jor,1980
3.906e-07,jor,1981
3.755e-07,jor,1982
4.526e-07,jor,1983
4.343e-07,jor,1984
4.173e-07,jor,1985
5.732e-06,jor,1986
8.01e-06,jor,1987
6.391e-06,jor,1988
1.655e-05,jor,1989
4.743e-05,jor,1990
4.406e-05,jor,1991
4.493e-05,jor,1992
4.688e-05,jor,1993
6.454e-05,jor,1994
6.378e-05,jor,1995
6.094e-05,jor,1996
6.271e-05,jor,1997
6.292e-05,jor,1998
6.013e-05,jor,1999
5.924e-05,jor,2000
5.718e-05,jor,2001
5.255e-05,jor,2002
5.627e-05,jor,2003
5.645e-05,jor,2004
4.79e-05,jor,2005
5.282e-05,jor,2006
4.889e-05,jor,2007
4.71e-05,jor,2008
4.864e-05,jor,2009
0.005472,kaz,1990
0.00553,kaz,1991
0.005417,kaz,1992
0.004814,kaz,1993
0.004396,kaz,1994
0.003985,kaz,1995
0.00403,kaz,1996
0.004205,kaz,1997
0.004217,kaz,1998
0.004348,kaz,1999
0.005209,kaz,2000
0.005593,kaz,2001
0.006069,kaz,2002
0.006754,kaz,2003
0.007539,kaz,2004
0.007736,kaz,2005
0.00826,kaz,2006
0.008451,kaz,2007
0.009085,kaz,2008
0.009205,kaz,2009
0.0003668,ken,1971
0.0003672,ken,1972
0.0003672,ken,1973
0.000368,ken,1974
0.0003685,ken,1975
0.0003678,ken,1976
0.0003686,ken,1977
0.0003702,ken,1978
0.0003712,ken,1979
0.0003696,ken,1980
0.0003712,ken,1981
0.0003713,ken,1982
0.0003722,ken,1983
0.0003718,ken,1984
0.0003728,ken,1985
0.0003866,ken,1986
0.0003863,ken,1987
0.0003856,ken,1988
0.0003853,ken,1989
0.0003844,ken,1990
0.0003834,ken,1991
0.0003815,ken,1992
0.0003811,ken,1993
0.0003799,ken,1994
0.0003825,ken,1995
0.000382,ken,1996
0.0003801,ken,1997
0.0003804,ken,1998
0.0003774,ken,1999
0.0003752,ken,2000
0.0003788,ken,2001
0.0003795,ken,2002
0.0003893,ken,2003
0.0003935,ken,2004
0.0003921,ken,2005
0.0003921,ken,2006
0.0003921,ken,2007
0.0003935,ken,2008
0.0003946,ken,2009
0.001241,prk,1971
0.00124,prk,1972
0.001236,prk,1973
0.001251,prk,1974
0.001273,prk,1975
0.001327,prk,1976
0.001387,prk,1977
0.001437,prk,1978
0.001507,prk,1979
0.001578,prk,1980
0.001606,prk,1981
0.001659,prk,1982
0.001641,prk,1983
0.001656,prk,1984
0.001699,prk,1985
0.001659,prk,1986
0.001608,prk,1987
0.001564,prk,1988
0.001531,prk,1989
0.001435,prk,1990
0.001372,prk,1991
0.001175,prk,1992
0.001064,prk,1993
0.0009911,prk,1994
0.0009198,prk,1995
0.000811,prk,1996
0.0007801,prk,1997
0.0007044,prk,1998
0.0007783,prk,1999
0.0008207,prk,2000
0.0008352,prk,2001
0.0008015,prk,2002
0.0008219,prk,2003
0.0008576,prk,2004
0.0009277,prk,2005
0.0009316,prk,2006
0.0008199,prk,2007
0.0008627,prk,2008
0.000836,prk,2009
0.0001987,kor,1971
0.0001891,kor,1972
0.0002021,kor,1973
0.0002241,kor,1974
0.0002423,kor,1975
0.0002212,kor,1976
0.0002274,kor,1977
0.0002394,kor,1978
0.0002448,kor,1979
0.0002475,kor,1980
0.0002556,kor,1981
0.0002588,kor,1982
0.0002877,kor,1983
0.0003177,kor,1984
0.0003603,kor,1985
0.0004479,kor,1986
0.0005141,kor,1987
0.0005096,kor,1988
0.0005143,kor,1989
0.0005263,kor,1990
0.0005118,kor,1991
0.0004664,kor,1992
0.0004553,kor,1993
0.0004343,kor,1994
0.0004735,kor,1995
0.0005003,kor,1996
0.0005247,kor,1997
0.0005951,kor,1998
0.0006697,kor,1999
0.0007475,kor,2000
0.0007548,kor,2001
0.0007506,kor,2002
0.0008137,kor,2003
0.0008171,kor,2004
0.0009127,kor,2005
0.0009251,kor,2006
0.0008969,kor,2007
0.0009371,kor,2008
0.0009239,kor,2009
0.000926,kor,2010
0.1988,kwt,1971
0.1997,kwt,1972
0.1722,kwt,1973
0.137,kwt,1974
0.1062,kwt,1975
0.1027,kwt,1976
0.08965,kwt,1977
0.093,kwt,1978
0.1058,kwt,1979
0.06797,kwt,1980
0.04405,kwt,1981
0.03066,kwt,1982
0.03772,kwt,1983
0.04023,kwt,1984
0.03489,kwt,1985
0.03545,kwt,1986
0.03595,kwt,1987
0.04089,kwt,1988
0.04749,kwt,1989
0.02413,kwt,1990
0.004947,kwt,1991
0.03108,kwt,1992
0.05936,kwt,1993
0.06753,kwt,1994
0.07062,kwt,1995
0.07081,kwt,1996
0.06863,kwt,1997
0.06662,kwt,1998
0.05802,kwt,1999
0.0589,kwt,2000
0.05574,kwt,2001
0.04872,kwt,2002
0.05689,kwt,2003
0.06009,kwt,2004
0.06487,kwt,2005
0.06421,kwt,2006
0.06002,kwt,2007
0.06015,kwt,2008
0.04922,kwt,2009
0.0005694,kgz,1990
0.0005488,kgz,1991
0.0004061,kgz,1992
0.0003503,kgz,1993
0.0003226,kgz,1994
0.0002741,kgz,1995
0.0002831,kgz,1996
0.0002661,kgz,1997
0.0002308,kgz,1998
0.0002656,kgz,1999
0.0002912,kgz,2000
0.0002713,kgz,2001
0.0002406,kgz,2002
0.0002801,kgz,2003
0.0002939,kgz,2004
0.000287,kgz,2005
0.0002926,kgz,2006
0.0002776,kgz,2007
0.0002287,kgz,2008
0.0002202,kgz,2009
0.0004214,lva,1990
0.0004246,lva,1991
0.0004135,lva,1992
0.0004591,lva,1993
0.0005239,lva,1994
0.0005745,lva,1995
0.000583,lva,1996
0.0006657,lva,1997
0.0007316,lva,1998
0.0006833,lva,1999
0.0005908,lva,2000
0.0006433,lva,2001
0.0006846,lva,2002
0.0007441,lva,2003
0.0007965,lva,2004
0.000807,lva,2005
0.0008051,lva,2006
0.0007896,lva,2007
0.0007877,lva,2008
0.0009273,lva,2009
6.664e-05,lbn,1971
6.497e-05,lbn,1972
5.34e-05,lbn,1973
6.521e-05,lbn,1974
6.419e-05,lbn,1975
6.374e-05,lbn,1976
6.348e-05,lbn,1977
6.32e-05,lbn,1978
6.396e-05,lbn,1979
6.355e-05,lbn,1980
6.31e-05,lbn,1981
5.656e-05,lbn,1982
5.338e-05,lbn,1983
5.382e-05,lbn,1984
5.357e-05,lbn,1985
5.285e-05,lbn,1986
5.449e-05,lbn,1987
5.428e-05,lbn,1988
5.17e-05,lbn,1989
4.845e-05,lbn,1990
4.991e-05,lbn,1991
5.338e-05,lbn,1992
5.254e-05,lbn,1993
5.495e-05,lbn,1994
5.201e-05,lbn,1995
5.353e-05,lbn,1996
5.574e-05,lbn,1997
5.29e-05,lbn,1998
4.211e-05,lbn,1999
4.469e-05,lbn,2000
4.19e-05,lbn,2001
4.944e-05,lbn,2002
6.414e-05,lbn,2003
5.844e-05,lbn,2004
5.654e-05,lbn,2005
4.892e-05,lbn,2006
4.648e-05,lbn,2007
3.979e-05,lbn,2008
4.133e-05,lbn,2009
0.06612,lby,1971
0.05294,lby,1972
0.04971,lby,1973
0.03392,lby,1974
0.03195,lby,1975
0.03973,lby,1976
0.04033,lby,1977
0.03721,lby,1978
0.03752,lby,1979
0.03152,lby,1980
0.02,lby,1981
0.01787,lby,1982
0.01638,lby,1983
0.01586,lby,1984
0.01486,lby,1985
0.01433,lby,1986
0.01354,lby,1987
0.0141,lby,1988
0.01438,lby,1989
0.01688,lby,1990
0.01847,lby,1991
0.01729,lby,1992
0.01611,lby,1993
0.01599,lby,1994
0.01594,lby,1995
0.01558,lby,1996
0.01531,lby,1997
0.01552,lby,1998
0.0135,lby,1999
0.01392,lby,2000
0.01349,lby,2001
0.01212,lby,2002
0.01399,lby,2003
0.01526,lby,2004
0.01637,lby,2005
0.01699,lby,2006
0.01622,lby,2007
0.01635,lby,2008
0.01391,lby,2009
0.001335,ltu,1990
0.001332,ltu,1991
0.001185,ltu,1992
0.00105,ltu,1993
0.000738,ltu,1994
0.00106,ltu,1995
0.001246,ltu,1996
0.001136,ltu,1997
0.0013,ltu,1998
0.001039,ltu,1999
0.0009603,ltu,2000
0.001225,ltu,2001
0.001461,ltu,2002
0.001558,ltu,2003
0.001515,ltu,2004
0.001148,ltu,2005
0.001026,ltu,2006
0.001125,ltu,2007
0.001147,ltu,2008
0.00126,ltu,2009
5.478e-06,lux,1960
1.545e-05,lux,1961
1.206e-05,lux,1962
5.293e-07,lux,1963
1.963e-05,lux,1964
2.568e-05,lux,1965
2.321e-05,lux,1966
2.493e-05,lux,1967
2.512e-05,lux,1968
2.17e-05,lux,1969
2.434e-05,lux,1970
1.381e-05,lux,1971
1.612e-05,lux,1972
1.15e-05,lux,1973
2.007e-05,lux,1974
1.701e-05,lux,1975
1.095e-05,lux,1976
6.688e-05,lux,1977
6.659e-05,lux,1978
7.178e-05,lux,1979
8.078e-05,lux,1980
8.309e-05,lux,1981
7.861e-05,lux,1982
7.784e-05,lux,1983
8.455e-05,lux,1984
8.363e-05,lux,1985
7.084e-05,lux,1986
9.098e-05,lux,1987
9.783e-05,lux,1988
9.319e-05,lux,1989
7.555e-05,lux,1990
7.908e-05,lux,1991
0.0001167,lux,1992
0.0001115,lux,1993
0.0001128,lux,1994
0.0001093,lux,1995
9.041e-05,lux,1996
0.0001013,lux,1997
0.0001248,lux,1998
0.0001241,lux,1999
0.0001315,lux,2000
0.0001324,lux,2001
0.0001266,lux,2002
0.0001302,lux,2003
0.0001478,lux,2004
0.0001932,lux,2005
0.0001973,lux,2006
0.0001989,lux,2007
0.000208,lux,2008
0.0002133,lux,2009
0.0002049,lux,2010
0.0006583,mkd,1990
0.0007013,mkd,1991
0.0007941,mkd,1992
0.0007784,mkd,1993
0.0007744,mkd,1994
0.0008125,mkd,1995
0.0007947,mkd,1996
0.0007524,mkd,1997
0.0008773,mkd,1998
0.0008158,mkd,1999
0.0007639,mkd,2000
0.0007813,mkd,2001
0.0007482,mkd,2002
0.0008218,mkd,2003
0.0007859,mkd,2004
0.0007744,mkd,2005
0.0007917,mkd,2006
0.0007342,mkd,2007
0.0007912,mkd,2008
0.0007816,mkd,2009
0.0004266,mys,1971
0.0005253,mys,1972
0.0005081,mys,1973
0.0004684,mys,1974
0.000542,mys,1975
0.0007957,mys,1976
0.0008529,mys,1977
0.001135,mys,1978
0.001394,mys,1979
0.001316,mys,1980
0.001199,mys,1981
0.001363,mys,1982
0.001818,mys,1983
0.002176,mys,1984
0.00217,mys,1985
0.002479,mys,1986
0.002459,mys,1987
0.002553,mys,1988
0.002662,mys,1989
0.002678,mys,1990
0.002822,mys,1991
0.002822,mys,1992
0.002864,mys,1993
0.002887,mys,1994
0.003115,mys,1995
0.003298,mys,1996
0.003382,mys,1997
0.003343,mys,1998
0.003185,mys,1999
0.003252,mys,2000
0.003219,mys,2001
0.003284,mys,2002
0.003349,mys,2003
0.003457,mys,2004
0.003505,mys,2005
0.003395,mys,2006
0.003332,mys,2007
0.003386,mys,2008
0.003209,mys,2009
0.0,mlt,1971
0.0,mlt,1972
0.0,mlt,1973
0.0,mlt,1974
0.0,mlt,1975
0.0,mlt,1976
0.0,mlt,1977
0.0,mlt,1978
0.0,mlt,1979
0.0,mlt,1980
0.0,mlt,1981
0.0,mlt,1982
0.0,mlt,1983
0.0,mlt,1984
0.0,mlt,1985
0.0,mlt,1986
0.0,mlt,1987
0.0,mlt,1988
0.0,mlt,1989
0.0,mlt,1990
0.0,mlt,1991
0.0,mlt,1992
0.0,mlt,1993
0.0,mlt,1994
0.0,mlt,1995
0.0,mlt,1996
0.0,mlt,1997
0.0,mlt,1998
0.0,mlt,1999
0.0,mlt,2000
0.0,mlt,2001
5.942e-07,mlt,2002
7.658e-07,mlt,2003
9.971e-07,mlt,2004
1.283e-06,mlt,2005
1.569e-06,mlt,2006
1.91e-06,mlt,2007
2.191e-06,mlt,2008
2.589e-06,mlt,2009
0.0008114,mex,1971
0.000818,mex,1972
0.0008329,mex,1973
0.0009443,mex,1974
0.001047,mex,1975
0.001096,mex,1976
0.001242,mex,1977
0.001451,mex,1978
0.001692,mex,1979
0.002138,mex,1980
0.002435,mex,1981
0.002725,mex,1982
0.002638,mex,1983
0.002613,mex,1984
0.002532,mex,1985
0.002342,mex,1986
0.002405,mex,1987
0.002346,mex,1988
0.002305,mex,1989
0.002309,mex,1990
0.002352,mex,1991
0.002304,mex,1992
0.00228,mex,1993
0.002246,mex,1994
0.002184,mex,1995
0.002259,mex,1996
0.002306,mex,1997
0.002311,mex,1998
0.002239,mex,1999
0.002224,mex,2000
0.002229,mex,2001
0.002197,mex,2002
0.002278,mex,2003
0.002348,mex,2004
0.002385,mex,2005
0.002324,mex,2006
0.002235,mex,2007
0.002109,mex,2008
0.001964,mex,2009
0.001919,mex,2010
1.327e-05,mda,1990
1.505e-05,mda,1991
1.327e-05,mda,1992
1.447e-05,mda,1993
1.205e-05,mda,1994
1.248e-05,mda,1995
2.113e-05,mda,1996
2.346e-05,mda,1997
1.482e-05,mda,1998
1.533e-05,mda,1999
1.554e-05,mda,2000
1.838e-05,mda,2001
1.904e-05,mda,2002
2.17e-05,mda,2003
2.408e-05,mda,2004
2.348e-05,mda,2005
2.349e-05,mda,2006
2.4e-05,mda,2007
2.794e-05,mda,2008
2.88e-05,mda,2009
0.001294,mng,1985
0.001355,mng,1986
0.00146,mng,1987
0.001564,mng,1988
0.001437,mng,1989
0.001254,mng,1990
0.00146,mng,1991
0.001288,mng,1992
0.001126,mng,1993
0.001016,mng,1994
0.0009783,mng,1995
0.0008055,mng,1996
0.000772,mng,1997
0.0007847,mng,1998
0.0007693,mng,1999
0.0007946,mng,2000
0.0007815,mng,2001
0.0008347,mng,2002
0.0007972,mng,2003
0.0008047,mng,2004
0.001343,mng,2005
0.001449,mng,2006
0.001706,mng,2007
0.001915,mng,2008
0.002836,mng,2009
3.945e-05,mar,1971
4.243e-05,mar,1972
4.169e-05,mar,1973
4.34e-05,mar,1974
4.317e-05,mar,1975
4.557e-05,mar,1976
4.948e-05,mar,1977
4.638e-05,mar,1978
4.696e-05,mar,1979
4.487e-05,mar,1980
4.043e-05,mar,1981
3.823e-05,mar,1982
3.947e-05,mar,1983
4.042e-05,mar,1984
3.919e-05,mar,1985
3.906e-05,mar,1986
3.482e-05,mar,1987
3.488e-05,mar,1988
3.118e-05,mar,1989
3.12e-05,mar,1990
3.307e-05,mar,1991
3.177e-05,mar,1992
3.023e-05,mar,1993
3.201e-05,mar,1994
3.086e-05,mar,1995
3.21e-05,mar,1996
3.037e-05,mar,1997
2.724e-05,mar,1998
2.162e-05,mar,1999
1.982e-05,mar,2000
2.003e-05,mar,2001
1.988e-05,mar,2002
2.147e-05,mar,2003
2.262e-05,mar,2004
2.008e-05,mar,2005
2.049e-05,mar,2006
2.06e-05,mar,2007
2.022e-05,mar,2008
2.471e-05,mar,2009
0.0006379,moz,1971
0.0006199,moz,1972
0.0006064,moz,1973
0.0005972,moz,1974
0.0005911,moz,1975
0.000573,moz,1976
0.0005452,moz,1977
0.0005239,moz,1978
0.0005119,moz,1979
0.0005011,moz,1980
0.0004922,moz,1981
0.000476,moz,1982
0.0004596,moz,1983
0.0004506,moz,1984
0.0004443,moz,1985
0.0004351,moz,1986
0.0004324,moz,1987
0.0004282,moz,1988
0.0004232,moz,1989
0.000414,moz,1990
0.0004041,moz,1991
0.0003933,moz,1992
0.0003837,moz,1993
0.0003767,moz,1994
0.0003708,moz,1995
0.000366,moz,1996
0.0003652,moz,1997
0.0003916,moz,1998
0.0003925,moz,1999
0.0003988,moz,2000
0.0004038,moz,2001
0.0004043,moz,2002
0.000392,moz,2003
0.0004467,moz,2004
0.0004841,moz,2005
0.0005024,moz,2006
0.0005078,moz,2007
0.0005162,moz,2008
0.0005214,moz,2009
0.0002738,mmr,1971
0.0002776,mmr,1972
0.0002775,mmr,1973
0.0002726,mmr,1974
0.0002754,mmr,1975
0.0002823,mmr,1976
0.000286,mmr,1977
0.0002854,mmr,1978
0.0002858,mmr,1979
0.0002895,mmr,1980
0.0002876,mmr,1981
0.0002855,mmr,1982
0.0002867,mmr,1983
0.0002942,mmr,1984
0.0003072,mmr,1985
0.000305,mmr,1986
0.0002922,mmr,1987
0.0002795,mmr,1988
0.0002823,mmr,1989
0.0002713,mmr,1990
0.000263,mmr,1991
0.0002673,mmr,1992
0.0002537,mmr,1993
0.0002636,mmr,1994
0.000261,mmr,1995
0.0002553,mmr,1996
0.0002577,mmr,1997
0.0002767,mmr,1998
0.0003072,mmr,1999
0.0003427,mmr,2000
0.0003496,mmr,2001
0.0003609,mmr,2002
0.0004006,mmr,2003
0.0004461,mmr,2004
0.0004991,mmr,2005
0.0004924,mmr,2006
0.0005083,mmr,2007
0.0004866,mmr,2008
0.0004697,mmr,2009
0.0001485,nam,1991
0.0001395,nam,1992
0.0001331,nam,1993
0.0001184,nam,1994
0.0001506,nam,1995
0.0001354,nam,1996
0.0001241,nam,1997
0.00014,nam,1998
0.0001456,nam,1999
0.0001511,nam,2000
0.0001527,nam,2001
0.0001511,nam,2002
0.0001578,nam,2003
0.0001582,nam,2004
0.0001557,nam,2005
0.0001478,nam,2006
0.000154,nam,2007
0.000147,nam,2008
0.0001466,nam,2009
0.0002951,npl,1971
0.0002948,npl,1972
0.0002944,npl,1973
0.000294,npl,1974
0.0002935,npl,1975
0.0002935,npl,1976
0.0002932,npl,1977
0.000293,npl,1978
0.0002927,npl,1979
0.0002926,npl,1980
0.0002921,npl,1981
0.0002918,npl,1982
0.0002913,npl,1983
0.0002907,npl,1984
0.0002901,npl,1985
0.00029,npl,1986
0.0002893,npl,1987
0.0002886,npl,1988
0.0002885,npl,1989
0.0002883,npl,1990
0.0002874,npl,1991
0.0002861,npl,1992
0.0002851,npl,1993
0.0002843,npl,1994
0.0002843,npl,1995
0.0002833,npl,1996
0.0002819,npl,1997
0.0002813,npl,1998
0.0002815,npl,1999
0.0002926,npl,2000
0.0002938,npl,2001
0.000298,npl,2002
0.0002981,npl,2003
0.0002983,npl,2004
0.0002988,npl,2005
0.000298,npl,2006
0.0002983,npl,2007
0.000299,npl,2008
0.0002997,npl,2009
0.0008933,nld,1960
0.0009068,nld,1961
0.0008502,nld,1962
0.000847,nld,1963
0.0008595,nld,1964
0.0009076,nld,1965
0.0009242,nld,1966
0.001023,nld,1967
0.001357,nld,1968
0.001747,nld,1969
0.002228,nld,1970
0.002851,nld,1971
0.003611,nld,1972
0.004248,nld,1973
0.004947,nld,1974
0.005245,nld,1975
0.005566,nld,1976
0.005504,nld,1977
0.005028,nld,1978
0.005252,nld,1979
0.005098,nld,1980
0.004712,nld,1981
0.004035,nld,1982
0.004319,nld,1983
0.004377,nld,1984
0.00459,nld,1985
0.004288,nld,1986
0.004239,nld,1987
0.003759,nld,1988
0.004024,nld,1989
0.004066,nld,1990
0.004493,nld,1991
0.004462,nld,1992
0.004506,nld,1993
0.004335,nld,1994
0.004324,nld,1995
0.004804,nld,1996
0.004243,nld,1997
0.004056,nld,1998
0.003773,nld,1999
0.003629,nld,2000
0.003852,nld,2001
0.00378,nld,2002
0.003639,nld,2003
0.004193,nld,2004
0.003816,nld,2005
0.00373,nld,2006
0.003725,nld,2007
0.004036,nld,2008
0.003807,nld,2009
0.004198,nld,2010
0.001048,nzl,1960
0.001065,nzl,1961
0.001088,nzl,1962
0.001197,nzl,1963
0.001299,nzl,1964
0.001285,nzl,1965
0.00128,nzl,1966
0.001166,nzl,1967
0.001186,nzl,1968
0.001196,nzl,1969
0.001205,nzl,1970
0.00119,nzl,1971
0.00131,nzl,1972
0.001354,nzl,1973
0.001504,nzl,1974
0.001556,nzl,1975
0.001749,nzl,1976
0.001954,nzl,1977
0.001906,nzl,1978
0.001683,nzl,1979
0.001738,nzl,1980
0.001823,nzl,1981
0.002096,nzl,1982
0.002221,nzl,1983
0.002462,nzl,1984
0.002738,nzl,1985
0.003002,nzl,1986
0.002923,nzl,1987
0.003125,nzl,1988
0.003411,nzl,1989
0.003372,nzl,1990
0.003518,nzl,1991
0.003524,nzl,1992
0.003618,nzl,1993
0.003481,nzl,1994
0.003465,nzl,1995
0.003721,nzl,1996
0.003868,nzl,1997
0.003543,nzl,1998
0.0036,nzl,1999
0.003659,nzl,2000
0.003634,nzl,2001
0.003695,nzl,2002
0.003329,nzl,2003
0.003195,nzl,2004
0.003042,nzl,2005
0.003122,nzl,2006
0.003313,nzl,2007
0.003504,nzl,2008
0.00352,nzl,2009
0.00379,nzl,2010
0.0002979,nic,1971
0.0002973,nic,1972
0.0003028,nic,1973
0.0003034,nic,1974
0.0003051,nic,1975
0.0003084,nic,1976
0.0002968,nic,1977
0.000291,nic,1978
0.0002915,nic,1979
0.0002796,nic,1980
0.0002762,nic,1981
0.0002775,nic,1982
0.0002773,nic,1983
0.0003375,nic,1984
0.0003513,nic,1985
0.0003236,nic,1986
0.0003194,nic,1987
0.0003192,nic,1988
0.0003561,nic,1989
0.0003627,nic,1990
0.0003653,nic,1991
0.0003521,nic,1992
0.0003406,nic,1993
0.0003277,nic,1994
0.0003223,nic,1995
0.0003268,nic,1996
0.0003305,nic,1997
0.0002968,nic,1998
0.0002968,nic,1999
0.000306,nic,2000
0.0002992,nic,2001
0.0003178,nic,2002
0.0003413,nic,2003
0.0003608,nic,2004
0.0003603,nic,2005
0.0003803,nic,2006
0.0002977,nic,2007
0.0003001,nic,2008
0.0002989,nic,2009
0.001898,nga,1971
0.002113,nga,1972
0.002267,nga,1973
0.002381,nga,1974
0.001968,nga,1975
0.002147,nga,1976
0.002116,nga,1977
0.001926,nga,1978
0.002168,nga,1979
0.001965,nga,1980
0.001533,nga,1981
0.001418,nga,1982
0.001371,nga,1983
0.001448,nga,1984
0.001497,nga,1985
0.001453,nga,1986
0.001365,nga,1987
0.001422,nga,1988
0.00155,nga,1989
0.001542,nga,1990
0.001567,nga,1991
0.001581,nga,1992
0.001571,nga,1993
0.001546,nga,1994
0.001538,nga,1995
0.001616,nga,1996
0.001682,nga,1997
0.001598,nga,1998
0.001554,nga,1999
0.001631,nga,2000
0.001667,nga,2001
0.00151,nga,2002
0.001626,nga,2003
0.001685,nga,2004
0.001669,nga,2005
0.00164,nga,2006
0.001574,nga,2007
0.001515,nga,2008
0.001481,nga,2009
0.0008284,nor,1960
0.0008736,nor,1961
0.0009894,nor,1962
0.001006,nor,1963
0.001115,nor,1964
0.001222,nor,1965
0.001193,nor,1966
0.00129,nor,1967
0.001417,nor,1968
0.001353,nor,1969
0.001365,nor,1970
0.001543,nor,1971
0.001945,nor,1972
0.002034,nor,1973
0.00215,nor,1974
0.004023,nor,1975
0.005401,nor,1976
0.005752,nor,1977
0.009097,nor,1978
0.01128,nor,1979
0.01345,nor,1980
0.01351,nor,1981
0.01348,nor,1982
0.0154,nor,1983
0.01683,nor,1984
0.01748,nor,1985
0.01796,nor,1986
0.02067,nor,1987
0.02258,nor,1988
0.02672,nor,1989
0.02807,nor,1990
0.03073,nor,1991
0.03421,nor,1992
0.03591,nor,1993
0.0392,nor,1994
0.04228,nor,1995
0.04722,nor,1996
0.04818,nor,1997
0.04635,nor,1998
0.04689,nor,1999
0.05054,nor,2000
0.05004,nor,2001
0.05176,nor,2002
0.05142,nor,2003
0.04978,nor,2004
0.0484,nor,2005
0.04606,nor,2006
0.04551,nor,2007
0.04582,nor,2008
0.04419,nor,2009
0.042,nor,2010
0.02006,omn,1971
0.0186,omn,1972
0.01856,omn,1973
0.01759,omn,1974
0.01977,omn,1975
0.02013,omn,1976
0.01765,omn,1977
0.01561,omn,1978
0.01397,omn,1979
0.01277,omn,1980
0.01395,omn,1981
0.01356,omn,1982
0.01487,omn,1983
0.01526,omn,1984
0.01739,omn,1985
0.01886,omn,1986
0.01891,omn,1987
0.01942,omn,1988
0.0193,omn,1989
0.02051,omn,1990
0.02029,omn,1991
0.02055,omn,1992
0.02098,omn,1993
0.02119,omn,1994
0.0218,omn,1995
0.02221,omn,1996
0.02274,omn,1997
0.02287,omn,1998
0.02391,omn,1999
0.02694,omn,2000
0.02867,omn,2001
0.0275,omn,2002
0.02591,omn,2003
0.02475,omn,2004
0.0248,omn,2005
0.02476,omn,2006
0.02362,omn,2007
0.02406,omn,2008
0.02478,omn,2009
0.0002352,pak,1971
0.0002362,pak,1972
0.0002415,pak,1973
0.0002466,pak,1974
0.0002494,pak,1975
0.0002457,pak,1976
0.0002503,pak,1977
0.0002519,pak,1978
0.0002544,pak,1979
0.0002599,pak,1980
0.000265,pak,1981
0.0002679,pak,1982
0.0002694,pak,1983
0.0002646,pak,1984
0.0002724,pak,1985
0.0002787,pak,1986
0.0002963,pak,1987
0.0002979,pak,1988
0.0003048,pak,1989
0.0003056,pak,1990
0.0003146,pak,1991
0.0003197,pak,1992
0.0003219,pak,1993
0.0003184,pak,1994
0.0003223,pak,1995
0.0003211,pak,1996
0.0003144,pak,1997
0.0003144,pak,1998
0.0003194,pak,1999
0.0003246,pak,2000
0.0003319,pak,2001
0.0003328,pak,2002
0.000361,pak,2003
0.0003774,pak,2004
0.0003875,pak,2005
0.0003833,pak,2006
0.0003905,pak,2007
0.0003778,pak,2008
0.0003804,pak,2009
0.0002205,pan,1971
0.0002126,pan,1972
0.000209,pan,1973
0.0002178,pan,1974
0.0002201,pan,1975
0.0002286,pan,1976
0.0002432,pan,1977
0.0002615,pan,1978
0.0002616,pan,1979
0.00027,pan,1980
0.0002845,pan,1981
0.000278,pan,1982
