geo,population_aged_10_14_years_both_sexes_percent,time
deu,4.208,2045
deu,4.214,2050
gha,12.13,1950
gha,12.32,1955
gha,12.53,1960
gha,11.54,1965
gha,11.95,1970
gha,12.39,1975
gha,12.68,1980
gha,12.73,1985
gha,12.63,1990
gha,12.49,1995
gha,12.35,2000
gha,12.08,2005
gha,11.57,2010
gha,11.18,2015
gha,11.0,2020
gha,10.77,2025
gha,10.33,2030
gha,9.88,2035
gha,9.402,2040
gha,9.047,2045
gha,8.77,2050
grc,10.27,1950
grc,8.06,1955
grc,8.784,1960
grc,8.385,1965
grc,8.146,1970
grc,7.858,1975
grc,8.079,1980
grc,7.209,1985
grc,7.35,1990
grc,6.542,1995
grc,5.501,2000
grc,4.944,2005
grc,4.721,2010
grc,4.662,2015
grc,4.856,2020
grc,4.648,2025
grc,4.441,2030
grc,4.291,2035
grc,4.27,2040
grc,4.372,2045
grc,4.534,2050
grd,12.0,1950
grd,10.98,1955
grd,12.5,1960
grd,12.9,1965
grd,17.02,1970
grd,16.48,1975
grd,13.48,1980
grd,11.88,1985
grd,10.42,1990
grd,12.0,1995
grd,13.86,2000
grd,10.78,2005
grd,9.804,2010
grd,8.411,2015
grd,8.257,2020
grd,9.091,2025
grd,8.333,2030
grd,7.477,2035
grd,6.796,2040
grd,5.941,2045
grd,6.122,2050
glp,10.48,1950
glp,10.17,1955
glp,12.41,1960
glp,13.2,1965
glp,12.92,1970
glp,14.02,1975
glp,12.88,1980
glp,10.73,1985
glp,8.571,1990
glp,8.395,1995
glp,8.392,2000
glp,7.912,2005
glp,7.265,2010
glp,7.579,2015
glp,7.01,2020
glp,6.571,2025
glp,6.314,2030
glp,6.085,2035
glp,5.918,2040
glp,5.761,2045
glp,5.66,2050
gum,7.018,1950
gum,9.677,1955
gum,10.45,1960
gum,12.33,1965
gum,11.76,1970
gum,11.7,1975
gum,10.58,1980
gum,10.0,1985
gum,9.091,1990
gum,8.844,1995
gum,9.032,2000
gum,9.581,2005
gum,9.444,2010
gum,8.901,2015
gum,7.921,2020
gum,7.583,2025
gum,7.339,2030
gum,7.048,2035
gum,6.838,2040
gum,6.751,2045
gum,6.25,2050
gtm,11.76,1950
gtm,11.49,1955
gtm,12.58,1960
gtm,12.75,1965
gtm,12.29,1970
gtm,12.34,1975
gtm,12.44,1980
gtm,12.75,1985
gtm,13.1,1990
gtm,13.14,1995
gtm,12.69,2000
gtm,12.78,2005
gtm,12.51,2010
gtm,12.27,2015
gtm,11.78,2020
gtm,11.22,2025
gtm,10.57,2030
gtm,9.866,2035
gtm,9.153,2040
gtm,8.463,2045
gtm,7.813,2050
gin,10.28,1950
gin,11.5,1955
gin,11.08,1960
gin,11.55,1965
gin,11.66,1970
gin,11.77,1975
gin,11.72,1980
gin,11.87,1985
gin,12.09,1990
gin,12.3,1995
gin,12.44,2000
gin,12.41,2005
gin,12.18,2010
gin,12.12,2015
gin,12.15,2020
gin,11.91,2025
gin,11.44,2030
gin,10.85,2035
gin,10.27,2040
gin,9.757,2045
gin,9.272,2050
gnb,10.42,1950
gnb,10.78,1955
gnb,10.62,1960
gnb,13.69,1965
gnb,10.96,1970
gnb,10.65,1975
gnb,8.873,1980
gnb,14.04,1985
gnb,12.14,1990
gnb,11.15,1995
gnb,11.27,2000
gnb,11.68,2005
gnb,12.05,2010
gnb,12.05,2015
gnb,12.11,2020
gnb,11.94,2025
gnb,11.67,2030
gnb,11.35,2035
gnb,10.97,2040
gnb,10.5,2045
gnb,10.1,2050
guy,10.17,1950
guy,10.7,1955
guy,12.15,1960
guy,13.51,1965
guy,14.41,1970
guy,14.19,1975
guy,13.66,1980
guy,12.86,1985
guy,12.3,1990
guy,11.86,1995
guy,9.775,2000
guy,9.83,2005
guy,10.88,2010
guy,9.801,2015
guy,8.188,2020
guy,7.661,2025
guy,7.574,2030
guy,7.58,2035
guy,7.419,2040
guy,6.788,2045
guy,6.272,2050
hti,11.8,1950
hti,11.49,1955
hti,10.73,1960
hti,11.7,1965
hti,12.01,1970
hti,12.4,1975
hti,12.02,1980
hti,11.29,1985
hti,11.92,1990
hti,13.27,1995
hti,12.68,2000
hti,12.1,2005
hti,11.63,2010
hti,10.89,2015
hti,10.45,2020
hti,9.995,2025
hti,9.587,2030
hti,9.145,2035
hti,8.633,2040
hti,8.141,2045
hti,7.691,2050
hnd,11.43,1950
hnd,11.12,1955
hnd,11.58,1960
hnd,12.68,1965
hnd,12.86,1970
hnd,13.1,1975
hnd,13.24,1980
hnd,12.82,1985
hnd,13.0,1990
hnd,13.07,1995
hnd,12.88,2000
hnd,12.75,2005
hnd,11.89,2010
hnd,10.95,2015
hnd,10.37,2020
hnd,9.792,2025
hnd,9.169,2030
hnd,8.493,2035
hnd,7.822,2040
hnd,7.182,2045
hnd,6.58,2050
hkg,7.996,1950
hkg,5.859,1955
hkg,11.26,1960
hkg,12.03,1965
hkg,12.83,1970
hkg,12.08,1975
hkg,9.132,1980
hkg,8.026,1985
hkg,7.433,1990
hkg,6.999,1995
hkg,5.999,2000
hkg,6.393,2005
hkg,5.135,2010
hkg,3.19,2015
hkg,3.623,2020
hkg,4.191,2025
hkg,4.142,2030
hkg,4.037,2035
hkg,3.803,2040
hkg,3.634,2045
hkg,3.734,2050
hun,7.914,1950
hun,7.807,1955
hun,8.052,1960
hun,9.037,1965
hun,7.7,1970
hun,6.095,1975
hun,6.642,1980
hun,7.431,1985
hun,8.047,1990
hun,6.416,1995
hun,6.148,2000
hun,5.885,2005
hun,4.994,2010
hun,4.871,2015
hun,5.089,2020
hun,5.101,2025
hun,5.006,2030
hun,4.917,2035
hun,4.805,2040
hun,4.745,2045
hun,4.857,2050
isl,8.392,1950
isl,8.861,1955
isl,10.23,1960
isl,10.42,1965
isl,11.33,1970
isl,10.6,1975
isl,9.211,1980
isl,8.678,1985
isl,8.235,1990
isl,7.836,1995
isl,7.5,2000
isl,7.77,2005
isl,6.667,2010
isl,6.232,2015
isl,6.469,2020
isl,6.266,2025
isl,6.154,2030
isl,5.823,2035
isl,5.473,2040
isl,5.185,2045
isl,5.16,2050
ind,11.2,1950
ind,10.44,1955
ind,10.5,1960
ind,12.13,1965
ind,12.0,1970
ind,11.77,1975
ind,11.5,1980
ind,11.34,1985
ind,11.39,1990
ind,11.25,1995
ind,11.03,2000
ind,10.8,2005
ind,10.15,2010
ind,9.615,2015
ind,8.974,2020
ind,8.471,2025
ind,7.928,2030
ind,7.362,2035
ind,6.779,2040
ind,6.336,2045
ind,6.195,2050
idn,12.13,1950
idn,11.37,1955
idn,10.45,1960
idn,11.21,1965
idn,12.04,1970
idn,12.17,1975
idn,12.26,1980
idn,12.06,1985
idn,11.64,1990
idn,11.14,1995
idn,10.17,2000
idn,9.385,2005
idn,8.801,2010
idn,8.574,2015
idn,8.022,2020
idn,7.364,2025
idn,6.718,2030
idn,6.458,2035
idn,6.336,2040
idn,6.207,2045
idn,6.017,2050
irn,10.25,1950
irn,10.6,1955
irn,11.91,1960
irn,12.44,1965
irn,12.3,1970
irn,12.44,1975
irn,12.43,1980
irn,11.57,1985
irn,13.07,1990
irn,14.41,1995
irn,12.29,2000
irn,10.36,2005
irn,7.069,2010
irn,7.369,2015
irn,7.882,2020
irn,7.715,2025
irn,7.126,2030
irn,6.164,2035
irn,5.712,2040
irn,5.741,2045
irn,5.855,2050
irq,10.67,1950
irq,10.47,1955
irq,9.9,1960
irq,14.11,1965
irq,11.6,1970
irq,11.99,1975
irq,13.39,1980
irq,13.33,1985
irq,13.46,1990
irq,12.79,1995
irq,12.29,2000
irq,12.19,2005
irq,12.74,2010
irq,11.87,2015
irq,11.21,2020
irq,10.42,2025
irq,9.904,2030
irq,9.524,2035
irq,9.103,2040
irq,8.583,2045
irq,8.068,2050
irl,8.825,1950
irl,9.517,1955
irl,10.23,1960
irl,9.875,1965
irl,10.02,1970
irl,10.0,1975
irl,9.997,1980
irl,9.887,1985
irl,9.815,1990
irl,9.229,1995
irl,7.674,2000
irl,6.546,2005
irl,6.211,2010
irl,6.631,2015
irl,6.996,2020
irl,6.76,2025
irl,6.083,2030
irl,5.544,2035
irl,5.313,2040
irl,5.419,2045
irl,5.608,2050
isr,8.658,1950
isr,8.348,1955
isr,10.83,1960
isr,11.54,1965
isr,10.36,1970
isr,9.592,1975
isr,9.615,1980
isr,10.29,1985
isr,10.06,1990
isr,9.492,1995
isr,8.907,2000
isr,8.46,2005
isr,8.718,2010
isr,8.73,2015
isr,8.489,2020
isr,7.891,2025
isr,7.365,2030
isr,7.038,2035
isr,6.867,2040
isr,6.714,2045
isr,6.469,2050
ita,8.994,1950
ita,7.861,1955
ita,8.556,1960
ita,7.581,1965
ita,7.645,1970
ita,8.25,1975
ita,8.173,1980
ita,7.695,1985
ita,6.332,1990
ita,5.262,1995
ita,4.897,2000
ita,4.831,2005
ita,4.612,2010
ita,4.805,2015
ita,4.902,2020
ita,4.558,2025
ita,4.228,2030
ita,4.149,2035
ita,4.217,2040
ita,4.389,2045
ita,4.568,2050
jam,10.68,1950
jam,10.5,1955
jam,10.68,1960
jam,10.74,1965
jam,13.32,1970
jam,14.9,1975
jam,13.41,1980
jam,12.45,1985
jam,10.96,1990
jam,10.99,1995
jam,10.63,2000
jam,10.98,2005
jam,10.32,2010
jam,9.045,2015
jam,8.645,2020
jam,8.377,2025
jam,8.182,2030
jam,7.808,2035
jam,7.277,2040
jam,6.812,2045
jam,6.45,2050
jpn,10.46,1950
jpn,10.6,1955
jpn,11.93,1960
jpn,9.432,1965
jpn,7.624,1970
jpn,7.391,1975
jpn,7.628,1980
jpn,8.374,1985
jpn,6.967,1990
jpn,6.001,1995
jpn,5.189,2000
jpn,4.727,2005
jpn,4.642,2010
jpn,4.498,2015
jpn,4.216,2020
jpn,3.934,2025
jpn,3.73,2030
jpn,3.694,2035
jpn,3.755,2040
jpn,3.844,2045
jpn,3.89,2050
jor,12.29,1950
jor,12.67,1955
jor,12.82,1960
jor,11.92,1965
jor,11.83,1970
jor,12.45,1975
jor,14.15,1980
jor,13.9,1985
jor,13.56,1990
jor,12.64,1995
jor,12.26,2000
jor,11.92,2005
jor,10.89,2010
jor,10.22,2015
jor,10.16,2020
jor,9.531,2025
jor,8.601,2030
jor,7.903,2035
jor,7.356,2040
jor,6.889,2045
jor,6.503,2050
kaz,14.77,1950
kaz,7.944,1955
kaz,8.934,1960
kaz,10.77,1965
kaz,12.27,1970
kaz,12.14,1975
kaz,10.11,1980
kaz,10.02,1985
kaz,9.662,1990
kaz,9.771,1995
kaz,10.74,2000
kaz,9.142,2005
kaz,6.901,2010
kaz,7.219,2015
kaz,8.717,2020
kaz,8.411,2025
kaz,7.666,2030
kaz,6.787,2035
kaz,6.284,2040
kaz,6.286,2045
kaz,6.466,2050
ken,10.76,1950
ken,9.756,1955
ken,11.33,1960
ken,12.65,1965
ken,12.9,1970
ken,12.99,1975
ken,13.05,1980
ken,13.35,1985
ken,13.59,1990
ken,13.8,1995
ken,13.62,2000
ken,12.33,2005
ken,11.93,2010
ken,12.22,2015
ken,12.73,2020
ken,12.28,2025
ken,11.43,2030
ken,10.68,2035
ken,10.24,2040
ken,9.937,2045
ken,9.563,2050
prk,15.69,1950
prk,15.24,1955
prk,12.49,1960
prk,7.817,1965
prk,11.57,1970
prk,10.73,1975
prk,13.12,1980
prk,11.52,1985
prk,7.51,1990
prk,8.592,1995
prk,8.163,2000
prk,8.756,2005
prk,7.862,2010
prk,6.693,2015
prk,6.181,2020
prk,6.185,2025
prk,6.387,2030
prk,6.324,2035
prk,5.975,2040
prk,5.635,2045
prk,5.529,2050
kor,12.71,1950
kor,12.38,1955
kor,11.26,1960
kor,12.15,1965
kor,13.97,1970
kor,13.04,1975
kor,11.86,1980
kor,11.08,1985
kor,9.227,1990
kor,8.347,1995
kor,6.685,2000
kor,7.278,2005
kor,6.519,2010
kor,4.952,2015
kor,4.572,2020
kor,4.458,2025
kor,4.322,2030
kor,4.271,2035
kor,4.195,2040
kor,4.079,2045
kor,3.957,2050
kwt,9.804,1950
kwt,8.586,1955
kwt,7.914,1960
kwt,8.316,1965
kwt,10.07,1970
kwt,10.91,1975
kwt,11.11,1980
kwt,10.17,1985
kwt,10.14,1990
kwt,8.348,1995
kwt,7.989,2000
kwt,7.262,2005
kwt,7.143,2010
kwt,6.988,2015
kwt,7.127,2020
kwt,6.667,2025
kwt,6.132,2030
kwt,5.744,2035
kwt,5.578,2040
kwt,5.578,2045
kwt,5.611,2050
kgz,11.73,1950
kgz,6.996,1955
kgz,7.643,1960
kgz,10.58,1965
kgz,12.88,1970
kgz,13.03,1975
kgz,11.27,1980
kgz,11.06,1985
kgz,10.76,1990
kgz,11.48,1995
kgz,12.07,2000
kgz,11.22,2005
kgz,9.659,2010
kgz,8.477,2015
kgz,9.209,2020
kgz,8.984,2025
kgz,8.192,2030
kgz,7.242,2035
kgz,6.549,2040
kgz,6.483,2045
kgz,6.482,2050
lao,11.28,1950
lao,11.06,1955
lao,11.53,1960
lao,12.48,1965
lao,12.0,1970
lao,11.81,1975
lao,12.42,1980
lao,12.75,1985
lao,12.15,1990
lao,12.27,1995
lao,12.83,2000
lao,13.13,2005
lao,12.79,2010
lao,10.54,2015
lao,10.25,2020
lao,9.998,2025
lao,9.805,2030
lao,9.377,2035
lao,8.678,2040
lao,8.015,2045
lao,7.594,2050
lva,9.287,1950
lva,8.139,1955
lva,6.84,1960
lva,7.193,1965
lva,7.376,1970
lva,7.163,1975
lva,6.523,1980
lva,6.974,1985
lva,6.539,1990
lva,7.18,1995
lva,8.056,2000
lva,5.898,2005
lva,4.282,2010
lva,4.554,2015
lva,5.204,2020
lva,5.619,2025
lva,5.615,2030
lva,5.274,2035
lva,4.686,2040
lva,4.481,2045
lva,4.86,2050
lbn,10.19,1950
lbn,9.243,1955
lbn,10.0,1960
lbn,11.68,1965
lbn,12.68,1970
lbn,12.56,1975
lbn,12.28,1980
lbn,11.76,1985
lbn,11.34,1990
lbn,10.43,1995
lbn,9.674,2000
lbn,9.605,2005
lbn,9.292,2010
lbn,7.545,2015
lbn,6.976,2020
lbn,6.927,2025
lbn,6.856,2030
lbn,6.695,2035
lbn,6.344,2040
lbn,5.93,2045
lbn,5.684,2050
lso,11.32,1950
lso,11.85,1955
lso,12.54,1960
lso,12.41,1965
lso,12.61,1970
lso,12.7,1975
lso,12.74,1980
lso,12.95,1985
lso,13.42,1990
lso,13.88,1995
lso,13.45,2000
lso,12.93,2005
lso,12.76,2010
lso,12.09,2015
lso,11.66,2020
lso,11.44,2025
lso,11.14,2030
lso,10.74,2035
lso,10.29,2040
lso,9.887,2045
lso,9.522,2050
lbr,11.54,1950
lbr,11.62,1955
lbr,11.15,1960
lbr,10.88,1965
lbr,12.67,1970
lbr,13.15,1975
lbr,12.62,1980
lbr,11.37,1985
lbr,12.38,1990
lbr,12.53,1995
lbr,12.43,2000
lbr,12.36,2005
lbr,12.41,2010
lbr,12.24,2015
lbr,11.98,2020
lbr,11.66,2025
lbr,11.17,2030
lbr,10.6,2035
lbr,10.05,2040
lbr,9.546,2045
lbr,9.084,2050
lby,11.56,1950
lby,11.81,1955
lby,11.64,1960
lby,11.53,1965
lby,11.73,1970
lby,11.6,1975
lby,12.69,1980
lby,13.38,1985
lby,13.75,1990
lby,14.44,1995
lby,10.96,2000
lby,9.186,2005
lby,9.016,2010
lby,9.262,2015
lby,9.326,2020
lby,8.89,2025
lby,7.915,2030
lby,6.806,2035
lby,6.101,2040
lby,6.02,2045
lby,6.253,2050
ltu,9.622,1950
ltu,8.59,1955
ltu,8.24,1960
ltu,8.35,1965
ltu,9.01,1970
ltu,8.937,1975
ltu,7.999,1980
ltu,7.812,1985
ltu,7.112,1990
ltu,7.442,1995
ltu,7.888,2000
ltu,6.909,2005
ltu,5.409,2010
ltu,4.548,2015
ltu,4.805,2020
ltu,5.127,2025
ltu,5.26,2030
ltu,5.271,2035
ltu,5.0,2040
ltu,4.631,2045
ltu,4.649,2050
lux,6.78,1950
lux,6.579,1955
lux,6.39,1960
lux,7.186,1965
lux,7.418,1970
lux,7.222,1975
lux,7.143,1980
lux,5.707,1985
lux,5.512,1990
lux,5.637,1995
lux,5.977,2000
lux,6.291,2005
lux,6.301,2010
lux,5.598,2015
lux,5.474,2020
lux,5.326,2025
lux,5.537,2030
lux,5.719,2035
lux,5.778,2040
lux,5.682,2045
lux,5.435,2050
mac,8.421,1950
mac,7.263,1955
mac,13.29,1960
mac,14.9,1965
mac,16.08,1970
mac,11.86,1975
mac,8.3,1980
mac,7.213,1985
mac,6.183,1990
mac,8.232,1995
mac,9.276,2000
mac,7.187,2005
mac,4.745,2010
mac,3.515,2015
mac,3.925,2020
mac,4.153,2025
mac,4.092,2030
mac,3.915,2035
mac,3.426,2040
mac,3.161,2045
mac,3.367,2050
mkd,10.5,1950
mkd,9.675,1955
mkd,11.27,1960
mkd,11.4,1965
mkd,10.75,1970
mkd,9.958,1975
mkd,9.537,1980
mkd,8.758,1985
mkd,8.743,1990
mkd,8.55,1995
mkd,7.964,2000
mkd,7.515,2005
mkd,6.516,2010
mkd,5.727,2015
mkd,5.279,2020
mkd,5.346,2025
mkd,5.354,2030
mkd,5.242,2035
mkd,5.036,2040
mkd,4.834,2045
mkd,4.793,2050
mdg,10.88,1950
mdg,10.18,1955
mdg,10.31,1960
mdg,12.01,1965
mdg,12.2,1970
mdg,12.24,1975
mdg,12.35,1980
mdg,12.87,1985
mdg,12.84,1990
mdg,11.57,1995
mdg,12.36,2000
mdg,12.77,2005
mdg,12.81,2010
mdg,12.27,2015
mdg,11.8,2020
mdg,11.36,2025
mdg,10.88,2030
mdg,10.36,2035
mdg,9.845,2040
mdg,9.349,2045
mdg,8.884,2050
mwi,11.97,1950
mwi,12.28,1955
mwi,12.52,1960
mwi,11.85,1965
mwi,12.1,1970
mwi,12.24,1975
mwi,12.44,1980
mwi,12.4,1985
mwi,12.93,1990
mwi,12.34,1995
mwi,11.93,2000
mwi,13.0,2005
mwi,13.56,2010
mwi,13.21,2015
mwi,12.69,2020
mwi,12.43,2025
mwi,12.19,2030
mwi,11.74,2035
mwi,11.11,2040
mwi,10.46,2045
mwi,9.911,2050
mys,11.89,1950
mys,10.55,1955
mys,11.66,1960
mys,12.71,1965
mys,13.07,1970
mys,12.92,1975
mys,12.31,1980
mys,11.67,1985
mys,10.92,1990
mys,11.28,1995
mys,10.71,2000
mys,10.32,2005
mys,9.529,2010
mys,9.094,2015
mys,8.501,2020
mys,8.043,2025
mys,7.552,2030
mys,6.991,2035
mys,6.475,2040
mys,6.305,2045
mys,6.182,2050
mdv,9.877,1950
mdv,8.889,1955
mdv,9.278,1960
mdv,12.84,1965
mdv,12.5,1970
mdv,11.76,1975
mdv,11.39,1980
mdv,11.89,1985
mdv,12.44,1990
mdv,14.23,1995
mdv,14.29,2000
mdv,13.01,2005
mdv,9.904,2010
mdv,7.738,2015
mdv,7.756,2020
mdv,7.833,2025
mdv,7.692,2030
mdv,7.177,2035
mdv,6.497,2040
mdv,5.843,2045
mdv,5.702,2050
mli,11.34,1950
mli,11.66,1955
mli,11.22,1960
mli,10.89,1965
mli,11.71,1970
mli,11.9,1975
mli,12.29,1980
mli,12.38,1985
mli,12.22,1990
mli,12.88,1995
mli,13.19,2000
mli,12.93,2005
mli,12.49,2010
mli,12.49,2015
mli,12.75,2020
mli,12.56,2025
mli,12.04,2030
mli,11.43,2035
mli,10.78,2040
mli,10.31,2045
mli,9.94,2050
mlt,10.29,1950
mlt,9.873,1955
mlt,9.841,1960
mlt,11.48,1965
mlt,10.49,1970
mlt,8.882,1975
mlt,7.143,1980
mlt,7.849,1985
mlt,8.101,1990
mlt,7.672,1995
mlt,7.216,2000
mlt,6.468,2005
mlt,5.882,2010
mlt,4.808,2015
mlt,4.492,2020
mlt,4.695,2025
mlt,4.673,2030
mlt,4.706,2035
mlt,4.513,2040
mlt,4.296,2045
mlt,4.087,2050
mtq,10.86,1950
mtq,10.2,1955
mtq,11.27,1960
mtq,13.23,1965
mtq,12.5,1970
mtq,14.24,1975
mtq,12.54,1980
mtq,10.29,1985
mtq,8.078,1990
mtq,8.13,1995
mtq,7.812,2000
mtq,7.809,2005
mtq,6.897,2010
mtq,6.747,2015
mtq,6.024,2020
mtq,5.755,2025
mtq,5.755,2030
mtq,5.556,2035
mtq,5.366,2040
mtq,5.237,2045
mtq,5.115,2050
mrt,12.15,1950
mrt,11.96,1955
mrt,11.76,1960
mrt,11.59,1965
mrt,12.36,1970
mrt,12.54,1975
mrt,12.58,1980
mrt,12.63,1985
mrt,12.78,1990
mrt,12.69,1995
mrt,12.44,2000
mrt,12.03,2005
mrt,11.77,2010
mrt,11.64,2015
mrt,11.42,2020
mrt,10.99,2025
mrt,10.24,2030
mrt,9.617,2035
mrt,9.159,2040
mrt,8.808,2045
mrt,8.446,2050
mus,12.37,1950
mus,12.46,1955
mus,12.44,1960
mus,13.15,1965
mus,13.8,1970
mus,15.01,1975
mus,12.42,1980
mus,11.23,1985
mus,10.04,1990
mus,9.043,1995
mus,8.11,2000
mus,8.786,2005
mus,7.941,2010
mus,7.175,2015
mus,6.409,2020
mus,6.495,2025
mus,6.479,2030
mus,6.303,2035
mus,6.084,2040
mus,5.87,2045
mus,5.75,2050
myt,6.25,1950
myt,10.53,1955
myt,13.04,1960
myt,12.9,1965
myt,10.81,1970
myt,13.04,1975
myt,12.73,1980
myt,14.08,1985
myt,13.04,1990
myt,13.01,1995
myt,12.84,2000
myt,13.22,2005
myt,13.13,2010
myt,11.71,2015
myt,10.12,2020
myt,9.455,2025
myt,8.94,2030
myt,8.589,2035
myt,8.092,2040
myt,7.357,2045
myt,6.753,2050
mex,11.32,1950
mex,11.73,1955
mex,11.62,1960
mex,12.89,1965
mex,13.06,1970
mex,12.86,1975
mex,13.17,1980
mex,13.76,1985
mex,12.64,1990
mex,11.38,1995
mex,10.73,2000
mex,10.43,2005
mex,9.469,2010
mex,8.722,2015
mex,7.999,2020
mex,7.32,2025
mex,6.627,2030
mex,6.271,2035
mex,6.095,2040
mex,5.847,2045
mex,5.564,2050
fsm,12.5,1950
fsm,10.81,1955
fsm,11.36,1960
fsm,13.21,1965
fsm,13.11,1970
fsm,12.9,1975
fsm,13.89,1980
fsm,14.12,1985
fsm,12.63,1990
fsm,14.02,1995
fsm,13.08,2000
fsm,12.73,2005
fsm,12.61,2010
fsm,11.5,2015
fsm,11.02,2020
fsm,9.917,2025
fsm,9.6,2030
fsm,9.375,2035
fsm,8.462,2040
fsm,7.812,2045
fsm,7.031,2050
mda,10.67,1950
mda,8.149,1955
mda,7.395,1960
mda,10.28,1965
mda,11.55,1970
mda,10.36,1975
mda,8.31,1980
mda,8.349,1985
mda,8.618,1990
mda,9.403,1995
mda,9.756,2000
mda,8.276,2005
mda,5.705,2010
mda,4.909,2015
mda,6.009,2020
mda,6.316,2025
mda,6.124,2030
mda,5.51,2035
mda,4.942,2040
mda,4.919,2045
mda,5.302,2050
mng,11.59,1950
mng,11.9,1955
mng,11.86,1960
mng,11.99,1965
mng,12.13,1970
mng,12.31,1975
mng,12.33,1980
mng,12.41,1985
mng,12.22,1990
mng,12.12,1995
mng,13.23,2000
mng,10.89,2005
mng,8.781,2010
mng,7.501,2015
mng,7.828,2020
mng,7.719,2025
mng,7.478,2030
mng,7.1,2035
mng,6.413,2040
mng,5.886,2045
mng,5.78,2050
mne,12.09,1950
mne,9.836,1955
mne,10.92,1960
mne,11.64,1965
mne,11.18,1970
mne,10.38,1975
mne,9.185,1980
mne,8.696,1985
mne,8.874,1990
mne,8.521,1995
mne,8.194,2000
mne,6.891,2005
mne,6.88,2010
mne,6.4,2015
mne,5.854,2020
mne,6.013,2025
mne,5.827,2030
mne,5.854,2035
mne,5.714,2040
mne,5.591,2045
mne,5.475,2050
mar,12.18,1950
mar,12.29,1955
mar,12.29,1960
mar,12.0,1965
mar,13.05,1970
mar,13.6,1975
mar,12.33,1980
mar,12.34,1985
mar,12.1,1990
mar,12.56,1995
mar,11.7,2000
mar,10.56,2005
mar,9.363,2010
mar,8.505,2015
mar,8.494,2020
mar,8.361,2025
mar,7.945,2030
mar,7.337,2035
mar,6.773,2040
mar,6.419,2045
mar,6.242,2050
moz,11.43,1950
moz,11.5,1955
moz,11.43,1960
moz,11.5,1965
moz,11.76,1970
moz,11.92,1975
moz,11.88,1980
moz,12.29,1985
moz,13.69,1990
moz,12.32,1995
moz,12.18,2000
moz,12.11,2005
moz,12.45,2010
moz,13.21,2015
moz,12.75,2020
moz,12.11,2025
moz,11.55,2030
moz,11.12,2035
moz,10.75,2040
moz,10.3,2045
moz,9.792,2050
mmr,9.779,1950
mmr,9.122,1955
mmr,9.718,1960
mmr,12.21,1965
mmr,12.08,1970
mmr,11.77,1975
mmr,11.79,1980
mmr,12.11,1985
mmr,11.65,1990
mmr,11.55,1995
mmr,10.4,2000
mmr,9.478,2005
mmr,8.555,2010
mmr,8.339,2015
mmr,8.12,2020
mmr,7.821,2025
mmr,7.324,2030
mmr,6.81,2035
mmr,6.432,2040
mmr,6.203,2045
mmr,6.073,2050
nam,10.52,1950
nam,11.05,1955
nam,11.5,1960
nam,11.86,1965
nam,11.94,1970
nam,11.95,1975
nam,12.52,1980
nam,13.54,1985
nam,12.93,1990
nam,12.42,1995
nam,12.55,2000
nam,12.64,2005
nam,11.61,2010
nam,10.95,2015
nam,10.67,2020
nam,10.22,2025
nam,9.896,2030
nam,9.497,2035
nam,9.036,2040
nam,8.541,2045
nam,8.164,2050
npl,12.16,1950
npl,12.07,1955
npl,10.96,1960
npl,11.5,1965
npl,11.72,1970
npl,11.84,1975
npl,11.91,1980
npl,12.08,1985
npl,12.28,1990
npl,12.23,1995
npl,12.14,2000
npl,12.27,2005
npl,12.11,2010
npl,11.07,2015
npl,9.788,2020
npl,9.3,2025
npl,9.132,2030
npl,8.775,2035
npl,8.21,2040
npl,7.639,2045
npl,7.218,2050
nld,8.157,1950
nld,8.539,1955
nld,10.31,1960
nld,9.006,1965
nld,8.859,1970
nld,9.007,1975
nld,8.645,1980
nld,7.295,1985
nld,6.032,1990
nld,5.858,1995
nld,6.133,2000
nld,6.159,2005
nld,6.011,2010
nld,5.994,2015
nld,5.519,2020
nld,5.274,2025
nld,5.326,2030
nld,5.492,2035
nld,5.541,2040
nld,5.512,2045
nld,5.403,2050
ant,9.91,1950
ant,9.836,1955
ant,11.85,1960
ant,12.33,1965
ant,13.38,1970
ant,11.38,1975
ant,10.73,1980
ant,9.392,1985
ant,8.466,1990
ant,8.377,1995
ant,8.287,2000
ant,8.108,2005
ant,6.965,2010
ant,6.829,2015
ant,6.22,2020
ant,5.66,2025
ant,5.238,2030
ant,4.878,2035
ant,4.455,2040
ant,4.545,2045
ant,4.663,2050
ncl,11.11,1950
ncl,10.29,1955
ncl,10.39,1960
ncl,10.87,1965
ncl,11.21,1970
ncl,11.63,1975
ncl,12.06,1980
ncl,11.61,1985
ncl,10.53,1990
ncl,9.896,1995
ncl,9.722,2000
ncl,9.322,2005
ncl,9.02,2010
ncl,7.749,2015
ncl,7.241,2020
ncl,6.908,2025
ncl,6.875,2030
ncl,6.667,2035
ncl,6.377,2040
ncl,5.932,2045
ncl,5.785,2050
nzl,7.652,1950
nzl,8.521,1955
nzl,9.992,1960
nzl,9.932,1965
nzl,10.46,1970
nzl,10.31,1975
nzl,9.654,1980
nzl,9.013,1985
nzl,7.561,1990
nzl,7.218,1995
nzl,7.625,2000
nzl,7.616,2005
nzl,6.808,2010
nzl,6.48,2015
nzl,6.425,2020
nzl,6.312,2025
nzl,6.132,2030
nzl,5.932,2035
nzl,5.721,2040
nzl,5.592,2045
nzl,5.552,2050
nic,12.36,1950
nic,11.93,1955
nic,10.76,1960
nic,13.57,1965
nic,14.05,1970
