geo,population_aged_10_14_years_female_percent,time
deu,4.013,2050
gha,12.01,1950
gha,12.18,1955
gha,12.37,1960
gha,11.5,1965
gha,11.9,1970
gha,12.32,1975
gha,12.6,1980
gha,12.64,1985
gha,12.55,1990
gha,12.41,1995
gha,12.25,2000
gha,11.95,2005
gha,11.44,2010
gha,11.07,2015
gha,10.91,2020
gha,10.7,2025
gha,10.27,2030
gha,9.821,2035
gha,9.344,2040
gha,8.99,2045
gha,8.708,2050
grc,9.848,1950
grc,7.653,1955
grc,8.398,1960
grc,7.899,1965
grc,7.713,1970
grc,7.474,1975
grc,7.678,1980
grc,6.877,1985
grc,7.044,1990
grc,6.22,1995
grc,5.246,2000
grc,4.742,2005
grc,4.542,2010
grc,4.474,2015
grc,4.662,2020
grc,4.477,2025
grc,4.284,2030
grc,4.13,2035
grc,4.121,2040
grc,4.222,2045
grc,4.375,2050
grd,11.63,1950
grd,11.11,1955
grd,12.24,1960
grd,11.76,1965
grd,17.02,1970
grd,14.89,1975
grd,13.04,1980
grd,11.76,1985
grd,10.2,1990
grd,12.0,1995
grd,13.73,2000
grd,11.76,2005
grd,9.804,2010
grd,7.547,2015
grd,9.091,2020
grd,9.091,2025
grd,7.407,2030
grd,7.547,2035
grd,5.769,2040
grd,6.25,2045
grd,6.25,2050
glp,10.09,1950
glp,10.0,1955
glp,12.14,1960
glp,12.34,1965
glp,12.8,1970
glp,13.61,1975
glp,12.65,1980
glp,10.56,1985
glp,8.205,1990
glp,8.213,1995
glp,8.145,2000
glp,7.627,2005
glp,6.967,2010
glp,6.773,2015
glp,6.641,2020
glp,6.25,2025
glp,5.747,2030
glp,5.747,2035
glp,5.385,2040
glp,5.405,2045
glp,5.098,2050
gum,10.53,1950
gum,13.64,1955
gum,14.29,1960
gum,12.5,1965
gum,13.16,1970
gum,11.36,1975
gum,12.24,1980
gum,10.53,1985
gum,9.677,1990
gum,8.696,1995
gum,9.333,2000
gum,9.756,2005
gum,9.195,2010
gum,8.511,2015
gum,7.921,2020
gum,7.477,2025
gum,7.273,2030
gum,6.957,2035
gum,6.78,2040
gum,6.667,2045
gum,5.738,2050
gtm,11.75,1950
gtm,11.47,1955
gtm,12.53,1960
gtm,12.7,1965
gtm,12.25,1970
gtm,12.33,1975
gtm,12.43,1980
gtm,12.67,1985
gtm,12.99,1990
gtm,12.92,1995
gtm,12.41,2000
gtm,12.41,2005
gtm,12.1,2010
gtm,11.83,2015
gtm,11.33,2020
gtm,10.78,2025
gtm,10.16,2030
gtm,9.472,2035
gtm,8.785,2040
gtm,8.114,2045
gtm,7.482,2050
gin,10.59,1950
gin,11.65,1955
gin,11.09,1960
gin,11.38,1965
gin,11.44,1970
gin,11.57,1975
gin,11.5,1980
gin,11.66,1985
gin,11.91,1990
gin,12.15,1995
gin,12.33,2000
gin,12.29,2005
gin,12.09,2010
gin,12.03,2015
gin,12.07,2020
gin,11.8,2025
gin,11.34,2030
gin,10.74,2035
gin,10.17,2040
gin,9.644,2045
gin,9.161,2050
gnb,10.19,1950
gnb,10.49,1955
gnb,10.56,1960
gnb,13.53,1965
gnb,10.82,1970
gnb,10.51,1975
gnb,8.768,1980
gnb,14.01,1985
gnb,12.04,1990
gnb,11.02,1995
gnb,11.09,2000
gnb,11.59,2005
gnb,11.9,2010
gnb,11.99,2015
gnb,12.03,2020
gnb,11.85,2025
gnb,11.59,2030
gnb,11.28,2035
gnb,10.86,2040
gnb,10.42,2045
gnb,9.994,2050
guy,10.55,1950
guy,10.84,1955
guy,12.41,1960
guy,13.31,1965
guy,14.29,1970
guy,13.94,1975
guy,13.23,1980
guy,12.76,1985
guy,11.95,1990
guy,11.34,1995
guy,9.278,2000
guy,9.92,2005
guy,10.84,2010
guy,9.756,2015
guy,8.197,2020
guy,7.563,2025
guy,7.471,2030
guy,7.67,2035
guy,7.43,2040
guy,6.667,2045
guy,6.093,2050
hti,11.51,1950
hti,11.26,1955
hti,10.56,1960
hti,11.52,1965
hti,11.78,1970
hti,12.22,1975
hti,11.76,1980
hti,11.08,1985
hti,11.69,1990
hti,12.95,1995
hti,12.36,2000
hti,11.8,2005
hti,11.33,2010
hti,10.63,2015
hti,10.18,2020
hti,9.768,2025
hti,9.364,2030
hti,8.923,2035
hti,8.414,2040
hti,7.918,2045
hti,7.466,2050
hnd,11.2,1950
hnd,11.03,1955
hnd,11.48,1960
hnd,12.59,1965
hnd,12.78,1970
hnd,13.07,1975
hnd,13.16,1980
hnd,12.76,1985
hnd,12.94,1990
hnd,12.94,1995
hnd,12.73,2000
hnd,12.57,2005
hnd,11.68,2010
hnd,10.72,2015
hnd,10.17,2020
hnd,9.605,2025
hnd,8.995,2030
hnd,8.311,2035
hnd,7.655,2040
hnd,7.035,2045
hnd,6.429,2050
hkg,7.804,1950
hkg,5.533,1955
hkg,10.9,1960
hkg,11.7,1965
hkg,12.55,1970
hkg,12.12,1975
hkg,9.245,1980
hkg,7.917,1985
hkg,7.294,1990
hkg,6.718,1995
hkg,5.688,2000
hkg,5.958,2005
hkg,4.62,2010
hkg,2.867,2015
hkg,3.358,2020
hkg,3.893,2025
hkg,3.844,2030
hkg,3.731,2035
hkg,3.488,2040
hkg,3.335,2045
hkg,3.416,2050
hun,7.548,1950
hun,7.441,1955
hun,7.645,1960
hun,8.58,1965
hun,7.266,1970
hun,5.755,1975
hun,6.232,1980
hun,6.98,1985
hun,7.555,1990
hun,6.007,1995
hun,5.736,2000
hun,5.48,2005
hun,4.637,2010
hun,4.513,2015
hun,4.727,2020
hun,4.734,2025
hun,4.647,2030
hun,4.571,2035
hun,4.489,2040
hun,4.443,2045
hun,4.558,2050
isl,8.333,1950
isl,8.974,1955
isl,10.34,1960
isl,10.53,1965
isl,10.89,1970
isl,10.38,1975
isl,9.009,1980
isl,8.333,1985
isl,8.065,1990
isl,7.634,1995
isl,7.194,2000
isl,7.383,2005
isl,6.918,2010
isl,6.587,2015
isl,6.818,2020
isl,6.557,2025
isl,6.383,2030
isl,5.729,2035
isl,5.699,2040
isl,5.155,2045
isl,5.102,2050
ind,11.37,1950
ind,10.52,1955
ind,10.59,1960
ind,12.11,1965
ind,12.0,1970
ind,11.78,1975
ind,11.5,1980
ind,11.34,1985
ind,11.4,1990
ind,11.22,1995
ind,10.98,2000
ind,10.69,2005
ind,10.03,2010
ind,9.495,2015
ind,8.849,2020
ind,8.344,2025
ind,7.8,2030
ind,7.233,2035
ind,6.65,2040
ind,6.206,2045
ind,6.058,2050
idn,12.29,1950
idn,11.65,1955
idn,10.61,1960
idn,10.99,1965
idn,11.83,1970
idn,11.98,1975
idn,12.08,1980
idn,11.9,1985
idn,11.49,1990
idn,11.01,1995
idn,10.02,2000
idn,9.22,2005
idn,8.633,2010
idn,8.396,2015
idn,7.848,2020
idn,7.194,2025
idn,6.549,2030
idn,6.278,2035
idn,6.142,2040
idn,6.003,2045
idn,5.809,2050
irn,10.3,1950
irn,10.65,1955
irn,11.96,1960
irn,12.32,1965
irn,12.19,1970
irn,12.33,1975
irn,12.32,1980
irn,11.49,1985
irn,13.06,1990
irn,14.44,1995
irn,12.26,2000
irn,10.28,2005
irn,6.995,2010
irn,7.294,2015
irn,7.777,2020
irn,7.6,2025
irn,7.005,2030
irn,6.042,2035
irn,5.584,2040
irn,5.595,2045
irn,5.695,2050
irq,10.65,1950
irq,10.3,1955
irq,9.592,1960
irq,14.01,1965
irq,11.53,1970
irq,11.94,1975
irq,13.31,1980
irq,13.2,1985
irq,13.23,1990
irq,12.53,1995
irq,12.07,2000
irq,12.0,2005
irq,12.54,2010
irq,11.7,2015
irq,11.05,2020
irq,10.27,2025
irq,9.765,2030
irq,9.385,2035
irq,8.962,2040
irq,8.434,2045
irq,7.911,2050
irl,8.848,1950
irl,9.474,1955
irl,10.0,1960
irl,9.727,1965
irl,9.857,1970
irl,9.824,1975
irl,9.822,1980
irl,9.648,1985
irl,9.556,1990
irl,8.916,1995
irl,7.427,2000
irl,6.396,2005
irl,6.073,2010
irl,6.483,2015
irl,6.781,2020
irl,6.535,2025
irl,5.895,2030
irl,5.347,2035
irl,5.134,2040
irl,5.237,2045
irl,5.4,2050
isr,8.703,1950
isr,8.237,1955
isr,10.69,1960
isr,11.36,1965
isr,10.08,1970
isr,9.308,1975
isr,9.347,1980
isr,10.02,1985
isr,9.744,1990
isr,9.108,1995
isr,8.574,2000
isr,8.171,2005
isr,8.392,2010
isr,8.444,2015
isr,8.237,2020
isr,7.662,2025
isr,7.165,2030
isr,6.858,2035
isr,6.7,2040
isr,6.547,2045
isr,6.302,2050
ita,8.644,1950
ita,7.548,1955
ita,8.12,1960
ita,7.214,1965
ita,7.253,1970
ita,7.835,1975
ita,7.757,1980
ita,7.298,1985
ita,6.004,1990
ita,4.966,1995
ita,4.613,2000
ita,4.565,2005
ita,4.36,2010
ita,4.558,2015
ita,4.659,2020
ita,4.334,2025
ita,4.02,2030
ita,3.947,2035
ita,4.015,2040
ita,4.179,2045
ita,4.352,2050
jam,10.42,1950
jam,10.21,1955
jam,10.27,1960
jam,11.0,1965
jam,12.94,1970
jam,14.49,1975
jam,13.03,1980
jam,12.18,1985
jam,10.72,1990
jam,10.8,1995
jam,10.37,2000
jam,10.65,2005
jam,10.04,2010
jam,8.72,2015
jam,8.23,2020
jam,7.992,2025
jam,7.818,2030
jam,7.456,2035
jam,6.92,2040
jam,6.422,2045
jam,6.105,2050
jpn,10.15,1950
jpn,10.28,1955
jpn,11.48,1960
jpn,9.108,1965
jpn,7.342,1970
jpn,7.109,1975
jpn,7.314,1980
jpn,8.027,1985
jpn,6.667,1990
jpn,5.747,1995
jpn,4.954,2000
jpn,4.506,2005
jpn,4.417,2010
jpn,4.256,2015
jpn,3.981,2020
jpn,3.706,2025
jpn,3.506,2030
jpn,3.466,2035
jpn,3.519,2040
jpn,3.602,2045
jpn,3.644,2050
jor,12.28,1950
jor,12.46,1955
jor,12.5,1960
jor,11.75,1965
jor,11.69,1970
jor,12.49,1975
jor,14.09,1980
jor,13.38,1985
jor,13.62,1990
jor,12.91,1995
jor,12.38,2000
jor,11.91,2005
jor,10.94,2010
jor,10.22,2015
jor,10.17,2020
jor,9.506,2025
jor,8.552,2030
jor,7.842,2035
jor,7.28,2040
jor,6.796,2045
jor,6.406,2050
kaz,13.75,1950
kaz,7.659,1955
kaz,8.394,1960
kaz,10.08,1965
kaz,11.64,1970
kaz,11.56,1975
kaz,9.646,1980
kaz,9.551,1985
kaz,9.279,1990
kaz,9.32,1995
kaz,10.11,2000
kaz,8.559,2005
kaz,6.417,2010
kaz,6.709,2015
kaz,8.085,2020
kaz,7.793,2025
kaz,7.097,2030
kaz,6.279,2035
kaz,5.819,2040
kaz,5.839,2045
kaz,6.024,2050
ken,10.85,1950
ken,9.795,1955
ken,11.36,1960
ken,12.73,1965
ken,12.93,1970
ken,13.01,1975
ken,13.03,1980
ken,13.31,1985
ken,13.5,1990
ken,13.69,1995
ken,13.51,2000
ken,12.25,2005
ken,11.87,2010
ken,12.18,2015
ken,12.7,2020
ken,12.28,2025
ken,11.43,2030
ken,10.69,2035
ken,10.24,2040
ken,9.936,2045
ken,9.552,2050
prk,14.7,1950
prk,14.06,1955
prk,11.51,1960
prk,7.322,1965
prk,10.93,1970
prk,10.19,1975
prk,12.51,1980
prk,11.04,1985
prk,7.213,1990
prk,8.253,1995
prk,7.848,2000
prk,8.445,2005
prk,7.595,2010
prk,6.452,2015
prk,5.966,2020
prk,5.968,2025
prk,6.149,2030
prk,6.063,2035
prk,5.712,2040
prk,5.371,2045
prk,5.264,2050
kor,12.04,1950
kor,11.77,1955
kor,10.73,1960
kor,11.91,1965
kor,13.52,1970
kor,12.61,1975
kor,11.48,1980
kor,10.71,1985
kor,8.95,1990
kor,8.072,1995
kor,6.315,2000
kor,6.889,2005
kor,6.22,2010
kor,4.712,2015
kor,4.304,2020
kor,4.201,2025
kor,4.075,2030
kor,4.023,2035
kor,3.948,2040
kor,3.835,2045
kor,3.719,2050
kwt,11.29,1950
kwt,8.974,1955
kwt,9.524,1960
kwt,9.836,1965
kwt,11.08,1970
kwt,11.84,1975
kwt,12.82,1980
kwt,11.54,1985
kwt,11.57,1990
kwt,10.19,1995
kwt,9.954,2000
kwt,8.854,2005
kwt,8.65,2010
kwt,8.417,2015
kwt,8.453,2020
kwt,7.816,2025
kwt,7.115,2030
kwt,6.609,2035
kwt,6.328,2040
kwt,6.284,2045
kwt,6.229,2050
kgz,10.99,1950
kgz,6.494,1955
kgz,7.632,1960
kgz,10.24,1965
kgz,12.17,1970
kgz,12.41,1975
kgz,10.85,1980
kgz,10.66,1985
kgz,10.43,1990
kgz,11.19,1995
kgz,11.75,2000
kgz,10.88,2005
kgz,9.324,2010
kgz,8.207,2015
kgz,8.881,2020
kgz,8.666,2025
kgz,7.896,2030
kgz,6.962,2035
kgz,6.295,2040
kgz,6.223,2045
kgz,6.214,2050
lao,11.12,1950
lao,11.12,1955
lao,11.76,1960
lao,12.22,1965
lao,11.74,1970
lao,11.62,1975
lao,12.22,1980
lao,12.56,1985
lao,11.94,1990
lao,12.09,1995
lao,12.62,2000
lao,12.87,2005
lao,12.53,2010
lao,10.34,2015
lao,10.05,2020
lao,9.842,2025
lao,9.653,2030
lao,9.235,2035
lao,8.533,2040
lao,7.877,2045
lao,7.463,2050
lva,8.16,1950
lva,7.174,1955
lva,6.05,1960
lva,6.371,1965
lva,6.635,1970
lva,6.481,1975
lva,5.904,1980
lva,6.317,1985
lva,6.027,1990
lva,6.557,1995
lva,7.321,2000
lva,5.331,2005
lva,3.894,2010
lva,4.156,2015
lva,4.783,2020
lva,5.108,2025
lva,5.152,2030
lva,4.839,2035
lva,4.297,2040
lva,4.104,2045
lva,4.517,2050
lbn,10.32,1950
lbn,9.465,1955
lbn,9.829,1960
lbn,11.51,1965
lbn,12.62,1970
lbn,12.49,1975
lbn,12.05,1980
lbn,11.35,1985
lbn,10.88,1990
lbn,10.15,1995
lbn,9.351,2000
lbn,9.261,2005
lbn,8.944,2010
lbn,7.257,2015
lbn,6.707,2020
lbn,6.653,2025
lbn,6.573,2030
lbn,6.426,2035
lbn,6.078,2040
lbn,5.696,2045
lbn,5.458,2050
lso,10.8,1950
lso,11.43,1955
lso,11.87,1960
lso,11.53,1965
lso,11.71,1970
lso,11.79,1975
lso,11.91,1980
lso,12.04,1985
lso,12.44,1990
lso,12.92,1995
lso,12.52,2000
lso,12.09,2005
lso,12.01,2010
lso,11.42,2015
lso,11.15,2020
lso,11.0,2025
lso,10.79,2030
lso,10.4,2035
lso,10.01,2040
lso,9.611,2045
lso,9.255,2050
lbr,11.27,1950
lbr,11.5,1955
lbr,11.01,1960
lbr,10.88,1965
lbr,12.55,1970
lbr,13.16,1975
lbr,12.49,1980
lbr,11.31,1985
lbr,12.22,1990
lbr,12.41,1995
lbr,12.34,2000
lbr,12.2,2005
lbr,12.26,2010
lbr,12.09,2015
lbr,11.85,2020
lbr,11.51,2025
lbr,11.05,2030
lbr,10.49,2035
lbr,9.956,2040
lbr,9.44,2045
lbr,8.99,2050
lby,12.05,1950
lby,11.8,1955
lby,11.42,1960
lby,11.81,1965
lby,12.01,1970
lby,11.99,1975
lby,13.24,1980
lby,14.14,1985
lby,14.31,1990
lby,14.91,1995
lby,11.21,2000
lby,9.333,2005
lby,9.122,2010
lby,9.321,2015
lby,9.333,2020
lby,8.888,2025
lby,7.867,2030
lby,6.747,2035
lby,6.006,2040
lby,5.906,2045
lby,6.14,2050
ltu,9.02,1950
ltu,7.978,1955
ltu,7.523,1960
ltu,7.687,1965
ltu,8.348,1970
ltu,8.247,1975
ltu,7.42,1980
ltu,7.253,1985
ltu,6.667,1990
ltu,6.934,1995
ltu,7.25,2000
ltu,6.305,2005
ltu,4.974,2010
ltu,4.202,2015
ltu,4.447,2020
ltu,4.695,2025
ltu,4.827,2030
ltu,4.835,2035
ltu,4.574,2040
ltu,4.292,2045
ltu,4.293,2050
lux,6.757,1950
lux,6.579,1955
lux,6.289,1960
lux,7.186,1965
lux,6.977,1970
lux,7.222,1975
lux,6.952,1980
lux,5.236,1985
lux,5.155,1990
lux,5.288,1995
lux,5.83,2000
lux,5.957,2005
lux,6.073,2010
lux,5.344,2015
lux,5.435,2020
lux,5.172,2025
lux,5.212,2030
lux,5.573,2035
lux,5.638,2040
lux,5.429,2045
lux,5.464,2050
mac,7.955,1950
mac,6.897,1955
mac,12.5,1960
mac,14.29,1965
mac,15.32,1970
mac,12.0,1975
mac,8.197,1980
mac,7.19,1985
mac,5.759,1990
mac,8.095,1995
mac,8.696,2000
mac,6.667,2005
mac,4.545,2010
mac,3.344,2015
mac,3.56,2020
mac,3.762,2025
mac,3.67,2030
mac,3.647,2035
mac,3.04,2040
mac,2.752,2045
mac,3.106,2050
mkd,10.44,1950
mkd,9.644,1955
mkd,11.05,1960
mkd,11.17,1965
mkd,10.59,1970
mkd,9.771,1975
mkd,9.368,1980
mkd,8.571,1985
mkd,8.508,1990
mkd,8.359,1995
mkd,7.753,2000
mkd,7.269,2005
mkd,6.238,2010
mkd,5.463,2015
mkd,5.073,2020
mkd,5.093,2025
mkd,5.149,2030
mkd,5.02,2035
mkd,4.825,2040
mkd,4.607,2045
mkd,4.624,2050
mdg,11.25,1950
mdg,10.68,1955
mdg,10.61,1960
mdg,12.12,1965
mdg,12.31,1970
mdg,12.31,1975
mdg,12.38,1980
mdg,12.9,1985
mdg,12.82,1990
mdg,11.53,1995
mdg,12.31,2000
mdg,12.71,2005
mdg,12.75,2010
mdg,12.2,2015
mdg,11.7,2020
mdg,11.23,2025
mdg,10.75,2030
mdg,10.24,2035
mdg,9.724,2040
mdg,9.228,2045
mdg,8.759,2050
mwi,11.93,1950
mwi,12.1,1955
mwi,12.39,1960
mwi,11.86,1965
mwi,12.07,1970
mwi,12.16,1975
mwi,12.36,1980
mwi,12.29,1985
mwi,12.61,1990
mwi,12.18,1995
mwi,11.8,2000
mwi,12.82,2005
mwi,13.36,2010
mwi,13.05,2015
mwi,12.57,2020
mwi,12.33,2025
mwi,12.13,2030
mwi,11.71,2035
mwi,11.1,2040
mwi,10.47,2045
mwi,9.935,2050
mys,12.07,1950
mys,10.67,1955
mys,11.89,1960
mys,12.96,1965
mys,13.25,1970
mys,13.07,1975
mys,12.13,1980
mys,11.51,1985
mys,10.84,1990
mys,11.24,1995
mys,10.62,2000
mys,10.25,2005
mys,9.435,2010
mys,8.971,2015
mys,8.371,2020
mys,7.9,2025
mys,7.399,2030
mys,6.837,2035
mys,6.323,2040
mys,6.151,2045
mys,6.024,2050
mdv,10.81,1950
mdv,9.756,1955
mdv,8.696,1960
mdv,12.24,1965
mdv,12.5,1970
mdv,12.31,1975
mdv,11.84,1980
mdv,11.36,1985
mdv,12.38,1990
mdv,14.05,1995
mdv,14.07,2000
mdv,13.19,2005
mdv,9.554,2010
mdv,7.784,2015
mdv,7.778,2020
mdv,7.772,2025
mdv,7.463,2030
mdv,7.109,2035
mdv,6.422,2040
mdv,5.752,2045
mdv,5.677,2050
mli,11.24,1950
mli,11.71,1955
mli,11.39,1960
mli,11.01,1965
mli,11.82,1970
mli,11.93,1975
mli,12.27,1980
mli,12.28,1985
mli,12.06,1990
mli,12.65,1995
mli,12.92,2000
mli,12.65,2005
mli,12.22,2010
mli,12.23,2015
mli,12.49,2020
mli,12.31,2025
mli,11.81,2030
mli,11.22,2035
mli,10.58,2040
mli,10.13,2045
mli,9.76,2050
mlt,10.13,1950
mlt,9.877,1955
mlt,9.816,1960
mlt,10.43,1965
mlt,10.13,1970
mlt,8.228,1975
mlt,6.627,1980
mlt,7.429,1985
mlt,7.692,1990
mlt,7.33,1995
mlt,7.179,2000
mlt,6.404,2005
mlt,5.825,2010
mlt,4.831,2015
mlt,4.265,2020
mlt,4.245,2025
mlt,4.673,2030
mlt,4.673,2035
mlt,4.245,2040
mlt,4.286,2045
mlt,3.846,2050
mtq,10.43,1950
mtq,9.449,1955
mtq,10.88,1960
mtq,12.58,1965
mtq,12.43,1970
mtq,14.12,1975
mtq,11.9,1980
mtq,9.714,1985
mtq,7.527,1990
mtq,7.772,1995
mtq,7.426,2000
mtq,7.212,2005
mtq,6.542,2010
mtq,5.963,2015
mtq,5.479,2020
mtq,5.505,2025
mtq,5.43,2030
mtq,5.069,2035
mtq,5.069,2040
mtq,4.717,2045
mtq,4.854,2050
mrt,12.39,1950
mrt,12.23,1955
mrt,12.09,1960
mrt,11.22,1965
mrt,12.0,1970
mrt,12.24,1975
mrt,12.22,1980
mrt,12.4,1985
mrt,12.54,1990
mrt,12.42,1995
mrt,12.2,2000
mrt,11.8,2005
mrt,11.59,2010
mrt,11.48,2015
mrt,11.27,2020
mrt,10.86,2025
mrt,10.11,2030
mrt,9.46,2035
mrt,8.98,2040
mrt,8.624,2045
mrt,8.25,2050
mus,12.2,1950
mus,12.54,1955
mus,12.39,1960
mus,12.73,1965
mus,13.53,1970
mus,14.6,1975
mus,12.22,1980
mus,11.15,1985
mus,9.886,1990
mus,8.834,1995
mus,7.96,2000
mus,8.571,2005
mus,7.834,2010
mus,6.932,2015
mus,6.178,2020
mus,6.294,2025
mus,6.215,2030
mus,5.986,2035
mus,5.834,2040
mus,5.563,2045
mus,5.427,2050
myt,33.33,1950
myt,16.67,1955
myt,12.5,1960
myt,16.67,1965
myt,12.5,1970
myt,14.29,1975
myt,15.38,1980
myt,14.71,1985
myt,13.64,1990
myt,13.11,1995
myt,12.16,2000
myt,12.64,2005
myt,13.0,2010
myt,11.5,2015
myt,9.524,2020
myt,9.286,2025
myt,9.15,2030
myt,8.537,2035
myt,8.046,2040
myt,6.989,2045
myt,6.667,2050
mex,11.03,1950
mex,11.43,1955
mex,11.3,1960
mex,12.71,1965
mex,12.91,1970
mex,12.71,1975
mex,12.99,1980
mex,13.54,1985
mex,12.41,1990
mex,11.15,1995
mex,10.47,2000
mex,10.17,2005
mex,9.22,2010
mex,8.493,2015
mex,7.763,2020
mex,7.069,2025
mex,6.378,2030
mex,6.021,2035
mex,5.839,2040
mex,5.589,2045
mex,5.308,2050
fsm,13.33,1950
fsm,11.11,1955
fsm,10.0,1960
fsm,12.0,1965
fsm,14.29,1970
fsm,12.9,1975
fsm,13.89,1980
fsm,14.29,1985
fsm,13.04,1990
fsm,13.73,1995
fsm,12.96,2000
fsm,12.96,2005
fsm,12.73,2010
fsm,11.11,2015
fsm,10.71,2020
fsm,9.836,2025
fsm,9.677,2030
fsm,9.677,2035
fsm,7.937,2040
fsm,8.475,2045
fsm,6.557,2050
mda,9.848,1950
mda,7.571,1955
mda,6.821,1960
mda,9.537,1965
mda,10.66,1970
mda,9.681,1975
mda,7.801,1980
mda,7.814,1985
mda,8.093,1990
mda,8.862,1995
mda,9.252,2000
mda,7.817,2005
mda,5.381,2010
mda,4.623,2015
mda,5.521,2020
mda,5.835,2025
mda,5.662,2030
mda,5.077,2035
mda,4.563,2040
mda,4.555,2045
mda,4.902,2050
mng,11.63,1950
mng,11.81,1955
mng,11.78,1960
mng,11.84,1965
mng,11.89,1970
mng,12.15,1975
mng,12.18,1980
mng,12.21,1985
mng,12.04,1990
mng,11.98,1995
mng,13.1,2000
mng,10.73,2005
mng,8.565,2010
mng,7.256,2015
mng,7.566,2020
mng,7.44,2025
mng,7.204,2030
mng,6.849,2035
mng,6.199,2040
mng,5.648,2045
mng,5.543,2050
mne,11.54,1950
mne,9.417,1955
mne,10.37,1960
mne,10.73,1965
mne,10.57,1970
mne,10.07,1975
mne,8.621,1980
mne,8.304,1985
mne,8.446,1990
mne,8.387,1995
mne,8.025,2000
mne,6.604,2005
mne,6.604,2010
mne,5.975,2015
mne,5.625,2020
mne,5.607,2025
mne,5.59,2030
mne,5.643,2035
mne,5.363,2040
mne,5.397,2045
mne,5.128,2050
mar,12.16,1950
mar,12.22,1955
mar,12.21,1960
mar,11.88,1965
mar,12.4,1970
mar,13.35,1975
mar,12.09,1980
mar,12.15,1985
mar,11.84,1990
mar,12.28,1995
mar,11.39,2000
mar,10.24,2005
mar,9.057,2010
mar,8.205,2015
mar,8.182,2020
mar,8.04,2025
mar,7.618,2030
mar,7.014,2035
mar,6.456,2040
mar,6.106,2045
mar,5.929,2050
moz,11.29,1950
moz,11.36,1955
moz,11.28,1960
moz,11.31,1965
moz,11.56,1970
moz,11.74,1975
moz,11.67,1980
moz,12.04,1985
moz,13.15,1990
moz,11.8,1995
moz,11.73,2000
moz,11.73,2005
moz,12.12,2010
moz,12.93,2015
moz,12.54,2020
moz,11.96,2025
moz,11.45,2030
moz,11.07,2035
moz,10.73,2040
moz,10.31,2045
moz,9.823,2050
mmr,9.852,1950
mmr,9.012,1955
mmr,9.616,1960
mmr,12.23,1965
mmr,12.04,1970
mmr,11.7,1975
mmr,11.69,1980
mmr,11.99,1985
mmr,11.5,1990
mmr,11.36,1995
mmr,10.22,2000
mmr,9.246,2005
mmr,8.328,2010
mmr,8.116,2015
mmr,7.901,2020
mmr,7.596,2025
mmr,7.1,2030
mmr,6.59,2035
mmr,6.217,2040
mmr,5.988,2045
mmr,5.857,2050
nam,10.2,1950
nam,10.62,1955
nam,11.18,1960
nam,11.88,1965
nam,11.9,1970
nam,11.82,1975
nam,12.26,1980
nam,13.2,1985
nam,12.57,1990
nam,12.08,1995
nam,12.23,2000
nam,12.43,2005
nam,11.43,2010
nam,10.85,2015
nam,10.58,2020
nam,10.19,2025
nam,9.853,2030
nam,9.496,2035
nam,9.002,2040
nam,8.513,2045
nam,8.141,2050
npl,12.14,1950
npl,12.12,1955
npl,10.93,1960
npl,11.45,1965
npl,11.64,1970
npl,11.78,1975
npl,11.83,1980
npl,11.93,1985
npl,12.07,1990
npl,11.84,1995
npl,11.71,2000
npl,11.83,2005
npl,11.7,2010
npl,10.69,2015
npl,9.444,2020
npl,8.977,2025
npl,8.812,2030
npl,8.458,2035
npl,7.901,2040
npl,7.341,2045
npl,6.916,2050
nld,7.962,1950
nld,8.302,1955
nld,9.995,1960
nld,8.751,1965
nld,8.636,1970
nld,8.761,1975
nld,8.389,1980
nld,7.062,1985
nld,5.818,1990
nld,5.673,1995
nld,5.931,2000
nld,5.956,2005
nld,5.813,2010
nld,5.793,2015
nld,5.324,2020
nld,5.09,2025
nld,5.135,2030
nld,5.301,2035
nld,5.348,2040
nld,5.316,2045
nld,5.211,2050
ant,8.772,1950
ant,9.524,1955
ant,11.43,1960
ant,12.16,1965
ant,12.5,1970
ant,12.05,1975
ant,10.0,1980
ant,8.602,1985
ant,8.081,1990
ant,7.921,1995
ant,7.368,2000
ant,8.0,2005
ant,6.604,2010
ant,6.195,2015
ant,6.195,2020
ant,5.357,2025
ant,5.172,2030
ant,4.505,2035
ant,4.587,2040
ant,3.81,2045
ant,3.883,2050
ncl,10.0,1950
ncl,9.375,1955
ncl,11.11,1960
ncl,11.63,1965
ncl,11.76,1970
ncl,11.48,1975
ncl,13.04,1980
ncl,11.84,1985
ncl,10.84,1990
ncl,9.474,1995
ncl,9.434,2000
ncl,9.322,2005
ncl,8.73,2010
ncl,7.353,2015
ncl,6.944,2020
ncl,6.623,2025
ncl,6.832,2030
ncl,6.548,2035
ncl,5.78,2040
ncl,5.556,2045
ncl,5.405,2050
nzl,7.587,1950
nzl,8.388,1955
nzl,9.839,1960
nzl,9.695,1965
nzl,10.29,1970
nzl,10.09,1975
nzl,9.413,1980
nzl,8.804,1985
nzl,7.351,1990
nzl,6.909,1995
nzl,7.328,2000
nzl,7.287,2005
nzl,6.517,2010
nzl,6.261,2015
nzl,6.2,2020
nzl,6.076,2025
nzl,5.908,2030
nzl,5.735,2035
nzl,5.513,2040
nzl,5.388,2045
nzl,5.359,2050
nic,11.98,1950
nic,11.61,1955
nic,10.36,1960
nic,13.39,1965
nic,13.83,1970
nic,12.9,1975
