geo,sugar_per_person_g_per_day,time
mli,24.66,1997
mli,32.88,1998
mli,30.14,1999
mli,30.14,2000
mli,27.4,2001
mli,30.14,2002
mli,30.14,2003
mli,30.14,2004
mlt,109.6,1961
mlt,109.6,1962
mlt,117.8,1963
mlt,131.5,1964
mlt,137.0,1965
mlt,137.0,1966
mlt,142.5,1967
mlt,142.5,1968
mlt,139.7,1969
mlt,137.0,1970
mlt,139.7,1971
mlt,137.0,1972
mlt,142.5,1973
mlt,139.7,1974
mlt,137.0,1975
mlt,145.2,1976
mlt,142.5,1977
mlt,153.4,1978
mlt,145.2,1979
mlt,145.2,1980
mlt,139.7,1981
mlt,145.2,1982
mlt,147.9,1983
mlt,137.0,1984
mlt,142.5,1985
mlt,139.7,1986
mlt,147.9,1987
mlt,145.2,1988
mlt,145.2,1989
mlt,142.5,1990
mlt,134.2,1991
mlt,137.0,1992
mlt,137.0,1993
mlt,139.7,1994
mlt,145.2,1995
mlt,139.7,1996
mlt,147.9,1997
mlt,145.2,1998
mlt,142.5,1999
mlt,139.7,2000
mlt,153.4,2001
mlt,134.2,2002
mlt,131.5,2003
mlt,131.5,2004
mrt,46.58,1961
mrt,46.58,1962
mrt,46.58,1963
mrt,49.32,1964
mrt,57.53,1965
mrt,57.53,1966
mrt,60.27,1967
mrt,54.8,1968
mrt,52.06,1969
mrt,43.84,1970
mrt,41.1,1971
mrt,41.1,1972
mrt,43.84,1973
mrt,46.58,1974
mrt,38.36,1975
mrt,46.58,1976
mrt,46.58,1977
mrt,49.32,1978
mrt,49.32,1979
mrt,46.58,1980
mrt,46.58,1981
mrt,52.06,1982
mrt,60.27,1983
mrt,60.27,1984
mrt,60.27,1985
mrt,63.01,1986
mrt,63.01,1987
mrt,73.97,1988
mrt,76.71,1989
mrt,73.97,1990
mrt,76.71,1991
mrt,63.01,1992
mrt,71.23,1993
mrt,65.75,1994
mrt,87.67,1995
mrt,79.45,1996
mrt,82.19,1997
mrt,87.67,1998
mrt,90.41,1999
mrt,120.5,2000
mrt,126.0,2001
mrt,101.4,2002
mrt,109.6,2003
mrt,109.6,2004
mus,115.1,1961
mus,117.8,1962
mus,115.1,1963
mus,115.1,1964
mus,115.1,1965
mus,109.6,1966
mus,109.6,1967
mus,109.6,1968
mus,112.3,1969
mus,112.3,1970
mus,115.1,1971
mus,112.3,1972
mus,117.8,1973
mus,109.6,1974
mus,120.5,1975
mus,112.3,1976
mus,117.8,1977
mus,123.3,1978
mus,115.1,1979
mus,123.3,1980
mus,128.8,1981
mus,120.5,1982
mus,120.5,1983
mus,131.5,1984
mus,131.5,1985
mus,147.9,1986
mus,131.5,1987
mus,145.2,1988
mus,145.2,1989
mus,139.7,1990
mus,131.5,1991
mus,131.5,1992
mus,128.8,1993
mus,128.8,1994
mus,115.1,1995
mus,115.1,1996
mus,115.1,1997
mus,115.1,1998
mus,115.1,1999
mus,115.1,2000
mus,106.8,2001
mus,109.6,2002
mus,117.8,2003
mus,117.8,2004
mex,71.23,1961
mex,73.97,1962
mex,73.97,1963
mex,79.45,1964
mex,79.45,1965
mex,82.19,1966
mex,87.67,1967
mex,93.15,1968
mex,98.63,1969
mex,104.1,1970
mex,95.89,1971
mex,101.4,1972
mex,109.6,1973
mex,109.6,1974
mex,123.3,1975
mex,117.8,1976
mex,115.1,1977
mex,123.3,1978
mex,126.0,1979
mex,128.8,1980
mex,128.8,1981
mex,123.3,1982
mex,112.3,1983
mex,128.8,1984
mex,126.0,1985
mex,128.8,1986
mex,123.3,1987
mex,123.3,1988
mex,134.2,1989
mex,145.2,1990
mex,134.2,1991
mex,137.0,1992
mex,139.7,1993
mex,137.0,1994
mex,134.2,1995
mex,137.0,1996
mex,128.8,1997
mex,134.2,1998
mex,131.5,1999
mex,134.2,2000
mex,131.5,2001
mex,134.2,2002
mex,131.5,2003
mex,131.5,2004
mda,95.89,1992
mda,93.15,1993
mda,71.23,1994
mda,65.75,1995
mda,71.23,1996
mda,65.75,1997
mda,65.75,1998
mda,65.75,1999
mda,68.49,2000
mda,73.97,2001
mda,76.71,2002
mda,82.19,2003
mda,82.19,2004
mng,5.48,1961
mng,10.96,1962
mng,27.4,1963
mng,52.06,1964
mng,52.06,1965
mng,52.06,1966
mng,49.32,1967
mng,46.58,1968
mng,43.84,1969
mng,32.88,1970
mng,35.62,1971
mng,41.1,1972
mng,46.58,1973
mng,38.36,1974
mng,38.36,1975
mng,38.36,1976
mng,52.06,1977
mng,54.8,1978
mng,54.8,1979
mng,63.01,1980
mng,57.53,1981
mng,60.27,1982
mng,54.8,1983
mng,54.8,1984
mng,52.06,1985
mng,63.01,1986
mng,57.53,1987
mng,60.27,1988
mng,60.27,1989
mng,63.01,1990
mng,46.58,1991
mng,27.4,1992
mng,32.88,1993
mng,30.14,1994
mng,24.66,1995
mng,24.66,1996
mng,27.4,1997
mng,27.4,1998
mng,24.66,1999
mng,30.14,2000
mng,32.88,2001
mng,32.88,2002
mng,32.88,2003
mng,32.88,2004
mar,79.45,1961
mar,84.93,1962
mar,79.45,1963
mar,79.45,1964
mar,73.97,1965
mar,73.97,1966
mar,73.97,1967
mar,71.23,1968
mar,73.97,1969
mar,76.71,1970
mar,76.71,1971
mar,76.71,1972
mar,76.71,1973
mar,79.45,1974
mar,82.19,1975
mar,87.67,1976
mar,90.41,1977
mar,95.89,1978
mar,98.63,1979
mar,95.89,1980
mar,93.15,1981
mar,90.41,1982
mar,93.15,1983
mar,87.67,1984
mar,84.93,1985
mar,84.93,1986
mar,84.93,1987
mar,90.41,1988
mar,84.93,1989
mar,84.93,1990
mar,84.93,1991
mar,90.41,1992
mar,95.89,1993
mar,95.89,1994
mar,93.15,1995
mar,90.41,1996
mar,95.89,1997
mar,98.63,1998
mar,87.67,1999
mar,101.4,2000
mar,90.41,2001
mar,93.15,2002
mar,98.63,2003
mar,98.63,2004
moz,16.44,1961
moz,16.44,1962
moz,19.18,1963
moz,19.18,1964
moz,19.18,1965
moz,19.18,1966
moz,21.92,1967
moz,21.92,1968
moz,24.66,1969
moz,24.66,1970
moz,30.14,1971
moz,30.14,1972
moz,32.88,1973
moz,32.88,1974
moz,32.88,1975
moz,32.88,1976
moz,32.88,1977
moz,32.88,1978
moz,32.88,1979
moz,30.14,1980
moz,30.14,1981
moz,27.4,1982
moz,16.44,1983
moz,16.44,1984
moz,5.48,1985
moz,8.22,1986
moz,10.96,1987
moz,10.96,1988
moz,8.22,1989
moz,5.48,1990
moz,5.48,1991
moz,2.74,1992
moz,10.96,1993
moz,10.96,1994
moz,10.96,1995
moz,10.96,1996
moz,8.22,1997
moz,8.22,1998
moz,10.96,1999
moz,38.36,2000
moz,38.36,2001
moz,30.14,2002
moz,19.18,2003
moz,19.18,2004
mmr,13.7,1961
mmr,13.7,1962
mmr,16.44,1963
mmr,16.44,1964
mmr,16.44,1965
mmr,19.18,1966
mmr,16.44,1967
mmr,16.44,1968
mmr,13.7,1969
mmr,13.7,1970
mmr,13.7,1971
mmr,13.7,1972
mmr,19.18,1973
mmr,13.7,1974
mmr,10.96,1975
mmr,13.7,1976
mmr,13.7,1977
mmr,13.7,1978
mmr,13.7,1979
mmr,10.96,1980
mmr,13.7,1981
mmr,19.18,1982
mmr,27.4,1983
mmr,27.4,1984
mmr,24.66,1985
mmr,27.4,1986
mmr,21.92,1987
mmr,24.66,1988
mmr,16.44,1989
mmr,13.7,1990
mmr,13.7,1991
mmr,13.7,1992
mmr,21.92,1993
mmr,13.7,1994
mmr,19.18,1995
mmr,24.66,1996
mmr,30.14,1997
mmr,30.14,1998
mmr,32.88,1999
mmr,35.62,2000
mmr,38.36,2001
mmr,32.88,2002
mmr,35.62,2003
mmr,35.62,2004
nam,73.97,1961
nam,76.71,1962
nam,79.45,1963
nam,82.19,1964
nam,82.19,1965
nam,84.93,1966
nam,87.67,1967
nam,87.67,1968
nam,90.41,1969
nam,84.93,1970
nam,84.93,1971
nam,87.67,1972
nam,87.67,1973
nam,84.93,1974
nam,84.93,1975
nam,87.67,1976
nam,87.67,1977
nam,90.41,1978
nam,90.41,1979
nam,93.15,1980
nam,93.15,1981
nam,93.15,1982
nam,95.89,1983
nam,95.89,1984
nam,95.89,1985
nam,93.15,1986
nam,93.15,1987
nam,90.41,1988
nam,90.41,1989
nam,90.41,1990
nam,93.15,1991
nam,93.15,1992
nam,93.15,1993
nam,95.89,1994
nam,93.15,1995
nam,82.19,1996
nam,76.71,1997
nam,68.49,1998
nam,65.75,1999
nam,63.01,2000
nam,63.01,2001
nam,65.75,2002
nam,84.93,2003
nam,84.93,2004
npl,0.0,1961
npl,0.0,1962
npl,2.74,1963
npl,2.74,1964
npl,2.74,1965
npl,2.74,1966
npl,0.0,1967
npl,2.74,1968
npl,2.74,1969
npl,2.74,1970
npl,2.74,1971
npl,2.74,1972
npl,2.74,1973
npl,2.74,1974
npl,2.74,1975
npl,2.74,1976
npl,2.74,1977
npl,5.48,1978
npl,5.48,1979
npl,0.0,1980
npl,5.48,1981
npl,5.48,1982
npl,2.74,1983
npl,5.48,1984
npl,5.48,1985
npl,10.96,1986
npl,5.48,1987
npl,8.22,1988
npl,8.22,1989
npl,8.22,1990
npl,8.22,1991
npl,8.22,1992
npl,10.96,1993
npl,5.48,1994
npl,8.22,1995
npl,8.22,1996
npl,10.96,1997
npl,10.96,1998
npl,16.44,1999
npl,13.7,2000
npl,10.96,2001
npl,10.96,2002
npl,10.96,2003
npl,10.96,2004
nld,126.0,1961
nld,131.5,1962
nld,134.2,1963
nld,128.8,1964
nld,137.0,1965
nld,137.0,1966
nld,131.5,1967
nld,131.5,1968
nld,131.5,1969
nld,134.2,1970
nld,134.2,1971
nld,134.2,1972
nld,134.2,1973
nld,131.5,1974
nld,126.0,1975
nld,126.0,1976
nld,128.8,1977
nld,117.8,1978
nld,117.8,1979
nld,123.3,1980
nld,109.6,1981
nld,117.8,1982
nld,117.8,1983
nld,98.63,1984
nld,112.3,1985
nld,112.3,1986
nld,115.1,1987
nld,134.2,1988
nld,142.5,1989
nld,153.4,1990
nld,161.6,1991
nld,153.4,1992
nld,147.9,1993
nld,134.2,1994
nld,131.5,1995
nld,126.0,1996
nld,126.0,1997
nld,126.0,1998
nld,123.3,1999
nld,123.3,2000
nld,126.0,2001
nld,134.2,2002
nld,142.5,2003
nld,142.5,2004
ant,93.15,1961
ant,93.15,1962
ant,90.41,1963
ant,95.89,1964
ant,95.89,1965
ant,93.15,1966
ant,93.15,1967
ant,93.15,1968
ant,93.15,1969
ant,98.63,1970
ant,104.1,1971
ant,109.6,1972
ant,109.6,1973
ant,106.8,1974
ant,104.1,1975
ant,115.1,1976
ant,117.8,1977
ant,120.5,1978
ant,123.3,1979
ant,126.0,1980
ant,126.0,1981
ant,115.1,1982
ant,104.1,1983
ant,90.41,1984
ant,82.19,1985
ant,76.71,1986
ant,71.23,1987
ant,71.23,1988
ant,71.23,1989
ant,73.97,1990
ant,65.75,1991
ant,63.01,1992
ant,63.01,1993
ant,71.23,1994
ant,73.97,1995
ant,104.1,1996
ant,109.6,1997
ant,109.6,1998
ant,112.3,1999
ant,115.1,2000
ant,115.1,2001
ant,120.5,2002
ant,120.5,2003
ant,120.5,2004
ncl,84.93,1961
ncl,76.71,1962
ncl,87.67,1963
ncl,84.93,1964
ncl,84.93,1965
ncl,87.67,1966
ncl,98.63,1967
ncl,93.15,1968
ncl,106.8,1969
ncl,106.8,1970
ncl,115.1,1971
ncl,90.41,1972
ncl,93.15,1973
ncl,95.89,1974
ncl,87.67,1975
ncl,90.41,1976
ncl,90.41,1977
ncl,90.41,1978
ncl,101.4,1979
ncl,98.63,1980
ncl,90.41,1981
ncl,98.63,1982
ncl,93.15,1983
ncl,73.97,1984
ncl,90.41,1985
ncl,90.41,1986
ncl,93.15,1987
ncl,90.41,1988
ncl,79.45,1989
ncl,101.4,1990
ncl,98.63,1991
ncl,76.71,1992
ncl,60.27,1993
ncl,68.49,1994
ncl,76.71,1995
ncl,65.75,1996
ncl,60.27,1997
ncl,63.01,1998
ncl,57.53,1999
ncl,63.01,2000
ncl,60.27,2001
ncl,63.01,2002
ncl,63.01,2003
ncl,63.01,2004
nzl,134.2,1961
nzl,137.0,1962
nzl,134.2,1963
nzl,120.5,1964
nzl,134.2,1965
nzl,137.0,1966
nzl,134.2,1967
nzl,126.0,1968
nzl,134.2,1969
nzl,134.2,1970
nzl,131.5,1971
nzl,131.5,1972
nzl,131.5,1973
nzl,139.7,1974
nzl,120.5,1975
nzl,134.2,1976
nzl,126.0,1977
nzl,139.7,1978
nzl,137.0,1979
nzl,126.0,1980
nzl,126.0,1981
nzl,134.2,1982
nzl,120.5,1983
nzl,128.8,1984
nzl,128.8,1985
nzl,145.2,1986
nzl,153.4,1987
nzl,145.2,1988
nzl,142.5,1989
nzl,142.5,1990
nzl,142.5,1991
nzl,142.5,1992
nzl,137.0,1993
nzl,145.2,1994
nzl,128.8,1995
nzl,139.7,1996
nzl,153.4,1997
nzl,153.4,1998
nzl,158.9,1999
nzl,158.9,2000
nzl,161.6,2001
nzl,161.6,2002
nzl,164.4,2003
nzl,164.4,2004
nic,109.6,1961
nic,117.8,1962
nic,120.5,1963
nic,115.1,1964
nic,106.8,1965
nic,98.63,1966
nic,95.89,1967
nic,106.8,1968
nic,95.89,1969
nic,93.15,1970
nic,98.63,1971
nic,104.1,1972
nic,109.6,1973
nic,109.6,1974
nic,112.3,1975
nic,123.3,1976
nic,126.0,1977
nic,120.5,1978
nic,115.1,1979
nic,120.5,1980
nic,117.8,1981
nic,131.5,1982
nic,128.8,1983
nic,128.8,1984
nic,128.8,1985
nic,128.8,1986
nic,120.5,1987
nic,104.1,1988
nic,112.3,1989
nic,109.6,1990
nic,98.63,1991
nic,95.89,1992
nic,93.15,1993
nic,90.41,1994
nic,95.89,1995
nic,101.4,1996
nic,109.6,1997
nic,104.1,1998
nic,104.1,1999
nic,101.4,2000
nic,98.63,2001
nic,101.4,2002
nic,98.63,2003
nic,98.63,2004
ner,5.48,1961
ner,8.22,1962
ner,5.48,1963
ner,8.22,1964
ner,8.22,1965
ner,5.48,1966
ner,5.48,1967
ner,5.48,1968
ner,5.48,1969
ner,5.48,1970
ner,5.48,1971
ner,8.22,1972
ner,8.22,1973
ner,8.22,1974
ner,8.22,1975
ner,8.22,1976
ner,8.22,1977
ner,8.22,1978
ner,10.96,1979
ner,10.96,1980
ner,10.96,1981
ner,13.7,1982
ner,16.44,1983
ner,19.18,1984
ner,19.18,1985
ner,19.18,1986
ner,19.18,1987
ner,16.44,1988
ner,16.44,1989
ner,13.7,1990
ner,10.96,1991
ner,10.96,1992
ner,8.22,1993
ner,8.22,1994
ner,16.44,1995
ner,16.44,1996
ner,16.44,1997
ner,19.18,1998
ner,16.44,1999
ner,16.44,2000
ner,13.7,2001
ner,13.7,2002
ner,16.44,2003
ner,16.44,2004
nga,2.74,1961
nga,5.48,1962
nga,2.74,1963
nga,2.74,1964
nga,5.48,1965
nga,5.48,1966
nga,5.48,1967
nga,2.74,1968
nga,5.48,1969
nga,5.48,1970
nga,10.96,1971
nga,8.22,1972
nga,8.22,1973
nga,5.48,1974
nga,8.22,1975
nga,13.7,1976
nga,21.92,1977
nga,27.4,1978
nga,27.4,1979
nga,32.88,1980
nga,35.62,1981
nga,30.14,1982
nga,30.14,1983
nga,19.18,1984
nga,16.44,1985
nga,19.18,1986
nga,24.66,1987
nga,13.7,1988
nga,13.7,1989
nga,13.7,1990
nga,16.44,1991
nga,16.44,1992
nga,19.18,1993
nga,13.7,1994
nga,21.92,1995
nga,16.44,1996
nga,19.18,1997
nga,27.4,1998
nga,21.92,1999
nga,19.18,2000
nga,30.14,2001
nga,30.14,2002
nga,30.14,2003
nga,30.14,2004
nor,123.3,1961
nor,126.0,1962
nor,123.3,1963
nor,123.3,1964
nor,131.5,1965
nor,128.8,1966
nor,131.5,1967
nor,134.2,1968
nor,117.8,1969
nor,120.5,1970
nor,120.5,1971
nor,120.5,1972
nor,112.3,1973
nor,93.15,1974
nor,76.71,1975
nor,109.6,1976
nor,112.3,1977
nor,117.8,1978
nor,120.5,1979
nor,115.1,1980
nor,112.3,1981
nor,106.8,1982
nor,104.1,1983
nor,112.3,1984
nor,115.1,1985
nor,112.3,1986
nor,112.3,1987
nor,101.4,1988
nor,109.6,1989
nor,112.3,1990
nor,112.3,1991
nor,117.8,1992
nor,117.8,1993
nor,120.5,1994
nor,120.5,1995
nor,117.8,1996
nor,126.0,1997
nor,123.3,1998
nor,126.0,1999
nor,126.0,2000
nor,120.5,2001
nor,120.5,2002
nor,120.5,2003
nor,120.5,2004
pak,52.06,1961
pak,60.27,1962
pak,76.71,1963
pak,65.75,1964
pak,73.97,1965
pak,82.19,1966
pak,84.93,1967
pak,79.45,1968
pak,87.67,1969
pak,87.67,1970
pak,79.45,1971
pak,76.71,1972
pak,73.97,1973
pak,76.71,1974
pak,73.97,1975
pak,76.71,1976
pak,90.41,1977
pak,87.67,1978
pak,87.67,1979
pak,84.93,1980
pak,87.67,1981
pak,84.93,1982
pak,79.45,1983
pak,82.19,1984
pak,76.71,1985
pak,82.19,1986
pak,90.41,1987
pak,73.97,1988
pak,82.19,1989
pak,76.71,1990
pak,76.71,1991
pak,79.45,1992
pak,73.97,1993
pak,68.49,1994
pak,82.19,1995
pak,84.93,1996
pak,82.19,1997
pak,71.23,1998
pak,71.23,1999
pak,84.93,2000
pak,79.45,2001
pak,76.71,2002
pak,73.97,2003
pak,73.97,2004
pan,79.45,1961
pan,65.75,1962
pan,82.19,1963
pan,82.19,1964
pan,93.15,1965
pan,73.97,1966
pan,76.71,1967
pan,82.19,1968
pan,79.45,1969
pan,79.45,1970
pan,87.67,1971
pan,95.89,1972
pan,98.63,1973
pan,93.15,1974
pan,79.45,1975
pan,84.93,1976
pan,93.15,1977
pan,95.89,1978
pan,95.89,1979
pan,104.1,1980
pan,109.6,1981
pan,106.8,1982
pan,104.1,1983
pan,104.1,1984
pan,106.8,1985
pan,101.4,1986
pan,98.63,1987
pan,98.63,1988
pan,93.15,1989
pan,87.67,1990
pan,95.89,1991
pan,87.67,1992
pan,93.15,1993
pan,98.63,1994
pan,79.45,1995
pan,79.45,1996
pan,84.93,1997
pan,90.41,1998
pan,82.19,1999
pan,76.71,2000
pan,82.19,2001
pan,87.67,2002
pan,87.67,2003
pan,87.67,2004
pry,38.36,1961
pry,41.1,1962
pry,43.84,1963
pry,52.06,1964
pry,54.8,1965
pry,60.27,1966
pry,43.84,1967
pry,49.32,1968
pry,52.06,1969
pry,57.53,1970
pry,54.8,1971
pry,57.53,1972
pry,60.27,1973
pry,57.53,1974
pry,52.06,1975
pry,57.53,1976
pry,60.27,1977
pry,60.27,1978
pry,57.53,1979
pry,60.27,1980
pry,60.27,1981
pry,63.01,1982
pry,63.01,1983
pry,60.27,1984
pry,65.75,1985
pry,79.45,1986
pry,63.01,1987
pry,65.75,1988
pry,63.01,1989
pry,60.27,1990
pry,60.27,1991
pry,60.27,1992
pry,65.75,1993
pry,68.49,1994
pry,68.49,1995
pry,65.75,1996
pry,65.75,1997
pry,65.75,1998
pry,71.23,1999
pry,65.75,2000
pry,65.75,2001
pry,65.75,2002
pry,63.01,2003
pry,63.01,2004
per,76.71,1961
per,79.45,1962
per,82.19,1963
per,79.45,1964
per,87.67,1965
per,82.19,1966
per,79.45,1967
per,79.45,1968
per,79.45,1969
per,84.93,1970
per,87.67,1971
per,95.89,1972
per,95.89,1973
per,98.63,1974
per,101.4,1975
per,106.8,1976
per,95.89,1977
per,95.89,1978
per,93.15,1979
per,73.97,1980
per,98.63,1981
per,65.75,1982
per,87.67,1983
per,71.23,1984
per,90.41,1985
per,101.4,1986
per,101.4,1987
per,104.1,1988
per,90.41,1989
per,87.67,1990
per,73.97,1991
per,73.97,1992
per,76.71,1993
per,76.71,1994
per,98.63,1995
per,98.63,1996
per,101.4,1997
per,106.8,1998
per,98.63,1999
per,101.4,2000
per,101.4,2001
per,104.1,2002
per,104.1,2003
per,104.1,2004
phl,35.62,1961
phl,35.62,1962
phl,41.1,1963
phl,41.1,1964
phl,43.84,1965
phl,46.58,1966
phl,52.06,1967
phl,54.8,1968
phl,52.06,1969
phl,46.58,1970
phl,49.32,1971
phl,52.06,1972
phl,54.8,1973
phl,63.01,1974
phl,57.53,1975
phl,54.8,1976
phl,63.01,1977
phl,68.49,1978
phl,68.49,1979
phl,68.49,1980
phl,63.01,1981
phl,57.53,1982
phl,63.01,1983
phl,65.75,1984
phl,68.49,1985
phl,57.53,1986
phl,71.23,1987
phl,60.27,1988
phl,71.23,1989
phl,73.97,1990
phl,71.23,1991
phl,73.97,1992
phl,76.71,1993
phl,79.45,1994
phl,76.71,1995
phl,84.93,1996
phl,76.71,1997
phl,76.71,1998
phl,79.45,1999
phl,76.71,2000
phl,76.71,2001
phl,76.71,2002
phl,76.71,2003
phl,76.71,2004
pol,87.67,1961
pol,87.67,1962
pol,93.15,1963
pol,90.41,1964
pol,93.15,1965
pol,98.63,1966
pol,101.4,1967
pol,106.8,1968
pol,112.3,1969
pol,112.3,1970
pol,115.1,1971
pol,117.8,1972
pol,120.5,1973
pol,126.0,1974
pol,126.0,1975
pol,126.0,1976
pol,120.5,1977
pol,123.3,1978
pol,126.0,1979
pol,123.3,1980
pol,98.63,1981
pol,123.3,1982
pol,134.2,1983
pol,134.2,1984
pol,123.3,1985
pol,120.5,1986
pol,137.0,1987
pol,137.0,1988
pol,139.7,1989
pol,131.5,1990
pol,104.1,1991
pol,106.8,1992
pol,123.3,1993
pol,115.1,1994
pol,112.3,1995
pol,115.1,1996
pol,117.8,1997
pol,117.8,1998
pol,117.8,1999
pol,123.3,2000
pol,123.3,2001
pol,123.3,2002
pol,123.3,2003
pol,123.3,2004
prt,49.32,1961
prt,49.32,1962
prt,46.58,1963
prt,46.58,1964
prt,49.32,1965
prt,57.53,1966
prt,57.53,1967
prt,65.75,1968
prt,71.23,1969
prt,73.97,1970
prt,73.97,1971
prt,73.97,1972
prt,76.71,1973
prt,73.97,1974
prt,76.71,1975
prt,68.49,1976
prt,71.23,1977
prt,71.23,1978
prt,71.23,1979
prt,73.97,1980
prt,73.97,1981
prt,73.97,1982
prt,68.49,1983
prt,65.75,1984
prt,68.49,1985
prt,73.97,1986
prt,73.97,1987
prt,76.71,1988
prt,82.19,1989
prt,82.19,1990
prt,82.19,1991
prt,84.93,1992
prt,87.67,1993
prt,87.67,1994
prt,87.67,1995
prt,87.67,1996
prt,87.67,1997
prt,87.67,1998
prt,93.15,1999
prt,93.15,2000
prt,93.15,2001
prt,90.41,2002
prt,93.15,2003
prt,93.15,2004
rou,27.4,1961
rou,32.88,1962
rou,35.62,1963
rou,38.36,1964
rou,43.84,1965
rou,46.58,1966
rou,43.84,1967
rou,52.06,1968
rou,54.8,1969
rou,57.53,1970
rou,57.53,1971
rou,60.27,1972
rou,60.27,1973
rou,60.27,1974
rou,60.27,1975
rou,76.71,1976
rou,76.71,1977
rou,79.45,1978
rou,82.19,1979
rou,84.93,1980
rou,73.97,1981
rou,73.97,1982
rou,76.71,1983
rou,79.45,1984
rou,76.71,1985
rou,68.49,1986
rou,65.75,1987
rou,68.49,1988
rou,68.49,1989
rou,68.49,1990
rou,68.49,1991
rou,73.97,1992
rou,71.23,1993
rou,73.97,1994
rou,68.49,1995
rou,73.97,1996
rou,57.53,1997
rou,60.27,1998
rou,60.27,1999
rou,68.49,2000
rou,71.23,2001
rou,68.49,2002
rou,71.23,2003
rou,71.23,2004
rus,90.41,1992
rus,95.89,1993
rus,95.89,1994
rus,98.63,1995
rus,101.4,1996
rus,101.4,1997
rus,106.8,1998
rus,109.6,1999
rus,112.3,2000
rus,117.8,2001
rus,120.5,2002
rus,120.5,2003
rus,120.5,2004
rwa,0.0,1961
rwa,0.0,1962
rwa,0.0,1963
rwa,0.0,1964
rwa,0.0,1965
rwa,0.0,1966
rwa,0.0,1967
rwa,2.74,1968
rwa,2.74,1969
rwa,0.0,1970
rwa,0.0,1971
rwa,0.0,1972
rwa,0.0,1973
rwa,0.0,1974
rwa,0.0,1975
rwa,0.0,1976
rwa,0.0,1977
rwa,0.0,1978
rwa,2.74,1979
rwa,2.74,1980
rwa,2.74,1981
rwa,2.74,1982
rwa,2.74,1983
rwa,5.48,1984
rwa,2.74,1985
rwa,2.74,1986
rwa,2.74,1987
rwa,5.48,1988
rwa,5.48,1989
rwa,2.74,1990
rwa,2.74,1991
rwa,2.74,1992
rwa,5.48,1993
rwa,2.74,1994
rwa,2.74,1995
rwa,5.48,1996
rwa,8.22,1997
rwa,8.22,1998
rwa,5.48,1999
rwa,2.74,2000
rwa,8.22,2001
rwa,5.48,2002
rwa,5.48,2003
rwa,5.48,2004
kna,104.1,1961
kna,115.1,1962
kna,115.1,1963
kna,120.5,1964
kna,126.0,1965
kna,126.0,1966
kna,126.0,1967
kna,126.0,1968
kna,126.0,1969
kna,123.3,1970
kna,98.63,1971
kna,131.5,1972
kna,131.5,1973
kna,167.1,1974
kna,145.2,1975
kna,153.4,1976
kna,142.5,1977
kna,134.2,1978
kna,139.7,1979
kna,150.7,1980
kna,153.4,1981
kna,131.5,1982
kna,139.7,1983
kna,134.2,1984
kna,139.7,1985
kna,145.2,1986
kna,137.0,1987
kna,137.0,1988
kna,112.3,1989
kna,109.6,1990
kna,109.6,1991
kna,109.6,1992
kna,106.8,1993
kna,109.6,1994
kna,131.5,1995
kna,134.2,1996
kna,134.2,1997
kna,145.2,1998
kna,137.0,1999
kna,145.2,2000
kna,158.9,2001
kna,158.9,2002
kna,156.2,2003
kna,156.2,2004
lca,79.45,1961
lca,76.71,1962
lca,87.67,1963
lca,68.49,1964
lca,79.45,1965
lca,76.71,1966
lca,79.45,1967
lca,76.71,1968
lca,76.71,1969
lca,73.97,1970
lca,68.49,1971
lca,68.49,1972
lca,82.19,1973
lca,87.67,1974
lca,79.45,1975
lca,63.01,1976
lca,79.45,1977
lca,84.93,1978
lca,84.93,1979
lca,87.67,1980
lca,93.15,1981
lca,101.4,1982
lca,101.4,1983
lca,98.63,1984
lca,98.63,1985
lca,98.63,1986
lca,98.63,1987
lca,98.63,1988
lca,101.4,1989
lca,98.63,1990
lca,98.63,1991
lca,101.4,1992
lca,101.4,1993
lca,101.4,1994
lca,104.1,1995
lca,104.1,1996
lca,95.89,1997
lca,95.89,1998
lca,109.6,1999
lca,101.4,2000
lca,101.4,2001
lca,101.4,2002
lca,98.63,2003
lca,98.63,2004
vct,84.93,1961
vct,98.63,1962
vct,87.67,1963
vct,104.1,1964
vct,101.4,1965
vct,101.4,1966
vct,104.1,1967
vct,104.1,1968
vct,106.8,1969
vct,112.3,1970
vct,117.8,1971
vct,115.1,1972
vct,106.8,1973
vct,87.67,1974
vct,123.3,1975
vct,128.8,1976
vct,112.3,1977
vct,104.1,1978
vct,106.8,1979
vct,109.6,1980
vct,112.3,1981
vct,115.1,1982
vct,115.1,1983
vct,115.1,1984
vct,112.3,1985
vct,115.1,1986
vct,115.1,1987
vct,112.3,1988
vct,112.3,1989
vct,112.3,1990
vct,115.1,1991
vct,117.8,1992
vct,115.1,1993
vct,112.3,1994
vct,112.3,1995
vct,112.3,1996
vct,115.1,1997
vct,115.1,1998
vct,115.1,1999
vct,117.8,2000
vct,120.5,2001
vct,120.5,2002
vct,120.5,2003
vct,120.5,2004
wsm,54.8,1961
wsm,63.01,1962
wsm,60.27,1963
wsm,60.27,1964
wsm,68.49,1965
wsm,65.75,1966
wsm,63.01,1967
wsm,68.49,1968
wsm,71.23,1969
wsm,73.97,1970
wsm,71.23,1971
wsm,73.97,1972
wsm,60.27,1973
wsm,65.75,1974
wsm,65.75,1975
wsm,65.75,1976
wsm,65.75,1977
wsm,65.75,1978
wsm,65.75,1979
wsm,65.75,1980
