dead_kids_per_woman,geo,time
0.9147,aze,1959
0.9214,aze,1960
0.9263,aze,1961
0.8666,aze,1962
0.8604,aze,1963
0.7927,aze,1964
0.7753,aze,1965
0.755,aze,1966
0.6836,aze,1967
0.662,aze,1968
0.5965,aze,1969
0.5789,aze,1970
0.5626,aze,1971
0.5463,aze,1972
0.4911,aze,1973
0.4748,aze,1974
0.496,aze,1975
0.4785,aze,1976
0.4621,aze,1977
0.4445,aze,1978
0.4282,aze,1979
0.4132,aze,1980
0.3993,aze,1981
0.388,aze,1982
0.3805,aze,1983
0.3742,aze,1984
0.3433,aze,1985
0.3433,aze,1986
0.3433,aze,1987
0.3444,aze,1988
0.373,aze,1989
0.373,aze,1990
0.3692,aze,1991
0.3891,aze,1992
0.3783,aze,1993
0.3634,aze,1994
0.3215,aze,1995
0.3052,aze,1996
0.2676,aze,1997
0.2548,aze,1998
0.2444,aze,1999
0.2192,aze,2000
0.216,aze,2001
0.1978,aze,2002
0.1988,aze,2003
0.1841,aze,2004
0.1868,aze,2005
0.1895,aze,2006
0.1755,aze,2007
0.1771,aze,2008
0.1788,aze,2009
0.163,aze,2010
0.1205,aze,2030
0.08988,aze,2050
0.05015,aze,2099
0.7442,bhs,1950
0.7461,bhs,1951
0.7078,bhs,1952
0.7148,bhs,1953
0.6815,bhs,1954
0.6914,bhs,1955
0.6589,bhs,1956
0.6697,bhs,1957
0.6377,bhs,1958
0.6464,bhs,1959
0.6522,bhs,1960
0.608,bhs,1961
0.6012,bhs,1962
0.5891,bhs,1963
0.5299,bhs,1964
0.5099,bhs,1965
0.4885,bhs,1966
0.4364,bhs,1967
0.4236,bhs,1968
0.4154,bhs,1969
0.4108,bhs,1970
0.4073,bhs,1971
0.4038,bhs,1972
0.3664,bhs,1973
0.3578,bhs,1974
0.3471,bhs,1975
0.3374,bhs,1976
0.3288,bhs,1977
0.3235,bhs,1978
0.3213,bhs,1979
0.2957,bhs,1980
0.2957,bhs,1981
0.2957,bhs,1982
0.2937,bhs,1983
0.2648,bhs,1984
0.2593,bhs,1985
0.253,bhs,1986
0.2475,bhs,1987
0.243,bhs,1988
0.2403,bhs,1989
0.2394,bhs,1990
0.2385,bhs,1991
0.2376,bhs,1992
0.2152,bhs,1993
0.2127,bhs,1994
0.2078,bhs,1995
0.202,bhs,1996
0.1781,bhs,1997
0.1706,bhs,1998
0.1638,bhs,1999
0.1418,bhs,2000
0.1364,bhs,2001
0.1323,bhs,2002
0.1169,bhs,2003
0.1156,bhs,2004
0.1047,bhs,2005
0.1052,bhs,2006
0.09644,bhs,2007
0.09695,bhs,2008
0.09746,bhs,2009
0.09746,bhs,2010
0.06331,bhs,2030
0.05269,bhs,2050
0.03048,bhs,2099
4.159,bhr,1800
4.159,bhr,1801
4.159,bhr,1802
4.159,bhr,1803
4.158,bhr,1804
4.158,bhr,1805
4.158,bhr,1806
4.157,bhr,1807
4.157,bhr,1808
4.157,bhr,1809
4.157,bhr,1810
4.156,bhr,1811
4.156,bhr,1812
4.156,bhr,1813
4.155,bhr,1814
4.155,bhr,1815
4.155,bhr,1816
4.155,bhr,1817
4.154,bhr,1818
4.154,bhr,1819
4.154,bhr,1820
4.153,bhr,1821
4.153,bhr,1822
4.153,bhr,1823
4.153,bhr,1824
4.152,bhr,1825
4.152,bhr,1826
4.152,bhr,1827
4.151,bhr,1828
4.151,bhr,1829
4.151,bhr,1830
4.151,bhr,1831
4.15,bhr,1832
4.15,bhr,1833
4.15,bhr,1834
4.149,bhr,1835
4.149,bhr,1836
4.149,bhr,1837
4.149,bhr,1838
4.148,bhr,1839
4.148,bhr,1840
4.148,bhr,1841
4.147,bhr,1842
4.147,bhr,1843
4.147,bhr,1844
4.147,bhr,1845
4.146,bhr,1846
4.146,bhr,1847
4.146,bhr,1848
4.145,bhr,1849
4.145,bhr,1850
4.145,bhr,1851
4.145,bhr,1852
4.144,bhr,1853
4.144,bhr,1854
4.144,bhr,1855
4.143,bhr,1856
4.143,bhr,1857
4.143,bhr,1858
4.143,bhr,1859
4.142,bhr,1860
4.142,bhr,1861
4.142,bhr,1862
4.141,bhr,1863
4.141,bhr,1864
4.141,bhr,1865
4.141,bhr,1866
4.14,bhr,1867
4.14,bhr,1868
4.14,bhr,1869
4.14,bhr,1870
4.139,bhr,1871
4.139,bhr,1872
4.139,bhr,1873
4.138,bhr,1874
4.138,bhr,1875
4.138,bhr,1876
4.138,bhr,1877
4.137,bhr,1878
4.137,bhr,1879
4.137,bhr,1880
4.136,bhr,1881
4.136,bhr,1882
4.136,bhr,1883
4.136,bhr,1884
4.135,bhr,1885
4.135,bhr,1886
4.135,bhr,1887
4.134,bhr,1888
4.134,bhr,1889
4.134,bhr,1890
4.134,bhr,1891
4.133,bhr,1892
4.133,bhr,1893
4.133,bhr,1894
4.132,bhr,1895
4.132,bhr,1896
4.132,bhr,1897
4.132,bhr,1898
4.131,bhr,1899
4.131,bhr,1900
4.131,bhr,1901
4.13,bhr,1902
4.13,bhr,1903
4.13,bhr,1904
4.13,bhr,1905
4.129,bhr,1906
4.129,bhr,1907
4.129,bhr,1908
4.128,bhr,1909
4.128,bhr,1910
4.128,bhr,1911
4.128,bhr,1912
4.127,bhr,1913
4.127,bhr,1914
4.127,bhr,1915
4.126,bhr,1916
4.126,bhr,1917
4.126,bhr,1918
4.126,bhr,1919
4.125,bhr,1920
4.125,bhr,1921
4.125,bhr,1922
4.124,bhr,1923
4.124,bhr,1924
4.124,bhr,1925
4.125,bhr,1926
4.127,bhr,1927
4.128,bhr,1928
4.13,bhr,1929
4.131,bhr,1930
4.132,bhr,1931
4.134,bhr,1932
4.135,bhr,1933
4.137,bhr,1934
4.138,bhr,1935
4.027,bhr,1936
3.916,bhr,1937
3.917,bhr,1938
3.807,bhr,1939
3.698,bhr,1940
3.699,bhr,1941
3.591,bhr,1942
3.483,bhr,1943
3.484,bhr,1944
3.378,bhr,1945
3.272,bhr,1946
3.273,bhr,1947
3.168,bhr,1948
3.064,bhr,1949
2.961,bhr,1950
2.953,bhr,1951
2.834,bhr,1952
2.725,bhr,1953
2.622,bhr,1954
2.524,bhr,1955
2.431,bhr,1956
2.342,bhr,1957
2.167,bhr,1958
2.086,bhr,1959
1.916,bhr,1960
1.837,bhr,1961
1.759,bhr,1962
1.591,bhr,1963
1.507,bhr,1964
1.421,bhr,1965
1.25,bhr,1966
1.158,bhr,1967
1.063,bhr,1968
0.9695,bhr,1969
0.8782,bhr,1970
0.8498,bhr,1971
0.7648,bhr,1972
0.6866,bhr,1973
0.6147,bhr,1974
0.5975,bhr,1975
0.535,bhr,1976
0.5221,bhr,1977
0.4678,bhr,1978
0.457,bhr,1979
0.4073,bhr,1980
0.3973,bhr,1981
0.3882,bhr,1982
0.3456,bhr,1983
0.3381,bhr,1984
0.3298,bhr,1985
0.2912,bhr,1986
0.2823,bhr,1987
0.2734,bhr,1988
0.2638,bhr,1989
0.2542,bhr,1990
0.2446,bhr,1991
0.2132,bhr,1992
0.2051,bhr,1993
0.1983,bhr,1994
0.1921,bhr,1995
0.1859,bhr,1996
0.1809,bhr,1997
0.1765,bhr,1998
0.1573,bhr,1999
0.1539,bhr,2000
0.1516,bhr,2001
0.1499,bhr,2002
0.1488,bhr,2003
0.1482,bhr,2004
0.1482,bhr,2005
0.1482,bhr,2006
0.1339,bhr,2007
0.1334,bhr,2008
0.1318,bhr,2009
0.1303,bhr,2010
0.07592,bhr,2030
0.056,bhr,2050
0.0371,bhr,2099
4.403,bgd,1800
4.403,bgd,1801
4.403,bgd,1802
4.403,bgd,1803
4.403,bgd,1804
4.403,bgd,1805
4.403,bgd,1806
4.403,bgd,1807
4.403,bgd,1808
4.403,bgd,1809
4.403,bgd,1810
4.403,bgd,1811
4.403,bgd,1812
4.403,bgd,1813
4.403,bgd,1814
4.403,bgd,1815
4.403,bgd,1816
4.403,bgd,1817
4.403,bgd,1818
4.403,bgd,1819
4.403,bgd,1820
4.403,bgd,1821
4.403,bgd,1822
4.403,bgd,1823
4.403,bgd,1824
4.403,bgd,1825
4.403,bgd,1826
4.403,bgd,1827
4.403,bgd,1828
4.403,bgd,1829
4.403,bgd,1830
4.403,bgd,1831
4.403,bgd,1832
4.403,bgd,1833
4.403,bgd,1834
4.403,bgd,1835
4.403,bgd,1836
4.403,bgd,1837
4.403,bgd,1838
4.403,bgd,1839
4.403,bgd,1840
4.403,bgd,1841
4.403,bgd,1842
4.403,bgd,1843
4.403,bgd,1844
4.403,bgd,1845
4.403,bgd,1846
4.403,bgd,1847
4.403,bgd,1848
4.403,bgd,1849
4.403,bgd,1850
4.403,bgd,1851
4.403,bgd,1852
4.403,bgd,1853
4.403,bgd,1854
4.403,bgd,1855
4.403,bgd,1856
4.403,bgd,1857
4.403,bgd,1858
4.403,bgd,1859
4.403,bgd,1860
4.403,bgd,1861
4.403,bgd,1862
4.403,bgd,1863
4.403,bgd,1864
4.403,bgd,1865
4.403,bgd,1866
4.403,bgd,1867
4.403,bgd,1868
4.403,bgd,1869
4.403,bgd,1870
4.403,bgd,1871
4.403,bgd,1872
4.403,bgd,1873
4.403,bgd,1874
4.403,bgd,1875
4.403,bgd,1876
4.514,bgd,1877
4.514,bgd,1878
4.514,bgd,1879
4.514,bgd,1880
4.626,bgd,1881
4.626,bgd,1882
4.626,bgd,1883
4.626,bgd,1884
4.738,bgd,1885
4.738,bgd,1886
4.738,bgd,1887
4.738,bgd,1888
4.738,bgd,1889
4.738,bgd,1890
4.738,bgd,1891
4.85,bgd,1892
4.85,bgd,1893
4.85,bgd,1894
4.85,bgd,1895
4.85,bgd,1896
4.85,bgd,1897
4.85,bgd,1898
4.85,bgd,1899
4.85,bgd,1900
4.85,bgd,1901
4.85,bgd,1902
4.85,bgd,1903
4.85,bgd,1904
4.85,bgd,1905
4.85,bgd,1906
4.85,bgd,1907
4.85,bgd,1908
4.85,bgd,1909
4.85,bgd,1910
4.85,bgd,1911
4.738,bgd,1912
4.738,bgd,1913
4.738,bgd,1914
4.738,bgd,1915
4.738,bgd,1916
4.738,bgd,1917
4.626,bgd,1918
4.626,bgd,1919
4.626,bgd,1920
4.626,bgd,1921
4.626,bgd,1922
4.626,bgd,1923
4.514,bgd,1924
4.514,bgd,1925
4.501,bgd,1926
4.378,bgd,1927
4.256,bgd,1928
4.243,bgd,1929
4.122,bgd,1930
4.003,bgd,1931
3.885,bgd,1932
3.768,bgd,1933
3.757,bgd,1934
3.641,bgd,1935
3.527,bgd,1936
3.415,bgd,1937
3.304,bgd,1938
3.294,bgd,1939
3.185,bgd,1940
3.077,bgd,1941
2.97,bgd,1942
2.866,bgd,1943
2.762,bgd,1944
2.754,bgd,1945
2.652,bgd,1946
2.553,bgd,1947
2.454,bgd,1948
2.358,bgd,1949
2.35,bgd,1950
2.277,bgd,1951
2.303,bgd,1952
2.235,bgd,1953
2.256,bgd,1954
2.277,bgd,1955
2.205,bgd,1956
2.218,bgd,1957
2.235,bgd,1958
2.248,bgd,1959
2.167,bgd,1960
2.18,bgd,1961
2.099,bgd,1962
2.108,bgd,1963
2.027,bgd,1964
2.033,bgd,1965
2.039,bgd,1966
2.136,bgd,1967
2.329,bgd,1968
2.622,bgd,1969
2.826,bgd,1970
3.026,bgd,1971
3.125,bgd,1972
3.116,bgd,1973
2.898,bgd,1974
2.678,bgd,1975
2.368,bgd,1976
2.071,bgd,1977
1.783,bgd,1978
1.594,bgd,1979
1.485,bgd,1980
1.378,bgd,1981
1.345,bgd,1982
1.305,bgd,1983
1.199,bgd,1984
1.159,bgd,1985
1.117,bgd,1986
1.017,bgd,1987
0.9769,bgd,1988
0.8845,bgd,1989
0.8489,bgd,1990
0.7677,bgd,1991
0.6914,bgd,1992
0.665,bgd,1993
0.6,bgd,1994
0.5767,bgd,1995
0.5203,bgd,1996
0.5014,bgd,1997
0.4513,bgd,1998
0.4364,bgd,1999
0.3918,bgd,2000
0.378,bgd,2001
0.3386,bgd,2002
0.3258,bgd,2003
0.2901,bgd,2004
0.2794,bgd,2005
0.2697,bgd,2006
0.2403,bgd,2007
0.2334,bgd,2008
0.2274,bgd,2009
0.204,bgd,2010
0.09563,bgd,2030
0.06741,bgd,2050
0.04609,bgd,2099
1.054,brb,1950
0.9934,brb,1951
0.9285,brb,1952
0.8699,brb,1953
0.8153,brb,1954
0.7641,brb,1955
0.7162,brb,1956
0.6713,brb,1957
0.6275,brb,1958
0.5864,brb,1959
0.5438,brb,1960
0.5412,brb,1961
0.4969,brb,1962
0.4887,brb,1963
0.4395,brb,1964
0.4255,brb,1965
0.4094,brb,1966
0.36,brb,1967
0.3422,brb,1968
0.3244,brb,1969
0.282,brb,1970
0.2675,brb,1971
0.253,brb,1972
0.2194,brb,1973
0.2078,brb,1974
0.1804,brb,1975
0.1728,brb,1976
0.166,brb,1977
0.1453,brb,1978
0.1412,brb,1979
0.137,brb,1980
0.1343,brb,1981
0.1194,brb,1982
0.1175,brb,1983
0.1156,brb,1984
0.1035,brb,1985
0.1024,brb,1986
0.1013,brb,1987
0.1002,brb,1988
0.09959,brb,1989
0.08977,brb,1990
0.08926,brb,1991
0.08874,brb,1992
0.08823,brb,1993
0.08772,brb,1994
0.08669,brb,1995
0.08567,brb,1996
0.08413,brb,1997
0.08259,brb,1998
0.08156,brb,1999
0.07283,brb,2000
0.07142,brb,2001
0.07096,brb,2002
0.07002,brb,2003
0.07002,brb,2004
0.07002,brb,2005
0.07049,brb,2006
0.07096,brb,2007
0.07142,brb,2008
0.07189,brb,2009
0.06572,brb,2010
0.06049,brb,2030
0.04886,brb,2050
0.03491,brb,2099
3.477,blr,1800
3.477,blr,1801
3.477,blr,1802
3.477,blr,1803
3.477,blr,1804
3.477,blr,1805
3.477,blr,1806
3.477,blr,1807
3.477,blr,1808
3.477,blr,1809
3.477,blr,1810
3.477,blr,1811
3.477,blr,1812
3.477,blr,1813
3.477,blr,1814
3.477,blr,1815
3.477,blr,1816
3.477,blr,1817
3.477,blr,1818
3.477,blr,1819
3.477,blr,1820
3.477,blr,1821
3.477,blr,1822
3.477,blr,1823
3.477,blr,1824
3.477,blr,1825
3.477,blr,1826
3.477,blr,1827
3.477,blr,1828
3.477,blr,1829
3.477,blr,1830
3.477,blr,1831
3.477,blr,1832
3.477,blr,1833
3.477,blr,1834
3.477,blr,1835
3.477,blr,1836
3.477,blr,1837
3.477,blr,1838
3.477,blr,1839
3.477,blr,1840
3.477,blr,1841
3.477,blr,1842
3.477,blr,1843
3.477,blr,1844
3.477,blr,1845
3.477,blr,1846
3.477,blr,1847
3.477,blr,1848
3.477,blr,1849
3.477,blr,1850
3.477,blr,1851
3.477,blr,1852
3.477,blr,1853
3.477,blr,1854
3.477,blr,1855
3.477,blr,1856
3.477,blr,1857
3.477,blr,1858
3.477,blr,1859
3.477,blr,1860
3.477,blr,1861
3.477,blr,1862
3.477,blr,1863
3.477,blr,1864
3.477,blr,1865
3.477,blr,1866
3.477,blr,1867
3.477,blr,1868
3.477,blr,1869
3.477,blr,1870
3.477,blr,1871
3.477,blr,1872
3.477,blr,1873
3.477,blr,1874
3.477,blr,1875
3.477,blr,1876
3.477,blr,1877
3.477,blr,1878
3.477,blr,1879
3.477,blr,1880
3.45,blr,1881
3.423,blr,1882
3.396,blr,1883
3.369,blr,1884
3.343,blr,1885
3.316,blr,1886
3.289,blr,1887
3.262,blr,1888
3.236,blr,1889
3.209,blr,1890
3.182,blr,1891
3.155,blr,1892
3.128,blr,1893
3.102,blr,1894
3.075,blr,1895
3.048,blr,1896
3.021,blr,1897
3.005,blr,1898
2.99,blr,1899
2.974,blr,1900
2.867,blr,1901
2.851,blr,1902
2.746,blr,1903
2.643,blr,1904
2.629,blr,1905
2.528,blr,1906
2.514,blr,1907
2.415,blr,1908
2.402,blr,1909
2.306,blr,1910
2.211,blr,1911
2.199,blr,1912
2.107,blr,1913
2.095,blr,1914
2.005,blr,1915
1.993,blr,1916
1.906,blr,1917
1.82,blr,1918
1.81,blr,1919
1.726,blr,1920
1.716,blr,1921
1.635,blr,1922
1.625,blr,1923
1.547,blr,1924
1.47,blr,1925
1.461,blr,1926
1.365,blr,1927
1.334,blr,1928
1.243,blr,1929
1.214,blr,1930
1.129,blr,1931
1.047,blr,1932
1.02,blr,1933
0.9435,blr,1934
0.9187,blr,1935
0.8468,blr,1936
0.7784,blr,1937
0.7561,blr,1938
0.6925,blr,1939
0.6715,blr,1940
0.6292,blr,1941
0.6262,blr,1942
0.5854,blr,1943
0.5459,blr,1944
0.5432,blr,1945
0.5053,blr,1946
0.5028,blr,1947
0.4664,blr,1948
0.464,blr,1949
0.4291,blr,1950
0.3206,blr,1951
0.302,blr,1952
0.3063,blr,1953
0.2864,blr,1954
0.2894,blr,1955
0.2919,blr,1956
0.2704,blr,1957
0.2716,blr,1958
0.2493,blr,1959
0.188,blr,1960
0.1695,blr,1961
0.2034,blr,1962
0.1818,blr,1963
0.1617,blr,1964
0.1581,blr,1965
0.1544,blr,1966
0.1509,blr,1967
0.1478,blr,1968
0.1453,blr,1969
0.1579,blr,1970
0.1414,blr,1971
0.1397,blr,1972
0.138,blr,1973
0.1361,blr,1974
0.148,blr,1975
0.1461,blr,1976
0.1446,blr,1977
0.1435,blr,1978
0.1573,blr,1979
0.157,blr,1980
0.1573,blr,1981
0.1577,blr,1982
0.1582,blr,1983
0.1584,blr,1984
0.158,blr,1985
0.1424,blr,1986
0.1405,blr,1987
0.1376,blr,1988
0.1338,blr,1989
0.1423,blr,1990
0.1364,blr,1991
0.1425,blr,1992
0.1482,blr,1993
0.1404,blr,1994
0.1455,blr,1995
0.127,blr,1996
0.1328,blr,1997
0.1282,blr,1998
0.1248,blr,1999
0.1124,blr,2000
0.1115,blr,2001
0.1215,blr,2002
0.1118,blr,2003
0.1125,blr,2004
0.1133,blr,2005
0.1042,blr,2006
0.105,blr,2007
0.1156,blr,2008
0.1175,blr,2009
0.1192,blr,2010
0.09732,blr,2030
0.07971,blr,2050
0.05387,blr,2099
2.115,bel,1800
2.113,bel,1801
2.111,bel,1802
2.109,bel,1803
2.107,bel,1804
2.105,bel,1805
2.103,bel,1806
2.101,bel,1807
2.099,bel,1808
2.098,bel,1809
2.096,bel,1810
2.094,bel,1811
2.092,bel,1812
2.09,bel,1813
2.088,bel,1814
2.086,bel,1815
2.084,bel,1816
2.082,bel,1817
2.08,bel,1818
2.078,bel,1819
2.077,bel,1820
2.075,bel,1821
2.073,bel,1822
2.071,bel,1823
2.069,bel,1824
2.067,bel,1825
2.065,bel,1826
2.063,bel,1827
2.061,bel,1828
2.059,bel,1829
2.058,bel,1830
2.079,bel,1831
2.101,bel,1832
2.123,bel,1833
2.144,bel,1834
2.166,bel,1835
2.168,bel,1836
2.171,bel,1837
2.173,bel,1838
2.176,bel,1839
2.179,bel,1840
2.153,bel,1841
2.201,bel,1842
2.102,bel,1843
1.937,bel,1844
1.982,bel,1845
2.162,bel,1846
2.344,bel,1847
2.103,bel,1848
2.278,bel,1849
1.782,bel,1850
1.755,bel,1851
1.727,bel,1852
1.761,bel,1853
1.851,bel,1854
2.075,bel,1855
1.844,bel,1856
1.938,bel,1857
1.966,bel,1858
2.045,bel,1859
1.658,bel,1860
1.93,bel,1861
1.806,bel,1862
1.95,bel,1863
2.03,bel,1864
2.182,bel,1865
2.634,bel,1866
1.856,bel,1867
1.867,bel,1868
1.875,bel,1869
2.024,bel,1870
2.547,bel,1871
2.114,bel,1872
1.91,bel,1873
1.765,bel,1874
1.966,bel,1875
1.82,bel,1876
1.813,bel,1877
1.806,bel,1878
1.793,bel,1879
1.916,bel,1880
1.768,bel,1881
1.625,bel,1882
1.677,bel,1883
1.719,bel,1884
1.632,bel,1885
1.735,bel,1886
1.526,bel,1887
1.564,bel,1888
1.555,bel,1889
1.605,bel,1890
1.595,bel,1891
1.645,bel,1892
1.576,bel,1893
1.389,bel,1894
1.489,bel,1895
1.308,bel,1896
1.242,bel,1897
1.284,bel,1898
1.368,bel,1899
1.29,bel,1900
1.17,bel,1901
1.154,bel,1902
1.138,bel,1903
1.121,bel,1904
1.058,bel,1905
1.042,bel,1906
0.9814,bel,1907
1.011,bel,1908
0.9515,bel,1909
0.9365,bel,1910
1.007,bel,1911
0.8656,bel,1912
0.8116,bel,1913
0.837,bel,1914
0.8226,bel,1915
0.8465,bel,1916
0.8315,bel,1917
0.854,bel,1918
0.8383,bel,1919
0.6818,bel,1920
0.6357,bel,1921
0.6234,bel,1922
0.5493,bel,1923
0.5088,bel,1924
0.5271,bel,1925
0.516,bel,1926
0.5049,bel,1927
0.4669,bel,1928
0.5369,bel,1929
0.4716,bel,1930
0.4151,bel,1931
0.4095,bel,1932
0.3889,bel,1933
0.3592,bel,1934
0.3416,bel,1935
0.3433,bel,1936
0.3504,bel,1937
0.3715,bel,1938
0.3697,bel,1939
0.4071,bel,1940
0.3104,bel,1941
0.3384,bel,1942
0.3627,bel,1943
0.4443,bel,1944
0.43,bel,1945
0.3922,bel,1946
0.358,bel,1947
0.3077,bel,1948
0.3001,bel,1949
0.2665,bel,1950
0.2472,bel,1951
0.2304,bel,1952
0.2324,bel,1953
0.2158,bel,1954
0.2194,bel,1955
0.223,bel,1956
0.2258,bel,1957
0.2094,bel,1958
0.2127,bel,1959
0.2152,bel,1960
0.1977,bel,1961
0.2177,bel,1962
0.2169,bel,1963
0.1962,bel,1964
0.1932,bel,1965
0.1887,bel,1966
0.1841,bel,1967
0.1781,bel,1968
0.1728,bel,1969
0.1668,bel,1970
0.1607,bel,1971
0.1547,bel,1972
0.1357,bel,1973
0.1309,bel,1974
0.1261,bel,1975
0.122,bel,1976
0.1075,bel,1977
0.1051,bel,1978
0.1032,bel,1979
0.1013,bel,1980
0.0911,bel,1981
0.08997,bel,1982
0.0894,bel,1983
0.08884,bel,1984
0.08002,bel,1985
0.08002,bel,1986
0.08002,bel,1987
0.07329,bel,1988
0.07329,bel,1989
0.07376,bel,1990
0.07423,bel,1991
0.07469,bel,1992
0.07469,bel,1993
0.06826,bel,1994
0.06826,bel,1995
0.06826,bel,1996
0.06205,bel,1997
0.06205,bel,1998
0.06243,bel,1999
0.06321,bel,2000
0.06398,bel,2001
0.06475,bel,2002
0.06552,bel,2003
0.06049,bel,2004
0.0612,bel,2005
0.05632,bel,2006
0.0626,bel,2007
0.0576,bel,2008
0.05792,bel,2009
0.05824,bel,2010
0.05123,bel,2030
0.04325,bel,2050
0.02507,bel,2099
1.48,blz,1950
1.478,blz,1951
1.396,blz,1952
1.392,blz,1953
1.312,blz,1954
1.308,blz,1955
1.23,blz,1956
1.227,blz,1957
1.151,blz,1958
1.148,blz,1959
1.075,blz,1960
1.072,blz,1961
1.001,blz,1962
0.9984,blz,1963
0.9304,blz,1964
0.8647,blz,1965
0.862,blz,1966
0.7987,blz,1967
0.7962,blz,1968
0.7354,blz,1969
0.7331,blz,1970
0.6759,blz,1971
0.6749,blz,1972
0.6759,blz,1973
0.622,blz,1974
0.621,blz,1975
0.5667,blz,1976
0.5621,blz,1977
0.554,blz,1978
0.4958,blz,1979
0.4843,blz,1980
0.4702,blz,1981
0.4158,blz,1982
0.403,blz,1983
0.3902,blz,1984
0.344,blz,1985
0.3351,blz,1986
0.3269,blz,1987
0.32,blz,1988
0.3138,blz,1989
0.309,blz,1990
0.276,blz,1991
0.271,blz,1992
0.2667,blz,1993
0.2611,blz,1994
0.2555,blz,1995
0.2493,blz,1996
0.2431,blz,1997
0.2362,blz,1998
0.23,blz,1999
0.2031,blz,2000
0.1975,blz,2001
0.1924,blz,2002
0.1867,blz,2003
0.1816,blz,2004
0.16,blz,2005
0.1559,blz,2006
0.1524,blz,2007
0.1493,blz,2008
0.133,blz,2009
0.1302,blz,2010
0.07456,blz,2030
0.05824,blz,2050
0.04024,blz,2099
3.194,ben,1800
3.195,ben,1801
3.195,ben,1802
3.196,ben,1803
3.196,ben,1804
3.197,ben,1805
3.197,ben,1806
3.198,ben,1807
3.198,ben,1808
3.199,ben,1809
3.199,ben,1810
3.2,ben,1811
3.2,ben,1812
3.201,ben,1813
3.201,ben,1814
3.202,ben,1815
3.202,ben,1816
3.203,ben,1817
3.203,ben,1818
3.204,ben,1819
3.204,ben,1820
3.205,ben,1821
3.205,ben,1822
3.206,ben,1823
3.206,ben,1824
3.207,ben,1825
3.207,ben,1826
3.208,ben,1827
3.208,ben,1828
3.209,ben,1829
3.209,ben,1830
3.21,ben,1831
3.21,ben,1832
3.211,ben,1833
3.211,ben,1834
3.212,ben,1835
3.212,ben,1836
3.213,ben,1837
3.213,ben,1838
3.214,ben,1839
3.214,ben,1840
3.215,ben,1841
3.215,ben,1842
3.216,ben,1843
3.216,ben,1844
3.217,ben,1845
3.217,ben,1846
3.218,ben,1847
3.218,ben,1848
3.219,ben,1849
3.22,ben,1850
3.22,ben,1851
3.221,ben,1852
3.221,ben,1853
3.222,ben,1854
3.222,ben,1855
3.223,ben,1856
3.223,ben,1857
3.224,ben,1858
3.224,ben,1859
3.225,ben,1860
3.225,ben,1861
3.226,ben,1862
3.226,ben,1863
3.227,ben,1864
3.227,ben,1865
3.228,ben,1866
3.228,ben,1867
3.229,ben,1868
3.229,ben,1869
3.23,ben,1870
3.23,ben,1871
3.231,ben,1872
3.231,ben,1873
3.232,ben,1874
3.232,ben,1875
3.233,ben,1876
3.233,ben,1877
3.234,ben,1878
3.234,ben,1879
3.235,ben,1880
3.235,ben,1881
3.236,ben,1882
3.236,ben,1883
3.237,ben,1884
3.237,ben,1885
3.238,ben,1886
3.238,ben,1887
3.239,ben,1888
3.239,ben,1889
3.24,ben,1890
3.24,ben,1891
3.241,ben,1892
3.241,ben,1893
3.242,ben,1894
3.242,ben,1895
3.243,ben,1896
3.243,ben,1897
3.244,ben,1898
3.244,ben,1899
3.245,ben,1900
3.245,ben,1901
3.246,ben,1902
3.246,ben,1903
3.247,ben,1904
3.247,ben,1905
3.248,ben,1906
3.248,ben,1907
3.249,ben,1908
3.249,ben,1909
3.25,ben,1910
3.25,ben,1911
3.251,ben,1912
3.251,ben,1913
3.252,ben,1914
3.252,ben,1915
3.253,ben,1916
3.253,ben,1917
3.254,ben,1918
3.254,ben,1919
3.255,ben,1920
3.255,ben,1921
3.256,ben,1922
3.256,ben,1923
3.257,ben,1924
3.257,ben,1925
3.26,ben,1926
3.262,ben,1927
3.264,ben,1928
3.266,ben,1929
3.268,ben,1930
3.27,ben,1931
3.272,ben,1932
3.274,ben,1933
3.276,ben,1934
3.278,ben,1935
3.28,ben,1936
3.282,ben,1937
3.284,ben,1938
3.286,ben,1939
3.289,ben,1940
3.291,ben,1941
3.293,ben,1942
3.295,ben,1943
3.297,ben,1944
3.299,ben,1945
3.301,ben,1946
3.303,ben,1947
3.213,ben,1948
3.215,ben,1949
3.217,ben,1950
3.234,ben,1951
3.262,ben,1952
3.196,ben,1953
3.229,ben,1954
3.162,ben,1955
3.193,ben,1956
3.129,ben,1957
3.16,ben,1958
3.191,ben,1959
3.119,ben,1960
3.149,ben,1961
3.174,ben,1962
3.104,ben,1963
3.128,ben,1964
3.148,ben,1965
3.071,ben,1966
3.09,ben,1967
3.008,ben,1968
3.026,ben,1969
2.943,ben,1970
2.86,ben,1971
2.873,ben,1972
2.789,ben,1973
2.706,ben,1974
2.718,ben,1975
2.63,ben,1976
2.638,ben,1977
2.546,ben,1978
2.554,ben,1979
2.557,ben,1980
2.459,ben,1981
2.456,ben,1982
2.452,ben,1983
2.349,ben,1984
2.342,ben,1985
2.332,ben,1986
2.225,ben,1987
2.212,ben,1988
2.196,ben,1989
2.084,ben,1990
2.065,ben,1991
1.953,ben,1992
1.933,ben,1993
1.825,ben,1994
1.8,ben,1995
1.777,ben,1996
1.675,ben,1997
1.654,ben,1998
1.632,ben,1999
1.538,ben,2000
1.52,ben,2001
