geo,aged_65plus_labour_force_participation_rate_percent,time
lbr,50.0,1992
lbr,50.0,1993
lbr,50.0,1994
lbr,50.0,1995
lbr,49.9,1996
lbr,49.9,1997
lbr,49.9,1998
lbr,49.9,1999
lbr,49.9,2000
lbr,49.8,2001
lbr,49.8,2002
lbr,49.7,2003
lbr,49.7,2004
lbr,49.6,2005
lbr,49.6,2006
lbr,49.6,2007
lby,21.8,1980
lby,21.8,1981
lby,21.7,1982
lby,21.7,1983
lby,21.7,1984
lby,21.6,1985
lby,21.6,1986
lby,21.6,1987
lby,21.5,1988
lby,21.4,1989
lby,21.3,1990
lby,21.2,1991
lby,21.0,1992
lby,21.1,1993
lby,21.0,1994
lby,21.0,1995
lby,20.8,1996
lby,20.8,1997
lby,20.6,1998
lby,20.5,1999
lby,20.3,2000
lby,20.2,2001
lby,20.0,2002
lby,19.8,2003
lby,19.6,2004
lby,19.4,2005
lby,19.2,2006
lby,19.0,2007
ltu,12.0,1980
ltu,11.9,1981
ltu,11.8,1982
ltu,11.6,1983
ltu,11.4,1984
ltu,11.2,1985
ltu,10.9,1986
ltu,10.7,1987
ltu,10.3,1988
ltu,9.9,1989
ltu,9.4,1990
ltu,9.0,1991
ltu,8.6,1992
ltu,8.2,1993
ltu,7.9,1994
ltu,7.5,1995
ltu,7.2,1996
ltu,6.9,1997
ltu,6.4,1998
ltu,5.6,1999
ltu,7.9,2000
ltu,5.9,2001
ltu,4.3,2002
ltu,5.0,2003
ltu,3.9,2004
ltu,3.9,2005
ltu,4.5,2006
ltu,3.8,2007
lux,4.2,1980
lux,4.4,1981
lux,3.9,1982
lux,3.4,1983
lux,3.4,1984
lux,3.3,1985
lux,1.9,1986
lux,2.3,1987
lux,2.1,1988
lux,1.7,1989
lux,2.0,1990
lux,1.7,1991
lux,2.5,1992
lux,1.7,1993
lux,2.1,1994
lux,1.7,1995
lux,1.5,1996
lux,1.8,1997
lux,1.4,1998
lux,1.1,1999
lux,1.6,2000
lux,0.7,2001
lux,1.2,2002
lux,1.4,2003
lux,0.7,2004
lux,0.6,2005
lux,0.5,2006
lux,0.6,2007
mac,17.8,1980
mac,17.1,1981
mac,16.8,1982
mac,16.2,1983
mac,15.6,1984
mac,15.6,1985
mac,14.7,1986
mac,14.6,1987
mac,14.7,1988
mac,13.8,1989
mac,13.2,1990
mac,13.3,1991
mac,12.4,1992
mac,10.5,1993
mac,11.6,1994
mac,9.4,1995
mac,12.1,1996
mac,10.1,1997
mac,11.9,1998
mac,9.7,1999
mac,7.8,2000
mac,12.7,2001
mac,10.1,2002
mac,8.7,2003
mac,10.5,2004
mac,9.7,2005
mac,10.3,2006
mac,9.6,2007
mdg,70.1,1980
mdg,70.6,1981
mdg,70.8,1982
mdg,70.8,1983
mdg,70.8,1984
mdg,70.9,1985
mdg,70.9,1986
mdg,70.9,1987
mdg,70.8,1988
mdg,70.8,1989
mdg,70.9,1990
mdg,71.2,1991
mdg,71.3,1992
mdg,71.4,1993
mdg,71.4,1994
mdg,71.5,1995
mdg,71.6,1996
mdg,71.6,1997
mdg,71.6,1998
mdg,71.5,1999
mdg,71.4,2000
mdg,71.2,2001
mdg,71.8,2002
mdg,71.5,2003
mdg,67.5,2004
mdg,63.4,2005
mdg,63.2,2006
mdg,61.3,2007
mwi,77.5,1980
mwi,77.8,1981
mwi,77.8,1982
mwi,77.8,1983
mwi,78.7,1984
mwi,79.5,1985
mwi,80.4,1986
mwi,81.2,1987
mwi,82.0,1988
mwi,82.7,1989
mwi,83.5,1990
mwi,84.2,1991
mwi,84.9,1992
mwi,85.6,1993
mwi,86.3,1994
mwi,86.9,1995
mwi,87.5,1996
mwi,88.0,1997
mwi,88.5,1998
mwi,88.6,1999
mwi,88.7,2000
mwi,89.0,2001
mwi,89.0,2002
mwi,88.9,2003
mwi,88.8,2004
mwi,88.7,2005
mwi,88.5,2006
mwi,89.0,2007
mys,28.2,1980
mys,28.0,1981
mys,27.8,1982
mys,27.6,1983
mys,27.3,1984
mys,26.8,1985
mys,26.4,1986
mys,26.0,1987
mys,25.6,1988
mys,25.3,1989
mys,25.1,1990
mys,25.0,1991
mys,25.0,1992
mys,24.9,1993
mys,25.0,1994
mys,25.0,1995
mys,25.0,1996
mys,25.1,1997
mys,24.7,1998
mys,24.8,1999
mys,24.7,2000
mys,24.7,2001
mys,24.7,2002
mys,24.7,2003
mys,24.8,2004
mys,24.8,2005
mys,24.8,2006
mys,24.7,2007
mdv,47.7,1980
mdv,44.3,1981
mdv,40.5,1982
mdv,37.0,1983
mdv,34.5,1984
mdv,33.3,1985
mdv,33.0,1986
mdv,32.9,1987
mdv,33.0,1988
mdv,33.0,1989
mdv,33.0,1990
mdv,33.8,1991
mdv,34.5,1992
mdv,35.3,1993
mdv,36.0,1994
mdv,36.8,1995
mdv,37.4,1996
mdv,38.1,1997
mdv,38.8,1998
mdv,39.5,1999
mdv,40.3,2000
mdv,40.5,2001
mdv,40.7,2002
mdv,40.9,2003
mdv,41.1,2004
mdv,41.4,2005
mdv,41.6,2006
mdv,42.5,2007
mli,22.9,1980
mli,23.1,1981
mli,23.3,1982
mli,23.4,1983
mli,23.5,1984
mli,23.7,1985
mli,23.8,1986
mli,23.8,1987
mli,23.9,1988
mli,23.9,1989
mli,23.9,1990
mli,23.9,1991
mli,23.9,1992
mli,24.0,1993
mli,24.0,1994
mli,24.0,1995
mli,24.0,1996
mli,24.0,1997
mli,24.0,1998
mli,23.9,1999
mli,23.8,2000
mli,23.6,2001
mli,23.4,2002
mli,23.2,2003
mli,23.0,2004
mli,22.8,2005
mli,22.6,2006
mli,22.5,2007
mlt,5.5,1980
mlt,5.8,1981
mlt,6.0,1982
mlt,5.7,1983
mlt,5.7,1984
mlt,5.4,1985
mlt,5.2,1986
mlt,4.9,1987
mlt,4.6,1988
mlt,4.4,1989
mlt,4.5,1990
mlt,4.3,1991
mlt,4.0,1992
mlt,4.1,1993
mlt,4.0,1994
mlt,3.8,1995
mlt,3.6,1996
mlt,3.4,1997
mlt,3.2,1998
mlt,3.1,1999
mlt,2.9,2000
mlt,2.8,2001
mlt,2.3,2002
mlt,2.0,2003
mlt,1.7,2004
mlt,1.4,2005
mlt,1.8,2006
mlt,1.4,2007
mtq,4.8,1980
mtq,4.7,1981
mtq,4.7,1982
mtq,4.6,1983
mtq,4.4,1984
mtq,4.3,1985
mtq,4.1,1986
mtq,4.0,1987
mtq,3.8,1988
mtq,3.7,1989
mtq,3.6,1990
mtq,3.4,1991
mtq,3.3,1992
mtq,3.1,1993
mtq,3.0,1994
mtq,2.9,1995
mtq,2.8,1996
mtq,2.7,1997
mtq,2.5,1998
mtq,2.4,1999
mtq,2.4,2000
mtq,2.4,2001
mtq,2.5,2002
mtq,2.5,2003
mtq,2.5,2004
mtq,2.5,2005
mtq,2.4,2006
mtq,2.4,2007
mrt,41.7,1980
mrt,41.8,1981
mrt,41.9,1982
mrt,42.0,1983
mrt,42.2,1984
mrt,42.2,1985
mrt,42.5,1986
mrt,42.6,1987
mrt,42.6,1988
mrt,42.6,1989
mrt,42.7,1990
mrt,42.4,1991
mrt,42.5,1992
mrt,42.2,1993
mrt,42.2,1994
mrt,42.1,1995
mrt,42.0,1996
mrt,41.8,1997
mrt,41.7,1998
mrt,41.4,1999
mrt,41.3,2000
mrt,41.0,2001
mrt,41.2,2002
mrt,40.7,2003
mrt,40.5,2004
mrt,40.0,2005
mrt,39.5,2006
mrt,39.1,2007
mus,7.1,1980
mus,7.0,1981
mus,6.8,1982
mus,6.6,1983
mus,6.5,1984
mus,6.9,1985
mus,7.4,1986
mus,8.0,1987
mus,8.4,1988
mus,8.8,1989
mus,11.1,1990
mus,11.3,1991
mus,11.2,1992
mus,11.4,1993
mus,11.2,1994
mus,10.1,1995
mus,10.1,1996
mus,10.1,1997
mus,10.1,1998
mus,10.2,1999
mus,10.2,2000
mus,10.2,2001
mus,9.2,2002
mus,8.3,2003
mus,7.5,2004
mus,8.0,2005
mus,7.7,2006
mus,6.6,2007
mex,35.8,1980
mex,35.0,1981
mex,34.8,1982
mex,35.2,1983
mex,35.0,1984
mex,34.8,1985
mex,35.1,1986
mex,35.2,1987
mex,35.2,1988
mex,33.8,1989
mex,32.5,1990
mex,31.2,1991
mex,32.9,1992
mex,34.8,1993
mex,33.1,1994
mex,31.0,1995
mex,30.1,1996
mex,30.6,1997
mex,31.7,1998
mex,30.7,1999
mex,29.3,2000
mex,28.5,2001
mex,29.3,2002
mex,28.5,2003
mex,28.5,2004
mex,28.7,2005
mex,28.7,2006
mex,27.7,2007
mng,28.8,1980
mng,28.9,1981
mng,29.0,1982
mng,29.1,1983
mng,29.2,1984
mng,29.3,1985
mng,29.5,1986
mng,29.8,1987
mng,30.1,1988
mng,30.3,1989
mng,30.6,1990
mng,30.7,1991
mng,30.8,1992
mng,30.8,1993
mng,30.9,1994
mng,31.0,1995
mng,31.2,1996
mng,31.3,1997
mng,31.6,1998
mng,31.9,1999
mng,32.3,2000
mng,32.8,2001
mng,33.4,2002
mng,34.0,2003
mng,34.6,2004
mng,35.1,2005
mng,35.5,2006
mng,35.3,2007
mar,24.9,1980
mar,25.2,1981
mar,24.8,1982
mar,24.8,1983
mar,24.6,1984
mar,24.2,1985
mar,24.0,1986
mar,24.2,1987
mar,23.8,1988
mar,23.7,1989
mar,23.5,1990
mar,23.1,1991
mar,23.3,1992
mar,23.2,1993
mar,22.6,1994
mar,22.9,1995
mar,22.3,1996
mar,22.5,1997
mar,22.2,1998
mar,22.2,1999
mar,22.2,2000
mar,21.8,2001
mar,21.6,2002
mar,21.2,2003
mar,21.0,2004
mar,20.9,2005
mar,20.5,2006
mar,20.4,2007
moz,84.4,1980
moz,84.2,1981
moz,84.0,1982
moz,83.8,1983
moz,83.5,1984
moz,83.3,1985
moz,83.0,1986
moz,82.7,1987
moz,82.4,1988
moz,82.1,1989
moz,81.9,1990
moz,81.6,1991
moz,81.3,1992
moz,81.0,1993
moz,80.7,1994
moz,80.4,1995
moz,80.1,1996
moz,79.8,1997
moz,79.5,1998
moz,79.3,1999
moz,79.3,2000
moz,78.9,2001
moz,78.8,2002
moz,78.6,2003
moz,78.4,2004
moz,78.2,2005
moz,77.9,2006
moz,77.9,2007
mmr,53.4,1980
mmr,53.6,1981
mmr,53.7,1982
mmr,53.8,1983
mmr,54.0,1984
mmr,53.9,1985
mmr,54.0,1986
mmr,54.1,1987
mmr,54.3,1988
mmr,54.6,1989
mmr,54.9,1990
mmr,55.1,1991
mmr,55.2,1992
mmr,55.4,1993
mmr,55.6,1994
mmr,55.8,1995
mmr,56.0,1996
mmr,56.2,1997
mmr,56.0,1998
mmr,56.2,1999
mmr,56.4,2000
mmr,56.4,2001
mmr,56.5,2002
mmr,56.7,2003
mmr,56.9,2004
mmr,57.1,2005
mmr,57.5,2006
mmr,57.4,2007
nam,27.8,1980
nam,28.3,1981
nam,28.5,1982
nam,28.8,1983
nam,28.8,1984
nam,28.4,1985
nam,28.4,1986
nam,28.5,1987
nam,28.1,1988
nam,28.2,1989
nam,28.3,1990
nam,28.2,1991
nam,28.0,1992
nam,28.1,1993
nam,28.0,1994
nam,28.7,1995
nam,29.5,1996
nam,30.2,1997
nam,31.1,1998
nam,32.0,1999
nam,32.8,2000
nam,32.4,2001
nam,31.9,2002
nam,31.5,2003
nam,30.8,2004
nam,30.3,2005
nam,29.7,2006
nam,30.0,2007
npl,50.4,1980
npl,50.3,1981
npl,47.5,1982
npl,44.7,1983
npl,42.0,1984
npl,39.3,1985
npl,36.7,1986
npl,34.1,1987
npl,31.7,1988
npl,29.3,1989
npl,27.0,1990
npl,24.8,1991
npl,24.7,1992
npl,24.6,1993
npl,24.5,1994
npl,24.4,1995
npl,24.4,1996
npl,24.5,1997
npl,24.5,1998
npl,24.6,1999
npl,24.7,2000
npl,24.7,2001
npl,24.7,2002
npl,24.7,2003
npl,24.6,2004
npl,24.6,2005
npl,24.6,2006
npl,26.4,2007
nld,2.5,1980
nld,2.0,1981
nld,2.0,1982
nld,2.1,1983
nld,1.9,1984
nld,1.8,1985
nld,1.7,1986
nld,1.7,1987
nld,1.8,1988
nld,1.9,1989
nld,2.1,1990
nld,2.2,1991
nld,2.3,1992
nld,2.4,1993
nld,2.6,1994
nld,2.7,1995
nld,2.7,1996
nld,2.9,1997
nld,3.0,1998
nld,3.0,1999
nld,3.1,2000
nld,3.1,2001
nld,3.6,2002
nld,3.9,2003
nld,4.0,2004
nld,4.3,2005
nld,4.6,2006
nld,4.8,2007
ant,29.6,1980
ant,29.2,1981
ant,29.3,1982
ant,17.2,1983
ant,8.8,1984
ant,8.8,1985
ant,8.7,1986
ant,8.3,1987
ant,8.0,1988
ant,7.7,1989
ant,7.4,1990
ant,7.1,1991
ant,6.8,1992
ant,6.5,1993
ant,6.2,1994
ant,5.9,1995
ant,7.8,1996
ant,6.7,1997
ant,4.8,1998
ant,6.2,1999
ant,8.3,2000
ant,8.2,2001
ant,8.1,2002
ant,8.0,2003
ant,7.9,2004
ant,7.8,2005
ant,7.5,2006
ant,8.0,2007
ncl,8.3,1980
ncl,8.3,1981
ncl,8.3,1982
ncl,8.3,1983
ncl,8.3,1984
ncl,8.3,1985
ncl,8.3,1986
ncl,8.2,1987
ncl,8.2,1988
ncl,8.2,1989
ncl,8.2,1990
ncl,8.2,1991
ncl,8.2,1992
ncl,8.2,1993
ncl,8.2,1994
ncl,8.2,1995
ncl,8.2,1996
ncl,8.2,1997
ncl,8.2,1998
ncl,8.2,1999
ncl,8.2,2000
ncl,8.2,2001
ncl,8.2,2002
ncl,8.1,2003
ncl,8.1,2004
ncl,8.1,2005
ncl,8.1,2006
ncl,8.1,2007
nzl,5.9,1980
nzl,5.8,1981
nzl,6.3,1982
nzl,6.8,1983
nzl,7.4,1984
nzl,8.1,1985
nzl,8.8,1986
nzl,8.2,1987
nzl,7.2,1988
nzl,6.9,1989
nzl,6.5,1990
nzl,6.1,1991
nzl,5.5,1992
nzl,5.3,1993
nzl,6.1,1994
nzl,5.9,1995
nzl,6.6,1996
nzl,6.2,1997
nzl,6.0,1998
nzl,7.1,1999
nzl,7.6,2000
nzl,8.6,2001
nzl,9.5,2002
nzl,9.8,2003
nzl,11.1,2004
nzl,11.6,2005
nzl,12.6,2006
nzl,13.5,2007
nic,30.4,1980
nic,30.2,1981
nic,30.4,1982
nic,30.4,1983
nic,30.7,1984
nic,31.0,1985
nic,31.6,1986
nic,32.2,1987
nic,32.8,1988
nic,33.4,1989
nic,34.4,1990
nic,34.2,1991
nic,34.0,1992
nic,33.8,1993
nic,33.6,1994
nic,33.3,1995
nic,33.5,1996
nic,33.8,1997
nic,34.2,1998
nic,34.8,1999
nic,34.6,2000
nic,34.5,2001
nic,34.5,2002
nic,34.5,2003
nic,34.3,2004
nic,34.3,2005
nic,34.1,2006
nic,34.4,2007
ner,53.9,1980
ner,53.9,1981
ner,53.9,1982
ner,54.1,1983
ner,54.5,1984
ner,54.4,1985
ner,54.5,1986
ner,54.6,1987
ner,54.6,1988
ner,54.7,1989
ner,54.8,1990
ner,54.8,1991
ner,55.0,1992
ner,55.0,1993
ner,55.0,1994
ner,54.9,1995
ner,54.9,1996
ner,54.8,1997
ner,54.6,1998
ner,54.6,1999
ner,54.6,2000
ner,54.5,2001
ner,54.4,2002
ner,54.3,2003
ner,54.3,2004
ner,54.2,2005
ner,54.0,2006
ner,54.0,2007
nga,42.9,1980
nga,43.3,1981
nga,43.6,1982
nga,43.9,1983
nga,42.5,1984
nga,40.9,1985
nga,39.2,1986
nga,39.3,1987
nga,39.4,1988
nga,39.0,1989
nga,38.9,1990
nga,38.9,1991
nga,38.9,1992
nga,38.9,1993
nga,39.0,1994
nga,39.1,1995
nga,39.0,1996
nga,39.0,1997
nga,38.8,1998
nga,39.0,1999
nga,38.6,2000
nga,38.6,2001
nga,38.3,2002
nga,37.9,2003
nga,37.6,2004
nga,37.5,2005
nga,37.3,2006
nga,37.3,2007
nor,21.9,1980
nor,23.2,1981
nor,21.1,1982
nor,20.0,1983
nor,20.5,1984
nor,18.9,1985
nor,18.7,1986
nor,19.0,1987
nor,17.9,1988
nor,16.7,1989
nor,17.4,1990
nor,14.5,1991
nor,13.2,1992
nor,12.8,1993
nor,12.3,1994
nor,11.6,1995
nor,9.9,1996
nor,11.2,1997
nor,11.2,1998
nor,11.0,1999
nor,10.9,2000
nor,12.8,2001
nor,12.6,2002
nor,13.9,2003
nor,13.8,2004
nor,14.0,2005
nor,13.6,2006
nor,15.2,2007
omn,12.4,1980
omn,11.8,1981
omn,11.6,1982
omn,11.0,1983
omn,10.5,1984
omn,10.1,1985
omn,10.1,1986
omn,10.2,1987
omn,9.9,1988
omn,9.7,1989
omn,9.9,1990
omn,10.0,1991
omn,10.1,1992
omn,10.3,1993
omn,10.6,1994
omn,10.8,1995
omn,11.0,1996
omn,11.1,1997
omn,11.2,1998
omn,11.4,1999
omn,11.4,2000
omn,11.3,2001
omn,11.4,2002
omn,11.4,2003
omn,11.4,2004
omn,11.4,2005
omn,11.3,2006
omn,11.3,2007
pak,33.8,1980
pak,33.1,1981
pak,33.0,1982
pak,30.1,1983
pak,30.1,1984
pak,30.5,1985
pak,31.2,1986
pak,30.7,1987
pak,30.3,1988
pak,30.2,1989
pak,30.0,1990
pak,30.3,1991
pak,30.1,1992
pak,28.9,1993
pak,29.6,1994
pak,30.0,1995
pak,30.8,1996
pak,31.7,1997
pak,32.2,1998
pak,32.1,1999
pak,30.8,2000
pak,29.7,2001
pak,28.5,2002
pak,28.7,2003
pak,28.8,2004
pak,29.3,2005
pak,29.9,2006
pak,28.3,2007
pan,27.8,1980
pan,26.9,1981
pan,27.1,1982
pan,28.3,1983
pan,27.7,1984
pan,27.7,1985
pan,26.9,1986
pan,28.4,1987
pan,29.5,1988
pan,29.0,1989
pan,28.3,1990
pan,27.2,1991
pan,26.5,1992
pan,26.2,1993
pan,26.0,1994
pan,25.7,1995
pan,25.6,1996
pan,25.0,1997
pan,24.2,1998
pan,23.6,1999
pan,22.9,2000
pan,22.2,2001
pan,21.6,2002
pan,22.0,2003
pan,22.9,2004
pan,23.2,2005
pan,24.2,2006
pan,21.0,2007
png,56.5,1980
png,56.8,1981
png,56.7,1982
png,56.4,1983
png,56.2,1984
png,55.9,1985
png,55.8,1986
png,55.6,1987
png,55.5,1988
png,55.4,1989
png,55.2,1990
png,55.1,1991
png,55.2,1992
png,55.3,1993
png,55.2,1994
png,55.0,1995
png,55.0,1996
png,54.7,1997
png,54.5,1998
png,54.5,1999
png,54.3,2000
png,54.1,2001
png,54.1,2002
png,54.3,2003
png,54.2,2004
png,54.1,2005
png,54.1,2006
png,53.9,2007
pry,28.6,1980
pry,28.8,1981
pry,29.0,1982
pry,29.0,1983
pry,29.2,1984
pry,29.3,1985
pry,29.3,1986
pry,29.4,1987
pry,29.4,1988
pry,29.4,1989
pry,26.0,1990
pry,20.7,1991
pry,22.0,1992
pry,25.1,1993
pry,34.4,1994
pry,46.7,1995
pry,42.5,1996
pry,38.4,1997
pry,34.6,1998
pry,39.0,1999
pry,39.1,2000
pry,39.3,2001
pry,40.0,2002
pry,40.8,2003
pry,41.6,2004
pry,42.4,2005
pry,43.2,2006
pry,42.9,2007
per,34.4,1980
per,33.9,1981
per,33.5,1982
per,26.6,1983
per,20.2,1984
per,21.2,1985
per,22.4,1986
per,20.7,1987
per,21.4,1988
per,22.4,1989
per,23.5,1990
per,24.7,1991
per,26.0,1992
per,27.3,1993
per,28.8,1994
per,30.3,1995
per,31.9,1996
per,33.6,1997
per,35.3,1998
per,37.1,1999
per,39.0,2000
per,40.9,2001
per,42.8,2002
per,44.1,2003
per,45.5,2004
per,46.9,2005
per,48.3,2006
per,48.8,2007
phl,42.3,1980
phl,42.3,1981
phl,42.3,1982
phl,42.2,1983
phl,41.6,1984
phl,40.9,1985
phl,42.1,1986
phl,43.4,1987
phl,41.0,1988
phl,42.1,1989
phl,41.0,1990
phl,41.5,1991
phl,42.6,1992
phl,42.3,1993
phl,41.0,1994
phl,42.1,1995
phl,41.2,1996
phl,41.5,1997
phl,42.0,1998
phl,40.6,1999
phl,40.7,2000
phl,42.3,2001
phl,42.0,2002
phl,41.6,2003
phl,40.7,2004
phl,39.3,2005
phl,38.4,2006
phl,39.4,2007
pol,23.7,1980
pol,23.7,1981
pol,23.7,1982
pol,23.8,1983
pol,23.9,1984
pol,24.0,1985
pol,24.0,1986
pol,24.1,1987
pol,24.1,1988
pol,21.2,1989
pol,18.6,1990
pol,16.2,1991
pol,14.1,1992
pol,13.8,1993
pol,12.4,1994
pol,11.4,1995
pol,11.0,1996
pol,10.6,1997
pol,10.2,1998
pol,8.7,1999
pol,7.9,2000
pol,7.5,2001
pol,6.7,2002
pol,6.2,2003
pol,6.1,2004
pol,6.0,2005
pol,5.1,2006
pol,4.9,2007
prt,16.7,1980
prt,15.1,1981
prt,13.6,1982
prt,17.7,1983
prt,14.5,1984
prt,12.9,1985
prt,11.9,1986
prt,12.6,1987
prt,12.7,1988
prt,12.9,1989
prt,12.7,1990
prt,14.4,1991
prt,14.3,1992
prt,14.9,1993
prt,15.8,1994
prt,16.4,1995
prt,17.7,1996
prt,18.6,1997
prt,17.3,1998
prt,17.2,1999
prt,18.2,2000
prt,18.7,2001
prt,19.0,2002
prt,18.8,2003
prt,17.9,2004
prt,18.0,2005
prt,18.0,2006
prt,18.4,2007
pri,8.0,1980
pri,8.0,1981
pri,7.1,1982
pri,6.9,1983
pri,6.6,1984
pri,6.1,1985
pri,7.4,1986
pri,7.6,1987
pri,7.7,1988
pri,8.1,1989
pri,8.5,1990
pri,7.5,1991
pri,7.6,1992
pri,8.1,1993
pri,7.8,1994
pri,7.5,1995
pri,7.2,1996
pri,9.0,1997
pri,8.0,1998
pri,7.5,1999
pri,8.4,2000
pri,7.8,2001
pri,7.2,2002
pri,7.8,2003
pri,7.4,2004
pri,7.5,2005
pri,8.3,2006
pri,7.7,2007
qat,30.0,1980
qat,30.7,1981
qat,31.4,1982
qat,31.8,1983
qat,32.2,1984
qat,32.9,1985
qat,33.7,1986
qat,34.1,1987
qat,34.4,1988
qat,34.7,1989
qat,35.0,1990
qat,35.3,1991
qat,35.5,1992
qat,35.7,1993
qat,35.9,1994
qat,36.0,1995
qat,36.0,1996
qat,35.9,1997
qat,35.6,1998
qat,35.3,1999
qat,35.0,2000
qat,34.7,2001
qat,34.5,2002
qat,34.3,2003
qat,34.3,2004
qat,34.5,2005
qat,34.5,2006
qat,33.5,2007
mda,4.6,1980
mda,4.9,1981
mda,5.0,1982
mda,5.2,1983
mda,5.5,1984
mda,5.7,1985
mda,5.4,1986
mda,5.3,1987
mda,5.7,1988
mda,5.4,1989
mda,5.8,1990
mda,6.3,1991
mda,6.8,1992
mda,7.3,1993
mda,7.9,1994
mda,8.5,1995
mda,9.2,1996
mda,9.9,1997
mda,10.6,1998
mda,11.4,1999
mda,12.3,2000
mda,13.3,2001
mda,14.3,2002
mda,15.4,2003
mda,15.0,2004
mda,16.9,2005
mda,16.6,2006
mda,18.4,2007
reu,2.6,1980
reu,2.5,1981
reu,2.3,1982
reu,2.2,1983
reu,2.2,1984
reu,2.1,1985
reu,2.0,1986
reu,1.9,1987
reu,1.8,1988
reu,1.8,1989
reu,1.7,1990
reu,1.7,1991
reu,1.8,1992
reu,1.8,1993
reu,1.9,1994
reu,1.9,1995
reu,2.0,1996
reu,2.1,1997
reu,2.1,1998
reu,2.2,1999
reu,2.2,2000
reu,2.2,2001
reu,2.2,2002
reu,2.1,2003
reu,2.1,2004
reu,2.1,2005
reu,2.1,2006
reu,2.2,2007
rou,10.2,1980
rou,10.3,1981
rou,10.4,1982
rou,10.5,1983
rou,10.5,1984
rou,10.6,1985
rou,10.6,1986
rou,10.7,1987
rou,10.7,1988
rou,10.7,1989
rou,10.7,1990
rou,14.1,1991
rou,18.3,1992
rou,23.4,1993
rou,29.5,1994
rou,36.4,1995
rou,32.5,1996
rou,33.8,1997
rou,34.8,1998
rou,35.3,1999
rou,35.7,2000
rou,35.4,2001
rou,28.3,2002
rou,27.7,2003
rou,14.9,2004
rou,14.6,2005
rou,14.2,2006
rou,14.2,2007
rus,9.2,1980
rus,9.0,1981
rus,8.9,1982
rus,8.7,1983
rus,8.4,1984
rus,8.2,1985
rus,8.5,1986
rus,8.6,1987
rus,8.1,1988
rus,8.4,1989
rus,9.9,1990
rus,11.7,1991
rus,13.7,1992
rus,13.3,1993
rus,12.8,1994
rus,12.4,1995
rus,11.9,1996
rus,11.5,1997
rus,11.0,1998
rus,10.6,1999
rus,10.2,2000
rus,9.8,2001
rus,9.4,2002
rus,10.2,2003
rus,11.1,2004
rus,11.5,2005
rus,11.1,2006
rus,10.4,2007
rwa,55.0,1980
rwa,55.0,1981
rwa,55.2,1982
rwa,55.3,1983
rwa,55.9,1984
rwa,56.2,1985
rwa,56.4,1986
rwa,56.9,1987
rwa,57.2,1988
rwa,57.5,1989
rwa,57.8,1990
rwa,57.9,1991
rwa,57.5,1992
rwa,57.6,1993
rwa,60.1,1994
rwa,58.7,1995
rwa,57.9,1996
rwa,57.4,1997
rwa,57.1,1998
rwa,56.7,1999
rwa,56.3,2000
rwa,55.7,2001
rwa,54.9,2002
rwa,54.3,2003
rwa,53.7,2004
rwa,53.2,2005
rwa,52.9,2006
rwa,52.2,2007
lca,28.5,1980
lca,28.4,1981
lca,29.7,1982
lca,29.4,1983
lca,27.4,1984
lca,28.0,1985
lca,26.6,1986
lca,26.5,1987
lca,25.3,1988
lca,24.6,1989
lca,22.4,1990
lca,22.2,1991
lca,21.7,1992
lca,21.5,1993
lca,21.5,1994
lca,21.3,1995
lca,21.3,1996
lca,21.4,1997
lca,21.0,1998
lca,20.9,1999
lca,20.9,2000
lca,21.2,2001
lca,21.1,2002
lca,20.6,2003
lca,20.3,2004
lca,19.8,2005
lca,19.3,2006
lca,19.4,2007
vct,23.6,1980
vct,23.1,1981
vct,22.7,1982
vct,22.5,1983
vct,22.1,1984
vct,21.4,1985
vct,20.2,1986
vct,19.9,1987
vct,18.4,1988
vct,18.1,1989
vct,17.4,1990
vct,17.4,1991
vct,17.1,1992
vct,17.1,1993
vct,17.3,1994
vct,17.4,1995
vct,17.3,1996
vct,17.1,1997
vct,16.7,1998
vct,16.3,1999
vct,16.1,2000
vct,16.1,2001
vct,15.9,2002
vct,15.4,2003
vct,14.9,2004
vct,14.5,2005
vct,13.9,2006
vct,14.0,2007
wsm,11.9,1980
wsm,11.7,1981
wsm,11.6,1982
wsm,11.5,1983
wsm,11.8,1984
wsm,12.0,1985
wsm,12.4,1986
wsm,12.9,1987
wsm,13.6,1988
wsm,14.0,1989
wsm,14.3,1990
wsm,14.4,1991
wsm,14.2,1992
wsm,14.0,1993
wsm,13.1,1994
wsm,12.9,1995
wsm,12.8,1996
wsm,12.8,1997
wsm,12.7,1998
wsm,12.7,1999
wsm,12.6,2000
wsm,12.4,2001
wsm,12.3,2002
wsm,12.3,2003
wsm,12.2,2004
wsm,12.1,2005
wsm,12.0,2006
wsm,11.9,2007
stp,33.0,1980
stp,33.1,1981
stp,32.1,1982
stp,31.2,1983
stp,30.3,1984
stp,29.4,1985
stp,28.5,1986
stp,27.6,1987
stp,26.7,1988
stp,25.7,1989
stp,24.8,1990
stp,23.8,1991
stp,23.6,1992
stp,23.4,1993
stp,23.1,1994
stp,22.8,1995
stp,22.5,1996
stp,22.1,1997
stp,21.8,1998
stp,21.4,1999
stp,21.2,2000
stp,21.0,2001
stp,20.9,2002
stp,20.8,2003
stp,20.7,2004
stp,20.6,2005
stp,20.3,2006
stp,20.0,2007
sau,13.6,1980
sau,13.7,1981
sau,14.6,1982
sau,15.5,1983
sau,15.9,1984
sau,16.5,1985
sau,16.6,1986
