geo,alternative_gdppercapita_ppp_inflation_adjusted_from_pwt,time
lbr,2040.0,1971
lbr,2015.0,1972
lbr,2124.0,1973
lbr,2009.0,1974
lbr,1606.0,1975
lbr,1689.0,1976
lbr,1653.0,1977
lbr,1754.0,1978
lbr,1778.0,1979
lbr,1693.0,1980
lbr,1739.0,1981
lbr,1824.0,1982
lbr,1607.0,1983
lbr,1674.0,1984
lbr,1631.0,1985
lbr,1515.0,1986
lbr,1426.0,1987
lbr,1340.0,1988
lbr,959.0,1989
lbr,551.6,1990
lbr,547.6,1991
lbr,338.8,1992
lbr,218.5,1993
lbr,171.4,1994
lbr,170.6,1995
lbr,187.0,1996
lbr,332.2,1997
lbr,372.6,1998
lbr,408.8,1999
lbr,472.4,2000
lbr,486.8,2001
lbr,494.1,2002
lbr,342.5,2003
lby,10330.0,2000
ltu,7651.0,1993
ltu,7073.0,1994
ltu,7553.0,1995
ltu,7876.0,1996
ltu,8307.0,1997
ltu,8842.0,1998
ltu,8675.0,1999
ltu,9161.0,2000
ltu,9644.0,2001
ltu,10240.0,2002
ltu,11150.0,2003
ltu,12390.0,2004
lux,10980.0,1950
lux,10220.0,1951
lux,10810.0,1952
lux,11110.0,1953
lux,10910.0,1954
lux,11330.0,1955
lux,11840.0,1956
lux,12480.0,1957
lux,12510.0,1958
lux,12480.0,1959
lux,12890.0,1960
lux,13290.0,1961
lux,13360.0,1962
lux,13420.0,1963
lux,14540.0,1964
lux,14590.0,1965
lux,14590.0,1966
lux,14450.0,1967
lux,15080.0,1968
lux,16670.0,1969
lux,16820.0,1970
lux,17100.0,1971
lux,18010.0,1972
lux,19290.0,1973
lux,19940.0,1974
lux,18450.0,1975
lux,18790.0,1976
lux,19070.0,1977
lux,19760.0,1978
lux,20280.0,1979
lux,20380.0,1980
lux,20240.0,1981
lux,20420.0,1982
lux,21030.0,1983
lux,22330.0,1984
lux,22960.0,1985
lux,25160.0,1986
lux,26040.0,1987
lux,28190.0,1988
lux,30730.0,1989
lux,32030.0,1990
lux,34510.0,1991
lux,34590.0,1992
lux,35490.0,1993
lux,36420.0,1994
lux,36330.0,1995
lux,36960.0,1996
lux,39690.0,1997
lux,42080.0,1998
lux,44770.0,1999
lux,48220.0,2000
lux,48220.0,2001
lux,48590.0,2002
lux,49260.0,2003
lux,50750.0,2004
mac,7005.0,1970
mac,7438.0,1971
mac,8037.0,1972
mac,8683.0,1973
mac,9390.0,1974
mac,10150.0,1975
mac,10970.0,1976
mac,11890.0,1977
mac,12770.0,1978
mac,13610.0,1979
mac,14290.0,1980
mac,14960.0,1981
mac,15590.0,1982
mac,16030.0,1983
mac,16800.0,1984
mac,16670.0,1985
mac,17250.0,1986
mac,19150.0,1987
mac,20110.0,1988
mac,20730.0,1989
mac,21870.0,1990
mac,21620.0,1991
mac,23160.0,1992
mac,23870.0,1993
mac,24460.0,1994
mac,25260.0,1995
mac,25320.0,1996
mac,24940.0,1997
mac,23840.0,1998
mac,22980.0,1999
mac,24220.0,2000
mac,24680.0,2001
mac,26850.0,2002
mac,30420.0,2003
mac,37960.0,2004
mkd,5522.0,1990
mkd,5337.0,1991
mkd,4935.0,1992
mkd,4892.0,1993
mkd,4847.0,1994
mkd,4711.0,1995
mkd,4761.0,1996
mkd,4760.0,1997
mkd,4888.0,1998
mkd,5110.0,1999
mkd,5271.0,2000
mkd,5189.0,2001
mkd,5093.0,2002
mkd,5253.0,2003
mdg,1260.0,1960
mdg,1274.0,1961
mdg,1302.0,1962
mdg,1264.0,1963
mdg,1268.0,1964
mdg,1236.0,1965
mdg,1241.0,1966
mdg,1258.0,1967
mdg,1320.0,1968
mdg,1334.0,1969
mdg,1382.0,1970
mdg,1395.0,1971
mdg,1384.0,1972
mdg,1315.0,1973
mdg,1294.0,1974
mdg,1268.0,1975
mdg,1168.0,1976
mdg,1173.0,1977
mdg,1146.0,1978
mdg,1207.0,1979
mdg,1175.0,1980
mdg,1057.0,1981
mdg,1018.0,1982
mdg,1013.0,1983
mdg,1002.0,1984
mdg,996.4,1985
mdg,976.7,1986
mdg,946.5,1987
mdg,944.0,1988
mdg,953.0,1989
mdg,916.4,1990
mdg,937.1,1991
mdg,879.5,1992
mdg,872.7,1993
mdg,846.5,1994
mdg,842.3,1995
mdg,845.3,1996
mdg,853.8,1997
mdg,858.2,1998
mdg,811.0,1999
mdg,822.9,2000
mdg,833.7,2001
mdg,727.0,2002
mdg,758.5,2003
mdg,750.6,2004
mwi,421.5,1954
mwi,428.9,1955
mwi,437.4,1956
mwi,453.3,1957
mwi,447.9,1958
mwi,451.4,1959
mwi,457.6,1960
mwi,458.9,1961
mwi,466.0,1962
mwi,448.9,1963
mwi,457.7,1964
mwi,492.7,1965
mwi,527.4,1966
mwi,545.7,1967
mwi,512.6,1968
mwi,525.4,1969
mwi,470.9,1970
mwi,515.1,1971
mwi,562.2,1972
mwi,579.4,1973
mwi,608.7,1974
mwi,612.3,1975
mwi,632.2,1976
mwi,647.7,1977
mwi,664.1,1978
mwi,709.9,1979
mwi,707.2,1980
mwi,701.0,1981
mwi,699.0,1982
mwi,713.2,1983
mwi,715.2,1984
mwi,742.0,1985
mwi,741.1,1986
mwi,717.4,1987
mwi,680.6,1988
mwi,684.6,1989
mwi,682.3,1990
mwi,686.0,1991
mwi,602.5,1992
mwi,668.9,1993
mwi,819.1,1994
mwi,828.1,1995
mwi,810.9,1996
mwi,835.3,1997
mwi,827.2,1998
mwi,832.1,1999
mwi,839.0,2000
mwi,756.4,2001
mwi,749.9,2002
mwi,770.5,2003
mwi,803.4,2004
mys,1715.0,1955
mys,1744.0,1956
mys,1718.0,1957
mys,1655.0,1958
mys,1776.0,1959
mys,1829.0,1960
mys,1910.0,1961
mys,1963.0,1962
mys,2047.0,1963
mys,2110.0,1964
mys,2207.0,1965
mys,2316.0,1966
mys,2331.0,1967
mys,2436.0,1968
mys,2506.0,1969
mys,2572.0,1970
mys,3084.0,1971
mys,3300.0,1972
mys,3574.0,1973
mys,3756.0,1974
mys,3763.0,1975
mys,4116.0,1976
mys,4295.0,1977
mys,4469.0,1978
mys,4752.0,1979
mys,5010.0,1980
mys,5206.0,1981
mys,5363.0,1982
mys,5550.0,1983
mys,5796.0,1984
mys,5688.0,1985
mys,5659.0,1986
mys,5840.0,1987
mys,6162.0,1988
mys,6555.0,1989
mys,6924.0,1990
mys,7290.0,1991
mys,7818.0,1992
mys,8271.0,1993
mys,8789.0,1994
mys,9335.0,1995
mys,10070.0,1996
mys,10500.0,1997
mys,10240.0,1998
mys,10850.0,1999
mys,11410.0,2000
mys,11340.0,2001
mys,11600.0,2002
mys,12130.0,2003
mdv,626.6,1970
mdv,671.0,1971
mdv,720.7,1972
mdv,782.9,1973
mdv,852.1,1974
mdv,917.4,1975
mdv,987.9,1976
mdv,1067.0,1977
mdv,1188.0,1978
mdv,1276.0,1979
mdv,1468.0,1980
mdv,1589.0,1981
mdv,1491.0,1982
mdv,1677.0,1983
mdv,2056.0,1984
mdv,2247.0,1985
mdv,2375.0,1986
mdv,2497.0,1987
mdv,2621.0,1988
mdv,2765.0,1989
mdv,3103.0,1990
mdv,3226.0,1991
mdv,3311.0,1992
mdv,3396.0,1993
mdv,3500.0,1994
mdv,3617.0,1995
mdv,3867.0,1996
mdv,3970.0,1997
mdv,4202.0,1998
mdv,4085.0,1999
mdv,4530.0,2000
mdv,4464.0,2001
mdv,4653.0,2002
mdv,5154.0,2003
mdv,5086.0,2004
mli,786.4,1960
mli,758.1,1961
mli,724.9,1962
mli,750.4,1963
mli,592.4,1964
mli,614.8,1965
mli,617.4,1966
mli,590.9,1967
mli,622.4,1968
mli,617.5,1969
mli,669.8,1970
mli,697.0,1971
mli,708.8,1972
mli,635.0,1973
mli,658.4,1974
mli,685.1,1975
mli,721.3,1976
mli,746.3,1977
mli,766.4,1978
mli,796.2,1979
mli,818.6,1980
mli,763.6,1981
mli,713.9,1982
mli,745.6,1983
mli,757.2,1984
mli,729.4,1985
mli,861.8,1986
mli,858.5,1987
mli,829.9,1988
mli,874.4,1989
mli,863.9,1990
mli,874.7,1991
mli,916.6,1992
mli,948.6,1993
mli,921.5,1994
mli,913.0,1995
mli,992.0,1996
mli,973.3,1997
mli,1105.0,1998
mli,1119.0,1999
mli,1047.0,2000
mli,1163.0,2001
mli,1130.0,2002
mli,1184.0,2003
mli,1183.0,2004
mlt,3016.0,1970
mlt,3163.0,1971
mlt,3473.0,1972
mlt,3790.0,1973
mlt,4113.0,1974
mlt,5121.0,1975
mlt,6022.0,1976
mlt,6726.0,1977
mlt,7652.0,1978
mlt,8449.0,1979
mlt,8570.0,1980
mlt,8732.0,1981
mlt,8547.0,1982
mlt,8905.0,1983
mlt,9113.0,1984
mlt,9417.0,1985
mlt,10080.0,1986
mlt,10360.0,1987
mlt,10860.0,1988
mlt,11660.0,1989
mlt,11960.0,1990
mlt,12730.0,1991
mlt,13740.0,1992
mlt,14070.0,1993
mlt,14620.0,1994
mlt,15080.0,1995
mlt,15820.0,1996
mlt,16570.0,1997
mlt,17260.0,1998
mlt,18030.0,1999
mlt,18860.0,2000
mlt,18770.0,2001
mlt,19380.0,2002
mlt,18790.0,2003
mlt,18640.0,2004
mrt,1277.0,1970
mrt,1262.0,1971
mrt,1243.0,1972
mrt,1229.0,1973
mrt,1322.0,1974
mrt,1376.0,1975
mrt,1494.0,1976
mrt,1510.0,1977
mrt,1382.0,1978
mrt,1392.0,1979
mrt,1272.0,1980
mrt,1321.0,1981
mrt,1159.0,1982
mrt,1162.0,1983
mrt,1160.0,1984
mrt,1159.0,1985
mrt,1212.0,1986
mrt,1204.0,1987
mrt,1210.0,1988
mrt,1247.0,1989
mrt,1237.0,1990
mrt,1246.0,1991
mrt,1192.0,1992
mrt,1323.0,1993
mrt,1335.0,1994
mrt,1385.0,1995
mrt,1398.0,1996
mrt,1429.0,1997
mrt,1424.0,1998
mrt,1486.0,1999
mrt,1521.0,2000
mrt,1509.0,2001
mrt,1502.0,2002
mrt,1429.0,2003
mus,5636.0,1950
mus,5754.0,1951
mus,5431.0,1952
mus,5230.0,1953
mus,4913.0,1954
mus,4953.0,1955
mus,4931.0,1956
mus,4881.0,1957
mus,4544.0,1958
mus,4567.0,1959
mus,3534.0,1960
mus,4319.0,1961
mus,4388.0,1962
mus,4809.0,1963
mus,4835.0,1964
mus,4568.0,1965
mus,4522.0,1966
mus,4523.0,1967
mus,4085.0,1968
mus,4102.0,1969
mus,4222.0,1970
mus,4469.0,1971
mus,4521.0,1972
mus,5018.0,1973
mus,5211.0,1974
mus,5820.0,1975
mus,6261.0,1976
mus,6568.0,1977
mus,6656.0,1978
mus,6711.0,1979
mus,6276.0,1980
mus,6355.0,1981
mus,6793.0,1982
mus,6784.0,1983
mus,6962.0,1984
mus,7380.0,1985
mus,7914.0,1986
mus,8663.0,1987
mus,9012.0,1988
mus,9515.0,1989
mus,9871.0,1990
mus,10350.0,1991
mus,10830.0,1992
mus,11260.0,1993
mus,11580.0,1994
mus,12420.0,1995
mus,12920.0,1996
mus,13150.0,1997
mus,13850.0,1998
mus,14060.0,1999
mus,15120.0,2000
mus,16280.0,2001
mus,15970.0,2002
mus,16460.0,2003
mus,16950.0,2004
mex,2699.0,1950
mex,2869.0,1951
mex,2896.0,1952
mex,2801.0,1953
mex,3021.0,1954
mex,3173.0,1955
mex,3302.0,1956
mex,3463.0,1957
mex,3533.0,1958
mex,3502.0,1959
mex,3695.0,1960
mex,3685.0,1961
mex,3721.0,1962
mex,3941.0,1963
mex,4330.0,1964
mex,4414.0,1965
mex,4537.0,1966
mex,4648.0,1967
mex,4893.0,1968
mex,4948.0,1969
mex,5109.0,1970
mex,5178.0,1971
mex,5438.0,1972
mex,5698.0,1973
mex,5851.0,1974
mex,6030.0,1975
mex,6109.0,1976
mex,6116.0,1977
mex,6438.0,1978
mex,6832.0,1979
mex,7201.0,1980
mex,7623.0,1981
mex,7405.0,1982
mex,6937.0,1983
mex,7028.0,1984
mex,7082.0,1985
mex,6684.0,1986
mex,6620.0,1987
mex,6529.0,1988
mex,6677.0,1989
mex,6877.0,1990
mex,7034.0,1991
mex,7148.0,1992
mex,7152.0,1993
mex,7327.0,1994
mex,6769.0,1995
mex,6958.0,1996
mex,7289.0,1997
mex,7528.0,1998
mex,7701.0,1999
mex,8082.0,2000
mex,7974.0,2001
mex,7927.0,2002
mex,7939.0,2003
mex,8168.0,2004
fsm,2297.0,1970
fsm,2279.0,1971
fsm,2234.0,1972
fsm,2881.0,1973
fsm,3245.0,1974
fsm,3150.0,1975
fsm,3067.0,1976
fsm,3047.0,1977
fsm,3123.0,1978
fsm,3094.0,1979
fsm,2785.0,1980
fsm,2960.0,1981
fsm,3011.0,1982
fsm,3300.0,1983
fsm,3261.0,1984
fsm,3422.0,1985
fsm,3516.0,1986
fsm,3423.0,1987
fsm,3501.0,1988
fsm,3402.0,1989
fsm,3425.0,1990
fsm,3537.0,1991
fsm,3569.0,1992
fsm,3717.0,1993
fsm,4227.0,1994
fsm,4275.0,1995
fsm,4038.0,1996
fsm,3775.0,1997
fsm,3735.0,1998
fsm,3466.0,1999
fsm,3782.0,2000
fsm,3794.0,2001
fsm,3823.0,2002
fsm,3854.0,2003
mda,2866.0,1992
mda,2854.0,1993
mda,2517.0,1994
mda,2668.0,1995
mda,2499.0,1996
mda,2652.0,1997
mda,2362.0,1998
mda,2179.0,1999
mda,2218.0,2000
mda,2319.0,2001
mda,2579.0,2002
mda,2707.0,2003
mda,2890.0,2004
mng,1067.0,1970
mng,1086.0,1971
mng,1093.0,1972
mng,1156.0,1973
mng,1168.0,1974
mng,1207.0,1975
mng,1219.0,1976
mng,1279.0,1977
mng,1337.0,1978
mng,1355.0,1979
mng,1403.0,1980
mng,1479.0,1981
mng,1559.0,1982
mng,1604.0,1983
mng,1654.0,1984
mng,1701.0,1985
mng,1810.0,1986
mng,1822.0,1987
mng,1864.0,1988
mng,1862.0,1989
mng,1768.0,1990
mng,1568.0,1991
mng,1392.0,1992
mng,1329.0,1993
mng,1340.0,1994
mng,1413.0,1995
mng,1414.0,1996
mng,1449.0,1997
mng,1479.0,1998
mng,1505.0,1999
mng,1501.0,2000
mng,1495.0,2001
mng,1534.0,2002
mng,1597.0,2003
mar,1302.0,1950
mar,1264.0,1951
mar,1298.0,1952
mar,1325.0,1953
mar,1336.0,1954
mar,1291.0,1955
mar,1282.0,1956
mar,1243.0,1957
mar,1271.0,1958
mar,1319.0,1959
mar,1313.0,1960
mar,1529.0,1961
mar,1717.0,1962
mar,1918.0,1963
mar,2051.0,1964
mar,2001.0,1965
mar,1955.0,1966
mar,2069.0,1967
mar,2246.0,1968
mar,2317.0,1969
mar,2286.0,1970
mar,2358.0,1971
mar,2420.0,1972
mar,2460.0,1973
mar,2491.0,1974
mar,2565.0,1975
mar,2760.0,1976
mar,2806.0,1977
mar,2972.0,1978
mar,3074.0,1979
mar,3092.0,1980
mar,3046.0,1981
mar,3247.0,1982
mar,3175.0,1983
mar,3219.0,1984
mar,3279.0,1985
mar,3531.0,1986
mar,3362.0,1987
mar,3608.0,1988
mar,3606.0,1989
mar,3636.0,1990
mar,3826.0,1991
mar,3587.0,1992
mar,3503.0,1993
mar,3825.0,1994
mar,3485.0,1995
mar,3831.0,1996
mar,3643.0,1997
mar,3825.0,1998
mar,3749.0,1999
mar,3720.0,2000
mar,3893.0,2001
mar,3952.0,2002
mar,4060.0,2003
moz,831.1,1960
moz,835.3,1961
moz,890.6,1962
moz,898.3,1963
moz,908.6,1964
moz,901.4,1965
moz,889.1,1966
moz,974.9,1967
moz,998.0,1968
moz,1038.0,1969
moz,1002.0,1970
moz,1050.0,1971
moz,1071.0,1972
moz,1090.0,1973
moz,1126.0,1974
moz,1143.0,1975
moz,1169.0,1976
moz,1130.0,1977
moz,1108.0,1978
moz,1107.0,1979
moz,1133.0,1980
moz,1144.0,1981
moz,1089.0,1982
moz,1010.0,1983
moz,950.7,1984
moz,834.3,1985
moz,844.3,1986
moz,919.1,1987
moz,1016.0,1988
moz,1098.0,1989
moz,1115.0,1990
moz,1091.0,1991
moz,988.9,1992
moz,1039.0,1993
moz,1079.0,1994
moz,893.1,1995
moz,931.5,1996
moz,1020.0,1997
moz,1096.0,1998
moz,1048.0,1999
moz,1093.0,2000
moz,1254.0,2001
moz,1317.0,2002
moz,1451.0,2003
nam,5241.0,1970
nam,5034.0,1971
nam,4911.0,1972
nam,4783.0,1973
nam,4837.0,1974
nam,5034.0,1975
nam,4939.0,1976
nam,5310.0,1977
nam,5269.0,1978
nam,5207.0,1979
nam,4973.0,1980
nam,5366.0,1981
nam,5452.0,1982
nam,5236.0,1983
nam,5122.0,1984
nam,4862.0,1985
nam,5034.0,1986
nam,5565.0,1987
nam,5222.0,1988
nam,4959.0,1989
nam,4467.0,1990
nam,4931.0,1991
nam,4982.0,1992
nam,4876.0,1993
nam,4894.0,1994
nam,4899.0,1995
nam,4869.0,1996
nam,4843.0,1997
nam,4805.0,1998
nam,4917.0,1999
nam,5269.0,2000
nam,5108.0,2001
nam,5298.0,2002
nam,5557.0,2003
npl,817.6,1960
npl,799.4,1961
npl,809.5,1962
npl,797.6,1963
npl,845.7,1964
npl,831.4,1965
npl,879.8,1966
npl,847.0,1967
npl,834.9,1968
npl,864.6,1969
npl,882.3,1970
npl,861.4,1971
npl,877.9,1972
npl,853.6,1973
npl,876.0,1974
npl,900.5,1975
npl,894.3,1976
npl,910.3,1977
npl,949.5,1978
npl,952.9,1979
npl,872.1,1980
npl,928.8,1981
npl,964.5,1982
npl,931.5,1983
npl,985.1,1984
npl,1019.0,1985
npl,1036.0,1986
npl,1024.0,1987
npl,1074.0,1988
npl,1114.0,1989
npl,1110.0,1990
npl,1159.0,1991
npl,1152.0,1992
npl,1180.0,1993
npl,1235.0,1994
npl,1269.0,1995
npl,1301.0,1996
npl,1332.0,1997
npl,1335.0,1998
npl,1381.0,1999
npl,1421.0,2000
npl,1477.0,2001
npl,1435.0,2002
npl,1441.0,2003
nld,7854.0,1950
nld,7737.0,1951
nld,7582.0,1952
nld,8207.0,1953
nld,8847.0,1954
nld,9312.0,1955
nld,9772.0,1956
nld,9842.0,1957
nld,9315.0,1958
nld,9633.0,1959
nld,10480.0,1960
nld,10420.0,1961
nld,10930.0,1962
nld,11170.0,1963
nld,11970.0,1964
nld,12400.0,1965
nld,12540.0,1966
nld,13050.0,1967
nld,13740.0,1968
nld,14370.0,1969
nld,15040.0,1970
nld,15430.0,1971
nld,15580.0,1972
nld,16160.0,1973
nld,16640.0,1974
nld,16490.0,1975
nld,17080.0,1976
nld,17490.0,1977
nld,17850.0,1978
nld,17990.0,1979
nld,18130.0,1980
nld,17670.0,1981
nld,17340.0,1982
nld,17580.0,1983
nld,17980.0,1984
nld,18380.0,1985
nld,18890.0,1986
nld,19100.0,1987
nld,19510.0,1988
nld,20310.0,1989
nld,20970.0,1990
nld,21320.0,1991
nld,21470.0,1992
nld,21440.0,1993
nld,21910.0,1994
nld,22430.0,1995
nld,23010.0,1996
nld,23750.0,1997
nld,24650.0,1998
nld,25510.0,1999
nld,26290.0,2000
nld,26490.0,2001
nld,26350.0,2002
nld,26150.0,2003
nld,26480.0,2004
ant,12020.0,1970
ant,12140.0,1971
ant,12260.0,1972
ant,13050.0,1973
ant,12730.0,1974
ant,12120.0,1975
ant,12400.0,1976
ant,12930.0,1977
ant,13930.0,1978
ant,14230.0,1979
ant,15320.0,1980
ant,15320.0,1981
ant,14920.0,1982
ant,14670.0,1983
ant,14250.0,1984
ant,13710.0,1985
ant,12540.0,1986
ant,12770.0,1987
ant,12700.0,1988
ant,13450.0,1989
ant,13710.0,1990
ant,13780.0,1991
ant,14180.0,1992
ant,14770.0,1993
ant,15480.0,1994
ant,15350.0,1995
ant,15130.0,1996
ant,15070.0,1997
ant,14860.0,1998
ant,14560.0,1999
ant,14010.0,2000
ant,14070.0,2001
ant,14020.0,2002
ant,14080.0,2003
nzl,10030.0,1950
nzl,9500.0,1951
nzl,9423.0,1952
nzl,9399.0,1953
nzl,10200.0,1954
nzl,10370.0,1955
nzl,10320.0,1956
nzl,10610.0,1957
nzl,10560.0,1958
nzl,10750.0,1959
nzl,12100.0,1960
nzl,12510.0,1961
nzl,12500.0,1962
nzl,12990.0,1963
nzl,13380.0,1964
nzl,14010.0,1965
nzl,14670.0,1966
nzl,13780.0,1967
nzl,13600.0,1968
nzl,14760.0,1969
nzl,14360.0,1970
nzl,14630.0,1971
nzl,15060.0,1972
nzl,15910.0,1973
nzl,16620.0,1974
nzl,16110.0,1975
nzl,16170.0,1976
nzl,15540.0,1977
nzl,15460.0,1978
nzl,15480.0,1979
nzl,15580.0,1980
nzl,16010.0,1981
nzl,16010.0,1982
nzl,16650.0,1983
nzl,17310.0,1984
nzl,17190.0,1985
nzl,17480.0,1986
nzl,17500.0,1987
nzl,17660.0,1988
nzl,17370.0,1989
nzl,17170.0,1990
nzl,16860.0,1991
nzl,16720.0,1992
nzl,17500.0,1993
nzl,18140.0,1994
nzl,18590.0,1995
nzl,18980.0,1996
nzl,19360.0,1997
nzl,19400.0,1998
nzl,20180.0,1999
nzl,20420.0,2000
nzl,20980.0,2001
nzl,21710.0,2002
nzl,22200.0,2003
nzl,22800.0,2004
nic,3523.0,1950
nic,3801.0,1951
nic,4243.0,1952
nic,4277.0,1953
nic,4572.0,1954
nic,4660.0,1955
nic,4579.0,1956
nic,4794.0,1957
nic,4676.0,1958
nic,4455.0,1959
nic,4493.0,1960
nic,4644.0,1961
nic,4979.0,1962
nic,5151.0,1963
nic,5471.0,1964
nic,5864.0,1965
nic,5804.0,1966
nic,6086.0,1967
nic,6015.0,1968
nic,6141.0,1969
nic,6074.0,1970
nic,6204.0,1971
nic,6307.0,1972
nic,6273.0,1973
nic,6412.0,1974
nic,6862.0,1975
nic,6997.0,1976
nic,6879.0,1977
nic,6813.0,1978
nic,5552.0,1979
nic,5297.0,1980
nic,5329.0,1981
nic,5203.0,1982
nic,5551.0,1983
nic,5525.0,1984
nic,5111.0,1985
nic,5081.0,1986
nic,4540.0,1987
nic,4280.0,1988
nic,3862.0,1989
nic,3893.0,1990
nic,3438.0,1991
nic,3388.0,1992
nic,3260.0,1993
nic,3200.0,1994
nic,3270.0,1995
nic,3291.0,1996
nic,3199.0,1997
nic,3236.0,1998
nic,3253.0,1999
nic,3438.0,2000
nic,3470.0,2001
nic,3358.0,2002
nic,3410.0,2003
nic,3420.0,2004
ner,1168.0,1960
ner,1221.0,1961
ner,1244.0,1962
ner,1244.0,1963
ner,1226.0,1964
ner,1262.0,1965
ner,1197.0,1966
ner,1213.0,1967
ner,1206.0,1968
ner,1130.0,1969
ner,1106.0,1970
ner,1072.0,1971
ner,1036.0,1972
ner,890.6,1973
ner,837.0,1974
ner,1039.0,1975
ner,1129.0,1976
ner,1068.0,1977
ner,1116.0,1978
ner,1173.0,1979
ner,1224.0,1980
ner,1290.0,1981
ner,1241.0,1982
ner,1232.0,1983
ner,1030.0,1984
ner,1035.0,1985
ner,1103.0,1986
ner,1000.0,1987
ner,988.0,1988
ner,981.8,1989
ner,997.5,1990
ner,948.4,1991
ner,911.1,1992
ner,871.1,1993
ner,858.5,1994
ner,841.5,1995
ner,805.8,1996
ner,833.8,1997
ner,883.8,1998
ner,884.8,1999
ner,807.5,2000
ner,832.3,2001
ner,826.3,2002
ner,834.8,2003
ner,806.8,2004
nga,713.2,1950
nga,748.6,1951
nga,792.3,1952
nga,791.2,1953
nga,835.9,1954
nga,857.6,1955
nga,827.3,1956
nga,834.9,1957
nga,876.7,1958
nga,907.1,1959
nga,1096.0,1960
nga,1021.0,1961
nga,1022.0,1962
nga,1076.0,1963
nga,1100.0,1964
nga,1021.0,1965
nga,932.6,1966
nga,786.7,1967
nga,787.2,1968
nga,917.7,1969
nga,1031.0,1970
nga,1087.0,1971
nga,1116.0,1972
nga,1132.0,1973
nga,1260.0,1974
nga,1189.0,1975
nga,1227.0,1976
nga,1319.0,1977
nga,1264.0,1978
nga,1069.0,1979
nga,987.2,1980
nga,1040.0,1981
nga,1012.0,1982
nga,955.8,1983
nga,896.6,1984
nga,953.2,1985
nga,948.2,1986
nga,915.3,1987
nga,978.5,1988
nga,1013.0,1989
nga,1060.0,1990
nga,1080.0,1991
nga,1082.0,1992
nga,1080.0,1993
nga,1061.0,1994
nga,946.2,1995
nga,1047.0,1996
nga,1045.0,1997
nga,1040.0,1998
nga,1056.0,1999
nga,1074.0,2000
nga,1071.0,2001
nga,1089.0,2002
nga,1223.0,2003
nga,1210.0,2004
nor,7292.0,1950
nor,7338.0,1951
nor,7647.0,1952
nor,8106.0,1953
nor,8327.0,1954
nor,8467.0,1955
nor,8613.0,1956
nor,8887.0,1957
nor,8940.0,1958
nor,9083.0,1959
nor,9375.0,1960
nor,9867.0,1961
nor,10080.0,1962
nor,10430.0,1963
nor,10850.0,1964
nor,11360.0,1965
nor,11720.0,1966
nor,12390.0,1967
nor,12540.0,1968
nor,12960.0,1969
nor,13220.0,1970
nor,13860.0,1971
nor,14290.0,1972
nor,14880.0,1973
nor,15470.0,1974
nor,16200.0,1975
nor,17090.0,1976
nor,17730.0,1977
nor,17980.0,1978
nor,18690.0,1979
nor,19520.0,1980
nor,19630.0,1981
nor,19710.0,1982
nor,20140.0,1983
nor,21240.0,1984
nor,22270.0,1985
nor,23190.0,1986
nor,23440.0,1987
nor,23340.0,1988
nor,23580.0,1989
nor,23990.0,1990
nor,24700.0,1991
nor,25370.0,1992
nor,25960.0,1993
nor,27270.0,1994
nor,28340.0,1995
nor,29780.0,1996
nor,31310.0,1997
nor,31950.0,1998
nor,32360.0,1999
nor,33090.0,2000
nor,33720.0,2001
nor,33850.0,2002
nor,34010.0,2003
nor,34770.0,2004
omn,9790.0,1970
omn,8552.0,1971
omn,8637.0,1972
omn,7331.0,1973
omn,7830.0,1974
omn,9245.0,1975
omn,11200.0,1976
omn,11070.0,1977
omn,10410.0,1978
omn,10270.0,1979
omn,9483.0,1980
omn,10510.0,1981
omn,11040.0,1982
omn,11680.0,1983
omn,12600.0,1984
omn,13570.0,1985
omn,13400.0,1986
omn,12800.0,1987
omn,13400.0,1988
omn,13210.0,1989
omn,13840.0,1990
omn,14300.0,1991
omn,14850.0,1992
omn,15330.0,1993
omn,15320.0,1994
omn,15700.0,1995
omn,16010.0,1996
omn,16370.0,1997
omn,16200.0,1998
omn,15860.0,1999
omn,16190.0,2000
omn,17070.0,2001
omn,16750.0,2002
omn,16270.0,2003
pak,839.5,1950
pak,821.4,1951
pak,819.7,1952
pak,857.3,1953
pak,825.2,1954
pak,806.1,1955
pak,837.2,1956
pak,815.5,1957
pak,810.4,1958
pak,821.4,1959
pak,802.6,1960
pak,812.5,1961
pak,823.2,1962
pak,882.8,1963
pak,937.2,1964
pak,990.1,1965
pak,1032.0,1966
pak,1056.0,1967
pak,1091.0,1968
pak,1094.0,1969
pak,1235.0,1970
pak,1243.0,1971
pak,1293.0,1972
pak,1293.0,1973
pak,1288.0,1974
pak,1337.0,1975
pak,1349.0,1976
pak,1418.0,1977
pak,1417.0,1978
pak,1504.0,1979
pak,1591.0,1980
pak,1634.0,1981
pak,1703.0,1982
pak,1758.0,1983
pak,1839.0,1984
pak,1891.0,1985
pak,1972.0,1986
pak,2074.0,1987
pak,2148.0,1988
pak,2163.0,1989
pak,2197.0,1990
pak,2255.0,1991
pak,2278.0,1992
pak,2296.0,1993
pak,2362.0,1994
pak,2425.0,1995
pak,2383.0,1996
pak,2405.0,1997
pak,2435.0,1998
pak,2486.0,1999
pak,2477.0,2000
pak,2450.0,2001
pak,2507.0,2002
pak,2592.0,2003
pak,2685.0,2004
plw,8692.0,1980
plw,7740.0,1981
plw,7948.0,1982
plw,7803.0,1983
