total_gni_ppp_current_international,geo,time
76770000000,phl,1982
81490000000,phl,1983
76660000000,phl,1984
73550000000,phl,1985
77650000000,phl,1986
84020000000,phl,1987
93280000000,phl,1988
102500000000,phl,1989
111700000000,phl,1990
116200000000,phl,1991
120900000000,phl,1992
126900000000,phl,1993
136800000000,phl,1994
146900000000,phl,1995
159500000000,phl,1996
173800000000,phl,1997
180100000000,phl,1998
171200000000,phl,1999
184900000000,phl,2000
194500000000,phl,2001
204000000000,phl,2002
219000000000,phl,2003
240900000000,phl,2004
260200000000,phl,2005
280600000000,phl,2006
309200000000,phl,2007
331300000000,phl,2008
338100000000,phl,2009
369100000000,phl,2010
394900000000,phl,2011
211600000000,pol,1991
219800000000,pol,1992
234600000000,pol,1993
260300000000,pol,1994
282500000000,pol,1995
309100000000,pol,1996
337400000000,pol,1997
360100000000,pol,1998
380400000000,pol,1999
402900000000,pol,2000
417800000000,pol,2001
440600000000,pol,2002
453400000000,pol,2003
483000000000,pol,2004
514300000000,pol,2005
558600000000,pol,2006
614300000000,pol,2007
670600000000,pol,2008
694600000000,pol,2009
732800000000,pol,2010
782600000000,pol,2011
51490000000,prt,1980
56320000000,prt,1981
60020000000,prt,1982
62520000000,prt,1983
63010000000,prt,1984
67280000000,prt,1985
73160000000,prt,1986
80980000000,prt,1987
90750000000,prt,1988
100800000000,prt,1989
109500000000,prt,1990
118600000000,prt,1991
123300000000,prt,1992
123600000000,prt,1993
126800000000,prt,1994
135700000000,prt,1995
141200000000,prt,1996
149700000000,prt,1997
158100000000,prt,1998
168600000000,prt,1999
178200000000,prt,2000
185600000000,prt,2001
195300000000,prt,2002
201200000000,prt,2003
206300000000,prt,2004
222100000000,prt,2005
235800000000,prt,2006
248600000000,prt,2007
255400000000,prt,2008
254400000000,prt,2009
261800000000,prt,2010
260400000000,prt,2011
86220000000,qat,2007
103600000000,qat,2008
115000000000,qat,2009
134500000000,qat,2010
162700000000,qat,2011
123400000000,rou,1989
120200000000,rou,1990
108700000000,rou,1991
100800000000,rou,1992
104400000000,rou,1993
110800000000,rou,1994
121200000000,rou,1995
128500000000,rou,1996
123100000000,rou,1997
119000000000,rou,1998
118600000000,rou,1999
126100000000,rou,2000
141000000000,rou,2001
151400000000,rou,2002
165000000000,rou,2003
185400000000,rou,2004
200700000000,rou,2005
234900000000,rou,2006
273100000000,rou,2007
314300000000,rou,2008
314200000000,rou,2009
306500000000,rou,2010
323900000000,rou,2011
1181000000000,rus,1989
1186000000000,rus,1990
1164000000000,rus,1991
1008000000000,rus,1992
940600000000,rus,1993
843900000000,rus,1994
824500000000,rus,1995
805600000000,rus,1996
824800000000,rus,1997
771700000000,rus,1998
836400000000,rus,1999
973700000000,rus,2000
1060000000000,rus,2001
1144000000000,rus,2002
1297000000000,rus,2003
1443000000000,rus,2004
1654000000000,rus,2005
2067000000000,rus,2006
2323000000000,rus,2007
2818000000000,rus,2008
2593000000000,rus,2009
2723000000000,rus,2010
2831000000000,rus,2011
2019000000,rwa,1980
2340000000,rwa,1981
2530000000,rwa,1982
2774000000,rwa,1983
2750000000,rwa,1984
2942000000,rwa,1985
3171000000,rwa,1986
3259000000,rwa,1987
3528000000,rwa,1988
3665000000,rwa,1989
3711000000,rwa,1990
3737000000,rwa,1991
4042000000,rwa,1992
3786000000,rwa,1993
1926000000,rwa,1994
2691000000,rwa,1995
3044000000,rwa,1996
3536000000,rwa,1997
3926000000,rwa,1998
4274000000,rwa,1999
4707000000,rwa,2000
5198000000,rwa,2001
5875000000,rwa,2002
6100000000,rwa,2003
6737000000,rwa,2004
7652000000,rwa,2005
8637000000,rwa,2006
9420000000,rwa,2007
10680000000,rwa,2008
11240000000,rwa,2009
12170000000,rwa,2010
13570000000,rwa,2011
115000000,kna,1980
132500000,kna,1981
137800000,kna,1982
142600000,kna,1983
160800000,kna,1984
172900000,kna,1985
198000000,kna,1986
221800000,kna,1987
245900000,kna,1988
265100000,kna,1989
292000000,kna,1990
299100000,kna,1991
311000000,kna,1992
337600000,kna,1993
362500000,kna,1994
389200000,kna,1995
405400000,kna,1996
447800000,kna,1997
450800000,kna,1998
478600000,kna,1999
510500000,kna,2000
529900000,kna,2001
541800000,kna,2002
547800000,kna,2003
618800000,kna,2004
685200000,kna,2005
757400000,kna,2006
750200000,kna,2007
797500000,kna,2008
755500000,kna,2009
743500000,kna,2010
768800000,kna,2011
232700000,lca,1980
263600000,lca,1981
251300000,lca,1982
273600000,lca,1983
346900000,lca,1984
336200000,lca,1985
392600000,lca,1986
412200000,lca,1987
468400000,lca,1988
533400000,lca,1989
659100000,lca,1990
695900000,lca,1991
770300000,lca,1992
801100000,lca,1993
834400000,lca,1994
876500000,lca,1995
947500000,lca,1996
973700000,lca,1997
1045000000,lca,1998
1090000000,lca,1999
1112000000,lca,2000
1071000000,lca,2001
1142000000,lca,2002
1171000000,lca,2003
1250000000,lca,2004
1348000000,lca,2005
1517000000,lca,2006
1565000000,lca,2007
1686000000,lca,2008
1446000000,lca,2009
1542000000,lca,2010
1598000000,lca,2011
155500000,vct,1980
179000000,vct,1981
197300000,vct,1982
215700000,vct,1983
241700000,vct,1984
261400000,vct,1985
269500000,vct,1986
301600000,vct,1987
351200000,vct,1988
378300000,vct,1989
404900000,vct,1990
422900000,vct,1991
474500000,vct,1992
483300000,vct,1993
471500000,vct,1994
490100000,vct,1995
509100000,vct,1996
589300000,vct,1997
623600000,vct,1998
649100000,vct,1999
682600000,vct,2000
721100000,vct,2001
761100000,vct,2002
791500000,vct,2003
862600000,vct,2004
911000000,vct,2005
1043000000,vct,2006
1118000000,vct,2007
1135000000,vct,2008
1136000000,vct,2009
1121000000,vct,2010
1155000000,vct,2011
242000000,wsm,1982
254000000,wsm,1983
249900000,wsm,1984
275400000,wsm,1985
300300000,wsm,1986
316100000,wsm,1987
375800000,wsm,1988
430700000,wsm,1989
447700000,wsm,1990
447400000,wsm,1991
439600000,wsm,1992
474400000,wsm,1993
318300000,wsm,1994
350400000,wsm,1995
398200000,wsm,1996
406500000,wsm,1997
424100000,wsm,1998
439300000,wsm,1999
479200000,wsm,2000
527800000,wsm,2001
558300000,wsm,2002
572000000,wsm,2003
630200000,wsm,2004
650300000,wsm,2005
671700000,wsm,2006
739400000,wsm,2007
744500000,wsm,2008
750700000,wsm,2009
778800000,wsm,2010
814200000,wsm,2011
212400000,stp,2005
242500000,stp,2006
269000000,stp,2007
292000000,stp,2008
306600000,stp,2009
325600000,stp,2010
350000000,stp,2011
159200000000,sau,1980
183000000000,sau,1981
180100000000,sau,1982
179800000000,sau,1983
178500000000,sau,1984
178700000000,sau,1985
195400000000,sau,1986
191900000000,sau,1987
214000000000,sau,1988
219900000000,sau,1989
240400000000,sau,1990
266900000000,sau,1991
282000000000,sau,1992
285400000000,sau,1993
287900000000,sau,1994
297700000000,sau,1995
311900000000,sau,1996
326600000000,sau,1997
341300000000,sau,1998
343400000000,sau,1999
362300000000,sau,2000
370500000000,sau,2001
377700000000,sau,2002
413100000000,sau,2003
452100000000,sau,2004
499700000000,sau,2005
534800000000,sau,2006
557500000000,sau,2007
595500000000,sau,2008
604500000000,sau,2009
635300000000,sau,2010
698500000000,sau,2011
3850000000,sen,1980
4397000000,sen,1981
5017000000,sen,1982
4938000000,sen,1983
5262000000,sen,1984
5623000000,sen,1985
5950000000,sen,1986
6498000000,sen,1987
6653000000,sen,1988
7194000000,sen,1989
7473000000,sen,1990
7922000000,sen,1991
8296000000,sen,1992
8487000000,sen,1993
8631000000,sen,1994
9353000000,sen,1995
9884000000,sen,1996
10380000000,sen,1997
11190000000,sen,1998
11990000000,sen,1999
12630000000,sen,2000
13550000000,sen,2001
13820000000,sen,2002
15110000000,sen,2003
16520000000,sen,2004
17910000000,sen,2005
19110000000,sen,2006
20640000000,sen,2007
21990000000,sen,2008
22450000000,sen,2009
23740000000,sen,2010
25000000000,sen,2011
43830000000,srb,1997
44730000000,srb,1998
40300000000,srb,1999
43340000000,srb,2000
46270000000,srb,2001
49160000000,srb,2002
51760000000,srb,2003
57810000000,srb,2004
62560000000,srb,2005
69020000000,srb,2006
73140000000,srb,2007
82350000000,srb,2008
79770000000,srb,2009
80890000000,srb,2010
84520000000,srb,2011
335400000,syc,1980
344100000,syc,1981
356500000,syc,1982
362200000,syc,1983
390400000,syc,1984
448700000,syc,1985
455200000,syc,1986
481400000,syc,1987
522100000,syc,1988
610800000,syc,1989
687300000,syc,1990
735500000,syc,1991
810900000,syc,1992
878700000,syc,1993
903000000,syc,1994
888000000,syc,1995
956800000,syc,1996
1101000000,syc,1997
1195000000,syc,1998
1228000000,syc,1999
1292000000,syc,2000
1323000000,syc,2001
1264000000,syc,2002
1264000000,syc,2003
1279000000,syc,2004
1427000000,syc,2005
1612000000,syc,2006
1780000000,syc,2007
1786000000,syc,2008
1844000000,syc,2009
1961000000,syc,2010
2177000000,syc,2011
1192000000,sle,1980
1344000000,sle,1981
1505000000,sle,1982
1511000000,sle,1983
1639000000,sle,1984
1590000000,sle,1985
1565000000,sle,1986
1796000000,sle,1987
1709000000,sle,1988
1790000000,sle,1989
1808000000,sle,1990
1977000000,sle,1991
1578000000,sle,1992
1731000000,sle,1993
1609000000,sle,1994
1626000000,sle,1995
1784000000,sle,1996
1537000000,sle,1997
1495000000,sle,1998
1417000000,sle,1999
1511000000,sle,2000
1824000000,sle,2001
2357000000,sle,2002
2633000000,sle,2003
2841000000,sle,2004
3164000000,sle,2005
3542000000,sle,2006
3960000000,sle,2007
4275000000,sle,2008
4550000000,sle,2009
4830000000,sle,2010
5098000000,sle,2011
16530000000,sgp,1980
19880000000,sgp,1981
22780000000,sgp,1982
26320000000,sgp,1983
30380000000,sgp,1984
31560000000,sgp,1985
32430000000,sgp,1986
35990000000,sgp,1987
41900000000,sgp,1988
48290000000,sgp,1989
54970000000,sgp,1990
60210000000,sgp,1991
66860000000,sgp,1992
74510000000,sgp,1993
86000000000,sgp,1994
94910000000,sgp,1995
102500000000,sgp,1996
116400000000,sgp,1997
114900000000,sgp,1998
123400000000,sgp,1999
135100000000,sgp,2000
136000000000,sgp,2001
141400000000,sgp,2002
150000000000,sgp,2003
162000000000,sgp,2004
180600000000,sgp,2005
209500000000,sgp,2006
235600000000,sgp,2007
257800000000,sgp,2008
260000000000,sgp,2009
288800000000,sgp,2010
309900000000,sgp,2011
30360000000,svk,1984
32440000000,svk,1985
34550000000,svk,1986
36250000000,svk,1987
38490000000,svk,1988
40250000000,svk,1989
40930000000,svk,1990
36020000000,svk,1991
34310000000,svk,1992
37770000000,svk,1993
40980000000,svk,1994
44820000000,svk,1995
48930000000,svk,1996
52580000000,svk,1997
55720000000,svk,1998
55830000000,svk,1999
58990000000,svk,2000
64910000000,svk,2001
69480000000,svk,2002
69520000000,svk,2003
75700000000,svk,2004
84670000000,svk,2005
96040000000,svk,2006
109100000000,svk,2007
117200000000,svk,2008
115600000000,svk,2009
118800000000,svk,2010
120900000000,svk,2011
20900000000,svn,1992
22040000000,svn,1993
24080000000,svn,1994
26170000000,svn,1995
27710000000,svn,1996
29610000000,svn,1997
31190000000,svn,1998
33250000000,svn,1999
34940000000,svn,2000
36810000000,svn,2001
39200000000,svn,2002
40640000000,svn,2003
43960000000,svn,2004
46560000000,svn,2005
50480000000,svn,2006
53780000000,svn,2007
57120000000,svn,2008
54310000000,svn,2009
54380000000,svn,2010
55320000000,svn,2011
358500000,slb,1990
412400000,slb,1991
450500000,slb,1992
435400000,slb,1993
487100000,slb,1994
534100000,slb,1995
535700000,slb,1996
886400000,slb,1997
913100000,slb,1998
925000000,slb,1999
820800000,slb,2000
776600000,slb,2001
758100000,slb,2002
826700000,slb,2003
902900000,slb,2004
977600000,slb,2005
1085000000,slb,2006
1148000000,slb,2007
1147000000,slb,2008
1055000000,slb,2009
1186000000,slb,2010
1306000000,slb,2011
110600000000,zaf,1980
127200000000,zaf,1981
134700000000,zaf,1982
137700000000,zaf,1983
150100000000,zaf,1984
152000000000,zaf,1985
155400000000,zaf,1986
164800000000,zaf,1987
178100000000,zaf,1988
189100000000,zaf,1989
195000000000,zaf,1990
202000000000,zaf,1991
202700000000,zaf,1992
210100000000,zaf,1993
221900000000,zaf,1994
233900000000,zaf,1995
247600000000,zaf,1996
259000000000,zaf,1997
263500000000,zaf,1998
273500000000,zaf,1999
291100000000,zaf,2000
303500000000,zaf,2001
321800000000,zaf,2002
337500000000,zaf,2003
365700000000,zaf,2004
397600000000,zaf,2005
433600000000,zaf,2006
464000000000,zaf,2007
492200000000,zaf,2008
495000000000,zaf,2009
516400000000,zaf,2010
545700000000,zaf,2011
253600000000,esp,1980
275500000000,esp,1981
295800000000,esp,1982
312100000000,esp,1983
329900000000,esp,1984
350300000000,esp,1985
370200000000,esp,1986
402200000000,esp,1987
436600000000,esp,1988
476600000000,esp,1989
513500000000,esp,1990
545400000000,esp,1991
562900000000,esp,1992
571600000000,esp,1993
589700000000,esp,1994
626600000000,esp,1995
653900000000,esp,1996
694700000000,esp,1997
743300000000,esp,1998
784100000000,esp,1999
851000000000,esp,2000
904600000000,esp,2001
979300000000,esp,2002
1028000000000,esp,2003
1093000000000,esp,2004
1172000000000,esp,2005
1317000000000,esp,2006
1413000000000,esp,2007
1470000000000,esp,2008
1444000000000,esp,2009
1448000000000,esp,2010
1464000000000,esp,2011
11050000000,lka,1980
12570000000,lka,1981
14110000000,lka,1982
15140000000,lka,1983
16120000000,lka,1984
17880000000,lka,1985
19080000000,lka,1986
19970000000,lka,1987
21220000000,lka,1988
22420000000,lka,1989
24750000000,lka,1990
26750000000,lka,1991
28680000000,lka,1992
31410000000,lka,1993
33630000000,lka,1994
36060000000,lka,1995
38050000000,lka,1996
41370000000,lka,1997
43740000000,lka,1998
46180000000,lka,1999
49950000000,lka,2000
50360000000,lka,2001
53380000000,lka,2002
58070000000,lka,2003
62900000000,lka,2004
68890000000,lka,2005
76440000000,lka,2006
84250000000,lka,2007
90050000000,lka,2008
95410000000,lka,2009
104100000000,lka,2010
116000000000,lka,2011
10120000000,sdn,1980
11530000000,sdn,1981
13220000000,sdn,1982
13960000000,sdn,1983
13520000000,sdn,1984
13150000000,sdn,1985
14170000000,sdn,1986
16700000000,sdn,1987
17090000000,sdn,1988
19060000000,sdn,1989
18110000000,sdn,1990
18820000000,sdn,1991
20980000000,sdn,1992
23010000000,sdn,1993
24400000000,sdn,1994
26590000000,sdn,1995
29470000000,sdn,1996
33560000000,sdn,1997
35380000000,sdn,1998
36620000000,sdn,1999
38720000000,sdn,2000
42540000000,sdn,2001
45050000000,sdn,2002
49790000000,sdn,2003
51990000000,sdn,2004
58940000000,sdn,2005
66660000000,sdn,2006
73920000000,sdn,2007
80670000000,sdn,2008
84750000000,sdn,2009
88180000000,sdn,2010
1138000000,sur,1980
1290000000,sur,1981
1335000000,sur,1982
1322000000,sur,1983
1297000000,sur,1984
1289000000,sur,1985
1327000000,sur,1986
1180000000,sur,1987
1313000000,sur,1988
1508000000,sur,1989
1531000000,sur,1990
1620000000,sur,1991
1663000000,sur,1992
1669000000,sur,1994
1744000000,sur,1995
1818000000,sur,1996
1927000000,sur,1997
2333000000,sur,1998
1658000000,sur,1999
2055000000,sur,2000
1968000000,sur,2001
2240000000,sur,2002
2438000000,sur,2003
2712000000,sur,2004
2989000000,sur,2005
3216000000,sur,2006
3558000000,sur,2007
3799000000,sur,2008
3937000000,sur,2009
4043000000,sur,2010
2556000000,swz,1990
2708000000,swz,1991
2866000000,swz,1992
2936000000,swz,1993
2929000000,swz,1994
3329000000,swz,1995
3636000000,swz,1996
3814000000,swz,1997
3805000000,swz,1998
4054000000,swz,1999
4078000000,swz,2000
4439000000,swz,2001
4279000000,swz,2002
4355000000,swz,2003
4719000000,swz,2004
5335000000,swz,2005
5347000000,swz,2006
5744000000,swz,2007
5919000000,swz,2008
5813000000,swz,2009
5875000000,swz,2010
6380000000,swz,2011
88570000000,swe,1980
96180000000,swe,1981
102000000000,swe,1982
107700000000,swe,1983
116600000000,swe,1984
122800000000,swe,1985
129800000000,swe,1986
138700000000,swe,1987
147200000000,swe,1988
156700000000,swe,1989
163400000000,swe,1990
166000000000,swe,1991
165800000000,swe,1992
164700000000,swe,1993
177600000000,swe,1994
188700000000,swe,1995
196000000000,swe,1996
203400000000,swe,1997
213000000000,swe,1998
228000000000,swe,1999
245900000000,swe,2000
249300000000,swe,2001
260300000000,swe,2002
275900000000,swe,2003
292200000000,swe,2004
297400000000,swe,2005
328400000000,swe,2006
360000000000,swe,2007
378000000000,swe,2008
353800000000,swe,2009
376400000000,swe,2010
398900000000,swe,2011
91930000000,che,1980
103100000000,che,1981
107000000000,che,1982
112400000000,che,1983
120900000000,che,1984
128900000000,che,1985
132700000000,che,1986
138100000000,che,1987
148600000000,che,1988
159900000000,che,1989
170500000000,che,1990
175000000000,che,1991
178900000000,che,1992
183300000000,che,1993
187800000000,che,1994
194000000000,che,1995
200500000000,che,1996
213000000000,che,1997
222000000000,che,1998
229100000000,che,1999
244800000000,che,2000
244600000000,che,2001
253100000000,che,2002
265000000000,che,2003
275700000000,che,2004
291200000000,che,2005
318300000000,che,2006
328900000000,che,2007
328400000000,che,2008
361900000000,che,2009
391200000000,che,2010
413700000000,che,2011
14610000000,syr,1980
17460000000,syr,1981
18760000000,syr,1982
19820000000,syr,1983
19760000000,syr,1984
21600000000,syr,1985
20920000000,syr,1986
21310000000,syr,1987
24890000000,syr,1988
22730000000,syr,1989
25660000000,syr,1990
28560000000,syr,1991
33230000000,syr,1992
35810000000,syr,1993
40980000000,syr,1994
44370000000,syr,1995
46280000000,syr,1996
45770000000,syr,1997
50180000000,syr,1998
48810000000,syr,1999
50850000000,syr,2000
55180000000,syr,2001
59040000000,syr,2002
60880000000,syr,2003
67540000000,syr,2004
74080000000,syr,2005
80480000000,syr,2006
88530000000,syr,2007
94100000000,syr,2008
100900000000,syr,2009
104200000000,syr,2010
8932000000,tjk,1985
9452000000,tjk,1986
9612000000,tjk,1987
11330000000,tjk,1988
10990000000,tjk,1989
11340000000,tjk,1990
10890000000,tjk,1991
7897000000,tjk,1992
6681000000,tjk,1993
5271000000,tjk,1994
4665000000,tjk,1995
3816000000,tjk,1996
4158000000,tjk,1997
4443000000,tjk,1998
4665000000,tjk,1999
5082000000,tjk,2000
5698000000,tjk,2001
6320000000,tjk,2002
7026000000,tjk,2003
8168000000,tjk,2004
9353000000,tjk,2005
8127000000,tjk,2006
10310000000,tjk,2007
12950000000,tjk,2008
13540000000,tjk,2009
14610000000,tjk,2010
16120000000,tjk,2011
12390000000,tza,1988
13270000000,tza,1989
14690000000,tza,1990
15610000000,tza,1991
15970000000,tza,1992
16560000000,tza,1993
17240000000,tza,1994
18450000000,tza,1995
19900000000,tza,1996
20900000000,tza,1997
22080000000,tza,1998
23520000000,tza,1999
25290000000,tza,2000
27290000000,tza,2001
29930000000,tza,2002
32630000000,tza,2003
36230000000,tza,2004
39480000000,tza,2005
43910000000,tza,2006
48560000000,tza,2007
53220000000,tza,2008
57190000000,tza,2009
62070000000,tza,2010
67820000000,tza,2011
49930000000,tha,1980
57390000000,tha,1981
64180000000,tha,1982
71020000000,tha,1983
77590000000,tha,1984
83240000000,tha,1985
89530000000,tha,1986
101200000000,tha,1987
118800000000,tha,1988
138700000000,tha,1989
160100000000,tha,1990
179300000000,tha,1991
196400000000,tha,1992
219000000000,tha,1993
243300000000,tha,1994
271700000000,tha,1995
291100000000,tha,1996
291400000000,tha,1997
262200000000,tha,1998
279900000000,tha,1999
303200000000,tha,2000
313400000000,tha,2001
332500000000,tha,2002
361300000000,tha,2003
393500000000,tha,2004
423600000000,tha,2005
463500000000,tha,2006
503000000000,tha,2007
527300000000,tha,2008
518700000000,tha,2009
563300000000,tha,2010
583300000000,tha,2011
744600000,tls,1999
883800000,tls,2000
783300000,tls,2001
831200000,tls,2002
860000000,tls,2003
1285000000,tls,2004
1803000000,tls,2005
2817000000,tls,2006
4141000000,tls,2007
6442000000,tls,2008
4894000000,tls,2009
5950000000,tls,2010
1467000000,tgo,1980
1537000000,tgo,1981
1567000000,tgo,1982
1526000000,tgo,1983
1676000000,tgo,1984
1834000000,tgo,1985
1921000000,tgo,1986
1990000000,tgo,1987
2205000000,tgo,1988
2395000000,tgo,1989
2507000000,tgo,1990
2573000000,tgo,1991
2530000000,tgo,1992
2184000000,tgo,1993
2481000000,tgo,1994
2791000000,tgo,1995
3142000000,tgo,1996
3659000000,tgo,1997
3641000000,tgo,1998
3749000000,tgo,1999
3808000000,tgo,2000
3833000000,tgo,2001
3888000000,tgo,2002
4169000000,tgo,2003
4363000000,tgo,2004
4564000000,tgo,2005
4900000000,tgo,2006
5184000000,tgo,2007
5465000000,tgo,2008
5694000000,tgo,2009
5959000000,tgo,2010
6356000000,tgo,2011
134600000,ton,1981
147800000,ton,1982
153200000,ton,1983
162700000,ton,1984
180700000,ton,1985
190700000,ton,1986
199500000,ton,1987
207900000,ton,1988
210800000,ton,1989
211400000,ton,1990
230700000,ton,1991
234600000,ton,1992
247900000,ton,1993
275400000,ton,1994
284700000,ton,1995
291000000,ton,1996
296600000,ton,1997
314300000,ton,1998
328500000,ton,1999
340200000,ton,2000
357200000,ton,2001
382100000,ton,2002
396600000,ton,2003
413500000,ton,2004
417600000,ton,2005
439300000,ton,2006
450300000,ton,2007
471700000,ton,2008
475500000,ton,2009
474700000,ton,2010
490600000,ton,2011
7483000000,tto,1980
8751000000,tto,1981
9870000000,tto,1982
9244000000,tto,1983
8806000000,tto,1984
8643000000,tto,1985
8499000000,tto,1986
8302000000,tto,1987
8183000000,tto,1988
8235000000,tto,1989
8762000000,tto,1990
9262000000,tto,1991
9317000000,tto,1992
9480000000,tto,1993
9881000000,tto,1994
10470000000,tto,1995
11050000000,tto,1996
11860000000,tto,1997
13090000000,tto,1998
13840000000,tto,1999
14710000000,tto,2000
15930000000,tto,2001
17630000000,tto,2002
20450000000,tto,2003
23400000000,tto,2004
25730000000,tto,2005
29270000000,tto,2006
31770000000,tto,2007
33780000000,tto,2008
32390000000,tto,2009
32730000000,tto,2010
33570000000,tto,2011
11920000000,tun,1980
13720000000,tun,1981
14480000000,tun,1982
15830000000,tun,1983
17390000000,tun,1984
18720000000,tun,1985
18760000000,tun,1986
20530000000,tun,1987
21280000000,tun,1988
22520000000,tun,1989
25600000000,tun,1990
27240000000,tun,1991
29850000000,tun,1992
30640000000,tun,1993
32480000000,tun,1994
34350000000,tun,1995
37240000000,tun,1996
40420000000,tun,1997
43190000000,tun,1998
46480000000,tun,1999
49280000000,tun,2000
53000000000,tun,2001
54790000000,tun,2002
59190000000,tun,2003
64350000000,tun,2004
68380000000,tun,2005
74950000000,tun,2006
81430000000,tun,2007
86670000000,tun,2008
90700000000,tun,2009
94540000000,tun,2010
97020000000,tun,2011
93760000000,tur,1980
107100000000,tur,1981
117400000000,tur,1982
128100000000,tur,1983
141500000000,tur,1984
152300000000,tur,1985
166400000000,tur,1986
187700000000,tur,1987
197500000000,tur,1988
206700000000,tur,1989
235800000000,tur,1990
246200000000,tur,1991
267400000000,tur,1992
295700000000,tur,1993
282600000000,tur,1994
311100000000,tur,1995
341200000000,tur,1996
374300000000,tur,1997
529700000000,tur,1998
510400000000,tur,1999
580600000000,tur,2000
546600000000,tur,2001
560900000000,tur,2002
577100000000,tur,2003
678500000000,tur,2004
771700000000,tur,2005
883700000000,tur,2006
965400000000,tur,2007
1056000000000,tur,2008
1025000000000,tur,2009
1125000000000,tur,2010
1277000000000,tur,2011
8765000000,tkm,1993
7606000000,tkm,1994
7026000000,tkm,1995
6669000000,tkm,1996
6194000000,tkm,1997
6559000000,tkm,1998
7637000000,tkm,1999
8708000000,tkm,2000
11080000000,tkm,2001
13070000000,tkm,2002
15860000000,tkm,2003
19060000000,tkm,2004
21040000000,tkm,2005
24410000000,tkm,2006
28140000000,tkm,2007
32960000000,tkm,2008
35060000000,tkm,2009
37600000000,tkm,2010
42640000000,tkm,2011
4180000000,uga,1982
4557000000,uga,1983
4747000000,uga,1984
4720000000,uga,1985
4864000000,uga,1986
5224000000,uga,1987
5846000000,uga,1988
6427000000,uga,1989
7064000000,uga,1990
7713000000,uga,1991
8037000000,uga,1992
9037000000,uga,1993
9811000000,uga,1994
11250000000,uga,1995
12530000000,uga,1996
13480000000,uga,1997
14360000000,uga,1998
15730000000,uga,1999
16330000000,uga,2000
17580000000,uga,2001
19380000000,uga,2002
21070000000,uga,2003
23210000000,uga,2004
25140000000,uga,2005
28880000000,uga,2006
32410000000,uga,2007
36000000000,uga,2008
39080000000,uga,2009
41810000000,uga,2010
45650000000,uga,2011
271700000000,ukr,1987
288400000000,ukr,1988
315900000000,ukr,1989
309000000000,ukr,1990
292100000000,ukr,1991
263600000000,ukr,1992
225700000000,ukr,1993
180700000000,ukr,1994
160800000000,ukr,1995
147700000000,ukr,1996
146100000000,ukr,1997
144200000000,ukr,1998
144900000000,ukr,1999
156400000000,ukr,2000
176900000000,ukr,2001
189800000000,ukr,2002
212600000000,ukr,2003
244800000000,ukr,2004
260000000000,ukr,2005
286700000000,ukr,2006
318600000000,ukr,2007
335300000000,ukr,2008
285100000000,ukr,2009
302100000000,ukr,2010
323800000000,ukr,2011
202200000000,are,2001
202400000000,are,2002
222800000000,are,2003
252300000000,are,2004
276400000000,are,2005
315200000000,are,2006
338400000000,are,2007
350400000000,are,2008
348300000000,are,2009
353000000000,are,2010
380500000000,are,2011
465200000000,gbr,1980
503100000000,gbr,1981
543800000000,gbr,1982
589900000000,gbr,1983
629300000000,gbr,1984
665400000000,gbr,1985
711000000000,gbr,1986
765500000000,gbr,1987
833700000000,gbr,1988
882000000000,gbr,1989
918900000000,gbr,1990
940000000000,gbr,1991
970400000000,gbr,1992
1012000000000,gbr,1993
1086000000000,gbr,1994
1136000000000,gbr,1995
1211000000000,gbr,1996
1305000000000,gbr,1997
1376000000000,gbr,1998
1417000000000,gbr,1999
1532000000000,gbr,2000
1639000000000,gbr,2001
1739000000000,gbr,2002
1802000000000,gbr,2003
1928000000000,gbr,2004
2005000000000,gbr,2005
2133000000000,gbr,2006
2210000000000,gbr,2007
2251000000000,gbr,2008
2161000000000,gbr,2009
2232000000000,gbr,2010
2251000000000,gbr,2011
2756000000000,usa,1980
3100000000000,usa,1981
3260000000000,usa,1982
3494000000000,usa,1983
3905000000000,usa,1984
4169000000000,usa,1985
4375000000000,usa,1986
4684000000000,usa,1987
5094000000000,usa,1988
5409000000000,usa,1989
5705000000000,usa,1990
5893000000000,usa,1991
6211000000000,usa,1992
6510000000000,usa,1993
6946000000000,usa,1994
7336000000000,usa,1995
7790000000000,usa,1996
8316000000000,usa,1997
8844000000000,usa,1998
9400000000000,usa,1999
10070000000000,usa,2000
10390000000000,usa,2001
10660000000000,usa,2002
11140000000000,usa,2003
11910000000000,usa,2004
12760000000000,usa,2005
13630000000000,usa,2006
14100000000000,usa,2007
14390000000000,usa,2008
13940000000000,usa,2009
14640000000000,usa,2010
15230000000000,usa,2011
10460000000,ury,1980
11990000000,ury,1981
11320000000,ury,1982
10170000000,ury,1983
10220000000,ury,1984
10700000000,ury,1985
12220000000,ury,1986
13710000000,ury,1987
14410000000,ury,1988
15060000000,ury,1989
15800000000,ury,1990
17140000000,ury,1991
19000000000,ury,1992
19960000000,ury,1993
21810000000,ury,1994
22050000000,ury,1995
23740000000,ury,1996
26420000000,ury,1997
27990000000,ury,1998
28030000000,ury,1999
28060000000,ury,2000
27580000000,ury,2001
26090000000,ury,2002
25620000000,ury,2003
27580000000,ury,2004
31090000000,ury,2005
33630000000,ury,2006
36870000000,ury,2007
40070000000,ury,2008
41520000000,ury,2009
45530000000,ury,2010
49640000000,ury,2011
27650000000,uzb,1992
27580000000,uzb,1993
26680000000,uzb,1994
27040000000,uzb,1995
