geo,females_aged_25_54_labour_force_participation_rate_percent,time
lbr,58.7,1992
lbr,58.6,1993
lbr,58.7,1994
lbr,58.8,1995
lbr,59.1,1996
lbr,59.2,1997
lbr,59.2,1998
lbr,59.3,1999
lbr,59.3,2000
lbr,59.7,2001
lbr,59.6,2002
lbr,59.9,2003
lbr,60.0,2004
lbr,60.2,2005
lbr,60.2,2006
lbr,60.5,2007
lby,17.9,1980
lby,17.7,1981
lby,17.4,1982
lby,17.2,1983
lby,17.2,1984
lby,17.4,1985
lby,17.8,1986
lby,18.3,1987
lby,19.0,1988
lby,19.7,1989
lby,20.6,1990
lby,21.5,1991
lby,22.3,1992
lby,23.4,1993
lby,24.5,1994
lby,25.7,1995
lby,26.8,1996
lby,28.2,1997
lby,29.4,1998
lby,30.5,1999
lby,31.3,2000
lby,32.0,2001
lby,32.5,2002
lby,32.7,2003
lby,32.8,2004
lby,32.7,2005
lby,32.6,2006
lby,34.3,2007
ltu,90.1,1980
ltu,90.1,1981
ltu,90.1,1982
ltu,90.1,1983
ltu,90.1,1984
ltu,90.1,1985
ltu,90.2,1986
ltu,90.2,1987
ltu,90.3,1988
ltu,90.4,1989
ltu,90.1,1990
ltu,89.7,1991
ltu,89.3,1992
ltu,88.8,1993
ltu,88.4,1994
ltu,87.9,1995
ltu,87.3,1996
ltu,86.7,1997
ltu,89.4,1998
ltu,91.3,1999
ltu,87.9,2000
ltu,87.6,2001
ltu,87.3,2002
ltu,87.3,2003
ltu,86.7,2004
ltu,85.8,2005
ltu,83.8,2006
ltu,84.7,2007
lux,42.0,1980
lux,40.6,1981
lux,40.8,1982
lux,41.1,1983
lux,42.3,1984
lux,43.3,1985
lux,45.4,1986
lux,47.7,1987
lux,46.4,1988
lux,47.9,1989
lux,49.4,1990
lux,51.3,1991
lux,54.8,1992
lux,54.2,1993
lux,55.7,1994
lux,52.7,1995
lux,55.9,1996
lux,57.9,1997
lux,58.2,1998
lux,61.7,1999
lux,64.8,2000
lux,64.9,2001
lux,66.5,2002
lux,66.4,2003
lux,70.5,2004
lux,72.3,2005
lux,72.7,2006
lux,74.6,2007
mac,41.7,1980
mac,43.4,1981
mac,44.6,1982
mac,46.1,1983
mac,47.6,1984
mac,47.0,1985
mac,47.8,1986
mac,50.3,1987
mac,51.5,1988
mac,52.1,1989
mac,53.8,1990
mac,54.1,1991
mac,56.6,1992
mac,55.1,1993
mac,56.0,1994
mac,58.2,1995
mac,67.1,1996
mac,67.3,1997
mac,67.6,1998
mac,68.5,1999
mac,69.4,2000
mac,70.9,2001
mac,70.9,2002
mac,69.9,2003
mac,71.4,2004
mac,73.9,2005
mac,76.5,2006
mac,76.3,2007
mdg,88.5,1980
mdg,88.1,1981
mdg,87.9,1982
mdg,87.9,1983
mdg,87.9,1984
mdg,87.9,1985
mdg,87.9,1986
mdg,87.9,1987
mdg,88.0,1988
mdg,88.0,1989
mdg,87.9,1990
mdg,87.6,1991
mdg,87.5,1992
mdg,87.4,1993
mdg,87.3,1994
mdg,87.3,1995
mdg,87.2,1996
mdg,87.2,1997
mdg,87.2,1998
mdg,87.2,1999
mdg,87.4,2000
mdg,87.5,2001
mdg,86.9,2002
mdg,87.2,2003
mdg,90.4,2004
mdg,92.7,2005
mdg,92.8,2006
mdg,91.3,2007
mwi,90.7,1980
mwi,90.1,1981
mwi,90.0,1982
mwi,90.0,1983
mwi,88.7,1984
mwi,87.3,1985
mwi,85.7,1986
mwi,83.9,1987
mwi,84.0,1988
mwi,84.1,1989
mwi,84.3,1990
mwi,84.4,1991
mwi,84.6,1992
mwi,84.8,1993
mwi,85.0,1994
mwi,85.2,1995
mwi,85.4,1996
mwi,85.6,1997
mwi,85.8,1998
mwi,85.7,1999
mwi,85.5,2000
mwi,84.9,2001
mwi,84.9,2002
mwi,85.0,2003
mwi,85.2,2004
mwi,85.1,2005
mwi,85.4,2006
mwi,84.9,2007
mys,47.7,1980
mys,48.0,1981
mys,48.2,1982
mys,48.6,1983
mys,48.9,1984
mys,48.7,1985
mys,48.6,1986
mys,48.7,1987
mys,49.1,1988
mys,49.1,1989
mys,49.1,1990
mys,49.2,1991
mys,49.3,1992
mys,49.4,1993
mys,49.5,1994
mys,49.5,1995
mys,49.6,1996
mys,49.7,1997
mys,49.7,1998
mys,50.2,1999
mys,52.4,2000
mys,52.2,2001
mys,52.2,2002
mys,52.3,2003
mys,52.5,2004
mys,52.7,2005
mys,52.9,2006
mys,53.8,2007
mdv,22.6,1980
mdv,23.2,1981
mdv,24.1,1982
mdv,25.1,1983
mdv,25.8,1984
mdv,25.9,1985
mdv,25.1,1986
mdv,24.3,1987
mdv,23.5,1988
mdv,22.8,1989
mdv,22.1,1990
mdv,24.1,1991
mdv,26.1,1992
mdv,28.3,1993
mdv,30.7,1994
mdv,33.1,1995
mdv,35.0,1996
mdv,37.0,1997
mdv,39.0,1998
mdv,41.0,1999
mdv,43.1,2000
mdv,46.0,2001
mdv,49.0,2002
mdv,51.9,2003
mdv,54.8,2004
mdv,57.7,2005
mdv,60.5,2006
mdv,60.8,2007
mli,43.7,1980
mli,42.8,1981
mli,41.7,1982
mli,41.8,1983
mli,41.7,1984
mli,40.0,1985
mli,40.5,1986
mli,40.0,1987
mli,39.9,1988
mli,40.1,1989
mli,40.2,1990
mli,40.0,1991
mli,40.5,1992
mli,39.7,1993
mli,39.6,1994
mli,40.0,1995
mli,40.0,1996
mli,40.4,1997
mli,40.7,1998
mli,41.1,1999
mli,41.1,2000
mli,42.9,2001
mli,43.2,2002
mli,43.4,2003
mli,43.4,2004
mli,43.8,2005
mli,44.1,2006
mli,45.1,2007
mlt,9.7,1980
mlt,10.2,1981
mlt,10.9,1982
mlt,11.3,1983
mlt,11.5,1984
mlt,12.6,1985
mlt,13.3,1986
mlt,13.5,1987
mlt,15.0,1988
mlt,16.2,1989
mlt,17.2,1990
mlt,18.7,1991
mlt,19.3,1992
mlt,20.8,1993
mlt,22.9,1994
mlt,23.6,1995
mlt,25.4,1996
mlt,27.7,1997
mlt,29.2,1998
mlt,30.4,1999
mlt,31.7,2000
mlt,33.0,2001
mlt,38.9,2002
mlt,37.5,2003
mlt,38.4,2004
mlt,39.0,2005
mlt,43.2,2006
mlt,45.4,2007
mtq,68.6,1980
mtq,68.7,1981
mtq,68.4,1982
mtq,70.0,1983
mtq,71.7,1984
mtq,73.2,1985
mtq,74.7,1986
mtq,76.2,1987
mtq,77.6,1988
mtq,78.9,1989
mtq,80.2,1990
mtq,80.7,1991
mtq,81.2,1992
mtq,81.7,1993
mtq,82.1,1994
mtq,82.6,1995
mtq,83.0,1996
mtq,83.4,1997
mtq,83.8,1998
mtq,84.1,1999
mtq,84.5,2000
mtq,84.5,2001
mtq,84.6,2002
mtq,84.8,2003
mtq,84.7,2004
mtq,84.9,2005
mtq,85.5,2006
mtq,85.4,2007
mrt,68.1,1980
mrt,68.0,1981
mrt,67.9,1982
mrt,67.9,1983
mrt,67.5,1984
mrt,67.8,1985
mrt,66.9,1986
mrt,67.0,1987
mrt,66.9,1988
mrt,67.3,1989
mrt,66.8,1990
mrt,68.0,1991
mrt,68.1,1992
mrt,69.1,1993
mrt,69.2,1994
mrt,69.5,1995
mrt,69.8,1996
mrt,69.9,1997
mrt,70.0,1998
mrt,70.7,1999
mrt,70.7,2000
mrt,71.3,2001
mrt,70.1,2002
mrt,71.3,2003
mrt,71.7,2004
mrt,73.0,2005
mrt,74.0,2006
mrt,73.4,2007
mus,40.6,1980
mus,41.9,1981
mus,43.4,1982
mus,44.4,1983
mus,45.3,1984
mus,46.7,1985
mus,48.1,1986
mus,49.5,1987
mus,50.3,1988
mus,51.1,1989
mus,47.8,1990
mus,48.8,1991
mus,49.8,1992
mus,50.8,1993
mus,51.7,1994
mus,48.4,1995
mus,49.0,1996
mus,49.5,1997
mus,50.0,1998
mus,50.5,1999
mus,51.1,2000
mus,51.6,2001
mus,51.2,2002
mus,50.9,2003
mus,50.5,2004
mus,52.8,2005
mus,53.1,2006
mus,53.1,2007
mex,42.1,1980
mex,44.2,1981
mex,44.4,1982
mex,42.1,1983
mex,42.4,1984
mex,42.3,1985
mex,40.7,1986
mex,40.3,1987
mex,39.7,1988
mex,39.2,1989
mex,38.8,1990
mex,38.4,1991
mex,39.4,1992
mex,40.5,1993
mex,41.6,1994
mex,42.7,1995
mex,43.4,1996
mex,46.4,1997
mex,45.6,1998
mex,44.6,1999
mex,45.4,2000
mex,45.2,2001
mex,46.5,2002
mex,46.3,2003
mex,49.4,2004
mex,50.0,2005
mex,51.2,2006
mex,50.6,2007
mng,71.4,1980
mng,71.6,1981
mng,71.6,1982
mng,71.5,1983
mng,71.4,1984
mng,71.1,1985
mng,71.2,1986
mng,71.2,1987
mng,71.2,1988
mng,71.6,1989
mng,72.0,1990
mng,71.9,1991
mng,71.6,1992
mng,71.4,1993
mng,71.1,1994
mng,71.3,1995
mng,71.3,1996
mng,71.5,1997
mng,71.5,1998
mng,71.5,1999
mng,71.4,2000
mng,71.3,2001
mng,71.2,2002
mng,71.1,2003
mng,72.4,2004
mng,71.8,2005
mng,72.1,2006
mng,72.0,2007
mar,22.9,1980
mar,23.0,1981
mar,23.5,1982
mar,23.5,1983
mar,23.8,1984
mar,24.3,1985
mar,24.8,1986
mar,24.9,1987
mar,25.7,1988
mar,26.2,1989
mar,26.6,1990
mar,27.3,1991
mar,27.4,1992
mar,27.7,1993
mar,28.6,1994
mar,28.7,1995
mar,29.9,1996
mar,30.4,1997
mar,31.3,1998
mar,32.0,1999
mar,30.7,2000
mar,28.9,2001
mar,28.4,2002
mar,30.2,2003
mar,31.1,2004
mar,31.1,2005
mar,31.7,2006
mar,30.9,2007
moz,92.0,1980
moz,91.9,1981
moz,91.9,1982
moz,91.9,1983
moz,91.9,1984
moz,91.9,1985
moz,91.9,1986
moz,91.9,1987
moz,91.9,1988
moz,91.9,1989
moz,91.9,1990
moz,91.8,1991
moz,91.8,1992
moz,91.8,1993
moz,91.8,1994
moz,91.8,1995
moz,91.8,1996
moz,91.8,1997
moz,92.1,1998
moz,92.2,1999
moz,92.2,2000
moz,92.6,2001
moz,92.6,2002
moz,92.7,2003
moz,92.9,2004
moz,93.1,2005
moz,93.2,2006
moz,93.3,2007
mmr,75.7,1980
mmr,75.9,1981
mmr,76.1,1982
mmr,76.3,1983
mmr,76.4,1984
mmr,76.4,1985
mmr,76.5,1986
mmr,76.7,1987
mmr,76.9,1988
mmr,77.2,1989
mmr,77.5,1990
mmr,77.8,1991
mmr,77.9,1992
mmr,78.1,1993
mmr,78.4,1994
mmr,78.6,1995
mmr,78.8,1996
mmr,79.0,1997
mmr,78.8,1998
mmr,79.0,1999
mmr,79.2,2000
mmr,79.2,2001
mmr,79.3,2002
mmr,79.5,2003
mmr,79.7,2004
mmr,79.8,2005
mmr,80.2,2006
mmr,80.1,2007
nam,66.4,1980
nam,64.8,1981
nam,64.6,1982
nam,63.6,1983
nam,63.6,1984
nam,65.2,1985
nam,65.0,1986
nam,64.0,1987
nam,65.0,1988
nam,64.3,1989
nam,63.5,1990
nam,63.9,1991
nam,64.7,1992
nam,64.0,1993
nam,64.5,1994
nam,64.1,1995
nam,63.7,1996
nam,63.3,1997
nam,63.8,1998
nam,64.3,1999
nam,64.8,2000
nam,65.3,2001
nam,66.2,2002
nam,66.5,2003
nam,67.8,2004
nam,68.6,2005
nam,69.5,2006
nam,70.0,2007
npl,44.5,1980
npl,44.4,1981
npl,45.2,1982
npl,46.1,1983
npl,47.0,1984
npl,47.9,1985
npl,48.8,1986
npl,49.6,1987
npl,50.5,1988
npl,51.4,1989
npl,52.3,1990
npl,53.2,1991
npl,54.1,1992
npl,55.1,1993
npl,56.1,1994
npl,57.0,1995
npl,57.9,1996
npl,58.9,1997
npl,59.8,1998
npl,60.7,1999
npl,61.7,2000
npl,62.6,2001
npl,63.8,2002
npl,65.2,2003
npl,66.8,2004
npl,68.6,2005
npl,70.4,2006
npl,70.0,2007
nld,36.7,1980
nld,38.6,1981
nld,40.6,1982
nld,42.4,1983
nld,43.4,1984
nld,44.4,1985
nld,45.3,1986
nld,53.6,1987
nld,55.7,1988
nld,56.3,1989
nld,58.5,1990
nld,60.7,1991
nld,61.5,1992
nld,63.4,1993
nld,64.5,1994
nld,66.4,1995
nld,67.1,1996
nld,69.4,1997
nld,70.4,1998
nld,71.6,1999
nld,72.7,2000
nld,73.7,2001
nld,74.2,2002
nld,75.9,2003
nld,76.6,2004
nld,77.8,2005
nld,78.4,2006
nld,79.4,2007
ant,44.9,1980
ant,45.1,1981
ant,48.7,1982
ant,53.3,1983
ant,52.8,1984
ant,51.7,1985
ant,51.4,1986
ant,53.4,1987
ant,55.4,1988
ant,57.3,1989
ant,59.1,1990
ant,60.8,1991
ant,62.5,1992
ant,64.1,1993
ant,65.6,1994
ant,67.2,1995
ant,70.9,1996
ant,74.4,1997
ant,72.1,1998
ant,73.6,1999
ant,75.1,2000
ant,75.5,2001
ant,75.8,2002
ant,76.5,2003
ant,76.4,2004
ant,77.2,2005
ant,78.5,2006
ant,75.5,2007
ncl,49.7,1980
ncl,49.3,1981
ncl,49.4,1982
ncl,49.2,1983
ncl,50.4,1984
ncl,51.5,1985
ncl,52.7,1986
ncl,53.8,1987
ncl,55.0,1988
ncl,56.1,1989
ncl,56.2,1990
ncl,56.4,1991
ncl,56.3,1992
ncl,56.1,1993
ncl,56.1,1994
ncl,56.3,1995
ncl,56.1,1996
ncl,56.1,1997
ncl,55.8,1998
ncl,55.6,1999
ncl,55.6,2000
ncl,55.5,2001
ncl,55.4,2002
ncl,55.6,2003
ncl,55.6,2004
ncl,55.6,2005
ncl,55.7,2006
ncl,55.4,2007
nzl,46.0,1980
nzl,46.5,1981
nzl,51.0,1982
nzl,55.4,1983
nzl,59.8,1984
nzl,64.0,1985
nzl,67.9,1986
nzl,69.1,1987
nzl,68.9,1988
nzl,68.5,1989
nzl,69.3,1990
nzl,70.1,1991
nzl,70.3,1992
nzl,70.1,1993
nzl,71.1,1994
nzl,71.8,1995
nzl,73.3,1996
nzl,72.7,1997
nzl,72.5,1998
nzl,73.5,1999
nzl,73.7,2000
nzl,74.5,2001
nzl,74.9,2002
nzl,74.9,2003
nzl,75.2,2004
nzl,76.4,2005
nzl,76.7,2006
nzl,76.8,2007
nic,48.3,1980
nic,49.9,1981
nic,48.4,1982
nic,49.2,1983
nic,47.6,1984
nic,45.5,1985
nic,46.2,1986
nic,46.9,1987
nic,47.6,1988
nic,48.2,1989
nic,48.1,1990
nic,46.8,1991
nic,45.6,1992
nic,44.4,1993
nic,43.1,1994
nic,41.9,1995
nic,42.3,1996
nic,42.1,1997
nic,41.7,1998
nic,43.5,1999
nic,44.2,2000
nic,44.9,2001
nic,44.2,2002
nic,44.4,2003
nic,45.5,2004
nic,45.0,2005
nic,46.1,2006
nic,47.5,2007
ner,49.0,1980
ner,48.9,1981
ner,48.8,1982
ner,47.6,1983
ner,45.1,1984
ner,45.5,1985
ner,45.6,1986
ner,45.5,1987
ner,45.8,1988
ner,45.3,1989
ner,45.1,1990
ner,45.1,1991
ner,43.9,1992
ner,43.8,1993
ner,44.0,1994
ner,44.1,1995
ner,44.0,1996
ner,44.0,1997
ner,44.7,1998
ner,44.2,1999
ner,43.6,2000
ner,44.0,2001
ner,43.9,2002
ner,44.0,2003
ner,43.6,2004
ner,43.6,2005
ner,43.8,2006
ner,43.6,2007
nga,49.9,1980
nga,47.4,1981
nga,46.8,1982
nga,45.6,1983
nga,45.7,1984
nga,45.7,1985
nga,45.7,1986
nga,45.6,1987
nga,45.3,1988
nga,46.5,1989
nga,47.2,1990
nga,47.2,1991
nga,47.2,1992
nga,47.4,1993
nga,46.9,1994
nga,46.7,1995
nga,46.8,1996
nga,46.9,1997
nga,47.3,1998
nga,46.8,1999
nga,47.9,2000
nga,47.9,2001
nga,48.7,2002
nga,49.8,2003
nga,50.7,2004
nga,50.8,2005
nga,51.3,2006
nga,52.0,2007
nor,68.9,1980
nor,71.3,1981
nor,70.7,1982
nor,73.2,1983
nor,74.2,1984
nor,75.8,1985
nor,79.2,1986
nor,80.3,1987
nor,79.6,1988
nor,78.9,1989
nor,79.1,1990
nor,79.1,1991
nor,79.1,1992
nor,79.4,1993
nor,79.5,1994
nor,80.4,1995
nor,81.8,1996
nor,82.9,1997
nor,83.2,1998
nor,83.2,1999
nor,83.5,2000
nor,83.3,2001
nor,82.9,2002
nor,82.3,2003
nor,82.8,2004
nor,83.1,2005
nor,83.4,2006
nor,83.2,2007
omn,21.9,1980
omn,22.0,1981
omn,22.0,1982
omn,21.9,1983
omn,21.8,1984
omn,21.6,1985
omn,21.7,1986
omn,22.0,1987
omn,22.0,1988
omn,22.1,1989
omn,22.5,1990
omn,22.9,1991
omn,23.3,1992
omn,23.8,1993
omn,24.4,1994
omn,25.1,1995
omn,25.8,1996
omn,26.5,1997
omn,27.2,1998
omn,28.1,1999
omn,28.6,2000
omn,28.9,2001
omn,29.3,2002
omn,29.7,2003
omn,30.1,2004
omn,30.4,2005
omn,30.8,2006
omn,31.7,2007
pak,11.0,1980
pak,13.8,1981
pak,13.9,1982
pak,12.7,1983
pak,12.6,1984
pak,10.6,1985
pak,11.2,1986
pak,11.9,1987
pak,12.7,1988
pak,12.7,1989
pak,12.7,1990
pak,15.0,1991
pak,15.0,1992
pak,15.6,1993
pak,16.5,1994
pak,14.2,1995
pak,14.9,1996
pak,15.6,1997
pak,16.2,1998
pak,18.2,1999
pak,20.4,2000
pak,19.2,2001
pak,18.1,2002
pak,19.1,2003
pak,20.0,2004
pak,21.7,2005
pak,23.5,2006
pak,24.5,2007
pan,47.8,1980
pan,50.2,1981
pan,49.3,1982
pan,45.8,1983
pan,46.8,1984
pan,47.3,1985
pan,48.9,1986
pan,45.3,1987
pan,42.3,1988
pan,44.2,1989
pan,45.5,1990
pan,47.5,1991
pan,49.0,1992
pan,49.6,1993
pan,50.5,1994
pan,50.8,1995
pan,51.3,1996
pan,53.1,1997
pan,54.9,1998
pan,56.0,1999
pan,57.6,2000
pan,59.1,2001
pan,60.6,2002
pan,61.0,2003
pan,61.6,2004
pan,62.4,2005
pan,61.3,2006
pan,63.3,2007
png,78.3,1980
png,78.2,1981
png,78.2,1982
png,78.3,1983
png,78.0,1984
png,78.1,1985
png,78.2,1986
png,78.2,1987
png,78.2,1988
png,78.0,1989
png,77.8,1990
png,78.1,1991
png,78.7,1992
png,79.3,1993
png,79.4,1994
png,79.1,1995
png,79.3,1996
png,79.1,1997
png,78.8,1998
png,79.0,1999
png,78.9,2000
png,78.7,2001
png,79.0,2002
png,79.3,2003
png,79.3,2004
png,79.3,2005
png,79.3,2006
png,79.3,2007
pry,61.2,1980
pry,62.3,1981
pry,62.9,1982
pry,63.4,1983
pry,64.0,1984
pry,64.2,1985
pry,64.1,1986
pry,63.9,1987
pry,63.7,1988
pry,63.5,1989
pry,59.2,1990
pry,57.4,1991
pry,61.0,1992
pry,61.9,1993
pry,62.8,1994
pry,64.1,1995
pry,65.6,1996
pry,67.4,1997
pry,69.3,1998
pry,71.2,1999
pry,73.0,2000
pry,74.7,2001
pry,76.3,2002
pry,77.9,2003
pry,79.3,2004
pry,80.6,2005
pry,81.8,2006
pry,82.3,2007
per,39.7,1980
per,40.7,1981
per,41.4,1982
per,43.5,1983
per,46.2,1984
per,53.5,1985
per,60.7,1986
per,57.0,1987
per,57.4,1988
per,57.8,1989
per,58.6,1990
per,59.4,1991
per,60.2,1992
per,61.0,1993
per,61.7,1994
per,62.5,1995
per,63.3,1996
per,64.0,1997
per,64.8,1998
per,65.5,1999
per,66.2,2000
per,67.0,2001
per,67.7,2002
per,69.4,2003
per,71.1,2004
per,72.7,2005
per,74.3,2006
per,73.4,2007
phl,57.1,1980
phl,57.2,1981
phl,57.3,1982
phl,57.3,1983
phl,56.9,1984
phl,56.6,1985
phl,55.7,1986
phl,54.9,1987
phl,55.3,1988
phl,54.1,1989
phl,54.2,1990
phl,53.8,1991
phl,54.2,1992
phl,54.4,1993
phl,54.5,1994
phl,56.5,1995
phl,56.6,1996
phl,57.5,1997
phl,57.6,1998
phl,58.4,1999
phl,56.6,2000
phl,60.8,2001
phl,60.9,2002
phl,59.6,2003
phl,58.4,2004
phl,58.7,2005
phl,57.7,2006
phl,58.0,2007
pol,77.3,1980
pol,77.3,1981
pol,77.3,1982
pol,77.3,1983
pol,77.3,1984
pol,77.4,1985
pol,77.5,1986
pol,77.6,1987
pol,77.8,1988
pol,77.9,1989
pol,78.1,1990
pol,78.2,1991
pol,78.4,1992
pol,78.7,1993
pol,78.6,1994
pol,77.9,1995
pol,77.5,1996
pol,76.5,1997
pol,76.5,1998
pol,76.7,1999
pol,76.6,2000
pol,76.7,2001
pol,76.2,2002
pol,76.2,2003
pol,76.4,2004
pol,76.7,2005
pol,75.4,2006
pol,76.5,2007
prt,54.8,1980
prt,57.4,1981
prt,56.8,1982
prt,62.6,1983
prt,62.5,1984
prt,63.5,1985
prt,63.0,1986
prt,64.9,1987
prt,66.5,1988
prt,67.6,1989
prt,69.3,1990
prt,72.1,1991
prt,71.1,1992
prt,73.2,1993
prt,74.3,1994
prt,75.2,1995
prt,75.7,1996
prt,76.5,1997
prt,75.1,1998
prt,75.6,1999
prt,77.3,2000
prt,78.1,2001
prt,78.4,2002
prt,79.6,2003
prt,80.6,2004
prt,81.8,2005
prt,82.7,2006
prt,82.1,2007
pri,31.9,1980
pri,32.3,1981
pri,31.7,1982
pri,31.7,1983
pri,34.1,1984
pri,34.7,1985
pri,37.4,1986
pri,39.4,1987
pri,41.9,1988
pri,43.7,1989
pri,44.8,1990
pri,46.6,1991
pri,46.8,1992
pri,48.5,1993
pri,48.2,1994
pri,48.0,1995
pri,49.1,1996
pri,49.9,1997
pri,50.3,1998
pri,52.8,1999
pri,50.3,2000
pri,53.1,2001
pri,53.7,2002
pri,54.6,2003
pri,54.9,2004
pri,55.9,2005
pri,57.4,2006
pri,58.4,2007
qat,31.9,1980
qat,33.3,1981
qat,35.0,1982
qat,36.2,1983
qat,37.1,1984
qat,37.8,1985
qat,38.4,1986
qat,38.9,1987
qat,39.4,1988
qat,40.0,1989
qat,40.7,1990
qat,41.4,1991
qat,42.2,1992
qat,42.9,1993
qat,43.7,1994
qat,44.4,1995
qat,45.0,1996
qat,45.7,1997
qat,46.5,1998
qat,47.3,1999
qat,48.0,2000
qat,48.8,2001
qat,49.7,2002
qat,50.7,2003
qat,51.8,2004
qat,52.0,2005
qat,51.5,2006
qat,52.3,2007
mda,90.3,1980
mda,90.2,1981
mda,90.2,1982
mda,90.2,1983
mda,90.1,1984
mda,89.9,1985
mda,90.1,1986
mda,90.2,1987
mda,89.9,1988
mda,90.1,1989
mda,89.4,1990
mda,88.6,1991
mda,87.9,1992
mda,87.0,1993
mda,86.1,1994
mda,85.0,1995
mda,83.7,1996
mda,82.3,1997
mda,80.8,1998
mda,79.2,1999
mda,77.4,2000
mda,75.6,2001
mda,73.7,2002
mda,71.8,2003
mda,69.8,2004
mda,69.9,2005
mda,69.9,2006
mda,66.4,2007
reu,42.1,1980
reu,42.8,1981
reu,43.3,1982
reu,45.3,1983
reu,47.3,1984
reu,49.3,1985
reu,51.4,1986
reu,53.4,1987
reu,55.3,1988
reu,57.3,1989
reu,59.2,1990
reu,60.6,1991
reu,62.0,1992
reu,63.3,1993
reu,64.6,1994
reu,65.9,1995
reu,67.1,1996
reu,68.3,1997
reu,69.4,1998
reu,70.6,1999
reu,70.5,2000
reu,71.0,2001
reu,71.0,2002
reu,71.2,2003
reu,71.7,2004
reu,72.0,2005
reu,72.3,2006
reu,73.1,2007
rou,82.3,1980
rou,82.3,1981
rou,82.2,1982
rou,82.0,1983
rou,81.9,1984
rou,81.7,1985
rou,81.6,1986
rou,81.4,1987
rou,81.3,1988
rou,81.2,1989
rou,81.2,1990
rou,79.3,1991
rou,79.5,1992
rou,79.9,1993
rou,80.1,1994
rou,80.3,1995
rou,78.2,1996
rou,78.0,1997
rou,75.9,1998
rou,75.9,1999
rou,75.8,2000
rou,74.7,2001
rou,70.8,2002
rou,70.0,2003
rou,71.0,2004
rou,70.6,2005
rou,72.6,2006
rou,69.7,2007
rus,91.7,1980
rus,91.8,1981
rus,91.9,1982
rus,92.0,1983
rus,92.2,1984
rus,92.4,1985
rus,92.2,1986
rus,92.1,1987
rus,92.3,1988
rus,92.1,1989
rus,91.0,1990
rus,89.7,1991
rus,88.1,1992
rus,87.1,1993
rus,86.0,1994
rus,84.7,1995
rus,84.8,1996
rus,84.6,1997
rus,84.4,1998
rus,84.1,1999
rus,84.6,2000
rus,85.0,2001
rus,85.3,2002
rus,85.4,2003
rus,85.3,2004
rus,85.5,2005
rus,85.4,2006
rus,85.3,2007
rwa,94.9,1980
rwa,94.9,1981
rwa,94.8,1982
rwa,94.8,1983
rwa,94.5,1984
rwa,94.5,1985
rwa,94.4,1986
rwa,94.2,1987
rwa,94.2,1988
rwa,94.1,1989
rwa,94.0,1990
rwa,94.0,1991
rwa,94.2,1992
rwa,94.2,1993
rwa,92.3,1994
rwa,93.4,1995
rwa,93.8,1996
rwa,94.0,1997
rwa,94.1,1998
rwa,94.2,1999
rwa,94.3,2000
rwa,94.5,2001
rwa,94.8,2002
rwa,95.0,2003
rwa,95.1,2004
rwa,95.3,2005
rwa,95.3,2006
rwa,95.4,2007
lca,38.8,1980
lca,39.3,1981
lca,35.6,1982
lca,36.5,1983
lca,42.7,1984
lca,41.0,1985
lca,45.2,1986
lca,45.9,1987
lca,50.1,1988
lca,52.6,1989
lca,59.7,1990
lca,60.5,1991
lca,62.0,1992
lca,62.4,1993
lca,62.2,1994
lca,62.8,1995
lca,62.9,1996
lca,62.8,1997
lca,63.9,1998
lca,64.2,1999
lca,64.0,2000
lca,62.4,2001
lca,62.1,2002
lca,62.5,2003
lca,62.6,2004
lca,63.5,2005
lca,64.5,2006
lca,63.4,2007
vct,37.9,1980
vct,39.5,1981
vct,40.8,1982
vct,41.6,1983
vct,42.7,1984
vct,44.9,1985
vct,48.8,1986
vct,49.5,1987
vct,54.6,1988
vct,55.4,1989
vct,57.7,1990
vct,57.8,1991
vct,59.2,1992
vct,59.2,1993
vct,58.5,1994
vct,58.4,1995
vct,58.3,1996
vct,59.2,1997
vct,60.5,1998
vct,61.6,1999
vct,61.9,2000
vct,61.6,2001
vct,62.0,2002
vct,63.5,2003
vct,65.0,2004
vct,66.3,2005
vct,68.2,2006
vct,67.4,2007
wsm,57.5,1980
wsm,57.7,1981
wsm,57.9,1982
wsm,57.9,1983
wsm,56.4,1984
wsm,56.4,1985
wsm,56.5,1986
wsm,56.3,1987
wsm,55.1,1988
wsm,54.8,1989
wsm,54.1,1990
wsm,53.9,1991
wsm,54.1,1992
wsm,54.3,1993
wsm,56.4,1994
wsm,56.7,1995
wsm,56.9,1996
wsm,56.9,1997
wsm,56.9,1998
wsm,56.9,1999
wsm,57.2,2000
wsm,57.6,2001
wsm,57.7,2002
wsm,57.6,2003
wsm,57.6,2004
wsm,57.9,2005
wsm,57.9,2006
wsm,58.1,2007
stp,46.5,1980
stp,46.8,1981
stp,47.1,1982
stp,47.5,1983
stp,47.8,1984
stp,48.2,1985
stp,48.6,1986
stp,49.0,1987
stp,49.4,1988
stp,49.8,1989
stp,50.2,1990
stp,50.6,1991
stp,50.7,1992
stp,49.9,1993
stp,51.0,1994
stp,52.0,1995
stp,53.1,1996
stp,54.2,1997
stp,54.9,1998
stp,57.6,1999
stp,58.4,2000
stp,59.0,2001
stp,59.2,2002
stp,59.3,2003
stp,59.9,2004
stp,60.3,2005
stp,61.0,2006
stp,63.1,2007
sau,16.3,1980
sau,16.8,1981
sau,18.4,1982
sau,19.8,1983
sau,20.5,1984
sau,21.3,1985
sau,21.6,1986
