geo,males_aged_25_54_labour_force_participation_rate_percent,time
lbr,97.7,1992
lbr,97.7,1993
lbr,97.7,1994
lbr,97.7,1995
lbr,97.7,1996
lbr,97.7,1997
lbr,97.7,1998
lbr,97.7,1999
lbr,97.6,2000
lbr,97.6,2001
lbr,97.6,2002
lbr,97.6,2003
lbr,97.6,2004
lbr,97.5,2005
lbr,97.5,2006
lbr,97.5,2007
lby,96.7,1980
lby,96.6,1981
lby,96.5,1982
lby,96.5,1983
lby,96.4,1984
lby,96.4,1985
lby,96.4,1986
lby,96.4,1987
lby,96.4,1988
lby,96.4,1989
lby,96.4,1990
lby,96.3,1991
lby,96.3,1992
lby,96.3,1993
lby,96.2,1994
lby,96.2,1995
lby,96.1,1996
lby,96.0,1997
lby,95.9,1998
lby,95.8,1999
lby,95.7,2000
lby,95.6,2001
lby,95.6,2002
lby,95.4,2003
lby,95.3,2004
lby,95.2,2005
lby,95.0,2006
lby,94.8,2007
ltu,95.8,1980
ltu,95.8,1981
ltu,95.8,1982
ltu,95.8,1983
ltu,95.9,1984
ltu,95.9,1985
ltu,96.0,1986
ltu,96.0,1987
ltu,96.1,1988
ltu,96.2,1989
ltu,95.9,1990
ltu,95.5,1991
ltu,95.1,1992
ltu,94.6,1993
ltu,94.1,1994
ltu,93.5,1995
ltu,92.9,1996
ltu,92.2,1997
ltu,93.0,1998
ltu,93.4,1999
ltu,89.9,2000
ltu,90.4,2001
ltu,90.8,2002
ltu,90.5,2003
ltu,90.6,2004
ltu,90.0,2005
ltu,88.7,2006
ltu,89.2,2007
lux,95.8,1980
lux,96.1,1981
lux,95.8,1982
lux,95.5,1983
lux,95.5,1984
lux,95.0,1985
lux,96.1,1986
lux,96.3,1987
lux,96.1,1988
lux,94.8,1989
lux,94.8,1990
lux,95.3,1991
lux,94.9,1992
lux,94.8,1993
lux,95.0,1994
lux,93.9,1995
lux,93.7,1996
lux,93.3,1997
lux,94.3,1998
lux,94.0,1999
lux,94.2,2000
lux,94.2,2001
lux,95.0,2002
lux,94.1,2003
lux,95.3,2004
lux,95.5,2005
lux,95.5,2006
lux,95.0,2007
mac,83.4,1980
mac,83.5,1981
mac,83.7,1982
mac,83.9,1983
mac,84.1,1984
mac,84.7,1985
mac,84.8,1986
mac,84.6,1987
mac,84.9,1988
mac,85.2,1989
mac,85.1,1990
mac,85.3,1991
mac,84.9,1992
mac,82.8,1993
mac,82.5,1994
mac,85.3,1995
mac,96.8,1996
mac,96.9,1997
mac,96.0,1998
mac,95.6,1999
mac,95.1,2000
mac,95.2,2001
mac,92.3,2002
mac,92.4,2003
mac,93.3,2004
mac,93.5,2005
mac,94.9,2006
mac,94.7,2007
mdg,96.6,1980
mdg,96.8,1981
mdg,96.8,1982
mdg,96.8,1983
mdg,96.8,1984
mdg,96.9,1985
mdg,96.9,1986
mdg,96.9,1987
mdg,96.9,1988
mdg,96.9,1989
mdg,96.9,1990
mdg,97.0,1991
mdg,97.0,1992
mdg,97.1,1993
mdg,97.1,1994
mdg,97.1,1995
mdg,97.1,1996
mdg,97.2,1997
mdg,97.2,1998
mdg,97.2,1999
mdg,97.1,2000
mdg,97.1,2001
mdg,97.3,2002
mdg,97.2,2003
mdg,98.4,2004
mdg,99.0,2005
mdg,99.0,2006
mdg,98.8,2007
mwi,97.2,1980
mwi,97.5,1981
mwi,97.5,1982
mwi,97.5,1983
mwi,97.2,1984
mwi,96.8,1985
mwi,96.3,1986
mwi,95.6,1987
mwi,95.7,1988
mwi,95.8,1989
mwi,95.9,1990
mwi,96.0,1991
mwi,96.1,1992
mwi,96.2,1993
mwi,96.3,1994
mwi,96.4,1995
mwi,96.5,1996
mwi,96.6,1997
mwi,96.7,1998
mwi,96.7,1999
mwi,96.7,2000
mwi,96.9,2001
mwi,96.8,2002
mwi,96.7,2003
mwi,96.5,2004
mwi,96.5,2005
mwi,96.4,2006
mwi,96.6,2007
mys,94.9,1980
mys,94.9,1981
mys,94.9,1982
mys,94.9,1983
mys,94.8,1984
mys,94.9,1985
mys,94.9,1986
mys,94.9,1987
mys,94.8,1988
mys,95.6,1989
mys,96.3,1990
mys,96.6,1991
mys,96.9,1992
mys,97.2,1993
mys,97.4,1994
mys,97.7,1995
mys,97.9,1996
mys,98.0,1997
mys,98.2,1998
mys,97.6,1999
mys,97.8,2000
mys,97.8,2001
mys,97.8,2002
mys,97.7,2003
mys,97.7,2004
mys,97.7,2005
mys,97.6,2006
mys,97.5,2007
mdv,87.3,1980
mdv,87.3,1981
mdv,87.3,1982
mdv,87.4,1983
mdv,87.4,1984
mdv,87.6,1985
mdv,88.2,1986
mdv,88.9,1987
mdv,89.5,1988
mdv,90.0,1989
mdv,90.6,1990
mdv,90.5,1991
mdv,90.5,1992
mdv,90.4,1993
mdv,90.4,1994
mdv,90.3,1995
mdv,90.3,1996
mdv,90.4,1997
mdv,90.4,1998
mdv,90.4,1999
mdv,90.4,2000
mdv,90.5,2001
mdv,90.6,2002
mdv,90.6,2003
mdv,90.7,2004
mdv,90.8,2005
mdv,90.8,2006
mdv,90.7,2007
mli,84.8,1980
mli,85.2,1981
mli,85.7,1982
mli,85.5,1983
mli,85.5,1984
mli,86.5,1985
mli,86.2,1986
mli,86.4,1987
mli,86.5,1988
mli,86.5,1989
mli,86.4,1990
mli,86.5,1991
mli,86.1,1992
mli,86.5,1993
mli,86.5,1994
mli,86.3,1995
mli,86.2,1996
mli,85.9,1997
mli,85.6,1998
mli,85.4,1999
mli,85.4,2000
mli,84.3,2001
mli,84.1,2002
mli,84.0,2003
mli,84.1,2004
mli,84.0,2005
mli,83.8,2006
mli,84.0,2007
mlt,92.5,1980
mlt,92.5,1981
mlt,92.4,1982
mlt,92.3,1983
mlt,92.5,1984
mlt,92.2,1985
mlt,92.1,1986
mlt,92.1,1987
mlt,91.9,1988
mlt,91.7,1989
mlt,91.6,1990
mlt,91.2,1991
mlt,91.1,1992
mlt,91.1,1993
mlt,90.6,1994
mlt,91.1,1995
mlt,92.8,1996
mlt,93.8,1997
mlt,94.2,1998
mlt,94.3,1999
mlt,94.3,2000
mlt,94.2,2001
mlt,92.2,2002
mlt,93.7,2003
mlt,93.7,2004
mlt,93.8,2005
mlt,94.5,2006
mlt,93.7,2007
mtq,90.9,1980
mtq,90.9,1981
mtq,91.1,1982
mtq,91.3,1983
mtq,91.5,1984
mtq,91.7,1985
mtq,91.8,1986
mtq,92.0,1987
mtq,92.1,1988
mtq,92.3,1989
mtq,92.4,1990
mtq,92.3,1991
mtq,92.2,1992
mtq,92.1,1993
mtq,92.0,1994
mtq,91.9,1995
mtq,91.8,1996
mtq,91.6,1997
mtq,91.5,1998
mtq,91.4,1999
mtq,91.3,2000
mtq,91.3,2001
mtq,91.2,2002
mtq,91.1,2003
mtq,91.1,2004
mtq,90.9,2005
mtq,90.6,2006
mtq,90.6,2007
mrt,95.6,1980
mrt,95.6,1981
mrt,95.7,1982
mrt,95.7,1983
mrt,95.8,1984
mrt,95.8,1985
mrt,96.0,1986
mrt,96.0,1987
mrt,96.1,1988
mrt,96.0,1989
mrt,96.1,1990
mrt,95.9,1991
mrt,95.9,1992
mrt,95.7,1993
mrt,95.7,1994
mrt,95.7,1995
mrt,95.7,1996
mrt,95.7,1997
mrt,95.7,1998
mrt,95.6,1999
mrt,95.6,2000
mrt,95.5,2001
mrt,95.8,2002
mrt,95.6,2003
mrt,95.5,2004
mrt,95.2,2005
mrt,94.9,2006
mrt,95.2,2007
mus,96.9,1980
mus,96.9,1981
mus,96.8,1982
mus,96.8,1983
mus,96.8,1984
mus,96.7,1985
mus,96.6,1986
mus,96.5,1987
mus,96.7,1988
mus,96.8,1989
mus,96.4,1990
mus,96.8,1991
mus,96.7,1992
mus,96.7,1993
mus,96.7,1994
mus,95.9,1995
mus,96.0,1996
mus,96.1,1997
mus,96.2,1998
mus,96.2,1999
mus,96.3,2000
mus,96.3,2001
mus,96.1,2002
mus,95.9,2003
mus,95.6,2004
mus,95.2,2005
mus,94.8,2006
mus,95.7,2007
mex,95.7,1980
mex,95.5,1981
mex,95.5,1982
mex,95.7,1983
mex,95.7,1984
mex,95.7,1985
mex,95.9,1986
mex,95.9,1987
mex,96.0,1988
mex,96.3,1989
mex,96.6,1990
mex,96.9,1991
mex,96.7,1992
mex,96.4,1993
mex,95.7,1994
mex,94.8,1995
mex,95.2,1996
mex,96.2,1997
mex,95.5,1998
mex,95.2,1999
mex,95.1,2000
mex,95.2,2001
mex,95.2,2002
mex,95.0,2003
mex,95.2,2004
mex,95.1,2005
mex,95.5,2006
mex,94.9,2007
mng,75.2,1980
mng,75.0,1981
mng,75.0,1982
mng,75.1,1983
mng,75.2,1984
mng,75.4,1985
mng,75.4,1986
mng,75.6,1987
mng,75.7,1988
mng,75.6,1989
mng,75.4,1990
mng,75.6,1991
mng,76.0,1992
mng,76.2,1993
mng,76.5,1994
mng,76.4,1995
mng,76.5,1996
mng,76.4,1997
mng,76.4,1998
mng,76.1,1999
mng,75.7,2000
mng,75.2,2001
mng,74.7,2002
mng,74.2,2003
mng,72.7,2004
mng,72.7,2005
mng,72.4,2006
mng,71.5,2007
mar,95.9,1980
mar,96.0,1981
mar,95.8,1982
mar,95.9,1983
mar,95.8,1984
mar,95.6,1985
mar,95.4,1986
mar,95.6,1987
mar,95.3,1988
mar,95.3,1989
mar,95.3,1990
mar,95.1,1991
mar,95.4,1992
mar,95.5,1993
mar,95.3,1994
mar,95.6,1995
mar,95.2,1996
mar,95.4,1997
mar,95.2,1998
mar,95.2,1999
mar,94.9,2000
mar,94.9,2001
mar,94.9,2002
mar,94.9,2003
mar,95.0,2004
mar,94.9,2005
mar,94.6,2006
mar,94.6,2007
moz,98.5,1980
moz,98.3,1981
moz,98.1,1982
moz,97.8,1983
moz,97.5,1984
moz,97.2,1985
moz,96.9,1986
moz,96.4,1987
moz,96.0,1988
moz,95.4,1989
moz,94.8,1990
moz,94.2,1991
moz,93.4,1992
moz,92.6,1993
moz,91.6,1994
moz,90.5,1995
moz,89.3,1996
moz,88.0,1997
moz,87.8,1998
moz,87.6,1999
moz,87.6,2000
moz,87.2,2001
moz,87.1,2002
moz,86.9,2003
moz,86.7,2004
moz,86.4,2005
moz,86.2,2006
moz,86.0,2007
mmr,96.6,1980
mmr,96.6,1981
mmr,96.6,1982
mmr,96.6,1983
mmr,96.7,1984
mmr,96.7,1985
mmr,96.7,1986
mmr,96.7,1987
mmr,96.7,1988
mmr,96.6,1989
mmr,96.6,1990
mmr,96.6,1991
mmr,96.6,1992
mmr,96.5,1993
mmr,96.5,1994
mmr,96.5,1995
mmr,96.4,1996
mmr,96.4,1997
mmr,96.4,1998
mmr,96.4,1999
mmr,96.4,2000
mmr,96.4,2001
mmr,96.3,2002
mmr,96.3,2003
mmr,96.3,2004
mmr,96.2,2005
mmr,96.2,2006
mmr,96.2,2007
nam,83.2,1980
nam,84.2,1981
nam,84.2,1982
nam,84.8,1983
nam,84.8,1984
nam,83.7,1985
nam,84.1,1986
nam,85.1,1987
nam,84.8,1988
nam,85.6,1989
nam,86.3,1990
nam,86.1,1991
nam,85.6,1992
nam,86.2,1993
nam,85.9,1994
nam,85.5,1995
nam,85.2,1996
nam,84.8,1997
nam,85.5,1998
nam,86.1,1999
nam,86.7,2000
nam,86.6,2001
nam,86.3,2002
nam,86.4,2003
nam,85.7,2004
nam,85.5,2005
nam,85.2,2006
nam,85.8,2007
npl,95.0,1980
npl,95.0,1981
npl,94.9,1982
npl,94.9,1983
npl,94.8,1984
npl,94.7,1985
npl,94.7,1986
npl,94.6,1987
npl,94.5,1988
npl,94.4,1989
npl,94.3,1990
npl,94.2,1991
npl,94.2,1992
npl,94.2,1993
npl,94.2,1994
npl,94.2,1995
npl,94.2,1996
npl,94.2,1997
npl,94.2,1998
npl,94.2,1999
npl,94.1,2000
npl,94.1,2001
npl,94.1,2002
npl,94.1,2003
npl,94.0,2004
npl,94.0,2005
npl,94.0,2006
npl,93.9,2007
nld,93.1,1980
nld,92.5,1981
nld,92.4,1982
nld,92.3,1983
nld,92.0,1984
nld,91.7,1985
nld,91.4,1986
nld,93.2,1987
nld,93.2,1988
nld,93.3,1989
nld,93.4,1990
nld,93.6,1991
nld,92.5,1992
nld,92.3,1993
nld,92.3,1994
nld,92.8,1995
nld,92.7,1996
nld,93.2,1997
nld,93.7,1998
nld,93.5,1999
nld,93.2,2000
nld,92.8,2001
nld,92.3,2002
nld,92.4,2003
nld,91.9,2004
nld,91.3,2005
nld,91.7,2006
nld,91.9,2007
ant,89.5,1980
ant,89.5,1981
ant,86.5,1982
ant,94.9,1983
ant,88.9,1984
ant,87.8,1985
ant,82.7,1986
ant,83.6,1987
ant,84.4,1988
ant,85.2,1989
ant,86.0,1990
ant,86.7,1991
ant,87.3,1992
ant,87.9,1993
ant,88.4,1994
ant,88.8,1995
ant,89.2,1996
ant,89.4,1997
ant,90.6,1998
ant,89.9,1999
ant,88.4,2000
ant,88.4,2001
ant,88.4,2002
ant,88.3,2003
ant,88.4,2004
ant,88.2,2005
ant,87.9,2006
ant,90.7,2007
ncl,86.8,1980
ncl,86.8,1981
ncl,86.8,1982
ncl,86.8,1983
ncl,88.1,1984
ncl,89.2,1985
ncl,90.2,1986
ncl,91.1,1987
ncl,92.0,1988
ncl,92.7,1989
ncl,92.7,1990
ncl,92.6,1991
ncl,92.6,1992
ncl,92.7,1993
ncl,92.7,1994
ncl,92.6,1995
ncl,92.6,1996
ncl,92.6,1997
ncl,92.6,1998
ncl,92.6,1999
ncl,92.6,2000
ncl,92.6,2001
ncl,92.6,2002
ncl,92.6,2003
ncl,92.5,2004
ncl,92.5,2005
ncl,92.5,2006
ncl,92.5,2007
nzl,97.1,1980
nzl,97.0,1981
nzl,96.8,1982
nzl,96.6,1983
nzl,96.4,1984
nzl,96.2,1985
nzl,95.9,1986
nzl,95.6,1987
nzl,94.5,1988
nzl,93.9,1989
nzl,93.5,1990
nzl,93.4,1991
nzl,93.1,1992
nzl,92.8,1993
nzl,92.3,1994
nzl,92.0,1995
nzl,91.9,1996
nzl,92.0,1997
nzl,91.4,1998
nzl,91.1,1999
nzl,91.3,2000
nzl,91.3,2001
nzl,91.5,2002
nzl,91.0,2003
nzl,91.6,2004
nzl,92.4,2005
nzl,92.4,2006
nzl,92.0,2007
nic,94.4,1980
nic,94.4,1981
nic,94.5,1982
nic,94.4,1983
nic,94.5,1984
nic,94.7,1985
nic,96.2,1986
nic,97.2,1987
nic,97.9,1988
nic,98.4,1989
nic,98.8,1990
nic,98.6,1991
nic,98.3,1992
nic,97.9,1993
nic,97.3,1994
nic,96.5,1995
nic,97.4,1996
nic,97.4,1997
nic,97.4,1998
nic,97.3,1999
nic,97.3,2000
nic,97.3,2001
nic,97.3,2002
nic,97.3,2003
nic,97.3,2004
nic,97.3,2005
nic,97.3,2006
nic,97.2,2007
ner,93.3,1980
ner,93.4,1981
ner,93.5,1982
ner,94.0,1983
ner,94.7,1984
ner,94.6,1985
ner,94.5,1986
ner,94.5,1987
ner,94.2,1988
ner,94.3,1989
ner,94.3,1990
ner,94.4,1991
ner,94.9,1992
ner,95.0,1993
ner,95.1,1994
ner,95.1,1995
ner,95.2,1996
ner,95.2,1997
ner,95.1,1998
ner,95.2,1999
ner,95.3,2000
ner,95.2,2001
ner,95.2,2002
ner,95.1,2003
ner,95.2,2004
ner,95.2,2005
ner,95.1,2006
ner,95.2,2007
nga,95.3,1980
nga,95.8,1981
nga,95.9,1982
nga,96.1,1983
nga,96.4,1984
nga,96.6,1985
nga,96.8,1986
nga,96.8,1987
nga,96.8,1988
nga,96.6,1989
nga,96.4,1990
nga,96.4,1991
nga,96.4,1992
nga,96.4,1993
nga,96.5,1994
nga,96.5,1995
nga,96.5,1996
nga,96.5,1997
nga,96.5,1998
nga,96.6,1999
nga,96.4,2000
nga,96.4,2001
nga,96.3,2002
nga,96.0,2003
nga,95.8,2004
nga,95.8,2005
nga,95.7,2006
nga,95.6,2007
nor,93.0,1980
nor,92.7,1981
nor,93.8,1982
nor,95.1,1983
nor,96.1,1984
nor,95.7,1985
nor,93.9,1986
nor,94.6,1987
nor,93.7,1988
nor,93.3,1989
nor,92.3,1990
nor,91.5,1991
nor,91.2,1992
nor,90.2,1993
nor,90.6,1994
nor,91.2,1995
nor,92.2,1996
nor,92.2,1997
nor,92.4,1998
nor,91.8,1999
nor,91.4,2000
nor,91.4,2001
nor,91.1,2002
nor,89.9,2003
nor,90.1,2004
nor,90.1,2005
nor,90.6,2006
nor,89.8,2007
omn,97.9,1980
omn,97.7,1981
omn,97.7,1982
omn,97.4,1983
omn,97.2,1984
omn,96.9,1985
omn,97.0,1986
omn,97.1,1987
omn,96.9,1988
omn,96.7,1989
omn,96.8,1990
omn,96.8,1991
omn,96.6,1992
omn,96.5,1993
omn,96.5,1994
omn,96.4,1995
omn,96.4,1996
omn,96.4,1997
omn,96.4,1998
omn,96.4,1999
omn,96.3,2000
omn,96.1,2001
omn,96.0,2002
omn,95.9,2003
omn,95.7,2004
omn,95.5,2005
omn,95.3,2006
omn,95.2,2007
pak,96.8,1980
pak,96.5,1981
pak,96.5,1982
pak,96.6,1983
pak,96.7,1984
pak,98.6,1985
pak,96.9,1986
pak,97.3,1987
pak,97.6,1988
pak,97.6,1989
pak,97.6,1990
pak,97.5,1991
pak,97.6,1992
pak,97.2,1993
pak,97.5,1994
pak,97.4,1995
pak,97.5,1996
pak,97.5,1997
pak,97.1,1998
pak,96.9,1999
pak,96.7,2000
pak,96.7,2001
pak,96.7,2002
pak,96.6,2003
pak,96.5,2004
pak,96.8,2005
pak,97.2,2006
pak,96.8,2007
pan,95.8,1980
pan,95.7,1981
pan,95.7,1982
pan,96.0,1983
pan,96.2,1984
pan,96.3,1985
pan,95.8,1986
pan,96.0,1987
pan,96.1,1988
pan,96.5,1989
pan,96.3,1990
pan,96.1,1991
pan,96.2,1992
pan,96.4,1993
pan,96.6,1994
pan,96.5,1995
pan,96.4,1996
pan,96.3,1997
pan,96.2,1998
pan,96.2,1999
pan,96.1,2000
pan,96.1,2001
pan,96.0,2002
pan,96.0,2003
pan,96.5,2004
pan,96.4,2005
pan,96.3,2006
pan,96.3,2007
png,84.0,1980
png,84.0,1981
png,84.0,1982
png,84.0,1983
png,84.1,1984
png,84.1,1985
png,84.0,1986
png,83.9,1987
png,83.9,1988
png,84.0,1989
png,84.2,1990
png,84.0,1991
png,83.6,1992
png,83.2,1993
png,83.2,1994
png,83.4,1995
png,83.3,1996
png,83.5,1997
png,83.7,1998
png,83.5,1999
png,83.7,2000
png,83.8,2001
png,83.7,2002
png,83.5,2003
png,83.5,2004
png,83.5,2005
png,83.5,2006
png,83.6,2007
pry,97.2,1980
pry,97.2,1981
pry,97.2,1982
pry,97.2,1983
pry,97.2,1984
pry,97.2,1985
pry,97.2,1986
pry,97.2,1987
pry,97.3,1988
pry,97.3,1989
pry,97.1,1990
pry,97.2,1991
pry,97.4,1992
pry,98.2,1993
pry,98.2,1994
pry,98.1,1995
pry,98.1,1996
pry,98.1,1997
pry,98.0,1998
pry,98.0,1999
pry,97.9,2000
pry,97.9,2001
pry,97.8,2002
pry,97.8,2003
pry,97.8,2004
pry,97.7,2005
pry,97.8,2006
pry,97.7,2007
per,94.6,1980
per,94.7,1981
per,94.6,1982
per,93.3,1983
per,91.5,1984
per,91.6,1985
per,91.6,1986
per,92.0,1987
per,91.8,1988
per,91.4,1989
per,91.8,1990
per,92.1,1991
per,92.4,1992
per,92.7,1993
per,93.0,1994
per,93.3,1995
per,93.6,1996
per,93.8,1997
per,94.0,1998
per,94.3,1999
per,94.5,2000
per,94.7,2001
per,94.9,2002
per,94.9,2003
per,94.9,2004
per,95.0,2005
per,94.9,2006
per,95.2,2007
phl,95.4,1980
phl,95.3,1981
phl,95.3,1982
phl,95.3,1983
phl,95.5,1984
phl,95.6,1985
phl,97.3,1986
phl,98.3,1987
phl,98.0,1988
phl,97.7,1989
phl,97.4,1990
phl,97.6,1991
phl,97.8,1992
phl,97.4,1993
phl,97.5,1994
phl,97.6,1995
phl,97.6,1996
phl,97.6,1997
phl,97.7,1998
phl,97.2,1999
phl,97.1,2000
phl,97.3,2001
phl,97.1,2002
phl,97.8,2003
phl,97.7,2004
phl,95.1,2005
phl,95.0,2006
phl,96.5,2007
pol,92.5,1980
pol,92.5,1981
pol,92.6,1982
pol,92.6,1983
pol,92.7,1984
pol,92.7,1985
pol,92.8,1986
pol,92.8,1987
pol,92.9,1988
pol,92.6,1989
pol,92.3,1990
pol,91.9,1991
pol,91.5,1992
pol,91.9,1993
pol,91.0,1994
pol,90.2,1995
pol,89.8,1996
pol,89.5,1997
pol,89.4,1998
pol,88.7,1999
pol,88.4,2000
pol,88.1,2001
pol,87.7,2002
pol,87.5,2003
pol,88.0,2004
pol,88.9,2005
pol,88.1,2006
pol,87.7,2007
prt,94.2,1980
prt,93.9,1981
prt,94.0,1982
prt,94.6,1983
prt,94.1,1984
prt,94.1,1985
prt,93.7,1986
prt,93.7,1987
prt,94.0,1988
prt,94.3,1989
prt,94.2,1990
prt,94.4,1991
prt,93.8,1992
prt,94.1,1993
prt,93.7,1994
prt,93.4,1995
prt,92.8,1996
prt,92.6,1997
prt,93.0,1998
prt,92.8,1999
prt,92.5,2000
prt,92.7,2001
prt,92.7,2002
prt,92.5,2003
prt,92.2,2004
prt,92.4,2005
prt,92.9,2006
prt,92.5,2007
pri,85.9,1980
pri,85.9,1981
pri,86.1,1982
pri,86.1,1983
pri,85.6,1984
pri,85.5,1985
pri,85.0,1986
pri,84.6,1987
pri,84.2,1988
pri,83.8,1989
pri,83.6,1990
pri,84.2,1991
pri,84.1,1992
pri,84.3,1993
pri,83.6,1994
pri,83.0,1995
pri,84.2,1996
pri,84.6,1997
pri,84.5,1998
pri,83.5,1999
pri,81.9,2000
pri,81.1,2001
pri,81.0,2002
pri,80.8,2003
pri,80.8,2004
pri,80.6,2005
pri,80.2,2006
pri,81.3,2007
qat,98.9,1980
qat,98.9,1981
qat,99.0,1982
qat,99.0,1983
qat,99.0,1984
qat,99.1,1985
qat,99.1,1986
qat,99.1,1987
qat,99.0,1988
qat,98.9,1989
qat,98.8,1990
qat,98.7,1991
qat,98.5,1992
qat,98.3,1993
qat,98.1,1994
qat,97.9,1995
qat,97.7,1996
qat,97.4,1997
qat,97.7,1998
qat,97.9,1999
qat,98.1,2000
qat,98.2,2001
qat,98.4,2002
qat,98.5,2003
qat,98.6,2004
qat,98.6,2005
qat,98.5,2006
qat,98.9,2007
mda,96.5,1980
mda,96.3,1981
mda,96.3,1982
mda,96.2,1983
mda,96.0,1984
mda,95.9,1985
mda,96.1,1986
mda,96.2,1987
mda,95.9,1988
mda,96.1,1989
mda,95.5,1990
mda,94.8,1991
mda,94.0,1992
mda,93.0,1993
mda,91.9,1994
mda,90.6,1995
mda,89.1,1996
mda,87.4,1997
mda,85.4,1998
mda,83.1,1999
mda,80.6,2000
mda,77.9,2001
mda,74.9,2002
mda,71.7,2003
mda,68.3,2004
mda,67.2,2005
mda,67.5,2006
mda,63.3,2007
reu,90.2,1980
reu,90.2,1981
reu,90.3,1982
reu,90.2,1983
reu,90.1,1984
reu,90.0,1985
reu,89.9,1986
reu,89.8,1987
reu,89.6,1988
reu,89.5,1989
reu,89.3,1990
reu,89.4,1991
reu,89.6,1992
reu,89.7,1993
reu,89.8,1994
reu,89.9,1995
reu,90.0,1996
reu,90.0,1997
reu,90.1,1998
reu,90.1,1999
reu,90.1,2000
reu,90.0,2001
reu,89.9,2002
reu,89.8,2003
reu,89.5,2004
reu,89.3,2005
reu,89.2,2006
reu,89.3,2007
rou,92.5,1980
rou,92.4,1981
rou,92.3,1982
rou,92.1,1983
rou,91.9,1984
rou,91.8,1985
rou,91.6,1986
rou,91.5,1987
rou,91.4,1988
rou,91.4,1989
rou,91.4,1990
rou,90.8,1991
rou,91.6,1992
rou,92.3,1993
rou,92.7,1994
rou,92.9,1995
rou,92.0,1996
rou,91.8,1997
rou,90.5,1998
rou,90.2,1999
rou,89.9,2000
rou,88.5,2001
rou,86.4,2002
rou,85.9,2003
rou,85.7,2004
rou,85.7,2005
rou,87.1,2006
rou,84.5,2007
rus,95.9,1980
rus,95.9,1981
rus,96.0,1982
rus,96.1,1983
rus,96.3,1984
rus,96.4,1985
rus,96.3,1986
rus,96.2,1987
rus,96.4,1988
rus,96.3,1989
rus,95.6,1990
rus,94.4,1991
rus,92.5,1992
rus,92.0,1993
rus,91.4,1994
rus,90.5,1995
rus,91.0,1996
rus,90.8,1997
rus,90.4,1998
rus,89.9,1999
rus,90.5,2000
rus,90.9,2001
rus,91.0,2002
rus,91.0,2003
rus,90.9,2004
rus,91.3,2005
rus,91.0,2006
rus,91.4,2007
rwa,96.0,1980
rwa,95.9,1981
rwa,95.9,1982
rwa,95.8,1983
rwa,96.0,1984
rwa,96.0,1985
rwa,96.0,1986
rwa,96.1,1987
rwa,96.2,1988
rwa,96.3,1989
rwa,96.3,1990
rwa,96.3,1991
rwa,96.1,1992
rwa,96.1,1993
rwa,97.4,1994
rwa,96.9,1995
rwa,96.7,1996
rwa,96.6,1997
rwa,96.7,1998
rwa,96.7,1999
rwa,96.7,2000
rwa,96.6,2001
rwa,96.5,2002
rwa,96.4,2003
rwa,96.3,2004
rwa,96.2,2005
rwa,96.1,2006
rwa,96.1,2007
lca,94.2,1980
lca,94.2,1981
lca,94.6,1982
lca,94.6,1983
lca,93.9,1984
lca,94.2,1985
lca,93.7,1986
lca,93.7,1987
lca,93.2,1988
lca,92.9,1989
lca,91.9,1990
lca,91.9,1991
lca,91.7,1992
lca,91.6,1993
lca,91.7,1994
lca,91.7,1995
lca,91.7,1996
lca,91.8,1997
lca,91.6,1998
lca,91.6,1999
lca,91.6,2000
lca,91.9,2001
lca,91.9,2002
lca,91.7,2003
lca,91.7,2004
lca,91.5,2005
lca,91.3,2006
lca,91.4,2007
vct,96.6,1980
vct,96.5,1981
vct,96.4,1982
vct,96.4,1983
vct,96.3,1984
vct,96.2,1985
vct,96.0,1986
vct,96.0,1987
vct,95.7,1988
vct,95.7,1989
vct,95.6,1990
vct,95.7,1991
vct,95.6,1992
vct,95.6,1993
vct,95.6,1994
vct,95.6,1995
vct,95.6,1996
vct,95.5,1997
vct,95.4,1998
vct,95.3,1999
vct,95.3,2000
vct,95.3,2001
vct,95.3,2002
vct,95.2,2003
vct,95.1,2004
vct,94.9,2005
vct,94.7,2006
vct,94.7,2007
wsm,98.2,1980
wsm,98.2,1981
wsm,98.2,1982
wsm,98.2,1983
wsm,98.3,1984
wsm,98.3,1985
wsm,98.2,1986
wsm,98.2,1987
wsm,98.2,1988
wsm,98.1,1989
wsm,98.1,1990
wsm,98.1,1991
wsm,98.1,1992
wsm,98.2,1993
wsm,98.1,1994
wsm,98.1,1995
wsm,98.1,1996
wsm,98.1,1997
wsm,98.1,1998
wsm,98.1,1999
wsm,98.1,2000
wsm,98.1,2001
wsm,98.1,2002
wsm,98.1,2003
wsm,98.1,2004
wsm,98.1,2005
wsm,98.0,2006
wsm,98.0,2007
stp,96.6,1980
stp,96.6,1981
stp,96.6,1982
stp,96.7,1983
stp,96.7,1984
stp,96.7,1985
stp,96.6,1986
stp,96.5,1987
stp,96.4,1988
stp,96.2,1989
stp,96.0,1990
stp,95.6,1991
stp,95.7,1992
stp,95.8,1993
stp,95.8,1994
stp,95.7,1995
stp,95.6,1996
stp,95.5,1997
stp,95.5,1998
stp,95.1,1999
stp,95.0,2000
stp,94.9,2001
stp,94.8,2002
stp,94.8,2003
stp,94.6,2004
stp,94.5,2005
stp,94.4,2006
stp,94.3,2007
sau,93.5,1980
sau,93.7,1981
sau,94.8,1982
sau,95.7,1983
sau,96.0,1984
sau,96.4,1985
sau,96.5,1986
