geo,aged_15plus_labour_force_participation_rate_percent,time
isl,74.2,1997
isl,75.4,1998
isl,76.3,1999
isl,76.5,2000
isl,76.5,2001
isl,75.6,2002
isl,76.3,2003
isl,74.9,2004
isl,76.0,2005
isl,76.9,2006
isl,75.4,2007
ind,61.8,1980
ind,61.7,1981
ind,61.6,1982
ind,61.5,1983
ind,61.4,1984
ind,61.3,1985
ind,61.2,1986
ind,61.2,1987
ind,61.1,1988
ind,61.0,1989
ind,60.9,1990
ind,60.8,1991
ind,60.8,1992
ind,60.7,1993
ind,60.7,1994
ind,60.4,1995
ind,60.2,1996
ind,60.0,1997
ind,59.7,1998
ind,59.5,1999
ind,59.3,2000
ind,59.2,2001
ind,59.1,2002
ind,58.9,2003
ind,58.8,2004
ind,58.8,2005
ind,58.8,2006
ind,58.6,2007
idn,63.2,1980
idn,63.1,1981
idn,63.1,1982
idn,62.7,1983
idn,62.3,1984
idn,61.9,1985
idn,66.1,1986
idn,66.5,1987
idn,66.8,1988
idn,66.1,1989
idn,65.8,1990
idn,65.5,1991
idn,65.2,1992
idn,65.2,1993
idn,65.0,1994
idn,65.7,1995
idn,66.3,1996
idn,66.2,1997
idn,65.3,1998
idn,67.7,1999
idn,67.5,2000
idn,67.3,2001
idn,67.0,2002
idn,67.2,2003
idn,67.4,2004
idn,67.6,2005
idn,66.7,2006
idn,67.7,2007
irn,50.9,1980
irn,51.3,1981
irn,50.8,1982
irn,50.5,1983
irn,50.7,1984
irn,50.9,1985
irn,51.7,1986
irn,51.8,1987
irn,51.8,1988
irn,51.9,1989
irn,51.9,1990
irn,51.8,1991
irn,51.7,1992
irn,51.5,1993
irn,51.3,1994
irn,51.1,1995
irn,50.9,1996
irn,50.9,1997
irn,50.9,1998
irn,51.0,1999
irn,51.1,2000
irn,51.3,2001
irn,51.6,2002
irn,51.9,2003
irn,52.3,2004
irn,52.7,2005
irn,53.0,2006
irn,53.5,2007
irq,41.5,1980
irq,41.8,1981
irq,42.2,1982
irq,42.2,1983
irq,42.3,1984
irq,42.6,1985
irq,43.0,1986
irq,43.1,1987
irq,43.1,1988
irq,43.0,1989
irq,42.9,1990
irq,42.8,1991
irq,42.7,1992
irq,42.7,1993
irq,42.6,1994
irq,42.6,1995
irq,42.6,1996
irq,42.7,1997
irq,42.7,1998
irq,42.7,1999
irq,42.6,2000
irq,42.5,2001
irq,42.3,2002
irq,42.2,2003
irq,42.0,2004
irq,41.9,2005
irq,41.8,2006
irq,41.8,2007
irl,52.8,1980
irl,53.0,1981
irl,52.9,1982
irl,52.9,1983
irl,52.8,1984
irl,52.9,1985
irl,52.6,1986
irl,52.3,1987
irl,52.2,1988
irl,52.0,1989
irl,52.3,1990
irl,52.3,1991
irl,52.4,1992
irl,52.7,1993
irl,52.9,1994
irl,53.7,1995
irl,54.6,1996
irl,55.0,1997
irl,56.7,1998
irl,58.1,1999
irl,59.0,2000
irl,59.1,2001
irl,59.5,2002
irl,59.6,2003
irl,60.0,2004
irl,61.4,2005
irl,62.4,2006
irl,62.8,2007
isr,50.5,1980
isr,50.7,1981
isr,50.7,1982
isr,50.7,1983
isr,50.9,1984
isr,50.7,1985
isr,50.7,1986
isr,50.6,1987
isr,51.6,1988
isr,52.2,1989
isr,51.6,1990
isr,51.7,1991
isr,52.0,1992
isr,52.9,1993
isr,53.6,1994
isr,53.6,1995
isr,53.6,1996
isr,53.5,1997
isr,53.8,1998
isr,54.1,1999
isr,54.5,2000
isr,54.5,2001
isr,54.3,2002
isr,54.6,2003
isr,55.0,2004
isr,55.3,2005
isr,55.8,2006
isr,55.3,2007
ita,50.7,1980
ita,50.7,1981
ita,50.2,1982
ita,50.3,1983
ita,50.2,1984
ita,50.0,1985
ita,50.4,1986
ita,50.6,1987
ita,50.5,1988
ita,50.5,1989
ita,50.3,1990
ita,50.0,1991
ita,50.0,1992
ita,48.2,1993
ita,47.7,1994
ita,47.4,1995
ita,47.5,1996
ita,47.5,1997
ita,47.8,1998
ita,48.0,1999
ita,48.2,2000
ita,48.4,2001
ita,48.6,2002
ita,48.8,2003
ita,49.2,2004
ita,48.8,2005
ita,48.9,2006
ita,49.4,2007
jam,74.6,1980
jam,74.8,1981
jam,75.4,1982
jam,74.9,1983
jam,74.4,1984
jam,74.0,1985
jam,73.7,1986
jam,73.3,1987
jam,73.1,1988
jam,72.8,1989
jam,72.6,1990
jam,72.7,1991
jam,72.8,1992
jam,72.9,1993
jam,72.9,1994
jam,72.3,1995
jam,71.5,1996
jam,70.6,1997
jam,70.0,1998
jam,69.3,1999
jam,68.5,2000
jam,67.7,2001
jam,66.6,2002
jam,65.6,2003
jam,65.3,2004
jam,65.3,2005
jam,65.3,2006
jam,64.2,2007
jpn,63.2,1980
jpn,63.2,1981
jpn,63.4,1982
jpn,63.8,1983
jpn,63.4,1984
jpn,62.9,1985
jpn,62.8,1986
jpn,62.7,1987
jpn,62.7,1988
jpn,62.8,1989
jpn,63.4,1990
jpn,63.8,1991
jpn,64.1,1992
jpn,63.9,1993
jpn,63.7,1994
jpn,63.4,1995
jpn,63.5,1996
jpn,63.7,1997
jpn,63.3,1998
jpn,62.9,1999
jpn,62.5,2000
jpn,62.1,2001
jpn,61.4,2002
jpn,61.1,2003
jpn,60.7,2004
jpn,60.6,2005
jpn,60.5,2006
jpn,59.6,2007
jor,39.5,1980
jor,39.4,1981
jor,39.3,1982
jor,39.6,1983
jor,39.4,1984
jor,39.5,1985
jor,39.3,1986
jor,39.1,1987
jor,39.3,1988
jor,40.5,1989
jor,41.1,1990
jor,42.1,1991
jor,43.8,1992
jor,45.3,1993
jor,45.7,1994
jor,45.9,1995
jor,45.8,1996
jor,45.7,1997
jor,45.4,1998
jor,45.0,1999
jor,44.8,2000
jor,44.7,2001
jor,44.4,2002
jor,44.5,2003
jor,44.5,2004
jor,44.6,2005
jor,44.8,2006
jor,44.4,2007
kaz,69.4,1980
kaz,69.3,1981
kaz,69.5,1982
kaz,69.5,1983
kaz,69.5,1984
kaz,69.5,1985
kaz,69.8,1986
kaz,70.0,1987
kaz,69.7,1988
kaz,69.8,1989
kaz,69.8,1990
kaz,69.7,1991
kaz,69.6,1992
kaz,69.5,1993
kaz,69.5,1994
kaz,69.5,1995
kaz,69.6,1996
kaz,69.7,1997
kaz,69.8,1998
kaz,70.0,1999
kaz,70.1,2000
kaz,70.2,2001
kaz,70.2,2002
kaz,69.8,2003
kaz,69.1,2004
kaz,68.6,2005
kaz,68.3,2006
kaz,69.4,2007
ken,82.5,1980
ken,82.5,1981
ken,82.6,1982
ken,82.6,1983
ken,82.6,1984
ken,82.6,1985
ken,82.6,1986
ken,82.5,1987
ken,82.5,1988
ken,82.4,1989
ken,82.3,1990
ken,82.2,1991
ken,82.2,1992
ken,82.1,1993
ken,82.0,1994
ken,81.9,1995
ken,81.8,1996
ken,81.7,1997
ken,81.6,1998
ken,81.5,1999
ken,81.3,2000
ken,81.1,2001
ken,80.9,2002
ken,80.7,2003
ken,80.7,2004
ken,80.7,2005
ken,80.8,2006
ken,80.8,2007
prk,62.9,1980
prk,62.9,1981
prk,62.7,1982
prk,62.4,1983
prk,62.3,1984
prk,62.3,1985
prk,62.6,1986
prk,63.0,1987
prk,63.6,1988
prk,64.0,1989
prk,64.4,1990
prk,64.7,1991
prk,64.9,1992
prk,65.2,1993
prk,65.4,1994
prk,65.5,1995
prk,65.5,1996
prk,65.4,1997
prk,65.2,1998
prk,65.1,1999
prk,65.3,2000
prk,65.6,2001
prk,66.1,2002
prk,66.6,2003
prk,67.2,2004
prk,67.6,2005
prk,68.0,2006
prk,67.8,2007
kor,59.2,1980
kor,58.5,1981
kor,59.0,1982
kor,58.0,1983
kor,56.5,1984
kor,57.2,1985
kor,57.8,1986
kor,58.6,1987
kor,58.7,1988
kor,59.7,1989
kor,60.2,1990
kor,60.5,1991
kor,60.6,1992
kor,60.6,1993
kor,61.3,1994
kor,61.8,1995
kor,62.1,1996
kor,62.6,1997
kor,60.7,1998
kor,60.6,1999
kor,61.0,2000
kor,61.0,2001
kor,61.5,2002
kor,60.9,2003
kor,61.5,2004
kor,61.4,2005
kor,61.3,2006
kor,60.9,2007
kwt,55.6,1980
kwt,58.4,1981
kwt,59.7,1982
kwt,59.6,1983
kwt,60.4,1984
kwt,61.1,1985
kwt,61.7,1986
kwt,62.3,1987
kwt,62.9,1988
kwt,62.1,1989
kwt,62.1,1990
kwt,62.6,1991
kwt,63.4,1992
kwt,64.7,1993
kwt,66.0,1994
kwt,67.0,1995
kwt,68.1,1996
kwt,68.9,1997
kwt,69.0,1998
kwt,69.0,1999
kwt,68.9,2000
kwt,68.9,2001
kwt,68.4,2002
kwt,67.6,2003
kwt,67.5,2004
kwt,67.2,2005
kwt,66.9,2006
kwt,66.9,2007
kgz,63.4,1980
kgz,63.9,1981
kgz,64.2,1982
kgz,64.7,1983
kgz,65.3,1984
kgz,65.7,1985
kgz,65.5,1986
kgz,65.4,1987
kgz,66.1,1988
kgz,66.1,1989
kgz,66.0,1990
kgz,66.0,1991
kgz,65.9,1992
kgz,65.9,1993
kgz,65.8,1994
kgz,65.8,1995
kgz,65.6,1996
kgz,65.5,1997
kgz,65.3,1998
kgz,65.1,1999
kgz,64.9,2000
kgz,64.6,2001
kgz,64.3,2002
kgz,63.8,2003
kgz,63.5,2004
kgz,63.4,2005
kgz,63.7,2006
kgz,63.8,2007
lao,82.4,1980
lao,82.2,1981
lao,82.1,1982
lao,82.0,1983
lao,81.9,1984
lao,81.9,1985
lao,81.8,1986
lao,82.1,1987
lao,82.3,1988
lao,81.9,1989
lao,81.8,1990
lao,81.8,1991
lao,81.8,1992
lao,81.7,1993
lao,81.6,1994
lao,81.5,1995
lao,81.4,1996
lao,81.2,1997
lao,81.2,1998
lao,81.1,1999
lao,80.8,2000
lao,80.6,2001
lao,80.4,2002
lao,80.1,2003
lao,79.9,2004
lao,79.5,2005
lao,79.2,2006
lao,79.3,2007
lva,71.0,1980
lva,71.1,1981
lva,71.2,1982
lva,71.3,1983
lva,71.3,1984
lva,71.4,1985
lva,71.2,1986
lva,71.1,1987
lva,70.7,1988
lva,70.3,1989
lva,69.0,1990
lva,67.6,1991
lva,66.1,1992
lva,64.5,1993
lva,62.9,1994
lva,61.1,1995
lva,59.2,1996
lva,59.1,1997
lva,58.2,1998
lva,57.7,1999
lva,56.2,2000
lva,56.4,2001
lva,58.2,2002
lva,58.2,2003
lva,58.7,2004
lva,58.7,2005
lva,60.7,2006
lva,60.4,2007
lbn,50.4,1980
lbn,50.7,1981
lbn,51.0,1982
lbn,51.1,1983
lbn,51.2,1984
lbn,51.5,1985
lbn,51.9,1986
lbn,51.9,1987
lbn,52.1,1988
lbn,52.2,1989
lbn,51.2,1990
lbn,49.4,1991
lbn,49.6,1992
lbn,49.8,1993
lbn,49.9,1994
lbn,50.2,1995
lbn,50.2,1996
lbn,50.0,1997
lbn,50.0,1998
lbn,50.1,1999
lbn,50.3,2000
lbn,50.1,2001
lbn,50.0,2002
lbn,49.8,2003
lbn,49.8,2004
lbn,50.0,2005
lbn,50.2,2006
lbn,50.1,2007
lso,75.2,1980
lso,75.2,1981
lso,75.1,1982
lso,75.0,1983
lso,75.1,1984
lso,75.2,1985
lso,75.2,1986
lso,75.2,1987
lso,75.3,1988
lso,75.4,1989
lso,75.4,1990
lso,75.3,1991
lso,75.3,1992
lso,75.2,1993
lso,75.0,1994
lso,74.8,1995
lso,74.4,1996
lso,74.1,1997
lso,73.8,1998
lso,73.4,1999
lso,73.1,2000
lso,72.8,2001
lso,72.5,2002
lso,72.2,2003
lso,72.0,2004
lso,71.8,2005
lso,71.5,2006
lso,70.9,2007
lbr,69.4,1980
lbr,69.4,1981
lbr,69.4,1982
lbr,69.4,1983
lbr,69.4,1984
lbr,69.5,1985
lbr,69.6,1986
lbr,69.6,1987
lbr,69.6,1988
lbr,69.7,1989
lbr,69.7,1990
lbr,69.7,1991
lbr,69.7,1992
lbr,69.7,1993
lbr,69.6,1994
lbr,69.6,1995
lbr,69.6,1996
lbr,69.5,1997
lbr,69.5,1998
lbr,69.5,1999
lbr,69.5,2000
lbr,69.5,2001
lbr,69.5,2002
lbr,69.6,2003
lbr,69.6,2004
lbr,69.7,2005
lbr,69.8,2006
lbr,69.9,2007
lby,51.6,1980
lby,51.5,1981
lby,51.1,1982
lby,50.9,1983
lby,50.6,1984
lby,50.4,1985
lby,50.3,1986
lby,50.2,1987
lby,50.1,1988
lby,49.9,1989
lby,50.0,1990
lby,50.0,1991
lby,50.0,1992
lby,50.2,1993
lby,50.3,1994
lby,50.5,1995
lby,50.4,1996
lby,50.6,1997
lby,50.6,1998
lby,50.7,1999
lby,50.9,2000
lby,51.2,2001
lby,51.5,2002
lby,51.7,2003
lby,52.0,2004
lby,52.2,2005
lby,52.2,2006
lby,52.7,2007
ltu,67.3,1980
ltu,67.4,1981
ltu,67.5,1982
ltu,67.7,1983
ltu,67.7,1984
ltu,67.7,1985
ltu,67.6,1986
ltu,67.5,1987
ltu,67.2,1988
ltu,66.9,1989
ltu,66.3,1990
ltu,65.7,1991
ltu,65.1,1992
ltu,64.5,1993
ltu,63.8,1994
ltu,63.0,1995
ltu,62.2,1996
ltu,61.4,1997
ltu,61.8,1998
ltu,62.1,1999
ltu,59.7,2000
ltu,58.8,2001
ltu,58.0,2002
ltu,58.1,2003
ltu,57.1,2004
ltu,56.4,2005
ltu,55.8,2006
ltu,55.5,2007
lux,51.6,1980
lux,51.8,1981
lux,51.4,1982
lux,51.1,1983
lux,51.0,1984
lux,51.1,1985
lux,51.7,1986
lux,52.2,1987
lux,50.8,1988
lux,50.8,1989
lux,50.7,1990
lux,51.9,1991
lux,52.7,1992
lux,52.1,1993
lux,52.0,1994
lux,50.2,1995
lux,50.7,1996
lux,50.9,1997
lux,51.1,1998
lux,51.9,1999
lux,53.2,2000
lux,52.7,2001
lux,53.9,2002
lux,53.4,2003
lux,54.4,2004
lux,55.1,2005
lux,55.1,2006
lux,55.7,2007
mac,56.0,1980
mac,55.8,1981
mac,56.1,1982
mac,56.3,1983
mac,56.5,1984
mac,57.0,1985
mac,56.8,1986
mac,57.1,1987
mac,57.8,1988
mac,57.9,1989
mac,58.0,1990
mac,58.5,1991
mac,58.6,1992
mac,58.5,1993
mac,58.5,1994
mac,59.8,1995
mac,67.5,1996
mac,66.8,1997
mac,66.2,1998
mac,65.5,1999
mac,64.7,2000
mac,66.2,2001
mac,64.1,2002
mac,62.7,2003
mac,63.8,2004
mac,64.9,2005
mac,66.7,2006
mac,65.6,2007
mdg,82.1,1980
mdg,82.3,1981
mdg,82.3,1982
mdg,82.3,1983
mdg,82.3,1984
mdg,82.3,1985
mdg,82.4,1986
mdg,82.4,1987
mdg,82.4,1988
mdg,82.3,1989
mdg,82.4,1990
mdg,82.4,1991
mdg,82.4,1992
mdg,82.4,1993
mdg,82.4,1994
mdg,82.4,1995
mdg,82.5,1996
mdg,82.5,1997
mdg,82.5,1998
mdg,82.4,1999
mdg,82.4,2000
mdg,82.3,2001
mdg,82.4,2002
mdg,82.2,2003
mdg,84.8,2004
mdg,86.5,2005
mdg,86.4,2006
mdg,85.2,2007
mwi,87.7,1980
mwi,88.0,1981
mwi,88.1,1982
mwi,88.2,1983
mwi,85.9,1984
mwi,83.3,1985
mwi,80.4,1986
mwi,77.4,1987
mwi,77.6,1988
mwi,77.8,1989
mwi,77.8,1990
mwi,77.7,1991
mwi,77.6,1992
mwi,77.4,1993
mwi,77.2,1994
mwi,77.1,1995
mwi,77.1,1996
mwi,77.1,1997
mwi,77.1,1998
mwi,77.3,1999
mwi,77.4,2000
mwi,77.7,2001
mwi,77.8,2002
mwi,77.9,2003
mwi,77.9,2004
mwi,77.9,2005
mwi,77.7,2006
mwi,77.8,2007
mys,59.7,1980
mys,59.6,1981
mys,59.5,1982
mys,59.5,1983
mys,59.4,1984
mys,59.7,1985
mys,59.9,1986
mys,60.1,1987
mys,60.2,1988
mys,61.1,1989
mys,61.9,1990
mys,62.0,1991
mys,62.1,1992
mys,62.1,1993
mys,62.1,1994
mys,62.1,1995
mys,62.0,1996
mys,62.0,1997
mys,61.9,1998
mys,61.8,1999
mys,62.9,2000
mys,62.9,2001
mys,62.9,2002
mys,62.8,2003
mys,62.7,2004
mys,62.6,2005
mys,62.5,2006
mys,62.7,2007
mdv,50.9,1980
mdv,51.1,1981
mdv,51.4,1982
mdv,51.9,1983
mdv,52.2,1984
mdv,52.4,1985
mdv,51.9,1986
mdv,51.4,1987
mdv,50.9,1988
mdv,50.4,1989
mdv,50.0,1990
mdv,50.3,1991
mdv,50.7,1992
mdv,51.1,1993
mdv,51.6,1994
mdv,52.1,1995
mdv,52.7,1996
mdv,53.3,1997
mdv,54.0,1998
mdv,54.7,1999
mdv,55.4,2000
mdv,56.9,2001
mdv,58.5,2002
mdv,60.1,2003
mdv,61.7,2004
mdv,63.4,2005
mdv,65.2,2006
mdv,65.5,2007
mli,50.5,1980
mli,50.5,1981
mli,50.6,1982
mli,50.6,1983
mli,50.6,1984
mli,50.7,1985
mli,50.6,1986
mli,50.6,1987
mli,50.6,1988
mli,50.5,1989
mli,50.5,1990
mli,50.4,1991
mli,50.4,1992
mli,50.4,1993
mli,50.4,1994
mli,50.4,1995
mli,50.4,1996
mli,50.3,1997
mli,50.3,1998
mli,50.3,1999
mli,50.3,2000
mli,50.1,2001
mli,50.0,2002
mli,50.0,2003
mli,50.0,2004
mli,50.0,2005
mli,50.0,2006
mli,50.1,2007
mlt,48.0,1980
mlt,48.0,1981
mlt,47.6,1982
mlt,47.2,1983
mlt,47.3,1984
mlt,47.0,1985
mlt,47.0,1986
mlt,47.0,1987
mlt,47.0,1988
mlt,47.0,1989
mlt,47.1,1990
mlt,46.8,1991
mlt,46.8,1992
mlt,47.0,1993
mlt,46.7,1994
mlt,47.6,1995
mlt,48.6,1996
mlt,48.4,1997
mlt,48.3,1998
mlt,48.7,1999
mlt,49.0,2000
mlt,49.3,2001
mlt,50.2,2002
mlt,48.9,2003
mlt,49.2,2004
mlt,49.3,2005
mlt,50.0,2006
mlt,49.9,2007
mtq,56.1,1980
mtq,56.4,1981
mtq,56.6,1982
mtq,56.9,1983
mtq,57.4,1984
mtq,57.8,1985
mtq,58.2,1986
mtq,58.6,1987
mtq,59.0,1988
mtq,59.4,1989
mtq,59.9,1990
mtq,60.1,1991
mtq,60.3,1992
mtq,60.6,1993
mtq,60.8,1994
mtq,60.8,1995
mtq,60.6,1996
mtq,60.2,1997
mtq,59.8,1998
mtq,59.3,1999
mtq,59.1,2000
mtq,58.8,2001
mtq,58.5,2002
mtq,58.3,2003
mtq,58.0,2004
mtq,57.8,2005
mtq,57.7,2006
mtq,57.3,2007
mrt,71.1,1980
mrt,71.1,1981
mrt,71.1,1982
mrt,71.1,1983
mrt,71.1,1984
mrt,71.1,1985
mrt,71.0,1986
mrt,70.9,1987
mrt,70.9,1988
mrt,70.8,1989
mrt,70.7,1990
mrt,70.7,1991
mrt,70.7,1992
mrt,70.6,1993
mrt,70.6,1994
mrt,70.5,1995
mrt,70.5,1996
mrt,70.4,1997
mrt,70.4,1998
mrt,70.3,1999
mrt,70.3,2000
mrt,70.2,2001
mrt,70.2,2002
mrt,70.2,2003
mrt,70.2,2004
mrt,70.1,2005
mrt,70.0,2006
mrt,70.1,2007
mus,59.6,1980
mus,59.4,1981
mus,59.3,1982
mus,59.1,1983
mus,58.9,1984
mus,59.7,1985
mus,60.5,1986
mus,61.4,1987
mus,62.0,1988
mus,62.7,1989
mus,60.8,1990
mus,61.4,1991
mus,61.7,1992
mus,62.0,1993
mus,62.3,1994
mus,59.2,1995
mus,59.3,1996
mus,59.5,1997
mus,59.7,1998
mus,59.8,1999
mus,60.0,2000
mus,60.2,2001
mus,62.9,2002
mus,62.5,2003
mus,58.5,2004
mus,59.0,2005
mus,58.9,2006
mus,59.5,2007
mex,58.6,1980
mex,59.1,1981
mex,59.2,1982
mex,58.7,1983
mex,58.8,1984
mex,58.8,1985
mex,58.5,1986
mex,58.5,1987
mex,58.4,1988
mex,58.5,1989
mex,58.6,1990
mex,58.7,1991
mex,59.4,1992
mex,60.0,1993
mex,59.9,1994
mex,59.8,1995
mex,59.8,1996
mex,61.2,1997
mex,61.1,1998
mex,60.3,1999
mex,60.2,2000
mex,59.5,2001
mex,59.7,2002
mex,59.2,2003
mex,60.5,2004
mex,60.4,2005
mex,61.3,2006
mex,59.9,2007
mng,60.8,1980
mng,60.5,1981
mng,60.6,1982
mng,60.8,1983
mng,60.9,1984
mng,61.1,1985
mng,60.9,1986
mng,61.0,1987
mng,60.8,1988
mng,60.4,1989
mng,60.0,1990
mng,60.3,1991
mng,61.0,1992
mng,61.5,1993
mng,62.2,1994
mng,62.2,1995
mng,62.3,1996
mng,62.3,1997
mng,62.3,1998
mng,62.1,1999
mng,61.9,2000
mng,61.6,2001
mng,61.4,2002
mng,61.1,2003
mng,60.9,2004
mng,60.3,2005
mng,60.1,2006
mng,59.7,2007
mar,52.0,1980
mar,52.2,1981
mar,52.2,1982
mar,52.3,1983
mar,52.3,1984
mar,52.2,1985
mar,52.2,1986
mar,52.5,1987
mar,52.4,1988
mar,52.5,1989
mar,52.6,1990
mar,52.6,1991
mar,52.9,1992
mar,53.1,1993
mar,53.1,1994
mar,53.4,1995
mar,53.4,1996
mar,53.6,1997
mar,53.7,1998
mar,54.0,1999
mar,53.0,2000
mar,51.2,2001
mar,50.8,2002
mar,51.7,2003
mar,52.3,2004
mar,51.9,2005
mar,51.9,2006
mar,51.4,2007
moz,87.3,1980
moz,87.3,1981
moz,87.2,1982
moz,87.1,1983
moz,87.0,1984
moz,86.8,1985
moz,86.5,1986
moz,86.2,1987
moz,85.8,1988
moz,85.5,1989
moz,85.3,1990
moz,85.2,1991
moz,85.1,1992
moz,85.0,1993
moz,84.8,1994
moz,84.6,1995
moz,84.3,1996
moz,83.9,1997
moz,83.7,1998
moz,83.6,1999
moz,83.6,2000
moz,83.4,2001
moz,83.4,2002
moz,83.4,2003
moz,83.3,2004
moz,83.1,2005
moz,83.0,2006
moz,82.9,2007
mmr,79.3,1980
mmr,79.1,1981
mmr,79.1,1982
mmr,78.9,1983
mmr,78.9,1984
mmr,78.9,1985
mmr,78.9,1986
mmr,78.7,1987
mmr,78.6,1988
mmr,78.3,1989
mmr,78.1,1990
mmr,78.0,1991
mmr,77.9,1992
mmr,77.8,1993
mmr,77.7,1994
mmr,77.7,1995
mmr,77.6,1996
mmr,77.6,1997
mmr,77.8,1998
mmr,77.8,1999
mmr,77.7,2000
mmr,77.7,2001
mmr,77.7,2002
mmr,77.6,2003
mmr,77.6,2004
mmr,77.5,2005
mmr,77.3,2006
mmr,77.6,2007
nam,56.6,1980
nam,56.7,1981
nam,56.7,1982
nam,56.8,1983
nam,56.7,1984
nam,56.4,1985
nam,56.3,1986
nam,56.3,1987
nam,56.2,1988
nam,56.2,1989
nam,56.4,1990
nam,56.4,1991
nam,56.4,1992
nam,56.6,1993
nam,56.7,1994
nam,56.0,1995
nam,55.4,1996
nam,54.8,1997
nam,55.3,1998
nam,55.6,1999
nam,55.9,2000
nam,55.6,2001
nam,55.2,2002
nam,54.8,2003
nam,54.3,2004
nam,53.9,2005
nam,53.5,2006
nam,53.8,2007
npl,66.1,1980
npl,66.0,1981
npl,65.8,1982
npl,65.6,1983
npl,65.4,1984
npl,65.2,1985
npl,65.0,1986
npl,64.8,1987
npl,64.6,1988
npl,64.3,1989
npl,64.1,1990
npl,63.8,1991
npl,63.9,1992
npl,63.9,1993
npl,63.9,1994
npl,64.0,1995
npl,64.1,1996
npl,64.2,1997
npl,64.3,1998
npl,64.4,1999
npl,64.5,2000
npl,64.7,2001
npl,65.1,2002
npl,65.6,2003
npl,66.1,2004
npl,66.7,2005
npl,67.4,2006
npl,67.3,2007
nld,49.0,1980
nld,49.9,1981
nld,50.0,1982
nld,50.4,1983
nld,50.0,1984
nld,49.8,1985
nld,49.8,1986
nld,54.8,1987
nld,55.6,1988
nld,55.7,1989
nld,56.6,1990
nld,57.2,1991
nld,57.0,1992
nld,57.4,1993
nld,57.9,1994
nld,59.1,1995
nld,59.7,1996
nld,60.8,1997
nld,61.4,1998
nld,62.1,1999
nld,62.4,2000
nld,62.5,2001
nld,62.8,2002
nld,63.0,2003
nld,62.9,2004
nld,62.8,2005
nld,63.2,2006
nld,63.6,2007
ant,56.5,1980
ant,56.5,1981
ant,54.9,1982
ant,58.4,1983
ant,56.1,1984
ant,55.8,1985
ant,54.5,1986
ant,55.1,1987
ant,55.7,1988
ant,56.3,1989
ant,56.9,1990
ant,57.4,1991
ant,57.8,1992
ant,58.1,1993
ant,58.4,1994
ant,58.6,1995
ant,59.9,1996
ant,60.7,1997
ant,59.9,1998
ant,60.2,1999
ant,60.4,2000
ant,60.4,2001
ant,60.3,2002
ant,60.4,2003
ant,60.3,2004
ant,60.5,2005
ant,60.7,2006
ant,60.8,2007
ncl,54.9,1980
ncl,54.7,1981
ncl,54.6,1982
ncl,54.5,1983
ncl,55.7,1984
ncl,56.9,1985
ncl,57.9,1986
ncl,58.8,1987
ncl,59.7,1988
ncl,60.5,1989
ncl,60.5,1990
ncl,60.5,1991
ncl,60.5,1992
ncl,60.5,1993
ncl,60.5,1994
ncl,60.5,1995
ncl,60.3,1996
ncl,60.0,1997
ncl,59.7,1998
ncl,59.4,1999
ncl,59.1,2000
ncl,58.7,2001
ncl,58.5,2002
ncl,58.2,2003
ncl,58.0,2004
ncl,57.8,2005
ncl,57.6,2006
ncl,57.3,2007
nzl,58.0,1980
nzl,57.9,1981
nzl,59.6,1982
nzl,61.4,1983
nzl,63.1,1984
nzl,64.7,1985
nzl,66.3,1986
nzl,66.0,1987
nzl,64.5,1988
nzl,63.4,1989
nzl,63.6,1990
nzl,63.5,1991
nzl,63.2,1992
nzl,63.1,1993
nzl,64.0,1994
nzl,64.5,1995
nzl,65.4,1996
nzl,65.2,1997
nzl,64.8,1998
nzl,64.9,1999
nzl,65.0,2000
nzl,65.7,2001
nzl,66.3,2002
nzl,66.0,2003
nzl,66.6,2004
nzl,67.4,2005
nzl,68.0,2006
nzl,67.4,2007
nic,59.5,1980
nic,59.8,1981
nic,59.5,1982
nic,59.6,1983
nic,59.2,1984
nic,58.7,1985
nic,59.4,1986
nic,60.0,1987
nic,60.5,1988
nic,61.0,1989
nic,61.6,1990
nic,61.4,1991
nic,60.8,1992
nic,60.1,1993
nic,59.4,1994
nic,58.7,1995
nic,59.3,1996
nic,59.4,1997
nic,59.5,1998
nic,60.2,1999
nic,60.7,2000
nic,61.0,2001
nic,60.8,2002
nic,60.9,2003
nic,61.2,2004
nic,61.1,2005
nic,61.4,2006
nic,62.1,2007
ner,64.6,1980
ner,64.5,1981
ner,64.3,1982
ner,64.0,1983
ner,63.6,1984
ner,63.5,1985
ner,63.4,1986
ner,63.4,1987
ner,63.5,1988
ner,63.5,1989
ner,63.4,1990
ner,63.4,1991
ner,63.2,1992
ner,63.1,1993
ner,63.1,1994
ner,63.1,1995
ner,63.1,1996
ner,63.2,1997
ner,63.4,1998
ner,63.5,1999
ner,63.5,2000
ner,63.6,2001
ner,63.6,2002
ner,63.6,2003
ner,63.6,2004
ner,63.5,2005
ner,63.5,2006
ner,63.5,2007
nga,56.6,1980
nga,56.7,1981
nga,56.7,1982
nga,56.7,1983
nga,56.5,1984
nga,56.3,1985
nga,55.9,1986
nga,55.9,1987
nga,55.9,1988
nga,55.9,1989
nga,55.9,1990
nga,55.9,1991
nga,55.9,1992
nga,55.9,1993
nga,55.8,1994
nga,55.7,1995
nga,55.6,1996
nga,55.5,1997
nga,55.4,1998
nga,55.2,1999
nga,55.1,2000
nga,55.0,2001
nga,54.9,2002
nga,54.8,2003
nga,54.7,2004
