geo,males_aged_15plus_labour_force_participation_rate_percent,time
lbr,85.3,1992
lbr,85.3,1993
lbr,85.2,1994
lbr,85.1,1995
lbr,84.9,1996
lbr,84.8,1997
lbr,84.8,1998
lbr,84.7,1999
lbr,84.7,2000
lbr,84.5,2001
lbr,84.5,2002
lbr,84.4,2003
lbr,84.4,2004
lbr,84.4,2005
lbr,84.5,2006
lbr,84.5,2007
lby,80.6,1980
lby,80.4,1981
lby,79.9,1982
lby,79.6,1983
lby,79.2,1984
lby,78.9,1985
lby,78.7,1986
lby,78.6,1987
lby,78.4,1988
lby,78.1,1989
lby,78.0,1990
lby,77.8,1991
lby,77.5,1992
lby,77.6,1993
lby,77.5,1994
lby,77.4,1995
lby,77.0,1996
lby,76.8,1997
lby,76.4,1998
lby,76.1,1999
lby,76.0,2000
lby,76.3,2001
lby,76.6,2002
lby,76.9,2003
lby,77.2,2004
lby,77.4,2005
lby,77.4,2006
lby,77.5,2007
ltu,73.5,1980
ltu,73.7,1981
ltu,74.0,1982
ltu,74.3,1983
ltu,74.6,1984
ltu,74.8,1985
ltu,74.9,1986
ltu,74.9,1987
ltu,74.9,1988
ltu,74.8,1989
ltu,74.4,1990
ltu,73.9,1991
ltu,73.5,1992
ltu,73.0,1993
ltu,72.4,1994
ltu,71.7,1995
ltu,71.0,1996
ltu,70.1,1997
ltu,69.8,1998
ltu,69.5,1999
ltu,66.3,2000
ltu,65.4,2001
ltu,64.5,2002
ltu,64.4,2003
ltu,63.6,2004
ltu,62.9,2005
ltu,61.7,2006
ltu,60.9,2007
lux,70.9,1980
lux,71.7,1981
lux,71.1,1982
lux,70.6,1983
lux,70.5,1984
lux,69.7,1985
lux,70.3,1986
lux,70.4,1987
lux,69.1,1988
lux,68.6,1989
lux,68.3,1990
lux,68.9,1991
lux,68.2,1992
lux,68.2,1993
lux,67.3,1994
lux,66.0,1995
lux,66.0,1996
lux,65.3,1997
lux,65.4,1998
lux,65.0,1999
lux,65.8,2000
lux,65.1,2001
lux,66.1,2002
lux,64.6,2003
lux,64.6,2004
lux,65.0,2005
lux,64.7,2006
lux,64.1,2007
mac,71.8,1980
mac,71.6,1981
mac,71.9,1982
mac,71.9,1983
mac,72.0,1984
mac,73.1,1985
mac,72.8,1986
mac,72.4,1987
mac,72.9,1988
mac,72.9,1989
mac,72.5,1990
mac,73.0,1991
mac,71.9,1992
mac,71.4,1993
mac,70.5,1994
mac,72.2,1995
mac,81.0,1996
mac,79.7,1997
mac,78.7,1998
mac,77.1,1999
mac,75.5,2000
mac,76.5,2001
mac,72.9,2002
mac,71.9,2003
mac,72.5,2004
mac,72.8,2005
mac,74.5,2006
mac,73.0,2007
mdg,84.4,1980
mdg,85.0,1981
mdg,85.2,1982
mdg,85.2,1983
mdg,85.2,1984
mdg,85.3,1985
mdg,85.3,1986
mdg,85.3,1987
mdg,85.3,1988
mdg,85.2,1989
mdg,85.3,1990
mdg,85.6,1991
mdg,85.8,1992
mdg,85.8,1993
mdg,85.9,1994
mdg,85.9,1995
mdg,86.0,1996
mdg,86.0,1997
mdg,86.0,1998
mdg,86.0,1999
mdg,85.8,2000
mdg,85.7,2001
mdg,86.2,2002
mdg,85.8,2003
mdg,87.8,2004
mdg,89.1,2005
mdg,88.9,2006
mdg,88.4,2007
mwi,89.7,1980
mwi,90.6,1981
mwi,90.8,1982
mwi,90.8,1983
mwi,88.4,1984
mwi,85.6,1985
mwi,82.5,1986
mwi,79.4,1987
mwi,79.6,1988
mwi,79.8,1989
mwi,79.8,1990
mwi,79.7,1991
mwi,79.5,1992
mwi,79.2,1993
mwi,79.0,1994
mwi,78.8,1995
mwi,78.6,1996
mwi,78.5,1997
mwi,78.4,1998
mwi,78.6,1999
mwi,78.9,2000
mwi,79.5,2001
mwi,79.7,2002
mwi,79.6,2003
mwi,79.5,2004
mwi,79.4,2005
mwi,79.0,2006
mwi,79.5,2007
mys,78.4,1980
mys,78.3,1981
mys,78.1,1982
mys,78.0,1983
mys,77.8,1984
mys,78.2,1985
mys,78.5,1986
mys,78.7,1987
mys,78.8,1988
mys,79.8,1989
mys,80.6,1990
mys,80.8,1991
mys,81.0,1992
mys,81.1,1993
mys,81.2,1994
mys,81.2,1995
mys,81.3,1996
mys,81.3,1997
mys,81.3,1998
mys,80.8,1999
mys,81.0,2000
mys,81.1,2001
mys,81.1,2002
mys,81.0,2003
mys,80.8,2004
mys,80.6,2005
mys,80.4,2006
mys,80.2,2007
mdv,75.8,1980
mdv,76.2,1981
mdv,76.8,1982
mdv,77.4,1983
mdv,78.0,1984
mdv,78.4,1985
mdv,78.4,1986
mdv,78.2,1987
mdv,78.0,1988
mdv,77.8,1989
mdv,77.5,1990
mdv,76.9,1991
mdv,76.2,1992
mdv,75.6,1993
mdv,75.0,1994
mdv,74.3,1995
mdv,74.0,1996
mdv,73.6,1997
mdv,73.2,1998
mdv,72.8,1999
mdv,72.4,2000
mdv,73.0,2001
mdv,73.6,2002
mdv,74.3,2003
mdv,75.0,2004
mdv,75.8,2005
mdv,76.6,2006
mdv,76.2,2007
mli,66.5,1980
mli,67.2,1981
mli,68.0,1982
mli,67.8,1983
mli,67.8,1984
mli,69.1,1985
mli,68.6,1986
mli,68.9,1987
mli,69.0,1988
mli,68.8,1989
mli,68.6,1990
mli,68.8,1991
mli,68.3,1992
mli,68.8,1993
mli,68.9,1994
mli,68.6,1995
mli,68.6,1996
mli,68.3,1997
mli,68.0,1998
mli,67.7,1999
mli,67.8,2000
mli,66.4,2001
mli,66.1,2002
mli,66.0,2003
mli,66.1,2004
mli,65.8,2005
mli,65.7,2006
mli,65.1,2007
mlt,76.7,1980
mlt,76.7,1981
mlt,76.2,1982
mlt,75.9,1983
mlt,76.2,1984
mlt,75.6,1985
mlt,75.4,1986
mlt,75.3,1987
mlt,74.7,1988
mlt,74.2,1989
mlt,73.8,1990
mlt,72.8,1991
mlt,72.4,1992
mlt,71.9,1993
mlt,70.6,1994
mlt,71.5,1995
mlt,72.4,1996
mlt,71.7,1997
mlt,71.3,1998
mlt,71.2,1999
mlt,71.0,2000
mlt,70.7,2001
mlt,69.7,2002
mlt,68.3,2003
mlt,69.2,2004
mlt,68.8,2005
mlt,68.8,2006
mlt,67.6,2007
mtq,64.6,1980
mtq,65.0,1981
mtq,65.6,1982
mtq,65.6,1983
mtq,65.6,1984
mtq,65.7,1985
mtq,65.7,1986
mtq,65.7,1987
mtq,65.7,1988
mtq,65.8,1989
mtq,66.0,1990
mtq,66.0,1991
mtq,66.1,1992
mtq,66.2,1993
mtq,66.2,1994
mtq,66.0,1995
mtq,65.5,1996
mtq,64.8,1997
mtq,64.0,1998
mtq,63.1,1999
mtq,62.6,2000
mtq,62.3,2001
mtq,62.0,2002
mtq,61.6,2003
mtq,61.4,2004
mtq,61.1,2005
mtq,60.6,2006
mtq,60.4,2007
mrt,83.4,1980
mrt,83.4,1981
mrt,83.5,1982
mrt,83.5,1983
mrt,83.7,1984
mrt,83.6,1985
mrt,83.9,1986
mrt,83.8,1987
mrt,83.8,1988
mrt,83.6,1989
mrt,83.8,1990
mrt,83.1,1991
mrt,83.0,1992
mrt,82.5,1993
mrt,82.4,1994
mrt,82.2,1995
mrt,82.0,1996
mrt,81.9,1997
mrt,81.8,1998
mrt,81.5,1999
mrt,81.4,2000
mrt,81.1,2001
mrt,81.8,2002
mrt,81.1,2003
mrt,80.9,2004
mrt,80.1,2005
mrt,79.5,2006
mrt,79.9,2007
mus,85.9,1980
mus,85.1,1981
mus,84.3,1982
mus,83.6,1983
mus,83.0,1984
mus,82.3,1985
mus,81.8,1986
mus,81.4,1987
mus,81.9,1988
mus,82.4,1989
mus,81.9,1990
mus,82.2,1991
mus,82.0,1992
mus,81.9,1993
mus,81.7,1994
mus,80.0,1995
mus,79.9,1996
mus,79.9,1997
mus,79.9,1998
mus,79.9,1999
mus,79.9,2000
mus,79.9,2001
mus,83.7,2002
mus,83.1,2003
mus,77.8,2004
mus,77.2,2005
mus,76.6,2006
mus,77.2,2007
mex,81.9,1980
mex,81.3,1981
mex,81.4,1982
mex,82.1,1983
mex,82.0,1984
mex,82.1,1985
mex,82.6,1986
mex,82.6,1987
mex,82.8,1988
mex,83.4,1989
mex,84.0,1990
mex,84.6,1991
mex,85.0,1992
mex,85.5,1993
mex,84.5,1994
mex,83.1,1995
mex,83.3,1996
mex,84.0,1997
mex,84.0,1998
mex,83.3,1999
mex,82.7,2000
mex,82.2,2001
mex,81.9,2002
mex,81.4,2003
mex,81.8,2004
mex,81.3,2005
mex,82.0,2006
mex,80.2,2007
mng,65.7,1980
mng,65.2,1981
mng,65.2,1982
mng,65.5,1983
mng,65.6,1984
mng,66.1,1985
mng,66.0,1986
mng,66.2,1987
mng,66.2,1988
mng,65.7,1989
mng,65.2,1990
mng,65.6,1991
mng,66.4,1992
mng,66.9,1993
mng,67.5,1994
mng,67.3,1995
mng,67.4,1996
mng,67.2,1997
mng,67.2,1998
mng,66.7,1999
mng,66.2,2000
mng,65.6,2001
mng,65.0,2002
mng,64.4,2003
mng,62.6,2004
mng,62.4,2005
mng,62.0,2006
mng,61.2,2007
mar,82.9,1980
mar,83.4,1981
mar,83.0,1982
mar,83.2,1983
mar,83.0,1984
mar,82.5,1985
mar,82.1,1986
mar,82.7,1987
mar,81.9,1988
mar,81.9,1989
mar,81.9,1990
mar,81.5,1991
mar,82.2,1992
mar,82.4,1993
mar,81.7,1994
mar,82.6,1995
mar,81.6,1996
mar,82.0,1997
mar,81.5,1998
mar,81.7,1999
mar,80.9,2000
mar,80.5,2001
mar,80.1,2002
mar,80.1,2003
mar,80.3,2004
mar,80.1,2005
mar,79.6,2006
mar,79.8,2007
moz,88.5,1980
moz,88.3,1981
moz,88.1,1982
moz,87.9,1983
moz,87.5,1984
moz,87.1,1985
moz,86.6,1986
moz,86.0,1987
moz,85.3,1988
moz,84.7,1989
moz,84.2,1990
moz,83.8,1991
moz,83.5,1992
moz,83.1,1993
moz,82.7,1994
moz,82.1,1995
moz,81.3,1996
moz,80.4,1997
moz,79.8,1998
moz,79.4,1999
moz,79.4,2000
moz,78.6,2001
moz,78.6,2002
moz,78.4,2003
moz,78.0,2004
moz,77.7,2005
moz,77.3,2006
moz,77.2,2007
mmr,89.1,1980
mmr,88.9,1981
mmr,88.9,1982
mmr,88.7,1983
mmr,88.6,1984
mmr,88.7,1985
mmr,88.6,1986
mmr,88.4,1987
mmr,88.2,1988
mmr,87.8,1989
mmr,87.6,1990
mmr,87.4,1991
mmr,87.3,1992
mmr,87.2,1993
mmr,87.1,1994
mmr,86.9,1995
mmr,86.8,1996
mmr,86.7,1997
mmr,87.0,1998
mmr,86.9,1999
mmr,86.7,2000
mmr,86.8,2001
mmr,86.7,2002
mmr,86.6,2003
mmr,86.4,2004
mmr,86.3,2005
mmr,85.9,2006
mmr,86.3,2007
nam,62.8,1980
nam,64.0,1981
nam,64.0,1982
nam,64.7,1983
nam,64.6,1984
nam,63.1,1985
nam,63.2,1986
nam,64.0,1987
nam,63.3,1988
nam,63.9,1989
nam,64.7,1990
nam,64.5,1991
nam,63.9,1992
nam,64.7,1993
nam,64.4,1994
nam,63.6,1995
nam,63.0,1996
nam,62.4,1997
nam,63.0,1998
nam,63.5,1999
nam,63.9,2000
nam,63.3,2001
nam,62.3,2002
nam,61.8,2003
nam,60.3,2004
nam,59.4,2005
nam,58.5,2006
nam,59.0,2007
npl,87.0,1980
npl,87.0,1981
npl,86.3,1982
npl,85.7,1983
npl,85.0,1984
npl,84.3,1985
npl,83.5,1986
npl,82.8,1987
npl,82.0,1988
npl,81.2,1989
npl,80.4,1990
npl,79.6,1991
npl,79.4,1992
npl,79.1,1993
npl,78.8,1994
npl,78.6,1995
npl,78.3,1996
npl,78.0,1997
npl,77.8,1998
npl,77.5,1999
npl,77.2,2000
npl,76.9,2001
npl,76.8,2002
npl,76.7,2003
npl,76.6,2004
npl,76.5,2005
npl,76.4,2006
npl,76.2,2007
nld,68.6,1980
nld,68.6,1981
nld,68.1,1982
nld,67.9,1983
nld,67.1,1984
nld,66.5,1985
nld,66.1,1986
nld,69.9,1987
nld,70.1,1988
nld,70.1,1989
nld,70.3,1990
nld,70.5,1991
nld,69.8,1992
nld,69.5,1993
nld,69.8,1994
nld,70.7,1995
nld,71.0,1996
nld,71.7,1997
nld,72.2,1998
nld,72.3,1999
nld,72.4,2000
nld,72.0,2001
nld,72.0,2002
nld,71.8,2003
nld,71.1,2004
nld,70.3,2005
nld,70.6,2006
nld,70.8,2007
ant,74.6,1980
ant,74.8,1981
ant,71.0,1982
ant,75.3,1983
ant,70.7,1984
ant,70.5,1985
ant,67.5,1986
ant,67.8,1987
ant,68.1,1988
ant,68.4,1989
ant,68.6,1990
ant,68.8,1991
ant,69.0,1992
ant,69.0,1993
ant,68.9,1994
ant,68.8,1995
ant,69.3,1996
ant,68.7,1997
ant,69.0,1998
ant,68.1,1999
ant,67.2,2000
ant,67.0,2001
ant,66.8,2002
ant,66.6,2003
ant,66.6,2004
ant,66.3,2005
ant,65.8,2006
ant,67.7,2007
ncl,66.8,1980
ncl,66.9,1981
ncl,66.8,1982
ncl,66.8,1983
ncl,68.3,1984
ncl,69.7,1985
ncl,71.0,1986
ncl,72.0,1987
ncl,72.9,1988
ncl,73.8,1989
ncl,73.7,1990
ncl,73.7,1991
ncl,73.9,1992
ncl,74.1,1993
ncl,74.2,1994
ncl,74.1,1995
ncl,74.0,1996
ncl,73.8,1997
ncl,73.6,1998
ncl,73.3,1999
ncl,73.0,2000
ncl,72.7,2001
ncl,72.4,2002
ncl,72.1,2003
ncl,71.8,2004
ncl,71.5,2005
ncl,71.3,2006
ncl,71.1,2007
nzl,77.7,1980
nzl,77.5,1981
nzl,77.9,1982
nzl,78.3,1983
nzl,78.6,1984
nzl,78.9,1985
nzl,79.1,1986
nzl,78.3,1987
nzl,76.0,1988
nzl,74.8,1989
nzl,74.3,1990
nzl,73.8,1991
nzl,73.2,1992
nzl,73.2,1993
nzl,73.7,1994
nzl,74.1,1995
nzl,74.5,1996
nzl,74.2,1997
nzl,73.5,1998
nzl,73.5,1999
nzl,73.6,2000
nzl,74.0,2001
nzl,74.6,2002
nzl,73.7,2003
nzl,74.3,2004
nzl,74.8,2005
nzl,75.5,2006
nzl,74.5,2007
nic,80.1,1980
nic,79.9,1981
nic,80.3,1982
nic,80.1,1983
nic,80.5,1984
nic,80.9,1985
nic,82.0,1986
nic,82.8,1987
nic,83.4,1988
nic,83.9,1989
nic,84.6,1990
nic,84.9,1991
nic,85.0,1992
nic,85.1,1993
nic,85.0,1994
nic,84.8,1995
nic,85.6,1996
nic,85.9,1997
nic,86.1,1998
nic,86.3,1999
nic,86.8,2000
nic,86.7,2001
nic,86.9,2002
nic,87.0,2003
nic,86.9,2004
nic,87.1,2005
nic,87.0,2006
nic,87.2,2007
ner,86.1,1980
ner,86.0,1981
ner,85.8,1982
ner,86.0,1983
ner,86.9,1984
ner,86.6,1985
ner,86.6,1986
ner,86.8,1987
ner,86.8,1988
ner,87.2,1989
ner,87.3,1990
ner,87.2,1991
ner,87.6,1992
ner,87.4,1993
ner,87.2,1994
ner,87.1,1995
ner,87.2,1996
ner,87.3,1997
ner,87.1,1998
ner,87.4,1999
ner,87.7,2000
ner,87.6,2001
ner,87.6,2002
ner,87.5,2003
ner,87.7,2004
ner,87.6,2005
ner,87.5,2006
ner,87.5,2007
nga,75.5,1980
nga,76.9,1981
nga,77.3,1982
nga,78.0,1983
nga,77.5,1984
nga,76.9,1985
nga,76.1,1986
nga,76.2,1987
nga,76.3,1988
nga,75.6,1989
nga,75.2,1990
nga,75.2,1991
nga,75.2,1992
nga,75.0,1993
nga,75.2,1994
nga,75.2,1995
nga,75.0,1996
nga,74.8,1997
nga,74.4,1998
nga,74.5,1999
nga,73.7,2000
nga,73.6,2001
nga,73.1,2002
nga,72.3,2003
nga,71.7,2004
nga,71.5,2005
nga,71.1,2006
nga,70.6,2007
nor,75.4,1980
nor,75.2,1981
nor,75.6,1982
nor,76.1,1983
nor,76.1,1984
nor,75.2,1985
nor,74.8,1986
nor,75.5,1987
nor,74.6,1988
nor,73.2,1989
nor,72.7,1990
nor,70.4,1991
nor,70.2,1992
nor,69.5,1993
nor,69.9,1994
nor,70.4,1995
nor,71.6,1996
nor,72.8,1997
nor,73.5,1998
nor,72.9,1999
nor,73.0,2000
nor,72.8,2001
nor,72.5,2002
nor,71.8,2003
nor,71.6,2004
nor,71.5,2005
nor,71.4,2006
nor,71.0,2007
omn,80.6,1980
omn,80.5,1981
omn,80.8,1982
omn,80.5,1983
omn,80.2,1984
omn,79.9,1985
omn,80.5,1986
omn,81.1,1987
omn,81.0,1988
omn,80.8,1989
omn,81.3,1990
omn,81.6,1991
omn,81.6,1992
omn,81.8,1993
omn,81.9,1994
omn,81.8,1995
omn,81.6,1996
omn,81.0,1997
omn,80.5,1998
omn,80.2,1999
omn,79.5,2000
omn,78.7,2001
omn,78.2,2002
omn,77.8,2003
omn,77.4,2004
omn,77.0,2005
omn,76.6,2006
omn,76.6,2007
pak,86.9,1980
pak,87.0,1981
pak,87.0,1982
pak,86.6,1983
pak,86.6,1984
pak,88.1,1985
pak,86.4,1986
pak,86.3,1987
pak,86.0,1988
pak,86.0,1989
pak,86.1,1990
pak,85.0,1991
pak,85.0,1992
pak,83.8,1993
pak,84.0,1994
pak,83.8,1995
pak,83.9,1996
pak,84.0,1997
pak,83.6,1998
pak,83.9,1999
pak,84.1,2000
pak,83.8,2001
pak,83.6,2002
pak,83.6,2003
pak,83.7,2004
pak,84.3,2005
pak,84.9,2006
pak,84.9,2007
pan,78.2,1980
pan,77.5,1981
pan,77.7,1982
pan,78.8,1983
pan,79.5,1984
pan,80.2,1985
pan,78.7,1986
pan,79.9,1987
pan,81.0,1988
pan,81.6,1989
pan,81.1,1990
pan,80.5,1991
pan,81.4,1992
pan,82.4,1993
pan,82.3,1994
pan,82.5,1995
pan,82.3,1996
pan,81.9,1997
pan,81.7,1998
pan,81.7,1999
pan,81.4,2000
pan,81.1,2001
pan,80.8,2002
pan,80.8,2003
pan,81.4,2004
pan,81.1,2005
pan,80.7,2006
pan,80.3,2007
png,73.9,1980
png,74.0,1981
png,74.0,1982
png,73.9,1983
png,74.3,1984
png,74.2,1985
png,74.1,1986
png,73.9,1987
png,74.0,1988
png,74.3,1989
png,74.8,1990
png,74.4,1991
png,73.4,1992
png,72.3,1993
png,72.4,1994
png,73.0,1995
png,72.6,1996
png,73.2,1997
png,73.7,1998
png,73.4,1999
png,73.7,2000
png,74.1,2001
png,73.7,2002
png,73.1,2003
png,73.1,2004
png,73.2,2005
png,73.2,2006
png,73.4,2007
pry,84.6,1980
pry,84.3,1981
pry,84.7,1982
pry,85.0,1983
pry,85.0,1984
pry,85.1,1985
pry,85.4,1986
pry,85.5,1987
pry,85.7,1988
pry,85.8,1989
pry,82.6,1990
pry,82.3,1991
pry,83.5,1992
pry,84.9,1993
pry,85.4,1994
pry,85.7,1995
pry,85.3,1996
pry,84.8,1997
pry,84.4,1998
pry,84.8,1999
pry,84.6,2000
pry,84.3,2001
pry,84.4,2002
pry,84.3,2003
pry,84.2,2004
pry,84.1,2005
pry,84.1,2006
pry,84.1,2007
per,78.3,1980
per,78.2,1981
per,78.2,1982
per,74.8,1983
per,71.0,1984
per,72.8,1985
per,74.5,1986
per,74.4,1987
per,74.7,1988
per,74.9,1989
per,75.5,1990
per,76.1,1991
per,76.7,1992
per,77.2,1993
per,77.8,1994
per,78.4,1995
per,78.9,1996
per,79.5,1997
per,80.1,1998
per,80.6,1999
per,81.2,2000
per,81.7,2001
per,82.2,2002
per,81.9,2003
per,81.6,2004
per,81.2,2005
per,80.8,2006
per,82.3,2007
phl,80.4,1980
phl,80.4,1981
phl,80.3,1982
phl,80.4,1983
phl,80.8,1984
phl,81.1,1985
phl,82.9,1986
phl,84.2,1987
phl,83.9,1988
phl,82.8,1989
phl,82.5,1990
phl,82.9,1991
phl,83.0,1992
phl,82.5,1993
phl,82.6,1994
phl,83.2,1995
phl,83.3,1996
phl,83.0,1997
phl,83.7,1998
phl,82.7,1999
phl,81.5,2000
phl,81.9,2001
phl,81.7,2002
phl,82.1,2003
phl,81.9,2004
phl,79.8,2005
phl,79.5,2006
phl,80.4,2007
pol,74.1,1980
pol,74.5,1981
pol,74.8,1982
pol,75.0,1983
pol,75.1,1984
pol,75.1,1985
pol,75.0,1986
pol,74.8,1987
pol,74.5,1988
pol,73.3,1989
pol,72.1,1990
pol,70.9,1991
pol,69.8,1992
pol,69.2,1993
pol,67.7,1994
pol,66.5,1995
pol,65.8,1996
pol,65.4,1997
pol,64.7,1998
pol,63.3,1999
pol,63.5,2000
pol,63.2,2001
pol,62.3,2002
pol,62.0,2003
pol,62.1,2004
pol,62.5,2005
pol,62.2,2006
pol,61.4,2007
prt,79.5,1980
prt,78.5,1981
prt,77.6,1982
prt,78.5,1983
prt,76.6,1984
prt,75.4,1985
prt,74.4,1986
prt,74.0,1987
prt,73.6,1988
prt,73.7,1989
prt,73.4,1990
prt,73.3,1991
prt,71.3,1992
prt,70.2,1993
prt,69.8,1994
prt,68.9,1995
prt,69.0,1996
prt,69.3,1997
prt,69.8,1998
prt,69.6,1999
prt,69.9,2000
prt,70.4,2001
prt,70.6,2002
prt,70.2,2003
prt,69.6,2004
prt,69.4,2005
prt,69.8,2006
prt,69.8,2007
pri,61.3,1980
pri,61.4,1981
pri,61.5,1982
pri,61.3,1983
pri,61.2,1984
pri,61.3,1985
pri,60.3,1986
pri,60.3,1987
pri,60.4,1988
pri,60.5,1989
pri,60.6,1990
pri,62.0,1991
pri,61.1,1992
pri,62.0,1993
pri,61.3,1994
pri,60.6,1995
pri,61.8,1996
pri,62.6,1997
pri,62.6,1998
pri,60.6,1999
pri,59.6,2000
pri,58.9,2001
pri,58.7,2002
pri,58.8,2003
pri,58.7,2004
pri,59.0,2005
pri,57.8,2006
pri,58.1,2007
qat,89.2,1980
qat,90.2,1981
qat,91.2,1982
qat,91.8,1983
qat,92.2,1984
qat,92.7,1985
qat,93.2,1986
qat,93.2,1987
qat,93.0,1988
qat,92.9,1989
qat,92.6,1990
qat,92.3,1991
qat,91.8,1992
qat,91.3,1993
qat,90.7,1994
qat,90.0,1995
qat,89.3,1996
qat,88.6,1997
qat,88.7,1998
qat,88.9,1999
qat,89.2,2000
qat,89.6,2001
qat,90.2,2002
qat,90.8,2003
qat,91.3,2004
qat,91.4,2005
qat,91.2,2006
qat,91.6,2007
mda,75.9,1980
mda,75.7,1981
mda,75.8,1982
mda,75.6,1983
mda,75.2,1984
mda,74.9,1985
mda,75.2,1986
mda,75.3,1987
mda,74.4,1988
mda,74.5,1989
mda,73.6,1990
mda,72.8,1991
mda,71.9,1992
mda,70.9,1993
mda,69.8,1994
mda,68.5,1995
mda,67.0,1996
mda,65.4,1997
mda,63.7,1998
mda,61.8,1999
mda,59.8,2000
mda,57.8,2001
mda,55.6,2002
mda,53.4,2003
mda,51.0,2004
mda,50.3,2005
mda,50.7,2006
mda,48.0,2007
reu,71.8,1980
reu,71.3,1981
reu,71.1,1982
reu,70.9,1983
reu,70.6,1984
reu,70.3,1985
reu,69.8,1986
reu,69.2,1987
reu,68.6,1988
reu,68.0,1989
reu,67.5,1990
reu,67.4,1991
reu,67.5,1992
reu,67.5,1993
reu,67.6,1994
reu,67.6,1995
reu,67.5,1996
reu,67.4,1997
reu,67.2,1998
reu,67.0,1999
reu,66.9,2000
reu,66.6,2001
reu,66.5,2002
reu,66.3,2003
reu,65.9,2004
reu,65.6,2005
reu,65.3,2006
reu,65.2,2007
rou,70.5,1980
rou,70.1,1981
rou,69.6,1982
rou,68.9,1983
rou,68.3,1984
rou,67.8,1985
rou,67.3,1986
rou,67.0,1987
rou,66.8,1988
rou,66.7,1989
rou,66.6,1990
rou,67.4,1991
rou,69.0,1992
rou,70.8,1993
rou,72.6,1994
rou,74.4,1995
rou,72.7,1996
rou,72.6,1997
rou,71.7,1998
rou,71.3,1999
rou,70.8,2000
rou,69.3,2001
rou,65.1,2002
rou,64.1,2003
rou,62.3,2004
rou,61.7,2005
rou,62.7,2006
rou,59.9,2007
rus,76.8,1980
rus,77.2,1981
rus,77.7,1982
rus,78.1,1983
rus,78.4,1984
rus,78.6,1985
rus,78.3,1986
rus,78.0,1987
rus,77.7,1988
rus,77.2,1989
rus,75.9,1990
rus,74.3,1991
rus,72.2,1992
rus,71.9,1993
rus,71.5,1994
rus,70.8,1995
rus,69.6,1996
rus,69.1,1997
rus,68.4,1998
rus,67.9,1999
rus,68.0,2000
rus,68.0,2001
rus,67.9,2002
rus,67.9,2003
rus,67.8,2004
rus,68.2,2005
rus,67.9,2006
rus,69.3,2007
rwa,83.5,1980
rwa,83.5,1981
rwa,83.9,1982
rwa,84.2,1983
rwa,85.2,1984
rwa,85.6,1985
rwa,86.0,1986
rwa,86.7,1987
rwa,87.0,1988
rwa,87.5,1989
rwa,87.8,1990
rwa,88.1,1991
rwa,87.9,1992
rwa,88.2,1993
rwa,90.8,1994
rwa,89.5,1995
rwa,88.6,1996
rwa,87.5,1997
rwa,86.7,1998
rwa,85.9,1999
rwa,85.0,2000
rwa,83.8,2001
rwa,82.4,2002
rwa,81.3,2003
rwa,80.3,2004
rwa,79.7,2005
rwa,79.4,2006
rwa,79.2,2007
lca,83.1,1980
lca,83.0,1981
lca,84.5,1982
lca,84.4,1983
lca,82.6,1984
lca,83.5,1985
lca,82.3,1986
lca,82.4,1987
lca,81.2,1988
lca,80.6,1989
lca,78.2,1990
lca,78.1,1991
lca,77.7,1992
lca,77.6,1993
lca,77.8,1994
lca,77.7,1995
lca,77.8,1996
lca,78.0,1997
lca,77.8,1998
lca,77.8,1999
lca,78.0,2000
lca,78.7,2001
lca,78.9,2002
lca,78.8,2003
lca,78.9,2004
lca,78.7,2005
lca,78.5,2006
lca,78.9,2007
vct,83.2,1980
vct,82.9,1981
vct,82.7,1982
vct,82.7,1983
vct,82.7,1984
vct,82.5,1985
vct,81.8,1986
vct,82.1,1987
vct,81.1,1988
vct,81.3,1989
vct,80.9,1990
vct,81.1,1991
vct,80.6,1992
vct,80.6,1993
vct,80.7,1994
vct,80.7,1995
vct,80.8,1996
vct,80.6,1997
vct,80.4,1998
vct,80.2,1999
vct,80.3,2000
vct,80.6,2001
vct,80.7,2002
vct,80.4,2003
vct,80.1,2004
vct,80.0,2005
vct,79.7,2006
vct,80.1,2007
wsm,76.6,1980
wsm,76.9,1981
wsm,77.5,1982
wsm,78.0,1983
wsm,79.6,1984
wsm,79.4,1985
wsm,78.5,1986
wsm,77.5,1987
wsm,77.2,1988
wsm,76.4,1989
wsm,76.5,1990
wsm,76.7,1991
wsm,77.1,1992
wsm,77.8,1993
wsm,76.8,1994
wsm,77.3,1995
wsm,77.7,1996
wsm,77.9,1997
wsm,78.0,1998
wsm,78.0,1999
wsm,77.8,2000
wsm,77.4,2001
wsm,77.2,2002
wsm,77.0,2003
wsm,76.7,2004
wsm,76.3,2005
wsm,76.2,2006
wsm,76.0,2007
stp,81.6,1980
stp,81.4,1981
stp,80.9,1982
stp,80.5,1983
stp,80.1,1984
stp,79.8,1985
stp,79.5,1986
stp,79.3,1987
stp,79.1,1988
stp,78.7,1989
stp,78.2,1990
stp,77.4,1991
stp,76.9,1992
stp,76.6,1993
stp,75.7,1994
stp,74.7,1995
stp,73.8,1996
stp,72.9,1997
stp,72.1,1998
stp,70.8,1999
stp,70.3,2000
stp,70.3,2001
stp,70.6,2002
stp,71.0,2003
stp,71.2,2004
stp,71.5,2005
stp,71.5,2006
stp,70.8,2007
sau,71.7,1980
sau,72.4,1981
sau,74.7,1982
sau,76.7,1983
sau,77.7,1984
sau,78.9,1985
sau,79.3,1986
