geo,aged_25_54_labour_force_participation_rate_percent,time
lbr,78.9,1980
lbr,78.8,1981
lbr,78.7,1982
lbr,78.5,1983
lbr,78.3,1984
lbr,78.3,1985
lbr,78.4,1986
lbr,78.2,1987
lbr,78.2,1988
lbr,78.3,1989
lbr,78.3,1990
lbr,78.3,1991
lbr,78.2,1992
lbr,78.1,1993
lbr,78.2,1994
lbr,78.3,1995
lbr,78.4,1996
lbr,78.4,1997
lbr,78.4,1998
lbr,78.4,1999
lbr,78.5,2000
lbr,78.6,2001
lbr,78.6,2002
lbr,78.7,2003
lbr,78.8,2004
lbr,78.9,2005
lbr,78.9,2006
lbr,79.1,2007
lby,63.5,1980
lby,63.5,1981
lby,63.3,1982
lby,63.2,1983
lby,63.1,1984
lby,63.1,1985
lby,63.1,1986
lby,63.2,1987
lby,63.3,1988
lby,63.3,1989
lby,63.5,1990
lby,63.6,1991
lby,63.8,1992
lby,64.0,1993
lby,64.3,1994
lby,64.6,1995
lby,64.8,1996
lby,65.2,1997
lby,65.5,1998
lby,65.7,1999
lby,65.9,2000
lby,66.0,2001
lby,66.1,2002
lby,65.9,2003
lby,65.8,2004
lby,65.6,2005
lby,65.3,2006
lby,65.9,2007
ltu,92.8,1980
ltu,92.8,1981
ltu,92.8,1982
ltu,92.8,1983
ltu,92.9,1984
ltu,92.9,1985
ltu,92.9,1986
ltu,93.0,1987
ltu,93.1,1988
ltu,93.2,1989
ltu,92.9,1990
ltu,92.5,1991
ltu,92.1,1992
ltu,91.7,1993
ltu,91.2,1994
ltu,90.6,1995
ltu,90.0,1996
ltu,89.4,1997
ltu,91.1,1998
ltu,92.3,1999
ltu,88.8,2000
ltu,89.0,2001
ltu,89.0,2002
ltu,88.8,2003
ltu,88.6,2004
ltu,87.9,2005
ltu,86.2,2006
ltu,86.9,2007
lux,69.6,1980
lux,69.0,1981
lux,68.9,1982
lux,68.8,1983
lux,69.3,1984
lux,69.5,1985
lux,71.1,1986
lux,72.4,1987
lux,71.7,1988
lux,71.8,1989
lux,72.6,1990
lux,73.8,1991
lux,75.3,1992
lux,75.0,1993
lux,75.8,1994
lux,73.8,1995
lux,75.2,1996
lux,76.0,1997
lux,76.6,1998
lux,78.2,1999
lux,79.8,2000
lux,79.8,2001
lux,81.0,2002
lux,80.4,2003
lux,83.0,2004
lux,84.0,2005
lux,84.2,2006
lux,84.9,2007
mac,64.1,1980
mac,65.0,1981
mac,65.6,1982
mac,66.4,1983
mac,67.1,1984
mac,67.0,1985
mac,67.3,1986
mac,68.2,1987
mac,68.7,1988
mac,69.0,1989
mac,69.6,1990
mac,69.7,1991
mac,70.6,1992
mac,68.7,1993
mac,68.8,1994
mac,71.2,1995
mac,81.3,1996
mac,81.4,1997
mac,81.0,1998
mac,81.3,1999
mac,81.4,2000
mac,82.3,2001
mac,80.9,2002
mac,80.4,2003
mac,81.5,2004
mac,82.9,2005
mac,84.9,2006
mac,84.6,2007
mdg,92.5,1980
mdg,92.4,1981
mdg,92.3,1982
mdg,92.3,1983
mdg,92.3,1984
mdg,92.3,1985
mdg,92.3,1986
mdg,92.3,1987
mdg,92.4,1988
mdg,92.4,1989
mdg,92.4,1990
mdg,92.3,1991
mdg,92.2,1992
mdg,92.2,1993
mdg,92.2,1994
mdg,92.2,1995
mdg,92.1,1996
mdg,92.1,1997
mdg,92.1,1998
mdg,92.2,1999
mdg,92.2,2000
mdg,92.3,2001
mdg,92.0,2002
mdg,92.2,2003
mdg,94.3,2004
mdg,95.8,2005
mdg,95.9,2006
mdg,95.0,2007
mwi,93.8,1980
mwi,93.6,1981
mwi,93.5,1982
mwi,93.5,1983
mwi,92.7,1984
mwi,91.8,1985
mwi,90.7,1986
mwi,89.4,1987
mwi,89.6,1988
mwi,89.7,1989
mwi,89.8,1990
mwi,90.0,1991
mwi,90.2,1992
mwi,90.3,1993
mwi,90.5,1994
mwi,90.7,1995
mwi,90.8,1996
mwi,91.0,1997
mwi,91.1,1998
mwi,91.0,1999
mwi,90.9,2000
mwi,90.7,2001
mwi,90.7,2002
mwi,90.7,2003
mwi,90.7,2004
mwi,90.7,2005
mwi,90.8,2006
mwi,90.7,2007
mys,71.5,1980
mys,71.5,1981
mys,71.6,1982
mys,71.7,1983
mys,71.8,1984
mys,71.7,1985
mys,71.7,1986
mys,71.9,1987
mys,72.2,1988
mys,72.7,1989
mys,73.1,1990
mys,73.4,1991
mys,73.6,1992
mys,73.8,1993
mys,73.9,1994
mys,74.1,1995
mys,74.2,1996
mys,74.3,1997
mys,74.5,1998
mys,74.4,1999
mys,75.6,2000
mys,75.5,2001
mys,75.5,2002
mys,75.5,2003
mys,75.6,2004
mys,75.6,2005
mys,75.6,2006
mys,76.0,2007
mdv,57.4,1980
mdv,57.5,1981
mdv,57.8,1982
mdv,58.1,1983
mdv,58.3,1984
mdv,58.3,1985
mdv,58.0,1986
mdv,57.8,1987
mdv,57.6,1988
mdv,57.4,1989
mdv,57.3,1990
mdv,58.1,1991
mdv,59.1,1992
mdv,60.2,1993
mdv,61.3,1994
mdv,62.5,1995
mdv,63.4,1996
mdv,64.4,1997
mdv,65.4,1998
mdv,66.4,1999
mdv,67.4,2000
mdv,68.9,2001
mdv,70.3,2002
mdv,71.8,2003
mdv,73.3,2004
mdv,74.7,2005
mdv,76.1,2006
mdv,76.2,2007
mli,63.5,1980
mli,63.2,1981
mli,62.8,1982
mli,62.7,1983
mli,62.5,1984
mli,62.0,1985
mli,62.1,1986
mli,61.9,1987
mli,61.8,1988
mli,61.8,1989
mli,61.8,1990
mli,61.6,1991
mli,61.7,1992
mli,61.5,1993
mli,61.4,1994
mli,61.4,1995
mli,61.3,1996
mli,61.4,1997
mli,61.4,1998
mli,61.5,1999
mli,61.6,2000
mli,62.0,2001
mli,62.2,2002
mli,62.3,2003
mli,62.4,2004
mli,62.6,2005
mli,62.7,2006
mli,63.4,2007
mlt,48.7,1980
mlt,49.2,1981
mlt,49.8,1982
mlt,50.4,1983
mlt,50.9,1984
mlt,51.6,1985
mlt,52.2,1986
mlt,52.4,1987
mlt,53.2,1988
mlt,53.8,1989
mlt,54.3,1990
mlt,55.0,1991
mlt,55.3,1992
mlt,56.1,1993
mlt,57.0,1994
mlt,57.6,1995
mlt,59.4,1996
mlt,61.1,1997
mlt,62.1,1998
mlt,62.8,1999
mlt,63.4,2000
mlt,64.1,2001
mlt,66.0,2002
mlt,66.1,2003
mlt,66.6,2004
mlt,67.0,2005
mlt,69.4,2006
mlt,70.1,2007
mtq,79.0,1980
mtq,79.1,1981
mtq,79.0,1982
mtq,80.0,1983
mtq,81.0,1984
mtq,81.9,1985
mtq,82.8,1986
mtq,83.7,1987
mtq,84.5,1988
mtq,85.3,1989
mtq,86.0,1990
mtq,86.3,1991
mtq,86.5,1992
mtq,86.7,1993
mtq,86.9,1994
mtq,87.0,1995
mtq,87.1,1996
mtq,87.3,1997
mtq,87.4,1998
mtq,87.5,1999
mtq,87.6,2000
mtq,87.7,2001
mtq,87.7,2002
mtq,87.7,2003
mtq,87.6,2004
mtq,87.7,2005
mtq,87.9,2006
mtq,87.9,2007
mrt,81.3,1980
mrt,81.3,1981
mrt,81.2,1982
mrt,81.3,1983
mrt,81.1,1984
mrt,81.3,1985
mrt,80.9,1986
mrt,81.0,1987
mrt,81.0,1988
mrt,81.2,1989
mrt,81.0,1990
mrt,81.5,1991
mrt,81.6,1992
mrt,82.0,1993
mrt,82.1,1994
mrt,82.3,1995
mrt,82.5,1996
mrt,82.6,1997
mrt,82.7,1998
mrt,83.0,1999
mrt,83.1,2000
mrt,83.4,2001
mrt,83.0,2002
mrt,83.5,2003
mrt,83.7,2004
mrt,84.2,2005
mrt,84.6,2006
mrt,84.5,2007
mus,68.3,1980
mus,69.0,1981
mus,69.8,1982
mus,70.4,1983
mus,71.0,1984
mus,71.7,1985
mus,72.4,1986
mus,73.1,1987
mus,73.6,1988
mus,74.1,1989
mus,72.3,1990
mus,73.0,1991
mus,73.4,1992
mus,73.9,1993
mus,74.4,1994
mus,72.4,1995
mus,72.7,1996
mus,73.0,1997
mus,73.3,1998
mus,73.6,1999
mus,73.9,2000
mus,74.1,2001
mus,73.9,2002
mus,73.5,2003
mus,73.2,2004
mus,74.2,2005
mus,74.1,2006
mus,74.5,2007
mex,68.7,1980
mex,69.7,1981
mex,69.7,1982
mex,68.7,1983
mex,68.9,1984
mex,68.8,1985
mex,68.1,1986
mex,67.9,1987
mex,67.6,1988
mex,67.5,1989
mex,67.5,1990
mex,67.3,1991
mex,67.7,1992
mex,68.1,1993
mex,68.2,1994
mex,68.3,1995
mex,68.9,1996
mex,70.8,1997
mex,70.1,1998
mex,69.3,1999
mex,69.7,2000
mex,69.6,2001
mex,70.2,2002
mex,70.0,2003
mex,71.6,2004
mex,71.8,2005
mex,72.6,2006
mex,72.0,2007
mng,73.3,1980
mng,73.3,1981
mng,73.3,1982
mng,73.3,1983
mng,73.3,1984
mng,73.3,1985
mng,73.3,1986
mng,73.4,1987
mng,73.5,1988
mng,73.6,1989
mng,73.7,1990
mng,73.7,1991
mng,73.8,1992
mng,73.8,1993
mng,73.8,1994
mng,73.8,1995
mng,73.9,1996
mng,73.9,1997
mng,74.0,1998
mng,73.8,1999
mng,73.5,2000
mng,73.2,2001
mng,72.9,2002
mng,72.6,2003
mng,72.5,2004
mng,72.3,2005
mng,72.3,2006
mng,71.8,2007
mar,58.2,1980
mar,58.5,1981
mar,58.7,1982
mar,58.8,1983
mar,58.9,1984
mar,59.0,1985
mar,59.2,1986
mar,59.2,1987
mar,59.4,1988
mar,59.6,1989
mar,59.8,1990
mar,60.1,1991
mar,60.3,1992
mar,60.6,1993
mar,61.0,1994
mar,61.2,1995
mar,61.7,1996
mar,62.0,1997
mar,62.4,1998
mar,62.7,1999
mar,61.9,2000
mar,60.9,2001
mar,60.6,2002
mar,61.5,2003
mar,62.0,2004
mar,61.8,2005
mar,62.0,2006
mar,61.5,2007
moz,95.1,1980
moz,95.0,1981
moz,94.9,1982
moz,94.8,1983
moz,94.6,1984
moz,94.4,1985
moz,94.2,1986
moz,94.0,1987
moz,93.8,1988
moz,93.5,1989
moz,93.2,1990
moz,92.9,1991
moz,92.5,1992
moz,92.1,1993
moz,91.7,1994
moz,91.2,1995
moz,90.6,1996
moz,90.0,1997
moz,90.1,1998
moz,90.1,1999
moz,90.1,2000
moz,90.1,2001
moz,90.1,2002
moz,90.1,2003
moz,90.1,2004
moz,90.0,2005
moz,90.0,2006
moz,89.9,2007
mmr,86.1,1980
mmr,86.1,1981
mmr,86.2,1982
mmr,86.3,1983
mmr,86.4,1984
mmr,86.4,1985
mmr,86.5,1986
mmr,86.5,1987
mmr,86.7,1988
mmr,86.8,1989
mmr,86.9,1990
mmr,87.1,1991
mmr,87.1,1992
mmr,87.2,1993
mmr,87.4,1994
mmr,87.5,1995
mmr,87.6,1996
mmr,87.6,1997
mmr,87.5,1998
mmr,87.6,1999
mmr,87.7,2000
mmr,87.7,2001
mmr,87.7,2002
mmr,87.8,2003
mmr,87.8,2004
mmr,87.9,2005
mmr,88.1,2006
mmr,88.0,2007
nam,74.5,1980
nam,74.0,1981
nam,73.8,1982
nam,73.5,1983
nam,73.5,1984
nam,73.8,1985
nam,73.9,1986
nam,73.9,1987
nam,74.3,1988
nam,74.3,1989
nam,74.3,1990
nam,74.4,1991
nam,74.7,1992
nam,74.5,1993
nam,74.7,1994
nam,74.3,1995
nam,74.0,1996
nam,73.6,1997
nam,74.2,1998
nam,74.8,1999
nam,75.3,2000
nam,75.6,2001
nam,75.9,2002
nam,76.1,2003
nam,76.5,2004
nam,76.9,2005
nam,77.2,2006
nam,77.8,2007
npl,69.5,1980
npl,69.5,1981
npl,69.9,1982
npl,70.3,1983
npl,70.7,1984
npl,71.1,1985
npl,71.5,1986
npl,71.9,1987
npl,72.4,1988
npl,72.7,1989
npl,73.1,1990
npl,73.4,1991
npl,73.7,1992
npl,74.1,1993
npl,74.4,1994
npl,74.9,1995
npl,75.3,1996
npl,75.7,1997
npl,76.2,1998
npl,76.7,1999
npl,77.1,2000
npl,77.6,2001
npl,78.2,2002
npl,79.0,2003
npl,79.8,2004
npl,80.7,2005
npl,81.7,2006
npl,81.4,2007
nld,65.5,1980
nld,66.2,1981
nld,67.1,1982
nld,67.9,1983
nld,68.2,1984
nld,68.6,1985
nld,68.9,1986
nld,73.8,1987
nld,74.9,1988
nld,75.2,1989
nld,76.3,1990
nld,77.5,1991
nld,77.3,1992
nld,78.2,1993
nld,78.7,1994
nld,79.9,1995
nld,80.2,1996
nld,81.5,1997
nld,82.3,1998
nld,82.7,1999
nld,83.1,2000
nld,83.4,2001
nld,83.4,2002
nld,84.3,2003
nld,84.3,2004
nld,84.6,2005
nld,85.1,2006
nld,85.7,2007
ant,65.7,1980
ant,65.7,1981
ant,66.3,1982
ant,72.6,1983
ant,69.6,1984
ant,68.6,1985
ant,66.1,1986
ant,67.5,1987
ant,69.0,1988
ant,70.4,1989
ant,71.7,1990
ant,72.9,1991
ant,74.1,1992
ant,75.2,1993
ant,76.2,1994
ant,77.2,1995
ant,79.4,1996
ant,81.4,1997
ant,80.7,1998
ant,81.1,1999
ant,81.2,2000
ant,81.4,2001
ant,81.5,2002
ant,81.8,2003
ant,81.8,2004
ant,82.2,2005
ant,82.8,2006
ant,82.3,2007
ncl,69.2,1980
ncl,68.9,1981
ncl,68.9,1982
ncl,68.8,1983
ncl,69.9,1984
ncl,71.0,1985
ncl,72.1,1986
ncl,73.1,1987
ncl,74.1,1988
ncl,75.0,1989
ncl,75.0,1990
ncl,75.1,1991
ncl,75.0,1992
ncl,75.0,1993
ncl,75.0,1994
ncl,75.0,1995
ncl,74.9,1996
ncl,74.8,1997
ncl,74.6,1998
ncl,74.4,1999
ncl,74.4,2000
ncl,74.2,2001
ncl,74.2,2002
ncl,74.1,2003
ncl,74.1,2004
ncl,74.0,2005
ncl,74.0,2006
ncl,73.8,2007
nzl,71.8,1980
nzl,71.9,1981
nzl,74.0,1982
nzl,76.1,1983
nzl,78.1,1984
nzl,80.0,1985
nzl,81.9,1986
nzl,82.3,1987
nzl,81.6,1988
nzl,81.1,1989
nzl,81.3,1990
nzl,81.6,1991
nzl,81.6,1992
nzl,81.3,1993
nzl,81.6,1994
nzl,81.8,1995
nzl,82.5,1996
nzl,82.2,1997
nzl,81.8,1998
nzl,82.1,1999
nzl,82.3,2000
nzl,82.7,2001
nzl,83.0,2002
nzl,82.7,2003
nzl,83.2,2004
nzl,84.2,2005
nzl,84.3,2006
nzl,84.2,2007
nic,71.3,1980
nic,72.1,1981
nic,71.4,1982
nic,71.8,1983
nic,71.0,1984
nic,70.0,1985
nic,71.1,1986
nic,71.9,1987
nic,72.6,1988
nic,73.1,1989
nic,73.2,1990
nic,72.5,1991
nic,71.7,1992
nic,70.8,1993
nic,69.9,1994
nic,68.8,1995
nic,69.4,1996
nic,69.3,1997
nic,69.1,1998
nic,70.0,1999
nic,70.3,2000
nic,70.6,2001
nic,70.2,2002
nic,70.2,2003
nic,70.7,2004
nic,70.4,2005
nic,71.0,2006
nic,71.7,2007
ner,72.7,1980
ner,72.5,1981
ner,72.1,1982
ner,71.3,1983
ner,70.0,1984
ner,69.9,1985
ner,69.9,1986
ner,69.9,1987
ner,70.2,1988
ner,70.1,1989
ner,70.2,1990
ner,70.1,1991
ner,69.7,1992
ner,69.6,1993
ner,69.6,1994
ner,69.7,1995
ner,69.8,1996
ner,70.0,1997
ner,70.5,1998
ner,70.4,1999
ner,70.3,2000
ner,70.5,2001
ner,70.4,2002
ner,70.4,2003
ner,70.1,2004
ner,70.1,2005
ner,70.0,2006
ner,69.9,2007
nga,72.3,1980
nga,71.3,1981
nga,71.0,1982
nga,70.5,1983
nga,70.7,1984
nga,70.8,1985
nga,70.9,1986
nga,70.8,1987
nga,70.7,1988
nga,71.2,1989
nga,71.4,1990
nga,71.5,1991
nga,71.4,1992
nga,71.5,1993
nga,71.3,1994
nga,71.2,1995
nga,71.3,1996
nga,71.3,1997
nga,71.5,1998
nga,71.3,1999
nga,71.8,2000
nga,71.8,2001
nga,72.1,2002
nga,72.6,2003
nga,73.0,2004
nga,73.0,2005
nga,73.3,2006
nga,73.6,2007
nor,81.2,1980
nor,82.2,1981
nor,82.5,1982
nor,84.4,1983
nor,85.4,1984
nor,86.0,1985
nor,86.7,1986
nor,87.6,1987
nor,86.8,1988
nor,86.3,1989
nor,85.9,1990
nor,85.4,1991
nor,85.3,1992
nor,84.9,1993
nor,85.1,1994
nor,85.9,1995
nor,87.1,1996
nor,87.7,1997
nor,87.9,1998
nor,87.6,1999
nor,87.5,2000
nor,87.4,2001
nor,87.1,2002
nor,86.2,2003
nor,86.5,2004
nor,86.6,2005
nor,87.0,2006
nor,86.5,2007
omn,65.3,1980
omn,66.0,1981
omn,66.6,1982
omn,67.0,1983
omn,67.2,1984
omn,67.5,1985
omn,67.9,1986
omn,68.4,1987
omn,68.7,1988
omn,69.2,1989
omn,70.2,1990
omn,71.3,1991
omn,72.4,1992
omn,73.6,1993
omn,74.5,1994
omn,75.1,1995
omn,75.4,1996
omn,75.3,1997
omn,75.1,1998
omn,74.9,1999
omn,74.4,2000
omn,73.7,2001
omn,73.2,2002
omn,72.6,2003
omn,72.1,2004
omn,71.6,2005
omn,71.1,2006
omn,71.0,2007
pak,55.1,1980
pak,56.4,1981
pak,56.5,1982
pak,56.0,1983
pak,56.0,1984
pak,56.1,1985
pak,55.5,1986
pak,56.1,1987
pak,56.6,1988
pak,56.7,1989
pak,56.7,1990
pak,57.8,1991
pak,57.8,1992
pak,57.9,1993
pak,58.5,1994
pak,57.4,1995
pak,57.7,1996
pak,58.1,1997
pak,58.2,1998
pak,59.1,1999
pak,60.0,2000
pak,59.4,2001
pak,58.9,2002
pak,59.3,2003
pak,59.7,2004
pak,60.7,2005
pak,61.7,2006
pak,62.0,2007
pan,72.3,1980
pan,73.3,1981
pan,72.9,1982
pan,71.3,1983
pan,71.9,1984
pan,72.2,1985
pan,72.7,1986
pan,70.9,1987
pan,69.5,1988
pan,70.6,1989
pan,71.1,1990
pan,72.0,1991
pan,72.8,1992
pan,73.2,1993
pan,73.7,1994
pan,73.8,1995
pan,74.0,1996
pan,74.8,1997
pan,75.7,1998
pan,76.2,1999
pan,77.0,2000
pan,77.7,2001
pan,78.4,2002
pan,78.5,2003
pan,79.1,2004
pan,79.5,2005
pan,78.9,2006
pan,79.9,2007
png,81.5,1980
png,81.5,1981
png,81.4,1982
png,81.4,1983
png,81.4,1984
png,81.3,1985
png,81.3,1986
png,81.3,1987
png,81.2,1988
png,81.2,1989
png,81.1,1990
png,81.2,1991
png,81.3,1992
png,81.3,1993
png,81.3,1994
png,81.3,1995
png,81.3,1996
png,81.3,1997
png,81.3,1998
png,81.3,1999
png,81.3,2000
png,81.3,2001
png,81.3,2002
png,81.4,2003
png,81.4,2004
png,81.4,2005
png,81.4,2006
png,81.4,2007
pry,79.4,1980
pry,80.0,1981
pry,80.3,1982
pry,80.6,1983
pry,80.9,1984
pry,81.0,1985
pry,81.0,1986
pry,80.9,1987
pry,80.8,1988
pry,80.7,1989
pry,78.5,1990
pry,77.7,1991
pry,79.6,1992
pry,80.3,1993
pry,80.8,1994
pry,81.4,1995
pry,82.1,1996
pry,83.0,1997
pry,83.9,1998
pry,84.8,1999
pry,85.7,2000
pry,86.5,2001
pry,87.2,2002
pry,88.0,2003
pry,88.7,2004
pry,89.3,2005
pry,89.8,2006
pry,90.1,2007
per,67.3,1980
per,67.8,1981
per,68.2,1982
per,68.5,1983
per,68.9,1984
per,72.7,1985
per,76.2,1986
per,74.6,1987
per,74.7,1988
per,74.7,1989
per,75.3,1990
per,75.8,1991
per,76.4,1992
per,76.9,1993
per,77.5,1994
per,78.0,1995
per,78.5,1996
per,79.0,1997
per,79.4,1998
per,79.9,1999
per,80.4,2000
per,80.8,2001
per,81.3,2002
per,82.1,2003
per,83.0,2004
per,83.8,2005
per,84.6,2006
per,84.2,2007
phl,76.4,1980
phl,76.4,1981
phl,76.5,1982
phl,76.5,1983
phl,76.4,1984
phl,76.3,1985
phl,76.7,1986
phl,76.7,1987
phl,76.8,1988
phl,76.0,1989
phl,75.9,1990
phl,75.9,1991
phl,76.1,1992
phl,76.0,1993
phl,76.1,1994
phl,77.1,1995
phl,77.2,1996
phl,77.6,1997
phl,77.7,1998
phl,77.9,1999
phl,76.9,2000
phl,79.1,2001
phl,79.0,2002
phl,78.8,2003
phl,78.1,2004
phl,77.0,2005
phl,76.4,2006
phl,77.3,2007
pol,84.9,1980
pol,84.9,1981
pol,84.9,1982
pol,84.9,1983
pol,85.0,1984
pol,85.0,1985
pol,85.1,1986
pol,85.2,1987
pol,85.3,1988
pol,85.2,1989
pol,85.1,1990
pol,85.0,1991
pol,84.9,1992
pol,85.3,1993
pol,84.8,1994
pol,84.1,1995
pol,83.7,1996
pol,83.0,1997
pol,82.9,1998
pol,82.7,1999
pol,82.5,2000
pol,82.3,2001
pol,81.9,2002
pol,81.8,2003
pol,82.2,2004
pol,82.8,2005
pol,81.7,2006
pol,82.1,2007
prt,73.2,1980
prt,74.6,1981
prt,74.4,1982
prt,77.9,1983
prt,77.7,1984
prt,78.3,1985
prt,77.8,1986
prt,78.9,1987
prt,79.8,1988
prt,80.6,1989
prt,81.4,1990
prt,82.9,1991
prt,82.1,1992
prt,83.3,1993
prt,83.8,1994
prt,84.1,1995
prt,84.1,1996
prt,84.4,1997
prt,83.9,1998
prt,84.0,1999
prt,84.8,2000
prt,85.3,2001
prt,85.4,2002
prt,86.0,2003
prt,86.3,2004
prt,87.1,2005
prt,87.7,2006
prt,87.2,2007
pri,57.3,1980
pri,57.6,1981
pri,57.4,1982
pri,57.6,1983
pri,58.7,1984
pri,58.9,1985
pri,60.1,1986
pri,60.9,1987
pri,61.9,1988
pri,62.6,1989
pri,63.1,1990
pri,64.2,1991
pri,64.3,1992
pri,65.3,1993
pri,64.8,1994
pri,64.4,1995
pri,65.6,1996
pri,66.2,1997
pri,66.4,1998
pri,67.2,1999
pri,65.2,2000
pri,66.3,2001
pri,66.6,2002
pri,67.0,2003
pri,67.2,2004
pri,67.6,2005
pri,68.2,2006
pri,69.3,2007
qat,80.7,1980
qat,81.5,1981
qat,82.6,1982
qat,83.5,1983
qat,84.2,1984
qat,84.7,1985
qat,85.1,1986
qat,85.3,1987
qat,85.3,1988
qat,85.3,1989
qat,85.2,1990
qat,84.9,1991
qat,84.6,1992
qat,84.1,1993
qat,83.8,1994
qat,83.5,1995
qat,83.3,1996
qat,83.1,1997
qat,83.5,1998
qat,83.9,1999
qat,84.4,2000
qat,84.8,2001
qat,85.3,2002
qat,85.8,2003
qat,86.3,2004
qat,86.4,2005
qat,86.2,2006
qat,86.6,2007
mda,93.2,1980
mda,93.1,1981
mda,93.1,1982
mda,93.0,1983
mda,92.9,1984
mda,92.8,1985
mda,93.0,1986
mda,93.1,1987
mda,92.8,1988
mda,93.0,1989
mda,92.3,1990
mda,91.6,1991
mda,90.8,1992
mda,89.9,1993
mda,88.9,1994
mda,87.7,1995
mda,86.3,1996
mda,84.8,1997
mda,83.0,1998
mda,81.1,1999
mda,79.0,2000
mda,76.7,2001
mda,74.3,2002
mda,71.8,2003
mda,69.1,2004
mda,68.6,2005
mda,68.8,2006
mda,64.9,2007
reu,65.6,1980
reu,66.0,1981
reu,66.4,1982
reu,67.4,1983
reu,68.4,1984
reu,69.4,1985
reu,70.4,1986
reu,71.4,1987
reu,72.3,1988
reu,73.2,1989
reu,74.1,1990
reu,74.9,1991
reu,75.6,1992
reu,76.3,1993
reu,77.0,1994
reu,77.7,1995
reu,78.3,1996
reu,79.0,1997
reu,79.6,1998
reu,80.2,1999
reu,80.1,2000
reu,80.3,2001
reu,80.3,2002
reu,80.3,2003
reu,80.4,2004
reu,80.5,2005
reu,80.6,2006
reu,81.0,2007
rou,87.4,1980
rou,87.3,1981
rou,87.2,1982
rou,87.1,1983
rou,86.9,1984
rou,86.8,1985
rou,86.6,1986
rou,86.5,1987
rou,86.4,1988
rou,86.3,1989
rou,86.3,1990
rou,85.0,1991
rou,85.6,1992
rou,86.1,1993
rou,86.4,1994
rou,86.6,1995
rou,85.1,1996
rou,84.9,1997
rou,83.2,1998
rou,83.0,1999
rou,82.8,2000
rou,81.6,2001
rou,78.6,2002
rou,77.9,2003
rou,78.3,2004
rou,78.2,2005
rou,79.8,2006
rou,77.1,2007
rus,93.7,1980
rus,93.8,1981
rus,93.9,1982
rus,94.0,1983
rus,94.2,1984
rus,94.3,1985
rus,94.2,1986
rus,94.1,1987
rus,94.3,1988
rus,94.2,1989
rus,93.2,1990
rus,92.0,1991
rus,90.3,1992
rus,89.5,1993
rus,88.7,1994
rus,87.5,1995
rus,87.8,1996
rus,87.7,1997
rus,87.3,1998
rus,86.9,1999
rus,87.5,2000
rus,87.9,2001
rus,88.1,2002
rus,88.1,2003
rus,88.0,2004
rus,88.3,2005
rus,88.1,2006
rus,88.2,2007
rwa,95.4,1980
rwa,95.4,1981
rwa,95.3,1982
rwa,95.3,1983
rwa,95.2,1984
rwa,95.2,1985
rwa,95.2,1986
rwa,95.1,1987
rwa,95.1,1988
rwa,95.1,1989
rwa,95.1,1990
rwa,95.1,1991
rwa,95.1,1992
rwa,95.1,1993
rwa,94.7,1994
rwa,95.0,1995
rwa,95.1,1996
rwa,95.2,1997
rwa,95.3,1998
rwa,95.4,1999
rwa,95.4,2000
rwa,95.5,2001
rwa,95.6,2002
rwa,95.6,2003
rwa,95.7,2004
rwa,95.7,2005
rwa,95.7,2006
rwa,95.7,2007
lca,64.6,1980
lca,64.9,1981
lca,63.3,1982
lca,63.8,1983
lca,66.9,1984
lca,66.3,1985
lca,68.5,1986
lca,69.0,1987
lca,71.1,1988
lca,72.4,1989
lca,75.6,1990
lca,76.0,1991
lca,76.6,1992
lca,76.8,1993
lca,76.7,1994
lca,77.0,1995
lca,77.0,1996
lca,77.0,1997
lca,77.4,1998
lca,77.6,1999
lca,77.5,2000
lca,76.8,2001
lca,76.6,2002
lca,76.8,2003
lca,76.8,2004
lca,77.2,2005
lca,77.6,2006
lca,77.1,2007
vct,64.6,1980
vct,65.7,1981
vct,66.6,1982
vct,67.3,1983
vct,68.0,1984
vct,69.4,1985
vct,71.6,1986
vct,72.2,1987
vct,74.8,1988
vct,75.4,1989
vct,76.6,1990
vct,76.8,1991
vct,77.5,1992
vct,77.5,1993
vct,77.2,1994
vct,77.2,1995
vct,77.2,1996
vct,77.6,1997
vct,78.2,1998
vct,78.7,1999
vct,78.9,2000
vct,78.7,2001
vct,78.9,2002
vct,79.7,2003
vct,80.3,2004
vct,80.9,2005
vct,81.7,2006
vct,81.3,2007
wsm,78.9,1980
wsm,79.1,1981
wsm,79.3,1982
wsm,79.5,1983
wsm,78.9,1984
wsm,78.9,1985
wsm,78.8,1986
wsm,78.5,1987
wsm,77.6,1988
wsm,77.2,1989
wsm,76.7,1990
wsm,76.5,1991
wsm,76.7,1992
wsm,76.8,1993
wsm,78.0,1994
wsm,78.2,1995
wsm,78.3,1996
wsm,78.4,1997
wsm,78.4,1998
wsm,78.5,1999
wsm,78.6,2000
wsm,78.8,2001
wsm,78.8,2002
wsm,78.8,2003
wsm,78.8,2004
wsm,78.9,2005
wsm,79.0,2006
wsm,79.1,2007
stp,71.0,1980
stp,71.0,1981
stp,71.2,1982
stp,71.3,1983
stp,71.4,1984
stp,71.5,1985
stp,71.6,1986
stp,71.8,1987
stp,71.9,1988
stp,72.0,1989
stp,72.1,1990
stp,72.1,1991
stp,72.1,1992
stp,71.8,1993
stp,72.3,1994
stp,72.8,1995
stp,73.4,1996
stp,74.0,1997
stp,74.4,1998
stp,75.6,1999
stp,76.0,2000
stp,76.3,2001
