alternative_gdp_per_capita_ppp_pwt_8_0,geo,time
15070.0,gnq,2008
8161.0,gnq,2009
7251.0,gnq,2010
9176.0,gnq,2011
10430.0,est,1990
11490.0,est,1991
8635.0,est,1992
8371.0,est,1993
8240.0,est,1994
9153.0,est,1995
8285.0,est,1996
9315.0,est,1997
9913.0,est,1998
10370.0,est,1999
11340.0,est,2000
12040.0,est,2001
12880.0,est,2002
13720.0,est,2003
14750.0,est,2004
15830.0,est,2005
17620.0,est,2006
19890.0,est,2007
19910.0,est,2008
17860.0,est,2009
18760.0,est,2010
20100.0,est,2011
357.4,eth,1950
401.6,eth,1951
411.6,eth,1952
431.7,eth,1953
426.8,eth,1954
428.6,eth,1955
441.7,eth,1956
431.0,eth,1957
427.0,eth,1958
445.5,eth,1959
458.1,eth,1960
467.9,eth,1961
474.3,eth,1962
480.0,eth,1963
504.9,eth,1964
529.4,eth,1965
535.2,eth,1966
528.9,eth,1967
541.3,eth,1968
572.0,eth,1969
556.7,eth,1970
563.8,eth,1971
577.8,eth,1972
581.2,eth,1973
577.1,eth,1974
577.1,eth,1975
589.8,eth,1976
588.3,eth,1977
588.2,eth,1978
596.2,eth,1979
620.8,eth,1980
673.5,eth,1981
714.0,eth,1982
800.8,eth,1983
787.3,eth,1984
786.9,eth,1985
763.2,eth,1986
617.0,eth,1987
699.9,eth,1988
663.4,eth,1989
631.9,eth,1990
561.9,eth,1991
480.4,eth,1992
498.0,eth,1993
446.6,eth,1994
476.9,eth,1995
472.3,eth,1996
504.7,eth,1997
447.6,eth,1998
445.2,eth,1999
434.7,eth,2000
437.6,eth,2001
404.2,eth,2002
382.2,eth,2003
426.6,eth,2004
490.4,eth,2005
536.7,eth,2006
612.2,eth,2007
646.7,eth,2008
713.5,eth,2009
755.1,eth,2010
782.7,eth,2011
2355.0,fji,1960
2339.0,fji,1961
2293.0,fji,1962
2661.0,fji,1963
2964.0,fji,1964
2286.0,fji,1965
2328.0,fji,1966
2428.0,fji,1967
2646.0,fji,1968
2730.0,fji,1969
2951.0,fji,1970
3089.0,fji,1971
3269.0,fji,1972
3607.0,fji,1973
3866.0,fji,1974
4154.0,fji,1975
4107.0,fji,1976
4272.0,fji,1977
4311.0,fji,1978
4796.0,fji,1979
4700.0,fji,1980
4272.0,fji,1981
4160.0,fji,1982
4033.0,fji,1983
4192.0,fji,1984
4247.0,fji,1985
4265.0,fji,1986
4288.0,fji,1987
4385.0,fji,1988
4712.0,fji,1989
5091.0,fji,1990
4916.0,fji,1991
5060.0,fji,1992
5076.0,fji,1993
5092.0,fji,1994
5269.0,fji,1995
5483.0,fji,1996
5453.0,fji,1997
5067.0,fji,1998
4860.0,fji,1999
5082.0,fji,2000
4805.0,fji,2001
4733.0,fji,2002
4713.0,fji,2003
4564.0,fji,2004
4653.0,fji,2005
4729.0,fji,2006
4635.0,fji,2007
4600.0,fji,2008
4543.0,fji,2009
4417.0,fji,2010
4645.0,fji,2011
5216.0,fin,1950
6141.0,fin,1951
6144.0,fin,1952
5850.0,fin,1953
6475.0,fin,1954
7021.0,fin,1955
7070.0,fin,1956
6963.0,fin,1957
6901.0,fin,1958
7369.0,fin,1959
8069.0,fin,1960
8830.0,fin,1961
8925.0,fin,1962
9063.0,fin,1963
9471.0,fin,1964
10080.0,fin,1965
10310.0,fin,1966
10480.0,fin,1967
10870.0,fin,1968
12050.0,fin,1969
13100.0,fin,1970
13260.0,fin,1971
14050.0,fin,1972
15030.0,fin,1973
15400.0,fin,1974
15260.0,fin,1975
15230.0,fin,1976
15040.0,fin,1977
15360.0,fin,1978
16610.0,fin,1979
17220.0,fin,1980
17130.0,fin,1981
17320.0,fin,1982
17440.0,fin,1983
17810.0,fin,1984
17910.0,fin,1985
18600.0,fin,1986
19420.0,fin,1987
20980.0,fin,1988
22300.0,fin,1989
22150.0,fin,1990
20050.0,fin,1991
19150.0,fin,1992
18810.0,fin,1993
19900.0,fin,1994
21680.0,fin,1995
21840.0,fin,1996
24030.0,fin,1997
26240.0,fin,1998
27390.0,fin,1999
29030.0,fin,2000
29220.0,fin,2001
29380.0,fin,2002
28590.0,fin,2003
29940.0,fin,2004
29930.0,fin,2005
30990.0,fin,2006
33530.0,fin,2007
34490.0,fin,2008
32010.0,fin,2009
32880.0,fin,2010
33750.0,fin,2011
6290.0,fra,1950
6539.0,fra,1951
6710.0,fra,1952
6974.0,fra,1953
7297.0,fra,1954
7636.0,fra,1955
7944.0,fra,1956
8305.0,fra,1957
8466.0,fra,1958
8658.0,fra,1959
9274.0,fra,1960
9622.0,fra,1961
10050.0,fra,1962
10540.0,fra,1963
11130.0,fra,1964
11560.0,fra,1965
12060.0,fra,1966
12570.0,fra,1967
13010.0,fra,1968
13830.0,fra,1969
14510.0,fra,1970
15260.0,fra,1971
16000.0,fra,1972
17100.0,fra,1973
17420.0,fra,1974
17340.0,fra,1975
18080.0,fra,1976
18670.0,fra,1977
19550.0,fra,1978
20210.0,fra,1979
20260.0,fra,1980
19530.0,fra,1981
19420.0,fra,1982
19130.0,fra,1983
18780.0,fra,1984
18570.0,fra,1985
19360.0,fra,1986
19790.0,fra,1987
20810.0,fra,1988
21610.0,fra,1989
22160.0,fra,1990
22270.0,fra,1991
22550.0,fra,1992
22310.0,fra,1993
22810.0,fra,1994
23260.0,fra,1995
23510.0,fra,1996
24810.0,fra,1997
26410.0,fra,1998
27420.0,fra,1999
28770.0,fra,2000
29660.0,fra,2001
29980.0,fra,2002
28380.0,fra,2003
28760.0,fra,2004
29040.0,fra,2005
29750.0,fra,2006
31220.0,fra,2007
31300.0,fra,2008
30490.0,fra,2009
31240.0,fra,2010
31440.0,fra,2011
2609.0,gab,1960
2767.0,gab,1961
3083.0,gab,1962
3672.0,gab,1963
4007.0,gab,1964
4468.0,gab,1965
3988.0,gab,1966
4487.0,gab,1967
4471.0,gab,1968
4699.0,gab,1969
5352.0,gab,1970
5875.0,gab,1971
5600.0,gab,1972
6259.0,gab,1973
8166.0,gab,1974
8056.0,gab,1975
9586.0,gab,1976
9049.0,gab,1977
9832.0,gab,1978
10560.0,gab,1979
11880.0,gab,1980
11750.0,gab,1981
10470.0,gab,1982
11220.0,gab,1983
10710.0,gab,1984
9580.0,gab,1985
7486.0,gab,1986
6693.0,gab,1987
6120.0,gab,1988
8014.0,gab,1989
7757.0,gab,1990
8095.0,gab,1991
7480.0,gab,1992
7199.0,gab,1993
7519.0,gab,1994
7507.0,gab,1995
8131.0,gab,1996
6633.0,gab,1997
5609.0,gab,1998
6077.0,gab,1999
7354.0,gab,2000
6796.0,gab,2001
6575.0,gab,2002
7061.0,gab,2003
7879.0,gab,2004
10560.0,gab,2005
10480.0,gab,2006
10440.0,gab,2007
12310.0,gab,2008
11110.0,gab,2009
13640.0,gab,2010
12400.0,gab,2011
1192.0,gmb,1960
1070.0,gmb,1961
1055.0,gmb,1962
1050.0,gmb,1963
1153.0,gmb,1964
1234.0,gmb,1965
1221.0,gmb,1966
1198.0,gmb,1967
1183.0,gmb,1968
1152.0,gmb,1969
1267.0,gmb,1970
1230.0,gmb,1971
1189.0,gmb,1972
1206.0,gmb,1973
1251.0,gmb,1974
1288.0,gmb,1975
1241.0,gmb,1976
1224.0,gmb,1977
1245.0,gmb,1978
1167.0,gmb,1979
1128.0,gmb,1980
1280.0,gmb,1981
1318.0,gmb,1982
1225.0,gmb,1983
1208.0,gmb,1984
1193.0,gmb,1985
1162.0,gmb,1986
1146.0,gmb,1987
1152.0,gmb,1988
1141.0,gmb,1989
1135.0,gmb,1990
1125.0,gmb,1991
1127.0,gmb,1992
1130.0,gmb,1993
1118.0,gmb,1994
1092.0,gmb,1995
1105.0,gmb,1996
1084.0,gmb,1997
1091.0,gmb,1998
1132.0,gmb,1999
1169.0,gmb,2000
1190.0,gmb,2001
1140.0,gmb,2002
1126.0,gmb,2003
1244.0,gmb,2004
1189.0,gmb,2005
1176.0,gmb,2006
1198.0,gmb,2007
1302.0,gmb,2008
1302.0,gmb,2009
1318.0,gmb,2010
1236.0,gmb,2011
9462.0,geo,1990
8092.0,geo,1991
3727.0,geo,1992
2199.0,geo,1993
2055.0,geo,1994
2229.0,geo,1995
2464.0,geo,1996
2689.0,geo,1997
2641.0,geo,1998
2651.0,geo,1999
2637.0,geo,2000
2770.0,geo,2001
2974.0,geo,2002
3317.0,geo,2003
3612.0,geo,2004
3990.0,geo,2005
4457.0,geo,2006
5067.0,geo,2007
5343.0,geo,2008
5372.0,geo,2009
5531.0,geo,2010
5839.0,geo,2011
4093.0,deu,1950
4473.0,deu,1951
4916.0,deu,1952
5342.0,deu,1953
5753.0,deu,1954
6487.0,deu,1955
6951.0,deu,1956
7311.0,deu,1957
7586.0,deu,1958
8165.0,deu,1959
8879.0,deu,1960
9193.0,deu,1961
9494.0,deu,1962
9618.0,deu,1963
10250.0,deu,1964
10680.0,deu,1965
10910.0,deu,1966
10790.0,deu,1967
11340.0,deu,1968
12170.0,deu,1969
12940.0,deu,1970
13420.0,deu,1971
14080.0,deu,1972
14790.0,deu,1973
14830.0,deu,1974
14930.0,deu,1975
15690.0,deu,1976
16270.0,deu,1977
16960.0,deu,1978
17630.0,deu,1979
17640.0,deu,1980
17100.0,deu,1981
16810.0,deu,1982
16930.0,deu,1983
17060.0,deu,1984
17180.0,deu,1985
18350.0,deu,1986
18990.0,deu,1987
19920.0,deu,1988
20820.0,deu,1989
22190.0,deu,1990
23390.0,deu,1991
24240.0,deu,1992
24260.0,deu,1993
25140.0,deu,1994
25960.0,deu,1995
26190.0,deu,1996
27100.0,deu,1997
28180.0,deu,1998
29180.0,deu,1999
29460.0,deu,2000
29790.0,deu,2001
29740.0,deu,2002
29740.0,deu,2003
30190.0,deu,2004
30380.0,deu,2005
31500.0,deu,2006
32960.0,deu,2007
33470.0,deu,2008
32050.0,deu,2009
33750.0,deu,2010
34520.0,deu,2011
1839.0,gha,1955
1790.0,gha,1956
1708.0,gha,1957
1822.0,gha,1958
2016.0,gha,1959
2108.0,gha,1960
1975.0,gha,1961
1919.0,gha,1962
2014.0,gha,1963
2076.0,gha,1964
1925.0,gha,1965
1853.0,gha,1966
1752.0,gha,1967
1766.0,gha,1968
1861.0,gha,1969
2115.0,gha,1970
2076.0,gha,1971
1791.0,gha,1972
1969.0,gha,1973
2100.0,gha,1974
1836.0,gha,1975
1607.0,gha,1976
1779.0,gha,1977
1748.0,gha,1978
1656.0,gha,1979
1637.0,gha,1980
1481.0,gha,1981
1219.0,gha,1982
1178.0,gha,1983
1274.0,gha,1984
1338.0,gha,1985
1338.0,gha,1986
1356.0,gha,1987
1440.0,gha,1988
1389.0,gha,1989
1385.0,gha,1990
1450.0,gha,1991
1383.0,gha,1992
1373.0,gha,1993
1413.0,gha,1994
1424.0,gha,1995
1407.0,gha,1996
1501.0,gha,1997
1470.0,gha,1998
1595.0,gha,1999
1661.0,gha,2000
1542.0,gha,2001
1537.0,gha,2002
1666.0,gha,2003
1753.0,gha,2004
1727.0,gha,2005
1741.0,gha,2006
1844.0,gha,2007
1988.0,gha,2008
2073.0,gha,2009
2354.0,gha,2010
2522.0,gha,2011
2796.0,grc,1951
2711.0,grc,1952
2991.0,grc,1953
3044.0,grc,1954
3239.0,grc,1955
3498.0,grc,1956
3721.0,grc,1957
3882.0,grc,1958
3984.0,grc,1959
4010.0,grc,1960
4528.0,grc,1961
4463.0,grc,1962
5013.0,grc,1963
5387.0,grc,1964
5942.0,grc,1965
6386.0,grc,1966
6672.0,grc,1967
7095.0,grc,1968
7893.0,grc,1969
8588.0,grc,1970
9210.0,grc,1971
10090.0,grc,1972
10860.0,grc,1973
9987.0,grc,1974
10390.0,grc,1975
10970.0,grc,1976
11170.0,grc,1977
11820.0,grc,1978
11990.0,grc,1979
11880.0,grc,1980
11850.0,grc,1981
11530.0,grc,1982
11430.0,grc,1983
11620.0,grc,1984
11960.0,grc,1985
12420.0,grc,1986
12300.0,grc,1987
13200.0,grc,1988
13830.0,grc,1989
14100.0,grc,1990
14920.0,grc,1991
15180.0,grc,1992
15210.0,grc,1993
15870.0,grc,1994
16540.0,grc,1995
16920.0,grc,1996
18090.0,grc,1997
18840.0,grc,1998
19430.0,grc,1999
20260.0,grc,2000
21310.0,grc,2001
22560.0,grc,2002
22980.0,grc,2003
24090.0,grc,2004
23660.0,grc,2005
25130.0,grc,2006
26030.0,grc,2007
26890.0,grc,2008
26510.0,grc,2009
25660.0,grc,2010
23700.0,grc,2011
1531.0,grd,1970
1641.0,grd,1971
1796.0,grd,1972
1907.0,grd,1973
2056.0,grd,1974
2279.0,grd,1975
2494.0,grd,1976
2449.0,grd,1977
2617.0,grd,1978
2634.0,grd,1979
2575.0,grd,1980
2454.0,grd,1981
2511.0,grd,1982
2528.0,grd,1983
2676.0,grd,1984
2834.0,grd,1985
2860.0,grd,1986
3290.0,grd,1987
3444.0,grd,1988
3897.0,grd,1989
4175.0,grd,1990
4267.0,grd,1991
4801.0,grd,1992
4741.0,grd,1993
5026.0,grd,1994
5073.0,grd,1995
5783.0,grd,1996
6011.0,grd,1997
6473.0,grd,1998
6792.0,grd,1999
7319.0,grd,2000
7241.0,grd,2001
7379.0,grd,2002
7716.0,grd,2003
7432.0,grd,2004
7830.0,grd,2005
7878.0,grd,2006
8294.0,grd,2007
8666.0,grd,2008
8368.0,grd,2009
8511.0,grd,2010
8502.0,grd,2011
2181.0,gtm,1950
2136.0,gtm,1951
2116.0,gtm,1952
2135.0,gtm,1953
2135.0,gtm,1954
2087.0,gtm,1955
2189.0,gtm,1956
2211.0,gtm,1957
2204.0,gtm,1958
2237.0,gtm,1959
2223.0,gtm,1960
2230.0,gtm,1961
2246.0,gtm,1962
2342.0,gtm,1963
2383.0,gtm,1964
2411.0,gtm,1965
2482.0,gtm,1966
2505.0,gtm,1967
2649.0,gtm,1968
2737.0,gtm,1969
2889.0,gtm,1970
2902.0,gtm,1971
3006.0,gtm,1972
3121.0,gtm,1973
3113.0,gtm,1974
3116.0,gtm,1975
3220.0,gtm,1976
3547.0,gtm,1977
3521.0,gtm,1978
3557.0,gtm,1979
3603.0,gtm,1980
3501.0,gtm,1981
3346.0,gtm,1982
3259.0,gtm,1983
3214.0,gtm,1984
3093.0,gtm,1985
3157.0,gtm,1986
3025.0,gtm,1987
3086.0,gtm,1988
3124.0,gtm,1989
3165.0,gtm,1990
3252.0,gtm,1991
3208.0,gtm,1992
3304.0,gtm,1993
3403.0,gtm,1994
3505.0,gtm,1995
3523.0,gtm,1996
3594.0,gtm,1997
3670.0,gtm,1998
3700.0,gtm,1999
3739.0,gtm,2000
3750.0,gtm,2001
3767.0,gtm,2002
3735.0,gtm,2003
3699.0,gtm,2004
3695.0,gtm,2005
3769.0,gtm,2006
3910.0,gtm,2007
4014.0,gtm,2008
4152.0,gtm,2009
4190.0,gtm,2010
4236.0,gtm,2011
1691.0,gin,1959
1817.0,gin,1960
1838.0,gin,1961
1836.0,gin,1962
2024.0,gin,1963
1808.0,gin,1964
1833.0,gin,1965
1780.0,gin,1966
1760.0,gin,1967
1744.0,gin,1968
1687.0,gin,1969
1590.0,gin,1970
1658.0,gin,1971
1683.0,gin,1972
1699.0,gin,1973
1780.0,gin,1974
1829.0,gin,1975
1965.0,gin,1976
1891.0,gin,1977
2009.0,gin,1978
1971.0,gin,1979
2035.0,gin,1980
1971.0,gin,1981
1969.0,gin,1982
1941.0,gin,1983
1931.0,gin,1984
1980.0,gin,1985
1955.0,gin,1986
1959.0,gin,1987
2022.0,gin,1988
2020.0,gin,1989
1920.0,gin,1990
1903.0,gin,1991
1767.0,gin,1992
1736.0,gin,1993
1766.0,gin,1994
1877.0,gin,1995
1962.0,gin,1996
1718.0,gin,1997
1510.0,gin,1998
1411.0,gin,1999
1244.0,gin,2000
1180.0,gin,2001
1068.0,gin,2002
994.6,gin,2003
943.4,gin,2004
909.2,gin,2005
910.8,gin,2006
935.0,gin,2007
975.3,gin,2008
913.9,gin,2009
943.5,gin,2010
958.3,gin,2011
860.1,gnb,1960
842.8,gnb,1961
837.5,gnb,1962
888.1,gnb,1963
939.5,gnb,1964
907.0,gnb,1965
831.5,gnb,1966
928.0,gnb,1967
929.9,gnb,1968
1055.0,gnb,1969
1231.0,gnb,1970
1126.0,gnb,1971
1093.0,gnb,1972
1040.0,gnb,1973
991.1,gnb,1974
1033.0,gnb,1975
1053.0,gnb,1976
995.9,gnb,1977
1100.0,gnb,1978
1072.0,gnb,1979
950.1,gnb,1980
787.4,gnb,1981
815.9,gnb,1982
771.7,gnb,1983
852.8,gnb,1984
715.3,gnb,1985
832.7,gnb,1986
879.9,gnb,1987
944.0,gnb,1988
945.9,gnb,1989
973.5,gnb,1990
993.7,gnb,1991
913.2,gnb,1992
953.7,gnb,1993
1024.0,gnb,1994
995.0,gnb,1995
986.4,gnb,1996
1071.0,gnb,1997
735.9,gnb,1998
785.3,gnb,1999
767.4,gnb,2000
808.3,gnb,2001
751.5,gnb,2002
810.3,gnb,2003
827.5,gnb,2004
806.6,gnb,2005
793.7,gnb,2006
830.5,gnb,2007
842.8,gnb,2008
887.7,gnb,2009
884.4,gnb,2010
906.7,gnb,2011
2043.0,hnd,1950
2047.0,hnd,1951
2019.0,hnd,1952
2118.0,hnd,1953
1915.0,hnd,1954
1878.0,hnd,1955
2059.0,hnd,1956
2001.0,hnd,1957
2015.0,hnd,1958
2000.0,hnd,1959
1924.0,hnd,1960
1966.0,hnd,1961
2011.0,hnd,1962
2002.0,hnd,1963
2074.0,hnd,1964
2156.0,hnd,1965
2132.0,hnd,1966
2150.0,hnd,1967
2228.0,hnd,1968
2139.0,hnd,1969
2109.0,hnd,1970
2071.0,hnd,1971
2152.0,hnd,1972
2265.0,hnd,1973
2085.0,hnd,1974
2061.0,hnd,1975
2389.0,hnd,1976
2684.0,hnd,1977
2770.0,hnd,1978
2708.0,hnd,1979
2671.0,hnd,1980
2554.0,hnd,1981
2481.0,hnd,1982
2345.0,hnd,1983
2400.0,hnd,1984
2402.0,hnd,1985
2477.0,hnd,1986
2498.0,hnd,1987
2585.0,hnd,1988
2583.0,hnd,1989
2496.0,hnd,1990
2533.0,hnd,1991
2557.0,hnd,1992
2539.0,hnd,1993
2487.0,hnd,1994
2587.0,hnd,1995
2593.0,hnd,1996
2615.0,hnd,1997
2635.0,hnd,1998
2457.0,hnd,1999
2571.0,hnd,2000
2590.0,hnd,2001
2624.0,hnd,2002
2647.0,hnd,2003
2673.0,hnd,2004
2764.0,hnd,2005
2862.0,hnd,2006
2908.0,hnd,2007
2846.0,hnd,2008
2870.0,hnd,2009
2874.0,hnd,2010
2920.0,hnd,2011
3322.0,hkg,1960
3423.0,hkg,1961
3766.0,hkg,1962
4268.0,hkg,1963
4544.0,hkg,1964
5174.0,hkg,1965
5366.0,hkg,1966
5529.0,hkg,1967
5777.0,hkg,1968
6360.0,hkg,1969
6778.0,hkg,1970
7366.0,hkg,1971
8138.0,hkg,1972
8868.0,hkg,1973
8493.0,hkg,1974
8662.0,hkg,1975
9872.0,hkg,1976
10640.0,hkg,1977
11220.0,hkg,1978
12120.0,hkg,1979
13150.0,hkg,1980
13620.0,hkg,1981
13950.0,hkg,1982
14360.0,hkg,1983
15750.0,hkg,1984
16140.0,hkg,1985
17110.0,hkg,1986
19030.0,hkg,1987
20200.0,hkg,1988
20950.0,hkg,1989
21580.0,hkg,1990
22970.0,hkg,1991
24640.0,hkg,1992
26400.0,hkg,1993
27760.0,hkg,1994
28000.0,hkg,1995
29810.0,hkg,1996
30900.0,hkg,1997
28620.0,hkg,1998
27850.0,hkg,1999
29430.0,hkg,2000
29260.0,hkg,2001
30040.0,hkg,2002
30260.0,hkg,2003
31480.0,hkg,2004
33150.0,hkg,2005
34690.0,hkg,2006
36980.0,hkg,2007
37000.0,hkg,2008
35810.0,hkg,2009
37470.0,hkg,2010
38570.0,hkg,2011
4940.0,hun,1970
5186.0,hun,1971
5428.0,hun,1972
5700.0,hun,1973
5693.0,hun,1974
5796.0,hun,1975
6410.0,hun,1976
7100.0,hun,1977
7797.0,hun,1978
8508.0,hun,1979
9239.0,hun,1980
9418.0,hun,1981
9544.0,hun,1982
9468.0,hun,1983
9582.0,hun,1984
9488.0,hun,1985
9779.0,hun,1986
10490.0,hun,1987
10850.0,hun,1988
11300.0,hun,1989
11310.0,hun,1990
10170.0,hun,1991
10360.0,hun,1992
10920.0,hun,1993
11640.0,hun,1994
12230.0,hun,1995
12120.0,hun,1996
12490.0,hun,1997
12830.0,hun,1998
13160.0,hun,1999
13730.0,hun,2000
15160.0,hun,2001
16140.0,hun,2002
16110.0,hun,2003
16470.0,hun,2004
16500.0,hun,2005
17180.0,hun,2006
17720.0,hun,2007
18460.0,hun,2008
18210.0,hun,2009
18760.0,hun,2010
18850.0,hun,2011
7261.0,isl,1950
6818.0,isl,1951
6710.0,isl,1952
7676.0,isl,1953
8337.0,isl,1954
9452.0,isl,1955
9211.0,isl,1956
9108.0,isl,1957
9821.0,isl,1958
10130.0,isl,1959
9736.0,isl,1960
10200.0,isl,1961
10370.0,isl,1962
11420.0,isl,1963
12940.0,isl,1964
14180.0,isl,1965
14990.0,isl,1966
14520.0,isl,1967
13090.0,isl,1968
13330.0,isl,1969
14470.0,isl,1970
17460.0,isl,1971
17160.0,isl,1972
19410.0,isl,1973
20440.0,isl,1974
19360.0,isl,1975
19570.0,isl,1976
22330.0,isl,1977
23010.0,isl,1978
23170.0,isl,1979
24250.0,isl,1980
25200.0,isl,1981
25890.0,isl,1982
22820.0,isl,1983
24850.0,isl,1984
24440.0,isl,1985
25610.0,isl,1986
28480.0,isl,1987
28830.0,isl,1988
27530.0,isl,1989
27280.0,isl,1990
27760.0,isl,1991
26300.0,isl,1992
26210.0,isl,1993
26660.0,isl,1994
26820.0,isl,1995
27650.0,isl,1996
29990.0,isl,1997
32630.0,isl,1998
33760.0,isl,1999
33560.0,isl,2000
34150.0,isl,2001
33490.0,isl,2002
32310.0,isl,2003
34850.0,isl,2004
36280.0,isl,2005
36970.0,isl,2006
37160.0,isl,2007
36870.0,isl,2008
33340.0,isl,2009
31340.0,isl,2010
31920.0,isl,2011
805.0,ind,1950
824.0,ind,1951
832.1,ind,1952
860.4,ind,1953
881.5,ind,1954
884.4,ind,1955
902.3,ind,1956
884.2,ind,1957
931.2,ind,1958
932.9,ind,1959
981.6,ind,1960
997.6,ind,1961
1018.0,ind,1962
1066.0,ind,1963
1121.0,ind,1964
1077.0,ind,1965
1048.0,ind,1966
1105.0,ind,1967
1133.0,ind,1968
1229.0,ind,1969
1222.0,ind,1970
1238.0,ind,1971
1244.0,ind,1972
1286.0,ind,1973
1227.0,ind,1974
1324.0,ind,1975
1280.0,ind,1976
1251.0,ind,1977
1200.0,ind,1978
1094.0,ind,1979
1075.0,ind,1980
1048.0,ind,1981
1019.0,ind,1982
1009.0,ind,1983
985.0,ind,1984
978.5,ind,1985
1011.0,ind,1986
1053.0,ind,1987
1117.0,ind,1988
1171.0,ind,1989
1217.0,ind,1990
1220.0,ind,1991
1260.0,ind,1992
1324.0,ind,1993
1384.0,ind,1994
1456.0,ind,1995
1547.0,ind,1996
1612.0,ind,1997
1695.0,ind,1998
1778.0,ind,1999
1831.0,ind,2000
1890.0,ind,2001
1958.0,ind,2002
2091.0,ind,2003
2210.0,ind,2004
2415.0,ind,2005
2597.0,ind,2006
2823.0,ind,2007
2953.0,ind,2008
3155.0,ind,2009
3432.0,ind,2010
3602.0,ind,2011
790.0,idn,1960
787.4,idn,1961
844.2,idn,1962
802.8,idn,1963
792.3,idn,1964
769.0,idn,1965
714.1,idn,1966
740.3,idn,1967
789.4,idn,1968
760.0,idn,1969
825.2,idn,1970
860.7,idn,1971
926.0,idn,1972
1039.0,idn,1973
1207.0,idn,1974
1203.0,idn,1975
1263.0,idn,1976
1374.0,idn,1977
1442.0,idn,1978
1666.0,idn,1979
1887.0,idn,1980
2007.0,idn,1981
2000.0,idn,1982
2097.0,idn,1983
2192.0,idn,1984
2219.0,idn,1985
2186.0,idn,1986
2248.0,idn,1987
2302.0,idn,1988
2489.0,idn,1989
2738.0,idn,1990
2923.0,idn,1991
3110.0,idn,1992
3277.0,idn,1993
3466.0,idn,1994
3712.0,idn,1995
3996.0,idn,1996
4049.0,idn,1997
3629.0,idn,1998
3381.0,idn,1999
3181.0,idn,2000
3161.0,idn,2001
3056.0,idn,2002
2984.0,idn,2003
3148.0,idn,2004
3327.0,idn,2005
3440.0,idn,2006
3537.0,idn,2007
3768.0,idn,2008
3857.0,idn,2009
4064.0,idn,2010
4339.0,idn,2011
1630.0,irn,1955
1682.0,irn,1956
1824.0,irn,1957
1976.0,irn,1958
2154.0,irn,1959
2100.0,irn,1960
2099.0,irn,1961
2127.0,irn,1962
2136.0,irn,1963
2127.0,irn,1964
2304.0,irn,1965
2431.0,irn,1966
2598.0,irn,1967
2772.0,irn,1968
2825.0,irn,1969
3028.0,irn,1970
3412.0,irn,1971
3746.0,irn,1972
4503.0,irn,1973
6915.0,irn,1974
6610.0,irn,1975
6764.0,irn,1976
5862.0,irn,1977
4715.0,irn,1978
4540.0,irn,1979
3546.0,irn,1980
3174.0,irn,1981
3259.0,irn,1982
3260.0,irn,1983
3001.0,irn,1984
2760.0,irn,1985
2328.0,irn,1986
2235.0,irn,1987
2151.0,irn,1988
2201.0,irn,1989
2600.0,irn,1990
2979.0,irn,1991
3355.0,irn,1992
4055.0,irn,1993
4176.0,irn,1994
4342.0,irn,1995
5050.0,irn,1996
5145.0,irn,1997
5106.0,irn,1998
5722.0,irn,1999
6202.0,irn,2000
6509.0,irn,2001
7429.0,irn,2002
8153.0,irn,2003
9007.0,irn,2004
10450.0,irn,2005
11080.0,irn,2006
12170.0,irn,2007
11080.0,irn,2008
10780.0,irn,2009
11400.0,irn,2010
11820.0,irn,2011
2578.0,irq,1970
2659.0,irq,1971
2514.0,irq,1972
2959.0,irq,1973
3257.0,irq,1974
3608.0,irq,1975
4091.0,irq,1976
3976.0,irq,1977
4542.0,irq,1978
5754.0,irq,1979
5724.0,irq,1980
4648.0,irq,1981
4378.0,irq,1982
3725.0,irq,1983
3690.0,irq,1984
3709.0,irq,1985
3833.0,irq,1986
4514.0,irq,1987
4569.0,irq,1988
4005.0,irq,1989
3903.0,irq,1990
1270.0,irq,1991
1531.0,irq,1992
2219.0,irq,1993
1979.0,irq,1994
1548.0,irq,1995
2227.0,irq,1996
2656.0,irq,1997
3467.0,irq,1998
4090.0,irq,1999
4039.0,irq,2000
4024.0,irq,2001
3572.0,irq,2002
2257.0,irq,2003
3483.0,irq,2004
3501.0,irq,2005
3719.0,irq,2006
3679.0,irq,2007
3816.0,irq,2008
3899.0,irq,2009
4022.0,irq,2010
4197.0,irq,2011
4487.0,irl,1950
4351.0,irl,1951
4677.0,irl,1952
4917.0,irl,1953
4995.0,irl,1954
5098.0,irl,1955
5071.0,irl,1956
5096.0,irl,1957
5147.0,irl,1958
5399.0,irl,1959
5670.0,irl,1960
5966.0,irl,1961
6108.0,irl,1962
6336.0,irl,1963
6597.0,irl,1964
6651.0,irl,1965
6814.0,irl,1966
7235.0,irl,1967
7694.0,irl,1968
8069.0,irl,1969
8126.0,irl,1970
8516.0,irl,1971
9102.0,irl,1972
9717.0,irl,1973
8978.0,irl,1974
9401.0,irl,1975
9730.0,irl,1976
10140.0,irl,1977
11090.0,irl,1978
11400.0,irl,1979
11790.0,irl,1980
11860.0,irl,1981
12000.0,irl,1982
11970.0,irl,1983
12140.0,irl,1984
12360.0,irl,1985
12830.0,irl,1986
13430.0,irl,1987
14050.0,irl,1988
15180.0,irl,1989
16240.0,irl,1990
16410.0,irl,1991
16920.0,irl,1992
17760.0,irl,1993
18870.0,irl,1994
21050.0,irl,1995
22550.0,irl,1996
25280.0,irl,1997
