geo,males_aged_65plus_labour_force_participation_rate_percent,time
mmr,67.0,1986
mmr,66.8,1987
mmr,66.6,1988
mmr,66.2,1989
mmr,65.9,1990
mmr,65.6,1991
mmr,65.5,1992
mmr,65.2,1993
mmr,64.9,1994
mmr,64.6,1995
mmr,64.4,1996
mmr,64.2,1997
mmr,64.4,1998
mmr,64.2,1999
mmr,63.8,2000
mmr,63.8,2001
mmr,63.6,2002
mmr,63.4,2003
mmr,63.1,2004
mmr,62.9,2005
mmr,62.3,2006
mmr,62.5,2007
nam,36.5,1980
nam,36.6,1981
nam,37.1,1982
nam,37.1,1983
nam,37.2,1984
nam,37.3,1985
nam,36.6,1986
nam,35.5,1987
nam,34.8,1988
nam,33.9,1989
nam,33.2,1990
nam,33.0,1991
nam,33.1,1992
nam,32.9,1993
nam,33.0,1994
nam,34.4,1995
nam,35.8,1996
nam,37.3,1997
nam,38.0,1998
nam,38.8,1999
nam,39.5,2000
nam,38.6,2001
nam,37.8,2002
nam,36.7,2003
nam,35.8,2004
nam,34.7,2005
nam,33.6,2006
nam,34.3,2007
npl,68.7,1980
npl,68.7,1981
npl,66.1,1982
npl,63.3,1983
npl,60.5,1984
npl,57.6,1985
npl,54.7,1986
npl,51.7,1987
npl,48.7,1988
npl,45.8,1989
npl,42.8,1990
npl,39.9,1991
npl,39.8,1992
npl,39.8,1993
npl,39.7,1994
npl,39.6,1995
npl,39.6,1996
npl,39.6,1997
npl,39.6,1998
npl,39.5,1999
npl,39.4,2000
npl,39.2,2001
npl,39.0,2002
npl,38.7,2003
npl,38.3,2004
npl,38.0,2005
npl,37.7,2006
npl,37.5,2007
nld,4.8,1980
nld,3.8,1981
nld,3.9,1982
nld,3.9,1983
nld,3.7,1984
nld,3.5,1985
nld,3.3,1986
nld,3.5,1987
nld,3.7,1988
nld,3.9,1989
nld,4.1,1990
nld,4.3,1991
nld,4.6,1992
nld,4.8,1993
nld,5.1,1994
nld,5.4,1995
nld,5.8,1996
nld,5.3,1997
nld,5.9,1998
nld,5.4,1999
nld,5.5,2000
nld,5.4,2001
nld,6.1,2002
nld,6.5,2003
nld,6.6,2004
nld,7.4,2005
nld,8.0,2006
nld,7.5,2007
ant,50.3,1980
ant,50.5,1981
ant,52.0,1982
ant,30.7,1983
ant,15.4,1984
ant,15.4,1985
ant,15.1,1986
ant,14.5,1987
ant,13.9,1988
ant,13.4,1989
ant,12.8,1990
ant,12.3,1991
ant,11.8,1992
ant,11.3,1993
ant,10.9,1994
ant,10.4,1995
ant,14.9,1996
ant,10.4,1997
ant,6.0,1998
ant,9.2,1999
ant,14.0,2000
ant,13.9,2001
ant,13.7,2002
ant,13.4,2003
ant,13.4,2004
ant,13.1,2005
ant,12.6,2006
ant,13.4,2007
ncl,12.5,1980
ncl,12.8,1981
ncl,12.7,1982
ncl,12.8,1983
ncl,12.8,1984
ncl,12.7,1985
ncl,12.8,1986
ncl,12.7,1987
ncl,12.0,1988
ncl,11.8,1989
ncl,11.7,1990
ncl,11.7,1991
ncl,11.7,1992
ncl,11.8,1993
ncl,11.8,1994
ncl,11.7,1995
ncl,11.8,1996
ncl,11.8,1997
ncl,11.9,1998
ncl,12.0,1999
ncl,11.9,2000
ncl,12.0,2001
ncl,11.9,2002
ncl,11.9,2003
ncl,11.8,2004
ncl,11.8,2005
ncl,11.7,2006
ncl,11.8,2007
nzl,11.3,1980
nzl,11.2,1981
nzl,11.8,1982
nzl,12.5,1983
nzl,13.3,1984
nzl,14.0,1985
nzl,14.9,1986
nzl,14.2,1987
nzl,11.3,1988
nzl,11.0,1989
nzl,10.4,1990
nzl,9.6,1991
nzl,8.8,1992
nzl,8.8,1993
nzl,9.6,1994
nzl,9.9,1995
nzl,11.0,1996
nzl,9.8,1997
nzl,8.8,1998
nzl,10.9,1999
nzl,11.8,2000
nzl,13.5,2001
nzl,14.6,2002
nzl,14.6,2003
nzl,15.6,2004
nzl,16.2,2005
nzl,17.5,2006
nzl,18.9,2007
nic,51.5,1980
nic,50.9,1981
nic,51.7,1982
nic,51.4,1983
nic,52.3,1984
nic,53.3,1985
nic,54.1,1986
nic,55.0,1987
nic,55.8,1988
nic,56.6,1989
nic,58.4,1990
nic,58.0,1991
nic,57.6,1992
nic,57.2,1993
nic,56.9,1994
nic,56.5,1995
nic,57.0,1996
nic,57.4,1997
nic,57.9,1998
nic,58.8,1999
nic,58.5,2000
nic,58.2,2001
nic,58.5,2002
nic,58.5,2003
nic,58.1,2004
nic,58.4,2005
nic,58.0,2006
nic,58.5,2007
ner,77.2,1980
ner,77.2,1981
ner,77.2,1982
ner,77.0,1983
ner,76.6,1984
ner,76.7,1985
ner,76.7,1986
ner,76.7,1987
ner,76.7,1988
ner,76.6,1989
ner,76.5,1990
ner,76.3,1991
ner,75.9,1992
ner,75.8,1993
ner,75.7,1994
ner,75.6,1995
ner,75.5,1996
ner,75.4,1997
ner,75.5,1998
ner,75.4,1999
ner,75.3,2000
ner,75.4,2001
ner,75.5,2002
ner,75.6,2003
ner,75.6,2004
ner,75.7,2005
ner,75.7,2006
ner,75.7,2007
nga,73.7,1980
nga,73.2,1981
nga,73.5,1982
nga,73.6,1983
nga,66.4,1984
nga,58.5,1985
nga,50.0,1986
nga,50.2,1987
nga,50.2,1988
nga,50.6,1989
nga,50.8,1990
nga,50.9,1991
nga,51.0,1992
nga,51.0,1993
nga,50.9,1994
nga,50.8,1995
nga,50.6,1996
nga,50.4,1997
nga,50.3,1998
nga,49.9,1999
nga,49.9,2000
nga,49.6,2001
nga,49.5,2002
nga,49.5,2003
nga,49.4,2004
nga,49.1,2005
nga,48.9,2006
nga,48.9,2007
nor,34.3,1980
nor,35.7,1981
nor,32.7,1982
nor,30.1,1983
nor,29.1,1984
nor,26.4,1985
nor,26.0,1986
nor,26.4,1987
nor,24.9,1988
nor,23.6,1989
nor,25.0,1990
nor,19.2,1991
nor,17.7,1992
nor,16.8,1993
nor,16.8,1994
nor,15.3,1995
nor,12.9,1996
nor,15.2,1997
nor,15.4,1998
nor,13.4,1999
nor,14.2,2000
nor,16.9,2001
nor,15.6,2002
nor,16.9,2003
nor,17.0,2004
nor,17.4,2005
nor,17.7,2006
nor,18.5,2007
omn,26.6,1980
omn,25.8,1981
omn,25.4,1982
omn,24.5,1983
omn,23.6,1984
omn,22.8,1985
omn,23.2,1986
omn,23.8,1987
omn,23.4,1988
omn,22.9,1989
omn,23.2,1990
omn,23.1,1991
omn,22.6,1992
omn,22.4,1993
omn,22.3,1994
omn,22.2,1995
omn,22.2,1996
omn,21.9,1997
omn,21.8,1998
omn,22.0,1999
omn,21.7,2000
omn,21.3,2001
omn,21.2,2002
omn,21.1,2003
omn,21.0,2004
omn,20.8,2005
omn,20.5,2006
omn,20.4,2007
pak,59.8,1980
pak,56.9,1981
pak,56.9,1982
pak,52.5,1983
pak,52.4,1984
pak,55.0,1985
pak,55.6,1986
pak,55.6,1987
pak,55.7,1988
pak,55.7,1989
pak,55.7,1990
pak,52.0,1991
pak,52.0,1992
pak,49.1,1993
pak,51.9,1994
pak,52.7,1995
pak,53.1,1996
pak,53.4,1997
pak,53.3,1998
pak,53.3,1999
pak,51.7,2000
pak,49.6,2001
pak,47.5,2002
pak,48.1,2003
pak,48.7,2004
pak,49.0,2005
pak,49.2,2006
pak,46.8,2007
pan,43.3,1980
pan,41.2,1981
pan,41.8,1982
pan,44.8,1983
pan,43.6,1984
pan,43.7,1985
pan,42.2,1986
pan,45.9,1987
pan,48.9,1988
pan,48.2,1989
pan,46.8,1990
pan,44.6,1991
pan,43.4,1992
pan,43.0,1993
pan,43.1,1994
pan,42.8,1995
pan,42.9,1996
pan,41.7,1997
pan,40.2,1998
pan,39.3,1999
pan,38.4,2000
pan,37.5,2001
pan,36.6,2002
pan,36.4,2003
pan,38.5,2004
pan,39.5,2005
pan,39.6,2006
pan,35.4,2007
png,60.0,1980
png,60.1,1981
png,60.1,1982
png,60.1,1983
png,60.4,1984
png,60.3,1985
png,60.2,1986
png,60.0,1987
png,60.1,1988
png,60.3,1989
png,60.6,1990
png,60.3,1991
png,59.4,1992
png,58.6,1993
png,58.6,1994
png,59.0,1995
png,58.6,1996
png,59.0,1997
png,59.4,1998
png,59.1,1999
png,59.4,2000
png,59.6,2001
png,59.3,2002
png,58.9,2003
png,58.8,2004
png,58.9,2005
png,58.9,2006
png,59.0,2007
pry,47.1,1980
pry,47.4,1981
pry,47.0,1982
pry,46.6,1983
pry,46.7,1984
pry,46.8,1985
pry,46.6,1986
pry,46.8,1987
pry,46.8,1988
pry,46.8,1989
pry,35.6,1990
pry,30.2,1991
pry,37.5,1992
pry,42.6,1993
pry,51.2,1994
pry,59.8,1995
pry,56.5,1996
pry,53.3,1997
pry,49.9,1998
pry,58.1,1999
pry,57.0,2000
pry,55.9,2001
pry,55.6,2002
pry,55.6,2003
pry,55.7,2004
pry,55.7,2005
pry,55.9,2006
pry,56.1,2007
per,57.6,1980
per,57.2,1981
per,56.9,1982
per,44.7,1983
per,33.1,1984
per,33.3,1985
per,33.6,1986
per,35.5,1987
per,35.2,1988
per,34.8,1989
per,35.7,1990
per,36.7,1991
per,37.6,1992
per,38.6,1993
per,39.5,1994
per,40.5,1995
per,41.5,1996
per,42.5,1997
per,43.5,1998
per,44.5,1999
per,45.5,2000
per,46.5,2001
per,47.6,2002
per,47.8,2003
per,48.1,2004
per,48.6,2005
per,49.0,2006
per,50.4,2007
phl,60.4,1980
phl,60.3,1981
phl,60.1,1982
phl,60.1,1983
phl,59.3,1984
phl,58.5,1985
phl,60.4,1986
phl,62.3,1987
phl,57.8,1988
phl,59.0,1989
phl,59.3,1990
phl,58.8,1991
phl,61.8,1992
phl,58.7,1993
phl,57.6,1994
phl,58.5,1995
phl,57.3,1996
phl,57.4,1997
phl,58.1,1998
phl,54.5,1999
phl,55.7,2000
phl,56.0,2001
phl,55.2,2002
phl,54.9,2003
phl,54.0,2004
phl,51.6,2005
phl,50.6,2006
phl,51.0,2007
pol,32.7,1980
pol,32.7,1981
pol,32.7,1982
pol,32.8,1983
pol,32.8,1984
pol,32.8,1985
pol,32.7,1986
pol,32.7,1987
pol,32.5,1988
pol,28.7,1989
pol,25.2,1990
pol,22.0,1991
pol,19.1,1992
pol,18.9,1993
pol,17.1,1994
pol,16.1,1995
pol,15.3,1996
pol,15.3,1997
pol,14.7,1998
pol,13.0,1999
pol,12.4,2000
pol,11.8,2001
pol,10.1,2002
pol,9.0,2003
pol,9.2,2004
pol,9.3,2005
pol,8.1,2006
pol,7.5,2007
prt,28.1,1980
prt,25.0,1981
prt,22.8,1982
prt,28.0,1983
prt,23.5,1984
prt,20.2,1985
prt,18.1,1986
prt,18.9,1987
prt,20.0,1988
prt,20.2,1989
prt,19.9,1990
prt,22.2,1991
prt,20.9,1992
prt,21.9,1993
prt,23.1,1994
prt,23.6,1995
prt,25.7,1996
prt,26.1,1997
prt,23.8,1998
prt,23.6,1999
prt,25.0,2000
prt,25.7,2001
prt,25.8,2002
prt,26.0,2003
prt,25.6,2004
prt,24.6,2005
prt,24.6,2006
prt,25.2,2007
pri,14.5,1980
pri,14.5,1981
pri,12.3,1982
pri,12.8,1983
pri,11.8,1984
pri,11.2,1985
pri,13.8,1986
pri,13.1,1987
pri,12.6,1988
pri,13.5,1989
pri,14.5,1990
pri,13.9,1991
pri,13.8,1992
pri,13.7,1993
pri,13.0,1994
pri,12.3,1995
pri,12.4,1996
pri,14.8,1997
pri,13.0,1998
pri,11.6,1999
pri,13.0,2000
pri,12.0,2001
pri,11.1,2002
pri,12.1,2003
pri,11.7,2004
pri,12.1,2005
pri,12.5,2006
pri,11.5,2007
qat,52.4,1980
qat,52.9,1981
qat,53.5,1982
qat,53.5,1983
qat,53.4,1984
qat,53.8,1985
qat,54.5,1986
qat,54.6,1987
qat,54.6,1988
qat,54.6,1989
qat,54.6,1990
qat,54.6,1991
qat,54.7,1992
qat,54.7,1993
qat,54.7,1994
qat,54.7,1995
qat,54.7,1996
qat,54.8,1997
qat,54.4,1998
qat,54.0,1999
qat,53.7,2000
qat,53.3,2001
qat,52.9,2002
qat,52.6,2003
qat,52.2,2004
qat,51.9,2005
qat,51.1,2006
qat,49.2,2007
mda,8.1,1980
mda,8.6,1981
mda,8.7,1982
mda,9.0,1983
mda,9.4,1984
mda,9.8,1985
mda,9.4,1986
mda,9.2,1987
mda,9.8,1988
mda,9.4,1989
mda,10.0,1990
mda,10.5,1991
mda,11.1,1992
mda,11.7,1993
mda,12.3,1994
mda,13.0,1995
mda,13.7,1996
mda,14.5,1997
mda,15.2,1998
mda,16.0,1999
mda,16.8,2000
mda,17.7,2001
mda,18.6,2002
mda,19.5,2003
mda,19.1,2004
mda,20.8,2005
mda,20.5,2006
mda,21.9,2007
reu,5.7,1980
reu,5.4,1981
reu,5.2,1982
reu,4.9,1983
reu,4.7,1984
reu,4.5,1985
reu,4.3,1986
reu,4.1,1987
reu,4.0,1988
reu,3.8,1989
reu,3.6,1990
reu,3.6,1991
reu,3.6,1992
reu,3.6,1993
reu,3.6,1994
reu,3.5,1995
reu,3.5,1996
reu,3.5,1997
reu,3.5,1998
reu,3.5,1999
reu,3.4,2000
reu,3.4,2001
reu,3.3,2002
reu,3.3,2003
reu,3.2,2004
reu,3.2,2005
reu,3.1,2006
reu,3.1,2007
rou,13.5,1980
rou,13.6,1981
rou,13.6,1982
rou,13.7,1983
rou,13.7,1984
rou,13.8,1985
rou,13.8,1986
rou,13.8,1987
rou,13.8,1988
rou,13.8,1989
rou,13.8,1990
rou,17.8,1991
rou,22.6,1992
rou,28.3,1993
rou,34.7,1994
rou,41.8,1995
rou,38.4,1996
rou,39.6,1997
rou,40.7,1998
rou,40.8,1999
rou,40.8,2000
rou,40.4,2001
rou,31.0,2002
rou,31.5,2003
rou,17.1,2004
rou,16.8,2005
rou,16.6,2006
rou,15.5,2007
rus,15.5,1980
rus,15.1,1981
rus,15.0,1982
rus,14.7,1983
rus,14.2,1984
rus,13.7,1985
rus,14.2,1986
rus,14.5,1987
rus,13.7,1988
rus,14.2,1989
rus,16.1,1990
rus,18.3,1991
rus,20.7,1992
rus,19.8,1993
rus,19.0,1994
rus,18.3,1995
rus,17.5,1996
rus,16.8,1997
rus,16.1,1998
rus,15.4,1999
rus,14.7,2000
rus,14.1,2001
rus,13.5,2002
rus,14.4,2003
rus,15.4,2004
rus,15.8,2005
rus,15.4,2006
rus,14.3,2007
rwa,59.0,1980
rwa,59.2,1981
rwa,59.6,1982
rwa,60.4,1983
rwa,60.9,1984
rwa,61.7,1985
rwa,62.5,1986
rwa,63.0,1987
rwa,63.6,1988
rwa,64.1,1989
rwa,64.5,1990
rwa,65.1,1991
rwa,66.0,1992
rwa,66.4,1993
rwa,64.6,1994
rwa,65.3,1995
rwa,64.9,1996
rwa,64.0,1997
rwa,62.7,1998
rwa,61.5,1999
rwa,60.2,2000
rwa,58.9,2001
rwa,57.6,2002
rwa,56.1,2003
rwa,54.8,2004
rwa,53.9,2005
rwa,53.4,2006
rwa,51.5,2007
lca,53.0,1980
lca,52.6,1981
lca,56.1,1982
lca,55.6,1983
lca,50.3,1984
lca,52.2,1985
lca,48.9,1986
lca,48.8,1987
lca,45.7,1988
lca,44.0,1989
lca,38.3,1990
lca,37.8,1991
lca,36.7,1992
lca,36.4,1993
lca,36.7,1994
lca,36.3,1995
lca,36.4,1996
lca,36.6,1997
lca,35.8,1998
lca,35.7,1999
lca,35.9,2000
lca,37.1,2001
lca,37.2,2002
lca,36.6,2003
lca,36.3,2004
lca,35.5,2005
lca,34.6,2006
lca,35.3,2007
vct,43.1,1980
vct,41.7,1981
vct,40.5,1982
vct,39.8,1983
vct,39.1,1984
vct,37.5,1985
vct,34.9,1986
vct,35.0,1987
vct,31.8,1988
vct,31.7,1989
vct,30.4,1990
vct,30.6,1991
vct,29.6,1992
vct,29.6,1993
vct,30.1,1994
vct,30.1,1995
vct,30.1,1996
vct,29.4,1997
vct,28.5,1998
vct,27.6,1999
vct,27.4,2000
vct,27.6,2001
vct,27.4,2002
vct,26.4,2003
vct,25.5,2004
vct,24.7,2005
vct,23.6,2006
vct,23.7,2007
wsm,25.8,1980
wsm,25.7,1981
wsm,25.7,1982
wsm,25.7,1983
wsm,26.8,1984
wsm,26.8,1985
wsm,26.6,1986
wsm,26.7,1987
wsm,27.5,1988
wsm,27.7,1989
wsm,28.2,1990
wsm,28.2,1991
wsm,28.1,1992
wsm,28.0,1993
wsm,26.3,1994
wsm,26.1,1995
wsm,26.0,1996
wsm,26.0,1997
wsm,26.0,1998
wsm,25.9,1999
wsm,25.6,2000
wsm,25.3,2001
wsm,25.2,2002
wsm,25.1,2003
wsm,25.0,2004
wsm,24.8,2005
wsm,24.6,2006
wsm,24.4,2007
stp,62.0,1980
stp,61.9,1981
stp,59.7,1982
stp,57.5,1983
stp,55.3,1984
stp,53.0,1985
stp,50.7,1986
stp,48.5,1987
stp,46.2,1988
stp,43.9,1989
stp,41.7,1990
stp,39.5,1991
stp,39.0,1992
stp,38.3,1993
stp,37.9,1994
stp,37.3,1995
stp,36.8,1996
stp,36.1,1997
stp,35.5,1998
stp,35.3,1999
stp,34.9,2000
stp,34.7,2001
stp,34.6,2002
stp,34.5,2003
stp,34.6,2004
stp,34.5,2005
stp,34.4,2006
stp,33.8,2007
sau,27.7,1980
sau,27.9,1981
sau,30.0,1982
sau,31.9,1983
sau,32.6,1984
sau,33.8,1985
sau,34.1,1986
sau,35.0,1987
sau,34.6,1988
sau,35.0,1989
sau,34.2,1990
sau,33.5,1991
sau,33.2,1992
sau,33.3,1993
sau,33.3,1994
sau,33.6,1995
sau,33.5,1996
sau,33.6,1997
sau,33.6,1998
sau,34.0,1999
sau,33.6,2000
sau,33.8,2001
sau,34.1,2002
sau,33.5,2003
sau,33.4,2004
sau,33.0,2005
sau,32.8,2006
sau,33.2,2007
sen,63.0,1980
sen,63.2,1981
sen,63.8,1982
sen,64.0,1983
sen,63.7,1984
sen,63.1,1985
sen,63.3,1986
sen,63.4,1987
sen,63.6,1988
sen,63.5,1989
sen,63.5,1990
sen,63.4,1991
sen,63.3,1992
sen,63.1,1993
sen,62.9,1994
sen,62.8,1995
sen,62.5,1996
sen,62.2,1997
sen,61.9,1998
sen,61.6,1999
sen,61.2,2000
sen,60.9,2001
sen,60.4,2002
sen,60.1,2003
sen,59.8,2004
sen,59.5,2005
sen,59.0,2006
sen,58.2,2007
scg,1.6,1980
scg,1.8,1981
scg,1.9,1982
scg,2.1,1983
scg,2.3,1984
scg,2.4,1985
scg,2.7,1986
scg,2.9,1987
scg,3.2,1988
scg,3.3,1989
scg,3.1,1990
scg,20.7,1991
scg,21.1,1992
scg,21.2,1993
scg,21.0,1994
scg,20.6,1995
scg,19.7,1996
scg,19.6,1997
scg,19.4,1998
scg,19.3,1999
scg,18.9,2000
scg,18.8,2001
scg,18.5,2002
scg,18.2,2003
scg,17.9,2004
scg,17.6,2005
scg,17.2,2006
scg,16.9,2007
sle,50.1,1980
sle,50.0,1981
sle,50.0,1982
sle,49.8,1983
sle,49.9,1984
sle,49.8,1985
sle,50.2,1986
sle,50.5,1987
sle,50.6,1988
sle,50.9,1989
sle,51.5,1990
sle,51.6,1991
sle,51.4,1992
sle,51.3,1993
sle,51.5,1994
sle,51.0,1995
sle,51.4,1996
sle,50.8,1997
sle,51.1,1998
sle,50.9,1999
sle,51.0,2000
sle,51.6,2001
sle,52.3,2002
sle,52.5,2003
sle,52.6,2004
sle,52.8,2005
sle,53.1,2006
sle,53.0,2007
sgp,29.7,1980
sgp,29.3,1981
sgp,29.0,1982
sgp,29.3,1983
sgp,27.3,1984
sgp,25.9,1985
sgp,23.2,1986
sgp,22.4,1987
sgp,21.3,1988
sgp,20.7,1989
sgp,21.3,1990
sgp,22.0,1991
sgp,22.6,1992
sgp,22.0,1993
sgp,24.0,1994
sgp,19.0,1995
sgp,21.7,1996
sgp,20.9,1997
sgp,18.7,1998
sgp,18.6,1999
sgp,18.5,2000
sgp,19.1,2001
sgp,19.6,2002
sgp,20.2,2003
sgp,20.8,2004
sgp,21.4,2005
sgp,22.0,2006
sgp,21.3,2007
svk,9.7,1980
svk,9.6,1981
svk,9.5,1982
svk,9.4,1983
svk,9.2,1984
svk,8.9,1985
svk,8.6,1986
svk,8.4,1987
svk,8.3,1988
svk,8.2,1989
svk,8.5,1990
svk,6.5,1991
svk,4.8,1992
svk,3.5,1993
svk,3.2,1994
svk,3.0,1995
svk,3.0,1996
svk,2.1,1997
svk,2.0,1998
svk,2.2,1999
svk,2.0,2000
svk,2.1,2001
svk,2.0,2002
svk,2.0,2003
svk,2.2,2004
svk,2.4,2005
svk,1.9,2006
svk,2.0,2007
svn,20.6,1980
svn,20.5,1981
svn,20.2,1982
svn,20.0,1983
svn,19.4,1984
svn,19.0,1985
svn,18.5,1986
svn,18.0,1987
svn,17.2,1988
svn,16.4,1989
svn,16.2,1990
svn,13.6,1991
svn,10.5,1992
svn,8.1,1993
svn,9.7,1994
svn,10.2,1995
svn,11.0,1996
svn,11.7,1997
svn,15.4,1998
svn,13.1,1999
svn,12.4,2000
svn,11.7,2001
svn,10.2,2002
svn,9.7,2003
svn,10.5,2004
svn,10.8,2005
svn,12.3,2006
svn,10.3,2007
slb,50.3,1980
slb,50.5,1981
slb,50.7,1982
slb,50.9,1983
slb,51.2,1984
slb,51.4,1985
slb,51.6,1986
slb,51.8,1987
slb,52.0,1988
slb,52.2,1989
slb,52.4,1990
slb,52.5,1991
slb,52.7,1992
slb,52.8,1993
slb,52.7,1994
slb,52.5,1995
slb,52.2,1996
slb,51.7,1997
slb,51.2,1998
slb,50.7,1999
slb,50.2,2000
slb,49.7,2001
slb,49.2,2002
slb,48.8,2003
slb,48.4,2004
slb,48.0,2005
slb,47.7,2006
slb,45.7,2007
som,63.3,1980
som,63.1,1981
som,62.7,1982
som,62.5,1983
som,62.3,1984
som,61.9,1985
som,61.5,1986
som,61.4,1987
som,61.2,1988
som,60.9,1989
som,60.8,1990
som,60.5,1991
som,60.0,1992
som,59.3,1993
som,58.8,1994
som,58.4,1995
som,58.3,1996
som,58.5,1997
som,58.7,1998
som,59.0,1999
som,59.2,2000
som,59.3,2001
som,59.4,2002
som,59.5,2003
som,59.6,2004
som,59.7,2005
som,59.9,2006
som,59.9,2007
zaf,34.7,1980
zaf,33.6,1981
zaf,32.4,1982
zaf,31.3,1983
zaf,30.3,1984
zaf,29.2,1985
zaf,27.8,1986
zaf,26.4,1987
zaf,25.0,1988
zaf,23.7,1989
zaf,22.5,1990
zaf,21.3,1991
zaf,19.0,1992
zaf,16.8,1993
zaf,14.9,1994
zaf,13.2,1995
zaf,11.6,1996
zaf,10.2,1997
zaf,11.0,1998
zaf,12.4,1999
zaf,15.0,2000
zaf,18.1,2001
zaf,21.6,2002
zaf,25.6,2003
zaf,25.5,2004
zaf,25.4,2005
zaf,25.3,2006
zaf,32.0,2007
esp,12.7,1980
esp,11.0,1981
esp,8.9,1982
esp,8.0,1983
esp,7.2,1984
esp,6.1,1985
esp,5.4,1986
esp,4.5,1987
esp,4.1,1988
esp,4.3,1989
esp,3.8,1990
esp,3.7,1991
esp,3.4,1992
esp,3.1,1993
esp,3.0,1994
esp,3.0,1995
esp,2.7,1996
esp,2.4,1997
esp,2.4,1998
esp,2.6,1999
esp,2.6,2000
esp,2.6,2001
esp,2.4,2002
esp,2.4,2003
esp,2.4,2004
esp,3.2,2005
esp,3.3,2006
esp,2.9,2007
lka,48.2,1980
lka,47.5,1981
lka,46.9,1982
lka,46.2,1983
lka,45.6,1984
lka,44.8,1985
lka,44.1,1986
lka,43.8,1987
lka,43.4,1988
lka,43.1,1989
lka,42.7,1990
lka,42.4,1991
lka,42.0,1992
lka,41.6,1993
lka,41.3,1994
lka,40.9,1995
lka,40.6,1996
lka,40.2,1997
lka,39.9,1998
lka,39.5,1999
lka,39.2,2000
lka,37.5,2001
lka,35.8,2002
lka,34.1,2003
lka,32.4,2004
lka,30.6,2005
lka,28.8,2006
lka,28.5,2007
sdn,78.7,1980
sdn,78.9,1981
sdn,79.0,1982
sdn,79.0,1983
sdn,78.0,1984
sdn,77.0,1985
sdn,76.0,1986
sdn,74.9,1987
sdn,73.8,1988
sdn,72.7,1989
sdn,71.6,1990
sdn,71.0,1991
sdn,70.5,1992
sdn,70.0,1993
sdn,71.0,1994
sdn,72.0,1995
sdn,73.0,1996
sdn,72.8,1997
sdn,72.6,1998
sdn,72.5,1999
sdn,72.5,2000
sdn,72.1,2001
sdn,71.8,2002
sdn,71.5,2003
sdn,71.2,2004
sdn,70.9,2005
sdn,70.7,2006
sdn,70.7,2007
sur,16.2,1980
sur,16.3,1981
sur,16.8,1982
sur,16.8,1983
sur,16.3,1984
sur,16.3,1985
sur,15.8,1986
sur,15.4,1987
sur,14.9,1988
sur,14.5,1989
sur,14.3,1990
sur,9.8,1991
sur,6.7,1992
sur,9.4,1993
sur,9.4,1994
sur,9.3,1995
sur,9.2,1996
sur,8.9,1997
sur,8.7,1998
sur,8.5,1999
sur,8.3,2000
sur,8.3,2001
sur,8.2,2002
sur,8.0,2003
sur,8.0,2004
sur,7.8,2005
sur,7.4,2006
sur,7.4,2007
swz,71.9,1980
swz,71.9,1981
swz,71.8,1982
swz,71.6,1983
swz,71.6,1984
swz,71.3,1985
swz,71.3,1986
swz,71.2,1987
swz,70.7,1988
swz,70.6,1989
swz,70.2,1990
swz,70.0,1991
swz,69.7,1992
swz,69.6,1993
swz,69.5,1994
swz,68.8,1995
swz,68.1,1996
swz,67.2,1997
swz,66.4,1998
swz,65.4,1999
swz,64.4,2000
swz,63.2,2001
swz,62.4,2002
swz,61.4,2003
swz,60.4,2004
swz,59.5,2005
swz,58.7,2006
swz,56.1,2007
swe,14.3,1980
swe,13.0,1981
swe,13.2,1982
swe,12.0,1983
swe,11.3,1984
swe,11.2,1985
swe,12.9,1986
swe,12.8,1987
swe,13.3,1988
swe,13.3,1989
swe,12.3,1990
swe,14.7,1991
swe,13.8,1992
swe,13.1,1993
swe,14.2,1994
swe,13.9,1995
swe,12.0,1996
swe,12.5,1997
swe,14.3,1998
swe,12.8,1999
swe,15.0,2000
swe,13.5,2001
swe,14.6,2002
swe,14.8,2003
swe,12.7,2004
swe,14.6,2005
swe,14.1,2006
swe,14.7,2007
che,15.0,1980
che,14.3,1981
che,13.7,1982
che,13.0,1983
che,12.4,1984
che,11.8,1985
che,11.2,1986
che,10.7,1987
che,10.1,1988
che,9.6,1989
che,9.2,1990
che,20.5,1991
che,18.1,1992
che,18.0,1993
che,18.7,1994
che,16.1,1995
che,15.3,1996
che,14.5,1997
che,13.3,1998
che,14.3,1999
che,14.4,2000
che,14.0,2001
che,12.7,2002
che,14.6,2003
che,12.8,2004
che,11.2,2005
che,12.1,2006
che,11.6,2007
syr,48.1,1980
syr,47.4,1981
syr,47.5,1982
syr,47.8,1983
syr,47.4,1984
syr,47.1,1985
syr,46.7,1986
syr,46.3,1987
syr,45.9,1988
syr,45.5,1989
syr,45.1,1990
syr,44.7,1991
syr,44.4,1992
syr,44.0,1993
syr,43.6,1994
syr,43.2,1995
syr,44.7,1996
syr,46.1,1997
syr,46.3,1998
syr,55.5,1999
syr,55.3,2000
syr,50.4,2001
syr,45.2,2002
syr,35.5,2003
syr,35.4,2004
syr,35.2,2005
syr,35.1,2006
syr,34.7,2007
tjk,5.1,1980
tjk,5.6,1981
tjk,5.7,1982
tjk,6.1,1983
tjk,6.7,1984
tjk,7.2,1985
tjk,7.2,1986
tjk,6.7,1987
tjk,8.0,1988
tjk,6.7,1989
tjk,6.3,1990
tjk,18.6,1991
tjk,20.9,1992
tjk,22.2,1993
tjk,23.8,1994
tjk,24.6,1995
tjk,25.7,1996
tjk,25.8,1997
