geo,sulfur_emissions_per_person_kg,time
sen,0.1148,1875
sen,0.1213,1876
sen,0.1277,1877
sen,0.134,1878
sen,0.1402,1879
sen,0.1463,1880
sen,0.1645,1881
sen,0.1523,1882
sen,0.1522,1883
sen,0.1521,1884
sen,0.1662,1885
sen,0.1802,1886
sen,0.1939,1887
sen,0.2081,1888
sen,0.2298,1889
sen,0.2413,1890
sen,0.2019,1891
sen,0.2588,1892
sen,0.2246,1893
sen,0.2774,1894
sen,0.2433,1895
sen,0.2719,1896
sen,0.3044,1897
sen,0.3127,1898
sen,0.3135,1899
sen,0.3722,1900
sen,0.4029,1901
sen,0.2111,1902
sen,0.2297,1903
sen,0.2711,1904
sen,0.2927,1905
sen,0.2844,1906
sen,0.3061,1907
sen,0.399,1908
sen,0.3636,1909
sen,0.4312,1910
sen,0.3726,1911
sen,0.4244,1912
sen,0.4822,1913
sen,0.5182,1914
sen,0.5891,1915
sen,0.6442,1916
sen,0.5502,1917
sen,0.5872,1918
sen,0.6389,1919
sen,0.6667,1920
sen,0.9096,1921
sen,0.9324,1922
sen,1.136,1923
sen,1.192,1924
sen,1.175,1925
sen,1.148,1926
sen,1.248,1927
sen,1.288,1928
sen,1.442,1929
sen,1.561,1930
sen,1.28,1931
sen,1.062,1932
sen,1.275,1933
sen,1.53,1934
sen,1.632,1935
sen,1.684,1936
sen,2.134,1937
sen,2.041,1938
sen,2.163,1939
sen,2.001,1940
sen,2.053,1941
sen,2.082,1942
sen,2.078,1943
sen,2.009,1944
sen,1.983,1945
sen,1.911,1946
sen,2.01,1947
sen,2.328,1948
sen,2.398,1949
sen,2.495,1950
sen,2.607,1951
sen,0.3693,1952
sen,0.5756,1953
sen,0.4014,1954
sen,0.2391,1955
sen,0.08312,1956
sen,0.1078,1957
sen,0.1314,1958
sen,0.1538,1959
sen,0.175,1960
sen,0.1951,1961
sen,0.214,1962
sen,0.2318,1963
sen,3.169,1964
sen,4.67,1965
sen,4.372,1966
sen,4.911,1967
sen,5.173,1968
sen,5.018,1969
sen,4.453,1970
sen,4.115,1971
sen,4.194,1972
sen,4.183,1973
sen,4.287,1974
sen,4.228,1975
sen,3.83,1976
sen,4.369,1977
sen,4.044,1978
sen,4.188,1979
sen,4.02,1980
sen,3.623,1981
sen,2.629,1982
sen,1.793,1983
sen,1.97,1984
sen,1.537,1985
sen,2.216,1986
sen,2.378,1987
sen,2.636,1988
sen,2.226,1989
sen,2.32,1990
sen,1.925,1991
sen,2.015,1992
sen,1.864,1993
sen,1.128,1994
sen,2.101,1995
sen,2.029,1996
sen,2.256,1997
sen,2.244,1998
sen,2.235,1999
sen,2.285,2000
scg,0.002464,1850
scg,0.002733,1851
scg,0.003462,1852
scg,0.006854,1853
scg,0.01018,1854
scg,0.01344,1855
scg,0.01664,1856
scg,0.01978,1857
scg,0.02285,1858
scg,0.02588,1859
scg,0.02884,1860
scg,0.03175,1861
scg,0.03461,1862
scg,0.03742,1863
scg,0.04018,1864
scg,0.04289,1865
scg,0.04556,1866
scg,0.04818,1867
scg,0.05075,1868
scg,0.05328,1869
scg,0.05577,1870
scg,0.05822,1871
scg,0.06063,1872
scg,0.063,1873
scg,0.06534,1874
scg,0.06764,1875
scg,0.0699,1876
scg,0.07213,1877
scg,0.07432,1878
scg,0.07648,1879
scg,0.07861,1880
scg,0.08071,1881
scg,0.08277,1882
scg,0.08481,1883
scg,0.08682,1884
scg,0.08879,1885
scg,0.09075,1886
scg,0.09267,1887
scg,0.09457,1888
scg,0.09644,1889
scg,0.09829,1890
scg,0.1001,1891
scg,0.1019,1892
scg,0.1037,1893
scg,0.1054,1894
scg,0.09901,1895
scg,0.07282,1896
scg,0.09748,1897
scg,0.1008,1898
scg,0.104,1899
scg,0.1277,1900
scg,0.1576,1901
scg,0.1771,1902
scg,0.161,1903
scg,0.1649,1904
scg,0.1897,1905
scg,0.1883,1906
scg,0.2788,1907
scg,0.2758,1908
scg,0.2987,1909
scg,0.2996,1910
scg,0.2858,1911
scg,0.3173,1912
scg,0.3359,1913
scg,0.5382,1914
scg,0.7379,1915
scg,0.9351,1916
scg,1.13,1917
scg,1.322,1918
scg,1.512,1919
scg,1.699,1920
scg,1.884,1921
scg,2.524,1922
scg,1.507,1923
scg,1.808,1924
scg,2.011,1925
scg,2.209,1926
scg,2.378,1927
scg,2.877,1928
scg,3.325,1929
scg,3.898,1930
scg,4.191,1931
scg,4.012,1932
scg,3.722,1933
scg,4.155,1934
scg,4.615,1935
scg,4.839,1936
scg,4.644,1937
scg,5.368,1938
scg,5.798,1939
scg,5.977,1940
scg,6.338,1941
scg,4.846,1942
scg,4.167,1943
scg,3.542,1944
scg,2.964,1945
scg,2.154,1946
scg,4.431,1947
scg,6.342,1948
scg,7.684,1949
scg,9.006,1950
scg,9.861,1951
scg,8.658,1952
scg,8.329,1953
scg,7.607,1954
scg,8.412,1955
scg,8.895,1956
scg,9.973,1957
scg,10.45,1958
scg,10.63,1959
scg,11.57,1960
scg,12.21,1961
scg,12.85,1962
scg,13.31,1963
scg,14.8,1964
scg,15.97,1965
scg,15.58,1966
scg,15.94,1967
scg,14.83,1968
scg,15.46,1969
scg,15.85,1970
scg,17.42,1971
scg,18.6,1972
scg,18.16,1973
scg,19.39,1974
scg,19.71,1975
scg,20.66,1976
scg,20.7,1977
scg,20.3,1978
scg,20.7,1979
scg,21.33,1980
scg,21.4,1981
scg,21.27,1982
scg,22.75,1983
scg,23.58,1984
scg,24.58,1985
scg,24.04,1986
scg,24.67,1987
scg,25.48,1988
scg,25.57,1989
scg,25.57,1990
scg,21.84,1991
scg,16.65,1992
scg,18.98,1993
scg,19.84,1994
scg,21.27,1995
scg,19.74,1996
scg,23.66,1997
scg,23.67,1998
scg,6.268,1999
scg,6.292,2000
sle,0.0002237,1850
sle,0.0002217,1851
sle,0.0004397,1852
sle,0.0006539,1853
sle,0.0008645,1854
sle,0.001072,1855
sle,0.001275,1856
sle,0.001476,1857
sle,0.001673,1858
sle,0.001867,1859
sle,0.002058,1860
sle,0.004056,1861
sle,0.006023,1862
sle,0.007957,1863
sle,0.00986,1864
sle,0.01173,1865
sle,0.01358,1866
sle,0.01539,1867
sle,0.01718,1868
sle,0.01893,1869
sle,0.02067,1870
sle,0.02237,1871
sle,0.02413,1872
sle,0.02586,1873
sle,0.02756,1874
sle,0.02924,1875
sle,0.03089,1876
sle,0.03252,1877
sle,0.03413,1878
sle,0.03571,1879
sle,0.03727,1880
sle,0.04191,1881
sle,0.03879,1882
sle,0.03877,1883
sle,0.03875,1884
sle,0.04235,1885
sle,0.04589,1886
sle,0.04939,1887
sle,0.05301,1888
sle,0.05853,1889
sle,0.06146,1890
sle,0.05143,1891
sle,0.06592,1892
sle,0.05721,1893
sle,0.07065,1894
sle,0.06197,1895
sle,0.06925,1896
sle,0.07754,1897
sle,0.07967,1898
sle,0.07986,1899
sle,0.09481,1900
sle,0.1026,1901
sle,0.05376,1902
sle,0.0585,1903
sle,0.06905,1904
sle,0.07455,1905
sle,0.07244,1906
sle,0.07798,1907
sle,0.1016,1908
sle,0.09261,1909
sle,0.1099,1910
sle,0.0949,1911
sle,0.1081,1912
sle,0.1228,1913
sle,0.132,1914
sle,0.1501,1915
sle,0.1641,1916
sle,0.1401,1917
sle,0.1496,1918
sle,0.1627,1919
sle,0.1698,1920
sle,0.2317,1921
sle,0.2375,1922
sle,0.2894,1923
sle,0.3037,1924
sle,0.2993,1925
sle,0.2924,1926
sle,0.318,1927
sle,0.3282,1928
sle,0.3672,1929
sle,0.3977,1930
sle,0.3261,1931
sle,0.2705,1932
sle,0.3247,1933
sle,0.3898,1934
sle,0.4156,1935
sle,0.4289,1936
sle,0.5436,1937
sle,0.5198,1938
sle,0.5509,1939
sle,0.5096,1940
sle,0.5229,1941
sle,0.5304,1942
sle,0.5294,1943
sle,0.5118,1944
sle,0.505,1945
sle,0.4869,1946
sle,0.512,1947
sle,0.5929,1948
sle,0.6109,1949
sle,0.6354,1950
sle,0.247,1951
sle,0.6974,1952
sle,0.5202,1953
sle,0.2435,1954
sle,0.4941,1955
sle,0.409,1956
sle,0.4484,1957
sle,0.4925,1958
sle,0.2391,1959
sle,0.1607,1960
sle,0.1565,1961
sle,0.2263,1962
sle,0.07258,1963
sle,0.06358,1964
sle,0.05484,1965
sle,0.5252,1966
sle,0.9812,1967
sle,1.423,1968
sle,1.851,1969
sle,1.865,1970
sle,1.615,1971
sle,1.634,1972
sle,1.584,1973
sle,1.707,1974
sle,1.651,1975
sle,1.796,1976
sle,1.774,1977
sle,1.798,1978
sle,1.829,1979
sle,1.904,1980
sle,1.921,1981
sle,1.974,1982
sle,1.897,1983
sle,1.936,1984
sle,1.753,1985
sle,1.856,1986
sle,1.878,1987
sle,1.66,1988
sle,1.616,1989
sle,1.759,1990
sle,1.906,1991
sle,1.817,1992
sle,1.955,1993
sle,2.116,1994
sle,1.835,1995
sle,1.889,1996
sle,1.32,1997
sle,1.268,1998
sle,1.087,1999
sle,1.118,2000
sgp,0.0,1850
sgp,0.006967,1851
sgp,0.0136,1852
sgp,0.01993,1853
sgp,0.02597,1854
sgp,0.03174,1855
sgp,0.03726,1856
sgp,0.04254,1857
sgp,0.0476,1858
sgp,0.05246,1859
sgp,0.05713,1860
sgp,0.06134,1861
sgp,0.06535,1862
sgp,0.06916,1863
sgp,0.07278,1864
sgp,0.07623,1865
sgp,0.07951,1866
sgp,0.08263,1867
sgp,0.0856,1868
sgp,0.08843,1869
sgp,0.09113,1870
sgp,0.09931,1871
sgp,0.1069,1872
sgp,0.1138,1873
sgp,0.1202,1874
sgp,0.1402,1875
sgp,0.1478,1876
sgp,0.1532,1877
sgp,0.1643,1878
sgp,0.174,1879
sgp,0.1768,1880
sgp,0.1784,1881
sgp,0.1829,1882
sgp,0.1917,1883
sgp,0.2073,1884
sgp,0.2225,1885
sgp,0.217,1886
sgp,0.231,1887
sgp,0.2471,1888
sgp,0.2707,1889
sgp,0.2834,1890
sgp,0.2991,1891
sgp,0.3065,1892
sgp,0.2886,1893
sgp,0.3187,1894
sgp,0.3358,1895
sgp,0.3446,1896
sgp,0.345,1897
sgp,0.3848,1898
sgp,0.3984,1899
sgp,0.4284,1900
sgp,0.4637,1901
sgp,0.4868,1902
sgp,0.4947,1903
sgp,0.5028,1904
sgp,0.5182,1905
sgp,0.6873,1906
sgp,0.7125,1907
sgp,0.7398,1908
sgp,0.7251,1909
sgp,0.731,1910
sgp,0.761,1911
sgp,0.8369,1912
sgp,0.9231,1913
sgp,0.9403,1914
sgp,0.9054,1915
sgp,1.008,1916
sgp,1.068,1917
sgp,1.071,1918
sgp,1.163,1919
sgp,0.8959,1920
sgp,0.8907,1921
sgp,0.8821,1922
sgp,0.9109,1923
sgp,0.9412,1924
sgp,0.9088,1925
sgp,0.8806,1926
sgp,0.8909,1927
sgp,0.8783,1928
sgp,0.8669,1929
sgp,0.8357,1930
sgp,0.8345,1931
sgp,0.7847,1932
sgp,0.9417,1933
sgp,1.017,1934
sgp,0.9924,1935
sgp,1.001,1936
sgp,0.9567,1937
sgp,0.8864,1938
sgp,0.9347,1939
sgp,1.021,1940
sgp,1.058,1941
sgp,1.02,1942
sgp,0.9425,1943
sgp,0.8922,1944
sgp,0.5366,1945
sgp,0.4253,1946
sgp,0.4661,1947
sgp,0.4761,1948
sgp,0.6163,1949
sgp,0.6769,1950
sgp,0.7638,1951
sgp,0.832,1952
sgp,0.8494,1953
sgp,0.8624,1954
sgp,0.9141,1955
sgp,0.961,1956
sgp,1.018,1957
sgp,0.4296,1958
sgp,0.2705,1959
sgp,0.2399,1960
sgp,1.319,1961
sgp,3.885,1962
sgp,4.213,1963
sgp,3.453,1964
sgp,3.518,1965
sgp,4.506,1966
sgp,6.805,1967
sgp,10.57,1968
sgp,10.2,1969
sgp,11.44,1970
sgp,15.1,1971
sgp,18.32,1972
sgp,20.6,1973
sgp,24.97,1974
sgp,20.05,1975
sgp,20.39,1976
sgp,26.44,1977
sgp,29.31,1978
sgp,30.6,1979
sgp,29.46,1980
sgp,31.97,1981
sgp,28.29,1982
sgp,24.78,1983
sgp,22.48,1984
sgp,19.04,1985
sgp,19.16,1986
sgp,19.25,1987
sgp,20.65,1988
sgp,20.91,1989
sgp,31.31,1990
sgp,31.71,1991
sgp,31.54,1992
sgp,34.12,1993
sgp,34.25,1994
sgp,32.5,1995
sgp,26.8,1996
sgp,27.4,1997
sgp,25.32,1998
sgp,21.11,1999
sgp,20.21,2000
svk,0.2295,1850
svk,0.2563,1851
svk,0.3268,1852
svk,0.3554,1853
svk,0.4055,1854
svk,0.465,1855
svk,0.5341,1856
svk,0.5823,1857
svk,0.6654,1858
svk,0.6507,1859
svk,0.6993,1860
svk,0.7344,1861
svk,0.8241,1862
svk,0.9123,1863
svk,0.9963,1864
svk,1.076,1865
svk,1.111,1866
svk,1.213,1867
svk,1.303,1868
svk,1.397,1869
svk,1.494,1870
svk,1.743,1871
svk,1.869,1872
svk,1.967,1873
svk,2.058,1874
svk,2.089,1875
svk,2.203,1876
svk,2.162,1877
svk,2.347,1878
svk,2.484,1879
svk,2.8,1880
svk,2.926,1881
svk,3.065,1882
svk,3.364,1883
svk,3.442,1884
svk,3.56,1885
svk,3.627,1886
svk,3.654,1887
svk,4.013,1888
svk,4.355,1889
svk,4.504,1890
svk,4.733,1891
svk,4.708,1892
svk,5.032,1893
svk,5.243,1894
svk,5.576,1895
svk,5.859,1896
svk,6.244,1897
svk,6.828,1898
svk,7.272,1899
svk,7.933,1900
svk,8.008,1901
svk,7.8,1902
svk,8.13,1903
svk,8.463,1904
svk,8.568,1905
svk,9.207,1906
svk,10.11,1907
svk,10.44,1908
svk,10.72,1909
svk,10.58,1910
svk,11.28,1911
svk,12.29,1912
svk,13.31,1913
svk,11.49,1914
svk,10.54,1915
svk,11.12,1916
svk,10.43,1917
svk,9.33,1918
svk,12.13,1919
svk,13.79,1920
svk,14.28,1921
svk,12.9,1922
svk,12.11,1923
svk,15.42,1924
svk,14.34,1925
svk,14.37,1926
svk,15.56,1927
svk,16.91,1928
svk,18.89,1929
svk,16.52,1930
svk,15.41,1931
svk,13.49,1932
svk,12.5,1933
svk,12.55,1934
svk,12.67,1935
svk,13.43,1936
svk,15.44,1937
svk,14.29,1938
svk,17.28,1939
svk,19.64,1940
svk,19.65,1941
svk,21.01,1942
svk,23.48,1943
svk,22.56,1944
svk,12.62,1945
svk,15.96,1946
svk,18.52,1947
svk,19.93,1948
svk,22.58,1949
svk,23.45,1950
svk,25.4,1951
svk,26.7,1952
svk,27.09,1953
svk,28.63,1954
svk,29.4,1955
svk,31.94,1956
svk,33.21,1957
svk,35.96,1958
svk,33.84,1959
svk,35.76,1960
svk,38.51,1961
svk,41.47,1962
svk,44.13,1963
svk,46.12,1964
svk,45.15,1965
svk,48.29,1966
svk,50.07,1967
svk,55.88,1968
svk,63.59,1969
svk,69.46,1970
svk,72.6,1971
svk,73.5,1972
svk,71.19,1973
svk,72.58,1974
svk,75.98,1975
svk,76.82,1976
svk,78.7,1977
svk,78.73,1978
svk,78.51,1979
svk,78.53,1980
svk,63.92,1981
svk,56.88,1982
svk,63.3,1983
svk,68.06,1984
svk,59.58,1985
svk,58.39,1986
svk,59.05,1987
svk,56.38,1988
svk,54.63,1989
svk,51.5,1990
svk,42.13,1991
svk,35.83,1992
svk,30.52,1993
svk,22.36,1994
svk,22.29,1995
svk,21.12,1996
svk,18.76,1997
svk,16.6,1998
svk,15.85,1999
svk,11.48,2000
svn,0.006874,1850
svn,0.007627,1851
svn,0.009659,1852
svn,0.01913,1853
svn,0.02841,1854
svn,0.0375,1855
svn,0.04643,1856
svn,0.05518,1857
svn,0.06377,1858
svn,0.0722,1859
svn,0.08048,1860
svn,0.0886,1861
svn,0.09658,1862
svn,0.1044,1863
svn,0.1121,1864
svn,0.1197,1865
svn,0.1271,1866
svn,0.1344,1867
svn,0.1416,1868
svn,0.1487,1869
svn,0.1556,1870
svn,0.1625,1871
svn,0.1692,1872
svn,0.1758,1873
svn,0.1823,1874
svn,0.1887,1875
svn,0.195,1876
svn,0.2013,1877
svn,0.2074,1878
svn,0.2134,1879
svn,0.2193,1880
svn,0.2252,1881
svn,0.231,1882
svn,0.2366,1883
svn,0.2422,1884
svn,0.2478,1885
svn,0.2532,1886
svn,0.2586,1887
svn,0.2639,1888
svn,0.2691,1889
svn,0.2742,1890
svn,0.2793,1891
svn,0.2843,1892
svn,0.2893,1893
svn,0.2942,1894
svn,0.2763,1895
svn,0.2032,1896
svn,0.272,1897
svn,0.2812,1898
svn,0.2903,1899
svn,0.3562,1900
svn,0.4396,1901
svn,0.4942,1902
svn,0.4491,1903
svn,0.4602,1904
svn,0.5294,1905
svn,0.5253,1906
svn,0.7779,1907
svn,0.7695,1908
svn,0.8335,1909
svn,0.8361,1910
svn,0.7974,1911
svn,0.8855,1912
svn,0.9372,1913
svn,1.502,1914
svn,2.059,1915
svn,2.609,1916
svn,3.152,1917
svn,3.689,1918
svn,4.218,1919
svn,4.742,1920
svn,5.258,1921
svn,7.042,1922
svn,4.206,1923
svn,5.044,1924
svn,5.611,1925
svn,6.164,1926
svn,6.634,1927
svn,8.028,1928
svn,9.279,1929
svn,10.88,1930
svn,11.69,1931
svn,11.2,1932
svn,10.39,1933
svn,11.59,1934
svn,12.88,1935
svn,13.5,1936
svn,12.96,1937
svn,14.98,1938
svn,16.18,1939
svn,16.68,1940
svn,17.68,1941
svn,13.52,1942
svn,11.63,1943
svn,9.884,1944
svn,8.272,1945
svn,6.011,1946
svn,12.36,1947
svn,17.7,1948
svn,21.44,1949
svn,25.13,1950
svn,27.59,1951
svn,24.37,1952
svn,23.62,1953
svn,21.7,1954
svn,24.21,1955
svn,25.7,1956
svn,28.92,1957
svn,30.43,1958
svn,31.11,1959
svn,33.96,1960
svn,35.87,1961
svn,37.86,1962
svn,39.28,1963
svn,43.79,1964
svn,47.27,1965
svn,46.25,1966
svn,47.27,1967
svn,44.04,1968
svn,46.04,1969
svn,47.33,1970
svn,52.17,1971
svn,55.93,1972
svn,54.8,1973
svn,58.73,1974
svn,59.98,1975
svn,62.96,1976
svn,63.16,1977
svn,61.98,1978
svn,63.17,1979
svn,63.83,1980
svn,69.05,1981
svn,68.77,1982
svn,72.93,1983
svn,65.91,1984
svn,62.95,1985
svn,63.92,1986
svn,57.04,1987
svn,53.52,1988
svn,53.38,1989
svn,49.22,1990
svn,45.01,1991
svn,46.52,1992
svn,45.75,1993
svn,44.23,1994
svn,31.21,1995
svn,27.9,1996
svn,29.33,1997
svn,30.58,1998
svn,25.88,1999
svn,23.87,2000
som,0.0004044,1850
som,0.0004011,1851
som,0.0007959,1852
som,0.001185,1853
som,0.001567,1854
som,0.001944,1855
som,0.002316,1856
som,0.002681,1857
som,0.003042,1858
som,0.003397,1859
som,0.003747,1860
som,0.007391,1861
som,0.01098,1862
som,0.01452,1863
som,0.018,1864
som,0.02143,1865
som,0.02481,1866
som,0.02815,1867
som,0.03143,1868
som,0.03467,1869
som,0.03787,1870
som,0.04101,1871
som,0.04426,1872
som,0.04745,1873
som,0.05061,1874
som,0.05372,1875
som,0.05679,1876
som,0.05982,1877
som,0.0628,1878
som,0.06575,1879
som,0.06866,1880
som,0.07724,1881
som,0.07153,1882
som,0.07153,1883
som,0.07153,1884
som,0.0782,1885
som,0.08478,1886
som,0.09129,1887
som,0.09802,1888
som,0.1083,1889
som,0.1137,1890
som,0.09523,1891
som,0.1221,1892
som,0.106,1893
som,0.131,1894
som,0.1149,1895
som,0.1285,1896
som,0.1439,1897
som,0.1479,1898
som,0.1483,1899
som,0.1762,1900
som,0.1908,1901
som,0.09999,1902
som,0.1088,1903
som,0.1285,1904
som,0.1388,1905
som,0.1349,1906
som,0.1453,1907
som,0.1894,1908
som,0.1727,1909
som,0.2049,1910
som,0.1771,1911
som,0.2018,1912
som,0.2293,1913
som,0.2465,1914
som,0.2804,1915
som,0.3067,1916
som,0.262,1917
som,0.2797,1918
som,0.3044,1919
som,0.3178,1920
som,0.4337,1921
som,0.4447,1922
som,0.542,1923
som,0.569,1924
som,0.561,1925
som,0.5481,1926
som,0.5962,1927
som,0.6155,1928
som,0.6889,1929
som,0.7463,1930
som,0.6121,1931
som,0.5078,1932
som,0.6098,1933
som,0.7324,1934
som,0.7811,1935
som,0.8062,1936
som,1.022,1937
som,0.9776,1938
som,1.036,1939
som,0.9589,1940
som,0.9841,1941
som,0.9985,1942
som,0.997,1943
som,0.964,1944
som,0.9514,1945
som,0.9175,1946
som,0.9651,1947
som,1.118,1948
som,1.152,1949
som,1.199,1950
som,1.173,1951
som,1.268,1952
som,1.302,1953
som,1.313,1954
som,1.36,1955
som,1.472,1956
som,1.476,1957
som,1.478,1958
som,1.509,1959
som,1.371,1960
som,1.409,1961
som,1.436,1962
som,1.361,1963
som,1.516,1964
som,1.619,1965
som,1.576,1966
som,1.499,1967
som,1.58,1968
som,1.506,1969
som,1.549,1970
som,1.569,1971
som,1.56,1972
som,1.651,1973
som,1.716,1974
som,1.515,1975
som,1.446,1976
som,1.514,1977
som,1.403,1978
som,4.407,1979
som,3.3,1980
som,2.658,1981
som,2.034,1982
som,2.301,1983
som,1.582,1984
som,1.792,1985
som,1.879,1986
som,1.932,1987
som,1.909,1988
som,1.794,1989
som,1.732,1990
som,1.794,1991
som,1.898,1992
som,1.912,1993
som,1.877,1994
som,1.845,1995
som,1.798,1996
som,1.752,1997
som,1.7,1998
som,1.653,1999
som,1.607,2000
zaf,0.06274,1850
zaf,0.06216,1851
zaf,0.1232,1852
zaf,0.1833,1853
zaf,0.2422,1854
zaf,0.3002,1855
zaf,0.3572,1856
zaf,0.4133,1857
zaf,0.4684,1858
zaf,0.5226,1859
zaf,0.576,1860
zaf,1.135,1861
zaf,1.685,1862
zaf,2.226,1863
zaf,2.759,1864
zaf,3.282,1865
zaf,3.797,1866
zaf,4.304,1867
zaf,4.803,1868
zaf,5.294,1869
zaf,5.777,1870
zaf,6.101,1871
zaf,6.405,1872
zaf,6.691,1873
zaf,6.96,1874
zaf,7.214,1875
zaf,7.454,1876
zaf,7.681,1877
zaf,7.897,1878
zaf,8.101,1879
zaf,8.296,1880
zaf,9.173,1881
zaf,8.32,1882
zaf,8.166,1883
zaf,8.019,1884
zaf,8.635,1885
zaf,9.225,1886
zaf,9.79,1887
zaf,10.37,1888
zaf,11.3,1889
zaf,11.71,1890
zaf,9.617,1891
zaf,12.24,1892
zaf,10.44,1893
zaf,12.8,1894
zaf,11.05,1895
zaf,12.23,1896
zaf,13.57,1897
zaf,13.79,1898
zaf,13.64,1899
zaf,16.02,1900
zaf,17.19,1901
zaf,8.457,1902
zaf,8.973,1903
zaf,10.57,1904
zaf,11.26,1905
zaf,10.63,1906
zaf,11.33,1907
zaf,12.63,1908
zaf,12.27,1909
zaf,11.86,1910
zaf,13.72,1911
zaf,13.57,1912
zaf,12.82,1913
zaf,13.59,1914
zaf,15.08,1915
zaf,14.51,1916
zaf,11.86,1917
zaf,13.01,1918
zaf,13.1,1919
zaf,12.8,1920
zaf,13.1,1921
zaf,12.41,1922
zaf,13.13,1923
zaf,13.2,1924
zaf,12.16,1925
zaf,11.98,1926
zaf,10.93,1927
zaf,11.29,1928
zaf,12.29,1929
zaf,13.1,1930
zaf,14.13,1931
zaf,14.14,1932
zaf,14.25,1933
zaf,14.37,1934
zaf,15.13,1935
zaf,14.42,1936
zaf,15.58,1937
zaf,15.41,1938
zaf,16.8,1939
zaf,17.16,1940
zaf,18.14,1941
zaf,17.78,1942
zaf,17.43,1943
zaf,18.06,1944
zaf,18.45,1945
zaf,18.55,1946
zaf,19.26,1947
zaf,19.11,1948
zaf,19.37,1949
zaf,17.64,1950
zaf,17.32,1951
zaf,17.76,1952
zaf,17.66,1953
zaf,18.1,1954
zaf,19.22,1955
zaf,19.63,1956
zaf,19.77,1957
zaf,20.48,1958
zaf,19.73,1959
zaf,19.8,1960
zaf,20.18,1961
zaf,20.49,1962
zaf,20.06,1963
zaf,21.07,1964
zaf,22.0,1965
zaf,23.13,1966
zaf,23.53,1967
zaf,24.4,1968
zaf,24.6,1969
zaf,24.5,1970
zaf,24.96,1971
zaf,24.66,1972
zaf,26.05,1973
zaf,26.66,1974
zaf,26.96,1975
zaf,28.69,1976
zaf,31.31,1977
zaf,31.46,1978
zaf,34.45,1979
zaf,36.67,1980
zaf,39.97,1981
zaf,39.45,1982
zaf,40.06,1983
zaf,43.48,1984
zaf,44.57,1985
zaf,43.69,1986
zaf,43.11,1987
zaf,42.07,1988
zaf,40.33,1989
zaf,39.58,1990
zaf,39.65,1991
zaf,35.3,1992
zaf,37.62,1993
zaf,37.83,1994
zaf,38.77,1995
zaf,37.67,1996
zaf,38.41,1997
zaf,35.89,1998
zaf,35.92,1999
zaf,35.02,2000
esp,0.9282,1850
esp,1.056,1851
esp,1.058,1852
esp,1.216,1853
esp,1.187,1854
esp,1.209,1855
esp,1.397,1856
esp,1.638,1857
esp,1.923,1858
esp,2.085,1859
esp,2.182,1860
esp,1.749,1861
esp,1.927,1862
esp,2.104,1863
esp,2.026,1864
esp,2.071,1865
esp,2.15,1866
esp,2.27,1867
esp,2.371,1868
esp,2.467,1869
esp,2.68,1870
esp,2.78,1871
esp,2.713,1872
esp,2.915,1873
esp,3.029,1874
esp,3.189,1875
esp,3.311,1876
esp,3.365,1877
esp,3.275,1878
esp,3.219,1879
esp,3.261,1880
esp,3.462,1881
esp,3.73,1882
esp,3.964,1883
esp,3.828,1884
esp,3.854,1885
esp,4.215,1886
esp,4.432,1887
esp,4.748,1888
esp,5.081,1889
esp,5.345,1890
esp,5.64,1891
esp,5.866,1892
esp,5.886,1893
esp,6.073,1894
esp,6.128,1895
esp,6.557,1896
esp,6.797,1897
esp,6.496,1898
esp,6.846,1899
esp,7.544,1900
esp,8.053,1901
esp,8.221,1902
esp,8.143,1903
esp,8.488,1904
esp,8.689,1905
esp,8.868,1906
esp,8.784,1907
esp,9.488,1908
esp,9.813,1909
esp,9.756,1910
esp,9.799,1911
esp,11.19,1912
esp,11.33,1913
esp,9.391,1914
esp,9.658,1915
esp,10.59,1916
esp,10.43,1917
esp,9.927,1918
esp,9.393,1919
esp,7.861,1920
esp,9.417,1921
esp,8.198,1922
esp,8.44,1923
esp,9.127,1924
esp,9.631,1925
esp,9.089,1926
esp,10.47,1927
esp,9.945,1928
esp,10.66,1929
esp,9.548,1930
esp,8.985,1931
esp,7.807,1932
esp,7.205,1933
esp,7.179,1934
esp,7.323,1935
esp,5.952,1936
esp,4.827,1937
esp,6.997,1938
esp,6.372,1939
esp,6.963,1940
esp,7.997,1941
esp,8.531,1942
esp,9.051,1943
esp,9.073,1944
esp,9.5,1945
esp,9.71,1946
esp,10.61,1947
esp,11.2,1948
esp,11.94,1949
esp,10.57,1950
esp,10.88,1951
esp,12.49,1952
esp,13.23,1953
esp,13.2,1954
esp,12.97,1955
esp,12.93,1956
esp,15.87,1957
esp,17.19,1958
esp,15.42,1959
esp,13.27,1960
esp,14.27,1961
esp,17.0,1962
esp,18.08,1963
esp,19.17,1964
esp,20.01,1965
esp,20.65,1966
esp,23.0,1967
esp,27.09,1968
esp,25.65,1969
esp,27.65,1970
esp,30.2,1971
esp,32.59,1972
esp,35.34,1973
esp,40.85,1974
esp,42.22,1975
esp,40.35,1976
esp,38.97,1977
esp,35.24,1978
esp,33.79,1979
esp,37.83,1980
esp,36.73,1981
esp,36.19,1982
esp,36.19,1983
esp,32.88,1984
esp,31.05,1985
esp,29.28,1986
esp,27.51,1987
esp,22.88,1988
esp,27.06,1989
esp,27.67,1990
esp,27.43,1991
esp,26.99,1992
esp,25.36,1993
esp,24.74,1994
esp,22.74,1995
esp,19.86,1996
esp,21.82,1997
esp,20.13,1998
